Orthogroup	Prac	Prar
OG0001130	Prac.g_01262	Prar.g_01898
OG0001131	Prac.g_01225	Prar.g_01935
OG0001132	Prac.g_01216	Prar.g_01944
OG0001133	Prac.g_01031	Prar.g_01309
OG0001134	Prac.g_01018	Prar.g_01296
OG0001135	Prac.g_01015	Prar.g_01293
OG0001136	Prac.g_00988	Prar.g_01266
OG0001137	Prac.g_00977	Prar.g_01255
OG0001138	Prac.g_00959	Prar.g_01237
OG0001139	Prac.g_00958	Prar.g_01236
OG0001140	Prac.g_00957	Prar.g_01235
OG0001141	Prac.g_00956	Prar.g_01234
OG0001142	Prac.g_00955	Prar.g_01233
OG0001143	Prac.g_00948	Prar.g_01226
OG0001144	Prac.g_00943	Prar.g_01221
OG0001145	Prac.g_00167	Prar.g_00963
OG0001146	Prac.g_00179	Prar.g_00951
OG0001147	Prac.g_00203	Prar.g_00925
OG0001148	Prac.g_00219	Prar.g_00909
OG0001149	Prac.g_00220	Prar.g_00908
OG0001150	Prac.g_00221	Prar.g_00907
OG0001151	Prac.g_00232	Prar.g_00896
OG0001152	Prac.g_00233	Prar.g_00895
OG0001153	Prac.g_00379	Prar.g_00815
OG0001154	Prac.g_00378	Prar.g_00814
OG0001155	Prac.g_00366	Prar.g_00802
OG0001156	Prac.g_00363	Prar.g_00799
OG0001157	Prac.g_00362	Prar.g_00798
OG0001158	Prac.g_00361	Prar.g_00797
OG0001159	Prac.g_00360	Prar.g_00796
OG0001160	Prac.g_00336	Prar.g_00772
OG0001161	Prac.g_00324	Prar.g_00760
OG0001162	Prac.g_00313	Prar.g_00749
OG0001163	Prac.g_00633	Prar.g_01151
OG0001164	Prac.g_00629	Prar.g_01147
OG0001165	Prac.g_00626	Prar.g_01144
OG0001166	Prac.g_00606	Prar.g_01124
OG0001167	Prac.g_00589	Prar.g_01959
OG0001168	Prac.g_00587	Prar.g_01957
OG0001169	Prac.g_00585	Prar.g_00596
OG0001170	Prac.g_00583	Prar.g_00598
OG0001171	Prac.g_00574	Prar.g_00607
OG0001172	Prac.g_00479	Prar.g_01111
OG0001173	Prac.g_00480	Prar.g_01110
OG0001174	Prac.g_00488	Prar.g_01102
OG0001175	Prac.g_00489	Prar.g_01101
OG0001176	Prac.g_00496	Prar.g_01094
OG0001177	Prac.g_00499	Prar.g_01091
OG0001178	Prac.g_00504	Prar.g_01086
OG0001179	Prac.g_00532	Prar.g_01043
OG0001180	Prac.g_00553	Prar.g_01022
OG0001181	Prac.g_00557	Prar.g_01018
OG0001182	Prac.g_00564	Prar.g_01011
OG0001183	Prac.g_00006	Prar.g_00618
OG0001184	Prac.g_00022	Prar.g_00634
OG0001185	Prac.g_00036	Prar.g_00648
OG0001186	Prac.g_00058	Prar.g_00670
OG0001187	Prac.g_00062	Prar.g_00674
OG0001188	Prac.g_00064	Prar.g_00676
OG0001189	Prac.g_00081	Prar.g_00693
OG0001190	Prac.g_00085	Prar.g_00697
OG0001191	Prac.g_00095	Prar.g_00707
OG0001192	Prac.g_00099	Prar.g_00074
OG0001193	Prac.g_00109	Prar.g_00064
OG0001194	Prac.g_00110	Prar.g_00063
OG0001195	Prac.g_00111	Prar.g_00062
OG0001196	Prac.g_00124	Prar.g_00049
OG0001197	Prac.g_00125	Prar.g_00048
OG0001198	Prac.g_01950	Prar.g_00041
OG0001199	Prac.g_01857	Prar.g_00254
OG0001200	Prac.g_01855	Prar.g_00252
OG0001201	Prac.g_01823	Prar.g_00220
OG0001202	Prac.g_01731	Prar.g_00128
OG0001203	Prac.g_01692	Prar.g_00089
OG0001204	Prac.g_01687	Prar.g_00084
OG0001205	Prac.g_01102	Prar.g_00493
OG0001206	Prac.g_01083	Prar.g_00511
OG0001207	Prac.g_01067	Prar.g_00527
OG0001208	Prac.g_01062	Prar.g_00532
OG0001209	Prac.g_00837	Prar.g_01365
OG0001210	Prac.g_00832	Prar.g_01370
OG0001211	Prac.g_00822	Prar.g_01380
OG0001212	Prac.g_00776	Prar.g_01426
OG0001213	Prac.g_00742	Prar.g_01459
OG0001214	Prac.g_00734	Prar.g_01467
OG0001215	Prac.g_00681	Prar.g_01520
OG0001216	Prac.g_01558	Prar.g_01601
OG0001217	Prac.g_01521	Prar.g_01638
OG0001219	Prac.g_01487	Prar.g_01672
OG0001220	Prac.g_01424	Prar.g_01735
OG0001221	Prac.g_01373	Prar.g_01787
OG0001222	Prac.g_01335	Prar.g_01825
OG0001223	Prac.g_01309	Prar.g_01851
OG0001224	Prac.g_01260	Prar.g_01900
OG0001225	Prac.g_01258	Prar.g_01902
OG0001226	Prac.g_01232	Prar.g_01928
OG0001227	Prac.g_01213	Prar.g_01947
OG0001228	Prac.g_00940	Prar.g_01218
OG0001229	Prac.g_00215	Prar.g_00913
OG0001230	Prac.g_00419	Prar.g_00347
OG0001231	Prac.g_00315	Prar.g_00751
OG0001232	Prac.g_00602	Prar.g_01120
OG0001233	Prac.g_00582	Prar.g_00599
OG0001234	Prac.g_00491	Prar.g_01099
OG0001235	Prac.g_00501	Prar.g_01089
OG0001236	Prac.g_00019	Prar.g_00631
OG0001237	Prac.g_00023	Prar.g_00635
OG0001238	Prac.g_00096	Prar.g_00708
OG0001239	Prac.g_01860	Prar.g_00547
OG0001240	Prac.g_01838	Prar.g_00235
OG0001241	Prac.g_01830	Prar.g_00227
OG0001242	Prac.g_01812	Prar.g_00209
OG0001243	Prac.g_01806	Prar.g_00203
OG0001244	Prac.g_01790	Prar.g_00187
OG0001245	Prac.g_01153	Prar.g_00441
OG0001246	Prac.g_00867	Prar.g_01335
OG0001247	Prac.g_00688	Prar.g_01513
OG0001248	Prac.g_00686	Prar.g_01515
OG0001249	Prac.g_01498	Prar.g_01661
OG0001250	Prac.g_01435	Prar.g_01724
OG0001251	Prac.g_01400	Prar.g_01760
OG0001252	Prac.g_01265	Prar.g_01895
OG0001253	Prac.g_01212	Prar.g_01948
OG0001254	Prac.g_01016	Prar.g_01294
OG0001255	Prac.g_01001	Prar.g_01279
OG0001256	Prac.g_00322	Prar.g_00758
OG0001257	Prac.g_00316	Prar.g_00752
OG0001258	Prac.g_00628	Prar.g_01146
OG0001259	Prac.g_00584	Prar.g_00597
OG0001260	Prac.g_00568	Prar.g_00613
OG0001261	Prac.g_00540	Prar.g_01035
OG0001262	Prac.g_00079	Prar.g_00691
OG0001263	Prac.g_01803	Prar.g_00200
OG0001264	Prac.g_01905	Prar.g_00593
OG0001265	Prac.g_01813	Prar.g_00210
OG0001266	Prac.g_01727	Prar.g_00124
OG0001267	Prac.g_01651	Prar.g_00307
OG0001268	Prac.g_01195	Prar.g_00399
OG0001269	Prac.g_01175	Prar.g_00419
OG0001270	Prac.g_01113	Prar.g_00482
OG0001271	Prac.g_01072	Prar.g_00522
OG0001272	Prac.g_01058	Prar.g_00536
OG0001273	Prac.g_00740	Prar.g_01461
OG0001274	Prac.g_00668	Prar.g_01533
OG0001275	Prac.g_01300	Prar.g_01860
OG0001276	Prac.g_01281	Prar.g_01879
OG0001277	Prac.g_01223	Prar.g_01937
OG0001278	Prac.g_00935	Prar.g_01213
OG0001280	Prac.g_00174	Prar.g_00956
OG0001281	Prac.g_00180	Prar.g_00950
OG0001282	Prac.g_00218	Prar.g_00910
OG0001283	Prac.g_00237	Prar.g_00891
OG0001284	Prac.g_00341	Prar.g_00777
OG0001285	Prac.g_00599	Prar.g_01966
OG0001287	Prac.g_00043	Prar.g_00655
OG0001288	Prac.g_00051	Prar.g_00663
OG0001289	Prac.g_01844	Prar.g_00241
OG0001290	Prac.g_01831	Prar.g_00228
OG0001291	Prac.g_01796	Prar.g_00193
OG0001292	Prac.g_01682	Prar.g_00079
OG0001293	Prac.g_01670	Prar.g_00326
OG0001294	Prac.g_01155	Prar.g_00439
OG0001295	Prac.g_01078	Prar.g_00516
OG0001296	Prac.g_00862	Prar.g_01340
OG0001298	Prac.g_00796	Prar.g_01406
OG0001299	Prac.g_00705	Prar.g_01496
OG0001300	Prac.g_00678	Prar.g_01523
OG0001301	Prac.g_00675	Prar.g_01526
OG0001302	Prac.g_01489	Prar.g_01670
OG0001303	Prac.g_01296	Prar.g_01864
OG0001304	Prac.g_01271	Prar.g_01889
OG0001305	Prac.g_01252	Prar.g_01908
OG0001306	Prac.g_00999	Prar.g_01277
OG0001307	Prac.g_00200	Prar.g_00928
OG0001308	Prac.g_00401	Prar.g_00837
OG0001309	Prac.g_00318	Prar.g_00754
OG0001310	Prac.g_00613	Prar.g_01131
OG0001311	Prac.g_01279	Prar.g_01881
OG0001312	Prac.g_01346	Prar.g_01814
OG0001315	Prac.g_01869	Prar.g_00556
OG0001316	Prac.g_01791	Prar.g_00188
OG0001317	Prac.g_01696	Prar.g_00093
OG0001318	Prac.g_01675	Prar.g_00331
OG0001319	Prac.g_01659	Prar.g_00315
OG0001320	Prac.g_01151	Prar.g_00443
OG0001321	Prac.g_01096	Prar.g_00499
OG0001322	Prac.g_01095	Prar.g_00500
OG0001323	Prac.g_00853	Prar.g_01349
OG0001324	Prac.g_00677	Prar.g_01524
OG0001325	Prac.g_01555	Prar.g_01604
OG0001326	Prac.g_00647	Prar.g_01547
OG0001327	Prac.g_01240	Prar.g_01920
OG0001328	Prac.g_01214	Prar.g_01946
OG0001329	Prac.g_01024	Prar.g_01302
OG0001330	Prac.g_00153	Prar.g_00977
OG0001331	Prac.g_00223	Prar.g_00905
OG0001332	Prac.g_00368	Prar.g_00804
OG0001333	Prac.g_00588	Prar.g_01958
OG0001334	Prac.g_00009	Prar.g_00621
OG0001335	Prac.g_00010	Prar.g_00622
OG0001336	Prac.g_00121	Prar.g_00052
OG0001339	Prac.g_01828	Prar.g_00225
OG0001340	Prac.g_01603	Prar.g_00259
OG0001341	Prac.g_01523	Prar.g_01636
OG0001342	Prac.g_01494	Prar.g_01665
OG0001343	Prac.g_01403	Prar.g_01757
OG0001344	Prac.g_00981	Prar.g_01259
OG0001345	Prac.g_00966	Prar.g_01244
OG0001346	Prac.g_00176	Prar.g_00954
OG0001348	Prac.g_00295	Prar.g_00732
OG0001349	Prac.g_00261	Prar.g_00867
OG0001350	Prac.g_01693	Prar.g_00090
OG0001351	Prac.g_01093	Prar.g_00502
OG0001352	Prac.g_00691	Prar.g_01510
OG0001355	Prac.g_00285	Prar.g_00722
OG0001355	Prac.g_00878	Prar.g_01158
OG0001356	Prac.g_00900	Prar.g_01181
OG0001358	Prac.g_00751	Prar.g_01450
OG0001359	Prac.g_01402	Prar.g_01758
OG0001360	Prac.g_01211	Prar.g_01949
OG0001361	Prac.g_00969	Prar.g_01247
OG0001362	Prac.g_00397	Prar.g_00833
OG0001363	Prac.g_00395	Prar.g_00831
OG0001364	Prac.g_00012	Prar.g_00624
OG0001365	Prac.g_00089	Prar.g_00701
OG0001369	Prac.g_01839	Prar.g_00236
OG0001370	Prac.g_01086	Prar.g_00508
OG0001371	Prac.g_00692	Prar.g_01509
OG0001372	Prac.g_01515	Prar.g_01644
OG0001373	Prac.g_00646	Prar.g_01548
OG0001374	Prac.g_00654	Prar.g_01540
OG0001375	Prac.g_01404	Prar.g_01756
OG0001376	Prac.g_01246	Prar.g_01914
OG0001377	Prac.g_01245	Prar.g_01915
OG0001378	Prac.g_01047	Prar.g_01325
OG0001380	Prac.g_00205	Prar.g_00923
OG0001381	Prac.g_00211	Prar.g_00917
OG0001382	Prac.g_00302	Prar.g_00738
OG0001384	Prac.g_01533	Prar.g_01626
OG0001384	Prac.g_00325	Prar.g_00761
OG0001385	Prac.g_00643	Prar.g_01551
OG0001386	Prac.g_00644	Prar.g_01550
OG0001387	Prac.g_00645	Prar.g_01549
OG0001388	Prac.g_00648	Prar.g_01546
OG0001389	Prac.g_00649	Prar.g_01545
OG0001390	Prac.g_00650	Prar.g_01544
OG0001391	Prac.g_00651	Prar.g_01543
OG0001392	Prac.g_00652	Prar.g_01542
OG0001393	Prac.g_00653	Prar.g_01541
OG0001395	Prac.g_01269	Prar.g_01891
OG0001397	Prac.g_00396	Prar.g_00832
OG0001399	Prac.g_00493	Prar.g_01097
OG0001400	Prac.g_00440	Prar.g_00368
OG0001400	Prac.g_00287	Prar.g_00724
OG0001400	Prac.g_00921	Prar.g_01199
OG0001403	Prac.g_01917	Prar.g_00008
OG0001404	Prac.g_01863	Prar.g_00550
OG0001405	Prac.g_01605	Prar.g_00261
OG0001406	Prac.g_01247	Prar.g_01913
OG0001407	Prac.g_01234	Prar.g_01926
OG0001408	Prac.g_01228	Prar.g_01932
OG0001408	Prac.g_01229	Prar.g_01931
OG0001409	Prac.g_00978	Prar.g_01256
OG0001410	Prac.g_00201	Prar.g_00927
OG0001411	Prac.g_00259	Prar.g_00869
OG0001413	Prac.g_00327	Prar.g_00763
OG0001414	Prac.g_01701	Prar.g_00098
OG0001415	Prac.g_01699	Prar.g_00096
OG0001416	Prac.g_01088, Prac.g_01087	Prar.g_00507
OG0001417	Prac.g_01076	Prar.g_00518
OG0001417	Prac.g_01075	Prar.g_00519
OG0001418	Prac.g_00687	Prar.g_01514
OG0001419	Prac.g_01233	Prar.g_01927
OG0001420	Prac.g_01038	Prar.g_01316
OG0001421	Prac.g_00321	Prar.g_00757
OG0001422	Prac.g_00297	Prar.g_00734
OG0001423	Prac.g_00634	Prar.g_01560
OG0001424	Prac.g_01217	Prar.g_01943
OG0001424	Prac.g_01399	Prar.g_01761
OG0001428	Prac.g_01758	Prar.g_00155
OG0001429	Prac.g_01486	Prar.g_01673
OG0001430	Prac.g_00148	Prar.g_00982
OG0001431	Prac.g_00151	Prar.g_00979
OG0001432	Prac.g_00328	Prar.g_00764
OG0001433	Prac.g_00899	Prar.g_01180
OG0001435	Prac.g_01388	Prar.g_01772
OG0001437	Prac.g_01700	Prar.g_00097
OG0001438	Prac.g_01638	Prar.g_00294
OG0001439	Prac.g_01624	Prar.g_00280
OG0001440	Prac.g_01119	Prar.g_00476
OG0001441	Prac.g_00851	Prar.g_01351
OG0001442	Prac.g_01530	Prar.g_01629
OG0001446	Prac.g_01852	Prar.g_00249
OG0001447	Prac.g_01805	Prar.g_00202
OG0001448	Prac.g_01167	Prar.g_00427
OG0001450	Prac.g_00684	Prar.g_01517
OG0001451	Prac.g_01415	Prar.g_01745
OG0001452	Prac.g_01398	Prar.g_01762
OG0001453	Prac.g_01306	Prar.g_01854
OG0001454	Prac.g_01218	Prar.g_01942
OG0001455	Prac.g_01029	Prar.g_01307
OG0001456	Prac.g_01008	Prar.g_01286
OG0001457	Prac.g_01007	Prar.g_01285
OG0001458	Prac.g_01006	Prar.g_01284
OG0001459	Prac.g_00134	Prar.g_00996
OG0001462	Prac.g_01912	Prar.g_00003
OG0001463	Prac.g_01645	Prar.g_00301
OG0001464	Prac.g_01602	Prar.g_00258
OG0001465	Prac.g_00669	Prar.g_01532
OG0001466	Prac.g_01956	Prar.g_01004
OG0001466	Prac.g_01597	Prar.g_01562
OG0001466	Prac.g_00636	Prar.g_01558
OG0001466	Prac.g_01531	Prar.g_01628
OG0001467	Prac.g_01497	Prar.g_01662
OG0001468	Prac.g_01242	Prar.g_01918
OG0001469	Prac.g_00133	Prar.g_00997
OG0001470	Prac.g_00239	Prar.g_00889
OG0001471	Prac.g_00326	Prar.g_00762
OG0001472	Prac.g_00319	Prar.g_00755
OG0001473	Prac.g_00059	Prar.g_00671
OG0001474	Prac.g_01194	Prar.g_00400
OG0001475	Prac.g_00241	Prar.g_00887
OG0001479	Prac.g_01197	Prar.g_00397
OG0001480	Prac.g_01165	Prar.g_00429
OG0001481	Prac.g_01160	Prar.g_00434
OG0001482	Prac.g_01090	Prar.g_00505
OG0001483	Prac.g_00276	Prar.g_00712
OG0001485	Prac.g_00886	Prar.g_01166
OG0001486	Prac.g_00987	Prar.g_01265
OG0001490	Prac.g_01893	Prar.g_00581
OG0001491	Prac.g_01491	Prar.g_01668
OG0001492	Prac.g_00938	Prar.g_01216
OG0001493	Prac.g_00930	Prar.g_01208
OG0001494	Prac.g_00453	Prar.g_00381
OG0001499	Prac.g_01870	Prar.g_00557
OG0001500	Prac.g_01668	Prar.g_00324
OG0001501	Prac.g_00666	Prar.g_01535
OG0001502	Prac.g_01502	Prar.g_01657
OG0001503	Prac.g_01011	Prar.g_01289
OG0001504	Prac.g_00135	Prar.g_00995
OG0001506	Prac.g_00370	Prar.g_00806
OG0001507	Prac.g_00278	Prar.g_00714
OG0001508	Prac.g_00238	Prar.g_00890
OG0001520	Prac.g_01141	Prar.g_00454
OG0001520	Prac.g_01140	Prar.g_00455
OG0001521	Prac.g_01522	Prar.g_01637
OG0001522	Prac.g_01443	Prar.g_01716
OG0001523	Prac.g_01014	Prar.g_01292
OG0001524	Prac.g_01013	Prar.g_01291
OG0001526	Prac.g_00474	Prar.g_01116
OG0001528	Prac.g_00240	Prar.g_00888
OG0001546	Prac.g_00848	Prar.g_01354
OG0001548	Prac.g_01500	Prar.g_01659
OG0001550	Prac.g_01026	Prar.g_01304
OG0001551	Prac.g_01009	Prar.g_01287
OG0001552	Prac.g_00923	Prar.g_01201
OG0001553	Prac.g_00414	Prar.g_00342
OG0001554	Prac.g_00320	Prar.g_00756
OG0001555	Prac.g_00306	Prar.g_00742
OG0001565	Prac.g_01120	Prar.g_00475
OG0001566	Prac.g_00695	Prar.g_01506
OG0001569	Prac.g_01206	Prar.g_01954
OG0001571	Prac.g_01033	Prar.g_01311
OG0001572	Prac.g_00911	Prar.g_01192
OG0001581	Prac.g_01786	Prar.g_00183
OG0001582	Prac.g_01077	Prar.g_00517
OG0001583	Prac.g_01492	Prar.g_01667
OG0001583	Prac.g_01903	Prar.g_00591
OG0001584	Prac.g_01354	Prar.g_01806
OG0001585	Prac.g_00132	Prar.g_00998
OG0001587	Prac.g_00472	Prar.g_01118
OG0001588	Prac.g_00435	Prar.g_00363
OG0001595	Prac.g_01864	Prar.g_00551
OG0001596	Prac.g_01856	Prar.g_00253
OG0001597	Prac.g_01172	Prar.g_00422
OG0001599	Prac.g_01085	Prar.g_00509
OG0001600	Prac.g_00860	Prar.g_01342
OG0001601	Prac.g_00697	Prar.g_01504
OG0001602	Prac.g_00670	Prar.g_01531
OG0001603	Prac.g_01490	Prar.g_01669
OG0001604	Prac.g_01376	Prar.g_01784
OG0001605	Prac.g_01288	Prar.g_01872
OG0001606	Prac.g_01226	Prar.g_01934
OG0001607	Prac.g_01012	Prar.g_01290
OG0001608	Prac.g_00208	Prar.g_00920
OG0001609	Prac.g_00372	Prar.g_00808
OG0001610	Prac.g_00369	Prar.g_00805
OG0001611	Prac.g_00308	Prar.g_00744
OG0001613	Prac.g_00004	Prar.g_00616
OG0001625	Prac.g_01673	Prar.g_00329
OG0001626	Prac.g_01524	Prar.g_01635
OG0001627	Prac.g_01516	Prar.g_01643
OG0001628	Prac.g_01513	Prar.g_01646
OG0001629	Prac.g_01512	Prar.g_01647
OG0001630	Prac.g_01395	Prar.g_01765
OG0001631	Prac.g_01237	Prar.g_01923
OG0001632	Prac.g_01952	Prar.g_01000
OG0001633	Prac.g_00214	Prar.g_00914
OG0001647	Prac.g_01658	Prar.g_00314
OG0001648	Prac.g_01161	Prar.g_00433
OG0001649	Prac.g_01236	Prar.g_01924
OG0001650	Prac.g_00196	Prar.g_00934
OG0001651	Prac.g_00310	Prar.g_00746
OG0001662	Prac.g_01041	Prar.g_01319
OG0001663	Prac.g_01002	Prar.g_01280
OG0001664	Prac.g_00143	Prar.g_00987
OG0001665	Prac.g_00146	Prar.g_00984
OG0001667	Prac.g_00155	Prar.g_00975
OG0001670	Prac.g_00889	Prar.g_01169
OG0001670	Prac.g_00913	Prar.g_01194
OG0001670	Prac.g_00881	Prar.g_01161
OG0001670	Prac.g_00282	Prar.g_00718
OG0001684	Prac.g_00784	Prar.g_01418
OG0001685	Prac.g_01413	Prar.g_01747
OG0001686	Prac.g_01289	Prar.g_01871
OG0001687	Prac.g_01243	Prar.g_01917
OG0001688	Prac.g_01238	Prar.g_01922
OG0001696	Prac.g_01414	Prar.g_01746
OG0001697	Prac.g_01406	Prar.g_01754
OG0001698	Prac.g_01239	Prar.g_01921
OG0001699	Prac.g_01577	Prar.g_01582
OG0001699	Prac.g_00275	Prar.g_00711
OG0001701	Prac.g_00475	Prar.g_01115
OG0001704	Prac.g_01875	Prar.g_00562
OG0001704	Prac.g_01876, Prac.g_01878	Prar.g_00566
OG0001704	Prac.g_00920	Prar.g_01198
OG0001705	Prac.g_01132	Prar.g_00463
OG0001706	Prac.g_00915	Prar.g_01196
OG0001707	Prac.g_01219	Prar.g_01941
OG0001708	Prac.g_01003	Prar.g_01281
OG0001709	Prac.g_00260	Prar.g_00868
OG0001710	Prac.g_00494	Prar.g_01096
OG0001711	Prac.g_00912	Prar.g_01193
OG0001712	Prac.g_01123	Prar.g_00472
OG0001713	Prac.g_01873	Prar.g_00560
OG0001718	Prac.g_01171	Prar.g_00423
OG0001719	Prac.g_01144	Prar.g_00451
OG0001720	Prac.g_00158	Prar.g_00972
OG0001721	Prac.g_01518	Prar.g_01641
OG0001722	Prac.g_01397	Prar.g_01763
OG0001723	Prac.g_01953	Prar.g_01001
OG0001725	Prac.g_01146	Prar.g_00449
OG0001726	Prac.g_01126	Prar.g_00469
OG0001742	Prac.g_01157	Prar.g_00437
OG0001743	Prac.g_01043	Prar.g_01321
OG0001744	Prac.g_00162	Prar.g_00968
OG0001745	Prac.g_00329	Prar.g_00765
OG0001746	Prac.g_00907	Prar.g_01188
OG0001772	Prac.g_00642	Prar.g_01552
OG0001773	Prac.g_00304	Prar.g_00740
OG0001774	Prac.g_00694	Prar.g_01507
OG0001775	Prac.g_01231	Prar.g_01929
OG0001776	Prac.g_01045	Prar.g_01323
OG0001777	Prac.g_00909	Prar.g_01190
OG0001778	Prac.g_00150	Prar.g_00980
OG0001779	Prac.g_00163	Prar.g_00967
OG0001780	Prac.g_00268	Prar.g_00860
OG0001781	Prac.g_00296	Prar.g_00733
OG0001819	Prac.g_01143	Prar.g_00452
OG0001821	Prac.g_01517	Prar.g_01642
OG0001822	Prac.g_01504	Prar.g_01655
OG0001823	Prac.g_01412	Prar.g_01748
OG0001824	Prac.g_01290	Prar.g_01870
OG0001825	Prac.g_01230	Prar.g_01930
OG0001826	Prac.g_01227	Prar.g_01933
OG0001827	Prac.g_01224	Prar.g_01936
OG0001828	Prac.g_01048	Prar.g_01326
OG0001829	Prac.g_01044	Prar.g_01322
OG0001830	Prac.g_01030	Prar.g_01308
OG0001831	Prac.g_01019	Prar.g_01297
OG0001832	Prac.g_00140	Prar.g_00990
OG0001833	Prac.g_00216	Prar.g_00912
OG0001834	Prac.g_00264	Prar.g_00864
OG0001836	Prac.g_00887	Prar.g_01167
OG0001919	Prac.g_01134	Prar.g_00461
OG0001920	Prac.g_00665	Prar.g_01536
OG0001921	Prac.g_01410	Prar.g_01750
OG0001922	Prac.g_00190	Prar.g_00940
OG0001924	Prac.g_01585	Prar.g_01574
OG0001925	Prac.g_01586	Prar.g_01573
OG0001926	Prac.g_01587	Prar.g_01572
OG0001927	Prac.g_01588	Prar.g_01571
OG0001982	Prac.g_01166	Prar.g_00428
OG0001983	Prac.g_01535	Prar.g_01624
OG0001984	Prac.g_01499	Prar.g_01660
OG0001985	Prac.g_01407	Prar.g_01753
OG0001986	Prac.g_01302	Prar.g_01858
OG0001987	Prac.g_00137	Prar.g_00993
OG0001989	Prac.g_00206	Prar.g_00922
OG0001992	Prac.g_01509	Prar.g_01650
OG0001993	Prac.g_01583	Prar.g_01576
OG0001994	Prac.g_01584	Prar.g_01575
OG0002026	Prac.g_01135	Prar.g_00460
OG0002027	Prac.g_01409	Prar.g_01751
OG0002028	Prac.g_01295	Prar.g_01865
OG0002031	Prac.g_00286	Prar.g_00723
OG0002032	Prac.g_00098	Prar.g_00075
OG0002033	Prac.g_00002	Prar.g_00614
OG0002057	Prac.g_01821	Prar.g_00218
OG0002058	Prac.g_01750	Prar.g_00147
OG0002059	Prac.g_01170	Prar.g_00424
OG0002060	Prac.g_01168	Prar.g_00426
OG0002061	Prac.g_01133	Prar.g_00462
OG0002063	Prac.g_01962	Prar.g_01973
OG0002064	Prac.g_01079	Prar.g_00515
OG0002065	Prac.g_00813	Prar.g_01389
OG0002066	Prac.g_00807	Prar.g_01395
OG0002067	Prac.g_01561	Prar.g_01598
OG0002068	Prac.g_01528	Prar.g_01631
OG0002069	Prac.g_01526	Prar.g_01633
OG0002070	Prac.g_01503	Prar.g_01656
OG0002071	Prac.g_01501	Prar.g_01658
OG0002072	Prac.g_01493	Prar.g_01666
OG0002073	Prac.g_01470	Prar.g_01689
OG0002074	Prac.g_01419	Prar.g_01741
OG0002075	Prac.g_01408	Prar.g_01752
OG0002076	Prac.g_01372	Prar.g_01788
OG0002077	Prac.g_01294	Prar.g_01866
OG0002078	Prac.g_01291	Prar.g_01869
OG0002079	Prac.g_01286	Prar.g_01874
OG0002080	Prac.g_01268	Prar.g_01892
OG0002081	Prac.g_01244	Prar.g_01916
OG0002082	Prac.g_01235	Prar.g_01925
OG0002083	Prac.g_01222	Prar.g_01938
OG0002084	Prac.g_01221	Prar.g_01939
OG0002085	Prac.g_01215	Prar.g_01945
OG0002086	Prac.g_01210	Prar.g_01950
OG0002087	Prac.g_01209	Prar.g_01951
OG0002088	Prac.g_01208	Prar.g_01952
OG0002089	Prac.g_01032	Prar.g_01310
OG0002090	Prac.g_01027	Prar.g_01305
OG0002091	Prac.g_01010	Prar.g_01288
OG0002093	Prac.g_00879	Prar.g_01159
OG0002094	Prac.g_00156	Prar.g_00974
OG0002095	Prac.g_00160	Prar.g_00970
OG0002097	Prac.g_00274	Prar.g_00854
OG0002099	Prac.g_00323	Prar.g_00759
OG0002100	Prac.g_00314	Prar.g_00750
OG0002101	Prac.g_00311	Prar.g_00747
OG0002102	Prac.g_00307	Prar.g_00743
OG0002103	Prac.g_00305	Prar.g_00741
OG0002104	Prac.g_00303	Prar.g_00739
OG0002105	Prac.g_00620	Prar.g_01138
OG0002109	Prac.g_00658, Prac.g_00193	Prar.g_00937
OG0002110	Prac.g_00641	Prar.g_01553
OG0002110	Prac.g_00638	Prar.g_01556
OG0002111	Prac.g_00781	Prar.g_01421
OG0002148	Prac.g_01532	Prar.g_01627
OG0002149	Prac.g_01514	Prar.g_01645
OG0002150	Prac.g_01293	Prar.g_01867
OG0002151	Prac.g_01028	Prar.g_01306
OG0002152	Prac.g_00147	Prar.g_00983
OG0002153	Prac.g_01292	Prar.g_01868
OG0002155	Prac.g_00462	Prar.g_00845
OG0002155	Prac.g_00267	Prar.g_00861
OG0002156	Prac.g_01895	Prar.g_00583
OG0002156	Prac.g_01894	Prar.g_00582
OG0002215	Prac.g_01534	Prar.g_01625
OG0002217	Prac.g_01488	Prar.g_01671
OG0002218	Prac.g_01411	Prar.g_01749
OG0002219	Prac.g_01039	Prar.g_01317
OG0002221	Prac.g_00161	Prar.g_00969
OG0002223	Prac.g_00283	Prar.g_00720
OG0002224	Prac.g_01147	Prar.g_00447
OG0002226	Prac.g_01562	Prar.g_01597
OG0002262	Prac.g_01891	Prar.g_00579
OG0002264	Prac.g_01446	Prar.g_01713
OG0002265	Prac.g_01025	Prar.g_01303
OG0002266	Prac.g_00144	Prar.g_00986
OG0002268	Prac.g_00136	Prar.g_00994
OG0002269	Prac.g_00138	Prar.g_00992
OG0002272	Prac.g_01023	Prar.g_01301
OG0002273	Prac.g_01872	Prar.g_00559
OG0002274	Prac.g_00470	Prar.g_00853
OG0002310	Prac.g_01156	Prar.g_00438
OG0002311	Prac.g_01951	Prar.g_00999
OG0002312	Prac.g_01511	Prar.g_01648
OG0002316	Prac.g_01249	Prar.g_01911
OG0002319	Prac.g_01128	Prar.g_00467
OG0002320	Prac.g_00149	Prar.g_00981
OG0002322	Prac.g_00312	Prar.g_00748
