Orthogroup	Pras	Prax
OG0001150	Pras.g_00716	Prax.g_01367
OG0001151	Pras.g_00718	Prax.g_01369
OG0001152	Pras.g_00719	Prax.g_01370
OG0001153	Pras.g_00720	Prax.g_01371
OG0001154	Pras.g_00722	Prax.g_01373
OG0001155	Pras.g_00724	Prax.g_01375
OG0001156	Pras.g_00726	Prax.g_01377
OG0001157	Pras.g_00727	Prax.g_01378
OG0001158	Pras.g_00729	Prax.g_01380
OG0001159	Pras.g_00730	Prax.g_01381
OG0001160	Pras.g_00731	Prax.g_01382
OG0001161	Pras.g_00732	Prax.g_01383
OG0001162	Pras.g_00733	Prax.g_01384
OG0001163	Pras.g_00734	Prax.g_01385
OG0001164	Pras.g_00735	Prax.g_01386
OG0001165	Pras.g_00736	Prax.g_01387
OG0001166	Pras.g_00737	Prax.g_01388
OG0001167	Pras.g_00738	Prax.g_01389
OG0001168	Pras.g_00739	Prax.g_01390
OG0001169	Pras.g_00740	Prax.g_01391
OG0001170	Pras.g_00741	Prax.g_01392
OG0001171	Pras.g_00742	Prax.g_01393
OG0001172	Pras.g_00744	Prax.g_01395
OG0001173	Pras.g_00746	Prax.g_01397
OG0001174	Pras.g_00747	Prax.g_01398
OG0001175	Pras.g_00748	Prax.g_01399
OG0001176	Pras.g_00749	Prax.g_01400
OG0001177	Pras.g_00751	Prax.g_01402
OG0001178	Pras.g_00754	Prax.g_01405
OG0001179	Pras.g_00755	Prax.g_01406
OG0001180	Pras.g_00756	Prax.g_01407
OG0001181	Pras.g_00757	Prax.g_01408
OG0001182	Pras.g_00758	Prax.g_01409
OG0001183	Pras.g_00759	Prax.g_01410
OG0001184	Pras.g_00762	Prax.g_01412
OG0001185	Pras.g_00765	Prax.g_01415
OG0001186	Pras.g_00766	Prax.g_01416
OG0001187	Pras.g_00768	Prax.g_01418
OG0001188	Pras.g_00769	Prax.g_01419
OG0001189	Pras.g_00770	Prax.g_01420
OG0001190	Pras.g_00771	Prax.g_01421
OG0001191	Pras.g_00772	Prax.g_01422
OG0001192	Pras.g_00773	Prax.g_01423
OG0001193	Pras.g_00774	Prax.g_01424
OG0001194	Pras.g_00775	Prax.g_01425
OG0001195	Pras.g_00776	Prax.g_01426
OG0001196	Pras.g_00777	Prax.g_01427
OG0001197	Pras.g_00778	Prax.g_01428
OG0001198	Pras.g_00779	Prax.g_01429
OG0001199	Pras.g_00780	Prax.g_01430
OG0001200	Pras.g_00781	Prax.g_01431
OG0001201	Pras.g_00782	Prax.g_01432
OG0001202	Pras.g_00783	Prax.g_01433
OG0001203	Pras.g_00785	Prax.g_01435
OG0001204	Pras.g_00787	Prax.g_01437
OG0001205	Pras.g_00788	Prax.g_01438
OG0001206	Pras.g_00789	Prax.g_01439
OG0001207	Pras.g_00790	Prax.g_01440
OG0001208	Pras.g_00791	Prax.g_01441
OG0001209	Pras.g_00792	Prax.g_01442
OG0001210	Pras.g_00793	Prax.g_01443
OG0001211	Pras.g_00794	Prax.g_01444
OG0001212	Pras.g_00795	Prax.g_01445
OG0001213	Pras.g_00796	Prax.g_01446
OG0001214	Pras.g_00798	Prax.g_01448
OG0001215	Pras.g_00799	Prax.g_01449
OG0001216	Pras.g_00800	Prax.g_01450
OG0001217	Pras.g_00801	Prax.g_01451
OG0001218	Pras.g_00802	Prax.g_01452
OG0001219	Pras.g_00804	Prax.g_01454
OG0001220	Pras.g_00805	Prax.g_01455
OG0001221	Pras.g_00808	Prax.g_01458
OG0001222	Pras.g_00809	Prax.g_01459
OG0001223	Pras.g_00810	Prax.g_01460
OG0001224	Pras.g_00812	Prax.g_01461
OG0001225	Pras.g_00813	Prax.g_01462
OG0001226	Pras.g_00814	Prax.g_01463
OG0001227	Pras.g_00815	Prax.g_01464
OG0001228	Pras.g_00816	Prax.g_01465
OG0001229	Pras.g_00817	Prax.g_01466
OG0001230	Pras.g_00818	Prax.g_01467
OG0001231	Pras.g_00819	Prax.g_01468
OG0001232	Pras.g_00820	Prax.g_01469
OG0001233	Pras.g_00821	Prax.g_01470
OG0001234	Pras.g_00822	Prax.g_01471
OG0001235	Pras.g_00823	Prax.g_01472
OG0001236	Pras.g_00825	Prax.g_01474
OG0001237	Pras.g_00826	Prax.g_01475
OG0001238	Pras.g_00828	Prax.g_01477
OG0001239	Pras.g_00829	Prax.g_01478
OG0001240	Pras.g_00830	Prax.g_01479
OG0001241	Pras.g_00832	Prax.g_01481
OG0001242	Pras.g_00834	Prax.g_01482
OG0001243	Pras.g_00835	Prax.g_01483
OG0001244	Pras.g_00836	Prax.g_01484
OG0001245	Pras.g_00837	Prax.g_01485
OG0001246	Pras.g_00838	Prax.g_01486
OG0001247	Pras.g_00839	Prax.g_01487
OG0001248	Pras.g_00840	Prax.g_01488
OG0001249	Pras.g_00841	Prax.g_01489
OG0001250	Pras.g_00842	Prax.g_01490
OG0001251	Pras.g_00943	Prax.g_01126
OG0001252	Pras.g_00989	Prax.g_01080
OG0001253	Pras.g_01001	Prax.g_01068
OG0001254	Pras.g_01133	Prax.g_00894
OG0001255	Pras.g_01186	Prax.g_00840
OG0001256	Pras.g_01289	Prax.g_01930
OG0001257	Pras.g_01360	Prax.g_00720
OG0001258	Pras.g_01376	Prax.g_00703
OG0001259	Pras.g_01466	Prax.g_00049
OG0001260	Pras.g_01648	Prax.g_00429
OG0001261	Pras.g_01735	Prax.g_00338
OG0001262	Pras.g_01751	Prax.g_00322
OG0001263	Pras.g_01772	Prax.g_00301, Prax.g_00501, Prax.g_00530
OG0001264	Pras.g_01800	Prax.g_00560
OG0001265	Pras.g_01910	Prax.g_01180
OG0001266	Pras.g_01958	Prax.g_01229
OG0001267	Pras.g_00040	Prax.g_00184
OG0001268	Pras.g_00053	Prax.g_00197
OG0001269	Pras.g_00233	Prax.g_01880
OG0001270	Pras.g_00391	Prax.g_01688
OG0001272	Pras.g_00446	Prax.g_01635
OG0001273	Pras.g_00447	Prax.g_01634
OG0001274	Pras.g_00452	Prax.g_01629
OG0001275	Pras.g_00467	Prax.g_01613
OG0001277	Pras.g_00489	Prax.g_01591
OG0001278	Pras.g_00542	Prax.g_01567
OG0001279	Pras.g_00546	Prax.g_01563
OG0001280	Pras.g_00549	Prax.g_01560
OG0001281	Pras.g_00616	Prax.g_01265
OG0001282	Pras.g_00641	Prax.g_01290
OG0001283	Pras.g_00725	Prax.g_01376
OG0001284	Pras.g_00753	Prax.g_01404
OG0001285	Pras.g_00786	Prax.g_01436
OG0001286	Pras.g_00831	Prax.g_01480
OG0001288	Pras.g_01315	Prax.g_00763
OG0001290	Pras.g_00872	Prax.g_00283
OG0001292	Pras.g_00925	Prax.g_00645
OG0001293	Pras.g_00927	Prax.g_00647
OG0001294	Pras.g_00944	Prax.g_01125
OG0001295	Pras.g_00970	Prax.g_01099
OG0001296	Pras.g_00976	Prax.g_01093
OG0001297	Pras.g_01050	Prax.g_01019
OG0001298	Pras.g_01095	Prax.g_00932
OG0001299	Pras.g_01104	Prax.g_00923
OG0001300	Pras.g_01226	Prax.g_00800
OG0001301	Pras.g_01513	Prax.g_00096
OG0001302	Pras.g_01653	Prax.g_00425
OG0001303	Pras.g_01657	Prax.g_00420
OG0001304	Pras.g_01925	Prax.g_01195
OG0001305	Pras.g_01930	Prax.g_01200
OG0001306	Pras.g_01966	Prax.g_01237
OG0001307	Pras.g_01975	Prax.g_01247
OG0001308	Pras.g_00001	Prax.g_00138
OG0001309	Pras.g_00003	Prax.g_00140
OG0001310	Pras.g_00014	Prax.g_00151
OG0001311	Pras.g_00084	Prax.g_00228
OG0001312	Pras.g_00234	Prax.g_01879
OG0001313	Pras.g_00450	Prax.g_01631
OG0001314	Pras.g_00573	Prax.g_01536
OG0001315	Pras.g_00608	Prax.g_01501
OG0001316	Pras.g_00721	Prax.g_01372
OG0001318	Pras.g_00992	Prax.g_01077
OG0001319	Pras.g_01090	Prax.g_00980
OG0001320	Pras.g_01345	Prax.g_00734
OG0001321	Pras.g_01659	Prax.g_00418
OG0001322	Pras.g_01682	Prax.g_00392
OG0001323	Pras.g_01950	Prax.g_01221
OG0001324	Pras.g_01983	Prax.g_01255
OG0001325	Pras.g_00007	Prax.g_00144
OG0001326	Pras.g_00175	Prax.g_01931
OG0001327	Pras.g_00177	Prax.g_01929
OG0001329	Pras.g_00270	Prax.g_01843
OG0001330	Pras.g_00443	Prax.g_01638
OG0001331	Pras.g_00547	Prax.g_01562
OG0001332	Pras.g_00597	Prax.g_01512
OG0001333	Pras.g_00691	Prax.g_01342
OG0001334	Pras.g_00745	Prax.g_01396
OG0001335	Pras.g_00784	Prax.g_01434
OG0001336	Pras.g_00979	Prax.g_01090
OG0001337	Pras.g_00969	Prax.g_01100
OG0001338	Pras.g_00995	Prax.g_01074
OG0001339	Pras.g_01054	Prax.g_01015
OG0001340	Pras.g_01100	Prax.g_00927
OG0001341	Pras.g_01113	Prax.g_00914
OG0001342	Pras.g_01132	Prax.g_00895
OG0001343	Pras.g_01192	Prax.g_00834
OG0001344	Pras.g_01231	Prax.g_00796
OG0001345	Pras.g_01312	Prax.g_00766
OG0001346	Pras.g_01350	Prax.g_00730
OG0001347	Pras.g_01364	Prax.g_00716
OG0001348	Pras.g_01382	Prax.g_00697
OG0001349	Pras.g_01387	Prax.g_00692
OG0001350	Pras.g_01392	Prax.g_00687
OG0001351	Pras.g_01453	Prax.g_00037
OG0001352	Pras.g_01558	Prax.g_00960
OG0001353	Pras.g_01579	Prax.g_00939
OG0001354	Pras.g_01685	Prax.g_00389
OG0001355	Pras.g_01741	Prax.g_00332
OG0001356	Pras.g_01786	Prax.g_00544
OG0001357	Pras.g_01888	Prax.g_01157
OG0001358	Pras.g_01909	Prax.g_01179
OG0001359	Pras.g_00027	Prax.g_00165
OG0001360	Pras.g_00028	Prax.g_00166
OG0001361	Pras.g_00107	Prax.g_00250
OG0001362	Pras.g_00152	Prax.g_01957
OG0001364	Pras.g_00423	Prax.g_01658
OG0001365	Pras.g_00482	Prax.g_01260
OG0001366	Pras.g_00587	Prax.g_01522
OG0001367	Pras.g_00630	Prax.g_01279
OG0001368	Pras.g_00752	Prax.g_01403
OG0001369	Pras.g_01911	Prax.g_01181
OG0001371	Pras.g_00919	Prax.g_00638
OG0001372	Pras.g_00920	Prax.g_00639
OG0001373	Pras.g_00926	Prax.g_00646
OG0001374	Pras.g_00938	Prax.g_00658
OG0001375	Pras.g_00986	Prax.g_01083
OG0001376	Pras.g_01086	Prax.g_00984
OG0001377	Pras.g_01108	Prax.g_00919
OG0001378	Pras.g_01124	Prax.g_00903
OG0001379	Pras.g_01215	Prax.g_00811
OG0001382	Pras.g_01338	Prax.g_00741
OG0001383	Pras.g_01389	Prax.g_00690
OG0001384	Pras.g_01397	Prax.g_00682
OG0001385	Pras.g_01542	Prax.g_00976
OG0001386	Pras.g_01550	Prax.g_00968
OG0001387	Pras.g_01552	Prax.g_00966
OG0001388	Pras.g_01562	Prax.g_00956
OG0001389	Pras.g_01611	Prax.g_00480
OG0001390	Pras.g_01647	Prax.g_00430
OG0001391	Pras.g_01687	Prax.g_00387
OG0001392	Pras.g_01785	Prax.g_00543
OG0001393	Pras.g_01787	Prax.g_00545
OG0001394	Pras.g_01806	Prax.g_00566
OG0001395	Pras.g_01809	Prax.g_00569
OG0001396	Pras.g_01892	Prax.g_01161
OG0001397	Pras.g_01919	Prax.g_01189
OG0001398	Pras.g_01938	Prax.g_01208
OG0001399	Pras.g_01948	Prax.g_01218
OG0001400	Pras.g_01956	Prax.g_01227
OG0001401	Pras.g_01963	Prax.g_01234
OG0001402	Pras.g_00042	Prax.g_00186
OG0001403	Pras.g_00210	Prax.g_01898
OG0001404	Pras.g_00241	Prax.g_01872
OG0001405	Pras.g_00251	Prax.g_01862
OG0001406	Pras.g_00390	Prax.g_01689
OG0001407	Pras.g_00393	Prax.g_01686
OG0001408	Pras.g_00444	Prax.g_01637
OG0001409	Pras.g_00457	Prax.g_01624
OG0001411	Pras.g_00478	Prax.g_01599
OG0001414	Pras.g_00913	Prax.g_00633
OG0001415	Pras.g_01178	Prax.g_00847
OG0001416	Pras.g_01399	Prax.g_00680
OG0001417	Pras.g_01551	Prax.g_00967
OG0001418	Pras.g_01660	Prax.g_00417
OG0001419	Pras.g_01691	Prax.g_00383
OG0001420	Pras.g_01789	Prax.g_00547
OG0001422	Pras.g_01953	Prax.g_01224
OG0001423	Pras.g_00029	Prax.g_00167
OG0001425	Pras.g_00462	Prax.g_01618
OG0001426	Pras.g_00827	Prax.g_01476
OG0001427	Pras.g_01225	Prax.g_00801
OG0001430	Pras.g_01902	Prax.g_01172
OG0001431	Pras.g_01954	Prax.g_01225
OG0001432	Pras.g_01957	Prax.g_01228
OG0001433	Pras.g_00154	Prax.g_01954
OG0001435	Pras.g_00456	Prax.g_01625
OG0001438	Pras.g_01496	Prax.g_00079
OG0001440	Pras.g_01913	Prax.g_01183
OG0001441	Pras.g_01993	Prax.g_00131
OG0001442	Pras.g_00017	Prax.g_00154
OG0001443	Pras.g_00039	Prax.g_00183
OG0001444	Pras.g_00075	Prax.g_00219
OG0001449	Pras.g_00292	Prax.g_01820
OG0001454	Pras.g_01220	Prax.g_00806
OG0001457	Pras.g_01578	Prax.g_00940
OG0001458	Pras.g_01646	Prax.g_00431
OG0001460	Pras.g_01763	Prax.g_00310
OG0001461	Pras.g_01832	Prax.g_00593
OG0001462	Pras.g_01901	Prax.g_01171
OG0001463	Pras.g_01947	Prax.g_01217
OG0001464	Pras.g_01952	Prax.g_01223
OG0001466	Pras.g_00535	Prax.g_01921
OG0001467	Pras.g_00347	Prax.g_01736
OG0001468	Pras.g_00714	Prax.g_01365
OG0001469	Pras.g_00054	Prax.g_00198
OG0001470	Pras.g_01172	Prax.g_00855
OG0001472	Pras.g_01762	Prax.g_00311
OG0001473	Pras.g_01771	Prax.g_00302
OG0001474	Pras.g_01773	Prax.g_00531
OG0001475	Pras.g_01943	Prax.g_01213
OG0001476	Pras.g_01944	Prax.g_01214
OG0001477	Pras.g_01945	Prax.g_01215
OG0001478	Pras.g_01951	Prax.g_01222
OG0001479	Pras.g_01978	Prax.g_01250
OG0001480	Pras.g_01987	Prax.g_00125
OG0001481	Pras.g_00072	Prax.g_00216
OG0001485	Pras.g_00610	Prax.g_01258
OG0001488	Pras.g_01023	Prax.g_01046
OG0001489	Pras.g_01228	Prax.g_00798
OG0001490	Pras.g_01255	Prax.g_00778
OG0001491	Pras.g_01677	Prax.g_00397
OG0001492	Pras.g_01733	Prax.g_00340
OG0001493	Pras.g_01774	Prax.g_00532
OG0001494	Pras.g_01775	Prax.g_00533
OG0001495	Pras.g_01776	Prax.g_00534
OG0001496	Pras.g_01777	Prax.g_00535
OG0001497	Pras.g_01778	Prax.g_00536
OG0001498	Pras.g_01779	Prax.g_00537
OG0001499	Pras.g_01780	Prax.g_00538
OG0001500	Pras.g_01781	Prax.g_00539
OG0001501	Pras.g_01782	Prax.g_00540
OG0001502	Pras.g_01783	Prax.g_00541
OG0001503	Pras.g_01784	Prax.g_00542
OG0001504	Pras.g_01816	Prax.g_00576
OG0001507	Pras.g_00038	Prax.g_00182
OG0001508	Pras.g_00455	Prax.g_01626
OG0001509	Pras.g_00631	Prax.g_01280
OG0001510	Pras.g_00706	Prax.g_01357
OG0001514	Pras.g_00137	Prax.g_00493
OG0001514	Pras.g_00183	Prax.g_01918
OG0001515	Pras.g_01651	Prax.g_00427
OG0001516	Pras.g_01882	Prax.g_01151
OG0001517	Pras.g_01961	Prax.g_01232
OG0001518	Pras.g_00506	Prax.g_01588
OG0001519	Pras.g_01241	Prax.g_00788
OG0001521	Pras.g_00612	Prax.g_01261
OG0001522	Pras.g_00536	Prax.g_01578
OG0001523	Pras.g_00912	Prax.g_00632
OG0001524	Pras.g_01229	Prax.g_00797
OG0001525	Pras.g_01336	Prax.g_00742
OG0001526	Pras.g_01790	Prax.g_00549
OG0001527	Pras.g_01991	Prax.g_00129
OG0001528	Pras.g_00135	Prax.g_01956
OG0001529	Pras.g_00155	Prax.g_01952
OG0001532	Pras.g_00876	Prax.g_00279
OG0001533	Pras.g_01256	Prax.g_00777
OG0001534	Pras.g_00138	Prax.g_00492
OG0001536	Pras.g_01989	Prax.g_00127
OG0001537	Pras.g_01630, Pras.g_00156	Prax.g_01951
OG0001538	Pras.g_00174	Prax.g_01932
OG0001539	Pras.g_00188	Prax.g_01913
OG0001540	Pras.g_00189	Prax.g_01912
OG0001542	Pras.g_00459	Prax.g_01622
OG0001543	Pras.g_00468	Prax.g_01612
OG0001549	Pras.g_00977	Prax.g_01092
OG0001550	Pras.g_01159	Prax.g_00868
OG0001551	Pras.g_01183	Prax.g_00842
OG0001552	Pras.g_01222	Prax.g_00804
OG0001553	Pras.g_01243	Prax.g_00786
OG0001554	Pras.g_01244	Prax.g_00785
OG0001555	Pras.g_01334	Prax.g_00744
OG0001556	Pras.g_01347	Prax.g_00732
OG0001557	Pras.g_01553	Prax.g_00965
OG0001558	Pras.g_01642	Prax.g_00435, Prax.g_01961
OG0001559	Pras.g_01652	Prax.g_00426
OG0001560	Pras.g_01669	Prax.g_00405
OG0001561	Pras.g_01764	Prax.g_00309
OG0001562	Pras.g_01900	Prax.g_01170
OG0001563	Pras.g_01959	Prax.g_01230
OG0001564	Pras.g_01960	Prax.g_01231
OG0001565	Pras.g_01962	Prax.g_01233
OG0001566	Pras.g_01965	Prax.g_01236
OG0001567	Pras.g_01971	Prax.g_01243
OG0001568	Pras.g_01986	Prax.g_00124
OG0001569	Pras.g_01990	Prax.g_00128
OG0001570	Pras.g_01996	Prax.g_00134
OG0001571	Pras.g_00010	Prax.g_00147
OG0001572	Pras.g_00019	Prax.g_00157
OG0001573	Pras.g_00022	Prax.g_00160
OG0001574	Pras.g_00143	Prax.g_01964
OG0001575	Pras.g_00164	Prax.g_01935
OG0001576	Pras.g_00180	Prax.g_01926
OG0001577	Pras.g_00247	Prax.g_01866
OG0001578	Pras.g_00249	Prax.g_01864
OG0001579	Pras.g_00293	Prax.g_01821
OG0001582	Pras.g_00436	Prax.g_01645
OG0001583	Pras.g_00438	Prax.g_01643
OG0001584	Pras.g_00439	Prax.g_01642
OG0001585	Pras.g_00449	Prax.g_01632
OG0001586	Pras.g_00763	Prax.g_01413
OG0001591	Pras.g_01216	Prax.g_00810
OG0001592	Pras.g_01254	Prax.g_00779
OG0001594	Pras.g_01346	Prax.g_00733
OG0001595	Pras.g_01582	Prax.g_00936
OG0001596	Pras.g_01654	Prax.g_00424
OG0001597	Pras.g_01766	Prax.g_00307
OG0001599	Pras.g_00032	Prax.g_00176
OG0001600	Pras.g_00033	Prax.g_00177
OG0001601	Pras.g_00034	Prax.g_00178
OG0001602	Pras.g_00035	Prax.g_00179
OG0001603	Pras.g_00491	Prax.g_01590
OG0001604	Pras.g_00563	Prax.g_01546
OG0001605	Pras.g_00635	Prax.g_01284
OG0001606	Pras.g_01193	Prax.g_00833
OG0001609	Pras.g_01221	Prax.g_00805
OG0001610	Pras.g_01577	Prax.g_00941
OG0001611	Pras.g_01632	Prax.g_00443
OG0001612	Pras.g_01678	Prax.g_00396
OG0001613	Pras.g_01770	Prax.g_00303
OG0001614	Pras.g_01886	Prax.g_01155
OG0001617	Pras.g_00225	Prax.g_01884
OG0001619	Pras.g_00239	Prax.g_01874
OG0001621	Pras.g_01663	Prax.g_00414
OG0001623	Pras.g_01190	Prax.g_00836
OG0001624	Pras.g_01768	Prax.g_00305
OG0001625	Pras.g_01895	Prax.g_01166
OG0001627	Pras.g_00229	Prax.g_01585
OG0001628	Pras.g_00476	Prax.g_01602
OG0001630	Pras.g_00323	Prax.g_01731
OG0001639	Pras.g_00961	Prax.g_01109
OG0001640	Pras.g_01031	Prax.g_01038
OG0001641	Pras.g_01217	Prax.g_00809
OG0001642	Pras.g_01219	Prax.g_00807
OG0001643	Pras.g_01250	Prax.g_00783
OG0001644	Pras.g_01251	Prax.g_00782
OG0001645	Pras.g_01252	Prax.g_00780
OG0001647	Pras.g_01344	Prax.g_00735
OG0001648	Pras.g_01436	Prax.g_00020
OG0001649	Pras.g_01442	Prax.g_00026
OG0001650	Pras.g_01605	Prax.g_00486
OG0001651	Pras.g_01643	Prax.g_00434
OG0001652	Pras.g_01644	Prax.g_00433
OG0001653	Pras.g_01670	Prax.g_00404
OG0001654	Pras.g_01676	Prax.g_00398
OG0001655	Pras.g_01684	Prax.g_00390
OG0001656	Pras.g_01706	Prax.g_00368
OG0001657	Pras.g_01757	Prax.g_00316
OG0001658	Pras.g_01769	Prax.g_00304
OG0001659	Pras.g_01813	Prax.g_00573
OG0001660	Pras.g_01896	Prax.g_01167
OG0001661	Pras.g_01899	Prax.g_01169
OG0001662	Pras.g_01904	Prax.g_01174
OG0001663	Pras.g_01921	Prax.g_01191
OG0001664	Pras.g_01922	Prax.g_01192
OG0001665	Pras.g_01942	Prax.g_01212
OG0001666	Pras.g_01946	Prax.g_01216
OG0001667	Pras.g_01949	Prax.g_01220
OG0001668	Pras.g_01955	Prax.g_01226
OG0001669	Pras.g_01967	Prax.g_01238
OG0001670	Pras.g_01968	Prax.g_01239
OG0001671	Pras.g_01974	Prax.g_01246
OG0001672	Pras.g_01979	Prax.g_01251
OG0001673	Pras.g_01980	Prax.g_01252
OG0001674	Pras.g_01981	Prax.g_01253
OG0001675	Pras.g_00008	Prax.g_00145
OG0001676	Pras.g_00013	Prax.g_00150
OG0001677	Pras.g_00031	Prax.g_00175
OG0001678	Pras.g_00104	Prax.g_00247
OG0001679	Pras.g_00112	Prax.g_00255
OG0001680	Pras.g_00149	Prax.g_01962
OG0001681	Pras.g_00181	Prax.g_01925
OG0001682	Pras.g_00186	Prax.g_01915
OG0001684	Pras.g_00435	Prax.g_01646
OG0001685	Pras.g_00442	Prax.g_01639
OG0001686	Pras.g_00445	Prax.g_01636
OG0001687	Pras.g_00451	Prax.g_01630
OG0001688	Pras.g_00454	Prax.g_01627
OG0001689	Pras.g_00458	Prax.g_01623
OG0001690	Pras.g_00460	Prax.g_01621
OG0001691	Pras.g_00461	Prax.g_01619
OG0001692	Pras.g_00555	Prax.g_01554
OG0001693	Pras.g_00803	Prax.g_01453
OG0001695	Pras.g_00306	Prax.g_01839
OG0001698	Pras.g_01374	Prax.g_00705
OG0001700	Pras.g_01635	Prax.g_00440
OG0001701	Pras.g_01637	Prax.g_00438
OG0001702	Pras.g_01658	Prax.g_00419
OG0001703	Pras.g_01671	Prax.g_00403
OG0001706	Pras.g_00012	Prax.g_00149
OG0001707	Pras.g_00036	Prax.g_00180
OG0001708	Pras.g_00171	Prax.g_01933
OG0001710	Pras.g_01898	Prax.g_01168
OG0001720	Pras.g_00320, Pras.g_00300	Prax.g_00489
OG0001722	Pras.g_01633	Prax.g_00442
OG0001724	Pras.g_01689	Prax.g_00385
OG0001725	Pras.g_01765	Prax.g_00308
OG0001726	Pras.g_01995	Prax.g_00133
OG0001727	Pras.g_00524	Prax.g_01947
OG0001728	Pras.g_00187	Prax.g_01914
OG0001731	Pras.g_00465	Prax.g_01615
OG0001732	Pras.g_00484	Prax.g_01593
OG0001733	Pras.g_01240	Prax.g_00789
OG0001734	Pras.g_01604	Prax.g_00487
OG0001736	Pras.g_01817	Prax.g_00577
OG0001783	Pras.g_00894	Prax.g_00272
OG0001785	Pras.g_01655	Prax.g_00423
OG0001786	Pras.g_01730	Prax.g_00344
OG0001787	Pras.g_00016	Prax.g_00153
OG0001789	Pras.g_00158	Prax.g_01941
OG0001790	Pras.g_00160	Prax.g_01940
OG0001791	Pras.g_00161	Prax.g_01938
OG0001794	Pras.g_00483	Prax.g_01583, Prax.g_01595
OG0001796	Pras.g_00018	Prax.g_00156
OG0001807	Pras.g_01246	Prax.g_00784
OG0001808	Pras.g_01274	Prax.g_00774
OG0001809	Pras.g_01661	Prax.g_00416
OG0001810	Pras.g_01672	Prax.g_00402
OG0001811	Pras.g_01673	Prax.g_00401
OG0001812	Pras.g_01674	Prax.g_00400
OG0001813	Pras.g_01675	Prax.g_00399
OG0001814	Pras.g_01767	Prax.g_00306
OG0001815	Pras.g_01894	Prax.g_01165
OG0001818	Pras.g_00002	Prax.g_00139
OG0001821	Pras.g_00534	Prax.g_01922
OG0001822	Pras.g_00286	Prax.g_01819
OG0001824	Pras.g_00453	Prax.g_01628
OG0001825	Pras.g_00474	Prax.g_01603
OG0001827	Pras.g_00533	Prax.g_01923
OG0001837	Pras.g_01196	Prax.g_00830
OG0001841	Pras.g_00165	Prax.g_01934
OG0001842	Pras.g_00190	Prax.g_01911
OG0001845	Pras.g_00371	Prax.g_01707
OG0001846	Pras.g_00437	Prax.g_01644
OG0001848	Pras.g_00481	Prax.g_01596
OG0001850	Pras.g_00020	Prax.g_00158
OG0001855	Pras.g_00228	Prax.g_01963
OG0001859	Pras.g_01110	Prax.g_00917
OG0001861	Pras.g_00005	Prax.g_00142
OG0001862	Pras.g_00006	Prax.g_00143
OG0001863	Pras.g_00015	Prax.g_00152
OG0001866	Pras.g_00153	Prax.g_01955
OG0001870	Pras.g_00140	Prax.g_01967
OG0001906	Pras.g_01125	Prax.g_00902
OG0001907	Pras.g_00146	Prax.g_01968
OG0001909	Pras.g_00532	Prax.g_01584
OG0001910	Pras.g_01242	Prax.g_00787
OG0001965	Pras.g_00908	Prax.g_00630
OG0001966	Pras.g_00907	Prax.g_00629
OG0001983	Pras.g_01893	Prax.g_01164
OG0001988	Pras.g_00486	Prax.g_01592
OG0001992	Pras.g_00537	Prax.g_01577
OG0002026	Pras.g_00909	Prax.g_00631
OG0002052	Pras.g_01668	Prax.g_00406
OG0002058	Pras.g_00296	Prax.g_01795
OG0002128	Pras.g_00767	Prax.g_01417
OG0002175	Pras.g_00275	Prax.g_01811
OG0002181	Pras.g_01275	Prax.g_00773
OG0002245	Pras.g_00479	Prax.g_01597
OG0002257	Pras.g_00308	Prax.g_01809
OG0002339	Pras.g_00595	Prax.g_01514
OG0002520	Pras.g_00132	Prax.g_00504
OG0003355	Pras.g_00383, Pras.g_00125, Pras.g_01589	Prax.g_01970
