Orthogroup	Pras	Prba
OG0001144	Pras.g_00709	Prba.g_01061
OG0001145	Pras.g_00710	Prba.g_01062
OG0001146	Pras.g_00711	Prba.g_01063
OG0001147	Pras.g_00712	Prba.g_01064
OG0001148	Pras.g_00713	Prba.g_01065
OG0001149	Pras.g_00715	Prba.g_01067
OG0001150	Pras.g_00716	Prba.g_01068
OG0001151	Pras.g_00718	Prba.g_01070
OG0001152	Pras.g_00719	Prba.g_01071
OG0001153	Pras.g_00720	Prba.g_01072
OG0001154	Pras.g_00722	Prba.g_01074
OG0001155	Pras.g_00724	Prba.g_01076
OG0001156	Pras.g_00726	Prba.g_01078
OG0001157	Pras.g_00727	Prba.g_01079
OG0001158	Pras.g_00729	Prba.g_00753
OG0001159	Pras.g_00730	Prba.g_00754
OG0001160	Pras.g_00731	Prba.g_00755
OG0001161	Pras.g_00732	Prba.g_00756
OG0001162	Pras.g_00733	Prba.g_00757
OG0001163	Pras.g_00734	Prba.g_00758
OG0001164	Pras.g_00735	Prba.g_00759
OG0001165	Pras.g_00736	Prba.g_00760
OG0001166	Pras.g_00737	Prba.g_00761
OG0001167	Pras.g_00738	Prba.g_00762
OG0001168	Pras.g_00739	Prba.g_00763
OG0001169	Pras.g_00740	Prba.g_00764
OG0001170	Pras.g_00741	Prba.g_00766
OG0001171	Pras.g_00742	Prba.g_00767
OG0001172	Pras.g_00744	Prba.g_00769
OG0001173	Pras.g_00746	Prba.g_00771
OG0001174	Pras.g_00747	Prba.g_00772
OG0001175	Pras.g_00748	Prba.g_00773
OG0001176	Pras.g_00749	Prba.g_00774
OG0001177	Pras.g_00751	Prba.g_00776
OG0001178	Pras.g_00754	Prba.g_00779
OG0001179	Pras.g_00755	Prba.g_00780
OG0001180	Pras.g_00756	Prba.g_00781
OG0001181	Pras.g_00757	Prba.g_00782
OG0001182	Pras.g_00758	Prba.g_00783
OG0001183	Pras.g_00759	Prba.g_00784
OG0001184	Pras.g_00762	Prba.g_00786
OG0001185	Pras.g_00765	Prba.g_00789
OG0001186	Pras.g_00766	Prba.g_00790
OG0001187	Pras.g_00768	Prba.g_00792
OG0001188	Pras.g_00769	Prba.g_00793
OG0001189	Pras.g_00770	Prba.g_00794
OG0001190	Pras.g_00771	Prba.g_00795
OG0001191	Pras.g_00772	Prba.g_00796
OG0001192	Pras.g_00773	Prba.g_00797
OG0001193	Pras.g_00774	Prba.g_00798
OG0001194	Pras.g_00775	Prba.g_00799
OG0001195	Pras.g_00776	Prba.g_00800
OG0001196	Pras.g_00777	Prba.g_00801
OG0001197	Pras.g_00778	Prba.g_00802
OG0001198	Pras.g_00779	Prba.g_00803
OG0001199	Pras.g_00780	Prba.g_00804
OG0001200	Pras.g_00781	Prba.g_00805
OG0001201	Pras.g_00782	Prba.g_00806
OG0001202	Pras.g_00783	Prba.g_00807
OG0001203	Pras.g_00785	Prba.g_00809
OG0001204	Pras.g_00787	Prba.g_00811
OG0001205	Pras.g_00788	Prba.g_00812
OG0001206	Pras.g_00789	Prba.g_00813
OG0001207	Pras.g_00790	Prba.g_00814
OG0001208	Pras.g_00791	Prba.g_00815
OG0001209	Pras.g_00792	Prba.g_00816
OG0001210	Pras.g_00793	Prba.g_00817
OG0001211	Pras.g_00794	Prba.g_00818
OG0001212	Pras.g_00795	Prba.g_00819
OG0001213	Pras.g_00796	Prba.g_00820
OG0001214	Pras.g_00798	Prba.g_00822
OG0001215	Pras.g_00799	Prba.g_00823
OG0001216	Pras.g_00800	Prba.g_00824
OG0001217	Pras.g_00801	Prba.g_00825
OG0001218	Pras.g_00802	Prba.g_00826
OG0001219	Pras.g_00804	Prba.g_00829
OG0001220	Pras.g_00805	Prba.g_00830
OG0001221	Pras.g_00808	Prba.g_00833
OG0001222	Pras.g_00809	Prba.g_00834
OG0001223	Pras.g_00810	Prba.g_00835
OG0001224	Pras.g_00812	Prba.g_00836
OG0001225	Pras.g_00813	Prba.g_00837
OG0001226	Pras.g_00814	Prba.g_00838
OG0001227	Pras.g_00815	Prba.g_00839
OG0001228	Pras.g_00816	Prba.g_00840
OG0001229	Pras.g_00817	Prba.g_00841
OG0001230	Pras.g_00818	Prba.g_00842
OG0001231	Pras.g_00819	Prba.g_00843
OG0001232	Pras.g_00820	Prba.g_00844
OG0001233	Pras.g_00821	Prba.g_00845
OG0001234	Pras.g_00822	Prba.g_00846
OG0001235	Pras.g_00823	Prba.g_00847
OG0001236	Pras.g_00825	Prba.g_01777
OG0001237	Pras.g_00826	Prba.g_01778
OG0001238	Pras.g_00828	Prba.g_01780
OG0001239	Pras.g_00829	Prba.g_01781
OG0001240	Pras.g_00830	Prba.g_01782
OG0001241	Pras.g_00832	Prba.g_01784
OG0001242	Pras.g_00834	Prba.g_01785
OG0001243	Pras.g_00835	Prba.g_01786
OG0001244	Pras.g_00836	Prba.g_01787
OG0001245	Pras.g_00837	Prba.g_01788
OG0001246	Pras.g_00838	Prba.g_01789
OG0001247	Pras.g_00839	Prba.g_01790
OG0001248	Pras.g_00840	Prba.g_01791
OG0001249	Pras.g_00841	Prba.g_01792
OG0001250	Pras.g_00842	Prba.g_01793
OG0001251	Pras.g_00943	Prba.g_01880
OG0001252	Pras.g_00989	Prba.g_01926
OG0001253	Pras.g_01001	Prba.g_01938
OG0001254	Pras.g_01133	Prba.g_00498
OG0001255	Pras.g_01186	Prba.g_00549
OG0001257	Pras.g_01360	Prba.g_00979
OG0001258	Pras.g_01376	Prba.g_00963
OG0001259	Pras.g_01466	Prba.g_01727
OG0001260	Pras.g_01648	Prba.g_01555
OG0001261	Pras.g_01735	Prba.g_01464
OG0001262	Pras.g_01751	Prba.g_01448
OG0001263	Pras.g_01772	Prba.g_01427
OG0001264	Pras.g_01800	Prba.g_01396
OG0001265	Pras.g_01910	Prba.g_01288
OG0001266	Pras.g_01958	Prba.g_01240
OG0001267	Pras.g_00040	Prba.g_00080
OG0001268	Pras.g_00053	Prba.g_00067
OG0001269	Pras.g_00233	Prba.g_00213
OG0001270	Pras.g_00391	Prba.g_00348
OG0001272	Pras.g_00446	Prba.g_00295
OG0001273	Pras.g_00447	Prba.g_00294
OG0001274	Pras.g_00452	Prba.g_00289
OG0001275	Pras.g_00467	Prba.g_00272
OG0001277	Pras.g_00489	Prba.g_00251
OG0001278	Pras.g_00542	Prba.g_00234
OG0001279	Pras.g_00546	Prba.g_00230
OG0001280	Pras.g_00549	Prba.g_00227
OG0001281	Pras.g_00616	Prba.g_00360
OG0001282	Pras.g_00641	Prba.g_00385
OG0001283	Pras.g_00725	Prba.g_01077
OG0001284	Pras.g_00753	Prba.g_00778
OG0001285	Pras.g_00786	Prba.g_00810
OG0001286	Pras.g_00831	Prba.g_01783
OG0001288	Pras.g_01315	Prba.g_01024
OG0001290	Pras.g_00872	Prba.g_01823
OG0001292	Pras.g_00925	Prba.g_01862
OG0001293	Pras.g_00927	Prba.g_01864
OG0001294	Pras.g_00944	Prba.g_01881
OG0001295	Pras.g_00970	Prba.g_01907
OG0001296	Pras.g_00976	Prba.g_01913
OG0001297	Pras.g_01050	Prba.g_00655
OG0001298	Pras.g_01095	Prba.g_00462
OG0001299	Pras.g_01104	Prba.g_00471
OG0001300	Pras.g_01226	Prba.g_00867
OG0001301	Pras.g_01513	Prba.g_01680
OG0001302	Pras.g_01653	Prba.g_01551
OG0001303	Pras.g_01657	Prba.g_01547
OG0001304	Pras.g_01925	Prba.g_01273
OG0001305	Pras.g_01930	Prba.g_01268
OG0001306	Pras.g_01966	Prba.g_01232
OG0001307	Pras.g_01975	Prba.g_01223
OG0001308	Pras.g_00001	Prba.g_00737
OG0001309	Pras.g_00003	Prba.g_00735
OG0001310	Pras.g_00014	Prba.g_00724
OG0001311	Pras.g_00084	Prba.g_00035
OG0001312	Pras.g_00234	Prba.g_00212
OG0001313	Pras.g_00450	Prba.g_00291
OG0001314	Pras.g_00573	Prba.g_00597
OG0001315	Pras.g_00608	Prba.g_00563
OG0001316	Pras.g_00721	Prba.g_01073
OG0001318	Pras.g_00992	Prba.g_01929
OG0001319	Pras.g_01090	Prba.g_00457
OG0001320	Pras.g_01345	Prba.g_00994
OG0001321	Pras.g_01659	Prba.g_01545
OG0001322	Pras.g_01682	Prba.g_01518
OG0001323	Pras.g_01950	Prba.g_01248
OG0001324	Pras.g_01983	Prba.g_01215
OG0001325	Pras.g_00007	Prba.g_00731
OG0001326	Pras.g_00175	Prba.g_01164
OG0001327	Pras.g_00177	Prba.g_01166
OG0001329	Pras.g_00270	Prba.g_00176
OG0001330	Pras.g_00443	Prba.g_00298
OG0001331	Pras.g_00547	Prba.g_00229
OG0001333	Pras.g_00691	Prba.g_00433
OG0001334	Pras.g_00745	Prba.g_00770
OG0001335	Pras.g_00784	Prba.g_00808
OG0001336	Pras.g_00979	Prba.g_01916
OG0001337	Pras.g_00969	Prba.g_01906
OG0001338	Pras.g_00995	Prba.g_01932
OG0001339	Pras.g_01054	Prba.g_00659
OG0001340	Pras.g_01100	Prba.g_00467
OG0001341	Pras.g_01113	Prba.g_00479
OG0001342	Pras.g_01132	Prba.g_00497
OG0001343	Pras.g_01192	Prba.g_00555
OG0001344	Pras.g_01231	Prba.g_00872
OG0001345	Pras.g_01312	Prba.g_01027
OG0001346	Pras.g_01350	Prba.g_00989
OG0001347	Pras.g_01364	Prba.g_00975
OG0001348	Pras.g_01382	Prba.g_00957
OG0001349	Pras.g_01387	Prba.g_00952
OG0001350	Pras.g_01392	Prba.g_00947
OG0001351	Pras.g_01453	Prba.g_01739
OG0001352	Pras.g_01558	Prba.g_01635
OG0001353	Pras.g_01579	Prba.g_01614
OG0001354	Pras.g_01685	Prba.g_01515
OG0001355	Pras.g_01741	Prba.g_01458
OG0001356	Pras.g_01786	Prba.g_01413
OG0001357	Pras.g_01888	Prba.g_01309
OG0001358	Pras.g_01909	Prba.g_01289
OG0001359	Pras.g_00027	Prba.g_00093
OG0001360	Pras.g_00028	Prba.g_00092
OG0001361	Pras.g_00107	Prba.g_00013
OG0001362	Pras.g_00152	Prba.g_01136
OG0001364	Pras.g_00423	Prba.g_00318
OG0001365	Pras.g_00482	Prba.g_00355
OG0001366	Pras.g_00587	Prba.g_00583
OG0001367	Pras.g_00630	Prba.g_00374
OG0001368	Pras.g_00752	Prba.g_00777
OG0001369	Pras.g_01911	Prba.g_01287
OG0001371	Pras.g_00919	Prba.g_01855
OG0001372	Pras.g_00920	Prba.g_01856
OG0001373	Pras.g_00926	Prba.g_01863
OG0001374	Pras.g_00938	Prba.g_01875
OG0001375	Pras.g_00986	Prba.g_01923
OG0001376	Pras.g_01086	Prba.g_00453
OG0001377	Pras.g_01108	Prba.g_00475
OG0001378	Pras.g_01124	Prba.g_00490
OG0001379	Pras.g_01215	Prba.g_00855
OG0001382	Pras.g_01338	Prba.g_01001
OG0001383	Pras.g_01389	Prba.g_00950
OG0001384	Pras.g_01397	Prba.g_00942
OG0001385	Pras.g_01542	Prba.g_01651
OG0001386	Pras.g_01550	Prba.g_01643
OG0001387	Pras.g_01552	Prba.g_01641
OG0001388	Pras.g_01562	Prba.g_01631
OG0001389	Pras.g_01611	Prba.g_01589
OG0001390	Pras.g_01647	Prba.g_01556
OG0001391	Pras.g_01687	Prba.g_01513
OG0001392	Pras.g_01785	Prba.g_01414
OG0001393	Pras.g_01787	Prba.g_01412
OG0001394	Pras.g_01806	Prba.g_01390
OG0001395	Pras.g_01809	Prba.g_01387
OG0001396	Pras.g_01892	Prba.g_01305
OG0001397	Pras.g_01919	Prba.g_01279
OG0001398	Pras.g_01938	Prba.g_01260
OG0001399	Pras.g_01948	Prba.g_01250
OG0001400	Pras.g_01956	Prba.g_01242
OG0001401	Pras.g_01963	Prba.g_01235
OG0001402	Pras.g_00042	Prba.g_00078
OG0001403	Pras.g_00210	Prba.g_01193
OG0001404	Pras.g_00241	Prba.g_00205
OG0001405	Pras.g_00251	Prba.g_00195
OG0001406	Pras.g_00390	Prba.g_00349
OG0001407	Pras.g_00393	Prba.g_00346
OG0001408	Pras.g_00444	Prba.g_00297
OG0001409	Pras.g_00457	Prba.g_00283
OG0001411	Pras.g_00478	Prba.g_00259
OG0001414	Pras.g_00913	Prba.g_01850
OG0001415	Pras.g_01178	Prba.g_00542
OG0001416	Pras.g_01399	Prba.g_00940
OG0001417	Pras.g_01551	Prba.g_01642
OG0001418	Pras.g_01660	Prba.g_01544
OG0001419	Pras.g_01691	Prba.g_01509
OG0001420	Pras.g_01789	Prba.g_01410
OG0001422	Pras.g_01953	Prba.g_01245
OG0001423	Pras.g_00029	Prba.g_00091
OG0001424	Pras.g_00121	Prba.g_01082
OG0001425	Pras.g_00462	Prba.g_00277
OG0001426	Pras.g_00827	Prba.g_01779
OG0001427	Pras.g_01225	Prba.g_00866
OG0001430	Pras.g_01902	Prba.g_01296
OG0001431	Pras.g_01954	Prba.g_01244
OG0001432	Pras.g_01957	Prba.g_01241
OG0001433	Pras.g_00154	Prba.g_01139
OG0001435	Pras.g_00456	Prba.g_00285
OG0001438	Pras.g_01496	Prba.g_01697
OG0001440	Pras.g_01913	Prba.g_01285
OG0001441	Pras.g_01993	Prba.g_00744
OG0001442	Pras.g_00017	Prba.g_00104, Prba.g_00721
OG0001443	Pras.g_00039	Prba.g_00081
OG0001444	Pras.g_00075	Prba.g_00044
OG0001445	Pras.g_00167	Prba.g_01124
OG0001446	Pras.g_00169	Prba.g_01126
OG0001447	Pras.g_00170	Prba.g_01127
OG0001449	Pras.g_00292	Prba.g_00116
OG0001454	Pras.g_01220	Prba.g_00860
OG0001455	Pras.g_00133	Prba.g_00921, Prba.g_01046
OG0001457	Pras.g_01578	Prba.g_01615
OG0001458	Pras.g_01646	Prba.g_01557
OG0001460	Pras.g_01763	Prba.g_01436
OG0001461	Pras.g_01832	Prba.g_01364
OG0001462	Pras.g_01901	Prba.g_01297
OG0001463	Pras.g_01947	Prba.g_01251
OG0001464	Pras.g_01952	Prba.g_01246
OG0001465	Pras.g_00172	Prba.g_01161
OG0001467	Pras.g_00347	Prba.g_00716
OG0001468	Pras.g_00714	Prba.g_01066
OG0001469	Pras.g_00054	Prba.g_00066
OG0001470	Pras.g_01172	Prba.g_00536
OG0001471	Pras.g_01295	Prba.g_01042
OG0001472	Pras.g_01762	Prba.g_01437
OG0001473	Pras.g_01771	Prba.g_01428
OG0001474	Pras.g_01773, Pras.g_00311	Prba.g_01426
OG0001475	Pras.g_01943	Prba.g_01255
OG0001476	Pras.g_01944	Prba.g_01254
OG0001477	Pras.g_01945	Prba.g_01253
OG0001478	Pras.g_01951	Prba.g_01247
OG0001479	Pras.g_01978	Prba.g_01220
OG0001480	Pras.g_01987	Prba.g_00750
OG0001481	Pras.g_00072	Prba.g_00047
OG0001482	Pras.g_00495	Prba.g_00241
OG0001485	Pras.g_00610	Prba.g_00353
OG0001488	Pras.g_01023	Prba.g_00628
OG0001489	Pras.g_01228	Prba.g_00869
OG0001490	Pras.g_01255	Prba.g_00897
OG0001491	Pras.g_01677	Prba.g_01523
OG0001492	Pras.g_01733	Prba.g_01466
OG0001493	Pras.g_01774	Prba.g_01425
OG0001494	Pras.g_01775	Prba.g_01424
OG0001495	Pras.g_01776	Prba.g_01423
OG0001496	Pras.g_01777	Prba.g_01422
OG0001497	Pras.g_01778	Prba.g_01421
OG0001498	Pras.g_01779	Prba.g_01420
OG0001499	Pras.g_01780	Prba.g_01419
OG0001500	Pras.g_01781	Prba.g_01418
OG0001501	Pras.g_01782	Prba.g_01417
OG0001502	Pras.g_01783	Prba.g_01416
OG0001503	Pras.g_01784	Prba.g_01415
OG0001507	Pras.g_00038	Prba.g_00082
OG0001508	Pras.g_00455	Prba.g_00286
OG0001509	Pras.g_00631	Prba.g_00375
OG0001510	Pras.g_00706	Prba.g_01058
OG0001513	Pras.g_00956	Prba.g_01893
OG0001514	Pras.g_00183	Prba.g_01173
OG0001515	Pras.g_01651	Prba.g_01553
OG0001516	Pras.g_01882	Prba.g_01315
OG0001517	Pras.g_01961	Prba.g_01237
OG0001518	Pras.g_00506	Prba.g_00246
OG0001519	Pras.g_01241	Prba.g_00883
OG0001521	Pras.g_00612	Prba.g_00356
OG0001523	Pras.g_00912	Prba.g_01849
OG0001524	Pras.g_01229	Prba.g_00870
OG0001525	Pras.g_01336	Prba.g_01002
OG0001527	Pras.g_01991	Prba.g_00746
OG0001528	Pras.g_00135	Prba.g_01137
OG0001529	Pras.g_00155	Prba.g_01140
OG0001532	Pras.g_00876	Prba.g_01827
OG0001533	Pras.g_01256	Prba.g_00898
OG0001534	Pras.g_00138	Prba.g_00279
OG0001535	Pras.g_01759	Prba.g_01440
OG0001536	Pras.g_01989	Prba.g_00748
OG0001537	Pras.g_00156	Prba.g_01141
OG0001538	Pras.g_00174	Prba.g_01163
OG0001539	Pras.g_00188	Prba.g_01178
OG0001540	Pras.g_00189	Prba.g_01179
OG0001542	Pras.g_00459	Prba.g_00281
OG0001543	Pras.g_00468	Prba.g_00271
OG0001549	Pras.g_00977	Prba.g_01914
OG0001550	Pras.g_01159	Prba.g_00523
OG0001551	Pras.g_01183	Prba.g_00547
OG0001552	Pras.g_01222	Prba.g_00862
OG0001553	Pras.g_01243	Prba.g_00885
OG0001554	Pras.g_01244	Prba.g_00886
OG0001555	Pras.g_01334	Prba.g_01004
OG0001556	Pras.g_01347	Prba.g_00992
OG0001557	Pras.g_01553	Prba.g_01640
OG0001559	Pras.g_01652	Prba.g_01552
OG0001560	Pras.g_01669	Prba.g_01531
OG0001561	Pras.g_01764	Prba.g_01435
OG0001562	Pras.g_01900	Prba.g_01298
OG0001563	Pras.g_01959	Prba.g_01239
OG0001564	Pras.g_01960	Prba.g_01238
OG0001565	Pras.g_01962	Prba.g_01236
OG0001566	Pras.g_01965	Prba.g_01233
OG0001567	Pras.g_01971	Prba.g_01227
OG0001568	Pras.g_01986	Prba.g_00751
OG0001569	Pras.g_01990	Prba.g_00747
OG0001570	Pras.g_01996	Prba.g_00741
OG0001571	Pras.g_00010	Prba.g_00728
OG0001572	Pras.g_00019	Prba.g_00101
OG0001573	Pras.g_00022	Prba.g_00098
OG0001575	Pras.g_00164	Prba.g_01158
OG0001576	Pras.g_00180	Prba.g_01169
OG0001577	Pras.g_00247	Prba.g_00199
OG0001578	Pras.g_00249	Prba.g_00197
OG0001579	Pras.g_00293	Prba.g_00117
OG0001582	Pras.g_00436	Prba.g_00305
OG0001583	Pras.g_00438	Prba.g_00303
OG0001584	Pras.g_00439	Prba.g_00302
OG0001585	Pras.g_00449	Prba.g_00292
OG0001586	Pras.g_00763	Prba.g_00787
OG0001591	Pras.g_01216	Prba.g_00856
OG0001592	Pras.g_01254	Prba.g_00896
OG0001594	Pras.g_01346	Prba.g_00993
OG0001595	Pras.g_01582	Prba.g_01611
OG0001596	Pras.g_01654	Prba.g_01550
OG0001597	Pras.g_01766	Prba.g_01433
OG0001599	Pras.g_00032	Prba.g_00088
OG0001600	Pras.g_00033	Prba.g_00087
OG0001601	Pras.g_00034	Prba.g_00086
OG0001602	Pras.g_00035	Prba.g_00085
OG0001603	Pras.g_00491	Prba.g_00250
OG0001604	Pras.g_00563	Prba.g_00607
OG0001606	Pras.g_01193	Prba.g_00556
OG0001609	Pras.g_01221	Prba.g_00861
OG0001610	Pras.g_01577	Prba.g_01616
OG0001611	Pras.g_01632	Prba.g_01569
OG0001612	Pras.g_01678	Prba.g_01522
OG0001613	Pras.g_01770	Prba.g_01429
OG0001614	Pras.g_01886	Prba.g_01311
OG0001617	Pras.g_00225	Prba.g_01207
OG0001618	Pras.g_00226	Prba.g_01209
OG0001619	Pras.g_00239	Prba.g_00207
OG0001621	Pras.g_01663	Prba.g_01542
OG0001623	Pras.g_01190	Prba.g_00553
OG0001624	Pras.g_01768	Prba.g_01431
OG0001625	Pras.g_01895	Prba.g_01303
OG0001627	Pras.g_00229	Prba.g_01210
OG0001628	Pras.g_00476	Prba.g_00263
OG0001631	Pras.g_00115	Prba.g_00005
OG0001637	Pras.g_01639	Prba.g_01562
OG0001638	Pras.g_00910	Prba.g_01848
OG0001638	Pras.g_00906	Prba.g_01847
OG0001639	Pras.g_00961	Prba.g_01898
OG0001640	Pras.g_01031	Prba.g_00636
OG0001641	Pras.g_01217	Prba.g_00857
OG0001642	Pras.g_01219	Prba.g_00859
OG0001643	Pras.g_01250	Prba.g_00892
OG0001644	Pras.g_01251	Prba.g_00893
OG0001645	Pras.g_01252	Prba.g_00895
OG0001647	Pras.g_01344	Prba.g_00995
OG0001648	Pras.g_01436	Prba.g_01756
OG0001649	Pras.g_01442	Prba.g_01750
OG0001650	Pras.g_01605	Prba.g_01595
OG0001651	Pras.g_01643	Prba.g_01560
OG0001652	Pras.g_01644	Prba.g_01559
OG0001653	Pras.g_01670	Prba.g_01530
OG0001654	Pras.g_01676	Prba.g_01524
OG0001655	Pras.g_01684	Prba.g_01516
OG0001656	Pras.g_01706	Prba.g_01494
OG0001657	Pras.g_01757	Prba.g_01442
OG0001658	Pras.g_01769	Prba.g_01430
OG0001659	Pras.g_01813	Prba.g_01383
OG0001660	Pras.g_01896	Prba.g_01302
OG0001661	Pras.g_01899	Prba.g_01299
OG0001662	Pras.g_01904	Prba.g_01294
OG0001663	Pras.g_01921	Prba.g_01277
OG0001664	Pras.g_01922	Prba.g_01276
OG0001665	Pras.g_01942	Prba.g_01256
OG0001666	Pras.g_01946	Prba.g_01252
OG0001667	Pras.g_01949	Prba.g_01249
OG0001668	Pras.g_01955	Prba.g_01243
OG0001669	Pras.g_01967	Prba.g_01231
OG0001670	Pras.g_01968	Prba.g_01230
OG0001671	Pras.g_01974	Prba.g_01224
OG0001672	Pras.g_01979	Prba.g_01219
OG0001673	Pras.g_01980	Prba.g_01218
OG0001674	Pras.g_01981	Prba.g_01217
OG0001675	Pras.g_00008	Prba.g_00730
OG0001676	Pras.g_00013	Prba.g_00725
OG0001677	Pras.g_00031	Prba.g_00089
OG0001678	Pras.g_00104	Prba.g_00016
OG0001679	Pras.g_00112	Prba.g_00008
OG0001680	Pras.g_00149	Prba.g_01134
OG0001681	Pras.g_00181	Prba.g_01170
OG0001682	Pras.g_00186	Prba.g_01176
OG0001684	Pras.g_00435	Prba.g_00306
OG0001685	Pras.g_00442	Prba.g_00299
OG0001686	Pras.g_00445	Prba.g_00296
OG0001687	Pras.g_00451	Prba.g_00290
OG0001688	Pras.g_00454	Prba.g_00287
OG0001689	Pras.g_00458	Prba.g_00282
OG0001690	Pras.g_00460	Prba.g_00280
OG0001691	Pras.g_00461	Prba.g_00278
OG0001692	Pras.g_00555	Prba.g_00615
OG0001693	Pras.g_00803	Prba.g_00827
OG0001695	Pras.g_00306	Prba.g_00162
OG0001698	Pras.g_01374	Prba.g_00965
OG0001699	Pras.g_01583	Prba.g_01610
OG0001700	Pras.g_01635	Prba.g_01566
OG0001701	Pras.g_01637	Prba.g_01564
OG0001702	Pras.g_01658	Prba.g_01546
OG0001703	Pras.g_01671	Prba.g_01529
OG0001704	Pras.g_01897	Prba.g_01301
OG0001706	Pras.g_00012	Prba.g_00726
OG0001707	Pras.g_00036	Prba.g_00084
OG0001708	Pras.g_00171	Prba.g_01160
OG0001710	Pras.g_01898	Prba.g_01300
OG0001720	Pras.g_00320	Prba.g_00133
OG0001722	Pras.g_01633	Prba.g_01568
OG0001724	Pras.g_01689	Prba.g_01511
OG0001725	Pras.g_01765	Prba.g_01434
OG0001726	Pras.g_01995	Prba.g_00742
OG0001727	Pras.g_00524	Prba.g_01146, Prba.g_01129
OG0001728	Pras.g_00187	Prba.g_01177
OG0001731	Pras.g_00465	Prba.g_00274
OG0001732	Pras.g_00484	Prba.g_00255
OG0001733	Pras.g_01240	Prba.g_00881
OG0001734	Pras.g_01604	Prba.g_01596
OG0001783	Pras.g_00894	Prba.g_01835
OG0001785	Pras.g_01655	Prba.g_01549
OG0001786	Pras.g_01730	Prba.g_01470
OG0001787	Pras.g_00016	Prba.g_00722
OG0001788	Pras.g_00168	Prba.g_01125
OG0001789	Pras.g_00158	Prba.g_01152
OG0001790	Pras.g_00160	Prba.g_01154
OG0001791	Pras.g_00161	Prba.g_01156
OG0001794	Pras.g_00483	Prba.g_00256
OG0001796	Pras.g_00018	Prba.g_00102
OG0001806	Pras.g_01230	Prba.g_00871
OG0001807	Pras.g_01246	Prba.g_00888
OG0001810	Pras.g_01672	Prba.g_01528
OG0001811	Pras.g_01673	Prba.g_01527
OG0001812	Pras.g_01674	Prba.g_01526
OG0001813	Pras.g_01675	Prba.g_01525
OG0001814	Pras.g_01767	Prba.g_01432
OG0001818	Pras.g_00002	Prba.g_00736
OG0001819	Pras.g_01262	Prba.g_00912
OG0001820	Pras.g_01593	Prba.g_01162
OG0001824	Pras.g_00453	Prba.g_00288
OG0001825	Pras.g_00474	Prba.g_00264
OG0001826	Pras.g_00488	Prba.g_00252
OG0001837	Pras.g_01196	Prba.g_00559
OG0001839	Pras.g_01266	Prba.g_00916
OG0001841	Pras.g_00165	Prba.g_01159
OG0001842	Pras.g_00190	Prba.g_01180
OG0001845	Pras.g_00371	Prba.g_00692
OG0001846	Pras.g_00437	Prba.g_00304
OG0001848	Pras.g_00481	Prba.g_00258
OG0001850	Pras.g_00020	Prba.g_00100
OG0001860	Pras.g_01306	Prba.g_01033, Prba.g_01034
OG0001861	Pras.g_00005	Prba.g_00733
OG0001862	Pras.g_00006	Prba.g_00732
OG0001863	Pras.g_00015	Prba.g_00723
OG0001866	Pras.g_00153	Prba.g_01138
OG0001868	Pras.g_00159	Prba.g_01153
OG0001869	Pras.g_00284, Pras.g_00287	Prba.g_00147
OG0001870	Pras.g_00140	Prba.g_01831
OG0001875	Pras.g_01267	Prba.g_00917
OG0001876	Pras.g_01264	Prba.g_00914
OG0001877	Pras.g_01247	Prba.g_00889
OG0001907	Pras.g_00146	Prba.g_01096
OG0001909	Pras.g_00532	Prba.g_00257
OG0001910	Pras.g_01242	Prba.g_00884
OG0001912	Pras.g_01265	Prba.g_00915
OG0001914	Pras.g_01261	Prba.g_00911
OG0001950	Pras.g_01985	Prba.g_01213
OG0001954	Pras.g_01238	Prba.g_00879
OG0001984	Pras.g_01245	Prba.g_00887
OG0001988	Pras.g_00486	Prba.g_00253
OG0001990	Pras.g_01234	Prba.g_00875
OG0002019	Pras.g_00498	Prba.g_00238
OG0002020	Pras.g_00502	Prba.g_00906
OG0002021	Pras.g_01272	Prba.g_00920
OG0002022	Pras.g_00497	Prba.g_00239
OG0002026	Pras.g_00909	Prba.g_01098
OG0002051	Pras.g_00499	Prba.g_00903
OG0002053	Pras.g_00496	Prba.g_00240
OG0002062	Pras.g_01269	Prba.g_00918
OG0002063	Pras.g_01260	Prba.g_00910
OG0002064	Pras.g_01248	Prba.g_00890
OG0002119	Pras.g_00501	Prba.g_00904
OG0002128	Pras.g_00767	Prba.g_00791
OG0002155	Pras.g_01592	Prba.g_01116
OG0002180	Pras.g_00505	Prba.g_00247
OG0002199	Pras.g_00480	Prba.g_00248
OG0002239	Pras.g_01270	Prba.g_00919
OG0002250	Pras.g_01600	Prba.g_01111
OG0002276	Pras.g_01597	Prba.g_01114
OG0002277	Pras.g_01259	Prba.g_00909
OG0002278	Pras.g_01258	Prba.g_00908
OG0002279	Pras.g_01257	Prba.g_00907
OG0002281	Pras.g_00147	Prba.g_01105
OG0002339	Pras.g_00595	Prba.g_00575
OG0002340	Pras.g_01299	Prba.g_01038
OG0002381	Pras.g_01288	Prba.g_00902
OG0003037	Pras.g_01598	Prba.g_01113
OG0003356	Pras.g_00280	Prba.g_00164
