Orthogroup	Prar	Prbj
OG0001132	Prar.g_01020	Prbj.g_00405
OG0001133	Prar.g_01019	Prbj.g_00404
OG0001134	Prar.g_01018	Prbj.g_00403
OG0001135	Prar.g_01017	Prbj.g_00402
OG0001136	Prar.g_01016	Prbj.g_00401
OG0001137	Prar.g_01015	Prbj.g_00400
OG0001138	Prar.g_01014	Prbj.g_00399
OG0001139	Prar.g_01013	Prbj.g_00397
OG0001140	Prar.g_01012	Prbj.g_00395
OG0001141	Prar.g_01011	Prbj.g_00394
OG0001142	Prar.g_00617	Prbj.g_00368
OG0001143	Prar.g_00618	Prbj.g_00367
OG0001144	Prar.g_00619	Prbj.g_00365
OG0001145	Prar.g_00620	Prbj.g_00364
OG0001146	Prar.g_00621	Prbj.g_00363
OG0001147	Prar.g_00622	Prbj.g_00362
OG0001148	Prar.g_00623	Prbj.g_00361
OG0001149	Prar.g_00625	Prbj.g_01494
OG0001150	Prar.g_00626	Prbj.g_01498
OG0001151	Prar.g_00628	Prbj.g_01501
OG0001152	Prar.g_00629	Prbj.g_01502
OG0001153	Prar.g_00630	Prbj.g_01504
OG0001154	Prar.g_00632	Prbj.g_01506
OG0001155	Prar.g_00634	Prbj.g_01509
OG0001156	Prar.g_00636	Prbj.g_01513
OG0001157	Prar.g_00637	Prbj.g_01515
OG0001158	Prar.g_00639	Prbj.g_01517
OG0001159	Prar.g_00640	Prbj.g_01518
OG0001160	Prar.g_00641	Prbj.g_01519
OG0001161	Prar.g_00642	Prbj.g_01576
OG0001162	Prar.g_00643	Prbj.g_01577
OG0001163	Prar.g_00644	Prbj.g_01578
OG0001164	Prar.g_00645	Prbj.g_01579
OG0001165	Prar.g_00646	Prbj.g_01580
OG0001166	Prar.g_00647	Prbj.g_01581
OG0001167	Prar.g_00648	Prbj.g_01592
OG0001168	Prar.g_00649	Prbj.g_01593
OG0001169	Prar.g_00650	Prbj.g_01594
OG0001170	Prar.g_00651	Prbj.g_01596
OG0001171	Prar.g_00652	Prbj.g_01597
OG0001172	Prar.g_00654	Prbj.g_01599
OG0001173	Prar.g_00656	Prbj.g_01821
OG0001174	Prar.g_00657	Prbj.g_01820
OG0001175	Prar.g_00658	Prbj.g_01819
OG0001176	Prar.g_00659	Prbj.g_01809
OG0001177	Prar.g_00661	Prbj.g_01290
OG0001178	Prar.g_00663	Prbj.g_01286
OG0001179	Prar.g_00664	Prbj.g_01285
OG0001180	Prar.g_00665	Prbj.g_01284
OG0001181	Prar.g_00666	Prbj.g_01283
OG0001182	Prar.g_00667	Prbj.g_01282
OG0001183	Prar.g_00668	Prbj.g_01281
OG0001184	Prar.g_00670	Prbj.g_01253
OG0001185	Prar.g_00673	Prbj.g_01250
OG0001186	Prar.g_00674	Prbj.g_01249
OG0001187	Prar.g_00675	Prbj.g_01248
OG0001188	Prar.g_00676	Prbj.g_01245
OG0001189	Prar.g_00677	Prbj.g_01244
OG0001190	Prar.g_00678	Prbj.g_01243
OG0001191	Prar.g_00679	Prbj.g_01241
OG0001192	Prar.g_00680	Prbj.g_01239
OG0001193	Prar.g_00681	Prbj.g_01238
OG0001194	Prar.g_00682	Prbj.g_01236
OG0001195	Prar.g_00683	Prbj.g_01235
OG0001196	Prar.g_00684	Prbj.g_01234
OG0001197	Prar.g_00685	Prbj.g_01233
OG0001198	Prar.g_00686	Prbj.g_01232
OG0001199	Prar.g_00687	Prbj.g_01231
OG0001200	Prar.g_00688	Prbj.g_01229
OG0001201	Prar.g_00689	Prbj.g_01228
OG0001202	Prar.g_00690	Prbj.g_01227
OG0001203	Prar.g_00692	Prbj.g_01225
OG0001204	Prar.g_00694	Prbj.g_01221
OG0001205	Prar.g_00695	Prbj.g_01219
OG0001206	Prar.g_00696	Prbj.g_01218
OG0001207	Prar.g_00697	Prbj.g_01955
OG0001208	Prar.g_00698	Prbj.g_01956
OG0001209	Prar.g_00699	Prbj.g_01957
OG0001210	Prar.g_00700	Prbj.g_01958
OG0001211	Prar.g_00701	Prbj.g_01960
OG0001212	Prar.g_00702	Prbj.g_01961
OG0001213	Prar.g_00703	Prbj.g_01962
OG0001214	Prar.g_00705	Prbj.g_01964
OG0001215	Prar.g_00706	Prbj.g_01966
OG0001216	Prar.g_00707	Prbj.g_01968
OG0001217	Prar.g_00708	Prbj.g_01969
OG0001218	Prar.g_00709	Prbj.g_01970
OG0001219	Prar.g_00074	Prbj.g_01975
OG0001220	Prar.g_00073	Prbj.g_01980
OG0001221	Prar.g_00070	Prbj.g_02002
OG0001222	Prar.g_00069	Prbj.g_02005
OG0001223	Prar.g_00068	Prbj.g_02006
OG0001224	Prar.g_00067	Prbj.g_02008
OG0001225	Prar.g_00066	Prbj.g_02009
OG0001226	Prar.g_00065	Prbj.g_02012
OG0001227	Prar.g_00064	Prbj.g_02013
OG0001228	Prar.g_00063	Prbj.g_02019
OG0001229	Prar.g_00062	Prbj.g_02020
OG0001230	Prar.g_00061	Prbj.g_02021
OG0001231	Prar.g_00060	Prbj.g_02034
OG0001232	Prar.g_00059	Prbj.g_02043
OG0001233	Prar.g_00058	Prbj.g_02044
OG0001234	Prar.g_00057	Prbj.g_02045
OG0001235	Prar.g_00056	Prbj.g_02046
OG0001236	Prar.g_00054	Prbj.g_02048
OG0001237	Prar.g_00053	Prbj.g_02049
OG0001238	Prar.g_00051	Prbj.g_02053
OG0001239	Prar.g_00050	Prbj.g_02055
OG0001240	Prar.g_00049	Prbj.g_02056
OG0001241	Prar.g_00047	Prbj.g_02060
OG0001242	Prar.g_00046	Prbj.g_02062
OG0001243	Prar.g_00045	Prbj.g_02063
OG0001244	Prar.g_00044	Prbj.g_02065
OG0001245	Prar.g_00043	Prbj.g_02067
OG0001246	Prar.g_00042	Prbj.g_02069
OG0001247	Prar.g_00041	Prbj.g_02070
OG0001248	Prar.g_00040	Prbj.g_02071
OG0001249	Prar.g_00039	Prbj.g_02072
OG0001250	Prar.g_00038	Prbj.g_02073
OG0001252	Prar.g_00190	Prbj.g_01545
OG0001253	Prar.g_00177	Prbj.g_00538
OG0001254	Prar.g_00306	Prbj.g_01406
OG0001255	Prar.g_00393	Prbj.g_00342
OG0001256	Prar.g_00978	Prbj.g_00897
OG0001257	Prar.g_00532	Prbj.g_01628
OG0001258	Prar.g_01329	Prbj.g_01609
OG0001259	Prar.g_01419	Prbj.g_01782
OG0001261	Prar.g_01718	Prbj.g_02475
OG0001262	Prar.g_01734	Prbj.g_02498
OG0001264	Prar.g_01775	Prbj.g_02339
OG0001265	Prar.g_01880	Prbj.g_02209
OG0001266	Prar.g_01928	Prbj.g_00678
OG0001267	Prar.g_01279	Prbj.g_00769
OG0001268	Prar.g_01266	Prbj.g_00969
OG0001269	Prar.g_00928	Prbj.g_00670
OG0001270	Prar.g_00807	Prbj.g_02627
OG0001271	Prar.g_00796	Prbj.g_01691
OG0001272	Prar.g_00755	Prbj.g_00907
OG0001273	Prar.g_00754	Prbj.g_02106
OG0001274	Prar.g_00749	Prbj.g_00780
OG0001275	Prar.g_00734	Prbj.g_00158
OG0001276	Prar.g_00722, Prar.g_01158	Prbj.g_02368
OG0001278	Prar.g_01151	Prbj.g_00870
OG0001279	Prar.g_01147	Prbj.g_00865
OG0001280	Prar.g_01144	Prbj.g_00862
OG0001281	Prar.g_01111	Prbj.g_02653
OG0001282	Prar.g_01086	Prbj.g_00851
OG0001283	Prar.g_00635	Prbj.g_01512
OG0001284	Prar.g_00662	Prbj.g_01287
OG0001285	Prar.g_00693	Prbj.g_01223
OG0001286	Prar.g_00048	Prbj.g_02058
OG0001287	Prar.g_01007, Prar.g_01155, Prar.g_01561	Prbj.g_00214, Prbj.g_02701
OG0001288	Prar.g_00485	Prbj.g_00101
OG0001290	Prar.g_00008	Prbj.g_01203
OG0001291	Prar.g_00547	Prbj.g_00567
OG0001292	Prar.g_00254	Prbj.g_00570
OG0001293	Prar.g_00252	Prbj.g_00572
OG0001294	Prar.g_00235	Prbj.g_00604
OG0001295	Prar.g_00209	Prbj.g_01560
OG0001296	Prar.g_00203	Prbj.g_01529
OG0001297	Prar.g_00128	Prbj.g_01164
OG0001298	Prar.g_00084	Prbj.g_01340
OG0001300	Prar.g_00434	Prbj.g_01896
OG0001301	Prar.g_01467	Prbj.g_02575
OG0001304	Prar.g_01895	Prbj.g_01847
OG0001305	Prar.g_01900	Prbj.g_01842
OG0001306	Prar.g_01937	Prbj.g_02042
OG0001307	Prar.g_01946	Prbj.g_02357
OG0001308	Prar.g_01315	Prbj.g_00046
OG0001309	Prar.g_01314	Prbj.g_01220
OG0001310	Prar.g_01304	Prbj.g_00688
OG0001311	Prar.g_01235	Prbj.g_00007
OG0001312	Prar.g_00927	Prbj.g_00671
OG0001313	Prar.g_00751	Prbj.g_01184
OG0001314	Prar.g_01120	Prbj.g_00477
OG0001315	Prar.g_00613	Prbj.g_00426
OG0001316	Prar.g_00631	Prbj.g_01505
OG0001319	Prar.g_00089	Prbj.g_02610
OG0001320	Prar.g_00516	Prbj.g_02145
OG0001324	Prar.g_01954	Prbj.g_02632
OG0001326	Prar.g_00979	Prbj.g_00731
OG0001327	Prar.g_00977	Prbj.g_01718
OG0001328	Prar.g_00950	Prbj.g_01734
OG0001329	Prar.g_00891	Prbj.g_02051
OG0001331	Prar.g_01146	Prbj.g_00864
OG0001332	Prar.g_00602	Prbj.g_00450
OG0001335	Prar.g_00691	Prbj.g_01226
OG0001336	Prar.g_00200	Prbj.g_01531
OG0001337	Prar.g_00210	Prbj.g_01558
OG0001339	Prar.g_00124	Prbj.g_01168
OG0001340	Prar.g_00079	Prbj.g_01346
OG0001341	Prar.g_00326	Prbj.g_01369
OG0001342	Prar.g_00307	Prbj.g_01405
OG0001343	Prar.g_00399	Prbj.g_00335
OG0001344	Prar.g_00439	Prbj.g_00826
OG0001345	Prar.g_00482	Prbj.g_00098
OG0001346	Prar.g_00522	Prbj.g_00131
OG0001347	Prar.g_00536	Prbj.g_01624
OG0001348	Prar.g_01335	Prbj.g_02091
OG0001351	Prar.g_01406	Prbj.g_01797
OG0001353	Prar.g_01533	Prbj.g_00269
OG0001355	Prar.g_01724	Prbj.g_02482
OG0001357	Prar.g_01860	Prbj.g_02227
OG0001358	Prar.g_01879	Prbj.g_02210
OG0001361	Prar.g_01213	Prbj.g_02165
OG0001366	Prar.g_01958	Prbj.g_00460
OG0001367	Prar.g_01097	Prbj.g_00377, Prbj.g_00390
OG0001369	Prar.g_01881	Prbj.g_02208
OG0001375	Prar.g_00193	Prbj.g_01541
OG0001378	Prar.g_00315	Prbj.g_01395
OG0001381	Prar.g_00502	Prbj.g_01893
OG0001384	Prar.g_01349	Prbj.g_02109
OG0001396	Prar.g_01864	Prbj.g_02309
OG0001410	Prar.g_00732	Prbj.g_00249
OG0001412	Prar.g_01814	Prbj.g_02298
OG0001415	Prar.g_00261	Prbj.g_00360
OG0001416	Prar.g_01351	Prbj.g_02111
OG0001425	Prar.g_00738	Prbj.g_02174
OG0001426	Prar.g_00052	Prbj.g_02052
OG0001430	Prar.g_01872	Prbj.g_00038
OG0001436	Prar.g_01181	Prbj.g_01986
OG0001438	Prar.g_01450	Prbj.g_02549
OG0001442	Prar.g_01302	Prbj.g_00043
OG0001451	Prar.g_01560	Prbj.g_01102, Prbj.g_02711
OG0001453	Prar.g_00718, Prar.g_01161, Prar.g_01194, Prar.g_01169	Prbj.g_00736
OG0001456	Prar.g_01418	Prbj.g_01783
OG0001467	Prar.g_00342	Prbj.g_01053
OG0001470	Prar.g_00267	Prbj.g_01457
OG0001471	Prar.g_00475	Prbj.g_02457
OG0001472	Prar.g_01746	Prbj.g_00920
OG0001474	Prar.g_01551	Prbj.g_02022
OG0001475	Prar.g_01913	Prbj.g_01979
OG0001476	Prar.g_01914	Prbj.g_01978
OG0001477	Prar.g_01915	Prbj.g_01977
OG0001478	Prar.g_01921	Prbj.g_00764
OG0001479	Prar.g_01949	Prbj.g_00018
OG0001480	Prar.g_01325	Prbj.g_00091
OG0001481	Prar.g_01247	Prbj.g_00309
OG0001489	Prar.g_00436	Prbj.g_00378
OG0001493	Prar.g_01550	Prbj.g_02023
OG0001494	Prar.g_01549	Prbj.g_02024
OG0001495	Prar.g_01548	Prbj.g_02025
OG0001496	Prar.g_01547	Prbj.g_02026
OG0001497	Prar.g_01546	Prbj.g_02027
OG0001498	Prar.g_01545	Prbj.g_02028
OG0001499	Prar.g_01544	Prbj.g_02029
OG0001500	Prar.g_01543	Prbj.g_02030
OG0001501	Prar.g_01542	Prbj.g_02031
OG0001502	Prar.g_01541	Prbj.g_02032
OG0001503	Prar.g_01540	Prbj.g_02033
OG0001513	Prar.g_00223	Prbj.g_00618, Prbj.g_01300
OG0001525	Prar.g_00507	Prbj.g_01731
OG0001532	Prar.g_00003	Prbj.g_01210
OG0001542	Prar.g_00742	Prbj.g_01316
OG0001544	Prar.g_01188	Prbj.g_00071
OG0001545	Prar.g_01772	Prbj.g_02336
OG0001574	Prar.g_01192	Prbj.g_00213
OG0001590	Prar.g_00294	Prbj.g_01420
OG0001593	Prar.g_00508	Prbj.g_02460
OG0001596	Prar.g_01643	Prbj.g_01682
OG0001606	Prar.g_00400	Prbj.g_00334
OG0001620	Prar.g_00381	Prbj.g_01124
OG0001621	Prar.g_01650	Prbj.g_00379
OG0001623	Prar.g_00397	Prbj.g_00337
OG0001694	Prar.g_00363	Prbj.g_01492
OG0001695	Prar.g_00887	Prbj.g_01257
OG0001713	Prar.g_00890	Prbj.g_01254
OG0001730	Prar.g_00889	Prbj.g_01255
OG0001822	Prar.g_00866	Prbj.g_01402
OG0001830	Prar.g_00888	Prbj.g_01251
OG0001872	Prar.g_00728	Prbj.g_01154
OG0001875	Prar.g_00472	Prbj.g_02465
OG0001876	Prar.g_00469	Prbj.g_02321
OG0002028	Prar.g_01556	Prbj.g_02353
OG0002137	Prar.g_01538	Prbj.g_01520
OG0002192	Prar.g_01421	Prbj.g_02696
