Orthogroup	Prar	Pray
OG0001151	Prar.g_00628	Pray.g_01338
OG0001152	Prar.g_00629	Pray.g_01339
OG0001153	Prar.g_00630	Pray.g_01340
OG0001154	Prar.g_00632	Pray.g_01342
OG0001155	Prar.g_00634	Pray.g_01344
OG0001156	Prar.g_00636	Pray.g_01346
OG0001157	Prar.g_00637	Pray.g_01347
OG0001158	Prar.g_00639	Pray.g_01349
OG0001159	Prar.g_00640	Pray.g_01350
OG0001160	Prar.g_00641	Pray.g_01351
OG0001161	Prar.g_00642	Pray.g_01352
OG0001162	Prar.g_00643	Pray.g_01353
OG0001163	Prar.g_00644	Pray.g_01354
OG0001164	Prar.g_00645	Pray.g_01355
OG0001165	Prar.g_00646	Pray.g_01356
OG0001166	Prar.g_00647	Pray.g_01357
OG0001167	Prar.g_00648	Pray.g_01358
OG0001168	Prar.g_00649	Pray.g_01359
OG0001169	Prar.g_00650	Pray.g_01360
OG0001170	Prar.g_00651	Pray.g_01362
OG0001171	Prar.g_00652	Pray.g_01363
OG0001172	Prar.g_00654	Pray.g_01365
OG0001173	Prar.g_00656	Pray.g_01367
OG0001174	Prar.g_00657	Pray.g_01368
OG0001175	Prar.g_00658	Pray.g_01369
OG0001176	Prar.g_00659	Pray.g_01370
OG0001177	Prar.g_00661	Pray.g_01372
OG0001178	Prar.g_00663	Pray.g_01375
OG0001179	Prar.g_00664	Pray.g_01376
OG0001180	Prar.g_00665	Pray.g_01377
OG0001181	Prar.g_00666	Pray.g_01378
OG0001182	Prar.g_00667	Pray.g_01379
OG0001183	Prar.g_00668	Pray.g_01380
OG0001184	Prar.g_00670	Pray.g_01382
OG0001185	Prar.g_00673	Pray.g_01385
OG0001186	Prar.g_00674	Pray.g_01386
OG0001187	Prar.g_00675	Pray.g_01388
OG0001188	Prar.g_00676	Pray.g_01389
OG0001189	Prar.g_00677	Pray.g_01390
OG0001190	Prar.g_00678	Pray.g_01391
OG0001191	Prar.g_00679	Pray.g_01392
OG0001192	Prar.g_00680	Pray.g_01393
OG0001193	Prar.g_00681	Pray.g_01394
OG0001194	Prar.g_00682	Pray.g_01395
OG0001195	Prar.g_00683	Pray.g_01396
OG0001196	Prar.g_00684	Pray.g_01397
OG0001197	Prar.g_00685	Pray.g_01398
OG0001198	Prar.g_00686	Pray.g_01399
OG0001199	Prar.g_00687	Pray.g_01400
OG0001200	Prar.g_00688	Pray.g_01401
OG0001201	Prar.g_00689	Pray.g_01402
OG0001202	Prar.g_00690	Pray.g_01403
OG0001203	Prar.g_00692	Pray.g_01405
OG0001204	Prar.g_00694	Pray.g_01407
OG0001205	Prar.g_00695	Pray.g_01408
OG0001206	Prar.g_00696	Pray.g_01409
OG0001207	Prar.g_00697	Pray.g_01410
OG0001208	Prar.g_00698	Pray.g_01411
OG0001209	Prar.g_00699	Pray.g_01412
OG0001210	Prar.g_00700	Pray.g_01413
OG0001211	Prar.g_00701	Pray.g_01414
OG0001212	Prar.g_00702	Pray.g_01415
OG0001213	Prar.g_00703	Pray.g_01416
OG0001214	Prar.g_00705	Pray.g_01418
OG0001215	Prar.g_00706	Pray.g_01419
OG0001216	Prar.g_00707	Pray.g_01420
OG0001217	Prar.g_00708	Pray.g_01421
OG0001218	Prar.g_00709	Pray.g_01422
OG0001219	Prar.g_00074	Pray.g_01425
OG0001220	Prar.g_00073	Pray.g_01426
OG0001221	Prar.g_00070	Pray.g_01429
OG0001222	Prar.g_00069	Pray.g_01430
OG0001223	Prar.g_00068	Pray.g_01431
OG0001224	Prar.g_00067	Pray.g_01432
OG0001225	Prar.g_00066	Pray.g_01433
OG0001226	Prar.g_00065	Pray.g_01434
OG0001227	Prar.g_00064	Pray.g_01435
OG0001228	Prar.g_00063	Pray.g_01436
OG0001229	Prar.g_00062	Pray.g_01437
OG0001230	Prar.g_00061	Pray.g_01438
OG0001231	Prar.g_00060	Pray.g_01439
OG0001232	Prar.g_00059	Pray.g_01440
OG0001233	Prar.g_00058	Pray.g_01441
OG0001234	Prar.g_00057	Pray.g_01442
OG0001235	Prar.g_00056	Pray.g_01443
OG0001236	Prar.g_00054	Pray.g_01445
OG0001237	Prar.g_00053	Pray.g_01446
OG0001238	Prar.g_00051	Pray.g_01448
OG0001239	Prar.g_00050	Pray.g_01449
OG0001240	Prar.g_00049	Pray.g_01450
OG0001241	Prar.g_00047	Pray.g_01452
OG0001242	Prar.g_00046	Pray.g_01453
OG0001243	Prar.g_00045	Pray.g_01454
OG0001244	Prar.g_00044	Pray.g_01455
OG0001245	Prar.g_00043	Pray.g_01456
OG0001246	Prar.g_00042	Pray.g_01457
OG0001247	Prar.g_00041	Pray.g_01458
OG0001248	Prar.g_00040	Pray.g_01459
OG0001249	Prar.g_00039	Pray.g_01460
OG0001250	Prar.g_00038	Pray.g_01461
OG0001251	Prar.g_00236	Pray.g_00197
OG0001252	Prar.g_00190	Pray.g_00151
OG0001253	Prar.g_00177	Pray.g_00139
OG0001254	Prar.g_00306	Pray.g_00760
OG0001255	Prar.g_00393	Pray.g_00811
OG0001257	Prar.g_00532	Pray.g_00972
OG0001258	Prar.g_01329	Pray.g_00989
OG0001259	Prar.g_01419	Pray.g_01173
OG0001260	Prar.g_01637	Pray.g_00292
OG0001261	Prar.g_01718	Pray.g_00383
OG0001262	Prar.g_01734	Pray.g_00399
OG0001263	Prar.g_01755	Pray.g_00420
OG0001264	Prar.g_01775	Pray.g_00451
OG0001265	Prar.g_01880	Pray.g_00560
OG0001266	Prar.g_01928	Pray.g_00608
OG0001267	Prar.g_01279	Pray.g_00080
OG0001268	Prar.g_01266	Pray.g_00067
OG0001269	Prar.g_00928	Pray.g_01846
OG0001270	Prar.g_00807	Pray.g_01682
OG0001271	Prar.g_00796	Pray.g_01671
OG0001272	Prar.g_00755	Pray.g_01629
OG0001273	Prar.g_00754	Pray.g_01628
OG0001274	Prar.g_00749	Pray.g_01623
OG0001276	Prar.g_00722	Pray.g_01596
OG0001277	Prar.g_00715	Pray.g_01585
OG0001278	Prar.g_01151	Pray.g_01567
OG0001279	Prar.g_01147	Pray.g_01563
OG0001280	Prar.g_01144	Pray.g_01560
OG0001281	Prar.g_01111	Pray.g_01237
OG0001282	Prar.g_01086	Pray.g_01262
OG0001283	Prar.g_00635	Pray.g_01345
OG0001284	Prar.g_00662	Pray.g_01374
OG0001285	Prar.g_00693	Pray.g_01406
OG0001286	Prar.g_00048	Pray.g_01451
OG0001288	Prar.g_00485	Pray.g_00927
OG0001290	Prar.g_00008	Pray.g_01492
OG0001291	Prar.g_00547	Pray.g_00218
OG0001292	Prar.g_00254	Pray.g_00215
OG0001293	Prar.g_00252	Pray.g_00213
OG0001294	Prar.g_00235	Pray.g_00196
OG0001295	Prar.g_00209	Pray.g_00170
OG0001296	Prar.g_00203	Pray.g_00164
OG0001297	Prar.g_00128	Pray.g_00680
OG0001298	Prar.g_00084	Pray.g_00724
OG0001300	Prar.g_00434	Pray.g_00851
OG0001301	Prar.g_01467	Pray.g_01126
OG0001304	Prar.g_01895	Pray.g_00575
OG0001305	Prar.g_01900	Pray.g_00580
OG0001306	Prar.g_01937	Pray.g_00616
OG0001307	Prar.g_01946	Pray.g_00625
OG0001308	Prar.g_01315	Pray.g_00120
OG0001309	Prar.g_01314	Pray.g_00118
OG0001310	Prar.g_01304	Pray.g_00107
OG0001311	Prar.g_01235	Pray.g_00035
OG0001312	Prar.g_00927	Pray.g_01845
OG0001313	Prar.g_00751	Pray.g_01625
OG0001314	Prar.g_01120	Pray.g_01536
OG0001315	Prar.g_00613	Pray.g_01502
OG0001316	Prar.g_00631	Pray.g_01341
OG0001318	Prar.g_00187	Pray.g_00148
OG0001319	Prar.g_00089	Pray.g_00719
OG0001320	Prar.g_00516	Pray.g_00957
OG0001321	Prar.g_01646	Pray.g_00302
OG0001322	Prar.g_01664	Pray.g_00329
OG0001323	Prar.g_01920	Pray.g_00600
OG0001324	Prar.g_01954	Pray.g_00633
OG0001325	Prar.g_01311	Pray.g_00114
OG0001326	Prar.g_00979	Pray.g_01898
OG0001327	Prar.g_00977	Pray.g_01896
OG0001328	Prar.g_00950	Pray.g_01865
OG0001329	Prar.g_00891	Pray.g_01809
OG0001330	Prar.g_00758	Pray.g_01632
OG0001331	Prar.g_01146	Pray.g_01562
OG0001334	Prar.g_00655	Pray.g_01366
OG0001335	Prar.g_00691	Pray.g_01404
OG0001336	Prar.g_00200	Pray.g_00161
OG0001337	Prar.g_00210	Pray.g_00171
OG0001338	Prar.g_00183	Pray.g_00145
OG0001339	Prar.g_00124	Pray.g_00684
OG0001340	Prar.g_00079	Pray.g_00729
OG0001341	Prar.g_00326	Pray.g_00741
OG0001342	Prar.g_00307	Pray.g_00759
OG0001343	Prar.g_00399	Pray.g_00817
OG0001344	Prar.g_00439	Pray.g_00856
OG0001345	Prar.g_00482	Pray.g_00924
OG0001346	Prar.g_00522	Pray.g_00962
OG0001347	Prar.g_00536	Pray.g_00976
OG0001348	Prar.g_01335	Pray.g_00995
OG0001349	Prar.g_01340	Pray.g_01000
OG0001351	Prar.g_01406	Pray.g_01185
OG0001352	Prar.g_01512	Pray.g_01081
OG0001353	Prar.g_01533	Pray.g_01060
OG0001354	Prar.g_01667	Pray.g_00332
OG0001355	Prar.g_01724	Pray.g_00389
OG0001356	Prar.g_01757	Pray.g_00434
OG0001357	Prar.g_01860	Pray.g_00539
OG0001358	Prar.g_01879	Pray.g_00559
OG0001359	Prar.g_01292	Pray.g_00093
OG0001360	Prar.g_01291	Pray.g_00092
OG0001361	Prar.g_01213	Pray.g_00013
OG0001363	Prar.g_00871	Pray.g_01785
OG0001364	Prar.g_00777	Pray.g_01652
OG0001365	Prar.g_01116	Pray.g_01232
OG0001366	Prar.g_01958	Pray.g_01522
OG0001367	Prar.g_01097	Pray.g_01251
OG0001369	Prar.g_01881	Pray.g_00561
OG0001371	Prar.g_00551	Pray.g_00222
OG0001372	Prar.g_00550	Pray.g_00221
OG0001373	Prar.g_00253	Pray.g_00214
OG0001374	Prar.g_00241	Pray.g_00202
OG0001375	Prar.g_00193	Pray.g_00154
OG0001376	Prar.g_00093	Pray.g_00715
OG0001377	Prar.g_00331	Pray.g_00737
OG0001378	Prar.g_00315	Pray.g_00752
OG0001379	Prar.g_00422	Pray.g_00839
OG0001381	Prar.g_00502	Pray.g_00944
OG0001382	Prar.g_00509	Pray.g_00950
OG0001383	Prar.g_01342	Pray.g_01002
OG0001384	Prar.g_01349	Pray.g_01010
OG0001385	Prar.g_01496	Pray.g_01097
OG0001386	Prar.g_01504	Pray.g_01089
OG0001387	Prar.g_01506	Pray.g_01087
OG0001388	Prar.g_01516	Pray.g_01077
OG0001389	Prar.g_01604	Pray.g_01035
OG0001390	Prar.g_01636	Pray.g_00291
OG0001391	Prar.g_01669	Pray.g_00334
OG0001392	Prar.g_01756	Pray.g_00433
OG0001393	Prar.g_01758	Pray.g_00435
OG0001394	Prar.g_01781	Pray.g_00457
OG0001395	Prar.g_01784	Pray.g_00460
OG0001396	Prar.g_01864	Pray.g_00543
OG0001397	Prar.g_01889	Pray.g_00569
OG0001398	Prar.g_01908	Pray.g_00588
OG0001399	Prar.g_01918	Pray.g_00598
OG0001400	Prar.g_01926	Pray.g_00606
OG0001401	Prar.g_01934	Pray.g_00613
OG0001402	Prar.g_01277	Pray.g_00078
OG0001403	Prar.g_00954	Pray.g_01869
OG0001404	Prar.g_00920	Pray.g_01838
OG0001405	Prar.g_00910	Pray.g_01828
OG0001406	Prar.g_00808	Pray.g_01683
OG0001407	Prar.g_00805	Pray.g_01680
OG0001408	Prar.g_00757	Pray.g_01631
OG0001409	Prar.g_00744	Pray.g_01617
OG0001412	Prar.g_01814	Pray.g_00492
OG0001413	Prar.g_01172	Pray.g_00002
OG0001414	Prar.g_00556	Pray.g_00227
OG0001415	Prar.g_00261	Pray.g_00804
OG0001416	Prar.g_01351	Pray.g_01012
OG0001417	Prar.g_01505	Pray.g_01088
OG0001418	Prar.g_01647	Pray.g_00303
OG0001419	Prar.g_01673	Pray.g_00338
OG0001420	Prar.g_01760	Pray.g_00437
OG0001421	Prar.g_01765	Pray.g_00441
OG0001422	Prar.g_01923	Pray.g_00603
OG0001423	Prar.g_01290	Pray.g_00091
OG0001424	Prar.g_01201	Pray.g_00248
OG0001425	Prar.g_00738	Pray.g_01611
OG0001426	Prar.g_00052	Pray.g_01447
OG0001427	Prar.g_00433	Pray.g_00850
OG0001430	Prar.g_01872	Pray.g_00552
OG0001431	Prar.g_01924	Pray.g_00604
OG0001432	Prar.g_01927	Pray.g_00607
OG0001433	Prar.g_01000	Pray.g_01923
OG0001435	Prar.g_00746	Pray.g_01619
OG0001436	Prar.g_01181	Pray.g_00312
OG0001438	Prar.g_01450	Pray.g_01143
OG0001440	Prar.g_01883	Pray.g_00563
OG0001441	Prar.g_01319	Pray.g_00127
OG0001442	Prar.g_01302	Pray.g_00104
OG0001443	Prar.g_01280	Pray.g_00081
OG0001444	Prar.g_01244	Pray.g_00044
OG0001445	Prar.g_00987	Pray.g_01937
OG0001446	Prar.g_00985	Pray.g_01935
OG0001447	Prar.g_00984	Pray.g_01934
OG0001449	Prar.g_00867	Pray.g_01741
OG0001451	Prar.g_01560	Pray.g_01751
OG0001453	Prar.g_00718	Pray.g_01588
OG0001454	Prar.g_00427	Pray.g_00844
OG0001457	Prar.g_01532	Pray.g_01061
OG0001458	Prar.g_01635	Pray.g_00290
OG0001459	Prar.g_01662	Pray.g_00327
OG0001460	Prar.g_01747	Pray.g_00411
OG0001461	Prar.g_01806	Pray.g_00484
OG0001462	Prar.g_01871	Pray.g_00551
OG0001463	Prar.g_01917	Pray.g_00597
OG0001464	Prar.g_01922	Pray.g_00602
OG0001465	Prar.g_00982	Pray.g_01901
OG0001467	Prar.g_00342	Pray.g_01725
OG0001468	Prar.g_00624	Pray.g_01334
OG0001469	Prar.g_01265	Pray.g_00066
OG0001470	Prar.g_00267	Pray.g_00798
OG0001471	Prar.g_00475	Pray.g_00909
OG0001472	Prar.g_01746	Pray.g_00410
OG0001473	Prar.g_01754	Pray.g_00419
OG0001474	Prar.g_01551	Pray.g_00421
OG0001475	Prar.g_01913	Pray.g_00593
OG0001476	Prar.g_01914	Pray.g_00594
OG0001477	Prar.g_01915	Pray.g_00595
OG0001478	Prar.g_01921	Pray.g_00601
OG0001479	Prar.g_01949	Pray.g_00628
OG0001480	Prar.g_01325	Pray.g_00133
OG0001481	Prar.g_01247	Pray.g_00047
OG0001482	Prar.g_00711, Prar.g_01582	Pray.g_01574
OG0001484	Prar.g_00869	Pray.g_01784
OG0001485	Prar.g_01118	Pray.g_01230
OG0001488	Prar.g_00155	Pray.g_00653
OG0001489	Prar.g_00436	Pray.g_00853
OG0001490	Prar.g_00463	Pray.g_00881
OG0001491	Prar.g_01659	Pray.g_00324
OG0001492	Prar.g_01716	Pray.g_00381
OG0001493	Prar.g_01550	Pray.g_00422
OG0001494	Prar.g_01549	Pray.g_00423
OG0001495	Prar.g_01548	Pray.g_00424
OG0001496	Prar.g_01547	Pray.g_00425
OG0001497	Prar.g_01546	Pray.g_00426
OG0001498	Prar.g_01545	Pray.g_00427
OG0001499	Prar.g_01544	Pray.g_00428
OG0001500	Prar.g_01543	Pray.g_00429
OG0001501	Prar.g_01542	Pray.g_00430
OG0001502	Prar.g_01541	Pray.g_00431
OG0001503	Prar.g_01540	Pray.g_00432
OG0001506	Prar.g_01941	Pray.g_00620
OG0001507	Prar.g_01281	Pray.g_00082
OG0001509	Prar.g_01096	Pray.g_01252
OG0001510	Prar.g_00616	Pray.g_01326
OG0001513	Prar.g_00223	Pray.g_00184
OG0001514	Prar.g_00972	Pray.g_01889
OG0001515	Prar.g_01641	Pray.g_00294
OG0001516	Prar.g_01854	Pray.g_00533
OG0001517	Prar.g_01931	Pray.g_00611
OG0001519	Prar.g_00449	Pray.g_00867
OG0001520	Prar.g_01180	Pray.g_00311
OG0001521	Prar.g_01115	Pray.g_01233
OG0001523	Prar.g_00557	Pray.g_00228
OG0001524	Prar.g_00437	Pray.g_00854
OG0001525	Prar.g_00507	Pray.g_00949
OG0001527	Prar.g_01321	Pray.g_00129
OG0001528	Prar.g_01001	Pray.g_01925
OG0001529	Prar.g_00998	Pray.g_01922
OG0001532	Prar.g_00003	Pray.g_01496
OG0001533	Prar.g_01552	Pray.g_00882
OG0001534	Prar.g_00740	Pray.g_01613
OG0001536	Prar.g_01323	Pray.g_00131
OG0001537	Prar.g_01190	Pray.g_01921, Pray.g_00258
OG0001538	Prar.g_00980	Pray.g_01899
OG0001539	Prar.g_00968	Pray.g_01884
OG0001540	Prar.g_00967	Pray.g_01883
OG0001542	Prar.g_00742	Pray.g_01615
OG0001543	Prar.g_00733	Pray.g_01605
OG0001549	Prar.g_00202	Pray.g_00163
OG0001550	Prar.g_00280	Pray.g_00785
OG0001551	Prar.g_00256	Pray.g_00809
OG0001552	Prar.g_00429	Pray.g_00846
OG0001553	Prar.g_00451	Pray.g_00869
OG0001554	Prar.g_00452	Pray.g_00870
OG0001555	Prar.g_00505	Pray.g_00947
OG0001556	Prar.g_00519	Pray.g_00959
OG0001557	Prar.g_01507	Pray.g_01086
OG0001559	Prar.g_01642	Pray.g_00295
OG0001560	Prar.g_01655	Pray.g_00316
OG0001561	Prar.g_01748	Pray.g_00412
OG0001562	Prar.g_01870	Pray.g_00550
OG0001563	Prar.g_01929	Pray.g_00609
OG0001564	Prar.g_01930	Pray.g_00610
OG0001565	Prar.g_01933	Pray.g_00612
OG0001566	Prar.g_01936	Pray.g_00615
OG0001567	Prar.g_01942	Pray.g_00621
OG0001568	Prar.g_01326	Pray.g_00134
OG0001569	Prar.g_01322	Pray.g_00130
OG0001570	Prar.g_01316	Pray.g_00124
OG0001571	Prar.g_01308	Pray.g_00111
OG0001572	Prar.g_01300	Pray.g_00101
OG0001573	Prar.g_01297	Pray.g_00098
OG0001575	Prar.g_00990	Pray.g_01904
OG0001576	Prar.g_00975	Pray.g_01893
OG0001577	Prar.g_00914	Pray.g_01832
OG0001578	Prar.g_00912	Pray.g_01830
OG0001579	Prar.g_00868	Pray.g_01742
OG0001580	Prar.g_00864	Pray.g_01775
OG0001581	Prar.g_00860	Pray.g_01772
OG0001582	Prar.g_00764	Pray.g_01639
OG0001583	Prar.g_00763	Pray.g_01637
OG0001584	Prar.g_00762	Pray.g_01636
OG0001585	Prar.g_00752	Pray.g_01626
OG0001586	Prar.g_00671	Pray.g_01383
OG0001589	Prar.g_01199	Pray.g_00249
OG0001589	Prar.g_00724	Pray.g_01055
OG0001591	Prar.g_00423	Pray.g_00840
OG0001594	Prar.g_00517	Pray.g_00958
OG0001595	Prar.g_01536	Pray.g_01057
OG0001596	Prar.g_01643	Pray.g_00297
OG0001597	Prar.g_01750	Pray.g_00414
OG0001598	Prar.g_01762	Pray.g_00439
OG0001599	Prar.g_01287	Pray.g_00088
OG0001600	Prar.g_01286	Pray.g_00087
OG0001601	Prar.g_01285	Pray.g_00086
OG0001602	Prar.g_01284	Pray.g_00085
OG0001603	Prar.g_00714	Pray.g_01584
OG0001604	Prar.g_01130	Pray.g_01546
OG0001606	Prar.g_00400	Pray.g_00818
OG0001609	Prar.g_00428	Pray.g_00845
OG0001610	Prar.g_01531	Pray.g_01062
OG0001611	Prar.g_01624	Pray.g_00278
OG0001612	Prar.g_01660	Pray.g_00325
OG0001613	Prar.g_01753	Pray.g_00418
OG0001614	Prar.g_01858	Pray.g_00537
OG0001615	Prar.g_00996	Pray.g_01912
OG0001616	Prar.g_00993	Pray.g_01907
OG0001617	Prar.g_00940	Pray.g_01855
OG0001619	Prar.g_00922	Pray.g_01840
OG0001621	Prar.g_01650	Pray.g_00305
OG0001623	Prar.g_00397	Pray.g_00815
OG0001624	Prar.g_01751	Pray.g_00416
OG0001625	Prar.g_01865	Pray.g_00545
OG0001626	Prar.g_00995	Pray.g_01911
OG0001628	Prar.g_00723	Pray.g_01597
OG0001629	Prar.g_00614	Pray.g_01851
OG0001638	Prar.g_00562	Pray.g_00229
OG0001639	Prar.g_00218	Pray.g_00179
OG0001640	Prar.g_00147	Pray.g_00661
OG0001641	Prar.g_00424	Pray.g_00841
OG0001642	Prar.g_00426	Pray.g_00843
OG0001643	Prar.g_00460	Pray.g_00876
OG0001644	Prar.g_00461	Pray.g_00877
OG0001645	Prar.g_00462	Pray.g_00879
OG0001647	Prar.g_00515	Pray.g_00956
OG0001648	Prar.g_01389	Pray.g_01202
OG0001649	Prar.g_01395	Pray.g_01196
OG0001650	Prar.g_01598	Pray.g_01041
OG0001651	Prar.g_01631	Pray.g_00287
OG0001652	Prar.g_01633	Pray.g_00288
OG0001653	Prar.g_01656	Pray.g_00317
OG0001654	Prar.g_01658	Pray.g_00323
OG0001655	Prar.g_01666	Pray.g_00331
OG0001656	Prar.g_01689	Pray.g_00353
OG0001657	Prar.g_01741	Pray.g_00405
OG0001658	Prar.g_01752	Pray.g_00417
OG0001659	Prar.g_01788	Pray.g_00464
OG0001660	Prar.g_01866	Pray.g_00546
OG0001661	Prar.g_01869	Pray.g_00549
OG0001662	Prar.g_01874	Pray.g_00554
OG0001663	Prar.g_01891	Pray.g_00571
OG0001664	Prar.g_01892	Pray.g_00572
OG0001665	Prar.g_01912	Pray.g_00592
OG0001666	Prar.g_01916	Pray.g_00596
OG0001667	Prar.g_01919	Pray.g_00599
OG0001668	Prar.g_01925	Pray.g_00605
OG0001669	Prar.g_01938	Pray.g_00617
OG0001670	Prar.g_01939	Pray.g_00618
OG0001671	Prar.g_01945	Pray.g_00624
OG0001672	Prar.g_01950	Pray.g_00629
OG0001673	Prar.g_01951	Pray.g_00630
OG0001674	Prar.g_01952	Pray.g_00631
OG0001675	Prar.g_01310	Pray.g_00113
OG0001676	Prar.g_01305	Pray.g_00108
OG0001677	Prar.g_01288	Pray.g_00089
OG0001678	Prar.g_01216	Pray.g_00016
OG0001679	Prar.g_01208	Pray.g_00008
OG0001680	Prar.g_01159	Pray.g_01928
OG0001681	Prar.g_00974	Pray.g_01892
OG0001682	Prar.g_00970	Pray.g_01886
OG0001684	Prar.g_00765	Pray.g_01640
OG0001685	Prar.g_00759	Pray.g_01633
OG0001686	Prar.g_00756	Pray.g_01630
OG0001687	Prar.g_00750	Pray.g_01624
OG0001688	Prar.g_00747	Pray.g_01621
OG0001689	Prar.g_00743	Pray.g_01616
OG0001690	Prar.g_00741	Pray.g_01614
OG0001691	Prar.g_00739	Pray.g_01612
OG0001692	Prar.g_01138	Pray.g_01554
OG0001693	Prar.g_00075	Pray.g_01423
OG0001695	Prar.g_00887	Pray.g_01795
OG0001698	Prar.g_01327	Pray.g_00986
OG0001700	Prar.g_01627	Pray.g_00281
OG0001701	Prar.g_01629	Pray.g_00283
OG0001702	Prar.g_01645	Pray.g_00301
OG0001703	Prar.g_01657	Pray.g_00318
OG0001704	Prar.g_01867	Pray.g_00547
OG0001706	Prar.g_01306	Pray.g_00109
OG0001707	Prar.g_01283	Pray.g_00084
OG0001708	Prar.g_00983	Pray.g_01902
OG0001710	Prar.g_01868	Pray.g_00548
OG0001713	Prar.g_00890	Pray.g_01807
OG0001722	Prar.g_01625	Pray.g_00279
OG0001724	Prar.g_01671	Pray.g_00336
OG0001725	Prar.g_01749	Pray.g_00413
OG0001726	Prar.g_01317	Pray.g_00125
OG0001728	Prar.g_00969	Pray.g_01885
OG0001732	Prar.g_00720	Pray.g_01589
OG0001733	Prar.g_00447	Pray.g_00865
OG0001734	Prar.g_01597	Pray.g_01042
OG0001783	Prar.g_00579	Pray.g_00242
OG0001784	Prar.g_01354	Pray.g_01015
OG0001786	Prar.g_01713	Pray.g_00377
OG0001787	Prar.g_01303	Pray.g_00105
OG0001788	Prar.g_00986	Pray.g_01936
OG0001790	Prar.g_00994	Pray.g_01908
OG0001791	Prar.g_00992	Pray.g_01906
OG0001796	Prar.g_01301	Pray.g_00102
OG0001806	Prar.g_00438	Pray.g_00855
OG0001807	Prar.g_00454	Pray.g_00872
OG0001816	Prar.g_01911	Pray.g_00591
OG0001819	Prar.g_00467	Pray.g_00896
OG0001820	Prar.g_00981	Pray.g_01900
OG0001824	Prar.g_00748	Pray.g_01622
OG0001826	Prar.g_00716	Pray.g_01586
OG0001829	Prar.g_00721	Pray.g_01594
OG0001837	Prar.g_00403	Pray.g_00821
OG0001839	Prar.g_00471	Pray.g_00900
OG0001841	Prar.g_00989	Pray.g_01903
OG0001845	Prar.g_00826	Pray.g_01701
OG0001849	Prar.g_00735	Pray.g_01607
OG0001850	Prar.g_01299	Pray.g_00100
OG0001862	Prar.g_01312	Pray.g_00115
OG0001875	Prar.g_00472	Pray.g_00901
OG0001876	Prar.g_00469	Pray.g_00898
OG0001877	Prar.g_00456	Pray.g_00873
OG0001910	Prar.g_00450	Pray.g_00868
OG0001912	Prar.g_00470	Pray.g_00899
OG0001914	Prar.g_00466	Pray.g_00895
OG0001960	Prar.g_00615	Pray.g_01325
OG0001984	Prar.g_00453	Pray.g_00871
OG0001988	Prar.g_00717	Pray.g_01587
OG0001989	Prar.g_00430	Pray.g_00847
OG0001990	Prar.g_00442	Pray.g_00859
OG0002019	Prar.g_01974	Pray.g_01571
OG0002021	Prar.g_00474	Pray.g_00904
OG0002022	Prar.g_01975	Pray.g_01572
OG0002027	Prar.g_00745	Pray.g_01618
OG0002030	Prar.g_01791	Pray.g_00467
OG0002051	Prar.g_01973	Pray.g_00887
OG0002053	Prar.g_00710	Pray.g_01573
OG0002062	Prar.g_00473	Pray.g_00902
OG0002063	Prar.g_00465	Pray.g_00894
OG0002064	Prar.g_00457	Pray.g_00874
OG0002065	Prar.g_01588	Pray.g_01050
OG0002135	Prar.g_00374	Pray.g_01794
OG0002137	Prar.g_01538	Pray.g_01789
OG0002193	Prar.g_00458	Pray.g_00875
OG0002340	Prar.g_00564	Pray.g_00913
OG0002360	Prar.g_01092	Pray.g_01256
OG0002363	Prar.g_01156	Pray.g_01940
OG0002369	Prar.g_01596	Pray.g_01043
OG0002370	Prar.g_01595	Pray.g_01044
OG0002371	Prar.g_01594	Pray.g_01045
OG0002372	Prar.g_01592	Pray.g_01046
OG0002373	Prar.g_01591	Pray.g_01047
OG0002374	Prar.g_01590	Pray.g_01048
OG0002375	Prar.g_01589	Pray.g_01049
