Orthogroup	Prar	Prbg
OG0001124	Prar.g_01031	Prbg.g_01780
OG0001125	Prar.g_01029	Prbg.g_01782
OG0001126	Prar.g_01028	Prbg.g_01783
OG0001127	Prar.g_01026	Prbg.g_01786
OG0001128	Prar.g_01025	Prbg.g_01787
OG0001129	Prar.g_01024	Prbg.g_01788
OG0001130	Prar.g_01022	Prbg.g_01791
OG0001131	Prar.g_01021	Prbg.g_01792
OG0001132	Prar.g_01020	Prbg.g_01793
OG0001133	Prar.g_01019	Prbg.g_01794
OG0001134	Prar.g_01018	Prbg.g_01795
OG0001135	Prar.g_01017	Prbg.g_01796
OG0001136	Prar.g_01016	Prbg.g_01797
OG0001137	Prar.g_01015	Prbg.g_01798
OG0001138	Prar.g_01014	Prbg.g_01799
OG0001139	Prar.g_01013	Prbg.g_01801
OG0001140	Prar.g_01012	Prbg.g_01802
OG0001141	Prar.g_01011	Prbg.g_01803
OG0001142	Prar.g_00617	Prbg.g_01807
OG0001143	Prar.g_00618	Prbg.g_01808
OG0001144	Prar.g_00619	Prbg.g_01809
OG0001145	Prar.g_00620	Prbg.g_01810
OG0001146	Prar.g_00621	Prbg.g_01811
OG0001147	Prar.g_00622	Prbg.g_01812
OG0001148	Prar.g_00623	Prbg.g_01813
OG0001149	Prar.g_00625	Prbg.g_01815
OG0001150	Prar.g_00626	Prbg.g_01816
OG0001151	Prar.g_00628	Prbg.g_01820
OG0001152	Prar.g_00629	Prbg.g_01821
OG0001153	Prar.g_00630	Prbg.g_01822
OG0001154	Prar.g_00632	Prbg.g_01824
OG0001155	Prar.g_00634	Prbg.g_01826
OG0001156	Prar.g_00636	Prbg.g_01828
OG0001157	Prar.g_00637	Prbg.g_01830
OG0001158	Prar.g_00639	Prbg.g_01832
OG0001159	Prar.g_00640	Prbg.g_01833
OG0001160	Prar.g_00641	Prbg.g_01834
OG0001161	Prar.g_00642	Prbg.g_01835
OG0001162	Prar.g_00643	Prbg.g_01836
OG0001163	Prar.g_00644	Prbg.g_01837
OG0001164	Prar.g_00645	Prbg.g_01838
OG0001165	Prar.g_00646	Prbg.g_01839
OG0001166	Prar.g_00647	Prbg.g_01840
OG0001167	Prar.g_00648	Prbg.g_01842
OG0001168	Prar.g_00649	Prbg.g_01843
OG0001169	Prar.g_00650	Prbg.g_01844
OG0001170	Prar.g_00651	Prbg.g_01845
OG0001171	Prar.g_00652	Prbg.g_01846
OG0001172	Prar.g_00654	Prbg.g_01848
OG0001173	Prar.g_00656	Prbg.g_01850
OG0001174	Prar.g_00657	Prbg.g_01851
OG0001175	Prar.g_00658	Prbg.g_01852
OG0001176	Prar.g_00659	Prbg.g_01854
OG0001177	Prar.g_00661	Prbg.g_01856
OG0001178	Prar.g_00663	Prbg.g_01859
OG0001179	Prar.g_00664	Prbg.g_01860
OG0001180	Prar.g_00665	Prbg.g_01861
OG0001181	Prar.g_00666	Prbg.g_01862
OG0001182	Prar.g_00667	Prbg.g_01863
OG0001183	Prar.g_00668	Prbg.g_01864
OG0001184	Prar.g_00670	Prbg.g_01866
OG0001185	Prar.g_00673	Prbg.g_01868
OG0001186	Prar.g_00674	Prbg.g_01869
OG0001187	Prar.g_00675	Prbg.g_01870
OG0001188	Prar.g_00676	Prbg.g_01871
OG0001189	Prar.g_00677	Prbg.g_01872
OG0001190	Prar.g_00678	Prbg.g_01873
OG0001191	Prar.g_00679	Prbg.g_01874
OG0001192	Prar.g_00680	Prbg.g_01875
OG0001193	Prar.g_00681	Prbg.g_01876
OG0001194	Prar.g_00682	Prbg.g_01877
OG0001195	Prar.g_00683	Prbg.g_01878
OG0001196	Prar.g_00684	Prbg.g_01879
OG0001197	Prar.g_00685	Prbg.g_01880
OG0001198	Prar.g_00686	Prbg.g_01881
OG0001199	Prar.g_00687	Prbg.g_01882
OG0001200	Prar.g_00688	Prbg.g_01883
OG0001201	Prar.g_00689	Prbg.g_01884
OG0001202	Prar.g_00690	Prbg.g_01885
OG0001203	Prar.g_00692	Prbg.g_01887
OG0001204	Prar.g_00694	Prbg.g_01889
OG0001205	Prar.g_00695	Prbg.g_01891
OG0001206	Prar.g_00696	Prbg.g_01892
OG0001207	Prar.g_00697	Prbg.g_01893
OG0001208	Prar.g_00698	Prbg.g_01894
OG0001209	Prar.g_00699	Prbg.g_01895
OG0001210	Prar.g_00700	Prbg.g_01896
OG0001211	Prar.g_00701	Prbg.g_01897
OG0001212	Prar.g_00702	Prbg.g_01898
OG0001213	Prar.g_00703	Prbg.g_01899
OG0001214	Prar.g_00705	Prbg.g_01901
OG0001215	Prar.g_00706	Prbg.g_01902
OG0001216	Prar.g_00707	Prbg.g_01903
OG0001217	Prar.g_00708	Prbg.g_01904
OG0001218	Prar.g_00709	Prbg.g_01905
OG0001219	Prar.g_00074	Prbg.g_01908
OG0001220	Prar.g_00073	Prbg.g_01909
OG0001221	Prar.g_00070	Prbg.g_01913
OG0001222	Prar.g_00069	Prbg.g_01914
OG0001223	Prar.g_00068	Prbg.g_01915
OG0001224	Prar.g_00067	Prbg.g_01917
OG0001225	Prar.g_00066	Prbg.g_01918
OG0001226	Prar.g_00065	Prbg.g_01919
OG0001227	Prar.g_00064	Prbg.g_01920
OG0001228	Prar.g_00063	Prbg.g_01921
OG0001229	Prar.g_00062	Prbg.g_01922
OG0001230	Prar.g_00061	Prbg.g_01923
OG0001231	Prar.g_00060	Prbg.g_01924
OG0001232	Prar.g_00059	Prbg.g_01927
OG0001233	Prar.g_00058	Prbg.g_01928
OG0001234	Prar.g_00057	Prbg.g_01929
OG0001235	Prar.g_00056	Prbg.g_01930
OG0001236	Prar.g_00054	Prbg.g_01932
OG0001237	Prar.g_00053	Prbg.g_01933
OG0001238	Prar.g_00051	Prbg.g_01936
OG0001239	Prar.g_00050	Prbg.g_01937
OG0001240	Prar.g_00049	Prbg.g_01938
OG0001241	Prar.g_00047	Prbg.g_00758
OG0001242	Prar.g_00046	Prbg.g_00759
OG0001243	Prar.g_00045	Prbg.g_00760
OG0001244	Prar.g_00044	Prbg.g_00761
OG0001245	Prar.g_00043	Prbg.g_00762
OG0001246	Prar.g_00042	Prbg.g_00763
OG0001247	Prar.g_00041	Prbg.g_00764
OG0001248	Prar.g_00040	Prbg.g_00765
OG0001249	Prar.g_00039	Prbg.g_00766
OG0001250	Prar.g_00038	Prbg.g_00767
OG0001252	Prar.g_00190	Prbg.g_00912
OG0001253	Prar.g_00177	Prbg.g_00927
OG0001254	Prar.g_00306	Prbg.g_00060
OG0001255	Prar.g_00393	Prbg.g_00116
OG0001257	Prar.g_00532	Prbg.g_00201
OG0001258	Prar.g_01329	Prbg.g_00217
OG0001259	Prar.g_01419	Prbg.g_00309
OG0001260	Prar.g_01637	Prbg.g_01249
OG0001261	Prar.g_01718	Prbg.g_01195
OG0001262	Prar.g_01734	Prbg.g_01212
OG0001263	Prar.g_01755	Prbg.g_01507
OG0001264	Prar.g_01775	Prbg.g_01083
OG0001265	Prar.g_01880	Prbg.g_01330
OG0001266	Prar.g_01928	Prbg.g_00358
OG0001267	Prar.g_01279	Prbg.g_01504
OG0001268	Prar.g_01266	Prbg.g_01489
OG0001269	Prar.g_00928	Prbg.g_00504
OG0001270	Prar.g_00807	Prbg.g_00634
OG0001271	Prar.g_00796	Prbg.g_00647
OG0001272	Prar.g_00755	Prbg.g_00367
OG0001273	Prar.g_00754	Prbg.g_00708
OG0001274	Prar.g_00749	Prbg.g_00726
OG0001275	Prar.g_00734	Prbg.g_01561
OG0001276	Prar.g_00722, Prar.g_01158	Prbg.g_01351
OG0001277	Prar.g_00715	Prbg.g_01609
OG0001278	Prar.g_01151	Prbg.g_01641
OG0001279	Prar.g_01147	Prbg.g_01645
OG0001280	Prar.g_01144	Prbg.g_01648
OG0001281	Prar.g_01111	Prbg.g_01718
OG0001282	Prar.g_01086	Prbg.g_01655
OG0001283	Prar.g_00635	Prbg.g_01827
OG0001284	Prar.g_00662	Prbg.g_01858
OG0001285	Prar.g_00693	Prbg.g_01888
OG0001286	Prar.g_00048	Prbg.g_01940
OG0001287	Prar.g_01007, Prar.g_01155, Prar.g_01561	Prbg.g_00727
OG0001288	Prar.g_00485	Prbg.g_00157
OG0001290	Prar.g_00008	Prbg.g_00843
OG0001291	Prar.g_00547	Prbg.g_00798
OG0001292	Prar.g_00254	Prbg.g_00795
OG0001293	Prar.g_00252	Prbg.g_00793
OG0001294	Prar.g_00235	Prbg.g_00863
OG0001295	Prar.g_00209	Prbg.g_00893
OG0001296	Prar.g_00203	Prbg.g_00900
OG0001297	Prar.g_00128	Prbg.g_00978
OG0001298	Prar.g_00084	Prbg.g_01026
OG0001300	Prar.g_00434	Prbg.g_00457
OG0001301	Prar.g_01467	Prbg.g_01420
OG0001304	Prar.g_01895	Prbg.g_01243
OG0001305	Prar.g_01900	Prbg.g_01238
OG0001306	Prar.g_01937	Prbg.g_01926
OG0001307	Prar.g_01946	Prbg.g_00458
OG0001308	Prar.g_01315	Prbg.g_00698
OG0001309	Prar.g_01314	Prbg.g_01890
OG0001310	Prar.g_01304	Prbg.g_00007
OG0001311	Prar.g_01235	Prbg.g_01453
OG0001312	Prar.g_00927	Prbg.g_00503
OG0001313	Prar.g_00751	Prbg.g_00142
OG0001314	Prar.g_01120	Prbg.g_01673
OG0001315	Prar.g_00613	Prbg.g_01708
OG0001316	Prar.g_00631	Prbg.g_01823
OG0001318	Prar.g_00187	Prbg.g_00915
OG0001319	Prar.g_00089	Prbg.g_01020
OG0001320	Prar.g_00516	Prbg.g_00714
OG0001321	Prar.g_01646	Prbg.g_00357
OG0001322	Prar.g_01664	Prbg.g_01535
OG0001323	Prar.g_01920	Prbg.g_01072
OG0001324	Prar.g_01954	Prbg.g_00442
OG0001325	Prar.g_01311	Prbg.g_00404
OG0001326	Prar.g_00979	Prbg.g_00722
OG0001327	Prar.g_00977	Prbg.g_00697
OG0001328	Prar.g_00950	Prbg.g_00482
OG0001329	Prar.g_00891	Prbg.g_01935
OG0001330	Prar.g_00758	Prbg.g_00680
OG0001331	Prar.g_01146	Prbg.g_01646
OG0001332	Prar.g_00602	Prbg.g_01697
OG0001334	Prar.g_00655	Prbg.g_01849
OG0001335	Prar.g_00691	Prbg.g_01886
OG0001336	Prar.g_00200	Prbg.g_00902
OG0001337	Prar.g_00210	Prbg.g_00892
OG0001338	Prar.g_00183	Prbg.g_00496
OG0001339	Prar.g_00124	Prbg.g_00982
OG0001340	Prar.g_00079	Prbg.g_01031
OG0001341	Prar.g_00326	Prbg.g_01044
OG0001342	Prar.g_00307	Prbg.g_00059
OG0001343	Prar.g_00399	Prbg.g_00122
OG0001345	Prar.g_00482	Prbg.g_00154
OG0001346	Prar.g_00522	Prbg.g_00191
OG0001347	Prar.g_00536	Prbg.g_00205
OG0001349	Prar.g_01340	Prbg.g_00228
OG0001351	Prar.g_01406	Prbg.g_00295
OG0001352	Prar.g_01512	Prbg.g_01123
OG0001353	Prar.g_01533	Prbg.g_01006
OG0001354	Prar.g_01667, Prar.g_00591	Prbg.g_01250
OG0001355	Prar.g_01724	Prbg.g_01202
OG0001356	Prar.g_01757	Prbg.g_01060
OG0001357	Prar.g_01860	Prbg.g_01315
OG0001358	Prar.g_01879	Prbg.g_01329
OG0001359	Prar.g_01292	Prbg.g_00754
OG0001360	Prar.g_01291	Prbg.g_00755
OG0001361	Prar.g_01213	Prbg.g_01432
OG0001364	Prar.g_00777	Prbg.g_00666
OG0001365	Prar.g_01116	Prbg.g_00813
OG0001366	Prar.g_01958	Prbg.g_01687
OG0001369	Prar.g_01881	Prbg.g_01331
OG0001371	Prar.g_00551	Prbg.g_00803
OG0001372	Prar.g_00550	Prbg.g_00801
OG0001373	Prar.g_00253	Prbg.g_00794
OG0001374	Prar.g_00241	Prbg.g_00783
OG0001375	Prar.g_00193	Prbg.g_00910
OG0001376	Prar.g_00093	Prbg.g_01016
OG0001377	Prar.g_00331	Prbg.g_01040
OG0001378	Prar.g_00315	Prbg.g_00052
OG0001379	Prar.g_00422	Prbg.g_00632
OG0001381	Prar.g_00502	Prbg.g_00177
OG0001382	Prar.g_00509	Prbg.g_00183
OG0001383	Prar.g_01342	Prbg.g_00230
OG0001384	Prar.g_01349	Prbg.g_00238
OG0001385	Prar.g_01496	Prbg.g_01389
OG0001386	Prar.g_01504	Prbg.g_01115
OG0001387	Prar.g_01506	Prbg.g_01117
OG0001388	Prar.g_01516	Prbg.g_01128
OG0001389	Prar.g_01604	Prbg.g_01372
OG0001390	Prar.g_01636	Prbg.g_01541
OG0001391	Prar.g_01669	Prbg.g_01253
OG0001392	Prar.g_01756	Prbg.g_01059
OG0001393	Prar.g_01758	Prbg.g_01061
OG0001394	Prar.g_01781	Prbg.g_01089
OG0001395	Prar.g_01784	Prbg.g_01092
OG0001396	Prar.g_01864	Prbg.g_01612
OG0001397	Prar.g_01889	Prbg.g_01342
OG0001398	Prar.g_01908	Prbg.g_01230
OG0001399	Prar.g_01918	Prbg.g_01051
OG0001400	Prar.g_01926	Prbg.g_01558
OG0001401	Prar.g_01934	Prbg.g_00002
OG0001402	Prar.g_01277	Prbg.g_01501
OG0001403	Prar.g_00954	Prbg.g_00478
OG0001404	Prar.g_00920	Prbg.g_01345
OG0001405	Prar.g_00910	Prbg.g_00530
OG0001406	Prar.g_00808	Prbg.g_00633
OG0001407	Prar.g_00805	Prbg.g_00636
OG0001408	Prar.g_00757	Prbg.g_00681
OG0001409	Prar.g_00744	Prbg.g_01571
OG0001410	Prar.g_00732	Prbg.g_00712
OG0001412	Prar.g_01814	Prbg.g_01267
OG0001414	Prar.g_00556	Prbg.g_01539
OG0001417	Prar.g_01505	Prbg.g_01116
OG0001418	Prar.g_01647	Prbg.g_00395
OG0001419	Prar.g_01673	Prbg.g_01259
OG0001420	Prar.g_01760	Prbg.g_01063
OG0001421	Prar.g_01765	Prbg.g_01068
OG0001422	Prar.g_01923	Prbg.g_00412
OG0001423	Prar.g_01290	Prbg.g_00416
OG0001424	Prar.g_01201	Prbg.g_00684
OG0001425	Prar.g_00738	Prbg.g_01554
OG0001427	Prar.g_00433	Prbg.g_01586
OG0001430	Prar.g_01872	Prbg.g_00012
OG0001431	Prar.g_01924	Prbg.g_00004
OG0001432	Prar.g_01927	Prbg.g_01557
OG0001434	Prar.g_00934	Prbg.g_00719, Prbg.g_01610
OG0001435	Prar.g_00746	Prbg.g_01522
OG0001436	Prar.g_01181	Prbg.g_01638
OG0001440	Prar.g_01883	Prbg.g_01334
OG0001443	Prar.g_01280	Prbg.g_01505
OG0001444	Prar.g_01244	Prbg.g_01466
OG0001445	Prar.g_00987	Prbg.g_00742
OG0001446	Prar.g_00985	Prbg.g_00743
OG0001447	Prar.g_00984	Prbg.g_01512
OG0001451	Prar.g_01560	Prbg.g_00429
OG0001454	Prar.g_00427	Prbg.g_00175
OG0001456	Prar.g_01418	Prbg.g_00308
OG0001457	Prar.g_01532	Prbg.g_01148
OG0001458	Prar.g_01635	Prbg.g_00421
OG0001459	Prar.g_01662	Prbg.g_00524
OG0001460	Prar.g_01747	Prbg.g_00362
OG0001461	Prar.g_01806	Prbg.g_01379
OG0001462	Prar.g_01871	Prbg.g_01526
OG0001463	Prar.g_01917	Prbg.g_00181
OG0001465	Prar.g_00982	Prbg.g_01550
OG0001468	Prar.g_00624	Prbg.g_01814
OG0001469	Prar.g_01265	Prbg.g_01488
OG0001471	Prar.g_00475	Prbg.g_00432
OG0001473	Prar.g_01754	Prbg.g_01252
OG0001482	Prar.g_00711, Prar.g_01582	Prbg.g_00748
OG0001484	Prar.g_00869	Prbg.g_00808
OG0001485	Prar.g_01118	Prbg.g_01710
OG0001488	Prar.g_00155	Prbg.g_00950
OG0001489	Prar.g_00436	Prbg.g_01740
OG0001490	Prar.g_00463	Prbg.g_01712
OG0001492	Prar.g_01716	Prbg.g_01193
OG0001505	Prar.g_01196	Prbg.g_00732
OG0001506	Prar.g_01941	Prbg.g_01533
OG0001509	Prar.g_01096	Prbg.g_00375
OG0001519	Prar.g_00449	Prbg.g_00728
OG0001520	Prar.g_01180	Prbg.g_01637
OG0001521	Prar.g_01115	Prbg.g_00812
OG0001526	Prar.g_01763	Prbg.g_01066
OG0001544	Prar.g_01188	Prbg.g_00731
OG0001545	Prar.g_01772	Prbg.g_01080
OG0001574	Prar.g_01192	Prbg.g_00406
OG0001579	Prar.g_00868	Prbg.g_00567
OG0001580	Prar.g_00864	Prbg.g_00555
OG0001581	Prar.g_00860	Prbg.g_00558
OG0001593	Prar.g_00508	Prbg.g_00182
OG0001607	Prar.g_01167	Prbg.g_00525
OG0001617	Prar.g_00940	Prbg.g_00573
OG0001694	Prar.g_00363	Prbg.g_00145
OG0001798	Prar.g_01152	Prbg.g_01620
OG0001828	Prar.g_01176	Prbg.g_01587
OG0001873	Prar.g_01168	Prbg.g_00527
OG0001878	Prar.g_00587	Prbg.g_01597
OG0001908	Prar.g_00857	Prbg.g_00560
OG0001952	Prar.g_00863	Prbg.g_00556
OG0001961	Prar.g_00937	Prbg.g_00009
OG0001962	Prar.g_00364	Prbg.g_00499
OG0001963	Prar.g_00365	Prbg.g_00498
OG0001964	Prar.g_00366	Prbg.g_00497
