Orthogroup	Prar	Prbh
OG0001119	Prar.g_01038	Prbh.g_01656
OG0001120	Prar.g_01037	Prbh.g_01655
OG0001121	Prar.g_01035	Prbh.g_01653
OG0001122	Prar.g_01034	Prbh.g_01652
OG0001123	Prar.g_01033	Prbh.g_01651
OG0001124	Prar.g_01031	Prbh.g_01649
OG0001125	Prar.g_01029	Prbh.g_01647
OG0001126	Prar.g_01028	Prbh.g_01646
OG0001127	Prar.g_01026	Prbh.g_01643
OG0001128	Prar.g_01025	Prbh.g_01642
OG0001129	Prar.g_01024	Prbh.g_01641
OG0001130	Prar.g_01022	Prbh.g_01638
OG0001131	Prar.g_01021	Prbh.g_01637
OG0001132	Prar.g_01020	Prbh.g_01636
OG0001133	Prar.g_01019	Prbh.g_01635
OG0001134	Prar.g_01018	Prbh.g_01634
OG0001135	Prar.g_01017	Prbh.g_01633
OG0001136	Prar.g_01016	Prbh.g_01632
OG0001137	Prar.g_01015	Prbh.g_01631
OG0001138	Prar.g_01014	Prbh.g_01630
OG0001139	Prar.g_01013	Prbh.g_01628
OG0001140	Prar.g_01012	Prbh.g_01627
OG0001141	Prar.g_01011	Prbh.g_01626
OG0001142	Prar.g_00617	Prbh.g_01621
OG0001143	Prar.g_00618	Prbh.g_01620
OG0001144	Prar.g_00619	Prbh.g_01619
OG0001145	Prar.g_00620	Prbh.g_01618
OG0001146	Prar.g_00621	Prbh.g_01617
OG0001147	Prar.g_00622	Prbh.g_01616
OG0001148	Prar.g_00623	Prbh.g_01615
OG0001149	Prar.g_00625	Prbh.g_01613
OG0001150	Prar.g_00626	Prbh.g_01612
OG0001151	Prar.g_00628	Prbh.g_01608
OG0001152	Prar.g_00629	Prbh.g_01607
OG0001153	Prar.g_00630	Prbh.g_01606
OG0001154	Prar.g_00632	Prbh.g_01604
OG0001155	Prar.g_00634	Prbh.g_01602
OG0001156	Prar.g_00636	Prbh.g_01600
OG0001157	Prar.g_00637	Prbh.g_01598
OG0001158	Prar.g_00639	Prbh.g_01596
OG0001159	Prar.g_00640	Prbh.g_01595
OG0001160	Prar.g_00641	Prbh.g_01594
OG0001161	Prar.g_00642	Prbh.g_01593
OG0001162	Prar.g_00643	Prbh.g_01592
OG0001163	Prar.g_00644	Prbh.g_01591
OG0001164	Prar.g_00645	Prbh.g_01590
OG0001165	Prar.g_00646	Prbh.g_01589
OG0001166	Prar.g_00647	Prbh.g_01588
OG0001167	Prar.g_00648	Prbh.g_01586
OG0001168	Prar.g_00649	Prbh.g_01585
OG0001169	Prar.g_00650	Prbh.g_01584
OG0001170	Prar.g_00651	Prbh.g_01583
OG0001171	Prar.g_00652	Prbh.g_01582
OG0001172	Prar.g_00654	Prbh.g_01580
OG0001173	Prar.g_00656	Prbh.g_01578
OG0001174	Prar.g_00657	Prbh.g_01577
OG0001175	Prar.g_00658	Prbh.g_01576
OG0001176	Prar.g_00659	Prbh.g_01574
OG0001177	Prar.g_00661	Prbh.g_01572
OG0001178	Prar.g_00663	Prbh.g_01569
OG0001179	Prar.g_00664	Prbh.g_01568
OG0001180	Prar.g_00665	Prbh.g_01567
OG0001181	Prar.g_00666	Prbh.g_01566
OG0001182	Prar.g_00667	Prbh.g_01565
OG0001183	Prar.g_00668	Prbh.g_01564
OG0001184	Prar.g_00670	Prbh.g_01562
OG0001185	Prar.g_00673	Prbh.g_01560
OG0001186	Prar.g_00674	Prbh.g_01559
OG0001187	Prar.g_00675	Prbh.g_01558
OG0001188	Prar.g_00676	Prbh.g_01557
OG0001189	Prar.g_00677	Prbh.g_01556
OG0001190	Prar.g_00678	Prbh.g_01555
OG0001191	Prar.g_00679	Prbh.g_01554
OG0001192	Prar.g_00680	Prbh.g_01553
OG0001193	Prar.g_00681	Prbh.g_01552
OG0001194	Prar.g_00682	Prbh.g_01551
OG0001195	Prar.g_00683	Prbh.g_01550
OG0001196	Prar.g_00684	Prbh.g_01549
OG0001197	Prar.g_00685	Prbh.g_01548
OG0001198	Prar.g_00686	Prbh.g_01547
OG0001199	Prar.g_00687	Prbh.g_01546
OG0001200	Prar.g_00688	Prbh.g_01545
OG0001201	Prar.g_00689	Prbh.g_01544
OG0001202	Prar.g_00690	Prbh.g_01543
OG0001203	Prar.g_00692	Prbh.g_01541
OG0001204	Prar.g_00694	Prbh.g_01539
OG0001205	Prar.g_00695	Prbh.g_01537
OG0001206	Prar.g_00696	Prbh.g_01536
OG0001207	Prar.g_00697	Prbh.g_01535
OG0001208	Prar.g_00698	Prbh.g_01534
OG0001209	Prar.g_00699	Prbh.g_01533
OG0001210	Prar.g_00700	Prbh.g_01532
OG0001211	Prar.g_00701	Prbh.g_01531
OG0001212	Prar.g_00702	Prbh.g_01530
OG0001213	Prar.g_00703	Prbh.g_01529
OG0001214	Prar.g_00705	Prbh.g_01527
OG0001215	Prar.g_00706	Prbh.g_01526
OG0001216	Prar.g_00707	Prbh.g_01525
OG0001217	Prar.g_00708	Prbh.g_01524
OG0001218	Prar.g_00709	Prbh.g_01523
OG0001219	Prar.g_00074	Prbh.g_01520
OG0001220	Prar.g_00073	Prbh.g_01519
OG0001221	Prar.g_00070	Prbh.g_01514
OG0001222	Prar.g_00069	Prbh.g_01513
OG0001223	Prar.g_00068	Prbh.g_01512
OG0001224	Prar.g_00067	Prbh.g_01510
OG0001225	Prar.g_00066	Prbh.g_01509
OG0001226	Prar.g_00065	Prbh.g_01508
OG0001227	Prar.g_00064	Prbh.g_01507
OG0001228	Prar.g_00063	Prbh.g_01506
OG0001229	Prar.g_00062	Prbh.g_01505
OG0001230	Prar.g_00061	Prbh.g_01504
OG0001231	Prar.g_00060	Prbh.g_01503
OG0001232	Prar.g_00059	Prbh.g_01501
OG0001233	Prar.g_00058	Prbh.g_01500
OG0001234	Prar.g_00057	Prbh.g_01499
OG0001235	Prar.g_00056	Prbh.g_01498
OG0001236	Prar.g_00054	Prbh.g_01496
OG0001237	Prar.g_00053	Prbh.g_01495
OG0001238	Prar.g_00051	Prbh.g_01490
OG0001239	Prar.g_00050	Prbh.g_01489
OG0001240	Prar.g_00049	Prbh.g_01488
OG0001241	Prar.g_00047	Prbh.g_01485
OG0001242	Prar.g_00046	Prbh.g_01484
OG0001243	Prar.g_00045	Prbh.g_01483
OG0001244	Prar.g_00044	Prbh.g_01482
OG0001245	Prar.g_00043	Prbh.g_01481
OG0001246	Prar.g_00042	Prbh.g_01480
OG0001247	Prar.g_00041	Prbh.g_01479
OG0001248	Prar.g_00040	Prbh.g_01478
OG0001249	Prar.g_00039	Prbh.g_01477
OG0001250	Prar.g_00038	Prbh.g_01476
OG0001252	Prar.g_00190	Prbh.g_00643
OG0001253	Prar.g_00177	Prbh.g_00632
OG0001254	Prar.g_00306	Prbh.g_00498
OG0001255	Prar.g_00393	Prbh.g_00440
OG0001257	Prar.g_00532	Prbh.g_00349
OG0001258	Prar.g_01329	Prbh.g_00333
OG0001259	Prar.g_01419	Prbh.g_00240
OG0001260	Prar.g_01637	Prbh.g_01046
OG0001261	Prar.g_01718	Prbh.g_00988
OG0001262	Prar.g_01734	Prbh.g_01006
OG0001263	Prar.g_01755	Prbh.g_01304
OG0001264	Prar.g_01775	Prbh.g_00877
OG0001265	Prar.g_01880	Prbh.g_01124
OG0001266	Prar.g_01928	Prbh.g_01444
OG0001267	Prar.g_01279	Prbh.g_01300
OG0001268	Prar.g_01266	Prbh.g_01286
OG0001269	Prar.g_00928	Prbh.g_01936
OG0001270	Prar.g_00807	Prbh.g_00143
OG0001271	Prar.g_00796	Prbh.g_00155
OG0001272	Prar.g_00755	Prbh.g_00802
OG0001273	Prar.g_00754	Prbh.g_00205
OG0001274	Prar.g_00749	Prbh.g_01824
OG0001276	Prar.g_00722, Prar.g_01158	Prbh.g_01146
OG0001277	Prar.g_00715	Prbh.g_01815
OG0001278	Prar.g_01151	Prbh.g_01790
OG0001279	Prar.g_01147	Prbh.g_01787
OG0001280	Prar.g_01144	Prbh.g_01784
OG0001281	Prar.g_01111	Prbh.g_01714
OG0001282	Prar.g_01086	Prbh.g_01777
OG0001283	Prar.g_00635	Prbh.g_01601
OG0001284	Prar.g_00662	Prbh.g_01570
OG0001285	Prar.g_00693	Prbh.g_01540
OG0001286	Prar.g_00048	Prbh.g_01486
OG0001287	Prar.g_01007, Prar.g_01155, Prar.g_01561	Prbh.g_01898
OG0001288	Prar.g_00485	Prbh.g_00395
OG0001290	Prar.g_00008	Prbh.g_00750
OG0001291	Prar.g_00547	Prbh.g_00711
OG0001292	Prar.g_00254	Prbh.g_00708
OG0001293	Prar.g_00252	Prbh.g_00706
OG0001294	Prar.g_00235	Prbh.g_00690
OG0001295	Prar.g_00209	Prbh.g_00662
OG0001296	Prar.g_00203	Prbh.g_00655
OG0001297	Prar.g_00128	Prbh.g_00583
OG0001298	Prar.g_00084	Prbh.g_00536
OG0001300	Prar.g_00434	Prbh.g_01356
OG0001304	Prar.g_01895	Prbh.g_01040
OG0001305	Prar.g_01900	Prbh.g_01035
OG0001307	Prar.g_01946	Prbh.g_01357
OG0001308	Prar.g_01315	Prbh.g_00202
OG0001311	Prar.g_01235	Prbh.g_01249
OG0001312	Prar.g_00927	Prbh.g_01937
OG0001313	Prar.g_00751	Prbh.g_00410
OG0001314	Prar.g_01120	Prbh.g_01759
OG0001316	Prar.g_00631	Prbh.g_01605
OG0001318	Prar.g_00187	Prbh.g_00640
OG0001319	Prar.g_00089	Prbh.g_00542
OG0001321	Prar.g_01646	Prbh.g_01445
OG0001322	Prar.g_01664	Prbh.g_01332
OG0001323	Prar.g_01920	Prbh.g_00867
OG0001324	Prar.g_01954	Prbh.g_00769
OG0001325	Prar.g_01311	Prbh.g_00792
OG0001326	Prar.g_00979	Prbh.g_00773
OG0001327	Prar.g_00977	Prbh.g_00201
OG0001328	Prar.g_00950	Prbh.g_01378
OG0001329	Prar.g_00891	Prbh.g_01492
OG0001330	Prar.g_00758	Prbh.g_00188
OG0001331	Prar.g_01146	Prbh.g_01786
OG0001332	Prar.g_00602	Prbh.g_01734
OG0001334	Prar.g_00655	Prbh.g_01579
OG0001335	Prar.g_00691	Prbh.g_01542
OG0001336	Prar.g_00200	Prbh.g_00653
OG0001337	Prar.g_00210	Prbh.g_00663
OG0001338	Prar.g_00183	Prbh.g_01389
OG0001339	Prar.g_00124	Prbh.g_00579
OG0001340	Prar.g_00079	Prbh.g_00531
OG0001341	Prar.g_00326	Prbh.g_00518
OG0001342	Prar.g_00307	Prbh.g_00499
OG0001343	Prar.g_00399	Prbh.g_00433
OG0001345	Prar.g_00482	Prbh.g_00398
OG0001346	Prar.g_00522	Prbh.g_00359
OG0001347	Prar.g_00536	Prbh.g_00345
OG0001348	Prar.g_01335	Prbh.g_00824
OG0001349	Prar.g_01340	Prbh.g_00321
OG0001351	Prar.g_01406	Prbh.g_00252
OG0001352	Prar.g_01512	Prbh.g_00916
OG0001353	Prar.g_01533	Prbh.g_00556
OG0001354	Prar.g_01667, Prar.g_00591	Prbh.g_01047
OG0001355	Prar.g_01724	Prbh.g_00995
OG0001356	Prar.g_01757	Prbh.g_00855
OG0001357	Prar.g_01860	Prbh.g_01112
OG0001358	Prar.g_01879	Prbh.g_01123
OG0001359	Prar.g_01292	Prbh.g_01863
OG0001360	Prar.g_01291	Prbh.g_01862
OG0001361	Prar.g_01213	Prbh.g_01228
OG0001364	Prar.g_00777	Prbh.g_00175
OG0001365	Prar.g_01116	Prbh.g_00726
OG0001366	Prar.g_01958	Prbh.g_01744
OG0001369	Prar.g_01881	Prbh.g_01125
OG0001371	Prar.g_00551	Prbh.g_00716
OG0001372	Prar.g_00550	Prbh.g_00714
OG0001373	Prar.g_00253	Prbh.g_00707
OG0001374	Prar.g_00241	Prbh.g_00696
OG0001375	Prar.g_00193	Prbh.g_00645
OG0001376	Prar.g_00093	Prbh.g_00546
OG0001377	Prar.g_00331	Prbh.g_00522
OG0001378	Prar.g_00315	Prbh.g_00506
OG0001379	Prar.g_00422	Prbh.g_00140
OG0001381	Prar.g_00502	Prbh.g_00373
OG0001382	Prar.g_00509	Prbh.g_00368
OG0001383	Prar.g_01342	Prbh.g_00319
OG0001384	Prar.g_01349	Prbh.g_00310
OG0001385	Prar.g_01496	Prbh.g_01186
OG0001386	Prar.g_01504	Prbh.g_00908
OG0001387	Prar.g_01506	Prbh.g_00910
OG0001388	Prar.g_01516	Prbh.g_00921
OG0001389	Prar.g_01604	Prbh.g_01168
OG0001390	Prar.g_01636	Prbh.g_01881
OG0001391	Prar.g_01669	Prbh.g_01050
OG0001392	Prar.g_01756	Prbh.g_00854
OG0001393	Prar.g_01758	Prbh.g_00856
OG0001394	Prar.g_01781	Prbh.g_00883
OG0001395	Prar.g_01784	Prbh.g_00886
OG0001397	Prar.g_01889	Prbh.g_01136
OG0001398	Prar.g_01908	Prbh.g_01027
OG0001399	Prar.g_01918	Prbh.g_00846
OG0001400	Prar.g_01926	Prbh.g_01345
OG0001401	Prar.g_01934	Prbh.g_00842
OG0001402	Prar.g_01277	Prbh.g_01298
OG0001403	Prar.g_00954	Prbh.g_01374
OG0001404	Prar.g_00920	Prbh.g_01139
OG0001405	Prar.g_00910	Prbh.g_00010
OG0001406	Prar.g_00808	Prbh.g_00142
OG0001407	Prar.g_00805	Prbh.g_00145
OG0001408	Prar.g_00757	Prbh.g_00189
OG0001409	Prar.g_00744	Prbh.g_01851
OG0001410	Prar.g_00732	Prbh.g_01888
OG0001412	Prar.g_01814	Prbh.g_01063
OG0001413	Prar.g_01172	Prbh.g_01794
OG0001414	Prar.g_00556	Prbh.g_01861
OG0001415	Prar.g_00261	Prbh.g_00453
OG0001416	Prar.g_01351	Prbh.g_00308
OG0001417	Prar.g_01505	Prbh.g_00909
OG0001418	Prar.g_01647	Prbh.g_00804
OG0001419	Prar.g_01673	Prbh.g_01055
OG0001420	Prar.g_01760	Prbh.g_00858
OG0001421	Prar.g_01765	Prbh.g_00862
OG0001422	Prar.g_01923	Prbh.g_00794
OG0001423	Prar.g_01290	Prbh.g_01905
OG0001424	Prar.g_01201	Prbh.g_00191
OG0001425	Prar.g_00738	Prbh.g_01343
OG0001426	Prar.g_00052	Prbh.g_01491
OG0001431	Prar.g_01924	Prbh.g_00839
OG0001438	Prar.g_01450	Prbh.g_01463
OG0001440	Prar.g_01883	Prbh.g_01128
OG0001441	Prar.g_01319	Prbh.g_01906
OG0001442	Prar.g_01302	Prbh.g_01816
OG0001443	Prar.g_01280	Prbh.g_01301
OG0001445	Prar.g_00987	Prbh.g_01353
OG0001446	Prar.g_00985	Prbh.g_00404
OG0001447	Prar.g_00984	Prbh.g_01309
OG0001449	Prar.g_00867	Prbh.g_00076
OG0001451	Prar.g_01560	Prbh.g_01940
OG0001454	Prar.g_00427	Prbh.g_00375
OG0001457	Prar.g_01532	Prbh.g_00941
OG0001459	Prar.g_01662	Prbh.g_00007
OG0001460	Prar.g_01747	Prbh.g_01440
OG0001461	Prar.g_01806	Prbh.g_01175
OG0001462	Prar.g_01871	Prbh.g_01322
OG0001463	Prar.g_01917	Prbh.g_00369
OG0001465	Prar.g_00982	Prbh.g_01340
OG0001468	Prar.g_00624	Prbh.g_01614
OG0001469	Prar.g_01265	Prbh.g_01285
OG0001470	Prar.g_00267	Prbh.g_00459
OG0001471	Prar.g_00475	Prbh.g_01838
OG0001472	Prar.g_01746	Prbh.g_01021
OG0001473	Prar.g_01754	Prbh.g_01049
OG0001481	Prar.g_01247	Prbh.g_01264
OG0001482	Prar.g_00711, Prar.g_01582	Prbh.g_00405
OG0001484	Prar.g_00869	Prbh.g_00721
OG0001485	Prar.g_01118	Prbh.g_01722
OG0001489	Prar.g_00436	Prbh.g_01691
OG0001490	Prar.g_00463	Prbh.g_01720
OG0001492	Prar.g_01716	Prbh.g_00986
OG0001505	Prar.g_01196	Prbh.g_00785
OG0001506	Prar.g_01941	Prbh.g_01330
OG0001507	Prar.g_01281	Prbh.g_01302
OG0001510	Prar.g_00616	Prbh.g_01622
OG0001516	Prar.g_01854	Prbh.g_01927
OG0001519	Prar.g_00449	Prbh.g_00772
OG0001521	Prar.g_01115	Prbh.g_00725
OG0001526	Prar.g_01763	Prbh.g_00860
OG0001527	Prar.g_01321	Prbh.g_01899
OG0001538	Prar.g_00980	Prbh.g_00810
OG0001544	Prar.g_01188	Prbh.g_01400
OG0001545	Prar.g_01772	Prbh.g_00874
OG0001579	Prar.g_00868	Prbh.g_00077
OG0001580	Prar.g_00864	Prbh.g_00035
OG0001581	Prar.g_00860	Prbh.g_00056
OG0001616	Prar.g_00993	Prbh.g_01821
OG0001617	Prar.g_00940	Prbh.g_00078
OG0001619	Prar.g_00922	Prbh.g_01348
OG0001620	Prar.g_00381	Prbh.g_01912
OG0001621	Prar.g_01650	Prbh.g_01394
OG0001712	Prar.g_00861	Prbh.g_00038
OG0001712	Prar.g_00845	Prbh.g_00048
OG0001797	Prar.g_00559	Prbh.g_01859
OG0001821	Prar.g_01077	Prbh.g_01805
OG0001822	Prar.g_00866	Prbh.g_00033
OG0001823	Prar.g_00854	Prbh.g_00046
OG0001871	Prar.g_01178	Prbh.g_01402
OG0001872	Prar.g_00728	Prbh.g_01848
OG0001878	Prar.g_00587	Prbh.g_01832
OG0001959	Prar.g_00853	Prbh.g_00047
OG0001961	Prar.g_00937	Prbh.g_00836
OG0001965	Prar.g_00560	Prbh.g_01360
OG0002028	Prar.g_01556	Prbh.g_01926
OG0002057	Prar.g_00379	Prbh.g_00071
OG0002061	Prar.g_01187	Prbh.g_01819
OG0002065	Prar.g_01588	Prbh.g_01931
OG0002189	Prar.g_00859	Prbh.g_00040
OG0002190	Prar.g_00855	Prbh.g_00043
OG0002256	Prar.g_00862	Prbh.g_00052
OG0002257	Prar.g_00856	Prbh.g_00053
OG0002259	Prar.g_00848	Prbh.g_01919
OG0002359	Prar.g_00844	Prbh.g_00049
OG0002361	Prar.g_01555	Prbh.g_01924
OG0002362	Prar.g_01554	Prbh.g_01923
OG0002364	Prar.g_01157	Prbh.g_01415
OG0002536	Prar.g_01557	Prbh.g_01925
