Orthogroup	Prar	Prap
OG0001170	Prar.g_00651	Prap.g_01582
OG0001171	Prar.g_00652	Prap.g_01581
OG0001172	Prar.g_00654	Prap.g_01579
OG0001173	Prar.g_00656	Prap.g_01577
OG0001174	Prar.g_00657	Prap.g_01576
OG0001175	Prar.g_00658	Prap.g_01575
OG0001176	Prar.g_00659	Prap.g_01573
OG0001177	Prar.g_00661	Prap.g_01571
OG0001178	Prar.g_00663	Prap.g_01568
OG0001179	Prar.g_00664	Prap.g_01567
OG0001180	Prar.g_00665	Prap.g_01566
OG0001181	Prar.g_00666	Prap.g_01565
OG0001182	Prar.g_00667	Prap.g_01564
OG0001183	Prar.g_00668	Prap.g_01563
OG0001184	Prar.g_00670	Prap.g_01561
OG0001185	Prar.g_00673	Prap.g_01559
OG0001186	Prar.g_00674	Prap.g_01558
OG0001187	Prar.g_00675	Prap.g_01557
OG0001188	Prar.g_00676	Prap.g_01556
OG0001189	Prar.g_00677	Prap.g_01555
OG0001190	Prar.g_00678	Prap.g_01554
OG0001191	Prar.g_00679	Prap.g_01553
OG0001192	Prar.g_00680	Prap.g_01552
OG0001193	Prar.g_00681	Prap.g_01551
OG0001194	Prar.g_00682	Prap.g_01550
OG0001195	Prar.g_00683	Prap.g_01549
OG0001196	Prar.g_00684	Prap.g_01548
OG0001197	Prar.g_00685	Prap.g_01547
OG0001198	Prar.g_00686	Prap.g_01546
OG0001199	Prar.g_00687	Prap.g_01545
OG0001200	Prar.g_00688	Prap.g_01544
OG0001201	Prar.g_00689	Prap.g_01543
OG0001202	Prar.g_00690	Prap.g_01542
OG0001203	Prar.g_00692	Prap.g_01541
OG0001204	Prar.g_00694	Prap.g_01539
OG0001205	Prar.g_00695	Prap.g_01537
OG0001206	Prar.g_00696	Prap.g_01536
OG0001207	Prar.g_00697	Prap.g_01535
OG0001208	Prar.g_00698	Prap.g_01534
OG0001209	Prar.g_00699	Prap.g_01533
OG0001210	Prar.g_00700	Prap.g_01532
OG0001211	Prar.g_00701	Prap.g_01531
OG0001212	Prar.g_00702	Prap.g_01530
OG0001213	Prar.g_00703	Prap.g_01529
OG0001214	Prar.g_00705	Prap.g_01527
OG0001215	Prar.g_00706	Prap.g_01526
OG0001216	Prar.g_00707	Prap.g_01525
OG0001217	Prar.g_00708	Prap.g_01524
OG0001218	Prar.g_00709	Prap.g_01523
OG0001219	Prar.g_00074	Prap.g_01520
OG0001220	Prar.g_00073	Prap.g_01519
OG0001221	Prar.g_00070	Prap.g_01515
OG0001222	Prar.g_00069	Prap.g_01514
OG0001223	Prar.g_00068	Prap.g_01513
OG0001224	Prar.g_00067	Prap.g_01511
OG0001225	Prar.g_00066	Prap.g_01510
OG0001226	Prar.g_00065	Prap.g_01509
OG0001227	Prar.g_00064	Prap.g_01508
OG0001228	Prar.g_00063	Prap.g_01507
OG0001229	Prar.g_00062	Prap.g_01506
OG0001230	Prar.g_00061	Prap.g_01505
OG0001231	Prar.g_00060	Prap.g_01504
OG0001232	Prar.g_00059	Prap.g_01501
OG0001233	Prar.g_00058	Prap.g_01500
OG0001234	Prar.g_00057	Prap.g_01499
OG0001235	Prar.g_00056	Prap.g_01498
OG0001236	Prar.g_00054	Prap.g_01496
OG0001237	Prar.g_00053	Prap.g_01495
OG0001238	Prar.g_00051	Prap.g_01492
OG0001239	Prar.g_00050	Prap.g_01491
OG0001240	Prar.g_00049	Prap.g_01490
OG0001241	Prar.g_00047	Prap.g_01874
OG0001242	Prar.g_00046	Prap.g_01873
OG0001243	Prar.g_00045	Prap.g_01872
OG0001244	Prar.g_00044	Prap.g_01871
OG0001245	Prar.g_00043	Prap.g_01870
OG0001246	Prar.g_00042	Prap.g_01869
OG0001247	Prar.g_00041	Prap.g_01868
OG0001248	Prar.g_00040	Prap.g_00056
OG0001249	Prar.g_00039	Prap.g_00055
OG0001250	Prar.g_00038	Prap.g_00054
OG0001252	Prar.g_00190	Prap.g_01036
OG0001253	Prar.g_00177	Prap.g_01021
OG0001254	Prar.g_00306	Prap.g_01429
OG0001255	Prar.g_00393	Prap.g_01373
OG0001257	Prar.g_00532	Prap.g_01285
OG0001258	Prar.g_01329	Prap.g_01269
OG0001259	Prar.g_01419	Prap.g_01178
OG0001260	Prar.g_01637	Prap.g_00693
OG0001261	Prar.g_01718	Prap.g_00747
OG0001262	Prar.g_01734	Prap.g_00730
OG0001263	Prar.g_01755	Prap.g_00477
OG0001264	Prar.g_01775	Prap.g_00859
OG0001265	Prar.g_01880	Prap.g_00300
OG0001266	Prar.g_01928	Prap.g_01129
OG0001267	Prar.g_01279	Prap.g_00474
OG0001268	Prar.g_01266	Prap.g_00459
OG0001269	Prar.g_00928	Prap.g_01927
OG0001270	Prar.g_00807	Prap.g_00164
OG0001271	Prar.g_00796	Prap.g_00177
OG0001272	Prar.g_00755	Prap.g_01120
OG0001273	Prar.g_00754	Prap.g_00238
OG0001274	Prar.g_00749	Prap.g_01907
OG0001275	Prar.g_00734	Prap.g_00531
OG0001276	Prar.g_00722, Prar.g_01158	Prap.g_00321
OG0001277	Prar.g_00715	Prap.g_01820
OG0001278	Prar.g_01151	Prap.g_01788
OG0001279	Prar.g_01147	Prap.g_01784
OG0001280	Prar.g_01144	Prap.g_01781
OG0001281	Prar.g_01111	Prap.g_01710
OG0001282	Prar.g_01086	Prap.g_01774
OG0001283	Prar.g_00635	Prap.g_01600
OG0001284	Prar.g_00662	Prap.g_01569
OG0001285	Prar.g_00693	Prap.g_01540
OG0001286	Prar.g_00048	Prap.g_01488
OG0001287	Prar.g_01007, Prar.g_01155, Prar.g_01561	Prap.g_01906
OG0001288	Prar.g_00485	Prap.g_01329
OG0001290	Prar.g_00008	Prap.g_00924
OG0001291	Prar.g_00547	Prap.g_00879
OG0001292	Prar.g_00254	Prap.g_00876
OG0001294	Prar.g_00235	Prap.g_01085
OG0001295	Prar.g_00209	Prap.g_01055
OG0001296	Prar.g_00203	Prap.g_01048
OG0001297	Prar.g_00128	Prap.g_00970
OG0001298	Prar.g_00084	Prap.g_01468
OG0001300	Prar.g_00434	Prap.g_00541
OG0001301	Prar.g_01467	Prap.g_00390
OG0001304	Prar.g_01895	Prap.g_00699
OG0001305	Prar.g_01900	Prap.g_00704
OG0001306	Prar.g_01937	Prap.g_01502
OG0001307	Prar.g_01946	Prap.g_00542
OG0001308	Prar.g_01315	Prap.g_00228
OG0001309	Prar.g_01314	Prap.g_01538
OG0001310	Prar.g_01304	Prap.g_00035
OG0001311	Prar.g_01235	Prap.g_00423
OG0001312	Prar.g_00927	Prap.g_01926
OG0001313	Prar.g_00751	Prap.g_01344
OG0001315	Prar.g_00613	Prap.g_01720
OG0001316	Prar.g_00631	Prap.g_01604
OG0001318	Prar.g_00187	Prap.g_01033
OG0001319	Prar.g_00089	Prap.g_01474
OG0001320	Prar.g_00516	Prap.g_01919
OG0001321	Prar.g_01646	Prap.g_01130
OG0001322	Prar.g_01664	Prap.g_00505
OG0001323	Prar.g_01920	Prap.g_00870
OG0001324	Prar.g_01954	Prap.g_00647
OG0001325	Prar.g_01311	Prap.g_00607
OG0001326	Prar.g_00979	Prap.g_01911
OG0001327	Prar.g_00977	Prap.g_00227
OG0001328	Prar.g_00950	Prap.g_00566
OG0001329	Prar.g_00891	Prap.g_01493
OG0001330	Prar.g_00758	Prap.g_00210
OG0001331	Prar.g_01146	Prap.g_01783
OG0001332	Prar.g_00602	Prap.g_01731
OG0001334	Prar.g_00655	Prap.g_01578
OG0001336	Prar.g_00200	Prap.g_01046
OG0001337	Prar.g_00210	Prap.g_01056
OG0001338	Prar.g_00183	Prap.g_00580
OG0001339	Prar.g_00124	Prap.g_00966
OG0001340	Prar.g_00079	Prap.g_01463
OG0001341	Prar.g_00326	Prap.g_01450
OG0001342	Prar.g_00307	Prap.g_01430
OG0001343	Prar.g_00399	Prap.g_01367
OG0001345	Prar.g_00482	Prap.g_01332
OG0001346	Prar.g_00522	Prap.g_01295
OG0001347	Prar.g_00536	Prap.g_01281
OG0001349	Prar.g_01340	Prap.g_01258
OG0001351	Prar.g_01406	Prap.g_01192
OG0001352	Prar.g_01512	Prap.g_00819
OG0001353	Prar.g_01533	Prap.g_00942
OG0001354	Prar.g_01667, Prar.g_00591	Prap.g_00692
OG0001355	Prar.g_01724	Prap.g_00740
OG0001356	Prar.g_01757	Prap.g_00662
OG0001357	Prar.g_01860	Prap.g_00285
OG0001358	Prar.g_01879	Prap.g_00299
OG0001359	Prar.g_01292	Prap.g_01878
OG0001360	Prar.g_01291	Prap.g_01877
OG0001361	Prar.g_01213	Prap.g_00402
OG0001364	Prar.g_00777	Prap.g_00196
OG0001365	Prar.g_01116	Prap.g_00894
OG0001366	Prar.g_01958	Prap.g_01741
OG0001369	Prar.g_01881	Prap.g_00301
OG0001371	Prar.g_00551	Prap.g_00884
OG0001372	Prar.g_00550	Prap.g_00882
OG0001373	Prar.g_00253	Prap.g_00875
OG0001374	Prar.g_00241	Prap.g_01091
OG0001375	Prar.g_00193	Prap.g_01038
OG0001376	Prar.g_00093	Prap.g_01478
OG0001377	Prar.g_00331	Prap.g_01454
OG0001378	Prar.g_00315	Prap.g_01437
OG0001379	Prar.g_00422	Prap.g_00162
OG0001381	Prar.g_00502	Prap.g_01309
OG0001382	Prar.g_00509	Prap.g_01303
OG0001383	Prar.g_01342	Prap.g_01256
OG0001384	Prar.g_01349	Prap.g_01248
OG0001385	Prar.g_01496	Prap.g_00359
OG0001386	Prar.g_01504	Prap.g_00827
OG0001387	Prar.g_01506	Prap.g_00825
OG0001388	Prar.g_01516	Prap.g_00814
OG0001389	Prar.g_01604	Prap.g_00342
OG0001390	Prar.g_01636	Prap.g_00511
OG0001391	Prar.g_01669	Prap.g_00689
OG0001392	Prar.g_01756	Prap.g_00663
OG0001393	Prar.g_01758	Prap.g_00661
OG0001394	Prar.g_01781	Prap.g_00853
OG0001395	Prar.g_01784	Prap.g_00850
OG0001396	Prar.g_01864	Prap.g_01817
OG0001397	Prar.g_01889	Prap.g_00312
OG0001398	Prar.g_01908	Prap.g_00712
OG0001399	Prar.g_01918	Prap.g_00671
OG0001400	Prar.g_01926	Prap.g_00528
OG0001401	Prar.g_01934	Prap.g_00040
OG0001402	Prar.g_01277	Prap.g_00471
OG0001403	Prar.g_00954	Prap.g_00562
OG0001404	Prar.g_00920	Prap.g_00315
OG0001405	Prar.g_00910	Prap.g_00060
OG0001406	Prar.g_00808	Prap.g_00163
OG0001407	Prar.g_00805	Prap.g_00166
OG0001408	Prar.g_00757	Prap.g_00211
OG0001409	Prar.g_00744	Prap.g_01858
OG0001410	Prar.g_00732	Prap.g_01921
OG0001412	Prar.g_01814	Prap.g_00676
OG0001414	Prar.g_00556	Prap.g_00509
OG0001417	Prar.g_01505	Prap.g_00826
OG0001418	Prar.g_01647	Prap.g_00598
OG0001419	Prar.g_01673	Prap.g_00684
OG0001420	Prar.g_01760	Prap.g_00659
OG0001421	Prar.g_01765	Prap.g_00654
OG0001422	Prar.g_01923	Prap.g_00616
OG0001423	Prar.g_01290	Prap.g_00620
OG0001424	Prar.g_01201	Prap.g_00214
OG0001425	Prar.g_00738	Prap.g_00524
OG0001427	Prar.g_00433	Prap.g_01843
OG0001430	Prar.g_01872	Prap.g_00030
OG0001431	Prar.g_01924	Prap.g_00038
OG0001432	Prar.g_01927	Prap.g_00527
OG0001434	Prar.g_00934	Prap.g_01914, Prap.g_01819
OG0001435	Prar.g_00746	Prap.g_00492
OG0001436	Prar.g_01181	Prap.g_01791
OG0001440	Prar.g_01883	Prap.g_00304
OG0001441	Prar.g_01319	Prap.g_01894
OG0001443	Prar.g_01280	Prap.g_00475
OG0001444	Prar.g_01244	Prap.g_00436
OG0001445	Prar.g_00987	Prap.g_01890
OG0001446	Prar.g_00985	Prap.g_01889
OG0001447	Prar.g_00984	Prap.g_00482
OG0001451	Prar.g_01560	Prap.g_00633
OG0001454	Prar.g_00427	Prap.g_01311
OG0001456	Prar.g_01418	Prap.g_01179
OG0001457	Prar.g_01532	Prap.g_00794
OG0001458	Prar.g_01635	Prap.g_00625
OG0001459	Prar.g_01662	Prap.g_01947
OG0001460	Prar.g_01747	Prap.g_01125
OG0001461	Prar.g_01806	Prap.g_00349
OG0001462	Prar.g_01871	Prap.g_00496
OG0001463	Prar.g_01917	Prap.g_01305
OG0001465	Prar.g_00982	Prap.g_00520
OG0001468	Prar.g_00624	Prap.g_01613
OG0001469	Prar.g_01265	Prap.g_00458
OG0001471	Prar.g_00475	Prap.g_00636
OG0001473	Prar.g_01754	Prap.g_00690
OG0001482	Prar.g_00711, Prar.g_01582	Prap.g_01884
OG0001484	Prar.g_00869	Prap.g_00889
OG0001485	Prar.g_01118	Prap.g_01718
OG0001488	Prar.g_00155	Prap.g_00998
OG0001489	Prar.g_00436	Prap.g_01688
OG0001490	Prar.g_00463	Prap.g_01716
OG0001492	Prar.g_01716	Prap.g_00749
OG0001505	Prar.g_01196	Prap.g_01901
OG0001506	Prar.g_01941	Prap.g_00503
OG0001509	Prar.g_01096	Prap.g_01112
OG0001519	Prar.g_00449	Prap.g_01905
OG0001520	Prar.g_01180	Prap.g_01792
OG0001521	Prar.g_01115	Prap.g_00893
OG0001526	Prar.g_01763	Prap.g_00656
OG0001544	Prar.g_01188	Prap.g_01902
OG0001545	Prar.g_01772	Prap.g_00862
OG0001574	Prar.g_01192	Prap.g_00609
OG0001579	Prar.g_00868	Prap.g_00097
OG0001580	Prar.g_00864	Prap.g_00085
OG0001581	Prar.g_00860	Prap.g_00088
OG0001593	Prar.g_00508	Prap.g_01304
OG0001607	Prar.g_01167	Prap.g_01948
OG0001617	Prar.g_00940	Prap.g_00103
OG0001694	Prar.g_00363	Prap.g_01341
OG0001798	Prar.g_01152	Prap.g_01809
OG0001828	Prar.g_01176	Prap.g_01842
OG0001873	Prar.g_01168	Prap.g_00057
OG0001878	Prar.g_00587	Prap.g_01832
OG0001908	Prar.g_00857	Prap.g_00090
OG0001952	Prar.g_00863	Prap.g_00086
OG0001961	Prar.g_00937	Prap.g_00033
OG0001962	Prar.g_00364	Prap.g_00583
OG0001963	Prar.g_00365	Prap.g_00582
OG0001964	Prar.g_00366	Prap.g_00581
