Orthogroup	Prar	Pras
OG0001149	Prar.g_00625	Pras.g_00715
OG0001150	Prar.g_00626	Pras.g_00716
OG0001151	Prar.g_00628	Pras.g_00718
OG0001152	Prar.g_00629	Pras.g_00719
OG0001153	Prar.g_00630	Pras.g_00720
OG0001154	Prar.g_00632	Pras.g_00722
OG0001155	Prar.g_00634	Pras.g_00724
OG0001156	Prar.g_00636	Pras.g_00726
OG0001157	Prar.g_00637	Pras.g_00727
OG0001158	Prar.g_00639	Pras.g_00729
OG0001159	Prar.g_00640	Pras.g_00730
OG0001160	Prar.g_00641	Pras.g_00731
OG0001161	Prar.g_00642	Pras.g_00732
OG0001162	Prar.g_00643	Pras.g_00733
OG0001163	Prar.g_00644	Pras.g_00734
OG0001164	Prar.g_00645	Pras.g_00735
OG0001165	Prar.g_00646	Pras.g_00736
OG0001166	Prar.g_00647	Pras.g_00737
OG0001167	Prar.g_00648	Pras.g_00738
OG0001168	Prar.g_00649	Pras.g_00739
OG0001169	Prar.g_00650	Pras.g_00740
OG0001170	Prar.g_00651	Pras.g_00741
OG0001171	Prar.g_00652	Pras.g_00742
OG0001172	Prar.g_00654	Pras.g_00744
OG0001173	Prar.g_00656	Pras.g_00746
OG0001174	Prar.g_00657	Pras.g_00747
OG0001175	Prar.g_00658	Pras.g_00748
OG0001176	Prar.g_00659	Pras.g_00749
OG0001177	Prar.g_00661	Pras.g_00751
OG0001178	Prar.g_00663	Pras.g_00754
OG0001179	Prar.g_00664	Pras.g_00755
OG0001180	Prar.g_00665	Pras.g_00756
OG0001181	Prar.g_00666	Pras.g_00757
OG0001182	Prar.g_00667	Pras.g_00758
OG0001183	Prar.g_00668	Pras.g_00759
OG0001184	Prar.g_00670	Pras.g_00762
OG0001185	Prar.g_00673	Pras.g_00765
OG0001186	Prar.g_00674	Pras.g_00766
OG0001187	Prar.g_00675	Pras.g_00768
OG0001188	Prar.g_00676	Pras.g_00769
OG0001189	Prar.g_00677	Pras.g_00770
OG0001190	Prar.g_00678	Pras.g_00771
OG0001191	Prar.g_00679	Pras.g_00772
OG0001192	Prar.g_00680	Pras.g_00773
OG0001193	Prar.g_00681	Pras.g_00774
OG0001194	Prar.g_00682	Pras.g_00775
OG0001195	Prar.g_00683	Pras.g_00776
OG0001196	Prar.g_00684	Pras.g_00777
OG0001197	Prar.g_00685	Pras.g_00778
OG0001198	Prar.g_00686	Pras.g_00779
OG0001199	Prar.g_00687	Pras.g_00780
OG0001200	Prar.g_00688	Pras.g_00781
OG0001201	Prar.g_00689	Pras.g_00782
OG0001202	Prar.g_00690	Pras.g_00783
OG0001203	Prar.g_00692	Pras.g_00785
OG0001204	Prar.g_00694	Pras.g_00787
OG0001205	Prar.g_00695	Pras.g_00788
OG0001206	Prar.g_00696	Pras.g_00789
OG0001207	Prar.g_00697	Pras.g_00790
OG0001208	Prar.g_00698	Pras.g_00791
OG0001209	Prar.g_00699	Pras.g_00792
OG0001210	Prar.g_00700	Pras.g_00793
OG0001211	Prar.g_00701	Pras.g_00794
OG0001212	Prar.g_00702	Pras.g_00795
OG0001213	Prar.g_00703	Pras.g_00796
OG0001214	Prar.g_00705	Pras.g_00798
OG0001215	Prar.g_00706	Pras.g_00799
OG0001216	Prar.g_00707	Pras.g_00800
OG0001217	Prar.g_00708	Pras.g_00801
OG0001218	Prar.g_00709	Pras.g_00802
OG0001219	Prar.g_00074	Pras.g_00804
OG0001220	Prar.g_00073	Pras.g_00805
OG0001221	Prar.g_00070	Pras.g_00808
OG0001222	Prar.g_00069	Pras.g_00809
OG0001223	Prar.g_00068	Pras.g_00810
OG0001224	Prar.g_00067	Pras.g_00812
OG0001225	Prar.g_00066	Pras.g_00813
OG0001226	Prar.g_00065	Pras.g_00814
OG0001227	Prar.g_00064	Pras.g_00815
OG0001228	Prar.g_00063	Pras.g_00816
OG0001229	Prar.g_00062	Pras.g_00817
OG0001230	Prar.g_00061	Pras.g_00818
OG0001231	Prar.g_00060	Pras.g_00819
OG0001232	Prar.g_00059	Pras.g_00820
OG0001233	Prar.g_00058	Pras.g_00821
OG0001234	Prar.g_00057	Pras.g_00822
OG0001235	Prar.g_00056	Pras.g_00823
OG0001236	Prar.g_00054	Pras.g_00825
OG0001237	Prar.g_00053	Pras.g_00826
OG0001238	Prar.g_00051	Pras.g_00828
OG0001239	Prar.g_00050	Pras.g_00829
OG0001240	Prar.g_00049	Pras.g_00830
OG0001241	Prar.g_00047	Pras.g_00832
OG0001242	Prar.g_00046	Pras.g_00834
OG0001243	Prar.g_00045	Pras.g_00835
OG0001244	Prar.g_00044	Pras.g_00836
OG0001245	Prar.g_00043	Pras.g_00837
OG0001246	Prar.g_00042	Pras.g_00838
OG0001247	Prar.g_00041	Pras.g_00839
OG0001248	Prar.g_00040	Pras.g_00840
OG0001249	Prar.g_00039	Pras.g_00841
OG0001250	Prar.g_00038	Pras.g_00842
OG0001251	Prar.g_00236	Pras.g_00943
OG0001252	Prar.g_00190	Pras.g_00989
OG0001253	Prar.g_00177	Pras.g_01001
OG0001254	Prar.g_00306	Pras.g_01133
OG0001255	Prar.g_00393	Pras.g_01186
OG0001256	Prar.g_00978	Pras.g_00176
OG0001257	Prar.g_00532	Pras.g_01360
OG0001258	Prar.g_01329	Pras.g_01376
OG0001259	Prar.g_01419	Pras.g_01466
OG0001260	Prar.g_01637	Pras.g_01648
OG0001261	Prar.g_01718	Pras.g_01735
OG0001262	Prar.g_01734	Pras.g_01751
OG0001263	Prar.g_01755	Pras.g_01772
OG0001264	Prar.g_01775	Pras.g_01800
OG0001265	Prar.g_01880	Pras.g_01910
OG0001266	Prar.g_01928	Pras.g_01958
OG0001267	Prar.g_01279	Pras.g_00040
OG0001268	Prar.g_01266	Pras.g_00053
OG0001269	Prar.g_00928	Pras.g_00233
OG0001270	Prar.g_00807	Pras.g_00391
OG0001272	Prar.g_00755	Pras.g_00446
OG0001273	Prar.g_00754	Pras.g_00447
OG0001274	Prar.g_00749	Pras.g_00452
OG0001275	Prar.g_00734	Pras.g_00467
OG0001276	Prar.g_01158	Pras.g_00144
OG0001277	Prar.g_00715	Pras.g_00489
OG0001278	Prar.g_01151	Pras.g_00542
OG0001279	Prar.g_01147	Pras.g_00546
OG0001280	Prar.g_01144	Pras.g_00549
OG0001281	Prar.g_01111	Pras.g_00616
OG0001282	Prar.g_01086	Pras.g_00641
OG0001283	Prar.g_00635	Pras.g_00725
OG0001284	Prar.g_00662	Pras.g_00753
OG0001285	Prar.g_00693	Pras.g_00786
OG0001286	Prar.g_00048	Pras.g_00831
OG0001287	Prar.g_01007, Prar.g_01155, Prar.g_01561	Pras.g_00530
OG0001288	Prar.g_00485	Pras.g_01315
OG0001290	Prar.g_00008	Pras.g_00872
OG0001292	Prar.g_00254	Pras.g_00925
OG0001293	Prar.g_00252	Pras.g_00927
OG0001294	Prar.g_00235	Pras.g_00944
OG0001295	Prar.g_00209	Pras.g_00970
OG0001296	Prar.g_00203	Pras.g_00976
OG0001297	Prar.g_00128	Pras.g_01050
OG0001298	Prar.g_00084	Pras.g_01095
OG0001300	Prar.g_00434	Pras.g_01226
OG0001301	Prar.g_01467	Pras.g_01513
OG0001304	Prar.g_01895	Pras.g_01925
OG0001305	Prar.g_01900	Pras.g_01930
OG0001306	Prar.g_01937	Pras.g_01966
OG0001307	Prar.g_01946	Pras.g_01975
OG0001308	Prar.g_01315	Pras.g_00001
OG0001309	Prar.g_01314	Pras.g_00003
OG0001310	Prar.g_01304	Pras.g_00014
OG0001311	Prar.g_01235	Pras.g_00084
OG0001312	Prar.g_00927	Pras.g_00234
OG0001313	Prar.g_00751	Pras.g_00450
OG0001314	Prar.g_01120	Pras.g_00573
OG0001315	Prar.g_00613	Pras.g_00608
OG0001316	Prar.g_00631	Pras.g_00721
OG0001318	Prar.g_00187	Pras.g_00992
OG0001319	Prar.g_00089	Pras.g_01090
OG0001320	Prar.g_00516	Pras.g_01345
OG0001321	Prar.g_01646	Pras.g_01659
OG0001322	Prar.g_01664	Pras.g_01682
OG0001323	Prar.g_01920	Pras.g_01950
OG0001324	Prar.g_01954	Pras.g_01983
OG0001325	Prar.g_01311	Pras.g_00007
OG0001326	Prar.g_00979	Pras.g_00175
OG0001327	Prar.g_00977	Pras.g_00177
OG0001329	Prar.g_00891	Pras.g_00270
OG0001330	Prar.g_00758	Pras.g_00443
OG0001331	Prar.g_01146	Pras.g_00547
OG0001332	Prar.g_00602	Pras.g_00597
OG0001334	Prar.g_00655	Pras.g_00745
OG0001335	Prar.g_00691	Pras.g_00784
OG0001336	Prar.g_00200	Pras.g_00979
OG0001337	Prar.g_00210	Pras.g_00969
OG0001338	Prar.g_00183	Pras.g_00995
OG0001339	Prar.g_00124	Pras.g_01054
OG0001340	Prar.g_00079	Pras.g_01100
OG0001341	Prar.g_00326	Pras.g_01113
OG0001342	Prar.g_00307	Pras.g_01132
OG0001343	Prar.g_00399	Pras.g_01192
OG0001344	Prar.g_00439	Pras.g_01231
OG0001345	Prar.g_00482	Pras.g_01312
OG0001346	Prar.g_00522	Pras.g_01350
OG0001347	Prar.g_00536	Pras.g_01364
OG0001348	Prar.g_01335	Pras.g_01382
OG0001349	Prar.g_01340	Pras.g_01387
OG0001351	Prar.g_01406	Pras.g_01453
OG0001352	Prar.g_01512	Pras.g_01558
OG0001353	Prar.g_01533	Pras.g_01579
OG0001354	Prar.g_01667	Pras.g_01685
OG0001354	Prar.g_00591	Pras.g_00884
OG0001355	Prar.g_01724	Pras.g_01741
OG0001356	Prar.g_01757	Pras.g_01786
OG0001357	Prar.g_01860	Pras.g_01888
OG0001358	Prar.g_01879	Pras.g_01909
OG0001359	Prar.g_01292	Pras.g_00027
OG0001360	Prar.g_01291	Pras.g_00028
OG0001361	Prar.g_01213	Pras.g_00107
OG0001364	Prar.g_00777	Pras.g_00423
OG0001365	Prar.g_01116	Pras.g_00482
OG0001366	Prar.g_01958	Pras.g_00587
OG0001367	Prar.g_01097	Pras.g_00630
OG0001369	Prar.g_01881	Pras.g_01911
OG0001371	Prar.g_00551	Pras.g_00919
OG0001372	Prar.g_00550	Pras.g_00920
OG0001373	Prar.g_00253	Pras.g_00926
OG0001374	Prar.g_00241	Pras.g_00938
OG0001375	Prar.g_00193	Pras.g_00986
OG0001376	Prar.g_00093	Pras.g_01086
OG0001377	Prar.g_00331	Pras.g_01108
OG0001378	Prar.g_00315	Pras.g_01124
OG0001379	Prar.g_00422	Pras.g_01215
OG0001382	Prar.g_00509	Pras.g_01338
OG0001383	Prar.g_01342	Pras.g_01389
OG0001384	Prar.g_01349	Pras.g_01397
OG0001385	Prar.g_01496	Pras.g_01542
OG0001386	Prar.g_01504	Pras.g_01550
OG0001387	Prar.g_01506	Pras.g_01552
OG0001388	Prar.g_01516	Pras.g_01562
OG0001389	Prar.g_01604	Pras.g_01611
OG0001390	Prar.g_01636	Pras.g_01647
OG0001391	Prar.g_01669	Pras.g_01687
OG0001392	Prar.g_01756	Pras.g_01785
OG0001393	Prar.g_01758	Pras.g_01787
OG0001394	Prar.g_01781	Pras.g_01806
OG0001395	Prar.g_01784	Pras.g_01809
OG0001396	Prar.g_01864	Pras.g_01892
OG0001397	Prar.g_01889	Pras.g_01919
OG0001398	Prar.g_01908	Pras.g_01938
OG0001399	Prar.g_01918	Pras.g_01948
OG0001400	Prar.g_01926	Pras.g_01956
OG0001401	Prar.g_01934	Pras.g_01963
OG0001402	Prar.g_01277	Pras.g_00042
OG0001403	Prar.g_00954	Pras.g_00210
OG0001404	Prar.g_00920	Pras.g_00241
OG0001405	Prar.g_00910	Pras.g_00251
OG0001406	Prar.g_00808	Pras.g_00390
OG0001407	Prar.g_00805	Pras.g_00393
OG0001408	Prar.g_00757	Pras.g_00444
OG0001409	Prar.g_00744	Pras.g_00457
OG0001414	Prar.g_00556	Pras.g_00913
OG0001415	Prar.g_00261	Pras.g_01178
OG0001416	Prar.g_01351	Pras.g_01399
OG0001417	Prar.g_01505	Pras.g_01551
OG0001418	Prar.g_01647	Pras.g_01660
OG0001419	Prar.g_01673	Pras.g_01691
OG0001420	Prar.g_01760	Pras.g_01789
OG0001422	Prar.g_01923	Pras.g_01953
OG0001423	Prar.g_01290	Pras.g_00029
OG0001424	Prar.g_01201	Pras.g_00121
OG0001425	Prar.g_00738	Pras.g_00462
OG0001426	Prar.g_00052	Pras.g_00827
OG0001427	Prar.g_00433	Pras.g_01225
OG0001430	Prar.g_01872	Pras.g_01902
OG0001431	Prar.g_01924	Pras.g_01954
OG0001432	Prar.g_01927	Pras.g_01957
OG0001433	Prar.g_01000	Pras.g_00154
OG0001434	Prar.g_00934	Pras.g_00227
OG0001435	Prar.g_00746	Pras.g_00456
OG0001438	Prar.g_01450	Pras.g_01496
OG0001440	Prar.g_01883	Pras.g_01913
OG0001441	Prar.g_01319	Pras.g_01993
OG0001442	Prar.g_01302	Pras.g_00017
OG0001443	Prar.g_01280	Pras.g_00039
OG0001444	Prar.g_01244	Pras.g_00075
OG0001445	Prar.g_00987	Pras.g_00167
OG0001446	Prar.g_00985	Pras.g_00169
OG0001447	Prar.g_00984	Pras.g_00170
OG0001449	Prar.g_00867	Pras.g_00292
OG0001451	Prar.g_01560	Pras.g_01276, Pras.g_01277
OG0001454	Prar.g_00427	Pras.g_01220
OG0001457	Prar.g_01532	Pras.g_01578
OG0001458	Prar.g_01635	Pras.g_01646
OG0001460	Prar.g_01747	Pras.g_01763
OG0001461	Prar.g_01806	Pras.g_01832
OG0001462	Prar.g_01871	Pras.g_01901
OG0001463	Prar.g_01917	Pras.g_01947
OG0001464	Prar.g_01922	Pras.g_01952
OG0001465	Prar.g_00982	Pras.g_00172
OG0001467	Prar.g_00342	Pras.g_00347
OG0001468	Prar.g_00624	Pras.g_00714
OG0001469	Prar.g_01265	Pras.g_00054
OG0001470	Prar.g_00267	Pras.g_01172
OG0001471	Prar.g_00475	Pras.g_01295
OG0001472	Prar.g_01746	Pras.g_01762
OG0001473	Prar.g_01754	Pras.g_01771
OG0001474	Prar.g_01551	Pras.g_01773
OG0001475	Prar.g_01913	Pras.g_01943
OG0001476	Prar.g_01914	Pras.g_01944
OG0001477	Prar.g_01915	Pras.g_01945
OG0001478	Prar.g_01921	Pras.g_01951
OG0001479	Prar.g_01949	Pras.g_01978
OG0001480	Prar.g_01325	Pras.g_01987
OG0001481	Prar.g_01247	Pras.g_00072
OG0001482	Prar.g_00711	Pras.g_00495
OG0001482	Prar.g_01582	Pras.g_00510
OG0001485	Prar.g_01118	Pras.g_00610
OG0001488	Prar.g_00155	Pras.g_01023
OG0001489	Prar.g_00436	Pras.g_01228
OG0001490	Prar.g_00463	Pras.g_01255
OG0001491	Prar.g_01659	Pras.g_01677
OG0001492	Prar.g_01716	Pras.g_01733
OG0001493	Prar.g_01550	Pras.g_01774
OG0001494	Prar.g_01549	Pras.g_01775
OG0001495	Prar.g_01548	Pras.g_01776
OG0001496	Prar.g_01547	Pras.g_01777
OG0001497	Prar.g_01546	Pras.g_01778
OG0001498	Prar.g_01545	Pras.g_01779
OG0001499	Prar.g_01544	Pras.g_01780
OG0001500	Prar.g_01543	Pras.g_01781
OG0001501	Prar.g_01542	Pras.g_01782
OG0001502	Prar.g_01541	Pras.g_01783
OG0001503	Prar.g_01540	Pras.g_01784
OG0001507	Prar.g_01281	Pras.g_00038
OG0001509	Prar.g_01096	Pras.g_00631
OG0001510	Prar.g_00616	Pras.g_00706
OG0001513	Prar.g_00223	Pras.g_00956
OG0001514	Prar.g_00972	Pras.g_00137, Pras.g_00183
OG0001515	Prar.g_01641	Pras.g_01651
OG0001516	Prar.g_01854	Pras.g_01882
OG0001517	Prar.g_01931	Pras.g_01961
OG0001519	Prar.g_00449	Pras.g_01241
OG0001523	Prar.g_00557	Pras.g_00912
OG0001524	Prar.g_00437	Pras.g_01229
OG0001525	Prar.g_00507	Pras.g_01336
OG0001526	Prar.g_01763	Pras.g_01790
OG0001527	Prar.g_01321	Pras.g_01991
OG0001528	Prar.g_01001	Pras.g_00135
OG0001529	Prar.g_00998	Pras.g_00155
OG0001532	Prar.g_00003	Pras.g_00876
OG0001533	Prar.g_01552	Pras.g_01256
OG0001536	Prar.g_01323	Pras.g_01989
OG0001537	Prar.g_01190	Pras.g_01630, Pras.g_00156
OG0001538	Prar.g_00980	Pras.g_00174
OG0001539	Prar.g_00968	Pras.g_00188
OG0001540	Prar.g_00967	Pras.g_00189
OG0001542	Prar.g_00742	Pras.g_00459
OG0001543	Prar.g_00733	Pras.g_00468
OG0001544	Prar.g_01188	Pras.g_00130
OG0001545	Prar.g_01772	Pras.g_01797
OG0001549	Prar.g_00202	Pras.g_00977
OG0001550	Prar.g_00280	Pras.g_01159
OG0001551	Prar.g_00256	Pras.g_01183
OG0001552	Prar.g_00429	Pras.g_01222
OG0001553	Prar.g_00451	Pras.g_01243
OG0001554	Prar.g_00452	Pras.g_01244
OG0001555	Prar.g_00505	Pras.g_01334
OG0001556	Prar.g_00519	Pras.g_01347
OG0001557	Prar.g_01507	Pras.g_01553
OG0001559	Prar.g_01642	Pras.g_01652
OG0001560	Prar.g_01655	Pras.g_01669
OG0001561	Prar.g_01748	Pras.g_01764
OG0001562	Prar.g_01870	Pras.g_01900
OG0001563	Prar.g_01929	Pras.g_01959
OG0001564	Prar.g_01930	Pras.g_01960
OG0001565	Prar.g_01933	Pras.g_01962
OG0001566	Prar.g_01936	Pras.g_01965
OG0001567	Prar.g_01942	Pras.g_01971
OG0001568	Prar.g_01326	Pras.g_01986
OG0001569	Prar.g_01322	Pras.g_01990
OG0001570	Prar.g_01316	Pras.g_01996
OG0001571	Prar.g_01308	Pras.g_00010
OG0001572	Prar.g_01300	Pras.g_00019
OG0001573	Prar.g_01297	Pras.g_00022
OG0001574	Prar.g_01192	Pras.g_00143
OG0001575	Prar.g_00990	Pras.g_00164
OG0001576	Prar.g_00975	Pras.g_00180
OG0001577	Prar.g_00914	Pras.g_00247
OG0001578	Prar.g_00912	Pras.g_00249
OG0001579	Prar.g_00868	Pras.g_00293
OG0001582	Prar.g_00764	Pras.g_00436
OG0001583	Prar.g_00763	Pras.g_00438
OG0001584	Prar.g_00762	Pras.g_00439
OG0001585	Prar.g_00752	Pras.g_00449
OG0001586	Prar.g_00671	Pras.g_00763
OG0001591	Prar.g_00423	Pras.g_01216
OG0001593	Prar.g_00508	Pras.g_01337
OG0001594	Prar.g_00517	Pras.g_01346
OG0001595	Prar.g_01536	Pras.g_01582
OG0001596	Prar.g_01643	Pras.g_01654
OG0001597	Prar.g_01750	Pras.g_01766
OG0001599	Prar.g_01287	Pras.g_00032
OG0001600	Prar.g_01286	Pras.g_00033
OG0001601	Prar.g_01285	Pras.g_00034
OG0001602	Prar.g_01284	Pras.g_00035
OG0001603	Prar.g_00714	Pras.g_00491
OG0001604	Prar.g_01130	Pras.g_00563
OG0001606	Prar.g_00400	Pras.g_01193
OG0001609	Prar.g_00428	Pras.g_01221
OG0001610	Prar.g_01531	Pras.g_01577
OG0001611	Prar.g_01624	Pras.g_01632
OG0001612	Prar.g_01660	Pras.g_01678
OG0001613	Prar.g_01753	Pras.g_01770
OG0001614	Prar.g_01858	Pras.g_01886
OG0001617	Prar.g_00940	Pras.g_00225
OG0001619	Prar.g_00922	Pras.g_00239
OG0001621	Prar.g_01650	Pras.g_01663
OG0001623	Prar.g_00397	Pras.g_01190
OG0001624	Prar.g_01751	Pras.g_01768
OG0001625	Prar.g_01865	Pras.g_01895
OG0001628	Prar.g_00723	Pras.g_00476
OG0001629	Prar.g_00614	Pras.g_00230
OG0001638	Prar.g_00562	Pras.g_00910
OG0001638	Prar.g_00566	Pras.g_00906
OG0001639	Prar.g_00218	Pras.g_00961
OG0001640	Prar.g_00147	Pras.g_01031
OG0001641	Prar.g_00424	Pras.g_01217
OG0001642	Prar.g_00426	Pras.g_01219
OG0001643	Prar.g_00460	Pras.g_01250
OG0001644	Prar.g_00461	Pras.g_01251
OG0001645	Prar.g_00462	Pras.g_01252
OG0001647	Prar.g_00515	Pras.g_01344
OG0001648	Prar.g_01389	Pras.g_01436
OG0001649	Prar.g_01395	Pras.g_01442
OG0001650	Prar.g_01598	Pras.g_01605
OG0001651	Prar.g_01631	Pras.g_01643
OG0001652	Prar.g_01633	Pras.g_01644
OG0001653	Prar.g_01656	Pras.g_01670
OG0001654	Prar.g_01658	Pras.g_01676
OG0001655	Prar.g_01666	Pras.g_01684
OG0001656	Prar.g_01689	Pras.g_01706
OG0001657	Prar.g_01741	Pras.g_01757
OG0001658	Prar.g_01752	Pras.g_01769
OG0001659	Prar.g_01788	Pras.g_01813
OG0001660	Prar.g_01866	Pras.g_01896
OG0001661	Prar.g_01869	Pras.g_01899
OG0001662	Prar.g_01874	Pras.g_01904
OG0001663	Prar.g_01891	Pras.g_01921
OG0001664	Prar.g_01892	Pras.g_01922
OG0001665	Prar.g_01912	Pras.g_01942
OG0001666	Prar.g_01916	Pras.g_01946
OG0001667	Prar.g_01919	Pras.g_01949
OG0001668	Prar.g_01925	Pras.g_01955
OG0001669	Prar.g_01938	Pras.g_01967
OG0001670	Prar.g_01939	Pras.g_01968
OG0001671	Prar.g_01945	Pras.g_01974
OG0001672	Prar.g_01950	Pras.g_01979
OG0001673	Prar.g_01951	Pras.g_01980
OG0001674	Prar.g_01952	Pras.g_01981
OG0001675	Prar.g_01310	Pras.g_00008
OG0001676	Prar.g_01305	Pras.g_00013
OG0001677	Prar.g_01288	Pras.g_00031
OG0001678	Prar.g_01216	Pras.g_00104
OG0001679	Prar.g_01208	Pras.g_00112
OG0001680	Prar.g_01159	Pras.g_00149
OG0001681	Prar.g_00974	Pras.g_00181
OG0001682	Prar.g_00970	Pras.g_00186
OG0001684	Prar.g_00765	Pras.g_00435
OG0001685	Prar.g_00759	Pras.g_00442
OG0001686	Prar.g_00756	Pras.g_00445
OG0001687	Prar.g_00750	Pras.g_00451
OG0001688	Prar.g_00747	Pras.g_00454
OG0001689	Prar.g_00743	Pras.g_00458
OG0001690	Prar.g_00741	Pras.g_00460
OG0001691	Prar.g_00739	Pras.g_00461
OG0001692	Prar.g_01138	Pras.g_00555
OG0001693	Prar.g_00075	Pras.g_00803
OG0001695	Prar.g_00887	Pras.g_00306
OG0001698	Prar.g_01327	Pras.g_01374
OG0001700	Prar.g_01627	Pras.g_01635
OG0001701	Prar.g_01629	Pras.g_01637
OG0001702	Prar.g_01645	Pras.g_01658
OG0001703	Prar.g_01657	Pras.g_01671
OG0001704	Prar.g_01867	Pras.g_01897
OG0001706	Prar.g_01306	Pras.g_00012
OG0001707	Prar.g_01283	Pras.g_00036
OG0001708	Prar.g_00983	Pras.g_00171
OG0001710	Prar.g_01868	Pras.g_01898
OG0001722	Prar.g_01625	Pras.g_01633
OG0001724	Prar.g_01671	Pras.g_01689
OG0001725	Prar.g_01749	Pras.g_01765
OG0001726	Prar.g_01317	Pras.g_01995
OG0001728	Prar.g_00969	Pras.g_00187
OG0001732	Prar.g_00720	Pras.g_00484
OG0001733	Prar.g_00447	Pras.g_01240
OG0001734	Prar.g_01597	Pras.g_01604
OG0001783	Prar.g_00579	Pras.g_00894
OG0001786	Prar.g_01713	Pras.g_01730
OG0001787	Prar.g_01303	Pras.g_00016
OG0001788	Prar.g_00986	Pras.g_00168
OG0001790	Prar.g_00994	Pras.g_00160
OG0001791	Prar.g_00992	Pras.g_00161
OG0001796	Prar.g_01301	Pras.g_00018
OG0001797	Prar.g_00559	Pras.g_00880
OG0001806	Prar.g_00438	Pras.g_01230
OG0001807	Prar.g_00454	Pras.g_01246
OG0001808	Prar.g_00999	Pras.g_01274
OG0001809	Prar.g_01648	Pras.g_01661
OG0001819	Prar.g_00467	Pras.g_01262
OG0001820	Prar.g_00981	Pras.g_01593, Pras.g_00173
OG0001821	Prar.g_01077	Pras.g_00534
OG0001822	Prar.g_00866	Pras.g_00286
OG0001824	Prar.g_00748	Pras.g_00453
OG0001826	Prar.g_00716	Pras.g_00488
OG0001837	Prar.g_00403	Pras.g_01196
OG0001839	Prar.g_00471	Pras.g_01266
OG0001841	Prar.g_00989	Pras.g_00165
OG0001845	Prar.g_00826	Pras.g_00371
OG0001850	Prar.g_01299	Pras.g_00020
OG0001859	Prar.g_00329	Pras.g_01110
OG0001862	Prar.g_01312	Pras.g_00006
OG0001875	Prar.g_00472	Pras.g_01267
OG0001876	Prar.g_00469	Pras.g_01264
OG0001877	Prar.g_00456	Pras.g_01247
OG0001878	Prar.g_00587	Pras.g_00888
OG0001906	Prar.g_00314	Pras.g_01125
OG0001910	Prar.g_00450	Pras.g_01242
OG0001912	Prar.g_00470	Pras.g_01265
OG0001914	Prar.g_00466	Pras.g_01261
OG0001965	Prar.g_00560	Pras.g_00908
OG0001966	Prar.g_00561	Pras.g_00907
OG0001982	Prar.g_00421	Pras.g_01214
OG0001984	Prar.g_00453	Pras.g_01245
OG0001988	Prar.g_00717	Pras.g_00486
OG0001990	Prar.g_00442	Pras.g_01234
OG0002019	Prar.g_01974	Pras.g_00498
OG0002021	Prar.g_00474	Pras.g_01272
OG0002022	Prar.g_01975	Pras.g_00497
OG0002029	Prar.g_00719	Pras.g_00485
OG0002029	Prar.g_01165	Pras.g_00526
OG0002031	Prar.g_01578	Pras.g_00513
OG0002051	Prar.g_01973	Pras.g_00499
OG0002053	Prar.g_00710	Pras.g_00496
OG0002056	Prar.g_00961	Pras.g_00203
OG0002058	Prar.g_00384	Pras.g_00296
OG0002059	Prar.g_01559, Prar.g_01563	Pras.g_00528
OG0002060	Prar.g_01163, Prar.g_01566	Pras.g_00525
OG0002062	Prar.g_00473	Pras.g_01269
OG0002063	Prar.g_00465	Pras.g_01260
OG0002064	Prar.g_00457	Pras.g_01248
OG0002130	Prar.g_01564	Pras.g_00527
OG0002138	Prar.g_01639	Pras.g_01650
OG0002172	Prar.g_00563	Pras.g_01297
OG0002175	Prar.g_00858	Pras.g_00275
OG0002194	Prar.g_01583	Pras.g_00509
OG0002257	Prar.g_00856	Pras.g_00308
OG0002262	Prar.g_00464	Pras.g_00129
OG0002263	Prar.g_00459	Pras.g_01249
OG0002264	Prar.g_01843	Pras.g_01869
OG0002265	Prar.g_01576	Pras.g_00515
OG0002266	Prar.g_01575	Pras.g_00516
OG0002267	Prar.g_01574	Pras.g_00517
OG0002268	Prar.g_01573	Pras.g_00518
OG0002269	Prar.g_01572	Pras.g_00519
OG0002270	Prar.g_01571	Pras.g_00520
OG0002271	Prar.g_01570	Pras.g_00521
OG0002272	Prar.g_01567	Pras.g_00523
OG0002273	Prar.g_01076	Pras.g_01587
OG0002274	Prar.g_01972	Pras.g_00500
OG0002340	Prar.g_00564	Pras.g_01299
OG0002368	Prar.g_00391	Pras.g_01184
OG0002537	Prar.g_01184	Pras.g_00128
OG0002539	Prar.g_01579	Pras.g_00512
OG0002540	Prar.g_01577	Pras.g_00514
OG0002542	Prar.g_00583	Pras.g_00891
OG0002543	Prar.g_00584	Pras.g_00890
OG0002544	Prar.g_00586	Pras.g_00889
OG0002545	Prar.g_00590	Pras.g_00885
