Orthogroup	Prar	Prau
OG0001148	Prar.g_00623	Prau.g_01895
OG0001149	Prar.g_00625	Prau.g_01897
OG0001150	Prar.g_00626	Prau.g_01898
OG0001151	Prar.g_00628	Prau.g_01900
OG0001152	Prar.g_00629	Prau.g_01901
OG0001153	Prar.g_00630	Prau.g_01902
OG0001154	Prar.g_00632	Prau.g_01904
OG0001155	Prar.g_00634	Prau.g_01906
OG0001156	Prar.g_00636	Prau.g_01908
OG0001157	Prar.g_00637	Prau.g_01909
OG0001158	Prar.g_00639	Prau.g_01911
OG0001159	Prar.g_00640	Prau.g_01912
OG0001160	Prar.g_00641	Prau.g_01913
OG0001161	Prar.g_00642	Prau.g_01914
OG0001162	Prar.g_00643	Prau.g_01915
OG0001163	Prar.g_00644	Prau.g_01916
OG0001164	Prar.g_00645	Prau.g_01917
OG0001165	Prar.g_00646	Prau.g_01918
OG0001166	Prar.g_00647	Prau.g_01919
OG0001167	Prar.g_00648	Prau.g_01920
OG0001168	Prar.g_00649	Prau.g_01921
OG0001169	Prar.g_00650	Prau.g_01922
OG0001170	Prar.g_00651	Prau.g_01923
OG0001171	Prar.g_00652	Prau.g_01924
OG0001172	Prar.g_00654	Prau.g_01926
OG0001173	Prar.g_00656	Prau.g_01928
OG0001174	Prar.g_00657	Prau.g_01929
OG0001175	Prar.g_00658	Prau.g_01930
OG0001176	Prar.g_00659	Prau.g_01931
OG0001177	Prar.g_00661	Prau.g_01933
OG0001178	Prar.g_00663	Prau.g_01936
OG0001179	Prar.g_00664	Prau.g_01937
OG0001180	Prar.g_00665	Prau.g_01938
OG0001181	Prar.g_00666	Prau.g_01939
OG0001182	Prar.g_00667	Prau.g_01940
OG0001183	Prar.g_00668	Prau.g_01941
OG0001184	Prar.g_00670	Prau.g_01943
OG0001185	Prar.g_00673	Prau.g_01946
OG0001186	Prar.g_00674	Prau.g_01947
OG0001187	Prar.g_00675	Prau.g_01949
OG0001188	Prar.g_00676	Prau.g_01950
OG0001189	Prar.g_00677	Prau.g_01951
OG0001190	Prar.g_00678	Prau.g_01952
OG0001191	Prar.g_00679	Prau.g_01953
OG0001192	Prar.g_00680	Prau.g_01954
OG0001193	Prar.g_00681	Prau.g_01955
OG0001194	Prar.g_00682	Prau.g_01956
OG0001195	Prar.g_00683	Prau.g_01957
OG0001196	Prar.g_00684	Prau.g_01958
OG0001197	Prar.g_00685	Prau.g_01959
OG0001198	Prar.g_00686	Prau.g_01960
OG0001199	Prar.g_00687	Prau.g_01961
OG0001200	Prar.g_00688	Prau.g_01962
OG0001201	Prar.g_00689	Prau.g_01963
OG0001202	Prar.g_00690	Prau.g_01964
OG0001203	Prar.g_00692	Prau.g_01966
OG0001204	Prar.g_00694	Prau.g_01968
OG0001205	Prar.g_00695	Prau.g_01969
OG0001206	Prar.g_00696	Prau.g_01970
OG0001207	Prar.g_00697	Prau.g_01971
OG0001208	Prar.g_00698	Prau.g_01972
OG0001209	Prar.g_00699	Prau.g_01973
OG0001210	Prar.g_00700	Prau.g_01974
OG0001211	Prar.g_00701	Prau.g_01975
OG0001212	Prar.g_00702	Prau.g_01976
OG0001213	Prar.g_00703	Prau.g_01977
OG0001214	Prar.g_00705	Prau.g_01979
OG0001215	Prar.g_00706	Prau.g_01980
OG0001216	Prar.g_00707	Prau.g_01981
OG0001217	Prar.g_00708	Prau.g_01982
OG0001218	Prar.g_00709	Prau.g_01983
OG0001219	Prar.g_00074	Prau.g_01985
OG0001220	Prar.g_00073	Prau.g_01986
OG0001221	Prar.g_00070	Prau.g_01989
OG0001222	Prar.g_00069	Prau.g_01990
OG0001223	Prar.g_00068	Prau.g_01991
OG0001224	Prar.g_00067	Prau.g_01992
OG0001225	Prar.g_00066	Prau.g_01993
OG0001226	Prar.g_00065	Prau.g_01994
OG0001227	Prar.g_00064	Prau.g_01995
OG0001228	Prar.g_00063	Prau.g_01996
OG0001229	Prar.g_00062	Prau.g_01997
OG0001230	Prar.g_00061	Prau.g_01998
OG0001231	Prar.g_00060	Prau.g_01999
OG0001232	Prar.g_00059	Prau.g_02000
OG0001233	Prar.g_00058	Prau.g_02001
OG0001234	Prar.g_00057	Prau.g_02002
OG0001235	Prar.g_00056	Prau.g_02003
OG0001236	Prar.g_00054	Prau.g_02005
OG0001237	Prar.g_00053	Prau.g_02006
OG0001238	Prar.g_00051	Prau.g_02008
OG0001239	Prar.g_00050	Prau.g_02009
OG0001240	Prar.g_00049	Prau.g_02010
OG0001241	Prar.g_00047	Prau.g_02012
OG0001242	Prar.g_00046	Prau.g_02014
OG0001243	Prar.g_00045	Prau.g_02015
OG0001244	Prar.g_00044	Prau.g_02016
OG0001245	Prar.g_00043	Prau.g_02017
OG0001246	Prar.g_00042	Prau.g_02018
OG0001247	Prar.g_00041	Prau.g_02019
OG0001248	Prar.g_00040	Prau.g_02020
OG0001249	Prar.g_00039	Prau.g_02021
OG0001250	Prar.g_00038	Prau.g_02022
OG0001251	Prar.g_00236	Prau.g_00093
OG0001252	Prar.g_00190	Prau.g_00139
OG0001253	Prar.g_00177	Prau.g_00151
OG0001254	Prar.g_00306	Prau.g_00283
OG0001255	Prar.g_00393	Prau.g_00335
OG0001256	Prar.g_00978	Prau.g_00441
OG0001257	Prar.g_00532	Prau.g_00523
OG0001258	Prar.g_01329	Prau.g_00539
OG0001259	Prar.g_01419	Prau.g_00628
OG0001260	Prar.g_01637	Prau.g_00799
OG0001261	Prar.g_01718	Prau.g_00888
OG0001262	Prar.g_01734	Prau.g_00905
OG0001263	Prar.g_01755	Prau.g_00926
OG0001265	Prar.g_01880	Prau.g_01065
OG0001266	Prar.g_01928	Prau.g_01112
OG0001267	Prar.g_01279	Prau.g_01191
OG0001268	Prar.g_01266	Prau.g_01204
OG0001269	Prar.g_00928	Prau.g_01392
OG0001270	Prar.g_00807	Prau.g_01571
OG0001271	Prar.g_00796	Prau.g_01582
OG0001272	Prar.g_00755	Prau.g_01624
OG0001273	Prar.g_00754	Prau.g_01625
OG0001274	Prar.g_00749	Prau.g_01630
OG0001275	Prar.g_00734	Prau.g_01645
OG0001276	Prar.g_00722	Prau.g_01657
OG0001276	Prar.g_01158	Prau.g_01309
OG0001277	Prar.g_00715	Prau.g_01662
OG0001278	Prar.g_01151	Prau.g_01724
OG0001279	Prar.g_01147	Prau.g_01728
OG0001280	Prar.g_01144	Prau.g_01731
OG0001281	Prar.g_01111	Prau.g_01797
OG0001282	Prar.g_01086	Prau.g_01822
OG0001283	Prar.g_00635	Prau.g_01907
OG0001284	Prar.g_00662	Prau.g_01935
OG0001285	Prar.g_00693	Prau.g_01967
OG0001286	Prar.g_00048	Prau.g_02011
OG0001287	Prar.g_01007, Prar.g_01155, Prar.g_01561	Prau.g_01704
OG0001288	Prar.g_00485	Prau.g_00478
OG0001292	Prar.g_00254	Prau.g_00075
OG0001293	Prar.g_00252	Prau.g_00077
OG0001294	Prar.g_00235	Prau.g_00094
OG0001295	Prar.g_00209	Prau.g_00120
OG0001296	Prar.g_00203	Prau.g_00126
OG0001297	Prar.g_00128	Prau.g_00200
OG0001298	Prar.g_00084	Prau.g_00245
OG0001300	Prar.g_00434	Prau.g_00376
OG0001301	Prar.g_01467	Prau.g_00677
OG0001304	Prar.g_01895	Prau.g_01080
OG0001305	Prar.g_01900	Prau.g_01085
OG0001306	Prar.g_01937	Prau.g_01120
OG0001307	Prar.g_01946	Prau.g_01129
OG0001308	Prar.g_01315	Prau.g_01153
OG0001309	Prar.g_01314	Prau.g_01155
OG0001310	Prar.g_01304	Prau.g_01165
OG0001311	Prar.g_01235	Prau.g_01234
OG0001312	Prar.g_00927	Prau.g_01393
OG0001313	Prar.g_00751	Prau.g_01628
OG0001314	Prar.g_01120	Prau.g_01755
OG0001315	Prar.g_00613	Prau.g_01789
OG0001316	Prar.g_00631	Prau.g_01903
OG0001318	Prar.g_00187	Prau.g_00142
OG0001319	Prar.g_00089	Prau.g_00239
OG0001320	Prar.g_00516	Prau.g_00509
OG0001321	Prar.g_01646	Prau.g_00811
OG0001322	Prar.g_01664	Prau.g_00835
OG0001323	Prar.g_01920	Prau.g_01104
OG0001324	Prar.g_01954	Prau.g_01137
OG0001325	Prar.g_01311	Prau.g_01159
OG0001326	Prar.g_00979	Prau.g_01344
OG0001327	Prar.g_00977	Prau.g_01345
OG0001328	Prar.g_00950	Prau.g_01376
OG0001329	Prar.g_00891	Prau.g_01429
OG0001330	Prar.g_00758	Prau.g_01621
OG0001331	Prar.g_01146	Prau.g_01729
OG0001332	Prar.g_00602	Prau.g_01778
OG0001334	Prar.g_00655	Prau.g_01927
OG0001335	Prar.g_00691	Prau.g_01965
OG0001336	Prar.g_00200	Prau.g_00129
OG0001337	Prar.g_00210	Prau.g_00119
OG0001338	Prar.g_00183	Prau.g_00145
OG0001339	Prar.g_00124	Prau.g_00204
OG0001340	Prar.g_00079	Prau.g_00250
OG0001341	Prar.g_00326	Prau.g_00263
OG0001342	Prar.g_00307	Prau.g_00282
OG0001343	Prar.g_00399	Prau.g_00341
OG0001344	Prar.g_00439	Prau.g_00381
OG0001345	Prar.g_00482	Prau.g_00475
OG0001346	Prar.g_00522	Prau.g_00513
OG0001347	Prar.g_00536	Prau.g_00527
OG0001348	Prar.g_01335	Prau.g_00545
OG0001349	Prar.g_01340	Prau.g_00550
OG0001351	Prar.g_01406	Prau.g_00616
OG0001352	Prar.g_01512	Prau.g_00722
OG0001353	Prar.g_01533	Prau.g_00743
OG0001354	Prar.g_01667	Prau.g_00838
OG0001354	Prar.g_00591	Prau.g_00038
OG0001355	Prar.g_01724	Prau.g_00894
OG0001356	Prar.g_01757	Prau.g_00940
OG0001357	Prar.g_01860	Prau.g_01043
OG0001358	Prar.g_01879	Prau.g_01064
OG0001359	Prar.g_01292	Prau.g_01178
OG0001360	Prar.g_01291	Prau.g_01179
OG0001361	Prar.g_01213	Prau.g_01256
OG0001363	Prar.g_00871	Prau.g_01433
OG0001364	Prar.g_00777	Prau.g_01601
OG0001365	Prar.g_01116	Prau.g_01272
OG0001366	Prar.g_01958	Prau.g_01769
OG0001367	Prar.g_01097	Prau.g_01811
OG0001369	Prar.g_01881	Prau.g_01066
OG0001371	Prar.g_00551	Prau.g_00069
OG0001372	Prar.g_00550	Prau.g_00070
OG0001373	Prar.g_00253	Prau.g_00076
OG0001374	Prar.g_00241	Prau.g_00088
OG0001375	Prar.g_00193	Prau.g_00136
OG0001376	Prar.g_00093	Prau.g_00235
OG0001377	Prar.g_00331	Prau.g_00258
OG0001378	Prar.g_00315	Prau.g_00274
OG0001379	Prar.g_00422	Prau.g_00364
OG0001381	Prar.g_00502	Prau.g_00495
OG0001382	Prar.g_00509	Prau.g_00502
OG0001383	Prar.g_01342	Prau.g_00552
OG0001384	Prar.g_01349	Prau.g_00560
OG0001385	Prar.g_01496	Prau.g_00706
OG0001386	Prar.g_01504	Prau.g_00714
OG0001387	Prar.g_01506	Prau.g_00716
OG0001388	Prar.g_01516	Prau.g_00726
OG0001389	Prar.g_01604	Prau.g_00760
OG0001390	Prar.g_01636	Prau.g_00798
OG0001391	Prar.g_01669	Prau.g_00840
OG0001392	Prar.g_01756	Prau.g_00939
OG0001393	Prar.g_01758	Prau.g_00941
OG0001394	Prar.g_01781	Prau.g_00961
OG0001395	Prar.g_01784	Prau.g_00964
OG0001396	Prar.g_01864	Prau.g_01047
OG0001397	Prar.g_01889	Prau.g_01074
OG0001398	Prar.g_01908	Prau.g_01093
OG0001399	Prar.g_01918	Prau.g_01102
OG0001400	Prar.g_01926	Prau.g_01110
OG0001401	Prar.g_01934	Prau.g_01117
OG0001402	Prar.g_01277	Prau.g_01193
OG0001403	Prar.g_00954	Prau.g_01372
OG0001404	Prar.g_00920	Prau.g_01400
OG0001405	Prar.g_00910	Prau.g_01410
OG0001406	Prar.g_00808	Prau.g_01570
OG0001407	Prar.g_00805	Prau.g_01573
OG0001408	Prar.g_00757	Prau.g_01622
OG0001409	Prar.g_00744	Prau.g_01635
OG0001414	Prar.g_00556	Prau.g_00063
OG0001415	Prar.g_00261	Prau.g_00328
OG0001416	Prar.g_01351	Prau.g_00562
OG0001417	Prar.g_01505	Prau.g_00715
OG0001418	Prar.g_01647	Prau.g_00812
OG0001419	Prar.g_01673	Prau.g_00844
OG0001420	Prar.g_01760	Prau.g_00943
OG0001421	Prar.g_01765	Prau.g_00947
OG0001422	Prar.g_01923	Prau.g_01107
OG0001423	Prar.g_01290	Prau.g_01180
OG0001424	Prar.g_01201	Prau.g_01270
OG0001425	Prar.g_00738	Prau.g_01640
OG0001426	Prar.g_00052	Prau.g_02007
OG0001427	Prar.g_00433	Prau.g_00375
OG0001430	Prar.g_01872	Prau.g_01057
OG0001431	Prar.g_01924	Prau.g_01108
OG0001432	Prar.g_01927	Prau.g_01111
OG0001433	Prar.g_01000	Prau.g_01322
OG0001435	Prar.g_00746	Prau.g_01634
OG0001438	Prar.g_01450	Prau.g_00660
OG0001440	Prar.g_01883	Prau.g_01068
OG0001441	Prar.g_01319	Prau.g_01147
OG0001442	Prar.g_01302	Prau.g_01168
OG0001443	Prar.g_01280	Prau.g_01190
OG0001444	Prar.g_01244	Prau.g_01225
OG0001445	Prar.g_00987	Prau.g_01336
OG0001446	Prar.g_00985	Prau.g_01338
OG0001447	Prar.g_00984	Prau.g_01339
OG0001449	Prar.g_00867	Prau.g_01530
OG0001454	Prar.g_00427	Prau.g_00369
OG0001457	Prar.g_01532	Prau.g_00742
OG0001458	Prar.g_01635	Prau.g_00797
OG0001460	Prar.g_01747	Prau.g_00917
OG0001461	Prar.g_01806	Prau.g_00988
OG0001462	Prar.g_01871	Prau.g_01056
OG0001463	Prar.g_01917	Prau.g_01101
OG0001464	Prar.g_01922	Prau.g_01106
OG0001465	Prar.g_00982	Prau.g_01341
OG0001467	Prar.g_00342	Prau.g_01525
OG0001468	Prar.g_00624	Prau.g_01896
OG0001470	Prar.g_00267	Prau.g_00322
OG0001471	Prar.g_00475	Prau.g_00431, Prau.g_00457
OG0001472	Prar.g_01746	Prau.g_00916
OG0001473	Prar.g_01754	Prau.g_00925
OG0001474	Prar.g_01551	Prau.g_00927
OG0001475	Prar.g_01913	Prau.g_01097
OG0001476	Prar.g_01914	Prau.g_01098
OG0001477	Prar.g_01915	Prau.g_01099
OG0001478	Prar.g_01921	Prau.g_01105
OG0001479	Prar.g_01949	Prau.g_01132
OG0001480	Prar.g_01325	Prau.g_01141
OG0001481	Prar.g_01247	Prau.g_01222
OG0001482	Prar.g_00711	Prau.g_01667
OG0001482	Prar.g_01582	Prau.g_01683
OG0001484	Prar.g_00869	Prau.g_01452
OG0001485	Prar.g_01118	Prau.g_01791
OG0001488	Prar.g_00155	Prau.g_00173
OG0001489	Prar.g_00436	Prau.g_00378
OG0001490	Prar.g_00463	Prau.g_00406
OG0001491	Prar.g_01659	Prau.g_00830
OG0001492	Prar.g_01716	Prau.g_00886
OG0001493	Prar.g_01550	Prau.g_00928
OG0001494	Prar.g_01549	Prau.g_00929
OG0001495	Prar.g_01548	Prau.g_00930
OG0001496	Prar.g_01547	Prau.g_00931
OG0001497	Prar.g_01546	Prau.g_00932
OG0001498	Prar.g_01545	Prau.g_00933
OG0001499	Prar.g_01544	Prau.g_00934
OG0001500	Prar.g_01543	Prau.g_00935
OG0001501	Prar.g_01542	Prau.g_00936
OG0001502	Prar.g_01541	Prau.g_00937
OG0001503	Prar.g_01540	Prau.g_00938
OG0001505	Prar.g_01196	Prau.g_00779
OG0001507	Prar.g_01281	Prau.g_01189
OG0001509	Prar.g_01096	Prau.g_01812
OG0001510	Prar.g_00616	Prau.g_01888
OG0001513	Prar.g_00223	Prau.g_00106
OG0001514	Prar.g_00972	Prau.g_01301, Prau.g_01351
OG0001515	Prar.g_01641	Prau.g_00802
OG0001516	Prar.g_01854	Prau.g_01037
OG0001517	Prar.g_01931	Prau.g_01115
OG0001519	Prar.g_00449	Prau.g_00392
OG0001521	Prar.g_01115	Prau.g_01273
OG0001523	Prar.g_00557	Prau.g_00062
OG0001524	Prar.g_00437	Prau.g_00379
OG0001525	Prar.g_00507	Prau.g_00500
OG0001526	Prar.g_01763	Prau.g_00945
OG0001527	Prar.g_01321	Prau.g_01145
OG0001528	Prar.g_01001	Prau.g_01299
OG0001529	Prar.g_00998	Prau.g_01323
OG0001532	Prar.g_00003	Prau.g_00033
OG0001533	Prar.g_01552	Prau.g_00407
OG0001536	Prar.g_01323	Prau.g_01143
OG0001538	Prar.g_00980	Prau.g_01343
OG0001539	Prar.g_00968	Prau.g_01356
OG0001540	Prar.g_00967	Prau.g_01357
OG0001542	Prar.g_00742	Prau.g_01637
OG0001543	Prar.g_00733	Prau.g_01646
OG0001544	Prar.g_01188	Prau.g_01296
OG0001549	Prar.g_00202	Prau.g_00127
OG0001550	Prar.g_00280	Prau.g_00309
OG0001551	Prar.g_00256	Prau.g_00333
OG0001552	Prar.g_00429	Prau.g_00371
OG0001553	Prar.g_00451	Prau.g_00394
OG0001554	Prar.g_00452	Prau.g_00395
OG0001555	Prar.g_00505	Prau.g_00498
OG0001556	Prar.g_00519	Prau.g_00511
OG0001557	Prar.g_01507	Prau.g_00717
OG0001559	Prar.g_01642	Prau.g_00803
OG0001560	Prar.g_01655	Prau.g_00822
OG0001561	Prar.g_01748	Prau.g_00918
OG0001562	Prar.g_01870	Prau.g_01055
OG0001563	Prar.g_01929	Prau.g_01113
OG0001564	Prar.g_01930	Prau.g_01114
OG0001565	Prar.g_01933	Prau.g_01116
OG0001566	Prar.g_01936	Prau.g_01119
OG0001567	Prar.g_01942	Prau.g_01125
OG0001568	Prar.g_01326	Prau.g_01140
OG0001569	Prar.g_01322	Prau.g_01144
OG0001570	Prar.g_01316	Prau.g_01150
OG0001571	Prar.g_01308	Prau.g_01161
OG0001572	Prar.g_01300	Prau.g_01170
OG0001573	Prar.g_01297	Prau.g_01173
OG0001574	Prar.g_01192	Prau.g_01308
OG0001575	Prar.g_00990	Prau.g_01333
OG0001576	Prar.g_00975	Prau.g_01348
OG0001577	Prar.g_00914	Prau.g_01406
OG0001578	Prar.g_00912	Prau.g_01408
OG0001579	Prar.g_00868	Prau.g_01477
OG0001580	Prar.g_00864	Prau.g_01454
OG0001582	Prar.g_00764	Prau.g_01614
OG0001583	Prar.g_00763	Prau.g_01616
OG0001584	Prar.g_00762	Prau.g_01617
OG0001585	Prar.g_00752	Prau.g_01627
OG0001586	Prar.g_00671	Prau.g_01944
OG0001590	Prar.g_00294	Prau.g_00295
OG0001591	Prar.g_00423	Prau.g_00365
OG0001593	Prar.g_00508	Prau.g_00501
OG0001594	Prar.g_00517	Prau.g_00510
OG0001595	Prar.g_01536	Prau.g_00746
OG0001596	Prar.g_01643	Prau.g_00805
OG0001597	Prar.g_01750	Prau.g_00920
OG0001598	Prar.g_01762	Prau.g_00944
OG0001599	Prar.g_01287	Prau.g_01183
OG0001600	Prar.g_01286	Prau.g_01184
OG0001601	Prar.g_01285	Prau.g_01185
OG0001602	Prar.g_01284	Prau.g_01186
OG0001603	Prar.g_00714	Prau.g_01664
OG0001604	Prar.g_01130	Prau.g_01745
OG0001606	Prar.g_00400	Prau.g_00342
OG0001609	Prar.g_00428	Prau.g_00370
OG0001610	Prar.g_01531	Prau.g_00741
OG0001611	Prar.g_01624	Prau.g_00786
OG0001612	Prar.g_01660	Prau.g_00831
OG0001613	Prar.g_01753	Prau.g_00924
OG0001614	Prar.g_01858	Prau.g_01041
OG0001617	Prar.g_00940	Prau.g_01386
OG0001619	Prar.g_00922	Prau.g_01398
OG0001620	Prar.g_00381	Prau.g_01503
OG0001621	Prar.g_01650	Prau.g_00815
OG0001623	Prar.g_00397	Prau.g_00339
OG0001624	Prar.g_01751	Prau.g_00922
OG0001625	Prar.g_01865	Prau.g_01050
OG0001628	Prar.g_00723	Prau.g_01656
OG0001639	Prar.g_00218	Prau.g_00111
OG0001640	Prar.g_00147	Prau.g_00181
OG0001641	Prar.g_00424	Prau.g_00366
OG0001642	Prar.g_00426	Prau.g_00368
OG0001643	Prar.g_00460	Prau.g_00401
OG0001644	Prar.g_00461	Prau.g_00402
OG0001645	Prar.g_00462	Prau.g_00404
OG0001647	Prar.g_00515	Prau.g_00508
OG0001648	Prar.g_01389	Prau.g_00599
OG0001649	Prar.g_01395	Prau.g_00605
OG0001650	Prar.g_01598	Prau.g_00754
OG0001651	Prar.g_01631	Prau.g_00794
OG0001652	Prar.g_01633	Prau.g_00795
OG0001653	Prar.g_01656	Prau.g_00823
OG0001654	Prar.g_01658	Prau.g_00829
OG0001655	Prar.g_01666	Prau.g_00837
OG0001656	Prar.g_01689	Prau.g_00859
OG0001657	Prar.g_01741	Prau.g_00911
OG0001658	Prar.g_01752	Prau.g_00923
OG0001659	Prar.g_01788	Prau.g_00968
OG0001660	Prar.g_01866	Prau.g_01051
OG0001661	Prar.g_01869	Prau.g_01054
OG0001662	Prar.g_01874	Prau.g_01059
OG0001663	Prar.g_01891	Prau.g_01076
OG0001664	Prar.g_01892	Prau.g_01077
OG0001665	Prar.g_01912	Prau.g_01096
OG0001666	Prar.g_01916	Prau.g_01100
OG0001667	Prar.g_01919	Prau.g_01103
OG0001668	Prar.g_01925	Prau.g_01109
OG0001669	Prar.g_01938	Prau.g_01121
OG0001670	Prar.g_01939	Prau.g_01122
OG0001671	Prar.g_01945	Prau.g_01128
OG0001672	Prar.g_01950	Prau.g_01133
OG0001673	Prar.g_01951	Prau.g_01134
OG0001674	Prar.g_01952	Prau.g_01135
OG0001676	Prar.g_01305	Prau.g_01164
OG0001677	Prar.g_01288	Prau.g_01182
OG0001678	Prar.g_01216	Prau.g_01253
OG0001679	Prar.g_01208	Prau.g_01261
OG0001680	Prar.g_01159	Prau.g_01317
OG0001681	Prar.g_00974	Prau.g_01349
OG0001682	Prar.g_00970	Prau.g_01354
OG0001684	Prar.g_00765	Prau.g_01613
OG0001685	Prar.g_00759	Prau.g_01620
OG0001686	Prar.g_00756	Prau.g_01623
OG0001687	Prar.g_00750	Prau.g_01629
OG0001688	Prar.g_00747	Prau.g_01632
OG0001689	Prar.g_00743	Prau.g_01636
OG0001690	Prar.g_00741	Prau.g_01638
OG0001691	Prar.g_00739	Prau.g_01639
OG0001692	Prar.g_01138	Prau.g_01737
OG0001693	Prar.g_00075	Prau.g_01984
OG0001695	Prar.g_00887	Prau.g_01474
OG0001698	Prar.g_01327	Prau.g_00537
OG0001700	Prar.g_01627	Prau.g_00789
OG0001701	Prar.g_01629	Prau.g_00791
OG0001702	Prar.g_01645	Prau.g_00810
OG0001703	Prar.g_01657	Prau.g_00824
OG0001704	Prar.g_01867	Prau.g_01052
OG0001706	Prar.g_01306	Prau.g_01163
OG0001707	Prar.g_01283	Prau.g_01187
OG0001708	Prar.g_00983	Prau.g_01340
OG0001710	Prar.g_01868	Prau.g_01053
OG0001713	Prar.g_00890	Prau.g_01462
OG0001722	Prar.g_01625	Prau.g_00787
OG0001724	Prar.g_01671	Prau.g_00842
OG0001725	Prar.g_01749	Prau.g_00919
OG0001726	Prar.g_01317	Prau.g_01149
OG0001728	Prar.g_00969	Prau.g_01355
OG0001730	Prar.g_00889	Prau.g_01472
OG0001733	Prar.g_00447	Prau.g_00390
OG0001734	Prar.g_01597	Prau.g_00753
OG0001783	Prar.g_00579	Prau.g_00048
OG0001787	Prar.g_01303	Prau.g_01167
OG0001788	Prar.g_00986	Prau.g_01337
OG0001790	Prar.g_00994	Prau.g_01328
OG0001791	Prar.g_00992	Prau.g_01329
OG0001796	Prar.g_01301	Prau.g_01169
OG0001806	Prar.g_00438	Prau.g_00380
OG0001807	Prar.g_00454	Prau.g_00397
OG0001808	Prar.g_00999	Prau.g_00423
OG0001809	Prar.g_01648	Prau.g_00813
OG0001819	Prar.g_00467	Prau.g_00413
OG0001820	Prar.g_00981	Prau.g_01342
OG0001821	Prar.g_01077	Prau.g_01708
OG0001823	Prar.g_00854	Prau.g_01465
OG0001824	Prar.g_00748	Prau.g_01631
OG0001826	Prar.g_00716	Prau.g_01661
OG0001830	Prar.g_00888	Prau.g_01473, Prau.g_01464
OG0001837	Prar.g_00403	Prau.g_00345
OG0001839	Prar.g_00471	Prau.g_00417
OG0001841	Prar.g_00989	Prau.g_01334
OG0001845	Prar.g_00826	Prau.g_01552
OG0001850	Prar.g_01299	Prau.g_01171
OG0001859	Prar.g_00329	Prau.g_00260
OG0001862	Prar.g_01312	Prau.g_01158
OG0001873	Prar.g_01168	Prau.g_01277
OG0001875	Prar.g_00472	Prau.g_00418
OG0001876	Prar.g_00469	Prau.g_00415
OG0001877	Prar.g_00456	Prau.g_00398
OG0001878	Prar.g_00587	Prau.g_00042
OG0001906	Prar.g_00314	Prau.g_00275
OG0001910	Prar.g_00450	Prau.g_00393
OG0001912	Prar.g_00470	Prau.g_00416
OG0001914	Prar.g_00466	Prau.g_00412
OG0001960	Prar.g_00615	Prau.g_00052
OG0001966	Prar.g_00561	Prau.g_01311
OG0001982	Prar.g_00421	Prau.g_00363
OG0001984	Prar.g_00453	Prau.g_00396
OG0001985	Prar.g_01162	Prau.g_00446
OG0001988	Prar.g_00717	Prau.g_01660
OG0001989	Prar.g_00430	Prau.g_00372
OG0001990	Prar.g_00442	Prau.g_00384
OG0002019	Prar.g_01974	Prau.g_01670
OG0002021	Prar.g_00474	Prau.g_00421
OG0002022	Prar.g_01975	Prau.g_01669
OG0002031	Prar.g_01578	Prau.g_01687
OG0002051	Prar.g_01973	Prau.g_01671
OG0002053	Prar.g_00710	Prau.g_01668
OG0002056	Prar.g_00961	Prau.g_01365
OG0002057	Prar.g_00379	Prau.g_01468
OG0002058	Prar.g_00384	Prau.g_01478
OG0002059	Prar.g_01559, Prar.g_01563	Prau.g_01702
OG0002060	Prar.g_01163, Prar.g_01566	Prau.g_01700
OG0002062	Prar.g_00473	Prau.g_00419
OG0002063	Prar.g_00465	Prau.g_00411
OG0002064	Prar.g_00457	Prau.g_00399
OG0002130	Prar.g_01564	Prau.g_01701
OG0002138	Prar.g_01639	Prau.g_00801
OG0002172	Prar.g_00563	Prau.g_00459
OG0002189	Prar.g_00859	Prau.g_01456
OG0002194	Prar.g_01583	Prau.g_01682
OG0002255	Prar.g_00878	Prau.g_01440
OG0002256	Prar.g_00862	Prau.g_01455
OG0002258	Prar.g_00378	Prau.g_01466, Prau.g_01499
OG0002260	Prar.g_01009	Prau.g_00437
OG0002262	Prar.g_00464	Prau.g_01294
OG0002263	Prar.g_00459	Prau.g_00400
OG0002264	Prar.g_01843	Prau.g_01025
OG0002265	Prar.g_01576	Prau.g_01689
OG0002266	Prar.g_01575	Prau.g_01690
OG0002267	Prar.g_01574	Prau.g_01691
OG0002268	Prar.g_01573	Prau.g_01692
OG0002269	Prar.g_01572	Prau.g_01693
OG0002270	Prar.g_01571	Prau.g_01694
OG0002271	Prar.g_01570	Prau.g_01695
OG0002272	Prar.g_01567	Prau.g_01698
OG0002273	Prar.g_01076	Prau.g_00436
OG0002274	Prar.g_01972	Prau.g_01672
OG0002376	Prar.g_01568	Prau.g_01696
OG0002533	Prar.g_00377	Prau.g_01497
OG0002537	Prar.g_01184	Prau.g_01293
OG0002538	Prar.g_01580	Prau.g_01684
OG0002539	Prar.g_01579	Prau.g_01686
OG0002542	Prar.g_00583	Prau.g_00045
OG0002543	Prar.g_00584	Prau.g_00044
OG0002544	Prar.g_00586	Prau.g_00043
OG0002545	Prar.g_00590	Prau.g_00039
