Orthogroup	Prar	Prbe
OG0001123	Prar.g_01033	Prbe.g_00843
OG0001124	Prar.g_01031	Prbe.g_00841
OG0001125	Prar.g_01029	Prbe.g_00839
OG0001126	Prar.g_01028	Prbe.g_00838
OG0001127	Prar.g_01026	Prbe.g_00835
OG0001128	Prar.g_01025	Prbe.g_00834
OG0001129	Prar.g_01024	Prbe.g_00833
OG0001130	Prar.g_01022	Prbe.g_00830
OG0001131	Prar.g_01021	Prbe.g_00829
OG0001132	Prar.g_01020	Prbe.g_00828
OG0001133	Prar.g_01019	Prbe.g_00827
OG0001134	Prar.g_01018	Prbe.g_00826
OG0001135	Prar.g_01017	Prbe.g_00825
OG0001136	Prar.g_01016	Prbe.g_00824
OG0001137	Prar.g_01015	Prbe.g_00823
OG0001138	Prar.g_01014	Prbe.g_00822
OG0001139	Prar.g_01013	Prbe.g_00820
OG0001140	Prar.g_01012	Prbe.g_00819
OG0001141	Prar.g_01011	Prbe.g_00818
OG0001142	Prar.g_00617	Prbe.g_00814
OG0001143	Prar.g_00618	Prbe.g_00813
OG0001144	Prar.g_00619	Prbe.g_00812
OG0001145	Prar.g_00620	Prbe.g_00811
OG0001146	Prar.g_00621	Prbe.g_00810
OG0001147	Prar.g_00622	Prbe.g_00809
OG0001148	Prar.g_00623	Prbe.g_00808
OG0001149	Prar.g_00625	Prbe.g_00806
OG0001150	Prar.g_00626	Prbe.g_00805
OG0001151	Prar.g_00628	Prbe.g_00801
OG0001152	Prar.g_00629	Prbe.g_00800
OG0001153	Prar.g_00630	Prbe.g_00799
OG0001154	Prar.g_00632	Prbe.g_00797
OG0001155	Prar.g_00634	Prbe.g_00795
OG0001156	Prar.g_00636	Prbe.g_00793
OG0001157	Prar.g_00637	Prbe.g_00791
OG0001158	Prar.g_00639	Prbe.g_00789
OG0001159	Prar.g_00640	Prbe.g_00788
OG0001160	Prar.g_00641	Prbe.g_00787
OG0001161	Prar.g_00642	Prbe.g_00786
OG0001162	Prar.g_00643	Prbe.g_00785
OG0001163	Prar.g_00644	Prbe.g_00784
OG0001164	Prar.g_00645	Prbe.g_00783
OG0001165	Prar.g_00646	Prbe.g_00782
OG0001166	Prar.g_00647	Prbe.g_00781
OG0001167	Prar.g_00648	Prbe.g_00779
OG0001168	Prar.g_00649	Prbe.g_00778
OG0001169	Prar.g_00650	Prbe.g_00777
OG0001170	Prar.g_00651	Prbe.g_00776
OG0001171	Prar.g_00652	Prbe.g_00775
OG0001172	Prar.g_00654	Prbe.g_00773
OG0001173	Prar.g_00656	Prbe.g_00771
OG0001174	Prar.g_00657	Prbe.g_00770
OG0001175	Prar.g_00658	Prbe.g_00769
OG0001176	Prar.g_00659	Prbe.g_00767
OG0001177	Prar.g_00661	Prbe.g_00765
OG0001178	Prar.g_00663	Prbe.g_00762
OG0001179	Prar.g_00664	Prbe.g_00761
OG0001180	Prar.g_00665	Prbe.g_00760
OG0001181	Prar.g_00666	Prbe.g_00759
OG0001182	Prar.g_00667	Prbe.g_00758
OG0001183	Prar.g_00668	Prbe.g_00745
OG0001184	Prar.g_00670	Prbe.g_00747
OG0001185	Prar.g_00673	Prbe.g_00749
OG0001186	Prar.g_00674	Prbe.g_00750
OG0001187	Prar.g_00675	Prbe.g_00751
OG0001188	Prar.g_00676	Prbe.g_00752
OG0001189	Prar.g_00677	Prbe.g_00753
OG0001190	Prar.g_00678	Prbe.g_00754
OG0001191	Prar.g_00679	Prbe.g_00755
OG0001192	Prar.g_00680	Prbe.g_00756
OG0001193	Prar.g_00681	Prbe.g_01134
OG0001194	Prar.g_00682	Prbe.g_01135
OG0001195	Prar.g_00683	Prbe.g_01136
OG0001196	Prar.g_00684	Prbe.g_01137
OG0001197	Prar.g_00685	Prbe.g_01138
OG0001198	Prar.g_00686	Prbe.g_01139
OG0001199	Prar.g_00687	Prbe.g_01140
OG0001200	Prar.g_00688	Prbe.g_01141
OG0001201	Prar.g_00689	Prbe.g_01142
OG0001202	Prar.g_00690	Prbe.g_01143
OG0001203	Prar.g_00692	Prbe.g_01145
OG0001204	Prar.g_00694	Prbe.g_01147
OG0001205	Prar.g_00695	Prbe.g_01149
OG0001206	Prar.g_00696	Prbe.g_01150
OG0001207	Prar.g_00697	Prbe.g_01151
OG0001208	Prar.g_00698	Prbe.g_01152
OG0001209	Prar.g_00699	Prbe.g_01153
OG0001210	Prar.g_00700	Prbe.g_01154
OG0001211	Prar.g_00701	Prbe.g_01155
OG0001212	Prar.g_00702	Prbe.g_01156
OG0001213	Prar.g_00703	Prbe.g_01157
OG0001214	Prar.g_00705	Prbe.g_01159
OG0001215	Prar.g_00706	Prbe.g_01160
OG0001216	Prar.g_00707	Prbe.g_01161
OG0001217	Prar.g_00708	Prbe.g_01162
OG0001218	Prar.g_00709	Prbe.g_01163
OG0001219	Prar.g_00074	Prbe.g_01166
OG0001220	Prar.g_00073	Prbe.g_01167
OG0001221	Prar.g_00070	Prbe.g_01171
OG0001222	Prar.g_00069	Prbe.g_01172
OG0001223	Prar.g_00068	Prbe.g_01173
OG0001224	Prar.g_00067	Prbe.g_01175
OG0001225	Prar.g_00066	Prbe.g_01176
OG0001226	Prar.g_00065	Prbe.g_01177
OG0001227	Prar.g_00064	Prbe.g_01178
OG0001228	Prar.g_00063	Prbe.g_01179
OG0001229	Prar.g_00062	Prbe.g_01180
OG0001230	Prar.g_00061	Prbe.g_01181
OG0001231	Prar.g_00060	Prbe.g_01182
OG0001232	Prar.g_00059	Prbe.g_01185
OG0001233	Prar.g_00058	Prbe.g_01186
OG0001234	Prar.g_00057	Prbe.g_01187
OG0001235	Prar.g_00056	Prbe.g_01188
OG0001236	Prar.g_00054	Prbe.g_01190
OG0001237	Prar.g_00053	Prbe.g_01191
OG0001238	Prar.g_00051	Prbe.g_01194
OG0001239	Prar.g_00050	Prbe.g_01195
OG0001240	Prar.g_00049	Prbe.g_01196
OG0001241	Prar.g_00047	Prbe.g_01056
OG0001242	Prar.g_00046	Prbe.g_01057
OG0001243	Prar.g_00045	Prbe.g_01058
OG0001244	Prar.g_00044	Prbe.g_01059
OG0001245	Prar.g_00043	Prbe.g_01060
OG0001246	Prar.g_00042	Prbe.g_01061
OG0001247	Prar.g_00041	Prbe.g_01062
OG0001248	Prar.g_00040	Prbe.g_01063
OG0001249	Prar.g_00039	Prbe.g_01064
OG0001250	Prar.g_00038	Prbe.g_01065
OG0001252	Prar.g_00190	Prbe.g_01682
OG0001253	Prar.g_00177	Prbe.g_01697
OG0001254	Prar.g_00306	Prbe.g_01835
OG0001255	Prar.g_00393	Prbe.g_01891
OG0001257	Prar.g_00532	Prbe.g_00651
OG0001258	Prar.g_01329	Prbe.g_00635
OG0001259	Prar.g_01419	Prbe.g_00544
OG0001260	Prar.g_01637	Prbe.g_01312
OG0001261	Prar.g_01718	Prbe.g_01258
OG0001262	Prar.g_01734	Prbe.g_01275
OG0001263	Prar.g_01755	Prbe.g_01570
OG0001264	Prar.g_01775	Prbe.g_00416
OG0001265	Prar.g_01880	Prbe.g_01393
OG0001266	Prar.g_01928	Prbe.g_00495
OG0001267	Prar.g_01279	Prbe.g_01567
OG0001268	Prar.g_01266	Prbe.g_01552
OG0001269	Prar.g_00928	Prbe.g_00398
OG0001270	Prar.g_00807	Prbe.g_00268
OG0001271	Prar.g_00796	Prbe.g_00255
OG0001272	Prar.g_00755	Prbe.g_00486
OG0001273	Prar.g_00754	Prbe.g_00194
OG0001274	Prar.g_00749	Prbe.g_00017
OG0001275	Prar.g_00734	Prbe.g_01624
OG0001276	Prar.g_00722, Prar.g_01158	Prbe.g_01414
OG0001277	Prar.g_00715	Prbe.g_01026
OG0001278	Prar.g_01151	Prbe.g_00994
OG0001279	Prar.g_01147	Prbe.g_00990
OG0001280	Prar.g_01144	Prbe.g_00987
OG0001281	Prar.g_01111	Prbe.g_01113
OG0001282	Prar.g_01086	Prbe.g_00980
OG0001283	Prar.g_00635	Prbe.g_00794
OG0001284	Prar.g_00662	Prbe.g_00763
OG0001285	Prar.g_00693	Prbe.g_01146
OG0001286	Prar.g_00048	Prbe.g_01198
OG0001287	Prar.g_01007, Prar.g_01155, Prar.g_01561	Prbe.g_00018
OG0001288	Prar.g_00485	Prbe.g_01935
OG0001290	Prar.g_00008	Prbe.g_00131
OG0001291	Prar.g_00547	Prbe.g_00176
OG0001292	Prar.g_00254	Prbe.g_00179
OG0001293	Prar.g_00252	Prbe.g_00181
OG0001294	Prar.g_00235	Prbe.g_01633
OG0001295	Prar.g_00209	Prbe.g_01663
OG0001296	Prar.g_00203	Prbe.g_01670
OG0001297	Prar.g_00128	Prbe.g_01748
OG0001298	Prar.g_00084	Prbe.g_01796
OG0001300	Prar.g_00434	Prbe.g_00913
OG0001301	Prar.g_01467	Prbe.g_01483
OG0001304	Prar.g_01895	Prbe.g_01306
OG0001305	Prar.g_01900	Prbe.g_01301
OG0001306	Prar.g_01937	Prbe.g_01184
OG0001307	Prar.g_01946	Prbe.g_00912
OG0001308	Prar.g_01315	Prbe.g_00204
OG0001309	Prar.g_01314	Prbe.g_01148
OG0001310	Prar.g_01304	Prbe.g_00056
OG0001311	Prar.g_01235	Prbe.g_01516
OG0001312	Prar.g_00927	Prbe.g_00399
OG0001313	Prar.g_00751	Prbe.g_01920
OG0001314	Prar.g_01120	Prbe.g_00962
OG0001315	Prar.g_00613	Prbe.g_00927
OG0001316	Prar.g_00631	Prbe.g_00798
OG0001318	Prar.g_00187	Prbe.g_01685
OG0001319	Prar.g_00089	Prbe.g_01790
OG0001320	Prar.g_00516	Prbe.g_00005
OG0001321	Prar.g_01646	Prbe.g_00496
OG0001322	Prar.g_01664	Prbe.g_01598
OG0001323	Prar.g_01920	Prbe.g_00405
OG0001324	Prar.g_01954	Prbe.g_00685
OG0001325	Prar.g_01311	Prbe.g_00724
OG0001326	Prar.g_00979	Prbe.g_00013
OG0001327	Prar.g_00977	Prbe.g_00205
OG0001328	Prar.g_00950	Prbe.g_00888
OG0001329	Prar.g_00891	Prbe.g_01193
OG0001330	Prar.g_00758	Prbe.g_00222
OG0001331	Prar.g_01146	Prbe.g_00989
OG0001332	Prar.g_00602	Prbe.g_00938
OG0001334	Prar.g_00655	Prbe.g_00772
OG0001335	Prar.g_00691	Prbe.g_01144
OG0001336	Prar.g_00200	Prbe.g_01672
OG0001337	Prar.g_00210	Prbe.g_01662
OG0001338	Prar.g_00183	Prbe.g_00874
OG0001339	Prar.g_00124	Prbe.g_01752
OG0001340	Prar.g_00079	Prbe.g_01801
OG0001341	Prar.g_00326	Prbe.g_01814
OG0001342	Prar.g_00307	Prbe.g_01834
OG0001343	Prar.g_00399	Prbe.g_01897
OG0001345	Prar.g_00482	Prbe.g_01932
OG0001346	Prar.g_00522	Prbe.g_00661
OG0001347	Prar.g_00536	Prbe.g_00647
OG0001349	Prar.g_01340	Prbe.g_00624
OG0001351	Prar.g_01406	Prbe.g_00558
OG0001352	Prar.g_01512	Prbe.g_00456
OG0001353	Prar.g_01533	Prbe.g_01776
OG0001354	Prar.g_01667, Prar.g_00591	Prbe.g_01313
OG0001355	Prar.g_01724	Prbe.g_01265
OG0001356	Prar.g_01757	Prbe.g_00103
OG0001357	Prar.g_01860	Prbe.g_01378
OG0001358	Prar.g_01879	Prbe.g_01392
OG0001359	Prar.g_01292	Prbe.g_00046
OG0001360	Prar.g_01291	Prbe.g_00047
OG0001361	Prar.g_01213	Prbe.g_01495
OG0001364	Prar.g_00777	Prbe.g_00236
OG0001365	Prar.g_01116	Prbe.g_00161
OG0001366	Prar.g_01958	Prbe.g_00948
OG0001369	Prar.g_01881	Prbe.g_01394
OG0001371	Prar.g_00551	Prbe.g_00171
OG0001372	Prar.g_00550	Prbe.g_00173
OG0001373	Prar.g_00253	Prbe.g_00180
OG0001374	Prar.g_00241	Prbe.g_00191
OG0001375	Prar.g_00193	Prbe.g_01680
OG0001376	Prar.g_00093	Prbe.g_01786
OG0001377	Prar.g_00331	Prbe.g_01810
OG0001378	Prar.g_00315	Prbe.g_01827
OG0001379	Prar.g_00422	Prbe.g_00270
OG0001381	Prar.g_00502	Prbe.g_00675
OG0001382	Prar.g_00509	Prbe.g_00669
OG0001383	Prar.g_01342	Prbe.g_00622
OG0001384	Prar.g_01349	Prbe.g_00614
OG0001385	Prar.g_01496	Prbe.g_01452
OG0001386	Prar.g_01504	Prbe.g_00448
OG0001387	Prar.g_01506	Prbe.g_00450
OG0001388	Prar.g_01516	Prbe.g_00461
OG0001389	Prar.g_01604	Prbe.g_01435
OG0001390	Prar.g_01636	Prbe.g_01604
OG0001391	Prar.g_01669	Prbe.g_01316
OG0001392	Prar.g_01756	Prbe.g_00102
OG0001393	Prar.g_01758	Prbe.g_00104
OG0001394	Prar.g_01781	Prbe.g_00422
OG0001395	Prar.g_01784	Prbe.g_00425
OG0001396	Prar.g_01864	Prbe.g_01023
OG0001397	Prar.g_01889	Prbe.g_01405
OG0001398	Prar.g_01908	Prbe.g_01293
OG0001399	Prar.g_01918	Prbe.g_00094
OG0001400	Prar.g_01926	Prbe.g_01621
OG0001401	Prar.g_01934	Prbe.g_00051
OG0001402	Prar.g_01277	Prbe.g_01564
OG0001403	Prar.g_00954	Prbe.g_00892
OG0001404	Prar.g_00920	Prbe.g_01408
OG0001405	Prar.g_00910	Prbe.g_00372
OG0001406	Prar.g_00808	Prbe.g_00269
OG0001407	Prar.g_00805	Prbe.g_00266
OG0001408	Prar.g_00757	Prbe.g_00221
OG0001409	Prar.g_00744	Prbe.g_01123
OG0001410	Prar.g_00732	Prbe.g_00003
OG0001412	Prar.g_01814	Prbe.g_01330
OG0001414	Prar.g_00556	Prbe.g_01602
OG0001417	Prar.g_01505	Prbe.g_00449
OG0001418	Prar.g_01647	Prbe.g_00733
OG0001419	Prar.g_01673	Prbe.g_01322
OG0001420	Prar.g_01760	Prbe.g_00106
OG0001421	Prar.g_01765	Prbe.g_00111
OG0001422	Prar.g_01923	Prbe.g_00716
OG0001423	Prar.g_01290	Prbe.g_00712
OG0001424	Prar.g_01201	Prbe.g_00218
OG0001425	Prar.g_00738	Prbe.g_01617
OG0001427	Prar.g_00433	Prbe.g_01049
OG0001430	Prar.g_01872	Prbe.g_00061
OG0001431	Prar.g_01924	Prbe.g_00053
OG0001432	Prar.g_01927	Prbe.g_01620
OG0001434	Prar.g_00934	Prbe.g_00010, Prbe.g_01025
OG0001435	Prar.g_00746	Prbe.g_01585
OG0001436	Prar.g_01181	Prbe.g_00997
OG0001440	Prar.g_01883	Prbe.g_01397
OG0001443	Prar.g_01280	Prbe.g_01568
OG0001444	Prar.g_01244	Prbe.g_01529
OG0001445	Prar.g_00987	Prbe.g_00033
OG0001446	Prar.g_00985	Prbe.g_00034
OG0001447	Prar.g_00984	Prbe.g_01575
OG0001451	Prar.g_01560	Prbe.g_00698
OG0001453	Prar.g_00718, Prar.g_01161, Prar.g_01194, Prar.g_01169	Prbe.g_00701
OG0001454	Prar.g_00427	Prbe.g_00677
OG0001456	Prar.g_01418	Prbe.g_00545
OG0001457	Prar.g_01532	Prbe.g_01211
OG0001458	Prar.g_01635	Prbe.g_00707
OG0001459	Prar.g_01662	Prbe.g_00378
OG0001460	Prar.g_01747	Prbe.g_00491
OG0001461	Prar.g_01806	Prbe.g_01442
OG0001462	Prar.g_01871	Prbe.g_01589
OG0001463	Prar.g_01917	Prbe.g_00671
OG0001465	Prar.g_00982	Prbe.g_01613
OG0001468	Prar.g_00624	Prbe.g_00807
OG0001469	Prar.g_01265	Prbe.g_01551
OG0001471	Prar.g_00475	Prbe.g_00695
OG0001473	Prar.g_01754	Prbe.g_01315
OG0001482	Prar.g_00711, Prar.g_01582	Prbe.g_00040
OG0001484	Prar.g_00869	Prbe.g_00166
OG0001485	Prar.g_01118	Prbe.g_00925
OG0001488	Prar.g_00155	Prbe.g_01720
OG0001489	Prar.g_00436	Prbe.g_01091
OG0001490	Prar.g_00463	Prbe.g_00923
OG0001492	Prar.g_01716	Prbe.g_01256
OG0001505	Prar.g_01196	Prbe.g_00023
OG0001506	Prar.g_01941	Prbe.g_01596
OG0001509	Prar.g_01096	Prbe.g_00478
OG0001519	Prar.g_00449	Prbe.g_00019
OG0001520	Prar.g_01180	Prbe.g_00998
OG0001521	Prar.g_01115	Prbe.g_00162
OG0001526	Prar.g_01763	Prbe.g_00109
OG0001544	Prar.g_01188	Prbe.g_00022
OG0001545	Prar.g_01772	Prbe.g_00413
OG0001574	Prar.g_01192	Prbe.g_00722
OG0001579	Prar.g_00868	Prbe.g_00335
OG0001580	Prar.g_00864	Prbe.g_00347
OG0001581	Prar.g_00860	Prbe.g_00344
OG0001593	Prar.g_00508	Prbe.g_00670
OG0001607	Prar.g_01167	Prbe.g_00377
OG0001617	Prar.g_00940	Prbe.g_00329
OG0001694	Prar.g_00363	Prbe.g_01923
OG0001798	Prar.g_01152	Prbe.g_01015
OG0001828	Prar.g_01176	Prbe.g_01048
OG0001873	Prar.g_01168	Prbe.g_00375
OG0001878	Prar.g_00587	Prbe.g_01038
OG0001908	Prar.g_00857	Prbe.g_00342
OG0001952	Prar.g_00863	Prbe.g_00346
OG0001961	Prar.g_00937	Prbe.g_00058
OG0001962	Prar.g_00364	Prbe.g_00871
OG0001963	Prar.g_00365	Prbe.g_00872
OG0001964	Prar.g_00366	Prbe.g_00873
