Orthogroup	Pras	Prar
OG0001139	Pras.g_00083	Prar.g_01236
OG0001140	Pras.g_00084	Prar.g_01235
OG0001141	Pras.g_00085	Prar.g_01234
OG0001142	Pras.g_00086	Prar.g_01233
OG0001143	Pras.g_00093	Prar.g_01226
OG0001144	Pras.g_00099	Prar.g_01221
OG0001145	Pras.g_00200	Prar.g_00963
OG0001146	Pras.g_00213	Prar.g_00951
OG0001147	Pras.g_00236	Prar.g_00925
OG0001148	Pras.g_00252	Prar.g_00909
OG0001149	Pras.g_00253	Prar.g_00908
OG0001150	Pras.g_00254	Prar.g_00907
OG0001151	Pras.g_00265	Prar.g_00896
OG0001152	Pras.g_00266	Prar.g_00895
OG0001153	Pras.g_00382	Prar.g_00815
OG0001154	Pras.g_00384	Prar.g_00814
OG0001155	Pras.g_00396, Pras.g_00397	Prar.g_00802
OG0001156	Pras.g_00400	Prar.g_00799
OG0001157	Pras.g_00401	Prar.g_00798
OG0001158	Pras.g_00402	Prar.g_00797
OG0001160	Pras.g_00428	Prar.g_00772
OG0001161	Pras.g_00441	Prar.g_00760
OG0001162	Pras.g_00452	Prar.g_00749
OG0001163	Pras.g_00542	Prar.g_01151
OG0001164	Pras.g_00546	Prar.g_01147
OG0001165	Pras.g_00549	Prar.g_01144
OG0001166	Pras.g_00569	Prar.g_01124
OG0001167	Pras.g_00586	Prar.g_01959
OG0001168	Pras.g_00588	Prar.g_01957
OG0001169	Pras.g_00590	Prar.g_00596
OG0001170	Pras.g_00592	Prar.g_00598
OG0001171	Pras.g_00602	Prar.g_00607
OG0001172	Pras.g_00616	Prar.g_01111
OG0001173	Pras.g_00617	Prar.g_01110
OG0001174	Pras.g_00625	Prar.g_01102
OG0001175	Pras.g_00626	Prar.g_01101
OG0001176	Pras.g_00633	Prar.g_01094
OG0001177	Pras.g_00636	Prar.g_01091
OG0001178	Pras.g_00641	Prar.g_01086
OG0001179	Pras.g_00671	Prar.g_01043
OG0001180	Pras.g_00693	Prar.g_01022
OG0001181	Pras.g_00697	Prar.g_01018
OG0001182	Pras.g_00704	Prar.g_01011
OG0001183	Pras.g_00708	Prar.g_00618
OG0001184	Pras.g_00724	Prar.g_00634
OG0001185	Pras.g_00738	Prar.g_00648
OG0001186	Pras.g_00762	Prar.g_00670
OG0001187	Pras.g_00766	Prar.g_00674
OG0001188	Pras.g_00769	Prar.g_00676
OG0001189	Pras.g_00786	Prar.g_00693
OG0001190	Pras.g_00790	Prar.g_00697
OG0001191	Pras.g_00800	Prar.g_00707
OG0001192	Pras.g_00804	Prar.g_00074
OG0001193	Pras.g_00815	Prar.g_00064
OG0001194	Pras.g_00816	Prar.g_00063
OG0001195	Pras.g_00817	Prar.g_00062
OG0001196	Pras.g_00830	Prar.g_00049
OG0001197	Pras.g_00831	Prar.g_00048
OG0001198	Pras.g_00839	Prar.g_00041
OG0001199	Pras.g_00925	Prar.g_00254
OG0001200	Pras.g_00927	Prar.g_00252
OG0001201	Pras.g_00959	Prar.g_00220
OG0001202	Pras.g_01050	Prar.g_00128
OG0001203	Pras.g_01090	Prar.g_00089
OG0001204	Pras.g_01095	Prar.g_00084
OG0001205	Pras.g_01323	Prar.g_00493
OG0001206	Pras.g_01340	Prar.g_00511
OG0001207	Pras.g_01355	Prar.g_00527
OG0001208	Pras.g_01360	Prar.g_00532
OG0001209	Pras.g_01412	Prar.g_01365
OG0001210	Pras.g_01417	Prar.g_01370
OG0001211	Pras.g_01427	Prar.g_01380
OG0001212	Pras.g_01472	Prar.g_01426
OG0001213	Pras.g_01505	Prar.g_01459
OG0001214	Pras.g_01513	Prar.g_01467
OG0001215	Pras.g_01566	Prar.g_01520
OG0001216	Pras.g_01608	Prar.g_01601
OG0001217	Pras.g_01649	Prar.g_01638
OG0001219	Pras.g_01690	Prar.g_01672
OG0001220	Pras.g_01752	Prar.g_01735
OG0001221	Pras.g_01812	Prar.g_01787
OG0001222	Pras.g_01851	Prar.g_01825
OG0001223	Pras.g_01877	Prar.g_01851
OG0001224	Pras.g_01930	Prar.g_01900
OG0001225	Pras.g_01932	Prar.g_01902
OG0001226	Pras.g_01958	Prar.g_01928
OG0001227	Pras.g_01976	Prar.g_01947
OG0001228	Pras.g_00102	Prar.g_01218
OG0001229	Pras.g_00248	Prar.g_00913
OG0001230	Pras.g_00342	Prar.g_00347
OG0001231	Pras.g_00450	Prar.g_00751
OG0001232	Pras.g_00573	Prar.g_01120
OG0001233	Pras.g_00593	Prar.g_00599
OG0001234	Pras.g_00628	Prar.g_01099
OG0001235	Pras.g_00638	Prar.g_01089
OG0001236	Pras.g_00721	Prar.g_00631
OG0001237	Pras.g_00725	Prar.g_00635
OG0001238	Pras.g_00801	Prar.g_00708
OG0001240	Pras.g_00944	Prar.g_00235
OG0001241	Pras.g_00952	Prar.g_00227
OG0001242	Pras.g_00970	Prar.g_00209
OG0001243	Pras.g_00976	Prar.g_00203
OG0001244	Pras.g_00992	Prar.g_00187
OG0001245	Pras.g_01233	Prar.g_00441
OG0001246	Pras.g_01382	Prar.g_01335
OG0001247	Pras.g_01559	Prar.g_01513
OG0001248	Pras.g_01561	Prar.g_01515
OG0001249	Pras.g_01679	Prar.g_01661
OG0001250	Pras.g_01741	Prar.g_01724
OG0001251	Pras.g_01789	Prar.g_01760
OG0001252	Pras.g_01925	Prar.g_01895
OG0001253	Pras.g_01977	Prar.g_01948
OG0001254	Pras.g_00025	Prar.g_01294
OG0001255	Pras.g_00040	Prar.g_01279
OG0001256	Pras.g_00443	Prar.g_00758
OG0001257	Pras.g_00449	Prar.g_00752
OG0001258	Pras.g_00547	Prar.g_01146
OG0001259	Pras.g_00591	Prar.g_00597
OG0001260	Pras.g_00608	Prar.g_00613
OG0001261	Pras.g_00679	Prar.g_01035
OG0001262	Pras.g_00784	Prar.g_00691
OG0001263	Pras.g_00979	Prar.g_00200
OG0001264	Pras.g_00119	Prar.g_00593
OG0001265	Pras.g_00969	Prar.g_00210
OG0001266	Pras.g_01054	Prar.g_00124
OG0001267	Pras.g_01132	Prar.g_00307
OG0001268	Pras.g_01192	Prar.g_00399
OG0001269	Pras.g_01212	Prar.g_00419
OG0001270	Pras.g_01312	Prar.g_00482
OG0001271	Pras.g_01350	Prar.g_00522
OG0001272	Pras.g_01364	Prar.g_00536
OG0001273	Pras.g_01507	Prar.g_01461
OG0001274	Pras.g_01579	Prar.g_01533
OG0001275	Pras.g_01888	Prar.g_01860
OG0001276	Pras.g_01909	Prar.g_01879
OG0001277	Pras.g_01966	Prar.g_01937
OG0001278	Pras.g_00107	Prar.g_01213
OG0001280	Pras.g_00208	Prar.g_00956
OG0001282	Pras.g_00251	Prar.g_00910
OG0001283	Pras.g_00270	Prar.g_00891
OG0001284	Pras.g_00423	Prar.g_00777
OG0001285	Pras.g_00576	Prar.g_01966
OG0001287	Pras.g_00745	Prar.g_00655
OG0001288	Pras.g_00754	Prar.g_00663
OG0001289	Pras.g_00938	Prar.g_00241
OG0001290	Pras.g_00951	Prar.g_00228
OG0001291	Pras.g_00986	Prar.g_00193
OG0001292	Pras.g_01100	Prar.g_00079
OG0001293	Pras.g_01113	Prar.g_00326
OG0001294	Pras.g_01231	Prar.g_00439
OG0001295	Pras.g_01345	Prar.g_00516
OG0001296	Pras.g_01387	Prar.g_01340
OG0001298	Pras.g_01453	Prar.g_01406
OG0001299	Pras.g_01542	Prar.g_01496
OG0001300	Pras.g_01569	Prar.g_01523
OG0001301	Pras.g_01572	Prar.g_01526
OG0001302	Pras.g_01688	Prar.g_01670
OG0001303	Pras.g_01892	Prar.g_01864
OG0001304	Pras.g_01919	Prar.g_01889
OG0001305	Pras.g_01938	Prar.g_01908
OG0001306	Pras.g_00042	Prar.g_01277
OG0001307	Pras.g_00233	Prar.g_00928
OG0001308	Pras.g_00360	Prar.g_00837
OG0001309	Pras.g_00447	Prar.g_00754
OG0001310	Pras.g_00562	Prar.g_01131
OG0001311	Pras.g_01911	Prar.g_01881
OG0001315	Pras.g_00913	Prar.g_00556
OG0001316	Pras.g_00991	Prar.g_00188
OG0001317	Pras.g_01086	Prar.g_00093
OG0001318	Pras.g_01108	Prar.g_00331
OG0001319	Pras.g_01124	Prar.g_00315
OG0001320	Pras.g_00539, Pras.g_01235	Prar.g_00443
OG0001321	Pras.g_01329	Prar.g_00499
OG0001322	Pras.g_01330	Prar.g_00500
OG0001323	Pras.g_01397	Prar.g_01349
OG0001324	Pras.g_01570	Prar.g_01524
OG0001325	Pras.g_01611	Prar.g_01604
OG0001326	Pras.g_01777	Prar.g_01547
OG0001327	Pras.g_01950	Prar.g_01920
OG0001328	Pras.g_01975	Prar.g_01946
OG0001329	Pras.g_00017	Prar.g_01302
OG0001330	Pras.g_00177	Prar.g_00977
OG0001331	Pras.g_00256	Prar.g_00905
OG0001332	Pras.g_00394	Prar.g_00804
OG0001333	Pras.g_00587	Prar.g_01958
OG0001334	Pras.g_00711	Prar.g_00621
OG0001335	Pras.g_00712	Prar.g_00622
OG0001336	Pras.g_00827	Prar.g_00052
OG0001339	Pras.g_00954	Prar.g_00225
OG0001340	Pras.g_01180	Prar.g_00259
OG0001341	Pras.g_01647	Prar.g_01636
OG0001342	Pras.g_01683	Prar.g_01665
OG0001343	Pras.g_01786	Prar.g_01757
OG0001344	Pras.g_00060	Prar.g_01259
OG0001345	Pras.g_00075	Prar.g_01244
OG0001346	Pras.g_00210	Prar.g_00954
OG0001349	Pras.g_00292	Prar.g_00867
OG0001350	Pras.g_01089	Prar.g_00090
OG0001352	Pras.g_01556	Prar.g_01510
OG0001355	Pras.g_00144	Prar.g_01158
OG0001358	Pras.g_01496	Prar.g_01450
OG0001359	Pras.g_01787	Prar.g_01758
OG0001360	Pras.g_01978	Prar.g_01949
OG0001361	Pras.g_00072	Prar.g_01247
OG0001362	Pras.g_00364	Prar.g_00833
OG0001363	Pras.g_00366	Prar.g_00831
OG0001364	Pras.g_00714	Prar.g_00624
OG0001365	Pras.g_00794	Prar.g_00701
OG0001369	Pras.g_00943	Prar.g_00236
OG0001370	Pras.g_01337	Prar.g_00508
OG0001371	Pras.g_01555	Prar.g_01509
OG0001372	Pras.g_01656	Prar.g_01644
OG0001373	Pras.g_01776	Prar.g_01548
OG0001374	Pras.g_01784	Prar.g_01540
OG0001375	Pras.g_01785	Prar.g_01756
OG0001376	Pras.g_01944	Prar.g_01914
OG0001377	Pras.g_01945	Prar.g_01915
OG0001378	Pras.g_01987	Prar.g_01325
OG0001380	Pras.g_00238	Prar.g_00923
OG0001381	Pras.g_00244	Prar.g_00917
OG0001382	Pras.g_00462	Prar.g_00738
OG0001384	Pras.g_01634	Prar.g_01626
OG0001384	Pras.g_00440	Prar.g_00761
OG0001385	Pras.g_01773	Prar.g_01551
OG0001386	Pras.g_01774	Prar.g_01550
OG0001387	Pras.g_01775	Prar.g_01549
OG0001388	Pras.g_01778	Prar.g_01546
OG0001389	Pras.g_01779	Prar.g_01545
OG0001390	Pras.g_01780	Prar.g_01544
OG0001391	Pras.g_01781	Prar.g_01543
OG0001392	Pras.g_01782	Prar.g_01542
OG0001393	Pras.g_01783	Prar.g_01541
OG0001395	Pras.g_01921	Prar.g_01891
OG0001397	Pras.g_00365	Prar.g_00832
OG0001399	Pras.g_00630	Prar.g_01097
OG0001403	Pras.g_00872	Prar.g_00008
OG0001404	Pras.g_00920	Prar.g_00550
OG0001405	Pras.g_01178	Prar.g_00261
OG0001406	Pras.g_01943	Prar.g_01913
OG0001407	Pras.g_01956	Prar.g_01926
OG0001408	Pras.g_01961	Prar.g_01932
OG0001409	Pras.g_00063	Prar.g_01256
OG0001410	Pras.g_00234	Prar.g_00927
OG0001413	Pras.g_00438	Prar.g_00763
OG0001414	Pras.g_01081	Prar.g_00098
OG0001415	Pras.g_01083	Prar.g_00096
OG0001416	Pras.g_01336	Prar.g_00507
OG0001417	Pras.g_01347	Prar.g_00518
OG0001418	Pras.g_01560	Prar.g_01514
OG0001419	Pras.g_01957	Prar.g_01927
OG0001420	Pras.g_01996	Prar.g_01316
OG0001421	Pras.g_00444	Prar.g_00757
OG0001422	Pras.g_00467	Prar.g_00734
OG0001423	Pras.g_01277, Pras.g_01276	Prar.g_01560
OG0001428	Pras.g_01023	Prar.g_00155
OG0001429	Pras.g_01691	Prar.g_01673
OG0001430	Pras.g_00172	Prar.g_00982
OG0001431	Pras.g_00175	Prar.g_00979
OG0001432	Pras.g_00436	Prar.g_00764
OG0001435	Pras.g_01797	Prar.g_01772
OG0001437	Pras.g_01082	Prar.g_00097
OG0001439	Pras.g_01159	Prar.g_00280
OG0001440	Pras.g_01285, Pras.g_01296	Prar.g_00476
OG0001441	Pras.g_01399	Prar.g_01351
OG0001442	Pras.g_01637	Prar.g_01629
OG0001446	Pras.g_00930	Prar.g_00249
OG0001447	Pras.g_00977	Prar.g_00202
OG0001448	Pras.g_01220	Prar.g_00427
OG0001450	Pras.g_01563	Prar.g_01517
OG0001451	Pras.g_01761	Prar.g_01745
OG0001453	Pras.g_01882	Prar.g_01854
OG0001454	Pras.g_01971	Prar.g_01942
OG0001455	Pras.g_00011	Prar.g_01307
OG0001456	Pras.g_00033	Prar.g_01286
OG0001457	Pras.g_00034	Prar.g_01285
OG0001458	Pras.g_00035	Prar.g_01284
OG0001462	Pras.g_00876	Prar.g_00003
OG0001463	Pras.g_01138	Prar.g_00301
OG0001464	Pras.g_01181	Prar.g_00258
OG0001465	Pras.g_01578	Prar.g_01532
OG0001466	Pras.g_01636	Prar.g_01628
OG0001466	Pras.g_00529	Prar.g_01562
OG0001466	Pras.g_01594	Prar.g_01558
OG0001468	Pras.g_01948	Prar.g_01918
OG0001471	Pras.g_00439	Prar.g_00762
OG0001472	Pras.g_00446	Prar.g_00755
OG0001473	Pras.g_00763	Prar.g_00671
OG0001474	Pras.g_01193	Prar.g_00400
OG0001475	Pras.g_00306	Prar.g_00887
OG0001479	Pras.g_01190	Prar.g_00397
OG0001480	Pras.g_01222	Prar.g_00429
OG0001481	Pras.g_01226	Prar.g_00434
OG0001482	Pras.g_01334	Prar.g_00505
OG0001483	Pras.g_00494	Prar.g_00712
OG0001485	Pras.g_00477	Prar.g_01166
OG0001486	Pras.g_00054	Prar.g_01265
OG0001490	Pras.g_00892	Prar.g_00581
OG0001491	Pras.g_01686	Prar.g_01668
OG0001492	Pras.g_00104	Prar.g_01216
OG0001493	Pras.g_00112	Prar.g_01208
OG0001499	Pras.g_00912	Prar.g_00557
OG0001500	Pras.g_01115	Prar.g_00324
OG0001501	Pras.g_01581	Prar.g_01535
OG0001502	Pras.g_01671	Prar.g_01657
OG0001503	Pras.g_00030	Prar.g_01289
OG0001506	Pras.g_00392	Prar.g_00806
OG0001507	Pras.g_00491	Prar.g_00714
OG0001520	Pras.g_01246	Prar.g_00454, Prar.g_00455
OG0001521	Pras.g_01648	Prar.g_01637
OG0001522	Pras.g_01733	Prar.g_01716
OG0001523	Pras.g_00027	Prar.g_01292
OG0001524	Pras.g_00028	Prar.g_01291
OG0001548	Pras.g_01677	Prar.g_01659
OG0001550	Pras.g_00014	Prar.g_01304
OG0001551	Pras.g_00032	Prar.g_01287
OG0001552	Pras.g_00121	Prar.g_01201
OG0001553	Pras.g_00347	Prar.g_00342
OG0001554	Pras.g_00445	Prar.g_00756
OG0001555	Pras.g_00459	Prar.g_00742
OG0001565	Pras.g_01295	Prar.g_00475
OG0001566	Pras.g_01552	Prar.g_01506
OG0001569	Pras.g_01983	Prar.g_01954
OG0001571	Pras.g_00007	Prar.g_01311
OG0001572	Pras.g_00143	Prar.g_01192
OG0001581	Pras.g_00995	Prar.g_00183
OG0001582	Pras.g_01346	Prar.g_00517
OG0001583	Pras.g_01685	Prar.g_01667
OG0001583	Pras.g_00884	Prar.g_00591
OG0001584	Pras.g_01832	Prar.g_01806
OG0001585	Pras.g_00155	Prar.g_00998
OG0001587	Pras.g_00610	Prar.g_01118
OG0001595	Pras.g_00919	Prar.g_00551
OG0001596	Pras.g_00926	Prar.g_00253
OG0001597	Pras.g_01215	Prar.g_00422
OG0001599	Pras.g_01338	Prar.g_00509
OG0001600	Pras.g_01389	Prar.g_01342
OG0001601	Pras.g_01550	Prar.g_01504
OG0001602	Pras.g_01577	Prar.g_01531
OG0001603	Pras.g_01687	Prar.g_01669
OG0001604	Pras.g_01809	Prar.g_01784
OG0001605	Pras.g_01902	Prar.g_01872
OG0001606	Pras.g_01963	Prar.g_01934
OG0001607	Pras.g_00029	Prar.g_01290
OG0001608	Pras.g_00241	Prar.g_00920
OG0001609	Pras.g_00390	Prar.g_00808
OG0001610	Pras.g_00393	Prar.g_00805
OG0001611	Pras.g_00457	Prar.g_00744
OG0001613	Pras.g_00706	Prar.g_00616
OG0001625	Pras.g_01110	Prar.g_00329
OG0001626	Pras.g_01646	Prar.g_01635
OG0001627	Pras.g_01654	Prar.g_01643
OG0001628	Pras.g_01659	Prar.g_01646
OG0001629	Pras.g_01660	Prar.g_01647
OG0001631	Pras.g_01953	Prar.g_01923
OG0001632	Pras.g_00154	Prar.g_01000
OG0001633	Pras.g_00247	Prar.g_00914
OG0001647	Pras.g_01125	Prar.g_00314
OG0001648	Pras.g_01225	Prar.g_00433
OG0001649	Pras.g_01954	Prar.g_01924
OG0001650	Pras.g_00227	Prar.g_00934
OG0001651	Pras.g_00456	Prar.g_00746
OG0001662	Pras.g_01993	Prar.g_01319
OG0001663	Pras.g_00039	Prar.g_01280
OG0001664	Pras.g_00167	Prar.g_00987
OG0001665	Pras.g_00170	Prar.g_00984
OG0001667	Pras.g_00180	Prar.g_00975
OG0001685	Pras.g_01763	Prar.g_01747
OG0001686	Pras.g_01901	Prar.g_01871
OG0001687	Pras.g_01947	Prar.g_01917
OG0001688	Pras.g_01952	Prar.g_01922
OG0001696	Pras.g_01762	Prar.g_01746
OG0001697	Pras.g_01771	Prar.g_01754
OG0001698	Pras.g_01951	Prar.g_01921
OG0001699	Pras.g_00510	Prar.g_01582
OG0001699	Pras.g_00495	Prar.g_00711
OG0001701	Pras.g_00612	Prar.g_01115
OG0001704	Pras.g_00910	Prar.g_00562
OG0001704	Pras.g_00906	Prar.g_01198
OG0001705	Pras.g_01255	Prar.g_00463
OG0001708	Pras.g_00038	Prar.g_01281
OG0001709	Pras.g_00293	Prar.g_00868
OG0001710	Pras.g_00631	Prar.g_01096
OG0001712	Pras.g_01267	Prar.g_00472
OG0001713	Pras.g_00908	Prar.g_00560
OG0001718	Pras.g_01216	Prar.g_00423
OG0001719	Pras.g_01243	Prar.g_00451
OG0001720	Pras.g_00183	Prar.g_00972
OG0001721	Pras.g_01651	Prar.g_01641
OG0001722	Pras.g_01790	Prar.g_01763
OG0001723	Pras.g_00135	Prar.g_01001
OG0001725	Pras.g_01241	Prar.g_00449
OG0001726	Pras.g_01264	Prar.g_00469
OG0001742	Pras.g_01229	Prar.g_00437
OG0001743	Pras.g_01991	Prar.g_01321
OG0001744	Pras.g_00188	Prar.g_00968
OG0001745	Pras.g_00435	Prar.g_00765
OG0001746	Pras.g_00130	Prar.g_01188
OG0001772	Pras.g_01256	Prar.g_01552
OG0001774	Pras.g_01553	Prar.g_01507
OG0001775	Pras.g_01959	Prar.g_01929
OG0001776	Pras.g_01989	Prar.g_01323
OG0001778	Pras.g_00174	Prar.g_00980
OG0001779	Pras.g_00189	Prar.g_00967
OG0001781	Pras.g_00468	Prar.g_00733
OG0001819	Pras.g_01244	Prar.g_00452
OG0001821	Pras.g_01652	Prar.g_01642
OG0001822	Pras.g_01669	Prar.g_01655
OG0001823	Pras.g_01764	Prar.g_01748
OG0001824	Pras.g_01900	Prar.g_01870
OG0001825	Pras.g_01960	Prar.g_01930
OG0001826	Pras.g_01962	Prar.g_01933
OG0001827	Pras.g_01965	Prar.g_01936
OG0001828	Pras.g_01986	Prar.g_01326
OG0001829	Pras.g_01990	Prar.g_01322
OG0001830	Pras.g_00010	Prar.g_01308
OG0001831	Pras.g_00022	Prar.g_01297
OG0001832	Pras.g_00164	Prar.g_00990
OG0001833	Pras.g_00249	Prar.g_00912
OG0001919	Pras.g_01251	Prar.g_00461
OG0001920	Pras.g_01582	Prar.g_01536
OG0001921	Pras.g_01766	Prar.g_01750
OG0001922	Pras.g_00225	Prar.g_00940
OG0001924	Pras.g_00517	Prar.g_01574
OG0001925	Pras.g_00518	Prar.g_01573
OG0001926	Pras.g_00519	Prar.g_01572
OG0001927	Pras.g_00520	Prar.g_01571
OG0001982	Pras.g_01221	Prar.g_00428
OG0001983	Pras.g_01632	Prar.g_01624
OG0001984	Pras.g_01678	Prar.g_01660
OG0001985	Pras.g_01770	Prar.g_01753
OG0001986	Pras.g_01886	Prar.g_01858
OG0001989	Pras.g_00239	Prar.g_00922
OG0001992	Pras.g_01663	Prar.g_01650
OG0001993	Pras.g_00515	Prar.g_01576
OG0001994	Pras.g_00516	Prar.g_01575
OG0002026	Pras.g_01250	Prar.g_00460
OG0002027	Pras.g_01768	Prar.g_01751
OG0002028	Pras.g_01895	Prar.g_01865
OG0002031	Pras.g_00476	Prar.g_00723
OG0002032	Pras.g_00803	Prar.g_00075
OG0002033	Pras.g_00230	Prar.g_00614
OG0002057	Pras.g_00961	Prar.g_00218
OG0002058	Pras.g_01031	Prar.g_00147
OG0002059	Pras.g_01217	Prar.g_00424
OG0002060	Pras.g_01219	Prar.g_00426
OG0002061	Pras.g_01252	Prar.g_00462
OG0002063	Pras.g_00499	Prar.g_01973
OG0002064	Pras.g_01344	Prar.g_00515
OG0002065	Pras.g_01436	Prar.g_01389
OG0002066	Pras.g_01442	Prar.g_01395
OG0002067	Pras.g_01605	Prar.g_01598
OG0002068	Pras.g_01643	Prar.g_01631
OG0002069	Pras.g_01644	Prar.g_01633
OG0002070	Pras.g_01670	Prar.g_01656
OG0002071	Pras.g_01676	Prar.g_01658
OG0002072	Pras.g_01684	Prar.g_01666
OG0002073	Pras.g_01706	Prar.g_01689
OG0002074	Pras.g_01757	Prar.g_01741
OG0002075	Pras.g_01769	Prar.g_01752
OG0002076	Pras.g_01813	Prar.g_01788
OG0002077	Pras.g_01896	Prar.g_01866
OG0002078	Pras.g_01899	Prar.g_01869
OG0002079	Pras.g_01904	Prar.g_01874
OG0002080	Pras.g_01922	Prar.g_01892
OG0002081	Pras.g_01946	Prar.g_01916
OG0002082	Pras.g_01955	Prar.g_01925
OG0002083	Pras.g_01967	Prar.g_01938
OG0002084	Pras.g_01968	Prar.g_01939
OG0002085	Pras.g_01974	Prar.g_01945
OG0002086	Pras.g_01979	Prar.g_01950
OG0002087	Pras.g_01980	Prar.g_01951
OG0002088	Pras.g_01981	Prar.g_01952
OG0002089	Pras.g_00008	Prar.g_01310
OG0002090	Pras.g_00013	Prar.g_01305
OG0002091	Pras.g_00031	Prar.g_01288
OG0002093	Pras.g_00149	Prar.g_01159
OG0002094	Pras.g_00181	Prar.g_00974
OG0002095	Pras.g_00186	Prar.g_00970
OG0002099	Pras.g_00442	Prar.g_00759
OG0002100	Pras.g_00451	Prar.g_00750
OG0002101	Pras.g_00454	Prar.g_00747
OG0002102	Pras.g_00458	Prar.g_00743
OG0002103	Pras.g_00460	Prar.g_00741
OG0002104	Pras.g_00461	Prar.g_00739
OG0002105	Pras.g_00555	Prar.g_01138
OG0002146	Pras.g_01374	Prar.g_01327
OG0002148	Pras.g_01635	Prar.g_01627
OG0002149	Pras.g_01658	Prar.g_01645
OG0002150	Pras.g_01897	Prar.g_01867
OG0002151	Pras.g_00012	Prar.g_01306
OG0002152	Pras.g_00171	Prar.g_00983
OG0002153	Pras.g_01898	Prar.g_01868
OG0002156	Pras.g_00891	Prar.g_00583
OG0002215	Pras.g_01633	Prar.g_01625
OG0002217	Pras.g_01689	Prar.g_01671
OG0002218	Pras.g_01765	Prar.g_01749
OG0002219	Pras.g_01995	Prar.g_01317
OG0002221	Pras.g_00187	Prar.g_00969
OG0002223	Pras.g_00484	Prar.g_00720
OG0002224	Pras.g_01240	Prar.g_00447
OG0002226	Pras.g_01604	Prar.g_01597
OG0002262	Pras.g_00894	Prar.g_00579
OG0002264	Pras.g_01730	Prar.g_01713
OG0002265	Pras.g_00016	Prar.g_01303
OG0002266	Pras.g_00168	Prar.g_00986
OG0002268	Pras.g_00160	Prar.g_00994
OG0002269	Pras.g_00161	Prar.g_00992
OG0002272	Pras.g_00018	Prar.g_01301
OG0002273	Pras.g_00880	Prar.g_00559
OG0002310	Pras.g_01230	Prar.g_00438
OG0002311	Pras.g_01274	Prar.g_00999
OG0002312	Pras.g_01661	Prar.g_01648
OG0002319	Pras.g_01262	Prar.g_00467
OG0002320	Pras.g_01593, Pras.g_00173	Prar.g_00981
OG0002322	Pras.g_00453	Prar.g_00748
OG0002324	Pras.g_00488	Prar.g_00716
OG0002361	Pras.g_01196	Prar.g_00403
OG0002365	Pras.g_01266	Prar.g_00471
OG0002367	Pras.g_00165	Prar.g_00989
OG0002370	Pras.g_00371	Prar.g_00826
OG0002378	Pras.g_00020	Prar.g_01299
OG0002379	Pras.g_00888	Prar.g_00587
OG0002414	Pras.g_00006	Prar.g_01312
OG0002420	Pras.g_00534	Prar.g_01077
OG0002426	Pras.g_00296	Prar.g_00384
OG0002428	Pras.g_01247	Prar.g_00456
OG0002478	Pras.g_01272	Prar.g_00474
OG0002482	Pras.g_01242	Prar.g_00450
OG0002484	Pras.g_01265	Prar.g_00470
OG0002485	Pras.g_01261	Prar.g_00466
OG0002489	Pras.g_01260	Prar.g_00465
OG0002560	Pras.g_01248	Prar.g_00457
OG0002561	Pras.g_00907	Prar.g_00561
OG0002617	Pras.g_01214	Prar.g_00421
OG0002620	Pras.g_01245	Prar.g_00453
OG0002623	Pras.g_00486	Prar.g_00717
OG0002625	Pras.g_01234	Prar.g_00442
OG0002688	Pras.g_00498	Prar.g_01974
OG0002690	Pras.g_00497	Prar.g_01975
OG0002696	Pras.g_00485	Prar.g_01165, Prar.g_00719
OG0002696	Pras.g_00526	Prar.g_01565
OG0002698	Pras.g_00513	Prar.g_01578
OG0002769	Pras.g_00496	Prar.g_00710
OG0002771	Pras.g_00275	Prar.g_00858
OG0002779	Pras.g_00203	Prar.g_00961
OG0002780	Pras.g_00528	Prar.g_01559, Prar.g_01563
OG0002781	Pras.g_00525	Prar.g_01163, Prar.g_01566
OG0002782	Pras.g_01269	Prar.g_00473
OG0002885	Pras.g_01297	Prar.g_00563
OG0002891	Pras.g_00527	Prar.g_01564
OG0002898	Pras.g_00191	Prar.g_01009
OG0002900	Pras.g_01650	Prar.g_01639
OG0003026	Pras.g_00308	Prar.g_00856
OG0003171	Pras.g_00129	Prar.g_00464
OG0003172	Pras.g_01249	Prar.g_00459
OG0003173	Pras.g_01869	Prar.g_01843
OG0003175	Pras.g_00521	Prar.g_01570
OG0003176	Pras.g_01587	Prar.g_01076
OG0003177	Pras.g_00500	Prar.g_01972
OG0003245	Pras.g_01299	Prar.g_00564
OG0003360	Pras.g_01184	Prar.g_00391
OG0003648	Pras.g_00128	Prar.g_01184
OG0003650	Pras.g_00512	Prar.g_01579
OG0003651	Pras.g_00514	Prar.g_01577
OG0003653	Pras.g_00890	Prar.g_00584
OG0003654	Pras.g_00889	Prar.g_00586
OG0003655	Pras.g_00885	Prar.g_00590
