Orthogroup	Pras	Syae
OG0001166	Pras.g_00569	Syae.g_01186
OG0001167	Pras.g_00586	Syae.g_01031
OG0001168	Pras.g_00588	Syae.g_01033
OG0001169	Pras.g_00590	Syae.g_01035
OG0001170	Pras.g_00592	Syae.g_01037
OG0001171	Pras.g_00602	Syae.g_01047
OG0001172	Pras.g_00616	Syae.g_02036
OG0001173	Pras.g_00617	Syae.g_02037
OG0001174	Pras.g_00625	Syae.g_02045
OG0001175	Pras.g_00626	Syae.g_02046
OG0001176	Pras.g_00633	Syae.g_02076
OG0001177	Pras.g_00636	Syae.g_02073
OG0001178	Pras.g_00641	Syae.g_01168
OG0001179	Pras.g_00671	Syae.g_02106
OG0001180	Pras.g_00693	Syae.g_02130
OG0001181	Pras.g_00697	Syae.g_02134
OG0001182	Pras.g_00704	Syae.g_02143
OG0001183	Pras.g_00708	Syae.g_02147
OG0001184	Pras.g_00724	Syae.g_01862
OG0001185	Pras.g_00738	Syae.g_01835
OG0001188	Pras.g_00769	Syae.g_01783
OG0001189	Pras.g_00786	Syae.g_01767
OG0001190	Pras.g_00790	Syae.g_01567
OG0001191	Pras.g_00800	Syae.g_01580
OG0001192	Pras.g_00804	Syae.g_01587
OG0001193	Pras.g_00815	Syae.g_01617
OG0001194	Pras.g_00816	Syae.g_01625
OG0001195	Pras.g_00817	Syae.g_01626
OG0001196	Pras.g_00830	Syae.g_01695
OG0001197	Pras.g_00831	Syae.g_01697
OG0001198	Pras.g_00839	Syae.g_01709
OG0001199	Pras.g_00925	Syae.g_01291
OG0001200	Pras.g_00927	Syae.g_01293
OG0001201	Pras.g_00959	Syae.g_01364
OG0001202	Pras.g_01050	Syae.g_01494
OG0001203	Pras.g_01090	Syae.g_02240
OG0001204	Pras.g_01095	Syae.g_02022
OG0001205	Pras.g_01323	Syae.g_00984
OG0001206	Pras.g_01340	Syae.g_02502
OG0001207	Pras.g_01355	Syae.g_02300
OG0001208	Pras.g_01360	Syae.g_02311
OG0001209	Pras.g_01412	Syae.g_02377
OG0001210	Pras.g_01417	Syae.g_02387
OG0001211	Pras.g_01427	Syae.g_02403
OG0001212	Pras.g_01472	Syae.g_02460
OG0001213	Pras.g_01505	Syae.g_00062
OG0001214	Pras.g_01513	Syae.g_00076
OG0001215	Pras.g_01566	Syae.g_00757
OG0001216	Pras.g_01608	Syae.g_00470
OG0001217	Pras.g_01649	Syae.g_00151
OG0001218	Pras.g_01657	Syae.g_02605
OG0001219	Pras.g_01690	Syae.g_00312
OG0001220	Pras.g_01752	Syae.g_00880
OG0001221	Pras.g_01812	Syae.g_00559
OG0001222	Pras.g_01851	Syae.g_00347
OG0001223	Pras.g_01877	Syae.g_00392
OG0001224	Pras.g_01930	Syae.g_00797
OG0001225	Pras.g_01932	Syae.g_00795
OG0001226	Pras.g_01958	Syae.g_00135
OG0001227	Pras.g_01976	Syae.g_01600
OG0001228	Pras.g_00102	Syae.g_01004
OG0001229	Pras.g_00248	Syae.g_00771
OG0001230	Pras.g_00342	Syae.g_02662
OG0001231	Pras.g_00450	Syae.g_01729
OG0001232	Pras.g_00573	Syae.g_01197
OG0001233	Pras.g_00593	Syae.g_01038
OG0001234	Pras.g_00628	Syae.g_02050
OG0001235	Pras.g_00638	Syae.g_02066
OG0001236	Pras.g_00721	Syae.g_01867
OG0001237	Pras.g_00725	Syae.g_01860
OG0001238	Pras.g_00801	Syae.g_01582
OG0001240	Pras.g_00944	Syae.g_01347
OG0001241	Pras.g_00952	Syae.g_01357
OG0001242	Pras.g_00970	Syae.g_01387
OG0001243	Pras.g_00976	Syae.g_01395
OG0001244	Pras.g_00992	Syae.g_01425
OG0001245	Pras.g_01233	Syae.g_00149
OG0001246	Pras.g_01382	Syae.g_02337
OG0001247	Pras.g_01559	Syae.g_00482
OG0001248	Pras.g_01561	Syae.g_00485
OG0001249	Pras.g_01679	Syae.g_02186
OG0001250	Pras.g_01741	Syae.g_00841
OG0001251	Pras.g_01789	Syae.g_01632
OG0001252	Pras.g_01925	Syae.g_00804
OG0001253	Pras.g_01977	Syae.g_00243
OG0001254	Pras.g_00025	Syae.g_00637
OG0001255	Pras.g_00040	Syae.g_00667
OG0001256	Pras.g_00443	Syae.g_01149
OG0001257	Pras.g_00449	Syae.g_00295
OG0001258	Pras.g_00547	Syae.g_01159
OG0001259	Pras.g_00591	Syae.g_01036
OG0001260	Pras.g_00608	Syae.g_01058
OG0001261	Pras.g_00679	Syae.g_02115
OG0001262	Pras.g_00784	Syae.g_01769
OG0001263	Pras.g_00979	Syae.g_01399
OG0001264	Pras.g_00119	Syae.g_01222
OG0001265	Pras.g_00969	Syae.g_01385
OG0001266	Pras.g_01054	Syae.g_01498
OG0001267	Pras.g_01132	Syae.g_01969
OG0001268	Pras.g_01192	Syae.g_02198
OG0001269	Pras.g_01212	Syae.g_00225
OG0001270	Pras.g_01312	Syae.g_00997
OG0001271	Pras.g_01350	Syae.g_02527
OG0001272	Pras.g_01364	Syae.g_02315
OG0001273	Pras.g_01507	Syae.g_00069
OG0001274	Pras.g_01579	Syae.g_01535
OG0001275	Pras.g_01888	Syae.g_00407
OG0001276	Pras.g_01909	Syae.g_00423
OG0001277	Pras.g_01966	Syae.g_01677
OG0001278	Pras.g_00107	Syae.g_00697
OG0001279	Pras.g_00152	Syae.g_00007
OG0001280	Pras.g_00208	Syae.g_00958
OG0001282	Pras.g_00251	Syae.g_02298
OG0001283	Pras.g_00270	Syae.g_01688
OG0001284	Pras.g_00423	Syae.g_01132
OG0001285	Pras.g_00576	Syae.g_00237
OG0001287	Pras.g_00745	Syae.g_01827
OG0001288	Pras.g_00754	Syae.g_01815
OG0001289	Pras.g_00938	Syae.g_01330
OG0001290	Pras.g_00951	Syae.g_01356
OG0001291	Pras.g_00986	Syae.g_01409
OG0001292	Pras.g_01100	Syae.g_02017
OG0001293	Pras.g_01113	Syae.g_01996
OG0001294	Pras.g_01231	Syae.g_00593
OG0001295	Pras.g_01345	Syae.g_02389
OG0001296	Pras.g_01387	Syae.g_02343
OG0001297	Pras.g_01392	Syae.g_02347
OG0001298	Pras.g_01453	Syae.g_02439
OG0001299	Pras.g_01542	Syae.g_00599
OG0001300	Pras.g_01569	Syae.g_00766
OG0001301	Pras.g_01572	Syae.g_00780
OG0001302	Pras.g_01688	Syae.g_00110
OG0001303	Pras.g_01892	Syae.g_00314
OG0001304	Pras.g_01919	Syae.g_00436
OG0001305	Pras.g_01938	Syae.g_00786
OG0001306	Pras.g_00042	Syae.g_00943
OG0001307	Pras.g_00233	Syae.g_02059
OG0001310	Pras.g_00562	Syae.g_01178
OG0001311	Pras.g_01911	Syae.g_00425
OG0001314	Pras.g_01639	Syae.g_00097
OG0001315	Pras.g_00913	Syae.g_02145
OG0001316	Pras.g_00991	Syae.g_01415
OG0001317	Pras.g_01086	Syae.g_02235
OG0001318	Pras.g_01108	Syae.g_02004
OG0001319	Pras.g_01124	Syae.g_01980
OG0001321	Pras.g_01329	Syae.g_00978
OG0001322	Pras.g_01330	Syae.g_00977
OG0001323	Pras.g_01397	Syae.g_02355
OG0001324	Pras.g_01570	Syae.g_00767
OG0001325	Pras.g_01611	Syae.g_00465
OG0001326	Pras.g_01777	Syae.g_01641
OG0001327	Pras.g_01950	Syae.g_00586
OG0001328	Pras.g_01975	Syae.g_00565
OG0001330	Pras.g_00177	Syae.g_00950
OG0001331	Pras.g_00256	Syae.g_02293
OG0001332	Pras.g_00394	Syae.g_01077
OG0001333	Pras.g_00587	Syae.g_01032
OG0001334	Pras.g_00711	Syae.g_02156
OG0001335	Pras.g_00712	Syae.g_02157
OG0001336	Pras.g_00827	Syae.g_01689
OG0001339	Pras.g_00954	Syae.g_01359
OG0001340	Pras.g_01180	Syae.g_02176
OG0001341	Pras.g_01647	Syae.g_00737
OG0001342	Pras.g_01683	Syae.g_02559
OG0001343	Pras.g_01786	Syae.g_01629
OG0001344	Pras.g_00060	Syae.g_00916
OG0001345	Pras.g_00075	Syae.g_00886
OG0001346	Pras.g_00210	Syae.g_00962
OG0001352	Pras.g_01556	Syae.g_00666
OG0001355	Pras.g_00144	Syae.g_00120
OG0001358	Pras.g_01496	Syae.g_00046
OG0001359	Pras.g_01787	Syae.g_01628
OG0001360	Pras.g_01978	Syae.g_00883
OG0001361	Pras.g_00072	Syae.g_00889
OG0001362	Pras.g_00364	Syae.g_02637
OG0001363	Pras.g_00366	Syae.g_02635
OG0001364	Pras.g_00714	Syae.g_01883
OG0001369	Pras.g_00943	Syae.g_01346
OG0001370	Pras.g_01337	Syae.g_01270, Syae.g_00109
OG0001373	Pras.g_01776	Syae.g_01640
OG0001374	Pras.g_01784	Syae.g_01648
OG0001375	Pras.g_01785	Syae.g_01630
OG0001376	Pras.g_01944	Syae.g_01589
OG0001377	Pras.g_01945	Syae.g_01588
OG0001378	Pras.g_01987	Syae.g_00998
OG0001382	Pras.g_00462	Syae.g_02490
OG0001385	Pras.g_01773	Syae.g_01637
OG0001386	Pras.g_01774	Syae.g_01638
OG0001387	Pras.g_01775	Syae.g_01639
OG0001388	Pras.g_01778	Syae.g_01642
OG0001389	Pras.g_01779	Syae.g_01643
OG0001390	Pras.g_01780	Syae.g_01644
OG0001391	Pras.g_01781	Syae.g_01645
OG0001392	Pras.g_01782	Syae.g_01646
OG0001393	Pras.g_01783	Syae.g_01647
OG0001394	Pras.g_01816	Syae.g_00553
OG0001395	Pras.g_01921	Syae.g_00446
OG0001397	Pras.g_00365	Syae.g_02636
OG0001404	Pras.g_00920	Syae.g_01283
OG0001405	Pras.g_01178	Syae.g_02159
OG0001406	Pras.g_01943	Syae.g_01590
OG0001407	Pras.g_01956	Syae.g_02368
OG0001408	Pras.g_01961	Syae.g_00712
OG0001410	Pras.g_00234	Syae.g_02060
OG0001413	Pras.g_00438	Syae.g_00123
OG0001416	Pras.g_01336	Syae.g_00966
OG0001417	Pras.g_01347	Syae.g_00378
OG0001419	Pras.g_01957	Syae.g_02369
OG0001420	Pras.g_01996	Syae.g_00727, Syae.g_02365
OG0001421	Pras.g_00444	Syae.g_00241
OG0001422	Pras.g_00467	Syae.g_00953
OG0001428	Pras.g_01023	Syae.g_01456
OG0001429	Pras.g_01691	Syae.g_00315
OG0001430	Pras.g_00172	Syae.g_01560
OG0001432	Pras.g_00436	Syae.g_00742
OG0001435	Pras.g_01797	Syae.g_00579
OG0001439	Pras.g_01159	Syae.g_01929
OG0001442	Pras.g_01637	Syae.g_00538
OG0001447	Pras.g_00977	Syae.g_01396
OG0001449	Pras.g_01254, Pras.g_01253	Syae.g_02253
OG0001453	Pras.g_01882	Syae.g_00399
OG0001454	Pras.g_01971	Syae.g_00131
OG0001456	Pras.g_00033	Syae.g_01650
OG0001457	Pras.g_00034	Syae.g_01651
OG0001458	Pras.g_00035	Syae.g_01652
OG0001462	Pras.g_00876	Syae.g_01754
OG0001465	Pras.g_01578	Syae.g_00475
OG0001468	Pras.g_01948	Syae.g_00113
OG0001471	Pras.g_00439	Syae.g_01934
OG0001473	Pras.g_00763	Syae.g_00107
OG0001474	Pras.g_01193	Syae.g_02199
OG0001475	Pras.g_00306	Syae.g_01008
OG0001479	Pras.g_01190	Syae.g_02196
OG0001482	Pras.g_01334	Syae.g_00388
OG0001484	Pras.g_00535	Syae.g_01649
OG0001492	Pras.g_00104	Syae.g_00694
OG0001493	Pras.g_00112	Syae.g_00702
OG0001495	Pras.g_00635	Syae.g_02072
OG0001499	Pras.g_00912	Syae.g_00216
OG0001502	Pras.g_01671	Syae.g_00874
OG0001507	Pras.g_00491	Syae.g_00192
OG0001520	Pras.g_01246	Syae.g_02425
OG0001547	Pras.g_01673	Syae.g_00293
OG0001548	Pras.g_01677	Syae.g_00142
OG0001549	Pras.g_01759	Syae.g_00882
OG0001551	Pras.g_00032	Syae.g_00815
OG0001554	Pras.g_00445	Syae.g_01565
OG0001557	Pras.g_01817	Syae.g_00552
OG0001564	Pras.g_00320, Pras.g_00300	Syae.g_02485
OG0001567	Pras.g_01672	Syae.g_00291
OG0001568	Pras.g_01674	Syae.g_00297
OG0001572	Pras.g_00143	Syae.g_00134
OG0001582	Pras.g_01346	Syae.g_00443
OG0001585	Pras.g_00155	Syae.g_02396, Syae.g_00440
OG0001586	Pras.g_00313	Syae.g_01215
OG0001602	Pras.g_01577	Syae.g_00476
OG0001625	Pras.g_01110	Syae.g_02002
OG0001627	Pras.g_01654	Syae.g_01079
OG0001647	Pras.g_01125	Syae.g_01978
OG0001667	Pras.g_00180	Syae.g_00731
OG0001712	Pras.g_01267	Syae.g_00150
OG0001713	Pras.g_00908	Syae.g_00907
OG0001746	Pras.g_00130	Syae.g_01064
OG0001755	Pras.g_00305	Syae.g_02352
OG0001924	Pras.g_00517	Syae.g_00038
OG0001925	Pras.g_00518	Syae.g_00037
OG0001926	Pras.g_00519	Syae.g_00036
OG0001927	Pras.g_00520	Syae.g_00035
OG0001993	Pras.g_00515	Syae.g_00040
OG0001994	Pras.g_00516	Syae.g_00039
OG0002015	Pras.g_00315	Syae.g_01894
OG0002063	Pras.g_00499	Syae.g_00714
OG0002112	Pras.g_01258	Syae.g_01941
OG0002156	Pras.g_00891	Syae.g_02681
OG0002157	Pras.g_01259	Syae.g_01940
OG0002158	Pras.g_01257	Syae.g_01942
OG0002244	Pras.g_00490	Syae.g_00191
OG0002387	Pras.g_00317	Syae.g_01234
OG0002478	Pras.g_01272	Syae.g_01214
OG0003160	Pras.g_00288	Syae.g_01218
OG0003495	Pras.g_00329	Syae.g_01851
