Orthogroup	Prah	Syab
OG0001161	Prah.g_00541	Syab.g_02797
OG0001162	Prah.g_01050	Syab.g_00893
OG0001163	Prah.g_01665	Syab.g_02241
OG0001164	Prah.g_01670	Syab.g_02247
OG0001165	Prah.g_01673	Syab.g_02252
OG0001166	Prah.g_01699	Syab.g_02296
OG0001167	Prah.g_01725	Syab.g_02322
OG0001168	Prah.g_01727	Syab.g_02324
OG0001169	Prah.g_01729	Syab.g_02326
OG0001170	Prah.g_01731	Syab.g_02328
OG0001171	Prah.g_01742	Syab.g_02339
OG0001172	Prah.g_02068	Syab.g_00371
OG0001173	Prah.g_02067	Syab.g_00372
OG0001174	Prah.g_02059	Syab.g_00380
OG0001175	Prah.g_02058	Syab.g_00381
OG0001176	Prah.g_02042	Syab.g_00398
OG0001177	Prah.g_02044	Syab.g_00396
OG0001178	Prah.g_01682	Syab.g_02263
OG0001179	Prah.g_02013	Syab.g_00427
OG0001180	Prah.g_01988	Syab.g_00453
OG0001181	Prah.g_01984	Syab.g_00457
OG0001182	Prah.g_01976	Syab.g_00467
OG0001183	Prah.g_01965	Syab.g_00474
OG0001184	Prah.g_02239	Syab.g_00196
OG0001185	Prah.g_00156	Syab.g_00119
OG0001186	Prah.g_00088	Syab.g_00085
OG0001187	Prah.g_00085	Syab.g_00081
OG0001188	Prah.g_00080	Syab.g_00079
OG0001189	Prah.g_00057	Syab.g_00058
OG0001190	Prah.g_02490	Syab.g_02755
OG0001191	Prah.g_02503	Syab.g_02771
OG0001192	Prah.g_02508	Syab.g_02778
OG0001193	Prah.g_02548	Syab.g_02827
OG0001194	Prah.g_02550	Syab.g_02833
OG0001195	Prah.g_02551	Syab.g_02834
OG0001196	Prah.g_02587	Syab.g_02896
OG0001197	Prah.g_02589	Syab.g_02898
OG0001198	Prah.g_02601	Syab.g_02911
OG0001199	Prah.g_01844	Syab.g_02440
OG0001200	Prah.g_01846	Syab.g_02442
OG0001201	Prah.g_01898	Syab.g_02501
OG0001202	Prah.g_02359	Syab.g_02635
OG0001204	Prah.g_02077	Syab.g_00353
OG0001205	Prah.g_00240	Syab.g_00593
OG0001206	Prah.g_00291	Syab.g_00641
OG0001207	Prah.g_01575	Syab.g_02088
OG0001208	Prah.g_01564	Syab.g_02098
OG0001209	Prah.g_01498	Syab.g_02038
OG0001210	Prah.g_01484	Syab.g_02030
OG0001211	Prah.g_01467	Syab.g_02013
OG0001212	Prah.g_01407	Syab.g_01955
OG0001213	Prah.g_00510	Syab.g_01886
OG0001214	Prah.g_00499	Syab.g_01872
OG0001215	Prah.g_00973	Syab.g_01171
OG0001216	Prah.g_00885	Syab.g_01269
OG0001217	Prah.g_01447	Syab.g_01464
OG0001218	Prah.g_00356	Syab.g_00723
OG0001220	Prah.g_00575	Syab.g_01737
OG0001221	Prah.g_00715	Syab.g_01607
OG0001222	Prah.g_02517	Syab.g_01396
OG0001223	Prah.g_00824	Syab.g_01345
OG0001224	Prah.g_00911	Syab.g_01214
OG0001225	Prah.g_00913	Syab.g_01212
OG0001226	Prah.g_01192	Syab.g_02450
OG0001227	Prah.g_01601	Syab.g_00891
OG0001228	Prah.g_01278	Syab.g_01697
OG0001229	Prah.g_01663	Syab.g_01184
OG0001230	Prah.g_00418	Syab.g_00791
OG0001231	Prah.g_00018	Syab.g_00017
OG0001232	Prah.g_01704	Syab.g_02306
OG0001233	Prah.g_01732	Syab.g_02329
OG0001234	Prah.g_02055	Syab.g_00385
OG0001235	Prah.g_02047	Syab.g_00391
OG0001236	Prah.g_02235	Syab.g_00200
OG0001237	Prah.g_02240	Syab.g_00192
OG0001238	Prah.g_02504	Syab.g_02773
OG0001239	Prah.g_01841	Syab.g_02437
OG0001240	Prah.g_01881	Syab.g_02484
OG0001241	Prah.g_01891	Syab.g_02494
OG0001242	Prah.g_00185	Syab.g_02525
OG0001243	Prah.g_02251	Syab.g_02533
OG0001244	Prah.g_02279	Syab.g_02561
OG0001245	Prah.g_01181	Syab.g_01762
OG0001246	Prah.g_01537	Syab.g_02126
OG0001247	Prah.g_00625	Syab.g_02825
OG0001248	Prah.g_00981	Syab.g_01163
OG0001249	Prah.g_01946	Syab.g_00514
OG0001250	Prah.g_00597	Syab.g_01714
OG0001252	Prah.g_00906	Syab.g_01228
OG0001253	Prah.g_01176	Syab.g_01761
OG0001254	Prah.g_02525	Syab.g_01749
OG0001255	Prah.g_01037	Syab.g_01846
OG0001256	Prah.g_01658	Syab.g_02238
OG0001258	Prah.g_01671	Syab.g_02250
OG0001259	Prah.g_01730	Syab.g_02327
OG0001260	Prah.g_01761	Syab.g_02350
OG0001261	Prah.g_02004	Syab.g_00436
OG0001262	Prah.g_00060	Syab.g_00060
OG0001263	Prah.g_02253	Syab.g_02536
OG0001265	Prah.g_00187	Syab.g_02523
OG0001266	Prah.g_02363	Syab.g_02639
OG0001267	Prah.g_02134	Syab.g_00295
OG0001268	Prah.g_01934	Syab.g_00529
OG0001269	Prah.g_00579	Syab.g_01809
OG0001270	Prah.g_00228	Syab.g_00579
OG0001271	Prah.g_00309	Syab.g_00694
OG0001272	Prah.g_01560	Syab.g_02102
OG0001273	Prah.g_00506	Syab.g_01878
OG0001274	Prah.g_02393	Syab.g_02706
OG0001275	Prah.g_00837	Syab.g_01330
OG0001276	Prah.g_00855	Syab.g_01313
OG0001277	Prah.g_02573	Syab.g_02163
OG0001278	Prah.g_01284	Syab.g_01152
OG0001279	Prah.g_00431	Syab.g_01807
OG0001280	Prah.g_01361	Syab.g_00918
OG0001281	Prah.g_01370	Syab.g_00906
OG0001283	Prah.g_02582	Syab.g_02885
OG0001285	Prah.g_01709	Syab.g_02309
OG0001286	Prah.g_01990	Syab.g_00451
OG0001287	Prah.g_00148	Syab.g_00111
OG0001288	Prah.g_00130	Syab.g_00094
OG0001290	Prah.g_01890	Syab.g_02493
OG0001291	Prah.g_02263	Syab.g_02546
OG0001292	Prah.g_02083	Syab.g_00348
OG0001293	Prah.g_02108	Syab.g_00322
OG0001294	Prah.g_00443	Syab.g_01564
OG0001295	Prah.g_01481	Syab.g_01215
OG0001296	Prah.g_01531	Syab.g_02132
OG0001297	Prah.g_01527	Syab.g_02136
OG0001298	Prah.g_01435	Syab.g_01980
OG0001300	Prah.g_00986	Syab.g_01180
OG0001301	Prah.g_01023	Syab.g_01197
OG0001302	Prah.g_01802	Syab.g_01844
OG0001303	Prah.g_00756	Syab.g_01424
OG0001307	Prah.g_00326	Syab.g_01552
OG0001308	Prah.g_00396	Syab.g_00759
OG0001309	Prah.g_01521	Syab.g_02142
OG0001310	Prah.g_01693	Syab.g_02288
OG0001311	Prah.g_00857	Syab.g_01311
OG0001312	Prah.g_00766	Syab.g_01414
OG0001313	Prah.g_00300	Syab.g_00652, Syab.g_00660
OG0001313	Prah.g_00299	Syab.g_00651
OG0001316	Prah.g_02269	Syab.g_02552
OG0001319	Prah.g_02124	Syab.g_00306
OG0001321	Prah.g_00253	Syab.g_00616
OG0001322	Prah.g_00254	Syab.g_00617
OG0001323	Prah.g_01518	Syab.g_02145
OG0001324	Prah.g_00987	Syab.g_01181
OG0001326	Prah.g_02557	Syab.g_02841
OG0001327	Prah.g_00555	Syab.g_01643
OG0001328	Prah.g_00722	Syab.g_01616
OG0001329	Prah.g_01213	Syab.g_00361
OG0001330	Prah.g_01354	Syab.g_00925
OG0001331	Prah.g_01581	Syab.g_02081
OG0001332	Prah.g_01605	Syab.g_02165
OG0001333	Prah.g_01726	Syab.g_02323
OG0001334	Prah.g_01961	Syab.g_00483
OG0001335	Prah.g_01960	Syab.g_00484
OG0001336	Prah.g_02583	Syab.g_02886
OG0001337	Prah.g_01950	Syab.g_00480, Syab.g_00502
OG0001339	Prah.g_01893	Syab.g_02496
OG0001340	Prah.g_01949	Syab.g_00503
OG0001341	Prah.g_00615	Syab.g_01779
OG0001344	Prah.g_01317	Syab.g_00974
OG0001347	Prah.g_00082	Syab.g_02830
OG0001348	Prah.g_02412	Syab.g_01258
OG0001351	Prah.g_00256	Syab.g_00625
OG0001353	Prah.g_00606	Syab.g_01702
OG0001354	Prah.g_00813	Syab.g_01358
OG0001358	Prah.g_00527	Syab.g_01900
OG0001360	Prah.g_01240	Syab.g_01010
OG0001361	Prah.g_01294	Syab.g_00154, Syab.g_01005
OG0001362	Prah.g_00390	Syab.g_00754
OG0001363	Prah.g_00388	Syab.g_00752
OG0001365	Prah.g_02495	Syab.g_02760
OG0001366	Prah.g_01702	Syab.g_02299
OG0001369	Prah.g_01880	Syab.g_02483
OG0001370	Prah.g_00617	Syab.g_01831
OG0001373	Prah.g_02556	Syab.g_02840
OG0001374	Prah.g_02564	Syab.g_02848
OG0001376	Prah.g_02511	Syab.g_02782
OG0001377	Prah.g_02510	Syab.g_02781
OG0001378	Prah.g_00223	Syab.g_00578
OG0001379	Prah.g_01356	Syab.g_00923
OG0001381	Prah.g_00895	Syab.g_01937
OG0001382	Prah.g_00891	Syab.g_00393
OG0001383	Prah.g_01771	Syab.g_02364
OG0001383	Prah.g_01770	Syab.g_02363
OG0001385	Prah.g_02553	Syab.g_02837
OG0001386	Prah.g_02554	Syab.g_02838
OG0001387	Prah.g_02555	Syab.g_02839
OG0001388	Prah.g_02558	Syab.g_02842
OG0001389	Prah.g_02559	Syab.g_02843
OG0001390	Prah.g_02560	Syab.g_02844
OG0001391	Prah.g_02561	Syab.g_02845
OG0001392	Prah.g_02562	Syab.g_02846
OG0001393	Prah.g_02563	Syab.g_02847
OG0001394	Prah.g_00700	Syab.g_01599
OG0001396	Prah.g_00081	Syab.g_02831
OG0001397	Prah.g_00389	Syab.g_00753
OG0001398	Prah.g_01180	Syab.g_02457
OG0001400	Prah.g_02278	Syab.g_02557
OG0001401	Prah.g_00602	Syab.g_01708
OG0001402	Prah.g_00522	Syab.g_01896
OG0001405	Prah.g_01957	Syab.g_00486
OG0001406	Prah.g_02512	Syab.g_02783
OG0001409	Prah.g_01307	Syab.g_00988
OG0001410	Prah.g_00325	Syab.g_01550
OG0001412	Prah.g_00083	Syab.g_02829
OG0001414	Prah.g_01786	Syab.g_01938
OG0001415	Prah.g_01412	Syab.g_02471
OG0001416	Prah.g_01367	Syab.g_00909
OG0001425	Prah.g_02507	Syab.g_02777
OG0001434	Prah.g_00696	Syab.g_01594
OG0001435	Prah.g_00737	Syab.g_01637
OG0001436	Prah.g_02210	Syab.g_00217
OG0001436	Prah.g_02217	Syab.g_00216
OG0001438	Prah.g_02149	Syab.g_00280
OG0001442	Prah.g_00691	Syab.g_01583
OG0001443	Prah.g_01664	Syab.g_02794
OG0001444	Prah.g_01875	Syab.g_02479
OG0001444	Prah.g_00137	Syab.g_00101
OG0001449	Prah.g_01806	Syab.g_00357
OG0001450	Prah.g_00965	Syab.g_01081
OG0001452	Prah.g_01220	Syab.g_00338
OG0001461	Prah.g_00260	Syab.g_01754
OG0001462	Prah.g_00044	Syab.g_00042
OG0001463	Prah.g_02142	Syab.g_01104
OG0001477	Prah.g_01020	Syab.g_01191
OG0001479	Prah.g_01936	Syab.g_00527
OG0001484	Prah.g_00892	Syab.g_02849
OG0001488	Prah.g_01301	Syab.g_00994
OG0001489	Prah.g_01979	Syab.g_00462
OG0001494	Prah.g_00111	Syab.g_00180
OG0001496	Prah.g_01016	Syab.g_01188
OG0001497	Prah.g_01019	Syab.g_01190
OG0001498	Prah.g_00206	Syab.g_00552
OG0001510	Prah.g_00143	Syab.g_00103
OG0001511	Prah.g_01906	Syab.g_02509
OG0001512	Prah.g_01775	Syab.g_02368
OG0001513	Prah.g_00243	Syab.g_00193
OG0001513	Prah.g_01194	Syab.g_00470
OG0001514	Prah.g_01015	Syab.g_01187
OG0001515	Prah.g_00978	Syab.g_01176
OG0001516	Prah.g_00453	Syab.g_01554
OG0001517	Prah.g_01939	Syab.g_00524
OG0001518	Prah.g_02506	Syab.g_02775
OG0001519	Prah.g_02515	Syab.g_02796
OG0001525	Prah.g_01202	Syab.g_01823
OG0001527	Prah.g_01453	Syab.g_01998
OG0001529	Prah.g_00050	Syab.g_00051
OG0001530	Prah.g_01903	Syab.g_02507
OG0001531	Prah.g_01774	Syab.g_02367
OG0001532	Prah.g_01252	Syab.g_01024
OG0001533	Prah.g_01187	Syab.g_00636
OG0001533	Prah.g_00222	Syab.g_00576
OG0001534	Prah.g_00865	Syab.g_01297
OG0001535	Prah.g_00853	Syab.g_01316
OG0001536	Prah.g_00792	Syab.g_01388
OG0001537	Prah.g_00707	Syab.g_01606
OG0001538	Prah.g_00662	Syab.g_01278
OG0001539	Prah.g_00559	Syab.g_01641
OG0001540	Prah.g_02255	Syab.g_02538
OG0001541	Prah.g_02318	Syab.g_02603
OG0001542	Prah.g_02335	Syab.g_02614
OG0001543	Prah.g_02414	Syab.g_02686
OG0001544	Prah.g_02514	Syab.g_02795
OG0001545	Prah.g_02572	Syab.g_02874
OG0001555	Prah.g_01817	Syab.g_02418
OG0001558	Prah.g_00021	Syab.g_00021
OG0001559	Prah.g_01902	Syab.g_02506
OG0001560	Prah.g_01889	Syab.g_02492
OG0001561	Prah.g_00859	Syab.g_01309
OG0001562	Prah.g_00845	Syab.g_01324
OG0001565	Prah.g_00621	Syab.g_01837
OG0001572	Prah.g_01101	Syab.g_02215
OG0001574	Prah.g_01456	Syab.g_02000
OG0001575	Prah.g_01450	Syab.g_01995
OG0001576	Prah.g_01379	Syab.g_00896
OG0001577	Prah.g_01326	Syab.g_00964
OG0001579	Prah.g_01953	Syab.g_00489, Syab.g_00494
OG0001580	Prah.g_02479	Syab.g_02740
OG0001589	Prah.g_01735	Syab.g_02331
OG0001590	Prah.g_00578	Syab.g_01879, Syab.g_01742, Syab.g_01753
OG0001591	Prah.g_00552	Syab.g_01566
OG0001592	Prah.g_02480	Syab.g_02741
OG0001614	Prah.g_00158	Syab.g_00121
OG0001615	Prah.g_01475	Syab.g_01727, Syab.g_02023
OG0001616	Prah.g_01261	Syab.g_01013
OG0001617	Prah.g_00989	Syab.g_01183
OG0001618	Prah.g_00877	Syab.g_01665
OG0001619	Prah.g_00782	Syab.g_01399
OG0001620	Prah.g_01924	Syab.g_00535
OG0001621	Prah.g_02097	Syab.g_00337
OG0001622	Prah.g_02581	Syab.g_02884
OG0001627	Prah.g_01613	Syab.g_02167
OG0001634	Prah.g_00447	Syab.g_01560
OG0001635	Prah.g_01206	Syab.g_00090
OG0001636	Prah.g_00043	Syab.g_00041
OG0001637	Prah.g_01751	Syab.g_02344
OG0001638	Prah.g_01691	Syab.g_02270
OG0001639	Prah.g_01616	Syab.g_02170
OG0001640	Prah.g_00902	Syab.g_01233
OG0001641	Prah.g_00827	Syab.g_01341
OG0001642	Prah.g_00580	Syab.g_02027
OG0001643	Prah.g_00496	Syab.g_01869
OG0001652	Prah.g_00019	Syab.g_00019
OG0001653	Prah.g_01878	Syab.g_02482
OG0001654	Prah.g_01614	Syab.g_02168
OG0001655	Prah.g_00214, Prah.g_02423	Syab.g_02056, Syab.g_02672
OG0001656	Prah.g_01954	Syab.g_00493
OG0001657	Prah.g_02293	Syab.g_02575
OG0001658	Prah.g_02489	Syab.g_02754
OG0001669	Prah.g_00094	Syab.g_02892
OG0001671	Prah.g_02407	Syab.g_02691
OG0001672	Prah.g_01855, Prah.g_01853	Syab.g_02448
OG0001673	Prah.g_01783	Syab.g_02375
OG0001674	Prah.g_01755	Syab.g_01525
OG0001675	Prah.g_00841, Prah.g_00843	Syab.g_01326
OG0001676	Prah.g_01951	Syab.g_00492
OG0001677	Prah.g_01964	Syab.g_00475
OG0001678	Prah.g_02069	Syab.g_00370
OG0001692	Prah.g_00413	Syab.g_00782
OG0001693	Prah.g_00212	Syab.g_01209
OG0001694	Prah.g_02136	Syab.g_00293
OG0001695	Prah.g_02568	Syab.g_02869
OG0001703	Prah.g_01574	Syab.g_02089
OG0001712	Prah.g_00612	Syab.g_01764
OG0001715	Prah.g_01165	Syab.g_01788
OG0001716	Prah.g_00584	Syab.g_01734
OG0001726	Prah.g_00745	Syab.g_01087
OG0001729	Prah.g_01769	Syab.g_02362
OG0001730	Prah.g_01766	Syab.g_02358
OG0001731	Prah.g_01630	Syab.g_02188
OG0001732	Prah.g_01267	Syab.g_01045
OG0001734	Prah.g_00582	Syab.g_01735
OG0001735	Prah.g_00461	Syab.g_01535
OG0001737	Prah.g_02154	Syab.g_00274
OG0001738	Prah.g_02185	Syab.g_00233
OG0001739	Prah.g_02566	Syab.g_02867
OG0001740	Prah.g_02571	Syab.g_02871
OG0001747	Prah.g_02276	Syab.g_02559
OG0001748	Prah.g_02405	Syab.g_02693
OG0001750	Prah.g_01876	Syab.g_02480
OG0001751	Prah.g_01784	Syab.g_02376
OG0001752	Prah.g_01763	Syab.g_02354
OG0001753	Prah.g_01757	Syab.g_02347
OG0001754	Prah.g_01754	Syab.g_02346
OG0001755	Prah.g_01522	Syab.g_02141
OG0001758	Prah.g_01121	Syab.g_01483
OG0001761	Prah.g_00944	Syab.g_01920
OG0001762	Prah.g_00834	Syab.g_01333
OG0001763	Prah.g_00822, Prah.g_00823	Syab.g_01346
OG0001764	Prah.g_00748	Syab.g_01436
OG0001766	Prah.g_02161	Syab.g_00263
OG0001767	Prah.g_02216	Syab.g_00218
OG0001768	Prah.g_02342	Syab.g_02620
OG0001783	Prah.g_00153	Syab.g_00116
OG0001784	Prah.g_01871	Syab.g_02474, Syab.g_02476
OG0001785	Prah.g_01753, Prah.g_01752	Syab.g_02345
OG0001786	Prah.g_01646	Syab.g_02213
OG0001787	Prah.g_01502	Syab.g_02042
OG0001788	Prah.g_01499	Syab.g_02039
OG0001789	Prah.g_01363	Syab.g_00916
OG0001790	Prah.g_01334	Syab.g_00948
OG0001791	Prah.g_01309	Syab.g_00986, Syab.g_01677
OG0001792	Prah.g_01274	Syab.g_01053
OG0001794	Prah.g_01129	Syab.g_01301, Syab.g_01300
OG0001796	Prah.g_00847	Syab.g_01322
OG0001797	Prah.g_00775	Syab.g_01407
OG0001798	Prah.g_00520	Syab.g_01894
OG0001799	Prah.g_00479	Syab.g_01854
OG0001800	Prah.g_00429	Syab.g_00819
OG0001801	Prah.g_00422	Syab.g_00804
OG0001803	Prah.g_00236	Syab.g_00589
OG0001804	Prah.g_00207	Syab.g_00553
OG0001805	Prah.g_02088	Syab.g_00342
OG0001806	Prah.g_02125	Syab.g_00305
OG0001807	Prah.g_02218	Syab.g_00215
OG0001808	Prah.g_02226	Syab.g_00209
OG0001809	Prah.g_02266	Syab.g_02549
OG0001811	Prah.g_02325	Syab.g_02612
OG0001812	Prah.g_02481	Syab.g_02742
OG0001813	Prah.g_02535	Syab.g_02810
OG0001814	Prah.g_02590	Syab.g_02899
OG0001815	Prah.g_02599	Syab.g_02909
OG0001816	Prah.g_00554	Syab.g_01644
OG0001835	Prah.g_01021	Syab.g_01059
OG0001837	Prah.g_02406	Syab.g_02692
OG0001838	Prah.g_00009	Syab.g_00008
OG0001839	Prah.g_00039	Syab.g_00037
OG0001840	Prah.g_00056	Syab.g_00057
OG0001841	Prah.g_00064	Syab.g_00064
OG0001843	Prah.g_00159	Syab.g_00122
OG0001844	Prah.g_00160	Syab.g_00123
OG0001845	Prah.g_00162	Syab.g_00124
OG0001846	Prah.g_00184	Syab.g_02526
OG0001847	Prah.g_00186	Syab.g_02524
OG0001848	Prah.g_00190	Syab.g_02520
OG0001849	Prah.g_01865	Syab.g_02464
OG0001850	Prah.g_01858	Syab.g_02451
OG0001851	Prah.g_01848	Syab.g_02444
OG0001852	Prah.g_01847	Syab.g_02443
OG0001853	Prah.g_01840	Syab.g_02436
OG0001854	Prah.g_01780	Syab.g_02371
OG0001856	Prah.g_01650	Syab.g_02228
OG0001857	Prah.g_01647	Syab.g_02225
OG0001858	Prah.g_01626	Syab.g_02183
OG0001859	Prah.g_01585	Syab.g_02077
OG0001860	Prah.g_01573	Syab.g_02091
OG0001861	Prah.g_01559	Syab.g_02103
OG0001862	Prah.g_01547	Syab.g_02115
OG0001863	Prah.g_01542	Syab.g_02121
OG0001864	Prah.g_01487	Syab.g_02032
OG0001865	Prah.g_01420	Syab.g_01801, Syab.g_01966
OG0001866	Prah.g_01395	Syab.g_01933
OG0001867	Prah.g_01386	Syab.g_01922
OG0001868	Prah.g_01366	Syab.g_00910
OG0001869	Prah.g_01327	Syab.g_00963
OG0001870	Prah.g_01319	Syab.g_00972
OG0001871	Prah.g_01314	Syab.g_00977
OG0001872	Prah.g_01281	Syab.g_01058
OG0001873	Prah.g_01260	Syab.g_01014
OG0001874	Prah.g_01241	Syab.g_01011
OG0001875	Prah.g_01122	Syab.g_01493
OG0001876	Prah.g_01123	Syab.g_01494
OG0001877	Prah.g_00979	Syab.g_01177
OG0001878	Prah.g_00838	Syab.g_01329
OG0001879	Prah.g_00831	Syab.g_01336
OG0001880	Prah.g_00799	Syab.g_01379
OG0001881	Prah.g_00798	Syab.g_01380
OG0001882	Prah.g_00778	Syab.g_01404
OG0001883	Prah.g_00774	Syab.g_01408
OG0001884	Prah.g_00764	Syab.g_01805
OG0001885	Prah.g_00753	Syab.g_01431
OG0001886	Prah.g_00749	Syab.g_01435
OG0001887	Prah.g_00723	Syab.g_01617
OG0001888	Prah.g_00682	Syab.g_01592
OG0001889	Prah.g_00653	Syab.g_01288
OG0001890	Prah.g_00590	Syab.g_01721
OG0001891	Prah.g_00586	Syab.g_01725
OG0001892	Prah.g_00573	Syab.g_01838
OG0001893	Prah.g_00519	Syab.g_01893
OG0001894	Prah.g_00502	Syab.g_01874
OG0001895	Prah.g_00426	Syab.g_00813
OG0001896	Prah.g_00220	Syab.g_00574
OG0001897	Prah.g_01931	Syab.g_00532
OG0001898	Prah.g_01947	Syab.g_00513
OG0001899	Prah.g_02006	Syab.g_00434
OG0001900	Prah.g_02109	Syab.g_00320
OG0001901	Prah.g_02110	Syab.g_00319
OG0001902	Prah.g_02141	Syab.g_00288
OG0001903	Prah.g_02150	Syab.g_00279
OG0001904	Prah.g_02220	Syab.g_00213
OG0001905	Prah.g_02228	Syab.g_00206
OG0001906	Prah.g_02256	Syab.g_02539
OG0001908	Prah.g_02319	Syab.g_02605
OG0001909	Prah.g_02340	Syab.g_02618
OG0001910	Prah.g_02401	Syab.g_02697
OG0001912	Prah.g_02500	Syab.g_02765
OG0001913	Prah.g_02502	Syab.g_02769
OG0001914	Prah.g_02529, Prah.g_02530	Syab.g_01751
OG0001915	Prah.g_01199	Syab.g_02906
OG0001929	Prah.g_00072	Syab.g_00071
OG0001932	Prah.g_00157	Syab.g_00120
OG0001933	Prah.g_01900	Syab.g_02503
OG0001934	Prah.g_01885	Syab.g_02488
OG0001935	Prah.g_01845	Syab.g_02441
OG0001936	Prah.g_01813	Syab.g_01467
OG0001937	Prah.g_01638	Syab.g_02196
OG0001938	Prah.g_01571	Syab.g_02093
OG0001939	Prah.g_01477	Syab.g_01845
OG0001940	Prah.g_01436	Syab.g_01981
OG0001941	Prah.g_01371	Syab.g_00905
OG0001943	Prah.g_01308	Syab.g_00987
OG0001944	Prah.g_01207	Syab.g_01442
OG0001946	Prah.g_00984	Syab.g_01178
OG0001947	Prah.g_00900	Syab.g_01235
OG0001948	Prah.g_00825	Syab.g_01344
OG0001949	Prah.g_00809	Syab.g_01363
OG0001950	Prah.g_00807	Syab.g_01365
OG0001951	Prah.g_00797	Syab.g_01381
OG0001952	Prah.g_00777	Syab.g_01405
OG0001953	Prah.g_00776	Syab.g_01406
OG0001957	Prah.g_00514	Syab.g_01888
OG0001958	Prah.g_00458	Syab.g_01537
OG0001960	Prah.g_00330, Prah.g_00329	Syab.g_00717
OG0001961	Prah.g_00307	Syab.g_00692
OG0001964	Prah.g_02057	Syab.g_00383
OG0001965	Prah.g_02096	Syab.g_02045
OG0001966	Prah.g_02104	Syab.g_00326
OG0001967	Prah.g_02106	Syab.g_00324
OG0001968	Prah.g_02107	Syab.g_00323
OG0001969	Prah.g_02169	Syab.g_00251
OG0001970	Prah.g_02258	Syab.g_02541
OG0001971	Prah.g_02338	Syab.g_02616
OG0001972	Prah.g_02389	Syab.g_02710
OG0001973	Prah.g_02464, Prah.g_02473	Syab.g_02720
OG0001974	Prah.g_02487	Syab.g_02750
OG0001975	Prah.g_02528	Syab.g_01750
OG0001976	Prah.g_02531	Syab.g_01752
OG0001995	Prah.g_01492	Syab.g_00345
OG0001997	Prah.g_01874	Syab.g_02478
OG0001998	Prah.g_01748	Syab.g_00888
OG0001999	Prah.g_01721	Syab.g_02321
OG0002000	Prah.g_01520	Syab.g_02143
OG0002002	Prah.g_01280	Syab.g_01057
OG0002003	Prah.g_00976	Syab.g_01175
OG0002004	Prah.g_00966	Syab.g_00198, Syab.g_02255
OG0002006	Prah.g_00899	Syab.g_01236
OG0002007	Prah.g_00898	Syab.g_01237
OG0002008	Prah.g_00836	Syab.g_01331
OG0002009	Prah.g_00704	Syab.g_01603
OG0002011	Prah.g_00211	Syab.g_00559
OG0002013	Prah.g_02189	Syab.g_02456
OG0002014	Prah.g_02202	Syab.g_00221
OG0002016	Prah.g_02408	Syab.g_02690
OG0002017	Prah.g_02545	Syab.g_02823
OG0002018	Prah.g_02570	Syab.g_02870
OG0002037	Prah.g_01568	Syab.g_00262, Syab.g_01139
OG0002038	Prah.g_01312	Syab.g_00979
OG0002039	Prah.g_01300	Syab.g_00998
OG0002040	Prah.g_01299	Syab.g_00999
OG0002041	Prah.g_00820	Syab.g_01348
OG0002042	Prah.g_00802	Syab.g_01376
OG0002043	Prah.g_00757	Syab.g_01422
OG0002044	Prah.g_00607	Syab.g_01701
OG0002045	Prah.g_00305	Syab.g_00672
OG0002046	Prah.g_00302	Syab.g_00666
OG0002048	Prah.g_01967	Syab.g_00471
OG0002049	Prah.g_02049	Syab.g_00389
OG0002050	Prah.g_02116	Syab.g_00314
OG0002051	Prah.g_02317	Syab.g_02602
OG0002053	Prah.g_02523	Syab.g_01482
OG0002110	Prah.g_00725	Syab.g_00077
OG0002113	Prah.g_00040	Syab.g_00038
OG0002115	Prah.g_01669	Syab.g_02246
OG0002117	Prah.g_01306	Syab.g_00989
OG0002118	Prah.g_01269	Syab.g_01048
OG0002119	Prah.g_01242	Syab.g_02685
OG0002121	Prah.g_01107	Syab.g_00801
OG0002122	Prah.g_00975	Syab.g_01174
OG0002123	Prah.g_00883	Syab.g_01271
OG0002124	Prah.g_00585	Syab.g_01732
OG0002128	Prah.g_02527	Syab.g_01746
OG0002129	Prah.g_00392	Syab.g_00756
OG0002130	Prah.g_01362	Syab.g_00917
OG0002159	Prah.g_00138	Syab.g_00102, Syab.g_02737
OG0002162	Prah.g_01442	Syab.g_01987
OG0002166	Prah.g_00971	Syab.g_01169
OG0002167	Prah.g_00960	Syab.g_01848
OG0002168	Prah.g_00901	Syab.g_01234
OG0002170	Prah.g_01943	Syab.g_00520
OG0002172	Prah.g_02404	Syab.g_02694
OG0002173	Prah.g_02416	Syab.g_02683
OG0002174	Prah.g_02546	Syab.g_02824
OG0002175	Prah.g_02462	Syab.g_01040
OG0002231	Prah.g_00961	Syab.g_00926
OG0002233	Prah.g_00945	Syab.g_02359
OG0002234	Prah.g_00889	Syab.g_00633
OG0002235	Prah.g_00690	Syab.g_01584
OG0002236	Prah.g_00569	Syab.g_01545
OG0002237	Prah.g_00507	Syab.g_01880
OG0002238	Prah.g_00469	Syab.g_01469
OG0002239	Prah.g_00355	Syab.g_02224
OG0002243	Prah.g_02472	Syab.g_02735
OG0002245	Prah.g_00210	Syab.g_00558
OG0002277	Prah.g_00075	Syab.g_00074
OG0002279	Prah.g_01899	Syab.g_02502
OG0002289	Prah.g_00301	Syab.g_00663
OG0002290	Prah.g_00245	Syab.g_02607
OG0002291	Prah.g_02326, Prah.g_02333	Syab.g_02556
OG0002292	Prah.g_02351	Syab.g_02627
