Orthogroup	Prah	Prbj
OG0001088	Prah.g_00972	Prbj.g_00931
OG0001089	Prah.g_01025	Prbj.g_00757
OG0001090	Prah.g_00886	Prbj.g_02180
OG0001091	Prah.g_00884	Prbj.g_02182
OG0001092	Prah.g_00882	Prbj.g_02183
OG0001093	Prah.g_00878	Prbj.g_02187
OG0001094	Prah.g_00673	Prbj.g_02406
OG0001095	Prah.g_00654	Prbj.g_02425
OG0001096	Prah.g_00637	Prbj.g_02441
OG0001097	Prah.g_00593	Prbj.g_02486
OG0001098	Prah.g_00743	Prbj.g_02323
OG0001099	Prah.g_00192	Prbj.g_01553
OG0001100	Prah.g_00740	Prbj.g_02333
OG0001101	Prah.g_00739	Prbj.g_02334
OG0001102	Prah.g_00736	Prbj.g_02337
OG0001103	Prah.g_00734	Prbj.g_02339
OG0001104	Prah.g_00684	Prbj.g_02396
OG0001105	Prah.g_00689	Prbj.g_02391
OG0001106	Prah.g_00784	Prbj.g_02280
OG0001107	Prah.g_00794	Prbj.g_02270
OG0001108	Prah.g_00801	Prbj.g_02263
OG0001109	Prah.g_00803	Prbj.g_02261
OG0001110	Prah.g_00806	Prbj.g_02259
OG0001111	Prah.g_00808	Prbj.g_02257
OG0001112	Prah.g_00810	Prbj.g_02255
OG0001113	Prah.g_00811	Prbj.g_02254
OG0001114	Prah.g_00812	Prbj.g_02253
OG0001115	Prah.g_00814	Prbj.g_02251
OG0001116	Prah.g_00815	Prbj.g_02250
OG0001117	Prah.g_00816	Prbj.g_02249
OG0001118	Prah.g_00817	Prbj.g_02248
OG0001119	Prah.g_00818	Prbj.g_02247
OG0001120	Prah.g_00821	Prbj.g_02245
OG0001122	Prah.g_00849	Prbj.g_02216
OG0001123	Prah.g_00856	Prbj.g_02209
OG0001124	Prah.g_00858	Prbj.g_02207
OG0001125	Prah.g_00860	Prbj.g_02205
OG0001126	Prah.g_00903	Prbj.g_01850
OG0001127	Prah.g_00904	Prbj.g_01849
OG0001128	Prah.g_00907	Prbj.g_01846
OG0001129	Prah.g_00908	Prbj.g_01845
OG0001130	Prah.g_00909	Prbj.g_01844
OG0001131	Prah.g_00893	Prbj.g_02687
OG0001132	Prah.g_00539	Prbj.g_02537
OG0001133	Prah.g_00521	Prbj.g_02555
OG0001134	Prah.g_02524	Prbj.g_01990
OG0001135	Prah.g_02526	Prbj.g_01992
OG0001136	Prah.g_01324	Prbj.g_00969
OG0001137	Prah.g_01305	Prbj.g_00832
OG0001138	Prah.g_01253	Prbj.g_00004
OG0001139	Prah.g_01251	Prbj.g_00006
OG0001140	Prah.g_01250	Prbj.g_00007
OG0001141	Prah.g_01249	Prbj.g_00008
OG0001142	Prah.g_01248	Prbj.g_00009
OG0001143	Prah.g_01264	Prbj.g_01907
OG0001144	Prah.g_01273	Prbj.g_02153
OG0001145	Prah.g_01353	Prbj.g_01717
OG0001146	Prah.g_01369	Prbj.g_01733
OG0001147	Prah.g_00323	Prbj.g_00121
OG0001148	Prah.g_01577	Prbj.g_01640
OG0001149	Prah.g_01578	Prbj.g_01641
OG0001150	Prah.g_01579	Prbj.g_01642
OG0001151	Prah.g_01591	Prbj.g_01654
OG0001152	Prah.g_01592	Prbj.g_01655
OG0001153	Prah.g_00366	Prbj.g_00651
OG0001154	Prah.g_00365	Prbj.g_00652
OG0001155	Prah.g_01617	Prbj.g_01686
OG0001156	Prah.g_01620	Prbj.g_01689
OG0001157	Prah.g_00538	Prbj.g_02538
OG0001158	Prah.g_01621	Prbj.g_01690
OG0001159	Prah.g_01622	Prbj.g_01691
OG0001160	Prah.g_01651	Prbj.g_00884
OG0001161	Prah.g_00541	Prbj.g_02535
OG0001162	Prah.g_01050	Prbj.g_00780
OG0001163	Prah.g_01665	Prbj.g_00870
OG0001164	Prah.g_01670	Prbj.g_00865
OG0001165	Prah.g_01673	Prbj.g_00862
OG0001166	Prah.g_01699	Prbj.g_00482
OG0001167	Prah.g_01725	Prbj.g_00461
OG0001168	Prah.g_01727	Prbj.g_00459
OG0001169	Prah.g_01729	Prbj.g_00457
OG0001170	Prah.g_01731	Prbj.g_00455
OG0001171	Prah.g_01742	Prbj.g_00445
OG0001172	Prah.g_02068	Prbj.g_02653
OG0001173	Prah.g_02067	Prbj.g_02652
OG0001174	Prah.g_02059	Prbj.g_02644
OG0001175	Prah.g_02058	Prbj.g_02643
OG0001176	Prah.g_02042	Prbj.g_01028
OG0001177	Prah.g_02044	Prbj.g_01030
OG0001178	Prah.g_01682	Prbj.g_00851
OG0001179	Prah.g_02013	Prbj.g_00999
OG0001180	Prah.g_01988	Prbj.g_00407
OG0001181	Prah.g_01984	Prbj.g_00403
OG0001182	Prah.g_01976	Prbj.g_00394
OG0001183	Prah.g_01965	Prbj.g_00367
OG0001184	Prah.g_02239	Prbj.g_01509
OG0001185	Prah.g_00156	Prbj.g_01592
OG0001186	Prah.g_00088	Prbj.g_01253
OG0001187	Prah.g_00085	Prbj.g_01249
OG0001188	Prah.g_00080	Prbj.g_01245
OG0001189	Prah.g_00057	Prbj.g_01223
OG0001190	Prah.g_02490	Prbj.g_01955
OG0001191	Prah.g_02503	Prbj.g_01968
OG0001192	Prah.g_02508	Prbj.g_01975
OG0001193	Prah.g_02548	Prbj.g_02013
OG0001194	Prah.g_02550	Prbj.g_02019
OG0001195	Prah.g_02551	Prbj.g_02020
OG0001196	Prah.g_02587	Prbj.g_02056
OG0001197	Prah.g_02589	Prbj.g_02058
OG0001198	Prah.g_02601	Prbj.g_02070
OG0001199	Prah.g_01844	Prbj.g_00570
OG0001200	Prah.g_01846	Prbj.g_00572
OG0001201	Prah.g_01898	Prbj.g_00621
OG0001202	Prah.g_02359	Prbj.g_01164
OG0001204	Prah.g_02077	Prbj.g_01340
OG0001205	Prah.g_00240	Prbj.g_00110
OG0001206	Prah.g_00291	Prbj.g_00151
OG0001207	Prah.g_01575	Prbj.g_01638
OG0001208	Prah.g_01564	Prbj.g_01628
OG0001209	Prah.g_01498	Prbj.g_02130
OG0001210	Prah.g_01484	Prbj.g_02142
OG0001211	Prah.g_01467	Prbj.g_01864
OG0001212	Prah.g_01407	Prbj.g_01771
OG0001213	Prah.g_00510	Prbj.g_02565
OG0001214	Prah.g_00499	Prbj.g_02575
OG0001215	Prah.g_00973	Prbj.g_00932
OG0001216	Prah.g_00885	Prbj.g_02181
OG0001217	Prah.g_01447	Prbj.g_01884
OG0001218	Prah.g_00356	Prbj.g_00663
OG0001219	Prah.g_00755	Prbj.g_02311
OG0001220	Prah.g_00575	Prbj.g_02503
OG0001221	Prah.g_00715	Prbj.g_02364
OG0001222	Prah.g_02517	Prbj.g_01984
OG0001223	Prah.g_00824	Prbj.g_02243
OG0001224	Prah.g_00911	Prbj.g_01842
OG0001225	Prah.g_00913	Prbj.g_01840
OG0001226	Prah.g_01192	Prbj.g_00678
OG0001227	Prah.g_01601	Prbj.g_01669
OG0001228	Prah.g_01278	Prbj.g_02158
OG0001229	Prah.g_01663	Prbj.g_00873
OG0001230	Prah.g_00418	Prbj.g_01046
OG0001231	Prah.g_00018	Prbj.g_01184
OG0001232	Prah.g_01704	Prbj.g_00477
OG0001233	Prah.g_01732	Prbj.g_00454
OG0001234	Prah.g_02055	Prbj.g_02640
OG0001235	Prah.g_02047	Prbj.g_01033
OG0001236	Prah.g_02235	Prbj.g_01505
OG0001237	Prah.g_02240	Prbj.g_01512
OG0001238	Prah.g_02504	Prbj.g_01969
OG0001239	Prah.g_01841	Prbj.g_00567
OG0001240	Prah.g_01881	Prbj.g_00604
OG0001241	Prah.g_01891	Prbj.g_00614
OG0001242	Prah.g_00185	Prbj.g_01560
OG0001243	Prah.g_02251	Prbj.g_01529
OG0001245	Prah.g_01181	Prbj.g_00689
OG0001246	Prah.g_01537	Prbj.g_02091
OG0001247	Prah.g_00625	Prbj.g_02453
OG0001248	Prah.g_00981	Prbj.g_00943
OG0001249	Prah.g_01946	Prbj.g_00347
OG0001250	Prah.g_00597	Prbj.g_02482
OG0001252	Prah.g_00906	Prbj.g_01847
OG0001253	Prah.g_01176	Prbj.g_00696
OG0001254	Prah.g_02525	Prbj.g_01991
OG0001255	Prah.g_01037	Prbj.g_00769
OG0001258	Prah.g_01671	Prbj.g_00864
OG0001259	Prah.g_01730	Prbj.g_00456
OG0001260	Prah.g_01761	Prbj.g_00426
OG0001261	Prah.g_02004	Prbj.g_00990
OG0001262	Prah.g_00060	Prbj.g_01226
OG0001263	Prah.g_02253	Prbj.g_01531
OG0001265	Prah.g_00187	Prbj.g_01558
OG0001266	Prah.g_02363	Prbj.g_01168
OG0001267	Prah.g_02134	Prbj.g_01405
OG0001268	Prah.g_01934	Prbj.g_00335
OG0001269	Prah.g_00579	Prbj.g_02500
OG0001270	Prah.g_00228	Prbj.g_00098
OG0001271	Prah.g_00309	Prbj.g_00131
OG0001272	Prah.g_01560	Prbj.g_01624
OG0001273	Prah.g_00506	Prbj.g_02568
OG0001274	Prah.g_02393	Prbj.g_00269
OG0001275	Prah.g_00837	Prbj.g_02227
OG0001276	Prah.g_00855	Prbj.g_02210
OG0001277	Prah.g_02573	Prbj.g_02042
OG0001278	Prah.g_01284	Prbj.g_02165
OG0001279	Prah.g_00431	Prbj.g_01299
OG0001280	Prah.g_01361	Prbj.g_01725
OG0001281	Prah.g_01370	Prbj.g_01734
OG0001283	Prah.g_02582	Prbj.g_02051
OG0001285	Prah.g_01709	Prbj.g_00473
OG0001286	Prah.g_01990	Prbj.g_00409
OG0001288	Prah.g_00130	Prbj.g_01286
OG0001290	Prah.g_01890	Prbj.g_00613
OG0001291	Prah.g_02263	Prbj.g_01541
OG0001292	Prah.g_02083	Prbj.g_01346
OG0001293	Prah.g_02108	Prbj.g_01369
OG0001294	Prah.g_00443	Prbj.g_00826
OG0001295	Prah.g_01481	Prbj.g_02145
OG0001297	Prah.g_01527	Prbj.g_02100
OG0001298	Prah.g_01435	Prbj.g_01797
OG0001300	Prah.g_00986	Prbj.g_00947
OG0001301	Prah.g_01023	Prbj.g_00755
OG0001302	Prah.g_01802	Prbj.g_01337
OG0001303	Prah.g_00756	Prbj.g_02309
OG0001307	Prah.g_00326	Prbj.g_00670
OG0001308	Prah.g_00396	Prbj.g_01074
OG0001309	Prah.g_01521	Prbj.g_02106
OG0001310	Prah.g_01693	Prbj.g_00488
OG0001311	Prah.g_00857	Prbj.g_02208
OG0001312	Prah.g_00766	Prbj.g_02298
OG0001313	Prah.g_00300	Prbj.g_00142
OG0001313	Prah.g_00299	Prbj.g_00143
OG0001316	Prah.g_02269	Prbj.g_01548
OG0001319	Prah.g_02124	Prbj.g_01395
OG0001321	Prah.g_00253	Prbj.g_00119
OG0001322	Prah.g_00254	Prbj.g_00120
OG0001323	Prah.g_01518	Prbj.g_02109
OG0001324	Prah.g_00987	Prbj.g_00948
OG0001326	Prah.g_02557	Prbj.g_02026
OG0001328	Prah.g_00722	Prbj.g_02357
OG0001329	Prah.g_01213	Prbj.g_00043
OG0001330	Prah.g_01354	Prbj.g_01718
OG0001331	Prah.g_01581	Prbj.g_01644
OG0001332	Prah.g_01605	Prbj.g_01674
OG0001333	Prah.g_01726	Prbj.g_00460
OG0001334	Prah.g_01961	Prbj.g_00363
OG0001335	Prah.g_01960	Prbj.g_00362
OG0001336	Prah.g_02583	Prbj.g_02052
OG0001337	Prah.g_01950	Prbj.g_00353
OG0001339	Prah.g_01893	Prbj.g_00616
OG0001340	Prah.g_01949	Prbj.g_00352
OG0001341	Prah.g_00615	Prbj.g_02463
OG0001344	Prah.g_01317	Prbj.g_00845
OG0001347	Prah.g_00082	Prbj.g_01278
OG0001347	Prah.g_00098	Prbj.g_00979
OG0001348	Prah.g_02412	Prbj.g_00249
OG0001351	Prah.g_00256	Prbj.g_01893
OG0001352	Prah.g_01029	Prbj.g_00760
OG0001353	Prah.g_00606	Prbj.g_02473
OG0001354	Prah.g_00813	Prbj.g_02252
OG0001355	Prah.g_00710	Prbj.g_02368
OG0001356	Prah.g_02519	Prbj.g_01986
OG0001357	Prah.g_00215	Prbj.g_00073
OG0001357	Prah.g_01175	Prbj.g_00697
OG0001358	Prah.g_00527	Prbj.g_02549
OG0001360	Prah.g_01240	Prbj.g_00018
OG0001361	Prah.g_01294	Prbj.g_00309
OG0001362	Prah.g_00390	Prbj.g_01078
OG0001363	Prah.g_00388	Prbj.g_01080
OG0001365	Prah.g_02495	Prbj.g_01960
OG0001366	Prah.g_01702	Prbj.g_00479
OG0001366	Prah.g_00319	Prbj.g_00123
OG0001367	Prah.g_00925	Prbj.g_01104, Prbj.g_02016, Prbj.g_00849, Prbj.g_01037
OG0001367	Prah.g_00938	Prbj.g_02147
OG0001367	Prah.g_01110, Prah.g_01114	Prbj.g_01175
OG0001367	Prah.g_00928	Prbj.g_01822, Prbj.g_00218
OG0001367	Prah.g_00551	Prbj.g_00505
OG0001369	Prah.g_01880	Prbj.g_00603
OG0001370	Prah.g_00617	Prbj.g_02460
OG0001371	Prah.g_01789	Prbj.g_00184
OG0001372	Prah.g_01812	Prbj.g_01324
OG0001373	Prah.g_02556	Prbj.g_02025
OG0001374	Prah.g_02564	Prbj.g_02033
OG0001376	Prah.g_02511	Prbj.g_01978
OG0001377	Prah.g_02510	Prbj.g_01977
OG0001378	Prah.g_00223	Prbj.g_00091
OG0001379	Prah.g_01356	Prbj.g_01720
OG0001380	Prah.g_00571	Prbj.g_02508
OG0001381	Prah.g_00895	Prbj.g_02689
OG0001382	Prah.g_00891	Prbj.g_02174
OG0001383	Prah.g_01771	Prbj.g_02616
OG0001383	Prah.g_01770	Prbj.g_02617
OG0001385	Prah.g_02553	Prbj.g_02022
OG0001386	Prah.g_02554	Prbj.g_02023
OG0001387	Prah.g_02555	Prbj.g_02024
OG0001388	Prah.g_02558	Prbj.g_02027
OG0001389	Prah.g_02559	Prbj.g_02028
OG0001390	Prah.g_02560	Prbj.g_02029
OG0001391	Prah.g_02561	Prbj.g_02030
OG0001392	Prah.g_02562	Prbj.g_02031
OG0001393	Prah.g_02563	Prbj.g_02032
OG0001394	Prah.g_00700	Prbj.g_02381
OG0001395	Prah.g_00868	Prbj.g_02197
OG0001396	Prah.g_00081	Prbj.g_01277
OG0001397	Prah.g_00389	Prbj.g_01079
OG0001398	Prah.g_01180	Prbj.g_00690
OG0001399	Prah.g_01971	Prbj.g_00377
OG0001400	Prah.g_02278	Prbj.g_00547
OG0001401	Prah.g_00602	Prbj.g_02477
OG0001402	Prah.g_00522	Prbj.g_02554
OG0001403	Prah.g_00037	Prbj.g_01203
OG0001405	Prah.g_01957	Prbj.g_00360
OG0001406	Prah.g_02512	Prbj.g_01979
OG0001409	Prah.g_01307	Prbj.g_00834
OG0001410	Prah.g_00325	Prbj.g_00671
OG0001412	Prah.g_00083	Prbj.g_00978
OG0001414	Prah.g_01786	Prbj.g_00181
OG0001415	Prah.g_01412	Prbj.g_01776
OG0001416	Prah.g_01367	Prbj.g_01731
OG0001418	Prah.g_02051	Prbj.g_02636
OG0001422	Prah.g_00282	Prbj.g_00158
OG0001423	Prah.g_01078	Prbj.g_02711, Prbj.g_01102
OG0001425	Prah.g_02507	Prbj.g_01972
OG0001431	Prah.g_00998	Prbj.g_00731
OG0001434	Prah.g_00696	Prbj.g_02385
OG0001435	Prah.g_00737	Prbj.g_02336
OG0001436	Prah.g_02210	Prbj.g_01484
OG0001436	Prah.g_02217	Prbj.g_01485
OG0001437	Prah.g_01411	Prbj.g_01775
OG0001438	Prah.g_02149	Prbj.g_01420
OG0001441	Prah.g_01516	Prbj.g_02111
OG0001442	Prah.g_00691	Prbj.g_02389
OG0001443	Prah.g_01664	Prbj.g_00872
OG0001444	Prah.g_01875	Prbj.g_00598
OG0001444	Prah.g_00137	Prbj.g_01810
OG0001446	Prah.g_01211	Prbj.g_00047
OG0001449	Prah.g_01806	Prbj.g_01327
OG0001450	Prah.g_00965	Prbj.g_00921
OG0001451	Prah.g_00866	Prbj.g_02199
OG0001455	Prah.g_02425	Prbj.g_00227
OG0001461	Prah.g_00260	Prbj.g_01889
OG0001462	Prah.g_00044	Prbj.g_01210
OG0001463	Prah.g_02142	Prbj.g_01413
OG0001464	Prah.g_01948	Prbj.g_00351
OG0001470	Prah.g_00119	Prbj.g_01255
OG0001475	Prah.g_00121	Prbj.g_01257
OG0001477	Prah.g_01020	Prbj.g_00750
OG0001478	Prah.g_00303	Prbj.g_00137
OG0001479	Prah.g_01936	Prbj.g_00337
OG0001484	Prah.g_00892	Prbj.g_02172
OG0001485	Prah.g_01609	Prbj.g_01678
OG0001487	Prah.g_00357	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Prah.g_01301	Prbj.g_00828
OG0001489	Prah.g_01979	Prbj.g_00398
OG0001491	Prah.g_01231, Prah.g_01233	Prbj.g_00023
OG0001494	Prah.g_00111	Prbj.g_01124
OG0001495	Prah.g_02045	Prbj.g_01031
OG0001496	Prah.g_01016	Prbj.g_00746
OG0001497	Prah.g_01019	Prbj.g_00749
OG0001498	Prah.g_00206	Prbj.g_00065
OG0001500	Prah.g_01785	Prbj.g_00180
OG0001501	Prah.g_01344	Prbj.g_00168
OG0001503	Prah.g_01803	Prbj.g_01336
OG0001506	Prah.g_01217	Prbj.g_00036
OG0001508	Prah.g_00118	Prbj.g_01254
OG0001510	Prah.g_00143	Prbj.g_01818
OG0001511	Prah.g_01906	Prbj.g_00628
OG0001512	Prah.g_01775	Prbj.g_02612
OG0001513	Prah.g_01194	Prbj.g_00676
OG0001514	Prah.g_01015	Prbj.g_00745
OG0001515	Prah.g_00978	Prbj.g_00939
OG0001516	Prah.g_00453	Prbj.g_00817
OG0001517	Prah.g_01939	Prbj.g_00340
OG0001518	Prah.g_02506	Prbj.g_01971
OG0001519	Prah.g_02515	Prbj.g_01982
OG0001525	Prah.g_01202	Prbj.g_02626
OG0001527	Prah.g_01453	Prbj.g_01878
OG0001529	Prah.g_00050	Prbj.g_01216
OG0001530	Prah.g_01903	Prbj.g_00626
OG0001531	Prah.g_01774	Prbj.g_02613
OG0001532	Prah.g_01252	Prbj.g_00005
OG0001533	Prah.g_01187	Prbj.g_00683
OG0001533	Prah.g_00222	Prbj.g_00090
OG0001534	Prah.g_00865	Prbj.g_02200
OG0001535	Prah.g_00853	Prbj.g_02212
OG0001536	Prah.g_00792	Prbj.g_02272
OG0001537	Prah.g_00707	Prbj.g_02372
OG0001538	Prah.g_00662	Prbj.g_02417
OG0001539	Prah.g_00559	Prbj.g_02522
OG0001540	Prah.g_02255	Prbj.g_01533
OG0001541	Prah.g_02318	Prbj.g_00507
OG0001542	Prah.g_02335	Prbj.g_01142
OG0001543	Prah.g_02414	Prbj.g_00247
OG0001544	Prah.g_02514	Prbj.g_01981
OG0001545	Prah.g_02572	Prbj.g_02041
OG0001550	Prah.g_01182	Prbj.g_00688
OG0001553	Prah.g_00411	Prbj.g_01053
OG0001555	Prah.g_01817	Prbj.g_01316
OG0001558	Prah.g_00021	Prbj.g_01187
OG0001559	Prah.g_01902	Prbj.g_00625
OG0001560	Prah.g_01889	Prbj.g_00612
OG0001561	Prah.g_00859	Prbj.g_02206
OG0001562	Prah.g_00845	Prbj.g_02220
OG0001563	Prah.g_01996	Prbj.g_00982
OG0001565	Prah.g_00621	Prbj.g_02457
OG0001572	Prah.g_01101	Prbj.g_00213
OG0001574	Prah.g_01456	Prbj.g_01876
OG0001575	Prah.g_01450	Prbj.g_01881
OG0001576	Prah.g_01379	Prbj.g_01743
OG0001577	Prah.g_01326	Prbj.g_00967
OG0001579	Prah.g_01953	Prbj.g_00356
OG0001580	Prah.g_02479	Prbj.g_01944
OG0001588	Prah.g_02223	Prbj.g_01492
OG0001589	Prah.g_01735	Prbj.g_00452
OG0001590	Prah.g_00578	Prbj.g_02501
OG0001591	Prah.g_00552	Prbj.g_02526
OG0001592	Prah.g_02480	Prbj.g_01945
OG0001598	Prah.g_01342	Prbj.g_00951
OG0001614	Prah.g_00158	Prbj.g_01590
OG0001615	Prah.g_01475	Prbj.g_02667
OG0001616	Prah.g_01261	Prbj.g_01911
OG0001617	Prah.g_00989	Prbj.g_01092
OG0001618	Prah.g_00877	Prbj.g_02188
OG0001619	Prah.g_00782	Prbj.g_02282
OG0001620	Prah.g_01924	Prbj.g_00326
OG0001621	Prah.g_02097	Prbj.g_01358
OG0001622	Prah.g_02581	Prbj.g_02050
OG0001627	Prah.g_01613	Prbj.g_01682
OG0001634	Prah.g_00447	Prbj.g_00823
OG0001635	Prah.g_01421, Prah.g_01206	Prbj.g_02633
OG0001636	Prah.g_00043	Prbj.g_01209
OG0001637	Prah.g_01751	Prbj.g_00436
OG0001638	Prah.g_01691	Prbj.g_00490
OG0001639	Prah.g_01616	Prbj.g_01685
OG0001640	Prah.g_00902	Prbj.g_01851
OG0001641	Prah.g_00827	Prbj.g_02238
OG0001642	Prah.g_00580	Prbj.g_02499
OG0001643	Prah.g_00496	Prbj.g_02578
OG0001652	Prah.g_00019	Prbj.g_01185
OG0001653	Prah.g_01878	Prbj.g_00601
OG0001654	Prah.g_01614	Prbj.g_01683
OG0001655	Prah.g_00214	Prbj.g_00072
OG0001655	Prah.g_02423	Prbj.g_00229
OG0001656	Prah.g_01954	Prbj.g_00357
OG0001657	Prah.g_02293	Prbj.g_00532
OG0001658	Prah.g_02489	Prbj.g_01954
OG0001661	Prah.g_01208	Prbj.g_00045, Prbj.g_00051
OG0001670	Prah.g_01003	Prbj.g_00736
OG0001671	Prah.g_02407	Prbj.g_00254
OG0001672	Prah.g_01855, Prah.g_01853	Prbj.g_00578
OG0001673	Prah.g_01783	Prbj.g_00178
OG0001674	Prah.g_01755	Prbj.g_00432
OG0001674	Prah.g_01756	Prbj.g_00431
OG0001675	Prah.g_00841	Prbj.g_02223
OG0001675	Prah.g_00843	Prbj.g_02221
OG0001676	Prah.g_01951	Prbj.g_00354
OG0001677	Prah.g_01964	Prbj.g_00366
OG0001684	Prah.g_01419	Prbj.g_01783
OG0001691	Prah.g_00742	Prbj.g_02325
OG0001692	Prah.g_00413	Prbj.g_01051
OG0001693	Prah.g_00212	Prbj.g_00070
OG0001694	Prah.g_02136	Prbj.g_01407
OG0001695	Prah.g_02568	Prbj.g_02036
OG0001696	Prah.g_00964	Prbj.g_00920
OG0001698	Prah.g_01034	Prbj.g_00764
OG0001703	Prah.g_01574	Prbj.g_01637
OG0001712	Prah.g_00612	Prbj.g_02465
OG0001715	Prah.g_01165	Prbj.g_00707
OG0001716	Prah.g_00584	Prbj.g_02495
OG0001726	Prah.g_00745	Prbj.g_02321
OG0001728	Prah.g_00093	Prbj.g_01256
OG0001729	Prah.g_01769	Prbj.g_02618
OG0001730	Prah.g_01766	Prbj.g_00421
OG0001731	Prah.g_01630	Prbj.g_01698
OG0001732	Prah.g_01267	Prbj.g_01904
OG0001734	Prah.g_00582	Prbj.g_02497
OG0001735	Prah.g_00461	Prbj.g_00808
OG0001736	Prah.g_01944	Prbj.g_00345
OG0001737	Prah.g_02154	Prbj.g_01425
OG0001738	Prah.g_02185	Prbj.g_01458
OG0001740	Prah.g_02571	Prbj.g_02039
OG0001746	Prah.g_00213	Prbj.g_00071
OG0001747	Prah.g_02276	Prbj.g_00549
OG0001748	Prah.g_02405	Prbj.g_00256
OG0001749	Prah.g_02203	Prbj.g_01475
OG0001750	Prah.g_01876	Prbj.g_00599
OG0001751	Prah.g_01784	Prbj.g_00179
OG0001752	Prah.g_01763	Prbj.g_00424
OG0001753	Prah.g_01757	Prbj.g_00430
OG0001754	Prah.g_01754	Prbj.g_00433
OG0001755	Prah.g_01522	Prbj.g_02105
OG0001757	Prah.g_01198	Prbj.g_00315, Prbj.g_02170, Prbj.g_00673
OG0001760	Prah.g_00977	Prbj.g_00936
OG0001761	Prah.g_00944	Prbj.g_00901
OG0001762	Prah.g_00834	Prbj.g_02230
OG0001763	Prah.g_00822, Prah.g_00823	Prbj.g_02244
OG0001764	Prah.g_00748	Prbj.g_02318
OG0001766	Prah.g_02161	Prbj.g_01435
OG0001767	Prah.g_02216	Prbj.g_01483
OG0001768	Prah.g_02342	Prbj.g_01149
OG0001783	Prah.g_00153	Prbj.g_01595
OG0001784	Prah.g_01871	Prbj.g_00594
OG0001785	Prah.g_01753	Prbj.g_00434
OG0001785	Prah.g_01752	Prbj.g_00435
OG0001786	Prah.g_01646	Prbj.g_01714
OG0001787	Prah.g_01502	Prbj.g_02126
OG0001788	Prah.g_01499	Prbj.g_02129
OG0001789	Prah.g_01363	Prbj.g_01727
OG0001790	Prah.g_01334	Prbj.g_00960
OG0001791	Prah.g_01309	Prbj.g_00837
OG0001792	Prah.g_01274	Prbj.g_02154
OG0001793	Prah.g_01174	Prbj.g_00698
OG0001794	Prah.g_01129	Prbj.g_00718
OG0001795	Prah.g_01049	Prbj.g_00779
OG0001796	Prah.g_00847	Prbj.g_02218
OG0001797	Prah.g_00775	Prbj.g_02289
OG0001798	Prah.g_00520	Prbj.g_02556
OG0001799	Prah.g_00479	Prbj.g_02595
OG0001800	Prah.g_00429	Prbj.g_01295
OG0001801	Prah.g_00422	Prbj.g_01042
OG0001802	Prah.g_00317	Prbj.g_00125
OG0001803	Prah.g_00236	Prbj.g_00106
OG0001804	Prah.g_00207	Prbj.g_00066
OG0001805	Prah.g_02088	Prbj.g_01351
OG0001806	Prah.g_02125	Prbj.g_01396
OG0001807	Prah.g_02218	Prbj.g_01486
OG0001808	Prah.g_02226	Prbj.g_01497
OG0001809	Prah.g_02266	Prbj.g_01544
OG0001810	Prah.g_02267	Prbj.g_01546
OG0001811	Prah.g_02325	Prbj.g_01139
OG0001812	Prah.g_02481	Prbj.g_01946
OG0001813	Prah.g_02535	Prbj.g_02001
OG0001814	Prah.g_02590	Prbj.g_02059
OG0001815	Prah.g_02599	Prbj.g_02068
OG0001835	Prah.g_01021	Prbj.g_00753
OG0001837	Prah.g_02406	Prbj.g_00255
OG0001838	Prah.g_00009	Prbj.g_02081
OG0001839	Prah.g_00039	Prbj.g_01205
OG0001840	Prah.g_00056	Prbj.g_01222
OG0001841	Prah.g_00064	Prbj.g_01230
OG0001842	Prah.g_00139	Prbj.g_01812
OG0001843	Prah.g_00159	Prbj.g_01589
OG0001844	Prah.g_00160	Prbj.g_01588
OG0001845	Prah.g_00162	Prbj.g_01582
OG0001846	Prah.g_00184	Prbj.g_01561
OG0001847	Prah.g_00186	Prbj.g_01559
OG0001848	Prah.g_00190	Prbj.g_01555
OG0001849	Prah.g_01865	Prbj.g_00586
OG0001850	Prah.g_01858	Prbj.g_00579
OG0001851	Prah.g_01848	Prbj.g_00574
OG0001852	Prah.g_01847	Prbj.g_00573
OG0001853	Prah.g_01840	Prbj.g_00566
OG0001854	Prah.g_01780	Prbj.g_00175
OG0001855	Prah.g_01750	Prbj.g_00437
OG0001856	Prah.g_01650	Prbj.g_00886
OG0001857	Prah.g_01647	Prbj.g_00889
OG0001858	Prah.g_01626	Prbj.g_01695
OG0001859	Prah.g_01585	Prbj.g_01648
OG0001860	Prah.g_01573	Prbj.g_01636
OG0001861	Prah.g_01559	Prbj.g_01623
OG0001862	Prah.g_01547	Prbj.g_01611
OG0001863	Prah.g_01542	Prbj.g_01606
OG0001864	Prah.g_01487	Prbj.g_02140
OG0001865	Prah.g_01420	Prbj.g_01784
OG0001866	Prah.g_01395	Prbj.g_01759
OG0001867	Prah.g_01386	Prbj.g_01749
OG0001868	Prah.g_01366	Prbj.g_01730
OG0001869	Prah.g_01327	Prbj.g_00966
OG0001870	Prah.g_01319	Prbj.g_00974
OG0001871	Prah.g_01314	Prbj.g_00842
OG0001872	Prah.g_01281	Prbj.g_02161
OG0001873	Prah.g_01260	Prbj.g_01912
OG0001874	Prah.g_01241	Prbj.g_00017
OG0001877	Prah.g_00979	Prbj.g_00940
