Orthogroup	Prah	Syak
OG0001170	Prah.g_01731	Syak.g_02360
OG0001171	Prah.g_01742	Syak.g_02349
OG0001172	Prah.g_02068	Syak.g_01388
OG0001173	Prah.g_02067	Syak.g_01387
OG0001174	Prah.g_02059	Syak.g_01379
OG0001175	Prah.g_02058	Syak.g_01378
OG0001176	Prah.g_02042	Syak.g_01354
OG0001177	Prah.g_02044	Syak.g_01356
OG0001178	Prah.g_01682	Syak.g_02411
OG0001179	Prah.g_02013	Syak.g_01324
OG0001181	Prah.g_01984	Syak.g_01296
OG0001182	Prah.g_01976	Syak.g_01287
OG0001183	Prah.g_01965	Syak.g_01282
OG0001184	Prah.g_02239	Syak.g_01571
OG0001185	Prah.g_00156	Syak.g_01643
OG0001186	Prah.g_00088	Syak.g_01709
OG0001187	Prah.g_00085	Syak.g_01712
OG0001188	Prah.g_00080	Syak.g_01714
OG0001189	Prah.g_00057	Syak.g_01736
OG0001190	Prah.g_02490	Syak.g_01942
OG0001191	Prah.g_02503	Syak.g_01928
OG0001192	Prah.g_02508	Syak.g_01921
OG0001193	Prah.g_02548	Syak.g_01888
OG0001194	Prah.g_02550	Syak.g_01882
OG0001195	Prah.g_02551	Syak.g_01881
OG0001196	Prah.g_02587	Syak.g_01811
OG0001197	Prah.g_02589	Syak.g_01809
OG0001198	Prah.g_02601	Syak.g_01798
OG0001199	Prah.g_01844	Syak.g_02249
OG0001200	Prah.g_01846	Syak.g_02247
OG0001201	Prah.g_01898	Syak.g_02191
OG0001202	Prah.g_02359	Syak.g_02061
OG0001204	Prah.g_02077	Syak.g_01404
OG0001205	Prah.g_00240	Syak.g_01181
OG0001206	Prah.g_00291	Syak.g_01148
OG0001207	Prah.g_01575	Syak.g_02566
OG0001208	Prah.g_01564	Syak.g_02576
OG0001209	Prah.g_01498	Syak.g_02643
OG0001210	Prah.g_01484	Syak.g_02654
OG0001211	Prah.g_01467	Syak.g_02669
OG0001212	Prah.g_01407	Syak.g_02728
OG0001213	Prah.g_00510	Syak.g_00025
OG0001214	Prah.g_00499	Syak.g_00037
OG0001215	Prah.g_00973	Syak.g_00697
OG0001216	Prah.g_00885	Syak.g_00805
OG0001217	Prah.g_01447	Syak.g_00138
OG0001218	Prah.g_00356	Syak.g_01093
OG0001219	Prah.g_00755	Syak.g_00551
OG0001220	Prah.g_00575	Syak.g_00580
OG0001221	Prah.g_00715	Syak.g_00390
OG0001222	Prah.g_02517	Syak.g_00517
OG0001223	Prah.g_00824	Syak.g_00472
OG0001224	Prah.g_00911	Syak.g_00739
OG0001226	Prah.g_01192	Syak.g_02239
OG0001227	Prah.g_01601	Syak.g_00963
OG0001228	Prah.g_01278	Syak.g_00619
OG0001229	Prah.g_01663	Syak.g_00711
OG0001230	Prah.g_00418	Syak.g_01030
OG0001231	Prah.g_00018	Syak.g_01777
OG0001232	Prah.g_01704	Syak.g_02385
OG0001233	Prah.g_01732	Syak.g_02359
OG0001234	Prah.g_02055	Syak.g_01374
OG0001235	Prah.g_02047	Syak.g_01362
OG0001236	Prah.g_02235	Syak.g_01568
OG0001237	Prah.g_02240	Syak.g_01573
OG0001238	Prah.g_02504	Syak.g_01926
OG0001239	Prah.g_01841	Syak.g_02252
OG0001240	Prah.g_01881	Syak.g_02206
OG0001241	Prah.g_01891	Syak.g_02197
OG0001242	Prah.g_00185	Syak.g_02168
OG0001243	Prah.g_02251	Syak.g_02160
OG0001244	Prah.g_02279	Syak.g_02132
OG0001245	Prah.g_01181	Syak.g_00248
OG0001246	Prah.g_01537	Syak.g_02604
OG0001247	Prah.g_00625	Syak.g_00618
OG0001248	Prah.g_00981	Syak.g_00147
OG0001249	Prah.g_01946	Syak.g_01251
OG0001250	Prah.g_00597	Syak.g_00602
OG0001252	Prah.g_00906	Syak.g_00754
OG0001253	Prah.g_01176	Syak.g_00250
OG0001254	Prah.g_02525	Syak.g_00272
OG0001255	Prah.g_01037	Syak.g_00066
OG0001256	Prah.g_01658	Syak.g_02430
OG0001258	Prah.g_01671	Syak.g_02420
OG0001259	Prah.g_01730	Syak.g_02361
OG0001260	Prah.g_01761	Syak.g_02332
OG0001261	Prah.g_02004	Syak.g_01315
OG0001262	Prah.g_00060	Syak.g_01734
OG0001263	Prah.g_02253	Syak.g_02157
OG0001265	Prah.g_00187	Syak.g_02170
OG0001266	Prah.g_02363	Syak.g_02057
OG0001267	Prah.g_02134	Syak.g_01459
OG0001268	Prah.g_01934	Syak.g_01240
OG0001269	Prah.g_00579	Syak.g_02323
OG0001270	Prah.g_00228	Syak.g_01194
OG0001271	Prah.g_00309	Syak.g_01121
OG0001272	Prah.g_01560	Syak.g_02580
OG0001273	Prah.g_00506	Syak.g_00030
OG0001274	Prah.g_02393	Syak.g_01988
OG0001275	Prah.g_00837	Syak.g_00633
OG0001276	Prah.g_00855	Syak.g_00649
OG0001277	Prah.g_02573	Syak.g_01829
OG0001278	Prah.g_01284	Syak.g_00671
OG0001279	Prah.g_00431	Syak.g_00105
OG0001280	Prah.g_01361	Syak.g_00933
OG0001281	Prah.g_01370	Syak.g_00944
OG0001283	Prah.g_02582	Syak.g_01818
OG0001285	Prah.g_01709	Syak.g_02381
OG0001286	Prah.g_01990	Syak.g_01301
OG0001287	Prah.g_00148	Syak.g_01652
OG0001288	Prah.g_00130	Syak.g_01686
OG0001290	Prah.g_01890	Syak.g_02198
OG0001291	Prah.g_02263	Syak.g_02147
OG0001292	Prah.g_02083	Syak.g_01410
OG0001293	Prah.g_02108	Syak.g_01432
OG0001294	Prah.g_00443	Syak.g_00355
OG0001295	Prah.g_01481	Syak.g_00740
OG0001296	Prah.g_01531	Syak.g_02610
OG0001297	Prah.g_01527	Syak.g_02614
OG0001298	Prah.g_01435	Syak.g_02703
OG0001300	Prah.g_00986	Syak.g_00706
OG0001301	Prah.g_01023	Syak.g_00721
OG0001302	Prah.g_01802	Syak.g_00068
OG0001303	Prah.g_00756	Syak.g_00548
OG0001307	Prah.g_00326	Syak.g_00344
OG0001308	Prah.g_00396	Syak.g_01054
OG0001309	Prah.g_01521	Syak.g_02620
OG0001311	Prah.g_00857	Syak.g_00651
OG0001312	Prah.g_00766	Syak.g_00537
OG0001313	Prah.g_00300	Syak.g_01140
OG0001316	Prah.g_02269	Syak.g_02140
OG0001319	Prah.g_02124	Syak.g_01448
OG0001321	Prah.g_00253	Syak.g_01172
OG0001322	Prah.g_00254	Syak.g_01171
OG0001323	Prah.g_01518	Syak.g_02623
OG0001324	Prah.g_00987	Syak.g_00707
OG0001326	Prah.g_02557	Syak.g_01870, Syak.g_01154
OG0001327	Prah.g_00555	Syak.g_00362
OG0001328	Prah.g_00722	Syak.g_00383
OG0001329	Prah.g_01213	Syak.g_00280
OG0001330	Prah.g_01354	Syak.g_00925
OG0001331	Prah.g_01581	Syak.g_02559
OG0001332	Prah.g_01605	Syak.g_02485
OG0001333	Prah.g_01726	Syak.g_02365
OG0001334	Prah.g_01961	Syak.g_01274
OG0001335	Prah.g_01960	Syak.g_01273
OG0001336	Prah.g_02583	Syak.g_01817
OG0001337	Prah.g_01950	Syak.g_01253, Syak.g_01262
OG0001340	Prah.g_01949	Syak.g_01261
OG0001344	Prah.g_01317	Syak.g_00893
OG0001347	Prah.g_00082	Syak.g_01885
OG0001347	Prah.g_00098	Syak.g_01622
OG0001348	Prah.g_02412	Syak.g_00774
OG0001350	Prah.g_01778	Syak.g_02306
OG0001351	Prah.g_00256	Syak.g_01164
OG0001352	Prah.g_01029	Syak.g_00764
OG0001353	Prah.g_00606	Syak.g_00612
OG0001354	Prah.g_00813	Syak.g_00485
OG0001355	Prah.g_00710	Syak.g_00144
OG0001356	Prah.g_01163	Syak.g_00773
OG0001358	Prah.g_00527	Syak.g_00007
OG0001360	Prah.g_01240	Syak.g_00854
OG0001361	Prah.g_01294	Syak.g_00859
OG0001365	Prah.g_02495	Syak.g_01937
OG0001366	Prah.g_01702	Syak.g_02391
OG0001369	Prah.g_01880	Syak.g_02207
OG0001371	Prah.g_01789	Syak.g_02231
OG0001373	Prah.g_02556	Syak.g_01871
OG0001374	Prah.g_02564	Syak.g_01863
OG0001376	Prah.g_02511	Syak.g_01916
OG0001377	Prah.g_02510	Syak.g_01917
OG0001378	Prah.g_00223	Syak.g_01196
OG0001379	Prah.g_01356	Syak.g_00927
OG0001380	Prah.g_00571	Syak.g_00237
OG0001382	Prah.g_00891	Syak.g_01169
OG0001383	Prah.g_01771	Syak.g_02312
OG0001385	Prah.g_02553	Syak.g_01874
OG0001386	Prah.g_02554	Syak.g_01873
OG0001387	Prah.g_02555	Syak.g_01872
OG0001388	Prah.g_02558	Syak.g_01869
OG0001389	Prah.g_02559	Syak.g_01868
OG0001390	Prah.g_02560	Syak.g_01867
OG0001391	Prah.g_02561	Syak.g_01866
OG0001392	Prah.g_02562	Syak.g_01865
OG0001393	Prah.g_02563	Syak.g_01864
OG0001394	Prah.g_00700	Syak.g_00399
OG0001395	Prah.g_00868	Syak.g_00789
OG0001396	Prah.g_00081	Syak.g_01884
OG0001398	Prah.g_01180	Syak.g_00571
OG0001401	Prah.g_00602	Syak.g_00608
OG0001402	Prah.g_00522	Syak.g_00012
OG0001405	Prah.g_01957	Syak.g_01271
OG0001406	Prah.g_02512	Syak.g_01915
OG0001409	Prah.g_01307	Syak.g_00878
OG0001410	Prah.g_00325	Syak.g_00343
OG0001412	Prah.g_00083	Syak.g_01886
OG0001416	Prah.g_01367	Syak.g_00941
OG0001422	Prah.g_00282	Syak.g_00928
OG0001425	Prah.g_02507	Syak.g_01922
OG0001433	Prah.g_01162	Syak.g_00771
OG0001434	Prah.g_00696	Syak.g_00404
OG0001435	Prah.g_00737	Syak.g_00369
OG0001436	Prah.g_02210	Syak.g_01546
OG0001436	Prah.g_02217	Syak.g_01547
OG0001438	Prah.g_02149	Syak.g_01475
OG0001442	Prah.g_00691	Syak.g_00415
OG0001443	Prah.g_01664	Syak.g_01909
OG0001444	Prah.g_01875	Syak.g_02212
OG0001444	Prah.g_00137	Syak.g_01678
OG0001449	Prah.g_01806	Syak.g_01401
OG0001452	Prah.g_01220	Syak.g_01419
OG0001460	Prah.g_01161	Syak.g_00770
OG0001461	Prah.g_00260	Syak.g_00276
OG0001462	Prah.g_00044	Syak.g_01750
OG0001464	Prah.g_01948	Syak.g_01260
OG0001470	Prah.g_00119	Syak.g_01592
OG0001475	Prah.g_00121	Syak.g_01594
OG0001477	Prah.g_01020	Syak.g_00718
OG0001478	Prah.g_00303	Syak.g_01133
OG0001479	Prah.g_01936	Syak.g_01242
OG0001488	Prah.g_01301	Syak.g_00872
OG0001489	Prah.g_01979	Syak.g_01291, Syak.g_00278
OG0001495	Prah.g_02045	Syak.g_01357
OG0001496	Prah.g_01016	Syak.g_00715
OG0001497	Prah.g_01019	Syak.g_00717
OG0001498	Prah.g_00206	Syak.g_01214
OG0001508	Prah.g_00118	Syak.g_01591
OG0001510	Prah.g_00143	Syak.g_01662
OG0001511	Prah.g_01906	Syak.g_02183
OG0001512	Prah.g_01775	Syak.g_02308
OG0001513	Prah.g_00243	Syak.g_01572
OG0001514	Prah.g_01015	Syak.g_00714
OG0001515	Prah.g_00978	Syak.g_00701
OG0001516	Prah.g_00453	Syak.g_00346
OG0001517	Prah.g_01939	Syak.g_01245
OG0001518	Prah.g_02506	Syak.g_01924
OG0001519	Prah.g_02515	Syak.g_01907
OG0001525	Prah.g_01202	Syak.g_00091
OG0001527	Prah.g_01453	Syak.g_02682
OG0001528	Prah.g_00120	Syak.g_01593
OG0001529	Prah.g_00050	Syak.g_01743
OG0001530	Prah.g_01903	Syak.g_02185
OG0001531	Prah.g_01774	Syak.g_02309
OG0001532	Prah.g_01252	Syak.g_00838
OG0001533	Prah.g_01187	Syak.g_01155
OG0001533	Prah.g_00222	Syak.g_01198
OG0001534	Prah.g_00865	Syak.g_00665
OG0001535	Prah.g_00853	Syak.g_00646
OG0001536	Prah.g_00792	Syak.g_00508
OG0001537	Prah.g_00707	Syak.g_00392
OG0001538	Prah.g_00662	Syak.g_00439
OG0001539	Prah.g_00559	Syak.g_00364
OG0001540	Prah.g_02255	Syak.g_02155
OG0001541	Prah.g_02318	Syak.g_02089
OG0001542	Prah.g_02335	Syak.g_02080
OG0001543	Prah.g_02414	Syak.g_02007
OG0001544	Prah.g_02514	Syak.g_01908
OG0001545	Prah.g_02572	Syak.g_01830
OG0001553	Prah.g_00411	Syak.g_01037
OG0001556	Prah.g_01158, Prah.g_01157	Syak.g_00845
OG0001558	Prah.g_00021	Syak.g_01774
OG0001559	Prah.g_01902	Syak.g_02186
OG0001560	Prah.g_01889	Syak.g_02199
OG0001561	Prah.g_00859	Syak.g_00653
OG0001562	Prah.g_00845	Syak.g_00639
OG0001563	Prah.g_01996	Syak.g_01306
OG0001565	Prah.g_00621	Syak.g_00083
OG0001572	Prah.g_01101	Syak.g_00097
OG0001574	Prah.g_01456	Syak.g_02680
OG0001576	Prah.g_01379	Syak.g_00955
OG0001577	Prah.g_01326	Syak.g_00903
OG0001578	Prah.g_00939, Prah.g_01150	Syak.g_00229
OG0001579	Prah.g_01953	Syak.g_01267
OG0001580	Prah.g_02479	Syak.g_01953
OG0001588	Prah.g_02223	Syak.g_01554
OG0001589	Prah.g_01735	Syak.g_02356
OG0001590	Prah.g_00578	Syak.g_00029, Syak.g_00325, Syak.g_00268
OG0001591	Prah.g_00552	Syak.g_00357
OG0001592	Prah.g_02480	Syak.g_01952
OG0001614	Prah.g_00158	Syak.g_01641
OG0001615	Prah.g_01475	Syak.g_00589, Syak.g_02660
OG0001616	Prah.g_01261	Syak.g_00851
OG0001617	Prah.g_00989	Syak.g_00710
OG0001618	Prah.g_00877	Syak.g_00793
OG0001619	Prah.g_00782	Syak.g_00520
OG0001620	Prah.g_01924	Syak.g_01233
OG0001621	Prah.g_02097	Syak.g_01420
OG0001622	Prah.g_02581	Syak.g_01820
OG0001634	Prah.g_00447	Syak.g_00352
OG0001635	Prah.g_01206	Syak.g_01690
OG0001636	Prah.g_00043	Syak.g_01751
OG0001637	Prah.g_01751	Syak.g_02340, Syak.g_02337
OG0001638	Prah.g_01691	Syak.g_02404
OG0001639	Prah.g_01616	Syak.g_02481
OG0001640	Prah.g_00902	Syak.g_00759
OG0001641	Prah.g_00827	Syak.g_00467
OG0001642	Prah.g_00580	Syak.g_00581
OG0001643	Prah.g_00496	Syak.g_00040
OG0001652	Prah.g_00019	Syak.g_01776
OG0001653	Prah.g_01878	Syak.g_02209
OG0001654	Prah.g_01614	Syak.g_02483
OG0001655	Prah.g_00214, Prah.g_02423	Syak.g_00131
OG0001656	Prah.g_01954	Syak.g_01268
OG0001657	Prah.g_02293	Syak.g_02117
OG0001658	Prah.g_02489	Syak.g_01943
OG0001671	Prah.g_02407	Syak.g_02002
OG0001672	Prah.g_01855, Prah.g_01853	Syak.g_02241
OG0001673	Prah.g_01783	Syak.g_02299
OG0001674	Prah.g_01755	Syak.g_01017
OG0001674	Prah.g_01756	Syak.g_01016
OG0001675	Prah.g_00841, Prah.g_00843	Syak.g_00637
OG0001676	Prah.g_01951	Syak.g_01264
OG0001677	Prah.g_01964	Syak.g_01281
OG0001678	Prah.g_02069	Syak.g_01389
OG0001690	Prah.g_01493, Prah.g_02437	Syak.g_02027
OG0001692	Prah.g_00413	Syak.g_01035
OG0001693	Prah.g_00212	Syak.g_00735, Syak.g_00733
OG0001694	Prah.g_02136	Syak.g_01461
OG0001695	Prah.g_02568	Syak.g_01836
OG0001703	Prah.g_01574	Syak.g_02567
OG0001712	Prah.g_00612	Syak.g_00225
OG0001715	Prah.g_01165	Syak.g_00122
OG0001716	Prah.g_00584	Syak.g_00584, Syak.g_02046, Syak.g_01670
OG0001726	Prah.g_00745	Syak.g_00572
OG0001729	Prah.g_01769	Syak.g_02314
OG0001730	Prah.g_01766	Syak.g_02326
OG0001731	Prah.g_01630	Syak.g_02463
OG0001732	Prah.g_01267	Syak.g_00822
OG0001734	Prah.g_00582	Syak.g_00583
OG0001735	Prah.g_00461	Syak.g_00331
OG0001737	Prah.g_02154	Syak.g_01481
OG0001738	Prah.g_02185	Syak.g_01523
OG0001739	Prah.g_02566	Syak.g_01838
OG0001740	Prah.g_02571	Syak.g_01833
OG0001747	Prah.g_02276	Syak.g_02135
OG0001748	Prah.g_02405	Syak.g_02000
OG0001749	Prah.g_02203	Syak.g_01539
OG0001750	Prah.g_01876	Syak.g_02211
OG0001751	Prah.g_01784	Syak.g_02298
OG0001752	Prah.g_01763	Syak.g_02328
OG0001753	Prah.g_01757	Syak.g_00888
OG0001754	Prah.g_01754	Syak.g_02335
OG0001755	Prah.g_01522	Syak.g_02619
OG0001758	Prah.g_01121	Syak.g_00292
OG0001761	Prah.g_00944	Syak.g_02757
OG0001762	Prah.g_00834	Syak.g_00630
OG0001763	Prah.g_00822, Prah.g_00823	Syak.g_00473
OG0001764	Prah.g_00748	Syak.g_00559
OG0001766	Prah.g_02161	Syak.g_01491
OG0001767	Prah.g_02216	Syak.g_01545
OG0001768	Prah.g_02342	Syak.g_02074
OG0001783	Prah.g_00153	Syak.g_01647
OG0001784	Prah.g_01871	Syak.g_02216
OG0001785	Prah.g_01753, Prah.g_01752	Syak.g_02336, Syak.g_02339
OG0001786	Prah.g_01646	Syak.g_02444
OG0001787	Prah.g_01502	Syak.g_02639
OG0001788	Prah.g_01499	Syak.g_02642
OG0001789	Prah.g_01363	Syak.g_00935
OG0001790	Prah.g_01334	Syak.g_00908
OG0001791	Prah.g_01309	Syak.g_00788, Syak.g_00880
OG0001792	Prah.g_01274	Syak.g_00814
OG0001794	Prah.g_01129	Syak.g_00661
OG0001796	Prah.g_00847	Syak.g_00641
OG0001797	Prah.g_00775	Syak.g_00528
OG0001798	Prah.g_00520	Syak.g_00015
OG0001799	Prah.g_00479	Syak.g_00052
OG0001800	Prah.g_00429	Syak.g_00993, Syak.g_00992
OG0001801	Prah.g_00422	Syak.g_01024
OG0001803	Prah.g_00236	Syak.g_01185
OG0001804	Prah.g_00207	Syak.g_01213
OG0001805	Prah.g_02088	Syak.g_01415
OG0001806	Prah.g_02125	Syak.g_01449
OG0001807	Prah.g_02218	Syak.g_01548
OG0001808	Prah.g_02226	Syak.g_01557
OG0001809	Prah.g_02266	Syak.g_02144
OG0001810	Prah.g_02267	Syak.g_02142
OG0001811	Prah.g_02325	Syak.g_02082
OG0001812	Prah.g_02481	Syak.g_01951
OG0001813	Prah.g_02535	Syak.g_01901
OG0001814	Prah.g_02590	Syak.g_01808
OG0001815	Prah.g_02599	Syak.g_01800
OG0001816	Prah.g_00554	Syak.g_00361
OG0001835	Prah.g_01021	Syak.g_00142
OG0001837	Prah.g_02406	Syak.g_02001
OG0001838	Prah.g_00009	Syak.g_01786
OG0001839	Prah.g_00039	Syak.g_01755
OG0001840	Prah.g_00056	Syak.g_01737
OG0001841	Prah.g_00064	Syak.g_01730
OG0001843	Prah.g_00159	Syak.g_01640
OG0001844	Prah.g_00160	Syak.g_01639
OG0001845	Prah.g_00162	Syak.g_01638
OG0001846	Prah.g_00184	Syak.g_02167
OG0001847	Prah.g_00186	Syak.g_02169
OG0001848	Prah.g_00190	Syak.g_02173
OG0001849	Prah.g_01865	Syak.g_02223
OG0001850	Prah.g_01858	Syak.g_02238
OG0001851	Prah.g_01848	Syak.g_02245
OG0001852	Prah.g_01847	Syak.g_02246
OG0001853	Prah.g_01840	Syak.g_02253
OG0001854	Prah.g_01780	Syak.g_02304
OG0001855	Prah.g_01750	Syak.g_01013
OG0001856	Prah.g_01650	Syak.g_02438
OG0001857	Prah.g_01647	Syak.g_02441
OG0001858	Prah.g_01626	Syak.g_02468
OG0001859	Prah.g_01585	Syak.g_02555
OG0001860	Prah.g_01573	Syak.g_02569
OG0001861	Prah.g_01559	Syak.g_02581
OG0001862	Prah.g_01547	Syak.g_02593
OG0001863	Prah.g_01542	Syak.g_02599
OG0001864	Prah.g_01487	Syak.g_02652
OG0001865	Prah.g_01420	Syak.g_02716
OG0001866	Prah.g_01395	Syak.g_02743
OG0001867	Prah.g_01386	Syak.g_02755
OG0001868	Prah.g_01366	Syak.g_00940
OG0001869	Prah.g_01327	Syak.g_00904
OG0001870	Prah.g_01319	Syak.g_00895
OG0001871	Prah.g_01314	Syak.g_00890
OG0001872	Prah.g_01281	Syak.g_00809
OG0001873	Prah.g_01260	Syak.g_00850
OG0001874	Prah.g_01241	Syak.g_00853
OG0001875	Prah.g_01122	Syak.g_00293
OG0001876	Prah.g_01123	Syak.g_00294
OG0001877	Prah.g_00979	Syak.g_00702
OG0001878	Prah.g_00838	Syak.g_00634
OG0001879	Prah.g_00831	Syak.g_00627
OG0001880	Prah.g_00799	Syak.g_00499
OG0001881	Prah.g_00798	Syak.g_00500
OG0001882	Prah.g_00778	Syak.g_00525
OG0001883	Prah.g_00774	Syak.g_00531
OG0001884	Prah.g_00764	Syak.g_00113
OG0001885	Prah.g_00753	Syak.g_00553
OG0001886	Prah.g_00749	Syak.g_00557
OG0001887	Prah.g_00723	Syak.g_00382
OG0001888	Prah.g_00682	Syak.g_00408
OG0001889	Prah.g_00653	Syak.g_00449
OG0001890	Prah.g_00590	Syak.g_00595
OG0001891	Prah.g_00586	Syak.g_00591
OG0001892	Prah.g_00573	Syak.g_00082
OG0001893	Prah.g_00519	Syak.g_00016
OG0001894	Prah.g_00502	Syak.g_00034
OG0001895	Prah.g_00426	Syak.g_00998
OG0001896	Prah.g_00220	Syak.g_01200
OG0001897	Prah.g_01931	Syak.g_01236
OG0001898	Prah.g_01947	Syak.g_01252
OG0001899	Prah.g_02006	Syak.g_01317
OG0001900	Prah.g_02109	Syak.g_01434
OG0001901	Prah.g_02110	Syak.g_01435
OG0001902	Prah.g_02141	Syak.g_01466
OG0001903	Prah.g_02150	Syak.g_01476
OG0001904	Prah.g_02220	Syak.g_01550
OG0001905	Prah.g_02228	Syak.g_01559
OG0001906	Prah.g_02256	Syak.g_02154
OG0001907	Prah.g_02272	Syak.g_02136
OG0001908	Prah.g_02319	Syak.g_02087
OG0001909	Prah.g_02340	Syak.g_02076
OG0001910	Prah.g_02401	Syak.g_01996
OG0001912	Prah.g_02500	Syak.g_01932
OG0001913	Prah.g_02502	Syak.g_01930
OG0001914	Prah.g_02529, Prah.g_02530	Syak.g_00270
OG0001915	Prah.g_01199	Syak.g_01803
OG0001929	Prah.g_00072	Syak.g_01723
OG0001932	Prah.g_00157	Syak.g_01642
OG0001933	Prah.g_01900	Syak.g_02189
OG0001934	Prah.g_01885	Syak.g_02202
OG0001935	Prah.g_01845	Syak.g_02248
OG0001936	Prah.g_01813	Syak.g_00289
OG0001937	Prah.g_01638	Syak.g_02455
OG0001938	Prah.g_01571	Syak.g_02571
OG0001939	Prah.g_01477	Syak.g_00067
OG0001940	Prah.g_01436	Syak.g_02702
OG0001941	Prah.g_01371	Syak.g_00945
OG0001942	Prah.g_01352	Syak.g_01967
OG0001943	Prah.g_01308	Syak.g_00879
OG0001944	Prah.g_01207	Syak.g_00573
OG0001946	Prah.g_00984	Syak.g_00703
OG0001947	Prah.g_00900	Syak.g_00761, Syak.g_01494
OG0001948	Prah.g_00825	Syak.g_00471
OG0001949	Prah.g_00809	Syak.g_00490
OG0001950	Prah.g_00807	Syak.g_00492
OG0001951	Prah.g_00797	Syak.g_00501
OG0001952	Prah.g_00777	Syak.g_00526
OG0001953	Prah.g_00776	Syak.g_00527
OG0001954	Prah.g_00626	Syak.g_00137
OG0001957	Prah.g_00514	Syak.g_00022
OG0001958	Prah.g_00458	Syak.g_00333
OG0001961	Prah.g_00307	Syak.g_01124
OG0001962	Prah.g_02422	Syak.g_01981
OG0001964	Prah.g_02057	Syak.g_01376
OG0001965	Prah.g_02096	Syak.g_00384
OG0001966	Prah.g_02104	Syak.g_01428
OG0001967	Prah.g_02106	Syak.g_01430
OG0001968	Prah.g_02107	Syak.g_01431
OG0001969	Prah.g_02169	Syak.g_01503
OG0001970	Prah.g_02258	Syak.g_02152
OG0001971	Prah.g_02338	Syak.g_02078
OG0001972	Prah.g_02389	Syak.g_01984
OG0001973	Prah.g_02464, Prah.g_02473	Syak.g_01958
OG0001975	Prah.g_02528	Syak.g_00271
OG0001976	Prah.g_02531	Syak.g_00269
OG0001995	Prah.g_01492	Syak.g_00962
OG0001997	Prah.g_01874	Syak.g_02213
OG0001998	Prah.g_01748	Syak.g_02034, Syak.g_01005
OG0001999	Prah.g_01721	Syak.g_02368
OG0002000	Prah.g_01520	Syak.g_02621
OG0002002	Prah.g_01280	Syak.g_00810
OG0002003	Prah.g_00976	Syak.g_00700
OG0002004	Prah.g_00966	Syak.g_02417
OG0002005	Prah.g_00963	Syak.g_00952
OG0002006	Prah.g_00899	Syak.g_00762
OG0002007	Prah.g_00898	Syak.g_00763
OG0002008	Prah.g_00836	Syak.g_00632
OG0002009	Prah.g_00704	Syak.g_00395
OG0002010	Prah.g_00373	Syak.g_01075
OG0002012	Prah.g_01974	Syak.g_01170
OG0002013	Prah.g_02189	Syak.g_02232
OG0002014	Prah.g_02202	Syak.g_01536
OG0002015	Prah.g_02215	Syak.g_01541
OG0002016	Prah.g_02408	Syak.g_02003
OG0002017	Prah.g_02545	Syak.g_01891
OG0002018	Prah.g_02570	Syak.g_01834
OG0002037	Prah.g_01568	Syak.g_01492, Syak.g_00684
OG0002038	Prah.g_01312	Syak.g_00887
OG0002039	Prah.g_01300	Syak.g_00866
OG0002040	Prah.g_01299	Syak.g_00865
OG0002041	Prah.g_00820	Syak.g_00475
OG0002042	Prah.g_00802	Syak.g_00496
OG0002043	Prah.g_00757	Syak.g_00546
OG0002044	Prah.g_00607	Syak.g_00614
OG0002045	Prah.g_00305	Syak.g_01129
OG0002046	Prah.g_00302	Syak.g_01134
OG0002047	Prah.g_00203	Syak.g_01217
OG0002048	Prah.g_01967	Syak.g_01285
OG0002049	Prah.g_02049	Syak.g_01365
OG0002050	Prah.g_02116	Syak.g_01440
OG0002051	Prah.g_02317	Syak.g_02090
OG0002053	Prah.g_02523	Syak.g_02277
OG0002113	Prah.g_00040	Syak.g_01754
OG0002114	Prah.g_01747	Syak.g_01014
OG0002115	Prah.g_01669	Syak.g_02424
OG0002117	Prah.g_01306	Syak.g_00877
OG0002118	Prah.g_01269	Syak.g_00819
OG0002119	Prah.g_01242	Syak.g_02520
OG0002120	Prah.g_01197	Syak.g_00576
OG0002121	Prah.g_01107	Syak.g_00146
OG0002122	Prah.g_00975	Syak.g_00699
OG0002124	Prah.g_00585	Syak.g_00587
OG0002125	Prah.g_00332	Syak.g_01111
OG0002126	Prah.g_02214, Prah.g_02204	Syak.g_01540
OG0002127	Prah.g_02277	Syak.g_02137
OG0002128	Prah.g_02527	Syak.g_01123
OG0002129	Prah.g_00392	Syak.g_01057
OG0002130	Prah.g_01362	Syak.g_00934
OG0002159	Prah.g_00138	Syak.g_01677
OG0002160	Prah.g_01792	Syak.g_00690
OG0002161	Prah.g_01749	Syak.g_01007, Syak.g_01006
OG0002162	Prah.g_01442	Syak.g_02695
OG0002166	Prah.g_00971	Syak.g_00693
OG0002167	Prah.g_00960	Syak.g_00060
OG0002168	Prah.g_00901	Syak.g_00760
OG0002169	Prah.g_00202	Syak.g_01218
OG0002170	Prah.g_01943	Syak.g_01249
OG0002171	Prah.g_02200	Syak.g_01534
OG0002172	Prah.g_02404	Syak.g_01999
OG0002173	Prah.g_02416	Syak.g_02014
OG0002174	Prah.g_02546	Syak.g_01890
OG0002229	Prah.g_00113	Syak.g_01705
OG0002231	Prah.g_00961	Syak.g_00924
OG0002233	Prah.g_00945	Syak.g_00063
OG0002234	Prah.g_00889	Syak.g_02489
OG0002237	Prah.g_00507	Syak.g_00028
OG0002238	Prah.g_00469	Syak.g_00285
OG0002239	Prah.g_00355	Syak.g_02442
