Orthogroup	Prah	Syac
OG0001176	Prah.g_02042	Syac.g_02141
OG0001177	Prah.g_02044	Syac.g_02143
OG0001178	Prah.g_01682	Syac.g_00539
OG0001179	Prah.g_02013	Syac.g_02112
OG0001180	Prah.g_01988	Syac.g_02087
OG0001181	Prah.g_01984	Syac.g_02083
OG0001182	Prah.g_01976	Syac.g_02074
OG0001183	Prah.g_01965	Syac.g_02070
OG0001184	Prah.g_02239	Syac.g_00186
OG0001185	Prah.g_00156	Syac.g_00162
OG0001186	Prah.g_00088	Syac.g_00082
OG0001187	Prah.g_00085	Syac.g_00085
OG0001188	Prah.g_00080	Syac.g_00076
OG0001189	Prah.g_00057	Syac.g_00054
OG0001190	Prah.g_02490	Syac.g_02353
OG0001191	Prah.g_02503	Syac.g_02368
OG0001192	Prah.g_02508	Syac.g_02374
OG0001193	Prah.g_02548	Syac.g_02406
OG0001194	Prah.g_02550	Syac.g_02408
OG0001195	Prah.g_02551	Syac.g_02409
OG0001196	Prah.g_02587	Syac.g_02477
OG0001197	Prah.g_02589	Syac.g_02479
OG0001198	Prah.g_02601	Syac.g_02491
OG0001199	Prah.g_01844	Syac.g_00445
OG0001200	Prah.g_01846	Syac.g_00443
OG0001201	Prah.g_01898	Syac.g_00395
OG0001202	Prah.g_02359	Syac.g_02285
OG0001204	Prah.g_02077	Syac.g_02200
OG0001205	Prah.g_00240	Syac.g_00706
OG0001206	Prah.g_00291	Syac.g_01715
OG0001207	Prah.g_01575	Syac.g_01915
OG0001208	Prah.g_01564	Syac.g_01902
OG0001209	Prah.g_01498	Syac.g_01833
OG0001210	Prah.g_01484	Syac.g_01826
OG0001211	Prah.g_01467	Syac.g_01809
OG0001212	Prah.g_01407	Syac.g_01751
OG0001213	Prah.g_00510	Syac.g_00968
OG0001214	Prah.g_00499	Syac.g_00981
OG0001215	Prah.g_00973	Syac.g_00919
OG0001216	Prah.g_00885	Syac.g_01285
OG0001217	Prah.g_01447	Syac.g_01043
OG0001218	Prah.g_00356	Syac.g_01679
OG0001220	Prah.g_00575	Syac.g_00813
OG0001221	Prah.g_00715	Syac.g_01379
OG0001223	Prah.g_00824	Syac.g_01215
OG0001224	Prah.g_00911	Syac.g_00880
OG0001225	Prah.g_00913	Syac.g_00882
OG0001226	Prah.g_01192	Syac.g_01026
OG0001227	Prah.g_01601	Syac.g_02387
OG0001228	Prah.g_01278	Syac.g_00700
OG0001229	Prah.g_01663	Syac.g_00906
OG0001230	Prah.g_00418	Syac.g_01621
OG0001231	Prah.g_00018	Syac.g_00017
OG0001232	Prah.g_01704	Syac.g_00509
OG0001233	Prah.g_01732	Syac.g_00660
OG0001234	Prah.g_02055	Syac.g_02173
OG0001235	Prah.g_02047	Syac.g_02147
OG0001236	Prah.g_02235	Syac.g_00189
OG0001237	Prah.g_02240	Syac.g_00184
OG0001238	Prah.g_02504	Syac.g_02369
OG0001240	Prah.g_01881	Syac.g_00411
OG0001241	Prah.g_01891	Syac.g_00402
OG0001242	Prah.g_00185	Syac.g_00370
OG0001243	Prah.g_02251	Syac.g_00363
OG0001244	Prah.g_02279	Syac.g_00333
OG0001245	Prah.g_01181	Syac.g_01064
OG0001246	Prah.g_01537	Syac.g_01876
OG0001247	Prah.g_00625	Syac.g_01303
OG0001248	Prah.g_00981	Syac.g_01306
OG0001249	Prah.g_01946	Syac.g_02029
OG0001250	Prah.g_00597	Syac.g_00838
OG0001252	Prah.g_00906	Syac.g_00874
OG0001253	Prah.g_01176	Syac.g_01063
OG0001254	Prah.g_02525	Syac.g_01465
OG0001255	Prah.g_01037	Syac.g_01957
OG0001256	Prah.g_01658	Syac.g_00563
OG0001258	Prah.g_01671	Syac.g_00553
OG0001259	Prah.g_01730	Syac.g_00662
OG0001260	Prah.g_01761	Syac.g_00640
OG0001262	Prah.g_00060	Syac.g_00056
OG0001263	Prah.g_02253	Syac.g_00360
OG0001265	Prah.g_00187	Syac.g_00372
OG0001266	Prah.g_02363	Syac.g_02289
OG0001267	Prah.g_02134	Syac.g_02253
OG0001268	Prah.g_01934	Syac.g_02014
OG0001269	Prah.g_00579	Syac.g_01960
OG0001270	Prah.g_00228	Syac.g_00690
OG0001271	Prah.g_00309	Syac.g_01703
OG0001272	Prah.g_01560	Syac.g_01898
OG0001273	Prah.g_00506	Syac.g_00974
OG0001274	Prah.g_02393	Syac.g_02323
OG0001275	Prah.g_00837	Syac.g_01228
OG0001276	Prah.g_00855	Syac.g_01244
OG0001277	Prah.g_02573	Syac.g_02463
OG0001278	Prah.g_01284	Syac.g_01517
OG0001279	Prah.g_00431	Syac.g_01605
OG0001280	Prah.g_01361	Syac.g_00731
OG0001281	Prah.g_01370	Syac.g_00721
OG0001283	Prah.g_02582	Syac.g_02472
OG0001285	Prah.g_01709	Syac.g_01060
OG0001286	Prah.g_01990	Syac.g_02089
OG0001287	Prah.g_00148	Syac.g_00154
OG0001288	Prah.g_00130	Syac.g_00141
OG0001291	Prah.g_02263	Syac.g_00349
OG0001292	Prah.g_02083	Syac.g_02205
OG0001293	Prah.g_02108	Syac.g_02226
OG0001294	Prah.g_00443	Syac.g_01411
OG0001295	Prah.g_01481	Syac.g_01824
OG0001296	Prah.g_01531	Syac.g_01870
OG0001297	Prah.g_01527	Syac.g_01866
OG0001298	Prah.g_01435	Syac.g_01774
OG0001300	Prah.g_00986	Syac.g_00910
OG0001301	Prah.g_01023	Syac.g_00897
OG0001302	Prah.g_01802	Syac.g_01012
OG0001303	Prah.g_00756	Syac.g_01137
OG0001307	Prah.g_00326	Syac.g_02156
OG0001309	Prah.g_01521	Syac.g_01860
OG0001310	Prah.g_01693	Syac.g_00528
OG0001311	Prah.g_00857	Syac.g_01246
OG0001312	Prah.g_00766	Syac.g_01147
OG0001316	Prah.g_02269	Syac.g_00342
OG0001319	Prah.g_02124	Syac.g_02242
OG0001321	Prah.g_00253	Syac.g_00712
OG0001322	Prah.g_00254	Syac.g_00713
OG0001323	Prah.g_01518	Syac.g_01857
OG0001324	Prah.g_00987	Syac.g_00909
OG0001326	Prah.g_02557	Syac.g_02420
OG0001328	Prah.g_00722	Syac.g_01385
OG0001329	Prah.g_01213	Syac.g_01007
OG0001330	Prah.g_01354	Syac.g_00738
OG0001332	Prah.g_01605	Syac.g_00625
OG0001333	Prah.g_01726	Syac.g_00666
OG0001334	Prah.g_01961	Syac.g_02061
OG0001335	Prah.g_01960	Syac.g_02060
OG0001336	Prah.g_02583	Syac.g_02473
OG0001337	Prah.g_01950	Syac.g_02064, Syac.g_02040
OG0001339	Prah.g_01893	Syac.g_00400
OG0001340	Prah.g_01949	Syac.g_02039
OG0001341	Prah.g_00615	Syac.g_00904
OG0001344	Prah.g_01317	Syac.g_00774
OG0001347	Prah.g_00082	Syac.g_00228
OG0001347	Prah.g_00098	Syac.g_00123
OG0001348	Prah.g_02412	Syac.g_00857
OG0001352	Prah.g_01029	Syac.g_01842
OG0001353	Prah.g_00606	Syac.g_00850
OG0001354	Prah.g_00813	Syac.g_01201
OG0001355	Prah.g_00710	Syac.g_01823
OG0001358	Prah.g_00527	Syac.g_00952
OG0001360	Prah.g_01240	Syac.g_00805
OG0001361	Prah.g_01294	Syac.g_00800
OG0001362	Prah.g_00390	Syac.g_01649
OG0001363	Prah.g_00388	Syac.g_01651
OG0001366	Prah.g_01702	Syac.g_00517
OG0001370	Prah.g_00617	Syac.g_01294, Syac.g_02438
OG0001372	Prah.g_01812	Syac.g_01845
OG0001373	Prah.g_02556	Syac.g_02419
OG0001374	Prah.g_02564	Syac.g_02427
OG0001376	Prah.g_02511	Syac.g_02376
OG0001377	Prah.g_02510	Syac.g_02375
OG0001378	Prah.g_00223	Syac.g_00689
OG0001379	Prah.g_01356	Syac.g_00736
OG0001380	Prah.g_00571	Syac.g_01589
OG0001381	Prah.g_00895	Syac.g_02162
OG0001382	Prah.g_00891	Syac.g_00148
OG0001385	Prah.g_02553	Syac.g_02416
OG0001386	Prah.g_02554	Syac.g_02417
OG0001387	Prah.g_02555	Syac.g_02418
OG0001388	Prah.g_02558	Syac.g_02421
OG0001389	Prah.g_02559	Syac.g_02422
OG0001390	Prah.g_02560	Syac.g_02423
OG0001391	Prah.g_02561	Syac.g_02424
OG0001392	Prah.g_02562	Syac.g_02425
OG0001393	Prah.g_02563	Syac.g_02426
OG0001394	Prah.g_00700	Syac.g_01373
OG0001395	Prah.g_00868	Syac.g_01262
OG0001396	Prah.g_00099	Syac.g_00124
OG0001396	Prah.g_00081	Syac.g_00229
OG0001398	Prah.g_01180	Syac.g_01120
OG0001400	Prah.g_02278	Syac.g_00336
OG0001401	Prah.g_00602	Syac.g_00844, Syac.g_00845
OG0001402	Prah.g_00522	Syac.g_00957
OG0001403	Prah.g_00037	Syac.g_00033
OG0001405	Prah.g_01957	Syac.g_02058
OG0001406	Prah.g_02512	Syac.g_02377
OG0001410	Prah.g_00325	Syac.g_02155
OG0001414	Prah.g_01786	Syac.g_02161
OG0001416	Prah.g_01367	Syac.g_00724
OG0001423	Prah.g_01078	Syac.g_00457
OG0001425	Prah.g_02507	Syac.g_02373
OG0001434	Prah.g_00696	Syac.g_01368
OG0001435	Prah.g_00737	Syac.g_01399
OG0001436	Prah.g_02210	Syac.g_00210
OG0001436	Prah.g_02217	Syac.g_00209
OG0001438	Prah.g_02149	Syac.g_00280
OG0001442	Prah.g_00691	Syac.g_01358
OG0001443	Prah.g_01664	Syac.g_02382
OG0001444	Prah.g_01875	Syac.g_00415
OG0001446	Prah.g_01211	Syac.g_01293
OG0001449	Prah.g_01806	Syac.g_02197
OG0001452	Prah.g_01220	Syac.g_02214
OG0001461	Prah.g_00260	Syac.g_02168
OG0001462	Prah.g_00044	Syac.g_00039
OG0001470	Prah.g_00119	Syac.g_00683
OG0001475	Prah.g_00121	Syac.g_00681
OG0001477	Prah.g_01020	Syac.g_00900
OG0001479	Prah.g_01936	Syac.g_02016
OG0001487	Prah.g_00357	Syac.g_01678
OG0001488	Prah.g_01301	Syac.g_00791
OG0001489	Prah.g_01979	Syac.g_02078
OG0001494	Prah.g_00111	Syac.g_00088
OG0001495	Prah.g_02045	Syac.g_02144
OG0001496	Prah.g_01016	Syac.g_00902
OG0001497	Prah.g_01019	Syac.g_00901
OG0001498	Prah.g_00206	Syac.g_01987
OG0001505	Prah.g_00100	Syac.g_00105
OG0001508	Prah.g_00118	Syac.g_00684
OG0001510	Prah.g_00143	Syac.g_00150
OG0001511	Prah.g_01906	Syac.g_00387
OG0001512	Prah.g_01775	Syac.g_01966
OG0001513	Prah.g_00243	Syac.g_00185
OG0001514	Prah.g_01015	Syac.g_00903
OG0001515	Prah.g_00978	Syac.g_00914
OG0001516	Prah.g_00453	Syac.g_01420
OG0001517	Prah.g_01939	Syac.g_02019
OG0001518	Prah.g_02506	Syac.g_02371
OG0001519	Prah.g_02515	Syac.g_02384
OG0001527	Prah.g_01453	Syac.g_01794
OG0001528	Prah.g_00120	Syac.g_00682
OG0001529	Prah.g_00050	Syac.g_00047
OG0001530	Prah.g_01903	Syac.g_00389
OG0001531	Prah.g_01774	Syac.g_01965
OG0001532	Prah.g_01252	Syac.g_01487
OG0001533	Prah.g_00222	Syac.g_01726
OG0001534	Prah.g_00865	Syac.g_01258
OG0001535	Prah.g_00853	Syac.g_01242
OG0001536	Prah.g_00792	Syac.g_01177
OG0001537	Prah.g_00707	Syac.g_01378
OG0001538	Prah.g_00662	Syac.g_01336
OG0001539	Prah.g_00559	Syac.g_01403
OG0001540	Prah.g_02255	Syac.g_00358
OG0001541	Prah.g_02318	Syac.g_02256
OG0001542	Prah.g_02335	Syac.g_02265
OG0001543	Prah.g_02414	Syac.g_02307
OG0001544	Prah.g_02514	Syac.g_02383
OG0001545	Prah.g_02572	Syac.g_02462
OG0001559	Prah.g_01902	Syac.g_00390
OG0001560	Prah.g_01889	Syac.g_00403
OG0001561	Prah.g_00859	Syac.g_01248
OG0001562	Prah.g_00845	Syac.g_01234
OG0001563	Prah.g_01996	Syac.g_02095
OG0001572	Prah.g_01101	Syac.g_01584
OG0001574	Prah.g_01456	Syac.g_01796
OG0001575	Prah.g_01450	Syac.g_01791
OG0001576	Prah.g_01379	Syac.g_01729
OG0001577	Prah.g_01326	Syac.g_00765
OG0001578	Prah.g_00939, Prah.g_01150	Syac.g_01457
OG0001579	Prah.g_01953	Syac.g_02054, Syac.g_02049
OG0001580	Prah.g_02479	Syac.g_02341
OG0001585	Prah.g_01081	Syac.g_01072
OG0001588	Prah.g_02223	Syac.g_00200
OG0001589	Prah.g_01735	Syac.g_00657
OG0001590	Prah.g_00578	Syac.g_00973
OG0001591	Prah.g_00552	Syac.g_01409
OG0001592	Prah.g_02480	Syac.g_02342
OG0001614	Prah.g_00158	Syac.g_00164
OG0001615	Prah.g_01475	Syac.g_00825, Syac.g_01819
OG0001616	Prah.g_01261	Syac.g_01472
OG0001617	Prah.g_00989	Syac.g_00907
OG0001618	Prah.g_00877	Syac.g_01274
OG0001619	Prah.g_00782	Syac.g_01164
OG0001620	Prah.g_01924	Syac.g_02007
OG0001621	Prah.g_02097	Syac.g_02215
OG0001622	Prah.g_02581	Syac.g_02471
OG0001634	Prah.g_00447	Syac.g_01414
OG0001635	Prah.g_01206	Syac.g_00137
OG0001636	Prah.g_00043	Syac.g_00038
OG0001637	Prah.g_01751	Syac.g_00646
OG0001639	Prah.g_01616	Syac.g_00622
OG0001640	Prah.g_00902	Syac.g_00868
OG0001641	Prah.g_00827	Syac.g_01219
OG0001643	Prah.g_00496	Syac.g_00984
OG0001653	Prah.g_01878	Syac.g_00412
OG0001654	Prah.g_01614	Syac.g_00624
OG0001655	Prah.g_00214, Prah.g_02423	Syac.g_00487
OG0001656	Prah.g_01954	Syac.g_02050
OG0001657	Prah.g_02293	Syac.g_00319
OG0001658	Prah.g_02489	Syac.g_02352
OG0001672	Prah.g_01855, Prah.g_01853	Syac.g_00437
OG0001673	Prah.g_01783	Syac.g_01973
OG0001675	Prah.g_00841, Prah.g_00843	Syac.g_01232
OG0001676	Prah.g_01951	Syac.g_02051
OG0001677	Prah.g_01964	Syac.g_02069, Syac.g_01450
OG0001678	Prah.g_02069	Syac.g_02188
OG0001691	Prah.g_00742	Syac.g_00950
OG0001692	Prah.g_00413	Syac.g_01626
OG0001693	Prah.g_00212	Syac.g_00885
OG0001694	Prah.g_02136	Syac.g_02255
OG0001695	Prah.g_02568	Syac.g_02457
OG0001703	Prah.g_01574	Syac.g_01914
OG0001712	Prah.g_00612	Syac.g_01065
OG0001715	Prah.g_01165	Syac.g_01035
OG0001716	Prah.g_00584	Syac.g_00816
OG0001728	Prah.g_00093	Syac.g_00061
OG0001729	Prah.g_01769	Syac.g_01962
OG0001730	Prah.g_01766	Syac.g_01955
OG0001731	Prah.g_01630	Syac.g_00602
OG0001734	Prah.g_00582	Syac.g_00815
OG0001735	Prah.g_00461	Syac.g_01428
OG0001736	Prah.g_01944	Syac.g_00224
OG0001737	Prah.g_02154	Syac.g_00274
OG0001738	Prah.g_02185	Syac.g_00236
OG0001739	Prah.g_02566	Syac.g_02455
OG0001740	Prah.g_02571	Syac.g_02459
OG0001747	Prah.g_02276	Syac.g_00337
OG0001749	Prah.g_02203	Syac.g_00220
OG0001750	Prah.g_01876	Syac.g_00414
OG0001751	Prah.g_01784	Syac.g_01974
OG0001752	Prah.g_01763	Syac.g_00637
OG0001754	Prah.g_01754	Syac.g_00644
OG0001755	Prah.g_01522	Syac.g_01861
OG0001758	Prah.g_01121	Syac.g_01440
OG0001761	Prah.g_00944	Syac.g_00944
OG0001762	Prah.g_00834	Syac.g_01225
OG0001763	Prah.g_00822, Prah.g_00823	Syac.g_01214
OG0001764	Prah.g_00748	Syac.g_01128
OG0001766	Prah.g_02161	Syac.g_00262
OG0001767	Prah.g_02216	Syac.g_00211
OG0001768	Prah.g_02342	Syac.g_02271
OG0001783	Prah.g_00153	Syac.g_00159
OG0001784	Prah.g_01871	Syac.g_00419
OG0001785	Prah.g_01753	Syac.g_00645
OG0001786	Prah.g_01646	Syac.g_00584
OG0001787	Prah.g_01502	Syac.g_01837
OG0001788	Prah.g_01499	Syac.g_01834
OG0001789	Prah.g_01363	Syac.g_00730
OG0001790	Prah.g_01334	Syac.g_00756
OG0001791	Prah.g_01309	Syac.g_00784
OG0001792	Prah.g_01274	Syac.g_01509
OG0001794	Prah.g_01129	Syac.g_01255
OG0001795	Prah.g_01049	Syac.g_01443
OG0001796	Prah.g_00847	Syac.g_01236
OG0001797	Prah.g_00775	Syac.g_01155
OG0001798	Prah.g_00520	Syac.g_00959
OG0001799	Prah.g_00479	Syac.g_00995
OG0001800	Prah.g_00429	Syac.g_01606
OG0001801	Prah.g_00422	Syac.g_01614
OG0001803	Prah.g_00236	Syac.g_00702
OG0001804	Prah.g_00207	Syac.g_01986
OG0001805	Prah.g_02088	Syac.g_02209
OG0001806	Prah.g_02125	Syac.g_02243
OG0001807	Prah.g_02218	Syac.g_00208
OG0001808	Prah.g_02226	Syac.g_00197
OG0001809	Prah.g_02266	Syac.g_00346
OG0001810	Prah.g_02267	Syac.g_00344
OG0001811	Prah.g_02325	Syac.g_02262
OG0001812	Prah.g_02481	Syac.g_02343
OG0001814	Prah.g_02590	Syac.g_02480
OG0001815	Prah.g_02599	Syac.g_02489
OG0001816	Prah.g_00554	Syac.g_01405
OG0001835	Prah.g_01021	Syac.g_01587
OG0001838	Prah.g_00009	Syac.g_00008
OG0001839	Prah.g_00039	Syac.g_00035
OG0001840	Prah.g_00056	Syac.g_00053
OG0001841	Prah.g_00064	Syac.g_00060
OG0001842	Prah.g_00139	Syac.g_00630
OG0001843	Prah.g_00159	Syac.g_00165
OG0001844	Prah.g_00160	Syac.g_00166
OG0001845	Prah.g_00162	Syac.g_00167
OG0001847	Prah.g_00186	Syac.g_00371
OG0001848	Prah.g_00190	Syac.g_00375
OG0001849	Prah.g_01865	Syac.g_00427
OG0001850	Prah.g_01858	Syac.g_00436
OG0001851	Prah.g_01848	Syac.g_00441
OG0001852	Prah.g_01847	Syac.g_00442
OG0001853	Prah.g_01840	Syac.g_00448
OG0001854	Prah.g_01780	Syac.g_01969
OG0001856	Prah.g_01650	Syac.g_00571
OG0001857	Prah.g_01647	Syac.g_00574
OG0001858	Prah.g_01626	Syac.g_00608
OG0001859	Prah.g_01585	Syac.g_01925
OG0001860	Prah.g_01573	Syac.g_01912
OG0001861	Prah.g_01559	Syac.g_01897
OG0001862	Prah.g_01547	Syac.g_01886
OG0001863	Prah.g_01542	Syac.g_01881
OG0001864	Prah.g_01487	Syac.g_01828
OG0001865	Prah.g_01420	Syac.g_01762
OG0001866	Prah.g_01395	Syac.g_01737
OG0001867	Prah.g_01386	Syac.g_00942
OG0001868	Prah.g_01366	Syac.g_00725
OG0001869	Prah.g_01327	Syac.g_00764
OG0001870	Prah.g_01319	Syac.g_00772
OG0001871	Prah.g_01314	Syac.g_00778
OG0001872	Prah.g_01281	Syac.g_01513
OG0001873	Prah.g_01260	Syac.g_01473
OG0001874	Prah.g_01241	Syac.g_01470
OG0001875	Prah.g_01122	Syac.g_01439
OG0001876	Prah.g_01123	Syac.g_01438
OG0001877	Prah.g_00979	Syac.g_00913
OG0001878	Prah.g_00838	Syac.g_01229
OG0001879	Prah.g_00831	Syac.g_01223
OG0001880	Prah.g_00799	Syac.g_01186
OG0001881	Prah.g_00798	Syac.g_01185
OG0001882	Prah.g_00778	Syac.g_01158
OG0001883	Prah.g_00774	Syac.g_01154
OG0001884	Prah.g_00764	Syac.g_01145
OG0001885	Prah.g_00753	Syac.g_01133
OG0001886	Prah.g_00749	Syac.g_01129
OG0001887	Prah.g_00723	Syac.g_01386
OG0001888	Prah.g_00682	Syac.g_01366
OG0001889	Prah.g_00653	Syac.g_01325
OG0001890	Prah.g_00590	Syac.g_00831
OG0001891	Prah.g_00586	Syac.g_00827
OG0001892	Prah.g_00573	Syac.g_00811
OG0001893	Prah.g_00519	Syac.g_00960
OG0001894	Prah.g_00502	Syac.g_00978
OG0001895	Prah.g_00426	Syac.g_01610
OG0001896	Prah.g_00220	Syac.g_00698
OG0001897	Prah.g_01931	Syac.g_02010
OG0001898	Prah.g_01947	Syac.g_02030
OG0001899	Prah.g_02006	Syac.g_02105
OG0001900	Prah.g_02109	Syac.g_02228
OG0001901	Prah.g_02110	Syac.g_02229
OG0001902	Prah.g_02141	Syac.g_00289
OG0001903	Prah.g_02150	Syac.g_00279
OG0001904	Prah.g_02220	Syac.g_00206
OG0001905	Prah.g_02228	Syac.g_00195
OG0001906	Prah.g_02256	Syac.g_00357
OG0001907	Prah.g_02272	Syac.g_00338
OG0001908	Prah.g_02319	Syac.g_02258
OG0001909	Prah.g_02340	Syac.g_02269
OG0001910	Prah.g_02401	Syac.g_02315
OG0001912	Prah.g_02500	Syac.g_02364
OG0001913	Prah.g_02502	Syac.g_02366
OG0001914	Prah.g_02529, Prah.g_02530	Syac.g_01460
OG0001915	Prah.g_01199	Syac.g_02486
OG0001930	Prah.g_00140	Syac.g_00629
OG0001931	Prah.g_00141	Syac.g_00628
OG0001932	Prah.g_00157	Syac.g_00163
OG0001933	Prah.g_01900	Syac.g_00393
OG0001934	Prah.g_01885	Syac.g_00407
OG0001935	Prah.g_01845	Syac.g_00444
OG0001936	Prah.g_01813	Syac.g_01024
OG0001937	Prah.g_01638	Syac.g_00594
OG0001938	Prah.g_01571	Syac.g_01910
OG0001939	Prah.g_01477	Syac.g_00917
OG0001940	Prah.g_01436	Syac.g_01775
OG0001941	Prah.g_01371	Syac.g_00720
OG0001943	Prah.g_01308	Syac.g_01068
OG0001944	Prah.g_01207	Syac.g_01116
OG0001946	Prah.g_00984	Syac.g_00912
OG0001948	Prah.g_00825	Syac.g_01216
OG0001949	Prah.g_00809	Syac.g_01195
OG0001950	Prah.g_00807	Syac.g_01193
OG0001951	Prah.g_00797	Syac.g_01184
OG0001952	Prah.g_00777	Syac.g_01157
OG0001953	Prah.g_00776	Syac.g_01156
OG0001954	Prah.g_00626	Syac.g_01099
OG0001957	Prah.g_00514	Syac.g_00965
OG0001958	Prah.g_00458	Syac.g_01426
OG0001960	Prah.g_00330, Prah.g_00329	Syac.g_01688
OG0001961	Prah.g_00307	Syac.g_01705
OG0001962	Prah.g_02422	Syac.g_02328
OG0001964	Prah.g_02057	Syac.g_02175
OG0001965	Prah.g_02096	Syac.g_01011
OG0001966	Prah.g_02104	Syac.g_02222
OG0001967	Prah.g_02106	Syac.g_02224
OG0001968	Prah.g_02107	Syac.g_02225
OG0001969	Prah.g_02169	Syac.g_00255
OG0001970	Prah.g_02258	Syac.g_00355
OG0001971	Prah.g_02338	Syac.g_02267
OG0001972	Prah.g_02389	Syac.g_02327
OG0001974	Prah.g_02487	Syac.g_02350
OG0001975	Prah.g_02528	Syac.g_01461
OG0001976	Prah.g_02531	Syac.g_01459
OG0001995	Prah.g_01492	Syac.g_00927
OG0001997	Prah.g_01874	Syac.g_00416
OG0002000	Prah.g_01520	Syac.g_01859
OG0002005	Prah.g_00963	Syac.g_01727
OG0002007	Prah.g_00898	Syac.g_00867
OG0002008	Prah.g_00836	Syac.g_01227
OG0002009	Prah.g_00704	Syac.g_01376
OG0002010	Prah.g_00373	Syac.g_01663
OG0002011	Prah.g_00211	Syac.g_01980
OG0002012	Prah.g_01974	Syac.g_01119
OG0002013	Prah.g_02189	Syac.g_01990
OG0002014	Prah.g_02202	Syac.g_00214
OG0002015	Prah.g_02215	Syac.g_00215
OG0002016	Prah.g_02408	Syac.g_02311
OG0002017	Prah.g_02545	Syac.g_02404
OG0002018	Prah.g_02570	Syac.g_02458
OG0002037	Prah.g_01568	Syac.g_01906
OG0002038	Prah.g_01312	Syac.g_00779
OG0002039	Prah.g_01300	Syac.g_00792
OG0002040	Prah.g_01299	Syac.g_00793
OG0002041	Prah.g_00820	Syac.g_01212
OG0002042	Prah.g_00802	Syac.g_01189
OG0002043	Prah.g_00757	Syac.g_01138
OG0002044	Prah.g_00607	Syac.g_00852
OG0002045	Prah.g_00305	Syac.g_01708
OG0002047	Prah.g_00203	Syac.g_01991
OG0002049	Prah.g_02049	Syac.g_02149
OG0002050	Prah.g_02116	Syac.g_02234
OG0002063	Prah.g_01054	Syac.g_01533
OG0002114	Prah.g_01747	Syac.g_01618
OG0002115	Prah.g_01669	Syac.g_00557
OG0002117	Prah.g_01306	Syac.g_00785
OG0002118	Prah.g_01269	Syac.g_01504
OG0002119	Prah.g_01242	Syac.g_02306
OG0002120	Prah.g_01197	Syac.g_01097
OG0002121	Prah.g_01107	Syac.g_01444
OG0002123	Prah.g_00883	Syac.g_01283
OG0002124	Prah.g_00585	Syac.g_00819
OG0002126	Prah.g_02214, Prah.g_02204	Syac.g_00219
OG0002127	Prah.g_02277	Syac.g_00339
OG0002128	Prah.g_02527	Syac.g_01463
OG0002129	Prah.g_00392	Syac.g_01647
OG0002162	Prah.g_01442	Syac.g_01781
OG0002169	Prah.g_00202	Syac.g_01992
OG0002170	Prah.g_01943	Syac.g_02025
OG0002171	Prah.g_02200	Syac.g_00222
OG0002172	Prah.g_02404	Syac.g_02312
OG0002233	Prah.g_00945	Syac.g_01301
OG0002234	Prah.g_00889	Syac.g_01029
OG0002235	Prah.g_00690	Syac.g_01359
OG0002236	Prah.g_00569	Syac.g_02153
OG0002237	Prah.g_00507	Syac.g_00972
OG0002238	Prah.g_00469	Syac.g_01436
OG0002239	Prah.g_00355	Syac.g_01458
OG0002242	Prah.g_02201	Syac.g_00221
OG0002245	Prah.g_00210	Syac.g_01981
OG0002276	Prah.g_00933	Syac.g_00459
OG0002277	Prah.g_00075	Syac.g_00079
OG0002279	Prah.g_01899	Syac.g_00394
OG0002280	Prah.g_01511	Syac.g_01850
OG0002285	Prah.g_00769	Syac.g_01150
OG0002287	Prah.g_02209	Syac.g_00213
OG0002291	Prah.g_02326, Prah.g_02333	Syac.g_02263
OG0002331	Prah.g_01030	Syac.g_01302
OG0002332	Prah.g_00470	Syac.g_01437
OG0002333	Prah.g_00468	Syac.g_01435
OG0002334	Prah.g_00416	Syac.g_01623
OG0002336	Prah.g_00315	Syac.g_01698
OG0002337	Prah.g_02127	Syac.g_02246
OG0002338	Prah.g_02206	Syac.g_00212, Syac.g_00218
OG0002339	Prah.g_02222	Syac.g_00202
OG0002340	Prah.g_02421	Syac.g_02299
OG0002386	Prah.g_00441	Syac.g_01020
OG0002387	Prah.g_00092	Syac.g_00687
OG0002429	Prah.g_01872	Syac.g_00418
OG0002435	Prah.g_01341	Syac.g_00699
OG0002438	Prah.g_00962	Syac.g_02372
OG0002450	Prah.g_02592	Syac.g_02482
OG0002452	Prah.g_02567	Syac.g_02456
OG0002567	Prah.g_01506	Syac.g_00745
OG0002578	Prah.g_01596	Syac.g_01632
OG0002630	Prah.g_00200	Syac.g_00385
OG0002630	Prah.g_00200	Syac.g_01993
OG0002630	Prah.g_01909	Syac.g_00385
OG0002630	Prah.g_01909	Syac.g_01993
OG0002709	Prah.g_01074	Syac.g_01535
OG0002715	Prah.g_00248	Syac.g_01617
OG0002718	Prah.g_02595	Syac.g_01163
OG0002807	Prah.g_01071	Syac.g_01453
OG0003182	Prah.g_00077	Syac.g_00081
OG0003184	Prah.g_00199, Prah.g_01910	Syac.g_00384, Syac.g_01994
OG0003199	Prah.g_00537	Syac.g_02274
OG0003207	Prah.g_02076	Syac.g_02199
OG0003392	Prah.g_00955	Syac.g_00480
OG0003780	Prah.g_00102	Syac.g_00095
OG0003781	Prah.g_00107	Syac.g_00096
OG0004103	Prah.g_02093	Syac.g_00126
