Orthogroup	Prah	Prbe
OG0001120	Prah.g_00821	Prbe.g_01367
OG0001122	Prah.g_00849	Prbe.g_01387
OG0001123	Prah.g_00856	Prbe.g_01393
OG0001124	Prah.g_00858	Prbe.g_01395
OG0001125	Prah.g_00860	Prbe.g_01397
OG0001126	Prah.g_00903	Prbe.g_01308
OG0001127	Prah.g_00904	Prbe.g_01307
OG0001128	Prah.g_00907	Prbe.g_01305
OG0001129	Prah.g_00908	Prbe.g_01304
OG0001130	Prah.g_00909	Prbe.g_01303
OG0001131	Prah.g_00893	Prbe.g_01919
OG0001132	Prah.g_00539	Prbe.g_00071
OG0001133	Prah.g_00521	Prbe.g_00374
OG0001134	Prah.g_02524	Prbe.g_00041
OG0001135	Prah.g_02526	Prbe.g_00044
OG0001136	Prah.g_01324	Prbe.g_01552
OG0001137	Prah.g_01305	Prbe.g_01540
OG0001138	Prah.g_01253	Prbe.g_01519
OG0001139	Prah.g_01251	Prbe.g_01517
OG0001140	Prah.g_01250	Prbe.g_01516
OG0001141	Prah.g_01249	Prbe.g_01515
OG0001142	Prah.g_01248	Prbe.g_01514
OG0001143	Prah.g_01264	Prbe.g_01507
OG0001144	Prah.g_01273	Prbe.g_01502
OG0001145	Prah.g_01353	Prbe.g_00901
OG0001146	Prah.g_01369	Prbe.g_00889
OG0001147	Prah.g_00323	Prbe.g_00869
OG0001148	Prah.g_01577	Prbe.g_00371
OG0001149	Prah.g_01578	Prbe.g_00370
OG0001150	Prah.g_01579	Prbe.g_00369
OG0001151	Prah.g_01591	Prbe.g_00358
OG0001152	Prah.g_01592	Prbe.g_00357
OG0001153	Prah.g_00366	Prbe.g_00279
OG0001154	Prah.g_00365	Prbe.g_00278
OG0001155	Prah.g_01617	Prbe.g_00261
OG0001156	Prah.g_01620	Prbe.g_00258
OG0001157	Prah.g_00538	Prbe.g_00257
OG0001158	Prah.g_01621	Prbe.g_00256
OG0001159	Prah.g_01622	Prbe.g_00255
OG0001160	Prah.g_01651	Prbe.g_00229
OG0001161	Prah.g_00541	Prbe.g_01042
OG0001162	Prah.g_01050	Prbe.g_00017
OG0001163	Prah.g_01665	Prbe.g_00994
OG0001164	Prah.g_01670	Prbe.g_00990
OG0001165	Prah.g_01673	Prbe.g_00987
OG0001166	Prah.g_01699	Prbe.g_00966
OG0001167	Prah.g_01725	Prbe.g_00949
OG0001168	Prah.g_01727	Prbe.g_00947
OG0001169	Prah.g_01729	Prbe.g_00945
OG0001170	Prah.g_01731	Prbe.g_00943
OG0001171	Prah.g_01742	Prbe.g_00933
OG0001172	Prah.g_02068	Prbe.g_01113
OG0001173	Prah.g_02067	Prbe.g_01112
OG0001174	Prah.g_02059	Prbe.g_01104
OG0001175	Prah.g_02058	Prbe.g_01103
OG0001176	Prah.g_02042	Prbe.g_01095
OG0001177	Prah.g_02044	Prbe.g_01093
OG0001178	Prah.g_01682	Prbe.g_00980
OG0001179	Prah.g_02013	Prbe.g_00853
OG0001180	Prah.g_01988	Prbe.g_00830
OG0001181	Prah.g_01984	Prbe.g_00826
OG0001182	Prah.g_01976	Prbe.g_00818
OG0001183	Prah.g_01965	Prbe.g_00813
OG0001184	Prah.g_02239	Prbe.g_00795
OG0001185	Prah.g_00156	Prbe.g_00779
OG0001186	Prah.g_00088	Prbe.g_00747
OG0001187	Prah.g_00085	Prbe.g_00750
OG0001188	Prah.g_00080	Prbe.g_00752
OG0001189	Prah.g_00057	Prbe.g_01146
OG0001190	Prah.g_02490	Prbe.g_01151
OG0001191	Prah.g_02503	Prbe.g_01161
OG0001192	Prah.g_02508	Prbe.g_01166
OG0001193	Prah.g_02548	Prbe.g_01178
OG0001194	Prah.g_02550	Prbe.g_01179
OG0001195	Prah.g_02551	Prbe.g_01180
OG0001196	Prah.g_02587	Prbe.g_01196
OG0001197	Prah.g_02589	Prbe.g_01198
OG0001198	Prah.g_02601	Prbe.g_01062
OG0001199	Prah.g_01844	Prbe.g_00179
OG0001200	Prah.g_01846	Prbe.g_00181
OG0001201	Prah.g_01898	Prbe.g_01650
OG0001202	Prah.g_02359	Prbe.g_01748
OG0001204	Prah.g_02077	Prbe.g_01796
OG0001205	Prah.g_00240	Prbe.g_01943
OG0001206	Prah.g_00291	Prbe.g_00667
OG0001207	Prah.g_01575	Prbe.g_00656
OG0001208	Prah.g_01564	Prbe.g_00651
OG0001209	Prah.g_01498	Prbe.g_00600
OG0001210	Prah.g_01484	Prbe.g_00595
OG0001211	Prah.g_01467	Prbe.g_00585
OG0001212	Prah.g_01407	Prbe.g_00538
OG0001213	Prah.g_00510	Prbe.g_00503
OG0001214	Prah.g_00499	Prbe.g_01483
OG0001215	Prah.g_00973	Prbe.g_00465
OG0001216	Prah.g_00885	Prbe.g_01216
OG0001217	Prah.g_01447	Prbe.g_00055
OG0001218	Prah.g_00356	Prbe.g_01612
OG0001219	Prah.g_00755	Prbe.g_01321
OG0001220	Prah.g_00575	Prbe.g_01278
OG0001221	Prah.g_00715	Prbe.g_00428
OG0001222	Prah.g_02517	Prbe.g_01400
OG0001223	Prah.g_00824	Prbe.g_01368
OG0001224	Prah.g_00911	Prbe.g_01301
OG0001225	Prah.g_00913	Prbe.g_01299
OG0001226	Prah.g_01192	Prbe.g_00495
OG0001227	Prah.g_01601	Prbe.g_01597
OG0001228	Prah.g_01278	Prbe.g_01499
OG0001229	Prah.g_01663	Prbe.g_01611
OG0001230	Prah.g_00418	Prbe.g_00318
OG0001231	Prah.g_00018	Prbe.g_01920
OG0001232	Prah.g_01704	Prbe.g_00962
OG0001233	Prah.g_01732	Prbe.g_00942
OG0001234	Prah.g_02055	Prbe.g_01101
OG0001235	Prah.g_02047	Prbe.g_01097
OG0001236	Prah.g_02235	Prbe.g_00798
OG0001237	Prah.g_02240	Prbe.g_00794
OG0001238	Prah.g_02504	Prbe.g_01162
OG0001239	Prah.g_01841	Prbe.g_00176
OG0001240	Prah.g_01881	Prbe.g_01633
OG0001241	Prah.g_01891	Prbe.g_01643
OG0001242	Prah.g_00185	Prbe.g_01663
OG0001243	Prah.g_02251	Prbe.g_01670
OG0001244	Prah.g_02279	Prbe.g_01685
OG0001245	Prah.g_01181	Prbe.g_01588
OG0001247	Prah.g_00625	Prbe.g_00458
OG0001248	Prah.g_00981	Prbe.g_00460
OG0001249	Prah.g_01946	Prbe.g_01889
OG0001250	Prah.g_00597	Prbe.g_01265
OG0001252	Prah.g_00906	Prbe.g_01306
OG0001253	Prah.g_01176	Prbe.g_00492
OG0001254	Prah.g_02525	Prbe.g_00043
OG0001255	Prah.g_01037	Prbe.g_01567
OG0001256	Prah.g_01658	Prbe.g_00222
OG0001258	Prah.g_01671	Prbe.g_00989
OG0001259	Prah.g_01730	Prbe.g_00944
OG0001260	Prah.g_01761	Prbe.g_00927
OG0001261	Prah.g_02004	Prbe.g_00845
OG0001262	Prah.g_00060	Prbe.g_01144
OG0001263	Prah.g_02253	Prbe.g_01672
OG0001265	Prah.g_00187	Prbe.g_01662
OG0001266	Prah.g_02363	Prbe.g_01752
OG0001267	Prah.g_02134	Prbe.g_01834
OG0001268	Prah.g_01934	Prbe.g_01897
OG0001269	Prah.g_00579	Prbe.g_01277
OG0001270	Prah.g_00228	Prbe.g_01932
OG0001271	Prah.g_00309	Prbe.g_00661
OG0001272	Prah.g_01560	Prbe.g_00647
OG0001273	Prah.g_00506	Prbe.g_01489
OG0001274	Prah.g_02393	Prbe.g_01776
OG0001275	Prah.g_00837	Prbe.g_01378
OG0001276	Prah.g_00855	Prbe.g_01392
OG0001277	Prah.g_02573	Prbe.g_01184
OG0001278	Prah.g_01284	Prbe.g_01495
OG0001279	Prah.g_00431	Prbe.g_00721
OG0001280	Prah.g_01361	Prbe.g_00894
OG0001281	Prah.g_01370	Prbe.g_00888
OG0001283	Prah.g_02582	Prbe.g_01193
OG0001285	Prah.g_01709	Prbe.g_00959
OG0001286	Prah.g_01990	Prbe.g_00832
OG0001287	Prah.g_00148	Prbe.g_00772
OG0001288	Prah.g_00130	Prbe.g_00762
OG0001290	Prah.g_01890	Prbe.g_01642
OG0001291	Prah.g_02263	Prbe.g_01680
OG0001292	Prah.g_02083	Prbe.g_01801
OG0001293	Prah.g_02108	Prbe.g_01814
OG0001295	Prah.g_01481	Prbe.g_00005
OG0001296	Prah.g_01531	Prbe.g_00624
OG0001297	Prah.g_01527	Prbe.g_00619
OG0001298	Prah.g_01435	Prbe.g_00558
OG0001300	Prah.g_00986	Prbe.g_01199
OG0001301	Prah.g_01023	Prbe.g_01204
OG0001302	Prah.g_01802	Prbe.g_01317
OG0001303	Prah.g_00756	Prbe.g_01023
OG0001307	Prah.g_00326	Prbe.g_00398
OG0001308	Prah.g_00396	Prbe.g_00301
OG0001309	Prah.g_01521	Prbe.g_00194
OG0001310	Prah.g_01693	Prbe.g_00972
OG0001311	Prah.g_00857	Prbe.g_01394
OG0001312	Prah.g_00766	Prbe.g_01330
OG0001316	Prah.g_02269	Prbe.g_01684
OG0001319	Prah.g_02124	Prbe.g_01827
OG0001321	Prah.g_00253	Prbe.g_01949
OG0001322	Prah.g_00254	Prbe.g_01950
OG0001323	Prah.g_01518	Prbe.g_00614
OG0001324	Prah.g_00987	Prbe.g_01200
OG0001327	Prah.g_00555	Prbe.g_00405
OG0001328	Prah.g_00722	Prbe.g_00912
OG0001329	Prah.g_01213	Prbe.g_01026
OG0001330	Prah.g_01354	Prbe.g_00205
OG0001331	Prah.g_01581	Prbe.g_00367
OG0001332	Prah.g_01605	Prbe.g_00265
OG0001333	Prah.g_01726	Prbe.g_00948
OG0001334	Prah.g_01961	Prbe.g_00810
OG0001335	Prah.g_01960	Prbe.g_00809
OG0001337	Prah.g_01950	Prbe.g_01884
OG0001339	Prah.g_01893	Prbe.g_01645
OG0001340	Prah.g_01949	Prbe.g_01885
OG0001341	Prah.g_00615	Prbe.g_01604
OG0001344	Prah.g_01317	Prbe.g_01545
OG0001348	Prah.g_02412	Prbe.g_00003
OG0001350	Prah.g_01778	Prbe.g_01789
OG0001351	Prah.g_00256	Prbe.g_00675
OG0001352	Prah.g_01029	Prbe.g_00454
OG0001353	Prah.g_00606	Prbe.g_01255
OG0001354	Prah.g_00813	Prbe.g_01360
OG0001355	Prah.g_00710	Prbe.g_01414
OG0001356	Prah.g_02519, Prah.g_01163	Prbe.g_00997
OG0001357	Prah.g_00215, Prah.g_01175	Prbe.g_01628
OG0001362	Prah.g_00390	Prbe.g_00297
OG0001363	Prah.g_00388	Prbe.g_00295
OG0001365	Prah.g_02495	Prbe.g_01155
OG0001369	Prah.g_01880	Prbe.g_01632
OG0001370	Prah.g_00617	Prbe.g_00670
OG0001371	Prah.g_01789	Prbe.g_00453
OG0001372	Prah.g_01812	Prbe.g_00494
OG0001379	Prah.g_01356	Prbe.g_00899
OG0001380	Prah.g_00571	Prbe.g_01614
OG0001381	Prah.g_00895	Prbe.g_01574
OG0001382	Prah.g_00891	Prbe.g_01617
OG0001394	Prah.g_00700	Prbe.g_00432
OG0001397	Prah.g_00389	Prbe.g_00296
OG0001398	Prah.g_01180	Prbe.g_00028
OG0001401	Prah.g_00602	Prbe.g_01260
OG0001402	Prah.g_00522	Prbe.g_00509
OG0001403	Prah.g_00037	Prbe.g_00131
OG0001409	Prah.g_01307	Prbe.g_01541
OG0001410	Prah.g_00325	Prbe.g_00399
OG0001414	Prah.g_01786	Prbe.g_01781
OG0001415	Prah.g_01412	Prbe.g_01783
OG0001418	Prah.g_02051	Prbe.g_00459
OG0001422	Prah.g_00282	Prbe.g_01624
OG0001423	Prah.g_01078	Prbe.g_00698
OG0001425	Prah.g_02507	Prbe.g_01165
OG0001431	Prah.g_00998	Prbe.g_00013
OG0001433	Prah.g_01162	Prbe.g_00998
OG0001434	Prah.g_00696	Prbe.g_00437
OG0001435	Prah.g_00737	Prbe.g_00413
OG0001437	Prah.g_01411	Prbe.g_01782
OG0001443	Prah.g_01664	Prbe.g_01610
OG0001446	Prah.g_01211	Prbe.g_00066
OG0001450	Prah.g_00965	Prbe.g_00462
OG0001451	Prah.g_00866	Prbe.g_01289
OG0001455	Prah.g_02425	Prbe.g_01605
OG0001460	Prah.g_01161	Prbe.g_00999
OG0001461	Prah.g_00260	Prbe.g_00157
OG0001463	Prah.g_02142	Prbe.g_01841
OG0001464	Prah.g_01948	Prbe.g_01886
OG0001477	Prah.g_01020	Prbe.g_00744
OG0001484	Prah.g_00892	Prbe.g_00206
OG0001485	Prah.g_01609	Prbe.g_00714
OG0001487	Prah.g_00357	Prbe.g_00271
OG0001488	Prah.g_01301	Prbe.g_01536
OG0001489	Prah.g_01979	Prbe.g_00821
OG0001491	Prah.g_01231, Prah.g_01233	Prbe.g_01314
OG0001496	Prah.g_01016	Prbe.g_00742
OG0001497	Prah.g_01019	Prbe.g_00743
OG0001498	Prah.g_00206	Prbe.g_01916
OG0001500	Prah.g_01785	Prbe.g_01816
OG0001501	Prah.g_01344	Prbe.g_00403
OG0001503	Prah.g_01803	Prbe.g_00060
OG0001506	Prah.g_01217	Prbe.g_00267
OG0001510	Prah.g_00143	Prbe.g_00768
OG0001511	Prah.g_01906	Prbe.g_01654
OG0001512	Prah.g_01775	Prbe.g_01606
OG0001513	Prah.g_01194	Prbe.g_01053
OG0001514	Prah.g_01015	Prbe.g_00741
OG0001515	Prah.g_00978	Prbe.g_00467
OG0001516	Prah.g_00453	Prbe.g_01455
OG0001517	Prah.g_01939	Prbe.g_01893
OG0001518	Prah.g_02506	Prbe.g_01164
OG0001519	Prah.g_02515	Prbe.g_01169
OG0001525	Prah.g_01202	Prbe.g_01020
OG0001527	Prah.g_01453	Prbe.g_00572
OG0001529	Prah.g_00050	Prbe.g_00141
OG0001530	Prah.g_01903	Prbe.g_01653
OG0001531	Prah.g_01774	Prbe.g_01791
OG0001532	Prah.g_01252	Prbe.g_01518
OG0001534	Prah.g_00865	Prbe.g_01406
OG0001535	Prah.g_00853	Prbe.g_01390
OG0001536	Prah.g_00792	Prbe.g_01346
OG0001537	Prah.g_00707	Prbe.g_00429
OG0001538	Prah.g_00662	Prbe.g_01227
OG0001539	Prah.g_00559	Prbe.g_00407
OG0001540	Prah.g_02255	Prbe.g_01674
OG0001541	Prah.g_02318	Prbe.g_01728
OG0001542	Prah.g_02335	Prbe.g_01734
OG0001543	Prah.g_02414	Prbe.g_00907
OG0001544	Prah.g_02514	Prbe.g_01168
OG0001545	Prah.g_02572	Prbe.g_01183
OG0001550	Prah.g_01182	Prbe.g_00056
OG0001559	Prah.g_01902	Prbe.g_01652
OG0001560	Prah.g_01889	Prbe.g_01641
OG0001561	Prah.g_00859	Prbe.g_01396
OG0001562	Prah.g_00845	Prbe.g_01383
OG0001563	Prah.g_01996	Prbe.g_00837
OG0001565	Prah.g_00621	Prbe.g_00695
OG0001572	Prah.g_01101	Prbe.g_00722
OG0001574	Prah.g_01456	Prbe.g_00574
OG0001575	Prah.g_01450	Prbe.g_00569
OG0001576	Prah.g_01379	Prbe.g_00879
OG0001577	Prah.g_01326	Prbe.g_01554
OG0001579	Prah.g_01953	Prbe.g_01882
OG0001580	Prah.g_02479	Prbe.g_00148
OG0001588	Prah.g_02223	Prbe.g_01923
OG0001589	Prah.g_01735	Prbe.g_00940
OG0001591	Prah.g_00552	Prbe.g_00446
OG0001592	Prah.g_02480	Prbe.g_00147
OG0001598	Prah.g_01342	Prbe.g_01202
OG0001614	Prah.g_00158	Prbe.g_00780
OG0001616	Prah.g_01261	Prbe.g_01526
OG0001617	Prah.g_00989	Prbe.g_01201
OG0001619	Prah.g_00782	Prbe.g_01339
OG0001620	Prah.g_01924	Prbe.g_01901
OG0001621	Prah.g_02097	Prbe.g_01806
OG0001622	Prah.g_02581	Prbe.g_01192
OG0001636	Prah.g_00043	Prbe.g_00135
OG0001638	Prah.g_01691	Prbe.g_00974
OG0001639	Prah.g_01616	Prbe.g_00262
OG0001640	Prah.g_00902	Prbe.g_01309
OG0001641	Prah.g_00827	Prbe.g_01371
OG0001642	Prah.g_00580	Prbe.g_01276
OG0001643	Prah.g_00496	Prbe.g_01480
OG0001654	Prah.g_01614	Prbe.g_00264
OG0001656	Prah.g_01954	Prbe.g_01881
OG0001657	Prah.g_02293	Prbe.g_01703
OG0001658	Prah.g_02489	Prbe.g_00143
OG0001661	Prah.g_01208	Prbe.g_00703
OG0001670	Prah.g_01003	Prbe.g_00701
OG0001676	Prah.g_01951	Prbe.g_01883
OG0001678	Prah.g_02069	Prbe.g_00918
OG0001684	Prah.g_01419	Prbe.g_00545
OG0001691	Prah.g_00742	Prbe.g_01311
OG0001693	Prah.g_00212	Prbe.g_01041
OG0001746	Prah.g_00213	Prbe.g_00022
OG0001747	Prah.g_02276	Prbe.g_01924
OG0001757	Prah.g_01198	Prbe.g_00736, Prbe.g_00710
OG0001758	Prah.g_01121	Prbe.g_01007
OG0001793	Prah.g_01174	Prbe.g_00687, Prbe.g_00083
OG0001795	Prah.g_01049	Prbe.g_01018, Prbe.g_00092
OG0001802	Prah.g_00317	Prbe.g_00726, Prbe.g_01608
OG0001807	Prah.g_02218	Prbe.g_00159
OG0001842	Prah.g_00139	Prbe.g_00069
OG0001875	Prah.g_01122	Prbe.g_01008
OG0001876	Prah.g_01123	Prbe.g_01009
OG0001930	Prah.g_00140	Prbe.g_00068
OG0001931	Prah.g_00141	Prbe.g_00067
OG0001955	Prah.g_00583	Prbe.g_00016
OG0001956	Prah.g_00565	Prbe.g_01283
OG0001963	Prah.g_01969	Prbe.g_00202
OG0001965	Prah.g_02096	Prbe.g_01051
OG0001977	Prah.g_02542	Prbe.g_01174
OG0001996	Prah.g_00035	Prbe.g_00129
OG0002003	Prah.g_00976	Prbe.g_00063
OG0002036	Prah.g_01675	Prbe.g_00211
OG0002052	Prah.g_02516	Prbe.g_01401
OG0002122	Prah.g_00975	Prbe.g_00064
OG0002164	Prah.g_01219	Prbe.g_00099
OG0002165	Prah.g_01216	Prbe.g_00093
OG0002232	Prah.g_00952	Prbe.g_00457
OG0002240	Prah.g_00320	Prbe.g_01665
OG0002340	Prah.g_02421	Prbe.g_01758
OG0002383	Prah.g_01287	Prbe.g_00075
OG0002436	Prah.g_01164	Prbe.g_01132
OG0002439	Prah.g_00943	Prbe.g_00029
OG0002442	Prah.g_00548	Prbe.g_00708
OG0002500	Prah.g_01599	Prbe.g_00198
OG0002564	Prah.g_01804	Prbe.g_00001
OG0002888	Prah.g_00115	Prbe.g_00341
