Orthogroup	Prbi	Praw
OG0001094	Prbi.g_00841	Praw.g_01703
OG0001095	Prbi.g_00860	Praw.g_01684
OG0001096	Prbi.g_00873	Praw.g_01671
OG0001097	Prbi.g_00892	Praw.g_01654
OG0001098	Prbi.g_00907	Praw.g_01639
OG0001099	Prbi.g_00939	Praw.g_01608
OG0001100	Prbi.g_00943	Praw.g_01604
OG0001101	Prbi.g_00945	Praw.g_01602
OG0001102	Prbi.g_00948	Praw.g_01600
OG0001103	Prbi.g_00950	Praw.g_01598
OG0001104	Prbi.g_00972	Praw.g_01576
OG0001105	Prbi.g_00976	Praw.g_01572
OG0001106	Prbi.g_01000	Praw.g_01548
OG0001107	Prbi.g_01007	Praw.g_01541
OG0001108	Prbi.g_01011	Praw.g_01537
OG0001109	Prbi.g_01012	Praw.g_01536
OG0001110	Prbi.g_01014	Praw.g_01534
OG0001111	Prbi.g_01015	Praw.g_01533
OG0001112	Prbi.g_01016	Praw.g_01532
OG0001113	Prbi.g_01017	Praw.g_01531
OG0001114	Prbi.g_01018	Praw.g_01530
OG0001115	Prbi.g_01020	Praw.g_01528
OG0001116	Prbi.g_01021	Praw.g_01527
OG0001117	Prbi.g_01022	Praw.g_01526
OG0001118	Prbi.g_01023	Praw.g_01525
OG0001119	Prbi.g_01024	Praw.g_01524
OG0001120	Prbi.g_01026	Praw.g_01522
OG0001121	Prbi.g_01172	Praw.g_00199
OG0001121	Prbi.g_01029	Praw.g_01519
OG0001122	Prbi.g_01058	Praw.g_01495
OG0001123	Prbi.g_01062	Praw.g_01491
OG0001124	Prbi.g_01064	Praw.g_01489
OG0001125	Prbi.g_01065	Praw.g_01488
OG0001126	Prbi.g_01075	Praw.g_01478
OG0001127	Prbi.g_01076	Praw.g_01477
OG0001128	Prbi.g_01078	Praw.g_01475
OG0001129	Prbi.g_01079	Praw.g_01474
OG0001130	Prbi.g_01080	Praw.g_01473
OG0001131	Prbi.g_01117	Praw.g_01437
OG0001132	Prbi.g_01127	Praw.g_01427
OG0001133	Prbi.g_01161	Praw.g_00187
OG0001134	Prbi.g_01174	Praw.g_00201
OG0001135	Prbi.g_01177	Praw.g_00204
OG0001136	Prbi.g_01204	Praw.g_00231
OG0001137	Prbi.g_01215	Praw.g_00242
OG0001138	Prbi.g_01233	Praw.g_00260
OG0001139	Prbi.g_01234	Praw.g_00261
OG0001140	Prbi.g_01235	Praw.g_00262
OG0001141	Prbi.g_01236	Praw.g_00263
OG0001142	Prbi.g_01237	Praw.g_00264
OG0001143	Prbi.g_01244	Praw.g_00271
OG0001144	Prbi.g_01249	Praw.g_00276
OG0001145	Prbi.g_01383	Praw.g_00971
OG0001146	Prbi.g_01395	Praw.g_00985
OG0001147	Prbi.g_01425	Praw.g_01001
OG0001148	Prbi.g_01441	Praw.g_01018
OG0001149	Prbi.g_01442	Praw.g_01019
OG0001150	Prbi.g_01443	Praw.g_01020
OG0001151	Prbi.g_01454	Praw.g_01031
OG0001152	Prbi.g_01455	Praw.g_01032
OG0001153	Prbi.g_01622	Praw.g_00368
OG0001154	Prbi.g_01623	Praw.g_00370
OG0001155	Prbi.g_01635	Praw.g_00382
OG0001156	Prbi.g_01638	Praw.g_00385
OG0001157	Prbi.g_01639	Praw.g_00386
OG0001158	Prbi.g_01640	Praw.g_00387
OG0001159	Prbi.g_01641	Praw.g_00388
OG0001160	Prbi.g_01665	Praw.g_00412
OG0001161	Prbi.g_01678	Praw.g_00423
OG0001162	Prbi.g_01689	Praw.g_00434
OG0001163	Prbi.g_01779	Praw.g_00507
OG0001164	Prbi.g_01783	Praw.g_00511
OG0001166	Prbi.g_01806	Praw.g_00534
OG0001167	Prbi.g_01823	Praw.g_00551
OG0001168	Prbi.g_01825	Praw.g_00553
OG0001169	Prbi.g_01827	Praw.g_00555
OG0001170	Prbi.g_01829	Praw.g_00557
OG0001171	Prbi.g_01838	Praw.g_00567
OG0001172	Prbi.g_01851	Praw.g_01914
OG0001173	Prbi.g_01852	Praw.g_01913
OG0001174	Prbi.g_01860	Praw.g_01905
OG0001175	Prbi.g_01861	Praw.g_01904
OG0001176	Prbi.g_01869	Praw.g_01897
OG0001177	Prbi.g_01872	Praw.g_01895
OG0001178	Prbi.g_01877	Praw.g_01890
OG0001179	Prbi.g_01922	Praw.g_00112
OG0001180	Prbi.g_01944	Praw.g_00090
OG0001181	Prbi.g_01948	Praw.g_00086
OG0001182	Prbi.g_01955	Praw.g_00079
OG0001183	Prbi.g_01959	Praw.g_00075
OG0001184	Prbi.g_01975	Praw.g_00059
OG0001185	Prbi.g_01989	Praw.g_00045
OG0001186	Prbi.g_02012	Praw.g_00021
OG0001187	Prbi.g_02028	Praw.g_00017
OG0001188	Prbi.g_02031	Praw.g_00015
OG0001189	Prbi.g_02048	Praw.g_01191
OG0001190	Prbi.g_02052	Praw.g_01187
OG0001191	Prbi.g_02062	Praw.g_01177
OG0001192	Prbi.g_02067	Praw.g_01172
OG0001193	Prbi.g_02077	Praw.g_01162
OG0001194	Prbi.g_02078	Praw.g_01161
OG0001195	Prbi.g_02079	Praw.g_01160
OG0001196	Prbi.g_02092	Praw.g_01147
OG0001197	Prbi.g_02093	Praw.g_01146
OG0001198	Prbi.g_02100	Praw.g_01139
OG0001199	Prbi.g_00081	Praw.g_01360
OG0001200	Prbi.g_00083	Praw.g_01358
OG0001201	Prbi.g_00115	Praw.g_01327
OG0001202	Prbi.g_00223	Praw.g_01236
OG0001203	Prbi.g_00262	Praw.g_01197
OG0001204	Prbi.g_00267	Praw.g_00890
OG0001205	Prbi.g_00446	Praw.g_00702
OG0001206	Prbi.g_00464	Praw.g_00685
OG0001207	Prbi.g_00480	Praw.g_00670
OG0001209	Prbi.g_00538	Praw.g_00613
OG0001210	Prbi.g_00543	Praw.g_00608
OG0001211	Prbi.g_00553	Praw.g_00598
OG0001212	Prbi.g_00598	Praw.g_01942
OG0001213	Prbi.g_00631	Praw.g_00165
OG0001214	Prbi.g_00640	Praw.g_01885
OG0001215	Prbi.g_00693	Praw.g_01832
OG0001216	Prbi.g_00747	Praw.g_01807
OG0001217	Prbi.g_00792	Praw.g_01759
OG0001218	Prbi.g_00800	Praw.g_01751
OG0001219	Prbi.g_00835	Praw.g_01708
OG0001220	Prbi.g_00899	Praw.g_01647
OG0001221	Prbi.g_00962	Praw.g_01586
OG0001222	Prbi.g_01001	Praw.g_01547
OG0001223	Prbi.g_01027	Praw.g_01521
OG0001224	Prbi.g_01082	Praw.g_01471
OG0001225	Prbi.g_01084	Praw.g_01469
OG0001226	Prbi.g_01111	Praw.g_01443
OG0001227	Prbi.g_01130	Praw.g_01424
OG0001228	Prbi.g_01252	Praw.g_00279
OG0001229	Prbi.g_01437	Praw.g_01014
OG0001230	Prbi.g_01581	Praw.g_01091
OG0001231	Prbi.g_01687	Praw.g_00432
OG0001232	Prbi.g_01810	Praw.g_00538
OG0001233	Prbi.g_01830	Praw.g_00558
OG0001234	Prbi.g_01864	Praw.g_01902
OG0001235	Prbi.g_01874	Praw.g_01893
OG0001236	Prbi.g_01972	Praw.g_00062
OG0001237	Prbi.g_01976	Praw.g_00058
OG0001238	Prbi.g_02063	Praw.g_01176
OG0001239	Prbi.g_00078	Praw.g_01363
OG0001241	Prbi.g_00108	Praw.g_01334
OG0001242	Prbi.g_00127	Praw.g_01316
OG0001243	Prbi.g_00133	Praw.g_01310
OG0001244	Prbi.g_00149	Praw.g_01294
OG0001245	Prbi.g_00404	Praw.g_00753
OG0001246	Prbi.g_00507	Praw.g_00644
OG0001247	Prbi.g_00686	Praw.g_01839
OG0001248	Prbi.g_00688	Praw.g_01837
OG0001249	Prbi.g_00825	Praw.g_01719
OG0001250	Prbi.g_00888	Praw.g_01658
OG0001251	Prbi.g_00935	Praw.g_01610
OG0001252	Prbi.g_01077	Praw.g_01476
OG0001253	Prbi.g_01131	Praw.g_01423
OG0001254	Prbi.g_01176	Praw.g_00203
OG0001255	Prbi.g_01191	Praw.g_00218
OG0001256	Prbi.g_01680	Praw.g_00425
OG0001257	Prbi.g_01686	Praw.g_00431
OG0001258	Prbi.g_01784	Praw.g_00512
OG0001259	Prbi.g_01828	Praw.g_00556
OG0001260	Prbi.g_01844	Praw.g_00573
OG0001261	Prbi.g_01930	Praw.g_00104
OG0001262	Prbi.g_02046	Praw.g_01193
OG0001263	Prbi.g_00136	Praw.g_01307
OG0001264	Prbi.g_00047, Prbi.g_01743	Praw.g_01390
OG0001265	Prbi.g_00126	Praw.g_01317
OG0001266	Prbi.g_00227	Praw.g_01232
OG0001267	Prbi.g_00304	Praw.g_00854
OG0001268	Prbi.g_00363	Praw.g_00791
OG0001269	Prbi.g_00383	Praw.g_00773
OG0001270	Prbi.g_00435	Praw.g_00713
OG0001271	Prbi.g_00475	Praw.g_00675
OG0001272	Prbi.g_00489	Praw.g_00662
OG0001273	Prbi.g_00634	Praw.g_00167
OG0001274	Prbi.g_00707	Praw.g_01819
OG0001275	Prbi.g_01037	Praw.g_01511
OG0001276	Prbi.g_01061	Praw.g_01492
OG0001277	Prbi.g_01119	Praw.g_01435
OG0001278	Prbi.g_01257	Praw.g_00284
OG0001279	Prbi.g_01332	Praw.g_00930
OG0001280	Prbi.g_01390	Praw.g_00980
OG0001281	Prbi.g_01396	Praw.g_00986
OG0001282	Prbi.g_01440	Praw.g_01017
OG0001284	Prbi.g_01660	Praw.g_00407
OG0001285	Prbi.g_01813	Praw.g_00541
OG0001286	Prbi.g_01942	Praw.g_00092
OG0001287	Prbi.g_01996	Praw.g_00037
OG0001288	Prbi.g_02005	Praw.g_00028
OG0001289	Prbi.g_00094	Praw.g_01347
OG0001290	Prbi.g_00107	Praw.g_01335
OG0001291	Prbi.g_00143	Praw.g_01300
OG0001292	Prbi.g_00272	Praw.g_00885
OG0001293	Prbi.g_00285	Praw.g_00873
OG0001294	Prbi.g_00402	Praw.g_00755
OG0001295	Prbi.g_00469	Praw.g_00680
OG0001296	Prbi.g_00512	Praw.g_00639
OG0001297	Prbi.g_00517	Praw.g_00634
OG0001298	Prbi.g_00579	Praw.g_01924
OG0001299	Prbi.g_00669	Praw.g_01856
OG0001300	Prbi.g_00696	Praw.g_01829
OG0001301	Prbi.g_00699	Praw.g_01826
OG0001302	Prbi.g_00834	Praw.g_01710
OG0001303	Prbi.g_01041	Praw.g_01507
OG0001304	Prbi.g_01071	Praw.g_01482
OG0001305	Prbi.g_01090	Praw.g_01463
OG0001306	Prbi.g_01193	Praw.g_00220
OG0001307	Prbi.g_01422	Praw.g_00998
OG0001308	Prbi.g_01601	Praw.g_00347
OG0001309	Prbi.g_01684	Praw.g_00429
OG0001310	Prbi.g_01799	Praw.g_00527
OG0001311	Prbi.g_01063	Praw.g_01490
OG0001312	Prbi.g_00990	Praw.g_01558
OG0001314	Prbi.g_00783	Praw.g_01768
OG0001315	Prbi.g_00068	Praw.g_01373
OG0001316	Prbi.g_00148	Praw.g_01295
OG0001317	Prbi.g_00258	Praw.g_01201
OG0001318	Prbi.g_00280	Praw.g_00877
OG0001319	Prbi.g_00296	Praw.g_00862
OG0001320	Prbi.g_00406	Praw.g_00752
OG0001321	Prbi.g_00452	Praw.g_00696
OG0001322	Prbi.g_00453	Praw.g_00695
OG0001323	Prbi.g_00522	Praw.g_00629
OG0001324	Prbi.g_00697	Praw.g_01828
OG0001325	Prbi.g_00750	Praw.g_01804
OG0001326	Prbi.g_00923	Praw.g_01622
OG0001327	Prbi.g_01102	Praw.g_01452
OG0001328	Prbi.g_01129	Praw.g_01425
OG0001329	Prbi.g_01169	Praw.g_00194
OG0001330	Prbi.g_01362	Praw.g_00953
OG0001331	Prbi.g_01445	Praw.g_01022
OG0001332	Prbi.g_01633	Praw.g_00380
OG0001333	Prbi.g_01824	Praw.g_00552
OG0001334	Prbi.g_01962	Praw.g_00072
OG0001335	Prbi.g_01963	Praw.g_00071
OG0001336	Prbi.g_02089	Praw.g_01150
OG0001339	Prbi.g_00110	Praw.g_01332
OG0001340	Prbi.g_00352	Praw.g_00806
OG0001341	Prbi.g_00790	Praw.g_01761
OG0001342	Prbi.g_00829	Praw.g_01715
OG0001343	Prbi.g_00932	Praw.g_01613
OG0001344	Prbi.g_01211	Praw.g_00238
OG0001345	Prbi.g_01226	Praw.g_00253
OG0001346	Prbi.g_01392	Praw.g_00982
OG0001348	Prbi.g_01707	Praw.g_00453
OG0001349	Prbi.g_01590	Praw.g_01082
OG0001350	Prbi.g_00261	Praw.g_01198
OG0001351	Prbi.g_00455	Praw.g_00693
OG0001352	Prbi.g_00683	Praw.g_01842
OG0001353	Prbi.g_00879	Praw.g_01666
OG0001354	Prbi.g_01019	Praw.g_01529
OG0001355	Prbi.g_01724	Praw.g_00463
OG0001356	Prbi.g_01301	Praw.g_01734
OG0001358	Prbi.g_00622	Praw.g_00156
OG0001359	Prbi.g_00933	Praw.g_01612
OG0001360	Prbi.g_01132	Praw.g_01422
OG0001361	Prbi.g_01223	Praw.g_00250
OG0001362	Prbi.g_01605	Praw.g_00351
OG0001363	Prbi.g_01607	Praw.g_00353
OG0001364	Prbi.g_01965	Praw.g_00069
OG0001365	Prbi.g_02056	Praw.g_01183
OG0001369	Prbi.g_01522, Prbi.g_00099	Praw.g_01342
OG0001371	Prbi.g_00682	Praw.g_01843
OG0001372	Prbi.g_00799	Praw.g_01752
OG0001373	Prbi.g_00922	Praw.g_01623
OG0001374	Prbi.g_00930	Praw.g_01615
OG0001375	Prbi.g_00931	Praw.g_01614
OG0001376	Prbi.g_01096	Praw.g_01458
OG0001377	Prbi.g_01097	Praw.g_01457
OG0001378	Prbi.g_01141	Praw.g_00171
OG0001379	Prbi.g_01385	Praw.g_00975
OG0001380	Prbi.g_01427	Praw.g_01003
OG0001381	Prbi.g_01433	Praw.g_01010
OG0001382	Prbi.g_01699	Praw.g_00445
OG0001384	Prbi.g_00778	Praw.g_01773
OG0001385	Prbi.g_00919	Praw.g_01626
OG0001386	Prbi.g_00920	Praw.g_01625
OG0001387	Prbi.g_00921	Praw.g_01624
OG0001388	Prbi.g_00924	Praw.g_01621
OG0001389	Prbi.g_00925	Praw.g_01620
OG0001390	Prbi.g_00926	Praw.g_01619
OG0001391	Prbi.g_00927	Praw.g_01618
OG0001392	Prbi.g_00928	Praw.g_01617
OG0001393	Prbi.g_00929	Praw.g_01616
OG0001395	Prbi.g_01073	Praw.g_01480
OG0001397	Prbi.g_01606	Praw.g_00352
OG0001399	Prbi.g_01866	Praw.g_01900
OG0001402	Prbi.g_00808	Praw.g_01744
OG0001403	Prbi.g_00030	Praw.g_01398
OG0001404	Prbi.g_00075	Praw.g_01366
OG0001405	Prbi.g_00350	Praw.g_00808
OG0001406	Prbi.g_01095	Praw.g_01459
OG0001407	Prbi.g_01109	Praw.g_01445
OG0001408	Prbi.g_01114	Praw.g_01440
OG0001409	Prbi.g_01214	Praw.g_00241
OG0001410	Prbi.g_01423	Praw.g_00999
OG0001411	Prbi.g_01491	Praw.g_01053
OG0001413	Prbi.g_01675	Praw.g_00421
OG0001414	Prbi.g_00253	Praw.g_01206
OG0001415	Prbi.g_00255	Praw.g_01204
OG0001416	Prbi.g_00460	Praw.g_00688
OG0001417	Prbi.g_00471	Praw.g_00678
OG0001418	Prbi.g_00687	Praw.g_01838
OG0001419	Prbi.g_01110	Praw.g_01444
OG0001420	Prbi.g_01150	Praw.g_00179
OG0001421	Prbi.g_01681	Praw.g_00426
OG0001422	Prbi.g_01705	Praw.g_00451
OG0001424	Prbi.g_00936	Praw.g_00323
OG0001425	Prbi.g_02066	Praw.g_01173
OG0001428	Prbi.g_00196	Praw.g_01263
OG0001429	Prbi.g_00836	Praw.g_01707
OG0001430	Prbi.g_01356	Praw.g_00948
OG0001431	Prbi.g_01360	Praw.g_00951
OG0001432	Prbi.g_01673	Praw.g_00420
OG0001433	Prbi.g_01302	Praw.g_01735
OG0001437	Prbi.g_00254	Praw.g_01205
OG0001438	Prbi.g_00317	Praw.g_00841
OG0001439	Prbi.g_00331	Praw.g_00827
OG0001441	Prbi.g_00524	Praw.g_00627
OG0001442	Prbi.g_00781	Praw.g_01770
OG0001446	Prbi.g_00086	Praw.g_01355
OG0001447	Prbi.g_00134	Praw.g_01309
OG0001448	Prbi.g_00391	Praw.g_00765
OG0001449	Prbi.g_00421	Praw.g_00738
OG0001450	Prbi.g_00690	Praw.g_01835
OG0001451	Prbi.g_00908	Praw.g_01638
OG0001452	Prbi.g_00937	Praw.g_01609
OG0001453	Prbi.g_01031	Praw.g_01517
OG0001454	Prbi.g_01125	Praw.g_01429
OG0001455	Prbi.g_01163	Praw.g_00189
OG0001456	Prbi.g_01184	Praw.g_00211
OG0001457	Prbi.g_01185	Praw.g_00212
OG0001458	Prbi.g_01186	Praw.g_00213
OG0001459	Prbi.g_01344	Praw.g_00939
OG0001460	Prbi.g_01303	Praw.g_01736
OG0001462	Prbi.g_00034	Praw.g_01394
OG0001463	Prbi.g_00310	Praw.g_00848
OG0001464	Prbi.g_00353	Praw.g_00805
OG0001465	Prbi.g_00706	Praw.g_01820
OG0001466	Prbi.g_00780	Praw.g_01771
OG0001467	Prbi.g_00826	Praw.g_01718
OG0001468	Prbi.g_01100	Praw.g_01454
OG0001469	Prbi.g_01341, Prbi.g_01740, Prbi.g_01749	Praw.g_00935
OG0001471	Prbi.g_01676	Praw.g_00422
OG0001472	Prbi.g_01683	Praw.g_00428
OG0001473	Prbi.g_02013	Praw.g_00020
OG0001479	Prbi.g_00361	Praw.g_00793
OG0001480	Prbi.g_00393	Praw.g_00763
OG0001481	Prbi.g_00397	Praw.g_00759
OG0001482	Prbi.g_00458	Praw.g_00690
OG0001485	Prbi.g_01725	Praw.g_00464
OG0001486	Prbi.g_01205	Praw.g_00232
OG0001490	Prbi.g_00048	Praw.g_01389
OG0001491	Prbi.g_00832	Praw.g_01712
OG0001492	Prbi.g_01254	Praw.g_00281
OG0001493	Prbi.g_01262	Praw.g_00289
OG0001494	Prbi.g_01480	Praw.g_01111
OG0001499	Prbi.g_00067	Praw.g_01374
OG0001500	Prbi.g_00287	Praw.g_00871
OG0001501	Prbi.g_00709	Praw.g_01817
OG0001502	Prbi.g_00817	Praw.g_01727
OG0001503	Prbi.g_01181	Praw.g_00208
OG0001504	Prbi.g_01345	Praw.g_00940
OG0001505	Prbi.g_01509	Praw.g_01044
OG0001506	Prbi.g_01631	Praw.g_00378
OG0001507	Prbi.g_01739	Praw.g_00478
OG0001521	Prbi.g_00791	Praw.g_01760
OG0001523	Prbi.g_01178	Praw.g_00205
OG0001524	Prbi.g_01179	Praw.g_00206
OG0001526	Prbi.g_01278	Praw.g_01049
OG0001546	Prbi.g_00527	Praw.g_00624
OG0001547	Prbi.g_00819	Praw.g_01725
OG0001548	Prbi.g_00823	Praw.g_01721
OG0001550	Prbi.g_01166	Praw.g_00192
OG0001551	Prbi.g_01183	Praw.g_00210
OG0001552	Prbi.g_01271	Praw.g_00906
OG0001553	Prbi.g_01586	Praw.g_01086
OG0001554	Prbi.g_01682	Praw.g_00427
OG0001555	Prbi.g_01695	Praw.g_00441
OG0001564	Prbi.g_01485	Praw.g_01062
OG0001566	Prbi.g_00679	Praw.g_01846
OG0001567	Prbi.g_00818	Praw.g_01726
OG0001568	Prbi.g_00820	Praw.g_01724
OG0001569	Prbi.g_01137	Praw.g_01417
OG0001571	Prbi.g_01159	Praw.g_00185
OG0001581	Prbi.g_00168	Praw.g_01291
OG0001582	Prbi.g_00470	Praw.g_00679
OG0001583	Prbi.g_00831	Praw.g_01713
OG0001585	Prbi.g_01336	Praw.g_00934
OG0001586	Prbi.g_01464	Praw.g_01108
OG0001587	Prbi.g_01846	Praw.g_01920
OG0001595	Prbi.g_00074	Praw.g_01367
OG0001596	Prbi.g_00082	Praw.g_01359
OG0001597	Prbi.g_00386	Praw.g_00770
OG0001598	Prbi.g_00427	Praw.g_00336
OG0001599	Prbi.g_00462	Praw.g_00687
OG0001600	Prbi.g_00514	Praw.g_00637
OG0001601	Prbi.g_00677	Praw.g_01848
OG0001602	Prbi.g_00705	Praw.g_01821
OG0001603	Prbi.g_00833	Praw.g_01711
OG0001604	Prbi.g_00959	Praw.g_01589
OG0001605	Prbi.g_01054	Praw.g_01499
OG0001606	Prbi.g_01116	Praw.g_01438
OG0001607	Prbi.g_01180	Praw.g_00207
OG0001608	Prbi.g_01430	Praw.g_01007
OG0001609	Prbi.g_01629	Praw.g_00376
OG0001610	Prbi.g_01632	Praw.g_00379
OG0001611	Prbi.g_01693	Praw.g_00438
OG0001612	Prbi.g_01726	Praw.g_00465
OG0001613	Prbi.g_01957	Praw.g_00077
OG0001626	Prbi.g_00789	Praw.g_01762
OG0001627	Prbi.g_00797	Praw.g_01754
OG0001628	Prbi.g_00802	Praw.g_01749
OG0001629	Prbi.g_00803	Praw.g_01748
OG0001630	Prbi.g_00940	Praw.g_01607
OG0001631	Prbi.g_01105	Praw.g_01449
OG0001632	Prbi.g_01335	Praw.g_00471, Praw.g_00932
OG0001633	Prbi.g_01436	Praw.g_01013
OG0001647	Prbi.g_00297	Praw.g_00861
OG0001648	Prbi.g_00396	Praw.g_00760
OG0001649	Prbi.g_01107	Praw.g_01447
OG0001650	Prbi.g_01407	Praw.g_00474
OG0001651	Prbi.g_01691	Praw.g_00437
OG0001662	Prbi.g_01147	Praw.g_00177
OG0001663	Prbi.g_01190	Praw.g_00217
OG0001664	Prbi.g_01770, Prbi.g_01317	Praw.g_00332
OG0001665	Prbi.g_01320, Prbi.g_01767	Praw.g_00335
OG0001667	Prbi.g_01365	Praw.g_00956
OG0001668	Prbi.g_01543, Prbi.g_01762	Praw.g_00499
OG0001684	Prbi.g_00591	Praw.g_01936
OG0001685	Prbi.g_00910	Praw.g_01636
OG0001686	Prbi.g_01053	Praw.g_01500
OG0001687	Prbi.g_01099	Praw.g_01455
OG0001688	Prbi.g_01104	Praw.g_01450
OG0001689	Prbi.g_02003	Praw.g_00030
OG0001696	Prbi.g_00909	Praw.g_01637
OG0001698	Prbi.g_01103	Praw.g_01451
OG0001705	Prbi.g_00422	Praw.g_00737
OG0001706	Prbi.g_01044	Praw.g_01785
OG0001707	Prbi.g_01124	Praw.g_01430
OG0001708	Prbi.g_01189	Praw.g_00216
OG0001709	Prbi.g_01498	Praw.g_01102
OG0001710	Prbi.g_01867	Praw.g_01899
OG0001718	Prbi.g_00387	Praw.g_00769
OG0001719	Prbi.g_00414	Praw.g_00744
OG0001720	Prbi.g_01372	Praw.g_00960
OG0001721	Prbi.g_00794	Praw.g_01757
OG0001723	Prbi.g_01333	Praw.g_00931
OG0001724	Prbi.g_01548	Praw.g_00473
OG0001725	Prbi.g_00413	Praw.g_00745
OG0001742	Prbi.g_00400	Praw.g_00757
OG0001743	Prbi.g_01145	Praw.g_00175
OG0001744	Prbi.g_01377	Praw.g_00965
OG0001745	Prbi.g_01672	Praw.g_00419
OG0001772	Prbi.g_00423	Praw.g_00736
OG0001773	Prbi.g_01697	Praw.g_00443
OG0001774	Prbi.g_00680	Praw.g_01845
OG0001775	Prbi.g_01112	Praw.g_01442
OG0001776	Prbi.g_01143	Praw.g_00173
OG0001778	Prbi.g_01359	Praw.g_00950
OG0001779	Prbi.g_01378	Praw.g_00966
OG0001780	Prbi.g_01471	Praw.g_01122
OG0001781	Prbi.g_01706	Praw.g_00452
OG0001782	Prbi.g_00739	Praw.g_00799
OG0001819	Prbi.g_00415	Praw.g_00743
OG0001821	Prbi.g_00795	Praw.g_01756
OG0001822	Prbi.g_00815	Praw.g_01729
OG0001823	Prbi.g_00911	Praw.g_01635
OG0001824	Prbi.g_01052	Praw.g_01501
OG0001825	Prbi.g_01113	Praw.g_01441
OG0001826	Prbi.g_01115	Praw.g_01439
OG0001827	Prbi.g_01118	Praw.g_01436
OG0001828	Prbi.g_01140	Praw.g_00170
OG0001829	Prbi.g_01144	Praw.g_00174
OG0001830	Prbi.g_01162	Praw.g_00188
OG0001831	Prbi.g_01173	Praw.g_00200
OG0001832	Prbi.g_01353	Praw.g_00946
OG0001833	Prbi.g_01438	Praw.g_01015
OG0001834	Prbi.g_01469	Praw.g_01074
OG0001919	Prbi.g_00418	Praw.g_00741
OG0001920	Prbi.g_00710	Praw.g_01816
OG0001921	Prbi.g_00913	Praw.g_01633
OG0001982	Prbi.g_00392	Praw.g_00764
OG0001983	Prbi.g_00776	Praw.g_01774
OG0001984	Prbi.g_00824	Praw.g_01720
OG0001985	Prbi.g_00917	Praw.g_01629
OG0001986	Prbi.g_01035	Praw.g_01513
OG0001989	Prbi.g_01428	Praw.g_01004
OG0002026	Prbi.g_00417	Praw.g_00742
OG0002027	Prbi.g_00915	Praw.g_01631
OG0002028	Prbi.g_01047	Praw.g_01506
OG0002030	Prbi.g_01306, Prbi.g_00153, Prbi.g_01409	Praw.g_01776
OG0002031	Prbi.g_01723	Praw.g_00462
OG0002032	Prbi.g_02065	Praw.g_01174
OG0002034	Prbi.g_01265	Praw.g_00292
OG0002057	Prbi.g_00117	Praw.g_01325
OG0002058	Prbi.g_00204	Praw.g_01255
OG0002059	Prbi.g_00388	Praw.g_00768
OG0002060	Prbi.g_00390	Praw.g_00766
OG0002061	Prbi.g_00420	Praw.g_00739
OG0002064	Prbi.g_00468	Praw.g_00681
OG0002065	Prbi.g_00562	Praw.g_00589
OG0002066	Prbi.g_00568	Praw.g_00583
OG0002067	Prbi.g_00744	Praw.g_01810
OG0002068	Prbi.g_00785	Praw.g_01766
OG0002069	Prbi.g_00787	Praw.g_01764
OG0002070	Prbi.g_00816	Praw.g_01728
OG0002071	Prbi.g_00822	Praw.g_01722
OG0002072	Prbi.g_00830	Praw.g_01714
OG0002073	Prbi.g_00852	Praw.g_01692
OG0002074	Prbi.g_00904	Praw.g_01642
OG0002075	Prbi.g_00916	Praw.g_01630
OG0002076	Prbi.g_00963	Praw.g_01585
OG0002077	Prbi.g_01048	Praw.g_01505
OG0002078	Prbi.g_01051	Praw.g_01502
OG0002079	Prbi.g_01056	Praw.g_01497
OG0002080	Prbi.g_01074	Praw.g_01479
OG0002081	Prbi.g_01098	Praw.g_01456
OG0002082	Prbi.g_01108	Praw.g_01446
OG0002083	Prbi.g_01120	Praw.g_01434
OG0002084	Prbi.g_01121	Praw.g_01433
OG0002085	Prbi.g_01128	Praw.g_01426
OG0002086	Prbi.g_01133	Praw.g_01421
OG0002087	Prbi.g_01134	Praw.g_01420
OG0002088	Prbi.g_01135	Praw.g_01419
OG0002089	Prbi.g_01160	Praw.g_00186
OG0002090	Prbi.g_01165	Praw.g_00191
OG0002091	Prbi.g_01182	Praw.g_00209
OG0002093	Prbi.g_01327	Praw.g_00329
OG0002094	Prbi.g_01366	Praw.g_00957
OG0002095	Prbi.g_01375	Praw.g_00963
OG0002099	Prbi.g_01679	Praw.g_00424
OG0002100	Prbi.g_01688	Praw.g_00433
OG0002101	Prbi.g_01690	Praw.g_00435
OG0002102	Prbi.g_01694	Praw.g_00440
OG0002103	Prbi.g_01696	Praw.g_00442
OG0002104	Prbi.g_01698	Praw.g_00444
OG0002105	Prbi.g_01792	Praw.g_00520
OG0002146	Prbi.g_00499	Praw.g_00652
OG0002147	Prbi.g_00711	Praw.g_01815
OG0002148	Prbi.g_00779	Praw.g_01772
OG0002149	Prbi.g_00801	Praw.g_01750
OG0002150	Prbi.g_01049	Praw.g_01504
OG0002151	Prbi.g_01164	Praw.g_00190
OG0002152	Prbi.g_01355	Praw.g_00947
OG0002153	Prbi.g_01050	Praw.g_01503
OG0002216	Prbi.g_00784, Prbi.g_01323	Praw.g_01767
OG0002218	Prbi.g_00912	Praw.g_01634
OG0002220	Prbi.g_01342	Praw.g_00936
OG0002221	Prbi.g_01376	Praw.g_00964
OG0002222	Prbi.g_01703	Praw.g_00449
OG0002223	Prbi.g_01734	Praw.g_00468
