Orthogroup	Pras	Pram
OG0001166	Pras.g_00712	Pram.g_01798
OG0001167	Pras.g_00713	Pram.g_01799
OG0001168	Pras.g_00715	Pram.g_01801
OG0001169	Pras.g_00716	Pram.g_01802
OG0001170	Pras.g_00718	Pram.g_01806
OG0001171	Pras.g_00719	Pram.g_01807
OG0001172	Pras.g_00720	Pram.g_01808
OG0001173	Pras.g_00722	Pram.g_01810
OG0001174	Pras.g_00724	Pram.g_01812
OG0001175	Pras.g_00726	Pram.g_01814
OG0001176	Pras.g_00727	Pram.g_01816
OG0001177	Pras.g_00729	Pram.g_01818
OG0001178	Pras.g_00730	Pram.g_01819
OG0001179	Pras.g_00731	Pram.g_01820
OG0001180	Pras.g_00732	Pram.g_01821
OG0001181	Pras.g_00733	Pram.g_01822
OG0001182	Pras.g_00734	Pram.g_01823
OG0001183	Pras.g_00735	Pram.g_01824
OG0001184	Pras.g_00736	Pram.g_01825
OG0001185	Pras.g_00737	Pram.g_01826
OG0001186	Pras.g_00738	Pram.g_01828
OG0001187	Pras.g_00739	Pram.g_01829
OG0001188	Pras.g_00740	Pram.g_01830
OG0001189	Pras.g_00741	Pram.g_01831
OG0001190	Pras.g_00742	Pram.g_01832
OG0001191	Pras.g_00744	Pram.g_01834
OG0001192	Pras.g_00746	Pram.g_01836
OG0001193	Pras.g_00747	Pram.g_01837
OG0001194	Pras.g_00748	Pram.g_01838
OG0001195	Pras.g_00749	Pram.g_01840
OG0001196	Pras.g_00751	Pram.g_01842
OG0001197	Pras.g_00754	Pram.g_01845
OG0001198	Pras.g_00755	Pram.g_01846
OG0001199	Pras.g_00756	Pram.g_01847
OG0001200	Pras.g_00757	Pram.g_01848
OG0001201	Pras.g_00758	Pram.g_01849
OG0001202	Pras.g_00759	Pram.g_01850
OG0001203	Pras.g_00762	Pram.g_01852
OG0001204	Pras.g_00765	Pram.g_01854
OG0001205	Pras.g_00766	Pram.g_01855
OG0001206	Pras.g_00768	Pram.g_01856
OG0001207	Pras.g_00769	Pram.g_01857
OG0001208	Pras.g_00770	Pram.g_01858
OG0001209	Pras.g_00771	Pram.g_01859
OG0001210	Pras.g_00772	Pram.g_01860
OG0001211	Pras.g_00773	Pram.g_01861
OG0001212	Pras.g_00774	Pram.g_01862
OG0001213	Pras.g_00775	Pram.g_01863
OG0001214	Pras.g_00776	Pram.g_01864
OG0001215	Pras.g_00777	Pram.g_01865
OG0001216	Pras.g_00778	Pram.g_01866
OG0001217	Pras.g_00779	Pram.g_01867
OG0001218	Pras.g_00780	Pram.g_01868
OG0001219	Pras.g_00781	Pram.g_01869
OG0001220	Pras.g_00782	Pram.g_01870
OG0001221	Pras.g_00783	Pram.g_01871
OG0001222	Pras.g_00785	Pram.g_01873
OG0001223	Pras.g_00787	Pram.g_01875
OG0001224	Pras.g_00788	Pram.g_01877
OG0001225	Pras.g_00790	Pram.g_01879
OG0001226	Pras.g_00791	Pram.g_01880
OG0001227	Pras.g_00792	Pram.g_01881
OG0001228	Pras.g_00793	Pram.g_01882
OG0001229	Pras.g_00794	Pram.g_01883
OG0001230	Pras.g_00795	Pram.g_01884
OG0001231	Pras.g_00796	Pram.g_01885
OG0001232	Pras.g_00798	Pram.g_01887
OG0001233	Pras.g_00799	Pram.g_01888
OG0001234	Pras.g_00800	Pram.g_01889
OG0001235	Pras.g_00801	Pram.g_01890
OG0001236	Pras.g_00802	Pram.g_01891
OG0001237	Pras.g_00804	Pram.g_01894
OG0001238	Pras.g_00805	Pram.g_01895
OG0001239	Pras.g_00808	Pram.g_01900
OG0001240	Pras.g_00809	Pram.g_01901
OG0001241	Pras.g_00810	Pram.g_01902
OG0001242	Pras.g_00812	Pram.g_01904
OG0001243	Pras.g_00813	Pram.g_01905
OG0001244	Pras.g_00814	Pram.g_01906
OG0001245	Pras.g_00815	Pram.g_01907
OG0001246	Pras.g_00816	Pram.g_01908
OG0001247	Pras.g_00817	Pram.g_01909
OG0001248	Pras.g_00818	Pram.g_01910
OG0001249	Pras.g_00819	Pram.g_01911
OG0001250	Pras.g_00820	Pram.g_01913
OG0001251	Pras.g_00821	Pram.g_01914
OG0001252	Pras.g_00822	Pram.g_01915
OG0001253	Pras.g_00823	Pram.g_01916
OG0001254	Pras.g_00825	Pram.g_01918
OG0001255	Pras.g_00826	Pram.g_01919
OG0001256	Pras.g_00828	Pram.g_01924
OG0001257	Pras.g_00829	Pram.g_01925
OG0001258	Pras.g_00830	Pram.g_01926
OG0001259	Pras.g_00832	Pram.g_01929
OG0001260	Pras.g_00834	Pram.g_01930
OG0001261	Pras.g_00835	Pram.g_01931
OG0001262	Pras.g_00836	Pram.g_01932
OG0001263	Pras.g_00837	Pram.g_01933
OG0001264	Pras.g_00838	Pram.g_01934
OG0001265	Pras.g_00839	Pram.g_01935
OG0001266	Pras.g_00840	Pram.g_01936
OG0001267	Pras.g_00841	Pram.g_01937
OG0001268	Pras.g_00842	Pram.g_01938
OG0001269	Pras.g_00943	Pram.g_00076
OG0001270	Pras.g_00989	Pram.g_00124
OG0001271	Pras.g_01001	Pram.g_00135
OG0001272	Pras.g_01133	Pram.g_00269
OG0001273	Pras.g_01186	Pram.g_00327
OG0001274	Pras.g_01360	Pram.g_00418
OG0001275	Pras.g_01376	Pram.g_00434
OG0001276	Pras.g_01466	Pram.g_00527
OG0001277	Pras.g_01648	Pram.g_00903
OG0001278	Pras.g_01751	Pram.g_00862
OG0001279	Pras.g_01800	Pram.g_00733
OG0001280	Pras.g_01910	Pram.g_00981
OG0001281	Pras.g_01958	Pram.g_00577
OG0001282	Pras.g_01975	Pram.g_01214
OG0001283	Pras.g_01980	Pram.g_01525
OG0001284	Pras.g_01990	Pram.g_00664
OG0001285	Pras.g_00040	Pram.g_01157
OG0001286	Pras.g_00053	Pram.g_01143
OG0001288	Pras.g_00391	Pram.g_01334
OG0001290	Pras.g_00446	Pram.g_00658
OG0001291	Pras.g_00447	Pram.g_01272
OG0001292	Pras.g_00452	Pram.g_01590
OG0001294	Pras.g_00144	Pram.g_01003
OG0001295	Pras.g_00489	Pram.g_01599
OG0001296	Pras.g_00542	Pram.g_01624
OG0001297	Pras.g_00546	Pram.g_01627
OG0001298	Pras.g_00549	Pram.g_01630
OG0001299	Pras.g_00616	Pram.g_01700
OG0001300	Pras.g_00641	Pram.g_01637
OG0001301	Pras.g_00725	Pram.g_01813
OG0001302	Pras.g_00753	Pram.g_01844
OG0001303	Pras.g_00786	Pram.g_01874
OG0001304	Pras.g_00831	Pram.g_01928
OG0001305	Pras.g_00530	Pram.g_01516
OG0001306	Pras.g_01315	Pram.g_00372
OG0001307	Pras.g_00872	Pram.g_00017
OG0001309	Pras.g_00925	Pram.g_00059
OG0001310	Pras.g_00927	Pram.g_00061
OG0001311	Pras.g_00944	Pram.g_00077
OG0001312	Pras.g_00970	Pram.g_00105
OG0001313	Pras.g_00976	Pram.g_00112
OG0001314	Pras.g_01050	Pram.g_00184
OG0001315	Pras.g_01095	Pram.g_00231
OG0001316	Pras.g_01104	Pram.g_00240
OG0001317	Pras.g_01226	Pram.g_01213
OG0001319	Pras.g_01657	Pram.g_01196
OG0001320	Pras.g_01925	Pram.g_00897
OG0001321	Pras.g_01930	Pram.g_00892
OG0001324	Pras.g_00007	Pram.g_00648
OG0001326	Pras.g_00084	Pram.g_01106
OG0001327	Pras.g_00234	Pram.g_01476
OG0001328	Pras.g_00450	Pram.g_00357
OG0001329	Pras.g_00573	Pram.g_01655
OG0001331	Pras.g_00721	Pram.g_01809
OG0001332	Pras.g_00992	Pram.g_00127
OG0001333	Pras.g_01090	Pram.g_00225
OG0001335	Pras.g_01950	Pram.g_00723
OG0001336	Pras.g_01969	Pram.g_00706
OG0001337	Pras.g_01983	Pram.g_00625
OG0001338	Pras.g_00177	Pram.g_01276
OG0001340	Pras.g_00270	Pram.g_01922
OG0001341	Pras.g_00443	Pram.g_01289
OG0001342	Pras.g_00454	Pram.g_01523, Pram.g_01616
OG0001343	Pras.g_00547	Pram.g_01628
OG0001344	Pras.g_00597	Pram.g_01680
OG0001345	Pras.g_00691	Pram.g_01774
OG0001346	Pras.g_00745	Pram.g_01835
OG0001347	Pras.g_00784	Pram.g_01872
OG0001348	Pras.g_00979	Pram.g_00114
OG0001349	Pras.g_00969	Pram.g_00104
OG0001350	Pras.g_00995	Pram.g_01246
OG0001351	Pras.g_01054	Pram.g_00188
OG0001352	Pras.g_01100	Pram.g_00236
OG0001353	Pras.g_01113	Pram.g_00249
OG0001354	Pras.g_01132	Pram.g_00268
OG0001355	Pras.g_01192	Pram.g_00334
OG0001357	Pras.g_01312	Pram.g_00369
OG0001358	Pras.g_01350	Pram.g_00408
OG0001359	Pras.g_01364	Pram.g_00422
OG0001360	Pras.g_01387	Pram.g_00446
OG0001361	Pras.g_01392	Pram.g_00451
OG0001362	Pras.g_01453	Pram.g_00515
OG0001363	Pras.g_01579	Pram.g_00211
OG0001364	Pras.g_00884, Pras.g_01685	Pram.g_00904
OG0001365	Pras.g_01741	Pram.g_00851
OG0001366	Pras.g_01786	Pram.g_00711
OG0001367	Pras.g_01888	Pram.g_00969
OG0001368	Pras.g_01909	Pram.g_00980
OG0001369	Pras.g_00027	Pram.g_01551
OG0001370	Pras.g_00028	Pram.g_01552
OG0001371	Pras.g_00107	Pram.g_01085
OG0001372	Pras.g_00152	Pram.g_01253
OG0001373	Pras.g_00423	Pram.g_01302
OG0001374	Pras.g_00482	Pram.g_00041
OG0001375	Pras.g_00587	Pram.g_01670
OG0001377	Pras.g_00752	Pram.g_01843
OG0001378	Pras.g_01911	Pram.g_00982
OG0001379	Pras.g_00919	Pram.g_00051
OG0001380	Pras.g_00920	Pram.g_00053
OG0001381	Pras.g_00938	Pram.g_00071
OG0001382	Pras.g_00986	Pram.g_00122
OG0001383	Pras.g_01086	Pram.g_00221
OG0001384	Pras.g_01108	Pram.g_00245
OG0001385	Pras.g_01124	Pram.g_00261
OG0001386	Pras.g_01215	Pram.g_01337
OG0001390	Pras.g_01338	Pram.g_00399
OG0001391	Pras.g_01382	Pram.g_00680
OG0001392	Pras.g_01389	Pram.g_00448
OG0001393	Pras.g_01397	Pram.g_00457
OG0001394	Pras.g_01542	Pram.g_01043
OG0001395	Pras.g_01550	Pram.g_00764
OG0001396	Pras.g_01552	Pram.g_00766
OG0001397	Pras.g_01558	Pram.g_00772
OG0001398	Pras.g_01611	Pram.g_01025
OG0001399	Pras.g_01687	Pram.g_00907
OG0001400	Pras.g_01785	Pram.g_00710
OG0001401	Pras.g_01787	Pram.g_00712
OG0001402	Pras.g_01806	Pram.g_00739
OG0001403	Pras.g_01809	Pram.g_00742
OG0001405	Pras.g_01919	Pram.g_00993
OG0001406	Pras.g_01938	Pram.g_00884
OG0001407	Pras.g_01948	Pram.g_00702
OG0001408	Pras.g_01956	Pram.g_01202
OG0001409	Pras.g_01963	Pram.g_00698
OG0001410	Pras.g_00042	Pram.g_01155
OG0001411	Pras.g_00180	Pram.g_00665
OG0001412	Pras.g_00210	Pram.g_01231
OG0001413	Pras.g_00241	Pram.g_00996
OG0001414	Pras.g_00251	Pram.g_01467
OG0001415	Pras.g_00390	Pram.g_01335
OG0001416	Pras.g_00393	Pram.g_01332
OG0001417	Pras.g_00444	Pram.g_01288
OG0001418	Pras.g_00457	Pram.g_01563
OG0001420	Pras.g_00166	Pram.g_01579
OG0001424	Pras.g_00913	Pram.g_01553
OG0001425	Pras.g_01178	Pram.g_00314
OG0001426	Pras.g_01217	Pram.g_00997
OG0001427	Pras.g_01399	Pram.g_00459
OG0001429	Pras.g_01660	Pram.g_00660
OG0001430	Pras.g_01691	Pram.g_00912
OG0001431	Pras.g_01789	Pram.g_00714
OG0001433	Pras.g_01953	Pram.g_00650
OG0001434	Pras.g_00029	Pram.g_01509
OG0001435	Pras.g_00121	Pram.g_01286
OG0001436	Pras.g_00462	Pram.g_01200
OG0001438	Pras.g_00827	Pram.g_01923
OG0001439	Pras.g_01276, Pras.g_01277	Pram.g_00613
OG0001443	Pras.g_01954	Pram.g_00695
OG0001448	Pras.g_01496	Pram.g_00558
OG0001449	Pras.g_01993	Pram.g_01508
OG0001450	Pras.g_00017	Pram.g_01598
OG0001451	Pras.g_00039	Pram.g_01158
OG0001453	Pras.g_00167	Pram.g_01210
OG0001454	Pras.g_00169	Pram.g_00363
OG0001455	Pras.g_00170	Pram.g_01166
OG0001457	Pras.g_00292	Pram.g_01401
OG0001460	Pras.g_01220	Pram.g_00392
OG0001463	Pras.g_00133	Pram.g_00637
OG0001466	Pras.g_01578	Pram.g_00797
OG0001469	Pras.g_01763	Pram.g_00581
OG0001470	Pras.g_01901	Pram.g_01179
OG0001471	Pras.g_01947	Pram.g_00398
OG0001474	Pras.g_00172	Pram.g_01197
OG0001475	Pras.g_00535	Pram.g_01277
OG0001478	Pras.g_00714	Pram.g_01800
OG0001479	Pras.g_00054	Pram.g_01142
OG0001482	Pras.g_01172	Pram.g_00308
OG0001484	Pras.g_01295	Pram.g_01576
OG0001485	Pras.g_01762	Pram.g_00878
OG0001486	Pras.g_01771	Pram.g_00906
OG0001487	Pras.g_01832	Pram.g_01032
OG0001494	Pras.g_00072	Pram.g_01121
OG0001495	Pras.g_00495, Pras.g_00510	Pram.g_00362
OG0001498	Pras.g_00610	Pram.g_01692
OG0001504	Pras.g_01255	Pram.g_01694
OG0001506	Pras.g_00141	Pram.g_01540
OG0001509	Pras.g_01733	Pram.g_00842
OG0001523	Pras.g_01816	Pram.g_00749
OG0001526	Pras.g_00038	Pram.g_01159
OG0001529	Pras.g_00706	Pram.g_01792
OG0001531	Pras.g_01882	Pram.g_01487
OG0001535	Pras.g_01241	Pram.g_00628
OG0001537	Pras.g_00612	Pram.g_00042
OG0001538	Pras.g_00536	Pram.g_01562, Pram.g_00682
OG0001541	Pras.g_01790	Pram.g_00716
OG0001542	Pras.g_01991	Pram.g_01515
OG0001550	Pras.g_01759	Pram.g_00875
OG0001552	Pras.g_00174	Pram.g_00666
OG0001555	Pras.g_00307, Pras.g_00298	Pram.g_01414
OG0001559	Pras.g_00130	Pram.g_01257
OG0001560	Pras.g_01797	Pram.g_00730
OG0001592	Pras.g_00293	Pram.g_01400
OG0001616	Pras.g_00229	Pram.g_01532
OG0001619	Pras.g_00635	Pram.g_01721
OG0001626	Pras.g_00225	Pram.g_01399
OG0001628	Pras.g_00239	Pram.g_01205
OG0001632	Pras.g_01663	Pram.g_01251
OG0001642	Pras.g_00323	Pram.g_01497
OG0001644	Pras.g_00115	Pram.g_00572
OG0001650	Pras.g_01639	Pram.g_00647, Pram.g_00622
OG0001734	Pras.g_00284, Pras.g_00287	Pram.g_01493
OG0001740	Pras.g_01817	Pram.g_00750
OG0001800	Pras.g_00880	Pram.g_01555
OG0001820	Pras.g_00534	Pram.g_01609
OG0001821	Pras.g_00286	Pram.g_01444
OG0001826	Pras.g_00533	Pram.g_00626
OG0001875	Pras.g_00888	Pram.g_01582
OG0001962	Pras.g_00908	Pram.g_01217
OG0002028	Pras.g_00195	Pram.g_01482
OG0002103	Pras.g_00887	Pram.g_01581
OG0002222	Pras.g_00194	Pram.g_01481, Pram.g_01484
OG0003480	Pras.g_00325	Pram.g_01416
OG0003482	Pras.g_00306	Pram.g_01422
