Orthogroup	Pras	Praw
OG0001152	Pras.g_00695	Praw.g_00088
OG0001153	Pras.g_00696	Praw.g_00087
OG0001154	Pras.g_00697	Praw.g_00086
OG0001155	Pras.g_00698	Praw.g_00085
OG0001156	Pras.g_00699	Praw.g_00084
OG0001157	Pras.g_00701	Praw.g_00082
OG0001158	Pras.g_00702	Praw.g_00081
OG0001159	Pras.g_00703	Praw.g_00080
OG0001160	Pras.g_00704	Praw.g_00079
OG0001161	Pras.g_00707	Praw.g_00076
OG0001162	Pras.g_00708	Praw.g_00075
OG0001163	Pras.g_00709	Praw.g_00074
OG0001164	Pras.g_00710	Praw.g_00073
OG0001165	Pras.g_00711	Praw.g_00072
OG0001166	Pras.g_00712	Praw.g_00071
OG0001167	Pras.g_00713	Praw.g_00070
OG0001168	Pras.g_00715	Praw.g_00068
OG0001169	Pras.g_00716	Praw.g_00067
OG0001170	Pras.g_00718	Praw.g_00065
OG0001171	Pras.g_00719	Praw.g_00064
OG0001172	Pras.g_00720	Praw.g_00063
OG0001173	Pras.g_00722	Praw.g_00061
OG0001174	Pras.g_00724	Praw.g_00059
OG0001175	Pras.g_00726	Praw.g_00057
OG0001176	Pras.g_00727	Praw.g_00056
OG0001177	Pras.g_00729	Praw.g_00054
OG0001178	Pras.g_00730	Praw.g_00053
OG0001179	Pras.g_00731	Praw.g_00052
OG0001180	Pras.g_00732	Praw.g_00051
OG0001181	Pras.g_00733	Praw.g_00050
OG0001182	Pras.g_00734	Praw.g_00049
OG0001183	Pras.g_00735	Praw.g_00048
OG0001184	Pras.g_00736	Praw.g_00047
OG0001185	Pras.g_00737	Praw.g_00046
OG0001186	Pras.g_00738	Praw.g_00045
OG0001187	Pras.g_00739	Praw.g_00044
OG0001188	Pras.g_00740	Praw.g_00043
OG0001189	Pras.g_00741	Praw.g_00041
OG0001190	Pras.g_00742	Praw.g_00040
OG0001191	Pras.g_00744	Praw.g_00038
OG0001192	Pras.g_00746	Praw.g_00036
OG0001193	Pras.g_00747	Praw.g_00035
OG0001194	Pras.g_00748	Praw.g_00034
OG0001195	Pras.g_00749	Praw.g_00033
OG0001196	Pras.g_00751	Praw.g_00031
OG0001197	Pras.g_00754	Praw.g_00028
OG0001198	Pras.g_00755	Praw.g_00027
OG0001199	Pras.g_00756	Praw.g_00026
OG0001200	Pras.g_00757	Praw.g_00025
OG0001201	Pras.g_00758	Praw.g_00024
OG0001202	Pras.g_00759	Praw.g_00023
OG0001203	Pras.g_00762	Praw.g_00021
OG0001204	Pras.g_00765	Praw.g_00018
OG0001205	Pras.g_00766	Praw.g_00017
OG0001206	Pras.g_00768	Praw.g_00016
OG0001207	Pras.g_00769	Praw.g_00015
OG0001208	Pras.g_00770	Praw.g_00014
OG0001209	Pras.g_00771	Praw.g_00013
OG0001210	Pras.g_00772	Praw.g_00012
OG0001211	Pras.g_00773	Praw.g_00011
OG0001212	Pras.g_00774	Praw.g_00010
OG0001213	Pras.g_00775	Praw.g_00009
OG0001214	Pras.g_00776	Praw.g_00008
OG0001215	Pras.g_00777	Praw.g_00007
OG0001216	Pras.g_00778	Praw.g_00006
OG0001217	Pras.g_00779	Praw.g_00005
OG0001218	Pras.g_00780	Praw.g_00004
OG0001219	Pras.g_00781	Praw.g_00003
OG0001220	Pras.g_00782	Praw.g_00002
OG0001221	Pras.g_00783	Praw.g_00001
OG0001222	Pras.g_00785	Praw.g_01192
OG0001223	Pras.g_00787	Praw.g_01190
OG0001224	Pras.g_00788	Praw.g_01189
OG0001225	Pras.g_00790	Praw.g_01187
OG0001226	Pras.g_00791	Praw.g_01186
OG0001227	Pras.g_00792	Praw.g_01185
OG0001228	Pras.g_00793	Praw.g_01184
OG0001229	Pras.g_00794	Praw.g_01183
OG0001230	Pras.g_00795	Praw.g_01182
OG0001231	Pras.g_00796	Praw.g_01181
OG0001232	Pras.g_00798	Praw.g_01179
OG0001233	Pras.g_00799	Praw.g_01178
OG0001234	Pras.g_00800	Praw.g_01177
OG0001235	Pras.g_00801	Praw.g_01176
OG0001236	Pras.g_00802	Praw.g_01175
OG0001237	Pras.g_00804	Praw.g_01172
OG0001238	Pras.g_00805	Praw.g_01171
OG0001239	Pras.g_00808	Praw.g_01168
OG0001240	Pras.g_00809	Praw.g_01167
OG0001241	Pras.g_00810	Praw.g_01166
OG0001242	Pras.g_00812	Praw.g_01165
OG0001243	Pras.g_00813	Praw.g_01164
OG0001244	Pras.g_00814	Praw.g_01163
OG0001245	Pras.g_00815	Praw.g_01162
OG0001246	Pras.g_00816	Praw.g_01161
OG0001247	Pras.g_00817	Praw.g_01160
OG0001248	Pras.g_00818	Praw.g_01159
OG0001249	Pras.g_00819	Praw.g_01158
OG0001250	Pras.g_00820	Praw.g_01157
OG0001251	Pras.g_00821	Praw.g_01156
OG0001252	Pras.g_00822	Praw.g_01155
OG0001253	Pras.g_00823	Praw.g_01154
OG0001254	Pras.g_00825	Praw.g_01152
OG0001255	Pras.g_00826	Praw.g_01151
OG0001256	Pras.g_00828	Praw.g_01149
OG0001257	Pras.g_00829	Praw.g_01148
OG0001258	Pras.g_00830	Praw.g_01147
OG0001259	Pras.g_00832	Praw.g_01145
OG0001260	Pras.g_00834	Praw.g_01144
OG0001261	Pras.g_00835	Praw.g_01143
OG0001262	Pras.g_00836	Praw.g_01142
OG0001263	Pras.g_00837	Praw.g_01141
OG0001264	Pras.g_00838	Praw.g_01140
OG0001265	Pras.g_00839	Praw.g_01139
OG0001266	Pras.g_00840	Praw.g_01138
OG0001267	Pras.g_00841	Praw.g_01137
OG0001268	Pras.g_00842	Praw.g_01136
OG0001269	Pras.g_00943	Praw.g_01342
OG0001270	Pras.g_00989	Praw.g_01297
OG0001271	Pras.g_01001	Praw.g_01285
OG0001272	Pras.g_01133	Praw.g_00853
OG0001273	Pras.g_01186	Praw.g_00797
OG0001275	Pras.g_01376	Praw.g_00650
OG0001277	Pras.g_01648	Praw.g_01760
OG0001278	Pras.g_01751	Praw.g_01648
OG0001279	Pras.g_01800	Praw.g_01598
OG0001280	Pras.g_01910	Praw.g_01491
OG0001281	Pras.g_01958	Praw.g_01443
OG0001282	Pras.g_01975	Praw.g_01425
OG0001283	Pras.g_01980	Praw.g_01420
OG0001284	Pras.g_01990	Praw.g_00174
OG0001285	Pras.g_00040	Praw.g_00218
OG0001286	Pras.g_00053	Praw.g_00231
OG0001288	Pras.g_00391	Praw.g_00377
OG0001290	Pras.g_00446	Praw.g_00428
OG0001291	Pras.g_00447	Praw.g_00429
OG0001292	Pras.g_00452	Praw.g_00434
OG0001293	Pras.g_00467	Praw.g_00451
OG0001295	Pras.g_00489	Praw.g_00476
OG0001296	Pras.g_00542	Praw.g_00507
OG0001297	Pras.g_00546	Praw.g_00511
OG0001298	Pras.g_00549	Praw.g_00514
OG0001299	Pras.g_00616	Praw.g_01914
OG0001300	Pras.g_00641	Praw.g_01890
OG0001301	Pras.g_00725	Praw.g_00058
OG0001302	Pras.g_00753	Praw.g_00029
OG0001303	Pras.g_00786	Praw.g_01191
OG0001304	Pras.g_00831	Praw.g_01146
OG0001305	Pras.g_00530	Praw.g_00483
OG0001306	Pras.g_01315	Praw.g_00710
OG0001307	Pras.g_00872	Praw.g_01398
OG0001309	Pras.g_00925	Praw.g_01360
OG0001310	Pras.g_00927	Praw.g_01358
OG0001312	Pras.g_00970	Praw.g_01316
OG0001313	Pras.g_00976	Praw.g_01310
OG0001314	Pras.g_01050	Praw.g_01236
OG0001315	Pras.g_01095	Praw.g_00890
OG0001317	Pras.g_01226	Praw.g_00759
OG0001318	Pras.g_01513	Praw.g_01885
OG0001319	Pras.g_01657	Praw.g_01751
OG0001320	Pras.g_01925	Praw.g_01476
OG0001321	Pras.g_01930	Praw.g_01471
OG0001322	Pras.g_01966	Praw.g_01435
OG0001323	Pras.g_00003	Praw.g_00183
OG0001324	Pras.g_00007	Praw.g_00185
OG0001325	Pras.g_00014	Praw.g_00192
OG0001326	Pras.g_00084	Praw.g_00262
OG0001327	Pras.g_00234	Praw.g_00999
OG0001328	Pras.g_00450	Praw.g_00432
OG0001329	Pras.g_00573	Praw.g_00538
OG0001330	Pras.g_00608	Praw.g_00573
OG0001331	Pras.g_00721	Praw.g_00062
OG0001332	Pras.g_00992	Praw.g_01294
OG0001333	Pras.g_01090	Praw.g_01197
OG0001334	Pras.g_01345	Praw.g_00680
OG0001335	Pras.g_01950	Praw.g_01452
OG0001336	Pras.g_01969	Praw.g_01432
OG0001337	Pras.g_01983	Praw.g_01417
OG0001338	Pras.g_00177	Praw.g_00953
OG0001341	Pras.g_00443	Praw.g_00425
OG0001342	Pras.g_00454	Praw.g_00435
OG0001343	Pras.g_00547	Praw.g_00512
OG0001344	Pras.g_00597	Praw.g_00562
OG0001345	Pras.g_00691	Praw.g_00092
OG0001346	Pras.g_00745	Praw.g_00037
OG0001347	Pras.g_00784	Praw.g_01193
OG0001348	Pras.g_00979	Praw.g_01307
OG0001349	Pras.g_00969	Praw.g_01317
OG0001350	Pras.g_00995	Praw.g_01291
OG0001351	Pras.g_01054	Praw.g_01232
OG0001352	Pras.g_01100	Praw.g_00885
OG0001353	Pras.g_01113	Praw.g_00873
OG0001354	Pras.g_01132	Praw.g_00854
OG0001355	Pras.g_01192	Praw.g_00791
OG0001356	Pras.g_01231	Praw.g_00755
OG0001357	Pras.g_01312	Praw.g_00713
OG0001358	Pras.g_01350	Praw.g_00675
OG0001359	Pras.g_01364	Praw.g_00662
OG0001360	Pras.g_01387	Praw.g_00639
OG0001361	Pras.g_01392	Praw.g_00634
OG0001362	Pras.g_01453	Praw.g_01924
OG0001363	Pras.g_01579	Praw.g_01819
OG0001364	Pras.g_01685	Praw.g_01713
OG0001365	Pras.g_01741	Praw.g_01658
OG0001366	Pras.g_01786	Praw.g_01613
OG0001367	Pras.g_01888	Praw.g_01511
OG0001368	Pras.g_01909	Praw.g_01492
OG0001369	Pras.g_00027	Praw.g_00205
OG0001370	Pras.g_00028	Praw.g_00206
OG0001371	Pras.g_00107	Praw.g_00284
OG0001372	Pras.g_00152	Praw.g_00930
OG0001373	Pras.g_00423	Praw.g_00407
OG0001374	Pras.g_00482	Praw.g_01049
OG0001375	Pras.g_00587	Praw.g_00552
OG0001376	Pras.g_00630	Praw.g_01900
OG0001377	Pras.g_00752	Praw.g_00030
OG0001378	Pras.g_01911	Praw.g_01490
OG0001379	Pras.g_00919	Praw.g_01367
OG0001380	Pras.g_00920	Praw.g_01366
OG0001381	Pras.g_00938	Praw.g_01347
OG0001382	Pras.g_00986	Praw.g_01300
OG0001383	Pras.g_01086	Praw.g_01201
OG0001384	Pras.g_01108	Praw.g_00877
OG0001385	Pras.g_01124	Praw.g_00862
OG0001386	Pras.g_01215	Praw.g_00770
OG0001390	Pras.g_01338	Praw.g_00687
OG0001391	Pras.g_01382	Praw.g_00644
OG0001392	Pras.g_01389	Praw.g_00637
OG0001393	Pras.g_01397	Praw.g_00629
OG0001394	Pras.g_01542	Praw.g_01856
OG0001395	Pras.g_01550	Praw.g_01848
OG0001396	Pras.g_01552	Praw.g_01846
OG0001397	Pras.g_01558	Praw.g_01840
OG0001398	Pras.g_01611	Praw.g_01804
OG0001399	Pras.g_01687	Praw.g_01711
OG0001400	Pras.g_01785	Praw.g_01614
OG0001401	Pras.g_01787	Praw.g_01612
OG0001402	Pras.g_01806	Praw.g_01592
OG0001403	Pras.g_01809	Praw.g_01589
OG0001404	Pras.g_01892	Praw.g_01507
OG0001405	Pras.g_01919	Praw.g_01482
OG0001406	Pras.g_01938	Praw.g_01463
OG0001407	Pras.g_01948	Praw.g_01454
OG0001408	Pras.g_01956	Praw.g_01445
OG0001409	Pras.g_01963	Praw.g_01438
OG0001410	Pras.g_00042	Praw.g_00220
OG0001411	Pras.g_00180	Praw.g_00956
OG0001412	Pras.g_00210	Praw.g_00982
OG0001413	Pras.g_00241	Praw.g_01007
OG0001414	Pras.g_00251	Praw.g_01017
OG0001415	Pras.g_00390	Praw.g_00376
OG0001416	Pras.g_00393	Praw.g_00379
OG0001417	Pras.g_00444	Praw.g_00426
OG0001418	Pras.g_00457	Praw.g_00438
OG0001419	Pras.g_00478	Praw.g_00465
OG0001424	Pras.g_00913	Praw.g_01373
OG0001425	Pras.g_01178	Praw.g_00808
OG0001426	Pras.g_01217	Praw.g_00768
OG0001427	Pras.g_01399	Praw.g_00627
OG0001428	Pras.g_01646	Praw.g_01762
OG0001429	Pras.g_01660	Praw.g_01748
OG0001430	Pras.g_01691	Praw.g_01707
OG0001431	Pras.g_01789	Praw.g_01610
OG0001433	Pras.g_01953	Praw.g_01449
OG0001434	Pras.g_00029	Praw.g_00207
OG0001435	Pras.g_00121	Praw.g_00906
OG0001436	Pras.g_00462	Praw.g_00445
OG0001438	Pras.g_00827	Praw.g_01150
OG0001440	Pras.g_01225	Praw.g_00760
OG0001442	Pras.g_01902	Praw.g_01499
OG0001443	Pras.g_01954	Praw.g_01447
OG0001444	Pras.g_01957	Praw.g_01444
OG0001445	Pras.g_00456	Praw.g_00437
OG0001448	Pras.g_01496	Praw.g_00156
OG0001449	Pras.g_01993	Praw.g_00177
OG0001450	Pras.g_00017	Praw.g_00194
OG0001451	Pras.g_00039	Praw.g_00217
OG0001452	Pras.g_00075	Praw.g_00253
OG0001453	Pras.g_00167	Praw.g_00332
OG0001454	Pras.g_00169	Praw.g_00334
OG0001455	Pras.g_00170	Praw.g_00335
OG0001457	Pras.g_00292	Praw.g_01082
OG0001460	Pras.g_01220	Praw.g_00765
OG0001461	Pras.g_01229	Praw.g_00757
OG0001462	Pras.g_01244	Praw.g_00743
OG0001464	Pras.g_01436	Praw.g_00589
OG0001466	Pras.g_01578	Praw.g_01820
OG0001469	Pras.g_01763	Praw.g_01636
OG0001470	Pras.g_01901	Praw.g_01500
OG0001471	Pras.g_01947	Praw.g_01455
OG0001472	Pras.g_01952	Praw.g_01450
OG0001473	Pras.g_01955	Praw.g_01446
OG0001474	Pras.g_00172	Praw.g_00948
OG0001476	Pras.g_00347	Praw.g_01086
OG0001478	Pras.g_00714	Praw.g_00069
OG0001479	Pras.g_00054	Praw.g_00232
OG0001482	Pras.g_01172	Praw.g_00814
OG0001483	Pras.g_00183	Praw.g_00960
OG0001483	Pras.g_00137	Praw.g_00494
OG0001484	Pras.g_01295	Praw.g_00731
OG0001485	Pras.g_01762	Praw.g_01637
OG0001486	Pras.g_01771	Praw.g_01628
OG0001488	Pras.g_01943	Praw.g_01459
OG0001489	Pras.g_01944	Praw.g_01458
OG0001490	Pras.g_01945	Praw.g_01457
OG0001491	Pras.g_01951	Praw.g_01451
OG0001492	Pras.g_01978	Praw.g_01422
OG0001493	Pras.g_01987	Praw.g_00171
OG0001494	Pras.g_00072	Praw.g_00250
OG0001498	Pras.g_00610	Praw.g_01920
OG0001499	Pras.g_00631	Praw.g_01899
OG0001503	Pras.g_01023	Praw.g_01263
OG0001504	Pras.g_01255	Praw.g_00737
OG0001505	Pras.g_01637	Praw.g_01770
OG0001507	Pras.g_01677	Praw.g_01721
OG0001510	Pras.g_01764	Praw.g_01635
OG0001511	Pras.g_01773	Praw.g_01626
OG0001512	Pras.g_01774	Praw.g_01625
OG0001513	Pras.g_01775	Praw.g_01624
OG0001514	Pras.g_01776	Praw.g_01623
OG0001515	Pras.g_01777	Praw.g_01622
OG0001516	Pras.g_01778	Praw.g_01621
OG0001517	Pras.g_01779	Praw.g_01620
OG0001518	Pras.g_01780	Praw.g_01619
OG0001519	Pras.g_01781	Praw.g_01618
OG0001520	Pras.g_01782	Praw.g_01617
OG0001521	Pras.g_01783	Praw.g_01616
OG0001522	Pras.g_01784	Praw.g_01615
OG0001526	Pras.g_00038	Praw.g_00216
OG0001527	Pras.g_00455	Praw.g_00436
OG0001529	Pras.g_00706	Praw.g_00077
OG0001531	Pras.g_01882	Praw.g_01517
OG0001532	Pras.g_01942	Praw.g_01460
OG0001533	Pras.g_01961	Praw.g_01440
OG0001534	Pras.g_00154	Praw.g_00932
OG0001535	Pras.g_01241	Praw.g_00745
OG0001539	Pras.g_00912	Praw.g_01374
OG0001540	Pras.g_01336	Praw.g_00688
OG0001542	Pras.g_01991	Praw.g_00175
OG0001547	Pras.g_00876	Praw.g_01394
OG0001548	Pras.g_01256	Praw.g_00736
OG0001549	Pras.g_00138	Praw.g_01783
OG0001550	Pras.g_01759	Praw.g_01640
OG0001551	Pras.g_01989	Praw.g_00173
OG0001552	Pras.g_00174	Praw.g_00950
OG0001553	Pras.g_00188	Praw.g_00965
OG0001554	Pras.g_00189	Praw.g_00966
OG0001555	Pras.g_00307, Pras.g_00298	Praw.g_01044
OG0001557	Pras.g_00459	Praw.g_00441
OG0001558	Pras.g_00468	Praw.g_00452
OG0001565	Pras.g_00977	Praw.g_01309
OG0001566	Pras.g_01159	Praw.g_00827
OG0001567	Pras.g_01222	Praw.g_00763
OG0001568	Pras.g_01243	Praw.g_00744
OG0001569	Pras.g_01334	Praw.g_00690
OG0001571	Pras.g_01347	Praw.g_00678
OG0001572	Pras.g_01553	Praw.g_01845
OG0001574	Pras.g_01652	Praw.g_01756
OG0001575	Pras.g_01669	Praw.g_01729
OG0001576	Pras.g_01895	Praw.g_01506
OG0001577	Pras.g_01900	Praw.g_01501
OG0001578	Pras.g_01959	Praw.g_01442
OG0001579	Pras.g_01960	Praw.g_01441
OG0001580	Pras.g_01962	Praw.g_01439
OG0001581	Pras.g_01965	Praw.g_01436
OG0001582	Pras.g_01971	Praw.g_01429
OG0001583	Pras.g_01986	Praw.g_00170
OG0001584	Pras.g_01996	Praw.g_00179
OG0001585	Pras.g_00010	Praw.g_00188
OG0001586	Pras.g_00019	Praw.g_00197
OG0001587	Pras.g_00022	Praw.g_00200
OG0001589	Pras.g_00164	Praw.g_00946
OG0001590	Pras.g_00247	Praw.g_01013
OG0001591	Pras.g_00249	Praw.g_01015
OG0001592	Pras.g_00293	Praw.g_01102
OG0001594	Pras.g_00436	Praw.g_00420
OG0001595	Pras.g_00438	Praw.g_00421
OG0001596	Pras.g_00439	Praw.g_00422
OG0001597	Pras.g_00449	Praw.g_00431
OG0001598	Pras.g_00763	Praw.g_00020
OG0001603	Pras.g_01183	Praw.g_00803
OG0001604	Pras.g_01216	Praw.g_00769
OG0001605	Pras.g_01254, Pras.g_01253	Praw.g_00738
OG0001606	Pras.g_01346	Praw.g_00679
OG0001607	Pras.g_01582	Praw.g_01816
OG0001608	Pras.g_01651	Praw.g_01757
OG0001609	Pras.g_01766	Praw.g_01633
OG0001611	Pras.g_00032	Praw.g_00210
OG0001612	Pras.g_00033	Praw.g_00211
OG0001613	Pras.g_00034	Praw.g_00212
OG0001614	Pras.g_00035	Praw.g_00213
OG0001616	Pras.g_00229	Praw.g_01776, Praw.g_00331
OG0001617	Pras.g_00491	Praw.g_00478
OG0001618	Pras.g_00563	Praw.g_00528
OG0001622	Pras.g_01221	Praw.g_00764
OG0001623	Pras.g_01577	Praw.g_01821
OG0001624	Pras.g_01632	Praw.g_01774
OG0001628	Pras.g_00239	Praw.g_01004
OG0001635	Pras.g_01190	Praw.g_00793
OG0001636	Pras.g_01551	Praw.g_01847
OG0001637	Pras.g_01770	Praw.g_01629
OG0001638	Pras.g_00135	Praw.g_00931
OG0001640	Pras.g_00461	Praw.g_00444
OG0001641	Pras.g_00476	Praw.g_00462
OG0001642	Pras.g_00323	Praw.g_00799
OG0001644	Pras.g_00115	Praw.g_00292
OG0001650	Pras.g_01639	Praw.g_01768
OG0001652	Pras.g_01031	Praw.g_01255
OG0001653	Pras.g_01219	Praw.g_00766
OG0001654	Pras.g_01250	Praw.g_00742
OG0001655	Pras.g_01251	Praw.g_00741
OG0001656	Pras.g_01252	Praw.g_00739
OG0001657	Pras.g_01344	Praw.g_00681
OG0001658	Pras.g_01605	Praw.g_01810
OG0001659	Pras.g_01643	Praw.g_01766
OG0001660	Pras.g_01644	Praw.g_01764
OG0001661	Pras.g_01670	Praw.g_01728
OG0001662	Pras.g_01676	Praw.g_01722
OG0001663	Pras.g_01678	Praw.g_01720
OG0001664	Pras.g_01706	Praw.g_01692
OG0001665	Pras.g_01757	Praw.g_01642
OG0001666	Pras.g_01768	Praw.g_01631
OG0001667	Pras.g_01769	Praw.g_01630
OG0001668	Pras.g_01813	Praw.g_01585
OG0001669	Pras.g_01896	Praw.g_01505
OG0001670	Pras.g_01899	Praw.g_01502
OG0001671	Pras.g_01904	Praw.g_01497
OG0001672	Pras.g_01921	Praw.g_01480
OG0001673	Pras.g_01922	Praw.g_01479
OG0001674	Pras.g_01946	Praw.g_01456
OG0001675	Pras.g_01949	Praw.g_01453
OG0001676	Pras.g_01967	Praw.g_01434
OG0001677	Pras.g_01968	Praw.g_01433
OG0001678	Pras.g_01974	Praw.g_01426
OG0001679	Pras.g_01979	Praw.g_01421
OG0001680	Pras.g_01981	Praw.g_01419
OG0001681	Pras.g_00008	Praw.g_00186
OG0001682	Pras.g_00013	Praw.g_00191
OG0001683	Pras.g_00016	Praw.g_00193
OG0001684	Pras.g_00031	Praw.g_00209
OG0001685	Pras.g_00104	Praw.g_00281
OG0001686	Pras.g_00112	Praw.g_00289
OG0001687	Pras.g_00149	Praw.g_00329
OG0001688	Pras.g_00181	Praw.g_00957
OG0001689	Pras.g_00186	Praw.g_00963
OG0001692	Pras.g_00435	Praw.g_00419
OG0001693	Pras.g_00442	Praw.g_00424
OG0001694	Pras.g_00445	Praw.g_00427
OG0001695	Pras.g_00451	Praw.g_00433
OG0001696	Pras.g_00458	Praw.g_00440
OG0001697	Pras.g_00460	Praw.g_00442
OG0001698	Pras.g_00145, Pras.g_00506	Praw.g_00473
OG0001699	Pras.g_00555	Praw.g_00520
OG0001700	Pras.g_00803	Praw.g_01174
OG0001704	Pras.g_00320, Pras.g_00300	Praw.g_01062
OG0001705	Pras.g_01374	Praw.g_00652
OG0001706	Pras.g_01583	Praw.g_01815
OG0001707	Pras.g_01635	Praw.g_01772
OG0001708	Pras.g_01658	Praw.g_01750
OG0001709	Pras.g_01671	Praw.g_01727
OG0001710	Pras.g_01897	Praw.g_01504
OG0001713	Pras.g_00012	Praw.g_00190
OG0001714	Pras.g_00036	Praw.g_00214
OG0001715	Pras.g_00171	Praw.g_00947
OG0001717	Pras.g_01898	Praw.g_01503
OG0001728	Pras.g_01689	Praw.g_01709
OG0001729	Pras.g_01765	Praw.g_01634
OG0001731	Pras.g_00524	Praw.g_00936
OG0001732	Pras.g_00187	Praw.g_00964
OG0001735	Pras.g_00465	Praw.g_00449
OG0001736	Pras.g_00484	Praw.g_00468
OG0001737	Pras.g_01240	Praw.g_00747
OG0001787	Pras.g_00894	Praw.g_01387
OG0001790	Pras.g_01655	Praw.g_01753
OG0001791	Pras.g_01684	Praw.g_01714
OG0001792	Pras.g_00168	Praw.g_00333
OG0001793	Pras.g_00160	Praw.g_00943
OG0001794	Pras.g_00161	Praw.g_00944
OG0001797	Pras.g_00483	Praw.g_00467
OG0001799	Pras.g_00018	Praw.g_00196
OG0001807	Pras.g_01230	Praw.g_00756
OG0001809	Pras.g_01274	Praw.g_00933
OG0001810	Pras.g_01661	Praw.g_01747
OG0001811	Pras.g_01672	Praw.g_01726
OG0001812	Pras.g_01673	Praw.g_01725
OG0001813	Pras.g_01674	Praw.g_01724
OG0001814	Pras.g_01675	Praw.g_01723
OG0001815	Pras.g_01767	Praw.g_01632
OG0001818	Pras.g_00002	Praw.g_00182
OG0001819	Pras.g_00158	Praw.g_00941
OG0001821	Pras.g_00286	Praw.g_01057
OG0001824	Pras.g_00474	Praw.g_00460
OG0001825	Pras.g_00488	Praw.g_00475
OG0001840	Pras.g_00173	Praw.g_00949
OG0001841	Pras.g_00190	Praw.g_00967
OG0001847	Pras.g_00481	Praw.g_00466
OG0001849	Pras.g_00020	Praw.g_00198
OG0001858	Pras.g_01306	Praw.g_00719
OG0001865	Pras.g_00159	Praw.g_00942
OG0001901	Pras.g_01125	Praw.g_00861
OG0001948	Pras.g_00914	Praw.g_01372
OG0001949	Pras.g_01238	Praw.g_00749
OG0001963	Pras.g_00907	Praw.g_00330
OG0002025	Pras.g_01592	Praw.g_00897
OG0002127	Pras.g_01650	Praw.g_01758
OG0002161	Pras.g_01297	Praw.g_00729
OG0002227	Pras.g_00316	Praw.g_01038
OG0002394	Pras.g_00490	Praw.g_00477
OG0002481	Pras.g_01302	Praw.g_00726
OG0003418	Pras.g_00308	Praw.g_01045
