Orthogroup	Pras	Prbd
OG0001106	Pras.g_00638	Prbd.g_01438
OG0001107	Pras.g_00639	Prbd.g_01437
OG0001108	Pras.g_00640	Prbd.g_01436
OG0001109	Pras.g_00645	Prbd.g_01433
OG0001110	Pras.g_00647	Prbd.g_01431
OG0001111	Pras.g_00648	Prbd.g_01430
OG0001112	Pras.g_00649	Prbd.g_01429
OG0001113	Pras.g_00650	Prbd.g_01428
OG0001114	Pras.g_00651	Prbd.g_01427
OG0001115	Pras.g_00652	Prbd.g_01426
OG0001116	Pras.g_00653	Prbd.g_01425
OG0001117	Pras.g_00654	Prbd.g_01424
OG0001118	Pras.g_00655	Prbd.g_01423
OG0001119	Pras.g_00656	Prbd.g_01422
OG0001120	Pras.g_00657	Prbd.g_01421
OG0001121	Pras.g_00658	Prbd.g_01420
OG0001122	Pras.g_00659	Prbd.g_01419
OG0001123	Pras.g_00660	Prbd.g_01418
OG0001124	Pras.g_00661	Prbd.g_01417
OG0001125	Pras.g_00662	Prbd.g_01416
OG0001126	Pras.g_00663	Prbd.g_01415
OG0001127	Pras.g_00664	Prbd.g_01414
OG0001128	Pras.g_00665	Prbd.g_01413
OG0001129	Pras.g_00666	Prbd.g_01412
OG0001130	Pras.g_00667	Prbd.g_01411
OG0001131	Pras.g_00668	Prbd.g_01410
OG0001132	Pras.g_00669	Prbd.g_01409
OG0001133	Pras.g_00670	Prbd.g_01408
OG0001134	Pras.g_00671	Prbd.g_01407
OG0001135	Pras.g_00672	Prbd.g_01406
OG0001136	Pras.g_00673	Prbd.g_01405
OG0001137	Pras.g_00674	Prbd.g_01404
OG0001138	Pras.g_00675	Prbd.g_01403
OG0001139	Pras.g_00676	Prbd.g_01402
OG0001140	Pras.g_00677	Prbd.g_01401
OG0001141	Pras.g_00679	Prbd.g_01399
OG0001142	Pras.g_00680	Prbd.g_01398
OG0001143	Pras.g_00681	Prbd.g_01397
OG0001144	Pras.g_00683	Prbd.g_01395
OG0001145	Pras.g_00685	Prbd.g_01393
OG0001146	Pras.g_00686	Prbd.g_01392
OG0001147	Pras.g_00688	Prbd.g_01390
OG0001148	Pras.g_00689	Prbd.g_01389
OG0001149	Pras.g_00690	Prbd.g_01388
OG0001150	Pras.g_00693	Prbd.g_01385
OG0001151	Pras.g_00694	Prbd.g_01384
OG0001152	Pras.g_00695	Prbd.g_01383
OG0001153	Pras.g_00696	Prbd.g_01382
OG0001154	Pras.g_00697	Prbd.g_01381
OG0001155	Pras.g_00698	Prbd.g_01380
OG0001156	Pras.g_00699	Prbd.g_01379
OG0001157	Pras.g_00701	Prbd.g_01377
OG0001158	Pras.g_00702	Prbd.g_01376
OG0001159	Pras.g_00703	Prbd.g_01375
OG0001160	Pras.g_00704	Prbd.g_01374
OG0001161	Pras.g_00707	Prbd.g_01371
OG0001162	Pras.g_00708	Prbd.g_01370
OG0001163	Pras.g_00709	Prbd.g_01369
OG0001164	Pras.g_00710	Prbd.g_01368
OG0001165	Pras.g_00711	Prbd.g_01367
OG0001166	Pras.g_00712	Prbd.g_01366
OG0001167	Pras.g_00713	Prbd.g_01365
OG0001168	Pras.g_00715	Prbd.g_01363
OG0001169	Pras.g_00716	Prbd.g_01362
OG0001170	Pras.g_00718	Prbd.g_01360
OG0001171	Pras.g_00719	Prbd.g_01359
OG0001172	Pras.g_00720	Prbd.g_01358
OG0001173	Pras.g_00722	Prbd.g_01356
OG0001174	Pras.g_00724	Prbd.g_01354
OG0001175	Pras.g_00726	Prbd.g_01352
OG0001176	Pras.g_00727	Prbd.g_01351
OG0001177	Pras.g_00729	Prbd.g_01349
OG0001178	Pras.g_00730	Prbd.g_01348
OG0001179	Pras.g_00731	Prbd.g_01347
OG0001180	Pras.g_00732	Prbd.g_01346
OG0001181	Pras.g_00733	Prbd.g_01345
OG0001182	Pras.g_00734	Prbd.g_01344
OG0001183	Pras.g_00735	Prbd.g_01343
OG0001184	Pras.g_00736	Prbd.g_01342
OG0001185	Pras.g_00737	Prbd.g_01341
OG0001186	Pras.g_00738	Prbd.g_01340
OG0001187	Pras.g_00739	Prbd.g_01339
OG0001188	Pras.g_00740	Prbd.g_01338
OG0001189	Pras.g_00741	Prbd.g_01337
OG0001190	Pras.g_00742	Prbd.g_01336
OG0001191	Pras.g_00744	Prbd.g_01334
OG0001192	Pras.g_00746	Prbd.g_01332
OG0001193	Pras.g_00747	Prbd.g_01331
OG0001194	Pras.g_00748	Prbd.g_01330
OG0001195	Pras.g_00749	Prbd.g_01329
OG0001196	Pras.g_00751	Prbd.g_01327
OG0001197	Pras.g_00754	Prbd.g_01324
OG0001198	Pras.g_00755	Prbd.g_01323
OG0001199	Pras.g_00756	Prbd.g_01321
OG0001200	Pras.g_00757	Prbd.g_01320
OG0001201	Pras.g_00758	Prbd.g_01319
OG0001202	Pras.g_00759	Prbd.g_01318
OG0001203	Pras.g_00762	Prbd.g_01316
OG0001204	Pras.g_00765	Prbd.g_01312
OG0001205	Pras.g_00766	Prbd.g_01311
OG0001206	Pras.g_00768	Prbd.g_01310
OG0001207	Pras.g_00769	Prbd.g_01309
OG0001208	Pras.g_00770	Prbd.g_01308
OG0001209	Pras.g_00771	Prbd.g_01307
OG0001210	Pras.g_00772	Prbd.g_01306
OG0001211	Pras.g_00773	Prbd.g_01305
OG0001212	Pras.g_00774	Prbd.g_01304
OG0001213	Pras.g_00775	Prbd.g_01303
OG0001214	Pras.g_00776	Prbd.g_01302
OG0001215	Pras.g_00777	Prbd.g_01301
OG0001216	Pras.g_00778	Prbd.g_01300
OG0001217	Pras.g_00779	Prbd.g_01299
OG0001218	Pras.g_00780	Prbd.g_01298
OG0001219	Pras.g_00781	Prbd.g_01297
OG0001220	Pras.g_00782	Prbd.g_01296
OG0001221	Pras.g_00783	Prbd.g_01295
OG0001222	Pras.g_00785	Prbd.g_01293
OG0001223	Pras.g_00787	Prbd.g_01291
OG0001224	Pras.g_00788	Prbd.g_01290
OG0001225	Pras.g_00790	Prbd.g_01288
OG0001226	Pras.g_00791	Prbd.g_01287
OG0001227	Pras.g_00792	Prbd.g_01286
OG0001228	Pras.g_00793	Prbd.g_01285
OG0001229	Pras.g_00794	Prbd.g_01284
OG0001230	Pras.g_00795	Prbd.g_01283
OG0001231	Pras.g_00796	Prbd.g_01282
OG0001232	Pras.g_00798	Prbd.g_01280
OG0001233	Pras.g_00799	Prbd.g_01279
OG0001234	Pras.g_00800	Prbd.g_01278
OG0001235	Pras.g_00801	Prbd.g_01277
OG0001236	Pras.g_00802	Prbd.g_01276
OG0001237	Pras.g_00804	Prbd.g_01274
OG0001238	Pras.g_00805	Prbd.g_01273
OG0001239	Pras.g_00808	Prbd.g_01270
OG0001240	Pras.g_00809	Prbd.g_01269
OG0001241	Pras.g_00810	Prbd.g_01268
OG0001242	Pras.g_00812	Prbd.g_01267
OG0001243	Pras.g_00813	Prbd.g_01266
OG0001244	Pras.g_00814	Prbd.g_01265
OG0001245	Pras.g_00815	Prbd.g_01264
OG0001246	Pras.g_00816	Prbd.g_01263
OG0001247	Pras.g_00817	Prbd.g_01262
OG0001248	Pras.g_00818	Prbd.g_01261
OG0001249	Pras.g_00819	Prbd.g_01260
OG0001250	Pras.g_00820	Prbd.g_01259
OG0001251	Pras.g_00821	Prbd.g_01258
OG0001252	Pras.g_00822	Prbd.g_01257
OG0001253	Pras.g_00823	Prbd.g_01256
OG0001254	Pras.g_00825	Prbd.g_01254
OG0001255	Pras.g_00826	Prbd.g_01253
OG0001256	Pras.g_00828	Prbd.g_01251
OG0001257	Pras.g_00829	Prbd.g_01250
OG0001258	Pras.g_00830	Prbd.g_01249
OG0001259	Pras.g_00832	Prbd.g_01247
OG0001260	Pras.g_00834	Prbd.g_01245
OG0001261	Pras.g_00835	Prbd.g_01244
OG0001262	Pras.g_00836	Prbd.g_01243
OG0001263	Pras.g_00837	Prbd.g_01242
OG0001264	Pras.g_00838	Prbd.g_01241
OG0001265	Pras.g_00839	Prbd.g_01240
OG0001266	Pras.g_00840	Prbd.g_01239
OG0001267	Pras.g_00841	Prbd.g_01238
OG0001268	Pras.g_00842	Prbd.g_01237
OG0001269	Pras.g_00943	Prbd.g_01152
OG0001270	Pras.g_00989	Prbd.g_01105
OG0001271	Pras.g_01001	Prbd.g_01090
OG0001272	Pras.g_01133	Prbd.g_00958
OG0001273	Pras.g_01186	Prbd.g_00906
OG0001274	Pras.g_01360	Prbd.g_00760
OG0001275	Pras.g_01376	Prbd.g_00744
OG0001276	Pras.g_01466	Prbd.g_00654
OG0001277	Pras.g_01648	Prbd.g_00048
OG0001278	Pras.g_01751	Prbd.g_00153
OG0001279	Pras.g_01800	Prbd.g_00205
OG0001280	Pras.g_01910	Prbd.g_00316
OG0001281	Pras.g_01958	Prbd.g_00364
OG0001282	Pras.g_01975	Prbd.g_00382
OG0001283	Pras.g_01980	Prbd.g_00387
OG0001284	Pras.g_01990	Prbd.g_00397
OG0001285	Pras.g_00040	Prbd.g_00452
OG0001286	Pras.g_00053	Prbd.g_00465
OG0001288	Pras.g_00391	Prbd.g_01649
OG0001290	Pras.g_00446	Prbd.g_01595
OG0001291	Pras.g_00447	Prbd.g_01594
OG0001292	Pras.g_00452	Prbd.g_01589
OG0001293	Pras.g_00467	Prbd.g_01572
OG0001295	Pras.g_00489	Prbd.g_01550
OG0001296	Pras.g_00542	Prbd.g_01533
OG0001297	Pras.g_00546	Prbd.g_01529
OG0001298	Pras.g_00549	Prbd.g_01526
OG0001299	Pras.g_00616	Prbd.g_01460
OG0001300	Pras.g_00641	Prbd.g_01435
OG0001301	Pras.g_00725	Prbd.g_01353
OG0001302	Pras.g_00753	Prbd.g_01325
OG0001303	Pras.g_00786	Prbd.g_01292
OG0001304	Pras.g_00831	Prbd.g_01248
OG0001306	Pras.g_01315	Prbd.g_00805
OG0001307	Pras.g_00872	Prbd.g_01207
OG0001309	Pras.g_00925	Prbd.g_01170
OG0001310	Pras.g_00927	Prbd.g_01168
OG0001311	Pras.g_00944	Prbd.g_01151
OG0001312	Pras.g_00970	Prbd.g_01124
OG0001313	Pras.g_00976	Prbd.g_01118
OG0001314	Pras.g_01050	Prbd.g_01041
OG0001315	Pras.g_01095	Prbd.g_00996
OG0001316	Pras.g_01104	Prbd.g_00987
OG0001317	Pras.g_01226	Prbd.g_00865
OG0001318	Pras.g_01513	Prbd.g_00607
OG0001319	Pras.g_01657	Prbd.g_00056
OG0001320	Pras.g_01925	Prbd.g_00331
OG0001321	Pras.g_01930	Prbd.g_00336
OG0001322	Pras.g_01966	Prbd.g_00372
OG0001323	Pras.g_00003	Prbd.g_00408
OG0001324	Pras.g_00007	Prbd.g_00412
OG0001325	Pras.g_00014	Prbd.g_00418
OG0001326	Pras.g_00084	Prbd.g_00496
OG0001327	Pras.g_00234	Prbd.g_01780
OG0001328	Pras.g_00450	Prbd.g_01591
OG0001329	Pras.g_00573	Prbd.g_01502
OG0001330	Pras.g_00608	Prbd.g_01467
OG0001331	Pras.g_00721	Prbd.g_01357
OG0001332	Pras.g_00992	Prbd.g_01101
OG0001333	Pras.g_01090	Prbd.g_01001
OG0001334	Pras.g_01345	Prbd.g_00775
OG0001335	Pras.g_01950	Prbd.g_00356
OG0001336	Pras.g_01969	Prbd.g_00375
OG0001337	Pras.g_01983	Prbd.g_00390
OG0001340	Pras.g_00270	Prbd.g_01744
OG0001341	Pras.g_00443	Prbd.g_01598
OG0001342	Pras.g_00454	Prbd.g_01587
OG0001343	Pras.g_00547	Prbd.g_01528
OG0001344	Pras.g_00597	Prbd.g_01478
OG0001345	Pras.g_00691	Prbd.g_01387
OG0001346	Pras.g_00745	Prbd.g_01333
OG0001347	Pras.g_00784	Prbd.g_01294
OG0001348	Pras.g_00979	Prbd.g_01115
OG0001349	Pras.g_00969	Prbd.g_01125
OG0001350	Pras.g_00995	Prbd.g_01096
OG0001351	Pras.g_01054	Prbd.g_01037
OG0001352	Pras.g_01100	Prbd.g_00991
OG0001353	Pras.g_01113	Prbd.g_00978
OG0001354	Pras.g_01132	Prbd.g_00959
OG0001355	Pras.g_01192	Prbd.g_00900
OG0001356	Pras.g_01231	Prbd.g_00860
OG0001357	Pras.g_01312	Prbd.g_00808
OG0001358	Pras.g_01350	Prbd.g_00770
OG0001359	Pras.g_01364	Prbd.g_00756
OG0001360	Pras.g_01387	Prbd.g_00733
OG0001361	Pras.g_01392	Prbd.g_00728
OG0001362	Pras.g_01453	Prbd.g_00666
OG0001363	Pras.g_01579	Prbd.g_00541
OG0001364	Pras.g_01685	Prbd.g_00086
OG0001365	Pras.g_01741	Prbd.g_00143
OG0001366	Pras.g_01786	Prbd.g_00188
OG0001367	Pras.g_01888	Prbd.g_00292
OG0001368	Pras.g_01909	Prbd.g_00315
OG0001369	Pras.g_00027	Prbd.g_00431
OG0001370	Pras.g_00028	Prbd.g_00432
OG0001371	Pras.g_00107	Prbd.g_00518
OG0001372	Pras.g_00152	Prbd.g_01893
OG0001373	Pras.g_00423	Prbd.g_01618
OG0001375	Pras.g_00587	Prbd.g_01488
OG0001376	Pras.g_00630	Prbd.g_01446
OG0001377	Pras.g_00752	Prbd.g_01326
OG0001378	Pras.g_01911	Prbd.g_00317
OG0001379	Pras.g_00919	Prbd.g_01177
OG0001380	Pras.g_00920	Prbd.g_01176
OG0001381	Pras.g_00938	Prbd.g_01157
OG0001382	Pras.g_00986	Prbd.g_01108
OG0001383	Pras.g_01086	Prbd.g_01005
OG0001384	Pras.g_01108	Prbd.g_00983
OG0001385	Pras.g_01124	Prbd.g_00967
OG0001386	Pras.g_01215	Prbd.g_00877
OG0001387	Pras.g_00299	Prbd.g_01731
OG0001390	Pras.g_01338	Prbd.g_00782
OG0001391	Pras.g_01382	Prbd.g_00738
OG0001392	Pras.g_01389	Prbd.g_00731
OG0001393	Pras.g_01397	Prbd.g_00723
OG0001394	Pras.g_01542	Prbd.g_00578
OG0001395	Pras.g_01550	Prbd.g_00570
OG0001396	Pras.g_01552	Prbd.g_00568
OG0001397	Pras.g_01558	Prbd.g_00562
OG0001398	Pras.g_01611	Prbd.g_00012
OG0001399	Pras.g_01687	Prbd.g_00088
OG0001400	Pras.g_01785	Prbd.g_00187
OG0001401	Pras.g_01787	Prbd.g_00189
OG0001402	Pras.g_01806	Prbd.g_00211
OG0001403	Pras.g_01809	Prbd.g_00214
OG0001404	Pras.g_01892	Prbd.g_00296
OG0001405	Pras.g_01919	Prbd.g_00325
OG0001406	Pras.g_01938	Prbd.g_00344
OG0001407	Pras.g_01948	Prbd.g_00354
OG0001408	Pras.g_01956	Prbd.g_00362
OG0001409	Pras.g_01963	Prbd.g_00369
OG0001410	Pras.g_00042	Prbd.g_00454
OG0001411	Pras.g_00180	Prbd.g_01857
OG0001412	Pras.g_00210	Prbd.g_01800
OG0001413	Pras.g_00241	Prbd.g_01773
OG0001414	Pras.g_00251	Prbd.g_01763
OG0001415	Pras.g_00390	Prbd.g_01650
OG0001416	Pras.g_00393	Prbd.g_01647
OG0001417	Pras.g_00444	Prbd.g_01597
OG0001418	Pras.g_00457	Prbd.g_01584
OG0001419	Pras.g_00478	Prbd.g_01900
OG0001420	Pras.g_00142	Prbd.g_00534
OG0001420	Pras.g_00166	Prbd.g_01867
OG0001424	Pras.g_00913	Prbd.g_01182
OG0001425	Pras.g_01178	Prbd.g_00913
OG0001426	Pras.g_01217	Prbd.g_00875
OG0001427	Pras.g_01399	Prbd.g_00721
OG0001428	Pras.g_01646	Prbd.g_00046
OG0001429	Pras.g_01660	Prbd.g_00059
OG0001430	Pras.g_01691	Prbd.g_00092
OG0001431	Pras.g_01789	Prbd.g_00191
OG0001433	Pras.g_01953	Prbd.g_00359
OG0001434	Pras.g_00029	Prbd.g_00433
OG0001435	Pras.g_00121	Prbd.g_01922
OG0001436	Pras.g_00462	Prbd.g_01578
OG0001438	Pras.g_00827	Prbd.g_01252
OG0001439	Pras.g_01276, Pras.g_01277	Prbd.g_00832
OG0001440	Pras.g_01225	Prbd.g_00866
OG0001442	Pras.g_01902	Prbd.g_00308
OG0001443	Pras.g_01954	Prbd.g_00360
OG0001444	Pras.g_01957	Prbd.g_00363
OG0001445	Pras.g_00456	Prbd.g_01585
OG0001448	Pras.g_01496	Prbd.g_00624
OG0001449	Pras.g_01993	Prbd.g_00400
OG0001450	Pras.g_00017	Prbd.g_00421
OG0001451	Pras.g_00039	Prbd.g_00451
OG0001452	Pras.g_00075	Prbd.g_00487
OG0001453	Pras.g_00167	Prbd.g_01866
OG0001454	Pras.g_00169	Prbd.g_01864
OG0001455	Pras.g_00170	Prbd.g_01863
OG0001457	Pras.g_00292	Prbd.g_01719
OG0001460	Pras.g_01220	Prbd.g_00872
OG0001461	Pras.g_01229	Prbd.g_00862
OG0001462	Pras.g_01244	Prbd.g_00847
OG0001464	Pras.g_01436	Prbd.g_00683
OG0001466	Pras.g_01578	Prbd.g_00542
OG0001469	Pras.g_01763	Prbd.g_00165
OG0001470	Pras.g_01901	Prbd.g_00307
OG0001471	Pras.g_01947	Prbd.g_00353
OG0001472	Pras.g_01952	Prbd.g_00358
OG0001473	Pras.g_01955	Prbd.g_00361
OG0001475	Pras.g_00535	Prbd.g_01837
OG0001476	Pras.g_00347	Prbd.g_01692
OG0001478	Pras.g_00714	Prbd.g_01364
OG0001479	Pras.g_00054	Prbd.g_00466
OG0001482	Pras.g_01172	Prbd.g_00919
OG0001483	Pras.g_00183	Prbd.g_01834
OG0001485	Pras.g_01762	Prbd.g_00164
OG0001486	Pras.g_01771	Prbd.g_00173
OG0001487	Pras.g_01832	Prbd.g_00237
OG0001488	Pras.g_01943	Prbd.g_00349
OG0001489	Pras.g_01944	Prbd.g_00350
OG0001490	Pras.g_01945	Prbd.g_00351
OG0001491	Pras.g_01951	Prbd.g_00357
OG0001492	Pras.g_01978	Prbd.g_00385
OG0001493	Pras.g_01987	Prbd.g_00394
OG0001494	Pras.g_00072	Prbd.g_00484
OG0001495	Pras.g_00495	Prbd.g_01912
OG0001498	Pras.g_00610	Prbd.g_01465
OG0001499	Pras.g_00631	Prbd.g_01445
OG0001503	Pras.g_01023	Prbd.g_01068
OG0001504	Pras.g_01255	Prbd.g_00840
OG0001505	Pras.g_01637	Prbd.g_00037
OG0001507	Pras.g_01677	Prbd.g_00078
OG0001508	Pras.g_01730	Prbd.g_00131
OG0001509	Pras.g_01733	Prbd.g_00135
OG0001510	Pras.g_01764	Prbd.g_00166
OG0001511	Pras.g_01773	Prbd.g_00175
OG0001512	Pras.g_01774	Prbd.g_00176
OG0001513	Pras.g_01775	Prbd.g_00177
OG0001514	Pras.g_01776	Prbd.g_00178
OG0001515	Pras.g_01777	Prbd.g_00179
OG0001516	Pras.g_01778	Prbd.g_00180
OG0001517	Pras.g_01779	Prbd.g_00181
OG0001518	Pras.g_01780	Prbd.g_00182
OG0001519	Pras.g_01781	Prbd.g_00183
OG0001520	Pras.g_01782	Prbd.g_00184
OG0001521	Pras.g_01783	Prbd.g_00185
OG0001522	Pras.g_01784	Prbd.g_00186
OG0001523	Pras.g_01816	Prbd.g_00221
OG0001526	Pras.g_00038	Prbd.g_00450
OG0001527	Pras.g_00455	Prbd.g_01586
OG0001529	Pras.g_00706	Prbd.g_01372
OG0001531	Pras.g_01882	Prbd.g_00286
OG0001532	Pras.g_01942	Prbd.g_00348
OG0001533	Pras.g_01961	Prbd.g_00367
OG0001534	Pras.g_00154	Prbd.g_01890
OG0001535	Pras.g_01241	Prbd.g_00850
OG0001539	Pras.g_00912	Prbd.g_01183
OG0001540	Pras.g_01336	Prbd.g_00783
OG0001542	Pras.g_01991	Prbd.g_00398
OG0001543	Pras.g_01630, Pras.g_00156	Prbd.g_01888
OG0001547	Pras.g_00876	Prbd.g_01203
OG0001548	Pras.g_01256	Prbd.g_00839
OG0001550	Pras.g_01759	Prbd.g_00161
OG0001551	Pras.g_01989	Prbd.g_00396
OG0001552	Pras.g_00174	Prbd.g_01861
OG0001553	Pras.g_00188	Prbd.g_01829
OG0001554	Pras.g_00189	Prbd.g_01828
OG0001557	Pras.g_00459	Prbd.g_01582
OG0001558	Pras.g_00468	Prbd.g_01571
OG0001560	Pras.g_01797	Prbd.g_00202
OG0001565	Pras.g_00977	Prbd.g_01117
OG0001566	Pras.g_01159	Prbd.g_00932
OG0001567	Pras.g_01222	Prbd.g_00870
OG0001568	Pras.g_01243	Prbd.g_00848
OG0001569	Pras.g_01334	Prbd.g_00785
OG0001571	Pras.g_01347	Prbd.g_00773
OG0001572	Pras.g_01553	Prbd.g_00567
OG0001573	Pras.g_01642	Prbd.g_00041
OG0001574	Pras.g_01652	Prbd.g_00051
OG0001575	Pras.g_01669	Prbd.g_00070
OG0001576	Pras.g_01895	Prbd.g_00301
OG0001577	Pras.g_01900	Prbd.g_00306
OG0001578	Pras.g_01959	Prbd.g_00365
OG0001579	Pras.g_01960	Prbd.g_00366
OG0001580	Pras.g_01962	Prbd.g_00368
OG0001581	Pras.g_01965	Prbd.g_00371
OG0001582	Pras.g_01971	Prbd.g_00378
OG0001583	Pras.g_01986	Prbd.g_00393
OG0001584	Pras.g_01996	Prbd.g_00403
OG0001585	Pras.g_00010	Prbd.g_00415
OG0001586	Pras.g_00019	Prbd.g_00423
OG0001587	Pras.g_00022	Prbd.g_00426
OG0001588	Pras.g_00143	Prbd.g_00003
OG0001589	Pras.g_00164	Prbd.g_01869
OG0001590	Pras.g_00247	Prbd.g_01767
OG0001591	Pras.g_00249	Prbd.g_01765
OG0001594	Pras.g_00436	Prbd.g_01605
OG0001595	Pras.g_00438	Prbd.g_01603
OG0001596	Pras.g_00439	Prbd.g_01602
OG0001597	Pras.g_00449	Prbd.g_01592
OG0001598	Pras.g_00763	Prbd.g_01315
OG0001603	Pras.g_01183	Prbd.g_00908
OG0001604	Pras.g_01216	Prbd.g_00876
OG0001605	Pras.g_01254, Pras.g_01253	Prbd.g_00841
OG0001606	Pras.g_01346	Prbd.g_00774
OG0001607	Pras.g_01582	Prbd.g_00538
OG0001608	Pras.g_01651	Prbd.g_00050
OG0001609	Pras.g_01766	Prbd.g_00168
OG0001611	Pras.g_00032	Prbd.g_00444
OG0001612	Pras.g_00033	Prbd.g_00445
OG0001613	Pras.g_00034	Prbd.g_00446
OG0001614	Pras.g_00035	Prbd.g_00447
OG0001617	Pras.g_00491	Prbd.g_01549
OG0001618	Pras.g_00563	Prbd.g_01512
OG0001619	Pras.g_00635	Prbd.g_01441
OG0001620	Pras.g_01193	Prbd.g_00899
OG0001622	Pras.g_01221	Prbd.g_00871
OG0001623	Pras.g_01577	Prbd.g_00543
OG0001624	Pras.g_01632	Prbd.g_00032
OG0001627	Pras.g_00226	Prbd.g_01785
OG0001628	Pras.g_00239	Prbd.g_01775
OG0001635	Pras.g_01190	Prbd.g_00902
OG0001636	Pras.g_01551	Prbd.g_00569
OG0001637	Pras.g_01770	Prbd.g_00172
OG0001638	Pras.g_00135	Prbd.g_01892
OG0001640	Pras.g_00461	Prbd.g_01579
OG0001641	Pras.g_00476	Prbd.g_01563
OG0001644	Pras.g_00115	Prbd.g_00526
OG0001650	Pras.g_01639	Prbd.g_00039
OG0001652	Pras.g_01031	Prbd.g_01060
OG0001653	Pras.g_01219	Prbd.g_00873
OG0001654	Pras.g_01250	Prbd.g_00845
OG0001655	Pras.g_01251	Prbd.g_00844
OG0001656	Pras.g_01252	Prbd.g_00842
OG0001657	Pras.g_01344	Prbd.g_00776
OG0001658	Pras.g_01605	Prbd.g_00006
OG0001659	Pras.g_01643	Prbd.g_00042
OG0001660	Pras.g_01644	Prbd.g_00044
OG0001661	Pras.g_01670	Prbd.g_00071
OG0001662	Pras.g_01676	Prbd.g_00077
OG0001663	Pras.g_01678	Prbd.g_00079
OG0001664	Pras.g_01706	Prbd.g_00107
OG0001665	Pras.g_01757	Prbd.g_00159
OG0001666	Pras.g_01768	Prbd.g_00170
OG0001667	Pras.g_01769	Prbd.g_00171
OG0001668	Pras.g_01813	Prbd.g_00218
OG0001669	Pras.g_01896	Prbd.g_00302
OG0001670	Pras.g_01899	Prbd.g_00305
OG0001671	Pras.g_01904	Prbd.g_00310
OG0001672	Pras.g_01921	Prbd.g_00327
OG0001673	Pras.g_01922	Prbd.g_00328
OG0001674	Pras.g_01946	Prbd.g_00352
OG0001675	Pras.g_01949	Prbd.g_00355
OG0001676	Pras.g_01967	Prbd.g_00373
OG0001677	Pras.g_01968	Prbd.g_00374
OG0001678	Pras.g_01974	Prbd.g_00381
OG0001679	Pras.g_01979	Prbd.g_00386
OG0001680	Pras.g_01981	Prbd.g_00388
OG0001681	Pras.g_00008	Prbd.g_00413
OG0001682	Pras.g_00013	Prbd.g_00417
OG0001683	Pras.g_00016	Prbd.g_00420
OG0001684	Pras.g_00031	Prbd.g_00443
OG0001685	Pras.g_00104	Prbd.g_00515
OG0001686	Pras.g_00112	Prbd.g_00523
OG0001687	Pras.g_00149	Prbd.g_01897
OG0001688	Pras.g_00181	Prbd.g_01856
OG0001689	Pras.g_00186	Prbd.g_01831
OG0001692	Pras.g_00435	Prbd.g_01606
OG0001693	Pras.g_00442	Prbd.g_01599
OG0001694	Pras.g_00445	Prbd.g_01596
OG0001695	Pras.g_00451	Prbd.g_01590
OG0001696	Pras.g_00458	Prbd.g_01583
OG0001697	Pras.g_00460	Prbd.g_01581
OG0001699	Pras.g_00555	Prbd.g_01520
OG0001700	Pras.g_00803	Prbd.g_01275
OG0001705	Pras.g_01374	Prbd.g_00746
OG0001706	Pras.g_01583	Prbd.g_00537
OG0001707	Pras.g_01635	Prbd.g_00035
OG0001708	Pras.g_01658	Prbd.g_00057
OG0001709	Pras.g_01671	Prbd.g_00072
OG0001710	Pras.g_01897	Prbd.g_00303
OG0001713	Pras.g_00012	Prbd.g_00416
OG0001714	Pras.g_00036	Prbd.g_00448
OG0001715	Pras.g_00171	Prbd.g_01862
OG0001717	Pras.g_01898	Prbd.g_00304
OG0001727	Pras.g_01633	Prbd.g_00033
OG0001728	Pras.g_01689	Prbd.g_00090
OG0001729	Pras.g_01765	Prbd.g_00167
OG0001730	Pras.g_01995	Prbd.g_00402
OG0001731	Pras.g_00524	Prbd.g_01883
OG0001732	Pras.g_00187	Prbd.g_01830
OG0001735	Pras.g_00465	Prbd.g_01574
OG0001736	Pras.g_00484	Prbd.g_01555
OG0001737	Pras.g_01240	Prbd.g_00851
OG0001738	Pras.g_01604	Prbd.g_00005
OG0001787	Pras.g_00894	Prbd.g_01197
OG0001790	Pras.g_01655	Prbd.g_00054
OG0001791	Pras.g_01684	Prbd.g_00085
OG0001792	Pras.g_00168	Prbd.g_01865
OG0001793	Pras.g_00160	Prbd.g_01875
OG0001794	Pras.g_00161	Prbd.g_01873
OG0001797	Pras.g_00483	Prbd.g_01556
OG0001807	Pras.g_01230	Prbd.g_00861
OG0001808	Pras.g_01246	Prbd.g_00846
OG0001809	Pras.g_01274	Prbd.g_00834
OG0001810	Pras.g_01661	Prbd.g_00060
OG0001811	Pras.g_01672	Prbd.g_00073
OG0001812	Pras.g_01673	Prbd.g_00074
OG0001813	Pras.g_01674	Prbd.g_00075
OG0001814	Pras.g_01675	Prbd.g_00076
OG0001815	Pras.g_01767	Prbd.g_00169
OG0001816	Pras.g_01894	Prbd.g_00300
OG0001818	Pras.g_00002	Prbd.g_00407
OG0001819	Pras.g_00158	Prbd.g_01877
OG0001820	Pras.g_00534	Prbd.g_01838
OG0001823	Pras.g_00453	Prbd.g_01588
OG0001824	Pras.g_00474	Prbd.g_01564
OG0001825	Pras.g_00488	Prbd.g_01551
OG0001826	Pras.g_00533	Prbd.g_01839
OG0001835	Pras.g_01196	Prbd.g_00896
OG0001839	Pras.g_00165	Prbd.g_01868
OG0001841	Pras.g_00190	Prbd.g_01827
OG0001845	Pras.g_00371	Prbd.g_01668
