Orthogroup	Pras	Prbe
OG0001120	Pras.g_00657	Prbe.g_00867
OG0001121	Pras.g_00658	Prbe.g_00866
OG0001122	Pras.g_00659	Prbe.g_00865
OG0001123	Pras.g_00660	Prbe.g_00864
OG0001124	Pras.g_00661	Prbe.g_00863
OG0001125	Pras.g_00662	Prbe.g_00862
OG0001126	Pras.g_00663	Prbe.g_00861
OG0001127	Pras.g_00664	Prbe.g_00860
OG0001128	Pras.g_00665	Prbe.g_00859
OG0001129	Pras.g_00666	Prbe.g_00858
OG0001130	Pras.g_00667	Prbe.g_00857
OG0001131	Pras.g_00668	Prbe.g_00856
OG0001132	Pras.g_00669	Prbe.g_00855
OG0001133	Pras.g_00670	Prbe.g_00854
OG0001134	Pras.g_00671	Prbe.g_00853
OG0001135	Pras.g_00672	Prbe.g_00852
OG0001136	Pras.g_00673	Prbe.g_00851
OG0001137	Pras.g_00674	Prbe.g_00850
OG0001138	Pras.g_00675	Prbe.g_00849
OG0001139	Pras.g_00676	Prbe.g_00848
OG0001140	Pras.g_00677	Prbe.g_00847
OG0001141	Pras.g_00679	Prbe.g_00845
OG0001142	Pras.g_00680	Prbe.g_00844
OG0001143	Pras.g_00681	Prbe.g_00843
OG0001144	Pras.g_00683	Prbe.g_00841
OG0001145	Pras.g_00685	Prbe.g_00839
OG0001146	Pras.g_00686	Prbe.g_00838
OG0001147	Pras.g_00688	Prbe.g_00835
OG0001148	Pras.g_00689	Prbe.g_00834
OG0001149	Pras.g_00690	Prbe.g_00833
OG0001150	Pras.g_00693	Prbe.g_00830
OG0001151	Pras.g_00694	Prbe.g_00829
OG0001152	Pras.g_00695	Prbe.g_00828
OG0001153	Pras.g_00696	Prbe.g_00827
OG0001154	Pras.g_00697	Prbe.g_00826
OG0001155	Pras.g_00698	Prbe.g_00825
OG0001156	Pras.g_00699	Prbe.g_00824
OG0001157	Pras.g_00701	Prbe.g_00822
OG0001158	Pras.g_00702	Prbe.g_00820
OG0001159	Pras.g_00703	Prbe.g_00819
OG0001160	Pras.g_00704	Prbe.g_00818
OG0001161	Pras.g_00707	Prbe.g_00814
OG0001162	Pras.g_00708	Prbe.g_00813
OG0001163	Pras.g_00709	Prbe.g_00812
OG0001164	Pras.g_00710	Prbe.g_00811
OG0001165	Pras.g_00711	Prbe.g_00810
OG0001166	Pras.g_00712	Prbe.g_00809
OG0001167	Pras.g_00713	Prbe.g_00808
OG0001168	Pras.g_00715	Prbe.g_00806
OG0001169	Pras.g_00716	Prbe.g_00805
OG0001170	Pras.g_00718	Prbe.g_00801
OG0001171	Pras.g_00719	Prbe.g_00800
OG0001172	Pras.g_00720	Prbe.g_00799
OG0001173	Pras.g_00722	Prbe.g_00797
OG0001174	Pras.g_00724	Prbe.g_00795
OG0001175	Pras.g_00726	Prbe.g_00793
OG0001176	Pras.g_00727	Prbe.g_00791
OG0001177	Pras.g_00729	Prbe.g_00789
OG0001178	Pras.g_00730	Prbe.g_00788
OG0001179	Pras.g_00731	Prbe.g_00787
OG0001180	Pras.g_00732	Prbe.g_00786
OG0001181	Pras.g_00733	Prbe.g_00785
OG0001182	Pras.g_00734	Prbe.g_00784
OG0001183	Pras.g_00735	Prbe.g_00783
OG0001184	Pras.g_00736	Prbe.g_00782
OG0001185	Pras.g_00737	Prbe.g_00781
OG0001186	Pras.g_00738	Prbe.g_00779
OG0001187	Pras.g_00739	Prbe.g_00778
OG0001188	Pras.g_00740	Prbe.g_00777
OG0001189	Pras.g_00741	Prbe.g_00776
OG0001190	Pras.g_00742	Prbe.g_00775
OG0001191	Pras.g_00744	Prbe.g_00773
OG0001192	Pras.g_00746	Prbe.g_00771
OG0001193	Pras.g_00747	Prbe.g_00770
OG0001194	Pras.g_00748	Prbe.g_00769
OG0001195	Pras.g_00749	Prbe.g_00767
OG0001196	Pras.g_00751	Prbe.g_00765
OG0001197	Pras.g_00754	Prbe.g_00762
OG0001198	Pras.g_00755	Prbe.g_00761
OG0001199	Pras.g_00756	Prbe.g_00760
OG0001200	Pras.g_00757	Prbe.g_00759
OG0001201	Pras.g_00758	Prbe.g_00758
OG0001202	Pras.g_00759	Prbe.g_00745
OG0001203	Pras.g_00762	Prbe.g_00747
OG0001204	Pras.g_00765	Prbe.g_00749
OG0001205	Pras.g_00766	Prbe.g_00750
OG0001206	Pras.g_00768	Prbe.g_00751
OG0001207	Pras.g_00769	Prbe.g_00752
OG0001208	Pras.g_00770	Prbe.g_00753
OG0001209	Pras.g_00771	Prbe.g_00754
OG0001210	Pras.g_00772	Prbe.g_00755
OG0001211	Pras.g_00773	Prbe.g_00756
OG0001212	Pras.g_00774	Prbe.g_01134
OG0001213	Pras.g_00775	Prbe.g_01135
OG0001214	Pras.g_00776	Prbe.g_01136
OG0001215	Pras.g_00777	Prbe.g_01137
OG0001216	Pras.g_00778	Prbe.g_01138
OG0001217	Pras.g_00779	Prbe.g_01139
OG0001218	Pras.g_00780	Prbe.g_01140
OG0001219	Pras.g_00781	Prbe.g_01141
OG0001220	Pras.g_00782	Prbe.g_01142
OG0001221	Pras.g_00783	Prbe.g_01143
OG0001222	Pras.g_00785	Prbe.g_01145
OG0001223	Pras.g_00787	Prbe.g_01147
OG0001224	Pras.g_00788	Prbe.g_01149
OG0001225	Pras.g_00790	Prbe.g_01151
OG0001226	Pras.g_00791	Prbe.g_01152
OG0001227	Pras.g_00792	Prbe.g_01153
OG0001228	Pras.g_00793	Prbe.g_01154
OG0001229	Pras.g_00794	Prbe.g_01155
OG0001230	Pras.g_00795	Prbe.g_01156
OG0001231	Pras.g_00796	Prbe.g_01157
OG0001232	Pras.g_00798	Prbe.g_01159
OG0001233	Pras.g_00799	Prbe.g_01160
OG0001234	Pras.g_00800	Prbe.g_01161
OG0001235	Pras.g_00801	Prbe.g_01162
OG0001236	Pras.g_00802	Prbe.g_01163
OG0001237	Pras.g_00804	Prbe.g_01166
OG0001238	Pras.g_00805	Prbe.g_01167
OG0001239	Pras.g_00808	Prbe.g_01171
OG0001240	Pras.g_00809	Prbe.g_01172
OG0001241	Pras.g_00810	Prbe.g_01173
OG0001242	Pras.g_00812	Prbe.g_01175
OG0001243	Pras.g_00813	Prbe.g_01176
OG0001244	Pras.g_00814	Prbe.g_01177
OG0001245	Pras.g_00815	Prbe.g_01178
OG0001246	Pras.g_00816	Prbe.g_01179
OG0001247	Pras.g_00817	Prbe.g_01180
OG0001248	Pras.g_00818	Prbe.g_01181
OG0001249	Pras.g_00819	Prbe.g_01182
OG0001250	Pras.g_00820	Prbe.g_01185
OG0001251	Pras.g_00821	Prbe.g_01186
OG0001252	Pras.g_00822	Prbe.g_01187
OG0001253	Pras.g_00823	Prbe.g_01188
OG0001254	Pras.g_00825	Prbe.g_01190
OG0001255	Pras.g_00826	Prbe.g_01191
OG0001256	Pras.g_00828	Prbe.g_01194
OG0001257	Pras.g_00829	Prbe.g_01195
OG0001258	Pras.g_00830	Prbe.g_01196
OG0001259	Pras.g_00832	Prbe.g_01056
OG0001260	Pras.g_00834	Prbe.g_01057
OG0001261	Pras.g_00835	Prbe.g_01058
OG0001262	Pras.g_00836	Prbe.g_01059
OG0001263	Pras.g_00837	Prbe.g_01060
OG0001264	Pras.g_00838	Prbe.g_01061
OG0001265	Pras.g_00839	Prbe.g_01062
OG0001266	Pras.g_00840	Prbe.g_01063
OG0001267	Pras.g_00841	Prbe.g_01064
OG0001268	Pras.g_00842	Prbe.g_01065
OG0001269	Pras.g_00943	Prbe.g_01632
OG0001270	Pras.g_00989	Prbe.g_01682
OG0001271	Pras.g_01001	Prbe.g_01697
OG0001272	Pras.g_01133	Prbe.g_01835
OG0001273	Pras.g_01186	Prbe.g_01891
OG0001274	Pras.g_01360	Prbe.g_00651
OG0001275	Pras.g_01376	Prbe.g_00635
OG0001276	Pras.g_01466	Prbe.g_00544
OG0001277	Pras.g_01648	Prbe.g_01312
OG0001278	Pras.g_01751	Prbe.g_01275
OG0001279	Pras.g_01800	Prbe.g_00416
OG0001280	Pras.g_01910	Prbe.g_01393
OG0001281	Pras.g_01958	Prbe.g_00495
OG0001282	Pras.g_01975	Prbe.g_00912
OG0001283	Pras.g_01980	Prbe.g_01599
OG0001284	Pras.g_01990	Prbe.g_00734
OG0001285	Pras.g_00040	Prbe.g_01567
OG0001286	Pras.g_00053	Prbe.g_01552
OG0001288	Pras.g_00391	Prbe.g_00268
OG0001290	Pras.g_00446	Prbe.g_00486
OG0001291	Pras.g_00447	Prbe.g_00194
OG0001292	Pras.g_00452	Prbe.g_00017
OG0001293	Pras.g_00467	Prbe.g_01624
OG0001294	Pras.g_00144	Prbe.g_01414
OG0001295	Pras.g_00489	Prbe.g_01026
OG0001296	Pras.g_00542	Prbe.g_00994
OG0001297	Pras.g_00546	Prbe.g_00990
OG0001298	Pras.g_00549	Prbe.g_00987
OG0001299	Pras.g_00616	Prbe.g_01113
OG0001300	Pras.g_00641	Prbe.g_00980
OG0001301	Pras.g_00725	Prbe.g_00794
OG0001302	Pras.g_00753	Prbe.g_00763
OG0001303	Pras.g_00786	Prbe.g_01146
OG0001304	Pras.g_00831	Prbe.g_01198
OG0001305	Pras.g_00530	Prbe.g_00018
OG0001306	Pras.g_01315	Prbe.g_01935
OG0001307	Pras.g_00872	Prbe.g_00131
OG0001309	Pras.g_00925	Prbe.g_00179
OG0001310	Pras.g_00927	Prbe.g_00181
OG0001311	Pras.g_00944	Prbe.g_01633
OG0001312	Pras.g_00970	Prbe.g_01663
OG0001313	Pras.g_00976	Prbe.g_01670
OG0001314	Pras.g_01050	Prbe.g_01748
OG0001315	Pras.g_01095	Prbe.g_01796
OG0001316	Pras.g_01104	Prbe.g_01805
OG0001317	Pras.g_01226	Prbe.g_00913
OG0001318	Pras.g_01513	Prbe.g_01483
OG0001319	Pras.g_01657	Prbe.g_01612
OG0001320	Pras.g_01925	Prbe.g_01306
OG0001321	Pras.g_01930	Prbe.g_01301
OG0001322	Pras.g_01966	Prbe.g_01184
OG0001323	Pras.g_00003	Prbe.g_01148
OG0001324	Pras.g_00007	Prbe.g_00724
OG0001325	Pras.g_00014	Prbe.g_00056
OG0001326	Pras.g_00084	Prbe.g_01516
OG0001327	Pras.g_00234	Prbe.g_00399
OG0001328	Pras.g_00450	Prbe.g_01920
OG0001329	Pras.g_00573	Prbe.g_00962
OG0001330	Pras.g_00608	Prbe.g_00927
OG0001331	Pras.g_00721	Prbe.g_00798
OG0001332	Pras.g_00992	Prbe.g_01685
OG0001333	Pras.g_01090	Prbe.g_01790
OG0001334	Pras.g_01345	Prbe.g_00005
OG0001335	Pras.g_01950	Prbe.g_00405
OG0001336	Pras.g_01969	Prbe.g_00098
OG0001337	Pras.g_01983	Prbe.g_00685
OG0001338	Pras.g_00177	Prbe.g_00205
OG0001340	Pras.g_00270	Prbe.g_01193
OG0001341	Pras.g_00443	Prbe.g_00222
OG0001342	Pras.g_00454	Prbe.g_01044, Prbe.g_01012
OG0001343	Pras.g_00547	Prbe.g_00989
OG0001344	Pras.g_00597	Prbe.g_00938
OG0001345	Pras.g_00691	Prbe.g_00832
OG0001346	Pras.g_00745	Prbe.g_00772
OG0001347	Pras.g_00784	Prbe.g_01144
OG0001348	Pras.g_00979	Prbe.g_01672
OG0001349	Pras.g_00969	Prbe.g_01662
OG0001350	Pras.g_00995	Prbe.g_00874
OG0001351	Pras.g_01054	Prbe.g_01752
OG0001352	Pras.g_01100	Prbe.g_01801
OG0001353	Pras.g_01113	Prbe.g_01814
OG0001354	Pras.g_01132	Prbe.g_01834
OG0001355	Pras.g_01192	Prbe.g_01897
OG0001357	Pras.g_01312	Prbe.g_01932
OG0001358	Pras.g_01350	Prbe.g_00661
OG0001359	Pras.g_01364	Prbe.g_00647
OG0001360	Pras.g_01387	Prbe.g_00624
OG0001361	Pras.g_01392	Prbe.g_00619
OG0001362	Pras.g_01453	Prbe.g_00558
OG0001363	Pras.g_01579	Prbe.g_01776
OG0001364	Pras.g_00884, Pras.g_01685	Prbe.g_01313
OG0001365	Pras.g_01741	Prbe.g_01265
OG0001366	Pras.g_01786	Prbe.g_00103
OG0001367	Pras.g_01888	Prbe.g_01378
OG0001368	Pras.g_01909	Prbe.g_01392
OG0001369	Pras.g_00027	Prbe.g_00046
OG0001370	Pras.g_00028	Prbe.g_00047
OG0001371	Pras.g_00107	Prbe.g_01495
OG0001372	Pras.g_00152	Prbe.g_00721
OG0001373	Pras.g_00423	Prbe.g_00236
OG0001374	Pras.g_00482	Prbe.g_00161
OG0001375	Pras.g_00587	Prbe.g_00948
OG0001377	Pras.g_00752	Prbe.g_00764
OG0001378	Pras.g_01911	Prbe.g_01394
OG0001379	Pras.g_00919	Prbe.g_00171
OG0001380	Pras.g_00920	Prbe.g_00173
OG0001381	Pras.g_00938	Prbe.g_00191
OG0001382	Pras.g_00986	Prbe.g_01680
OG0001383	Pras.g_01086	Prbe.g_01786
OG0001384	Pras.g_01108	Prbe.g_01810
OG0001385	Pras.g_01124	Prbe.g_01827
OG0001386	Pras.g_01215	Prbe.g_00270
OG0001387	Pras.g_00277	Prbe.g_00337
OG0001387	Pras.g_00279	Prbe.g_00339
OG0001390	Pras.g_01338	Prbe.g_00669
OG0001392	Pras.g_01389	Prbe.g_00622
OG0001393	Pras.g_01397	Prbe.g_00614
OG0001394	Pras.g_01542	Prbe.g_01452
OG0001395	Pras.g_01550	Prbe.g_00448
OG0001396	Pras.g_01552	Prbe.g_00450
OG0001397	Pras.g_01558	Prbe.g_00456
OG0001398	Pras.g_01611	Prbe.g_01435
OG0001399	Pras.g_01687	Prbe.g_01316
OG0001400	Pras.g_01785	Prbe.g_00102
OG0001401	Pras.g_01787	Prbe.g_00104
OG0001402	Pras.g_01806	Prbe.g_00422
OG0001403	Pras.g_01809	Prbe.g_00425
OG0001404	Pras.g_01892	Prbe.g_01023
OG0001405	Pras.g_01919	Prbe.g_01405
OG0001406	Pras.g_01938	Prbe.g_01293
OG0001407	Pras.g_01948	Prbe.g_00094
OG0001408	Pras.g_01956	Prbe.g_01621
OG0001409	Pras.g_01963	Prbe.g_00051
OG0001410	Pras.g_00042	Prbe.g_01564
OG0001411	Pras.g_00180	Prbe.g_00732
OG0001412	Pras.g_00210	Prbe.g_00892
OG0001413	Pras.g_00241	Prbe.g_01408
OG0001414	Pras.g_00251	Prbe.g_00372
OG0001415	Pras.g_00390	Prbe.g_00269
OG0001416	Pras.g_00393	Prbe.g_00266
OG0001417	Pras.g_00444	Prbe.g_00221
OG0001418	Pras.g_00457	Prbe.g_01123
OG0001420	Pras.g_00166	Prbe.g_00713
OG0001424	Pras.g_00913	Prbe.g_01602
OG0001426	Pras.g_01217	Prbe.g_01409
OG0001428	Pras.g_01646	Prbe.g_00707
OG0001429	Pras.g_01660	Prbe.g_00733
OG0001430	Pras.g_01691	Prbe.g_01322
OG0001431	Pras.g_01789	Prbe.g_00106
OG0001433	Pras.g_01953	Prbe.g_00716
OG0001434	Pras.g_00029	Prbe.g_00712
OG0001435	Pras.g_00121	Prbe.g_00218
OG0001436	Pras.g_00462	Prbe.g_01617
OG0001439	Pras.g_01276, Pras.g_01277	Prbe.g_00698
OG0001440	Pras.g_01225	Prbe.g_01049
OG0001442	Pras.g_01902	Prbe.g_00061
OG0001443	Pras.g_01954	Prbe.g_00053
OG0001444	Pras.g_01957	Prbe.g_01620
OG0001445	Pras.g_00456	Prbe.g_01585
OG0001451	Pras.g_00039	Prbe.g_01568
OG0001452	Pras.g_00075	Prbe.g_01529
OG0001453	Pras.g_00167	Prbe.g_00033
OG0001454	Pras.g_00169	Prbe.g_00034
OG0001455	Pras.g_00170	Prbe.g_01575
OG0001457	Pras.g_00292	Prbe.g_00349
OG0001460	Pras.g_01220	Prbe.g_00677
OG0001462	Pras.g_01244	Prbe.g_01600
OG0001463	Pras.g_00133	Prbe.g_00703
OG0001466	Pras.g_01578	Prbe.g_01211
OG0001469	Pras.g_01763	Prbe.g_00491
OG0001470	Pras.g_01901	Prbe.g_01589
OG0001471	Pras.g_01947	Prbe.g_00671
OG0001474	Pras.g_00172	Prbe.g_01613
OG0001475	Pras.g_00535	Prbe.g_00206
OG0001478	Pras.g_00714	Prbe.g_00807
OG0001479	Pras.g_00054	Prbe.g_01551
OG0001484	Pras.g_01295	Prbe.g_00695
OG0001486	Pras.g_01771	Prbe.g_01315
OG0001487	Pras.g_01832	Prbe.g_01442
OG0001495	Pras.g_00495, Pras.g_00510	Prbe.g_00040
OG0001498	Pras.g_00610	Prbe.g_00925
OG0001499	Pras.g_00631	Prbe.g_00478
OG0001503	Pras.g_01023	Prbe.g_01720
OG0001504	Pras.g_01255	Prbe.g_00923
OG0001506	Pras.g_00141	Prbe.g_00015
OG0001508	Pras.g_01730	Prbe.g_01252
OG0001509	Pras.g_01733	Prbe.g_01256
OG0001523	Pras.g_01816	Prbe.g_00432
OG0001527	Pras.g_00455	Prbe.g_01020
OG0001535	Pras.g_01241	Prbe.g_00019
OG0001537	Pras.g_00612	Prbe.g_00162
OG0001538	Pras.g_00536	Prbe.g_01122, Prbe.g_00073
OG0001541	Pras.g_01790	Prbe.g_00109
OG0001550	Pras.g_01759	Prbe.g_01287
OG0001555	Pras.g_00307, Pras.g_00298	Prbe.g_00088
OG0001559	Pras.g_00130	Prbe.g_00022
OG0001560	Pras.g_01797	Prbe.g_00413
OG0001570	Pras.g_01337	Prbe.g_00670
OG0001573	Pras.g_01642	Prbe.g_00072
OG0001588	Pras.g_00143	Prbe.g_00722
OG0001592	Pras.g_00293	Prbe.g_00335
OG0001616	Pras.g_00229	Prbe.g_01115
OG0001626	Pras.g_00225	Prbe.g_00329
OG0001627	Pras.g_00226	Prbe.g_00917
OG0001644	Pras.g_00115	Prbe.g_00500
OG0001650	Pras.g_01639	Prbe.g_00688
OG0001704	Pras.g_00320, Pras.g_00300	Prbe.g_00160
OG0001734	Pras.g_00284	Prbe.g_00390
OG0001740	Pras.g_01817	Prbe.g_00433
OG0001842	Pras.g_00278	Prbe.g_00338
OG0001875	Pras.g_00888	Prbe.g_01038
OG0001984	Pras.g_00276	Prbe.g_00336
OG0002018	Pras.g_00283	Prbe.g_00340
OG0002103	Pras.g_00887	Prbe.g_01039
OG0002121	Pras.g_00274	Prbe.g_00348
