Orthogroup	Pras	Prbb
OG0001094	Pras.g_00622	Prbb.g_01932
OG0001095	Pras.g_00623	Prbb.g_01933
OG0001096	Pras.g_00624	Prbb.g_01934
OG0001097	Pras.g_00625	Prbb.g_01935
OG0001098	Pras.g_00626	Prbb.g_01936
OG0001099	Pras.g_00627	Prbb.g_01937
OG0001100	Pras.g_00628	Prbb.g_01938
OG0001101	Pras.g_00629	Prbb.g_01939
OG0001102	Pras.g_00632	Prbb.g_01948
OG0001103	Pras.g_00633	Prbb.g_01947
OG0001104	Pras.g_00634	Prbb.g_01943
OG0001105	Pras.g_00636	Prbb.g_01945
OG0001106	Pras.g_00638	Prbb.g_01942
OG0001107	Pras.g_00639	Prbb.g_01941
OG0001108	Pras.g_00640	Prbb.g_01940
OG0001109	Pras.g_00645	Prbb.g_01958
OG0001110	Pras.g_00647	Prbb.g_01960
OG0001111	Pras.g_00648	Prbb.g_01961
OG0001112	Pras.g_00649	Prbb.g_01962
OG0001113	Pras.g_00650	Prbb.g_01963
OG0001114	Pras.g_00651	Prbb.g_01964
OG0001115	Pras.g_00652	Prbb.g_01965
OG0001116	Pras.g_00653	Prbb.g_01966
OG0001117	Pras.g_00654	Prbb.g_01967
OG0001118	Pras.g_00655	Prbb.g_01968
OG0001119	Pras.g_00656	Prbb.g_01969
OG0001120	Pras.g_00657	Prbb.g_01970
OG0001121	Pras.g_00658	Prbb.g_01971
OG0001122	Pras.g_00659	Prbb.g_01972
OG0001123	Pras.g_00660	Prbb.g_01973
OG0001124	Pras.g_00661	Prbb.g_01974
OG0001125	Pras.g_00662	Prbb.g_01975
OG0001126	Pras.g_00663	Prbb.g_01976
OG0001127	Pras.g_00664	Prbb.g_01977
OG0001128	Pras.g_00665	Prbb.g_01978
OG0001129	Pras.g_00666	Prbb.g_01979
OG0001130	Pras.g_00667	Prbb.g_01980
OG0001131	Pras.g_00668	Prbb.g_01981
OG0001132	Pras.g_00669	Prbb.g_01982
OG0001133	Pras.g_00670	Prbb.g_01983
OG0001134	Pras.g_00671	Prbb.g_01984
OG0001135	Pras.g_00672	Prbb.g_01985
OG0001136	Pras.g_00673	Prbb.g_01986
OG0001137	Pras.g_00674	Prbb.g_01987
OG0001138	Pras.g_00675	Prbb.g_01988
OG0001139	Pras.g_00676	Prbb.g_01989
OG0001140	Pras.g_00677	Prbb.g_01990
OG0001141	Pras.g_00679	Prbb.g_01992
OG0001142	Pras.g_00680	Prbb.g_01993
OG0001143	Pras.g_00681	Prbb.g_01994
OG0001144	Pras.g_00683	Prbb.g_01996
OG0001145	Pras.g_00685	Prbb.g_01998
OG0001146	Pras.g_00686	Prbb.g_01999
OG0001147	Pras.g_00688	Prbb.g_02002
OG0001148	Pras.g_00689	Prbb.g_02003
OG0001149	Pras.g_00690	Prbb.g_02004
OG0001150	Pras.g_00693	Prbb.g_02007
OG0001151	Pras.g_00694	Prbb.g_02008
OG0001152	Pras.g_00695	Prbb.g_02009
OG0001153	Pras.g_00696	Prbb.g_02010
OG0001154	Pras.g_00697	Prbb.g_02011
OG0001155	Pras.g_00698	Prbb.g_02012
OG0001156	Pras.g_00699	Prbb.g_02013
OG0001157	Pras.g_00701	Prbb.g_02015
OG0001158	Pras.g_00702	Prbb.g_02017
OG0001159	Pras.g_00703	Prbb.g_02018
OG0001160	Pras.g_00704	Prbb.g_02019
OG0001161	Pras.g_00707	Prbb.g_02024
OG0001162	Pras.g_00708	Prbb.g_02025
OG0001163	Pras.g_00709	Prbb.g_02026
OG0001164	Pras.g_00710	Prbb.g_02027
OG0001165	Pras.g_00711	Prbb.g_02028
OG0001166	Pras.g_00712	Prbb.g_02029
OG0001167	Pras.g_00713	Prbb.g_02030
OG0001168	Pras.g_00715	Prbb.g_02031
OG0001169	Pras.g_00716	Prbb.g_02032
OG0001170	Pras.g_00718	Prbb.g_02035
OG0001171	Pras.g_00719	Prbb.g_02036
OG0001172	Pras.g_00720	Prbb.g_02037
OG0001173	Pras.g_00722	Prbb.g_02039
OG0001174	Pras.g_00724	Prbb.g_02041
OG0001175	Pras.g_00726	Prbb.g_02043
OG0001176	Pras.g_00727	Prbb.g_02045
OG0001177	Pras.g_00729	Prbb.g_02047
OG0001178	Pras.g_00730	Prbb.g_02048
OG0001179	Pras.g_00731	Prbb.g_02049
OG0001180	Pras.g_00732	Prbb.g_02050
OG0001181	Pras.g_00733	Prbb.g_02051
OG0001182	Pras.g_00734	Prbb.g_02052
OG0001183	Pras.g_00735	Prbb.g_02053
OG0001184	Pras.g_00736	Prbb.g_02054
OG0001185	Pras.g_00737	Prbb.g_02055
OG0001186	Pras.g_00738	Prbb.g_02056
OG0001187	Pras.g_00739	Prbb.g_02057
OG0001188	Pras.g_00740	Prbb.g_02058
OG0001189	Pras.g_00741	Prbb.g_02059
OG0001190	Pras.g_00742	Prbb.g_02060
OG0001191	Pras.g_00744	Prbb.g_02062
OG0001192	Pras.g_00746	Prbb.g_02064
OG0001193	Pras.g_00747	Prbb.g_02065
OG0001194	Pras.g_00748	Prbb.g_02066
OG0001195	Pras.g_00749	Prbb.g_02068
OG0001196	Pras.g_00751	Prbb.g_02070
OG0001197	Pras.g_00754	Prbb.g_02074
OG0001198	Pras.g_00755	Prbb.g_02075
OG0001199	Pras.g_00756	Prbb.g_02076
OG0001200	Pras.g_00757	Prbb.g_02077
OG0001201	Pras.g_00758	Prbb.g_02078
OG0001202	Pras.g_00759	Prbb.g_02079
OG0001203	Pras.g_00762	Prbb.g_02097
OG0001204	Pras.g_00765	Prbb.g_02099
OG0001205	Pras.g_00766	Prbb.g_02100
OG0001206	Pras.g_00768	Prbb.g_02101
OG0001207	Pras.g_00769	Prbb.g_02102
OG0001208	Pras.g_00770	Prbb.g_02103
OG0001209	Pras.g_00771	Prbb.g_02104
OG0001210	Pras.g_00772	Prbb.g_02105
OG0001211	Pras.g_00773	Prbb.g_02106
OG0001212	Pras.g_00774	Prbb.g_02107
OG0001213	Pras.g_00775	Prbb.g_02108
OG0001214	Pras.g_00776	Prbb.g_02109
OG0001215	Pras.g_00777	Prbb.g_02110
OG0001216	Pras.g_00778	Prbb.g_02111
OG0001217	Pras.g_00779	Prbb.g_02112
OG0001218	Pras.g_00780	Prbb.g_02113
OG0001219	Pras.g_00781	Prbb.g_02114
OG0001220	Pras.g_00782	Prbb.g_02115
OG0001221	Pras.g_00783	Prbb.g_02116
OG0001222	Pras.g_00785	Prbb.g_02118
OG0001223	Pras.g_00787	Prbb.g_02120
OG0001224	Pras.g_00788	Prbb.g_02122
OG0001225	Pras.g_00790	Prbb.g_02124
OG0001226	Pras.g_00791	Prbb.g_02125
OG0001227	Pras.g_00792	Prbb.g_02126
OG0001228	Pras.g_00793	Prbb.g_02127
OG0001229	Pras.g_00794	Prbb.g_02128
OG0001230	Pras.g_00795	Prbb.g_02129
OG0001231	Pras.g_00796	Prbb.g_02130
OG0001232	Pras.g_00798	Prbb.g_02132
OG0001233	Pras.g_00799	Prbb.g_02133
OG0001234	Pras.g_00800	Prbb.g_02134
OG0001235	Pras.g_00801	Prbb.g_02135
OG0001236	Pras.g_00802	Prbb.g_02136
OG0001237	Pras.g_00804	Prbb.g_02139
OG0001238	Pras.g_00805	Prbb.g_02140
OG0001239	Pras.g_00808	Prbb.g_02145
OG0001240	Pras.g_00809	Prbb.g_02146
OG0001241	Pras.g_00810	Prbb.g_02147
OG0001242	Pras.g_00812	Prbb.g_02149
OG0001243	Pras.g_00813	Prbb.g_02150
OG0001244	Pras.g_00814	Prbb.g_02151
OG0001245	Pras.g_00815	Prbb.g_02152
OG0001246	Pras.g_00816	Prbb.g_02153
OG0001247	Pras.g_00817	Prbb.g_02154
OG0001248	Pras.g_00818	Prbb.g_02155
OG0001249	Pras.g_00819	Prbb.g_02156
OG0001250	Pras.g_00820	Prbb.g_02164
OG0001251	Pras.g_00821	Prbb.g_02165
OG0001252	Pras.g_00822	Prbb.g_02166
OG0001253	Pras.g_00823	Prbb.g_02167
OG0001254	Pras.g_00825	Prbb.g_02169
OG0001255	Pras.g_00826	Prbb.g_02170
OG0001256	Pras.g_00828	Prbb.g_02173
OG0001257	Pras.g_00829	Prbb.g_02174
OG0001258	Pras.g_00830	Prbb.g_02175
OG0001259	Pras.g_00832	Prbb.g_02178
OG0001260	Pras.g_00834	Prbb.g_02180
OG0001261	Pras.g_00835	Prbb.g_02181
OG0001262	Pras.g_00836	Prbb.g_02182
OG0001263	Pras.g_00837	Prbb.g_02183
OG0001264	Pras.g_00838	Prbb.g_02185
OG0001265	Pras.g_00839	Prbb.g_02186
OG0001266	Pras.g_00840	Prbb.g_02187
OG0001267	Pras.g_00841	Prbb.g_02188
OG0001268	Pras.g_00842	Prbb.g_02189
OG0001269	Pras.g_00943	Prbb.g_00147
OG0001270	Pras.g_00989	Prbb.g_00195
OG0001271	Pras.g_01001	Prbb.g_00207
OG0001273	Pras.g_01186	Prbb.g_00393
OG0001274	Pras.g_01360	Prbb.g_00487
OG0001275	Pras.g_01376	Prbb.g_00502
OG0001276	Pras.g_01466	Prbb.g_00590
OG0001277	Pras.g_01648	Prbb.g_01027, Prbb.g_01446
OG0001278	Pras.g_01751	Prbb.g_01370
OG0001279	Pras.g_01800	Prbb.g_00931
OG0001280	Pras.g_01910	Prbb.g_01043
OG0001282	Pras.g_01975	Prbb.g_00940
OG0001283	Pras.g_01980	Prbb.g_01386
OG0001284	Pras.g_01990	Prbb.g_01178, Prbb.g_01143
OG0001285	Pras.g_00040	Prbb.g_01534
OG0001286	Pras.g_00053	Prbb.g_01520
OG0001288	Pras.g_00391	Prbb.g_01727
OG0001290	Pras.g_00446	Prbb.g_01371
OG0001291	Pras.g_00447	Prbb.g_00522
OG0001292	Pras.g_00452	Prbb.g_01778
OG0001293	Pras.g_00467	Prbb.g_01086
OG0001294	Pras.g_00144	Prbb.g_01781
OG0001295	Pras.g_00489	Prbb.g_01790, Prbb.g_01899
OG0001296	Pras.g_00542	Prbb.g_01815
OG0001297	Pras.g_00546	Prbb.g_01819
OG0001298	Pras.g_00549	Prbb.g_01822
OG0001299	Pras.g_00616	Prbb.g_01926
OG0001300	Pras.g_00641	Prbb.g_01279
OG0001301	Pras.g_00725	Prbb.g_02042
OG0001302	Pras.g_00753	Prbb.g_02073
OG0001303	Pras.g_00786	Prbb.g_02119
OG0001304	Pras.g_00831	Prbb.g_02177
OG0001305	Pras.g_00530	Prbb.g_01180
OG0001306	Pras.g_01315	Prbb.g_00442
OG0001307	Pras.g_00872	Prbb.g_00031
OG0001309	Pras.g_00925	Prbb.g_00129
OG0001310	Pras.g_00927	Prbb.g_00131
OG0001311	Pras.g_00944	Prbb.g_00148
OG0001312	Pras.g_00970	Prbb.g_00176
OG0001313	Pras.g_00976	Prbb.g_00183
OG0001314	Pras.g_01050	Prbb.g_00256
OG0001315	Pras.g_01095	Prbb.g_00301
OG0001316	Pras.g_01104	Prbb.g_00308
OG0001317	Pras.g_01226	Prbb.g_01077
OG0001318	Pras.g_01513	Prbb.g_00638
OG0001319	Pras.g_01657	Prbb.g_00754
OG0001320	Pras.g_01925	Prbb.g_01061
OG0001321	Pras.g_01930	Prbb.g_01066
OG0001322	Pras.g_01966	Prbb.g_02163
OG0001323	Pras.g_00003	Prbb.g_02121
OG0001324	Pras.g_00007	Prbb.g_01325
OG0001325	Pras.g_00014	Prbb.g_01247
OG0001326	Pras.g_00084	Prbb.g_01483
OG0001327	Pras.g_00234	Prbb.g_01610
OG0001328	Pras.g_00450	Prbb.g_00758
OG0001329	Pras.g_00573	Prbb.g_01844
OG0001330	Pras.g_00608	Prbb.g_01879
OG0001331	Pras.g_00721	Prbb.g_02038
OG0001332	Pras.g_00992	Prbb.g_00199
OG0001333	Pras.g_01090	Prbb.g_00295
OG0001334	Pras.g_01345	Prbb.g_01542
OG0001335	Pras.g_01950	Prbb.g_00921
OG0001336	Pras.g_01969	Prbb.g_00116
OG0001337	Pras.g_01983	Prbb.g_01433
OG0001338	Pras.g_00177	Prbb.g_01579
OG0001340	Pras.g_00270	Prbb.g_02171
OG0001341	Pras.g_00443	Prbb.g_01774
OG0001343	Pras.g_00547	Prbb.g_01820
OG0001344	Pras.g_00597	Prbb.g_01868
OG0001345	Pras.g_00691	Prbb.g_02005
OG0001346	Pras.g_00745	Prbb.g_02063
OG0001347	Pras.g_00784	Prbb.g_02117
OG0001348	Pras.g_00979	Prbb.g_00186
OG0001350	Pras.g_00995	Prbb.g_01103
OG0001356	Pras.g_01231	Prbb.g_01553, Prbb.g_01628
OG0001360	Pras.g_01387	Prbb.g_00513
OG0001361	Pras.g_01392	Prbb.g_00518
OG0001366	Pras.g_01786	Prbb.g_00912
OG0001369	Pras.g_00027	Prbb.g_01892
OG0001370	Pras.g_00028	Prbb.g_01893
OG0001372	Pras.g_00152	Prbb.g_01196
OG0001373	Pras.g_00423	Prbb.g_01759
OG0001374	Pras.g_00482	Prbb.g_00955
OG0001377	Pras.g_00752	Prbb.g_02072
OG0001378	Pras.g_01911	Prbb.g_01044
OG0001379	Pras.g_00919	Prbb.g_00122
OG0001380	Pras.g_00920	Prbb.g_00123
OG0001381	Pras.g_00938	Prbb.g_00142
OG0001383	Pras.g_01086	Prbb.g_00291
OG0001384	Pras.g_01108	Prbb.g_00312
OG0001386	Pras.g_01215	Prbb.g_01725
OG0001390	Pras.g_01338	Prbb.g_00467
OG0001391	Pras.g_01382	Prbb.g_00508
OG0001392	Pras.g_01389	Prbb.g_00515
OG0001394	Pras.g_01542	Prbb.g_00669
OG0001395	Pras.g_01550	Prbb.g_00679
OG0001396	Pras.g_01552	Prbb.g_00681
OG0001397	Pras.g_01558	Prbb.g_00687
OG0001398	Pras.g_01611	Prbb.g_00718
OG0001399	Pras.g_01687	Prbb.g_00957
OG0001400	Pras.g_01785	Prbb.g_00911
OG0001401	Pras.g_01787	Prbb.g_00913
OG0001402	Pras.g_01806	Prbb.g_00937
OG0001403	Pras.g_01809	Prbb.g_00941
OG0001404	Pras.g_01892	Prbb.g_01388
OG0001405	Pras.g_01919	Prbb.g_01052
OG0001406	Pras.g_01938	Prbb.g_00888
OG0001407	Pras.g_01948	Prbb.g_00910
OG0001408	Pras.g_01956	Prbb.g_00903
OG0001409	Pras.g_01963	Prbb.g_01139
OG0001410	Pras.g_00042	Prbb.g_01532
OG0001411	Pras.g_00180	Prbb.g_01206
OG0001412	Pras.g_00210	Prbb.g_01587
OG0001413	Pras.g_00241	Prbb.g_01116
OG0001414	Pras.g_00251	Prbb.g_01640
OG0001415	Pras.g_00390	Prbb.g_01726
OG0001416	Pras.g_00393	Prbb.g_01730
OG0001417	Pras.g_00444	Prbb.g_01775
OG0001418	Pras.g_00457	Prbb.g_01141
OG0001419	Pras.g_00478	Prbb.g_01241
OG0001420	Pras.g_00142	Prbb.g_01199
OG0001420	Pras.g_00166	Prbb.g_01137
OG0001424	Pras.g_00913	Prbb.g_02023
OG0001425	Pras.g_01178	Prbb.g_00377
OG0001426	Pras.g_01217	Prbb.g_00105
OG0001427	Pras.g_01399	Prbb.g_00525
OG0001428	Pras.g_01646	Prbb.g_01272
OG0001429	Pras.g_01660	Prbb.g_01179
OG0001430	Pras.g_01691	Prbb.g_00961
OG0001431	Pras.g_01789	Prbb.g_01913
OG0001433	Pras.g_01953	Prbb.g_00740
OG0001434	Pras.g_00029	Prbb.g_01223
OG0001435	Pras.g_00121	Prbb.g_01895
OG0001438	Pras.g_00827	Prbb.g_02172
OG0001439	Pras.g_01276, Pras.g_01277	Prbb.g_01665, Prbb.g_01664
OG0001440	Pras.g_01225	Prbb.g_01796
OG0001443	Pras.g_01954	Prbb.g_00902
OG0001444	Pras.g_01957	Prbb.g_00750
OG0001445	Pras.g_00456	Prbb.g_01113
OG0001448	Pras.g_01496	Prbb.g_00621
OG0001449	Pras.g_01993	Prbb.g_01365
OG0001450	Pras.g_00017	Prbb.g_01782
OG0001452	Pras.g_00075	Prbb.g_01496
OG0001453	Pras.g_00167	Prbb.g_01634
OG0001454	Pras.g_00169	Prbb.g_01635
OG0001455	Pras.g_00170	Prbb.g_01636
OG0001457	Pras.g_00292	Prbb.g_00876
OG0001461	Pras.g_01229	Prbb.g_01249, Prbb.g_01802
OG0001462	Pras.g_01244	Prbb.g_01080
OG0001463	Pras.g_00133	Prbb.g_01112
OG0001464	Pras.g_01436	Prbb.g_00563
OG0001472	Pras.g_01952	Prbb.g_01448, Prbb.g_01021
OG0001473	Pras.g_01955	Prbb.g_01133, Prbb.g_01091
OG0001474	Pras.g_00172	Prbb.g_00901
OG0001475	Pras.g_00535	Prbb.g_01248
OG0001479	Pras.g_00054	Prbb.g_01519
OG0001485	Pras.g_01762	Prbb.g_00849
OG0001486	Pras.g_01771	Prbb.g_00956
OG0001487	Pras.g_01832	Prbb.g_00773
OG0001488	Pras.g_01943	Prbb.g_00898
OG0001489	Pras.g_01944	Prbb.g_00899
OG0001490	Pras.g_01945	Prbb.g_00900
OG0001491	Pras.g_01951	Prbb.g_01660
OG0001492	Pras.g_01978	Prbb.g_01494
OG0001493	Pras.g_01987	Prbb.g_00439
OG0001495	Pras.g_00495, Pras.g_00510	Prbb.g_00464
OG0001499	Pras.g_00631	Prbb.g_01626
OG0001505	Pras.g_01637	Prbb.g_01667
OG0001507	Pras.g_01677	Prbb.g_01105
OG0001509	Pras.g_01733	Prbb.g_00816
OG0001510	Pras.g_01764	Prbb.g_01451, Prbb.g_01343
OG0001511	Pras.g_01773	Prbb.g_01901
OG0001512	Pras.g_01774	Prbb.g_01902
OG0001513	Pras.g_01775	Prbb.g_01903
OG0001514	Pras.g_01776	Prbb.g_01904
OG0001515	Pras.g_01777	Prbb.g_01905
OG0001516	Pras.g_01778	Prbb.g_01906
OG0001517	Pras.g_01779	Prbb.g_01907
OG0001518	Pras.g_01780	Prbb.g_01908
OG0001519	Pras.g_01781	Prbb.g_01909
OG0001520	Pras.g_01782	Prbb.g_01910
OG0001521	Pras.g_01783	Prbb.g_01911
OG0001522	Pras.g_01784	Prbb.g_01912
OG0001523	Pras.g_01816	Prbb.g_00948
OG0001526	Pras.g_00038	Prbb.g_01536
OG0001529	Pras.g_00706	Prbb.g_02022
OG0001531	Pras.g_01882	Prbb.g_01011
OG0001533	Pras.g_01961	Prbb.g_00097
OG0001538	Pras.g_00536	Prbb.g_01338
OG0001539	Pras.g_00912	Prbb.g_00110
OG0001541	Pras.g_01790	Prbb.g_00916
OG0001542	Pras.g_01991	Prbb.g_01317
OG0001544	Pras.g_00296	Prbb.g_02095
OG0001548	Pras.g_01256	Prbb.g_01250
OG0001550	Pras.g_01759	Prbb.g_00846
OG0001551	Pras.g_01989	Prbb.g_01097
OG0001552	Pras.g_00174	Prbb.g_01602
OG0001553	Pras.g_00188	Prbb.g_01261
OG0001554	Pras.g_00189	Prbb.g_01228
OG0001555	Pras.g_00307, Pras.g_00298	Prbb.g_00857
OG0001558	Pras.g_00468	Prbb.g_01257
OG0001559	Pras.g_00130	Prbb.g_01210
OG0001560	Pras.g_01797	Prbb.g_00928
OG0001565	Pras.g_00977	Prbb.g_00184
OG0001566	Pras.g_01159	Prbb.g_00358
OG0001567	Pras.g_01222	Prbb.g_01215
OG0001568	Pras.g_01243	Prbb.g_01267
OG0001569	Pras.g_01334	Prbb.g_01089
OG0001570	Pras.g_01337	Prbb.g_01235
OG0001571	Pras.g_01347	Prbb.g_01552
OG0001572	Pras.g_01553	Prbb.g_00682
OG0001573	Pras.g_01642	Prbb.g_01220
OG0001574	Pras.g_01652	Prbb.g_01191
OG0001575	Pras.g_01669	Prbb.g_01028
OG0001576	Pras.g_01895	Prbb.g_00755
OG0001577	Pras.g_01900	Prbb.g_00744
OG0001578	Pras.g_01959	Prbb.g_00109
OG0001579	Pras.g_01960	Prbb.g_01074
OG0001580	Pras.g_01962	Prbb.g_00751
OG0001581	Pras.g_01965	Prbb.g_01088
OG0001582	Pras.g_01971	Prbb.g_01280
OG0001583	Pras.g_01986	Prbb.g_00096
OG0001584	Pras.g_01996	Prbb.g_01183
OG0001585	Pras.g_00010	Prbb.g_01214
OG0001586	Pras.g_00019	Prbb.g_01258
OG0001587	Pras.g_00022	Prbb.g_01102
OG0001589	Pras.g_00164	Prbb.g_01340
OG0001590	Pras.g_00247	Prbb.g_01920
OG0001591	Pras.g_00249	Prbb.g_01638
OG0001592	Pras.g_00293	Prbb.g_00875
OG0001594	Pras.g_00436	Prbb.g_01033
OG0001595	Pras.g_00438	Prbb.g_00759
OG0001596	Pras.g_00439	Prbb.g_01554
OG0001597	Pras.g_00449	Prbb.g_01779
OG0001598	Pras.g_00763	Prbb.g_01623
OG0001603	Pras.g_01183	Prbb.g_00052
OG0001604	Pras.g_01216	Prbb.g_01140
OG0001606	Pras.g_01346	Prbb.g_01551
OG0001607	Pras.g_01582	Prbb.g_01285
OG0001609	Pras.g_01766	Prbb.g_01394
OG0001611	Pras.g_00032	Prbb.g_01898
OG0001612	Pras.g_00033	Prbb.g_01559
OG0001613	Pras.g_00034	Prbb.g_01558
OG0001614	Pras.g_00035	Prbb.g_01557
OG0001615	Pras.g_00313	Prbb.g_00872
OG0001617	Pras.g_00491	Prbb.g_01181
OG0001618	Pras.g_00563	Prbb.g_01393
OG0001619	Pras.g_00635	Prbb.g_01944
OG0001620	Pras.g_01193	Prbb.g_00399
OG0001622	Pras.g_01221	Prbb.g_01795
OG0001626	Pras.g_00225	Prbb.g_00877
OG0001627	Pras.g_00226	Prbb.g_01211
OG0001698	Pras.g_00145, Pras.g_00506	Prbb.g_01297
OG0001701	Pras.g_00230	Prbb.g_00072
OG0001704	Pras.g_00320, Pras.g_00300	Prbb.g_00863
OG0001706	Pras.g_01583	Prbb.g_01296
OG0001740	Pras.g_01817	Prbb.g_00949
OG0001797	Pras.g_00483	Prbb.g_01397
OG0001800	Pras.g_00880	Prbb.g_01221
OG0001826	Pras.g_00533	Prbb.g_01252
OG0001874	Pras.g_01247	Prbb.g_01440
OG0001944	Pras.g_01893	Prbb.g_01171
OG0001962	Pras.g_00908	Prbb.g_01131
OG0001988	Pras.g_00537	Prbb.g_00081
OG0002026	Pras.g_00526, Pras.g_00485	Prbb.g_01348
OG0002029	Pras.g_00513	Prbb.g_01784
OG0002054	Pras.g_00203	Prbb.g_01232
OG0002180	Pras.g_00509	Prbb.g_01347
OG0002267	Pras.g_00305	Prbb.g_00856
OG0002318	Pras.g_01299	Prbb.g_00039
OG0002520	Pras.g_00503	Prbb.g_01422
