Orthogroup	Prbm	Prbc
OG0001030	Prbm.g_00191	Prbc.g_00439
OG0001031	Prbm.g_00246	Prbc.g_00385
OG0001032	Prbm.g_00247	Prbc.g_00384
OG0001033	Prbm.g_00267	Prbc.g_00364
OG0001034	Prbm.g_00296	Prbc.g_00334
OG0001035	Prbm.g_00313	Prbc.g_01150
OG0001036	Prbm.g_00318	Prbc.g_01154
OG0001037	Prbm.g_00319	Prbc.g_01155
OG0001038	Prbm.g_00335	Prbc.g_01171
OG0001039	Prbm.g_00337	Prbc.g_01173
OG0001040	Prbm.g_00340	Prbc.g_01176
OG0001041	Prbm.g_00344	Prbc.g_01180
OG0001042	Prbm.g_00360	Prbc.g_01196
OG0001043	Prbm.g_00361	Prbc.g_01197
OG0001044	Prbm.g_00399	Prbc.g_01245
OG0001045	Prbm.g_00408	Prbc.g_01254
OG0001046	Prbm.g_01121	Prbc.g_02168
OG0001047	Prbm.g_00449	Prbc.g_01500
OG0001048	Prbm.g_00450	Prbc.g_01501
OG0001049	Prbm.g_00452	Prbc.g_01503
OG0001050	Prbm.g_00453	Prbc.g_01504
OG0001051	Prbm.g_00454	Prbc.g_01505
OG0001052	Prbm.g_00497	Prbc.g_01531
OG0001053	Prbm.g_00509	Prbc.g_01543
OG0001054	Prbm.g_00523	Prbc.g_01557
OG0001055	Prbm.g_00551	Prbc.g_01597
OG0001056	Prbm.g_00569	Prbc.g_01615
OG0001057	Prbm.g_00574	Prbc.g_01620
OG0001058	Prbm.g_00582	Prbc.g_01629
OG0001059	Prbm.g_00586	Prbc.g_01633
OG0001060	Prbm.g_00593	Prbc.g_01640
OG0001061	Prbm.g_00606	Prbc.g_01653
OG0001062	Prbm.g_00608	Prbc.g_01655
OG0001063	Prbm.g_00609	Prbc.g_01656
OG0001064	Prbm.g_00610	Prbc.g_01657
OG0001065	Prbm.g_00611	Prbc.g_01658
OG0001066	Prbm.g_00612	Prbc.g_01659
OG0001067	Prbm.g_00613	Prbc.g_01660
OG0001068	Prbm.g_00614	Prbc.g_01661
OG0001069	Prbm.g_00615	Prbc.g_01662
OG0001070	Prbm.g_00617	Prbc.g_01664
OG0001071	Prbm.g_00618	Prbc.g_01665
OG0001072	Prbm.g_00619	Prbc.g_01666
OG0001073	Prbm.g_00634	Prbc.g_01680
OG0001074	Prbm.g_00646	Prbc.g_01692
OG0001075	Prbm.g_00647	Prbc.g_01693
OG0001076	Prbm.g_00654	Prbc.g_01700
OG0001077	Prbm.g_00659	Prbc.g_01705
OG0001078	Prbm.g_00667	Prbc.g_01713
OG0001079	Prbm.g_00678	Prbc.g_01724
OG0001080	Prbm.g_00684	Prbc.g_01730
OG0001081	Prbm.g_00686	Prbc.g_01732
OG0001082	Prbm.g_00687	Prbc.g_01733
OG0001083	Prbm.g_00692	Prbc.g_01738
OG0001084	Prbm.g_00693	Prbc.g_01739
OG0001085	Prbm.g_00703	Prbc.g_01749
OG0001086	Prbm.g_00704	Prbc.g_01750
OG0001087	Prbm.g_00725	Prbc.g_01770
OG0001088	Prbm.g_00726	Prbc.g_01771
OG0001089	Prbm.g_00734	Prbc.g_01779
OG0001090	Prbm.g_00743	Prbc.g_01788
OG0001091	Prbm.g_00745	Prbc.g_01790
OG0001092	Prbm.g_00746	Prbc.g_01791
OG0001093	Prbm.g_00751	Prbc.g_01796
OG0001094	Prbm.g_00808	Prbc.g_01852
OG0001095	Prbm.g_00827	Prbc.g_01871
OG0001096	Prbm.g_00842	Prbc.g_01886
OG0001097	Prbm.g_00860	Prbc.g_01906
OG0001098	Prbm.g_00877	Prbc.g_01923
OG0001099	Prbm.g_00914	Prbc.g_01962
OG0001100	Prbm.g_00921	Prbc.g_01969
OG0001101	Prbm.g_00923	Prbc.g_01971
OG0001102	Prbm.g_00926	Prbc.g_01974
OG0001103	Prbm.g_00928	Prbc.g_01976
OG0001104	Prbm.g_00794	Prbc.g_01838
OG0001105	Prbm.g_00798	Prbc.g_01842
OG0001106	Prbm.g_00976	Prbc.g_02024
OG0001107	Prbm.g_00986	Prbc.g_02034
OG0001108	Prbm.g_00990	Prbc.g_02038
OG0001109	Prbm.g_00991	Prbc.g_02039
OG0001110	Prbm.g_00993	Prbc.g_02041
OG0001111	Prbm.g_00994	Prbc.g_02042
OG0001112	Prbm.g_00995	Prbc.g_02043
OG0001113	Prbm.g_00996	Prbc.g_02044
OG0001114	Prbm.g_00997	Prbc.g_02045
OG0001115	Prbm.g_00999	Prbc.g_02047
OG0001116	Prbm.g_01000	Prbc.g_02048
OG0001117	Prbm.g_01001	Prbc.g_02049
OG0001118	Prbm.g_01002	Prbc.g_02050
OG0001119	Prbm.g_01003	Prbc.g_02051
OG0001120	Prbm.g_01004	Prbc.g_02052
OG0001121	Prbm.g_01648	Prbc.g_00645
OG0001122	Prbm.g_01033	Prbc.g_02081
OG0001123	Prbm.g_01037	Prbc.g_02086
OG0001124	Prbm.g_01039	Prbc.g_02088
OG0001125	Prbm.g_01041	Prbc.g_02090
OG0001126	Prbm.g_01052	Prbc.g_02101
OG0001127	Prbm.g_01053	Prbc.g_02102
OG0001128	Prbm.g_01056	Prbc.g_02105
OG0001129	Prbm.g_01057	Prbc.g_02106
OG0001130	Prbm.g_01058	Prbc.g_02107
OG0001131	Prbm.g_00894	Prbc.g_01941
OG0001132	Prbm.g_01103	Prbc.g_02152
OG0001133	Prbm.g_01079	Prbc.g_02128
OG0001134	Prbm.g_01910	Prbc.g_00896
OG0001135	Prbm.g_01913	Prbc.g_00899
OG0001136	Prbm.g_01552	Prbc.g_01449
OG0001137	Prbm.g_01539	Prbc.g_01436
OG0001138	Prbm.g_01518	Prbc.g_01416
OG0001139	Prbm.g_01516	Prbc.g_01414
OG0001140	Prbm.g_01515	Prbc.g_01413
OG0001141	Prbm.g_01514	Prbc.g_01412
OG0001142	Prbm.g_01513	Prbc.g_01411
OG0001143	Prbm.g_01506	Prbc.g_01404
OG0001144	Prbm.g_01501	Prbc.g_01399
OG0001145	Prbm.g_01603	Prbc.g_00558
OG0001146	Prbm.g_01615	Prbc.g_00570
OG0001147	Prbm.g_01634	Prbc.g_00589
OG0001148	Prbm.g_01662	Prbc.g_00659
OG0001149	Prbm.g_01663	Prbc.g_00660
OG0001150	Prbm.g_01664	Prbc.g_00661
OG0001151	Prbm.g_01675	Prbc.g_00672
OG0001152	Prbm.g_01676	Prbc.g_00673
OG0001153	Prbm.g_01740	Prbc.g_00739
OG0001154	Prbm.g_01741	Prbc.g_00740
OG0001155	Prbm.g_01757	Prbc.g_00756
OG0001156	Prbm.g_01760	Prbc.g_00759
OG0001157	Prbm.g_01761	Prbc.g_00760
OG0001158	Prbm.g_01762	Prbc.g_00761
OG0001159	Prbm.g_01763	Prbc.g_00762
OG0001160	Prbm.g_01789	Prbc.g_00787
OG0001161	Prbm.g_01586	Prbc.g_01485
OG0001162	Prbm.g_01801	Prbc.g_00799
OG0001163	Prbm.g_01833	Prbc.g_00825
OG0001164	Prbm.g_01837	Prbc.g_00829
OG0001165	Prbm.g_01840	Prbc.g_00831
OG0001166	Prbm.g_01858	Prbc.g_00849
OG0001167	Prbm.g_01876	Prbc.g_00867
OG0001168	Prbm.g_01877	Prbc.g_00868
OG0001169	Prbm.g_01879	Prbc.g_00870
OG0001170	Prbm.g_01881	Prbc.g_00872
OG0001171	Prbm.g_01891	Prbc.g_00882
OG0001172	Prbm.g_01952	Prbc.g_00937
OG0001173	Prbm.g_01953	Prbc.g_00938
OG0001174	Prbm.g_01961	Prbc.g_00946
OG0001175	Prbm.g_01962	Prbc.g_00947
OG0001176	Prbm.g_01974	Prbc.g_00959
OG0001177	Prbm.g_01972	Prbc.g_00957
OG0001178	Prbm.g_01345	Prbc.g_01309
OG0001179	Prbm.g_02016	Prbc.g_00301
OG0001180	Prbm.g_02039	Prbc.g_00278
OG0001181	Prbm.g_02043	Prbc.g_00274
OG0001182	Prbm.g_02052	Prbc.g_00266
OG0001183	Prbm.g_02058	Prbc.g_00247
OG0001184	Prbm.g_02074	Prbc.g_00231
OG0001185	Prbm.g_02089	Prbc.g_00216
OG0001186	Prbm.g_02140	Prbc.g_00189
OG0001187	Prbm.g_02145	Prbc.g_00966
OG0001188	Prbm.g_02147	Prbc.g_00968
OG0001189	Prbm.g_02164	Prbc.g_00985
OG0001190	Prbm.g_02169	Prbc.g_00990
OG0001191	Prbm.g_02179	Prbc.g_01000
OG0001192	Prbm.g_02184	Prbc.g_01005
OG0001193	Prbm.g_02197	Prbc.g_01018
OG0001194	Prbm.g_02198	Prbc.g_01019
OG0001195	Prbm.g_02199	Prbc.g_01020
OG0001196	Prbm.g_02219	Prbc.g_01054
OG0001197	Prbm.g_02221	Prbc.g_01056
OG0001198	Prbm.g_02230	Prbc.g_01066
OG0001199	Prbm.g_00131	Prbc.g_00499
OG0001200	Prbm.g_00133	Prbc.g_00497
OG0001201	Prbm.g_00165	Prbc.g_00465
OG0001202	Prbm.g_00259	Prbc.g_00372
OG0001203	Prbm.g_00298	Prbc.g_00332
OG0001204	Prbm.g_00304	Prbc.g_01141
OG0001205	Prbm.g_00455	Prbc.g_01506
OG0001206	Prbm.g_00491	Prbc.g_01525
OG0001207	Prbm.g_00502	Prbc.g_01536
OG0001208	Prbm.g_00508	Prbc.g_01542
OG0001209	Prbm.g_00568	Prbc.g_01614
OG0001210	Prbm.g_00573	Prbc.g_01619
OG0001211	Prbm.g_00583	Prbc.g_01630
OG0001212	Prbm.g_00626	Prbc.g_01672
OG0001213	Prbm.g_00660	Prbc.g_01706
OG0001214	Prbm.g_00668	Prbc.g_01714
OG0001215	Prbm.g_00727	Prbc.g_01772
OG0001216	Prbm.g_00744	Prbc.g_01789
OG0001217	Prbm.g_00111	Prbc.g_00521
OG0001218	Prbm.g_00785	Prbc.g_01829
OG0001219	Prbm.g_00957	Prbc.g_02005
OG0001220	Prbm.g_00867	Prbc.g_01913
OG0001221	Prbm.g_00941	Prbc.g_01989
OG0001222	Prbm.g_00889	Prbc.g_01936
OG0001223	Prbm.g_01005	Prbc.g_02053
OG0001224	Prbm.g_01060	Prbc.g_02109
OG0001225	Prbm.g_01062	Prbc.g_02111
OG0001226	Prbm.g_01945	Prbc.g_00930
OG0001227	Prbm.g_01085	Prbc.g_02133
OG0001228	Prbm.g_01498	Prbc.g_01396
OG0001229	Prbm.g_01176	Prbc.g_00138
OG0001230	Prbm.g_01701	Prbc.g_00700
OG0001231	Prbm.g_00789	Prbc.g_01833
OG0001232	Prbm.g_01862	Prbc.g_00853
OG0001233	Prbm.g_01882	Prbc.g_00873
OG0001234	Prbm.g_01964	Prbc.g_00949
OG0001235	Prbm.g_01968	Prbc.g_00953
OG0001236	Prbm.g_02071	Prbc.g_00234
OG0001237	Prbm.g_02075	Prbc.g_00230
OG0001238	Prbm.g_02180	Prbc.g_01001
OG0001239	Prbm.g_00128	Prbc.g_00502
OG0001240	Prbm.g_00150	Prbc.g_00480
OG0001241	Prbm.g_00159	Prbc.g_00471
OG0001242	Prbm.g_00178	Prbc.g_00452
OG0001243	Prbm.g_00185	Prbc.g_00445
OG0001244	Prbm.g_00201	Prbc.g_00429
OG0001245	Prbm.g_01353	Prbc.g_01317
OG0001246	Prbm.g_00538	Prbc.g_01584
OG0001247	Prbm.g_00719	Prbc.g_01765
OG0001248	Prbm.g_00722	Prbc.g_01767
OG0001249	Prbm.g_00395	Prbc.g_01230
OG0001251	Prbm.g_01937	Prbc.g_00923
OG0001252	Prbm.g_01055	Prbc.g_02104
OG0001253	Prbm.g_01806	Prbc.g_00804
OG0001254	Prbm.g_01912	Prbc.g_00898
OG0001255	Prbm.g_01566	Prbc.g_01463
OG0001256	Prbm.g_01797	Prbc.g_00795
OG0001257	Prbm.g_01802	Prbc.g_00800
OG0001259	Prbm.g_01880	Prbc.g_00871
OG0001260	Prbm.g_01897	Prbc.g_00888
OG0001261	Prbm.g_02024	Prbc.g_00293
OG0001262	Prbm.g_02162	Prbc.g_00983
OG0001263	Prbm.g_00188	Prbc.g_00442
OG0001269	Prbm.g_00866	Prbc.g_01912
OG0001273	Prbm.g_00662	Prbc.g_01708
OG0001277	Prbm.g_02207	Prbc.g_01042
OG0001279	Prbm.g_01171	Prbc.g_00133
OG0001280	Prbm.g_01610	Prbc.g_00565
OG0001282	Prbm.g_01661	Prbc.g_00658
OG0001283	Prbm.g_02215	Prbc.g_01050
OG0001284	Prbm.g_01783	Prbc.g_00781
OG0001285	Prbm.g_01865	Prbc.g_00856
OG0001286	Prbm.g_02037	Prbc.g_00280
OG0001287	Prbm.g_02096	Prbc.g_00209
OG0001288	Prbm.g_02106	Prbc.g_00198
OG0001289	Prbm.g_00144	Prbc.g_00486
OG0001290	Prbm.g_00158	Prbc.g_00472
OG0001294	Prbm.g_01649	Prbc.g_00646
OG0001294	Prbm.g_01584	Prbc.g_01483
OG0001295	Prbm.g_01574	Prbc.g_01471
OG0001296	Prbm.g_00543	Prbc.g_01589
OG0001297	Prbm.g_00548	Prbc.g_01594
OG0001299	Prbm.g_00698	Prbc.g_01744
OG0001300	Prbm.g_00731	Prbc.g_01776
OG0001301	Prbm.g_00733	Prbc.g_01778
OG0001302	Prbm.g_00955	Prbc.g_02003
OG0001303	Prbm.g_01273	Prbc.g_00092
OG0001304	Prbm.g_01046	Prbc.g_02095
OG0001305	Prbm.g_00884	Prbc.g_01931
OG0001306	Prbm.g_01564	Prbc.g_01461
OG0001307	Prbm.g_01631	Prbc.g_00586
OG0001308	Prbm.g_01720	Prbc.g_00719
OG0001309	Prbm.g_00552	Prbc.g_01598
OG0001310	Prbm.g_01852	Prbc.g_00843
OG0001311	Prbm.g_01038	Prbc.g_02087
OG0001312	Prbm.g_00966	Prbc.g_02014
OG0001314	Prbm.g_01169	Prbc.g_01137
OG0001315	Prbm.g_02056	Prbc.g_00249
OG0001316	Prbm.g_00199	Prbc.g_00431
OG0001317	Prbm.g_00294	Prbc.g_00336
OG0001318	Prbm.g_00316	Prbc.g_01152
OG0001320	Prbm.g_01415	Prbc.g_00037, Prbc.g_00013
OG0001320	Prbm.g_01164	Prbc.g_00125
OG0001321	Prbm.g_00461	Prbc.g_01512
OG0001322	Prbm.g_00462	Prbc.g_01513
OG0001324	Prbm.g_00732	Prbc.g_01777
OG0001325	Prbm.g_00747	Prbc.g_01792
OG0001326	Prbm.g_01929	Prbc.g_00915
OG0001327	Prbm.g_00918	Prbc.g_01966
OG0001328	Prbm.g_00937	Prbc.g_01985
OG0001329	Prbm.g_01805	Prbc.g_00803
OG0001330	Prbm.g_01604	Prbc.g_00559
OG0001331	Prbm.g_01666	Prbc.g_00663
OG0001332	Prbm.g_01755	Prbc.g_00754
OG0001334	Prbm.g_02061	Prbc.g_00244
OG0001335	Prbm.g_02062	Prbc.g_00243
OG0001336	Prbm.g_02216	Prbc.g_01051
OG0001337	Prbm.g_00387	Prbc.g_01224
OG0001339	Prbm.g_00161	Prbc.g_00469
OG0001340	Prbm.g_00388	Prbc.g_01225
OG0001341	Prbm.g_00091	Prbc.g_00539
OG0001342	Prbm.g_01091	Prbc.g_02139
OG0001342	Prbm.g_01262	Prbc.g_00075
OG0001342	Prbm.g_01017	Prbc.g_02065
OG0001342	Prbm.g_01016	Prbc.g_02064
OG0001343	Prbm.g_00909	Prbc.g_01956, Prbc.g_01957
OG0001344	Prbm.g_01544	Prbc.g_01441
OG0001345	Prbm.g_01528	Prbc.g_01425
OG0001346	Prbm.g_01612	Prbc.g_00567
OG0001347	Prbm.g_02118	Prbc.g_00181
OG0001348	Prbm.g_01122	Prbc.g_02169
OG0001350	Prbm.g_00297	Prbc.g_00333
OG0001351	Prbm.g_00481	Prbc.g_01515
OG0001352	Prbm.g_00714	Prbc.g_01761
OG0001354	Prbm.g_00998	Prbc.g_02046
OG0001355	Prbm.g_01804	Prbc.g_00802
OG0001356	Prbm.g_01145, Prbm.g_01433	Prbc.g_00603
OG0001357	Prbm.g_00463	Prbc.g_01294
OG0001359	Prbm.g_00910	Prbc.g_01958
OG0001360	Prbm.g_01526	Prbc.g_01423
OG0001362	Prbm.g_01724	Prbc.g_00723
OG0001363	Prbm.g_00487	Prbc.g_01521
OG0001365	Prbm.g_02173	Prbc.g_00994
OG0001366	Prbm.g_01650	Prbc.g_00647
OG0001366	Prbm.g_00039	Prbc.g_01237
OG0001368	Prbm.g_01187	Prbc.g_00149
OG0001368	Prbm.g_01168	Prbc.g_00130
OG0001369	Prbm.g_00149	Prbc.g_00481
OG0001370	Prbm.g_01208	Prbc.g_00170
OG0001371	Prbm.g_00713	Prbc.g_01760
OG0001372	Prbm.g_00047	Prbc.g_01116
OG0001373	Prbm.g_01928	Prbc.g_00914
OG0001374	Prbm.g_01936	Prbc.g_00922
OG0001375	Prbm.g_00908	Prbc.g_01955
OG0001376	Prbm.g_00896	Prbc.g_01943
OG0001377	Prbm.g_00897	Prbc.g_01944
OG0001378	Prbm.g_00443	Prbc.g_01495
OG0001380	Prbm.g_01573	Prbc.g_01470
OG0001381	Prbm.g_01658	Prbc.g_00655
OG0001384	Prbm.g_01124	Prbc.g_02171
OG0001384	Prbm.g_01110	Prbc.g_02158
OG0001384	Prbm.g_01445, Prbm.g_01461	Prbc.g_00045
OG0001385	Prbm.g_01925	Prbc.g_00911
OG0001386	Prbm.g_01926	Prbc.g_00912
OG0001387	Prbm.g_01927	Prbc.g_00913
OG0001388	Prbm.g_01930	Prbc.g_00916
OG0001389	Prbm.g_01931	Prbc.g_00917
OG0001390	Prbm.g_01932	Prbc.g_00918
OG0001391	Prbm.g_01933	Prbc.g_00919
OG0001392	Prbm.g_01934	Prbc.g_00920
OG0001393	Prbm.g_01935	Prbc.g_00921
OG0001394	Prbm.g_00945	Prbc.g_01993
OG0001395	Prbm.g_01049	Prbc.g_02098
OG0001397	Prbm.g_01725	Prbc.g_00724
OG0001398	Prbm.g_00761	Prbc.g_01806
OG0001399	Prbm.g_00080	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235
OG0001401	Prbm.g_00851	Prbc.g_01896
OG0001402	Prbm.g_00655	Prbc.g_01701
OG0001403	Prbm.g_00030	Prbc.g_01100
OG0001404	Prbm.g_00125	Prbc.g_00505
OG0001405	Prbm.g_00381	Prbc.g_01218
OG0001406	Prbm.g_00895	Prbc.g_01942
OG0001407	Prbm.g_00900	Prbc.g_01947
OG0001408	Prbm.g_00104	Prbc.g_02187
OG0001409	Prbm.g_01540	Prbc.g_01437
OG0001410	Prbm.g_01632	Prbc.g_00587
OG0001412	Prbm.g_02117	Prbc.g_00182
OG0001413	Prbm.g_00790	Prbc.g_01834
OG0001414	Prbm.g_00288	Prbc.g_00342
OG0001415	Prbm.g_00290	Prbc.g_00340
OG0001417	Prbm.g_01583	Prbc.g_01482
OG0001418	Prbm.g_00720	Prbc.g_01766
OG0001419	Prbm.g_00781	Prbc.g_01825
OG0001420	Prbm.g_01159	Prbc.g_00119
OG0001421	Prbm.g_01798	Prbc.g_00796
OG0001422	Prbm.g_01080	Prbc.g_02129
OG0001424	Prbm.g_01482	Prbc.g_01380
OG0001425	Prbm.g_02183	Prbc.g_01004
OG0001429	Prbm.g_00958	Prbc.g_02006
OG0001430	Prbm.g_00898	Prbc.g_01945
OG0001431	Prbm.g_01181	Prbc.g_00143
OG0001432	Prbm.g_01027	Prbc.g_02076
OG0001433	Prbm.g_01146, Prbm.g_01432	Prbc.g_00602
OG0001434	Prbm.g_00949	Prbc.g_01998
OG0001435	Prbm.g_00925	Prbc.g_01973
OG0001437	Prbm.g_00289	Prbc.g_00341
OG0001439	Prbm.g_00363	Prbc.g_01199
OG0001440	Prbm.g_01351	Prbc.g_01315
OG0001441	Prbm.g_00555	Prbc.g_01601
OG0001442	Prbm.g_01690	Prbc.g_00689
OG0001443	Prbm.g_01919	Prbc.g_00905
OG0001445	Prbm.g_00476	Prbc.g_02191
OG0001445	Prbm.g_01280	Prbc.g_00550
OG0001446	Prbm.g_00136	Prbc.g_00494
OG0001447	Prbm.g_00186	Prbc.g_00444
OG0001450	Prbm.g_00724	Prbc.g_01769
OG0001451	Prbm.g_00878	Prbc.g_01924
OG0001453	Prbm.g_01008	Prbc.g_02056
OG0001454	Prbm.g_01346	Prbc.g_01310
OG0001455	Prbm.g_00048	Prbc.g_01117
OG0001456	Prbm.g_01592	Prbc.g_01489
OG0001457	Prbm.g_01591	Prbc.g_01488
OG0001458	Prbm.g_01590	Prbc.g_01487
OG0001460	Prbm.g_01431, Prbm.g_01147	Prbc.g_00601
OG0001461	Prbm.g_00071	Prbc.g_00014
OG0001463	Prbm.g_00343	Prbc.g_01179
OG0001464	Prbm.g_00768	Prbc.g_01813
OG0001466	Prbm.g_01186	Prbc.g_00148
OG0001467	Prbm.g_00117	Prbc.g_00514
OG0001468	Prbm.g_00907	Prbc.g_01954
OG0001470	Prbm.g_02138	Prbc.g_00187
OG0001471	Prbm.g_01585	Prbc.g_01484
OG0001472	Prbm.g_00893	Prbc.g_01940
OG0001473	Prbm.g_01645	Prbc.g_00642
OG0001474	Prbm.g_00405	Prbc.g_01251
OG0001475	Prbm.g_02136	Prbc.g_00185
OG0001476	Prbm.g_01541	Prbc.g_01438
OG0001477	Prbm.g_01829	Prbc.g_00010
OG0001480	Prbm.g_01189	Prbc.g_00151
OG0001481	Prbm.g_01071	Prbc.g_02120
OG0001482	Prbm.g_01083	Prbc.g_02132
OG0001483	Prbm.g_00434	Prbc.g_00105
OG0001483	Prbm.g_01118	Prbc.g_00105
OG0001483	Prbm.g_01230	Prbc.g_00105
OG0001483	Prbm.g_01383	Prbc.g_00105
OG0001483	Prbm.g_01809	Prbc.g_00105
OG0001483	Prbm.g_00434	Prbc.g_00807
OG0001483	Prbm.g_01118	Prbc.g_00807
OG0001483	Prbm.g_01230	Prbc.g_00807
OG0001483	Prbm.g_01383	Prbc.g_00807
OG0001483	Prbm.g_01809	Prbc.g_00807
OG0001483	Prbm.g_00434	Prbc.g_02166
OG0001483	Prbm.g_01118	Prbc.g_02166
OG0001483	Prbm.g_01230	Prbc.g_02166
OG0001483	Prbm.g_01383	Prbc.g_02166
OG0001483	Prbm.g_01809	Prbc.g_02166
OG0001484	Prbm.g_01315	Prbc.g_01278
OG0001485	Prbm.g_01182	Prbc.g_00144
OG0001486	Prbm.g_01551	Prbc.g_01448
OG0001487	Prbm.g_01748	Prbc.g_00747
OG0001488	Prbm.g_01535	Prbc.g_01432
OG0001489	Prbm.g_02049	Prbc.g_00269
OG0001490	Prbm.g_01170	Prbc.g_00132
OG0001491	Prbm.g_00950	Prbc.g_01999
OG0001495	Prbm.g_01971	Prbc.g_00956
OG0001496	Prbm.g_01831	Prbc.g_00008
OG0001497	Prbm.g_01830	Prbc.g_00009
OG0001498	Prbm.g_00424	Prbc.g_01269
OG0001499	Prbm.g_00113	Prbc.g_00519
OG0001500	Prbm.g_00321	Prbc.g_01157
OG0001501	Prbm.g_01326	Prbc.g_01290
OG0001503	Prbm.g_01123	Prbc.g_02170
OG0001506	Prbm.g_01752	Prbc.g_00751
OG0001507	Prbm.g_01157	Prbc.g_00117
OG0001508	Prbm.g_02139	Prbc.g_00188
OG0001510	Prbm.g_02100	Prbc.g_00205
OG0001511	Prbm.g_00169	Prbc.g_00461
OG0001512	Prbm.g_01824	Prbc.g_00820
OG0001513	Prbm.g_00046	Prbc.g_01112
OG0001514	Prbm.g_01832	Prbc.g_00007
OG0001515	Prbm.g_00729	Prbc.g_01774
OG0001516	Prbm.g_00695	Prbc.g_01741
OG0001517	Prbm.g_00401	Prbc.g_01247
OG0001518	Prbm.g_02182	Prbc.g_01003
OG0001519	Prbm.g_02187	Prbc.g_01008
OG0001521	Prbm.g_01479	Prbc.g_01377
OG0001521	Prbm.g_01023	Prbc.g_02071
OG0001522	Prbm.g_00847	Prbc.g_01892
OG0001523	Prbm.g_01915	Prbc.g_00901
OG0001524	Prbm.g_01916	Prbc.g_00902
OG0001526	Prbm.g_00952	Prbc.g_02000
OG0001528	Prbm.g_02137	Prbc.g_00186
OG0001529	Prbm.g_00050	Prbc.g_01119
OG0001530	Prbm.g_00168	Prbc.g_00462
OG0001531	Prbm.g_00299	Prbc.g_00331
OG0001532	Prbm.g_01517	Prbc.g_01415
OG0001534	Prbm.g_01047	Prbc.g_02096
OG0001535	Prbm.g_01036	Prbc.g_02084
OG0001536	Prbm.g_00984	Prbc.g_02032
OG0001537	Prbm.g_00942	Prbc.g_01990
OG0001538	Prbm.g_00819	Prbc.g_01863
OG0001539	Prbm.g_00920	Prbc.g_01968
OG0001540	Prbm.g_00190	Prbc.g_00440
OG0001541	Prbm.g_00239	Prbc.g_00392
OG0001542	Prbm.g_00245	Prbc.g_00386
OG0001543	Prbm.g_00892	Prbc.g_01939
OG0001544	Prbm.g_02186	Prbc.g_01007
OG0001545	Prbm.g_02206	Prbc.g_01041
OG0001548	Prbm.g_01100	Prbc.g_02149
OG0001549	Prbm.g_00876	Prbc.g_01922
OG0001550	Prbm.g_01314	Prbc.g_01277
OG0001551	Prbm.g_01922	Prbc.g_00908
OG0001552	Prbm.g_01918	Prbc.g_00904
OG0001553	Prbm.g_01707	Prbc.g_00706
OG0001555	Prbm.g_01826	Prbc.g_00822
OG0001559	Prbm.g_00167	Prbc.g_00463
OG0001560	Prbm.g_00157	Prbc.g_00473
OG0001561	Prbm.g_01040	Prbc.g_02089
OG0001562	Prbm.g_01030	Prbc.g_02078
OG0001563	Prbm.g_02032	Prbc.g_00285
OG0001566	Prbm.g_00710	Prbc.g_01756
OG0001569	Prbm.g_01311	Prbc.g_00041
OG0001570	Prbm.g_01241, Prbm.g_01240	Prbc.g_00639
OG0001571	Prbm.g_01388	Prbc.g_02182
OG0001575	Prbm.g_00598	Prbc.g_01645
OG0001576	Prbm.g_01623	Prbc.g_00578
OG0001577	Prbm.g_01554	Prbc.g_01451
OG0001578	Prbm.g_01294	Prbc.g_00003
OG0001579	Prbm.g_00385	Prbc.g_01222
OG0001581	Prbm.g_01098	Prbc.g_02147
OG0001584	Prbm.g_00804	Prbc.g_01848
OG0001585	Prbm.g_01370	Prbc.g_01334
OG0001589	Prbm.g_01884	Prbc.g_00875
OG0001591	Prbm.g_00705	Prbc.g_01751
OG0001595	Prbm.g_00124	Prbc.g_00506
OG0001596	Prbm.g_00132	Prbc.g_00498
OG0001597	Prbm.g_01749	Prbc.g_00748
OG0001598	Prbm.g_01067	Prbc.g_02116
OG0001599	Prbm.g_00489	Prbc.g_01523
OG0001600	Prbm.g_00545	Prbc.g_01591
OG0001601	Prbm.g_00708	Prbc.g_01754
OG0001603	Prbm.g_00954	Prbc.g_02002
OG0001604	Prbm.g_00938	Prbc.g_01986
OG0001606	Prbm.g_01135	Prbc.g_00615
OG0001607	Prbm.g_01196	Prbc.g_00158
OG0001608	Prbm.g_01112	Prbc.g_02160
OG0001609	Prbm.g_01750	Prbc.g_00749
OG0001610	Prbm.g_01754	Prbc.g_00753
OG0001611	Prbm.g_01137	Prbc.g_00613
OG0001612	Prbm.g_01435	Prbc.g_01365
OG0001613	Prbm.g_02055	Prbc.g_00250
OG0001623	Prbm.g_00389	Prbc.g_01226
OG0001626	Prbm.g_01339	Prbc.g_01302
OG0001629	Prbm.g_01155	Prbc.g_00115
OG0001630	Prbm.g_00915	Prbc.g_01963
OG0001631	Prbm.g_00770	Prbc.g_01814
OG0001632	Prbm.g_01162	Prbc.g_00123
OG0001633	Prbm.g_01946	Prbc.g_00931
OG0001634	Prbm.g_00701	Prbc.g_01747
OG0001642	Prbm.g_01643	Prbc.g_00597
OG0001644	Prbm.g_00757	Prbc.g_01802
OG0001648	Prbm.g_01819	Prbc.g_00816
OG0001649	Prbm.g_00899	Prbc.g_01946
OG0001650	Prbm.g_01310	Prbc.g_00040
OG0001651	Prbm.g_01109	Prbc.g_02157
