Orthogroup	Prbm	Prbd
OG0001062	Prbm.g_00608	Prbd.g_00667
OG0001063	Prbm.g_00609	Prbd.g_00665
OG0001064	Prbm.g_00610	Prbd.g_00664
OG0001065	Prbm.g_00611	Prbd.g_00663
OG0001066	Prbm.g_00612	Prbd.g_00662
OG0001067	Prbm.g_00613	Prbd.g_00661
OG0001068	Prbm.g_00614	Prbd.g_00660
OG0001069	Prbm.g_00615	Prbd.g_00659
OG0001070	Prbm.g_00617	Prbd.g_00656
OG0001071	Prbm.g_00618	Prbd.g_00655
OG0001072	Prbm.g_00619	Prbd.g_00654
OG0001073	Prbm.g_00634	Prbd.g_00640
OG0001074	Prbm.g_00646	Prbd.g_00629
OG0001075	Prbm.g_00647	Prbd.g_00628
OG0001076	Prbm.g_00654	Prbd.g_00620
OG0001077	Prbm.g_00659	Prbd.g_00616
OG0001078	Prbm.g_00667	Prbd.g_00608
OG0001079	Prbm.g_00678	Prbd.g_00597
OG0001080	Prbm.g_00684	Prbd.g_00591
OG0001081	Prbm.g_00686	Prbd.g_00589
OG0001082	Prbm.g_00687	Prbd.g_00588
OG0001083	Prbm.g_00692	Prbd.g_00583
OG0001084	Prbm.g_00693	Prbd.g_00582
OG0001085	Prbm.g_00703	Prbd.g_00574
OG0001086	Prbm.g_00704	Prbd.g_00573
OG0001087	Prbm.g_00725	Prbd.g_00556
OG0001088	Prbm.g_00726	Prbd.g_00555
OG0001089	Prbm.g_00734	Prbd.g_00547
OG0001090	Prbm.g_00743	Prbd.g_00008
OG0001091	Prbm.g_00745	Prbd.g_00010
OG0001092	Prbm.g_00746	Prbd.g_00011
OG0001093	Prbm.g_00751	Prbd.g_00016
OG0001094	Prbm.g_00808	Prbd.g_00096
OG0001095	Prbm.g_00827	Prbd.g_00115
OG0001096	Prbm.g_00842	Prbd.g_00128
OG0001097	Prbm.g_00860	Prbd.g_00147
OG0001098	Prbm.g_00877	Prbd.g_00162
OG0001099	Prbm.g_00914	Prbd.g_00194
OG0001100	Prbm.g_00921	Prbd.g_00198
OG0001101	Prbm.g_00923	Prbd.g_00200
OG0001102	Prbm.g_00926	Prbd.g_00203
OG0001103	Prbm.g_00928	Prbd.g_00205
OG0001104	Prbm.g_00794	Prbd.g_00227
OG0001105	Prbm.g_00798	Prbd.g_00231
OG0001106	Prbm.g_00976	Prbd.g_00255
OG0001107	Prbm.g_00986	Prbd.g_00262
OG0001108	Prbm.g_00990	Prbd.g_00266
OG0001109	Prbm.g_00991	Prbd.g_00267
OG0001110	Prbm.g_00993	Prbd.g_00269
OG0001111	Prbm.g_00994	Prbd.g_00270
OG0001112	Prbm.g_00995	Prbd.g_00271
OG0001113	Prbm.g_00996	Prbd.g_00272
OG0001114	Prbm.g_00997	Prbd.g_00273
OG0001115	Prbm.g_00999	Prbd.g_00275
OG0001116	Prbm.g_01000	Prbd.g_00276
OG0001117	Prbm.g_01001	Prbd.g_00277
OG0001118	Prbm.g_01002	Prbd.g_00278
OG0001119	Prbm.g_01003	Prbd.g_00279
OG0001120	Prbm.g_01004	Prbd.g_00281
OG0001121	Prbm.g_01648	Prbd.g_00425, Prbd.g_00284
OG0001122	Prbm.g_01033	Prbd.g_00312
OG0001123	Prbm.g_01037	Prbd.g_00316
OG0001124	Prbm.g_01039	Prbd.g_00318
OG0001125	Prbm.g_01041	Prbd.g_00319
OG0001126	Prbm.g_01052	Prbd.g_00329
OG0001127	Prbm.g_01053	Prbd.g_00330
OG0001128	Prbm.g_01056	Prbd.g_00332
OG0001129	Prbm.g_01057	Prbd.g_00333
OG0001130	Prbm.g_01058	Prbd.g_00334
OG0001131	Prbm.g_00894	Prbd.g_00370
OG0001132	Prbm.g_01103	Prbd.g_00380
OG0001133	Prbm.g_01079	Prbd.g_00414
OG0001134	Prbm.g_01910	Prbd.g_00427
OG0001135	Prbm.g_01913	Prbd.g_00430
OG0001136	Prbm.g_01552	Prbd.g_00465
OG0001137	Prbm.g_01539	Prbd.g_00476
OG0001138	Prbm.g_01518	Prbd.g_00494
OG0001139	Prbm.g_01516	Prbd.g_00495
OG0001140	Prbm.g_01515	Prbd.g_00496
OG0001141	Prbm.g_01514	Prbd.g_00497
OG0001142	Prbm.g_01513	Prbd.g_00498
OG0001143	Prbm.g_01506	Prbd.g_00505
OG0001144	Prbm.g_01501	Prbd.g_00510
OG0001145	Prbm.g_01603	Prbd.g_01809
OG0001146	Prbm.g_01615	Prbd.g_01797
OG0001147	Prbm.g_01634	Prbd.g_01778
OG0001148	Prbm.g_01662	Prbd.g_01762
OG0001149	Prbm.g_01663	Prbd.g_01761
OG0001150	Prbm.g_01664	Prbd.g_01760
OG0001151	Prbm.g_01675	Prbd.g_01749
OG0001152	Prbm.g_01676	Prbd.g_01748
OG0001153	Prbm.g_01740	Prbd.g_01657
OG0001154	Prbm.g_01741	Prbd.g_01656
OG0001155	Prbm.g_01757	Prbd.g_01644
OG0001156	Prbm.g_01760	Prbd.g_01641
OG0001157	Prbm.g_01761	Prbd.g_01640
OG0001158	Prbm.g_01762	Prbd.g_01639
OG0001159	Prbm.g_01763	Prbd.g_01638
OG0001160	Prbm.g_01789	Prbd.g_01613
OG0001161	Prbm.g_01586	Prbd.g_01600
OG0001162	Prbm.g_01801	Prbd.g_01589
OG0001163	Prbm.g_01833	Prbd.g_01533
OG0001164	Prbm.g_01837	Prbd.g_01529
OG0001165	Prbm.g_01840	Prbd.g_01526
OG0001166	Prbm.g_01858	Prbd.g_01506
OG0001167	Prbm.g_01876	Prbd.g_01489
OG0001168	Prbm.g_01877	Prbd.g_01487
OG0001169	Prbm.g_01879	Prbd.g_01485
OG0001170	Prbm.g_01881	Prbd.g_01483
OG0001171	Prbm.g_01891	Prbd.g_01473
OG0001172	Prbm.g_01952	Prbd.g_01460
OG0001173	Prbm.g_01953	Prbd.g_01459
OG0001174	Prbm.g_01961	Prbd.g_01451
OG0001175	Prbm.g_01962	Prbd.g_01450
OG0001176	Prbm.g_01974	Prbd.g_01443
OG0001177	Prbm.g_01972	Prbd.g_01440
OG0001178	Prbm.g_01345	Prbd.g_01435
OG0001179	Prbm.g_02016	Prbd.g_01407
OG0001180	Prbm.g_02039	Prbd.g_01385
OG0001181	Prbm.g_02043	Prbd.g_01381
OG0001182	Prbm.g_02052	Prbd.g_01374
OG0001183	Prbm.g_02058	Prbd.g_01370
OG0001184	Prbm.g_02074	Prbd.g_01354
OG0001185	Prbm.g_02089	Prbd.g_01340
OG0001186	Prbm.g_02140	Prbd.g_01316
OG0001187	Prbm.g_02145	Prbd.g_01311
OG0001188	Prbm.g_02147	Prbd.g_01309
OG0001189	Prbm.g_02164	Prbd.g_01292
OG0001190	Prbm.g_02169	Prbd.g_01288
OG0001191	Prbm.g_02179	Prbd.g_01278
OG0001192	Prbm.g_02184	Prbd.g_01274
OG0001193	Prbm.g_02197	Prbd.g_01264
OG0001194	Prbm.g_02198	Prbd.g_01263
OG0001195	Prbm.g_02199	Prbd.g_01262
OG0001196	Prbm.g_02219	Prbd.g_01249
OG0001197	Prbm.g_02221	Prbd.g_01248
OG0001198	Prbm.g_02230	Prbd.g_01240
OG0001199	Prbm.g_00131	Prbd.g_01170
OG0001200	Prbm.g_00133	Prbd.g_01168
OG0001201	Prbm.g_00165	Prbd.g_01136
OG0001202	Prbm.g_00259	Prbd.g_01041
OG0001203	Prbm.g_00298	Prbd.g_01001
OG0001204	Prbm.g_00304	Prbd.g_00996
OG0001205	Prbm.g_00455	Prbd.g_00797
OG0001206	Prbm.g_00491	Prbd.g_00780
OG0001207	Prbm.g_00502	Prbd.g_00765
OG0001208	Prbm.g_00508	Prbd.g_00760
OG0001209	Prbm.g_00568	Prbd.g_00707
OG0001210	Prbm.g_00573	Prbd.g_00702
OG0001211	Prbm.g_00583	Prbd.g_00692
OG0001212	Prbm.g_00626	Prbd.g_00648
OG0001213	Prbm.g_00660	Prbd.g_00615
OG0001214	Prbm.g_00668	Prbd.g_00607
OG0001215	Prbm.g_00727	Prbd.g_00554
OG0001216	Prbm.g_00744	Prbd.g_00009
OG0001217	Prbm.g_00111	Prbd.g_00049
OG0001218	Prbm.g_00785	Prbd.g_00056
OG0001219	Prbm.g_00957	Prbd.g_00091
OG0001220	Prbm.g_00867	Prbd.g_00154
OG0001221	Prbm.g_00941	Prbd.g_00217
OG0001222	Prbm.g_00889	Prbd.g_00256
OG0001223	Prbm.g_01005	Prbd.g_00282
OG0001224	Prbm.g_01060	Prbd.g_00336
OG0001225	Prbm.g_01062	Prbd.g_00338
OG0001226	Prbm.g_01945	Prbd.g_00364
OG0001227	Prbm.g_01085	Prbd.g_00383
OG0001228	Prbm.g_01498	Prbd.g_00513
OG0001229	Prbm.g_01176	Prbd.g_01766
OG0001230	Prbm.g_01701	Prbd.g_01697
OG0001231	Prbm.g_00789	Prbd.g_01591
OG0001232	Prbm.g_01862	Prbd.g_01502
OG0001233	Prbm.g_01882	Prbd.g_01482
OG0001234	Prbm.g_01964	Prbd.g_01448
OG0001235	Prbm.g_01968	Prbd.g_01438
OG0001236	Prbm.g_02071	Prbd.g_01357
OG0001237	Prbm.g_02075	Prbd.g_01353
OG0001238	Prbm.g_02180	Prbd.g_01277
OG0001239	Prbm.g_00128	Prbd.g_01173
OG0001240	Prbm.g_00150	Prbd.g_01151
OG0001241	Prbm.g_00159	Prbd.g_01143
OG0001242	Prbm.g_00178	Prbd.g_01124
OG0001243	Prbm.g_00185	Prbd.g_01118
OG0001244	Prbm.g_00201	Prbd.g_01101
OG0001245	Prbm.g_01353	Prbd.g_00858
OG0001246	Prbm.g_00538	Prbd.g_00738
OG0001247	Prbm.g_00719	Prbd.g_00561
OG0001248	Prbm.g_00722	Prbd.g_00559
OG0001249	Prbm.g_00395	Prbd.g_00080
OG0001251	Prbm.g_01937	Prbd.g_00191
OG0001252	Prbm.g_01055	Prbd.g_00331
OG0001253	Prbm.g_01806	Prbd.g_00384
OG0001254	Prbm.g_01912	Prbd.g_00429
OG0001255	Prbm.g_01566	Prbd.g_00452
OG0001256	Prbm.g_01797	Prbd.g_01598
OG0001257	Prbm.g_01802	Prbd.g_01592
OG0001258	Prbm.g_01838	Prbd.g_01528
OG0001259	Prbm.g_01880	Prbd.g_01484
OG0001260	Prbm.g_01897	Prbd.g_01467
OG0001261	Prbm.g_02024	Prbd.g_01399
OG0001262	Prbm.g_02162	Prbd.g_01294
OG0001263	Prbm.g_00188	Prbd.g_01115
OG0001269	Prbm.g_00866	Prbd.g_00880
OG0001273	Prbm.g_00662	Prbd.g_00613
OG0001277	Prbm.g_02207	Prbd.g_00372
OG0001279	Prbm.g_01171	Prbd.g_01893
OG0001280	Prbm.g_01610	Prbd.g_01802
OG0001282	Prbm.g_01661	Prbd.g_01763
OG0001283	Prbm.g_02215	Prbd.g_01744
OG0001284	Prbm.g_01783	Prbd.g_01618, Prbd.g_01619
OG0001285	Prbm.g_01865	Prbd.g_01499
OG0001286	Prbm.g_02037	Prbd.g_01387
OG0001287	Prbm.g_02096	Prbd.g_01333
OG0001288	Prbm.g_02106	Prbd.g_01324
OG0001289	Prbm.g_00144	Prbd.g_01157
OG0001290	Prbm.g_00158	Prbd.g_01144
OG0001294	Prbm.g_01649, Prbm.g_01584	Prbd.g_00860
OG0001295	Prbm.g_01574	Prbd.g_00775
OG0001296	Prbm.g_00543	Prbd.g_00733
OG0001297	Prbm.g_00548	Prbd.g_00728
OG0001299	Prbm.g_00698	Prbd.g_00578
OG0001300	Prbm.g_00731	Prbd.g_00551
OG0001301	Prbm.g_00733	Prbd.g_00548
OG0001302	Prbm.g_00955	Prbd.g_00089
OG0001303	Prbm.g_01273	Prbd.g_00296
OG0001304	Prbm.g_01046	Prbd.g_00325
OG0001305	Prbm.g_00884	Prbd.g_00344
OG0001306	Prbm.g_01564	Prbd.g_00454
OG0001307	Prbm.g_01631	Prbd.g_01781
OG0001308	Prbm.g_01720	Prbd.g_01679
OG0001309	Prbm.g_00552	Prbd.g_01594
OG0001310	Prbm.g_01852	Prbd.g_01513
OG0001311	Prbm.g_01038	Prbd.g_00317
OG0001312	Prbm.g_00966	Prbd.g_00245
OG0001314	Prbm.g_01169	Prbd.g_00039
OG0001315	Prbm.g_02056	Prbd.g_01182
OG0001316	Prbm.g_00199	Prbd.g_01102
OG0001317	Prbm.g_00294	Prbd.g_01005
OG0001318	Prbm.g_00316	Prbd.g_00983
OG0001320	Prbm.g_01415, Prbm.g_01164	Prbd.g_00856
OG0001321	Prbm.g_00461	Prbd.g_00791
OG0001322	Prbm.g_00462	Prbd.g_00790
OG0001324	Prbm.g_00732	Prbd.g_00550
OG0001325	Prbm.g_00747	Prbd.g_00012
OG0001326	Prbm.g_01929	Prbd.g_00179
OG0001327	Prbm.g_00918	Prbd.g_00356
OG0001328	Prbm.g_00937	Prbd.g_00382
OG0001329	Prbm.g_01805	Prbd.g_00421
OG0001331	Prbm.g_01666	Prbd.g_01758
OG0001332	Prbm.g_01755	Prbd.g_01646
OG0001334	Prbm.g_02061	Prbd.g_01367
OG0001335	Prbm.g_02062	Prbd.g_01366
OG0001336	Prbm.g_02216	Prbd.g_01252
OG0001339	Prbm.g_00161	Prbd.g_01141
OG0001340	Prbm.g_00388	Prbd.g_00911
OG0001341	Prbm.g_00091	Prbd.g_00047
OG0001342	Prbm.g_01091	Prbd.g_00084
OG0001343	Prbm.g_00909	Prbd.g_00188
OG0001344	Prbm.g_01544	Prbd.g_00472
OG0001345	Prbm.g_01528	Prbd.g_00487
OG0001346	Prbm.g_01612	Prbd.g_01800
OG0001347	Prbm.g_02118	Prbd.g_01815
OG0001348	Prbm.g_01122	Prbd.g_01570
OG0001350	Prbm.g_00297	Prbd.g_01002
OG0001351	Prbm.g_00481	Prbd.g_00788
OG0001352	Prbm.g_00714	Prbd.g_00564
OG0001354	Prbm.g_00998	Prbd.g_00274
OG0001356	Prbm.g_01145, Prbm.g_01433	Prbd.g_00830
OG0001359	Prbm.g_00910	Prbd.g_00189
OG0001360	Prbm.g_01526	Prbd.g_00385
OG0001362	Prbm.g_01724	Prbd.g_01675
OG0001363	Prbm.g_00487	Prbd.g_01673
OG0001365	Prbm.g_02173	Prbd.g_01284
OG0001369	Prbm.g_00149	Prbd.g_01152
OG0001371	Prbm.g_00713	Prbd.g_00565
OG0001373	Prbm.g_01928	Prbd.g_00178
OG0001374	Prbm.g_01936	Prbd.g_00186
OG0001375	Prbm.g_00908	Prbd.g_00187
OG0001376	Prbm.g_00896	Prbd.g_00350
OG0001377	Prbm.g_00897	Prbd.g_00351
OG0001378	Prbm.g_00443	Prbd.g_00394
OG0001380	Prbm.g_01573	Prbd.g_01776
OG0001381	Prbm.g_01658	Prbd.g_01770
OG0001384	Prbm.g_01124, Prbm.g_01110, Prbm.g_01445, Prbm.g_01461	Prbd.g_00034, Prbd.g_01601
OG0001385	Prbm.g_01925	Prbd.g_00175
OG0001386	Prbm.g_01926	Prbd.g_00176
OG0001387	Prbm.g_01927	Prbd.g_00177
OG0001388	Prbm.g_01930	Prbd.g_00180
OG0001389	Prbm.g_01931	Prbd.g_00181
OG0001390	Prbm.g_01932	Prbd.g_00182
OG0001391	Prbm.g_01933	Prbd.g_00183
OG0001392	Prbm.g_01934	Prbd.g_00184
OG0001393	Prbm.g_01935	Prbd.g_00185
OG0001394	Prbm.g_00945	Prbd.g_00221
OG0001395	Prbm.g_01049	Prbd.g_00327
OG0001397	Prbm.g_01725	Prbd.g_01674
OG0001398	Prbm.g_00761	Prbd.g_01565
OG0001399	Prbm.g_00080	Prbd.g_01446
OG0001402	Prbm.g_00655	Prbd.g_00063
OG0001403	Prbm.g_00030	Prbd.g_01207
OG0001404	Prbm.g_00125	Prbd.g_01176
OG0001405	Prbm.g_00381	Prbd.g_00913
OG0001406	Prbm.g_00895	Prbd.g_00349
OG0001407	Prbm.g_00900	Prbd.g_00362
OG0001408	Prbm.g_00104	Prbd.g_00367
OG0001409	Prbm.g_01540	Prbd.g_00475
OG0001410	Prbm.g_01632	Prbd.g_01780
OG0001412	Prbm.g_02117	Prbd.g_01816
OG0001413	Prbm.g_00790	Prbd.g_01603
OG0001414	Prbm.g_00288	Prbd.g_01010
OG0001415	Prbm.g_00290	Prbd.g_01008
OG0001417	Prbm.g_01583	Prbd.g_00773
OG0001418	Prbm.g_00720	Prbd.g_00560
OG0001419	Prbm.g_00781	Prbd.g_00363
OG0001420	Prbm.g_01159	Prbd.g_00403
OG0001421	Prbm.g_01798	Prbd.g_01597
OG0001422	Prbm.g_01080	Prbd.g_01572
OG0001424	Prbm.g_01482	Prbd.g_00379, Prbd.g_00192
OG0001428	Prbm.g_00231	Prbd.g_01068
OG0001429	Prbm.g_00958	Prbd.g_00092
OG0001431	Prbm.g_01181	Prbd.g_01860
OG0001432	Prbm.g_01027	Prbd.g_01605
OG0001433	Prbm.g_01146, Prbm.g_01432	Prbd.g_00829
OG0001434	Prbm.g_00949	Prbd.g_00225
OG0001435	Prbm.g_00925	Prbd.g_00202
OG0001437	Prbm.g_00289	Prbd.g_01009
OG0001439	Prbm.g_00363	Prbd.g_00932
OG0001440	Prbm.g_01351	Prbd.g_00833
OG0001441	Prbm.g_00555	Prbd.g_00721
OG0001442	Prbm.g_01690	Prbd.g_00037
OG0001446	Prbm.g_00136	Prbd.g_01165
OG0001447	Prbm.g_00186	Prbd.g_01117
OG0001450	Prbm.g_00724	Prbd.g_00557
OG0001451	Prbm.g_00878	Prbd.g_00163
OG0001453	Prbm.g_01008	Prbd.g_00286
OG0001454	Prbm.g_01346	Prbd.g_00378
OG0001456	Prbm.g_01592	Prbd.g_00445
OG0001457	Prbm.g_01591	Prbd.g_00446
OG0001458	Prbm.g_01590	Prbd.g_00447
OG0001459	Prbm.g_01438	Prbd.g_01879
OG0001460	Prbm.g_01431, Prbm.g_01147	Prbd.g_00828
OG0001461	Prbm.g_00071	Prbd.g_00823
OG0001463	Prbm.g_00343	Prbd.g_00953
OG0001464	Prbm.g_00768	Prbd.g_00910
OG0001466	Prbm.g_01186	Prbd.g_00036
OG0001467	Prbm.g_00117	Prbd.g_00081
OG0001468	Prbm.g_00907	Prbd.g_00354
OG0001471	Prbm.g_01585	Prbd.g_01602
OG0001472	Prbm.g_00893	Prbd.g_01595
OG0001473	Prbm.g_01645	Prbd.g_01315
OG0001474	Prbm.g_00405	Prbd.g_00899
OG0001480	Prbm.g_01189	Prbd.g_00870
OG0001481	Prbm.g_01071	Prbd.g_00865
OG0001482	Prbm.g_01083	Prbd.g_00785
OG0001483	Prbm.g_00434, Prbm.g_01118, Prbm.g_01230, Prbm.g_01383, Prbm.g_01809, Prbm.g_01405	Prbd.g_01913
OG0001484	Prbm.g_01315	Prbd.g_01837
OG0001485	Prbm.g_01182	Prbd.g_01561
OG0001486	Prbm.g_01551	Prbd.g_00466
OG0001490	Prbm.g_00063	Prbd.g_01199
OG0001491	Prbm.g_00950	Prbd.g_00087
OG0001495	Prbm.g_01971	Prbd.g_01441
OG0001499	Prbm.g_00113	Prbd.g_01183
OG0001500	Prbm.g_00321	Prbd.g_00976
OG0001501	Prbm.g_01326	Prbd.g_00539
OG0001503	Prbm.g_01123	Prbd.g_00434
OG0001504	Prbm.g_01439	Prbd.g_01878
OG0001506	Prbm.g_01752	Prbd.g_01648
OG0001507	Prbm.g_01157	Prbd.g_01549
OG0001520	Prbm.g_00467	Prbd.g_00846
OG0001521	Prbm.g_01479, Prbm.g_01023	Prbd.g_00048
OG0001522	Prbm.g_00847	Prbd.g_00135
OG0001523	Prbm.g_01915	Prbd.g_00431
OG0001524	Prbm.g_01916	Prbd.g_00432
OG0001525	Prbm.g_00086	Prbd.g_01586
OG0001548	Prbm.g_01100	Prbd.g_00078
OG0001549	Prbm.g_00876	Prbd.g_00161
OG0001550	Prbm.g_01314	Prbd.g_00418
OG0001551	Prbm.g_01922	Prbd.g_00444
OG0001552	Prbm.g_01918	Prbd.g_01922
OG0001553	Prbm.g_01707	Prbd.g_01692
OG0001555	Prbm.g_01826	Prbd.g_01582
OG0001556	Prbm.g_01423	Prbd.g_00825
OG0001566	Prbm.g_00710	Prbd.g_00568
OG0001569	Prbm.g_01311	Prbd.g_00390
OG0001570	Prbm.g_01241, Prbm.g_01240	Prbd.g_00405
OG0001571	Prbm.g_01388	Prbd.g_00412
OG0001581	Prbm.g_01098	Prbd.g_01096
OG0001584	Prbm.g_00804	Prbd.g_00237
OG0001585	Prbm.g_01458, Prbm.g_01370	Prbd.g_01889
OG0001595	Prbm.g_00124	Prbd.g_01177
OG0001596	Prbm.g_00132	Prbd.g_01169
OG0001597	Prbm.g_01749	Prbd.g_00877
OG0001598	Prbm.g_01067	Prbd.g_00835
OG0001599	Prbm.g_00489	Prbd.g_00782
OG0001600	Prbm.g_00545	Prbd.g_00731
OG0001601	Prbm.g_00708	Prbd.g_00570
OG0001603	Prbm.g_00954	Prbd.g_00088
OG0001604	Prbm.g_00938	Prbd.g_00214
OG0001606	Prbm.g_01135	Prbd.g_00369
OG0001607	Prbm.g_01196	Prbd.g_00433
OG0001608	Prbm.g_01112	Prbd.g_01773
OG0001609	Prbm.g_01750	Prbd.g_01650
OG0001610	Prbm.g_01754	Prbd.g_01647
OG0001611	Prbm.g_01137	Prbd.g_01584
OG0001613	Prbm.g_02055	Prbd.g_01372
OG0001626	Prbm.g_01339	Prbd.g_00046
OG0001629	Prbm.g_01155	Prbd.g_00059
OG0001630	Prbm.g_00915	Prbd.g_00195
OG0001631	Prbm.g_00770	Prbd.g_00359
OG0001632	Prbm.g_01162	Prbd.g_01890
OG0001633	Prbm.g_01946	Prbd.g_01767
OG0001648	Prbm.g_01819	Prbd.g_00866
OG0001649	Prbm.g_00899	Prbd.g_00360
OG0001651	Prbm.g_01109	Prbd.g_01585
OG0001662	Prbm.g_01286	Prbd.g_00400
OG0001663	Prbm.g_01567	Prbd.g_00451
OG0001664	Prbm.g_01655	Prbd.g_01866
OG0001665	Prbm.g_01657	Prbd.g_01863
OG0001666	Prbm.g_01437	Prbd.g_01880
OG0001667	Prbm.g_01180	Prbd.g_01857
OG0001688	Prbm.g_01018, Prbm.g_01481	Prbd.g_00358
OG0001695	Prbm.g_02203	Prbd.g_01854
OG0001696	Prbm.g_00879	Prbd.g_00164
OG0001697	Prbm.g_00953	Prbd.g_00173
OG0001698	Prbm.g_01686	Prbd.g_00357
OG0001699	Prbm.g_00486	Prbd.g_01912
OG0001700	Prbm.g_01430	Prbd.g_00827
OG0001706	Prbm.g_01347	Prbd.g_01901
OG0001708	Prbm.g_01568	Prbd.g_00450
OG0001710	Prbm.g_00079	Prbd.g_01445
OG0001711	Prbm.g_01244	Prbd.g_00004
OG0001718	Prbm.g_01136	Prbd.g_00876
OG0001719	Prbm.g_01332	Prbd.g_00848
OG0001721	Prbm.g_01811	Prbd.g_00050
OG0001723	Prbm.g_01815	Prbd.g_01892
OG0001725	Prbm.g_01285	Prbd.g_00850
OG0001740	Prbm.g_02205	Prbd.g_01853
OG0001742	Prbm.g_01316	Prbd.g_00862
OG0001743	Prbm.g_01380	Prbd.g_00398
OG0001744	Prbm.g_01327	Prbd.g_01829
OG0001772	Prbm.g_01317	Prbd.g_00839
OG0001773	Prbm.g_01242	Prbd.g_01580
OG0001774	Prbm.g_00711	Prbd.g_00567
OG0001775	Prbm.g_00112	Prbd.g_00365
OG0001776	Prbm.g_01092	Prbd.g_00396
OG0001778	Prbm.g_01628	Prbd.g_01861
OG0001779	Prbm.g_01201	Prbd.g_01828
OG0001781	Prbm.g_01028, Prbm.g_01323	Prbd.g_01571
OG0001819	Prbm.g_01074	Prbd.g_00847
OG0001820	Prbm.g_01193	Prbd.g_00041, Prbd.g_01896
OG0001821	Prbm.g_01166	Prbd.g_00051
OG0001822	Prbm.g_01024	Prbd.g_00070
OG0001823	Prbm.g_01255	Prbd.g_00166
OG0001824	Prbm.g_00775	Prbd.g_00306
OG0001825	Prbm.g_01068	Prbd.g_00366
OG0001826	Prbm.g_00782	Prbd.g_00368
OG0001827	Prbm.g_01082	Prbd.g_00371
OG0001828	Prbm.g_00105	Prbd.g_00393
OG0001829	Prbm.g_01154	Prbd.g_00397
OG0001830	Prbm.g_01188	Prbd.g_00415
OG0001831	Prbm.g_01097	Prbd.g_00426
OG0001832	Prbm.g_01252	Prbd.g_01869
OG0001833	Prbm.g_01659	Prbd.g_01765
OG0001920	Prbm.g_01350	Prbd.g_00538
OG0001982	Prbm.g_01818	Prbd.g_00871
OG0001988	Prbm.g_01185	Prbd.g_01785
OG0001990	Prbm.g_00069	Prbd.g_00438
OG0002028	Prbm.g_00786	Prbd.g_00301
OG0002147	Prbm.g_01361	Prbd.g_00537
OG0002249	Prbm.g_01466	Prbd.g_00820
OG0002267	Prbm.g_01398	Prbd.g_01877
OG0002319	Prbm.g_01652	Prbd.g_01917
OG0002325	Prbm.g_01319	Prbd.g_01839
OG0002372	Prbm.g_01917	Prbd.g_01577
OG0002374	Prbm.g_01428, Prbm.g_01148	Prbd.g_00831
OG0002380	Prbm.g_01309	Prbd.g_00837
OG0002399	Prbm.g_01448	Prbd.g_00818
OG0002582	Prbm.g_02120	Prbd.g_01709
OG0002626	Prbm.g_00471	Prbd.g_01534
OG0002629	Prbm.g_01416, Prbm.g_01304	Prbd.g_00533
OG0002902	Prbm.g_00038	Prbd.g_00298
OG0004010	Prbm.g_01278	Prbd.g_00001
