Orthogroup	Prbm	Syab
OG0001113	Prbm.g_00996	Syab.g_01593
OG0001114	Prbm.g_00997	Syab.g_01361
OG0001115	Prbm.g_00999	Syab.g_01357
OG0001116	Prbm.g_01000	Syab.g_01355
OG0001117	Prbm.g_01001	Syab.g_01354
OG0001118	Prbm.g_01002	Syab.g_01353
OG0001119	Prbm.g_01003	Syab.g_01351
OG0001120	Prbm.g_01004	Syab.g_01347
OG0001121	Prbm.g_01648	Syab.g_02159
OG0001122	Prbm.g_01033	Syab.g_01320
OG0001123	Prbm.g_01037	Syab.g_01312
OG0001124	Prbm.g_01039	Syab.g_01310
OG0001125	Prbm.g_01041	Syab.g_01308
OG0001126	Prbm.g_01052	Syab.g_01231
OG0001127	Prbm.g_01053	Syab.g_01230
OG0001128	Prbm.g_01056	Syab.g_01227
OG0001129	Prbm.g_01057	Syab.g_01225
OG0001130	Prbm.g_01058	Syab.g_01224
OG0001131	Prbm.g_00894	Syab.g_01609
OG0001132	Prbm.g_01103	Syab.g_01790
OG0001133	Prbm.g_01079	Syab.g_01895
OG0001134	Prbm.g_01910	Syab.g_01748
OG0001136	Prbm.g_01552	Syab.g_00966
OG0001137	Prbm.g_01539	Syab.g_00990
OG0001138	Prbm.g_01518	Syab.g_01023
OG0001139	Prbm.g_01516	Syab.g_01025
OG0001140	Prbm.g_01515	Syab.g_01026
OG0001141	Prbm.g_01514	Syab.g_01027
OG0001142	Prbm.g_01513	Syab.g_01028
OG0001143	Prbm.g_01506	Syab.g_01037
OG0001144	Prbm.g_01501	Syab.g_01052
OG0001145	Prbm.g_01603	Syab.g_00928
OG0001146	Prbm.g_01615	Syab.g_00907
OG0001147	Prbm.g_01634	Syab.g_00716
OG0001148	Prbm.g_01662	Syab.g_02085
OG0001149	Prbm.g_01663	Syab.g_02084
OG0001150	Prbm.g_01664	Syab.g_02083
OG0001151	Prbm.g_01675	Syab.g_02070
OG0001152	Prbm.g_01676	Syab.g_02069
OG0001153	Prbm.g_01740	Syab.g_00731
OG0001154	Prbm.g_01741	Syab.g_00730
OG0001155	Prbm.g_01757	Syab.g_02171
OG0001156	Prbm.g_01760	Syab.g_02174
OG0001157	Prbm.g_01761	Syab.g_02175
OG0001158	Prbm.g_01762	Syab.g_02176
OG0001159	Prbm.g_01763	Syab.g_02177
OG0001160	Prbm.g_01789	Syab.g_02231
OG0001161	Prbm.g_01586	Syab.g_02797
OG0001162	Prbm.g_01801	Syab.g_00893
OG0001163	Prbm.g_01833	Syab.g_02241
OG0001164	Prbm.g_01837	Syab.g_02247
OG0001165	Prbm.g_01840	Syab.g_02252
OG0001166	Prbm.g_01858	Syab.g_02296
OG0001167	Prbm.g_01876	Syab.g_02322
OG0001168	Prbm.g_01877	Syab.g_02324
OG0001169	Prbm.g_01879	Syab.g_02326
OG0001170	Prbm.g_01881	Syab.g_02328
OG0001171	Prbm.g_01891	Syab.g_02339
OG0001172	Prbm.g_01952	Syab.g_00371
OG0001173	Prbm.g_01953	Syab.g_00372
OG0001174	Prbm.g_01961	Syab.g_00380
OG0001175	Prbm.g_01962	Syab.g_00381
OG0001176	Prbm.g_01974	Syab.g_00398
OG0001177	Prbm.g_01972	Syab.g_00396
OG0001178	Prbm.g_01345	Syab.g_02263
OG0001179	Prbm.g_02016	Syab.g_00427
OG0001180	Prbm.g_02039	Syab.g_00453
OG0001181	Prbm.g_02043	Syab.g_00457
OG0001182	Prbm.g_02052	Syab.g_00467
OG0001183	Prbm.g_02058	Syab.g_00474
OG0001184	Prbm.g_02074	Syab.g_00196
OG0001185	Prbm.g_02089	Syab.g_00119
OG0001186	Prbm.g_02140	Syab.g_00085
OG0001187	Prbm.g_02145	Syab.g_00081
OG0001188	Prbm.g_02147	Syab.g_00079
OG0001189	Prbm.g_02164	Syab.g_00058
OG0001190	Prbm.g_02169	Syab.g_02755
OG0001191	Prbm.g_02179	Syab.g_02771
OG0001192	Prbm.g_02184	Syab.g_02778
OG0001193	Prbm.g_02197	Syab.g_02827
OG0001194	Prbm.g_02198	Syab.g_02833
OG0001195	Prbm.g_02199	Syab.g_02834
OG0001196	Prbm.g_02219	Syab.g_02896
OG0001197	Prbm.g_02221	Syab.g_02898
OG0001198	Prbm.g_02230	Syab.g_02911
OG0001199	Prbm.g_00131	Syab.g_02440
OG0001200	Prbm.g_00133	Syab.g_02442
OG0001201	Prbm.g_00165	Syab.g_02501
OG0001202	Prbm.g_00259	Syab.g_02635
OG0001203	Prbm.g_00298	Syab.g_02369
OG0001204	Prbm.g_00304	Syab.g_00353
OG0001205	Prbm.g_00455	Syab.g_00593
OG0001206	Prbm.g_00491	Syab.g_00641
OG0001207	Prbm.g_00502	Syab.g_02088
OG0001208	Prbm.g_00508	Syab.g_02098
OG0001209	Prbm.g_00568	Syab.g_02038
OG0001210	Prbm.g_00573	Syab.g_02030
OG0001211	Prbm.g_00583	Syab.g_02013
OG0001212	Prbm.g_00626	Syab.g_01955
OG0001213	Prbm.g_00660	Syab.g_01886
OG0001214	Prbm.g_00668	Syab.g_01872
OG0001215	Prbm.g_00727	Syab.g_01171
OG0001216	Prbm.g_00744	Syab.g_01269
OG0001217	Prbm.g_00111	Syab.g_01464
OG0001218	Prbm.g_00785	Syab.g_00723
OG0001220	Prbm.g_00867	Syab.g_01737
OG0001221	Prbm.g_00941	Syab.g_01607
OG0001222	Prbm.g_00889	Syab.g_01396
OG0001223	Prbm.g_01005	Syab.g_01345
OG0001224	Prbm.g_01060	Syab.g_01214
OG0001225	Prbm.g_01062	Syab.g_01212
OG0001226	Prbm.g_01945	Syab.g_02450
OG0001227	Prbm.g_01085	Syab.g_00891
OG0001228	Prbm.g_01498	Syab.g_01697
OG0001229	Prbm.g_01176	Syab.g_01184
OG0001230	Prbm.g_01701	Syab.g_00791
OG0001231	Prbm.g_00789	Syab.g_00017
OG0001232	Prbm.g_01862	Syab.g_02306
OG0001233	Prbm.g_01882	Syab.g_02329
OG0001234	Prbm.g_01964	Syab.g_00385
OG0001235	Prbm.g_01968	Syab.g_00391
OG0001236	Prbm.g_02071	Syab.g_00200
OG0001237	Prbm.g_02075	Syab.g_00192
OG0001238	Prbm.g_02180	Syab.g_02773
OG0001239	Prbm.g_00128	Syab.g_02437
OG0001240	Prbm.g_00150	Syab.g_02484
OG0001241	Prbm.g_00159	Syab.g_02494
OG0001242	Prbm.g_00178	Syab.g_02525
OG0001243	Prbm.g_00185	Syab.g_02533
OG0001244	Prbm.g_00201	Syab.g_02561
OG0001245	Prbm.g_01353	Syab.g_01762
OG0001246	Prbm.g_00538	Syab.g_02126
OG0001247	Prbm.g_00719	Syab.g_02825
OG0001248	Prbm.g_00722	Syab.g_01163
OG0001249	Prbm.g_00395	Syab.g_00514
OG0001251	Prbm.g_01937	Syab.g_01816
OG0001252	Prbm.g_01055	Syab.g_01228
OG0001253	Prbm.g_01806	Syab.g_01761
OG0001254	Prbm.g_01912	Syab.g_01749
OG0001255	Prbm.g_01566	Syab.g_01846
OG0001256	Prbm.g_01797	Syab.g_02238
OG0001257	Prbm.g_01802	Syab.g_01610
OG0001258	Prbm.g_01838	Syab.g_02250
OG0001259	Prbm.g_01880	Syab.g_02327
OG0001260	Prbm.g_01897	Syab.g_02350
OG0001261	Prbm.g_02024	Syab.g_00436
OG0001262	Prbm.g_02162	Syab.g_00060
OG0001263	Prbm.g_00188	Syab.g_02536
OG0001269	Prbm.g_00866	Syab.g_01809
OG0001273	Prbm.g_00662	Syab.g_01878
OG0001277	Prbm.g_02207	Syab.g_02163
OG0001279	Prbm.g_01171	Syab.g_01807
OG0001280	Prbm.g_01610	Syab.g_00918
OG0001282	Prbm.g_01661	Syab.g_02086
OG0001283	Prbm.g_02215	Syab.g_02885
OG0001284	Prbm.g_01783	Syab.g_02211
OG0001285	Prbm.g_01865	Syab.g_02309
OG0001286	Prbm.g_02037	Syab.g_00451
OG0001287	Prbm.g_02096	Syab.g_00111
OG0001288	Prbm.g_02106	Syab.g_00094
OG0001289	Prbm.g_00144	Syab.g_02465
OG0001290	Prbm.g_00158	Syab.g_02493
OG0001294	Prbm.g_01649, Prbm.g_01584	Syab.g_01564
OG0001295	Prbm.g_01574	Syab.g_01215
OG0001296	Prbm.g_00543	Syab.g_02132
OG0001297	Prbm.g_00548	Syab.g_02136
OG0001299	Prbm.g_00698	Syab.g_01557
OG0001300	Prbm.g_00731	Syab.g_01180
OG0001301	Prbm.g_00733	Syab.g_01197
OG0001302	Prbm.g_00955	Syab.g_01844
OG0001303	Prbm.g_01273	Syab.g_01424
OG0001304	Prbm.g_01046	Syab.g_01298
OG0001305	Prbm.g_00884	Syab.g_01204
OG0001306	Prbm.g_01564	Syab.g_00941
OG0001307	Prbm.g_01594, Prbm.g_01631	Syab.g_01552
OG0001308	Prbm.g_01720	Syab.g_00759
OG0001309	Prbm.g_00552	Syab.g_02142
OG0001310	Prbm.g_01852	Syab.g_02288
OG0001311	Prbm.g_01038	Syab.g_01311
OG0001312	Prbm.g_00966	Syab.g_01414
OG0001315	Prbm.g_02056	Syab.g_00472
OG0001316	Prbm.g_00199	Syab.g_02552
OG0001317	Prbm.g_00294	Syab.g_02373
OG0001318	Prbm.g_00316	Syab.g_00333
OG0001321	Prbm.g_00461	Syab.g_00616
OG0001322	Prbm.g_00462	Syab.g_00617
OG0001324	Prbm.g_00732	Syab.g_01181
OG0001325	Prbm.g_00747	Syab.g_01273
OG0001326	Prbm.g_01929	Syab.g_02841
OG0001327	Prbm.g_00918	Syab.g_01643
OG0001328	Prbm.g_00937	Syab.g_01616
OG0001329	Prbm.g_01805	Syab.g_00361
OG0001330	Prbm.g_01604	Syab.g_00925
OG0001331	Prbm.g_01666	Syab.g_02081
OG0001332	Prbm.g_01755	Syab.g_02165
OG0001334	Prbm.g_02061	Syab.g_00483
OG0001335	Prbm.g_02062	Syab.g_00484
OG0001336	Prbm.g_02216	Syab.g_02886
OG0001337	Prbm.g_00387	Syab.g_00480, Syab.g_00502
OG0001339	Prbm.g_00161	Syab.g_02496
OG0001340	Prbm.g_00388	Syab.g_00503
OG0001341	Prbm.g_00091	Syab.g_01779
OG0001343	Prbm.g_00909	Syab.g_00359
OG0001344	Prbm.g_01544	Syab.g_00974
OG0001345	Prbm.g_01528	Syab.g_01008
OG0001346	Prbm.g_01612	Syab.g_00914
OG0001347	Prbm.g_02118	Syab.g_02830
OG0001348	Prbm.g_01122	Syab.g_01258
OG0001351	Prbm.g_00481	Syab.g_00625
OG0001354	Prbm.g_00998	Syab.g_01358
OG0001357	Prbm.g_00463	Syab.g_00620, Syab.g_01373, Syab.g_02891
OG0001359	Prbm.g_00910	Syab.g_00360
OG0001360	Prbm.g_01526	Syab.g_01010
OG0001362	Prbm.g_01724	Syab.g_00754
OG0001363	Prbm.g_00487	Syab.g_00752
OG0001365	Prbm.g_02173	Syab.g_02760
OG0001369	Prbm.g_00149	Syab.g_02483
OG0001370	Prbm.g_01208	Syab.g_01831
OG0001373	Prbm.g_01928	Syab.g_02840
OG0001374	Prbm.g_01936	Syab.g_02848
OG0001375	Prbm.g_00908	Syab.g_00358
OG0001376	Prbm.g_00896	Syab.g_02782
OG0001377	Prbm.g_00897	Syab.g_02781
OG0001378	Prbm.g_00443	Syab.g_00578
OG0001381	Prbm.g_01658	Syab.g_01937
OG0001385	Prbm.g_01925	Syab.g_02837
OG0001386	Prbm.g_01926	Syab.g_02838
OG0001387	Prbm.g_01927	Syab.g_02839
OG0001388	Prbm.g_01930	Syab.g_02842
OG0001389	Prbm.g_01931	Syab.g_02843
OG0001390	Prbm.g_01932	Syab.g_02844
OG0001391	Prbm.g_01933	Syab.g_02845
OG0001392	Prbm.g_01934	Syab.g_02846
OG0001393	Prbm.g_01935	Syab.g_02847
OG0001394	Prbm.g_00945	Syab.g_01599
OG0001397	Prbm.g_01725	Syab.g_00753
OG0001398	Prbm.g_00761	Syab.g_02457
OG0001401	Prbm.g_01225, Prbm.g_00851	Syab.g_01708
OG0001402	Prbm.g_00655	Syab.g_01896
OG0001404	Prbm.g_00125	Syab.g_02433
OG0001405	Prbm.g_00381	Syab.g_00486
OG0001406	Prbm.g_00895	Syab.g_02783
OG0001407	Prbm.g_00900	Syab.g_01158
OG0001408	Prbm.g_00104	Syab.g_01826
OG0001409	Prbm.g_01540	Syab.g_00988
OG0001410	Prbm.g_01632	Syab.g_01550
OG0001412	Prbm.g_02117	Syab.g_02829
OG0001413	Prbm.g_00790	Syab.g_01812
OG0001414	Prbm.g_00288	Syab.g_01938
OG0001415	Prbm.g_00290	Syab.g_02471
OG0001417	Prbm.g_01583	Syab.g_01359
OG0001419	Prbm.g_00781	Syab.g_01159
OG0001420	Prbm.g_01159	Syab.g_02155
OG0001425	Prbm.g_02183	Syab.g_02777
OG0001428	Prbm.g_00231	Syab.g_02594
OG0001429	Prbm.g_00958	Syab.g_01423
OG0001430	Prbm.g_00898	Syab.g_02743
OG0001432	Prbm.g_01027	Syab.g_01818
OG0001434	Prbm.g_00949	Syab.g_01594
OG0001435	Prbm.g_00925	Syab.g_01637
OG0001439	Prbm.g_00363	Syab.g_00248
OG0001442	Prbm.g_01690	Syab.g_01583
OG0001443	Prbm.g_01919	Syab.g_02794
OG0001447	Prbm.g_00186	Syab.g_02534
OG0001450	Prbm.g_00724	Syab.g_01081
OG0001454	Prbm.g_01346	Syab.g_01808
OG0001456	Prbm.g_01592	Syab.g_02850
OG0001457	Prbm.g_01591	Syab.g_02851
OG0001458	Prbm.g_01590	Syab.g_02852
OG0001461	Prbm.g_00071	Syab.g_01754
OG0001463	Prbm.g_00343	Syab.g_01104
OG0001467	Prbm.g_00117	Syab.g_00805
OG0001471	Prbm.g_01585	Syab.g_00253
OG0001472	Prbm.g_00893	Syab.g_01800
OG0001473	Prbm.g_01645	Syab.g_01813
OG0001476	Prbm.g_01541	Syab.g_00984
OG0001477	Prbm.g_01829	Syab.g_01191
OG0001480	Prbm.g_01189	Syab.g_01836
OG0001481	Prbm.g_01071	Syab.g_00621
OG0001482	Prbm.g_01083	Syab.g_01349
OG0001484	Prbm.g_01315	Syab.g_02849
OG0001486	Prbm.g_01551	Syab.g_00967
OG0001488	Prbm.g_01535	Syab.g_00994
OG0001489	Prbm.g_02049	Syab.g_00462
OG0001496	Prbm.g_01831	Syab.g_01188
OG0001497	Prbm.g_01830	Syab.g_01190
OG0001498	Prbm.g_00424	Syab.g_00552
OG0001499	Prbm.g_00113	Syab.g_01112
OG0001510	Prbm.g_02100	Syab.g_00103
OG0001511	Prbm.g_00169	Syab.g_02509
OG0001512	Prbm.g_01824	Syab.g_02368
OG0001513	Prbm.g_00046	Syab.g_00470
OG0001514	Prbm.g_01832	Syab.g_01187
OG0001515	Prbm.g_00729	Syab.g_01176
OG0001516	Prbm.g_00695	Syab.g_01554
OG0001517	Prbm.g_00401	Syab.g_00524
OG0001518	Prbm.g_02182	Syab.g_02775
OG0001519	Prbm.g_02187	Syab.g_02796
OG0001520	Prbm.g_00467	Syab.g_01992
OG0001522	Prbm.g_00847	Syab.g_01703
OG0001525	Prbm.g_00086	Syab.g_01823
OG0001529	Prbm.g_00050	Syab.g_00051
OG0001530	Prbm.g_00168	Syab.g_02507
OG0001531	Prbm.g_00299	Syab.g_02367
OG0001532	Prbm.g_01517	Syab.g_01024
OG0001534	Prbm.g_01047	Syab.g_01297
OG0001535	Prbm.g_01036	Syab.g_01316
OG0001536	Prbm.g_00984	Syab.g_01388
OG0001537	Prbm.g_00942	Syab.g_01606
OG0001538	Prbm.g_00819	Syab.g_01278
OG0001539	Prbm.g_00920	Syab.g_01641
OG0001540	Prbm.g_00190	Syab.g_02538
OG0001541	Prbm.g_00239	Syab.g_02603
OG0001542	Prbm.g_00245	Syab.g_02614
OG0001543	Prbm.g_00892	Syab.g_02686
OG0001544	Prbm.g_02186	Syab.g_02795
OG0001545	Prbm.g_02206	Syab.g_02874
OG0001551	Prbm.g_01922	Syab.g_01166
OG0001555	Prbm.g_01826	Syab.g_02418
OG0001558	Prbm.g_01221, Prbm.g_01282	Syab.g_00021
OG0001559	Prbm.g_00167	Syab.g_02506
OG0001560	Prbm.g_00157	Syab.g_02492
OG0001561	Prbm.g_01040	Syab.g_01309
OG0001562	Prbm.g_01030	Syab.g_01324
OG0001564	Prbm.g_02124	Syab.g_00177
OG0001570	Prbm.g_01241, Prbm.g_01240	Syab.g_01443
OG0001575	Prbm.g_00598	Syab.g_01995
OG0001576	Prbm.g_01623	Syab.g_00896
OG0001577	Prbm.g_01554	Syab.g_00964
OG0001578	Prbm.g_01294	Syab.g_00868
OG0001579	Prbm.g_00385	Syab.g_00489, Syab.g_00494
OG0001589	Prbm.g_01884	Syab.g_02331
OG0001591	Prbm.g_00705	Syab.g_01566
OG0001623	Prbm.g_00389	Syab.g_00506
OG0001634	Prbm.g_00701	Syab.g_01560
OG0001642	Prbm.g_01643	Syab.g_02027
OG0001644	Prbm.g_00757	Syab.g_01672
OG0001652	Prbm.g_01219	Syab.g_00019
OG0001656	Prbm.g_00384	Syab.g_00493
OG0001659	Prbm.g_01521	Syab.g_01020
OG0001666	Prbm.g_01437	Syab.g_01471
OG0001671	Prbm.g_01212	Syab.g_02691
OG0001673	Prbm.g_00292	Syab.g_02375
OG0001676	Prbm.g_00386	Syab.g_00492
OG0001692	Prbm.g_01705	Syab.g_00782
OG0001694	Prbm.g_00338	Syab.g_00293
OG0001695	Prbm.g_02203	Syab.g_02869
OG0001703	Prbm.g_00503	Syab.g_02089
OG0001713	Prbm.g_01128	Syab.g_00985
OG0001715	Prbm.g_01192	Syab.g_01788
OG0001739	Prbm.g_02202	Syab.g_02867
OG0001740	Prbm.g_02205	Syab.g_02871
OG0001748	Prbm.g_01213	Syab.g_02693
OG0001758	Prbm.g_01903	Syab.g_01483
OG0001770	Prbm.g_01904	Syab.g_01743
OG0001816	Prbm.g_00917	Syab.g_01644
OG0001835	Prbm.g_01306	Syab.g_01059
OG0001837	Prbm.g_01214	Syab.g_02692
OG0001875	Prbm.g_01902	Syab.g_01493
OG0001876	Prbm.g_01901	Syab.g_01494
OG0001915	Prbm.g_02223	Syab.g_02906
OG0001990	Prbm.g_00069	Syab.g_02872
OG0002018	Prbm.g_02204	Syab.g_02870
OG0002177	Prbm.g_01487	Syab.g_01480
OG0002347	Prbm.g_01868	Syab.g_02312
OG0002434	Prbm.g_00592	Syab.g_02004
OG0002450	Prbm.g_02224	Syab.g_02901
OG0002507	Prbm.g_01270, Prbm.g_01021	Syab.g_02421
OG0002559	Prbm.g_01452	Syab.g_01127
OG0002700	Prbm.g_00082	Syab.g_01069
OG0003795	Prbm.g_00784	Syab.g_00936
