Orthogroup	Prbm	Syan
OG0001131	Prbm.g_00894	Syan.g_00079
OG0001132	Prbm.g_01103	Syan.g_00100
OG0001133	Prbm.g_01079	Syan.g_00006
OG0001134	Prbm.g_01910	Syan.g_01146
OG0001135	Prbm.g_01913	Syan.g_01150
OG0001136	Prbm.g_01552	Syan.g_02699
OG0001137	Prbm.g_01539	Syan.g_02670
OG0001138	Prbm.g_01518	Syan.g_02638
OG0001139	Prbm.g_01516	Syan.g_02636
OG0001140	Prbm.g_01515	Syan.g_02635
OG0001141	Prbm.g_01514	Syan.g_02625
OG0001142	Prbm.g_01513	Syan.g_02624
OG0001143	Prbm.g_01506	Syan.g_02616
OG0001144	Prbm.g_01501	Syan.g_02596
OG0001145	Prbm.g_01603	Syan.g_01200
OG0001146	Prbm.g_01615	Syan.g_01219
OG0001147	Prbm.g_01634	Syan.g_02842
OG0001148	Prbm.g_01662	Syan.g_02775
OG0001149	Prbm.g_01663	Syan.g_02776
OG0001150	Prbm.g_01664	Syan.g_02777
OG0001151	Prbm.g_01675	Syan.g_02884
OG0001152	Prbm.g_01676	Syan.g_02885
OG0001153	Prbm.g_01740	Syan.g_02828
OG0001154	Prbm.g_01741	Syan.g_02829
OG0001156	Prbm.g_01760	Syan.g_02404
OG0001157	Prbm.g_01761	Syan.g_02403
OG0001158	Prbm.g_01762	Syan.g_02402
OG0001159	Prbm.g_01763	Syan.g_02401
OG0001160	Prbm.g_01789	Syan.g_01377
OG0001161	Prbm.g_01586	Syan.g_01594
OG0001162	Prbm.g_01801	Syan.g_02943
OG0001163	Prbm.g_01833	Syan.g_01385
OG0001164	Prbm.g_01837	Syan.g_01392
OG0001165	Prbm.g_01840	Syan.g_01397
OG0001166	Prbm.g_01858	Syan.g_01430
OG0001167	Prbm.g_01876	Syan.g_00992
OG0001168	Prbm.g_01877	Syan.g_01456
OG0001169	Prbm.g_01879	Syan.g_01458
OG0001170	Prbm.g_01881	Syan.g_01460
OG0001171	Prbm.g_01891	Syan.g_01470
OG0001172	Prbm.g_01952	Syan.g_02110
OG0001173	Prbm.g_01953	Syan.g_02111
OG0001174	Prbm.g_01961	Syan.g_02119
OG0001175	Prbm.g_01962	Syan.g_02120
OG0001176	Prbm.g_01974	Syan.g_02253
OG0001177	Prbm.g_01972	Syan.g_02256
OG0001179	Prbm.g_02016	Syan.g_02218
OG0001180	Prbm.g_02039	Syan.g_02191
OG0001181	Prbm.g_02043	Syan.g_02187
OG0001182	Prbm.g_02052	Syan.g_02179
OG0001183	Prbm.g_02058	Syan.g_02166
OG0001184	Prbm.g_02074	Syan.g_01929
OG0001185	Prbm.g_02089	Syan.g_01902
OG0001186	Prbm.g_02140	Syan.g_01864
OG0001187	Prbm.g_02145	Syan.g_01811
OG0001188	Prbm.g_02147	Syan.g_01806
OG0001189	Prbm.g_02164	Syan.g_01723
OG0001190	Prbm.g_02169	Syan.g_01565
OG0001191	Prbm.g_02179	Syan.g_01578
OG0001192	Prbm.g_02184	Syan.g_01585
OG0001193	Prbm.g_02197	Syan.g_01626
OG0001194	Prbm.g_02198	Syan.g_01627
OG0001195	Prbm.g_02199	Syan.g_01628
OG0001196	Prbm.g_02219	Syan.g_01693
OG0001197	Prbm.g_02221	Syan.g_01695
OG0001198	Prbm.g_02230	Syan.g_01793
OG0001199	Prbm.g_00131	Syan.g_02913
OG0001200	Prbm.g_00133	Syan.g_02915
OG0001201	Prbm.g_00165	Syan.g_02975
OG0001202	Prbm.g_00259	Syan.g_03084
OG0001203	Prbm.g_00298	Syan.g_02426
OG0001204	Prbm.g_00304	Syan.g_02097
OG0001205	Prbm.g_00455	Syan.g_01337
OG0001206	Prbm.g_00491	Syan.g_02880
OG0001207	Prbm.g_00502	Syan.g_02772
OG0001208	Prbm.g_00508	Syan.g_02762
OG0001209	Prbm.g_00568	Syan.g_01163
OG0001210	Prbm.g_00573	Syan.g_00830
OG0001211	Prbm.g_00583	Syan.g_00852
OG0001212	Prbm.g_00626	Syan.g_01002
OG0001213	Prbm.g_00660	Syan.g_01141
OG0001214	Prbm.g_00668	Syan.g_00814
OG0001215	Prbm.g_00727	Syan.g_00539
OG0001216	Prbm.g_00744	Syan.g_00319
OG0001217	Prbm.g_00111	Syan.g_00617
OG0001218	Prbm.g_00785	Syan.g_02837
OG0001219	Prbm.g_00957	Syan.g_00477
OG0001220	Prbm.g_00867	Syan.g_00203
OG0001221	Prbm.g_00941	Syan.g_01446
OG0001222	Prbm.g_00889	Syan.g_00552
OG0001223	Prbm.g_01005	Syan.g_00599
OG0001224	Prbm.g_01060	Syan.g_00294
OG0001225	Prbm.g_01062	Syan.g_00292
OG0001226	Prbm.g_01945	Syan.g_02922
OG0001227	Prbm.g_01085	Syan.g_00940
OG0001228	Prbm.g_01498	Syan.g_01938
OG0001229	Prbm.g_01176	Syan.g_02631
OG0001230	Prbm.g_01701	Syan.g_01288
OG0001231	Prbm.g_00789	Syan.g_01764
OG0001232	Prbm.g_01862	Syan.g_01439
OG0001233	Prbm.g_01882	Syan.g_01461
OG0001234	Prbm.g_01964	Syan.g_01995
OG0001235	Prbm.g_01968	Syan.g_02130
OG0001236	Prbm.g_02071	Syan.g_01933
OG0001237	Prbm.g_02075	Syan.g_01928
OG0001239	Prbm.g_00128	Syan.g_02910
OG0001240	Prbm.g_00150	Syan.g_02963
OG0001242	Prbm.g_00178	Syan.g_02297
OG0001243	Prbm.g_00185	Syan.g_02289
OG0001244	Prbm.g_00201	Syan.g_03004
OG0001245	Prbm.g_01353	Syan.g_00179
OG0001246	Prbm.g_00538	Syan.g_02734
OG0001247	Prbm.g_00719	Syan.g_00199
OG0001249	Prbm.g_00395	Syan.g_02150
OG0001251	Prbm.g_01937	Syan.g_00490
OG0001252	Prbm.g_01055	Syan.g_00304
OG0001253	Prbm.g_01806	Syan.g_00099
OG0001254	Prbm.g_01912	Syan.g_01148
OG0001256	Prbm.g_01797	Syan.g_01384
OG0001258	Prbm.g_01838	Syan.g_01395
OG0001259	Prbm.g_01880	Syan.g_01459
OG0001260	Prbm.g_01897	Syan.g_01478
OG0001261	Prbm.g_02024	Syan.g_02209
OG0001262	Prbm.g_02162	Syan.g_01721
OG0001263	Prbm.g_00188	Syan.g_02286
OG0001264	Prbm.g_00528, Prbm.g_00529, Prbm.g_00530, Prbm.g_00036, Prbm.g_01982, Prbm.g_01828, Prbm.g_01595, Prbm.g_01985, Prbm.g_00532, Prbm.g_01289, Prbm.g_01287	Syan.g_02949
OG0001277	Prbm.g_02207	Syan.g_00007
OG0001279	Prbm.g_01171	Syan.g_01306
OG0001282	Prbm.g_01661	Syan.g_02774
OG0001283	Prbm.g_02215	Syan.g_01687
OG0001284	Prbm.g_01783	Syan.g_01369
OG0001285	Prbm.g_01865	Syan.g_00977
OG0001286	Prbm.g_02037	Syan.g_02193
OG0001287	Prbm.g_02096	Syan.g_01894
OG0001289	Prbm.g_00144	Syan.g_02942
OG0001294	Prbm.g_01649, Prbm.g_01584	Syan.g_00758
OG0001295	Prbm.g_01574	Syan.g_00836
OG0001296	Prbm.g_00543	Syan.g_02728
OG0001297	Prbm.g_00548	Syan.g_02724
OG0001299	Prbm.g_00698	Syan.g_00764
OG0001303	Prbm.g_01273	Syan.g_00479
OG0001304	Prbm.g_01046	Syan.g_00345
OG0001305	Prbm.g_00884	Syan.g_00191
OG0001306	Prbm.g_01564	Syan.g_02714
OG0001308	Prbm.g_01720	Syan.g_01248
OG0001309	Prbm.g_00552	Syan.g_01196
OG0001310	Prbm.g_01852	Syan.g_01422
OG0001311	Prbm.g_01038	Syan.g_00358
OG0001312	Prbm.g_00966	Syan.g_00496
OG0001314	Prbm.g_01169	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470
OG0001315	Prbm.g_02056	Syan.g_02168
OG0001317	Prbm.g_00294	Syan.g_02422
OG0001318	Prbm.g_00316	Syan.g_02060
OG0001325	Prbm.g_00747	Syan.g_00323
OG0001326	Prbm.g_01929	Syan.g_01636
OG0001327	Prbm.g_00918	Syan.g_00753
OG0001328	Prbm.g_00937	Syan.g_02675
OG0001329	Prbm.g_01805	Syan.g_00838
OG0001330	Prbm.g_01604	Syan.g_01202
OG0001331	Prbm.g_01666	Syan.g_02779
OG0001332	Prbm.g_01755	Syan.g_00412
OG0001336	Prbm.g_02216	Syan.g_01688
OG0001337	Prbm.g_00387	Syan.g_02151
OG0001341	Prbm.g_00091	Syan.g_00524
OG0001345	Prbm.g_01528	Syan.g_02655
OG0001346	Prbm.g_01612	Syan.g_01214
OG0001347	Prbm.g_02118	Syan.g_01852
OG0001351	Prbm.g_00481	Syan.g_02804
OG0001354	Prbm.g_00998	Syan.g_00585
OG0001356	Prbm.g_01145, Prbm.g_01433	Syan.g_00067
OG0001357	Prbm.g_00463	Syan.g_01250
OG0001360	Prbm.g_01526	Syan.g_02653
OG0001365	Prbm.g_02173	Syan.g_01570
OG0001366	Prbm.g_01650, Prbm.g_00039, Prbm.g_01684	Syan.g_00616
OG0001368	Prbm.g_01187, Prbm.g_01168	Syan.g_02098
OG0001369	Prbm.g_00149	Syan.g_02962
OG0001371	Prbm.g_00713	Syan.g_02927, Syan.g_02928
OG0001373	Prbm.g_01928	Syan.g_01635
OG0001374	Prbm.g_01936	Syan.g_01644
OG0001376	Prbm.g_00896	Syan.g_00511
OG0001377	Prbm.g_00897	Syan.g_00510
OG0001378	Prbm.g_00443	Syan.g_02392
OG0001380	Prbm.g_01573	Syan.g_00442
OG0001385	Prbm.g_01925	Syan.g_01632
OG0001386	Prbm.g_01926	Syan.g_01633
OG0001387	Prbm.g_01927	Syan.g_01634
OG0001388	Prbm.g_01930	Syan.g_01637
OG0001389	Prbm.g_01931	Syan.g_01639
OG0001390	Prbm.g_01932	Syan.g_01640
OG0001391	Prbm.g_01933	Syan.g_01641
OG0001392	Prbm.g_01934	Syan.g_01642
OG0001393	Prbm.g_01935	Syan.g_01643
OG0001394	Prbm.g_00945	Syan.g_00722
OG0001395	Prbm.g_01049	Syan.g_00340
OG0001396	Prbm.g_02119	Syan.g_01851
OG0001398	Prbm.g_00761	Syan.g_02932
OG0001399	Prbm.g_00080	Syan.g_02175
OG0001401	Prbm.g_01225, Prbm.g_00851	Syan.g_00376
OG0001402	Prbm.g_00655	Syan.g_00011
OG0001403	Prbm.g_00030	Syan.g_01744
OG0001404	Prbm.g_00125	Syan.g_00343
OG0001406	Prbm.g_00895	Syan.g_00512
OG0001407	Prbm.g_00900	Syan.g_00455
OG0001408	Prbm.g_00104	Syan.g_00073
OG0001409	Prbm.g_01540	Syan.g_00284
OG0001415	Prbm.g_00290	Syan.g_01004
OG0001417	Prbm.g_01583	Syan.g_00583
OG0001418	Prbm.g_00720	Syan.g_02689
OG0001419	Prbm.g_00781	Syan.g_00454
OG0001420	Prbm.g_01159	Syan.g_01180
OG0001422	Prbm.g_01080	Syan.g_00645
OG0001425	Prbm.g_02183	Syan.g_01584
OG0001428	Prbm.g_00231	Syan.g_03039
OG0001429	Prbm.g_00958	Syan.g_00480
OG0001432	Prbm.g_01027	Syan.g_00092
OG0001433	Prbm.g_01146, Prbm.g_01432	Syan.g_00245
OG0001434	Prbm.g_00949	Syan.g_00717
OG0001435	Prbm.g_00925	Syan.g_00745
OG0001437	Prbm.g_00289	Syan.g_01005
OG0001439	Prbm.g_00363	Syan.g_01986
OG0001441	Prbm.g_00555	Syan.g_01191
OG0001442	Prbm.g_01690	Syan.g_00709
OG0001443	Prbm.g_01919	Syan.g_01590
OG0001447	Prbm.g_00186	Syan.g_02288
OG0001453	Prbm.g_01008	Syan.g_00608
OG0001454	Prbm.g_01346	Syan.g_00418
OG0001456	Prbm.g_01592	Syan.g_01646
OG0001457	Prbm.g_01591	Syan.g_01647
OG0001458	Prbm.g_01590	Syan.g_01648
OG0001459	Prbm.g_01438	Syan.g_02343
OG0001460	Prbm.g_01431, Prbm.g_01147	Syan.g_00244
OG0001461	Prbm.g_00071	Syan.g_00657
OG0001467	Prbm.g_00117	Syan.g_00107
OG0001471	Prbm.g_01585	Syan.g_01991
OG0001473	Prbm.g_01645	Syan.g_00133
OG0001474	Prbm.g_00405	Syan.g_02137
OG0001475	Prbm.g_02136	Syan.g_01833
OG0001476	Prbm.g_01541	Syan.g_00283
OG0001480	Prbm.g_01189	Syan.g_00072
OG0001486	Prbm.g_01551	Syan.g_02698
OG0001487	Prbm.g_01748	Syan.g_02836
OG0001488	Prbm.g_01535	Syan.g_02666
OG0001489	Prbm.g_02049	Syan.g_02182
OG0001495	Prbm.g_01971	Syan.g_02257
OG0001496	Prbm.g_01831	Syan.g_01154
OG0001497	Prbm.g_01830	Syan.g_01155
OG0001498	Prbm.g_00424	Syan.g_02317
OG0001504	Prbm.g_01439	Syan.g_02344
OG0001507	Prbm.g_01157	Syan.g_02695
OG0001508	Prbm.g_02139	Syan.g_01814
OG0001509	Prbm.g_02121	Syan.g_01832
OG0001510	Prbm.g_02100	Syan.g_01890
OG0001511	Prbm.g_00169	Syan.g_02983
OG0001512	Prbm.g_01824	Syan.g_02428
OG0001513	Prbm.g_00046	Syan.g_03078
OG0001515	Prbm.g_00729	Syan.g_00505
OG0001516	Prbm.g_00695	Syan.g_00172
OG0001517	Prbm.g_00401	Syan.g_02143
OG0001518	Prbm.g_02182	Syan.g_01582
OG0001519	Prbm.g_02187	Syan.g_01592
OG0001520	Prbm.g_00467	Syan.g_00943
OG0001522	Prbm.g_00847	Syan.g_00464
OG0001525	Prbm.g_00086	Syan.g_00831
OG0001528	Prbm.g_02137	Syan.g_01818
OG0001529	Prbm.g_00050	Syan.g_01730
OG0001530	Prbm.g_00168	Syan.g_02981
OG0001531	Prbm.g_00299	Syan.g_01511, Syan.g_02436
OG0001532	Prbm.g_01517	Syan.g_02637
OG0001534	Prbm.g_01047	Syan.g_00344
OG0001535	Prbm.g_01036	Syan.g_00362
OG0001536	Prbm.g_00984	Syan.g_00560
OG0001537	Prbm.g_00942	Syan.g_00729
OG0001538	Prbm.g_00819	Syan.g_00685
OG0001539	Prbm.g_00920	Syan.g_00750
OG0001540	Prbm.g_00190	Syan.g_02284
OG0001541	Prbm.g_00239	Syan.g_03048
OG0001542	Prbm.g_00245	Syan.g_03059
OG0001543	Prbm.g_00892	Syan.g_03110
OG0001544	Prbm.g_02186	Syan.g_01591
OG0001545	Prbm.g_02206	Syan.g_01661
OG0001549	Prbm.g_00876	Syan.g_00077
OG0001553	Prbm.g_01707	Syan.g_01282
OG0001556	Prbm.g_01423	Syan.g_02338, Syan.g_00149, Syan.g_00276
OG0001558	Prbm.g_01221, Prbm.g_01282	Syan.g_01760
OG0001559	Prbm.g_00167	Syan.g_02980
OG0001560	Prbm.g_00157	Syan.g_02969
OG0001561	Prbm.g_01040	Syan.g_00356
OG0001562	Prbm.g_01030	Syan.g_00650
OG0001563	Prbm.g_02032	Syan.g_02200
OG0001564	Prbm.g_02124	Syan.g_00082
OG0001566	Prbm.g_00710	Syan.g_01072
OG0001570	Prbm.g_01241, Prbm.g_01240	Syan.g_00636
OG0001575	Prbm.g_00598	Syan.g_00870
OG0001576	Prbm.g_01623	Syan.g_01242
OG0001577	Prbm.g_01554	Syan.g_02701
OG0001578	Prbm.g_01294	Syan.g_01652
OG0001584	Prbm.g_00804	Syan.g_00701
OG0001589	Prbm.g_01884	Syan.g_01463
OG0001591	Prbm.g_00705	Syan.g_00756
OG0001623	Prbm.g_00389	Syan.g_02154, Syan.g_00212, Syan.g_02158
OG0001634	Prbm.g_00701	Syan.g_00761
OG0001642	Prbm.g_01643	Syan.g_02603
OG0001644	Prbm.g_00757	Syan.g_00336
OG0001652	Prbm.g_01219	Syan.g_01762
OG0001659	Prbm.g_01521	Syan.g_02642
OG0001666	Prbm.g_01437	Syan.g_02339
OG0001671	Prbm.g_01212	Syan.g_03115, Syan.g_01514
OG0001673	Prbm.g_00292	Syan.g_02896
OG0001691	Prbm.g_01050	Syan.g_01609
OG0001692	Prbm.g_01705	Syan.g_01284
OG0001694	Prbm.g_00338	Syan.g_02021
OG0001695	Prbm.g_02203	Syan.g_01656
OG0001700	Prbm.g_01430	Syan.g_00938
OG0001703	Prbm.g_00503	Syan.g_02770
OG0001715	Prbm.g_01192	Syan.g_00415
OG0001733	Prbm.g_01421	Syan.g_00275
OG0001739	Prbm.g_02202	Syan.g_01654
OG0001740	Prbm.g_02205	Syan.g_01659
OG0001748	Prbm.g_01213	Syan.g_01516
OG0001769	Prbm.g_01474	Syan.g_00794
OG0001774	Prbm.g_00711	Syan.g_02509
OG0001782	Prbm.g_00531, Prbm.g_01288	Syan.g_01869
OG0001810	Prbm.g_00738	Syan.g_02265
OG0001816	Prbm.g_00917	Syan.g_00754
OG0001837	Prbm.g_01214	Syan.g_01515
OG0001907	Prbm.g_00200	Syan.g_00148
OG0001915	Prbm.g_02223	Syan.g_01702
OG0001954	Prbm.g_01183	Syan.g_00547
OG0001955	Prbm.g_00098	Syan.g_00517
OG0001962	Prbm.g_00084, Prbm.g_00083, Prbm.g_00085	Syan.g_02328
OG0001977	Prbm.g_02193	Syan.g_01621
OG0001978	Prbm.g_01337, Prbm.g_01979	Syan.g_01808
OG0001990	Prbm.g_00069	Syan.g_01660
OG0002018	Prbm.g_02204	Syan.g_01658
OG0002052	Prbm.g_00890	Syan.g_00061
OG0002097	Prbm.g_02130	Syan.g_01105
OG0002227	Prbm.g_01425	Syan.g_00243
OG0002229	Prbm.g_02113	Syan.g_01871
OG0002274	Prbm.g_02129	Syan.g_01104
OG0002347	Prbm.g_01868	Syan.g_01444
OG0002399	Prbm.g_01448	Syan.g_01314
OG0002591	Prbm.g_01920	Syan.g_00132
OG0002700	Prbm.g_00082	Syan.g_02461
OG0003068	Prbm.g_01336	Syan.g_01809
