Orthogroup	Prbm	Syae
OG0001125	Prbm.g_01041	Syae.g_00428
OG0001126	Prbm.g_01052	Syae.g_00807
OG0001127	Prbm.g_01053	Syae.g_00806
OG0001128	Prbm.g_01056	Syae.g_00803
OG0001129	Prbm.g_01057	Syae.g_00801
OG0001130	Prbm.g_01058	Syae.g_00800
OG0001131	Prbm.g_00894	Syae.g_00562
OG0001132	Prbm.g_01103	Syae.g_00242
OG0001133	Prbm.g_01079	Syae.g_00053
OG0001134	Prbm.g_01910	Syae.g_00638
OG0001136	Prbm.g_01552	Syae.g_00923
OG0001137	Prbm.g_01539	Syae.g_00903
OG0001138	Prbm.g_01518	Syae.g_00654
OG0001139	Prbm.g_01516	Syae.g_00656
OG0001140	Prbm.g_01515	Syae.g_00657
OG0001141	Prbm.g_01514	Syae.g_00658
OG0001142	Prbm.g_01513	Syae.g_00660
OG0001143	Prbm.g_01506	Syae.g_00673
OG0001144	Prbm.g_01501	Syae.g_00684
OG0001145	Prbm.g_01603	Syae.g_00948
OG0001146	Prbm.g_01615	Syae.g_00968
OG0001147	Prbm.g_01634	Syae.g_02536
OG0001148	Prbm.g_01662	Syae.g_02297
OG0001149	Prbm.g_01663	Syae.g_02296
OG0001150	Prbm.g_01664	Syae.g_02295
OG0001151	Prbm.g_01675	Syae.g_02282
OG0001152	Prbm.g_01676	Syae.g_02281
OG0001153	Prbm.g_01740	Syae.g_02613
OG0001155	Prbm.g_01757	Syae.g_01083
OG0001156	Prbm.g_01760	Syae.g_01093
OG0001157	Prbm.g_01761	Syae.g_01094
OG0001158	Prbm.g_01762	Syae.g_01100
OG0001159	Prbm.g_01763	Syae.g_01103
OG0001160	Prbm.g_01789	Syae.g_01142
OG0001161	Prbm.g_01586	Syae.g_01597
OG0001162	Prbm.g_01801	Syae.g_00487
OG0001163	Prbm.g_01833	Syae.g_01150
OG0001164	Prbm.g_01837	Syae.g_01156
OG0001165	Prbm.g_01840	Syae.g_01161
OG0001166	Prbm.g_01858	Syae.g_01186
OG0001167	Prbm.g_01876	Syae.g_01031
OG0001168	Prbm.g_01877	Syae.g_01033
OG0001169	Prbm.g_01879	Syae.g_01035
OG0001170	Prbm.g_01881	Syae.g_01037
OG0001171	Prbm.g_01891	Syae.g_01047
OG0001172	Prbm.g_01952	Syae.g_02036
OG0001173	Prbm.g_01953	Syae.g_02037
OG0001174	Prbm.g_01961	Syae.g_02045
OG0001175	Prbm.g_01962	Syae.g_02046
OG0001176	Prbm.g_01974	Syae.g_02076
OG0001177	Prbm.g_01972	Syae.g_02073
OG0001178	Prbm.g_01345	Syae.g_01168
OG0001179	Prbm.g_02016	Syae.g_02106
OG0001180	Prbm.g_02039	Syae.g_02130
OG0001181	Prbm.g_02043	Syae.g_02134
OG0001182	Prbm.g_02052	Syae.g_02143
OG0001183	Prbm.g_02058	Syae.g_02147
OG0001184	Prbm.g_02074	Syae.g_01862
OG0001185	Prbm.g_02089	Syae.g_01835
OG0001188	Prbm.g_02147	Syae.g_01783
OG0001189	Prbm.g_02164	Syae.g_01767
OG0001190	Prbm.g_02169	Syae.g_01567
OG0001191	Prbm.g_02179	Syae.g_01580
OG0001192	Prbm.g_02184	Syae.g_01587
OG0001193	Prbm.g_02197	Syae.g_01617
OG0001194	Prbm.g_02198	Syae.g_01625
OG0001195	Prbm.g_02199	Syae.g_01626
OG0001196	Prbm.g_02219	Syae.g_01695
OG0001197	Prbm.g_02221	Syae.g_01697
OG0001198	Prbm.g_02230	Syae.g_01709
OG0001199	Prbm.g_00131	Syae.g_01291
OG0001200	Prbm.g_00133	Syae.g_01293
OG0001201	Prbm.g_00165	Syae.g_01364
OG0001202	Prbm.g_00259	Syae.g_01494
OG0001203	Prbm.g_00298	Syae.g_02240
OG0001204	Prbm.g_00304	Syae.g_02022
OG0001205	Prbm.g_00455	Syae.g_00984
OG0001206	Prbm.g_00491	Syae.g_02502
OG0001207	Prbm.g_00502	Syae.g_02300
OG0001208	Prbm.g_00508	Syae.g_02311
OG0001209	Prbm.g_00568	Syae.g_02377
OG0001210	Prbm.g_00573	Syae.g_02387
OG0001211	Prbm.g_00583	Syae.g_02403
OG0001212	Prbm.g_00626	Syae.g_02460
OG0001213	Prbm.g_00660	Syae.g_00062
OG0001214	Prbm.g_00668	Syae.g_00076
OG0001215	Prbm.g_00727	Syae.g_00757
OG0001216	Prbm.g_00744	Syae.g_00470
OG0001217	Prbm.g_00111	Syae.g_00151
OG0001218	Prbm.g_00785	Syae.g_02605
OG0001219	Prbm.g_00957	Syae.g_00312
OG0001220	Prbm.g_00867	Syae.g_00880
OG0001221	Prbm.g_00941	Syae.g_00559
OG0001222	Prbm.g_00889	Syae.g_00347
OG0001223	Prbm.g_01005	Syae.g_00392
OG0001224	Prbm.g_01060	Syae.g_00797
OG0001225	Prbm.g_01062	Syae.g_00795
OG0001226	Prbm.g_01945	Syae.g_00135
OG0001227	Prbm.g_01085	Syae.g_01600
OG0001228	Prbm.g_01498	Syae.g_01004
OG0001229	Prbm.g_01176	Syae.g_00771
OG0001230	Prbm.g_01701	Syae.g_02662
OG0001231	Prbm.g_00789	Syae.g_01729
OG0001232	Prbm.g_01862	Syae.g_01197
OG0001233	Prbm.g_01882	Syae.g_01038
OG0001234	Prbm.g_01964	Syae.g_02050
OG0001235	Prbm.g_01968	Syae.g_02066
OG0001236	Prbm.g_02071	Syae.g_01867
OG0001237	Prbm.g_02075	Syae.g_01860
OG0001238	Prbm.g_02180	Syae.g_01582
OG0001239	Prbm.g_00128	Syae.g_01288
OG0001240	Prbm.g_00150	Syae.g_01347
OG0001241	Prbm.g_00159	Syae.g_01357
OG0001242	Prbm.g_00178	Syae.g_01387
OG0001243	Prbm.g_00185	Syae.g_01395
OG0001244	Prbm.g_00201	Syae.g_01425
OG0001245	Prbm.g_01353	Syae.g_00149
OG0001246	Prbm.g_00538	Syae.g_02337
OG0001247	Prbm.g_00719	Syae.g_00482
OG0001248	Prbm.g_00722	Syae.g_00485
OG0001249	Prbm.g_00395	Syae.g_02186
OG0001251	Prbm.g_01937	Syae.g_01632
OG0001252	Prbm.g_01055	Syae.g_00804
OG0001253	Prbm.g_01806	Syae.g_00243
OG0001254	Prbm.g_01912	Syae.g_00637
OG0001255	Prbm.g_01566	Syae.g_00667
OG0001256	Prbm.g_01797	Syae.g_01149
OG0001257	Prbm.g_01802	Syae.g_00295
OG0001258	Prbm.g_01838	Syae.g_01159
OG0001259	Prbm.g_01880	Syae.g_01036
OG0001260	Prbm.g_01897	Syae.g_01058
OG0001261	Prbm.g_02024	Syae.g_02115
OG0001262	Prbm.g_02162	Syae.g_01769
OG0001263	Prbm.g_00188	Syae.g_01399
OG0001264	Prbm.g_00528, Prbm.g_00529, Prbm.g_00530, Prbm.g_00036, Prbm.g_01982, Prbm.g_01828, Prbm.g_01595, Prbm.g_01985, Prbm.g_00532, Prbm.g_01289, Prbm.g_01287	Syae.g_01222
OG0001269	Prbm.g_00866	Syae.g_00225
OG0001273	Prbm.g_00662	Syae.g_00069
OG0001277	Prbm.g_02207	Syae.g_01677
OG0001279	Prbm.g_01171	Syae.g_00007
OG0001280	Prbm.g_01610	Syae.g_00958
OG0001282	Prbm.g_01661	Syae.g_02298
OG0001283	Prbm.g_02215	Syae.g_01688
OG0001284	Prbm.g_01783	Syae.g_01132
OG0001285	Prbm.g_01865	Syae.g_00237
OG0001287	Prbm.g_02096	Syae.g_01827
OG0001288	Prbm.g_02106	Syae.g_01815
OG0001289	Prbm.g_00144	Syae.g_01330
OG0001290	Prbm.g_00158	Syae.g_01356
OG0001294	Prbm.g_01649, Prbm.g_01584	Syae.g_00593
OG0001295	Prbm.g_01574	Syae.g_02389
OG0001296	Prbm.g_00543	Syae.g_02343
OG0001297	Prbm.g_00548	Syae.g_02347
OG0001299	Prbm.g_00698	Syae.g_00599
OG0001300	Prbm.g_00731	Syae.g_00766
OG0001301	Prbm.g_00733	Syae.g_00780
OG0001302	Prbm.g_00955	Syae.g_00110
OG0001303	Prbm.g_01273	Syae.g_00314
OG0001304	Prbm.g_01046	Syae.g_00436
OG0001305	Prbm.g_00884	Syae.g_00786
OG0001306	Prbm.g_01564	Syae.g_00943
OG0001307	Prbm.g_01594, Prbm.g_01631	Syae.g_02059
OG0001310	Prbm.g_01852	Syae.g_01178
OG0001311	Prbm.g_01038	Syae.g_00425
OG0001312	Prbm.g_00966	Syae.g_00326
OG0001314	Prbm.g_01169	Syae.g_00097
OG0001315	Prbm.g_02056	Syae.g_02145
OG0001316	Prbm.g_00199	Syae.g_01415
OG0001317	Prbm.g_00294	Syae.g_02235
OG0001318	Prbm.g_00316	Syae.g_02004
OG0001321	Prbm.g_00461	Syae.g_00978
OG0001322	Prbm.g_00462	Syae.g_00977
OG0001324	Prbm.g_00732	Syae.g_00767
OG0001325	Prbm.g_00747	Syae.g_00465
OG0001326	Prbm.g_01929	Syae.g_01641
OG0001327	Prbm.g_00918	Syae.g_00586
OG0001328	Prbm.g_00937	Syae.g_00565
OG0001330	Prbm.g_01604	Syae.g_00950
OG0001331	Prbm.g_01666	Syae.g_02293
OG0001332	Prbm.g_01755	Syae.g_01077
OG0001334	Prbm.g_02061	Syae.g_02156
OG0001335	Prbm.g_02062	Syae.g_02157
OG0001336	Prbm.g_02216	Syae.g_01689
OG0001337	Prbm.g_00387	Syae.g_02153, Syae.g_02175
OG0001339	Prbm.g_00161	Syae.g_01359
OG0001340	Prbm.g_00388	Syae.g_02176
OG0001341	Prbm.g_00091	Syae.g_00737
OG0001342	Prbm.g_01091, Prbm.g_01262, Prbm.g_01017, Prbm.g_01016	Syae.g_02559
OG0001343	Prbm.g_00909	Syae.g_01629
OG0001344	Prbm.g_01544	Syae.g_00916
OG0001345	Prbm.g_01528	Syae.g_00886
OG0001346	Prbm.g_01612	Syae.g_00962
OG0001347	Prbm.g_02118	Syae.g_01907, Syae.g_01237, Syae.g_01794
OG0001348	Prbm.g_01122	Syae.g_00821
OG0001351	Prbm.g_00481	Syae.g_02492
OG0001352	Prbm.g_00714	Syae.g_00666
OG0001354	Prbm.g_00998	Syae.g_00379
OG0001355	Prbm.g_01804	Syae.g_00120
OG0001356	Prbm.g_01145, Prbm.g_01433	Syae.g_00820
OG0001359	Prbm.g_00910	Syae.g_01628
OG0001360	Prbm.g_01526	Syae.g_00883
OG0001362	Prbm.g_01724	Syae.g_02637
OG0001363	Prbm.g_00487	Syae.g_02635
OG0001368	Prbm.g_01187, Prbm.g_01168	Syae.g_02023
OG0001369	Prbm.g_00149	Syae.g_01346
OG0001370	Prbm.g_01208	Syae.g_01270, Syae.g_00109
OG0001373	Prbm.g_01928	Syae.g_01640
OG0001374	Prbm.g_01936	Syae.g_01648
OG0001375	Prbm.g_00908	Syae.g_01630
OG0001376	Prbm.g_00896	Syae.g_01589
OG0001377	Prbm.g_00897	Syae.g_01588
OG0001378	Prbm.g_00443	Syae.g_00998
OG0001385	Prbm.g_01925	Syae.g_01637
OG0001386	Prbm.g_01926	Syae.g_01638
OG0001387	Prbm.g_01927	Syae.g_01639
OG0001388	Prbm.g_01930	Syae.g_01642
OG0001389	Prbm.g_01931	Syae.g_01643
OG0001390	Prbm.g_01932	Syae.g_01644
OG0001391	Prbm.g_01933	Syae.g_01645
OG0001392	Prbm.g_01934	Syae.g_01646
OG0001393	Prbm.g_01935	Syae.g_01647
OG0001394	Prbm.g_00945	Syae.g_00553
OG0001395	Prbm.g_01049	Syae.g_00446
OG0001396	Prbm.g_02119	Syae.g_01791, Syae.g_01238
OG0001397	Prbm.g_01725	Syae.g_02636
OG0001398	Prbm.g_00761	Syae.g_00289
OG0001401	Prbm.g_01225, Prbm.g_00851	Syae.g_00835
OG0001402	Prbm.g_00655	Syae.g_00051
OG0001404	Prbm.g_00125	Syae.g_01283
OG0001405	Prbm.g_00381	Syae.g_02159
OG0001406	Prbm.g_00895	Syae.g_01590
OG0001407	Prbm.g_00900	Syae.g_02368
OG0001408	Prbm.g_00104	Syae.g_00712
OG0001410	Prbm.g_01632	Syae.g_02060
OG0001412	Prbm.g_02117	Syae.g_01240
OG0001413	Prbm.g_00790	Syae.g_00123
OG0001417	Prbm.g_01583	Syae.g_00378
OG0001419	Prbm.g_00781	Syae.g_02369
OG0001420	Prbm.g_01159	Syae.g_00727, Syae.g_02365
OG0001421	Prbm.g_01798	Syae.g_00241
OG0001422	Prbm.g_01080	Syae.g_00953
OG0001425	Prbm.g_02183	Syae.g_01586
OG0001428	Prbm.g_00231	Syae.g_01456
OG0001429	Prbm.g_00958	Syae.g_00315
OG0001430	Prbm.g_00898	Syae.g_01560
OG0001432	Prbm.g_01027	Syae.g_00742
OG0001433	Prbm.g_01146, Prbm.g_01432	Syae.g_00819
OG0001434	Prbm.g_00949	Syae.g_00548
OG0001435	Prbm.g_00925	Syae.g_00579
OG0001439	Prbm.g_00363	Syae.g_01929
OG0001442	Prbm.g_01690	Syae.g_00538
OG0001443	Prbm.g_01919	Syae.g_01594
OG0001445	Prbm.g_01264, Prbm.g_00074, Prbm.g_00073, Prbm.g_00473, Prbm.g_00474, Prbm.g_01462, Prbm.g_00475, Prbm.g_00476, Prbm.g_01280, Prbm.g_01596	Syae.g_02524
OG0001447	Prbm.g_00186	Syae.g_01396
OG0001453	Prbm.g_01008	Syae.g_00399
OG0001454	Prbm.g_01346	Syae.g_00131
OG0001456	Prbm.g_01592	Syae.g_01650
OG0001457	Prbm.g_01591	Syae.g_01651
OG0001458	Prbm.g_01590	Syae.g_01652
OG0001459	Prbm.g_01438	Syae.g_00621
OG0001460	Prbm.g_01431, Prbm.g_01147	Syae.g_00818
OG0001461	Prbm.g_00071	Syae.g_00063
OG0001468	Prbm.g_00907	Syae.g_00113
OG0001470	Prbm.g_02138	Syae.g_01006
OG0001471	Prbm.g_01585	Syae.g_01934
OG0001473	Prbm.g_01645	Syae.g_00107
OG0001474	Prbm.g_00405	Syae.g_02199
OG0001475	Prbm.g_02136	Syae.g_01008
OG0001476	Prbm.g_01541	Syae.g_00908
OG0001477	Prbm.g_01829	Syae.g_00776
OG0001482	Prbm.g_01083	Syae.g_00388
OG0001484	Prbm.g_01315	Syae.g_01649
OG0001487	Prbm.g_01748	Syae.g_02606
OG0001488	Prbm.g_01535	Syae.g_00898
OG0001489	Prbm.g_02049	Syae.g_02139
OG0001495	Prbm.g_01971	Syae.g_02072
OG0001496	Prbm.g_01831	Syae.g_00774
OG0001497	Prbm.g_01830	Syae.g_00775
OG0001498	Prbm.g_00424	Syae.g_02220
OG0001499	Prbm.g_00113	Syae.g_00216
OG0001504	Prbm.g_01439	Syae.g_00622
OG0001507	Prbm.g_01157	Syae.g_00192
OG0001508	Prbm.g_02139	Syae.g_01005
OG0001509	Prbm.g_02121	Syae.g_01909
OG0001510	Prbm.g_02100	Syae.g_01823
OG0001511	Prbm.g_00169	Syae.g_01372
OG0001512	Prbm.g_01824	Syae.g_02241
OG0001514	Prbm.g_01832	Syae.g_00773
OG0001515	Prbm.g_00729	Syae.g_00762
OG0001516	Prbm.g_00695	Syae.g_00602
OG0001517	Prbm.g_00401	Syae.g_02193
OG0001518	Prbm.g_02182	Syae.g_01584
OG0001519	Prbm.g_02187	Syae.g_01596
OG0001520	Prbm.g_00467	Syae.g_02425
OG0001528	Prbm.g_02137	Syae.g_01007
OG0001529	Prbm.g_00050	Syae.g_01760
OG0001530	Prbm.g_00168	Syae.g_01370
OG0001531	Prbm.g_00299	Syae.g_02242
OG0001532	Prbm.g_01517	Syae.g_00655
OG0001534	Prbm.g_01047	Syae.g_00437
OG0001535	Prbm.g_01036	Syae.g_00421
OG0001536	Prbm.g_00984	Syae.g_00355
OG0001537	Prbm.g_00942	Syae.g_00558
OG0001538	Prbm.g_00819	Syae.g_00516
OG0001539	Prbm.g_00920	Syae.g_00584
OG0001540	Prbm.g_00190	Syae.g_01401
OG0001541	Prbm.g_00239	Syae.g_01465
OG0001542	Prbm.g_00245	Syae.g_01474
OG0001543	Prbm.g_00892	Syae.g_01516
OG0001544	Prbm.g_02186	Syae.g_01595
OG0001545	Prbm.g_02206	Syae.g_01676
OG0001548	Prbm.g_01100	Syae.g_00142
OG0001549	Prbm.g_00876	Syae.g_00882
OG0001551	Prbm.g_01922	Syae.g_00815
OG0001556	Prbm.g_01423	Syae.g_00648
OG0001558	Prbm.g_01221, Prbm.g_01282	Syae.g_01732
OG0001559	Prbm.g_00167	Syae.g_01369
OG0001560	Prbm.g_00157	Syae.g_01355
OG0001561	Prbm.g_01040	Syae.g_00427
OG0001562	Prbm.g_01030	Syae.g_00413
OG0001563	Prbm.g_02032	Syae.g_02124
OG0001564	Prbm.g_02124	Syae.g_02485
OG0001570	Prbm.g_01241, Prbm.g_01240	Syae.g_00278
OG0001575	Prbm.g_00598	Syae.g_02420
OG0001576	Prbm.g_01623	Syae.g_02478
OG0001577	Prbm.g_01554	Syae.g_00925
OG0001579	Prbm.g_00385	Syae.g_02165
OG0001585	Prbm.g_01458, Prbm.g_01370	Syae.g_02396, Syae.g_00440
OG0001589	Prbm.g_01884	Syae.g_01040
OG0001623	Prbm.g_00389	Syae.g_02179
OG0001634	Prbm.g_00701	Syae.g_00596
OG0001642	Prbm.g_01643	Syae.g_00878
OG0001644	Prbm.g_00757	Syae.g_00452
OG0001652	Prbm.g_01219	Syae.g_01730
OG0001656	Prbm.g_00384	Syae.g_02164
OG0001659	Prbm.g_01521	Syae.g_00650
OG0001666	Prbm.g_01437	Syae.g_00214
OG0001667	Prbm.g_01180	Syae.g_00731
OG0001671	Prbm.g_01212	Syae.g_01521
OG0001673	Prbm.g_00292	Syae.g_02233
OG0001676	Prbm.g_00386	Syae.g_02167
OG0001691	Prbm.g_01050	Syae.g_00044
OG0001692	Prbm.g_01705	Syae.g_02657
OG0001694	Prbm.g_00338	Syae.g_01967
OG0001695	Prbm.g_02203	Syae.g_01670
OG0001700	Prbm.g_01430	Syae.g_00290
OG0001703	Prbm.g_00503	Syae.g_02301
OG0001713	Prbm.g_01128	Syae.g_00907
OG0001715	Prbm.g_01192	Syae.g_00148
OG0001733	Prbm.g_01421	Syae.g_00589
OG0001739	Prbm.g_02202	Syae.g_01668
OG0001740	Prbm.g_02205	Syae.g_01673
OG0001746	Prbm.g_01184	Syae.g_01064
OG0001748	Prbm.g_01213	Syae.g_01523
OG0001758	Prbm.g_01903	Syae.g_00620
OG0001769	Prbm.g_01474	Syae.g_00093
OG0001770	Prbm.g_01904	Syae.g_00617
OG0001810	Prbm.g_00738	Syae.g_01413
OG0001816	Prbm.g_00917	Syae.g_00587
OG0001835	Prbm.g_01306	Syae.g_00862
OG0001837	Prbm.g_01214	Syae.g_01522
OG0001875	Prbm.g_01902	Syae.g_00619
OG0001876	Prbm.g_01901	Syae.g_00618
OG0001907	Prbm.g_00200	Syae.g_01419
OG0001915	Prbm.g_02223	Syae.g_01704
OG0001916	Prbm.g_00521	Syae.g_02326
OG0001954	Prbm.g_01183	Syae.g_00273
OG0001978	Prbm.g_01337, Prbm.g_01979	Syae.g_02689
OG0001990	Prbm.g_00069	Syae.g_01674
OG0001991	Prbm.g_01434	Syae.g_00567
OG0002018	Prbm.g_02204	Syae.g_01672
OG0002063	Prbm.g_01468	Syae.g_00714
OG0002227	Prbm.g_01425	Syae.g_01585
OG0002347	Prbm.g_01868	Syae.g_01195
OG0002374	Prbm.g_01428, Prbm.g_01148	Syae.g_00669
OG0002380	Prbm.g_01309	Syae.g_00141
OG0002381	Prbm.g_01636	Syae.g_01314
OG0002450	Prbm.g_02224	Syae.g_01700
OG0002506	Prbm.g_00903	Syae.g_01623
OG0002591	Prbm.g_01920	Syae.g_01069
OG0003831	Prbm.g_01454	Syae.g_01398
OG0004010	Prbm.g_01278	Syae.g_01076
