Orthogroup	Prbm	Syaa
OG0001086	Prbm.g_00704	Syaa.g_01077
OG0001087	Prbm.g_00725	Syaa.g_00920
OG0001088	Prbm.g_00726	Syaa.g_00916
OG0001089	Prbm.g_00734	Syaa.g_00890
OG0001090	Prbm.g_00743	Syaa.g_01237
OG0001091	Prbm.g_00745	Syaa.g_01239
OG0001092	Prbm.g_00746	Syaa.g_01242
OG0001093	Prbm.g_00751	Syaa.g_01248
OG0001094	Prbm.g_00808	Syaa.g_01148
OG0001095	Prbm.g_00827	Syaa.g_01185
OG0001096	Prbm.g_00842	Syaa.g_01200
OG0001097	Prbm.g_00860	Syaa.g_00828
OG0001098	Prbm.g_00877	Syaa.g_01441
OG0001099	Prbm.g_00914	Syaa.g_02400
OG0001100	Prbm.g_00921	Syaa.g_01086
OG0001101	Prbm.g_00923	Syaa.g_01088
OG0001102	Prbm.g_00926	Syaa.g_01091
OG0001103	Prbm.g_00928	Syaa.g_01093
OG0001104	Prbm.g_00794	Syaa.g_01133
OG0001105	Prbm.g_00798	Syaa.g_01137
OG0001106	Prbm.g_00976	Syaa.g_01372
OG0001107	Prbm.g_00986	Syaa.g_01359
OG0001108	Prbm.g_00990	Syaa.g_01350
OG0001109	Prbm.g_00991	Syaa.g_01349
OG0001110	Prbm.g_00993	Syaa.g_01347
OG0001111	Prbm.g_00994	Syaa.g_01345
OG0001112	Prbm.g_00995	Syaa.g_01343
OG0001113	Prbm.g_00996	Syaa.g_01342
OG0001114	Prbm.g_00997	Syaa.g_01341
OG0001115	Prbm.g_00999	Syaa.g_01337
OG0001116	Prbm.g_01000	Syaa.g_01335
OG0001117	Prbm.g_01001	Syaa.g_01334
OG0001118	Prbm.g_01002	Syaa.g_01333
OG0001119	Prbm.g_01003	Syaa.g_01331
OG0001120	Prbm.g_01004	Syaa.g_01328
OG0001121	Prbm.g_01648	Syaa.g_01125
OG0001122	Prbm.g_01033	Syaa.g_01301
OG0001123	Prbm.g_01037	Syaa.g_01294
OG0001124	Prbm.g_01039	Syaa.g_01292
OG0001125	Prbm.g_01041	Syaa.g_01290
OG0001126	Prbm.g_01052	Syaa.g_00864
OG0001127	Prbm.g_01053	Syaa.g_00865
OG0001128	Prbm.g_01056	Syaa.g_00868
OG0001129	Prbm.g_01057	Syaa.g_00870
OG0001130	Prbm.g_01058	Syaa.g_00871
OG0001131	Prbm.g_00894	Syaa.g_01108
OG0001132	Prbm.g_01103	Syaa.g_01468
OG0001133	Prbm.g_01079	Syaa.g_01656
OG0001134	Prbm.g_01910	Syaa.g_01028
OG0001136	Prbm.g_01552	Syaa.g_00767
OG0001137	Prbm.g_01539	Syaa.g_00786
OG0001138	Prbm.g_01518	Syaa.g_01002
OG0001139	Prbm.g_01516	Syaa.g_01000
OG0001140	Prbm.g_01515	Syaa.g_00999
OG0001141	Prbm.g_01514	Syaa.g_00998
OG0001142	Prbm.g_01513	Syaa.g_00997
OG0001143	Prbm.g_01506	Syaa.g_00987
OG0001144	Prbm.g_01501	Syaa.g_00978
OG0001145	Prbm.g_01603	Syaa.g_00748
OG0001146	Prbm.g_01615	Syaa.g_00729
OG0001147	Prbm.g_01634	Syaa.g_01837
OG0001148	Prbm.g_01662	Syaa.g_02061
OG0001149	Prbm.g_01663	Syaa.g_02062
OG0001150	Prbm.g_01664	Syaa.g_02063
OG0001151	Prbm.g_01675	Syaa.g_02076
OG0001152	Prbm.g_01676	Syaa.g_02077
OG0001153	Prbm.g_01740	Syaa.g_01811
OG0001154	Prbm.g_01741	Syaa.g_01812
OG0001156	Prbm.g_01760	Syaa.g_00623
OG0001157	Prbm.g_01761	Syaa.g_00622
OG0001158	Prbm.g_01762	Syaa.g_00619
OG0001159	Prbm.g_01763	Syaa.g_00618
OG0001160	Prbm.g_01789	Syaa.g_00574
OG0001161	Prbm.g_01586	Syaa.g_02620
OG0001162	Prbm.g_01801	Syaa.g_01203
OG0001163	Prbm.g_01833	Syaa.g_00566
OG0001164	Prbm.g_01837	Syaa.g_00560
OG0001165	Prbm.g_01840	Syaa.g_00555
OG0001166	Prbm.g_01858	Syaa.g_00527
OG0001167	Prbm.g_01876	Syaa.g_00673
OG0001168	Prbm.g_01877	Syaa.g_00672
OG0001169	Prbm.g_01879	Syaa.g_00670
OG0001170	Prbm.g_01881	Syaa.g_00668
OG0001171	Prbm.g_01891	Syaa.g_00655
OG0001172	Prbm.g_01952	Syaa.g_02347
OG0001173	Prbm.g_01953	Syaa.g_02346
OG0001174	Prbm.g_01961	Syaa.g_02338
OG0001175	Prbm.g_01962	Syaa.g_02337
OG0001176	Prbm.g_01974	Syaa.g_02314
OG0001177	Prbm.g_01972	Syaa.g_02316
OG0001178	Prbm.g_01345	Syaa.g_00546
OG0001179	Prbm.g_02016	Syaa.g_02268
OG0001180	Prbm.g_02039	Syaa.g_02243
OG0001181	Prbm.g_02043	Syaa.g_02239
OG0001182	Prbm.g_02052	Syaa.g_02230
OG0001183	Prbm.g_02058	Syaa.g_02224
OG0001184	Prbm.g_02074	Syaa.g_00151
OG0001186	Prbm.g_02140	Syaa.g_00081
OG0001187	Prbm.g_02145	Syaa.g_00082
OG0001188	Prbm.g_02147	Syaa.g_00075
OG0001189	Prbm.g_02164	Syaa.g_00057
OG0001190	Prbm.g_02169	Syaa.g_02592
OG0001191	Prbm.g_02179	Syaa.g_02605
OG0001192	Prbm.g_02184	Syaa.g_02612
OG0001193	Prbm.g_02197	Syaa.g_02658
OG0001194	Prbm.g_02198	Syaa.g_02660
OG0001195	Prbm.g_02199	Syaa.g_02661
OG0001196	Prbm.g_02219	Syaa.g_02741
OG0001197	Prbm.g_02221	Syaa.g_02743
OG0001198	Prbm.g_02230	Syaa.g_02755
OG0001199	Prbm.g_00131	Syaa.g_00347
OG0001200	Prbm.g_00133	Syaa.g_00345
OG0001201	Prbm.g_00165	Syaa.g_02381
OG0001202	Prbm.g_00259	Syaa.g_02528
OG0001203	Prbm.g_00298	Syaa.g_02106
OG0001204	Prbm.g_00304	Syaa.g_00316
OG0001205	Prbm.g_00455	Syaa.g_00713
OG0001206	Prbm.g_00491	Syaa.g_01855
OG0001207	Prbm.g_00502	Syaa.g_02058
OG0001208	Prbm.g_00508	Syaa.g_02049
OG0001209	Prbm.g_00568	Syaa.g_01977
OG0001210	Prbm.g_00573	Syaa.g_01967
OG0001211	Prbm.g_00583	Syaa.g_01950
OG0001212	Prbm.g_00626	Syaa.g_01892
OG0001213	Prbm.g_00660	Syaa.g_01646
OG0001214	Prbm.g_00668	Syaa.g_01631
OG0001215	Prbm.g_00727	Syaa.g_00914
OG0001216	Prbm.g_00744	Syaa.g_01238
OG0001217	Prbm.g_00111	Syaa.g_01559
OG0001218	Prbm.g_00785	Syaa.g_01820
OG0001219	Prbm.g_00957	Syaa.g_01404
OG0001220	Prbm.g_00867	Syaa.g_00812
OG0001221	Prbm.g_00941	Syaa.g_01111
OG0001222	Prbm.g_00889	Syaa.g_01371
OG0001223	Prbm.g_01005	Syaa.g_01326
OG0001224	Prbm.g_01060	Syaa.g_00874
OG0001225	Prbm.g_01062	Syaa.g_00876
OG0001226	Prbm.g_01945	Syaa.g_01579
OG0001227	Prbm.g_01085	Syaa.g_02622
OG0001228	Prbm.g_01498	Syaa.g_00695
OG0001229	Prbm.g_01176	Syaa.g_00899
OG0001230	Prbm.g_01701	Syaa.g_01764
OG0001231	Prbm.g_00789	Syaa.g_00017
OG0001232	Prbm.g_01862	Syaa.g_00508
OG0001233	Prbm.g_01882	Syaa.g_00667
OG0001234	Prbm.g_01964	Syaa.g_02333
OG0001235	Prbm.g_01968	Syaa.g_02323
OG0001236	Prbm.g_02071	Syaa.g_00154
OG0001238	Prbm.g_02180	Syaa.g_02607
OG0001239	Prbm.g_00128	Syaa.g_00350
OG0001240	Prbm.g_00150	Syaa.g_02364
OG0001241	Prbm.g_00159	Syaa.g_02374
OG0001242	Prbm.g_00178	Syaa.g_02407
OG0001243	Prbm.g_00185	Syaa.g_02415
OG0001244	Prbm.g_00201	Syaa.g_02445
OG0001245	Prbm.g_01353	Syaa.g_01492
OG0001246	Prbm.g_00538	Syaa.g_02023
OG0001247	Prbm.g_00719	Syaa.g_01207
OG0001248	Prbm.g_00722	Syaa.g_01204
OG0001251	Prbm.g_01937	Syaa.g_02667
OG0001252	Prbm.g_01055	Syaa.g_00867
OG0001253	Prbm.g_01806	Syaa.g_01467
OG0001254	Prbm.g_01912	Syaa.g_01029
OG0001255	Prbm.g_01566	Syaa.g_01696
OG0001256	Prbm.g_01797	Syaa.g_00567
OG0001257	Prbm.g_01802	Syaa.g_00405, Syaa.g_01418
OG0001258	Prbm.g_01838	Syaa.g_00557
OG0001259	Prbm.g_01880	Syaa.g_00669
OG0001260	Prbm.g_01897	Syaa.g_00642
OG0001261	Prbm.g_02024	Syaa.g_02259
OG0001262	Prbm.g_02162	Syaa.g_00059
OG0001263	Prbm.g_00188	Syaa.g_02418
OG0001269	Prbm.g_00866	Syaa.g_01499
OG0001273	Prbm.g_00662	Syaa.g_01639
OG0001277	Prbm.g_02207	Syaa.g_02724
OG0001279	Prbm.g_01171	Syaa.g_01749
OG0001280	Prbm.g_01610	Syaa.g_00738
OG0001282	Prbm.g_01661	Syaa.g_02060
OG0001283	Prbm.g_02215	Syaa.g_02734
OG0001284	Prbm.g_01783	Syaa.g_00583
OG0001286	Prbm.g_02037	Syaa.g_02245
OG0001287	Prbm.g_02096	Syaa.g_00121
OG0001289	Prbm.g_00144	Syaa.g_00327
OG0001290	Prbm.g_00158	Syaa.g_02373
OG0001294	Prbm.g_01649, Prbm.g_01584	Syaa.g_01076
OG0001295	Prbm.g_01574	Syaa.g_01964
OG0001296	Prbm.g_00543	Syaa.g_02017
OG0001297	Prbm.g_00548	Syaa.g_02013
OG0001299	Prbm.g_00698	Syaa.g_01070
OG0001300	Prbm.g_00731	Syaa.g_00905
OG0001301	Prbm.g_00733	Syaa.g_00891
OG0001302	Prbm.g_00955	Syaa.g_01600
OG0001303	Prbm.g_01273	Syaa.g_01402
OG0001304	Prbm.g_01046	Syaa.g_01281
OG0001305	Prbm.g_00884	Syaa.g_00885
OG0001306	Prbm.g_01564	Syaa.g_00753
OG0001309	Prbm.g_00552	Syaa.g_02005
OG0001310	Prbm.g_01852	Syaa.g_00535
OG0001311	Prbm.g_01038	Syaa.g_01293
OG0001312	Prbm.g_00966	Syaa.g_01391
OG0001314	Prbm.g_01169	Syaa.g_01225
OG0001315	Prbm.g_02056	Syaa.g_02226
OG0001316	Prbm.g_00199	Syaa.g_02434
OG0001317	Prbm.g_00294	Syaa.g_02112
OG0001318	Prbm.g_00316	Syaa.g_00296
OG0001321	Prbm.g_00461	Syaa.g_00719
OG0001322	Prbm.g_00462	Syaa.g_00720
OG0001324	Prbm.g_00732	Syaa.g_00904
OG0001325	Prbm.g_00747	Syaa.g_01243
OG0001326	Prbm.g_01929	Syaa.g_00396, Syaa.g_02672
OG0001327	Prbm.g_00918	Syaa.g_01083
OG0001328	Prbm.g_00937	Syaa.g_01104
OG0001330	Prbm.g_01604	Syaa.g_00746
OG0001331	Prbm.g_01666	Syaa.g_02065
OG0001334	Prbm.g_02061	Syaa.g_02216
OG0001335	Prbm.g_02062	Syaa.g_02215
OG0001336	Prbm.g_02216	Syaa.g_02735
OG0001337	Prbm.g_00387	Syaa.g_02219, Syaa.g_02200
OG0001339	Prbm.g_00161	Syaa.g_02376
OG0001340	Prbm.g_00388	Syaa.g_02199
OG0001341	Prbm.g_00091	Syaa.g_00897
OG0001343	Prbm.g_00909	Syaa.g_02664
OG0001344	Prbm.g_01544	Syaa.g_00775
OG0001345	Prbm.g_01528	Syaa.g_00803
OG0001346	Prbm.g_01612	Syaa.g_00734
OG0001347	Prbm.g_02118	Syaa.g_00195, Syaa.g_00445, Syaa.g_01019
OG0001348	Prbm.g_01122	Syaa.g_00847
OG0001351	Prbm.g_00481	Syaa.g_01863
OG0001352	Prbm.g_00714	Syaa.g_01987
OG0001354	Prbm.g_00998	Syaa.g_01338
OG0001355	Prbm.g_01804	Syaa.g_01524
OG0001356	Prbm.g_01145, Prbm.g_01433	Syaa.g_00848
OG0001357	Prbm.g_00463	Syaa.g_02307
OG0001359	Prbm.g_00910	Syaa.g_02663
OG0001360	Prbm.g_01526	Syaa.g_00805
OG0001362	Prbm.g_01724	Syaa.g_01789
OG0001363	Prbm.g_00487	Syaa.g_01791
OG0001366	Prbm.g_01650, Prbm.g_00039	Syaa.g_01369
OG0001366	Prbm.g_01684	Syaa.g_00473
OG0001368	Prbm.g_01187, Prbm.g_01168	Syaa.g_00317
OG0001369	Prbm.g_00149	Syaa.g_02363
OG0001370	Prbm.g_01208	Syaa.g_02140, Syaa.g_01218
OG0001373	Prbm.g_01928	Syaa.g_02671
OG0001374	Prbm.g_01936	Syaa.g_02679
OG0001375	Prbm.g_00908	Syaa.g_02665
OG0001376	Prbm.g_00896	Syaa.g_02614
OG0001377	Prbm.g_00897	Syaa.g_02613
OG0001378	Prbm.g_00443	Syaa.g_00700
OG0001385	Prbm.g_01925	Syaa.g_02668
OG0001386	Prbm.g_01926	Syaa.g_02669
OG0001387	Prbm.g_01927	Syaa.g_02670
OG0001388	Prbm.g_01930	Syaa.g_02673
OG0001389	Prbm.g_01931	Syaa.g_02674
OG0001390	Prbm.g_01932	Syaa.g_02675
OG0001391	Prbm.g_01933	Syaa.g_02676
OG0001392	Prbm.g_01934	Syaa.g_02677
OG0001393	Prbm.g_01935	Syaa.g_02678
OG0001394	Prbm.g_00945	Syaa.g_01118
OG0001395	Prbm.g_01049	Syaa.g_01267
OG0001396	Prbm.g_02119	Syaa.g_01018, Syaa.g_00444
OG0001398	Prbm.g_00761	Syaa.g_01424
OG0001401	Prbm.g_01225, Prbm.g_00851	Syaa.g_00837
OG0001402	Prbm.g_00655	Syaa.g_01658
OG0001404	Prbm.g_00125	Syaa.g_00355
OG0001405	Prbm.g_00381	Syaa.g_02213
OG0001406	Prbm.g_00895	Syaa.g_02615
OG0001407	Prbm.g_00900	Syaa.g_01986
OG0001408	Prbm.g_00104	Syaa.g_00953
OG0001412	Prbm.g_02117	Syaa.g_00442
OG0001413	Prbm.g_00790	Syaa.g_01590
OG0001417	Prbm.g_01583	Syaa.g_01339
OG0001419	Prbm.g_00781	Syaa.g_01985
OG0001420	Prbm.g_01159	Syaa.g_01991
OG0001421	Prbm.g_01798	Syaa.g_01583, Syaa.g_01469
OG0001422	Prbm.g_01080	Syaa.g_00743
OG0001428	Prbm.g_00231	Syaa.g_02481
OG0001430	Prbm.g_00898	Syaa.g_02584
OG0001432	Prbm.g_01027	Syaa.g_00930
OG0001433	Prbm.g_01146, Prbm.g_01432	Syaa.g_00849
OG0001434	Prbm.g_00949	Syaa.g_01123
OG0001435	Prbm.g_00925	Syaa.g_01090
OG0001439	Prbm.g_00363	Syaa.g_00221
OG0001441	Prbm.g_00555	Syaa.g_02000
OG0001442	Prbm.g_01690	Syaa.g_01138
OG0001443	Prbm.g_01919	Syaa.g_02617
OG0001447	Prbm.g_00186	Syaa.g_02416
OG0001453	Prbm.g_01008	Syaa.g_01319
OG0001454	Prbm.g_01346	Syaa.g_01580
OG0001456	Prbm.g_01592	Syaa.g_02687
OG0001457	Prbm.g_01591	Syaa.g_02688
OG0001458	Prbm.g_01590	Syaa.g_02689
OG0001459	Prbm.g_01438	Syaa.g_01040
OG0001460	Prbm.g_01431, Prbm.g_01147	Syaa.g_00850
OG0001461	Prbm.g_00071	Syaa.g_02328
OG0001467	Prbm.g_00117	Syaa.g_01601
OG0001468	Prbm.g_00907	Syaa.g_01597
OG0001470	Prbm.g_02138	Syaa.g_00693
OG0001471	Prbm.g_01585	Syaa.g_00226
OG0001473	Prbm.g_01645	Syaa.g_01603
OG0001474	Prbm.g_00405	Syaa.g_02175
OG0001475	Prbm.g_02136	Syaa.g_00691
OG0001477	Prbm.g_01829	Syaa.g_00893
OG0001480	Prbm.g_01189	Syaa.g_00810
OG0001482	Prbm.g_01083	Syaa.g_01329
OG0001486	Prbm.g_01551	Syaa.g_00768
OG0001487	Prbm.g_01748	Syaa.g_01819
OG0001488	Prbm.g_01535	Syaa.g_00791
OG0001489	Prbm.g_02049	Syaa.g_02234
OG0001495	Prbm.g_01971	Syaa.g_02317
OG0001496	Prbm.g_01831	Syaa.g_00895
OG0001497	Prbm.g_01830	Syaa.g_00894
OG0001498	Prbm.g_00424	Syaa.g_02148
OG0001499	Prbm.g_00113	Syaa.g_01698
OG0001504	Prbm.g_01439	Syaa.g_01039
OG0001507	Prbm.g_01157	Syaa.g_02137
OG0001508	Prbm.g_02139	Syaa.g_00694
OG0001509	Prbm.g_02121	Syaa.g_00197
OG0001510	Prbm.g_02100	Syaa.g_00116
OG0001511	Prbm.g_00169	Syaa.g_02389
OG0001512	Prbm.g_01824	Syaa.g_02105
OG0001514	Prbm.g_01832	Syaa.g_00896
OG0001515	Prbm.g_00729	Syaa.g_00909
OG0001516	Prbm.g_00695	Syaa.g_01067
OG0001517	Prbm.g_00401	Syaa.g_02181
OG0001518	Prbm.g_02182	Syaa.g_02609
OG0001519	Prbm.g_02187	Syaa.g_02619
OG0001520	Prbm.g_00467	Syaa.g_01929
OG0001523	Prbm.g_01915	Syaa.g_02713
OG0001524	Prbm.g_01916	Syaa.g_02714
OG0001528	Prbm.g_02137	Syaa.g_00692
OG0001529	Prbm.g_00050	Syaa.g_00050
OG0001530	Prbm.g_00168	Syaa.g_02387
OG0001531	Prbm.g_00299	Syaa.g_02104
OG0001532	Prbm.g_01517	Syaa.g_01001
OG0001534	Prbm.g_01047	Syaa.g_01280
OG0001535	Prbm.g_01036	Syaa.g_01297
OG0001536	Prbm.g_00984	Syaa.g_01362
OG0001537	Prbm.g_00942	Syaa.g_01112
OG0001538	Prbm.g_00819	Syaa.g_01159
OG0001539	Prbm.g_00920	Syaa.g_01085
OG0001540	Prbm.g_00190	Syaa.g_02420
OG0001541	Prbm.g_00239	Syaa.g_02490
OG0001542	Prbm.g_00245	Syaa.g_02499
OG0001543	Prbm.g_00892	Syaa.g_02547
OG0001544	Prbm.g_02186	Syaa.g_02618
OG0001545	Prbm.g_02206	Syaa.g_02723
OG0001548	Prbm.g_01100	Syaa.g_01573
OG0001549	Prbm.g_00876	Syaa.g_00806
OG0001551	Prbm.g_01922	Syaa.g_00853
OG0001552	Prbm.g_01918	Syaa.g_01229
OG0001556	Prbm.g_01423	Syaa.g_01008
OG0001558	Prbm.g_01221, Prbm.g_01282	Syaa.g_00022
OG0001559	Prbm.g_00167	Syaa.g_02386
OG0001560	Prbm.g_00157	Syaa.g_02372
OG0001561	Prbm.g_01040	Syaa.g_01291
OG0001562	Prbm.g_01030	Syaa.g_01305
OG0001563	Prbm.g_02032	Syaa.g_02250
OG0001564	Prbm.g_02124	Syaa.g_02683
OG0001570	Prbm.g_01241, Prbm.g_01240	Syaa.g_01693
OG0001575	Prbm.g_00598	Syaa.g_01933
OG0001577	Prbm.g_01554	Syaa.g_00765
OG0001578	Prbm.g_01294	Syaa.g_01576
OG0001579	Prbm.g_00385	Syaa.g_02207
OG0001589	Prbm.g_01884	Syaa.g_00664
OG0001591	Prbm.g_00705	Syaa.g_01078
OG0001607	Prbm.g_01196	Syaa.g_01519
OG0001613	Prbm.g_02055	Syaa.g_02227
OG0001623	Prbm.g_00389	Syaa.g_02194
OG0001633	Prbm.g_01946	Syaa.g_00855
OG0001634	Prbm.g_00701	Syaa.g_01073
OG0001642	Prbm.g_01643	Syaa.g_00814
OG0001644	Prbm.g_00757	Syaa.g_01263
OG0001652	Prbm.g_01219	Syaa.g_00018
OG0001656	Prbm.g_00384	Syaa.g_02209
OG0001659	Prbm.g_01521	Syaa.g_01006
OG0001666	Prbm.g_01437	Syaa.g_01506, Syaa.g_00399
OG0001667	Prbm.g_01180	Syaa.g_01129
OG0001671	Prbm.g_01212	Syaa.g_02552
OG0001673	Prbm.g_00292	Syaa.g_02114
OG0001691	Prbm.g_01050	Syaa.g_01665
OG0001692	Prbm.g_01705	Syaa.g_01769
OG0001694	Prbm.g_00338	Syaa.g_00260
OG0001695	Prbm.g_02203	Syaa.g_02708
OG0001700	Prbm.g_01430	Syaa.g_01423
OG0001703	Prbm.g_00503	Syaa.g_02057
OG0001713	Prbm.g_01128	Syaa.g_00783
OG0001715	Prbm.g_01192	Syaa.g_01563
OG0001718	Prbm.g_01136	Syaa.g_00941
OG0001733	Prbm.g_01421	Syaa.g_01080
OG0001739	Prbm.g_02202	Syaa.g_02706
OG0001740	Prbm.g_02205	Syaa.g_02720
OG0001769	Prbm.g_01474	Syaa.g_01614
OG0001770	Prbm.g_01904	Syaa.g_00115
OG0001810	Prbm.g_00738	Syaa.g_02432
OG0001816	Prbm.g_00917	Syaa.g_01082
OG0001907	Prbm.g_00200	Syaa.g_02441
OG0001915	Prbm.g_02223	Syaa.g_02750
OG0001916	Prbm.g_00521	Syaa.g_02034
OG0001954	Prbm.g_01183	Syaa.g_01438
OG0001959	Prbm.g_02142, Prbm.g_00527, Prbm.g_02141, Prbm.g_01626, Prbm.g_01984	Syaa.g_01047
OG0001990	Prbm.g_00069	Syaa.g_02721
OG0001991	Prbm.g_01434	Syaa.g_01102
OG0002063	Prbm.g_01468	Syaa.g_00949
OG0002227	Prbm.g_01425	Syaa.g_02611
OG0002249	Prbm.g_01466	Syaa.g_01171, Syaa.g_00374
OG0002344	Prbm.g_00418	Syaa.g_02159, Syaa.g_02396
OG0002347	Prbm.g_01868	Syaa.g_00512
OG0002374	Prbm.g_01428, Prbm.g_01148	Syaa.g_00991
OG0002381	Prbm.g_01636	Syaa.g_02454
OG0002399	Prbm.g_01448	Syaa.g_01278, Syaa.g_02641, Syaa.g_01729, Syaa.g_01726
OG0002450	Prbm.g_02224	Syaa.g_02746
OG0002506	Prbm.g_00903	Syaa.g_00878
OG0002507	Prbm.g_01270, Prbm.g_01021	Syaa.g_00939
OG0002585	Prbm.g_00421	Syaa.g_02154, Syaa.g_02391
OG0002591	Prbm.g_01920	Syaa.g_01536
OG0002664	Prbm.g_01449	Syaa.g_00947, Syaa.g_02638, Syaa.g_01733
OG0002841	Prbm.g_01451	Syaa.g_01231, Syaa.g_01457
OG0002936	Prbm.g_01464	Syaa.g_01177
OG0003255	Prbm.g_00526	Syaa.g_00105
