Orthogroup	Prbm	Prbi
OG0001055	Prbm.g_00551	Prbi.g_00520
OG0001056	Prbm.g_00569	Prbi.g_00539
OG0001057	Prbm.g_00574	Prbi.g_00544
OG0001058	Prbm.g_00582	Prbi.g_00552
OG0001059	Prbm.g_00586	Prbi.g_00556
OG0001060	Prbm.g_00593	Prbi.g_00563
OG0001061	Prbm.g_00606	Prbi.g_00576
OG0001062	Prbm.g_00608	Prbi.g_00578
OG0001063	Prbm.g_00609	Prbi.g_00580
OG0001064	Prbm.g_00610	Prbi.g_00581
OG0001065	Prbm.g_00611	Prbi.g_00582
OG0001066	Prbm.g_00612	Prbi.g_00583
OG0001067	Prbm.g_00613	Prbi.g_00584
OG0001068	Prbm.g_00614	Prbi.g_00585
OG0001069	Prbm.g_00615	Prbi.g_00586
OG0001070	Prbm.g_00617	Prbi.g_00589
OG0001071	Prbm.g_00618	Prbi.g_00590
OG0001072	Prbm.g_00619	Prbi.g_00592
OG0001073	Prbm.g_00634	Prbi.g_00606
OG0001074	Prbm.g_00646	Prbi.g_00617
OG0001075	Prbm.g_00647	Prbi.g_00618
OG0001076	Prbm.g_00654	Prbi.g_00626
OG0001077	Prbm.g_00659	Prbi.g_00630
OG0001078	Prbm.g_00667	Prbi.g_00639
OG0001079	Prbm.g_00678	Prbi.g_00650
OG0001080	Prbm.g_00684	Prbi.g_00656
OG0001081	Prbm.g_00686	Prbi.g_00658
OG0001082	Prbm.g_00687	Prbi.g_00659
OG0001083	Prbm.g_00692	Prbi.g_00664
OG0001084	Prbm.g_00693	Prbi.g_00665
OG0001085	Prbm.g_00703	Prbi.g_00673
OG0001086	Prbm.g_00704	Prbi.g_00674
OG0001087	Prbm.g_00725	Prbi.g_00691
OG0001088	Prbm.g_00726	Prbi.g_00692
OG0001089	Prbm.g_00734	Prbi.g_00700
OG0001090	Prbm.g_00743	Prbi.g_00746
OG0001091	Prbm.g_00745	Prbi.g_00748
OG0001092	Prbm.g_00746	Prbi.g_00749
OG0001093	Prbm.g_00751	Prbi.g_00754
OG0001094	Prbm.g_00808	Prbi.g_00841
OG0001095	Prbm.g_00827	Prbi.g_00860
OG0001096	Prbm.g_00842	Prbi.g_00873
OG0001097	Prbm.g_00860	Prbi.g_00892
OG0001098	Prbm.g_00877	Prbi.g_00907
OG0001099	Prbm.g_00914	Prbi.g_00939
OG0001100	Prbm.g_00921	Prbi.g_00943
OG0001101	Prbm.g_00923	Prbi.g_00945
OG0001102	Prbm.g_00926	Prbi.g_00948
OG0001103	Prbm.g_00928	Prbi.g_00950
OG0001104	Prbm.g_00794	Prbi.g_00972
OG0001105	Prbm.g_00798	Prbi.g_00976
OG0001106	Prbm.g_00976	Prbi.g_01000
OG0001107	Prbm.g_00986	Prbi.g_01007
OG0001108	Prbm.g_00990	Prbi.g_01011
OG0001109	Prbm.g_00991	Prbi.g_01012
OG0001110	Prbm.g_00993	Prbi.g_01014
OG0001111	Prbm.g_00994	Prbi.g_01015
OG0001112	Prbm.g_00995	Prbi.g_01016
OG0001113	Prbm.g_00996	Prbi.g_01017
OG0001114	Prbm.g_00997	Prbi.g_01018
OG0001115	Prbm.g_00999	Prbi.g_01020
OG0001116	Prbm.g_01000	Prbi.g_01021
OG0001117	Prbm.g_01001	Prbi.g_01022
OG0001118	Prbm.g_01002	Prbi.g_01023
OG0001119	Prbm.g_01003	Prbi.g_01024
OG0001120	Prbm.g_01004	Prbi.g_01026
OG0001121	Prbm.g_01648	Prbi.g_01172, Prbi.g_01029
OG0001122	Prbm.g_01033	Prbi.g_01058
OG0001123	Prbm.g_01037	Prbi.g_01062
OG0001124	Prbm.g_01039	Prbi.g_01064
OG0001125	Prbm.g_01041	Prbi.g_01065
OG0001126	Prbm.g_01052	Prbi.g_01075
OG0001127	Prbm.g_01053	Prbi.g_01076
OG0001128	Prbm.g_01056	Prbi.g_01078
OG0001129	Prbm.g_01057	Prbi.g_01079
OG0001130	Prbm.g_01058	Prbi.g_01080
OG0001131	Prbm.g_00894	Prbi.g_01117
OG0001132	Prbm.g_01103	Prbi.g_01127
OG0001133	Prbm.g_01079	Prbi.g_01161
OG0001134	Prbm.g_01910	Prbi.g_01174
OG0001135	Prbm.g_01913	Prbi.g_01177
OG0001136	Prbm.g_01552	Prbi.g_01204
OG0001137	Prbm.g_01539	Prbi.g_01215
OG0001138	Prbm.g_01518	Prbi.g_01233
OG0001139	Prbm.g_01516	Prbi.g_01234
OG0001140	Prbm.g_01515	Prbi.g_01235
OG0001141	Prbm.g_01514	Prbi.g_01236
OG0001142	Prbm.g_01513	Prbi.g_01237
OG0001143	Prbm.g_01506	Prbi.g_01244
OG0001144	Prbm.g_01501	Prbi.g_01249
OG0001145	Prbm.g_01603	Prbi.g_01383
OG0001146	Prbm.g_01615	Prbi.g_01395
OG0001147	Prbm.g_01634	Prbi.g_01425
OG0001148	Prbm.g_01662	Prbi.g_01441
OG0001149	Prbm.g_01663	Prbi.g_01442
OG0001150	Prbm.g_01664	Prbi.g_01443
OG0001151	Prbm.g_01675	Prbi.g_01454
OG0001152	Prbm.g_01676	Prbi.g_01455
OG0001153	Prbm.g_01740	Prbi.g_01622
OG0001154	Prbm.g_01741	Prbi.g_01623
OG0001155	Prbm.g_01757	Prbi.g_01635
OG0001156	Prbm.g_01760	Prbi.g_01638
OG0001157	Prbm.g_01761	Prbi.g_01639
OG0001158	Prbm.g_01762	Prbi.g_01640
OG0001159	Prbm.g_01763	Prbi.g_01641
OG0001160	Prbm.g_01789	Prbi.g_01665
OG0001161	Prbm.g_01586	Prbi.g_01678
OG0001162	Prbm.g_01801	Prbi.g_01689
OG0001163	Prbm.g_01833	Prbi.g_01779
OG0001164	Prbm.g_01837	Prbi.g_01783
OG0001166	Prbm.g_01858	Prbi.g_01806
OG0001167	Prbm.g_01876	Prbi.g_01823
OG0001168	Prbm.g_01877	Prbi.g_01825
OG0001169	Prbm.g_01879	Prbi.g_01827
OG0001170	Prbm.g_01881	Prbi.g_01829
OG0001171	Prbm.g_01891	Prbi.g_01838
OG0001172	Prbm.g_01952	Prbi.g_01851
OG0001173	Prbm.g_01953	Prbi.g_01852
OG0001174	Prbm.g_01961	Prbi.g_01860
OG0001175	Prbm.g_01962	Prbi.g_01861
OG0001176	Prbm.g_01974	Prbi.g_01869
OG0001177	Prbm.g_01972	Prbi.g_01872
OG0001178	Prbm.g_01345	Prbi.g_01877
OG0001179	Prbm.g_02016	Prbi.g_01922
OG0001180	Prbm.g_02039	Prbi.g_01944
OG0001181	Prbm.g_02043	Prbi.g_01948
OG0001182	Prbm.g_02052	Prbi.g_01955
OG0001183	Prbm.g_02058	Prbi.g_01959
OG0001184	Prbm.g_02074	Prbi.g_01975
OG0001185	Prbm.g_02089	Prbi.g_01989
OG0001186	Prbm.g_02140	Prbi.g_02012
OG0001187	Prbm.g_02145	Prbi.g_02028
OG0001188	Prbm.g_02147	Prbi.g_02031
OG0001189	Prbm.g_02164	Prbi.g_02048
OG0001190	Prbm.g_02169	Prbi.g_02052
OG0001191	Prbm.g_02179	Prbi.g_02062
OG0001192	Prbm.g_02184	Prbi.g_02067
OG0001193	Prbm.g_02197	Prbi.g_02077
OG0001194	Prbm.g_02198	Prbi.g_02078
OG0001195	Prbm.g_02199	Prbi.g_02079
OG0001196	Prbm.g_02219	Prbi.g_02092
OG0001197	Prbm.g_02221	Prbi.g_02093
OG0001198	Prbm.g_02230	Prbi.g_02100
OG0001199	Prbm.g_00131	Prbi.g_00081
OG0001200	Prbm.g_00133	Prbi.g_00083
OG0001201	Prbm.g_00165	Prbi.g_00115
OG0001202	Prbm.g_00259	Prbi.g_00223
OG0001203	Prbm.g_00298	Prbi.g_00262
OG0001204	Prbm.g_00304	Prbi.g_00267
OG0001205	Prbm.g_00455	Prbi.g_00446
OG0001206	Prbm.g_00491	Prbi.g_00464
OG0001207	Prbm.g_00502	Prbi.g_00480
OG0001208	Prbm.g_00508	Prbi.g_00485
OG0001209	Prbm.g_00568	Prbi.g_00538
OG0001210	Prbm.g_00573	Prbi.g_00543
OG0001211	Prbm.g_00583	Prbi.g_00553
OG0001212	Prbm.g_00626	Prbi.g_00598
OG0001213	Prbm.g_00660	Prbi.g_00631
OG0001214	Prbm.g_00668	Prbi.g_00640
OG0001215	Prbm.g_00727	Prbi.g_00693
OG0001216	Prbm.g_00744	Prbi.g_00747
OG0001217	Prbm.g_00111	Prbi.g_00792
OG0001218	Prbm.g_00785	Prbi.g_00800
OG0001219	Prbm.g_00957	Prbi.g_00835
OG0001220	Prbm.g_00867	Prbi.g_00899
OG0001221	Prbm.g_00941	Prbi.g_00962
OG0001222	Prbm.g_00889	Prbi.g_01001
OG0001223	Prbm.g_01005	Prbi.g_01027
OG0001224	Prbm.g_01060	Prbi.g_01082
OG0001225	Prbm.g_01062	Prbi.g_01084
OG0001226	Prbm.g_01945	Prbi.g_01111
OG0001227	Prbm.g_01085	Prbi.g_01130
OG0001228	Prbm.g_01498	Prbi.g_01252
OG0001229	Prbm.g_01176	Prbi.g_01437
OG0001230	Prbm.g_01701	Prbi.g_01581
OG0001231	Prbm.g_00789	Prbi.g_01687
OG0001232	Prbm.g_01862	Prbi.g_01810
OG0001233	Prbm.g_01882	Prbi.g_01830
OG0001234	Prbm.g_01964	Prbi.g_01864
OG0001235	Prbm.g_01968	Prbi.g_01874
OG0001236	Prbm.g_02071	Prbi.g_01972
OG0001237	Prbm.g_02075	Prbi.g_01976
OG0001238	Prbm.g_02180	Prbi.g_02063
OG0001239	Prbm.g_00128	Prbi.g_00078
OG0001240	Prbm.g_00150	Prbi.g_00100
OG0001241	Prbm.g_00159	Prbi.g_00108
OG0001242	Prbm.g_00178	Prbi.g_00127
OG0001243	Prbm.g_00185	Prbi.g_00133
OG0001244	Prbm.g_00201	Prbi.g_00149
OG0001245	Prbm.g_01353	Prbi.g_00404
OG0001246	Prbm.g_00538	Prbi.g_00507
OG0001247	Prbm.g_00719	Prbi.g_00686
OG0001248	Prbm.g_00722	Prbi.g_00688
OG0001249	Prbm.g_00395	Prbi.g_00825
OG0001251	Prbm.g_01937	Prbi.g_00935
OG0001252	Prbm.g_01055	Prbi.g_01077
OG0001253	Prbm.g_01806	Prbi.g_01131
OG0001254	Prbm.g_01912	Prbi.g_01176
OG0001255	Prbm.g_01566	Prbi.g_01191
OG0001256	Prbm.g_01797	Prbi.g_01680
OG0001257	Prbm.g_01802	Prbi.g_01686
OG0001258	Prbm.g_01838	Prbi.g_01784
OG0001259	Prbm.g_01880	Prbi.g_01828
OG0001260	Prbm.g_01897	Prbi.g_01844
OG0001261	Prbm.g_02024	Prbi.g_01930
OG0001262	Prbm.g_02162	Prbi.g_02046
OG0001263	Prbm.g_00188	Prbi.g_00136
OG0001264	Prbm.g_00529, Prbm.g_00530, Prbm.g_00036, Prbm.g_01982, Prbm.g_01828, Prbm.g_01595, Prbm.g_01985, Prbm.g_00532, Prbm.g_01289, Prbm.g_01287	Prbi.g_00047, Prbi.g_01743
OG0001269	Prbm.g_00866	Prbi.g_00383
OG0001273	Prbm.g_00662	Prbi.g_00634
OG0001277	Prbm.g_02207	Prbi.g_01119
OG0001279	Prbm.g_01171	Prbi.g_01332
OG0001280	Prbm.g_01610	Prbi.g_01390
OG0001282	Prbm.g_01661	Prbi.g_01440
OG0001283	Prbm.g_02215	Prbi.g_01459
OG0001284	Prbm.g_01783	Prbi.g_01660
OG0001285	Prbm.g_01865	Prbi.g_01813
OG0001286	Prbm.g_02037	Prbi.g_01942
OG0001287	Prbm.g_02096	Prbi.g_01996
OG0001288	Prbm.g_02106	Prbi.g_02005
OG0001289	Prbm.g_00144	Prbi.g_00094
OG0001290	Prbm.g_00158	Prbi.g_00107
OG0001294	Prbm.g_01649, Prbm.g_01584	Prbi.g_00402
OG0001295	Prbm.g_01574	Prbi.g_00469
OG0001296	Prbm.g_00543	Prbi.g_00512
OG0001297	Prbm.g_00548	Prbi.g_00517
OG0001299	Prbm.g_00698	Prbi.g_00669
OG0001300	Prbm.g_00731	Prbi.g_00696
OG0001301	Prbm.g_00733	Prbi.g_00699
OG0001302	Prbm.g_00955	Prbi.g_00834
OG0001303	Prbm.g_01273	Prbi.g_01041
OG0001304	Prbm.g_01046	Prbi.g_01071
OG0001305	Prbm.g_00884	Prbi.g_01090
OG0001306	Prbm.g_01564	Prbi.g_01193
OG0001307	Prbm.g_01631	Prbi.g_01422
OG0001308	Prbm.g_01720	Prbi.g_01601
OG0001309	Prbm.g_00552	Prbi.g_01684
OG0001310	Prbm.g_01852	Prbi.g_01799
OG0001311	Prbm.g_01038	Prbi.g_01063
OG0001312	Prbm.g_00966	Prbi.g_00990
OG0001314	Prbm.g_01169	Prbi.g_00723, Prbi.g_00783
OG0001315	Prbm.g_02056	Prbi.g_00068
OG0001316	Prbm.g_00199	Prbi.g_00148
OG0001317	Prbm.g_00294	Prbi.g_00258
OG0001318	Prbm.g_00316	Prbi.g_00280
OG0001320	Prbm.g_01415, Prbm.g_01164	Prbi.g_00406
OG0001321	Prbm.g_00461	Prbi.g_00452
OG0001322	Prbm.g_00462	Prbi.g_00453
OG0001324	Prbm.g_00732	Prbi.g_00697
OG0001325	Prbm.g_00747	Prbi.g_00750
OG0001326	Prbm.g_01929	Prbi.g_00923
OG0001327	Prbm.g_00918	Prbi.g_01102
OG0001328	Prbm.g_00937	Prbi.g_01129
OG0001329	Prbm.g_01805	Prbi.g_01169
OG0001330	Prbm.g_01604	Prbi.g_01362
OG0001331	Prbm.g_01666	Prbi.g_01445
OG0001332	Prbm.g_01755	Prbi.g_01633
OG0001334	Prbm.g_02061	Prbi.g_01962
OG0001335	Prbm.g_02062	Prbi.g_01963
OG0001336	Prbm.g_02216	Prbi.g_02089
OG0001339	Prbm.g_00161	Prbi.g_00110
OG0001340	Prbm.g_00388	Prbi.g_00352
OG0001341	Prbm.g_00091	Prbi.g_00790
OG0001342	Prbm.g_01091	Prbi.g_00829
OG0001343	Prbm.g_00909	Prbi.g_00932
OG0001344	Prbm.g_01544	Prbi.g_01211
OG0001345	Prbm.g_01528	Prbi.g_01226
OG0001346	Prbm.g_01612	Prbi.g_01392
OG0001348	Prbm.g_01122	Prbi.g_01707
OG0001350	Prbm.g_00297	Prbi.g_00261
OG0001351	Prbm.g_00481	Prbi.g_00455
OG0001352	Prbm.g_00714	Prbi.g_00683
OG0001354	Prbm.g_00998	Prbi.g_01019
OG0001355	Prbm.g_01804	Prbi.g_01724
OG0001356	Prbm.g_01145, Prbm.g_01433	Prbi.g_01301
OG0001359	Prbm.g_00910	Prbi.g_00933
OG0001360	Prbm.g_01526	Prbi.g_01132
OG0001362	Prbm.g_01724	Prbi.g_01605
OG0001363	Prbm.g_00487	Prbi.g_01607
OG0001365	Prbm.g_02173	Prbi.g_02056
OG0001369	Prbm.g_00149	Prbi.g_01522, Prbi.g_00099
OG0001370	Prbm.g_01208	Prbi.g_00461
OG0001371	Prbm.g_00713	Prbi.g_00682
OG0001373	Prbm.g_01928	Prbi.g_00922
OG0001374	Prbm.g_01936	Prbi.g_00930
OG0001375	Prbm.g_00908	Prbi.g_00931
OG0001376	Prbm.g_00896	Prbi.g_01096
OG0001377	Prbm.g_00897	Prbi.g_01097
OG0001378	Prbm.g_00443	Prbi.g_01141
OG0001380	Prbm.g_01573	Prbi.g_01427
OG0001381	Prbm.g_01658	Prbi.g_01433
OG0001384	Prbm.g_01124, Prbm.g_01110, Prbm.g_01445, Prbm.g_01461	Prbi.g_00778, Prbi.g_01677
OG0001385	Prbm.g_01925	Prbi.g_00919
OG0001386	Prbm.g_01926	Prbi.g_00920
OG0001387	Prbm.g_01927	Prbi.g_00921
OG0001388	Prbm.g_01930	Prbi.g_00924
OG0001389	Prbm.g_01931	Prbi.g_00925
OG0001390	Prbm.g_01932	Prbi.g_00926
OG0001391	Prbm.g_01933	Prbi.g_00927
OG0001392	Prbm.g_01934	Prbi.g_00928
OG0001393	Prbm.g_01935	Prbi.g_00929
OG0001394	Prbm.g_00945	Prbi.g_00966
OG0001395	Prbm.g_01049	Prbi.g_01073
OG0001397	Prbm.g_01725	Prbi.g_01606
OG0001399	Prbm.g_00080	Prbi.g_01884, Prbi.g_00155, Prbi.g_00722, Prbi.g_01866
OG0001402	Prbm.g_00655	Prbi.g_00808
OG0001403	Prbm.g_00030	Prbi.g_00030
OG0001404	Prbm.g_00125	Prbi.g_00075
OG0001405	Prbm.g_00381	Prbi.g_00350
OG0001406	Prbm.g_00895	Prbi.g_01095
OG0001407	Prbm.g_00900	Prbi.g_01109
OG0001408	Prbm.g_00104	Prbi.g_01114
OG0001409	Prbm.g_01540	Prbi.g_01214
OG0001410	Prbm.g_01632	Prbi.g_01423
OG0001413	Prbm.g_00790	Prbi.g_01675
OG0001414	Prbm.g_00288	Prbi.g_00253
OG0001415	Prbm.g_00290	Prbi.g_00255
OG0001417	Prbm.g_01583	Prbi.g_00471
OG0001418	Prbm.g_00720	Prbi.g_00687
OG0001419	Prbm.g_00781	Prbi.g_01110
OG0001420	Prbm.g_01159	Prbi.g_01150
OG0001421	Prbm.g_01798	Prbi.g_01681
OG0001422	Prbm.g_01080	Prbi.g_01705
OG0001424	Prbm.g_01482	Prbi.g_00936
OG0001425	Prbm.g_02183	Prbi.g_02066
OG0001428	Prbm.g_00231	Prbi.g_00196
OG0001429	Prbm.g_00958	Prbi.g_00836
OG0001430	Prbm.g_00898	Prbi.g_01356
OG0001431	Prbm.g_01181	Prbi.g_01360
OG0001432	Prbm.g_01027	Prbi.g_01673
OG0001433	Prbm.g_01146, Prbm.g_01432	Prbi.g_01302
OG0001435	Prbm.g_00925	Prbi.g_00947
OG0001437	Prbm.g_00289	Prbi.g_00254
OG0001439	Prbm.g_00363	Prbi.g_00331
OG0001441	Prbm.g_00555	Prbi.g_00524
OG0001442	Prbm.g_01690	Prbi.g_00781
OG0001446	Prbm.g_00136	Prbi.g_00086
OG0001447	Prbm.g_00186	Prbi.g_00134
OG0001450	Prbm.g_00724	Prbi.g_00690
OG0001451	Prbm.g_00878	Prbi.g_00908
OG0001453	Prbm.g_01008	Prbi.g_01031
OG0001454	Prbm.g_01346	Prbi.g_01125
OG0001455	Prbm.g_00048	Prbi.g_01163
OG0001456	Prbm.g_01592	Prbi.g_01184
OG0001457	Prbm.g_01591	Prbi.g_01185
OG0001458	Prbm.g_01590	Prbi.g_01186
OG0001459	Prbm.g_01438	Prbi.g_01344
OG0001460	Prbm.g_01431, Prbm.g_01147	Prbi.g_01303
OG0001461	Prbm.g_00071	Prbi.g_01545
OG0001463	Prbm.g_00343	Prbi.g_00310
OG0001464	Prbm.g_00768	Prbi.g_00353
OG0001466	Prbm.g_01186	Prbi.g_00780
OG0001467	Prbm.g_00117	Prbi.g_00826
OG0001468	Prbm.g_00907	Prbi.g_01100
OG0001471	Prbm.g_01585	Prbi.g_01676
OG0001472	Prbm.g_00893	Prbi.g_01683
OG0001473	Prbm.g_01645	Prbi.g_02013
OG0001474	Prbm.g_00405	Prbi.g_00364
OG0001475	Prbm.g_02136	Prbi.g_01472
OG0001480	Prbm.g_01189	Prbi.g_00393
OG0001481	Prbm.g_01071	Prbi.g_00397
OG0001482	Prbm.g_01083	Prbi.g_00458
OG0001484	Prbm.g_01315	Prbi.g_01369
OG0001485	Prbm.g_01182	Prbi.g_01725
OG0001486	Prbm.g_01551	Prbi.g_01205
OG0001490	Prbm.g_00063	Prbi.g_00048
OG0001491	Prbm.g_00950	Prbi.g_00832
OG0001495	Prbm.g_01971	Prbi.g_01871
OG0001499	Prbm.g_00113	Prbi.g_00067
OG0001500	Prbm.g_00321	Prbi.g_00287
OG0001501	Prbm.g_01326	Prbi.g_00709
OG0001503	Prbm.g_01123	Prbi.g_01181
OG0001504	Prbm.g_01439	Prbi.g_01345
OG0001506	Prbm.g_01752	Prbi.g_01631
OG0001507	Prbm.g_01157	Prbi.g_01739
OG0001508	Prbm.g_02139	Prbi.g_01473
OG0001513	Prbm.g_00046	Prbi.g_01761
OG0001520	Prbm.g_00467	Prbi.g_00416
OG0001521	Prbm.g_01479, Prbm.g_01023	Prbi.g_00791
OG0001522	Prbm.g_00847	Prbi.g_00880
OG0001523	Prbm.g_01915	Prbi.g_01178
OG0001524	Prbm.g_01916	Prbi.g_01179
OG0001526	Prbm.g_00952	Prbi.g_01278
OG0001548	Prbm.g_01100	Prbi.g_00823
OG0001550	Prbm.g_01314	Prbi.g_01166
OG0001551	Prbm.g_01922	Prbi.g_01183
OG0001552	Prbm.g_01918	Prbi.g_01271
OG0001553	Prbm.g_01707	Prbi.g_01586
OG0001555	Prbm.g_01826	Prbi.g_01695
OG0001564	Prbm.g_02124	Prbi.g_01485
OG0001566	Prbm.g_00710	Prbi.g_00679
OG0001569	Prbm.g_01311	Prbi.g_01137
OG0001570	Prbm.g_01241, Prbm.g_01240	Prbi.g_01152
OG0001571	Prbm.g_01388	Prbi.g_01159
OG0001581	Prbm.g_01098	Prbi.g_00168
OG0001584	Prbm.g_00804	Prbi.g_00982
OG0001585	Prbm.g_01458, Prbm.g_01370	Prbi.g_01336
OG0001595	Prbm.g_00124	Prbi.g_00074
OG0001596	Prbm.g_00132	Prbi.g_00082
OG0001597	Prbm.g_01749	Prbi.g_00386
OG0001598	Prbm.g_01067	Prbi.g_00427
OG0001599	Prbm.g_00489	Prbi.g_00462
OG0001600	Prbm.g_00545	Prbi.g_00514
OG0001601	Prbm.g_00708	Prbi.g_00677
OG0001603	Prbm.g_00954	Prbi.g_00833
OG0001604	Prbm.g_00938	Prbi.g_00959
OG0001606	Prbm.g_01135	Prbi.g_01116
OG0001607	Prbm.g_01196	Prbi.g_01180
OG0001608	Prbm.g_01112	Prbi.g_01430
OG0001609	Prbm.g_01750	Prbi.g_01629
OG0001610	Prbm.g_01754	Prbi.g_01632
OG0001611	Prbm.g_01137	Prbi.g_01693
OG0001613	Prbm.g_02055	Prbi.g_01957
OG0001626	Prbm.g_01339	Prbi.g_00789
OG0001629	Prbm.g_01155	Prbi.g_00803
OG0001630	Prbm.g_00915	Prbi.g_00940
OG0001631	Prbm.g_00770	Prbi.g_01105
OG0001632	Prbm.g_01162	Prbi.g_01335
OG0001633	Prbm.g_01946	Prbi.g_01436
OG0001648	Prbm.g_01819	Prbi.g_00396
OG0001649	Prbm.g_00899	Prbi.g_01107
OG0001651	Prbm.g_01109	Prbi.g_01691
OG0001662	Prbm.g_01286	Prbi.g_01147
OG0001663	Prbm.g_01567	Prbi.g_01190
OG0001664	Prbm.g_01655	Prbi.g_01770, Prbi.g_01317
OG0001665	Prbm.g_01657	Prbi.g_01320, Prbi.g_01767
OG0001667	Prbm.g_01180	Prbi.g_01365
OG0001668	Prbm.g_01909	Prbi.g_01543, Prbi.g_01762
OG0001684	Prbm.g_00396	Prbi.g_00591
OG0001688	Prbm.g_01018, Prbm.g_01481	Prbi.g_01104
OG0001695	Prbm.g_02203	Prbi.g_01299, Prbi.g_01550
OG0001696	Prbm.g_00879	Prbi.g_00909
OG0001698	Prbm.g_01686	Prbi.g_01103
OG0001706	Prbm.g_01347	Prbi.g_01044
OG0001708	Prbm.g_01568	Prbi.g_01189
OG0001710	Prbm.g_00079	Prbi.g_01867
OG0001711	Prbm.g_01244	Prbi.g_00157
OG0001718	Prbm.g_01136	Prbi.g_00387
OG0001719	Prbm.g_01332	Prbi.g_00414
OG0001721	Prbm.g_01811	Prbi.g_00794
OG0001722	Prbm.g_00913	Prbi.g_00938
OG0001723	Prbm.g_01815	Prbi.g_01333
OG0001724	Prbm.g_01362, Prbm.g_01367	Prbi.g_01548
OG0001725	Prbm.g_01285	Prbi.g_00413
OG0001727	Prbm.g_01250	Prbi.g_01751
OG0001740	Prbm.g_02205	Prbi.g_01298, Prbi.g_01551
OG0001742	Prbm.g_01316	Prbi.g_00400
OG0001743	Prbm.g_01380	Prbi.g_01145
OG0001744	Prbm.g_01327	Prbi.g_01377
OG0001758	Prbm.g_01903	Prbi.g_01756
OG0001770	Prbm.g_01904	Prbi.g_01537
OG0001772	Prbm.g_01317	Prbi.g_02019, Prbi.g_00423
OG0001773	Prbm.g_01242	Prbi.g_01697
OG0001774	Prbm.g_00711	Prbi.g_00680
OG0001775	Prbm.g_00112	Prbi.g_01112
OG0001776	Prbm.g_01092	Prbi.g_01143
OG0001778	Prbm.g_01628	Prbi.g_01359
OG0001779	Prbm.g_01201	Prbi.g_01378
OG0001781	Prbm.g_01028, Prbm.g_01323	Prbi.g_01706
OG0001782	Prbm.g_00531, Prbm.g_01288	Prbi.g_00739
OG0001819	Prbm.g_01074	Prbi.g_00415
OG0001820	Prbm.g_01193	Prbi.g_01328
OG0001821	Prbm.g_01166	Prbi.g_00795
OG0001822	Prbm.g_01024	Prbi.g_00815
OG0001823	Prbm.g_01255	Prbi.g_00911
OG0001824	Prbm.g_00775	Prbi.g_01052
OG0001825	Prbm.g_01068	Prbi.g_01113
OG0001826	Prbm.g_00782	Prbi.g_01115
OG0001827	Prbm.g_01082	Prbi.g_01118
OG0001828	Prbm.g_00105	Prbi.g_01140
OG0001829	Prbm.g_01154	Prbi.g_01144
OG0001830	Prbm.g_01188	Prbi.g_01162
OG0001831	Prbm.g_01097	Prbi.g_01173
OG0001832	Prbm.g_01252	Prbi.g_01353
OG0001833	Prbm.g_01659	Prbi.g_01438
OG0001875	Prbm.g_01902	Prbi.g_01757
OG0001876	Prbm.g_01901	Prbi.g_01758
OG0001920	Prbm.g_01350	Prbi.g_00710
OG0001982	Prbm.g_01818	Prbi.g_00392
OG0002028	Prbm.g_00786	Prbi.g_01047
OG0002033	Prbm.g_00066, Prbm.g_00077, Prbm.g_00089	Prbi.g_01885, Prbi.g_01410, Prbi.g_00152
OG0002062	Prbm.g_01440	Prbi.g_01754
OG0002147	Prbm.g_01361	Prbi.g_00711
OG0002249	Prbm.g_01466	Prbi.g_00732
OG0002267	Prbm.g_01398	Prbi.g_01346
OG0002273	Prbm.g_01194	Prbi.g_01525, Prbi.g_00166
OG0002325	Prbm.g_01319	Prbi.g_01367
OG0002346	Prbm.g_01654	Prbi.g_01766, Prbi.g_01321
OG0002372	Prbm.g_01917	Prbi.g_01700
OG0002380	Prbm.g_01309	Prbi.g_00425
OG0002399	Prbm.g_01448	Prbi.g_01531
OG0002423	Prbm.g_01378	Prbi.g_01307
OG0002427	Prbm.g_01113	Prbi.g_01308
OG0002428	Prbm.g_01472	Prbi.g_00713
OG0002626	Prbm.g_00471	Prbi.g_01752
OG0002839	Prbm.g_01300, Prbm.g_01463	Prbi.g_01285, Prbi.g_01564
OG0002841	Prbm.g_01451	Prbi.g_00727
OG0002902	Prbm.g_00038	Prbi.g_01043
OG0003652	Prbm.g_00062	Prbi.g_01878
