Orthogroup	Syag	Syar
OG0001145	Syag.g_01169	Syar.g_02769
OG0001146	Syag.g_01218	Syar.g_02782
OG0001147	Syag.g_01360	Syar.g_01276
OG0001148	Syag.g_01539	Syar.g_01459
OG0001149	Syag.g_01540	Syar.g_01458
OG0001150	Syag.g_01541	Syar.g_01457
OG0001151	Syag.g_01554	Syar.g_01238
OG0001152	Syag.g_01555	Syar.g_01237
OG0001153	Syag.g_01375	Syar.g_01398
OG0001154	Syag.g_01374	Syar.g_01397
OG0001155	Syag.g_01616	Syar.g_01211
OG0001156	Syag.g_01619	Syar.g_01185
OG0001157	Syag.g_01620	Syar.g_01184
OG0001158	Syag.g_01621	Syar.g_01183
OG0001159	Syag.g_01622, Syag.g_01625	Syar.g_01182
OG0001160	Syag.g_01666	Syar.g_02908
OG0001161	Syag.g_02163	Syar.g_00382
OG0001162	Syag.g_01238	Syar.g_03081
OG0001163	Syag.g_01674	Syar.g_02917
OG0001164	Syag.g_01680	Syar.g_02922
OG0001165	Syag.g_01685	Syar.g_02927
OG0001166	Syag.g_01715	Syar.g_02959
OG0001167	Syag.g_02383	Syar.g_02982
OG0001168	Syag.g_01740	Syar.g_02983
OG0001169	Syag.g_01742	Syar.g_02985
OG0001170	Syag.g_01744	Syar.g_02987
OG0001171	Syag.g_01755	Syar.g_02999
OG0001172	Syag.g_02693	Syar.g_00143
OG0001173	Syag.g_02694	Syar.g_00142
OG0001174	Syag.g_02703	Syar.g_00134
OG0001175	Syag.g_02704	Syar.g_00133
OG0001176	Syag.g_02723	Syar.g_01025
OG0001177	Syag.g_02720	Syar.g_01023
OG0001178	Syag.g_01694	Syar.g_02943
OG0001179	Syag.g_02754	Syar.g_01055
OG0001181	Syag.g_02784	Syar.g_01082
OG0001182	Syag.g_02793	Syar.g_01090
OG0001183	Syag.g_02798	Syar.g_01096
OG0001184	Syag.g_02428	Syar.g_00653
OG0001185	Syag.g_02399	Syar.g_00614
OG0001186	Syag.g_02364	Syar.g_00562
OG0001187	Syag.g_02361	Syar.g_00548
OG0001188	Syag.g_02359	Syar.g_00546
OG0001189	Syag.g_02334	Syar.g_00525
OG0001190	Syag.g_02126	Syar.g_00330
OG0001191	Syag.g_02142	Syar.g_00349
OG0001192	Syag.g_02149	Syar.g_00356
OG0001193	Syag.g_02182	Syar.g_00711
OG0001194	Syag.g_02185	Syar.g_00622
OG0001195	Syag.g_02186	Syar.g_00623
OG0001196	Syag.g_02254	Syar.g_00453
OG0001197	Syag.g_02256	Syar.g_00455
OG0001198	Syag.g_02269	Syar.g_00467
OG0001199	Syag.g_01825	Syar.g_03045
OG0001200	Syag.g_01827	Syar.g_03047
OG0001201	Syag.g_01886	Syar.g_03120
OG0001202	Syag.g_02032	Syar.g_00991
OG0001203	Syag.g_01783	Syar.g_03021
OG0001204	Syag.g_02673	Syar.g_00154
OG0001207	Syag.g_01536	Syar.g_01462
OG0001208	Syag.g_01526	Syar.g_01471
OG0001211	Syag.g_00272	Syar.g_02323
OG0001212	Syag.g_00334	Syar.g_02027
OG0001213	Syag.g_00394	Syar.g_02239
OG0001214	Syag.g_00412	Syar.g_02420
OG0001215	Syag.g_01014	Syar.g_00965
OG0001216	Syag.g_00920	Syar.g_01909
OG0001217	Syag.g_00151	Syar.g_02852
OG0001218	Syag.g_01364	Syar.g_01388
OG0001219	Syag.g_00767	Syar.g_02585
OG0001222	Syag.g_00797	Syar.g_02552
OG0001223	Syag.g_00843	Syar.g_02505
OG0001224	Syag.g_00969	Syar.g_01361
OG0001225	Syag.g_00971	Syar.g_01929
OG0001226	Syag.g_01835	Syar.g_03054
OG0001227	Syag.g_01240	Syar.g_02213
OG0001230	Syag.g_01430	Syar.g_02816
OG0001231	Syag.g_02289	Syar.g_00485
OG0001232	Syag.g_01724	Syar.g_02968
OG0001233	Syag.g_01745	Syar.g_02988
OG0001235	Syag.g_02715	Syar.g_01019
OG0001236	Syag.g_02432	Syar.g_00657
OG0001237	Syag.g_02426	Syar.g_00652
OG0001238	Syag.g_02144	Syar.g_00351
OG0001239	Syag.g_01822	Syar.g_03043
OG0001240	Syag.g_01869	Syar.g_03101
OG0001241	Syag.g_01879	Syar.g_03149, Syar.g_03112
OG0001243	Syag.g_01920	Syar.g_00051
OG0001244	Syag.g_01948	Syar.g_00075
OG0001245	Syag.g_00213	Syar.g_00999
OG0001246	Syag.g_01498	Syar.g_01910
OG0001247	Syag.g_00710	Syar.g_02024
OG0001248	Syag.g_00175	Syar.g_02059
OG0001249	Syag.g_02837	Syar.g_01113
OG0001250	Syag.g_00725	Syar.g_01819, Syar.g_03240
OG0001251	Syag.g_00472	Syar.g_02575
OG0001252	Syag.g_00960	Syar.g_01372
OG0001253	Syag.g_00094	Syar.g_02015
OG0001254	Syag.g_02165	Syar.g_02233
OG0001255	Syag.g_00440	Syar.g_01746
OG0001256	Syag.g_01673	Syar.g_02915
OG0001257	Syag.g_00217	Syar.g_00807, Syar.g_02468, Syar.g_02269
OG0001258	Syag.g_01683	Syar.g_02925
OG0001259	Syag.g_01743	Syar.g_02986
OG0001260	Syag.g_01763	Syar.g_03007
OG0001262	Syag.g_02336	Syar.g_00527
OG0001263	Syag.g_01923	Syar.g_00054
OG0001265	Syag.g_01910	Syar.g_00041
OG0001266	Syag.g_02036	Syar.g_00987
OG0001267	Syag.g_02598	Syar.g_00225
OG0001268	Syag.g_02850	Syar.g_01124
OG0001269	Syag.g_00480	Syar.g_00688
OG0001270	Syag.g_00030	Syar.g_01175
OG0001271	Syag.g_01353	Syar.g_01270
OG0001272	Syag.g_01522	Syar.g_01475
OG0001273	Syag.g_00405	Syar.g_02413
OG0001274	Syag.g_02076	Syar.g_00929
OG0001275	Syag.g_00857	Syar.g_02490
OG0001276	Syag.g_00874	Syar.g_01797
OG0001278	Syag.g_01054	Syar.g_01720
OG0001279	Syag.g_00490	Syar.g_02841
OG0001280	Syag.g_01189	Syar.g_03317
OG0001281	Syag.g_01219	Syar.g_02783
OG0001282	Syag.g_01538	Syar.g_01460, Syar.g_01351
OG0001283	Syag.g_02248	Syar.g_00447
OG0001284	Syag.g_01656	Syar.g_02900
OG0001285	Syag.g_00142, Syag.g_02205	Syar.g_02972
OG0001286	Syag.g_02778	Syar.g_01077
OG0001287	Syag.g_02391	Syar.g_00606
OG0001288	Syag.g_02373	Syar.g_00591
OG0001289	Syag.g_01850	Syar.g_03080
OG0001290	Syag.g_01878	Syar.g_03111
OG0001291	Syag.g_01933	Syar.g_00064
OG0001292	Syag.g_02667	Syar.g_00160
OG0001293	Syag.g_02625	Syar.g_00198
OG0001294	Syag.g_00593	Syar.g_01687
OG0001295	Syag.g_00968	Syar.g_00693
OG0001296	Syag.g_01492	Syar.g_01506
OG0001297	Syag.g_01488	Syar.g_01510
OG0001298	Syag.g_00309	Syar.g_02210
OG0001299	Syag.g_00582	Syar.g_01915
OG0001303	Syag.g_00769	Syar.g_02583
OG0001304	Syag.g_00890	Syar.g_01557
OG0001305	Syag.g_00981	Syar.g_01937
OG0001306	Syag.g_01160	Syar.g_01521
OG0001307	Syag.g_00577	Syar.g_02591
OG0001308	Syag.g_01406	Syar.g_02798
OG0001309	Syag.g_01482	Syar.g_00360
OG0001311	Syag.g_00876	Syar.g_01795
OG0001312	Syag.g_00779	Syar.g_02569
OG0001313	Syag.g_00391	Syar.g_01264
OG0001315	Syag.g_02796	Syar.g_01094
OG0001317	Syag.g_01787	Syar.g_03025
OG0001318	Syag.g_02633	Syar.g_00186
OG0001319	Syag.g_02609	Syar.g_00215
OG0001325	Syag.g_00916	Syar.g_01577
OG0001326	Syag.g_02190, Syag.g_02195	Syar.g_00632
OG0001329	Syag.g_00498	Syar.g_02337
OG0001331	Syag.g_01543	Syar.g_01455
OG0001334	Syag.g_02807	Syar.g_03166
OG0001336	Syag.g_02249	Syar.g_00448
OG0001337	Syag.g_02835	Syar.g_01112
OG0001338	Syag.g_02818	Syar.g_03232
OG0001339	Syag.g_01881	Syar.g_03114
OG0001343	Syag.g_00562	Syar.g_03210
OG0001345	Syag.g_01108	Syar.g_01958
OG0001346	Syag.g_01193	Syar.g_02778
OG0001347	Syag.g_02350	Syar.g_00565
OG0001348	Syag.g_00941	Syar.g_02259
OG0001351	Syag.g_00055	Syar.g_01420
OG0001353	Syag.g_00716	Syar.g_01809
OG0001354	Syag.g_00830	Syar.g_02520
OG0001356	Syag.g_00942	Syar.g_00176
OG0001358	Syag.g_00374	Syar.g_02262
OG0001359	Syag.g_00561	Syar.g_03211
OG0001360	Syag.g_01106	Syar.g_01961
OG0001361	Syag.g_01111	Syar.g_01955
OG0001364	Syag.g_02448	Syar.g_00284
OG0001365	Syag.g_02131	Syar.g_00335
OG0001366	Syag.g_01718	Syar.g_02962
OG0001370	Syag.g_02204	Syar.g_00013
OG0001373	Syag.g_02194	Syar.g_00631
OG0001374	Syag.g_02202	Syar.g_00642
OG0001376	Syag.g_02153	Syar.g_02600
OG0001377	Syag.g_02152	Syar.g_02599
OG0001378	Syag.g_00028	Syar.g_01174
OG0001379	Syag.g_01183	Syar.g_02772
OG0001383	Syag.g_01776	Syar.g_01880
OG0001383	Syag.g_01775, Syag.g_02087, Syag.g_02090	Syar.g_03016
OG0001385	Syag.g_02191	Syar.g_00628
OG0001386	Syag.g_02192	Syar.g_00629
OG0001387	Syag.g_02193	Syar.g_00630
OG0001388	Syag.g_02196	Syar.g_00635
OG0001389	Syag.g_02197	Syar.g_00636
OG0001390	Syag.g_02198	Syar.g_00637
OG0001391	Syag.g_02199	Syar.g_00638
OG0001392	Syag.g_02200	Syar.g_00640
OG0001393	Syag.g_02201	Syar.g_00641
OG0001394	Syag.g_00635	Syar.g_02608
OG0001395	Syag.g_00898	Syar.g_01561
OG0001396	Syag.g_02349	Syar.g_00566
OG0001401	Syag.g_00720	Syar.g_01813
OG0001402	Syag.g_00379	Syar.g_02252
OG0001403	Syag.g_02308	Syar.g_00504
OG0001406	Syag.g_02154	Syar.g_02601
OG0001408	Syag.g_00450	Syar.g_02042
OG0001411	Syag.g_02424	Syar.g_02761, Syar.g_02360
OG0001412	Syag.g_02351	Syar.g_00564
OG0001413	Syag.g_00224	Syar.g_02062, Syar.g_02063
OG0001416	Syag.g_01198	Syar.g_00433
OG0001417	Syag.g_00829	Syar.g_01885
OG0001420	Syag.g_01465	Syar.g_02680
OG0001428	Syag.g_01981	Syar.g_00108
OG0001429	Syag.g_00770	Syar.g_02582
OG0001432	Syag.g_00448	Syar.g_02064, Syar.g_02123
OG0001433	Syag.g_00943	Syar.g_00173
OG0001435	Syag.g_00605	Syar.g_01621
OG0001436	Syag.g_02453	Syar.g_03234
OG0001438	Syag.g_02583	Syar.g_00240
OG0001439	Syag.g_02554	Syar.g_00824
OG0001442	Syag.g_00648	Syar.g_02622
OG0001443	Syag.g_02157	Syar.g_00378
OG0001444	Syag.g_01863	Syar.g_03096
OG0001444	Syag.g_02380	Syar.g_03093
OG0001447	Syag.g_01921	Syar.g_00052
OG0001449	Syag.g_02676	Syar.g_01897
OG0001452	Syag.g_02638	Syar.g_00167
OG0001453	Syag.g_00849	Syar.g_02498
OG0001454	Syag.g_00204	Syar.g_02065, Syar.g_02122
OG0001456	Syag.g_02212	Syar.g_00643
OG0001457	Syag.g_02213	Syar.g_00644
OG0001458	Syag.g_02214	Syar.g_00645
OG0001459	Syag.g_00535	Syar.g_00418, Syar.g_02047
OG0001460	Syag.g_00944	Syar.g_00172
OG0001461	Syag.g_00521	Syar.g_02478
OG0001462	Syag.g_02315	Syar.g_00511
OG0001467	Syag.g_01322	Syar.g_01745
OG0001470	Syag.g_02420	Syar.g_02358, Syar.g_02369
OG0001471	Syag.g_02563	Syar.g_00830
OG0001474	Syag.g_02851	Syar.g_01125
OG0001475	Syag.g_02418	Syar.g_02370
OG0001477	Syag.g_00990	Syar.g_02277
OG0001478	Syag.g_01337	Syar.g_01259
OG0001478	Syag.g_01344	Syar.g_03184
OG0001479	Syag.g_02848	Syar.g_01122
OG0001480	Syag.g_00451	Syar.g_02013
OG0001482	Syag.g_00839	Syar.g_02511
OG0001486	Syag.g_01143	Syar.g_01537
OG0001487	Syag.g_01365	Syar.g_01389
OG0001488	Syag.g_01119	Syar.g_03222, Syar.g_01948
OG0001489	Syag.g_02789, Syag.g_00515	Syar.g_01087
OG0001492	Syag.g_01057	Syar.g_01717
OG0001493	Syag.g_01045	Syar.g_01725
OG0001495	Syag.g_02719	Syar.g_01022
OG0001496	Syag.g_00993	Syar.g_02279
OG0001497	Syag.g_00991	Syar.g_02278
OG0001498	Syag.g_00006	Syar.g_03286
OG0001502	Syag.g_00739	Syar.g_01840
OG0001504	Syag.g_00534	Syar.g_02046
OG0001507	Syag.g_01794, Syag.g_00083	Syar.g_03257, Syar.g_01540
OG0001508	Syag.g_02421	Syar.g_02372
OG0001510	Syag.g_02386	Syar.g_00601
OG0001511	Syag.g_01893	Syar.g_03129
OG0001512	Syag.g_01781	Syar.g_03020
OG0001513	Syag.g_02427	Syar.g_00995
OG0001514	Syag.g_00994	Syar.g_02280
OG0001515	Syag.g_01007	Syar.g_03266, Syar.g_02594
OG0001516	Syag.g_00579	Syar.g_01918
OG0001517	Syag.g_02844	Syar.g_01119
OG0001518	Syag.g_02146	Syar.g_00353
OG0001519	Syag.g_02161	Syar.g_00380, Syar.g_00002
OG0001520	Syag.g_00294	Syar.g_02053
OG0001525	Syag.g_00464	Syar.g_01315
OG0001527	Syag.g_00287	Syar.g_02309
OG0001528	Syag.g_02419	Syar.g_02371
OG0001529	Syag.g_02327	Syar.g_00518
OG0001530	Syag.g_01891	Syar.g_03127
OG0001531	Syag.g_01780	Syar.g_03019
OG0001532	Syag.g_01089	Syar.g_01978
OG0001533	Syag.g_01324, Syag.g_00026	Syar.g_01173
OG0001534	Syag.g_00891	Syar.g_01558
OG0001535	Syag.g_00871	Syar.g_01799
OG0001536	Syag.g_00805	Syar.g_02544
OG0001537	Syag.g_00629	Syar.g_02602
OG0001538	Syag.g_00672	Syar.g_02644
OG0001539	Syag.g_00601	Syar.g_01626
OG0001540	Syag.g_01925	Syar.g_00056
OG0001541	Syag.g_01990	Syar.g_00117
OG0001542	Syag.g_01999	Syar.g_00128
OG0001543	Syag.g_02058	Syar.g_00949
OG0001544	Syag.g_02158	Syar.g_00379, Syar.g_00001
OG0001545	Syag.g_02238	Syar.g_00865
OG0001546	Syag.g_01473	Syar.g_03276, Syar.g_02688
OG0001547	Syag.g_00753	Syar.g_01855
OG0001554	Syag.g_02124	Syar.g_00327
OG0001556	Syag.g_01096	Syar.g_00177
OG0001557	Syag.g_00636	Syar.g_02609
OG0001558	Syag.g_02292	Syar.g_00488
OG0001559	Syag.g_01890	Syar.g_03126
OG0001560	Syag.g_01877	Syar.g_03110
OG0001561	Syag.g_00878	Syar.g_01792
OG0001562	Syag.g_00863	Syar.g_02484
OG0001563	Syag.g_02772	Syar.g_01072
OG0001565	Syag.g_00449	Syar.g_03069
OG0001567	Syag.g_00752	Syar.g_01847
OG0001568	Syag.g_00754	Syar.g_01866
OG0001574	Syag.g_00285	Syar.g_02311
OG0001575	Syag.g_00290	Syar.g_02306
OG0001576	Syag.g_01233	Syar.g_02794
OG0001577	Syag.g_01146	Syar.g_01534
OG0001580	Syag.g_02112	Syar.g_00895
OG0001590	Syag.g_00404, Syag.g_00519	Syar.g_02412
OG0001591	Syag.g_00595	Syar.g_01685
OG0001592	Syag.g_02113	Syar.g_03309, Syar.g_00310
OG0001594	Syag.g_01304	Syar.g_00848, Syar.g_00374
OG0001614	Syag.g_02401	Syar.g_00617
OG0001616	Syag.g_01102	Syar.g_01964
OG0001617	Syag.g_00998	Syar.g_01972
OG0001618	Syag.g_00909	Syar.g_01298, Syar.g_01196, Syar.g_01571
OG0001619	Syag.g_00794	Syar.g_02556
OG0001620	Syag.g_02857	Syar.g_01131
OG0001621	Syag.g_02637	Syar.g_00169
OG0001622	Syag.g_02247	Syar.g_00446
OG0001623	Syag.g_02828	Syar.g_01694, Syar.g_01104
OG0001624	Syag.g_00164	Syar.g_02145
OG0001624	Syag.g_00443	Syar.g_01312, Syar.g_02156
OG0001625	Syag.g_02631	Syar.g_00192
OG0001634	Syag.g_00585	Syar.g_01691
OG0001636	Syag.g_02314	Syar.g_00510
OG0001637	Syag.g_00020	Syar.g_00971, Syar.g_02007
OG0001638	Syag.g_01700	Syar.g_03132, Syar.g_02949
OG0001639	Syag.g_01615	Syar.g_01212
OG0001640	Syag.g_00955	Syar.g_01377
OG0001641	Syag.g_00847	Syar.g_02500
OG0001642	Syag.g_00742	Syar.g_01387
OG0001643	Syag.g_00415	Syar.g_02423
OG0001644	Syag.g_00902	Syar.g_01876
OG0001645	Syag.g_01441	Syar.g_02340
OG0001645	Syag.g_00559	Syar.g_00803
OG0001647	Syag.g_02607	Syar.g_00217
OG0001652	Syag.g_02290	Syar.g_00486
OG0001653	Syag.g_01462, Syag.g_01866	Syar.g_03099
OG0001654	Syag.g_01613	Syar.g_01214
OG0001657	Syag.g_01962	Syar.g_00089
OG0001658	Syag.g_02125	Syar.g_00329
OG0001659	Syag.g_01093	Syar.g_01973
OG0001660	Syag.g_01899, Syag.g_02870	Syar.g_00029, Syar.g_01150, Syar.g_01155
OG0001671	Syag.g_02063	Syar.g_00943
OG0001672	Syag.g_01833	Syar.g_03053
OG0001673	Syag.g_01789	Syar.g_03028
OG0001675	Syag.g_00861	Syar.g_02486
OG0001677	Syag.g_02800	Syar.g_01097
OG0001678	Syag.g_02692	Syar.g_00144
OG0001680	Syag.g_01709	Syar.g_02953
OG0001682	Syag.g_00911	Syar.g_01573
OG0001692	Syag.g_01426	Syar.g_02812
OG0001694	Syag.g_02596	Syar.g_00227
OG0001695	Syag.g_02232	Syar.g_00864
OG0001702	Syag.g_01855	Syar.g_03087
OG0001703	Syag.g_01535	Syar.g_01463
OG0001712	Syag.g_00089	Syar.g_01846
OG0001713	Syag.g_01128	Syar.g_02147
OG0001715	Syag.g_00114	Syar.g_00804
OG0001717	Syag.g_01976	Syar.g_00103
OG0001726	Syag.g_00747	Syar.g_01863
OG0001729	Syag.g_01774	Syar.g_03015
OG0001730	Syag.g_01769	Syar.g_00837, Syar.g_00806
OG0001731	Syag.g_01640	Syar.g_02884
OG0001732	Syag.g_01069	Syar.g_00464, Syar.g_01702
OG0001733	Syag.g_00597	Syar.g_00179
OG0001734	Syag.g_00740	Syar.g_00188
OG0001735	Syag.g_00555	Syar.g_02469
OG0001737	Syag.g_02577	Syar.g_00855
OG0001738	Syag.g_02539	Syar.g_00717
OG0001739	Syag.g_02230	Syar.g_00862
OG0001741	Syag.g_00163	Syar.g_01311, Syar.g_02155
OG0001748	Syag.g_02065	Syar.g_00941
OG0001749	Syag.g_02461	Syar.g_00264
OG0001750	Syag.g_01864	Syar.g_03097, Syar.g_01648
OG0001752	Syag.g_01766	Syar.g_03214, Syar.g_03009
OG0001753	Syag.g_01760	Syar.g_00919, Syar.g_01879
OG0001754	Syag.g_00022	Syar.g_00973
OG0001755	Syag.g_01483	Syar.g_01515
OG0001756	Syag.g_02151	Syar.g_00840, Syar.g_01320
OG0001761	Syag.g_00361	Syar.g_01703, Syar.g_00182
OG0001762	Syag.g_00854	Syar.g_02493
OG0001763	Syag.g_00842	Syar.g_02506
OG0001764	Syag.g_00758	Syar.g_01870
OG0001766	Syag.g_02567	Syar.g_00902
OG0001767	Syag.g_02455	Syar.g_02733
OG0001768	Syag.g_02008	Syar.g_02918
OG0001771	Syag.g_00180	Syar.g_02677
OG0001783	Syag.g_02396	Syar.g_00611
OG0001784	Syag.g_01860	Syar.g_03090
OG0001786	Syag.g_01658	Syar.g_02903
OG0001787	Syag.g_01455	Syar.g_03272, Syar.g_01927
OG0001788	Syag.g_01452	Syar.g_02351
OG0001789	Syag.g_01191	Syar.g_02776
OG0001790	Syag.g_01153	Syar.g_01528
OG0001792	Syag.g_01063	Syar.g_01708
OG0001794	Syag.g_00887, Syag.g_00888	Syar.g_03304
OG0001796	Syag.g_00865	Syar.g_01808
OG0001797	Syag.g_00786	Syar.g_00681
OG0001798	Syag.g_00381	Syar.g_02248
OG0001799	Syag.g_00430	Syar.g_02434
OG0001800	Syag.g_01287	Syar.g_02840
OG0001801	Syag.g_01440	Syar.g_02821
OG0001803	Syag.g_00039	Syar.g_02873
OG0001804	Syag.g_00007	Syar.g_01164
OG0001805	Syag.g_02661	Syar.g_00927
OG0001806	Syag.g_02608	Syar.g_00216
OG0001808	Syag.g_02441	Syar.g_00286, Syar.g_03226
OG0001809	Syag.g_01936	Syar.g_02274
OG0001810	Syag.g_01938	Syar.g_00071
OG0001811	Syag.g_01997	Syar.g_00125, Syar.g_02050
OG0001812	Syag.g_02114	Syar.g_00311
OG0001813	Syag.g_02168	Syar.g_00696
OG0001814	Syag.g_02257	Syar.g_00456
OG0001815	Syag.g_02267	Syar.g_00465
OG0001816	Syag.g_00599	Syar.g_01675
OG0001837	Syag.g_02064	Syar.g_00942
OG0001838	Syag.g_02280	Syar.g_00478
OG0001839	Syag.g_02310	Syar.g_00506
OG0001840	Syag.g_02333	Syar.g_00524
OG0001841	Syag.g_02342	Syar.g_00531
OG0001843	Syag.g_02402	Syar.g_00618
OG0001844	Syag.g_02403	Syar.g_00619
OG0001845	Syag.g_02404	Syar.g_00621
OG0001846	Syag.g_01913	Syar.g_00044
OG0001847	Syag.g_01911	Syar.g_00042
OG0001848	Syag.g_01907	Syar.g_00037
OG0001849	Syag.g_01849	Syar.g_03079
OG0001850	Syag.g_01836	Syar.g_03055
OG0001851	Syag.g_01829	Syar.g_03049
OG0001852	Syag.g_01828	Syar.g_03048
OG0001853	Syag.g_01821	Syar.g_03042
OG0001854	Syag.g_01785	Syar.g_03023
OG0001855	Syag.g_01313	Syar.g_00846, Syar.g_02726, Syar.g_01767, Syar.g_00369, Syar.g_00922
OG0001856	Syag.g_01665	Syar.g_02907
OG0001857	Syag.g_01662	Syar.g_02904
OG0001858	Syag.g_01634	Syar.g_02339
OG0001859	Syag.g_01547	Syar.g_01451
OG0001860	Syag.g_01533	Syar.g_01465
OG0001861	Syag.g_01521	Syar.g_01476
OG0001862	Syag.g_01509	Syar.g_01488
OG0001863	Syag.g_01503	Syar.g_01495
OG0001864	Syag.g_01444	Syar.g_02227
OG0001865	Syag.g_00323	Syar.g_02198
OG0001866	Syag.g_00349	Syar.g_02174
OG0001867	Syag.g_00359	Syar.g_02172
OG0001868	Syag.g_01197	Syar.g_02780
OG0001869	Syag.g_01147	Syar.g_01533
OG0001870	Syag.g_01138	Syar.g_01543
OG0001871	Syag.g_01133	Syar.g_01552
OG0001872	Syag.g_01058	Syar.g_01715
OG0001873	Syag.g_01101	Syar.g_01965
OG0001874	Syag.g_01104	Syar.g_01962
OG0001877	Syag.g_01006	Syar.g_02593
OG0001878	Syag.g_00858	Syar.g_02489
OG0001879	Syag.g_00852	Syar.g_02495
OG0001880	Syag.g_00815	Syar.g_02535
OG0001881	Syag.g_00813	Syar.g_03301, Syar.g_02536
OG0001882	Syag.g_00789	Syar.g_00678, Syar.g_03147
OG0001883	Syag.g_00785	Syar.g_02561
OG0001884	Syag.g_00483	Syar.g_02571
OG0001885	Syag.g_00764	Syar.g_02587
OG0001886	Syag.g_00760	Syar.g_01871
OG0001887	Syag.g_00619	Syar.g_01971
OG0001888	Syag.g_00640	Syar.g_02614
OG0001889	Syag.g_00682	Syar.g_02654
OG0001890	Syag.g_00732	Syar.g_01831
OG0001891	Syag.g_00736	Syar.g_01839
OG0001892	Syag.g_00447	Syar.g_03139, Syar.g_02837
OG0001893	Syag.g_00382	Syar.g_02247
OG0001894	Syag.g_00409	Syar.g_02417
OG0001895	Syag.g_01296	Syar.g_02824
OG0001896	Syag.g_00024	Syar.g_01171
OG0001897	Syag.g_02854	Syar.g_01128
OG0001898	Syag.g_02836	Syar.g_01110
OG0001899	Syag.g_02761	Syar.g_01062
OG0001900	Syag.g_02623	Syar.g_00200
OG0001901	Syag.g_02622	Syar.g_00201
OG0001902	Syag.g_02591	Syar.g_00232
OG0001903	Syag.g_02582	Syar.g_00241
OG0001904	Syag.g_02450	Syar.g_00282
OG0001905	Syag.g_02438	Syar.g_00288
OG0001906	Syag.g_01926	Syar.g_00057
OG0001907	Syag.g_01944	Syar.g_00072
OG0001908	Syag.g_01992	Syar.g_00119
OG0001909	Syag.g_02006	Syar.g_01010
OG0001910	Syag.g_02068	Syar.g_00937
OG0001912	Syag.g_02139	Syar.g_00345
OG0001913	Syag.g_02141	Syar.g_00347
OG0001914	Syag.g_00149	Syar.g_02237
OG0001915	Syag.g_02264	Syar.g_00462
OG0001917	Syag.g_00873	Syar.g_01798
OG0001918	Syag.g_00209, Syag.g_00531	Syar.g_00735
OG0001924	Syag.g_00366	Syar.g_02672
OG0001925	Syag.g_00365	Syar.g_02671
OG0001926	Syag.g_00364	Syar.g_02669
OG0001927	Syag.g_00363	Syar.g_02668
OG0001929	Syag.g_02352	Syar.g_00538
OG0001932	Syag.g_02400	Syar.g_00616
OG0001933	Syag.g_01888	Syar.g_03122
OG0001934	Syag.g_01873	Syar.g_03106
OG0001935	Syag.g_01826	Syar.g_03046
OG0001936	Syag.g_00111	Syar.g_02054
OG0001937	Syag.g_01648	Syar.g_02892
OG0001938	Syag.g_01531	Syar.g_01467
OG0001939	Syag.g_00441	Syar.g_00339
OG0001940	Syag.g_00307	Syar.g_02211
OG0001941	Syag.g_01220	Syar.g_02784
OG0001942	Syag.g_01161	Syar.g_01836
OG0001943	Syag.g_01126	Syar.g_01382
OG0001944	Syag.g_00746	Syar.g_02836
OG0001946	Syag.g_01005	Syar.g_02597
OG0001947	Syag.g_00953	Syar.g_01379
OG0001948	Syag.g_00844	Syar.g_02504
OG0001949	Syag.g_00824	Syar.g_02524
OG0001950	Syag.g_00822	Syar.g_02526
OG0001951	Syag.g_00812	Syar.g_02537
OG0001952	Syag.g_00788	Syar.g_00679
OG0001953	Syag.g_00787	Syar.g_00680
OG0001957	Syag.g_00387	Syar.g_02242
OG0001958	Syag.g_00558	Syar.g_02471
OG0001961	Syag.g_01351	Syar.g_01268
OG0001964	Syag.g_02706	Syar.g_00131
OG0001966	Syag.g_02629	Syar.g_00194
OG0001967	Syag.g_02627	Syar.g_00196
OG0001968	Syag.g_02626	Syar.g_00197
OG0001969	Syag.g_02561	Syar.g_00827
OG0001970	Syag.g_01928	Syar.g_00059
OG0001971	Syag.g_02004	Syar.g_01012
OG0001972	Syag.g_02082	Syar.g_00916
OG0001974	Syag.g_02122	Syar.g_00325
OG0001975	Syag.g_00150	Syar.g_02236
OG0001976	Syag.g_00148	Syar.g_02238
OG0001978	Syag.g_02649	Syar.g_02406, Syar.g_00571
OG0001979	Syag.g_01012	Syar.g_00404, Syar.g_01841
OG0001980	Syag.g_02832	Syar.g_01111
OG0001993	Syag.g_00368	Syar.g_02674
OG0001994	Syag.g_00367	Syar.g_02673
OG0001996	Syag.g_02306	Syar.g_00502
OG0001997	Syag.g_01862	Syar.g_03095
OG0001998	Syag.g_01305	Syar.g_03218, Syar.g_00016, Syar.g_01735
OG0001999	Syag.g_01737	Syar.g_02142, Syar.g_02981
OG0002002	Syag.g_01059	Syar.g_01714
OG0002003	Syag.g_01009	Syar.g_02127
OG0002006	Syag.g_00952	Syar.g_01380
OG0002007	Syag.g_00951	Syar.g_01994, Syar.g_01381
OG0002008	Syag.g_00856	Syar.g_02491
OG0002010	Syag.g_01384	Syar.g_01406
OG0002013	Syag.g_01841	Syar.g_03062
OG0002015	Syag.g_02459	Syar.g_00280
OG0002016	Syag.g_02062	Syar.g_00944
OG0002017	Syag.g_02179	Syar.g_00706
OG0002019	Syag.g_02511	Syar.g_00615
OG0002020	Syag.g_02228	Syar.g_00892
