Orthogroup	Syag	Prbc
OG0001119	Syag.g_00837	Prbc.g_02051
OG0001120	Syag.g_00841	Prbc.g_02052
OG0001121	Syag.g_01584	Prbc.g_00645
OG0001122	Syag.g_00867	Prbc.g_02081
OG0001123	Syag.g_00875	Prbc.g_02086
OG0001124	Syag.g_00877	Prbc.g_02088
OG0001125	Syag.g_00879	Prbc.g_02090
OG0001126	Syag.g_00957	Prbc.g_02101
OG0001127	Syag.g_00958	Prbc.g_02102
OG0001128	Syag.g_00961	Prbc.g_02105
OG0001129	Syag.g_00963	Prbc.g_02106
OG0001130	Syag.g_00964	Prbc.g_02107
OG0001131	Syag.g_00624	Prbc.g_01941
OG0001132	Syag.g_00096	Prbc.g_02152
OG0001133	Syag.g_00380	Prbc.g_02128
OG0001134	Syag.g_02164	Prbc.g_00896
OG0001135	Syag.g_00147	Prbc.g_00899
OG0001136	Syag.g_01144	Prbc.g_01449
OG0001137	Syag.g_01123	Prbc.g_01436
OG0001138	Syag.g_01090	Prbc.g_01416
OG0001139	Syag.g_01088	Prbc.g_01414
OG0001140	Syag.g_01087	Prbc.g_01413
OG0001141	Syag.g_01086	Prbc.g_01412
OG0001142	Syag.g_01085	Prbc.g_01411
OG0001143	Syag.g_01077	Prbc.g_01404
OG0001144	Syag.g_01064	Prbc.g_01399
OG0001145	Syag.g_01169	Prbc.g_00558
OG0001146	Syag.g_01218	Prbc.g_00570
OG0001147	Syag.g_01360	Prbc.g_00589
OG0001148	Syag.g_01539	Prbc.g_00659
OG0001149	Syag.g_01540	Prbc.g_00660
OG0001150	Syag.g_01541	Prbc.g_00661
OG0001151	Syag.g_01554	Prbc.g_00672
OG0001152	Syag.g_01555	Prbc.g_00673
OG0001153	Syag.g_01375	Prbc.g_00739
OG0001154	Syag.g_01374	Prbc.g_00740
OG0001155	Syag.g_01616	Prbc.g_00756
OG0001156	Syag.g_01619	Prbc.g_00759
OG0001157	Syag.g_01620	Prbc.g_00760
OG0001158	Syag.g_01621	Prbc.g_00761
OG0001159	Syag.g_01622, Syag.g_01625	Prbc.g_00762
OG0001160	Syag.g_01666	Prbc.g_00787
OG0001161	Syag.g_02163	Prbc.g_01485
OG0001162	Syag.g_01238	Prbc.g_00799
OG0001163	Syag.g_01674	Prbc.g_00825
OG0001164	Syag.g_01680	Prbc.g_00829
OG0001165	Syag.g_01685	Prbc.g_00831
OG0001166	Syag.g_01715	Prbc.g_00849
OG0001167	Syag.g_02383	Prbc.g_00867
OG0001168	Syag.g_01740	Prbc.g_00868
OG0001169	Syag.g_01742	Prbc.g_00870
OG0001170	Syag.g_01744	Prbc.g_00872
OG0001171	Syag.g_01755	Prbc.g_00882
OG0001172	Syag.g_02693	Prbc.g_00937
OG0001173	Syag.g_02694	Prbc.g_00938
OG0001174	Syag.g_02703	Prbc.g_00946
OG0001175	Syag.g_02704	Prbc.g_00947
OG0001176	Syag.g_02723	Prbc.g_00959
OG0001177	Syag.g_02720	Prbc.g_00957
OG0001178	Syag.g_01694	Prbc.g_01309
OG0001179	Syag.g_02754	Prbc.g_00301
OG0001180	Syag.g_02780	Prbc.g_00278
OG0001181	Syag.g_02784	Prbc.g_00274
OG0001182	Syag.g_02793	Prbc.g_00266
OG0001183	Syag.g_02798	Prbc.g_00247
OG0001184	Syag.g_02428	Prbc.g_00231
OG0001185	Syag.g_02399	Prbc.g_00216
OG0001186	Syag.g_02364	Prbc.g_00189
OG0001187	Syag.g_02361	Prbc.g_00966
OG0001188	Syag.g_02359	Prbc.g_00968
OG0001189	Syag.g_02334	Prbc.g_00985
OG0001190	Syag.g_02126	Prbc.g_00990
OG0001191	Syag.g_02142	Prbc.g_01000
OG0001192	Syag.g_02149	Prbc.g_01005
OG0001193	Syag.g_02182	Prbc.g_01018
OG0001194	Syag.g_02185	Prbc.g_01019
OG0001195	Syag.g_02186	Prbc.g_01020
OG0001196	Syag.g_02254	Prbc.g_01054
OG0001197	Syag.g_02256	Prbc.g_01056
OG0001198	Syag.g_02269	Prbc.g_01066
OG0001199	Syag.g_01825	Prbc.g_00499
OG0001200	Syag.g_01827	Prbc.g_00497
OG0001201	Syag.g_01886	Prbc.g_00465
OG0001202	Syag.g_02032	Prbc.g_00372
OG0001203	Syag.g_01783	Prbc.g_00332
OG0001204	Syag.g_02673	Prbc.g_01141
OG0001206	Syag.g_01328	Prbc.g_01525
OG0001207	Syag.g_01536	Prbc.g_01536
OG0001208	Syag.g_01526	Prbc.g_01542
OG0001209	Syag.g_01451	Prbc.g_01614
OG0001210	Syag.g_01442	Prbc.g_01619
OG0001211	Syag.g_00272	Prbc.g_01630
OG0001212	Syag.g_00334	Prbc.g_01672
OG0001213	Syag.g_00394	Prbc.g_01706
OG0001214	Syag.g_00412	Prbc.g_01714
OG0001215	Syag.g_01014	Prbc.g_01772
OG0001216	Syag.g_00920	Prbc.g_01789
OG0001217	Syag.g_00151	Prbc.g_00521
OG0001218	Syag.g_01364	Prbc.g_01829
OG0001219	Syag.g_00767	Prbc.g_02005
OG0001220	Syag.g_00743	Prbc.g_01913
OG0001221	Syag.g_00628	Prbc.g_01989
OG0001222	Syag.g_00797	Prbc.g_01936
OG0001223	Syag.g_00843	Prbc.g_02053
OG0001224	Syag.g_00969	Prbc.g_02109
OG0001225	Syag.g_00971	Prbc.g_02111
OG0001226	Syag.g_01835	Prbc.g_00930
OG0001227	Syag.g_01240	Prbc.g_02133
OG0001228	Syag.g_00709	Prbc.g_01396
OG0001229	Syag.g_00997	Prbc.g_00138
OG0001230	Syag.g_01430	Prbc.g_00700
OG0001231	Syag.g_02289	Prbc.g_01833
OG0001232	Syag.g_01724	Prbc.g_00853
OG0001233	Syag.g_01745	Prbc.g_00873
OG0001234	Syag.g_02708	Prbc.g_00949
OG0001235	Syag.g_02715	Prbc.g_00953
OG0001236	Syag.g_02432	Prbc.g_00234
OG0001237	Syag.g_02426	Prbc.g_00230
OG0001238	Syag.g_02144	Prbc.g_01001
OG0001239	Syag.g_01822	Prbc.g_00502
OG0001240	Syag.g_01869	Prbc.g_00480
OG0001241	Syag.g_01879	Prbc.g_00471
OG0001243	Syag.g_01920	Prbc.g_00445
OG0001244	Syag.g_01948	Prbc.g_00429
OG0001245	Syag.g_00213	Prbc.g_01317
OG0001246	Syag.g_01498	Prbc.g_01584
OG0001247	Syag.g_00710	Prbc.g_01765
OG0001248	Syag.g_00175	Prbc.g_01767
OG0001249	Syag.g_02837	Prbc.g_01230
OG0001251	Syag.g_00472	Prbc.g_00923
OG0001252	Syag.g_00960	Prbc.g_02104
OG0001253	Syag.g_00094	Prbc.g_00804
OG0001254	Syag.g_02165	Prbc.g_00898
OG0001255	Syag.g_00440	Prbc.g_01463
OG0001256	Syag.g_01673	Prbc.g_00795
OG0001257	Syag.g_00217, Syag.g_00176	Prbc.g_00800
OG0001259	Syag.g_01743	Prbc.g_00871
OG0001260	Syag.g_01763	Prbc.g_00888
OG0001261	Syag.g_02763	Prbc.g_00293
OG0001262	Syag.g_02336	Prbc.g_00983
OG0001263	Syag.g_01923	Prbc.g_00442
OG0001269	Syag.g_00480	Prbc.g_01912
OG0001273	Syag.g_00405	Prbc.g_01708
OG0001279	Syag.g_00490	Prbc.g_00133
OG0001280	Syag.g_01189	Prbc.g_00565
OG0001282	Syag.g_01538	Prbc.g_00658
OG0001283	Syag.g_02248	Prbc.g_01050
OG0001284	Syag.g_01656	Prbc.g_00781
OG0001285	Syag.g_00142, Syag.g_02205	Prbc.g_00856
OG0001286	Syag.g_02778	Prbc.g_00280
OG0001287	Syag.g_02391	Prbc.g_00209
OG0001288	Syag.g_02373	Prbc.g_00198
OG0001289	Syag.g_01850	Prbc.g_00486
OG0001290	Syag.g_01878	Prbc.g_00472
OG0001294	Syag.g_00593	Prbc.g_01483, Prbc.g_00646
OG0001295	Syag.g_00968	Prbc.g_01471
OG0001296	Syag.g_01492	Prbc.g_01589
OG0001297	Syag.g_01488	Prbc.g_01594
OG0001299	Syag.g_00582	Prbc.g_01744
OG0001300	Syag.g_01003	Prbc.g_01776
OG0001301	Syag.g_00987	Prbc.g_01778
OG0001302	Syag.g_00442	Prbc.g_02003
OG0001303	Syag.g_00769	Prbc.g_00092
OG0001304	Syag.g_00890	Prbc.g_02095
OG0001305	Syag.g_00981	Prbc.g_01931
OG0001306	Syag.g_01160	Prbc.g_01461
OG0001307	Syag.g_00577	Prbc.g_00586
OG0001308	Syag.g_01406	Prbc.g_00719
OG0001309	Syag.g_01482	Prbc.g_01598
OG0001311	Syag.g_00876	Prbc.g_02087
OG0001312	Syag.g_00779	Prbc.g_02014
OG0001314	Syag.g_00118	Prbc.g_01137
OG0001315	Syag.g_02796	Prbc.g_00249
OG0001316	Syag.g_01940	Prbc.g_00431
OG0001317	Syag.g_01787	Prbc.g_00336
OG0001318	Syag.g_02633	Prbc.g_01152
OG0001321	Syag.g_00050	Prbc.g_01512
OG0001322	Syag.g_00051	Prbc.g_01513
OG0001324	Syag.g_01002	Prbc.g_01777
OG0001325	Syag.g_00916	Prbc.g_01792
OG0001326	Syag.g_02190, Syag.g_02195	Prbc.g_00915
OG0001328	Syag.g_00620	Prbc.g_01985
OG0001329	Syag.g_00498	Prbc.g_00803
OG0001330	Syag.g_01181	Prbc.g_00559
OG0001331	Syag.g_01543	Prbc.g_00663
OG0001332	Syag.g_01611	Prbc.g_00754
OG0001334	Syag.g_02807	Prbc.g_00244
OG0001335	Syag.g_02808	Prbc.g_00243
OG0001336	Syag.g_02249	Prbc.g_01051
OG0001337	Syag.g_02804, Syag.g_02835, Syag.g_02824	Prbc.g_01224
OG0001339	Syag.g_01881	Prbc.g_00469
OG0001341	Syag.g_00233	Prbc.g_00539
OG0001343	Syag.g_00562	Prbc.g_01956, Prbc.g_01957
OG0001344	Syag.g_01136	Prbc.g_01441
OG0001345	Syag.g_01108	Prbc.g_01425
OG0001346	Syag.g_01193	Prbc.g_00567
OG0001347	Syag.g_02350	Prbc.g_00181
OG0001348	Syag.g_00941	Prbc.g_02169
OG0001351	Syag.g_00055	Prbc.g_01515
OG0001352	Syag.g_01459	Prbc.g_01761
OG0001354	Syag.g_00830	Prbc.g_02046
OG0001356	Syag.g_00942	Prbc.g_00603
OG0001357	Syag.g_00465	Prbc.g_01294
OG0001358	Syag.g_00374	Prbc.g_01697
OG0001359	Syag.g_00561	Prbc.g_01958
OG0001360	Syag.g_01106	Prbc.g_01423
OG0001365	Syag.g_02131	Prbc.g_00994
OG0001368	Syag.g_02674	Prbc.g_00149, Prbc.g_00130
OG0001369	Syag.g_01868	Prbc.g_00481
OG0001370	Syag.g_01660, Syag.g_01395, Syag.g_02204	Prbc.g_00170
OG0001373	Syag.g_02194	Prbc.g_00914
OG0001374	Syag.g_02202	Prbc.g_00922
OG0001375	Syag.g_00563	Prbc.g_01955
OG0001376	Syag.g_02153	Prbc.g_01943
OG0001377	Syag.g_02152	Prbc.g_01944
OG0001378	Syag.g_00028	Prbc.g_01495
OG0001380	Syag.g_00252	Prbc.g_01470
OG0001385	Syag.g_02191	Prbc.g_00911
OG0001386	Syag.g_02192	Prbc.g_00912
OG0001387	Syag.g_02193	Prbc.g_00913
OG0001388	Syag.g_02196	Prbc.g_00916
OG0001389	Syag.g_02197	Prbc.g_00917
OG0001390	Syag.g_02198	Prbc.g_00918
OG0001391	Syag.g_02199	Prbc.g_00919
OG0001392	Syag.g_02200	Prbc.g_00920
OG0001393	Syag.g_02201	Prbc.g_00921
OG0001394	Syag.g_00635	Prbc.g_01993
OG0001395	Syag.g_00898	Prbc.g_02098
OG0001396	Syag.g_02349	Prbc.g_00180
OG0001398	Syag.g_00751	Prbc.g_01806
OG0001401	Syag.g_00720	Prbc.g_01896
OG0001402	Syag.g_00379	Prbc.g_01701
OG0001403	Syag.g_02308	Prbc.g_01100
OG0001404	Syag.g_01818	Prbc.g_00505
OG0001405	Syag.g_02810	Prbc.g_01218
OG0001406	Syag.g_02154	Prbc.g_01942
OG0001408	Syag.g_00450	Prbc.g_02187
OG0001409	Syag.g_01125	Prbc.g_01437
OG0001410	Syag.g_00576	Prbc.g_00587
OG0001413	Syag.g_00224	Prbc.g_01834
OG0001417	Syag.g_00829	Prbc.g_01482
OG0001419	Syag.g_01466	Prbc.g_01825
OG0001420	Syag.g_01465	Prbc.g_00119
OG0001425	Syag.g_02148	Prbc.g_01004
OG0001429	Syag.g_00770	Prbc.g_02006
OG0001432	Syag.g_00448	Prbc.g_02076
OG0001433	Syag.g_00943	Prbc.g_00602
OG0001435	Syag.g_00605	Prbc.g_01973
OG0001439	Syag.g_02554	Prbc.g_01199
OG0001442	Syag.g_00648	Prbc.g_00689
OG0001443	Syag.g_02157	Prbc.g_00905
OG0001447	Syag.g_01921	Prbc.g_00444
OG0001453	Syag.g_00849	Prbc.g_02056
OG0001454	Syag.g_00204	Prbc.g_01310
OG0001456	Syag.g_02212	Prbc.g_01489
OG0001457	Syag.g_02213	Prbc.g_01488
OG0001458	Syag.g_02214	Prbc.g_01487
OG0001460	Syag.g_00944	Prbc.g_00601
OG0001461	Syag.g_00521	Prbc.g_00014
OG0001467	Syag.g_01322	Prbc.g_00514
OG0001470	Syag.g_02420	Prbc.g_00187
OG0001471	Syag.g_02563	Prbc.g_01484
OG0001472	Syag.g_00104	Prbc.g_01940, Prbc.g_00069
OG0001473	Syag.g_00471	Prbc.g_00642
OG0001474	Syag.g_02851	Prbc.g_01251
OG0001475	Syag.g_02418	Prbc.g_00185
OG0001477	Syag.g_00990	Prbc.g_00010
OG0001480	Syag.g_00451	Prbc.g_00151
OG0001482	Syag.g_00839	Prbc.g_02132
OG0001484	Syag.g_02203	Prbc.g_01278
OG0001486	Syag.g_01143	Prbc.g_01448
OG0001487	Syag.g_01365	Prbc.g_00747
OG0001488	Syag.g_01119	Prbc.g_01432
OG0001489	Syag.g_02789, Syag.g_00515	Prbc.g_00269
OG0001495	Syag.g_02719	Prbc.g_00956
OG0001496	Syag.g_00993	Prbc.g_00008
OG0001497	Syag.g_00991	Prbc.g_00009
OG0001498	Syag.g_00006	Prbc.g_01269
OG0001507	Syag.g_01794, Syag.g_00083	Prbc.g_00117
OG0001508	Syag.g_02421	Prbc.g_00188
OG0001510	Syag.g_02386	Prbc.g_00205
OG0001511	Syag.g_01893	Prbc.g_00461
OG0001512	Syag.g_01781	Prbc.g_00820
OG0001513	Syag.g_02427	Prbc.g_01112
OG0001514	Syag.g_00994	Prbc.g_00007
OG0001515	Syag.g_01007	Prbc.g_01774
OG0001516	Syag.g_00579	Prbc.g_01741
OG0001517	Syag.g_02844	Prbc.g_01247
OG0001518	Syag.g_02146	Prbc.g_01003
OG0001519	Syag.g_02161	Prbc.g_01008
OG0001528	Syag.g_02419	Prbc.g_00186
OG0001529	Syag.g_02327	Prbc.g_01119
OG0001530	Syag.g_01891	Prbc.g_00462
OG0001531	Syag.g_01780	Prbc.g_00331
OG0001532	Syag.g_01089	Prbc.g_01415
OG0001534	Syag.g_00891	Prbc.g_02096
OG0001535	Syag.g_00871	Prbc.g_02084
OG0001536	Syag.g_00805	Prbc.g_02032
OG0001537	Syag.g_00629	Prbc.g_01990
OG0001538	Syag.g_00672	Prbc.g_01863
OG0001539	Syag.g_00601	Prbc.g_01968
OG0001540	Syag.g_01925	Prbc.g_00440
OG0001541	Syag.g_01990	Prbc.g_00392
OG0001542	Syag.g_01999	Prbc.g_00386
OG0001543	Syag.g_02058	Prbc.g_01939
OG0001544	Syag.g_02158	Prbc.g_01007
OG0001545	Syag.g_02238	Prbc.g_01041
OG0001551	Syag.g_01019	Prbc.g_00908
OG0001553	Syag.g_01424	Prbc.g_00706
OG0001557	Syag.g_00636	Prbc.g_01994
OG0001559	Syag.g_01890	Prbc.g_00463
OG0001560	Syag.g_01877	Prbc.g_00473
OG0001561	Syag.g_00878	Prbc.g_02089
OG0001562	Syag.g_00863	Prbc.g_02078
OG0001563	Syag.g_02772	Prbc.g_00285
OG0001572	Syag.g_00086	Prbc.g_00019, Prbc.g_00096
OG0001575	Syag.g_00290	Prbc.g_01645
OG0001576	Syag.g_01233	Prbc.g_00578
OG0001577	Syag.g_01146	Prbc.g_01451
OG0001578	Syag.g_00216, Syag.g_00101, Syag.g_00226	Prbc.g_00003
OG0001579	Syag.g_02813, Syag.g_02817	Prbc.g_01222
OG0001582	Syag.g_00198	Prbc.g_01480
OG0001589	Syag.g_01748	Prbc.g_00875
OG0001591	Syag.g_00595	Prbc.g_01751
OG0001623	Syag.g_02828	Prbc.g_01226
OG0001633	Syag.g_01608	Prbc.g_00931
OG0001634	Syag.g_00585	Prbc.g_01747
OG0001635	Syag.g_02369	Prbc.g_01559
OG0001642	Syag.g_00742	Prbc.g_00597
OG0001644	Syag.g_00902	Prbc.g_01802
OG0001656	Syag.g_02816	Prbc.g_01221
OG0001659	Syag.g_01093	Prbc.g_01419
OG0001673	Syag.g_01789	Prbc.g_00338
OG0001676	Syag.g_02815	Prbc.g_01223
OG0001691	Syag.g_00486	Prbc.g_02099
OG0001692	Syag.g_01426	Prbc.g_00704
OG0001694	Syag.g_02596	Prbc.g_01174
OG0001695	Syag.g_02232	Prbc.g_01024
OG0001703	Syag.g_01535	Prbc.g_01537
OG0001704	Syag.g_02512	Prbc.g_01369
OG0001713	Syag.g_01128	Prbc.g_02175
OG0001715	Syag.g_00114	Prbc.g_00154
OG0001728	Syag.g_00208	Prbc.g_02201
OG0001738	Syag.g_02539	Prbc.g_01212
OG0001739	Syag.g_02230	Prbc.g_01023
OG0001740	Syag.g_02235	Prbc.g_01026
OG0001758	Syag.g_00524	Prbc.g_00020, Prbc.g_00552
OG0001770	Syag.g_00523	Prbc.g_00021, Prbc.g_01364
OG0001810	Syag.g_01938	Prbc.g_01783
OG0001816	Syag.g_00599	Prbc.g_01965
OG0001835	Syag.g_01028	Prbc.g_00026
OG0001875	Syag.g_00525	Prbc.g_00553
OG0001876	Syag.g_00526	Prbc.g_00554
OG0001907	Syag.g_01944	Prbc.g_00430
OG0001915	Syag.g_02264	Prbc.g_01058
OG0001916	Syag.g_01510	Prbc.g_01555
OG0001917	Syag.g_00873	Prbc.g_02085
OG0001974	Syag.g_02122	Prbc.g_00534
OG0001990	Syag.g_02236	Prbc.g_00535
OG0002018	Syag.g_02234	Prbc.g_01025
OG0002020	Syag.g_02228	Prbc.g_01028
OG0002021	Syag.g_02226	Prbc.g_01030
OG0002022	Syag.g_02225	Prbc.g_01031
OG0002023	Syag.g_02224	Prbc.g_01032
OG0002024	Syag.g_02217	Prbc.g_01034
OG0002054	Syag.g_02216	Prbc.g_01035
OG0002055	Syag.g_02219	Prbc.g_01040
OG0002131	Syag.g_02227	Prbc.g_01029
OG0002132	Syag.g_02220	Prbc.g_01033
OG0002133	Syag.g_02218	Prbc.g_01039
OG0002177	Syag.g_01022	Prbc.g_01385
OG0002178	Syag.g_02222	Prbc.g_01038
OG0002380	Syag.g_01603	Prbc.g_00039
OG0002434	Syag.g_00281	Prbc.g_01639
OG0002506	Syag.g_00259, Syag.g_00973	Prbc.g_00179, Prbc.g_01950
OG0002585	Syag.g_01896	Prbc.g_01266
OG0002591	Syag.g_01269	Prbc.g_00906
