Orthogroup	Syag	Prbm
OG0001119	Syag.g_00837	Prbm.g_01003
OG0001120	Syag.g_00841	Prbm.g_01004
OG0001121	Syag.g_01584	Prbm.g_01648
OG0001122	Syag.g_00867	Prbm.g_01033
OG0001123	Syag.g_00875	Prbm.g_01037
OG0001124	Syag.g_00877	Prbm.g_01039
OG0001125	Syag.g_00879	Prbm.g_01041
OG0001126	Syag.g_00957	Prbm.g_01052
OG0001127	Syag.g_00958	Prbm.g_01053
OG0001128	Syag.g_00961	Prbm.g_01056
OG0001129	Syag.g_00963	Prbm.g_01057
OG0001130	Syag.g_00964	Prbm.g_01058
OG0001131	Syag.g_00624	Prbm.g_00894
OG0001132	Syag.g_00096	Prbm.g_01103
OG0001133	Syag.g_00380	Prbm.g_01079
OG0001134	Syag.g_02164	Prbm.g_01910
OG0001135	Syag.g_00147	Prbm.g_01913
OG0001136	Syag.g_01144	Prbm.g_01552
OG0001137	Syag.g_01123	Prbm.g_01539
OG0001138	Syag.g_01090	Prbm.g_01518
OG0001139	Syag.g_01088	Prbm.g_01516
OG0001140	Syag.g_01087	Prbm.g_01515
OG0001141	Syag.g_01086	Prbm.g_01514
OG0001142	Syag.g_01085	Prbm.g_01513
OG0001143	Syag.g_01077	Prbm.g_01506
OG0001144	Syag.g_01064	Prbm.g_01501
OG0001145	Syag.g_01169	Prbm.g_01603
OG0001146	Syag.g_01218	Prbm.g_01615
OG0001147	Syag.g_01360	Prbm.g_01634
OG0001148	Syag.g_01539	Prbm.g_01662
OG0001149	Syag.g_01540	Prbm.g_01663
OG0001150	Syag.g_01541	Prbm.g_01664
OG0001151	Syag.g_01554	Prbm.g_01675
OG0001152	Syag.g_01555	Prbm.g_01676
OG0001153	Syag.g_01375	Prbm.g_01740
OG0001154	Syag.g_01374	Prbm.g_01741
OG0001155	Syag.g_01616	Prbm.g_01757
OG0001156	Syag.g_01619	Prbm.g_01760
OG0001157	Syag.g_01620	Prbm.g_01761
OG0001158	Syag.g_01621	Prbm.g_01762
OG0001159	Syag.g_01622, Syag.g_01625	Prbm.g_01763
OG0001160	Syag.g_01666	Prbm.g_01789
OG0001161	Syag.g_02163	Prbm.g_01586
OG0001162	Syag.g_01238	Prbm.g_01801
OG0001163	Syag.g_01674	Prbm.g_01833
OG0001164	Syag.g_01680	Prbm.g_01837
OG0001165	Syag.g_01685	Prbm.g_01840
OG0001166	Syag.g_01715	Prbm.g_01858
OG0001167	Syag.g_02383	Prbm.g_01876
OG0001168	Syag.g_01740	Prbm.g_01877
OG0001169	Syag.g_01742	Prbm.g_01879
OG0001170	Syag.g_01744	Prbm.g_01881
OG0001171	Syag.g_01755	Prbm.g_01891
OG0001172	Syag.g_02693	Prbm.g_01952
OG0001173	Syag.g_02694	Prbm.g_01953
OG0001174	Syag.g_02703	Prbm.g_01961
OG0001175	Syag.g_02704	Prbm.g_01962
OG0001176	Syag.g_02723	Prbm.g_01974
OG0001177	Syag.g_02720	Prbm.g_01972
OG0001178	Syag.g_01694	Prbm.g_01345
OG0001179	Syag.g_02754	Prbm.g_02016
OG0001180	Syag.g_02780	Prbm.g_02039
OG0001181	Syag.g_02784	Prbm.g_02043
OG0001182	Syag.g_02793	Prbm.g_02052
OG0001183	Syag.g_02798	Prbm.g_02058
OG0001184	Syag.g_02428	Prbm.g_02074
OG0001185	Syag.g_02399	Prbm.g_02089
OG0001186	Syag.g_02364	Prbm.g_02140
OG0001187	Syag.g_02361	Prbm.g_02145
OG0001188	Syag.g_02359	Prbm.g_02147
OG0001189	Syag.g_02334	Prbm.g_02164
OG0001190	Syag.g_02126	Prbm.g_02169
OG0001191	Syag.g_02142	Prbm.g_02179
OG0001192	Syag.g_02149	Prbm.g_02184
OG0001193	Syag.g_02182	Prbm.g_02197
OG0001194	Syag.g_02185	Prbm.g_02198
OG0001195	Syag.g_02186	Prbm.g_02199
OG0001196	Syag.g_02254	Prbm.g_02219
OG0001197	Syag.g_02256	Prbm.g_02221
OG0001198	Syag.g_02269	Prbm.g_02230
OG0001199	Syag.g_01825	Prbm.g_00131
OG0001200	Syag.g_01827	Prbm.g_00133
OG0001201	Syag.g_01886	Prbm.g_00165
OG0001202	Syag.g_02032	Prbm.g_00259
OG0001203	Syag.g_01783	Prbm.g_00298
OG0001204	Syag.g_02673	Prbm.g_00304
OG0001206	Syag.g_01328	Prbm.g_00491
OG0001207	Syag.g_01536	Prbm.g_00502
OG0001208	Syag.g_01526	Prbm.g_00508
OG0001209	Syag.g_01451	Prbm.g_00568
OG0001210	Syag.g_01442	Prbm.g_00573
OG0001211	Syag.g_00272	Prbm.g_00583
OG0001212	Syag.g_00334	Prbm.g_00626
OG0001213	Syag.g_00394	Prbm.g_00660
OG0001214	Syag.g_00412	Prbm.g_00668
OG0001215	Syag.g_01014	Prbm.g_00727
OG0001216	Syag.g_00920	Prbm.g_00744
OG0001217	Syag.g_00151	Prbm.g_00111
OG0001218	Syag.g_01364	Prbm.g_00785
OG0001219	Syag.g_00767	Prbm.g_00957
OG0001220	Syag.g_00743	Prbm.g_00867
OG0001221	Syag.g_00628	Prbm.g_00941
OG0001222	Syag.g_00797	Prbm.g_00889
OG0001223	Syag.g_00843	Prbm.g_01005
OG0001224	Syag.g_00969	Prbm.g_01060
OG0001225	Syag.g_00971	Prbm.g_01062
OG0001226	Syag.g_01835	Prbm.g_01945
OG0001227	Syag.g_01240	Prbm.g_01085
OG0001228	Syag.g_00709	Prbm.g_01498
OG0001229	Syag.g_00997	Prbm.g_01176
OG0001230	Syag.g_01430	Prbm.g_01701
OG0001231	Syag.g_02289	Prbm.g_00789
OG0001232	Syag.g_01724	Prbm.g_01862
OG0001233	Syag.g_01745	Prbm.g_01882
OG0001234	Syag.g_02708	Prbm.g_01964
OG0001235	Syag.g_02715	Prbm.g_01968
OG0001236	Syag.g_02432	Prbm.g_02071
OG0001237	Syag.g_02426	Prbm.g_02075
OG0001238	Syag.g_02144	Prbm.g_02180
OG0001239	Syag.g_01822	Prbm.g_00128
OG0001240	Syag.g_01869	Prbm.g_00150
OG0001241	Syag.g_01879	Prbm.g_00159
OG0001243	Syag.g_01920	Prbm.g_00185
OG0001244	Syag.g_01948	Prbm.g_00201
OG0001245	Syag.g_00213	Prbm.g_01353
OG0001246	Syag.g_01498	Prbm.g_00538
OG0001247	Syag.g_00710	Prbm.g_00719
OG0001248	Syag.g_00175	Prbm.g_00722
OG0001249	Syag.g_02837	Prbm.g_00395
OG0001251	Syag.g_00472	Prbm.g_01937
OG0001252	Syag.g_00960	Prbm.g_01055
OG0001253	Syag.g_00094	Prbm.g_01806
OG0001254	Syag.g_02165	Prbm.g_01912
OG0001255	Syag.g_00440	Prbm.g_01566
OG0001256	Syag.g_01673	Prbm.g_01797
OG0001257	Syag.g_00217, Syag.g_00176	Prbm.g_01802
OG0001258	Syag.g_01683	Prbm.g_01838
OG0001259	Syag.g_01743	Prbm.g_01880
OG0001260	Syag.g_01763	Prbm.g_01897
OG0001261	Syag.g_02763	Prbm.g_02024
OG0001262	Syag.g_02336	Prbm.g_02162
OG0001263	Syag.g_01923	Prbm.g_00188
OG0001269	Syag.g_00480	Prbm.g_00866
OG0001273	Syag.g_00405	Prbm.g_00662
OG0001279	Syag.g_00490	Prbm.g_01171
OG0001280	Syag.g_01189	Prbm.g_01610
OG0001282	Syag.g_01538	Prbm.g_01661
OG0001283	Syag.g_02248	Prbm.g_02215
OG0001284	Syag.g_01656	Prbm.g_01783
OG0001285	Syag.g_00142, Syag.g_02205	Prbm.g_01865
OG0001286	Syag.g_02778	Prbm.g_02037
OG0001287	Syag.g_02391	Prbm.g_02096
OG0001288	Syag.g_02373	Prbm.g_02106
OG0001289	Syag.g_01850	Prbm.g_00144
OG0001290	Syag.g_01878	Prbm.g_00158
OG0001294	Syag.g_00593	Prbm.g_01584, Prbm.g_01649
OG0001295	Syag.g_00968	Prbm.g_01574
OG0001296	Syag.g_01492	Prbm.g_00543
OG0001297	Syag.g_01488	Prbm.g_00548
OG0001299	Syag.g_00582	Prbm.g_00698
OG0001300	Syag.g_01003	Prbm.g_00731
OG0001301	Syag.g_00987	Prbm.g_00733
OG0001302	Syag.g_00442	Prbm.g_00955
OG0001303	Syag.g_00769	Prbm.g_01273
OG0001304	Syag.g_00890	Prbm.g_01046
OG0001305	Syag.g_00981	Prbm.g_00884
OG0001306	Syag.g_01160	Prbm.g_01564
OG0001307	Syag.g_00577	Prbm.g_01594
OG0001308	Syag.g_01406	Prbm.g_01720
OG0001309	Syag.g_01482	Prbm.g_00552
OG0001311	Syag.g_00876	Prbm.g_01038
OG0001312	Syag.g_00779	Prbm.g_00966
OG0001315	Syag.g_02796	Prbm.g_02056
OG0001316	Syag.g_01940	Prbm.g_00199
OG0001317	Syag.g_01787	Prbm.g_00294
OG0001318	Syag.g_02633	Prbm.g_00316
OG0001321	Syag.g_00050	Prbm.g_00461
OG0001322	Syag.g_00051	Prbm.g_00462
OG0001324	Syag.g_01002	Prbm.g_00732
OG0001325	Syag.g_00916	Prbm.g_00747
OG0001326	Syag.g_02190, Syag.g_02195	Prbm.g_01929
OG0001328	Syag.g_00620	Prbm.g_00937
OG0001329	Syag.g_00498	Prbm.g_01805
OG0001330	Syag.g_01181	Prbm.g_01604
OG0001331	Syag.g_01543	Prbm.g_01666
OG0001332	Syag.g_01611	Prbm.g_01755
OG0001334	Syag.g_02807	Prbm.g_02061
OG0001335	Syag.g_02808	Prbm.g_02062
OG0001336	Syag.g_02249	Prbm.g_02216
OG0001337	Syag.g_02804, Syag.g_02835, Syag.g_02824	Prbm.g_00387
OG0001339	Syag.g_01881	Prbm.g_00161
OG0001341	Syag.g_00233	Prbm.g_00091
OG0001343	Syag.g_00562	Prbm.g_00909
OG0001344	Syag.g_01136	Prbm.g_01544
OG0001345	Syag.g_01108	Prbm.g_01528
OG0001346	Syag.g_01193	Prbm.g_01612
OG0001347	Syag.g_02350	Prbm.g_02118
OG0001348	Syag.g_00941	Prbm.g_01122
OG0001351	Syag.g_00055	Prbm.g_00481
OG0001352	Syag.g_01459	Prbm.g_00714
OG0001354	Syag.g_00830	Prbm.g_00998
OG0001356	Syag.g_00942	Prbm.g_01145, Prbm.g_01433
OG0001357	Syag.g_00465	Prbm.g_00463
OG0001359	Syag.g_00561	Prbm.g_00910
OG0001360	Syag.g_01106	Prbm.g_01526
OG0001365	Syag.g_02131	Prbm.g_02173
OG0001366	Syag.g_01718	Prbm.g_01684
OG0001368	Syag.g_02674	Prbm.g_01187, Prbm.g_01168
OG0001369	Syag.g_01868	Prbm.g_00149
OG0001370	Syag.g_01660, Syag.g_01395, Syag.g_02204	Prbm.g_01208
OG0001373	Syag.g_02194	Prbm.g_01928
OG0001374	Syag.g_02202	Prbm.g_01936
OG0001375	Syag.g_00563	Prbm.g_00908
OG0001376	Syag.g_02153	Prbm.g_00896
OG0001377	Syag.g_02152	Prbm.g_00897
OG0001378	Syag.g_00028	Prbm.g_00443
OG0001380	Syag.g_00252	Prbm.g_01573
OG0001385	Syag.g_02191	Prbm.g_01925
OG0001386	Syag.g_02192	Prbm.g_01926
OG0001387	Syag.g_02193	Prbm.g_01927
OG0001388	Syag.g_02196	Prbm.g_01930
OG0001389	Syag.g_02197	Prbm.g_01931
OG0001390	Syag.g_02198	Prbm.g_01932
OG0001391	Syag.g_02199	Prbm.g_01933
OG0001392	Syag.g_02200	Prbm.g_01934
OG0001393	Syag.g_02201	Prbm.g_01935
OG0001394	Syag.g_00635	Prbm.g_00945
OG0001395	Syag.g_00898	Prbm.g_01049
OG0001396	Syag.g_02349	Prbm.g_02119
OG0001398	Syag.g_00751	Prbm.g_00761
OG0001401	Syag.g_00720	Prbm.g_01225, Prbm.g_00851
OG0001402	Syag.g_00379	Prbm.g_00655
OG0001403	Syag.g_02308	Prbm.g_00030
OG0001404	Syag.g_01818	Prbm.g_00125
OG0001405	Syag.g_02810	Prbm.g_00381
OG0001406	Syag.g_02154	Prbm.g_00895
OG0001408	Syag.g_00450	Prbm.g_00104
OG0001409	Syag.g_01125	Prbm.g_01540
OG0001410	Syag.g_00576	Prbm.g_01632
OG0001413	Syag.g_00224	Prbm.g_00790
OG0001417	Syag.g_00829	Prbm.g_01583
OG0001419	Syag.g_01466	Prbm.g_00781
OG0001420	Syag.g_01465	Prbm.g_01159
OG0001425	Syag.g_02148	Prbm.g_02183
OG0001428	Syag.g_01981	Prbm.g_00231
OG0001429	Syag.g_00770	Prbm.g_00958
OG0001432	Syag.g_00448	Prbm.g_01027
OG0001433	Syag.g_00943	Prbm.g_01146, Prbm.g_01432
OG0001435	Syag.g_00605	Prbm.g_00925
OG0001439	Syag.g_02554	Prbm.g_00363
OG0001442	Syag.g_00648	Prbm.g_01690
OG0001443	Syag.g_02157	Prbm.g_01919
OG0001447	Syag.g_01921	Prbm.g_00186
OG0001453	Syag.g_00849	Prbm.g_01008
OG0001454	Syag.g_00204	Prbm.g_01346
OG0001456	Syag.g_02212	Prbm.g_01592
OG0001457	Syag.g_02213	Prbm.g_01591
OG0001458	Syag.g_02214	Prbm.g_01590
OG0001459	Syag.g_00535	Prbm.g_01438
OG0001460	Syag.g_00944	Prbm.g_01431, Prbm.g_01147
OG0001461	Syag.g_00521	Prbm.g_00071
OG0001467	Syag.g_01322	Prbm.g_00117
OG0001470	Syag.g_02420	Prbm.g_02128
OG0001471	Syag.g_02563	Prbm.g_01585
OG0001472	Syag.g_00104	Prbm.g_00893
OG0001473	Syag.g_00471	Prbm.g_01645
OG0001474	Syag.g_02851	Prbm.g_00405
OG0001475	Syag.g_02418	Prbm.g_02136
OG0001477	Syag.g_00990	Prbm.g_01829
OG0001480	Syag.g_00451	Prbm.g_01189
OG0001482	Syag.g_00839	Prbm.g_01083
OG0001484	Syag.g_02203	Prbm.g_01315
OG0001486	Syag.g_01143	Prbm.g_01551
OG0001487	Syag.g_01365	Prbm.g_01748
OG0001488	Syag.g_01119	Prbm.g_01535
OG0001489	Syag.g_02789, Syag.g_00515	Prbm.g_02049
OG0001495	Syag.g_02719	Prbm.g_01971
OG0001496	Syag.g_00993	Prbm.g_01831
OG0001497	Syag.g_00991	Prbm.g_01830
OG0001498	Syag.g_00006	Prbm.g_00424
OG0001504	Syag.g_00534	Prbm.g_01439
OG0001507	Syag.g_01794, Syag.g_00083	Prbm.g_01157
OG0001508	Syag.g_02421	Prbm.g_02139
OG0001510	Syag.g_02386	Prbm.g_02100
OG0001511	Syag.g_01893	Prbm.g_00169
OG0001512	Syag.g_01781	Prbm.g_01824
OG0001513	Syag.g_02427	Prbm.g_00046
OG0001514	Syag.g_00994	Prbm.g_01832
OG0001515	Syag.g_01007	Prbm.g_00729
OG0001516	Syag.g_00579	Prbm.g_00695
OG0001517	Syag.g_02844	Prbm.g_00401
OG0001518	Syag.g_02146	Prbm.g_02182
OG0001519	Syag.g_02161	Prbm.g_02187
OG0001520	Syag.g_00294	Prbm.g_00467
OG0001525	Syag.g_00464	Prbm.g_00086
OG0001528	Syag.g_02419	Prbm.g_02137
OG0001529	Syag.g_02327	Prbm.g_00050
OG0001530	Syag.g_01891	Prbm.g_00168
OG0001531	Syag.g_01780	Prbm.g_00299
OG0001532	Syag.g_01089	Prbm.g_01517
OG0001534	Syag.g_00891	Prbm.g_01047
OG0001535	Syag.g_00871	Prbm.g_01036
OG0001536	Syag.g_00805	Prbm.g_00984
OG0001537	Syag.g_00629	Prbm.g_00942
OG0001538	Syag.g_00672	Prbm.g_00819
OG0001539	Syag.g_00601	Prbm.g_00920
OG0001540	Syag.g_01925	Prbm.g_00190
OG0001541	Syag.g_01990	Prbm.g_00239
OG0001542	Syag.g_01999	Prbm.g_00245
OG0001543	Syag.g_02058	Prbm.g_00892
OG0001544	Syag.g_02158	Prbm.g_02186
OG0001545	Syag.g_02238	Prbm.g_02206
OG0001551	Syag.g_01019	Prbm.g_01922
OG0001553	Syag.g_01424	Prbm.g_01707
OG0001556	Syag.g_01096	Prbm.g_01423
OG0001558	Syag.g_02292	Prbm.g_01221
OG0001559	Syag.g_01890	Prbm.g_00167
OG0001560	Syag.g_01877	Prbm.g_00157
OG0001561	Syag.g_00878	Prbm.g_01040
OG0001562	Syag.g_00863	Prbm.g_01030
OG0001563	Syag.g_02772	Prbm.g_02032
OG0001564	Syag.g_02208	Prbm.g_02124
OG0001575	Syag.g_00290	Prbm.g_00598
OG0001576	Syag.g_01233	Prbm.g_01623
OG0001577	Syag.g_01146	Prbm.g_01554
OG0001578	Syag.g_00216, Syag.g_00101, Syag.g_00226	Prbm.g_01294
OG0001579	Syag.g_02813, Syag.g_02817	Prbm.g_00385
OG0001589	Syag.g_01748	Prbm.g_01884
OG0001591	Syag.g_00595	Prbm.g_00705
OG0001623	Syag.g_02828	Prbm.g_00389
OG0001633	Syag.g_01608	Prbm.g_01946
OG0001634	Syag.g_00585	Prbm.g_00701
OG0001642	Syag.g_00742	Prbm.g_01643
OG0001644	Syag.g_00902	Prbm.g_00757
OG0001652	Syag.g_02290	Prbm.g_01219
OG0001656	Syag.g_02816	Prbm.g_00384
OG0001659	Syag.g_01093	Prbm.g_01521
OG0001666	Syag.g_00218	Prbm.g_01437
OG0001671	Syag.g_02063	Prbm.g_01212
OG0001673	Syag.g_01789	Prbm.g_00292
OG0001676	Syag.g_02815	Prbm.g_00386
OG0001691	Syag.g_00486	Prbm.g_01050
OG0001692	Syag.g_01426	Prbm.g_01705
OG0001694	Syag.g_02596	Prbm.g_00338
OG0001695	Syag.g_02232	Prbm.g_02203
OG0001700	Syag.g_00537	Prbm.g_01430
OG0001703	Syag.g_01535	Prbm.g_00503
OG0001713	Syag.g_01128	Prbm.g_01128
OG0001715	Syag.g_00114	Prbm.g_01192
OG0001733	Syag.g_00597	Prbm.g_01421
OG0001739	Syag.g_02230	Prbm.g_02202
OG0001740	Syag.g_02235	Prbm.g_02205
OG0001748	Syag.g_02065	Prbm.g_01213
OG0001758	Syag.g_00524	Prbm.g_01903
OG0001770	Syag.g_00523	Prbm.g_01904
OG0001810	Syag.g_01938	Prbm.g_00738
OG0001816	Syag.g_00599	Prbm.g_00917
OG0001835	Syag.g_01028	Prbm.g_01306
OG0001837	Syag.g_02064	Prbm.g_01214
OG0001875	Syag.g_00525	Prbm.g_01902
OG0001876	Syag.g_00526	Prbm.g_01901
OG0001907	Syag.g_01944	Prbm.g_00200
OG0001915	Syag.g_02264	Prbm.g_02223
OG0001916	Syag.g_01510	Prbm.g_00521
OG0001978	Syag.g_02649	Prbm.g_01337, Prbm.g_01979
OG0001990	Syag.g_02236	Prbm.g_00069
OG0002018	Syag.g_02234	Prbm.g_02204
OG0002177	Syag.g_01022	Prbm.g_01487
OG0002344	Syag.g_01900, Syag.g_02869	Prbm.g_00418
OG0002380	Syag.g_01603	Prbm.g_01309
OG0002434	Syag.g_00281	Prbm.g_00592
OG0002450	Syag.g_02259	Prbm.g_02224
OG0002506	Syag.g_00259, Syag.g_00973	Prbm.g_00903
OG0002559	Syag.g_00139	Prbm.g_01452
OG0002585	Syag.g_01896	Prbm.g_00421
OG0002591	Syag.g_01269	Prbm.g_01920
