Orthogroup	Syag	Syai
OG0001157	Syag.g_01620	Syai.g_02302
OG0001158	Syag.g_01621	Syai.g_02303
OG0001159	Syag.g_01622, Syag.g_01625	Syai.g_02304
OG0001160	Syag.g_01666	Syai.g_02355
OG0001161	Syag.g_02163	Syai.g_02803
OG0001162	Syag.g_01238	Syai.g_01374
OG0001163	Syag.g_01674	Syai.g_02363
OG0001164	Syag.g_01680	Syai.g_02369
OG0001165	Syag.g_01685	Syai.g_02374
OG0001166	Syag.g_01715	Syai.g_02400
OG0001167	Syag.g_02383	Syai.g_02254
OG0001168	Syag.g_01740	Syai.g_02256
OG0001169	Syag.g_01742	Syai.g_02258
OG0001170	Syag.g_01744	Syai.g_02260
OG0001171	Syag.g_01755	Syai.g_02270
OG0001172	Syag.g_02693	Syai.g_00323
OG0001173	Syag.g_02694	Syai.g_00324
OG0001174	Syag.g_02703	Syai.g_00332
OG0001175	Syag.g_02704	Syai.g_00333
OG0001176	Syag.g_02723	Syai.g_00352
OG0001177	Syag.g_02720	Syai.g_00350
OG0001178	Syag.g_01694	Syai.g_02383
OG0001179	Syag.g_02754	Syai.g_00385
OG0001180	Syag.g_02780	Syai.g_00410
OG0001181	Syag.g_02784	Syai.g_00414
OG0001182	Syag.g_02793	Syai.g_00423
OG0001183	Syag.g_02798	Syai.g_00429
OG0001184	Syag.g_02428	Syai.g_00156
OG0001185	Syag.g_02399	Syai.g_00117
OG0001186	Syag.g_02364	Syai.g_00084
OG0001187	Syag.g_02361	Syai.g_00081
OG0001188	Syag.g_02359	Syai.g_00078
OG0001189	Syag.g_02334	Syai.g_00061
OG0001190	Syag.g_02126	Syai.g_02776
OG0001191	Syag.g_02142	Syai.g_02788
OG0001192	Syag.g_02149	Syai.g_02793
OG0001193	Syag.g_02182	Syai.g_02835
OG0001194	Syag.g_02185	Syai.g_02838
OG0001195	Syag.g_02186	Syai.g_02839
OG0001196	Syag.g_02254	Syai.g_02913
OG0001197	Syag.g_02256	Syai.g_02915
OG0001198	Syag.g_02269	Syai.g_02930
OG0001199	Syag.g_01825	Syai.g_02480
OG0001200	Syag.g_01827	Syai.g_02482
OG0001202	Syag.g_02032	Syai.g_02674
OG0001203	Syag.g_01783	Syai.g_00540
OG0001204	Syag.g_02673	Syai.g_00312
OG0001206	Syag.g_01328	Syai.g_00853
OG0001207	Syag.g_01536	Syai.g_00629
OG0001208	Syag.g_01526	Syai.g_00640
OG0001209	Syag.g_01451	Syai.g_00711
OG0001210	Syag.g_01442	Syai.g_00720
OG0001211	Syag.g_00272	Syai.g_00735
OG0001212	Syag.g_00334	Syai.g_00799
OG0001213	Syag.g_00394	Syai.g_01082
OG0001214	Syag.g_00412	Syai.g_01106
OG0001215	Syag.g_01014	Syai.g_01958
OG0001216	Syag.g_00920	Syai.g_01388
OG0001217	Syag.g_00151	Syai.g_01185
OG0001218	Syag.g_01364	Syai.g_00893
OG0001219	Syag.g_00767	Syai.g_01561
OG0001220	Syag.g_00743	Syai.g_02087
OG0001221	Syag.g_00628	Syai.g_01284
OG0001222	Syag.g_00797	Syai.g_01516
OG0001223	Syag.g_00843	Syai.g_01463
OG0001224	Syag.g_00969	Syai.g_02011
OG0001225	Syag.g_00971	Syai.g_02009
OG0001226	Syag.g_01835	Syai.g_01154
OG0001227	Syag.g_01240	Syai.g_02806
OG0001228	Syag.g_00709	Syai.g_02218
OG0001229	Syag.g_00997	Syai.g_01986
OG0001230	Syag.g_01430	Syai.g_00964
OG0001231	Syag.g_02289	Syai.g_00017
OG0001232	Syag.g_01724	Syai.g_02410
OG0001233	Syag.g_01745	Syai.g_02261
OG0001234	Syag.g_02708	Syai.g_00337
OG0001235	Syag.g_02715	Syai.g_00343
OG0001236	Syag.g_02432	Syai.g_00159
OG0001237	Syag.g_02426	Syai.g_00137
OG0001238	Syag.g_02144	Syai.g_02789
OG0001239	Syag.g_01822	Syai.g_02477
OG0001240	Syag.g_01869	Syai.g_02527
OG0001241	Syag.g_01879	Syai.g_02537
OG0001243	Syag.g_01920	Syai.g_02573
OG0001244	Syag.g_01948	Syai.g_02605
OG0001245	Syag.g_00213	Syai.g_02091
OG0001246	Syag.g_01498	Syai.g_00666
OG0001247	Syag.g_00710	Syai.g_01380
OG0001248	Syag.g_00175	Syai.g_01377
OG0001249	Syag.g_02837	Syai.g_00464
OG0001250	Syag.g_00725	Syai.g_02053
OG0001251	Syag.g_00472	Syai.g_02845
OG0001252	Syag.g_00960	Syai.g_02018
OG0001254	Syag.g_02165	Syai.g_01744
OG0001255	Syag.g_00440	Syai.g_01915
OG0001256	Syag.g_01673	Syai.g_02362
OG0001257	Syag.g_00217	Syai.g_00848
OG0001258	Syag.g_01683	Syai.g_02372
OG0001259	Syag.g_01743	Syai.g_02259
OG0001260	Syag.g_01763	Syai.g_02281
OG0001261	Syag.g_02763	Syai.g_00394
OG0001262	Syag.g_02336	Syai.g_00063
OG0001263	Syag.g_01923	Syai.g_02576
OG0001265	Syag.g_01910	Syai.g_02563
OG0001266	Syag.g_02036	Syai.g_02679
OG0001267	Syag.g_02598	Syai.g_00259
OG0001268	Syag.g_02850	Syai.g_00492
OG0001269	Syag.g_00480	Syai.g_01699
OG0001270	Syag.g_00030	Syai.g_02231
OG0001271	Syag.g_01353	Syai.g_00862
OG0001272	Syag.g_01522	Syai.g_00644
OG0001273	Syag.g_00405	Syai.g_01099
OG0001274	Syag.g_02076	Syai.g_02706
OG0001275	Syag.g_00857	Syai.g_01447
OG0001276	Syag.g_00874	Syai.g_01431
OG0001278	Syag.g_01054	Syai.g_01799
OG0001279	Syag.g_00490	Syai.g_00991
OG0001280	Syag.g_01189	Syai.g_02176
OG0001281	Syag.g_01219	Syai.g_02186
OG0001282	Syag.g_01538	Syai.g_00627
OG0001283	Syag.g_02248	Syai.g_02908
OG0001284	Syag.g_01656	Syai.g_02338
OG0001285	Syag.g_00142, Syag.g_02205	Syai.g_02866
OG0001286	Syag.g_02778	Syai.g_00408
OG0001287	Syag.g_02391	Syai.g_00109
OG0001289	Syag.g_01850	Syai.g_02504
OG0001290	Syag.g_01878	Syai.g_02536
OG0001291	Syag.g_01933	Syai.g_02587
OG0001292	Syag.g_02667	Syai.g_00306
OG0001293	Syag.g_02625	Syai.g_00285
OG0001294	Syag.g_00593	Syai.g_01242
OG0001295	Syag.g_00968	Syai.g_00722
OG0001296	Syag.g_01492	Syai.g_00672
OG0001297	Syag.g_01488	Syai.g_00676
OG0001298	Syag.g_00309	Syai.g_00773
OG0001299	Syag.g_00582	Syai.g_01236
OG0001300	Syag.g_01003	Syai.g_01982
OG0001301	Syag.g_00987	Syai.g_01995
OG0001302	Syag.g_00442	Syai.g_01142
OG0001303	Syag.g_00769	Syai.g_01559
OG0001304	Syag.g_00890	Syai.g_01418
OG0001305	Syag.g_00981	Syai.g_02001
OG0001306	Syag.g_01160	Syai.g_02160
OG0001307	Syag.g_00577	Syai.g_01717
OG0001308	Syag.g_01406	Syai.g_00943
OG0001309	Syag.g_01482	Syai.g_00682
OG0001311	Syag.g_00876	Syai.g_01429
OG0001312	Syag.g_00779	Syai.g_01549
OG0001315	Syag.g_02796	Syai.g_00427
OG0001316	Syag.g_01940	Syai.g_02593
OG0001317	Syag.g_01787	Syai.g_00534
OG0001318	Syag.g_02633	Syai.g_00293
OG0001319	Syag.g_02609	Syai.g_00270
OG0001321	Syag.g_00050	Syai.g_02195
OG0001322	Syag.g_00051	Syai.g_02194
OG0001323	Syag.g_01479	Syai.g_00685
OG0001324	Syag.g_01002	Syai.g_01983
OG0001325	Syag.g_00916	Syai.g_01392
OG0001326	Syag.g_02190, Syag.g_02195	Syai.g_02856
OG0001328	Syag.g_00620	Syai.g_01278
OG0001330	Syag.g_01181	Syai.g_02167
OG0001331	Syag.g_01543	Syai.g_00622
OG0001332	Syag.g_01611	Syai.g_02293
OG0001333	Syag.g_01739	Syai.g_02255
OG0001334	Syag.g_02807	Syai.g_00438
OG0001335	Syag.g_02808	Syai.g_00439
OG0001336	Syag.g_02249	Syai.g_02909
OG0001337	Syag.g_02804	Syai.g_00434
OG0001337	Syag.g_02824	Syai.g_00452
OG0001338	Syag.g_02818	Syai.g_00448
OG0001338	Syag.g_02831	Syai.g_01658
OG0001338	Syag.g_02827	Syai.g_00456
OG0001339	Syag.g_01881	Syai.g_02539
OG0001343	Syag.g_00562	Syai.g_02842
OG0001344	Syag.g_01136	Syai.g_02139
OG0001345	Syag.g_01108	Syai.g_02110
OG0001346	Syag.g_01193	Syai.g_02180
OG0001347	Syag.g_02350	Syai.g_02766
OG0001348	Syag.g_00941	Syai.g_02033
OG0001351	Syag.g_00055	Syai.g_00843
OG0001352	Syag.g_01459	Syai.g_00700
OG0001353	Syag.g_00716	Syai.g_02042
OG0001354	Syag.g_00830	Syai.g_01477
OG0001356	Syag.g_00942	Syai.g_02032
OG0001357	Syag.g_00465	Syai.g_00918, Syai.g_01612
OG0001359	Syag.g_00561	Syai.g_02841
OG0001360	Syag.g_01106	Syai.g_02107
OG0001361	Syag.g_01111	Syai.g_02113
OG0001364	Syag.g_02448	Syai.g_00173
OG0001366	Syag.g_01718	Syai.g_02403
OG0001368	Syag.g_02674	Syai.g_00313
OG0001370	Syag.g_02204	Syai.g_02865
OG0001373	Syag.g_02194	Syai.g_02855
OG0001374	Syag.g_02202	Syai.g_02863
OG0001375	Syag.g_00563	Syai.g_02843
OG0001376	Syag.g_02153	Syai.g_02795
OG0001377	Syag.g_02152	Syai.g_02794
OG0001378	Syag.g_00028	Syai.g_02232
OG0001379	Syag.g_01183	Syai.g_02169
OG0001380	Syag.g_00252	Syai.g_01168
OG0001383	Syag.g_02087, Syag.g_02090	Syai.g_02731
OG0001385	Syag.g_02191	Syai.g_02852
OG0001386	Syag.g_02192	Syai.g_02853
OG0001387	Syag.g_02193	Syai.g_02854
OG0001388	Syag.g_02196	Syai.g_02857
OG0001389	Syag.g_02197	Syai.g_02858
OG0001390	Syag.g_02198	Syai.g_02859
OG0001391	Syag.g_02199	Syai.g_02860
OG0001392	Syag.g_02200	Syai.g_02861
OG0001393	Syag.g_02201	Syai.g_02862
OG0001394	Syag.g_00635	Syai.g_01290
OG0001395	Syag.g_00898	Syai.g_01410
OG0001396	Syag.g_02349	Syai.g_02765
OG0001398	Syag.g_00751	Syai.g_01587
OG0001401	Syag.g_00720	Syai.g_02046, Syai.g_02047
OG0001402	Syag.g_00379	Syai.g_01070
OG0001404	Syag.g_01818	Syai.g_02473
OG0001405	Syag.g_02810	Syai.g_00441
OG0001406	Syag.g_02154	Syai.g_02796
OG0001408	Syag.g_00450	Syai.g_01831
OG0001412	Syag.g_02351	Syai.g_02767
OG0001413	Syag.g_00224	Syai.g_01148
OG0001416	Syag.g_01198	Syai.g_02183
OG0001417	Syag.g_00829	Syai.g_01478
OG0001419	Syag.g_01466	Syai.g_00702
OG0001420	Syag.g_01465	Syai.g_00697
OG0001425	Syag.g_02148	Syai.g_02792
OG0001426	Syag.g_00073, Syag.g_00197	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693
OG0001428	Syag.g_01981	Syai.g_02637
OG0001432	Syag.g_00448	Syai.g_01943
OG0001433	Syag.g_00943	Syai.g_02031
OG0001435	Syag.g_00605	Syai.g_01256
OG0001436	Syag.g_02454	Syai.g_00179
OG0001436	Syag.g_02453	Syai.g_00178
OG0001438	Syag.g_02583	Syai.g_00244
OG0001439	Syag.g_02554	Syai.g_00219
OG0001442	Syag.g_00648	Syai.g_01305
OG0001443	Syag.g_02157	Syai.g_02800
OG0001444	Syag.g_01863	Syai.g_02521
OG0001447	Syag.g_01921	Syai.g_02574
OG0001448	Syag.g_01350	Syai.g_02808
OG0001449	Syag.g_02676	Syai.g_00315
OG0001452	Syag.g_02638	Syai.g_00298
OG0001453	Syag.g_00849	Syai.g_01455
OG0001454	Syag.g_00204	Syai.g_01153
OG0001456	Syag.g_02212	Syai.g_02873
OG0001457	Syag.g_02213	Syai.g_02874
OG0001458	Syag.g_02214	Syai.g_02875
OG0001459	Syag.g_00535	Syai.g_01712
OG0001460	Syag.g_00944	Syai.g_02030
OG0001461	Syag.g_00521	Syai.g_01730
OG0001462	Syag.g_02315	Syai.g_00045
OG0001465	Syag.g_00940	Syai.g_01384
OG0001467	Syag.g_01322	Syai.g_01141
OG0001470	Syag.g_02420	Syai.g_02235
OG0001471	Syag.g_02563	Syai.g_00224
OG0001472	Syag.g_00104	Syai.g_01931
OG0001473	Syag.g_00471	Syai.g_01130
OG0001474	Syag.g_02851	Syai.g_00493
OG0001475	Syag.g_02418	Syai.g_02237
OG0001477	Syag.g_00990	Syai.g_01992
OG0001479	Syag.g_02848	Syai.g_00490
OG0001480	Syag.g_00451	Syai.g_02088
OG0001482	Syag.g_00839	Syai.g_01468
OG0001484	Syag.g_02203	Syai.g_02864
OG0001487	Syag.g_01365	Syai.g_00894
OG0001488	Syag.g_01119	Syai.g_02121
OG0001489	Syag.g_02789, Syag.g_00515	Syai.g_00419
OG0001492	Syag.g_01057	Syai.g_01796
OG0001493	Syag.g_01045	Syai.g_01820
OG0001495	Syag.g_02719	Syai.g_00349
OG0001496	Syag.g_00993	Syai.g_01990
OG0001497	Syag.g_00991	Syai.g_01991
OG0001498	Syag.g_00006	Syai.g_00518
OG0001502	Syag.g_00739	Syai.g_02079
OG0001504	Syag.g_00534	Syai.g_01713
OG0001507	Syag.g_01794, Syag.g_00083	Syai.g_01671
OG0001508	Syag.g_02421	Syai.g_02234
OG0001510	Syag.g_02386	Syai.g_00105
OG0001511	Syag.g_01893	Syai.g_02549
OG0001512	Syag.g_01781	Syai.g_00541
OG0001513	Syag.g_02427	Syai.g_00138
OG0001514	Syag.g_00994	Syai.g_01989
OG0001515	Syag.g_01007	Syai.g_01978
OG0001516	Syag.g_00579	Syai.g_01233
OG0001517	Syag.g_02844	Syai.g_00487
OG0001518	Syag.g_02146	Syai.g_02791
OG0001519	Syag.g_02161	Syai.g_02802
OG0001520	Syag.g_00294	Syai.g_00757
OG0001527	Syag.g_00287	Syai.g_00749
OG0001528	Syag.g_02419	Syai.g_02236
OG0001529	Syag.g_02327	Syai.g_00054
OG0001530	Syag.g_01891	Syai.g_02547
OG0001531	Syag.g_01780	Syai.g_00542
OG0001532	Syag.g_01089	Syai.g_01764
OG0001533	Syag.g_01324	Syai.g_00849
OG0001533	Syag.g_00026	Syai.g_00821
OG0001534	Syag.g_00891	Syai.g_01417
OG0001535	Syag.g_00871	Syai.g_01433
OG0001536	Syag.g_00805	Syai.g_01508
OG0001537	Syag.g_00629	Syai.g_01285
OG0001538	Syag.g_00672	Syai.g_01326
OG0001539	Syag.g_00601	Syai.g_01252
OG0001540	Syag.g_01925	Syai.g_02578
OG0001541	Syag.g_01990	Syai.g_02646
OG0001542	Syag.g_01999	Syai.g_02655
OG0001543	Syag.g_02058	Syai.g_02692
OG0001544	Syag.g_02158	Syai.g_02801
OG0001545	Syag.g_02238	Syai.g_02898
OG0001546	Syag.g_01473	Syai.g_00690
OG0001547	Syag.g_00753	Syai.g_01580
OG0001551	Syag.g_01019	Syai.g_02028
OG0001554	Syag.g_02124	Syai.g_02774
OG0001556	Syag.g_01096	Syai.g_01757
OG0001557	Syag.g_00636	Syai.g_01291
OG0001558	Syag.g_02292	Syai.g_00020, Syai.g_00021
OG0001559	Syag.g_01890	Syai.g_02546
OG0001560	Syag.g_01877	Syai.g_02535
OG0001561	Syag.g_00878	Syai.g_01427
OG0001562	Syag.g_00863	Syai.g_01441
OG0001563	Syag.g_02772	Syai.g_00403
OG0001564	Syag.g_02208	Syai.g_02869
OG0001567	Syag.g_00752	Syai.g_01581
OG0001568	Syag.g_00754	Syai.g_01578
OG0001572	Syag.g_00086	Syai.g_00564
OG0001573	Syag.g_00546, Syag.g_02341	Syai.g_02762
OG0001574	Syag.g_00285	Syai.g_00747
OG0001575	Syag.g_00290	Syai.g_00752
OG0001576	Syag.g_01233	Syai.g_00817
OG0001577	Syag.g_01146	Syai.g_02148
OG0001578	Syag.g_00101	Syai.g_01155
OG0001579	Syag.g_02817	Syai.g_00447
OG0001580	Syag.g_02112	Syai.g_02758
OG0001582	Syag.g_00198	Syai.g_01500
OG0001588	Syag.g_02446	Syai.g_00170
OG0001589	Syag.g_01748	Syai.g_02263
OG0001590	Syag.g_00404	Syai.g_01098
OG0001591	Syag.g_00595	Syai.g_01244
OG0001592	Syag.g_02113	Syai.g_02760
OG0001594	Syag.g_01304	Syai.g_00987
OG0001602	Syag.g_00939	Syai.g_01383
OG0001614	Syag.g_02401	Syai.g_00119
OG0001615	Syag.g_00256	Syai.g_00727
OG0001616	Syag.g_01102	Syai.g_01751
OG0001617	Syag.g_00998	Syai.g_01985
OG0001618	Syag.g_00909	Syai.g_01399
OG0001619	Syag.g_00794	Syai.g_01519
OG0001620	Syag.g_02857	Syai.g_00499
OG0001621	Syag.g_02637	Syai.g_00297
OG0001622	Syag.g_02247	Syai.g_02907
OG0001623	Syag.g_02828	Syai.g_00457
OG0001624	Syag.g_00443	Syai.g_02807
OG0001625	Syag.g_02631	Syai.g_00291
OG0001633	Syag.g_01608	Syai.g_00995
OG0001634	Syag.g_00585	Syai.g_01239
OG0001635	Syag.g_02369	Syai.g_00091
OG0001637	Syag.g_00020	Syai.g_02274
OG0001638	Syag.g_01700	Syai.g_02390
OG0001639	Syag.g_01615	Syai.g_02297
OG0001640	Syag.g_00955	Syai.g_02022
OG0001641	Syag.g_00847	Syai.g_01457
OG0001642	Syag.g_00742	Syai.g_02085
OG0001643	Syag.g_00415	Syai.g_01109
OG0001644	Syag.g_00902	Syai.g_01406
OG0001645	Syag.g_00559	Syai.g_01682
OG0001646	Syag.g_00625	Syai.g_01887, Syai.g_01688, Syai.g_00584, Syai.g_01940, Syai.g_01641, Syai.g_01180
OG0001647	Syag.g_02607	Syai.g_00268
OG0001652	Syag.g_02290	Syai.g_00018
OG0001653	Syag.g_01866	Syai.g_02524, Syai.g_02924
OG0001654	Syag.g_01613	Syai.g_02295
OG0001656	Syag.g_02816	Syai.g_00445
OG0001657	Syag.g_01962	Syai.g_02619
OG0001658	Syag.g_02125	Syai.g_02775
OG0001659	Syag.g_01093	Syai.g_01759
OG0001660	Syag.g_01899, Syag.g_02870	Syai.g_00509, Syai.g_02554
OG0001672	Syag.g_01833	Syai.g_02488, Syai.g_02489
OG0001673	Syag.g_01789	Syai.g_00532
OG0001674	Syag.g_01317	Syai.g_00974
OG0001674	Syag.g_01316	Syai.g_00976
OG0001675	Syag.g_01692, Syag.g_00861	Syai.g_01443
OG0001676	Syag.g_02815	Syai.g_00444
OG0001677	Syag.g_02800	Syai.g_01762
OG0001678	Syag.g_02692	Syai.g_00322
OG0001680	Syag.g_01709	Syai.g_02394
OG0001681	Syag.g_00193	Syai.g_00902
OG0001682	Syag.g_00911	Syai.g_01152, Syai.g_01396
OG0001691	Syag.g_00486	Syai.g_01064
OG0001692	Syag.g_01426	Syai.g_00959
OG0001694	Syag.g_02596	Syai.g_00257
OG0001695	Syag.g_02232	Syai.g_02894
OG0001700	Syag.g_00537	Syai.g_01204
OG0001702	Syag.g_01855	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syag.g_01535	Syai.g_00630
OG0001712	Syag.g_00089	Syai.g_01634
OG0001713	Syag.g_01128	Syai.g_02130
OG0001715	Syag.g_00114	Syai.g_01166
OG0001717	Syag.g_01976	Syai.g_02632
OG0001726	Syag.g_00747	Syai.g_01593, Syai.g_01594
OG0001729	Syag.g_01774	Syai.g_00545
OG0001730	Syag.g_01769	Syai.g_00552
OG0001731	Syag.g_01640	Syai.g_02315
OG0001732	Syag.g_01069	Syai.g_01781
OG0001733	Syag.g_00597	Syai.g_01247
OG0001735	Syag.g_00555	Syai.g_02925
OG0001736	Syag.g_02468	Syai.g_00193
OG0001737	Syag.g_02577	Syai.g_00238
OG0001738	Syag.g_02539	Syai.g_00204
OG0001739	Syag.g_02230	Syai.g_02892
OG0001740	Syag.g_02235	Syai.g_02896
OG0001741	Syag.g_00163	Syai.g_01165
OG0001747	Syag.g_01945	Syai.g_02600
OG0001749	Syag.g_02461	Syai.g_00148, Syai.g_00188
OG0001750	Syag.g_01864	Syai.g_02522
OG0001752	Syag.g_01766	Syai.g_02283
OG0001753	Syag.g_01760	Syai.g_02277
OG0001754	Syag.g_00022	Syai.g_02276
OG0001755	Syag.g_01483	Syai.g_00681
OG0001756	Syag.g_02151	Syai.g_02799
OG0001758	Syag.g_00524	Syai.g_01708
OG0001761	Syag.g_00361	Syai.g_01050
OG0001762	Syag.g_00854	Syai.g_01450
OG0001763	Syag.g_00842	Syai.g_01464, Syai.g_01465
OG0001764	Syag.g_00758	Syai.g_01572
OG0001765	Syag.g_00080	Syai.g_01026, Syai.g_01711
OG0001766	Syag.g_02567	Syai.g_00228
OG0001767	Syag.g_02455	Syai.g_00180
OG0001768	Syag.g_02008	Syai.g_02661
OG0001771	Syag.g_00180	Syai.g_01697
OG0001783	Syag.g_02396	Syai.g_00114
OG0001784	Syag.g_01860	Syai.g_02513
OG0001786	Syag.g_01658	Syai.g_02340
OG0001787	Syag.g_01455	Syai.g_00706
OG0001788	Syag.g_01452	Syai.g_00710, Syai.g_00709
OG0001789	Syag.g_01191	Syai.g_02178
OG0001790	Syag.g_01153	Syai.g_02153
OG0001791	Syag.g_01127	Syai.g_02129
OG0001792	Syag.g_01063	Syai.g_01789
OG0001794	Syag.g_00887	Syai.g_01420
OG0001796	Syag.g_00865	Syai.g_01439
OG0001797	Syag.g_00786	Syai.g_01541
OG0001798	Syag.g_00381	Syai.g_01073
OG0001799	Syag.g_00430	Syai.g_01120
OG0001800	Syag.g_01287	Syai.g_00990
OG0001801	Syag.g_01440	Syai.g_00982
OG0001803	Syag.g_00039	Syai.g_02216
OG0001804	Syag.g_00007	Syai.g_00519
OG0001805	Syag.g_02661	Syai.g_00302
OG0001806	Syag.g_02608	Syai.g_00269
OG0001807	Syag.g_02452	Syai.g_00177
OG0001808	Syag.g_02441	Syai.g_00167
OG0001810	Syag.g_01938	Syai.g_02591
OG0001811	Syag.g_01997	Syai.g_02652
OG0001812	Syag.g_02114	Syai.g_02761
OG0001813	Syag.g_02168	Syai.g_02824
OG0001814	Syag.g_02257	Syai.g_02917, Syai.g_02916
OG0001815	Syag.g_02267	Syai.g_02928
OG0001816	Syag.g_00599	Syai.g_01249
OG0001835	Syag.g_01028	Syai.g_00585, Syai.g_01690
OG0001838	Syag.g_02280	Syai.g_00008
OG0001839	Syag.g_02310	Syai.g_00039
OG0001840	Syag.g_02333	Syai.g_00060
OG0001841	Syag.g_02342	Syai.g_00068
OG0001843	Syag.g_02402	Syai.g_00120
OG0001844	Syag.g_02403	Syai.g_00121
OG0001845	Syag.g_02404	Syai.g_00122
OG0001846	Syag.g_01913	Syai.g_02567
OG0001847	Syag.g_01911	Syai.g_02564, Syai.g_02565
OG0001848	Syag.g_01907	Syai.g_02560
OG0001849	Syag.g_01849	Syai.g_02503
OG0001850	Syag.g_01836	Syai.g_02491
OG0001851	Syag.g_01829	Syai.g_02484
OG0001852	Syag.g_01828	Syai.g_02483
OG0001853	Syag.g_01821	Syai.g_02476
OG0001854	Syag.g_01785	Syai.g_00536
OG0001855	Syag.g_01313	Syai.g_00889
OG0001856	Syag.g_01665	Syai.g_02354
OG0001857	Syag.g_01662	Syai.g_02351
OG0001858	Syag.g_01634	Syai.g_02309
OG0001859	Syag.g_01547	Syai.g_00618
OG0001860	Syag.g_01533	Syai.g_00632
OG0001861	Syag.g_01521	Syai.g_00645
OG0001862	Syag.g_01509	Syai.g_00656
OG0001863	Syag.g_01503	Syai.g_00661
OG0001864	Syag.g_01444	Syai.g_00718
OG0001866	Syag.g_00349	Syai.g_00813
OG0001867	Syag.g_00359	Syai.g_01048
OG0001868	Syag.g_01197	Syai.g_02182
OG0001869	Syag.g_01147	Syai.g_02149
OG0001870	Syag.g_01138	Syai.g_02141
OG0001871	Syag.g_01133	Syai.g_02136
OG0001872	Syag.g_01058	Syai.g_01795
OG0001873	Syag.g_01101	Syai.g_01752
OG0001874	Syag.g_01104	Syai.g_01749
OG0001875	Syag.g_00525	Syai.g_01707
OG0001876	Syag.g_00526	Syai.g_01706
OG0001877	Syag.g_01006	Syai.g_01979
OG0001878	Syag.g_00858	Syai.g_01446
OG0001879	Syag.g_00852	Syai.g_01452
OG0001880	Syag.g_00815	Syai.g_01498
OG0001881	Syag.g_00813	Syai.g_01501
OG0001882	Syag.g_00789	Syai.g_01524
OG0001883	Syag.g_00785	Syai.g_01542
OG0001884	Syag.g_00483	Syai.g_01551
OG0001885	Syag.g_00764	Syai.g_01567
OG0001886	Syag.g_00760	Syai.g_01571
OG0001887	Syag.g_00619	Syai.g_01277
OG0001888	Syag.g_00640	Syai.g_01298
OG0001889	Syag.g_00682	Syai.g_01354
OG0001890	Syag.g_00732	Syai.g_02060
OG0001891	Syag.g_00736	Syai.g_02064
OG0001892	Syag.g_00447	Syai.g_02089
OG0001893	Syag.g_00382	Syai.g_01074
OG0001894	Syag.g_00409	Syai.g_01103
OG0001895	Syag.g_01296	Syai.g_00986
OG0001896	Syag.g_00024	Syai.g_02222
OG0001897	Syag.g_02854	Syai.g_00496
OG0001898	Syag.g_02836	Syai.g_00463
OG0001899	Syag.g_02761	Syai.g_00392
OG0001900	Syag.g_02623	Syai.g_00284
OG0001901	Syag.g_02622	Syai.g_00283
OG0001902	Syag.g_02591	Syai.g_00252
OG0001903	Syag.g_02582	Syai.g_00243
OG0001904	Syag.g_02450	Syai.g_00175
OG0001905	Syag.g_02438	Syai.g_00165
OG0001906	Syag.g_01926	Syai.g_02579
OG0001907	Syag.g_01944	Syai.g_02597
OG0001908	Syag.g_01992	Syai.g_02648
OG0001909	Syag.g_02006	Syai.g_02659
OG0001910	Syag.g_02068	Syai.g_02698
OG0001912	Syag.g_02139	Syai.g_02785
OG0001913	Syag.g_02141	Syai.g_02787
OG0001914	Syag.g_00149	Syai.g_01739
OG0001915	Syag.g_02264	Syai.g_02922
OG0001916	Syag.g_01510	Syai.g_00655
OG0001917	Syag.g_00873	Syai.g_01432
OG0001918	Syag.g_00209	Syai.g_01623
OG0001918	Syag.g_00531	Syai.g_02887
OG0001924	Syag.g_00366	Syai.g_01058
OG0001925	Syag.g_00365	Syai.g_01057
OG0001926	Syag.g_00364	Syai.g_01056
OG0001927	Syag.g_00363	Syai.g_01055
OG0001929	Syag.g_02352	Syai.g_00075
OG0001932	Syag.g_02400	Syai.g_00118
OG0001933	Syag.g_01888	Syai.g_02543
OG0001934	Syag.g_01873	Syai.g_02531
OG0001935	Syag.g_01826	Syai.g_02481
OG0001936	Syag.g_00111	Syai.g_01653
OG0001937	Syag.g_01648	Syai.g_02329
OG0001938	Syag.g_01531	Syai.g_00634
OG0001939	Syag.g_00441	Syai.g_01960
OG0001940	Syag.g_00307	Syai.g_00771
OG0001941	Syag.g_01220	Syai.g_02187
OG0001943	Syag.g_01126	Syai.g_01920
OG0001944	Syag.g_00746	Syai.g_01932
OG0001946	Syag.g_01005	Syai.g_01980
OG0001947	Syag.g_00953	Syai.g_02024
OG0001948	Syag.g_00844	Syai.g_01462
OG0001949	Syag.g_00824	Syai.g_01483
OG0001950	Syag.g_00822	Syai.g_01485
OG0001951	Syag.g_00812	Syai.g_01502
OG0001952	Syag.g_00788	Syai.g_01525
OG0001953	Syag.g_00787	Syai.g_01526
OG0001957	Syag.g_00387	Syai.g_01079
OG0001958	Syag.g_00558	Syai.g_01228
OG0001961	Syag.g_01351	Syai.g_00860
OG0001964	Syag.g_02706	Syai.g_00335
OG0001965	Syag.g_01457	Syai.g_01131
OG0001966	Syag.g_02629	Syai.g_00289
OG0001967	Syag.g_02627	Syai.g_00287
