Orthogroup	Syag	Prah
OG0001153	Syag.g_01375	Prah.g_00366
OG0001154	Syag.g_01374	Prah.g_00365
OG0001155	Syag.g_01616	Prah.g_01617
OG0001156	Syag.g_01619	Prah.g_01620
OG0001157	Syag.g_01620	Prah.g_00538
OG0001158	Syag.g_01621	Prah.g_01621
OG0001159	Syag.g_01622, Syag.g_01625	Prah.g_01622
OG0001160	Syag.g_01666	Prah.g_01651
OG0001161	Syag.g_02163	Prah.g_00541
OG0001162	Syag.g_01238	Prah.g_01050
OG0001163	Syag.g_01674	Prah.g_01665
OG0001164	Syag.g_01680	Prah.g_01670
OG0001165	Syag.g_01685	Prah.g_01673
OG0001166	Syag.g_01715	Prah.g_01699
OG0001167	Syag.g_02383	Prah.g_01725
OG0001168	Syag.g_01740	Prah.g_01727
OG0001169	Syag.g_01742	Prah.g_01729
OG0001170	Syag.g_01744	Prah.g_01731
OG0001171	Syag.g_01755	Prah.g_01742
OG0001172	Syag.g_02693	Prah.g_02068
OG0001173	Syag.g_02694	Prah.g_02067
OG0001174	Syag.g_02703	Prah.g_02059
OG0001175	Syag.g_02704	Prah.g_02058
OG0001176	Syag.g_02723	Prah.g_02042
OG0001177	Syag.g_02720	Prah.g_02044
OG0001178	Syag.g_01694	Prah.g_01682
OG0001179	Syag.g_02754	Prah.g_02013
OG0001180	Syag.g_02780	Prah.g_01988
OG0001181	Syag.g_02784	Prah.g_01984
OG0001182	Syag.g_02793	Prah.g_01976
OG0001183	Syag.g_02798	Prah.g_01965
OG0001184	Syag.g_02428	Prah.g_02239
OG0001185	Syag.g_02399	Prah.g_00156
OG0001186	Syag.g_02364	Prah.g_00088
OG0001187	Syag.g_02361	Prah.g_00085
OG0001188	Syag.g_02359	Prah.g_00080
OG0001189	Syag.g_02334	Prah.g_00057
OG0001190	Syag.g_02126	Prah.g_02490
OG0001191	Syag.g_02142	Prah.g_02503
OG0001192	Syag.g_02149	Prah.g_02508
OG0001193	Syag.g_02182	Prah.g_02548
OG0001194	Syag.g_02185	Prah.g_02550
OG0001195	Syag.g_02186	Prah.g_02551
OG0001196	Syag.g_02254	Prah.g_02587
OG0001197	Syag.g_02256	Prah.g_02589
OG0001198	Syag.g_02269	Prah.g_02601
OG0001199	Syag.g_01825	Prah.g_01844
OG0001200	Syag.g_01827	Prah.g_01846
OG0001201	Syag.g_01886	Prah.g_01898
OG0001202	Syag.g_02032	Prah.g_02359
OG0001204	Syag.g_02673	Prah.g_02077
OG0001206	Syag.g_01328	Prah.g_00291
OG0001207	Syag.g_01536	Prah.g_01575
OG0001208	Syag.g_01526	Prah.g_01564
OG0001209	Syag.g_01451	Prah.g_01498
OG0001210	Syag.g_01442	Prah.g_01484
OG0001211	Syag.g_00272	Prah.g_01467
OG0001212	Syag.g_00334	Prah.g_01407
OG0001213	Syag.g_00394	Prah.g_00510
OG0001214	Syag.g_00412	Prah.g_00499
OG0001215	Syag.g_01014	Prah.g_00973
OG0001216	Syag.g_00920	Prah.g_00885
OG0001217	Syag.g_00151	Prah.g_01447
OG0001218	Syag.g_01364	Prah.g_00356
OG0001219	Syag.g_00767	Prah.g_00755
OG0001220	Syag.g_00743	Prah.g_00575
OG0001221	Syag.g_00628	Prah.g_00715
OG0001222	Syag.g_00797	Prah.g_02517
OG0001223	Syag.g_00843	Prah.g_00824
OG0001224	Syag.g_00969	Prah.g_00911
OG0001225	Syag.g_00971	Prah.g_00913
OG0001226	Syag.g_01835	Prah.g_01192
OG0001227	Syag.g_01240	Prah.g_01601
OG0001228	Syag.g_00709	Prah.g_01278
OG0001229	Syag.g_00997	Prah.g_01663
OG0001230	Syag.g_01430	Prah.g_00418
OG0001231	Syag.g_02289	Prah.g_00018
OG0001232	Syag.g_01724	Prah.g_01704
OG0001233	Syag.g_01745	Prah.g_01732
OG0001234	Syag.g_02708	Prah.g_02055
OG0001235	Syag.g_02715	Prah.g_02047
OG0001236	Syag.g_02432	Prah.g_02235
OG0001237	Syag.g_02426	Prah.g_02240
OG0001238	Syag.g_02144	Prah.g_02504
OG0001239	Syag.g_01822	Prah.g_01841
OG0001240	Syag.g_01869	Prah.g_01881
OG0001241	Syag.g_01879	Prah.g_01891
OG0001243	Syag.g_01920	Prah.g_02251
OG0001244	Syag.g_01948	Prah.g_02279
OG0001245	Syag.g_00213	Prah.g_01181
OG0001246	Syag.g_01498	Prah.g_01537
OG0001247	Syag.g_00710	Prah.g_00625
OG0001248	Syag.g_00175	Prah.g_00981
OG0001249	Syag.g_02837	Prah.g_01946
OG0001250	Syag.g_00725	Prah.g_00597
OG0001252	Syag.g_00960	Prah.g_00906
OG0001253	Syag.g_00094	Prah.g_01176
OG0001254	Syag.g_02165	Prah.g_02525
OG0001255	Syag.g_00440	Prah.g_01037
OG0001256	Syag.g_01673	Prah.g_01658
OG0001258	Syag.g_01683	Prah.g_01671
OG0001259	Syag.g_01743	Prah.g_01730
OG0001260	Syag.g_01763	Prah.g_01761
OG0001261	Syag.g_02763	Prah.g_02004
OG0001262	Syag.g_02336	Prah.g_00060
OG0001263	Syag.g_01923	Prah.g_02253
OG0001265	Syag.g_01910	Prah.g_00187
OG0001266	Syag.g_02036	Prah.g_02363
OG0001267	Syag.g_02598	Prah.g_02134
OG0001268	Syag.g_02850	Prah.g_01934
OG0001269	Syag.g_00480	Prah.g_00579
OG0001270	Syag.g_00030	Prah.g_00228
OG0001271	Syag.g_01353	Prah.g_00309
OG0001272	Syag.g_01522	Prah.g_01560
OG0001273	Syag.g_00405	Prah.g_00506
OG0001274	Syag.g_02076	Prah.g_02393
OG0001275	Syag.g_00857	Prah.g_00837
OG0001276	Syag.g_00874	Prah.g_00855
OG0001278	Syag.g_01054	Prah.g_01284
OG0001279	Syag.g_00490	Prah.g_00431
OG0001280	Syag.g_01189	Prah.g_01361
OG0001281	Syag.g_01219	Prah.g_01370
OG0001283	Syag.g_02248	Prah.g_02582
OG0001285	Syag.g_00142, Syag.g_02205	Prah.g_01709
OG0001286	Syag.g_02778	Prah.g_01990
OG0001287	Syag.g_02391	Prah.g_00148
OG0001288	Syag.g_02373	Prah.g_00130
OG0001290	Syag.g_01878	Prah.g_01890
OG0001291	Syag.g_01933	Prah.g_02263
OG0001292	Syag.g_02667	Prah.g_02083
OG0001293	Syag.g_02625	Prah.g_02108
OG0001294	Syag.g_00593	Prah.g_00443
OG0001295	Syag.g_00968	Prah.g_01481
OG0001296	Syag.g_01492	Prah.g_01531
OG0001297	Syag.g_01488	Prah.g_01527
OG0001298	Syag.g_00309	Prah.g_01435
OG0001300	Syag.g_01003	Prah.g_00986
OG0001301	Syag.g_00987	Prah.g_01023
OG0001302	Syag.g_00442	Prah.g_01802
OG0001303	Syag.g_00769	Prah.g_00756
OG0001307	Syag.g_00577	Prah.g_00326
OG0001308	Syag.g_01406	Prah.g_00396
OG0001309	Syag.g_01482	Prah.g_01521
OG0001311	Syag.g_00876	Prah.g_00857
OG0001312	Syag.g_00779	Prah.g_00766
OG0001313	Syag.g_00391, Syag.g_01336	Prah.g_00300
OG0001313	Syag.g_01335	Prah.g_00299
OG0001316	Syag.g_01940	Prah.g_02269
OG0001319	Syag.g_02609	Prah.g_02124
OG0001321	Syag.g_00050	Prah.g_00253
OG0001322	Syag.g_00051	Prah.g_00254
OG0001323	Syag.g_01479	Prah.g_01518
OG0001324	Syag.g_01002	Prah.g_00987
OG0001326	Syag.g_02190, Syag.g_02195	Prah.g_02557
OG0001328	Syag.g_00620	Prah.g_00722
OG0001329	Syag.g_00498	Prah.g_01213
OG0001330	Syag.g_01181	Prah.g_01354
OG0001331	Syag.g_01543	Prah.g_01581
OG0001332	Syag.g_01611	Prah.g_01605
OG0001333	Syag.g_01739	Prah.g_01726
OG0001334	Syag.g_02807	Prah.g_01961
OG0001335	Syag.g_02808	Prah.g_01960
OG0001336	Syag.g_02249	Prah.g_02583
OG0001337	Syag.g_02804, Syag.g_02835, Syag.g_02824	Prah.g_01950
OG0001339	Syag.g_01881	Prah.g_01893
OG0001341	Syag.g_00233	Prah.g_00615
OG0001344	Syag.g_01136	Prah.g_01317
OG0001347	Syag.g_02350	Prah.g_00082
OG0001348	Syag.g_00941	Prah.g_02412
OG0001351	Syag.g_00055	Prah.g_00256
OG0001352	Syag.g_01459	Prah.g_01029
OG0001353	Syag.g_00716	Prah.g_00606
OG0001354	Syag.g_00830	Prah.g_00813
OG0001356	Syag.g_00942	Prah.g_01163
OG0001358	Syag.g_00374	Prah.g_00527
OG0001360	Syag.g_01106	Prah.g_01240
OG0001361	Syag.g_01111	Prah.g_01294
OG0001365	Syag.g_02131	Prah.g_02495
OG0001366	Syag.g_01718	Prah.g_01702
OG0001367	Syag.g_02657	Prah.g_01870
OG0001369	Syag.g_01868	Prah.g_01880
OG0001370	Syag.g_01660, Syag.g_01395, Syag.g_02204	Prah.g_00617
OG0001373	Syag.g_02194	Prah.g_02556
OG0001374	Syag.g_02202	Prah.g_02564
OG0001376	Syag.g_02153	Prah.g_02511
OG0001377	Syag.g_02152	Prah.g_02510
OG0001378	Syag.g_00028	Prah.g_00223
OG0001379	Syag.g_01183	Prah.g_01356
OG0001380	Syag.g_00252	Prah.g_00571
OG0001383	Syag.g_01776	Prah.g_01771
OG0001383	Syag.g_01775	Prah.g_01770
OG0001385	Syag.g_02191	Prah.g_02553
OG0001386	Syag.g_02192	Prah.g_02554
OG0001387	Syag.g_02193	Prah.g_02555
OG0001388	Syag.g_02196	Prah.g_02558
OG0001389	Syag.g_02197	Prah.g_02559
OG0001390	Syag.g_02198	Prah.g_02560
OG0001391	Syag.g_02199	Prah.g_02561
OG0001392	Syag.g_02200	Prah.g_02562
OG0001393	Syag.g_02201	Prah.g_02563
OG0001394	Syag.g_00635	Prah.g_00700
OG0001395	Syag.g_00898	Prah.g_00868
OG0001396	Syag.g_02349	Prah.g_00081
OG0001398	Syag.g_00751	Prah.g_01180
OG0001401	Syag.g_00720	Prah.g_00602
OG0001402	Syag.g_00379	Prah.g_00522
OG0001403	Syag.g_02308	Prah.g_00037
OG0001405	Syag.g_02810	Prah.g_01957
OG0001406	Syag.g_02154	Prah.g_02512
OG0001409	Syag.g_01125	Prah.g_01307
OG0001410	Syag.g_00576	Prah.g_00325
OG0001416	Syag.g_01198	Prah.g_01367
OG0001425	Syag.g_02148	Prah.g_02507
OG0001433	Syag.g_00943	Prah.g_01162
OG0001435	Syag.g_00605	Prah.g_00737
OG0001436	Syag.g_02454	Prah.g_02210
OG0001436	Syag.g_02453	Prah.g_02217
OG0001438	Syag.g_02583	Prah.g_02149
OG0001442	Syag.g_00648	Prah.g_00691
OG0001443	Syag.g_02157	Prah.g_01664
OG0001444	Syag.g_01863	Prah.g_01875
OG0001444	Syag.g_02380	Prah.g_00137
OG0001449	Syag.g_02676	Prah.g_01806
OG0001452	Syag.g_02638	Prah.g_01220
OG0001460	Syag.g_00944	Prah.g_01161
OG0001461	Syag.g_00521	Prah.g_00260
OG0001462	Syag.g_02315	Prah.g_00044
OG0001470	Syag.g_02420	Prah.g_00119
OG0001475	Syag.g_02418	Prah.g_00121
OG0001477	Syag.g_00990	Prah.g_01020
OG0001479	Syag.g_02848	Prah.g_01936
OG0001484	Syag.g_02203	Prah.g_00892
OG0001487	Syag.g_01365	Prah.g_00357
OG0001488	Syag.g_01119	Prah.g_01301
OG0001489	Syag.g_02789, Syag.g_00515	Prah.g_01979
OG0001494	Syag.g_02489	Prah.g_00111
OG0001495	Syag.g_02719	Prah.g_02045
OG0001496	Syag.g_00993	Prah.g_01016
OG0001497	Syag.g_00991	Prah.g_01019
OG0001498	Syag.g_00006	Prah.g_00206
OG0001508	Syag.g_02421	Prah.g_00118
OG0001510	Syag.g_02386	Prah.g_00143
OG0001511	Syag.g_01893	Prah.g_01906
OG0001512	Syag.g_01781	Prah.g_01775
OG0001513	Syag.g_02427	Prah.g_00243
OG0001514	Syag.g_00994	Prah.g_01015
OG0001515	Syag.g_01007	Prah.g_00978
OG0001516	Syag.g_00579	Prah.g_00453
OG0001517	Syag.g_02844	Prah.g_01939
OG0001518	Syag.g_02146	Prah.g_02506
OG0001519	Syag.g_02161	Prah.g_02515
OG0001525	Syag.g_00464	Prah.g_01202
OG0001527	Syag.g_00287	Prah.g_01453
OG0001528	Syag.g_02419	Prah.g_00120
OG0001529	Syag.g_02327	Prah.g_00050
OG0001530	Syag.g_01891	Prah.g_01903
OG0001531	Syag.g_01780	Prah.g_01774
OG0001532	Syag.g_01089	Prah.g_01252
OG0001533	Syag.g_01324	Prah.g_01187
OG0001533	Syag.g_00026	Prah.g_00222
OG0001534	Syag.g_00891	Prah.g_00865
OG0001535	Syag.g_00871	Prah.g_00853
OG0001536	Syag.g_00805	Prah.g_00792
OG0001537	Syag.g_00629	Prah.g_00707
OG0001538	Syag.g_00672	Prah.g_00662
OG0001539	Syag.g_00601	Prah.g_00559
OG0001540	Syag.g_01925	Prah.g_02255
OG0001541	Syag.g_01990	Prah.g_02318
OG0001542	Syag.g_01999	Prah.g_02335
OG0001543	Syag.g_02058	Prah.g_02414
OG0001544	Syag.g_02158	Prah.g_02514
OG0001545	Syag.g_02238	Prah.g_02572
OG0001553	Syag.g_01424	Prah.g_00411
OG0001556	Syag.g_01096	Prah.g_01158, Prah.g_01157
OG0001558	Syag.g_02292	Prah.g_00021
OG0001559	Syag.g_01890	Prah.g_01902
OG0001560	Syag.g_01877	Prah.g_01889
OG0001561	Syag.g_00878	Prah.g_00859
OG0001562	Syag.g_00863	Prah.g_00845
OG0001563	Syag.g_02772	Prah.g_01996
OG0001565	Syag.g_00449	Prah.g_00621
OG0001572	Syag.g_00086	Prah.g_01101
OG0001574	Syag.g_00285	Prah.g_01456
OG0001575	Syag.g_00290	Prah.g_01450
OG0001576	Syag.g_01233	Prah.g_01379
OG0001577	Syag.g_01146	Prah.g_01326
OG0001579	Syag.g_02813, Syag.g_02817	Prah.g_01953
OG0001580	Syag.g_02112	Prah.g_02479
OG0001588	Syag.g_02446	Prah.g_02223
OG0001589	Syag.g_01748	Prah.g_01735
OG0001590	Syag.g_00404, Syag.g_00519, Syag.g_00497	Prah.g_00578
OG0001591	Syag.g_00595	Prah.g_00552
OG0001592	Syag.g_02113	Prah.g_02480
OG0001614	Syag.g_02401	Prah.g_00158
OG0001615	Syag.g_00256	Prah.g_01475
OG0001616	Syag.g_01102	Prah.g_01261
OG0001617	Syag.g_00998	Prah.g_00989
OG0001618	Syag.g_00909	Prah.g_00877
OG0001619	Syag.g_00794	Prah.g_00782
OG0001620	Syag.g_02857	Prah.g_01924
OG0001621	Syag.g_02637	Prah.g_02097
OG0001622	Syag.g_02247	Prah.g_02581
OG0001634	Syag.g_00585	Prah.g_00447
OG0001635	Syag.g_02369	Prah.g_01206
OG0001636	Syag.g_02314	Prah.g_00043
OG0001637	Syag.g_00020	Prah.g_01751
OG0001638	Syag.g_01700	Prah.g_01691
OG0001639	Syag.g_01615	Prah.g_01616
OG0001640	Syag.g_00955	Prah.g_00902
OG0001641	Syag.g_00847	Prah.g_00827
OG0001642	Syag.g_00742	Prah.g_00580
OG0001643	Syag.g_00415	Prah.g_00496
OG0001652	Syag.g_02290	Prah.g_00019
OG0001653	Syag.g_01462, Syag.g_01866	Prah.g_01878
OG0001654	Syag.g_01613	Prah.g_01614
OG0001656	Syag.g_02816	Prah.g_01954
OG0001657	Syag.g_01962	Prah.g_02293
OG0001658	Syag.g_02125	Prah.g_02489
OG0001671	Syag.g_02063	Prah.g_02407
OG0001672	Syag.g_01833	Prah.g_01854, Prah.g_01852, Prah.g_01855, Prah.g_01853
OG0001673	Syag.g_01789	Prah.g_01783
OG0001674	Syag.g_01317	Prah.g_01755
OG0001674	Syag.g_01316	Prah.g_01756
OG0001675	Syag.g_01692, Syag.g_00861	Prah.g_00841, Prah.g_00843
OG0001676	Syag.g_02815	Prah.g_01951
OG0001677	Syag.g_02800	Prah.g_01964
OG0001678	Syag.g_02692	Prah.g_02069
OG0001690	Syag.g_02135, Syag.g_00545	Prah.g_01493, Prah.g_02437
OG0001691	Syag.g_00486	Prah.g_00742
OG0001692	Syag.g_01426	Prah.g_00413
OG0001693	Syag.g_00976	Prah.g_00212
OG0001694	Syag.g_02596	Prah.g_02136
OG0001695	Syag.g_02232	Prah.g_02568
OG0001703	Syag.g_01535	Prah.g_01574
OG0001712	Syag.g_00089	Prah.g_00612
OG0001715	Syag.g_00114	Prah.g_01165
OG0001726	Syag.g_00747	Prah.g_00745
OG0001728	Syag.g_00208	Prah.g_00093
OG0001729	Syag.g_01774	Prah.g_01769
OG0001730	Syag.g_01769	Prah.g_01766
OG0001731	Syag.g_01640	Prah.g_01630
OG0001732	Syag.g_01069	Prah.g_01267
OG0001734	Syag.g_00740	Prah.g_00582
OG0001735	Syag.g_00555	Prah.g_00461
OG0001736	Syag.g_02468	Prah.g_01944
OG0001737	Syag.g_02577	Prah.g_02154
OG0001738	Syag.g_02539	Prah.g_02185
OG0001739	Syag.g_02230	Prah.g_02566
OG0001740	Syag.g_02235	Prah.g_02571
OG0001747	Syag.g_01945	Prah.g_02276
OG0001748	Syag.g_02065	Prah.g_02405
OG0001749	Syag.g_02461	Prah.g_02203
OG0001750	Syag.g_01864	Prah.g_01876
OG0001752	Syag.g_01766	Prah.g_01763
OG0001753	Syag.g_01760	Prah.g_01757
OG0001754	Syag.g_00022	Prah.g_01754
OG0001755	Syag.g_01483	Prah.g_01522
OG0001758	Syag.g_00524	Prah.g_01121
OG0001761	Syag.g_00361	Prah.g_00944
OG0001762	Syag.g_00854	Prah.g_00834
OG0001763	Syag.g_00842	Prah.g_00822, Prah.g_00823
OG0001764	Syag.g_00758	Prah.g_00748
OG0001766	Syag.g_02567	Prah.g_02161
OG0001767	Syag.g_02455	Prah.g_02216
OG0001768	Syag.g_02008	Prah.g_02342
OG0001783	Syag.g_02396	Prah.g_00153
OG0001784	Syag.g_01860	Prah.g_01871
OG0001786	Syag.g_01658	Prah.g_01646
OG0001787	Syag.g_01455	Prah.g_01502
OG0001788	Syag.g_01452	Prah.g_01499
OG0001789	Syag.g_01191	Prah.g_01363
OG0001790	Syag.g_01153	Prah.g_01334
OG0001791	Syag.g_01127	Prah.g_01309
OG0001792	Syag.g_01063	Prah.g_01274
OG0001794	Syag.g_00887, Syag.g_00888	Prah.g_01129
OG0001796	Syag.g_00865	Prah.g_00847
OG0001797	Syag.g_00786	Prah.g_00775
OG0001798	Syag.g_00381	Prah.g_00520
OG0001799	Syag.g_00430	Prah.g_00479
OG0001800	Syag.g_01287	Prah.g_00429
OG0001801	Syag.g_01440	Prah.g_00422
OG0001803	Syag.g_00039	Prah.g_00236
OG0001804	Syag.g_00007	Prah.g_00207
OG0001805	Syag.g_02661	Prah.g_02088
OG0001806	Syag.g_02608	Prah.g_02125
OG0001807	Syag.g_02452	Prah.g_02218
OG0001808	Syag.g_02441	Prah.g_02226
OG0001809	Syag.g_01936	Prah.g_02266
OG0001810	Syag.g_01938	Prah.g_02267
OG0001811	Syag.g_01997	Prah.g_02325
OG0001812	Syag.g_02114	Prah.g_02481
OG0001813	Syag.g_02168	Prah.g_02535
OG0001814	Syag.g_02257	Prah.g_02590
OG0001815	Syag.g_02267	Prah.g_02599
OG0001816	Syag.g_00599	Prah.g_00554
OG0001835	Syag.g_01028	Prah.g_01021
OG0001837	Syag.g_02064	Prah.g_02406
OG0001838	Syag.g_02280	Prah.g_00009
OG0001839	Syag.g_02310	Prah.g_00039
OG0001840	Syag.g_02333	Prah.g_00056
OG0001841	Syag.g_02342	Prah.g_00064
OG0001843	Syag.g_02402	Prah.g_00159
OG0001844	Syag.g_02403	Prah.g_00160
OG0001845	Syag.g_02404	Prah.g_00162
OG0001846	Syag.g_01913	Prah.g_00184
OG0001847	Syag.g_01911	Prah.g_00186
OG0001848	Syag.g_01907	Prah.g_00190
OG0001849	Syag.g_01849	Prah.g_01865
OG0001850	Syag.g_01836	Prah.g_01858
OG0001851	Syag.g_01829	Prah.g_01848
OG0001852	Syag.g_01828	Prah.g_01847
OG0001853	Syag.g_01821	Prah.g_01840
OG0001854	Syag.g_01785	Prah.g_01780
OG0001855	Syag.g_01313	Prah.g_01750
OG0001856	Syag.g_01665	Prah.g_01650
OG0001857	Syag.g_01662	Prah.g_01647
OG0001858	Syag.g_01634	Prah.g_01626
OG0001859	Syag.g_01547	Prah.g_01585
OG0001860	Syag.g_01533	Prah.g_01573
OG0001861	Syag.g_01521	Prah.g_01559
OG0001862	Syag.g_01509	Prah.g_01547
OG0001863	Syag.g_01503	Prah.g_01542
OG0001864	Syag.g_01444	Prah.g_01487
OG0001865	Syag.g_00323	Prah.g_01420
OG0001866	Syag.g_00349	Prah.g_01395
OG0001867	Syag.g_00359	Prah.g_01386
OG0001868	Syag.g_01197	Prah.g_01366
OG0001869	Syag.g_01147	Prah.g_01327
OG0001870	Syag.g_01138	Prah.g_01319
OG0001871	Syag.g_01133	Prah.g_01314
OG0001872	Syag.g_01058	Prah.g_01281
OG0001873	Syag.g_01101	Prah.g_01260
OG0001874	Syag.g_01104	Prah.g_01241
OG0001875	Syag.g_00525	Prah.g_01122
OG0001876	Syag.g_00526	Prah.g_01123
OG0001877	Syag.g_01006	Prah.g_00979
OG0001878	Syag.g_00858	Prah.g_00838
OG0001879	Syag.g_00852	Prah.g_00831
OG0001880	Syag.g_00815	Prah.g_00799
OG0001881	Syag.g_00813	Prah.g_00798
OG0001882	Syag.g_00789	Prah.g_00778
OG0001883	Syag.g_00785	Prah.g_00774
OG0001884	Syag.g_00483	Prah.g_00764
OG0001885	Syag.g_00764	Prah.g_00753
OG0001886	Syag.g_00760	Prah.g_00749
OG0001887	Syag.g_00619	Prah.g_00723
OG0001888	Syag.g_00640	Prah.g_00682
OG0001889	Syag.g_00682	Prah.g_00653
OG0001890	Syag.g_00732	Prah.g_00590
OG0001891	Syag.g_00736	Prah.g_00586
OG0001892	Syag.g_00447	Prah.g_00573
OG0001893	Syag.g_00382	Prah.g_00519
OG0001894	Syag.g_00409	Prah.g_00502
OG0001895	Syag.g_01296	Prah.g_00426
OG0001896	Syag.g_00024	Prah.g_00220
OG0001897	Syag.g_02854	Prah.g_01931
OG0001898	Syag.g_02836	Prah.g_01947
OG0001899	Syag.g_02761	Prah.g_02006
OG0001900	Syag.g_02623	Prah.g_02109
OG0001901	Syag.g_02622	Prah.g_02110
OG0001902	Syag.g_02591	Prah.g_02141
OG0001903	Syag.g_02582	Prah.g_02150
OG0001904	Syag.g_02450	Prah.g_02220
OG0001905	Syag.g_02438	Prah.g_02228
OG0001906	Syag.g_01926	Prah.g_02256
OG0001907	Syag.g_01944	Prah.g_02272
OG0001908	Syag.g_01992	Prah.g_02319
OG0001909	Syag.g_02006	Prah.g_02340
OG0001910	Syag.g_02068	Prah.g_02401
OG0001912	Syag.g_02139	Prah.g_02500
OG0001913	Syag.g_02141	Prah.g_02502
OG0001914	Syag.g_00149	Prah.g_02529, Prah.g_02530
OG0001915	Syag.g_02264	Prah.g_01199
OG0001929	Syag.g_02352	Prah.g_00072
OG0001932	Syag.g_02400	Prah.g_00157
OG0001933	Syag.g_01888	Prah.g_01900
OG0001934	Syag.g_01873	Prah.g_01885
OG0001935	Syag.g_01826	Prah.g_01845
OG0001936	Syag.g_00111	Prah.g_01813
OG0001937	Syag.g_01648	Prah.g_01638
OG0001938	Syag.g_01531	Prah.g_01571
OG0001939	Syag.g_00441	Prah.g_01477
OG0001940	Syag.g_00307	Prah.g_01436
OG0001941	Syag.g_01220	Prah.g_01371
OG0001943	Syag.g_01126	Prah.g_01308
OG0001944	Syag.g_00746	Prah.g_01207
OG0001946	Syag.g_01005	Prah.g_00984
OG0001947	Syag.g_00953	Prah.g_00900
OG0001948	Syag.g_00844	Prah.g_00825
OG0001949	Syag.g_00824	Prah.g_00809
OG0001950	Syag.g_00822	Prah.g_00807
OG0001951	Syag.g_00812	Prah.g_00797
OG0001952	Syag.g_00788	Prah.g_00777
OG0001953	Syag.g_00787	Prah.g_00776
OG0001957	Syag.g_00387	Prah.g_00514
OG0001958	Syag.g_00558	Prah.g_00458
OG0001960	Syag.g_01361	Prah.g_00330, Prah.g_00329
OG0001961	Syag.g_01351	Prah.g_00307
OG0001964	Syag.g_02706	Prah.g_02057
OG0001965	Syag.g_01457	Prah.g_02096
OG0001966	Syag.g_02629	Prah.g_02104
OG0001967	Syag.g_02627	Prah.g_02106
OG0001968	Syag.g_02626	Prah.g_02107
OG0001969	Syag.g_02561	Prah.g_02169
OG0001970	Syag.g_01928	Prah.g_02258
OG0001971	Syag.g_02004	Prah.g_02338
OG0001972	Syag.g_02082	Prah.g_02389
OG0001974	Syag.g_02122	Prah.g_02487
OG0001975	Syag.g_00150	Prah.g_02528
OG0001976	Syag.g_00148	Prah.g_02531
OG0001996	Syag.g_02306	Prah.g_00035
OG0001997	Syag.g_01862	Prah.g_01874
OG0001998	Syag.g_01305	Prah.g_01748
OG0001999	Syag.g_01737	Prah.g_01721
OG0002000	Syag.g_01481	Prah.g_01520
OG0002002	Syag.g_01059	Prah.g_01280
OG0002003	Syag.g_01009	Prah.g_00976
OG0002004	Syag.g_01686	Prah.g_00966
OG0002006	Syag.g_00952	Prah.g_00899
OG0002007	Syag.g_00951	Prah.g_00898
OG0002008	Syag.g_00856	Prah.g_00836
OG0002010	Syag.g_01384	Prah.g_00373
OG0002012	Syag.g_01609	Prah.g_01974
OG0002013	Syag.g_01841	Prah.g_02189
OG0002014	Syag.g_02473, Syag.g_02462	Prah.g_02202
OG0002015	Syag.g_02459	Prah.g_02215
OG0002016	Syag.g_02062	Prah.g_02408
OG0002017	Syag.g_02179	Prah.g_02545
OG0002018	Syag.g_02234	Prah.g_02570
OG0002037	Syag.g_01037	Prah.g_01568
OG0002038	Syag.g_01131	Prah.g_01312
OG0002039	Syag.g_01118	Prah.g_01300
OG0002040	Syag.g_01117	Prah.g_01299
OG0002041	Syag.g_00840	Prah.g_00820
OG0002042	Syag.g_00818	Prah.g_00802
OG0002043	Syag.g_00771	Prah.g_00757
OG0002044	Syag.g_00715, Syag.g_01174	Prah.g_00607
OG0002045	Syag.g_01346	Prah.g_00305
OG0002046	Syag.g_01342	Prah.g_00302
OG0002047	Syag.g_00003	Prah.g_00203
OG0002048	Syag.g_02795	Prah.g_01967
OG0002049	Syag.g_02712	Prah.g_02049
OG0002050	Syag.g_02617	Prah.g_02116
OG0002051	Syag.g_01989	Prah.g_02317
OG0002053	Syag.g_00514	Prah.g_02523
OG0002110	Syag.g_00103	Prah.g_00725
OG0002113	Syag.g_02311	Prah.g_00040
OG0002114	Syag.g_01314	Prah.g_01747
OG0002115	Syag.g_01679	Prah.g_01669
OG0002117	Syag.g_01124	Prah.g_01306
OG0002119	Syag.g_02057	Prah.g_01242
OG0002120	Syag.g_00745	Prah.g_01197
OG0002121	Syag.g_00172	Prah.g_01107
OG0002122	Syag.g_01010	Prah.g_00975
OG0002123	Syag.g_00918	Prah.g_00883
OG0002124	Syag.g_00738	Prah.g_00585
OG0002126	Syag.g_02460	Prah.g_02214, Prah.g_02204
OG0002127	Syag.g_01946	Prah.g_02277
OG0002128	Syag.g_00146	Prah.g_02527
OG0002129	Syag.g_01403	Prah.g_00392
OG0002130	Syag.g_01190	Prah.g_01362
OG0002159	Syag.g_02381	Prah.g_00138
OG0002161	Syag.g_01306, Syag.g_01311	Prah.g_01749
OG0002162	Syag.g_00300	Prah.g_01442
OG0002167	Syag.g_01842	Prah.g_00960
OG0002168	Syag.g_00954	Prah.g_00901
OG0002169	Syag.g_00002	Prah.g_00202
OG0002170	Syag.g_02839	Prah.g_01943
OG0002171	Syag.g_02464	Prah.g_02200
OG0002173	Syag.g_02055	Prah.g_02416
OG0002174	Syag.g_02180	Prah.g_02546
