Orthogroup	Syag	Prai
OG0001170	Syag.g_01744	Prai.g_01680
OG0001171	Syag.g_01755	Prai.g_01689
OG0001172	Syag.g_02693	Prai.g_01704
OG0001173	Syag.g_02694	Prai.g_01705
OG0001174	Syag.g_02703	Prai.g_01713
OG0001175	Syag.g_02704	Prai.g_01714
OG0001176	Syag.g_02723	Prai.g_01721
OG0001177	Syag.g_02720	Prai.g_01724
OG0001178	Syag.g_01694	Prai.g_01729
OG0001179	Syag.g_02754	Prai.g_01761
OG0001180	Syag.g_02780	Prai.g_01788
OG0001181	Syag.g_02784	Prai.g_01792
OG0001182	Syag.g_02793	Prai.g_01799
OG0001183	Syag.g_02798	Prai.g_01803
OG0001184	Syag.g_02428	Prai.g_01819
OG0001185	Syag.g_02399	Prai.g_01833
OG0001186	Syag.g_02364	Prai.g_01856
OG0001187	Syag.g_02361	Prai.g_01862
OG0001188	Syag.g_02359	Prai.g_01864
OG0001189	Syag.g_02334	Prai.g_01881
OG0001190	Syag.g_02126	Prai.g_01885
OG0001191	Syag.g_02142	Prai.g_01895
OG0001192	Syag.g_02149	Prai.g_01899
OG0001193	Syag.g_02182	Prai.g_01909
OG0001194	Syag.g_02185	Prai.g_01910
OG0001195	Syag.g_02186	Prai.g_01911
OG0001196	Syag.g_02254	Prai.g_01924
OG0001197	Syag.g_02256	Prai.g_01925
OG0001198	Syag.g_02269	Prai.g_01933
OG0001199	Syag.g_01825	Prai.g_00074
OG0001200	Syag.g_01827	Prai.g_00076
OG0001201	Syag.g_01886	Prai.g_00108
OG0001202	Syag.g_02032	Prai.g_00210
OG0001203	Syag.g_01783	Prai.g_00249
OG0001204	Syag.g_02673	Prai.g_00256
OG0001206	Syag.g_01328	Prai.g_00493
OG0001207	Syag.g_01536	Prai.g_00507
OG0001208	Syag.g_01526	Prai.g_00512
OG0001209	Syag.g_01451	Prai.g_00563
OG0001210	Syag.g_01442	Prai.g_00568
OG0001211	Syag.g_00272	Prai.g_00578
OG0001212	Syag.g_00334	Prai.g_00624
OG0001213	Syag.g_00394	Prai.g_00658
OG0001214	Syag.g_00412	Prai.g_00666
OG0001215	Syag.g_01014	Prai.g_00719
OG0001216	Syag.g_00920	Prai.g_00750
OG0001217	Syag.g_00151	Prai.g_00894
OG0001218	Syag.g_01364	Prai.g_00887
OG0001219	Syag.g_00767	Prai.g_00858
OG0001220	Syag.g_00743	Prai.g_00795
OG0001221	Syag.g_00628	Prai.g_01035
OG0001222	Syag.g_00797	Prai.g_00997
OG0001223	Syag.g_00843	Prai.g_00971
OG0001224	Syag.g_00969	Prai.g_00922
OG0001225	Syag.g_00971	Prai.g_00920
OG0001226	Syag.g_01835	Prai.g_01083
OG0001227	Syag.g_01240	Prai.g_01101
OG0001228	Syag.g_00709	Prai.g_01218
OG0001229	Syag.g_00997	Prai.g_01368
OG0001230	Syag.g_01430	Prai.g_01455
OG0001231	Syag.g_02289	Prai.g_01560
OG0001232	Syag.g_01724	Prai.g_01661
OG0001233	Syag.g_01745	Prai.g_01681
OG0001234	Syag.g_02708	Prai.g_01716
OG0001235	Syag.g_02715	Prai.g_01726
OG0001236	Syag.g_02432	Prai.g_01816
OG0001237	Syag.g_02426	Prai.g_01820
OG0001238	Syag.g_02144	Prai.g_01896
OG0001239	Syag.g_01822	Prai.g_00071
OG0001240	Syag.g_01869	Prai.g_00093
OG0001241	Syag.g_01879	Prai.g_00101
OG0001243	Syag.g_01920	Prai.g_00125
OG0001244	Syag.g_01948	Prai.g_00141
OG0001245	Syag.g_00213	Prai.g_00392
OG0001246	Syag.g_01498	Prai.g_00534
OG0001247	Syag.g_00710	Prai.g_00712
OG0001248	Syag.g_00175	Prai.g_00714
OG0001249	Syag.g_02837	Prai.g_00869
OG0001250	Syag.g_00725	Prai.g_00806
OG0001252	Syag.g_00960	Prai.g_00927
OG0001253	Syag.g_00094	Prai.g_01102
OG0001254	Syag.g_02165	Prai.g_01145
OG0001255	Syag.g_00440	Prai.g_01156
OG0001256	Syag.g_01673	Prai.g_01553
OG0001257	Syag.g_00217, Syag.g_00176	Prai.g_01559
OG0001258	Syag.g_01683	Prai.g_01635
OG0001259	Syag.g_01743	Prai.g_01679
OG0001260	Syag.g_01763	Prai.g_01695
OG0001261	Syag.g_02763	Prai.g_01769
OG0001262	Syag.g_02336	Prai.g_01879
OG0001263	Syag.g_01923	Prai.g_00128
OG0001265	Syag.g_01910	Prai.g_00118
OG0001266	Syag.g_02036	Prai.g_00214
OG0001267	Syag.g_02598	Prai.g_00293
OG0001268	Syag.g_02850	Prai.g_00352
OG0001269	Syag.g_00480	Prai.g_00372
OG0001270	Syag.g_00030	Prai.g_00465
OG0001271	Syag.g_01353	Prai.g_00502
OG0001272	Syag.g_01522	Prai.g_00516
OG0001273	Syag.g_00405	Prai.g_00660
OG0001275	Syag.g_00857	Prai.g_00961
OG0001276	Syag.g_00874	Prai.g_00942
OG0001278	Syag.g_01054	Prai.g_01223
OG0001279	Syag.g_00490	Prai.g_01583
OG0001280	Syag.g_01189	Prai.g_01334
OG0001281	Syag.g_01219	Prai.g_01340
OG0001282	Syag.g_01538	Prai.g_01371
OG0001284	Syag.g_01656	Prai.g_01532
OG0001285	Syag.g_00142, Syag.g_02205	Prai.g_01664
OG0001286	Syag.g_02778	Prai.g_01786
OG0001287	Syag.g_02391	Prai.g_01840
OG0001288	Syag.g_02373	Prai.g_01849
OG0001289	Syag.g_01850	Prai.g_00087
OG0001290	Syag.g_01878	Prai.g_00100
OG0001291	Syag.g_01933	Prai.g_00135
OG0001292	Syag.g_02667	Prai.g_00261
OG0001293	Syag.g_02625	Prai.g_00274
OG0001294	Syag.g_00593	Prai.g_00389
OG0001295	Syag.g_00968	Prai.g_00498
OG0001296	Syag.g_01492	Prai.g_00539
OG0001298	Syag.g_00309	Prai.g_00605
OG0001299	Syag.g_00582	Prai.g_00695
OG0001300	Syag.g_01003	Prai.g_00722
OG0001301	Syag.g_00987	Prai.g_00725
OG0001302	Syag.g_00442	Prai.g_00860
OG0001304	Syag.g_00890	Prai.g_00933
OG0001305	Syag.g_00981	Prai.g_00914
OG0001306	Syag.g_01160	Prai.g_01158
OG0001307	Syag.g_00577	Prai.g_01354
OG0001308	Syag.g_01406	Prai.g_01473
OG0001309	Syag.g_01482	Prai.g_01557
OG0001312	Syag.g_00779	Prai.g_01008
OG0001314	Syag.g_00118	Prai.g_00439
OG0001315	Syag.g_02796	Prai.g_00061
OG0001316	Syag.g_01940	Prai.g_00140
OG0001317	Syag.g_01787	Prai.g_00245
OG0001318	Syag.g_02633	Prai.g_00269
OG0001321	Syag.g_00050	Prai.g_00482
OG0001322	Syag.g_00051	Prai.g_00483
OG0001323	Syag.g_01479	Prai.g_00548
OG0001324	Syag.g_01002	Prai.g_00723
OG0001325	Syag.g_00916	Prai.g_00753
OG0001328	Syag.g_00620	Prai.g_01100
OG0001330	Syag.g_01181	Prai.g_01309
OG0001331	Syag.g_01543	Prai.g_01376
OG0001332	Syag.g_01611	Prai.g_01504
OG0001333	Syag.g_01739	Prai.g_01675
OG0001334	Syag.g_02807	Prai.g_01806
OG0001335	Syag.g_02808	Prai.g_01807
OG0001336	Syag.g_02249	Prai.g_01921
OG0001339	Syag.g_01881	Prai.g_00103
OG0001341	Syag.g_00233	Prai.g_00897
OG0001343	Syag.g_00562	Prai.g_01062
OG0001344	Syag.g_01136	Prai.g_01175
OG0001345	Syag.g_01108	Prai.g_01190
OG0001346	Syag.g_01193	Prai.g_01336
OG0001348	Syag.g_00941	Prai.g_01587
OG0001351	Syag.g_00055	Prai.g_00485
OG0001352	Syag.g_01459	Prai.g_00709
OG0001353	Syag.g_00716	Prai.g_00815
OG0001358	Syag.g_00374	Prai.g_00649
OG0001359	Syag.g_00561	Prai.g_01061
OG0001360	Syag.g_01106	Prai.g_01103
OG0001361	Syag.g_01111	Prai.g_01187
OG0001364	Syag.g_02448	Prai.g_01809
OG0001365	Syag.g_02131	Prai.g_01889
OG0001369	Syag.g_01868	Prai.g_00092
OG0001375	Syag.g_00563	Prai.g_01063
OG0001376	Syag.g_02153	Prai.g_01069
OG0001377	Syag.g_02152	Prai.g_01070
OG0001378	Syag.g_00028	Prai.g_01112
OG0001394	Syag.g_00635	Prai.g_01031
OG0001395	Syag.g_00898	Prai.g_00931
OG0001398	Syag.g_00751	Prai.g_01601
OG0001403	Syag.g_02308	Prai.g_00030
OG0001404	Syag.g_01818	Prai.g_00068
OG0001405	Syag.g_02810	Prai.g_00339
OG0001406	Syag.g_02154	Prai.g_01068
OG0001408	Syag.g_00450	Prai.g_01086
OG0001409	Syag.g_01125	Prai.g_01178
OG0001410	Syag.g_00576	Prai.g_01355
OG0001413	Syag.g_00224	Prai.g_01547
OG0001416	Syag.g_01198	Prai.g_00490
OG0001417	Syag.g_00829	Prai.g_00500
OG0001419	Syag.g_01466	Prai.g_01082
OG0001420	Syag.g_01465	Prai.g_01122
OG0001428	Syag.g_01981	Prai.g_00183
OG0001432	Syag.g_00448	Prai.g_01545
OG0001438	Syag.g_02583	Prai.g_00306
OG0001439	Syag.g_02554	Prai.g_00320
OG0001443	Syag.g_02157	Prai.g_01602
OG0001447	Syag.g_01921	Prai.g_00126
OG0001448	Syag.g_01350	Prai.g_00380
OG0001449	Syag.g_02676	Prai.g_00413
OG0001452	Syag.g_02638	Prai.g_01058
OG0001453	Syag.g_00849	Prai.g_00967
OG0001454	Syag.g_00204	Prai.g_01096
OG0001459	Syag.g_00535	Prai.g_01552
OG0001462	Syag.g_02315	Prai.g_00034
OG0001465	Syag.g_00940	Prai.g_00731
OG0001467	Syag.g_01322	Prai.g_00868
OG0001470	Syag.g_02420	Prai.g_01433
OG0001471	Syag.g_02563	Prai.g_01548
OG0001472	Syag.g_00104	Prai.g_01556
OG0001473	Syag.g_00471	Prai.g_01857
OG0001474	Syag.g_02851	Prai.g_00353
OG0001475	Syag.g_02418	Prai.g_00152
OG0001477	Syag.g_00990	Prai.g_01254
OG0001480	Syag.g_00451	Prai.g_00382
OG0001482	Syag.g_00839	Prai.g_00488
OG0001484	Syag.g_02203	Prai.g_00893
OG0001486	Syag.g_01143	Prai.g_01169
OG0001492	Syag.g_01057	Prai.g_01220
OG0001493	Syag.g_01045	Prai.g_01228
OG0001495	Syag.g_02719	Prai.g_01723
OG0001496	Syag.g_00993	Prai.g_01252
OG0001497	Syag.g_00991	Prai.g_01253
OG0001502	Syag.g_00739	Prai.g_00877
OG0001507	Syag.g_01794, Syag.g_00083	Prai.g_01245
OG0001508	Syag.g_02421	Prai.g_01432
OG0001514	Syag.g_00994	Prai.g_01251
OG0001520	Syag.g_00294	Prai.g_00406
OG0001527	Syag.g_00287	Prai.g_00591
OG0001532	Syag.g_01089	Prai.g_01199
OG0001547	Syag.g_00753	Prai.g_00875
OG0001553	Syag.g_01424	Prai.g_01460
OG0001554	Syag.g_02124	Prai.g_01555
OG0001562	Syag.g_00863	Prai.g_00949
OG0001565	Syag.g_00449	Prai.g_00447
OG0001567	Syag.g_00752	Prai.g_00876
OG0001568	Syag.g_00754	Prai.g_00874
OG0001582	Syag.g_00198	Prai.g_00499
OG0001602	Syag.g_00939	Prai.g_00730
OG0001625	Syag.g_02631	Prai.g_00271
OG0001633	Syag.g_01608	Prai.g_01367
OG0001634	Syag.g_00585	Prai.g_01582
OG0001647	Syag.g_02607	Prai.g_00285
OG0001712	Syag.g_00089	Prai.g_00427
OG0001726	Syag.g_00747	Prai.g_00425
OG0001919	Syag.g_00444	Prai.g_00411
OG0001924	Syag.g_00366	Prai.g_01283
OG0001925	Syag.g_00365	Prai.g_01284
OG0001926	Syag.g_00364	Prai.g_01285
OG0001927	Syag.g_00363	Prai.g_01286
OG0001993	Syag.g_00368	Prai.g_01281
OG0001994	Syag.g_00367	Prai.g_01282
OG0002019	Syag.g_02511	Prai.g_01304
OG0002092	Syag.g_01294, Syag.g_01295	Prai.g_01240
OG0002106	Syag.g_01417	Prai.g_00396
OG0002112	Syag.g_02570	Prai.g_00417
OG0002157	Syag.g_02569	Prai.g_00418
OG0002158	Syag.g_02571	Prai.g_00416
OG0002244	Syag.g_01792	Prai.g_01244
OG0002395	Syag.g_02568	Prai.g_01628
OG0002396	Syag.g_02738	Prai.g_01745
OG0002426	Syag.g_02507	Prai.g_01302
OG0002699	Syag.g_02502	Prai.g_01440
OG0002916	Syag.g_02105	Prai.g_01413
