Orthogroup	Syag	Syae
OG0001158	Syag.g_01621	Syae.g_01100
OG0001159	Syag.g_01622, Syag.g_01625	Syae.g_01103
OG0001160	Syag.g_01666	Syae.g_01142
OG0001161	Syag.g_02163	Syae.g_01597
OG0001162	Syag.g_01238	Syae.g_00487
OG0001163	Syag.g_01674	Syae.g_01150
OG0001164	Syag.g_01680	Syae.g_01156
OG0001165	Syag.g_01685	Syae.g_01161
OG0001166	Syag.g_01715	Syae.g_01186
OG0001167	Syag.g_02383	Syae.g_01031
OG0001168	Syag.g_01740	Syae.g_01033
OG0001169	Syag.g_01742	Syae.g_01035
OG0001170	Syag.g_01744	Syae.g_01037
OG0001171	Syag.g_01755	Syae.g_01047
OG0001172	Syag.g_02693	Syae.g_02036
OG0001173	Syag.g_02694	Syae.g_02037
OG0001174	Syag.g_02703	Syae.g_02045
OG0001175	Syag.g_02704	Syae.g_02046
OG0001176	Syag.g_02723	Syae.g_02076
OG0001177	Syag.g_02720	Syae.g_02073
OG0001178	Syag.g_01694	Syae.g_01168
OG0001179	Syag.g_02754	Syae.g_02106
OG0001180	Syag.g_02780	Syae.g_02130
OG0001181	Syag.g_02784	Syae.g_02134
OG0001182	Syag.g_02793	Syae.g_02143
OG0001183	Syag.g_02798	Syae.g_02147
OG0001184	Syag.g_02428	Syae.g_01862
OG0001185	Syag.g_02399	Syae.g_01835
OG0001188	Syag.g_02359	Syae.g_01783
OG0001189	Syag.g_02334	Syae.g_01767
OG0001190	Syag.g_02126	Syae.g_01567
OG0001191	Syag.g_02142	Syae.g_01580
OG0001192	Syag.g_02149	Syae.g_01587
OG0001193	Syag.g_02182	Syae.g_01617
OG0001194	Syag.g_02185	Syae.g_01625
OG0001195	Syag.g_02186	Syae.g_01626
OG0001196	Syag.g_02254	Syae.g_01695
OG0001197	Syag.g_02256	Syae.g_01697
OG0001198	Syag.g_02269	Syae.g_01709
OG0001199	Syag.g_01825	Syae.g_01291
OG0001200	Syag.g_01827	Syae.g_01293
OG0001201	Syag.g_01886	Syae.g_01364
OG0001202	Syag.g_02032	Syae.g_01494
OG0001203	Syag.g_01783	Syae.g_02240
OG0001204	Syag.g_02673	Syae.g_02022
OG0001206	Syag.g_01328	Syae.g_02502
OG0001207	Syag.g_01536	Syae.g_02300
OG0001208	Syag.g_01526	Syae.g_02311
OG0001209	Syag.g_01451	Syae.g_02377
OG0001210	Syag.g_01442	Syae.g_02387
OG0001211	Syag.g_00272	Syae.g_02403
OG0001212	Syag.g_00334	Syae.g_02460
OG0001213	Syag.g_00394	Syae.g_00062
OG0001214	Syag.g_00412	Syae.g_00076
OG0001215	Syag.g_01014	Syae.g_00757
OG0001216	Syag.g_00920	Syae.g_00470
OG0001217	Syag.g_00151	Syae.g_00151
OG0001218	Syag.g_01364	Syae.g_02605
OG0001219	Syag.g_00767	Syae.g_00312
OG0001220	Syag.g_00743	Syae.g_00880
OG0001221	Syag.g_00628	Syae.g_00559
OG0001222	Syag.g_00797	Syae.g_00347
OG0001223	Syag.g_00843	Syae.g_00392
OG0001224	Syag.g_00969	Syae.g_00797
OG0001225	Syag.g_00971	Syae.g_00795
OG0001226	Syag.g_01835	Syae.g_00135
OG0001227	Syag.g_01240	Syae.g_01600
OG0001228	Syag.g_00709	Syae.g_01004
OG0001229	Syag.g_00997	Syae.g_00771
OG0001230	Syag.g_01430	Syae.g_02662
OG0001231	Syag.g_02289	Syae.g_01729
OG0001232	Syag.g_01724	Syae.g_01197
OG0001233	Syag.g_01745	Syae.g_01038
OG0001234	Syag.g_02708	Syae.g_02050
OG0001235	Syag.g_02715	Syae.g_02066
OG0001236	Syag.g_02432	Syae.g_01867
OG0001237	Syag.g_02426	Syae.g_01860
OG0001238	Syag.g_02144	Syae.g_01582
OG0001239	Syag.g_01822	Syae.g_01288
OG0001240	Syag.g_01869	Syae.g_01347
OG0001241	Syag.g_01879	Syae.g_01357
OG0001243	Syag.g_01920	Syae.g_01395
OG0001244	Syag.g_01948	Syae.g_01425
OG0001245	Syag.g_00213	Syae.g_00149
OG0001246	Syag.g_01498	Syae.g_02337
OG0001247	Syag.g_00710	Syae.g_00482
OG0001248	Syag.g_00175	Syae.g_00485
OG0001249	Syag.g_02837	Syae.g_02186
OG0001250	Syag.g_00725	Syae.g_00841
OG0001251	Syag.g_00472	Syae.g_01632
OG0001252	Syag.g_00960	Syae.g_00804
OG0001253	Syag.g_00094	Syae.g_00243
OG0001254	Syag.g_02165	Syae.g_00637
OG0001255	Syag.g_00440	Syae.g_00667
OG0001256	Syag.g_01673	Syae.g_01149
OG0001257	Syag.g_00217	Syae.g_00295
OG0001258	Syag.g_01683	Syae.g_01159
OG0001259	Syag.g_01743	Syae.g_01036
OG0001260	Syag.g_01763	Syae.g_01058
OG0001261	Syag.g_02763	Syae.g_02115
OG0001262	Syag.g_02336	Syae.g_01769
OG0001263	Syag.g_01923	Syae.g_01399
OG0001265	Syag.g_01910	Syae.g_01385
OG0001266	Syag.g_02036	Syae.g_01498
OG0001267	Syag.g_02598	Syae.g_01969
OG0001268	Syag.g_02850	Syae.g_02198
OG0001269	Syag.g_00480	Syae.g_00225
OG0001270	Syag.g_00030	Syae.g_00997
OG0001271	Syag.g_01353	Syae.g_02527
OG0001272	Syag.g_01522	Syae.g_02315
OG0001273	Syag.g_00405	Syae.g_00069
OG0001274	Syag.g_02076	Syae.g_01535
OG0001275	Syag.g_00857	Syae.g_00407
OG0001276	Syag.g_00874	Syae.g_00423
OG0001278	Syag.g_01054	Syae.g_00697
OG0001279	Syag.g_00490	Syae.g_00007
OG0001280	Syag.g_01189	Syae.g_00958
OG0001281	Syag.g_01219	Syae.g_00969
OG0001282	Syag.g_01538	Syae.g_02298
OG0001283	Syag.g_02248	Syae.g_01688
OG0001284	Syag.g_01656	Syae.g_01132
OG0001285	Syag.g_00142, Syag.g_02205	Syae.g_00237
OG0001287	Syag.g_02391	Syae.g_01827
OG0001288	Syag.g_02373	Syae.g_01815
OG0001289	Syag.g_01850	Syae.g_01330
OG0001290	Syag.g_01878	Syae.g_01356
OG0001291	Syag.g_01933	Syae.g_01409
OG0001292	Syag.g_02667	Syae.g_02017
OG0001293	Syag.g_02625	Syae.g_01996
OG0001294	Syag.g_00593	Syae.g_00593
OG0001295	Syag.g_00968	Syae.g_02389
OG0001296	Syag.g_01492	Syae.g_02343
OG0001297	Syag.g_01488	Syae.g_02347
OG0001298	Syag.g_00309	Syae.g_02439
OG0001299	Syag.g_00582	Syae.g_00599
OG0001300	Syag.g_01003	Syae.g_00766
OG0001301	Syag.g_00987	Syae.g_00780
OG0001302	Syag.g_00442	Syae.g_00110
OG0001303	Syag.g_00769	Syae.g_00314
OG0001304	Syag.g_00890	Syae.g_00436
OG0001305	Syag.g_00981	Syae.g_00786
OG0001306	Syag.g_01160	Syae.g_00943
OG0001307	Syag.g_00577	Syae.g_02059
OG0001311	Syag.g_00876	Syae.g_00425
OG0001312	Syag.g_00779	Syae.g_00326
OG0001313	Syag.g_00391	Syae.g_02511
OG0001313	Syag.g_01335	Syae.g_02509
OG0001315	Syag.g_02796	Syae.g_02145
OG0001316	Syag.g_01940	Syae.g_01415
OG0001317	Syag.g_01787	Syae.g_02235
OG0001318	Syag.g_02633	Syae.g_02004
OG0001319	Syag.g_02609	Syae.g_01980
OG0001321	Syag.g_00050	Syae.g_00978
OG0001322	Syag.g_00051	Syae.g_00977
OG0001323	Syag.g_01479	Syae.g_02355
OG0001324	Syag.g_01002	Syae.g_00767
OG0001325	Syag.g_00916	Syae.g_00465
OG0001326	Syag.g_02190, Syag.g_02195	Syae.g_01641
OG0001328	Syag.g_00620	Syae.g_00565
OG0001330	Syag.g_01181	Syae.g_00950
OG0001331	Syag.g_01543	Syae.g_02293
OG0001332	Syag.g_01611	Syae.g_01077
OG0001333	Syag.g_01739	Syae.g_01032
OG0001334	Syag.g_02807	Syae.g_02156
OG0001335	Syag.g_02808	Syae.g_02157
OG0001336	Syag.g_02249	Syae.g_01689
OG0001337	Syag.g_02804	Syae.g_02153
OG0001337	Syag.g_02824	Syae.g_02175
OG0001338	Syag.g_02831	Syae.g_02162
OG0001338	Syag.g_01431	Syae.g_00689
OG0001338	Syag.g_02827	Syae.g_02178
OG0001339	Syag.g_01881	Syae.g_01359
OG0001341	Syag.g_00233	Syae.g_00737
OG0001343	Syag.g_00562	Syae.g_01629
OG0001344	Syag.g_01136	Syae.g_00916
OG0001345	Syag.g_01108	Syae.g_00886
OG0001346	Syag.g_01193	Syae.g_00962
OG0001347	Syag.g_02350	Syae.g_01907
OG0001348	Syag.g_00941	Syae.g_00821
OG0001351	Syag.g_00055	Syae.g_02492
OG0001352	Syag.g_01459	Syae.g_00666
OG0001353	Syag.g_00716	Syae.g_00831
OG0001354	Syag.g_00830	Syae.g_00379
OG0001356	Syag.g_00942	Syae.g_00820
OG0001358	Syag.g_00374	Syae.g_00046
OG0001359	Syag.g_00561	Syae.g_01628
OG0001360	Syag.g_01106	Syae.g_00883
OG0001361	Syag.g_01111	Syae.g_00889
OG0001364	Syag.g_02448	Syae.g_01883
OG0001366	Syag.g_01718	Syae.g_01189
OG0001368	Syag.g_02674	Syae.g_02023
OG0001369	Syag.g_01868	Syae.g_01346
OG0001370	Syag.g_01660, Syag.g_01395	Syae.g_01270
OG0001370	Syag.g_02204	Syae.g_00109
OG0001373	Syag.g_02194	Syae.g_01640
OG0001374	Syag.g_02202	Syae.g_01648
OG0001375	Syag.g_00563	Syae.g_01630
OG0001376	Syag.g_02153	Syae.g_01589
OG0001377	Syag.g_02152	Syae.g_01588
OG0001378	Syag.g_00028	Syae.g_00998
OG0001379	Syag.g_01183	Syae.g_00952
OG0001383	Syag.g_01775	Syae.g_02246
OG0001385	Syag.g_02191	Syae.g_01637
OG0001386	Syag.g_02192	Syae.g_01638
OG0001387	Syag.g_02193	Syae.g_01639
OG0001388	Syag.g_02196	Syae.g_01642
OG0001389	Syag.g_02197	Syae.g_01643
OG0001390	Syag.g_02198	Syae.g_01644
OG0001391	Syag.g_02199	Syae.g_01645
OG0001392	Syag.g_02200	Syae.g_01646
OG0001393	Syag.g_02201	Syae.g_01647
OG0001394	Syag.g_00635	Syae.g_00553
OG0001395	Syag.g_00898	Syae.g_00446
OG0001396	Syag.g_02349	Syae.g_01908
OG0001398	Syag.g_00751	Syae.g_00289
OG0001401	Syag.g_00720	Syae.g_00835
OG0001402	Syag.g_00379	Syae.g_00051
OG0001404	Syag.g_01818	Syae.g_01283
OG0001405	Syag.g_02810	Syae.g_02159
OG0001406	Syag.g_02154	Syae.g_01590
OG0001408	Syag.g_00450	Syae.g_00712
OG0001410	Syag.g_00576	Syae.g_02060
OG0001412	Syag.g_02351	Syae.g_01906
OG0001413	Syag.g_00224	Syae.g_00123
OG0001416	Syag.g_01198	Syae.g_00966
OG0001417	Syag.g_00829	Syae.g_00378
OG0001419	Syag.g_01466	Syae.g_02369
OG0001420	Syag.g_01465	Syae.g_02365
OG0001425	Syag.g_02148	Syae.g_01586
OG0001426	Syag.g_00073, Syag.g_00197	Syae.g_00718, Syae.g_01277
OG0001428	Syag.g_01981	Syae.g_01456
OG0001429	Syag.g_00770	Syae.g_00315
OG0001432	Syag.g_00448	Syae.g_00742
OG0001433	Syag.g_00943	Syae.g_00819
OG0001435	Syag.g_00605	Syae.g_00579
OG0001436	Syag.g_02454	Syae.g_01889
OG0001436	Syag.g_02453	Syae.g_01888
OG0001438	Syag.g_02583	Syae.g_01954
OG0001439	Syag.g_02554	Syae.g_01929
OG0001442	Syag.g_00648	Syae.g_00538
OG0001443	Syag.g_02157	Syae.g_01594
OG0001444	Syag.g_01863	Syae.g_01342
OG0001447	Syag.g_01921	Syae.g_01396
OG0001449	Syag.g_02676	Syae.g_02253
OG0001452	Syag.g_02638	Syae.g_02009
OG0001453	Syag.g_00849	Syae.g_00399
OG0001454	Syag.g_00204	Syae.g_00131
OG0001456	Syag.g_02212	Syae.g_01650
OG0001457	Syag.g_02213	Syae.g_01651
OG0001458	Syag.g_02214	Syae.g_01652
OG0001460	Syag.g_00944	Syae.g_00818
OG0001461	Syag.g_00521	Syae.g_00063
OG0001462	Syag.g_02315	Syae.g_01754
OG0001465	Syag.g_00940	Syae.g_00475
OG0001470	Syag.g_02420	Syae.g_01006
OG0001471	Syag.g_02563	Syae.g_01934
OG0001473	Syag.g_00471	Syae.g_00107
OG0001474	Syag.g_02851	Syae.g_02199
OG0001475	Syag.g_02418	Syae.g_01008
OG0001477	Syag.g_00990	Syae.g_00776
OG0001478	Syag.g_01337	Syae.g_02512
OG0001478	Syag.g_01344	Syae.g_02519
OG0001479	Syag.g_02848	Syae.g_02196
OG0001482	Syag.g_00839	Syae.g_00388
OG0001484	Syag.g_02203	Syae.g_01649
OG0001487	Syag.g_01365	Syae.g_02606
OG0001488	Syag.g_01119	Syae.g_00898
OG0001489	Syag.g_02789, Syag.g_00515	Syae.g_02139
OG0001492	Syag.g_01057	Syae.g_00694
OG0001493	Syag.g_01045	Syae.g_00702
OG0001495	Syag.g_02719	Syae.g_02072
OG0001496	Syag.g_00993	Syae.g_00774
OG0001497	Syag.g_00991	Syae.g_00775
OG0001498	Syag.g_00006	Syae.g_02220
OG0001502	Syag.g_00739	Syae.g_00874
OG0001504	Syag.g_00534	Syae.g_00622
OG0001507	Syag.g_01794, Syag.g_00083	Syae.g_00192
OG0001508	Syag.g_02421	Syae.g_01005
OG0001510	Syag.g_02386	Syae.g_01823
OG0001511	Syag.g_01893	Syae.g_01372
OG0001512	Syag.g_01781	Syae.g_02241
OG0001513	Syag.g_02427	Syae.g_01861
OG0001514	Syag.g_00994	Syae.g_00773
OG0001515	Syag.g_01007	Syae.g_00762
OG0001516	Syag.g_00579	Syae.g_00602
OG0001517	Syag.g_02844	Syae.g_02193
OG0001518	Syag.g_02146	Syae.g_01584
OG0001519	Syag.g_02161	Syae.g_01596
OG0001520	Syag.g_00294	Syae.g_02425
OG0001527	Syag.g_00287	Syae.g_02417
OG0001528	Syag.g_02419	Syae.g_01007
OG0001529	Syag.g_02327	Syae.g_01760
OG0001530	Syag.g_01891	Syae.g_01370
OG0001531	Syag.g_01780	Syae.g_02242
OG0001532	Syag.g_01089	Syae.g_00655
OG0001533	Syag.g_01324	Syae.g_02499
OG0001534	Syag.g_00891	Syae.g_00437
OG0001535	Syag.g_00871	Syae.g_00421
OG0001536	Syag.g_00805	Syae.g_00355
OG0001537	Syag.g_00629	Syae.g_00558
OG0001538	Syag.g_00672	Syae.g_00516
OG0001539	Syag.g_00601	Syae.g_00584
OG0001540	Syag.g_01925	Syae.g_01401
OG0001541	Syag.g_01990	Syae.g_01465
OG0001542	Syag.g_01999	Syae.g_01474
OG0001543	Syag.g_02058	Syae.g_01516
OG0001544	Syag.g_02158	Syae.g_01595
OG0001545	Syag.g_02238	Syae.g_01676
OG0001546	Syag.g_01473	Syae.g_02359
OG0001547	Syag.g_00753	Syae.g_00293
OG0001551	Syag.g_01019	Syae.g_00815
OG0001554	Syag.g_02124	Syae.g_01565
OG0001556	Syag.g_01096	Syae.g_00648
OG0001557	Syag.g_00636	Syae.g_00552
OG0001558	Syag.g_02292	Syae.g_01732
OG0001559	Syag.g_01890	Syae.g_01369
OG0001560	Syag.g_01877	Syae.g_01355
OG0001561	Syag.g_00878	Syae.g_00427
OG0001562	Syag.g_00863	Syae.g_00413
OG0001563	Syag.g_02772	Syae.g_02124
OG0001564	Syag.g_02208	Syae.g_02485
OG0001567	Syag.g_00752	Syae.g_00291
OG0001568	Syag.g_00754	Syae.g_00297
OG0001572	Syag.g_00086	Syae.g_00134
OG0001574	Syag.g_00285	Syae.g_02415
OG0001575	Syag.g_00290	Syae.g_02420
OG0001576	Syag.g_01233	Syae.g_02478
OG0001577	Syag.g_01146	Syae.g_00925
OG0001579	Syag.g_02813, Syag.g_02817	Syae.g_02165
OG0001580	Syag.g_02112	Syae.g_01556
OG0001582	Syag.g_00198	Syae.g_00443
OG0001586	Syag.g_02483	Syae.g_01215
OG0001588	Syag.g_02446	Syae.g_01880
OG0001589	Syag.g_01748	Syae.g_01040
OG0001590	Syag.g_00404	Syae.g_00068
OG0001592	Syag.g_02113	Syae.g_01557
OG0001594	Syag.g_01304	Syae.g_01546
OG0001602	Syag.g_00939	Syae.g_00476
OG0001614	Syag.g_02401	Syae.g_01837
OG0001615	Syag.g_00256	Syae.g_02393
OG0001616	Syag.g_01102	Syae.g_00642
OG0001617	Syag.g_00998	Syae.g_00769
OG0001618	Syag.g_00909	Syae.g_00459
OG0001619	Syag.g_00794	Syae.g_00344
OG0001620	Syag.g_02857	Syae.g_02205
OG0001621	Syag.g_02637	Syae.g_02008
OG0001622	Syag.g_02247	Syae.g_01687
OG0001623	Syag.g_02828	Syae.g_02179
OG0001624	Syag.g_00164	Syae.g_00124
OG0001624	Syag.g_00443	Syae.g_01601
OG0001625	Syag.g_02631	Syae.g_02002
OG0001634	Syag.g_00585	Syae.g_00596
OG0001635	Syag.g_02369	Syae.g_01811
OG0001636	Syag.g_02314	Syae.g_01753
OG0001637	Syag.g_00020	Syae.g_00477, Syae.g_01051
OG0001638	Syag.g_01700	Syae.g_01175
OG0001639	Syag.g_01615	Syae.g_01082
OG0001640	Syag.g_00955	Syae.g_00809
OG0001641	Syag.g_00847	Syae.g_00397
OG0001642	Syag.g_00742	Syae.g_00878
OG0001643	Syag.g_00415	Syae.g_00079
OG0001644	Syag.g_00902	Syae.g_00452
OG0001645	Syag.g_00559	Syae.g_00298, Syae.g_00665
OG0001646	Syag.g_00625	Syae.g_00248, Syae.g_00170
OG0001647	Syag.g_02607	Syae.g_01978
OG0001652	Syag.g_02290	Syae.g_01730
OG0001653	Syag.g_01866	Syae.g_01345
OG0001654	Syag.g_01613	Syae.g_01080
OG0001656	Syag.g_02816	Syae.g_02164
OG0001657	Syag.g_01962	Syae.g_01439
OG0001658	Syag.g_02125	Syae.g_01566
OG0001659	Syag.g_01093	Syae.g_00650
OG0001660	Syag.g_01899, Syag.g_02870	Syae.g_01376, Syae.g_02215
OG0001666	Syag.g_00218	Syae.g_00214
OG0001671	Syag.g_02063	Syae.g_01521
OG0001672	Syag.g_01833	Syae.g_01318, Syae.g_01299
OG0001673	Syag.g_01789	Syae.g_02233
OG0001674	Syag.g_01317	Syae.g_02672
OG0001674	Syag.g_01316	Syae.g_02673
OG0001675	Syag.g_01692, Syag.g_00861	Syae.g_00411
OG0001676	Syag.g_02815	Syae.g_02167
OG0001677	Syag.g_02800	Syae.g_00653
OG0001678	Syag.g_02692	Syae.g_02035
OG0001680	Syag.g_01709	Syae.g_01180
OG0001681	Syag.g_00193	Syae.g_01268, Syae.g_00860
OG0001682	Syag.g_00911	Syae.g_00130, Syae.g_00461
OG0001690	Syag.g_02135, Syag.g_00545	Syae.g_02534, Syae.g_00716, Syae.g_00816, Syae.g_00790, Syae.g_01620, Syae.g_02603
OG0001690	Syag.g_02137	Syae.g_00005
OG0001691	Syag.g_00486	Syae.g_00044
OG0001692	Syag.g_01426	Syae.g_02657
OG0001693	Syag.g_00976	Syae.g_00792
OG0001694	Syag.g_02596	Syae.g_01967
OG0001695	Syag.g_02232	Syae.g_01670
OG0001700	Syag.g_00537	Syae.g_00290
OG0001702	Syag.g_01855	Syae.g_01335
OG0001703	Syag.g_01535	Syae.g_02301
OG0001712	Syag.g_00089	Syae.g_00150
OG0001713	Syag.g_01128	Syae.g_00907
OG0001715	Syag.g_00114	Syae.g_00148
OG0001717	Syag.g_01976	Syae.g_01451
OG0001728	Syag.g_00208	Syae.g_01619
OG0001729	Syag.g_01774	Syae.g_02247
OG0001730	Syag.g_01769	Syae.g_02260
OG0001731	Syag.g_01640	Syae.g_01117
OG0001732	Syag.g_01069	Syae.g_00678
OG0001733	Syag.g_00597	Syae.g_00589
OG0001734	Syag.g_00740	Syae.g_00876
OG0001735	Syag.g_00555	Syae.g_00611
OG0001736	Syag.g_02468	Syae.g_01903
OG0001737	Syag.g_02577	Syae.g_01948
OG0001738	Syag.g_02539	Syae.g_01915
OG0001739	Syag.g_02230	Syae.g_01668
OG0001740	Syag.g_02235	Syae.g_01673
OG0001741	Syag.g_00163	Syae.g_00250
OG0001747	Syag.g_01945	Syae.g_01422
OG0001748	Syag.g_02065	Syae.g_01523
OG0001749	Syag.g_02461	Syae.g_01899
OG0001750	Syag.g_01864	Syae.g_01343
OG0001752	Syag.g_01766	Syae.g_01060
OG0001753	Syag.g_01760	Syae.g_01054
OG0001754	Syag.g_00022	Syae.g_01053
OG0001755	Syag.g_01483	Syae.g_02352
OG0001756	Syag.g_02151	Syae.g_01593
OG0001758	Syag.g_00524	Syae.g_00620
OG0001761	Syag.g_00361	Syae.g_00026
OG0001762	Syag.g_00854	Syae.g_00404
OG0001763	Syag.g_00842	Syae.g_00391
OG0001764	Syag.g_00758	Syae.g_00301
OG0001765	Syag.g_00080	Syae.g_00726, Syae.g_00725
OG0001766	Syag.g_02567	Syae.g_01938
OG0001767	Syag.g_02455	Syae.g_01890
OG0001768	Syag.g_02008	Syae.g_01482
OG0001770	Syag.g_00523	Syae.g_00617
OG0001771	Syag.g_00180	Syae.g_00183
OG0001783	Syag.g_02396	Syae.g_01832
OG0001784	Syag.g_01860	Syae.g_01338
OG0001786	Syag.g_01658	Syae.g_01134
OG0001787	Syag.g_01455	Syae.g_02373
OG0001788	Syag.g_01452	Syae.g_02376
OG0001789	Syag.g_01191	Syae.g_00960
OG0001790	Syag.g_01153	Syae.g_00936
OG0001791	Syag.g_01127	Syae.g_00906, Syae.g_00447
OG0001792	Syag.g_01063	Syae.g_00685
OG0001794	Syag.g_00887	Syae.g_00434
OG0001796	Syag.g_00865	Syae.g_00415
OG0001797	Syag.g_00786	Syae.g_00335
OG0001798	Syag.g_00381	Syae.g_00054
OG0001799	Syag.g_00430	Syae.g_00090
OG0001800	Syag.g_01287	Syae.g_00006
OG0001801	Syag.g_01440	Syae.g_02679
OG0001803	Syag.g_00039	Syae.g_00988
OG0001804	Syag.g_00007	Syae.g_02221
OG0001805	Syag.g_02661	Syae.g_02013
OG0001806	Syag.g_02608	Syae.g_01979
OG0001807	Syag.g_02452	Syae.g_01887
OG0001808	Syag.g_02441	Syae.g_01877
OG0001810	Syag.g_01938	Syae.g_01413
OG0001811	Syag.g_01997	Syae.g_01472
OG0001812	Syag.g_02114	Syae.g_01558
OG0001813	Syag.g_02168	Syae.g_01605
OG0001814	Syag.g_02257	Syae.g_01698
OG0001815	Syag.g_02267	Syae.g_01707
OG0001816	Syag.g_00599	Syae.g_00587
OG0001835	Syag.g_01028	Syae.g_00862
OG0001837	Syag.g_02064	Syae.g_01522
OG0001838	Syag.g_02280	Syae.g_01720
OG0001839	Syag.g_02310	Syae.g_01749
OG0001840	Syag.g_02333	Syae.g_01766
OG0001841	Syag.g_02342	Syae.g_01773
OG0001843	Syag.g_02402	Syae.g_01838
OG0001844	Syag.g_02403	Syae.g_01839
OG0001845	Syag.g_02404	Syae.g_01840
OG0001846	Syag.g_01913	Syae.g_01388
OG0001847	Syag.g_01911	Syae.g_01386
OG0001848	Syag.g_01907	Syae.g_01382
OG0001849	Syag.g_01849	Syae.g_01329
OG0001850	Syag.g_01836	Syae.g_01320
OG0001851	Syag.g_01829	Syae.g_01295
OG0001852	Syag.g_01828	Syae.g_01294
OG0001853	Syag.g_01821	Syae.g_01287
OG0001854	Syag.g_01785	Syae.g_02237
OG0001855	Syag.g_01313	Syae.g_02666
OG0001856	Syag.g_01665	Syae.g_01141
OG0001857	Syag.g_01662	Syae.g_01138
OG0001858	Syag.g_01634	Syae.g_01110
OG0001859	Syag.g_01547	Syae.g_02289
OG0001860	Syag.g_01533	Syae.g_02303
OG0001861	Syag.g_01521	Syae.g_02316
OG0001862	Syag.g_01509	Syae.g_02327
OG0001863	Syag.g_01503	Syae.g_02332
OG0001864	Syag.g_01444	Syae.g_02385
OG0001866	Syag.g_00349	Syae.g_02474
OG0001867	Syag.g_00359	Syae.g_00024
OG0001868	Syag.g_01197	Syae.g_00965
OG0001869	Syag.g_01147	Syae.g_00926
OG0001870	Syag.g_01138	Syae.g_00918
OG0001871	Syag.g_01133	Syae.g_00913
OG0001872	Syag.g_01058	Syae.g_00693
OG0001873	Syag.g_01101	Syae.g_00643
OG0001874	Syag.g_01104	Syae.g_00640
OG0001875	Syag.g_00525	Syae.g_00619
OG0001876	Syag.g_00526	Syae.g_00618
OG0001877	Syag.g_01006	Syae.g_00763
OG0001878	Syag.g_00858	Syae.g_00408
OG0001879	Syag.g_00852	Syae.g_00402
OG0001880	Syag.g_00815	Syae.g_00364
OG0001881	Syag.g_00813	Syae.g_00363
OG0001882	Syag.g_00789	Syae.g_00338
OG0001883	Syag.g_00785	Syae.g_00333
OG0001884	Syag.g_00483	Syae.g_00324
OG0001885	Syag.g_00764	Syae.g_00309
OG0001886	Syag.g_00760	Syae.g_00302
OG0001887	Syag.g_00619	Syae.g_00566
OG0001888	Syag.g_00640	Syae.g_00546
OG0001889	Syag.g_00682	Syae.g_00505
OG0001890	Syag.g_00732	Syae.g_00848
OG0001891	Syag.g_00736	Syae.g_00852
OG0001892	Syag.g_00447	Syae.g_00881
OG0001893	Syag.g_00382	Syae.g_00055
OG0001894	Syag.g_00409	Syae.g_00073
OG0001895	Syag.g_01296	Syae.g_02684
OG0001896	Syag.g_00024	Syae.g_01001
OG0001897	Syag.g_02854	Syae.g_02202
OG0001898	Syag.g_02836	Syae.g_02185
OG0001899	Syag.g_02761	Syae.g_02113
OG0001900	Syag.g_02623	Syae.g_01994
OG0001901	Syag.g_02622	Syae.g_01993
OG0001902	Syag.g_02591	Syae.g_01962
OG0001903	Syag.g_02582	Syae.g_01953
OG0001904	Syag.g_02450	Syae.g_01885
OG0001905	Syag.g_02438	Syae.g_01875
OG0001906	Syag.g_01926	Syae.g_01402
OG0001907	Syag.g_01944	Syae.g_01419
OG0001908	Syag.g_01992	Syae.g_01467
OG0001909	Syag.g_02006	Syae.g_01480
OG0001910	Syag.g_02068	Syae.g_01527
OG0001912	Syag.g_02139	Syae.g_01576
OG0001913	Syag.g_02141	Syae.g_01578
OG0001914	Syag.g_00149	Syae.g_00633
OG0001915	Syag.g_02264	Syae.g_01704
OG0001916	Syag.g_01510	Syae.g_02326
OG0001917	Syag.g_00873	Syae.g_00422
OG0001918	Syag.g_00209	Syae.g_00235
OG0001924	Syag.g_00366	Syae.g_00038
OG0001925	Syag.g_00365	Syae.g_00037
OG0001926	Syag.g_00364	Syae.g_00036
OG0001927	Syag.g_00363	Syae.g_00035
OG0001929	Syag.g_02352	Syae.g_01780
OG0001932	Syag.g_02400	Syae.g_01836
OG0001933	Syag.g_01888	Syae.g_01366
OG0001934	Syag.g_01873	Syae.g_01351
OG0001935	Syag.g_01826	Syae.g_01292
OG0001936	Syag.g_00111	Syae.g_00129
OG0001938	Syag.g_01531	Syae.g_02305
OG0001939	Syag.g_00441	Syae.g_00271
OG0001940	Syag.g_00307	Syae.g_02438
OG0001941	Syag.g_01220	Syae.g_00970
OG0001943	Syag.g_01126	Syae.g_00247
OG0001944	Syag.g_00746	Syae.g_00282
OG0001946	Syag.g_01005	Syae.g_00764
OG0001947	Syag.g_00953	Syae.g_00811
OG0001948	Syag.g_00844	Syae.g_00393
OG0001949	Syag.g_00824	Syae.g_00373
OG0001950	Syag.g_00822	Syae.g_00371
OG0001951	Syag.g_00812	Syae.g_00362
OG0001952	Syag.g_00788	Syae.g_00337
OG0001953	Syag.g_00787	Syae.g_00336
OG0001957	Syag.g_00387	Syae.g_00060
OG0001958	Syag.g_00558	Syae.g_00609
OG0001961	Syag.g_01351	Syae.g_02525
OG0001964	Syag.g_02706	Syae.g_02048
OG0001965	Syag.g_01457	Syae.g_00108
