Orthogroup	Syag	Syaj
OG0001114	Syag.g_00827	Syaj.g_00860
OG0001115	Syag.g_00831	Syaj.g_00856
OG0001116	Syag.g_00833	Syaj.g_00854
OG0001117	Syag.g_00834	Syaj.g_00853
OG0001118	Syag.g_00835	Syaj.g_00852
OG0001119	Syag.g_00837	Syaj.g_00850
OG0001120	Syag.g_00841	Syaj.g_00846
OG0001121	Syag.g_01584	Syaj.g_00630
OG0001122	Syag.g_00867	Syaj.g_00817
OG0001123	Syag.g_00875	Syaj.g_00810
OG0001124	Syag.g_00877	Syaj.g_00808
OG0001125	Syag.g_00879	Syaj.g_00806
OG0001126	Syag.g_00957	Syaj.g_00413
OG0001127	Syag.g_00958	Syaj.g_00414
OG0001128	Syag.g_00961	Syaj.g_00417
OG0001129	Syag.g_00963	Syaj.g_00419
OG0001130	Syag.g_00964	Syaj.g_00420
OG0001131	Syag.g_00624	Syaj.g_01070
OG0001132	Syag.g_00096	Syaj.g_01166
OG0001133	Syag.g_00380	Syaj.g_01302
OG0001134	Syag.g_02164	Syaj.g_00645
OG0001135	Syag.g_00147	Syaj.g_00647
OG0001136	Syag.g_01144	Syaj.g_00300
OG0001137	Syag.g_01123	Syaj.g_00318
OG0001138	Syag.g_01090	Syaj.g_00620
OG0001139	Syag.g_01088	Syaj.g_00618
OG0001140	Syag.g_01087	Syaj.g_00617
OG0001141	Syag.g_01086	Syaj.g_00616
OG0001142	Syag.g_01085	Syaj.g_00615
OG0001143	Syag.g_01077	Syaj.g_00602
OG0001144	Syag.g_01064	Syaj.g_00588
OG0001145	Syag.g_01169	Syaj.g_00276
OG0001146	Syag.g_01218	Syaj.g_01518
OG0001147	Syag.g_01360	Syaj.g_01438
OG0001148	Syag.g_01539	Syaj.g_00057
OG0001149	Syag.g_01540	Syaj.g_00056
OG0001150	Syag.g_01541	Syaj.g_00055
OG0001151	Syag.g_01554	Syaj.g_00043
OG0001152	Syag.g_01555	Syaj.g_00040
OG0001153	Syag.g_01375	Syaj.g_01425
OG0001154	Syag.g_01374	Syaj.g_01426
OG0001155	Syag.g_01616	Syaj.g_01637
OG0001156	Syag.g_01619	Syaj.g_01640
OG0001157	Syag.g_01620	Syaj.g_01641
OG0001158	Syag.g_01621	Syaj.g_01643
OG0001159	Syag.g_01622, Syag.g_01625	Syaj.g_01644
OG0001160	Syag.g_01666	Syaj.g_01697
OG0001161	Syag.g_02163	Syaj.g_02148
OG0001162	Syag.g_01238	Syaj.g_00979
OG0001163	Syag.g_01674	Syaj.g_01705
OG0001164	Syag.g_01680	Syaj.g_01711
OG0001165	Syag.g_01685	Syaj.g_01716
OG0001166	Syag.g_01715	Syaj.g_01746
OG0001167	Syag.g_02383	Syaj.g_01592
OG0001168	Syag.g_01740	Syaj.g_01594
OG0001169	Syag.g_01742	Syaj.g_01596
OG0001170	Syag.g_01744	Syaj.g_01597
OG0001171	Syag.g_01755	Syaj.g_01607
OG0001172	Syag.g_02693	Syaj.g_02641
OG0001173	Syag.g_02694	Syaj.g_02642
OG0001174	Syag.g_02703	Syaj.g_02650
OG0001175	Syag.g_02704	Syaj.g_02651
OG0001176	Syag.g_02723	Syaj.g_02688
OG0001177	Syag.g_02720	Syaj.g_02685
OG0001178	Syag.g_01694	Syaj.g_01726
OG0001179	Syag.g_02754	Syaj.g_02719
OG0001180	Syag.g_02780	Syaj.g_02744
OG0001181	Syag.g_02784	Syaj.g_02748
OG0001182	Syag.g_02793	Syaj.g_02757
OG0001183	Syag.g_02798	Syaj.g_02762
OG0001184	Syag.g_02428	Syaj.g_02449
OG0001185	Syag.g_02399	Syaj.g_02423
OG0001186	Syag.g_02364	Syaj.g_02339
OG0001187	Syag.g_02361	Syaj.g_02369
OG0001188	Syag.g_02359	Syaj.g_02336
OG0001189	Syag.g_02334	Syaj.g_02318
OG0001190	Syag.g_02126	Syaj.g_02111
OG0001191	Syag.g_02142	Syaj.g_02128
OG0001192	Syag.g_02149	Syaj.g_02138
OG0001193	Syag.g_02182	Syaj.g_02178
OG0001194	Syag.g_02185	Syaj.g_02180
OG0001195	Syag.g_02186	Syaj.g_02181
OG0001196	Syag.g_02254	Syaj.g_02244
OG0001197	Syag.g_02256	Syaj.g_02246
OG0001198	Syag.g_02269	Syaj.g_02259
OG0001199	Syag.g_01825	Syaj.g_01825
OG0001200	Syag.g_01827	Syaj.g_01827
OG0001201	Syag.g_01886	Syaj.g_01888
OG0001202	Syag.g_02032	Syaj.g_02032
OG0001203	Syag.g_01783	Syaj.g_02877
OG0001204	Syag.g_02673	Syaj.g_02621
OG0001206	Syag.g_01328	Syaj.g_01484
OG0001207	Syag.g_01536	Syaj.g_00061
OG0001208	Syag.g_01526	Syaj.g_00074
OG0001209	Syag.g_01451	Syaj.g_00147
OG0001210	Syag.g_01442	Syaj.g_00158
OG0001211	Syag.g_00272	Syaj.g_00184
OG0001212	Syag.g_00334	Syaj.g_00246
OG0001214	Syag.g_00412	Syaj.g_01281
OG0001215	Syag.g_01014	Syaj.g_00492
OG0001216	Syag.g_00920	Syaj.g_00958
OG0001218	Syag.g_01364	Syaj.g_01434
OG0001219	Syag.g_00767	Syaj.g_00782
OG0001220	Syag.g_00743	Syaj.g_00345
OG0001221	Syag.g_00628	Syaj.g_01067
OG0001222	Syag.g_00797	Syaj.g_00911
OG0001223	Syag.g_00843	Syaj.g_00844
OG0001224	Syag.g_00969	Syaj.g_00423
OG0001225	Syag.g_00971	Syaj.g_00425
OG0001227	Syag.g_01240	Syaj.g_02152
OG0001228	Syag.g_00709	Syaj.g_01565
OG0001229	Syag.g_00997	Syaj.g_00451
OG0001231	Syag.g_02289	Syaj.g_02279
OG0001232	Syag.g_01724	Syaj.g_01757
OG0001233	Syag.g_01745	Syaj.g_01598
OG0001234	Syag.g_02708	Syaj.g_02655
OG0001235	Syag.g_02715	Syaj.g_02679
OG0001236	Syag.g_02432	Syaj.g_02453
OG0001237	Syag.g_02426	Syaj.g_02447
OG0001239	Syag.g_01822	Syaj.g_01822
OG0001240	Syag.g_01869	Syaj.g_01871
OG0001243	Syag.g_01920	Syaj.g_01926
OG0001244	Syag.g_01948	Syaj.g_01960
OG0001246	Syag.g_01498	Syaj.g_00100
OG0001247	Syag.g_00710	Syaj.g_00973
OG0001248	Syag.g_00175	Syaj.g_00978
OG0001250	Syag.g_00725	Syaj.g_00375
OG0001251	Syag.g_00472	Syaj.g_02187
OG0001252	Syag.g_00960	Syaj.g_00416
OG0001253	Syag.g_00094	Syaj.g_01165
OG0001254	Syag.g_02165	Syaj.g_00646
OG0001256	Syag.g_01673	Syaj.g_01704
OG0001257	Syag.g_00217, Syag.g_00176	Syaj.g_01342
OG0001258	Syag.g_01683	Syaj.g_01714
OG0001260	Syag.g_01763	Syaj.g_01617
OG0001261	Syag.g_02763	Syaj.g_02728
OG0001262	Syag.g_02336	Syaj.g_02320
OG0001263	Syag.g_01923	Syaj.g_01929
OG0001265	Syag.g_01910	Syaj.g_01911
OG0001266	Syag.g_02036	Syaj.g_02036
OG0001267	Syag.g_02598	Syaj.g_02565
OG0001268	Syag.g_02850	Syaj.g_02811
OG0001270	Syag.g_00030	Syaj.g_01558
OG0001271	Syag.g_01353	Syaj.g_01447
OG0001272	Syag.g_01522	Syaj.g_00078
OG0001273	Syag.g_00405	Syaj.g_01288
OG0001274	Syag.g_02076	Syaj.g_02077
OG0001275	Syag.g_00857	Syaj.g_00827
OG0001276	Syag.g_00874	Syaj.g_00811
OG0001278	Syag.g_01054	Syaj.g_00575
OG0001279	Syag.g_00490	Syaj.g_01356
OG0001280	Syag.g_01189	Syaj.g_01508
OG0001281	Syag.g_01219	Syaj.g_01519
OG0001282	Syag.g_01538	Syaj.g_00058
OG0001283	Syag.g_02248	Syaj.g_02238
OG0001284	Syag.g_01656	Syaj.g_01688
OG0001285	Syag.g_00142, Syag.g_02205	Syaj.g_01170
OG0001286	Syag.g_02778	Syaj.g_02742
OG0001287	Syag.g_02391	Syaj.g_02415
OG0001288	Syag.g_02373	Syaj.g_02394
OG0001289	Syag.g_01850	Syaj.g_01845
OG0001290	Syag.g_01878	Syaj.g_01880
OG0001291	Syag.g_01933	Syaj.g_01939
OG0001292	Syag.g_02667	Syaj.g_02616
OG0001293	Syag.g_02625	Syaj.g_02594
OG0001294	Syag.g_00593	Syaj.g_00722
OG0001295	Syag.g_00968	Syaj.g_00161
OG0001296	Syag.g_01492	Syaj.g_00106
OG0001297	Syag.g_01488	Syaj.g_00110
OG0001298	Syag.g_00309	Syaj.g_00221
OG0001299	Syag.g_00582	Syaj.g_00716
OG0001300	Syag.g_01003	Syaj.g_00479
OG0001301	Syag.g_00987	Syaj.g_00440
OG0001302	Syag.g_00442	Syaj.g_01251
OG0001303	Syag.g_00769	Syaj.g_00784
OG0001304	Syag.g_00890	Syaj.g_00795
OG0001305	Syag.g_00981	Syaj.g_00433
OG0001306	Syag.g_01160	Syaj.g_00285
OG0001307	Syag.g_00577	Syaj.g_02672
OG0001309	Syag.g_01482	Syaj.g_00116
OG0001311	Syag.g_00876	Syaj.g_00809
OG0001312	Syag.g_00779	Syaj.g_00931
OG0001313	Syag.g_01336	Syaj.g_01471
OG0001313	Syag.g_01335	Syaj.g_01472
OG0001314	Syag.g_00118	Syaj.g_00524
OG0001315	Syag.g_02796	Syaj.g_02760
OG0001316	Syag.g_01940	Syaj.g_01946
OG0001317	Syag.g_01787	Syaj.g_02857
OG0001319	Syag.g_02609	Syaj.g_02576
OG0001321	Syag.g_00050	Syaj.g_01528
OG0001322	Syag.g_00051	Syaj.g_01527
OG0001323	Syag.g_01479	Syaj.g_00119
OG0001324	Syag.g_01002	Syaj.g_00478
OG0001325	Syag.g_00916	Syaj.g_00953
OG0001326	Syag.g_02190, Syag.g_02195	Syaj.g_02196
OG0001328	Syag.g_00620	Syaj.g_00764
OG0001329	Syag.g_00498	Syaj.g_00028
OG0001330	Syag.g_01181	Syaj.g_01501
OG0001332	Syag.g_01611	Syaj.g_01631
OG0001333	Syag.g_01739	Syaj.g_01593
OG0001334	Syag.g_02807	Syaj.g_02770
OG0001335	Syag.g_02808	Syaj.g_02771
OG0001336	Syag.g_02249	Syaj.g_02239
OG0001337	Syag.g_02804, Syag.g_02835	Syaj.g_02795
OG0001337	Syag.g_02824	Syaj.g_02786
OG0001338	Syag.g_02818	Syaj.g_02780
OG0001338	Syag.g_02831	Syaj.g_02767
OG0001338	Syag.g_01431	Syaj.g_00584
OG0001338	Syag.g_02827	Syaj.g_02790
OG0001339	Syag.g_01881	Syaj.g_01883
OG0001341	Syag.g_00233	Syaj.g_00449
OG0001343	Syag.g_00562	Syaj.g_02184
OG0001344	Syag.g_01136	Syaj.g_00307
OG0001345	Syag.g_01108	Syaj.g_00337
OG0001346	Syag.g_01193	Syaj.g_01512
OG0001347	Syag.g_02350	Syaj.g_02497
OG0001348	Syag.g_00941	Syaj.g_00393
OG0001351	Syag.g_00055	Syaj.g_00272
OG0001352	Syag.g_01459	Syaj.g_00136
OG0001353	Syag.g_00716	Syaj.g_00386
OG0001354	Syag.g_00830	Syaj.g_00857
OG0001358	Syag.g_00374	Syaj.g_01309
OG0001359	Syag.g_00561	Syaj.g_02183
OG0001360	Syag.g_01106	Syaj.g_00340
OG0001361	Syag.g_01111	Syaj.g_00334
OG0001364	Syag.g_02448	Syaj.g_02473
OG0001366	Syag.g_01718	Syaj.g_01749
OG0001368	Syag.g_02674	Syaj.g_02622
OG0001369	Syag.g_01868	Syaj.g_01870
OG0001370	Syag.g_01660, Syag.g_01395	Syaj.g_01171
OG0001370	Syag.g_02204	Syaj.g_01252
OG0001373	Syag.g_02194	Syaj.g_02195
OG0001374	Syag.g_02202	Syaj.g_02203
OG0001375	Syag.g_00563	Syaj.g_02185
OG0001376	Syag.g_02153	Syaj.g_02140
OG0001377	Syag.g_02152	Syaj.g_02139
OG0001378	Syag.g_00028	Syaj.g_01559
OG0001379	Syag.g_01183	Syaj.g_01503
OG0001383	Syag.g_01775	Syaj.g_02884
OG0001385	Syag.g_02191	Syaj.g_02192
OG0001386	Syag.g_02192	Syaj.g_02193
OG0001387	Syag.g_02193	Syaj.g_02194
OG0001388	Syag.g_02196	Syaj.g_02197
OG0001389	Syag.g_02197	Syaj.g_02198
OG0001390	Syag.g_02198	Syaj.g_02199
OG0001391	Syag.g_02199	Syaj.g_02200
OG0001392	Syag.g_02200	Syaj.g_02201
OG0001393	Syag.g_02201	Syaj.g_02202
OG0001394	Syag.g_00635	Syaj.g_01059
OG0001395	Syag.g_00898	Syaj.g_00935
OG0001396	Syag.g_02349	Syaj.g_02498
OG0001398	Syag.g_00751	Syaj.g_01116
OG0001401	Syag.g_00720	Syaj.g_00381
OG0001402	Syag.g_00379	Syaj.g_01304
OG0001403	Syag.g_02308	Syaj.g_02297
OG0001404	Syag.g_01818	Syaj.g_01817
OG0001405	Syag.g_02810	Syaj.g_02773
OG0001406	Syag.g_02154	Syaj.g_02141
OG0001408	Syag.g_00450	Syaj.g_00561
OG0001410	Syag.g_00576	Syaj.g_02673
OG0001412	Syag.g_02351	Syaj.g_02496
OG0001413	Syag.g_00224	Syaj.g_01241
OG0001416	Syag.g_01198	Syaj.g_01516
OG0001417	Syag.g_00829	Syaj.g_00858
OG0001419	Syag.g_01466	Syaj.g_00138
OG0001420	Syag.g_01465	Syaj.g_00131
OG0001425	Syag.g_02148	Syaj.g_02137
OG0001426	Syag.g_00073, Syag.g_00197	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097
OG0001428	Syag.g_01981	Syaj.g_01993
OG0001432	Syag.g_00448	Syaj.g_00509
OG0001435	Syag.g_00605	Syaj.g_00736
OG0001436	Syag.g_02454	Syaj.g_02479
OG0001436	Syag.g_02453	Syaj.g_02478
OG0001438	Syag.g_02583	Syaj.g_02550
OG0001439	Syag.g_02554	Syaj.g_02520
OG0001443	Syag.g_02157	Syaj.g_02145
OG0001444	Syag.g_01863	Syaj.g_01865
OG0001444	Syag.g_02380	Syaj.g_02403
OG0001447	Syag.g_01921	Syaj.g_01927
OG0001448	Syag.g_01350	Syaj.g_01813
OG0001449	Syag.g_02676	Syaj.g_02625
OG0001452	Syag.g_02638	Syaj.g_02607
OG0001453	Syag.g_00849	Syaj.g_00838
OG0001454	Syag.g_00204	Syaj.g_01231
OG0001456	Syag.g_02212	Syaj.g_02205
OG0001457	Syag.g_02213	Syaj.g_02206
OG0001458	Syag.g_02214	Syaj.g_02207
OG0001459	Syag.g_00535	Syaj.g_00653
OG0001462	Syag.g_02315	Syaj.g_02304
OG0001465	Syag.g_00940	Syaj.g_00968
OG0001470	Syag.g_02420	Syaj.g_01567
OG0001471	Syag.g_02563	Syaj.g_02526
OG0001473	Syag.g_00471	Syaj.g_01255
OG0001474	Syag.g_02851	Syaj.g_02812
OG0001475	Syag.g_02418	Syaj.g_01569
OG0001477	Syag.g_00990	Syaj.g_00444
OG0001478	Syag.g_01337	Syaj.g_01470
OG0001478	Syag.g_01344	Syaj.g_01463, Syaj.g_01462
OG0001479	Syag.g_02848	Syaj.g_02809
OG0001480	Syag.g_00451	Syaj.g_00343
OG0001482	Syag.g_00839	Syaj.g_00848
OG0001487	Syag.g_01365	Syaj.g_01433
OG0001488	Syag.g_01119	Syaj.g_00324
OG0001489	Syag.g_02789, Syag.g_00515	Syaj.g_02753
OG0001492	Syag.g_01057	Syaj.g_00578
OG0001493	Syag.g_01045	Syaj.g_00569
OG0001494	Syag.g_02489	Syaj.g_02353
OG0001496	Syag.g_00993	Syaj.g_00446
OG0001497	Syag.g_00991	Syaj.g_00445
OG0001498	Syag.g_00006	Syaj.g_02830
OG0001502	Syag.g_00739	Syaj.g_00351
OG0001504	Syag.g_00534	Syaj.g_00652
OG0001508	Syag.g_02421	Syaj.g_01566
OG0001510	Syag.g_02386	Syaj.g_02410
OG0001511	Syag.g_01893	Syaj.g_01896
OG0001512	Syag.g_01781	Syaj.g_02878
OG0001513	Syag.g_02427	Syaj.g_02448
OG0001514	Syag.g_00994	Syaj.g_00447
OG0001515	Syag.g_01007	Syaj.g_00483
OG0001516	Syag.g_00579	Syaj.g_00713
OG0001517	Syag.g_02844	Syaj.g_02806
OG0001518	Syag.g_02146	Syaj.g_02132
OG0001519	Syag.g_02161	Syaj.g_02147
OG0001520	Syag.g_00294	Syaj.g_00206
OG0001525	Syag.g_00464	Syaj.g_02159
OG0001527	Syag.g_00287	Syaj.g_00198
OG0001528	Syag.g_02419	Syaj.g_01568
OG0001529	Syag.g_02327	Syaj.g_02311
OG0001530	Syag.g_01891	Syaj.g_01894
OG0001531	Syag.g_01780	Syaj.g_02879
OG0001532	Syag.g_01089	Syaj.g_00619
OG0001533	Syag.g_01324	Syaj.g_01487
OG0001534	Syag.g_00891	Syaj.g_00794
OG0001535	Syag.g_00871	Syaj.g_00813
OG0001536	Syag.g_00805	Syaj.g_00903
OG0001537	Syag.g_00629	Syaj.g_01066
OG0001538	Syag.g_00672	Syaj.g_01018
OG0001539	Syag.g_00601	Syaj.g_00731
OG0001540	Syag.g_01925	Syaj.g_01931
OG0001541	Syag.g_01990	Syaj.g_02002
OG0001542	Syag.g_01999	Syaj.g_02011
OG0001543	Syag.g_02058	Syaj.g_02057
OG0001544	Syag.g_02158	Syaj.g_02146
OG0001545	Syag.g_02238	Syaj.g_02226
OG0001546	Syag.g_01473	Syaj.g_00124
OG0001547	Syag.g_00753	Syaj.g_01106
OG0001551	Syag.g_01019	Syaj.g_00395
OG0001554	Syag.g_02124	Syaj.g_02109
OG0001556	Syag.g_01096	Syaj.g_00636
OG0001557	Syag.g_00636	Syaj.g_01058
OG0001558	Syag.g_02292	Syaj.g_02282
OG0001559	Syag.g_01890	Syaj.g_01893
OG0001560	Syag.g_01877	Syaj.g_01879
OG0001561	Syag.g_00878	Syaj.g_00807
OG0001562	Syag.g_00863	Syaj.g_00821
OG0001563	Syag.g_02772	Syaj.g_02737
OG0001564	Syag.g_02208	Syaj.g_00657
OG0001567	Syag.g_00752	Syaj.g_01108
OG0001568	Syag.g_00754	Syaj.g_01104
OG0001572	Syag.g_00086	Syaj.g_00522
OG0001573	Syag.g_00546, Syag.g_02341	Syaj.g_02533
OG0001574	Syag.g_00285	Syaj.g_00196
OG0001575	Syag.g_00290	Syaj.g_00201
OG0001576	Syag.g_01233	Syaj.g_00266
OG0001577	Syag.g_01146	Syaj.g_00298
OG0001579	Syag.g_02813, Syag.g_02817	Syaj.g_02777
OG0001580	Syag.g_02112	Syaj.g_02100
OG0001582	Syag.g_00198	Syaj.g_01215
OG0001588	Syag.g_02446	Syaj.g_02467
OG0001589	Syag.g_01748	Syaj.g_01600
OG0001590	Syag.g_00404	Syaj.g_01289
OG0001592	Syag.g_02113	Syaj.g_02101
OG0001602	Syag.g_00939	Syaj.g_00969
OG0001614	Syag.g_02401	Syaj.g_02425
OG0001615	Syag.g_00256	Syaj.g_00166
OG0001616	Syag.g_01102	Syaj.g_00642
OG0001617	Syag.g_00998	Syaj.g_00475
OG0001618	Syag.g_00909	Syaj.g_00947
OG0001619	Syag.g_00794	Syaj.g_00914
OG0001620	Syag.g_02857	Syaj.g_02818
OG0001621	Syag.g_02637	Syaj.g_02606
OG0001622	Syag.g_02247	Syaj.g_02237
OG0001623	Syag.g_02828	Syaj.g_02791
OG0001624	Syag.g_00164	Syaj.g_01239
OG0001624	Syag.g_00443	Syaj.g_02153
OG0001625	Syag.g_02631	Syaj.g_02600
OG0001633	Syag.g_01608	Syaj.g_01347
OG0001634	Syag.g_00585	Syaj.g_00719
OG0001635	Syag.g_02369	Syaj.g_02390
OG0001636	Syag.g_02314	Syaj.g_02303
OG0001637	Syag.g_00020	Syaj.g_01611
OG0001638	Syag.g_01700	Syaj.g_01733
OG0001639	Syag.g_01615	Syaj.g_01636
OG0001640	Syag.g_00955	Syaj.g_00411
OG0001641	Syag.g_00847	Syaj.g_00840
OG0001642	Syag.g_00742	Syaj.g_00347
OG0001643	Syag.g_00415	Syaj.g_01278
OG0001644	Syag.g_00902	Syaj.g_00941
OG0001645	Syag.g_00559	Syaj.g_01809
OG0001646	Syag.g_00625	Syaj.g_01804, Syaj.g_00519
OG0001647	Syag.g_02607	Syaj.g_02574
OG0001652	Syag.g_02290	Syaj.g_02280
OG0001653	Syag.g_01866	Syaj.g_01868
OG0001654	Syag.g_01613	Syaj.g_01634
OG0001656	Syag.g_02816	Syaj.g_02776
OG0001657	Syag.g_01962	Syaj.g_01976
OG0001658	Syag.g_02125	Syaj.g_02110
OG0001659	Syag.g_01093	Syaj.g_00634
OG0001660	Syag.g_01899, Syag.g_02870	Syaj.g_01902
OG0001666	Syag.g_00218	Syaj.g_00654
OG0001671	Syag.g_02063	Syaj.g_02062
OG0001672	Syag.g_01833	Syaj.g_01833
OG0001673	Syag.g_01789	Syaj.g_02855
OG0001675	Syag.g_01692, Syag.g_00861	Syaj.g_00823
OG0001676	Syag.g_02815	Syaj.g_02779
OG0001677	Syag.g_02800	Syaj.g_00624
OG0001678	Syag.g_02692	Syaj.g_02640
OG0001681	Syag.g_00193	Syaj.g_01086, Syaj.g_02893
OG0001682	Syag.g_00911	Syaj.g_01232, Syaj.g_00949
OG0001691	Syag.g_00486	Syaj.g_01312
OG0001692	Syag.g_01426	Syaj.g_01374
OG0001693	Syag.g_00976	Syaj.g_00428
OG0001694	Syag.g_02596	Syaj.g_02563
OG0001695	Syag.g_02232	Syaj.g_02223
OG0001700	Syag.g_00537	Syaj.g_01115
OG0001702	Syag.g_01855	Syaj.g_01851, Syaj.g_01857
OG0001703	Syag.g_01535	Syaj.g_00062
OG0001713	Syag.g_01128	Syaj.g_00314
OG0001715	Syag.g_00114	Syaj.g_01213
OG0001717	Syag.g_01976	Syaj.g_01988
OG0001728	Syag.g_00208	Syaj.g_00244, Syaj.g_00011, Syaj.g_02518, Syaj.g_01164, Syaj.g_01125, Syaj.g_00010, Syaj.g_00013
OG0001729	Syag.g_01774	Syaj.g_02885
OG0001730	Syag.g_01769	Syaj.g_02887
OG0001731	Syag.g_01640	Syaj.g_01663
OG0001732	Syag.g_01069	Syaj.g_00595
OG0001733	Syag.g_00597	Syaj.g_00726
OG0001734	Syag.g_00740	Syaj.g_00349
OG0001735	Syag.g_00555	Syaj.g_00704
OG0001736	Syag.g_02468	Syaj.g_02493
OG0001737	Syag.g_02577	Syaj.g_02544
OG0001738	Syag.g_02539	Syaj.g_02505
OG0001739	Syag.g_02230	Syaj.g_02222
OG0001740	Syag.g_02235	Syaj.g_02224
OG0001747	Syag.g_01945	Syaj.g_01958
OG0001748	Syag.g_02065	Syaj.g_02064
OG0001749	Syag.g_02461	Syaj.g_02489
OG0001750	Syag.g_01864	Syaj.g_01866
OG0001752	Syag.g_01766	Syaj.g_01621
OG0001753	Syag.g_01760	Syaj.g_01614
OG0001754	Syag.g_00022	Syaj.g_01613
OG0001755	Syag.g_01483	Syaj.g_00115
OG0001756	Syag.g_02151	Syaj.g_02144
OG0001758	Syag.g_00524	Syaj.g_00665
OG0001759	Syag.g_01250	Syaj.g_00499
OG0001761	Syag.g_00361	Syaj.g_01328
OG0001762	Syag.g_00854	Syaj.g_00833
OG0001763	Syag.g_00842	Syaj.g_00845
OG0001764	Syag.g_00758	Syaj.g_00767
OG0001765	Syag.g_00080	Syaj.g_00030, Syaj.g_00664
OG0001766	Syag.g_02567	Syaj.g_02532
OG0001767	Syag.g_02455	Syaj.g_02480
OG0001768	Syag.g_02008	Syaj.g_02018
OG0001770	Syag.g_00523	Syaj.g_02409
OG0001771	Syag.g_00180	Syaj.g_00669
OG0001783	Syag.g_02396	Syaj.g_02420
OG0001784	Syag.g_01860	Syaj.g_01859
OG0001786	Syag.g_01658	Syaj.g_01690
OG0001787	Syag.g_01455	Syaj.g_00143
OG0001788	Syag.g_01452	Syaj.g_00146
OG0001789	Syag.g_01191	Syaj.g_01510
OG0001790	Syag.g_01153	Syaj.g_00292
OG0001791	Syag.g_01127	Syaj.g_00315, Syaj.g_00936
OG0001792	Syag.g_01063	Syaj.g_00587
OG0001794	Syag.g_00887	Syaj.g_00797
OG0001796	Syag.g_00865	Syaj.g_00819
OG0001797	Syag.g_00786	Syaj.g_00922
OG0001798	Syag.g_00381	Syaj.g_01301
OG0001799	Syag.g_00430	Syaj.g_01267
OG0001800	Syag.g_01287	Syaj.g_01357
OG0001801	Syag.g_01440	Syaj.g_00471, Syaj.g_01364
OG0001803	Syag.g_00039	Syaj.g_01549
OG0001804	Syag.g_00007	Syaj.g_02831
OG0001805	Syag.g_02661	Syaj.g_02611
OG0001806	Syag.g_02608	Syaj.g_02575
OG0001807	Syag.g_02452	Syaj.g_02477
OG0001808	Syag.g_02441	Syaj.g_02463
OG0001809	Syag.g_01936	Syaj.g_01942
OG0001810	Syag.g_01938	Syaj.g_01944
OG0001811	Syag.g_01997	Syaj.g_02009
OG0001812	Syag.g_02114	Syaj.g_02102
OG0001813	Syag.g_02168	Syaj.g_02164
OG0001814	Syag.g_02257	Syaj.g_02247
OG0001815	Syag.g_02267	Syaj.g_02257
OG0001816	Syag.g_00599	Syaj.g_00728
OG0001835	Syag.g_01028	Syaj.g_01801
OG0001837	Syag.g_02064	Syaj.g_02063
OG0001838	Syag.g_02280	Syaj.g_02270
OG0001839	Syag.g_02310	Syaj.g_02299
OG0001840	Syag.g_02333	Syaj.g_02317
OG0001841	Syag.g_02342	Syaj.g_02325
OG0001843	Syag.g_02402	Syaj.g_02426
OG0001844	Syag.g_02403	Syaj.g_02427
OG0001845	Syag.g_02404	Syaj.g_02428
OG0001846	Syag.g_01913	Syaj.g_01914
OG0001847	Syag.g_01911	Syaj.g_01912
OG0001848	Syag.g_01907	Syaj.g_01908
OG0001849	Syag.g_01849	Syaj.g_01844
OG0001850	Syag.g_01836	Syaj.g_01834
OG0001851	Syag.g_01829	Syaj.g_01829
OG0001852	Syag.g_01828	Syaj.g_01828
OG0001853	Syag.g_01821	Syaj.g_01821
OG0001854	Syag.g_01785	Syaj.g_02874
OG0001856	Syag.g_01665	Syaj.g_01696
OG0001857	Syag.g_01662	Syaj.g_01693
OG0001858	Syag.g_01634	Syaj.g_01651
OG0001859	Syag.g_01547	Syaj.g_00050
OG0001860	Syag.g_01533	Syaj.g_00064
OG0001861	Syag.g_01521	Syaj.g_00079
OG0001862	Syag.g_01509	Syaj.g_00090
OG0001863	Syag.g_01503	Syaj.g_00095
OG0001864	Syag.g_01444	Syaj.g_00156
OG0001866	Syag.g_00349	Syaj.g_00262
OG0001867	Syag.g_00359	Syaj.g_01332
OG0001868	Syag.g_01197	Syaj.g_01515
OG0001869	Syag.g_01147	Syaj.g_00297
OG0001870	Syag.g_01138	Syaj.g_00305
OG0001871	Syag.g_01133	Syaj.g_00310
OG0001872	Syag.g_01058	Syaj.g_00580
OG0001873	Syag.g_01101	Syaj.g_00641
OG0001874	Syag.g_01104	Syaj.g_00644
OG0001877	Syag.g_01006	Syaj.g_00482
OG0001878	Syag.g_00858	Syaj.g_00826
OG0001879	Syag.g_00852	Syaj.g_00835
OG0001880	Syag.g_00815	Syaj.g_00873
OG0001881	Syag.g_00813	Syaj.g_00895
OG0001882	Syag.g_00789	Syaj.g_00919
OG0001883	Syag.g_00785	Syaj.g_00925
OG0001884	Syag.g_00483	Syaj.g_00933
OG0001885	Syag.g_00764	Syaj.g_00772
OG0001886	Syag.g_00760	Syaj.g_00768
OG0001887	Syag.g_00619	Syaj.g_00763
OG0001888	Syag.g_00640	Syaj.g_01052
OG0001889	Syag.g_00682	Syaj.g_01007
OG0001890	Syag.g_00732	Syaj.g_00368
OG0001891	Syag.g_00736	Syaj.g_00356
OG0001892	Syag.g_00447	Syaj.g_00342
OG0001893	Syag.g_00382	Syaj.g_01300
OG0001894	Syag.g_00409	Syaj.g_01284
