Orthogroup	Prah	Prbn
OG0001126	Prah.g_00903	Prbn.g_01460
OG0001127	Prah.g_00904	Prbn.g_01461
OG0001128	Prah.g_00907	Prbn.g_01463
OG0001129	Prah.g_00908	Prbn.g_01464
OG0001130	Prah.g_00909	Prbn.g_01465
OG0001131	Prah.g_00893	Prbn.g_00692
OG0001132	Prah.g_00539	Prbn.g_01039
OG0001133	Prah.g_00521	Prbn.g_01239
OG0001134	Prah.g_02524	Prbn.g_01650
OG0001136	Prah.g_01324	Prbn.g_01186
OG0001137	Prah.g_01305	Prbn.g_01198
OG0001138	Prah.g_01253	Prbn.g_00392
OG0001139	Prah.g_01251	Prbn.g_00394
OG0001140	Prah.g_01250	Prbn.g_00395
OG0001141	Prah.g_01249	Prbn.g_00396
OG0001142	Prah.g_01248	Prbn.g_00397
OG0001143	Prah.g_01264	Prbn.g_00404
OG0001144	Prah.g_01273	Prbn.g_00409
OG0001145	Prah.g_01353	Prbn.g_01092
OG0001146	Prah.g_01369	Prbn.g_01080
OG0001147	Prah.g_00323	Prbn.g_01060
OG0001148	Prah.g_01577	Prbn.g_01242
OG0001149	Prah.g_01578	Prbn.g_00153
OG0001150	Prah.g_01579	Prbn.g_00154
OG0001151	Prah.g_01591	Prbn.g_00165
OG0001152	Prah.g_01592	Prbn.g_00166
OG0001153	Prah.g_00366	Prbn.g_00244
OG0001154	Prah.g_00365	Prbn.g_00245
OG0001155	Prah.g_01617	Prbn.g_00262
OG0001156	Prah.g_01620	Prbn.g_00265
OG0001157	Prah.g_00538	Prbn.g_00266
OG0001158	Prah.g_01621	Prbn.g_00267
OG0001159	Prah.g_01622	Prbn.g_00268
OG0001160	Prah.g_01651	Prbn.g_00900
OG0001161	Prah.g_00541	Prbn.g_01688
OG0001162	Prah.g_01050	Prbn.g_00134
OG0001163	Prah.g_01665	Prbn.g_01736
OG0001164	Prah.g_01670	Prbn.g_01740
OG0001165	Prah.g_01673	Prbn.g_01743
OG0001166	Prah.g_01699	Prbn.g_01764
OG0001167	Prah.g_01725	Prbn.g_01782
OG0001168	Prah.g_01727	Prbn.g_01784
OG0001169	Prah.g_01729	Prbn.g_01786
OG0001170	Prah.g_01731	Prbn.g_01788
OG0001171	Prah.g_01742	Prbn.g_01798
OG0001172	Prah.g_02068	Prbn.g_01814
OG0001173	Prah.g_02067	Prbn.g_01815
OG0001174	Prah.g_02059	Prbn.g_01823
OG0001175	Prah.g_02058	Prbn.g_01824
OG0001176	Prah.g_02042	Prbn.g_01832
OG0001177	Prah.g_02044	Prbn.g_01834
OG0001178	Prah.g_01682	Prbn.g_01750
OG0001179	Prah.g_02013	Prbn.g_01864
OG0001180	Prah.g_01988	Prbn.g_01887
OG0001181	Prah.g_01984	Prbn.g_01891
OG0001182	Prah.g_01976	Prbn.g_01899
OG0001183	Prah.g_01965	Prbn.g_01904
OG0001184	Prah.g_02239	Prbn.g_01017
OG0001185	Prah.g_00156	Prbn.g_01001
OG0001186	Prah.g_00088	Prbn.g_00977
OG0001187	Prah.g_00085	Prbn.g_00974
OG0001188	Prah.g_00080	Prbn.g_00972
OG0001189	Prah.g_00057	Prbn.g_00956
OG0001190	Prah.g_02490	Prbn.g_00951
OG0001191	Prah.g_02503	Prbn.g_00941
OG0001192	Prah.g_02508	Prbn.g_00936
OG0001193	Prah.g_02548	Prbn.g_00924
OG0001194	Prah.g_02550	Prbn.g_00923
OG0001195	Prah.g_02551	Prbn.g_00922
OG0001196	Prah.g_02587	Prbn.g_00906
OG0001198	Prah.g_02601	Prbn.g_00297
OG0001199	Prah.g_01844	Prbn.g_00703
OG0001201	Prah.g_01898	Prbn.g_01311
OG0001202	Prah.g_02359	Prbn.g_00354
OG0001204	Prah.g_02077	Prbn.g_00306
OG0001205	Prah.g_00240	Prbn.g_00668
OG0001206	Prah.g_00291	Prbn.g_00648
OG0001207	Prah.g_01575	Prbn.g_00637
OG0001208	Prah.g_01564	Prbn.g_00632
OG0001209	Prah.g_01498	Prbn.g_00581
OG0001210	Prah.g_01484	Prbn.g_00576
OG0001211	Prah.g_01467	Prbn.g_00566
OG0001212	Prah.g_01407	Prbn.g_00519
OG0001213	Prah.g_00510	Prbn.g_00484
OG0001214	Prah.g_00499	Prbn.g_00428
OG0001215	Prah.g_00973	Prbn.g_01573
OG0001216	Prah.g_00885	Prbn.g_01552
OG0001217	Prah.g_01447	Prbn.g_01023
OG0001218	Prah.g_00356	Prbn.g_01126
OG0001219	Prah.g_00755	Prbn.g_01447
OG0001220	Prah.g_00575	Prbn.g_01490
OG0001221	Prah.g_00715	Prbn.g_01610
OG0001222	Prah.g_02517	Prbn.g_01368
OG0001223	Prah.g_00824	Prbn.g_01400
OG0001224	Prah.g_00911	Prbn.g_01467
OG0001225	Prah.g_00913	Prbn.g_01469
OG0001226	Prah.g_01192	Prbn.g_00476
OG0001227	Prah.g_01601	Prbn.g_01141
OG0001228	Prah.g_01278	Prbn.g_00412
OG0001229	Prah.g_01663	Prbn.g_01127
OG0001230	Prah.g_00418	Prbn.g_00205
OG0001231	Prah.g_00018	Prbn.g_00691
OG0001233	Prah.g_01732	Prbn.g_01789
OG0001234	Prah.g_02055	Prbn.g_01826
OG0001235	Prah.g_02047	Prbn.g_01830
OG0001236	Prah.g_02235	Prbn.g_01919
OG0001237	Prah.g_02240	Prbn.g_01016
OG0001238	Prah.g_02504	Prbn.g_00940
OG0001239	Prah.g_01841	Prbn.g_00706
OG0001240	Prah.g_01881	Prbn.g_01328
OG0001241	Prah.g_01891	Prbn.g_01318
OG0001242	Prah.g_00185	Prbn.g_01298
OG0001243	Prah.g_02251	Prbn.g_01291
OG0001244	Prah.g_02279	Prbn.g_01276
OG0001245	Prah.g_01181	Prbn.g_01150
OG0001247	Prah.g_00625	Prbn.g_01580
OG0001248	Prah.g_00981	Prbn.g_01578
OG0001249	Prah.g_01946	Prbn.g_00102
OG0001250	Prah.g_00597	Prbn.g_01503
OG0001252	Prah.g_00906	Prbn.g_01462
OG0001253	Prah.g_01176	Prbn.g_00473
OG0001254	Prah.g_02525	Prbn.g_01652
OG0001255	Prah.g_01037	Prbn.g_01171
OG0001256	Prah.g_01658	Prbn.g_00893
OG0001258	Prah.g_01671	Prbn.g_01741
OG0001259	Prah.g_01730	Prbn.g_01787
OG0001260	Prah.g_01761	Prbn.g_01804
OG0001261	Prah.g_02004	Prbn.g_01872
OG0001263	Prah.g_02253	Prbn.g_01289
OG0001265	Prah.g_00187	Prbn.g_01299
OG0001266	Prah.g_02363	Prbn.g_00350
OG0001267	Prah.g_02134	Prbn.g_00047
OG0001268	Prah.g_01934	Prbn.g_00110
OG0001269	Prah.g_00579	Prbn.g_01491
OG0001270	Prah.g_00228	Prbn.g_00679
OG0001271	Prah.g_00309	Prbn.g_00642
OG0001272	Prah.g_01560	Prbn.g_00628
OG0001273	Prah.g_00506	Prbn.g_00422
OG0001274	Prah.g_02393	Prbn.g_00326
OG0001275	Prah.g_00837	Prbn.g_01390
OG0001276	Prah.g_00855	Prbn.g_01376
OG0001277	Prah.g_02573	Prbn.g_00918
OG0001278	Prah.g_01284	Prbn.g_00416
OG0001279	Prah.g_00431	Prbn.g_00810
OG0001280	Prah.g_01361	Prbn.g_01085
OG0001281	Prah.g_01370	Prbn.g_01079
OG0001283	Prah.g_02582	Prbn.g_00909
OG0001285	Prah.g_01709	Prbn.g_01772
OG0001286	Prah.g_01990	Prbn.g_01885
OG0001287	Prah.g_00148	Prbn.g_00994
OG0001288	Prah.g_00130	Prbn.g_00984
OG0001290	Prah.g_01890	Prbn.g_01319
OG0001291	Prah.g_02263	Prbn.g_01281
OG0001292	Prah.g_02083	Prbn.g_00014
OG0001293	Prah.g_02108	Prbn.g_00027
OG0001295	Prah.g_01481	Prbn.g_00146
OG0001296	Prah.g_01531	Prbn.g_00605
OG0001297	Prah.g_01527	Prbn.g_00600
OG0001298	Prah.g_01435	Prbn.g_00539
OG0001300	Prah.g_00986	Prbn.g_01569
OG0001301	Prah.g_01023	Prbn.g_01564
OG0001302	Prah.g_01802	Prbn.g_01451
OG0001303	Prah.g_00756	Prbn.g_01707
OG0001307	Prah.g_00326	Prbn.g_01215
OG0001308	Prah.g_00396	Prbn.g_00222
OG0001309	Prah.g_01521	Prbn.g_00865
OG0001310	Prah.g_01693	Prbn.g_01758
OG0001311	Prah.g_00857	Prbn.g_01374
OG0001312	Prah.g_00766	Prbn.g_01438
OG0001316	Prah.g_02269	Prbn.g_01277
OG0001319	Prah.g_02124	Prbn.g_00040
OG0001321	Prah.g_00253	Prbn.g_00662
OG0001322	Prah.g_00254	Prbn.g_00661
OG0001323	Prah.g_01518	Prbn.g_00595
OG0001324	Prah.g_00987	Prbn.g_01568
OG0001327	Prah.g_00555	Prbn.g_01633
OG0001328	Prah.g_00722	Prbn.g_01103
OG0001329	Prah.g_01213	Prbn.g_01704
OG0001330	Prah.g_01354	Prbn.g_00876
OG0001331	Prah.g_01581	Prbn.g_00156
OG0001332	Prah.g_01605	Prbn.g_00258
OG0001333	Prah.g_01726	Prbn.g_01783
OG0001334	Prah.g_01961	Prbn.g_01907
OG0001335	Prah.g_01960	Prbn.g_01908
OG0001337	Prah.g_01950	Prbn.g_00097
OG0001339	Prah.g_01893	Prbn.g_01316
OG0001340	Prah.g_01949	Prbn.g_00098
OG0001341	Prah.g_00615	Prbn.g_01134
OG0001344	Prah.g_01317	Prbn.g_01193
OG0001348	Prah.g_02412	Prbn.g_00148
OG0001350	Prah.g_01778	Prbn.g_00313
OG0001351	Prah.g_00256	Prbn.g_00656
OG0001352	Prah.g_01029	Prbn.g_01584
OG0001353	Prah.g_00606	Prbn.g_01513
OG0001354	Prah.g_00813	Prbn.g_01408
OG0001355	Prah.g_00710	Prbn.g_01354
OG0001356	Prah.g_01163, Prah.g_02519	Prbn.g_01733
OG0001357	Prah.g_00215, Prah.g_01175	Prbn.g_01110
OG0001362	Prah.g_00390	Prbn.g_00226
OG0001363	Prah.g_00388	Prbn.g_00228
OG0001365	Prah.g_02495	Prbn.g_00947
OG0001369	Prah.g_01880	Prbn.g_01329
OG0001370	Prah.g_00617	Prbn.g_00651
OG0001371	Prah.g_01789	Prbn.g_01585
OG0001372	Prah.g_01812	Prbn.g_00475
OG0001379	Prah.g_01356	Prbn.g_01090
OG0001380	Prah.g_00571	Prbn.g_01124
OG0001381	Prah.g_00895	Prbn.g_01164
OG0001382	Prah.g_00891	Prbn.g_01121
OG0001394	Prah.g_00700	Prbn.g_01606
OG0001397	Prah.g_00389	Prbn.g_00227
OG0001398	Prah.g_01180	Prbn.g_01637
OG0001401	Prah.g_00602	Prbn.g_01508
OG0001402	Prah.g_00522	Prbn.g_00490
OG0001403	Prah.g_00037	Prbn.g_00751
OG0001409	Prah.g_01307	Prbn.g_01197
OG0001410	Prah.g_00325	Prbn.g_01214
OG0001414	Prah.g_01786	Prbn.g_00321
OG0001415	Prah.g_01412	Prbn.g_00319
OG0001418	Prah.g_02051	Prbn.g_01579
OG0001422	Prah.g_00282	Prbn.g_01114
OG0001423	Prah.g_01078	Prbn.g_00787
OG0001425	Prah.g_02507	Prbn.g_00937
OG0001431	Prah.g_00998	Prbn.g_00138
OG0001433	Prah.g_01162	Prbn.g_01732
OG0001434	Prah.g_00696	Prbn.g_01601
OG0001435	Prah.g_00737	Prbn.g_01625
OG0001437	Prah.g_01411	Prbn.g_00320
OG0001443	Prah.g_01664	Prbn.g_01128
OG0001446	Prah.g_01211	Prbn.g_01034
OG0001450	Prah.g_00965	Prbn.g_01576
OG0001451	Prah.g_00866	Prbn.g_01479
OG0001455	Prah.g_02425	Prbn.g_01133
OG0001460	Prah.g_01161	Prbn.g_01731
OG0001461	Prah.g_00260	Prbn.g_00725
OG0001463	Prah.g_02142	Prbn.g_00054
OG0001464	Prah.g_01948	Prbn.g_00099
OG0001477	Prah.g_01020	Prbn.g_00833
OG0001484	Prah.g_00892	Prbn.g_00877
OG0001485	Prah.g_01609	Prbn.g_00803
OG0001487	Prah.g_00357	Prbn.g_00252
OG0001488	Prah.g_01301	Prbn.g_01202
OG0001489	Prah.g_01979	Prbn.g_01896
OG0001491	Prah.g_01231, Prah.g_01233	Prbn.g_01454
OG0001496	Prah.g_01016	Prbn.g_00831
OG0001497	Prah.g_01019	Prbn.g_00832
OG0001498	Prah.g_00206	Prbn.g_00695
OG0001500	Prah.g_01785	Prbn.g_00029
OG0001501	Prah.g_01344	Prbn.g_01635
OG0001503	Prah.g_01803	Prbn.g_01028
OG0001505	Prah.g_00100	Prbn.g_01056
OG0001506	Prah.g_01217	Prbn.g_00256
OG0001510	Prah.g_00143	Prbn.g_00990
OG0001511	Prah.g_01906	Prbn.g_01307
OG0001512	Prah.g_01775	Prbn.g_01132
OG0001513	Prah.g_01194	Prbn.g_01677
OG0001514	Prah.g_01015	Prbn.g_00830
OG0001515	Prah.g_00978	Prbn.g_01571
OG0001516	Prah.g_00453	Prbn.g_00839
OG0001517	Prah.g_01939	Prbn.g_00106
OG0001518	Prah.g_02506	Prbn.g_00938
OG0001519	Prah.g_02515	Prbn.g_00933
OG0001525	Prah.g_01202	Prbn.g_01710
OG0001527	Prah.g_01453	Prbn.g_00553
OG0001529	Prah.g_00050	Prbn.g_00741
OG0001530	Prah.g_01903	Prbn.g_01308
OG0001531	Prah.g_01774	Prbn.g_00311
OG0001532	Prah.g_01252	Prbn.g_00393
OG0001534	Prah.g_00865	Prbn.g_01362
OG0001535	Prah.g_00853	Prbn.g_01378
OG0001536	Prah.g_00792	Prbn.g_01422
OG0001537	Prah.g_00707	Prbn.g_01609
OG0001538	Prah.g_00662	Prbn.g_01541
OG0001539	Prah.g_00559	Prbn.g_01631
OG0001540	Prah.g_02255	Prbn.g_01287
OG0001541	Prah.g_02318	Prbn.g_00374
OG0001542	Prah.g_02335	Prbn.g_00368
OG0001543	Prah.g_02414	Prbn.g_01098
OG0001544	Prah.g_02514	Prbn.g_00934
OG0001545	Prah.g_02572	Prbn.g_00919
OG0001550	Prah.g_01182	Prbn.g_01024
OG0001559	Prah.g_01902	Prbn.g_01309
OG0001560	Prah.g_01889	Prbn.g_01320
OG0001561	Prah.g_00859	Prbn.g_01372
OG0001562	Prah.g_00845	Prbn.g_01385
OG0001563	Prah.g_01996	Prbn.g_01880
OG0001565	Prah.g_00621	Prbn.g_00784
OG0001572	Prah.g_01101	Prbn.g_00811
OG0001574	Prah.g_01456	Prbn.g_00555
OG0001575	Prah.g_01450	Prbn.g_00550
OG0001576	Prah.g_01379	Prbn.g_01070
OG0001577	Prah.g_01326	Prbn.g_01184
OG0001579	Prah.g_01953	Prbn.g_00095
OG0001580	Prah.g_02479	Prbn.g_00734
OG0001588	Prah.g_02223	Prbn.g_00688
OG0001589	Prah.g_01735	Prbn.g_01791
OG0001591	Prah.g_00552	Prbn.g_01592
OG0001592	Prah.g_02480	Prbn.g_00735
OG0001598	Prah.g_01342	Prbn.g_01566
OG0001614	Prah.g_00158	Prbn.g_01002
OG0001616	Prah.g_01261	Prbn.g_00385
OG0001617	Prah.g_00989	Prbn.g_01567
OG0001619	Prah.g_00782	Prbn.g_01429
OG0001620	Prah.g_01924	Prbn.g_00114
OG0001621	Prah.g_02097	Prbn.g_00019
OG0001622	Prah.g_02581	Prbn.g_00910
OG0001636	Prah.g_00043	Prbn.g_00747
OG0001638	Prah.g_01691	Prbn.g_01756
OG0001639	Prah.g_01616	Prbn.g_00261
OG0001640	Prah.g_00902	Prbn.g_01459
OG0001641	Prah.g_00827	Prbn.g_01397
OG0001642	Prah.g_00580	Prbn.g_01492
OG0001643	Prah.g_00496	Prbn.g_00431
OG0001654	Prah.g_01614	Prbn.g_00259
OG0001656	Prah.g_01954	Prbn.g_00094
OG0001657	Prah.g_02293	Prbn.g_01258
OG0001658	Prah.g_02489	Prbn.g_00739
OG0001661	Prah.g_01208	Prbn.g_00792
OG0001669	Prah.g_00094	Prbn.g_01066, Prbn.g_01687
OG0001670	Prah.g_01003	Prbn.g_00790
OG0001676	Prah.g_01951	Prbn.g_00096
OG0001678	Prah.g_02069	Prbn.g_01813
OG0001684	Prah.g_01419	Prbn.g_00526
OG0001691	Prah.g_00742	Prbn.g_01457
OG0001693	Prah.g_00212	Prbn.g_01689
OG0001746	Prah.g_00213	Prbn.g_00129
OG0001747	Prah.g_02276	Prbn.g_00687
OG0001757	Prah.g_01198	Prbn.g_00825, Prbn.g_00799
OG0001758	Prah.g_01121	Prbn.g_01723
OG0001793	Prah.g_01174	Prbn.g_00776, Prbn.g_01051
OG0001795	Prah.g_01049	Prbn.g_01712, Prbn.g_01943
OG0001802	Prah.g_00317	Prbn.g_01130, Prbn.g_00815
OG0001807	Prah.g_02218	Prbn.g_00723
OG0001842	Prah.g_00139	Prbn.g_01037
OG0001875	Prah.g_01122	Prbn.g_01722
OG0001876	Prah.g_01123	Prbn.g_01721
OG0001930	Prah.g_00140	Prbn.g_01036
OG0001931	Prah.g_00141	Prbn.g_01035
OG0001955	Prah.g_00583	Prbn.g_00135
OG0001956	Prah.g_00565	Prbn.g_01485
OG0001963	Prah.g_01969	Prbn.g_00873
OG0001965	Prah.g_02096	Prbn.g_01679
OG0001977	Prah.g_02542	Prbn.g_00928
OG0001996	Prah.g_00035	Prbn.g_00753
OG0002003	Prah.g_00976	Prbn.g_01031
OG0002036	Prah.g_01675	Prbn.g_00882
OG0002052	Prah.g_02516	Prbn.g_01367
OG0002122	Prah.g_00975	Prbn.g_01032
OG0002164	Prah.g_01219	Prbn.g_01936
OG0002165	Prah.g_01216	Prbn.g_01942
OG0002232	Prah.g_00952	Prbn.g_01581
OG0002240	Prah.g_00320	Prbn.g_01296
OG0002340	Prah.g_02421	Prbn.g_00344
OG0002383	Prah.g_01287	Prbn.g_01043
OG0002436	Prah.g_01164	Prbn.g_01675
OG0002439	Prah.g_00943	Prbn.g_01638
OG0002442	Prah.g_00548	Prbn.g_00797
OG0002500	Prah.g_01599	Prbn.g_00869
OG0002564	Prah.g_01804	Prbn.g_00150
OG0002888	Prah.g_00115	Prbn.g_00182
