Orthogroup	Prah	Prba
OG0001175	Prah.g_02058	Prba.g_00370
OG0001176	Prah.g_02042	Prba.g_00377
OG0001177	Prah.g_02044	Prba.g_00380
OG0001178	Prah.g_01682	Prba.g_00385
OG0001179	Prah.g_02013	Prba.g_00413
OG0001180	Prah.g_01988	Prba.g_00435
OG0001181	Prah.g_01984	Prba.g_01048
OG0001182	Prah.g_01976	Prba.g_01055
OG0001183	Prah.g_01965	Prba.g_01060
OG0001184	Prah.g_02239	Prba.g_01076
OG0001185	Prah.g_00156	Prba.g_00762
OG0001186	Prah.g_00088	Prba.g_00786
OG0001187	Prah.g_00085	Prba.g_00790
OG0001188	Prah.g_00080	Prba.g_00793
OG0001189	Prah.g_00057	Prba.g_00810
OG0001190	Prah.g_02490	Prba.g_00814
OG0001191	Prah.g_02503	Prba.g_00824
OG0001192	Prah.g_02508	Prba.g_00829
OG0001193	Prah.g_02548	Prba.g_00839
OG0001194	Prah.g_02550	Prba.g_00840
OG0001195	Prah.g_02551	Prba.g_00841
OG0001196	Prah.g_02587	Prba.g_01782
OG0001197	Prah.g_02589	Prba.g_01783
OG0001198	Prah.g_02601	Prba.g_01790
OG0001199	Prah.g_01844	Prba.g_01862
OG0001200	Prah.g_01846	Prba.g_01864
OG0001201	Prah.g_01898	Prba.g_01896
OG0001202	Prah.g_02359	Prba.g_00655
OG0001204	Prah.g_02077	Prba.g_00462
OG0001205	Prah.g_00240	Prba.g_01016
OG0001206	Prah.g_00291	Prba.g_00999
OG0001207	Prah.g_01575	Prba.g_00984
OG0001208	Prah.g_01564	Prba.g_00979
OG0001209	Prah.g_01498	Prba.g_00926
OG0001210	Prah.g_01484	Prba.g_01775
OG0001211	Prah.g_01467	Prba.g_01765
OG0001212	Prah.g_01407	Prba.g_01721
OG0001213	Prah.g_00510	Prba.g_01688
OG0001214	Prah.g_00499	Prba.g_01680
OG0001215	Prah.g_00973	Prba.g_01627
OG0001216	Prah.g_00885	Prba.g_01592
OG0001217	Prah.g_01447	Prba.g_01554
OG0001218	Prah.g_00356	Prba.g_01547
OG0001219	Prah.g_00755	Prba.g_01510
OG0001220	Prah.g_00575	Prba.g_01447
OG0001221	Prah.g_00715	Prba.g_01384
OG0001222	Prah.g_02517	Prba.g_01345
OG0001223	Prah.g_00824	Prba.g_01319
OG0001224	Prah.g_00911	Prba.g_01268
OG0001225	Prah.g_00913	Prba.g_01266
OG0001226	Prah.g_01192	Prba.g_01240
OG0001227	Prah.g_01601	Prba.g_01222
OG0001228	Prah.g_01278	Prba.g_00018
OG0001229	Prah.g_01663	Prba.g_00198
OG0001230	Prah.g_00418	Prba.g_00105
OG0001231	Prah.g_00018	Prba.g_00291
OG0001232	Prah.g_01704	Prba.g_00597
OG0001233	Prah.g_01732	Prba.g_00577
OG0001234	Prah.g_02055	Prba.g_00372
OG0001235	Prah.g_02047	Prba.g_00382
OG0001236	Prah.g_02235	Prba.g_01073
OG0001237	Prah.g_02240	Prba.g_01077
OG0001238	Prah.g_02504	Prba.g_00825
OG0001239	Prah.g_01841	Prba.g_01859
OG0001240	Prah.g_01881	Prba.g_01881
OG0001241	Prah.g_01891	Prba.g_01889
OG0001242	Prah.g_00185	Prba.g_01907
OG0001243	Prah.g_02251	Prba.g_01913
OG0001244	Prah.g_02279	Prba.g_01929
OG0001245	Prah.g_01181	Prba.g_00874
OG0001246	Prah.g_01537	Prba.g_00957
OG0001247	Prah.g_00625	Prba.g_01634
OG0001248	Prah.g_00981	Prba.g_01632
OG0001249	Prah.g_01946	Prba.g_01521
OG0001250	Prah.g_00597	Prba.g_01458
OG0001252	Prah.g_00906	Prba.g_01273
OG0001253	Prah.g_01176	Prba.g_01221
OG0001254	Prah.g_02525	Prba.g_00095
OG0001255	Prah.g_01037	Prba.g_00080
OG0001256	Prah.g_01658	Prba.g_00298
OG0001258	Prah.g_01671	Prba.g_00229
OG0001259	Prah.g_01730	Prba.g_00579
OG0001260	Prah.g_01761	Prba.g_00563
OG0001261	Prah.g_02004	Prba.g_00421
OG0001262	Prah.g_00060	Prba.g_00808
OG0001263	Prah.g_02253	Prba.g_01916
OG0001265	Prah.g_00187	Prba.g_01906
OG0001266	Prah.g_02363	Prba.g_00659
OG0001267	Prah.g_02134	Prba.g_00497
OG0001268	Prah.g_01934	Prba.g_00555
OG0001269	Prah.g_00579	Prba.g_00853
OG0001270	Prah.g_00228	Prba.g_01027
OG0001271	Prah.g_00309	Prba.g_00989
OG0001272	Prah.g_01560	Prba.g_00975
OG0001273	Prah.g_00506	Prba.g_01686
OG0001274	Prah.g_02393	Prba.g_01614
OG0001275	Prah.g_00837	Prba.g_01309
OG0001276	Prah.g_00855	Prba.g_01289
OG0001277	Prah.g_02573	Prba.g_01232
OG0001278	Prah.g_01284	Prba.g_00013
OG0001279	Prah.g_00431	Prba.g_01136
OG0001280	Prah.g_01361	Prba.g_01191
OG0001281	Prah.g_01370	Prba.g_01197
OG0001283	Prah.g_02582	Prba.g_00176
OG0001285	Prah.g_01709	Prba.g_00594
OG0001286	Prah.g_01990	Prba.g_00433
OG0001287	Prah.g_00148	Prba.g_00770
OG0001288	Prah.g_00130	Prba.g_00779
OG0001290	Prah.g_01890	Prba.g_01888
OG0001291	Prah.g_02263	Prba.g_01923
OG0001292	Prah.g_02083	Prba.g_00467
OG0001293	Prah.g_02108	Prba.g_00479
OG0001294	Prah.g_00443	Prba.g_00872
OG0001295	Prah.g_01481	Prba.g_00994
OG0001296	Prah.g_01531	Prba.g_00952
OG0001297	Prah.g_01527	Prba.g_00947
OG0001298	Prah.g_01435	Prba.g_01739
OG0001300	Prah.g_00986	Prba.g_01624
OG0001301	Prah.g_01023	Prba.g_01621
OG0001302	Prah.g_01802	Prba.g_01512
OG0001303	Prah.g_00756	Prba.g_01305
OG0001307	Prah.g_00326	Prba.g_00213
OG0001308	Prah.g_00396	Prba.g_00703
OG0001309	Prah.g_01521	Prba.g_00294
OG0001310	Prah.g_01693	Prba.g_00608
OG0001311	Prah.g_00857	Prba.g_01287
OG0001312	Prah.g_00766	Prba.g_01356
OG0001316	Prah.g_02269	Prba.g_01928
OG0001319	Prah.g_02124	Prba.g_00490
OG0001321	Prah.g_00253	Prba.g_01010
OG0001322	Prah.g_00254	Prba.g_01009
OG0001323	Prah.g_01518	Prba.g_00942
OG0001324	Prah.g_00987	Prba.g_01623
OG0001326	Prah.g_02557	Prba.g_01422
OG0001327	Prah.g_00555	Prba.g_01248
OG0001328	Prah.g_00722	Prba.g_01223
OG0001329	Prah.g_01213	Prba.g_00104, Prba.g_00721
OG0001330	Prah.g_01354	Prba.g_01166
OG0001331	Prah.g_01581	Prba.g_00190
OG0001332	Prah.g_01605	Prba.g_00345
OG0001333	Prah.g_01726	Prba.g_00583
OG0001334	Prah.g_01961	Prba.g_01063
OG0001335	Prah.g_01960	Prba.g_01064
OG0001336	Prah.g_02583	Prba.g_01779
OG0001339	Prah.g_01893	Prba.g_01891
OG0001340	Prah.g_01949	Prba.g_00544
OG0001341	Prah.g_00615	Prba.g_01556
OG0001344	Prah.g_01317	Prba.g_00059
OG0001350	Prah.g_01778	Prba.g_00456
OG0001351	Prah.g_00256	Prba.g_01007
OG0001352	Prah.g_01029	Prba.g_01637
OG0001353	Prah.g_00606	Prba.g_01467
OG0001354	Prah.g_00813	Prba.g_01327
OG0001355	Prah.g_00710	Prba.g_00262
OG0001356	Prah.g_02519	Prba.g_01535
OG0001358	Prah.g_00527	Prba.g_01697
OG0001360	Prah.g_01240	Prba.g_01220
OG0001361	Prah.g_01294	Prba.g_00047
OG0001362	Prah.g_00390	Prba.g_00699
OG0001363	Prah.g_00388	Prba.g_00697
OG0001365	Prah.g_02495	Prba.g_00818
OG0001369	Prah.g_01880	Prba.g_01880
OG0001371	Prah.g_01789	Prba.g_01638
OG0001372	Prah.g_01812	Prba.g_01548
OG0001373	Prah.g_02556	Prba.g_01423
OG0001374	Prah.g_02564	Prba.g_01415
OG0001376	Prah.g_02511	Prba.g_01254
OG0001377	Prah.g_02510	Prba.g_01253
OG0001378	Prah.g_00223	Prba.g_00750
OG0001379	Prah.g_01356	Prba.g_01186
OG0001380	Prah.g_00571	Prba.g_00208
OG0001381	Prah.g_00895	Prba.g_00202
OG0001382	Prah.g_00891	Prba.g_00277
OG0001385	Prah.g_02553	Prba.g_01426
OG0001386	Prah.g_02554	Prba.g_01425
OG0001387	Prah.g_02555	Prba.g_01424
OG0001388	Prah.g_02558	Prba.g_01421
OG0001389	Prah.g_02559	Prba.g_01420
OG0001390	Prah.g_02560	Prba.g_01419
OG0001391	Prah.g_02561	Prba.g_01418
OG0001392	Prah.g_02562	Prba.g_01417
OG0001393	Prah.g_02563	Prba.g_01416
OG0001395	Prah.g_00868	Prba.g_01277
OG0001397	Prah.g_00389	Prba.g_00698
OG0001398	Prah.g_01180	Prba.g_00265
OG0001399	Prah.g_01971, Prah.g_00340	Prba.g_00374
OG0001402	Prah.g_00522	Prba.g_01540
OG0001403	Prah.g_00037	Prba.g_01823
OG0001405	Prah.g_01957	Prba.g_00542
OG0001406	Prah.g_02512	Prba.g_01255
OG0001409	Prah.g_01307	Prba.g_00056
OG0001410	Prah.g_00325	Prba.g_00212
OG0001414	Prah.g_01786	Prba.g_00448
OG0001415	Prah.g_01412	Prba.g_00450
OG0001416	Prah.g_01367	Prba.g_01002
OG0001418	Prah.g_02051	Prba.g_01633
OG0001422	Prah.g_00282	Prba.g_00272
OG0001425	Prah.g_02507	Prba.g_00828
OG0001431	Prah.g_00998	Prba.g_01164
OG0001433	Prah.g_01162	Prba.g_01536
OG0001434	Prah.g_00696	Prba.g_01376
OG0001437	Prah.g_01411	Prba.g_00449
OG0001441	Prah.g_01516	Prba.g_00940
OG0001442	Prah.g_00691	Prba.g_01564
OG0001446	Prah.g_01211	Prba.g_01867
OG0001449	Prah.g_01806	Prba.g_00896
OG0001450	Prah.g_00965	Prba.g_01630
OG0001451	Prah.g_00866	Prba.g_01438
OG0001452	Prah.g_01220	Prba.g_01408
OG0001455	Prah.g_02425	Prba.g_00727
OG0001460	Prah.g_01161	Prba.g_01537
OG0001462	Prah.g_00044	Prba.g_01827
OG0001463	Prah.g_02142	Prba.g_00503
OG0001464	Prah.g_01948	Prba.g_00545
OG0001475	Prah.g_00121	Prba.g_00162
OG0001479	Prah.g_01936	Prba.g_00553
OG0001485	Prah.g_01609	Prba.g_00261
OG0001491	Prah.g_01231, Prah.g_01233	Prba.g_01514
OG0001500	Prah.g_01785	Prba.g_00481
OG0001501	Prah.g_01344	Prba.g_01612
OG0001503	Prah.g_01803	Prba.g_00090
OG0001505	Prah.g_00100	Prba.g_00163
OG0001506	Prah.g_01217	Prba.g_00347
OG0001508	Prah.g_00118	Prba.g_00174
OG0001525	Prah.g_01202	Prba.g_00286
OG0001550	Prah.g_01182	Prba.g_00724
OG0001553	Prah.g_00411	Prba.g_00716
OG0001555	Prah.g_01817	Prba.g_00281
OG0001565	Prah.g_00621	Prba.g_01042
OG0001585	Prah.g_01081	Prba.g_01140
OG0001627	Prah.g_01613	Prba.g_01550
OG0001635	Prah.g_01421, Prah.g_01206	Prba.g_00244
OG0001661	Prah.g_01208	Prba.g_00921, Prba.g_01046
OG0001670	Prah.g_01003	Prba.g_00254
OG0001696	Prah.g_00964	Prba.g_01437
OG0001698	Prah.g_01034	Prba.g_01247
OG0001712	Prah.g_00612	Prba.g_00917
OG0001726	Prah.g_00745	Prba.g_00914
OG0001992	Prah.g_00339, Prah.g_01973	Prba.g_01542
OG0002063	Prah.g_01054	Prba.g_00903
OG0002495	Prah.g_00995	Prba.g_01212
