Orthogroup	Prah	Prbl
OG0001088	Prah.g_00972	Prbl.g_01857
OG0001089	Prah.g_01025	Prbl.g_00024
OG0001090	Prah.g_00886	Prbl.g_02565
OG0001091	Prah.g_00884	Prbl.g_02563
OG0001092	Prah.g_00882	Prbl.g_02562
OG0001093	Prah.g_00878	Prbl.g_02558
OG0001094	Prah.g_00673	Prbl.g_02341
OG0001095	Prah.g_00654	Prbl.g_02322
OG0001096	Prah.g_00637	Prbl.g_02306
OG0001097	Prah.g_00593	Prbl.g_01550
OG0001098	Prah.g_00743	Prbl.g_02423
OG0001099	Prah.g_00192	Prbl.g_01329
OG0001100	Prah.g_00740	Prbl.g_02414
OG0001101	Prah.g_00739	Prbl.g_02413
OG0001102	Prah.g_00736	Prbl.g_02410
OG0001103	Prah.g_00734	Prbl.g_02408
OG0001104	Prah.g_00684	Prbl.g_02351
OG0001105	Prah.g_00689	Prbl.g_02356
OG0001106	Prah.g_00784	Prbl.g_02466
OG0001107	Prah.g_00794	Prbl.g_02476
OG0001108	Prah.g_00801	Prbl.g_02483
OG0001109	Prah.g_00803	Prbl.g_02485
OG0001110	Prah.g_00806	Prbl.g_02487
OG0001111	Prah.g_00808	Prbl.g_02489
OG0001112	Prah.g_00810	Prbl.g_02491
OG0001113	Prah.g_00811	Prbl.g_02492
OG0001114	Prah.g_00812	Prbl.g_02493
OG0001115	Prah.g_00814	Prbl.g_02495
OG0001116	Prah.g_00815	Prbl.g_02496
OG0001117	Prah.g_00816	Prbl.g_02497
OG0001118	Prah.g_00817	Prbl.g_02498
OG0001119	Prah.g_00818	Prbl.g_02499
OG0001120	Prah.g_00821	Prbl.g_02501
OG0001122	Prah.g_00849	Prbl.g_02529
OG0001123	Prah.g_00856	Prbl.g_02536
OG0001124	Prah.g_00858	Prbl.g_02538
OG0001125	Prah.g_00860	Prbl.g_02540
OG0001126	Prah.g_00903	Prbl.g_00939
OG0001127	Prah.g_00904	Prbl.g_00938
OG0001128	Prah.g_00907	Prbl.g_00935
OG0001129	Prah.g_00908	Prbl.g_00934
OG0001130	Prah.g_00909	Prbl.g_00933
OG0001131	Prah.g_00893	Prbl.g_02575
OG0001132	Prah.g_00539	Prbl.g_01603
OG0001133	Prah.g_00521	Prbl.g_01621
OG0001134	Prah.g_02524	Prbl.g_02204
OG0001135	Prah.g_02526	Prbl.g_02202
OG0001136	Prah.g_01324	Prbl.g_02082
OG0001137	Prah.g_01305	Prbl.g_02102
OG0001138	Prah.g_01253	Prbl.g_01118
OG0001139	Prah.g_01251	Prbl.g_01116
OG0001140	Prah.g_01250	Prbl.g_01115
OG0001141	Prah.g_01249	Prbl.g_01114
OG0001142	Prah.g_01248	Prbl.g_01113
OG0001143	Prah.g_01264	Prbl.g_01376
OG0001144	Prah.g_01273	Prbl.g_02580
OG0001145	Prah.g_01353	Prbl.g_01711
OG0001146	Prah.g_01369	Prbl.g_01727
OG0001147	Prah.g_00323	Prbl.g_01333
OG0001148	Prah.g_01577	Prbl.g_00501
OG0001149	Prah.g_01578	Prbl.g_00500
OG0001150	Prah.g_01579	Prbl.g_00499
OG0001151	Prah.g_01591	Prbl.g_00487
OG0001152	Prah.g_01592	Prbl.g_00486
OG0001153	Prah.g_00366	Prbl.g_00704
OG0001154	Prah.g_00365	Prbl.g_00705
OG0001155	Prah.g_01617	Prbl.g_00454
OG0001156	Prah.g_01620	Prbl.g_00451
OG0001157	Prah.g_00538	Prbl.g_01604
OG0001158	Prah.g_01621	Prbl.g_00450
OG0001159	Prah.g_01622	Prbl.g_00449
OG0001160	Prah.g_01651	Prbl.g_00420
OG0001161	Prah.g_00541	Prbl.g_01601
OG0001162	Prah.g_01050	Prbl.g_00048
OG0001163	Prah.g_01665	Prbl.g_00406
OG0001164	Prah.g_01670	Prbl.g_00401
OG0001165	Prah.g_01673	Prbl.g_00398
OG0001166	Prah.g_01699	Prbl.g_00371
OG0001167	Prah.g_01725	Prbl.g_00350
OG0001168	Prah.g_01727	Prbl.g_00348
OG0001169	Prah.g_01729	Prbl.g_00346
OG0001170	Prah.g_01731	Prbl.g_00344
OG0001171	Prah.g_01742	Prbl.g_00334
OG0001173	Prah.g_02067	Prbl.g_01062
OG0001174	Prah.g_02059	Prbl.g_01054
OG0001175	Prah.g_02058	Prbl.g_01053
OG0001176	Prah.g_02042	Prbl.g_00953
OG0001177	Prah.g_02044	Prbl.g_00951
OG0001179	Prah.g_02013	Prbl.g_00982
OG0001180	Prah.g_01988	Prbl.g_01134
OG0001181	Prah.g_01984	Prbl.g_01138
OG0001182	Prah.g_01976	Prbl.g_01147
OG0001183	Prah.g_01965	Prbl.g_01175
OG0001184	Prah.g_02239	Prbl.g_00848
OG0001185	Prah.g_00156	Prbl.g_01291
OG0001186	Prah.g_00088	Prbl.g_02026
OG0001187	Prah.g_00085	Prbl.g_02022
OG0001188	Prah.g_00080	Prbl.g_02018
OG0001189	Prah.g_00057	Prbl.g_01996
OG0001190	Prah.g_02490	Prbl.g_02239
OG0001191	Prah.g_02503	Prbl.g_02226
OG0001192	Prah.g_02508	Prbl.g_02219
OG0001193	Prah.g_02548	Prbl.g_02181
OG0001194	Prah.g_02550	Prbl.g_02175
OG0001195	Prah.g_02551	Prbl.g_02174
OG0001196	Prah.g_02587	Prbl.g_02138
OG0001197	Prah.g_02589	Prbl.g_02136
OG0001198	Prah.g_02601	Prbl.g_02124
OG0001199	Prah.g_01844	Prbl.g_00602
OG0001200	Prah.g_01846	Prbl.g_00600
OG0001201	Prah.g_01898	Prbl.g_00551
OG0001202	Prah.g_02359	Prbl.g_00095
OG0001204	Prah.g_02077	Prbl.g_02667
OG0001205	Prah.g_00240	Prbl.g_00642
OG0001206	Prah.g_00291	Prbl.g_01363
OG0001207	Prah.g_01575	Prbl.g_00503
OG0001208	Prah.g_01564	Prbl.g_00513
OG0001209	Prah.g_01498	Prbl.g_00763
OG0001210	Prah.g_01484	Prbl.g_00751
OG0001211	Prah.g_01467	Prbl.g_01884
OG0001212	Prah.g_01407	Prbl.g_01765
OG0001213	Prah.g_00510	Prbl.g_01631
OG0001214	Prah.g_00499	Prbl.g_01641
OG0001215	Prah.g_00973	Prbl.g_01858
OG0001216	Prah.g_00885	Prbl.g_02564
OG0001217	Prah.g_01447	Prbl.g_01904
OG0001218	Prah.g_00356	Prbl.g_00716
OG0001219	Prah.g_00755	Prbl.g_02435
OG0001220	Prah.g_00575	Prbl.g_01567
OG0001221	Prah.g_00715	Prbl.g_02383
OG0001222	Prah.g_02517	Prbl.g_02210
OG0001223	Prah.g_00824	Prbl.g_02503
OG0001224	Prah.g_00911	Prbl.g_00931
OG0001225	Prah.g_00913	Prbl.g_00929
OG0001226	Prah.g_01192	Prbl.g_01704
OG0001227	Prah.g_01601	Prbl.g_00472
OG0001228	Prah.g_01278	Prbl.g_02585
OG0001229	Prah.g_01663	Prbl.g_00409
OG0001230	Prah.g_00418	Prbl.g_00252
OG0001231	Prah.g_00018	Prbl.g_01957
OG0001232	Prah.g_01704	Prbl.g_00366
OG0001233	Prah.g_01732	Prbl.g_00343
OG0001234	Prah.g_02055	Prbl.g_01050
OG0001235	Prah.g_02047	Prbl.g_00948
OG0001236	Prah.g_02235	Prbl.g_00852
OG0001237	Prah.g_02240	Prbl.g_00845
OG0001238	Prah.g_02504	Prbl.g_02225
OG0001239	Prah.g_01841	Prbl.g_00605
OG0001240	Prah.g_01881	Prbl.g_00568
OG0001241	Prah.g_01891	Prbl.g_00558
OG0001242	Prah.g_00185	Prbl.g_01322
OG0001243	Prah.g_02251	Prbl.g_00828
OG0001245	Prah.g_01181	Prbl.g_01693
OG0001246	Prah.g_01537	Prbl.g_00803
OG0001247	Prah.g_00625	Prbl.g_02295
OG0001248	Prah.g_00981	Prbl.g_01869
OG0001249	Prah.g_01946	Prbl.g_01195
OG0001250	Prah.g_00597	Prbl.g_01546
OG0001252	Prah.g_00906	Prbl.g_00936
OG0001253	Prah.g_01176	Prbl.g_01686
OG0001254	Prah.g_02525	Prbl.g_02203
OG0001255	Prah.g_01037	Prbl.g_00036
OG0001258	Prah.g_01671	Prbl.g_00400
OG0001259	Prah.g_01730	Prbl.g_00345
OG0001260	Prah.g_01761	Prbl.g_00315
OG0001261	Prah.g_02004	Prbl.g_00991
OG0001262	Prah.g_00060	Prbl.g_01999
OG0001263	Prah.g_02253	Prbl.g_00826
OG0001265	Prah.g_00187	Prbl.g_01324
OG0001266	Prah.g_02363	Prbl.g_00099
OG0001267	Prah.g_02134	Prbl.g_01453
OG0001268	Prah.g_01934	Prbl.g_01207
OG0001269	Prah.g_00579	Prbl.g_01564
OG0001270	Prah.g_00228	Prbl.g_00654
OG0001271	Prah.g_00309	Prbl.g_01343
OG0001272	Prah.g_01560	Prbl.g_00517
OG0001273	Prah.g_00506	Prbl.g_01634
OG0001274	Prah.g_02393	Prbl.g_01263
OG0001275	Prah.g_00837	Prbl.g_02518
OG0001276	Prah.g_00855	Prbl.g_02535
OG0001277	Prah.g_02573	Prbl.g_02152
OG0001278	Prah.g_01284	Prbl.g_02592
OG0001279	Prah.g_00431	Prbl.g_00156
OG0001280	Prah.g_01361	Prbl.g_01719
OG0001281	Prah.g_01370	Prbl.g_01728
OG0001283	Prah.g_02582	Prbl.g_02143
OG0001285	Prah.g_01709	Prbl.g_00362
OG0001286	Prah.g_01990	Prbl.g_01132
OG0001288	Prah.g_00130	Prbl.g_02059
OG0001290	Prah.g_01890	Prbl.g_00559
OG0001291	Prah.g_02263	Prbl.g_00816
OG0001292	Prah.g_02083	Prbl.g_01512
OG0001293	Prah.g_02108	Prbl.g_01489
OG0001294	Prah.g_00443	Prbl.g_01393
OG0001295	Prah.g_01481	Prbl.g_00748
OG0001297	Prah.g_01527	Prbl.g_00793
OG0001298	Prah.g_01435	Prbl.g_01791
OG0001300	Prah.g_00986	Prbl.g_01873
OG0001301	Prah.g_01023	Prbl.g_00022
OG0001302	Prah.g_01802	Prbl.g_01930
OG0001303	Prah.g_00756	Prbl.g_02437
OG0001307	Prah.g_00326	Prbl.g_00723
OG0001308	Prah.g_00396	Prbl.g_00224
OG0001309	Prah.g_01521	Prbl.g_00787
OG0001310	Prah.g_01693	Prbl.g_00377
OG0001311	Prah.g_00857	Prbl.g_02537
OG0001312	Prah.g_00766	Prbl.g_02448
OG0001313	Prah.g_00300	Prbl.g_01354
OG0001313	Prah.g_00299	Prbl.g_01355
OG0001316	Prah.g_02269	Prbl.g_00809
OG0001319	Prah.g_02124	Prbl.g_01463
OG0001321	Prah.g_00253	Prbl.g_00633
OG0001322	Prah.g_00254	Prbl.g_00632
OG0001323	Prah.g_01518	Prbl.g_00784
OG0001324	Prah.g_00987	Prbl.g_01874
OG0001326	Prah.g_02557	Prbl.g_02168
OG0001328	Prah.g_00722	Prbl.g_02390
OG0001329	Prah.g_01213	Prbl.g_01079
OG0001330	Prah.g_01354	Prbl.g_01712
OG0001331	Prah.g_01581	Prbl.g_00497
OG0001332	Prah.g_01605	Prbl.g_00466
OG0001333	Prah.g_01726	Prbl.g_00349
OG0001334	Prah.g_01961	Prbl.g_01179
OG0001335	Prah.g_01960	Prbl.g_01180
OG0001336	Prah.g_02583	Prbl.g_02142
OG0001337	Prah.g_01950	Prbl.g_01189
OG0001339	Prah.g_01893	Prbl.g_00556
OG0001340	Prah.g_01949	Prbl.g_01190
OG0001341	Prah.g_00615	Prbl.g_02285
OG0001344	Prah.g_01317	Prbl.g_02089
OG0001347	Prah.g_00082	Prbl.g_02051
OG0001347	Prah.g_00098	Prbl.g_01002
OG0001348	Prah.g_02412	Prbl.g_01243
OG0001351	Prah.g_00256	Prbl.g_00624
OG0001352	Prah.g_01029	Prbl.g_00027
OG0001353	Prah.g_00606	Prbl.g_01537
OG0001354	Prah.g_00813	Prbl.g_02494
OG0001355	Prah.g_00710	Prbl.g_02379
OG0001356	Prah.g_02519	Prbl.g_02208
OG0001357	Prah.g_00215	Prbl.g_00679
OG0001357	Prah.g_01175	Prbl.g_01685
OG0001358	Prah.g_00527	Prbl.g_01615
OG0001360	Prah.g_01240	Prbl.g_01104
OG0001361	Prah.g_01294	Prbl.g_00182
OG0001362	Prah.g_00390	Prbl.g_00220
OG0001363	Prah.g_00388	Prbl.g_00218
OG0001365	Prah.g_02495	Prbl.g_02234
OG0001366	Prah.g_00319	Prbl.g_01335
OG0001366	Prah.g_01702	Prbl.g_00368
OG0001367	Prah.g_00925	Prbl.g_00740, Prbl.g_02178, Prbl.g_00261
OG0001367	Prah.g_00938	Prbl.g_00746
OG0001367	Prah.g_01110, Prah.g_01114	Prbl.g_00106
OG0001367	Prah.g_00551	Prbl.g_00265
OG0001369	Prah.g_01880	Prbl.g_00569
OG0001370	Prah.g_00617	Prbl.g_02288
OG0001371	Prah.g_01789	Prbl.g_01915
OG0001372	Prah.g_01812	Prbl.g_01943
OG0001373	Prah.g_02556	Prbl.g_02169
OG0001374	Prah.g_02564	Prbl.g_02161
OG0001376	Prah.g_02511	Prbl.g_02216
OG0001377	Prah.g_02510	Prbl.g_02217
OG0001378	Prah.g_00223	Prbl.g_00661
OG0001379	Prah.g_01356	Prbl.g_01714
OG0001380	Prah.g_00571	Prbl.g_01572
OG0001381	Prah.g_00895	Prbl.g_02577
OG0001382	Prah.g_00891	Prbl.g_02571
OG0001383	Prah.g_01771	Prbl.g_00191
OG0001383	Prah.g_01770	Prbl.g_00190
OG0001385	Prah.g_02553	Prbl.g_02172
OG0001386	Prah.g_02554	Prbl.g_02171
OG0001387	Prah.g_02555	Prbl.g_02170
OG0001388	Prah.g_02558	Prbl.g_02167
OG0001389	Prah.g_02559	Prbl.g_02166
OG0001390	Prah.g_02560	Prbl.g_02165
OG0001391	Prah.g_02561	Prbl.g_02164
OG0001392	Prah.g_02562	Prbl.g_02163
OG0001393	Prah.g_02563	Prbl.g_02162
OG0001394	Prah.g_00700	Prbl.g_02366
OG0001395	Prah.g_00868	Prbl.g_02548
OG0001396	Prah.g_00081, Prah.g_00099	Prbl.g_02050
OG0001397	Prah.g_00389	Prbl.g_00219
OG0001398	Prah.g_01180	Prbl.g_01692
OG0001399	Prah.g_01971	Prbl.g_01164
OG0001400	Prah.g_02278	Prbl.g_00307
OG0001401	Prah.g_00602	Prbl.g_01541
OG0001402	Prah.g_00522	Prbl.g_01620
OG0001403	Prah.g_00037	Prbl.g_01976
OG0001405	Prah.g_01957	Prbl.g_01182
OG0001406	Prah.g_02512	Prbl.g_02215
OG0001409	Prah.g_01307	Prbl.g_02100
OG0001410	Prah.g_00325	Prbl.g_00724
OG0001412	Prah.g_00083	Prbl.g_01003
OG0001414	Prah.g_01786	Prbl.g_01918
OG0001415	Prah.g_01412	Prbl.g_01770
OG0001416	Prah.g_01367	Prbl.g_01725
OG0001418	Prah.g_02051	Prbl.g_01046
OG0001422	Prah.g_00282	Prbl.g_01370
OG0001423	Prah.g_01078	Prbl.g_02629, Prbl.g_00738
OG0001425	Prah.g_02507	Prbl.g_02222
OG0001431	Prah.g_00998	Prbl.g_02617
OG0001434	Prah.g_00696	Prbl.g_02362
OG0001435	Prah.g_00737	Prbl.g_02411
OG0001436	Prah.g_02210	Prbl.g_00873
OG0001436	Prah.g_02217	Prbl.g_00872
OG0001437	Prah.g_01411	Prbl.g_01769
OG0001438	Prah.g_02149	Prbl.g_01438
OG0001441	Prah.g_01516	Prbl.g_00782
OG0001442	Prah.g_00691	Prbl.g_02358
OG0001443	Prah.g_01664	Prbl.g_00408
OG0001444	Prah.g_00137	Prbl.g_01234
OG0001444	Prah.g_01875	Prbl.g_00574
OG0001446	Prah.g_01211	Prbl.g_01075
OG0001449	Prah.g_01806	Prbl.g_01940
OG0001450	Prah.g_00965	Prbl.g_01847
OG0001451	Prah.g_00866	Prbl.g_02546
OG0001455	Prah.g_02425	Prbl.g_00138
OG0001461	Prah.g_00260	Prbl.g_00620
OG0001462	Prah.g_00044	Prbl.g_01983
OG0001463	Prah.g_02142	Prbl.g_01445
OG0001464	Prah.g_01948	Prbl.g_01191
OG0001470	Prah.g_00119	Prbl.g_02028
OG0001475	Prah.g_00121	Prbl.g_02030
OG0001477	Prah.g_01020	Prbl.g_00017
OG0001478	Prah.g_00303	Prbl.g_01349
OG0001479	Prah.g_01936	Prbl.g_01205
OG0001484	Prah.g_00892	Prbl.g_02573
OG0001485	Prah.g_01609	Prbl.g_00462
OG0001487	Prah.g_00357	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Prah.g_01301	Prbl.g_02106
OG0001489	Prah.g_01979	Prbl.g_01143
OG0001491	Prah.g_01231, Prah.g_01233	Prbl.g_01099
OG0001495	Prah.g_02045	Prbl.g_00950
OG0001496	Prah.g_01016	Prbl.g_00013
OG0001497	Prah.g_01019	Prbl.g_00016
OG0001498	Prah.g_00206	Prbl.g_02675
OG0001500	Prah.g_01785	Prbl.g_01919
OG0001501	Prah.g_01344	Prbl.g_00120
OG0001503	Prah.g_01803	Prbl.g_01931
OG0001506	Prah.g_01217	Prbl.g_01086
OG0001508	Prah.g_00118	Prbl.g_02027
OG0001510	Prah.g_00143	Prbl.g_02635
OG0001511	Prah.g_01906	Prbl.g_00544
OG0001512	Prah.g_01775	Prbl.g_00195
OG0001513	Prah.g_01194	Prbl.g_01706
OG0001514	Prah.g_01015	Prbl.g_00012
OG0001515	Prah.g_00978	Prbl.g_01865
OG0001516	Prah.g_00453	Prbl.g_01402
OG0001517	Prah.g_01939	Prbl.g_01202
OG0001518	Prah.g_02506	Prbl.g_02223
OG0001519	Prah.g_02515	Prbl.g_02212
OG0001525	Prah.g_01202	Prbl.g_01807
OG0001527	Prah.g_01453	Prbl.g_01898
OG0001529	Prah.g_00050	Prbl.g_01989
OG0001530	Prah.g_01903	Prbl.g_00546
OG0001531	Prah.g_01774	Prbl.g_00194
OG0001532	Prah.g_01252	Prbl.g_01117
OG0001533	Prah.g_00222	Prbl.g_00662
OG0001533	Prah.g_01187	Prbl.g_01699
OG0001534	Prah.g_00865	Prbl.g_02545
OG0001535	Prah.g_00853	Prbl.g_02533
OG0001536	Prah.g_00792	Prbl.g_02474
OG0001537	Prah.g_00707	Prbl.g_02374
OG0001538	Prah.g_00662	Prbl.g_02330
OG0001539	Prah.g_00559	Prbl.g_01587
OG0001540	Prah.g_02255	Prbl.g_00824
OG0001541	Prah.g_02318	Prbl.g_00267
OG0001542	Prah.g_02335	Prbl.g_00073
OG0001543	Prah.g_02414	Prbl.g_01241
OG0001544	Prah.g_02514	Prbl.g_02213
OG0001545	Prah.g_02572	Prbl.g_02153
OG0001550	Prah.g_01182	Prbl.g_01694
OG0001553	Prah.g_00411	Prbl.g_00245
OG0001555	Prah.g_01817	Prbl.g_01949
OG0001558	Prah.g_00021	Prbl.g_01960
OG0001559	Prah.g_01902	Prbl.g_00547
OG0001560	Prah.g_01889	Prbl.g_00560
OG0001561	Prah.g_00859	Prbl.g_02539
OG0001562	Prah.g_00845	Prbl.g_02525
OG0001563	Prah.g_01996	Prbl.g_00999
OG0001565	Prah.g_00621	Prbl.g_02291
OG0001572	Prah.g_01101	Prbl.g_01025
OG0001574	Prah.g_01456	Prbl.g_01896
OG0001575	Prah.g_01450	Prbl.g_01901
OG0001576	Prah.g_01379	Prbl.g_01737
OG0001577	Prah.g_01326	Prbl.g_02080
OG0001579	Prah.g_01953	Prbl.g_01186
OG0001580	Prah.g_02479	Prbl.g_02250
OG0001588	Prah.g_02223	Prbl.g_00865
OG0001589	Prah.g_01735	Prbl.g_00341
OG0001590	Prah.g_00578	Prbl.g_01565
OG0001591	Prah.g_00552	Prbl.g_01591
OG0001592	Prah.g_02480	Prbl.g_02249
OG0001598	Prah.g_01342	Prbl.g_02064
OG0001614	Prah.g_00158	Prbl.g_01293
OG0001615	Prah.g_01475	Prbl.g_02646
OG0001616	Prah.g_01261	Prbl.g_01380
OG0001617	Prah.g_00989	Prbl.g_00728
OG0001618	Prah.g_00877	Prbl.g_02557
OG0001619	Prah.g_00782	Prbl.g_02464
OG0001620	Prah.g_01924	Prbl.g_01215
OG0001621	Prah.g_02097	Prbl.g_01500
OG0001622	Prah.g_02581	Prbl.g_02144
OG0001627	Prah.g_01613	Prbl.g_00458
OG0001634	Prah.g_00447	Prbl.g_01396
OG0001635	Prah.g_01206	Prbl.g_01814
OG0001636	Prah.g_00043	Prbl.g_01982
OG0001637	Prah.g_01751	Prbl.g_00325
OG0001638	Prah.g_01691	Prbl.g_00379
OG0001639	Prah.g_01616	Prbl.g_00455
OG0001640	Prah.g_00902	Prbl.g_00940
OG0001641	Prah.g_00827	Prbl.g_02507
OG0001642	Prah.g_00580	Prbl.g_01563
OG0001643	Prah.g_00496	Prbl.g_01644
OG0001652	Prah.g_00019	Prbl.g_01958
OG0001653	Prah.g_01878	Prbl.g_00571
OG0001654	Prah.g_01614	Prbl.g_00457
OG0001655	Prah.g_02423	Prbl.g_00136
OG0001655	Prah.g_00214	Prbl.g_00680
OG0001656	Prah.g_01954	Prbl.g_01185
OG0001657	Prah.g_02293	Prbl.g_00292
OG0001658	Prah.g_02489	Prbl.g_02240
OG0001661	Prah.g_01208	Prbl.g_01077, Prbl.g_01071
OG0001670	Prah.g_01003	Prbl.g_00003
OG0001671	Prah.g_02407	Prbl.g_01248
OG0001672	Prah.g_01855, Prah.g_01853	Prbl.g_00594
OG0001673	Prah.g_01783	Prbl.g_01921
OG0001674	Prah.g_01755	Prbl.g_00321
OG0001674	Prah.g_01756	Prbl.g_00320
OG0001675	Prah.g_00841	Prbl.g_02522
OG0001675	Prah.g_00843	Prbl.g_02524
OG0001676	Prah.g_01951	Prbl.g_01188
OG0001677	Prah.g_01964	Prbl.g_01176
OG0001684	Prah.g_01419	Prbl.g_01777
OG0001691	Prah.g_00742	Prbl.g_02422
OG0001692	Prah.g_00413	Prbl.g_00247
OG0001693	Prah.g_00212	Prbl.g_00682
OG0001694	Prah.g_02136	Prbl.g_01451
OG0001695	Prah.g_02568	Prbl.g_02158
OG0001696	Prah.g_00964	Prbl.g_01846
OG0001698	Prah.g_01034	Prbl.g_00031
OG0001703	Prah.g_01574	Prbl.g_00504
OG0001712	Prah.g_00612	Prbl.g_02283
OG0001715	Prah.g_01165	Prbl.g_01675
OG0001716	Prah.g_00584	Prbl.g_01559
OG0001726	Prah.g_00745	Prbl.g_02425
OG0001728	Prah.g_00093	Prbl.g_02029
OG0001729	Prah.g_01769	Prbl.g_00189
OG0001730	Prah.g_01766	Prbl.g_02624
OG0001731	Prah.g_01630	Prbl.g_00442
OG0001732	Prah.g_01267	Prbl.g_01373
OG0001734	Prah.g_00582	Prbl.g_01561
OG0001735	Prah.g_00461	Prbl.g_01410
OG0001736	Prah.g_01944	Prbl.g_01197
OG0001737	Prah.g_02154	Prbl.g_01433
OG0001738	Prah.g_02185	Prbl.g_00899
OG0001740	Prah.g_02571	Prbl.g_02155
OG0001746	Prah.g_00213	Prbl.g_00681
OG0001747	Prah.g_02276	Prbl.g_00309
OG0001748	Prah.g_02405	Prbl.g_01250
OG0001749	Prah.g_02203	Prbl.g_00882
OG0001750	Prah.g_01876	Prbl.g_00573
OG0001751	Prah.g_01784	Prbl.g_01920
OG0001752	Prah.g_01763	Prbl.g_02621
OG0001753	Prah.g_01757	Prbl.g_00319
OG0001754	Prah.g_01754	Prbl.g_00322
OG0001755	Prah.g_01522	Prbl.g_00788
OG0001757	Prah.g_01198	Prbl.g_02597, Prbl.g_01709
OG0001760	Prah.g_00977	Prbl.g_02421, Prbl.g_01862
OG0001761	Prah.g_00944	Prbl.g_01826
OG0001762	Prah.g_00834	Prbl.g_02515
OG0001763	Prah.g_00822, Prah.g_00823	Prbl.g_02502
OG0001764	Prah.g_00748	Prbl.g_02428
OG0001766	Prah.g_02161	Prbl.g_01423
OG0001767	Prah.g_02216	Prbl.g_00874
OG0001768	Prah.g_02342	Prbl.g_00080
OG0001783	Prah.g_00153	Prbl.g_01288
OG0001784	Prah.g_01871	Prbl.g_00578
OG0001785	Prah.g_01752	Prbl.g_00324
OG0001785	Prah.g_01753	Prbl.g_00323
OG0001786	Prah.g_01646	Prbl.g_00426
OG0001787	Prah.g_01502	Prbl.g_00767
OG0001788	Prah.g_01499	Prbl.g_00764
OG0001789	Prah.g_01363	Prbl.g_01721
OG0001790	Prah.g_01334	Prbl.g_02073
OG0001791	Prah.g_01309	Prbl.g_02097
OG0001792	Prah.g_01274	Prbl.g_02581
OG0001793	Prah.g_01174	Prbl.g_01684
OG0001794	Prah.g_01129	Prbl.g_02604
OG0001795	Prah.g_01049	Prbl.g_00047
OG0001796	Prah.g_00847	Prbl.g_02527
OG0001797	Prah.g_00775	Prbl.g_02457
OG0001798	Prah.g_00520	Prbl.g_01622
OG0001799	Prah.g_00479	Prbl.g_01661
OG0001800	Prah.g_00429	Prbl.g_00159
OG0001801	Prah.g_00422	Prbl.g_00256
OG0001802	Prah.g_00317	Prbl.g_01337
OG0001803	Prah.g_00236	Prbl.g_00646
OG0001804	Prah.g_00207	Prbl.g_02676
OG0001805	Prah.g_02088	Prbl.g_01507
OG0001806	Prah.g_02125	Prbl.g_01462
OG0001807	Prah.g_02218	Prbl.g_00871
OG0001808	Prah.g_02226	Prbl.g_00860
OG0001809	Prah.g_02266	Prbl.g_00813
OG0001810	Prah.g_02267	Prbl.g_00811
OG0001811	Prah.g_02325	Prbl.g_00070
OG0001812	Prah.g_02481	Prbl.g_02248
OG0001813	Prah.g_02535	Prbl.g_02193
OG0001814	Prah.g_02590	Prbl.g_02135
OG0001815	Prah.g_02599	Prbl.g_02126
OG0001835	Prah.g_01021	Prbl.g_00020
OG0001837	Prah.g_02406	Prbl.g_01249
OG0001838	Prah.g_00009	Prbl.g_02113
OG0001839	Prah.g_00039	Prbl.g_01978
OG0001840	Prah.g_00056	Prbl.g_01995
OG0001841	Prah.g_00064	Prbl.g_02003
OG0001842	Prah.g_00139	Prbl.g_01232
OG0001843	Prah.g_00159	Prbl.g_01294
OG0001844	Prah.g_00160	Prbl.g_01295
OG0001845	Prah.g_00162	Prbl.g_01301
OG0001846	Prah.g_00184	Prbl.g_01321
OG0001847	Prah.g_00186	Prbl.g_01323
OG0001848	Prah.g_00190	Prbl.g_01327
OG0001849	Prah.g_01865	Prbl.g_00586
OG0001850	Prah.g_01858	Prbl.g_00593
OG0001851	Prah.g_01848	Prbl.g_00598
OG0001852	Prah.g_01847	Prbl.g_00599
OG0001853	Prah.g_01840	Prbl.g_00606
OG0001854	Prah.g_01780	Prbl.g_01924
OG0001855	Prah.g_01750	Prbl.g_00326
OG0001856	Prah.g_01650	Prbl.g_00421
OG0001857	Prah.g_01647	Prbl.g_00424
OG0001858	Prah.g_01626	Prbl.g_00445
OG0001859	Prah.g_01585	Prbl.g_00493
OG0001860	Prah.g_01573	Prbl.g_00505
OG0001861	Prah.g_01559	Prbl.g_00518
OG0001862	Prah.g_01547	Prbl.g_00530
OG0001863	Prah.g_01542	Prbl.g_00535
OG0001864	Prah.g_01487	Prbl.g_00753
OG0001865	Prah.g_01420	Prbl.g_01778
OG0001866	Prah.g_01395	Prbl.g_01753
OG0001867	Prah.g_01386	Prbl.g_01743
OG0001868	Prah.g_01366	Prbl.g_01724
OG0001869	Prah.g_01327	Prbl.g_02079
OG0001870	Prah.g_01319	Prbl.g_02087
OG0001871	Prah.g_01314	Prbl.g_02092
OG0001872	Prah.g_01281	Prbl.g_02588
OG0001873	Prah.g_01260	Prbl.g_01381
OG0001874	Prah.g_01241	Prbl.g_01105
OG0001877	Prah.g_00979	Prbl.g_01866
OG0001878	Prah.g_00838	Prbl.g_02519
OG0001879	Prah.g_00831	Prbl.g_02511
OG0001880	Prah.g_00799	Prbl.g_02481
OG0001881	Prah.g_00798	Prbl.g_02480
OG0001882	Prah.g_00778	Prbl.g_02460
