Orthogroup	Prah	Syat
OG0001188	Prah.g_00080	Syat.g_02261
OG0001189	Prah.g_00057	Syat.g_02287
OG0001190	Prah.g_02490	Syat.g_02692
OG0001191	Prah.g_02503	Syat.g_02675
OG0001192	Prah.g_02508	Syat.g_02663
OG0001193	Prah.g_02548	Syat.g_02513
OG0001194	Prah.g_02550	Syat.g_02515
OG0001195	Prah.g_02551	Syat.g_02516
OG0001196	Prah.g_02587	Syat.g_02398
OG0001197	Prah.g_02589	Syat.g_02396
OG0001199	Prah.g_01844	Syat.g_01475
OG0001200	Prah.g_01846	Syat.g_01477
OG0001201	Prah.g_01898	Syat.g_01572
OG0001202	Prah.g_02359	Syat.g_02812
OG0001204	Prah.g_02077	Syat.g_01867
OG0001205	Prah.g_00240	Syat.g_01287
OG0001206	Prah.g_00291	Syat.g_03268
OG0001207	Prah.g_01575	Syat.g_03162
OG0001208	Prah.g_01564	Syat.g_03172
OG0001209	Prah.g_01498	Syat.g_03273
OG0001210	Prah.g_01484	Syat.g_00103
OG0001211	Prah.g_01467	Syat.g_00078
OG0001213	Prah.g_00510	Syat.g_03289
OG0001214	Prah.g_00499	Syat.g_00128
OG0001216	Prah.g_00885	Syat.g_00660
OG0001217	Prah.g_01447	Syat.g_02587
OG0001218	Prah.g_00356	Syat.g_01356
OG0001219	Prah.g_00755	Syat.g_00629
OG0001220	Prah.g_00575	Syat.g_01534
OG0001222	Prah.g_02517	Syat.g_00597
OG0001223	Prah.g_00824	Syat.g_00544
OG0001224	Prah.g_00911	Syat.g_00804
OG0001225	Prah.g_00913	Syat.g_00806
OG0001226	Prah.g_01192	Syat.g_01485
OG0001228	Prah.g_01278	Syat.g_00938
OG0001229	Prah.g_01663	Syat.g_00981
OG0001230	Prah.g_00418	Syat.g_01235
OG0001231	Prah.g_00018	Syat.g_02327
OG0001232	Prah.g_01704	Syat.g_03041
OG0001233	Prah.g_01732	Syat.g_03012
OG0001234	Prah.g_02055	Syat.g_02092
OG0001235	Prah.g_02047	Syat.g_01838
OG0001236	Prah.g_02235	Syat.g_02156
OG0001237	Prah.g_02240	Syat.g_02161
OG0001238	Prah.g_02504	Syat.g_02673
OG0001239	Prah.g_01841	Syat.g_01472
OG0001240	Prah.g_01881	Syat.g_01554
OG0001241	Prah.g_01891	Syat.g_01564
OG0001242	Prah.g_00185	Syat.g_02936
OG0001243	Prah.g_02251	Syat.g_02928
OG0001244	Prah.g_02279	Syat.g_02901
OG0001245	Prah.g_01181	Syat.g_00212
OG0001246	Prah.g_01537	Syat.g_03209
OG0001247	Prah.g_00625	Syat.g_01019
OG0001248	Prah.g_00981	Syat.g_03159
OG0001249	Prah.g_01946	Syat.g_01620
OG0001250	Prah.g_00597	Syat.g_00739
OG0001252	Prah.g_00906	Syat.g_00787
OG0001255	Prah.g_01037	Syat.g_00843
OG0001256	Prah.g_01658	Syat.g_03111
OG0001258	Prah.g_01671	Syat.g_03119
OG0001259	Prah.g_01730	Syat.g_03014
OG0001261	Prah.g_02004	Syat.g_01791
OG0001262	Prah.g_00060	Syat.g_02285
OG0001263	Prah.g_02253	Syat.g_02926
OG0001265	Prah.g_00187	Syat.g_02938
OG0001266	Prah.g_02363	Syat.g_02808
OG0001267	Prah.g_02134	Syat.g_02060
OG0001268	Prah.g_01934	Syat.g_01608
OG0001269	Prah.g_00579	Syat.g_02369
OG0001270	Prah.g_00228	Syat.g_02968
OG0001271	Prah.g_00309	Syat.g_01374
OG0001272	Prah.g_01560	Syat.g_03176
OG0001274	Prah.g_02393	Syat.g_02727
OG0001275	Prah.g_00837	Syat.g_00529
OG0001276	Prah.g_00855	Syat.g_00705
OG0001277	Prah.g_02573	Syat.g_03312
OG0001278	Prah.g_01284	Syat.g_00895
OG0001279	Prah.g_00431	Syat.g_01252
OG0001281	Prah.g_01370	Syat.g_01159
OG0001283	Prah.g_02582	Syat.g_02403
OG0001286	Prah.g_01990	Syat.g_01656
OG0001287	Prah.g_00148	Syat.g_02208
OG0001288	Prah.g_00130	Syat.g_02225
OG0001290	Prah.g_01890	Syat.g_01563
OG0001291	Prah.g_02263	Syat.g_02916
OG0001292	Prah.g_02083	Syat.g_01873
OG0001293	Prah.g_02108	Syat.g_01995
OG0001294	Prah.g_00443	Syat.g_00409
OG0001295	Prah.g_01481	Syat.g_00945
OG0001296	Prah.g_01531	Syat.g_03217
OG0001297	Prah.g_01527	Syat.g_03221
OG0001298	Prah.g_01435	Syat.g_00043
OG0001300	Prah.g_00986	Syat.g_01025
OG0001303	Prah.g_00756	Syat.g_00628
OG0001307	Prah.g_00326	Syat.g_02082
OG0001308	Prah.g_00396	Syat.g_01176
OG0001309	Prah.g_01521	Syat.g_01113
OG0001310	Prah.g_01693	Syat.g_03066
OG0001311	Prah.g_00857	Syat.g_00703
OG0001312	Prah.g_00766	Syat.g_00615
OG0001319	Prah.g_02124	Syat.g_02048
OG0001323	Prah.g_01518	Syat.g_01111
OG0001326	Prah.g_02557	Syat.g_02525
OG0001327	Prah.g_00555	Syat.g_00414
OG0001329	Prah.g_01213	Syat.g_00097
OG0001331	Prah.g_01581	Syat.g_01301
OG0001333	Prah.g_01726	Syat.g_03018
OG0001336	Prah.g_02583	Syat.g_02402
OG0001337	Prah.g_01950	Syat.g_01621
OG0001347	Prah.g_00082	Syat.g_02666
OG0001347	Prah.g_00098	Syat.g_01136
OG0001348	Prah.g_02412	Syat.g_03316
OG0001351	Prah.g_00256	Syat.g_01318
OG0001353	Prah.g_00606	Syat.g_00717
OG0001354	Prah.g_00813	Syat.g_00558
OG0001355	Prah.g_00710	Syat.g_02589
OG0001356	Prah.g_02519	Syat.g_01035
OG0001358	Prah.g_00527	Syat.g_03319
OG0001360	Prah.g_01240	Syat.g_00256
OG0001361	Prah.g_01294	Syat.g_00293
OG0001365	Prah.g_02495	Syat.g_02687
OG0001366	Prah.g_00319, Prah.g_01702	Syat.g_03047
OG0001371	Prah.g_01789	Syat.g_01490
OG0001373	Prah.g_02556	Syat.g_02524
OG0001374	Prah.g_02564	Syat.g_02541
OG0001376	Prah.g_02511	Syat.g_00841
OG0001377	Prah.g_02510	Syat.g_00842
OG0001378	Prah.g_00223	Syat.g_02967
OG0001379	Prah.g_01356	Syat.g_01147
OG0001382	Prah.g_00891	Syat.g_00101
OG0001383	Prah.g_01771	Syat.g_01092
OG0001383	Prah.g_01770	Syat.g_01441
OG0001385	Prah.g_02553	Syat.g_02521
OG0001386	Prah.g_02554	Syat.g_02522
OG0001387	Prah.g_02555	Syat.g_02523
OG0001388	Prah.g_02558	Syat.g_02526
OG0001389	Prah.g_02559	Syat.g_02531
OG0001390	Prah.g_02560	Syat.g_02532
OG0001391	Prah.g_02561	Syat.g_02533
OG0001392	Prah.g_02562	Syat.g_02539
OG0001393	Prah.g_02563	Syat.g_02540
OG0001394	Prah.g_00700	Syat.g_00450
OG0001396	Prah.g_00099	Syat.g_01137
OG0001401	Prah.g_00602	Syat.g_00721
OG0001402	Prah.g_00522	Syat.g_03314
OG0001403	Prah.g_00037	Syat.g_02307
OG0001406	Prah.g_02512	Syat.g_00840
OG0001409	Prah.g_01307	Syat.g_01007
OG0001412	Prah.g_00083	Syat.g_01135
OG0001415	Prah.g_01412	Syat.g_00017
OG0001416	Prah.g_01367	Syat.g_02491
OG0001418	Prah.g_02051	Syat.g_03267
OG0001433	Prah.g_01162	Syat.g_01429
OG0001434	Prah.g_00696	Syat.g_00455
OG0001435	Prah.g_00737	Syat.g_00422
OG0001437	Prah.g_01411	Syat.g_00016
OG0001438	Prah.g_02149	Syat.g_02076
OG0001441	Prah.g_01516	Syat.g_01109
OG0001443	Prah.g_01664	Syat.g_02649
OG0001444	Prah.g_00137	Syat.g_01547
OG0001449	Prah.g_01806	Syat.g_00800
OG0001451	Prah.g_00866	Syat.g_02877
OG0001452	Prah.g_01220	Syat.g_01881
OG0001460	Prah.g_01161	Syat.g_01430
OG0001461	Prah.g_00260	Syat.g_01945
OG0001462	Prah.g_00044	Syat.g_02301
OG0001470	Prah.g_00119	Syat.g_02257
OG0001475	Prah.g_00121	Syat.g_01116
OG0001477	Prah.g_01020	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Prah.g_00303	Syat.g_01385
OG0001479	Prah.g_01936	Syat.g_01610
OG0001484	Prah.g_00892	Syat.g_02443
OG0001487	Prah.g_00357	Syat.g_01355
OG0001488	Prah.g_01301	Syat.g_00301
OG0001489	Prah.g_01979	Syat.g_01645
OG0001495	Prah.g_02045	Syat.g_01833
OG0001496	Prah.g_01016	Syat.g_00316
OG0001497	Prah.g_01019	Syat.g_00317
OG0001498	Prah.g_00206	Syat.g_02954
OG0001505	Prah.g_00100	Syat.g_01215
OG0001508	Prah.g_00118	Syat.g_02258
OG0001510	Prah.g_00143	Syat.g_02214
OG0001511	Prah.g_01906	Syat.g_01580
OG0001512	Prah.g_01775	Syat.g_01445
OG0001513	Prah.g_01194, Prah.g_00243	Syat.g_01083
OG0001514	Prah.g_01015	Syat.g_00315
OG0001515	Prah.g_00978	Syat.g_00927
OG0001516	Prah.g_00453	Syat.g_00398
OG0001517	Prah.g_01939	Syat.g_01613
OG0001518	Prah.g_02506	Syat.g_02671
OG0001519	Prah.g_02515	Syat.g_02646
OG0001527	Prah.g_01453	Syat.g_00064
OG0001528	Prah.g_00120	Syat.g_01115
OG0001529	Prah.g_00050	Syat.g_02294
OG0001530	Prah.g_01903	Syat.g_01578
OG0001531	Prah.g_01774	Syat.g_01444
OG0001532	Prah.g_01252	Syat.g_00213
OG0001533	Prah.g_00222	Syat.g_02966
OG0001533	Prah.g_01187	Syat.g_02786
OG0001534	Prah.g_00865	Syat.g_00689
OG0001535	Prah.g_00853	Syat.g_00707
OG0001536	Prah.g_00792	Syat.g_00589
OG0001537	Prah.g_00707	Syat.g_00441
OG0001538	Prah.g_00662	Syat.g_00484
OG0001539	Prah.g_00559	Syat.g_00417
OG0001540	Prah.g_02255	Syat.g_02924
OG0001541	Prah.g_02318	Syat.g_02847
OG0001542	Prah.g_02335	Syat.g_02837
OG0001543	Prah.g_02414	Syat.g_03229
OG0001544	Prah.g_02514	Syat.g_02647
OG0001545	Prah.g_02572	Syat.g_02444, Syat.g_02433
OG0001553	Prah.g_00411	Syat.g_01230
OG0001556	Prah.g_01158, Prah.g_01157	Syat.g_03334, Syat.g_03147
OG0001558	Prah.g_00021	Syat.g_02323
OG0001559	Prah.g_01902	Syat.g_01577
OG0001560	Prah.g_01889	Syat.g_01562
OG0001561	Prah.g_00859	Syat.g_00701
OG0001562	Prah.g_00845	Syat.g_00523
OG0001563	Prah.g_01996	Syat.g_01662
OG0001574	Prah.g_01456	Syat.g_00066
OG0001575	Prah.g_01450	Syat.g_00061
OG0001576	Prah.g_01379	Syat.g_01169
OG0001577	Prah.g_01326	Syat.g_03255
OG0001578	Prah.g_00939, Prah.g_01150	Syat.g_00192
OG0001580	Prah.g_02479	Syat.g_02701
OG0001588	Prah.g_02223	Syat.g_03195, Syat.g_02169
OG0001590	Prah.g_00578	Syat.g_00112
OG0001591	Prah.g_00552	Syat.g_00411
OG0001592	Prah.g_02480	Syat.g_02699
OG0001614	Prah.g_00158	Syat.g_02197
OG0001615	Prah.g_01475	Syat.g_00091
OG0001616	Prah.g_01261	Syat.g_00249
OG0001617	Prah.g_00989	Syat.g_03212, Syat.g_03299
OG0001618	Prah.g_00877	Syat.g_02510, Syat.g_00670
OG0001619	Prah.g_00782	Syat.g_00600
OG0001620	Prah.g_01924	Syat.g_01601
OG0001621	Prah.g_02097	Syat.g_01883
OG0001622	Prah.g_02581	Syat.g_02404
OG0001634	Prah.g_00447	Syat.g_00404
OG0001635	Prah.g_01421, Prah.g_01206	Syat.g_02229, Syat.g_01993
OG0001636	Prah.g_00043	Syat.g_02302
OG0001637	Prah.g_01751	Syat.g_02788
OG0001638	Prah.g_01691	Syat.g_03143
OG0001639	Prah.g_01616	Syat.g_02981
OG0001640	Prah.g_00902	Syat.g_00792
OG0001641	Prah.g_00827	Syat.g_00540
OG0001642	Prah.g_00580	Syat.g_00676
OG0001643	Prah.g_00496	Syat.g_00131
OG0001652	Prah.g_00019	Syat.g_02326
OG0001653	Prah.g_01878	Syat.g_01553
OG0001654	Prah.g_01614	Syat.g_02983
OG0001657	Prah.g_02293	Syat.g_02887
OG0001669	Prah.g_00094	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151
OG0001671	Prah.g_02407	Syat.g_02742
OG0001672	Prah.g_01854, Prah.g_01852, Prah.g_01855, Prah.g_01853	Syat.g_01483
OG0001673	Prah.g_01783	Syat.g_01454
OG0001675	Prah.g_00841, Prah.g_00843	Syat.g_00525
OG0001677	Prah.g_01964	Syat.g_01631
OG0001678	Prah.g_02069	Syat.g_01859
OG0001692	Prah.g_00413	Syat.g_01231
OG0001694	Prah.g_02136	Syat.g_02062
OG0001695	Prah.g_02568	Syat.g_02434
OG0001703	Prah.g_01574	Syat.g_03164
OG0001715	Prah.g_01165	Syat.g_01717
OG0001726	Prah.g_00745	Syat.g_02003
OG0001729	Prah.g_01769	Syat.g_01440
OG0001730	Prah.g_01766	Syat.g_01676
OG0001731	Prah.g_01630	Syat.g_03081
OG0001732	Prah.g_01267	Syat.g_02387, Syat.g_00911
OG0001734	Prah.g_00582	Syat.g_00513, Syat.g_01308
OG0001735	Prah.g_00461	Syat.g_00345
OG0001736	Prah.g_01944	Syat.g_01254
OG0001737	Prah.g_02154	Syat.g_02084
OG0001738	Prah.g_02185	Syat.g_02127
OG0001739	Prah.g_02566	Syat.g_02435, Syat.g_02445
OG0001748	Prah.g_02405	Syat.g_02740
OG0001750	Prah.g_01876	Syat.g_01551
OG0001751	Prah.g_01784	Syat.g_01455
OG0001752	Prah.g_01763	Syat.g_02991
OG0001754	Prah.g_01754	Syat.g_02790
OG0001755	Prah.g_01522	Syat.g_03226
OG0001760	Prah.g_00977	Syat.g_03146
OG0001761	Prah.g_00944	Syat.g_00819
OG0001762	Prah.g_00834	Syat.g_00531
OG0001763	Prah.g_00822, Prah.g_00823	Syat.g_00545
OG0001764	Prah.g_00748	Syat.g_00639
OG0001766	Prah.g_02161	Syat.g_02711
OG0001783	Prah.g_00153	Syat.g_02203
OG0001784	Prah.g_01871	Syat.g_01536
OG0001786	Prah.g_01646	Syat.g_03099
OG0001787	Prah.g_01502	Syat.g_01076
OG0001788	Prah.g_01499	Syat.g_03272
OG0001789	Prah.g_01363	Syat.g_01152
OG0001790	Prah.g_01334	Syat.g_03249
OG0001792	Prah.g_01274	Syat.g_00905
OG0001796	Prah.g_00847	Syat.g_00716
OG0001797	Prah.g_00775	Syat.g_00605, Syat.g_01062
OG0001798	Prah.g_00520	Syat.g_03310
OG0001800	Prah.g_00429	Syat.g_01091, Syat.g_01660
OG0001801	Prah.g_00422	Syat.g_01240
OG0001803	Prah.g_00236	Syat.g_01291
OG0001804	Prah.g_00207	Syat.g_02955
OG0001805	Prah.g_02088	Syat.g_02770, Syat.g_01090
OG0001806	Prah.g_02125	Syat.g_02050, Syat.g_02049
OG0001807	Prah.g_02218	Syat.g_02090
OG0001808	Prah.g_02226	Syat.g_02145
OG0001809	Prah.g_02266	Syat.g_00435
OG0001811	Prah.g_02325	Syat.g_02839
OG0001812	Prah.g_02481	Syat.g_02698
OG0001813	Prah.g_02535	Syat.g_02490
OG0001814	Prah.g_02590	Syat.g_02395
OG0001815	Prah.g_02599	Syat.g_01886, Syat.g_00954
OG0001816	Prah.g_00554	Syat.g_00413
OG0001837	Prah.g_02406	Syat.g_02741
OG0001839	Prah.g_00039	Syat.g_02305
OG0001840	Prah.g_00056	Syat.g_02288
OG0001841	Prah.g_00064	Syat.g_02280
OG0001842	Prah.g_00139	Syat.g_02421
OG0001843	Prah.g_00159	Syat.g_02196
OG0001844	Prah.g_00160	Syat.g_02195
OG0001845	Prah.g_00162	Syat.g_02193
OG0001846	Prah.g_00184	Syat.g_03123, Syat.g_02935
OG0001847	Prah.g_00186	Syat.g_02937
OG0001848	Prah.g_00190	Syat.g_02941
OG0001849	Prah.g_01865	Syat.g_01526
OG0001850	Prah.g_01858	Syat.g_01486
OG0001851	Prah.g_01848	Syat.g_01479
OG0001852	Prah.g_01847	Syat.g_01478
OG0001853	Prah.g_01840	Syat.g_01471
OG0001854	Prah.g_01780	Syat.g_01449
OG0001855	Prah.g_01750	Syat.g_01273
OG0001856	Prah.g_01650	Syat.g_03103
OG0001857	Prah.g_01647	Syat.g_03100
OG0001858	Prah.g_01626	Syat.g_03076
OG0001859	Prah.g_01585	Syat.g_01305
OG0001860	Prah.g_01573	Syat.g_03166
OG0001861	Prah.g_01559	Syat.g_03177
OG0001862	Prah.g_01547	Syat.g_03190
OG0001863	Prah.g_01542	Syat.g_03203
OG0001864	Prah.g_01487	Syat.g_03282
OG0001866	Prah.g_01395	Syat.g_00002
OG0001867	Prah.g_01386	Syat.g_03410
OG0001868	Prah.g_01366	Syat.g_01156
OG0001869	Prah.g_01327	Syat.g_03254
OG0001870	Prah.g_01319	Syat.g_03264
OG0001871	Prah.g_01314	Syat.g_00312
OG0001872	Prah.g_01281	Syat.g_00899
OG0001873	Prah.g_01260	Syat.g_00228
OG0001874	Prah.g_01241	Syat.g_00251
OG0001877	Prah.g_00979	Syat.g_00926
OG0001878	Prah.g_00838	Syat.g_00528
OG0001879	Prah.g_00831	Syat.g_00533
OG0001880	Prah.g_00799	Syat.g_00574
OG0001881	Prah.g_00798	Syat.g_00575
OG0001882	Prah.g_00778	Syat.g_00602
OG0001883	Prah.g_00774	Syat.g_00608
OG0001884	Prah.g_00764	Syat.g_00617
OG0001885	Prah.g_00753	Syat.g_00632
OG0001886	Prah.g_00749	Syat.g_00638
OG0001888	Prah.g_00682	Syat.g_00456
OG0001889	Prah.g_00653	Syat.g_00498
OG0001890	Prah.g_00590	Syat.g_00748
OG0001891	Prah.g_00586	Syat.g_00756
OG0001892	Prah.g_00573	Syat.g_00982
OG0001893	Prah.g_00519	Syat.g_03309
OG0001894	Prah.g_00502	Syat.g_00116
OG0001895	Prah.g_00426	Syat.g_01244
OG0001896	Prah.g_00220	Syat.g_02964
OG0001897	Prah.g_01931	Syat.g_01604
OG0001898	Prah.g_01947	Syat.g_01622
OG0001899	Prah.g_02006	Syat.g_01793
OG0001900	Prah.g_02109	Syat.g_01997
OG0001901	Prah.g_02110	Syat.g_01998
OG0001902	Prah.g_02141	Syat.g_02068
OG0001903	Prah.g_02150	Syat.g_02077
OG0001904	Prah.g_02220	Syat.g_02141
OG0001905	Prah.g_02228	Syat.g_02147
OG0001906	Prah.g_02256	Syat.g_02923
OG0001908	Prah.g_02319	Syat.g_02845
OG0001909	Prah.g_02340	Syat.g_02833
OG0001910	Prah.g_02401	Syat.g_02736
OG0001912	Prah.g_02500	Syat.g_02679
OG0001913	Prah.g_02502	Syat.g_02677
OG0001914	Prah.g_02529, Prah.g_02530	Syat.g_03287
OG0001915	Prah.g_01199	Syat.g_02389
OG0001929	Prah.g_00072	Syat.g_02273
OG0001930	Prah.g_00140	Syat.g_02422
OG0001931	Prah.g_00141	Syat.g_02424
OG0001932	Prah.g_00157	Syat.g_02198
OG0001933	Prah.g_01900	Syat.g_01573
OG0001934	Prah.g_01885	Syat.g_01559
OG0001935	Prah.g_01845	Syat.g_01476
OG0001936	Prah.g_01813	Syat.g_00178
OG0001937	Prah.g_01638	Syat.g_03089
OG0001938	Prah.g_01571	Syat.g_03168
OG0001940	Prah.g_01436	Syat.g_00044
OG0001941	Prah.g_01371	Syat.g_01160
OG0001942	Prah.g_01352	Syat.g_00644
OG0001943	Prah.g_01308	Syat.g_00405
OG0001944	Prah.g_01207	Syat.g_01250
OG0001946	Prah.g_00984	Syat.g_00972
OG0001948	Prah.g_00825	Syat.g_00543
OG0001949	Prah.g_00809	Syat.g_00563
OG0001950	Prah.g_00807	Syat.g_00565
OG0001951	Prah.g_00797	Syat.g_00576
OG0001952	Prah.g_00777	Syat.g_00603
OG0001953	Prah.g_00776	Syat.g_00604
OG0001955	Prah.g_00583	Syat.g_01670
OG0001956	Prah.g_00565	Syat.g_00959
OG0001957	Prah.g_00514	Syat.g_03304
OG0001958	Prah.g_00458	Syat.g_00343
OG0001960	Prah.g_00330, Prah.g_00329	Syat.g_01358
OG0001961	Prah.g_00307	Syat.g_01376
OG0001964	Prah.g_02057	Syat.g_01846
OG0001966	Prah.g_02104	Syat.g_01940
OG0001967	Prah.g_02106	Syat.g_01942
OG0001968	Prah.g_02107	Syat.g_01943
OG0001969	Prah.g_02169	Syat.g_02102
OG0001970	Prah.g_02258	Syat.g_02921
OG0001971	Prah.g_02338	Syat.g_02835
OG0001972	Prah.g_02389	Syat.g_02723
OG0001973	Prah.g_02464	Syat.g_02714, Syat.g_02718
OG0001975	Prah.g_02528	Syat.g_03286
OG0001976	Prah.g_02531	Syat.g_03288
OG0001977	Prah.g_02542	Syat.g_02506
OG0001995	Prah.g_01492	Syat.g_02221
OG0001996	Prah.g_00035	Syat.g_02309
OG0001997	Prah.g_01874	Syat.g_01549
OG0001999	Prah.g_01721	Syat.g_03020
OG0002000	Prah.g_01520	Syat.g_01112
OG0002002	Prah.g_01280	Syat.g_00900
OG0002003	Prah.g_00976	Syat.g_01980
OG0002004	Prah.g_00966	Syat.g_02268
OG0002005	Prah.g_00963	Syat.g_01991
OG0002006	Prah.g_00899	Syat.g_02751
OG0002007	Prah.g_00898	Syat.g_00984
OG0002008	Prah.g_00836	Syat.g_03284
OG0002009	Prah.g_00704	Syat.g_00446
OG0002010	Prah.g_00373	Syat.g_01337
OG0002013	Prah.g_02189	Syat.g_01504
OG0002016	Prah.g_02408	Syat.g_02743
OG0002037	Prah.g_01568	Syat.g_01293
OG0002038	Prah.g_01312	Syat.g_01251
OG0002039	Prah.g_01300	Syat.g_00299
OG0002040	Prah.g_01299	Syat.g_02427
OG0002041	Prah.g_00820	Syat.g_00547
OG0002042	Prah.g_00802	Syat.g_00569
OG0002043	Prah.g_00757	Syat.g_00625
OG0002045	Prah.g_00305	Syat.g_01381
OG0002046	Prah.g_00302	Syat.g_01397
OG0002047	Prah.g_00203	Syat.g_02951
OG0002048	Prah.g_01967	Syat.g_01636
OG0002049	Prah.g_02049	Syat.g_01840
OG0002050	Prah.g_02116	Syat.g_02040
OG0002051	Prah.g_02317	Syat.g_02848
OG0002052	Prah.g_02516	Syat.g_01022
OG0002110	Prah.g_00725	Syat.g_02552
OG0002114	Prah.g_01747	Syat.g_01366
OG0002119	Prah.g_01242	Syat.g_02752
OG0002120	Prah.g_01197	Syat.g_02459
OG0002123	Prah.g_00883	Syat.g_00662
OG0002129	Prah.g_00392	Syat.g_01280
OG0002154	Prah.g_02249	Syat.g_00084
OG0002159	Prah.g_00138	Syat.g_01548
OG0002160	Prah.g_01792	Syat.g_02996
OG0002161	Prah.g_01749	Syat.g_01272
OG0002166	Prah.g_00971	Syat.g_03397
OG0002167	Prah.g_00960	Syat.g_01778
OG0002170	Prah.g_01943	Syat.g_01618
OG0002172	Prah.g_02404	Syat.g_02739
OG0002173	Prah.g_02416	Syat.g_02754
OG0002174	Prah.g_02546	Syat.g_02511
OG0002175	Prah.g_02462	Syat.g_00267
OG0002229	Prah.g_00113	Syat.g_02254
OG0002231	Prah.g_00961	Syat.g_00444, Syat.g_00098
OG0002235	Prah.g_00690	Syat.g_00462
OG0002238	Prah.g_00469	Syat.g_00491
OG0002239	Prah.g_00355	Syat.g_01095
OG0002243	Prah.g_02472	Syat.g_02803
OG0002277	Prah.g_00075	Syat.g_02270
OG0002285	Prah.g_00769	Syat.g_00612
OG0002286	Prah.g_02461, Prah.g_02460	Syat.g_00266
OG0002289	Prah.g_00301	Syat.g_01401
OG0002290	Prah.g_00245	Syat.g_01453
OG0002292	Prah.g_02351	Syat.g_02822
OG0002330	Prah.g_01018	Syat.g_01093
OG0002332	Prah.g_00470	Syat.g_00492
OG0002333	Prah.g_00468	Syat.g_00490
OG0002340	Prah.g_02421	Syat.g_02781
OG0002341	Prah.g_02465	Syat.g_02712, Syat.g_02713
OG0002343	Prah.g_02081	Syat.g_01871
OG0002382	Prah.g_01557	Syat.g_03179
OG0002385	Prah.g_02463	Syat.g_00268
OG0002386	Prah.g_00441	Syat.g_01687
OG0002387	Prah.g_00092	Syat.g_01194
OG0002390	Prah.g_02343	Syat.g_02830
OG0002393	Prah.g_01797	Syat.g_03074
OG0002394	Prah.g_02470	Syat.g_02413, Syat.g_02710
OG0002429	Prah.g_01872	Syat.g_01538
OG0002430	Prah.g_01507	Syat.g_01100
OG0002431	Prah.g_01508	Syat.g_01101
OG0002436	Prah.g_01164	Syat.g_01258, Syat.g_02488
OG0002440	Prah.g_00854	Syat.g_00706
OG0002443	Prah.g_00488	Syat.g_00335
OG0002444	Prah.g_00405	Syat.g_01360
OG0002494	Prah.g_01611	Syat.g_00034
OG0002496	Prah.g_00633	Syat.g_02437
OG0002498	Prah.g_02477, Prah.g_02476, Prah.g_01815	Syat.g_00735
OG0002563	Prah.g_00387	Syat.g_01386
OG0002566	Prah.g_01708	Syat.g_02065
OG0002571	Prah.g_00561	Syat.g_00772
OG0002572	Prah.g_00533	Syat.g_01014
OG0002573	Prah.g_00404	Syat.g_01361
OG0002577	Prah.g_00249	Syat.g_00329
OG0002578	Prah.g_01596	Syat.g_02842
OG0002580	Prah.g_02549	Syat.g_02514
OG0002581	Prah.g_00262	Syat.g_01312
OG0002634	Prah.g_01776	Syat.g_01446
OG0002635	Prah.g_01330	Syat.g_01320
OG0002638	Prah.g_00988	Syat.g_00797
OG0002643	Prah.g_00623	Syat.g_00854
OG0002644	Prah.g_00492	Syat.g_01973
OG0002709	Prah.g_01074	Syat.g_02484
OG0002711	Prah.g_00535	Syat.g_02382
OG0002714	Prah.g_00440	Syat.g_00334
OG0002797	Prah.g_01680	Syat.g_03135
OG0002800	Prah.g_01195	Syat.g_02220
OG0002906	Prah.g_01204	Syat.g_01045
OG0002913	Prah.g_02520	Syat.g_01036
OG0002914	Prah.g_02521	Syat.g_01976
OG0003036	Prah.g_00142	Syat.g_00979
OG0003037	Prah.g_01907	Syat.g_01581
OG0003040	Prah.g_01384	Syat.g_03069
OG0003044	Prah.g_01106	Syat.g_00754
OG0003053	Prah.g_02190	Syat.g_01495
OG0003064	Prah.g_01072	Syat.g_02535
OG0003065	Prah.g_01144	Syat.g_01502
OG0003186	Prah.g_01504	Syat.g_01505
OG0003190	Prah.g_01179	Syat.g_02370
OG0003196	Prah.g_00954	Syat.g_00193
OG0003201	Prah.g_00288	Syat.g_02536
OG0003216	Prah.g_00114	Syat.g_02255
OG0003785	Prah.g_01823	Syat.g_02020, Syat.g_01322
