Orthogroup	Prah	Prai
OG0001178	Prah.g_01682	Prai.g_01729
OG0001179	Prah.g_02013	Prai.g_01761
OG0001180	Prah.g_01988	Prai.g_01788
OG0001181	Prah.g_01984	Prai.g_01792
OG0001182	Prah.g_01976	Prai.g_01799
OG0001183	Prah.g_01965	Prai.g_01803
OG0001184	Prah.g_02239	Prai.g_01819
OG0001185	Prah.g_00156	Prai.g_01833
OG0001186	Prah.g_00088	Prai.g_01856
OG0001187	Prah.g_00085	Prai.g_01862
OG0001188	Prah.g_00080	Prai.g_01864
OG0001189	Prah.g_00057	Prai.g_01881
OG0001190	Prah.g_02490	Prai.g_01885
OG0001191	Prah.g_02503	Prai.g_01895
OG0001192	Prah.g_02508	Prai.g_01899
OG0001193	Prah.g_02548	Prai.g_01909
OG0001194	Prah.g_02550	Prai.g_01910
OG0001195	Prah.g_02551	Prai.g_01911
OG0001196	Prah.g_02587	Prai.g_01924
OG0001197	Prah.g_02589	Prai.g_01925
OG0001198	Prah.g_02601	Prai.g_01933
OG0001199	Prah.g_01844	Prai.g_00074
OG0001200	Prah.g_01846	Prai.g_00076
OG0001201	Prah.g_01898	Prai.g_00108
OG0001202	Prah.g_02359	Prai.g_00210
OG0001204	Prah.g_02077	Prai.g_00256
OG0001205	Prah.g_00240	Prai.g_00476
OG0001206	Prah.g_00291	Prai.g_00493
OG0001207	Prah.g_01575	Prai.g_00507
OG0001208	Prah.g_01564	Prai.g_00512
OG0001209	Prah.g_01498	Prai.g_00563
OG0001210	Prah.g_01484	Prai.g_00568
OG0001211	Prah.g_01467	Prai.g_00578
OG0001212	Prah.g_01407	Prai.g_00624
OG0001213	Prah.g_00510	Prai.g_00658
OG0001214	Prah.g_00499	Prai.g_00666
OG0001215	Prah.g_00973	Prai.g_00719
OG0001216	Prah.g_00885	Prai.g_00750
OG0001217	Prah.g_01447	Prai.g_00894
OG0001218	Prah.g_00356	Prai.g_00887
OG0001219	Prah.g_00755	Prai.g_00858
OG0001220	Prah.g_00575	Prai.g_00795
OG0001221	Prah.g_00715	Prai.g_01035
OG0001222	Prah.g_02517	Prai.g_00997
OG0001223	Prah.g_00824	Prai.g_00971
OG0001224	Prah.g_00911	Prai.g_00922
OG0001225	Prah.g_00913	Prai.g_00920
OG0001226	Prah.g_01192	Prai.g_01083
OG0001227	Prah.g_01601	Prai.g_01101
OG0001228	Prah.g_01278	Prai.g_01218
OG0001229	Prah.g_01663	Prai.g_01368
OG0001230	Prah.g_00418	Prai.g_01455
OG0001231	Prah.g_00018	Prai.g_01560
OG0001232	Prah.g_01704	Prai.g_01661
OG0001233	Prah.g_01732	Prai.g_01681
OG0001234	Prah.g_02055	Prai.g_01716
OG0001235	Prah.g_02047	Prai.g_01726
OG0001236	Prah.g_02235	Prai.g_01816
OG0001237	Prah.g_02240	Prai.g_01820
OG0001238	Prah.g_02504	Prai.g_01896
OG0001239	Prah.g_01841	Prai.g_00071
OG0001240	Prah.g_01881	Prai.g_00093
OG0001241	Prah.g_01891	Prai.g_00101
OG0001242	Prah.g_00185	Prai.g_00119
OG0001243	Prah.g_02251	Prai.g_00125
OG0001244	Prah.g_02279	Prai.g_00141
OG0001245	Prah.g_01181	Prai.g_00392
OG0001246	Prah.g_01537	Prai.g_00534
OG0001247	Prah.g_00625	Prai.g_00712
OG0001248	Prah.g_00981	Prai.g_00714
OG0001249	Prah.g_01946	Prai.g_00869
OG0001250	Prah.g_00597	Prai.g_00806
OG0001252	Prah.g_00906	Prai.g_00927
OG0001253	Prah.g_01176	Prai.g_01102
OG0001254	Prah.g_02525	Prai.g_01145
OG0001255	Prah.g_01037	Prai.g_01156
OG0001256	Prah.g_01658	Prai.g_01553
OG0001258	Prah.g_01671	Prai.g_01635
OG0001259	Prah.g_01730	Prai.g_01679
OG0001260	Prah.g_01761	Prai.g_01695
OG0001261	Prah.g_02004	Prai.g_01769
OG0001262	Prah.g_00060	Prai.g_01879
OG0001263	Prah.g_02253	Prai.g_00128
OG0001265	Prah.g_00187	Prai.g_00118
OG0001266	Prah.g_02363	Prai.g_00214
OG0001267	Prah.g_02134	Prai.g_00293
OG0001268	Prah.g_01934	Prai.g_00352
OG0001269	Prah.g_00579	Prai.g_00372
OG0001270	Prah.g_00228	Prai.g_00465
OG0001271	Prah.g_00309	Prai.g_00502
OG0001272	Prah.g_01560	Prai.g_00516
OG0001273	Prah.g_00506	Prai.g_00660
OG0001275	Prah.g_00837	Prai.g_00961
OG0001276	Prah.g_00855	Prai.g_00942
OG0001277	Prah.g_02573	Prai.g_01090
OG0001278	Prah.g_01284	Prai.g_01223
OG0001279	Prah.g_00431	Prai.g_01583
OG0001280	Prah.g_01361	Prai.g_01334
OG0001281	Prah.g_01370	Prai.g_01340
OG0001285	Prah.g_01709	Prai.g_01664
OG0001286	Prah.g_01990	Prai.g_01786
OG0001287	Prah.g_00148	Prai.g_01840
OG0001288	Prah.g_00130	Prai.g_01849
OG0001290	Prah.g_01890	Prai.g_00100
OG0001291	Prah.g_02263	Prai.g_00135
OG0001292	Prah.g_02083	Prai.g_00261
OG0001293	Prah.g_02108	Prai.g_00274
OG0001294	Prah.g_00443	Prai.g_00389
OG0001295	Prah.g_01481	Prai.g_00498
OG0001296	Prah.g_01531	Prai.g_00539
OG0001298	Prah.g_01435	Prai.g_00605
OG0001300	Prah.g_00986	Prai.g_00722
OG0001301	Prah.g_01023	Prai.g_00725
OG0001302	Prah.g_01802	Prai.g_00860
OG0001307	Prah.g_00326	Prai.g_01354
OG0001308	Prah.g_00396	Prai.g_01473
OG0001309	Prah.g_01521	Prai.g_01557
OG0001310	Prah.g_01693	Prai.g_01650
OG0001312	Prah.g_00766	Prai.g_01008
OG0001316	Prah.g_02269	Prai.g_00140
OG0001321	Prah.g_00253	Prai.g_00482
OG0001322	Prah.g_00254	Prai.g_00483
OG0001323	Prah.g_01518	Prai.g_00548
OG0001324	Prah.g_00987	Prai.g_00723
OG0001327	Prah.g_00555	Prai.g_01075
OG0001328	Prah.g_00722	Prai.g_01100
OG0001330	Prah.g_01354	Prai.g_01309
OG0001331	Prah.g_01581	Prai.g_01376
OG0001332	Prah.g_01605	Prai.g_01504
OG0001333	Prah.g_01726	Prai.g_01675
OG0001334	Prah.g_01961	Prai.g_01806
OG0001335	Prah.g_01960	Prai.g_01807
OG0001336	Prah.g_02583	Prai.g_01921
OG0001339	Prah.g_01893	Prai.g_00103
OG0001340	Prah.g_01949	Prai.g_00341
OG0001341	Prah.g_00615	Prai.g_00897
OG0001344	Prah.g_01317	Prai.g_01175
OG0001348	Prah.g_02412	Prai.g_01587
OG0001350	Prah.g_01778	Prai.g_00248
OG0001351	Prah.g_00256	Prai.g_00485
OG0001352	Prah.g_01029	Prai.g_00709
OG0001353	Prah.g_00606	Prai.g_00815
OG0001355	Prah.g_00710	Prai.g_01272
OG0001358	Prah.g_00527	Prai.g_00649
OG0001360	Prah.g_01240	Prai.g_01103
OG0001361	Prah.g_01294	Prai.g_01187
OG0001362	Prah.g_00390	Prai.g_01477
OG0001363	Prah.g_00388	Prai.g_01479
OG0001365	Prah.g_02495	Prai.g_01889
OG0001369	Prah.g_01880	Prai.g_00092
OG0001371	Prah.g_01789	Prai.g_00708
OG0001372	Prah.g_01812	Prai.g_00909
OG0001376	Prah.g_02511	Prai.g_01069
OG0001377	Prah.g_02510	Prai.g_01070
OG0001378	Prah.g_00223	Prai.g_01112
OG0001381	Prah.g_00895	Prai.g_01364
OG0001382	Prah.g_00891	Prai.g_01575
OG0001394	Prah.g_00700	Prai.g_01031
OG0001395	Prah.g_00868	Prai.g_00931
OG0001397	Prah.g_00389	Prai.g_01478
OG0001398	Prah.g_01180	Prai.g_01601
OG0001399	Prah.g_01971, Prah.g_00340	Prai.g_01718
OG0001403	Prah.g_00037	Prai.g_00030
OG0001405	Prah.g_01957	Prai.g_00339
OG0001406	Prah.g_02512	Prai.g_01068
OG0001409	Prah.g_01307	Prai.g_01178
OG0001410	Prah.g_00325	Prai.g_01355
OG0001414	Prah.g_01786	Prai.g_00240
OG0001415	Prah.g_01412	Prai.g_00242
OG0001416	Prah.g_01367	Prai.g_00490
OG0001418	Prah.g_02051	Prai.g_00713
OG0001422	Prah.g_00282	Prai.g_01585
OG0001437	Prah.g_01411	Prai.g_00241
OG0001438	Prah.g_02149	Prai.g_00306
OG0001441	Prah.g_01516	Prai.g_00550
OG0001443	Prah.g_01664	Prai.g_01602
OG0001446	Prah.g_01211	Prai.g_00079
OG0001449	Prah.g_01806	Prai.g_00413
OG0001450	Prah.g_00965	Prai.g_00716
OG0001451	Prah.g_00866	Prai.g_00786
OG0001452	Prah.g_01220	Prai.g_01058
OG0001455	Prah.g_02425	Prai.g_01132
OG0001462	Prah.g_00044	Prai.g_00034
OG0001463	Prah.g_02142	Prai.g_00299
OG0001464	Prah.g_01948	Prai.g_00342
OG0001475	Prah.g_00121	Prai.g_00152
OG0001477	Prah.g_01020	Prai.g_01254
OG0001484	Prah.g_00892	Prai.g_00893
OG0001485	Prah.g_01609	Prai.g_01270
OG0001491	Prah.g_01231, Prah.g_01233	Prai.g_00862
OG0001495	Prah.g_02045	Prai.g_01723
OG0001496	Prah.g_01016	Prai.g_01252
OG0001497	Prah.g_01019	Prai.g_01253
OG0001500	Prah.g_01785	Prai.g_00276
OG0001501	Prah.g_01344	Prai.g_00733
OG0001503	Prah.g_01803	Prai.g_01151
OG0001505	Prah.g_00100	Prai.g_01394
OG0001506	Prah.g_01217	Prai.g_01502
OG0001508	Prah.g_00118	Prai.g_01432
OG0001514	Prah.g_01015	Prai.g_01251
OG0001527	Prah.g_01453	Prai.g_00591
OG0001532	Prah.g_01252	Prai.g_01199
OG0001550	Prah.g_01182	Prai.g_01134
OG0001553	Prah.g_00411	Prai.g_01460
OG0001555	Prah.g_01817	Prai.g_01569
OG0001562	Prah.g_00845	Prai.g_00949
OG0001565	Prah.g_00621	Prai.g_00447
OG0001588	Prah.g_02223	Prai.g_00778
OG0001598	Prah.g_01342	Prai.g_01267
OG0001627	Prah.g_01613	Prai.g_00889
OG0001634	Prah.g_00447	Prai.g_01582
OG0001661	Prah.g_01208	Prai.g_01621
OG0001669	Prah.g_00094	Prai.g_00043
OG0001670	Prah.g_01003	Prai.g_00438
OG0001684	Prah.g_01419	Prai.g_01275, Prai.g_00617
OG0001698	Prah.g_01034	Prai.g_01076
OG0001712	Prah.g_00612	Prai.g_00427
OG0001726	Prah.g_00745	Prai.g_00425
OG0001746	Prah.g_00213	Prai.g_01260
OG0001992	Prah.g_00339, Prah.g_01973	Prai.g_00884
