Orthogroup	Prah	Syaf
OG0001124	Prah.g_00858	Syaf.g_01936
OG0001125	Prah.g_00860	Syaf.g_01938
OG0001126	Prah.g_00903	Syaf.g_01409
OG0001127	Prah.g_00904	Syaf.g_01410
OG0001128	Prah.g_00907	Syaf.g_01413
OG0001129	Prah.g_00908	Syaf.g_01415
OG0001130	Prah.g_00909	Syaf.g_01416
OG0001131	Prah.g_00893	Syaf.g_02090
OG0001132	Prah.g_00539	Syaf.g_01722
OG0001133	Prah.g_00521	Syaf.g_02334
OG0001134	Prah.g_02524	Syaf.g_01616
OG0001135	Prah.g_02526	Syaf.g_01618
OG0001136	Prah.g_01324	Syaf.g_01286
OG0001137	Prah.g_01305	Syaf.g_01306
OG0001138	Prah.g_01253	Syaf.g_01596
OG0001139	Prah.g_01251	Syaf.g_01594
OG0001140	Prah.g_01250	Syaf.g_01593
OG0001141	Prah.g_01249	Syaf.g_01592
OG0001142	Prah.g_01248	Syaf.g_01591
OG0001143	Prah.g_01264	Syaf.g_01583
OG0001144	Prah.g_01273	Syaf.g_01573
OG0001145	Prah.g_01353	Syaf.g_01267
OG0001146	Prah.g_01369	Syaf.g_01248
OG0001147	Prah.g_00323	Syaf.g_02489
OG0001148	Prah.g_01577	Syaf.g_02735
OG0001149	Prah.g_01578	Syaf.g_02736
OG0001150	Prah.g_01579	Syaf.g_02737
OG0001151	Prah.g_01591	Syaf.g_02750
OG0001152	Prah.g_01592	Syaf.g_02751
OG0001153	Prah.g_00366	Syaf.g_02463
OG0001154	Prah.g_00365	Syaf.g_02464
OG0001155	Prah.g_01617	Syaf.g_01107
OG0001156	Prah.g_01620	Syaf.g_01104
OG0001157	Prah.g_00538	Syaf.g_01103
OG0001158	Prah.g_01621	Syaf.g_01102
OG0001159	Prah.g_01622	Syaf.g_01101
OG0001160	Prah.g_01651	Syaf.g_01058
OG0001161	Prah.g_00541	Syaf.g_00617
OG0001162	Prah.g_01050	Syaf.g_02015
OG0001163	Prah.g_01665	Syaf.g_01050
OG0001164	Prah.g_01670	Syaf.g_01044
OG0001165	Prah.g_01673	Syaf.g_01039
OG0001166	Prah.g_01699	Syaf.g_01010
OG0001167	Prah.g_01725	Syaf.g_01182
OG0001168	Prah.g_01727	Syaf.g_01180
OG0001169	Prah.g_01729	Syaf.g_01178
OG0001170	Prah.g_01731	Syaf.g_01176
OG0001171	Prah.g_01742	Syaf.g_01166
OG0001172	Prah.g_02068	Syaf.g_00173
OG0001173	Prah.g_02067	Syaf.g_00172
OG0001174	Prah.g_02059	Syaf.g_00164
OG0001175	Prah.g_02058	Syaf.g_00163
OG0001176	Prah.g_02042	Syaf.g_00142
OG0001177	Prah.g_02044	Syaf.g_00144
OG0001178	Prah.g_01682	Syaf.g_01028
OG0001179	Prah.g_02013	Syaf.g_00112
OG0001180	Prah.g_01988	Syaf.g_00087
OG0001181	Prah.g_01984	Syaf.g_00083
OG0001182	Prah.g_01976	Syaf.g_00074
OG0001184	Prah.g_02239	Syaf.g_00360
OG0001185	Prah.g_00156	Syaf.g_00382
OG0001186	Prah.g_00088	Syaf.g_00418
OG0001187	Prah.g_00085	Syaf.g_00422
OG0001188	Prah.g_00080	Syaf.g_00425
OG0001189	Prah.g_00057	Syaf.g_00441
OG0001190	Prah.g_02490	Syaf.g_00646
OG0001191	Prah.g_02503	Syaf.g_00635
OG0001192	Prah.g_02508	Syaf.g_00630
OG0001193	Prah.g_02548	Syaf.g_00596
OG0001194	Prah.g_02550	Syaf.g_00594
OG0001195	Prah.g_02551	Syaf.g_00593
OG0001196	Prah.g_02587	Syaf.g_00519
OG0001197	Prah.g_02589	Syaf.g_00517
OG0001198	Prah.g_02601	Syaf.g_00501
OG0001199	Prah.g_01844	Syaf.g_00957
OG0001200	Prah.g_01846	Syaf.g_00955
OG0001201	Prah.g_01898	Syaf.g_00902
OG0001202	Prah.g_02359	Syaf.g_00764
OG0001204	Prah.g_02077	Syaf.g_00185
OG0001205	Prah.g_00240	Syaf.g_01229
OG0001206	Prah.g_00291	Syaf.g_02530
OG0001207	Prah.g_01575	Syaf.g_02732
OG0001208	Prah.g_01564	Syaf.g_02719
OG0001209	Prah.g_01498	Syaf.g_02651
OG0001210	Prah.g_01484	Syaf.g_02642
OG0001211	Prah.g_01467	Syaf.g_02623
OG0001212	Prah.g_01407	Syaf.g_02563
OG0001213	Prah.g_00510	Syaf.g_02324
OG0001214	Prah.g_00499	Syaf.g_02308
OG0001215	Prah.g_00973	Syaf.g_01477
OG0001216	Prah.g_00885	Syaf.g_01980
OG0001217	Prah.g_01447	Syaf.g_02237
OG0001218	Prah.g_00356	Syaf.g_02473
OG0001219	Prah.g_00755	Syaf.g_01796
OG0001220	Prah.g_00575	Syaf.g_01335
OG0001221	Prah.g_00715	Syaf.g_02087
OG0001222	Prah.g_02517	Syaf.g_01848
OG0001223	Prah.g_00824	Syaf.g_01902
OG0001224	Prah.g_00911	Syaf.g_01438
OG0001225	Prah.g_00913	Syaf.g_01440
OG0001226	Prah.g_01192	Syaf.g_02262
OG0001227	Prah.g_01601	Syaf.g_00614
OG0001228	Prah.g_01278	Syaf.g_01223
OG0001229	Prah.g_01663	Syaf.g_01464
OG0001230	Prah.g_00418	Syaf.g_02404
OG0001231	Prah.g_00018	Syaf.g_00481
OG0001232	Prah.g_01704	Syaf.g_01000
OG0001234	Prah.g_02055	Syaf.g_00159
OG0001235	Prah.g_02047	Syaf.g_00150
OG0001236	Prah.g_02235	Syaf.g_00357
OG0001237	Prah.g_02240	Syaf.g_00362
OG0001238	Prah.g_02504	Syaf.g_00634
OG0001239	Prah.g_01841	Syaf.g_00960
OG0001240	Prah.g_01881	Syaf.g_00919
OG0001241	Prah.g_01891	Syaf.g_00909
OG0001242	Prah.g_00185	Syaf.g_00874
OG0001243	Prah.g_02251	Syaf.g_00867
OG0001244	Prah.g_02279	Syaf.g_00836
OG0001246	Prah.g_01537	Syaf.g_02693
OG0001247	Prah.g_00625	Syaf.g_02004
OG0001248	Prah.g_00981	Syaf.g_02012
OG0001250	Prah.g_00597	Syaf.g_01377
OG0001252	Prah.g_00906	Syaf.g_01412
OG0001254	Prah.g_02525	Syaf.g_01617
OG0001255	Prah.g_01037	Syaf.g_01070
OG0001256	Prah.g_01658	Syaf.g_01051
OG0001258	Prah.g_01671	Syaf.g_01041
OG0001259	Prah.g_01730	Syaf.g_01177
OG0001260	Prah.g_01761	Syaf.g_01155
OG0001261	Prah.g_02004	Syaf.g_00103
OG0001262	Prah.g_00060	Syaf.g_00439
OG0001263	Prah.g_02253	Syaf.g_00864
OG0001265	Prah.g_00187	Syaf.g_00876
OG0001266	Prah.g_02363	Syaf.g_00760
OG0001267	Prah.g_02134	Syaf.g_00244
OG0001268	Prah.g_01934	Syaf.g_00017
OG0001269	Prah.g_00579	Syaf.g_01653
OG0001270	Prah.g_00228	Syaf.g_01210
OG0001271	Prah.g_00309	Syaf.g_02501
OG0001272	Prah.g_01560	Syaf.g_02715
OG0001273	Prah.g_00506	Syaf.g_02315
OG0001274	Prah.g_02393	Syaf.g_00707
OG0001275	Prah.g_00837	Syaf.g_01917
OG0001276	Prah.g_00855	Syaf.g_01933
OG0001277	Prah.g_02573	Syaf.g_00533
OG0001278	Prah.g_01284	Syaf.g_01562
OG0001279	Prah.g_00431	Syaf.g_02385
OG0001280	Prah.g_01361	Syaf.g_01257
OG0001281	Prah.g_01370	Syaf.g_01247
OG0001283	Prah.g_02582	Syaf.g_02414, Syaf.g_00524
OG0001285	Prah.g_01709	Syaf.g_00568
OG0001286	Prah.g_01990	Syaf.g_00089
OG0001287	Prah.g_00148	Syaf.g_00390
OG0001288	Prah.g_00130	Syaf.g_00408
OG0001290	Prah.g_01890	Syaf.g_00910
OG0001291	Prah.g_02263	Syaf.g_00853
OG0001292	Prah.g_02083	Syaf.g_00191
OG0001293	Prah.g_02108	Syaf.g_00217
OG0001294	Prah.g_00443	Syaf.g_02124
OG0001295	Prah.g_01481	Syaf.g_02637
OG0001296	Prah.g_01531	Syaf.g_02687
OG0001297	Prah.g_01527	Syaf.g_02683
OG0001298	Prah.g_01435	Syaf.g_02584
OG0001300	Prah.g_00986	Syaf.g_01468
OG0001301	Prah.g_01023	Syaf.g_01454
OG0001302	Prah.g_01802	Syaf.g_02279
OG0001303	Prah.g_00756	Syaf.g_01798
OG0001307	Prah.g_00326	Syaf.g_01638
OG0001308	Prah.g_00396	Syaf.g_02427
OG0001309	Prah.g_01521	Syaf.g_02678
OG0001310	Prah.g_01693	Syaf.g_01018
OG0001311	Prah.g_00857	Syaf.g_01935
OG0001312	Prah.g_00766	Syaf.g_01809
OG0001313	Prah.g_00299	Syaf.g_02523
OG0001316	Prah.g_02269	Syaf.g_00847
OG0001319	Prah.g_02124	Syaf.g_00232
OG0001321	Prah.g_00253	Syaf.g_01238
OG0001322	Prah.g_00254	Syaf.g_01239
OG0001323	Prah.g_01518	Syaf.g_02675
OG0001324	Prah.g_00987	Syaf.g_01467
OG0001326	Prah.g_02557	Syaf.g_00578
OG0001327	Prah.g_00555	Syaf.g_02116
OG0001328	Prah.g_00722	Syaf.g_02094
OG0001329	Prah.g_01213	Syaf.g_02285
OG0001330	Prah.g_01354	Syaf.g_01264
OG0001331	Prah.g_01581	Syaf.g_02739
OG0001333	Prah.g_01726	Syaf.g_01181
OG0001334	Prah.g_01961	Syaf.g_00060
OG0001335	Prah.g_01960	Syaf.g_00059
OG0001336	Prah.g_02583	Syaf.g_00523
OG0001337	Prah.g_01950	Syaf.g_00063, Syaf.g_00040
OG0001339	Prah.g_01893	Syaf.g_00907
OG0001340	Prah.g_01949	Syaf.g_00039
OG0001341	Prah.g_00615	Syaf.g_01463
OG0001344	Prah.g_01317	Syaf.g_01294
OG0001347	Prah.g_00082	Syaf.g_02400
OG0001347	Prah.g_00098	Syaf.g_02483
OG0001348	Prah.g_02412	Syaf.g_01396
OG0001350	Prah.g_01778	Syaf.g_02786
OG0001351	Prah.g_00256	Syaf.g_02539
OG0001352	Prah.g_01029	Syaf.g_02661
OG0001353	Prah.g_00606	Syaf.g_01388
OG0001354	Prah.g_00813	Syaf.g_01888
OG0001356	Prah.g_01163, Prah.g_02519	Syaf.g_01397
OG0001357	Prah.g_00215, Prah.g_01175	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Prah.g_00527	Syaf.g_02341
OG0001360	Prah.g_01240	Syaf.g_01325
OG0001361	Prah.g_01294	Syaf.g_01320
OG0001362	Prah.g_00390	Syaf.g_02432
OG0001363	Prah.g_00388	Syaf.g_02434
OG0001371	Prah.g_01789	Syaf.g_00397
OG0001372	Prah.g_01812	Syaf.g_01682
OG0001373	Prah.g_02556	Syaf.g_00579
OG0001374	Prah.g_02564	Syaf.g_00571
OG0001376	Prah.g_02511	Syaf.g_00626
OG0001377	Prah.g_02510	Syaf.g_00627
OG0001378	Prah.g_00223	Syaf.g_01209
OG0001379	Prah.g_01356	Syaf.g_01262
OG0001380	Prah.g_00571	Syaf.g_02247
OG0001385	Prah.g_02553	Syaf.g_00582
OG0001386	Prah.g_02554	Syaf.g_00581
OG0001387	Prah.g_02555	Syaf.g_00580
OG0001388	Prah.g_02558	Syaf.g_00577
OG0001389	Prah.g_02559	Syaf.g_00576
OG0001390	Prah.g_02560	Syaf.g_00575
OG0001391	Prah.g_02561	Syaf.g_00574
OG0001392	Prah.g_02562	Syaf.g_00573
OG0001393	Prah.g_02563	Syaf.g_00572
OG0001394	Prah.g_00700	Syaf.g_02081
OG0001395	Prah.g_00868	Syaf.g_01958
OG0001396	Prah.g_00081	Syaf.g_02399
OG0001397	Prah.g_00389	Syaf.g_02433
OG0001398	Prah.g_01180	Syaf.g_01758
OG0001400	Prah.g_02278	Syaf.g_00839, Syaf.g_01506
OG0001401	Prah.g_00602	Syaf.g_01383
OG0001402	Prah.g_00522	Syaf.g_02336
OG0001405	Prah.g_01957	Syaf.g_00057
OG0001406	Prah.g_02512	Syaf.g_00625
OG0001410	Prah.g_00325	Syaf.g_01639
OG0001412	Prah.g_00083	Syaf.g_02482
OG0001416	Prah.g_01367	Syaf.g_01250
OG0001425	Prah.g_02507	Syaf.g_00631
OG0001433	Prah.g_01162	Syaf.g_01398
OG0001435	Prah.g_00737	Syaf.g_02107
OG0001436	Prah.g_02210	Syaf.g_00331
OG0001436	Prah.g_02217	Syaf.g_00332
OG0001438	Prah.g_02149	Syaf.g_00259
OG0001441	Prah.g_01516	Syaf.g_02673
OG0001442	Prah.g_00691	Syaf.g_02066
OG0001443	Prah.g_01664	Syaf.g_00621
OG0001444	Prah.g_00137	Syaf.g_00401
OG0001444	Prah.g_01875	Syaf.g_00924
OG0001449	Prah.g_01806	Syaf.g_00182
OG0001451	Prah.g_00866	Syaf.g_02183
OG0001452	Prah.g_01220	Syaf.g_00204
OG0001460	Prah.g_01161	Syaf.g_01399
OG0001461	Prah.g_00260	Syaf.g_01633
OG0001462	Prah.g_00044	Syaf.g_00455
OG0001470	Prah.g_00119	Syaf.g_01206
OG0001475	Prah.g_00121	Syaf.g_01204
OG0001477	Prah.g_01020	Syaf.g_01457
OG0001478	Prah.g_00303	Syaf.g_02516
OG0001479	Prah.g_01936	Syaf.g_00019
OG0001484	Prah.g_00892	Syaf.g_00570
OG0001487	Prah.g_00357	Syaf.g_02472
OG0001488	Prah.g_01301	Syaf.g_01311
OG0001489	Prah.g_01979	Syaf.g_00078
OG0001495	Prah.g_02045	Syaf.g_00145
OG0001496	Prah.g_01016	Syaf.g_01459
OG0001497	Prah.g_01019	Syaf.g_01458
OG0001498	Prah.g_00206	Syaf.g_02806
OG0001508	Prah.g_00118	Syaf.g_01207
OG0001510	Prah.g_00143	Syaf.g_00394
OG0001511	Prah.g_01906	Syaf.g_00894
OG0001512	Prah.g_01775	Syaf.g_02784
OG0001513	Prah.g_00243	Syaf.g_00361
OG0001514	Prah.g_01015	Syaf.g_01460
OG0001515	Prah.g_00978	Syaf.g_01472
OG0001516	Prah.g_00453	Syaf.g_02133
OG0001517	Prah.g_01939	Syaf.g_00022
OG0001518	Prah.g_02506	Syaf.g_00632
OG0001519	Prah.g_02515	Syaf.g_00619
OG0001527	Prah.g_01453	Syaf.g_02609
OG0001528	Prah.g_00120	Syaf.g_01205
OG0001529	Prah.g_00050	Syaf.g_00448
OG0001530	Prah.g_01903	Syaf.g_00896
OG0001531	Prah.g_01774	Syaf.g_02783
OG0001532	Prah.g_01252	Syaf.g_01595
OG0001533	Prah.g_00222	Syaf.g_02543
OG0001533	Prah.g_01187	Syaf.g_02533
OG0001534	Prah.g_00865	Syaf.g_01951
OG0001535	Prah.g_00853	Syaf.g_01931
OG0001536	Prah.g_00792	Syaf.g_01856
OG0001537	Prah.g_00707	Syaf.g_02086
OG0001538	Prah.g_00662	Syaf.g_02044
OG0001539	Prah.g_00559	Syaf.g_02111
OG0001540	Prah.g_02255	Syaf.g_00862
OG0001541	Prah.g_02318	Syaf.g_00795
OG0001542	Prah.g_02335	Syaf.g_00785
OG0001543	Prah.g_02414	Syaf.g_00726
OG0001544	Prah.g_02514	Syaf.g_00620
OG0001545	Prah.g_02572	Syaf.g_00534
OG0001555	Prah.g_01817	Syaf.g_01698
OG0001556	Prah.g_01158, Prah.g_01157	Syaf.g_01604
OG0001558	Prah.g_00021	Syaf.g_00478
OG0001559	Prah.g_01902	Syaf.g_00897
OG0001560	Prah.g_01889	Syaf.g_00911
OG0001561	Prah.g_00859	Syaf.g_01937
OG0001562	Prah.g_00845	Syaf.g_01923
OG0001563	Prah.g_01996	Syaf.g_00094
OG0001574	Prah.g_01456	Syaf.g_02611
OG0001575	Prah.g_01450	Syaf.g_02606
OG0001576	Prah.g_01379	Syaf.g_02545
OG0001577	Prah.g_01326	Syaf.g_01284
OG0001578	Prah.g_00939, Prah.g_01150	Syaf.g_01625
OG0001579	Prah.g_01953	Syaf.g_00047
OG0001580	Prah.g_02479	Syaf.g_00662
OG0001588	Prah.g_02223	Syaf.g_00343
OG0001589	Prah.g_01735	Syaf.g_01173
OG0001591	Prah.g_00552	Syaf.g_02122
OG0001592	Prah.g_02480	Syaf.g_00661
OG0001614	Prah.g_00158	Syaf.g_00380
OG0001615	Prah.g_01475	Syaf.g_01364
OG0001616	Prah.g_01261	Syaf.g_01610
OG0001617	Prah.g_00989	Syaf.g_01465
OG0001618	Prah.g_00877	Syaf.g_01969
OG0001619	Prah.g_00782	Syaf.g_01845
OG0001620	Prah.g_01924	Syaf.g_00010
OG0001621	Prah.g_02097	Syaf.g_00205
OG0001622	Prah.g_02581	Syaf.g_00525
OG0001634	Prah.g_00447	Syaf.g_02127
OG0001635	Prah.g_01206	Syaf.g_00412
OG0001636	Prah.g_00043	Syaf.g_00456
OG0001637	Prah.g_01751	Syaf.g_01162
OG0001638	Prah.g_01691	Syaf.g_01021
OG0001639	Prah.g_01616	Syaf.g_01108
OG0001640	Prah.g_00902	Syaf.g_01408
OG0001641	Prah.g_00827	Syaf.g_01907
OG0001642	Prah.g_00580	Syaf.g_01336
OG0001643	Prah.g_00496	Syaf.g_02305
OG0001652	Prah.g_00019	Syaf.g_00480
OG0001653	Prah.g_01878	Syaf.g_00921, Syaf.g_00507
OG0001654	Prah.g_01614	Syaf.g_01110
OG0001655	Prah.g_02423, Prah.g_00214	Syaf.g_01507, Syaf.g_02190
OG0001656	Prah.g_01954	Syaf.g_00052
OG0001657	Prah.g_02293	Syaf.g_00822
OG0001658	Prah.g_02489	Syaf.g_00647
OG0001671	Prah.g_02407	Syaf.g_00721
OG0001672	Prah.g_01854, Prah.g_01852, Prah.g_01855, Prah.g_01853	Syaf.g_00949
OG0001673	Prah.g_01783	Syaf.g_02792
OG0001675	Prah.g_00841, Prah.g_00843	Syaf.g_01921
OG0001676	Prah.g_01951	Syaf.g_00053
OG0001677	Prah.g_01964	Syaf.g_00068, Syaf.g_01597
OG0001678	Prah.g_02069	Syaf.g_00174
OG0001691	Prah.g_00742	Syaf.g_02349
OG0001692	Prah.g_00413	Syaf.g_02408
OG0001693	Prah.g_00212	Syaf.g_01443
OG0001694	Prah.g_02136	Syaf.g_00246
OG0001695	Prah.g_02568	Syaf.g_00540
OG0001703	Prah.g_01574	Syaf.g_02731
OG0001712	Prah.g_00612	Syaf.g_01712
OG0001715	Prah.g_01165	Syaf.g_02249
OG0001716	Prah.g_00584	Syaf.g_01339
OG0001726	Prah.g_00745	Syaf.g_01751
OG0001729	Prah.g_01769	Syaf.g_02780
OG0001730	Prah.g_01766	Syaf.g_02777
OG0001731	Prah.g_01630	Syaf.g_01089
OG0001732	Prah.g_01267	Syaf.g_01580
OG0001735	Prah.g_00461	Syaf.g_02140
OG0001737	Prah.g_02154	Syaf.g_00265
OG0001738	Prah.g_02185	Syaf.g_00298
OG0001739	Prah.g_02566	Syaf.g_00542
OG0001740	Prah.g_02571	Syaf.g_00537
OG0001747	Prah.g_02276	Syaf.g_00841
OG0001748	Prah.g_02405	Syaf.g_00719
OG0001749	Prah.g_02203	Syaf.g_00322
OG0001750	Prah.g_01876	Syaf.g_00923
OG0001751	Prah.g_01784	Syaf.g_02793, Syaf.g_01781
OG0001752	Prah.g_01763	Syaf.g_01153
OG0001753	Prah.g_01757	Syaf.g_01159
OG0001754	Prah.g_01754	Syaf.g_01160
OG0001755	Prah.g_01522	Syaf.g_02679
OG0001758	Prah.g_01121	Syaf.g_01645
OG0001761	Prah.g_00944	Syaf.g_02366
OG0001762	Prah.g_00834	Syaf.g_01914
OG0001763	Prah.g_00822, Prah.g_00823	Syaf.g_01901
OG0001764	Prah.g_00748	Syaf.g_01784
OG0001766	Prah.g_02161	Syaf.g_00271
OG0001767	Prah.g_02216	Syaf.g_00330
OG0001783	Prah.g_00153	Syaf.g_00385
OG0001784	Prah.g_01871	Syaf.g_00929
OG0001785	Prah.g_01753	Syaf.g_01161
OG0001786	Prah.g_01646	Syaf.g_01071
OG0001787	Prah.g_01502	Syaf.g_02655
OG0001788	Prah.g_01499	Syaf.g_02652
OG0001789	Prah.g_01363	Syaf.g_01255
OG0001790	Prah.g_01334	Syaf.g_01279
OG0001791	Prah.g_01309	Syaf.g_01304
OG0001792	Prah.g_01274	Syaf.g_01572
OG0001794	Prah.g_01129	Syaf.g_01944
OG0001796	Prah.g_00847	Syaf.g_01925
OG0001797	Prah.g_00775	Syaf.g_01817
OG0001798	Prah.g_00520	Syaf.g_02333
OG0001799	Prah.g_00479	Syaf.g_02294
OG0001800	Prah.g_00429	Syaf.g_02386
OG0001801	Prah.g_00422	Syaf.g_02394
OG0001803	Prah.g_00236	Syaf.g_01225
OG0001804	Prah.g_00207	Syaf.g_02805
OG0001805	Prah.g_02088	Syaf.g_00195
OG0001806	Prah.g_02125	Syaf.g_00233
OG0001807	Prah.g_02218	Syaf.g_00334
OG0001808	Prah.g_02226	Syaf.g_00347
OG0001810	Prah.g_02267	Syaf.g_00849
OG0001811	Prah.g_02325	Syaf.g_00788
OG0001812	Prah.g_02481	Syaf.g_00660
OG0001813	Prah.g_02535	Syaf.g_00607
OG0001814	Prah.g_02590	Syaf.g_00516
OG0001815	Prah.g_02599	Syaf.g_00503
OG0001816	Prah.g_00554	Syaf.g_02117
OG0001837	Prah.g_02406	Syaf.g_00720
OG0001838	Prah.g_00009	Syaf.g_00490
OG0001839	Prah.g_00039	Syaf.g_00460
OG0001840	Prah.g_00056	Syaf.g_00442
OG0001841	Prah.g_00064	Syaf.g_00435
OG0001842	Prah.g_00139	Syaf.g_01115
OG0001843	Prah.g_00159	Syaf.g_00379
OG0001844	Prah.g_00160	Syaf.g_00378
OG0001845	Prah.g_00162	Syaf.g_00377
OG0001846	Prah.g_00184	Syaf.g_00873
OG0001847	Prah.g_00186	Syaf.g_00875
OG0001848	Prah.g_00190	Syaf.g_00879
OG0001849	Prah.g_01865	Syaf.g_00936
OG0001850	Prah.g_01858	Syaf.g_00947
OG0001851	Prah.g_01848	Syaf.g_00953
OG0001852	Prah.g_01847	Syaf.g_00954
OG0001853	Prah.g_01840	Syaf.g_00961
OG0001854	Prah.g_01780	Syaf.g_02788
OG0001856	Prah.g_01650	Syaf.g_01059
OG0001857	Prah.g_01647	Syaf.g_01062
OG0001858	Prah.g_01626	Syaf.g_01096
OG0001859	Prah.g_01585	Syaf.g_02743
OG0001860	Prah.g_01573	Syaf.g_02729
OG0001861	Prah.g_01559	Syaf.g_02714
OG0001862	Prah.g_01547	Syaf.g_02703
OG0001863	Prah.g_01542	Syaf.g_02698
OG0001864	Prah.g_01487	Syaf.g_02644
OG0001865	Prah.g_01420	Syaf.g_02572
OG0001866	Prah.g_01395	Syaf.g_02549
OG0001867	Prah.g_01386	Syaf.g_02368
OG0001868	Prah.g_01366	Syaf.g_01251
OG0001869	Prah.g_01327	Syaf.g_01283
OG0001870	Prah.g_01319	Syaf.g_01291
OG0001871	Prah.g_01314	Syaf.g_01297
OG0001872	Prah.g_01281	Syaf.g_01566
OG0001873	Prah.g_01260	Syaf.g_01609
OG0001874	Prah.g_01241	Syaf.g_01612
OG0001875	Prah.g_01122	Syaf.g_01646
OG0001876	Prah.g_01123	Syaf.g_01647
OG0001877	Prah.g_00979	Syaf.g_01471
OG0001878	Prah.g_00838	Syaf.g_01918
OG0001879	Prah.g_00831	Syaf.g_01912
OG0001880	Prah.g_00799	Syaf.g_01866
OG0001881	Prah.g_00798	Syaf.g_01864
OG0001882	Prah.g_00778	Syaf.g_01840
OG0001883	Prah.g_00774	Syaf.g_01816
OG0001884	Prah.g_00764	Syaf.g_01807
OG0001885	Prah.g_00753	Syaf.g_01789
OG0001886	Prah.g_00749	Syaf.g_01785
OG0001887	Prah.g_00723	Syaf.g_02095
OG0001888	Prah.g_00682	Syaf.g_02073
OG0001889	Prah.g_00653	Syaf.g_02033
OG0001890	Prah.g_00590	Syaf.g_01370
OG0001891	Prah.g_00586	Syaf.g_01366
OG0001892	Prah.g_00573	Syaf.g_01333
OG0001893	Prah.g_00519	Syaf.g_02332
OG0001894	Prah.g_00502	Syaf.g_02311
OG0001895	Prah.g_00426	Syaf.g_02390
OG0001896	Prah.g_00220	Syaf.g_01220
OG0001897	Prah.g_01931	Syaf.g_00013
OG0001898	Prah.g_01947	Syaf.g_00029
OG0001899	Prah.g_02006	Syaf.g_00105
OG0001900	Prah.g_02109	Syaf.g_00218
OG0001901	Prah.g_02110	Syaf.g_00219
OG0001902	Prah.g_02141	Syaf.g_00251
OG0001903	Prah.g_02150	Syaf.g_00260
OG0001904	Prah.g_02220	Syaf.g_00336
OG0001905	Prah.g_02228	Syaf.g_00349
OG0001906	Prah.g_02256	Syaf.g_00861
OG0001907	Prah.g_02272	Syaf.g_00844
OG0001908	Prah.g_02319	Syaf.g_00793
OG0001909	Prah.g_02340	Syaf.g_00780
OG0001910	Prah.g_02401	Syaf.g_00715
OG0001912	Prah.g_02500	Syaf.g_00638
OG0001913	Prah.g_02502	Syaf.g_00636
OG0001914	Prah.g_02529, Prah.g_02530	Syaf.g_01621
OG0001915	Prah.g_01199	Syaf.g_00509
OG0001929	Prah.g_00072	Syaf.g_00428
OG0001930	Prah.g_00140	Syaf.g_01114
OG0001931	Prah.g_00141	Syaf.g_01113
OG0001932	Prah.g_00157	Syaf.g_00381
OG0001933	Prah.g_01900	Syaf.g_00900
OG0001934	Prah.g_01885	Syaf.g_00915
OG0001935	Prah.g_01845	Syaf.g_00956
OG0001936	Prah.g_01813	Syaf.g_01689
OG0001937	Prah.g_01638	Syaf.g_01081
OG0001938	Prah.g_01571	Syaf.g_02727
OG0001939	Prah.g_01477	Syaf.g_01475
OG0001940	Prah.g_01436	Syaf.g_02585
OG0001941	Prah.g_01371	Syaf.g_01246
OG0001942	Prah.g_01352	Syaf.g_01514, Syaf.g_01513
OG0001944	Prah.g_01207	Syaf.g_01498
OG0001946	Prah.g_00984	Syaf.g_01470
OG0001947	Prah.g_00900	Syaf.g_01406
OG0001948	Prah.g_00825	Syaf.g_01903
OG0001949	Prah.g_00809	Syaf.g_01882
OG0001950	Prah.g_00807	Syaf.g_01880
OG0001951	Prah.g_00797	Syaf.g_01863
OG0001952	Prah.g_00777	Syaf.g_01839
OG0001953	Prah.g_00776	Syaf.g_01838
OG0001954	Prah.g_00626	Syaf.g_01746
OG0001957	Prah.g_00514	Syaf.g_02327
OG0001958	Prah.g_00458	Syaf.g_02138
OG0001961	Prah.g_00307	Syaf.g_02503
OG0001962	Prah.g_02422	Syaf.g_00699
OG0001964	Prah.g_02057	Syaf.g_00161
OG0001965	Prah.g_02096	Syaf.g_02281
OG0001966	Prah.g_02104	Syaf.g_00213
OG0001967	Prah.g_02106	Syaf.g_00215
OG0001968	Prah.g_02107	Syaf.g_00216
OG0001969	Prah.g_02169	Syaf.g_00278
OG0001970	Prah.g_02258	Syaf.g_00859
OG0001971	Prah.g_02338	Syaf.g_00782
OG0001972	Prah.g_02389	Syaf.g_00703
OG0001973	Prah.g_02464, Prah.g_02473	Syaf.g_00666
OG0001974	Prah.g_02487	Syaf.g_00650
OG0001975	Prah.g_02528	Syaf.g_01620
OG0001976	Prah.g_02531	Syaf.g_01622
OG0001995	Prah.g_01492	Syaf.g_01487
OG0001996	Prah.g_00035	Syaf.g_00464
OG0001997	Prah.g_01874	Syaf.g_00925
OG0001999	Prah.g_01721	Syaf.g_01184
OG0002000	Prah.g_01520	Syaf.g_02677
OG0002002	Prah.g_01280	Syaf.g_01567
OG0002004	Prah.g_00966	Syaf.g_02764
OG0002006	Prah.g_00899	Syaf.g_01405
OG0002007	Prah.g_00898	Syaf.g_01404
OG0002008	Prah.g_00836	Syaf.g_01916
OG0002009	Prah.g_00704	Syaf.g_02084
OG0002010	Prah.g_00373	Syaf.g_02454
OG0002011	Prah.g_00211	Syaf.g_02799
