Orthogroup	Prah	Syaa
OG0001126	Prah.g_00903	Syaa.g_00864
OG0001127	Prah.g_00904	Syaa.g_00865
OG0001128	Prah.g_00907	Syaa.g_00868
OG0001129	Prah.g_00908	Syaa.g_00870
OG0001130	Prah.g_00909	Syaa.g_00871
OG0001131	Prah.g_00893	Syaa.g_01108
OG0001132	Prah.g_00539	Syaa.g_01468
OG0001133	Prah.g_00521	Syaa.g_01656
OG0001134	Prah.g_02524	Syaa.g_01028
OG0001135	Prah.g_02526	Syaa.g_01030
OG0001136	Prah.g_01324	Syaa.g_00767
OG0001137	Prah.g_01305	Syaa.g_00786
OG0001138	Prah.g_01253	Syaa.g_01002
OG0001139	Prah.g_01251	Syaa.g_01000
OG0001140	Prah.g_01250	Syaa.g_00999
OG0001141	Prah.g_01249	Syaa.g_00998
OG0001142	Prah.g_01248	Syaa.g_00997
OG0001143	Prah.g_01264	Syaa.g_00987
OG0001144	Prah.g_01273	Syaa.g_00978
OG0001145	Prah.g_01353	Syaa.g_00748
OG0001146	Prah.g_01369	Syaa.g_00729
OG0001147	Prah.g_00323	Syaa.g_01837
OG0001148	Prah.g_01577	Syaa.g_02061
OG0001149	Prah.g_01578	Syaa.g_02062
OG0001150	Prah.g_01579	Syaa.g_02063
OG0001151	Prah.g_01591	Syaa.g_02076
OG0001152	Prah.g_01592	Syaa.g_02077
OG0001153	Prah.g_00366	Syaa.g_01811
OG0001154	Prah.g_00365	Syaa.g_01812
OG0001156	Prah.g_01620	Syaa.g_00623
OG0001157	Prah.g_00538	Syaa.g_00622
OG0001158	Prah.g_01621	Syaa.g_00619
OG0001159	Prah.g_01622	Syaa.g_00618
OG0001160	Prah.g_01651	Syaa.g_00574
OG0001161	Prah.g_00541	Syaa.g_02620
OG0001162	Prah.g_01050	Syaa.g_01203
OG0001163	Prah.g_01665	Syaa.g_00566
OG0001164	Prah.g_01670	Syaa.g_00560
OG0001165	Prah.g_01673	Syaa.g_00555
OG0001166	Prah.g_01699	Syaa.g_00527
OG0001167	Prah.g_01725	Syaa.g_00673
OG0001168	Prah.g_01727	Syaa.g_00672
OG0001169	Prah.g_01729	Syaa.g_00670
OG0001170	Prah.g_01731	Syaa.g_00668
OG0001171	Prah.g_01742	Syaa.g_00655
OG0001172	Prah.g_02068	Syaa.g_02347
OG0001173	Prah.g_02067	Syaa.g_02346
OG0001174	Prah.g_02059	Syaa.g_02338
OG0001175	Prah.g_02058	Syaa.g_02337
OG0001176	Prah.g_02042	Syaa.g_02314
OG0001177	Prah.g_02044	Syaa.g_02316
OG0001178	Prah.g_01682	Syaa.g_00546
OG0001179	Prah.g_02013	Syaa.g_02268
OG0001180	Prah.g_01988	Syaa.g_02243
OG0001181	Prah.g_01984	Syaa.g_02239
OG0001182	Prah.g_01976	Syaa.g_02230
OG0001183	Prah.g_01965	Syaa.g_02224
OG0001184	Prah.g_02239	Syaa.g_00151
OG0001186	Prah.g_00088	Syaa.g_00081
OG0001187	Prah.g_00085	Syaa.g_00082
OG0001188	Prah.g_00080	Syaa.g_00075
OG0001189	Prah.g_00057	Syaa.g_00057
OG0001190	Prah.g_02490	Syaa.g_02592
OG0001191	Prah.g_02503	Syaa.g_02605
OG0001192	Prah.g_02508	Syaa.g_02612
OG0001193	Prah.g_02548	Syaa.g_02658
OG0001194	Prah.g_02550	Syaa.g_02660
OG0001195	Prah.g_02551	Syaa.g_02661
OG0001196	Prah.g_02587	Syaa.g_02741
OG0001197	Prah.g_02589	Syaa.g_02743
OG0001198	Prah.g_02601	Syaa.g_02755
OG0001199	Prah.g_01844	Syaa.g_00347
OG0001200	Prah.g_01846	Syaa.g_00345
OG0001201	Prah.g_01898	Syaa.g_02381
OG0001202	Prah.g_02359	Syaa.g_02528
OG0001204	Prah.g_02077	Syaa.g_00316
OG0001205	Prah.g_00240	Syaa.g_00713
OG0001206	Prah.g_00291	Syaa.g_01855
OG0001207	Prah.g_01575	Syaa.g_02058
OG0001208	Prah.g_01564	Syaa.g_02049
OG0001209	Prah.g_01498	Syaa.g_01977
OG0001210	Prah.g_01484	Syaa.g_01967
OG0001211	Prah.g_01467	Syaa.g_01950
OG0001212	Prah.g_01407	Syaa.g_01892
OG0001213	Prah.g_00510	Syaa.g_01646
OG0001214	Prah.g_00499	Syaa.g_01631
OG0001215	Prah.g_00973	Syaa.g_00914
OG0001216	Prah.g_00885	Syaa.g_01238
OG0001217	Prah.g_01447	Syaa.g_01559
OG0001218	Prah.g_00356	Syaa.g_01820
OG0001219	Prah.g_00755	Syaa.g_01404
OG0001220	Prah.g_00575	Syaa.g_00812
OG0001221	Prah.g_00715	Syaa.g_01111
OG0001222	Prah.g_02517	Syaa.g_01371
OG0001223	Prah.g_00824	Syaa.g_01326
OG0001224	Prah.g_00911	Syaa.g_00874
OG0001225	Prah.g_00913	Syaa.g_00876
OG0001226	Prah.g_01192	Syaa.g_01579
OG0001227	Prah.g_01601	Syaa.g_02622
OG0001228	Prah.g_01278	Syaa.g_00695
OG0001229	Prah.g_01663	Syaa.g_00899
OG0001230	Prah.g_00418	Syaa.g_01764
OG0001231	Prah.g_00018	Syaa.g_00017
OG0001232	Prah.g_01704	Syaa.g_00508
OG0001233	Prah.g_01732	Syaa.g_00667
OG0001234	Prah.g_02055	Syaa.g_02333
OG0001235	Prah.g_02047	Syaa.g_02323
OG0001236	Prah.g_02235	Syaa.g_00154
OG0001238	Prah.g_02504	Syaa.g_02607
OG0001239	Prah.g_01841	Syaa.g_00350
OG0001240	Prah.g_01881	Syaa.g_02364
OG0001241	Prah.g_01891	Syaa.g_02374
OG0001242	Prah.g_00185	Syaa.g_02407
OG0001243	Prah.g_02251	Syaa.g_02415
OG0001244	Prah.g_02279	Syaa.g_02445
OG0001245	Prah.g_01181	Syaa.g_01492
OG0001246	Prah.g_01537	Syaa.g_02023
OG0001247	Prah.g_00625	Syaa.g_01207
OG0001248	Prah.g_00981	Syaa.g_01204
OG0001250	Prah.g_00597	Syaa.g_00832
OG0001252	Prah.g_00906	Syaa.g_00867
OG0001253	Prah.g_01176	Syaa.g_01467
OG0001254	Prah.g_02525	Syaa.g_01029
OG0001255	Prah.g_01037	Syaa.g_01696
OG0001256	Prah.g_01658	Syaa.g_00567
OG0001258	Prah.g_01671	Syaa.g_00557
OG0001259	Prah.g_01730	Syaa.g_00669
OG0001260	Prah.g_01761	Syaa.g_00642
OG0001261	Prah.g_02004	Syaa.g_02259
OG0001262	Prah.g_00060	Syaa.g_00059
OG0001263	Prah.g_02253	Syaa.g_02418
OG0001265	Prah.g_00187	Syaa.g_02405
OG0001266	Prah.g_02363	Syaa.g_02532
OG0001267	Prah.g_02134	Syaa.g_00262
OG0001268	Prah.g_01934	Syaa.g_02176
OG0001269	Prah.g_00579	Syaa.g_01499
OG0001270	Prah.g_00228	Syaa.g_00701
OG0001271	Prah.g_00309	Syaa.g_01845
OG0001272	Prah.g_01560	Syaa.g_02045
OG0001273	Prah.g_00506	Syaa.g_01639
OG0001274	Prah.g_02393	Syaa.g_02563
OG0001275	Prah.g_00837	Syaa.g_01311
OG0001276	Prah.g_00855	Syaa.g_01295
OG0001277	Prah.g_02573	Syaa.g_02724
OG0001278	Prah.g_01284	Syaa.g_00966
OG0001279	Prah.g_00431	Syaa.g_01749
OG0001280	Prah.g_01361	Syaa.g_00738
OG0001281	Prah.g_01370	Syaa.g_00728
OG0001283	Prah.g_02582	Syaa.g_02734
OG0001286	Prah.g_01990	Syaa.g_02245
OG0001287	Prah.g_00148	Syaa.g_00121
OG0001290	Prah.g_01890	Syaa.g_02373
OG0001291	Prah.g_02263	Syaa.g_02428
OG0001292	Prah.g_02083	Syaa.g_00310
OG0001293	Prah.g_02108	Syaa.g_00288
OG0001294	Prah.g_00443	Syaa.g_01076
OG0001295	Prah.g_01481	Syaa.g_01964
OG0001296	Prah.g_01531	Syaa.g_02017
OG0001297	Prah.g_01527	Syaa.g_02013
OG0001298	Prah.g_01435	Syaa.g_01913
OG0001300	Prah.g_00986	Syaa.g_00905
OG0001301	Prah.g_01023	Syaa.g_00891
OG0001302	Prah.g_01802	Syaa.g_01600
OG0001303	Prah.g_00756	Syaa.g_01402
OG0001309	Prah.g_01521	Syaa.g_02005
OG0001310	Prah.g_01693	Syaa.g_00535
OG0001311	Prah.g_00857	Syaa.g_01293
OG0001312	Prah.g_00766	Syaa.g_01391
OG0001316	Prah.g_02269	Syaa.g_02434
OG0001319	Prah.g_02124	Syaa.g_00273
OG0001321	Prah.g_00253	Syaa.g_00719
OG0001322	Prah.g_00254	Syaa.g_00720
OG0001323	Prah.g_01518	Syaa.g_02002
OG0001324	Prah.g_00987	Syaa.g_00904
OG0001326	Prah.g_02557	Syaa.g_00396, Syaa.g_02672
OG0001327	Prah.g_00555	Syaa.g_01083
OG0001328	Prah.g_00722	Syaa.g_01104
OG0001330	Prah.g_01354	Syaa.g_00746
OG0001331	Prah.g_01581	Syaa.g_02065
OG0001334	Prah.g_01961	Syaa.g_02216
OG0001335	Prah.g_01960	Syaa.g_02215
OG0001336	Prah.g_02583	Syaa.g_02735
OG0001337	Prah.g_01950	Syaa.g_02219, Syaa.g_02200
OG0001339	Prah.g_01893	Syaa.g_02376
OG0001340	Prah.g_01949	Syaa.g_02199
OG0001341	Prah.g_00615	Syaa.g_00897
OG0001344	Prah.g_01317	Syaa.g_00775
OG0001347	Prah.g_00082	Syaa.g_00195
OG0001347	Prah.g_00098	Syaa.g_00445
OG0001348	Prah.g_02412	Syaa.g_00847
OG0001350	Prah.g_01778	Syaa.g_02107
OG0001351	Prah.g_00256	Syaa.g_01863
OG0001352	Prah.g_01029	Syaa.g_01987
OG0001353	Prah.g_00606	Syaa.g_00841
OG0001354	Prah.g_00813	Syaa.g_01338
OG0001355	Prah.g_00710	Syaa.g_01524
OG0001356	Prah.g_01163, Prah.g_02519	Syaa.g_00848
OG0001357	Prah.g_00215, Prah.g_01175	Syaa.g_02307
OG0001358	Prah.g_00527	Syaa.g_01663
OG0001360	Prah.g_01240	Syaa.g_00805
OG0001361	Prah.g_01294	Syaa.g_00800
OG0001362	Prah.g_00390	Syaa.g_01789
OG0001363	Prah.g_00388	Syaa.g_01791
OG0001366	Prah.g_00319	Syaa.g_01369
OG0001369	Prah.g_01880	Syaa.g_02363
OG0001370	Prah.g_00617	Syaa.g_02140, Syaa.g_01218
OG0001373	Prah.g_02556	Syaa.g_02671
OG0001374	Prah.g_02564	Syaa.g_02679
OG0001376	Prah.g_02511	Syaa.g_02614
OG0001377	Prah.g_02510	Syaa.g_02613
OG0001378	Prah.g_00223	Syaa.g_00700
OG0001379	Prah.g_01356	Syaa.g_00744
OG0001382	Prah.g_00891	Syaa.g_01866
OG0001383	Prah.g_01770	Syaa.g_02101
OG0001385	Prah.g_02553	Syaa.g_02668
OG0001386	Prah.g_02554	Syaa.g_02669
OG0001387	Prah.g_02555	Syaa.g_02670
OG0001388	Prah.g_02558	Syaa.g_02673
OG0001389	Prah.g_02559	Syaa.g_02674
OG0001390	Prah.g_02560	Syaa.g_02675
OG0001391	Prah.g_02561	Syaa.g_02676
OG0001392	Prah.g_02562	Syaa.g_02677
OG0001393	Prah.g_02563	Syaa.g_02678
OG0001394	Prah.g_00700	Syaa.g_01118
OG0001395	Prah.g_00868	Syaa.g_01267
OG0001396	Prah.g_00081	Syaa.g_00196
OG0001396	Prah.g_00099	Syaa.g_01018, Syaa.g_00444
OG0001398	Prah.g_01180	Syaa.g_01424
OG0001401	Prah.g_00602	Syaa.g_00837
OG0001402	Prah.g_00522	Syaa.g_01658
OG0001405	Prah.g_01957	Syaa.g_02213
OG0001406	Prah.g_02512	Syaa.g_02615
OG0001412	Prah.g_00083	Syaa.g_00442
OG0001416	Prah.g_01367	Syaa.g_00731
OG0001422	Prah.g_00282	Syaa.g_00743
OG0001423	Prah.g_01078	Syaa.g_00365
OG0001433	Prah.g_01162	Syaa.g_00849
OG0001434	Prah.g_00696	Syaa.g_01123
OG0001435	Prah.g_00737	Syaa.g_01090
OG0001438	Prah.g_02149	Syaa.g_00247
OG0001441	Prah.g_01516	Syaa.g_02000
OG0001442	Prah.g_00691	Syaa.g_01138
OG0001443	Prah.g_01664	Syaa.g_02617
OG0001444	Prah.g_01875	Syaa.g_02357
OG0001449	Prah.g_01806	Syaa.g_02098, Syaa.g_01042
OG0001452	Prah.g_01220	Syaa.g_00301
OG0001460	Prah.g_01161	Syaa.g_00850
OG0001461	Prah.g_00260	Syaa.g_02328
OG0001470	Prah.g_00119	Syaa.g_00693
OG0001475	Prah.g_00121	Syaa.g_00691
OG0001477	Prah.g_01020	Syaa.g_00893
OG0001479	Prah.g_01936	Syaa.g_02178
OG0001487	Prah.g_00357	Syaa.g_01819
OG0001488	Prah.g_01301	Syaa.g_00791
OG0001489	Prah.g_01979	Syaa.g_02234
OG0001494	Prah.g_00111	Syaa.g_00483
OG0001495	Prah.g_02045	Syaa.g_02317
OG0001496	Prah.g_01016	Syaa.g_00895
OG0001497	Prah.g_01019	Syaa.g_00894
OG0001498	Prah.g_00206	Syaa.g_02148
OG0001508	Prah.g_00118	Syaa.g_00694
OG0001510	Prah.g_00143	Syaa.g_00116
OG0001511	Prah.g_01906	Syaa.g_02389
OG0001512	Prah.g_01775	Syaa.g_02105
OG0001513	Prah.g_00243	Syaa.g_00150
OG0001514	Prah.g_01015	Syaa.g_00896
OG0001515	Prah.g_00978	Syaa.g_00909
OG0001516	Prah.g_00453	Syaa.g_01067
OG0001517	Prah.g_01939	Syaa.g_02181
OG0001518	Prah.g_02506	Syaa.g_02609
OG0001519	Prah.g_02515	Syaa.g_02619
OG0001527	Prah.g_01453	Syaa.g_01936
OG0001528	Prah.g_00120	Syaa.g_00692
OG0001529	Prah.g_00050	Syaa.g_00050
OG0001530	Prah.g_01903	Syaa.g_02387
OG0001531	Prah.g_01774	Syaa.g_02104
OG0001532	Prah.g_01252	Syaa.g_01001
OG0001533	Prah.g_00222	Syaa.g_01868
OG0001533	Prah.g_01187	Syaa.g_01857
OG0001534	Prah.g_00865	Syaa.g_01280
OG0001535	Prah.g_00853	Syaa.g_01297
OG0001536	Prah.g_00792	Syaa.g_01362
OG0001537	Prah.g_00707	Syaa.g_01112
OG0001538	Prah.g_00662	Syaa.g_01159
OG0001539	Prah.g_00559	Syaa.g_01085
OG0001540	Prah.g_02255	Syaa.g_02420
OG0001541	Prah.g_02318	Syaa.g_02490
OG0001542	Prah.g_02335	Syaa.g_02499
OG0001543	Prah.g_02414	Syaa.g_02547
OG0001544	Prah.g_02514	Syaa.g_02618
OG0001545	Prah.g_02572	Syaa.g_02723
OG0001556	Prah.g_01158, Prah.g_01157	Syaa.g_01008
OG0001558	Prah.g_00021	Syaa.g_00022
OG0001559	Prah.g_01902	Syaa.g_02386
OG0001560	Prah.g_01889	Syaa.g_02372
OG0001561	Prah.g_00859	Syaa.g_01291
OG0001562	Prah.g_00845	Syaa.g_01305
OG0001563	Prah.g_01996	Syaa.g_02250
OG0001572	Prah.g_01101	Syaa.g_01180
OG0001574	Prah.g_01456	Syaa.g_01938
OG0001575	Prah.g_01450	Syaa.g_01933
OG0001577	Prah.g_01326	Syaa.g_00765
OG0001578	Prah.g_00939, Prah.g_01150	Syaa.g_01036
OG0001579	Prah.g_01953	Syaa.g_02207
OG0001580	Prah.g_02479	Syaa.g_02580
OG0001588	Prah.g_02223	Syaa.g_00168
OG0001589	Prah.g_01735	Syaa.g_00664
OG0001591	Prah.g_00552	Syaa.g_01078
OG0001592	Prah.g_02480	Syaa.g_02581
OG0001614	Prah.g_00158	Syaa.g_00130
OG0001616	Prah.g_01261	Syaa.g_01024
OG0001617	Prah.g_00989	Syaa.g_00901
OG0001618	Prah.g_00877	Syaa.g_01254
OG0001619	Prah.g_00782	Syaa.g_01374
OG0001620	Prah.g_01924	Syaa.g_02169
OG0001621	Prah.g_02097	Syaa.g_00300
OG0001622	Prah.g_02581	Syaa.g_02733
OG0001627	Prah.g_01613	Syaa.g_00629
OG0001634	Prah.g_00447	Syaa.g_01073
OG0001635	Prah.g_01206	Syaa.g_00094
OG0001636	Prah.g_00043	Syaa.g_00043
OG0001637	Prah.g_01751	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001638	Prah.g_01691	Syaa.g_00538
OG0001639	Prah.g_01616	Syaa.g_00626
OG0001640	Prah.g_00902	Syaa.g_00862
OG0001641	Prah.g_00827	Syaa.g_01321
OG0001642	Prah.g_00580	Syaa.g_00814
OG0001643	Prah.g_00496	Syaa.g_01628
OG0001652	Prah.g_00019	Syaa.g_00018
OG0001653	Prah.g_01878	Syaa.g_02360
OG0001654	Prah.g_01614	Syaa.g_00628
OG0001655	Prah.g_02423, Prah.g_00214	Syaa.g_01723, Syaa.g_01223
OG0001656	Prah.g_01954	Syaa.g_02209
OG0001657	Prah.g_02293	Syaa.g_02464
OG0001658	Prah.g_02489	Syaa.g_02591
OG0001671	Prah.g_02407	Syaa.g_02552
OG0001672	Prah.g_01855, Prah.g_01853	Syaa.g_00339
OG0001673	Prah.g_01783	Syaa.g_02114
OG0001675	Prah.g_00841, Prah.g_00843	Syaa.g_01307
OG0001677	Prah.g_01964	Syaa.g_02223, Syaa.g_01003
OG0001678	Prah.g_02069	Syaa.g_02348
OG0001691	Prah.g_00742	Syaa.g_01665
OG0001692	Prah.g_00413	Syaa.g_01769
OG0001693	Prah.g_00212	Syaa.g_00880
OG0001694	Prah.g_02136	Syaa.g_00260
OG0001695	Prah.g_02568	Syaa.g_02708
OG0001703	Prah.g_01574	Syaa.g_02057
OG0001712	Prah.g_00612	Syaa.g_01487
OG0001715	Prah.g_01165	Syaa.g_01563
OG0001716	Prah.g_00584	Syaa.g_00817
OG0001729	Prah.g_01769	Syaa.g_02100
OG0001730	Prah.g_01766	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Prah.g_01630	Syaa.g_00599
OG0001732	Prah.g_01267	Syaa.g_00984
OG0001734	Prah.g_00582	Syaa.g_00816
OG0001735	Prah.g_00461	Syaa.g_01060
OG0001737	Prah.g_02154	Syaa.g_00241
OG0001738	Prah.g_02185	Syaa.g_00204
OG0001739	Prah.g_02566	Syaa.g_02706
OG0001740	Prah.g_02571	Syaa.g_02720
OG0001747	Prah.g_02276	Syaa.g_02442
OG0001749	Prah.g_02203	Syaa.g_00186
OG0001750	Prah.g_01876	Syaa.g_02358
OG0001751	Prah.g_01784	Syaa.g_02115
OG0001752	Prah.g_01763	Syaa.g_00639
OG0001753	Prah.g_01757	Syaa.g_00646
OG0001754	Prah.g_01754	Syaa.g_00647
OG0001755	Prah.g_01522	Syaa.g_02006
OG0001761	Prah.g_00944	Syaa.g_01679
OG0001762	Prah.g_00834	Syaa.g_01314
OG0001763	Prah.g_00822, Prah.g_00823	Syaa.g_01327
OG0001764	Prah.g_00748	Syaa.g_01412
OG0001766	Prah.g_02161	Syaa.g_00230
OG0001767	Prah.g_02216	Syaa.g_00179
OG0001783	Prah.g_00153	Syaa.g_00126
OG0001784	Prah.g_01871	Syaa.g_02354
OG0001785	Prah.g_01753	Syaa.g_00648
OG0001786	Prah.g_01646	Syaa.g_00581
OG0001787	Prah.g_01502	Syaa.g_01981
OG0001788	Prah.g_01499	Syaa.g_01978
OG0001789	Prah.g_01363	Syaa.g_00736
OG0001790	Prah.g_01334	Syaa.g_00760
OG0001792	Prah.g_01274	Syaa.g_00977
OG0001794	Prah.g_01129	Syaa.g_01283
OG0001796	Prah.g_00847	Syaa.g_01303
OG0001797	Prah.g_00775	Syaa.g_01382
OG0001798	Prah.g_00520	Syaa.g_01655
OG0001799	Prah.g_00479	Syaa.g_01617
OG0001800	Prah.g_00429	Syaa.g_01750
OG0001801	Prah.g_00422	Syaa.g_01759
OG0001803	Prah.g_00236	Syaa.g_00709
OG0001804	Prah.g_00207	Syaa.g_02147
OG0001805	Prah.g_02088	Syaa.g_00305
OG0001806	Prah.g_02125	Syaa.g_00272
OG0001807	Prah.g_02218	Syaa.g_00176
OG0001808	Prah.g_02226	Syaa.g_00163
OG0001810	Prah.g_02267	Syaa.g_02432
OG0001811	Prah.g_02325	Syaa.g_02497
OG0001812	Prah.g_02481	Syaa.g_02582
OG0001813	Prah.g_02535	Syaa.g_02646
OG0001814	Prah.g_02590	Syaa.g_02744
OG0001815	Prah.g_02599	Syaa.g_02753
OG0001816	Prah.g_00554	Syaa.g_01082
OG0001838	Prah.g_00009	Syaa.g_00008
OG0001839	Prah.g_00039	Syaa.g_00039
OG0001840	Prah.g_00056	Syaa.g_00056
OG0001841	Prah.g_00064	Syaa.g_00063
OG0001842	Prah.g_00139	Syaa.g_00634
OG0001843	Prah.g_00159	Syaa.g_00131
OG0001844	Prah.g_00160	Syaa.g_00132
OG0001845	Prah.g_00162	Syaa.g_00133
OG0001846	Prah.g_00184	Syaa.g_02408
OG0001847	Prah.g_00186	Syaa.g_02406
OG0001848	Prah.g_00190	Syaa.g_02402
OG0001849	Prah.g_01865	Syaa.g_00328
OG0001850	Prah.g_01858	Syaa.g_00337
OG0001851	Prah.g_01848	Syaa.g_00343
OG0001852	Prah.g_01847	Syaa.g_00344
OG0001853	Prah.g_01840	Syaa.g_00351
OG0001854	Prah.g_01780	Syaa.g_02109
OG0001856	Prah.g_01650	Syaa.g_00575
OG0001857	Prah.g_01647	Syaa.g_00578
OG0001858	Prah.g_01626	Syaa.g_00606
OG0001859	Prah.g_01585	Syaa.g_02069
OG0001860	Prah.g_01573	Syaa.g_02055
OG0001861	Prah.g_01559	Syaa.g_02044
OG0001862	Prah.g_01547	Syaa.g_02033
OG0001863	Prah.g_01542	Syaa.g_02028
OG0001864	Prah.g_01487	Syaa.g_01969
OG0001865	Prah.g_01420	Syaa.g_01901
OG0001866	Prah.g_01395	Syaa.g_01878
OG0001867	Prah.g_01386	Syaa.g_01681
OG0001868	Prah.g_01366	Syaa.g_00732
OG0001869	Prah.g_01327	Syaa.g_00764
OG0001870	Prah.g_01319	Syaa.g_00773
OG0001871	Prah.g_01314	Syaa.g_00778
OG0001872	Prah.g_01281	Syaa.g_00970
OG0001873	Prah.g_01260	Syaa.g_01023
OG0001874	Prah.g_01241	Syaa.g_01026
OG0001877	Prah.g_00979	Syaa.g_00908
OG0001878	Prah.g_00838	Syaa.g_01310
OG0001879	Prah.g_00831	Syaa.g_01316
OG0001880	Prah.g_00799	Syaa.g_01352
OG0001881	Prah.g_00798	Syaa.g_01354
OG0001882	Prah.g_00778	Syaa.g_01379
OG0001883	Prah.g_00774	Syaa.g_01384
OG0001884	Prah.g_00764	Syaa.g_01393
OG0001885	Prah.g_00753	Syaa.g_01407
OG0001886	Prah.g_00749	Syaa.g_01411
OG0001887	Prah.g_00723	Syaa.g_01103
OG0001888	Prah.g_00682	Syaa.g_01131
OG0001889	Prah.g_00653	Syaa.g_01186
OG0001890	Prah.g_00590	Syaa.g_00825
OG0001891	Prah.g_00586	Syaa.g_00821
OG0001892	Prah.g_00573	Syaa.g_00809
OG0001893	Prah.g_00519	Syaa.g_01654
OG0001894	Prah.g_00502	Syaa.g_01634, Syaa.g_01635
OG0001895	Prah.g_00426	Syaa.g_01756
OG0001896	Prah.g_00220	Syaa.g_00697
OG0001897	Prah.g_01931	Syaa.g_02172
OG0001898	Prah.g_01947	Syaa.g_02188
OG0001899	Prah.g_02006	Syaa.g_02261
OG0001900	Prah.g_02109	Syaa.g_00287
OG0001901	Prah.g_02110	Syaa.g_00286
OG0001902	Prah.g_02141	Syaa.g_00255
OG0001903	Prah.g_02150	Syaa.g_00246
OG0001904	Prah.g_02220	Syaa.g_00173
OG0001905	Prah.g_02228	Syaa.g_00161
OG0001906	Prah.g_02256	Syaa.g_02421
OG0001907	Prah.g_02272	Syaa.g_02441
OG0001908	Prah.g_02319	Syaa.g_02492
OG0001909	Prah.g_02340	Syaa.g_02503
OG0001910	Prah.g_02401	Syaa.g_02555
OG0001912	Prah.g_02500	Syaa.g_02602
OG0001913	Prah.g_02502	Syaa.g_02604
OG0001914	Prah.g_02529, Prah.g_02530	Syaa.g_01033
OG0001915	Prah.g_01199	Syaa.g_02750
OG0001929	Prah.g_00072	Syaa.g_00070
OG0001930	Prah.g_00140	Syaa.g_00633
OG0001931	Prah.g_00141	Syaa.g_00632
OG0001933	Prah.g_01900	Syaa.g_02383
OG0001934	Prah.g_01885	Syaa.g_02368
OG0001935	Prah.g_01845	Syaa.g_00346
OG0001936	Prah.g_01813	Syaa.g_01533
OG0001937	Prah.g_01638	Syaa.g_00591
OG0001939	Prah.g_01477	Syaa.g_00912
OG0001940	Prah.g_01436	Syaa.g_01914
OG0001941	Prah.g_01371	Syaa.g_00727
OG0001943	Prah.g_01308	Syaa.g_01465
OG0001944	Prah.g_01207	Syaa.g_01433
OG0001946	Prah.g_00984	Syaa.g_00907
OG0001947	Prah.g_00900	Syaa.g_00859
OG0001948	Prah.g_00825	Syaa.g_01325
OG0001949	Prah.g_00809	Syaa.g_01344
OG0001950	Prah.g_00807	Syaa.g_01346
OG0001951	Prah.g_00797	Syaa.g_01355
OG0001952	Prah.g_00777	Syaa.g_01380
OG0001953	Prah.g_00776	Syaa.g_01381
OG0001954	Prah.g_00626	Syaa.g_01438
OG0001957	Prah.g_00514	Syaa.g_01649
OG0001958	Prah.g_00458	Syaa.g_01062
OG0001960	Prah.g_00330, Prah.g_00329	Syaa.g_01835
OG0001961	Prah.g_00307	Syaa.g_01847
OG0001964	Prah.g_02057	Syaa.g_02335
OG0001965	Prah.g_02096	Syaa.g_01602
OG0001966	Prah.g_02104	Syaa.g_00292
OG0001967	Prah.g_02106	Syaa.g_00290
OG0001968	Prah.g_02107	Syaa.g_00289
OG0001969	Prah.g_02169	Syaa.g_00224
OG0001970	Prah.g_02258	Syaa.g_02423
OG0001971	Prah.g_02338	Syaa.g_02501
OG0001972	Prah.g_02389	Syaa.g_02567
OG0001974	Prah.g_02487	Syaa.g_02587
OG0001975	Prah.g_02528	Syaa.g_01032
OG0001976	Prah.g_02531	Syaa.g_01034
OG0001995	Prah.g_01492	Syaa.g_00925
OG0001996	Prah.g_00035	Syaa.g_00036
OG0001997	Prah.g_01874	Syaa.g_02356
OG0001999	Prah.g_01721	Syaa.g_00675
OG0002000	Prah.g_01520	Syaa.g_02004
OG0002002	Prah.g_01280	Syaa.g_00971
OG0002006	Prah.g_00899	Syaa.g_00858
OG0002007	Prah.g_00898	Syaa.g_00857
OG0002008	Prah.g_00836	Syaa.g_01312
OG0002009	Prah.g_00704	Syaa.g_01114
OG0002010	Prah.g_00373	Syaa.g_01804
OG0002011	Prah.g_00211	Syaa.g_02141
OG0002012	Prah.g_01974	Syaa.g_01427
OG0002013	Prah.g_02189	Syaa.g_02151
OG0002014	Prah.g_02202	Syaa.g_00187
OG0002015	Prah.g_02215	Syaa.g_00182
OG0002016	Prah.g_02408	Syaa.g_02551
OG0002017	Prah.g_02545	Syaa.g_02656
OG0002038	Prah.g_01312	Syaa.g_00779
OG0002040	Prah.g_01299	Syaa.g_00793
OG0002044	Prah.g_00607	Syaa.g_00842
OG0002045	Prah.g_00305	Syaa.g_01850
OG0002047	Prah.g_00203	Syaa.g_02152
OG0002048	Prah.g_01967	Syaa.g_02228
OG0002049	Prah.g_02049	Syaa.g_02325
OG0002050	Prah.g_02116	Syaa.g_00281
OG0002051	Prah.g_02317	Syaa.g_02489
OG0002063	Prah.g_01054	Syaa.g_00949
OG0002113	Prah.g_00040	Syaa.g_00040
OG0002115	Prah.g_01669	Syaa.g_00561
OG0002117	Prah.g_01306	Syaa.g_00784
OG0002118	Prah.g_01269	Syaa.g_01181, Syaa.g_01227
OG0002119	Prah.g_01242	Syaa.g_02546
OG0002120	Prah.g_01197	Syaa.g_01440
OG0002121	Prah.g_01107	Syaa.g_01513
