Orthogroup	Prah	Syas
OG0001194	Prah.g_02550	Syas.g_01953
OG0001195	Prah.g_02551	Syas.g_01954
OG0001196	Prah.g_02587	Syas.g_02010
OG0001197	Prah.g_02589	Syas.g_02012
OG0001198	Prah.g_02601	Syas.g_02031
OG0001199	Prah.g_01844	Syas.g_02516
OG0001200	Prah.g_01846	Syas.g_02514
OG0001201	Prah.g_01898	Syas.g_02419
OG0001202	Prah.g_02359	Syas.g_02270
OG0001204	Prah.g_02077	Syas.g_01687
OG0001205	Prah.g_00240	Syas.g_02745
OG0001207	Prah.g_01575	Syas.g_01260
OG0001208	Prah.g_01564	Syas.g_01251
OG0001209	Prah.g_01498	Syas.g_00065
OG0001210	Prah.g_01484	Syas.g_00761
OG0001211	Prah.g_01467	Syas.g_00788
OG0001212	Prah.g_01407	Syas.g_00847
OG0001213	Prah.g_00510	Syas.g_00100
OG0001214	Prah.g_00499	Syas.g_00744
OG0001215	Prah.g_00973	Syas.g_02245
OG0001217	Prah.g_01447	Syas.g_01397, Syas.g_02493
OG0001218	Prah.g_00356	Syas.g_01309
OG0001219	Prah.g_00755	Syas.g_00399
OG0001220	Prah.g_00575	Syas.g_02447
OG0001221	Prah.g_00715	Syas.g_02669
OG0001222	Prah.g_02517	Syas.g_00448
OG0001223	Prah.g_00824	Syas.g_00541
OG0001224	Prah.g_00911	Syas.g_01015
OG0001225	Prah.g_00913	Syas.g_01017
OG0001226	Prah.g_01192	Syas.g_02506
OG0001227	Prah.g_01601	Syas.g_00824
OG0001228	Prah.g_01278	Syas.g_02195
OG0001229	Prah.g_01663	Syas.g_00285
OG0001230	Prah.g_00418	Syas.g_02806
OG0001231	Prah.g_00018	Syas.g_02050
OG0001232	Prah.g_01704	Syas.g_02649
OG0001233	Prah.g_01732	Syas.g_02592
OG0001234	Prah.g_02055	Syas.g_01310
OG0001235	Prah.g_02047	Syas.g_01646
OG0001236	Prah.g_02235	Syas.g_02191
OG0001237	Prah.g_02240	Syas.g_02187
OG0001238	Prah.g_02504	Syas.g_01901
OG0001239	Prah.g_01841	Syas.g_02519
OG0001240	Prah.g_01881	Syas.g_02435
OG0001241	Prah.g_01891	Syas.g_02427
OG0001242	Prah.g_00185	Syas.g_02398
OG0001243	Prah.g_02251	Syas.g_02391
OG0001244	Prah.g_02279	Syas.g_02370
OG0001245	Prah.g_01181	Syas.g_00524
OG0001246	Prah.g_01537	Syas.g_01224, Syas.g_01829
OG0001249	Prah.g_01946	Syas.g_01547
OG0001250	Prah.g_00597	Syas.g_00239
OG0001252	Prah.g_00906	Syas.g_00994
OG0001253	Prah.g_01176	Syas.g_00143
OG0001255	Prah.g_01037	Syas.g_00492
OG0001256	Prah.g_01658	Syas.g_02698
OG0001258	Prah.g_01671	Syas.g_02688
OG0001259	Prah.g_01730	Syas.g_02594
OG0001260	Prah.g_01761	Syas.g_02572
OG0001261	Prah.g_02004	Syas.g_01599
OG0001262	Prah.g_00060	Syas.g_02091
OG0001263	Prah.g_02253	Syas.g_02388
OG0001265	Prah.g_00187	Syas.g_02399
OG0001266	Prah.g_02363	Syas.g_02266
OG0001267	Prah.g_02134	Syas.g_01753
OG0001268	Prah.g_01934	Syas.g_01535
OG0001269	Prah.g_00579	Syas.g_00510
OG0001270	Prah.g_00228	Syas.g_01499
OG0001271	Prah.g_00309	Syas.g_01336
OG0001272	Prah.g_01560	Syas.g_01247
OG0001273	Prah.g_00506	Syas.g_00751
OG0001274	Prah.g_02393	Syas.g_01849
OG0001275	Prah.g_00837	Syas.g_00554
OG0001276	Prah.g_00855	Syas.g_00215
OG0001277	Prah.g_02573	Syas.g_00110
OG0001278	Prah.g_01284	Syas.g_01074
OG0001279	Prah.g_00431	Syas.g_02792
OG0001280	Prah.g_01361	Syas.g_01095
OG0001281	Prah.g_01370	Syas.g_02845
OG0001286	Prah.g_01990	Syas.g_01585
OG0001287	Prah.g_00148	Syas.g_00136
OG0001288	Prah.g_00130	Syas.g_02144
OG0001290	Prah.g_01890	Syas.g_02428
OG0001291	Prah.g_02263	Syas.g_02378
OG0001292	Prah.g_02083	Syas.g_01693
OG0001293	Prah.g_02108	Syas.g_01720
OG0001294	Prah.g_00443	Syas.g_00692
OG0001295	Prah.g_01481	Syas.g_00770
OG0001296	Prah.g_01531	Syas.g_01217
OG0001297	Prah.g_01527	Syas.g_01213
OG0001298	Prah.g_01435	Syas.g_00829
OG0001303	Prah.g_00756	Syas.g_00400
OG0001307	Prah.g_00326	Syas.g_01923
OG0001308	Prah.g_00396	Syas.g_02830
OG0001309	Prah.g_01521	Syas.g_00003
OG0001310	Prah.g_01693	Syas.g_02666
OG0001311	Prah.g_00857	Syas.g_00213
OG0001312	Prah.g_00766	Syas.g_00414
OG0001319	Prah.g_02124	Syas.g_01736
OG0001323	Prah.g_01518	Syas.g_00006
OG0001326	Prah.g_02557	Syas.g_01960, Syas.g_01961
OG0001327	Prah.g_00555	Syas.g_00687
OG0001329	Prah.g_01213	Syas.g_00773
OG0001330	Prah.g_01354	Syas.g_02865
OG0001331	Prah.g_01581	Syas.g_01267
OG0001333	Prah.g_01726	Syas.g_02598
OG0001336	Prah.g_02583	Syas.g_02003
OG0001337	Prah.g_01950	Syas.g_01548
OG0001339	Prah.g_01893	Syas.g_02425
OG0001347	Prah.g_00082	Syas.g_01950
OG0001348	Prah.g_02412	Syas.g_00119
OG0001351	Prah.g_00256	Syas.g_01280
OG0001353	Prah.g_00606	Syas.g_00228
OG0001354	Prah.g_00813	Syas.g_00526
OG0001355	Prah.g_00710	Syas.g_01057
OG0001356	Prah.g_02519	Syas.g_01715
OG0001358	Prah.g_00527	Syas.g_00122
OG0001360	Prah.g_01240	Syas.g_01130
OG0001361	Prah.g_01294	Syas.g_01135
OG0001365	Prah.g_02495	Syas.g_01886
OG0001366	Prah.g_00319, Prah.g_01702	Syas.g_02655
OG0001371	Prah.g_01789	Syas.g_02499
OG0001373	Prah.g_02556	Syas.g_01959
OG0001374	Prah.g_02564	Syas.g_01968
OG0001376	Prah.g_02511	Syas.g_00468
OG0001377	Prah.g_02510	Syas.g_00467
OG0001378	Prah.g_00223	Syas.g_01500
OG0001379	Prah.g_01356	Syas.g_02861
OG0001380	Prah.g_00571	Syas.g_00126
OG0001383	Prah.g_01771	Syas.g_00522
OG0001385	Prah.g_02553	Syas.g_01956
OG0001386	Prah.g_02554	Syas.g_01957
OG0001387	Prah.g_02555	Syas.g_01958
OG0001388	Prah.g_02558	Syas.g_01962
OG0001389	Prah.g_02559	Syas.g_01963
OG0001390	Prah.g_02560	Syas.g_01964
OG0001391	Prah.g_02561	Syas.g_01965
OG0001392	Prah.g_02562	Syas.g_01966
OG0001393	Prah.g_02563	Syas.g_01967
OG0001394	Prah.g_00700	Syas.g_00627
OG0001395	Prah.g_00868	Syas.g_00195
OG0001396	Prah.g_00081, Prah.g_00099	Syas.g_01949
OG0001398	Prah.g_01180	Syas.g_02481
OG0001401	Prah.g_00602	Syas.g_00233
OG0001402	Prah.g_00522	Syas.g_00112
OG0001403	Prah.g_00037	Syas.g_02069
OG0001406	Prah.g_02512	Syas.g_00469
OG0001409	Prah.g_01307	Syas.g_00154
OG0001412	Prah.g_00083	Syas.g_01951
OG0001416	Prah.g_01367	Syas.g_01061
OG0001418	Prah.g_02051	Syas.g_01177
OG0001423	Prah.g_01078	Syas.g_02532
OG0001433	Prah.g_01162	Syas.g_01398
OG0001435	Prah.g_00737	Syas.g_00678
OG0001438	Prah.g_02149	Syas.g_01767
OG0001441	Prah.g_01516	Syas.g_00008
OG0001443	Prah.g_01664	Syas.g_01910
OG0001444	Prah.g_00137	Syas.g_02442
OG0001444	Prah.g_01875	Syas.g_02439
OG0001449	Prah.g_01806	Syas.g_02567
OG0001450	Prah.g_00965	Syas.g_02208, Syas.g_00474
OG0001451	Prah.g_00866	Syas.g_02342, Syas.g_02343
OG0001452	Prah.g_01220	Syas.g_01700
OG0001460	Prah.g_01161	Syas.g_01399
OG0001461	Prah.g_00260	Syas.g_00566
OG0001475	Prah.g_00121	Syas.g_02120
OG0001477	Prah.g_01020	Syas.g_00934
OG0001478	Prah.g_00303	Syas.g_01345, Syas.g_01344
OG0001479	Prah.g_01936	Syas.g_01537
OG0001484	Prah.g_00892	Syas.g_00166, Syas.g_00167
OG0001488	Prah.g_01301	Syas.g_01142
OG0001489	Prah.g_01979	Syas.g_01574
OG0001494	Prah.g_00111	Syas.g_02633
OG0001495	Prah.g_02045	Syas.g_01641
OG0001496	Prah.g_01016	Syas.g_00936
OG0001497	Prah.g_01019	Syas.g_00935
OG0001498	Prah.g_00206	Syas.g_01511
OG0001505	Prah.g_00100	Syas.g_02135
OG0001508	Prah.g_00118	Syas.g_02114
OG0001510	Prah.g_00143	Syas.g_02151
OG0001511	Prah.g_01906	Syas.g_02413
OG0001512	Prah.g_01775	Syas.g_02559
OG0001514	Prah.g_01015	Syas.g_00937
OG0001515	Prah.g_00978	Syas.g_00734
OG0001516	Prah.g_00453	Syas.g_00703
OG0001517	Prah.g_01939	Syas.g_01540
OG0001518	Prah.g_02506	Syas.g_01903
OG0001519	Prah.g_02515	Syas.g_01912
OG0001527	Prah.g_01453	Syas.g_00803
OG0001528	Prah.g_00120	Syas.g_02116
OG0001529	Prah.g_00050	Syas.g_02082
OG0001530	Prah.g_01903	Syas.g_02415
OG0001531	Prah.g_01774	Syas.g_02560
OG0001532	Prah.g_01252	Syas.g_01113
OG0001533	Prah.g_01187	Syas.g_00476
OG0001534	Prah.g_00865	Syas.g_00198
OG0001535	Prah.g_00853	Syas.g_00218
OG0001536	Prah.g_00792	Syas.g_00456
OG0001537	Prah.g_00707	Syas.g_00651
OG0001538	Prah.g_00662	Syas.g_00591
OG0001539	Prah.g_00559	Syas.g_00683
OG0001540	Prah.g_02255	Syas.g_02386
OG0001541	Prah.g_02318	Syas.g_02316
OG0001542	Prah.g_02335	Syas.g_02294
OG0001543	Prah.g_02414	Syas.g_02230
OG0001544	Prah.g_02514	Syas.g_01911
OG0001545	Prah.g_02572	Syas.g_01982
OG0001555	Prah.g_01817	Syas.g_00654
OG0001556	Prah.g_01158, Prah.g_01157	Syas.g_01679
OG0001558	Prah.g_00021	Syas.g_02053
OG0001559	Prah.g_01902	Syas.g_02416
OG0001560	Prah.g_01889	Syas.g_02429
OG0001561	Prah.g_00859	Syas.g_00211
OG0001562	Prah.g_00845	Syas.g_00560
OG0001563	Prah.g_01996	Syas.g_01590
OG0001565	Prah.g_00621	Syas.g_00351
OG0001574	Prah.g_01456	Syas.g_00801
OG0001575	Prah.g_01450	Syas.g_00806
OG0001576	Prah.g_01379	Syas.g_02834
OG0001577	Prah.g_01326	Syas.g_01189
OG0001578	Prah.g_00939, Prah.g_01150	Syas.g_01979
OG0001580	Prah.g_02479	Syas.g_01875
OG0001589	Prah.g_01735	Syas.g_02589
OG0001590	Prah.g_00578	Syas.g_00752
OG0001591	Prah.g_00552	Syas.g_00690
OG0001592	Prah.g_02480	Syas.g_01877
OG0001614	Prah.g_00158	Syas.g_02165
OG0001615	Prah.g_01475	Syas.g_00778
OG0001616	Prah.g_01261	Syas.g_01127
OG0001617	Prah.g_00989	Syas.g_00076
OG0001618	Prah.g_00877	Syas.g_00185
OG0001619	Prah.g_00782	Syas.g_00445
OG0001620	Prah.g_01924	Syas.g_01528
OG0001621	Prah.g_02097	Syas.g_01702
OG0001622	Prah.g_02581	Syas.g_02002
OG0001627	Prah.g_01613	Syas.g_01474
OG0001634	Prah.g_00447	Syas.g_00697
OG0001635	Prah.g_01421, Prah.g_01206	Syas.g_02140
OG0001636	Prah.g_00043	Syas.g_02075
OG0001637	Prah.g_01751	Syas.g_02242, Syas.g_02547
OG0001638	Prah.g_01691	Syas.g_02670
OG0001639	Prah.g_01616	Syas.g_01477
OG0001640	Prah.g_00902	Syas.g_00989
OG0001641	Prah.g_00827	Syas.g_00545
OG0001643	Prah.g_00496	Syas.g_00741
OG0001652	Prah.g_00019	Syas.g_02051
OG0001653	Prah.g_01878	Syas.g_02436
OG0001654	Prah.g_01614	Syas.g_01475
OG0001655	Prah.g_02423, Prah.g_00214	Syas.g_01854
OG0001657	Prah.g_02293	Syas.g_02355
OG0001671	Prah.g_02407	Syas.g_01830
OG0001672	Prah.g_01854, Prah.g_01852, Prah.g_01855, Prah.g_01853	Syas.g_02508
OG0001673	Prah.g_01783	Syas.g_02551
OG0001674	Prah.g_01755, Prah.g_01756	Syas.g_01745, Syas.g_01744, Syas.g_02533
OG0001675	Prah.g_00841, Prah.g_00843	Syas.g_00558
OG0001677	Prah.g_01964	Syas.g_01563
OG0001678	Prah.g_02069	Syas.g_01666
OG0001692	Prah.g_00413	Syas.g_02810
OG0001693	Prah.g_00212	Syas.g_01022
OG0001694	Prah.g_02136	Syas.g_01755
OG0001695	Prah.g_02568	Syas.g_01980
OG0001703	Prah.g_01574	Syas.g_01259
OG0001715	Prah.g_01165	Syas.g_01409
OG0001716	Prah.g_00584	Syas.g_00512
OG0001726	Prah.g_00745	Syas.g_00337
OG0001729	Prah.g_01769	Syas.g_02564
OG0001730	Prah.g_01766	Syas.g_00954
OG0001731	Prah.g_01630	Syas.g_02729
OG0001732	Prah.g_01267	Syas.g_02021, Syas.g_01088
OG0001735	Prah.g_00461	Syas.g_00711
OG0001736	Prah.g_01944	Syas.g_00737
OG0001737	Prah.g_02154	Syas.g_01777
OG0001738	Prah.g_02185	Syas.g_01792
OG0001739	Prah.g_02566	Syas.g_01978
OG0001748	Prah.g_02405	Syas.g_01832
OG0001749	Prah.g_02203	Syas.g_02217
OG0001750	Prah.g_01876	Syas.g_02438
OG0001751	Prah.g_01784	Syas.g_02550
OG0001752	Prah.g_01763	Syas.g_02570
OG0001753	Prah.g_01757	Syas.g_00364
OG0001754	Prah.g_01754	Syas.g_02545, Syas.g_02244
OG0001755	Prah.g_01522	Syas.g_01208
OG0001761	Prah.g_00944	Syas.g_01040
OG0001762	Prah.g_00834	Syas.g_00552
OG0001763	Prah.g_00822, Prah.g_00823	Syas.g_00540
OG0001764	Prah.g_00748	Syas.g_00374
OG0001766	Prah.g_02161	Syas.g_01870
OG0001783	Prah.g_00153	Syas.g_02159
OG0001784	Prah.g_01871	Syas.g_02445
OG0001786	Prah.g_01646	Syas.g_02710
OG0001787	Prah.g_01502	Syas.g_00060
OG0001788	Prah.g_01499	Syas.g_00064
OG0001789	Prah.g_01363	Syas.g_02855
OG0001790	Prah.g_01334	Syas.g_01195
OG0001792	Prah.g_01274	Syas.g_01083
OG0001794	Prah.g_01129	Syas.g_00201
OG0001796	Prah.g_00847	Syas.g_00227
OG0001797	Prah.g_00775	Syas.g_02249
OG0001798	Prah.g_00520	Syas.g_00108
OG0001800	Prah.g_00429	Syas.g_00955
OG0001801	Prah.g_00422	Syas.g_02801
OG0001803	Prah.g_00236	Syas.g_02741
OG0001804	Prah.g_00207	Syas.g_01510
OG0001805	Prah.g_02088	Syas.g_00304
OG0001806	Prah.g_02125	Syas.g_01737
OG0001808	Prah.g_02226	Syas.g_02210
OG0001811	Prah.g_02325	Syas.g_02297
OG0001812	Prah.g_02481	Syas.g_01878
OG0001813	Prah.g_02535	Syas.g_01936
OG0001814	Prah.g_02590	Syas.g_02013
OG0001815	Prah.g_02599	Syas.g_02022
OG0001816	Prah.g_00554	Syas.g_00688
OG0001837	Prah.g_02406	Syas.g_01831
OG0001838	Prah.g_00009	Syas.g_02042
OG0001839	Prah.g_00039	Syas.g_02071
OG0001840	Prah.g_00056	Syas.g_02088
OG0001841	Prah.g_00064	Syas.g_02095
OG0001842	Prah.g_00139	Syas.g_00658
OG0001843	Prah.g_00159	Syas.g_02166
OG0001844	Prah.g_00160	Syas.g_02167
OG0001845	Prah.g_00162	Syas.g_02169
OG0001846	Prah.g_00184	Syas.g_02397
OG0001848	Prah.g_00190	Syas.g_02402
OG0001849	Prah.g_01865	Syas.g_02475
OG0001850	Prah.g_01858	Syas.g_02505
OG0001851	Prah.g_01848	Syas.g_02512
OG0001852	Prah.g_01847	Syas.g_02513
OG0001853	Prah.g_01840	Syas.g_02520
OG0001854	Prah.g_01780	Syas.g_02555
OG0001855	Prah.g_01750	Syas.g_00256, Syas.g_01747
OG0001856	Prah.g_01650	Syas.g_02706
OG0001857	Prah.g_01647	Syas.g_02709
OG0001858	Prah.g_01626	Syas.g_02734
OG0001859	Prah.g_01585	Syas.g_01271
OG0001860	Prah.g_01573	Syas.g_01257
OG0001861	Prah.g_01559	Syas.g_01246
OG0001862	Prah.g_01547	Syas.g_01233
OG0001863	Prah.g_01542	Syas.g_01229
OG0001864	Prah.g_01487	Syas.g_00092
OG0001866	Prah.g_01395	Syas.g_00862
OG0001867	Prah.g_01386	Syas.g_00866
OG0001868	Prah.g_01366	Syas.g_02851
OG0001869	Prah.g_01327	Syas.g_01190
OG0001870	Prah.g_01319	Syas.g_01180
OG0001871	Prah.g_01314	Syas.g_01173
OG0001872	Prah.g_01281	Syas.g_01078
OG0001873	Prah.g_01260	Syas.g_01126
OG0001874	Prah.g_01241	Syas.g_01129
OG0001877	Prah.g_00979	Syas.g_00735
OG0001878	Prah.g_00838	Syas.g_00555
OG0001879	Prah.g_00831	Syas.g_00550
OG0001880	Prah.g_00799	Syas.g_00465
OG0001881	Prah.g_00798	Syas.g_00464
OG0001882	Prah.g_00778	Syas.g_02252
OG0001883	Prah.g_00774	Syas.g_00423
OG0001884	Prah.g_00764	Syas.g_00412
OG0001885	Prah.g_00753	Syas.g_00395
OG0001886	Prah.g_00749	Syas.g_00375
OG0001887	Prah.g_00723	Syas.g_00661, Syas.g_00664
OG0001888	Prah.g_00682	Syas.g_00622
OG0001889	Prah.g_00653	Syas.g_00581
OG0001890	Prah.g_00590	Syas.g_00283
OG0001891	Prah.g_00586	Syas.g_00289
OG0001892	Prah.g_00573	Syas.g_00422
OG0001893	Prah.g_00519	Syas.g_00863, Syas.g_00107
OG0001894	Prah.g_00502	Syas.g_00747
OG0001895	Prah.g_00426	Syas.g_02798
OG0001896	Prah.g_00220	Syas.g_01502
OG0001897	Prah.g_01931	Syas.g_01531
OG0001898	Prah.g_01947	Syas.g_01549
OG0001899	Prah.g_02006	Syas.g_01601
OG0001900	Prah.g_02109	Syas.g_01722
OG0001901	Prah.g_02110	Syas.g_01723
OG0001902	Prah.g_02141	Syas.g_01759
OG0001903	Prah.g_02150	Syas.g_01768
OG0001904	Prah.g_02220	Syas.g_02214
OG0001905	Prah.g_02228	Syas.g_02198
OG0001906	Prah.g_02256	Syas.g_02385
OG0001908	Prah.g_02319	Syas.g_02314
OG0001909	Prah.g_02340	Syas.g_02289
OG0001910	Prah.g_02401	Syas.g_01836
OG0001912	Prah.g_02500	Syas.g_01895
OG0001913	Prah.g_02502	Syas.g_01898
OG0001914	Prah.g_02529, Prah.g_02530	Syas.g_00098
OG0001915	Prah.g_01199	Syas.g_02019
OG0001929	Prah.g_00072	Syas.g_02102
OG0001930	Prah.g_00140	Syas.g_00657
OG0001931	Prah.g_00141	Syas.g_00656
OG0001932	Prah.g_00157	Syas.g_02164
OG0001933	Prah.g_01900	Syas.g_02418
OG0001934	Prah.g_01885	Syas.g_02430
OG0001935	Prah.g_01845	Syas.g_02515
OG0001936	Prah.g_01813	Syas.g_00945
OG0001937	Prah.g_01638	Syas.g_02721
OG0001938	Prah.g_01571	Syas.g_01255
OG0001939	Prah.g_01477	Syas.g_01526
OG0001940	Prah.g_01436	Syas.g_00826
OG0001941	Prah.g_01371	Syas.g_02844
OG0001943	Prah.g_01308	Syas.g_00388
OG0001944	Prah.g_01207	Syas.g_02794
OG0001946	Prah.g_00984	Syas.g_00928
OG0001948	Prah.g_00825	Syas.g_00542
OG0001949	Prah.g_00809	Syas.g_00502
OG0001950	Prah.g_00807	Syas.g_00499
OG0001951	Prah.g_00797	Syas.g_00463
OG0001952	Prah.g_00777	Syas.g_02251
OG0001953	Prah.g_00776	Syas.g_02250
OG0001954	Prah.g_00626	Syas.g_01433
OG0001955	Prah.g_00583	Syas.g_00480
OG0001956	Prah.g_00565	Syas.g_00971
OG0001957	Prah.g_00514	Syas.g_00102
OG0001958	Prah.g_00458	Syas.g_00709
OG0001960	Prah.g_00330, Prah.g_00329	Syas.g_01313
OG0001961	Prah.g_00307	Syas.g_01338
OG0001964	Prah.g_02057	Syas.g_01653
OG0001966	Prah.g_02104	Syas.g_01710
OG0001967	Prah.g_02106	Syas.g_01712
OG0001968	Prah.g_02107	Syas.g_01713
OG0001969	Prah.g_02169	Syas.g_01818
OG0001970	Prah.g_02258	Syas.g_02383
OG0001971	Prah.g_02338	Syas.g_02291
OG0001972	Prah.g_02389	Syas.g_01853
OG0001973	Prah.g_02464	Syas.g_01862, Syas.g_01864
OG0001975	Prah.g_02528	Syas.g_00097
OG0001976	Prah.g_02531	Syas.g_00099
OG0001977	Prah.g_02542	Syas.g_01942
OG0001995	Prah.g_01492	Syas.g_00916
OG0001996	Prah.g_00035	Syas.g_02067
OG0001997	Prah.g_01874	Syas.g_02440
OG0001998	Prah.g_01748	Syas.g_00371
OG0001999	Prah.g_01721	Syas.g_02599
OG0002000	Prah.g_01520	Syas.g_00004
OG0002002	Prah.g_01280	Syas.g_01079
OG0002003	Prah.g_00976	Syas.g_00491
OG0002004	Prah.g_00966	Syas.g_01906
OG0002005	Prah.g_00963	Syas.g_00036, Syas.g_00926, Syas.g_00080
OG0002006	Prah.g_00899	Syas.g_00171
OG0002007	Prah.g_00898	Syas.g_00988
OG0002009	Prah.g_00704	Syas.g_00631
OG0002010	Prah.g_00373	Syas.g_01293
OG0002013	Prah.g_02189	Syas.g_02488
OG0002015	Prah.g_02215	Syas.g_02219
OG0002016	Prah.g_02408	Syas.g_02222
OG0002017	Prah.g_02545	Syas.g_01946
OG0002018	Prah.g_02570	Syas.g_01974
OG0002038	Prah.g_01312	Syas.g_02793
OG0002039	Prah.g_01300	Syas.g_01141
OG0002040	Prah.g_01299	Syas.g_01047
OG0002041	Prah.g_00820	Syas.g_00538
OG0002042	Prah.g_00802	Syas.g_00495
OG0002043	Prah.g_00757	Syas.g_00404
OG0002045	Prah.g_00305	Syas.g_01341
OG0002046	Prah.g_00302	Syas.g_01346
OG0002047	Prah.g_00203	Syas.g_01514
OG0002048	Prah.g_01967	Syas.g_01567
OG0002049	Prah.g_02049	Syas.g_01648
OG0002051	Prah.g_02317	Syas.g_02317
OG0002053	Prah.g_02523	Syas.g_00291
OG0002113	Prah.g_00040	Syas.g_02072
OG0002114	Prah.g_01747	Syas.g_00085
OG0002117	Prah.g_01306	Syas.g_02864
OG0002119	Prah.g_01242	Syas.g_00170
OG0002120	Prah.g_01197	Syas.g_00127
OG0002121	Prah.g_01107	Syas.g_02491
OG0002123	Prah.g_00883	Syas.g_00177
OG0002129	Prah.g_00392	Syas.g_02752
OG0002130	Prah.g_01362	Syas.g_02856
OG0002159	Prah.g_00138	Syas.g_02441
OG0002160	Prah.g_01792	Syas.g_02576
OG0002161	Prah.g_01749	Syas.g_01746
OG0002166	Prah.g_00971	Syas.g_00144, Syas.g_01056
OG0002167	Prah.g_00960	Syas.g_00168
OG0002169	Prah.g_00202	Syas.g_01515
OG0002170	Prah.g_01943	Syas.g_01545
OG0002171	Prah.g_02200	Syas.g_02220
OG0002172	Prah.g_02404	Syas.g_01833
OG0002173	Prah.g_02416	Syas.g_02232
OG0002174	Prah.g_02546	Syas.g_01947
OG0002229	Prah.g_00113	Syas.g_02128
OG0002231	Prah.g_00961	Syas.g_01444, Syas.g_00772
OG0002235	Prah.g_00690	Syas.g_00616
OG0002238	Prah.g_00469	Syas.g_00306
OG0002239	Prah.g_00355	Syas.g_00024
OG0002242	Prah.g_02201	Syas.g_02218
OG0002245	Prah.g_00210	Syas.g_02246
OG0002276	Prah.g_00933	Syas.g_00095
OG0002277	Prah.g_00075	Syas.g_02105
OG0002280	Prah.g_01511	Syas.g_00014
OG0002285	Prah.g_00769	Syas.g_00418
OG0002289	Prah.g_00301	Syas.g_01349
OG0002292	Prah.g_02351	Syas.g_02280
OG0002330	Prah.g_01018	Syas.g_00035
OG0002332	Prah.g_00470	Syas.g_00305
OG0002333	Prah.g_00468	Syas.g_00307
OG0002341	Prah.g_02465	Syas.g_01863, Syas.g_01860
OG0002343	Prah.g_02081	Syas.g_01691
OG0002382	Prah.g_01557	Syas.g_01244
OG0002390	Prah.g_02343	Syas.g_02287
OG0002394	Prah.g_02470	Syas.g_01869
OG0002429	Prah.g_01872	Syas.g_02444
OG0002430	Prah.g_01507	Syas.g_02816
OG0002431	Prah.g_01508	Syas.g_02815
OG0002440	Prah.g_00854	Syas.g_00217
OG0002443	Prah.g_00488	Syas.g_00470
OG0002444	Prah.g_00405	Syas.g_01685, Syas.g_00084
OG0002449	Prah.g_02569	Syas.g_01975
OG0002452	Prah.g_02567	Syas.g_01976
OG0002494	Prah.g_01611	Syas.g_00838
OG0002495	Prah.g_00995	Syas.g_02299
OG0002563	Prah.g_00387	Syas.g_00428
OG0002566	Prah.g_01708	Syas.g_00160
OG0002571	Prah.g_00561	Syas.g_00165
OG0002572	Prah.g_00533	Syas.g_00156
OG0002573	Prah.g_00404	Syas.g_00083
OG0002634	Prah.g_01776	Syas.g_02558
OG0002635	Prah.g_01330	Syas.g_00117
OG0002637	Prah.g_01186	Syas.g_00895
OG0002638	Prah.g_00988	Syas.g_00953
OG0002643	Prah.g_00623	Syas.g_00924
OG0002648	Prah.g_02482	Syas.g_00058
OG0002649	Prah.g_02483	Syas.g_00057
OG0002650	Prah.g_02484	Syas.g_00056
OG0002711	Prah.g_00535	Syas.g_01097
OG0002714	Prah.g_00440	Syas.g_00925
OG0002720	Prah.g_00695	Syas.g_00630
OG0002800	Prah.g_01195	Syas.g_00131
OG0002906	Prah.g_01204	Syas.g_00115
OG0002913	Prah.g_02520	Syas.g_01714
OG0002914	Prah.g_02521	Syas.g_02757
OG0003036	Prah.g_00142	Syas.g_00483
OG0003037	Prah.g_01907	Syas.g_00521
OG0003040	Prah.g_01384	Syas.g_02754
OG0003063	Prah.g_00122	Syas.g_02119
OG0003064	Prah.g_01072	Syas.g_01392
OG0003066	Prah.g_02347	Syas.g_01339
OG0003216	Prah.g_00114	Syas.g_02129
OG0003785	Prah.g_01823	Syas.g_00354
