Orthogroup	Prah	Syaq
OG0001115	Prah.g_00814	Syaq.g_02504
OG0001116	Prah.g_00815	Syaq.g_02506
OG0001117	Prah.g_00816	Syaq.g_02507
OG0001118	Prah.g_00817	Syaq.g_02508
OG0001119	Prah.g_00818	Syaq.g_02510
OG0001120	Prah.g_00821	Syaq.g_02514
OG0001122	Prah.g_00849	Syaq.g_00069
OG0001123	Prah.g_00856	Syaq.g_00061
OG0001124	Prah.g_00858	Syaq.g_00060
OG0001125	Prah.g_00860	Syaq.g_00058
OG0001126	Prah.g_00903	Syaq.g_02693
OG0001127	Prah.g_00904	Syaq.g_02692
OG0001128	Prah.g_00907	Syaq.g_02689
OG0001129	Prah.g_00908	Syaq.g_02687
OG0001130	Prah.g_00909	Syaq.g_02686
OG0001131	Prah.g_00893	Syaq.g_02284
OG0001132	Prah.g_00539	Syaq.g_01872
OG0001133	Prah.g_00521	Syaq.g_02063
OG0001134	Prah.g_02524	Syaq.g_02213
OG0001135	Prah.g_02526	Syaq.g_02212
OG0001136	Prah.g_01324	Syaq.g_00252
OG0001137	Prah.g_01305	Syaq.g_00228
OG0001138	Prah.g_01253	Syaq.g_00196
OG0001139	Prah.g_01251	Syaq.g_00194
OG0001140	Prah.g_01250	Syaq.g_00193
OG0001141	Prah.g_01249	Syaq.g_00192
OG0001142	Prah.g_01248	Syaq.g_00191
OG0001143	Prah.g_01264	Syaq.g_00182
OG0001144	Prah.g_01273	Syaq.g_00166
OG0001145	Prah.g_01353	Syaq.g_00284
OG0001146	Prah.g_01369	Syaq.g_00305
OG0001147	Prah.g_00323	Syaq.g_00438
OG0001148	Prah.g_01577	Syaq.g_01761
OG0001149	Prah.g_01578	Syaq.g_01760
OG0001150	Prah.g_01579	Syaq.g_01759
OG0001151	Prah.g_01591	Syaq.g_01746
OG0001152	Prah.g_01592	Syaq.g_01745
OG0001153	Prah.g_00366	Syaq.g_00413
OG0001154	Prah.g_00365	Syaq.g_00414
OG0001155	Prah.g_01617	Syaq.g_01739
OG0001156	Prah.g_01620	Syaq.g_01729
OG0001157	Prah.g_00538	Syaq.g_01728
OG0001158	Prah.g_01621	Syaq.g_01727
OG0001159	Prah.g_01622	Syaq.g_01726
OG0001160	Prah.g_01651	Syaq.g_01693
OG0001161	Prah.g_00541	Syaq.g_01233
OG0001162	Prah.g_01050	Syaq.g_00331
OG0001163	Prah.g_01665	Syaq.g_01685
OG0001164	Prah.g_01670	Syaq.g_01679
OG0001165	Prah.g_01673	Syaq.g_01674
OG0001166	Prah.g_01699	Syaq.g_01652
OG0001167	Prah.g_01725	Syaq.g_01039
OG0001169	Prah.g_01729	Syaq.g_01620
OG0001170	Prah.g_01731	Syaq.g_01618
OG0001171	Prah.g_01742	Syaq.g_01607
OG0001172	Prah.g_02068	Syaq.g_00690
OG0001173	Prah.g_02067	Syaq.g_00689
OG0001174	Prah.g_02059	Syaq.g_00681
OG0001175	Prah.g_02058	Syaq.g_00680
OG0001176	Prah.g_02042	Syaq.g_00656
OG0001177	Prah.g_02044	Syaq.g_00658
OG0001178	Prah.g_01682	Syaq.g_01667
OG0001179	Prah.g_02013	Syaq.g_00626
OG0001180	Prah.g_01988	Syaq.g_00600
OG0001181	Prah.g_01984	Syaq.g_00596
OG0001182	Prah.g_01976	Syaq.g_00587
OG0001183	Prah.g_01965	Syaq.g_00579
OG0001184	Prah.g_02239	Syaq.g_00995
OG0001185	Prah.g_00156	Syaq.g_01022
OG0001186	Prah.g_00088	Syaq.g_01058
OG0001187	Prah.g_00085	Syaq.g_01061
OG0001188	Prah.g_00080	Syaq.g_01065
OG0001189	Prah.g_00057	Syaq.g_01095
OG0001190	Prah.g_02490	Syaq.g_01264
OG0001191	Prah.g_02503	Syaq.g_01248
OG0001192	Prah.g_02508	Syaq.g_01242
OG0001193	Prah.g_02548	Syaq.g_01217
OG0001194	Prah.g_02550	Syaq.g_01214
OG0001195	Prah.g_02551	Syaq.g_01213
OG0001196	Prah.g_02587	Syaq.g_01169
OG0001197	Prah.g_02589	Syaq.g_01167
OG0001198	Prah.g_02601	Syaq.g_01153
OG0001199	Prah.g_01844	Syaq.g_01553
OG0001200	Prah.g_01846	Syaq.g_01551
OG0001201	Prah.g_01898	Syaq.g_01486
OG0001202	Prah.g_02359	Syaq.g_01358
OG0001204	Prah.g_02077	Syaq.g_00709
OG0001205	Prah.g_00240	Syaq.g_00491
OG0001206	Prah.g_00291	Syaq.g_00468
OG0001207	Prah.g_01575	Syaq.g_01764
OG0001208	Prah.g_01564	Syaq.g_01774
OG0001209	Prah.g_01498	Syaq.g_01841
OG0001210	Prah.g_01484	Syaq.g_01852
OG0001211	Prah.g_01467	Syaq.g_01932
OG0001212	Prah.g_01407	Syaq.g_01990
OG0001213	Prah.g_00510	Syaq.g_02072
OG0001214	Prah.g_00499	Syaq.g_02084
OG0001215	Prah.g_00973	Syaq.g_02580
OG0001216	Prah.g_00885	Syaq.g_00026
OG0001217	Prah.g_01447	Syaq.g_01885
OG0001218	Prah.g_00356	Syaq.g_00423
OG0001219	Prah.g_00755	Syaq.g_02434
OG0001220	Prah.g_00575	Syaq.g_02412
OG0001221	Prah.g_00715	Syaq.g_02300
OG0001222	Prah.g_02517	Syaq.g_02472
OG0001223	Prah.g_00824	Syaq.g_02516
OG0001224	Prah.g_00911	Syaq.g_02683
OG0001225	Prah.g_00913	Syaq.g_02681
OG0001226	Prah.g_01192	Syaq.g_01543
OG0001227	Prah.g_01601	Syaq.g_00333
OG0001230	Prah.g_00418	Syaq.g_00361
OG0001231	Prah.g_00018	Syaq.g_01133
OG0001232	Prah.g_01704	Syaq.g_01643
OG0001233	Prah.g_01732	Syaq.g_01617
OG0001234	Prah.g_02055	Syaq.g_00676
OG0001235	Prah.g_02047	Syaq.g_00665
OG0001236	Prah.g_02235	Syaq.g_00990
OG0001237	Prah.g_02240	Syaq.g_00999
OG0001238	Prah.g_02504	Syaq.g_01246
OG0001239	Prah.g_01841	Syaq.g_01556
OG0001240	Prah.g_01881	Syaq.g_01502
OG0001241	Prah.g_01891	Syaq.g_01492
OG0001243	Prah.g_02251	Syaq.g_01457
OG0001244	Prah.g_02279	Syaq.g_01430
OG0001245	Prah.g_01181	Syaq.g_01916
OG0001246	Prah.g_01537	Syaq.g_01802
OG0001248	Prah.g_00981	Syaq.g_01891
OG0001249	Prah.g_01946	Syaq.g_00563
OG0001250	Prah.g_00597	Syaq.g_02389
OG0001252	Prah.g_00906	Syaq.g_02690
OG0001253	Prah.g_01176	Syaq.g_01918
OG0001254	Prah.g_02525	Syaq.g_02214
OG0001255	Prah.g_01037	Syaq.g_02111
OG0001256	Prah.g_01658	Syaq.g_01686
OG0001258	Prah.g_01671	Syaq.g_01676
OG0001259	Prah.g_01730	Syaq.g_01619
OG0001260	Prah.g_01761	Syaq.g_01595
OG0001261	Prah.g_02004	Syaq.g_00617
OG0001262	Prah.g_00060	Syaq.g_01093
OG0001263	Prah.g_02253	Syaq.g_01454
OG0001265	Prah.g_00187	Syaq.g_01466
OG0001266	Prah.g_02363	Syaq.g_01354
OG0001267	Prah.g_02134	Syaq.g_00763
OG0001268	Prah.g_01934	Syaq.g_00553
OG0001269	Prah.g_00579	Syaq.g_01866
OG0001270	Prah.g_00228	Syaq.g_00504
OG0001271	Prah.g_00309	Syaq.g_00445
OG0001272	Prah.g_01560	Syaq.g_01778
OG0001273	Prah.g_00506	Syaq.g_02077
OG0001274	Prah.g_02393	Syaq.g_01303
OG0001275	Prah.g_00837	Syaq.g_02531
OG0001276	Prah.g_00855	Syaq.g_00062
OG0001278	Prah.g_01284	Syaq.g_00155
OG0001279	Prah.g_00431	Syaq.g_01867
OG0001280	Prah.g_01361	Syaq.g_00294
OG0001281	Prah.g_01370	Syaq.g_00306
OG0001283	Prah.g_02582	Syaq.g_01175
OG0001285	Prah.g_01709	Syaq.g_01639
OG0001286	Prah.g_01990	Syaq.g_00602
OG0001287	Prah.g_00148	Syaq.g_01030
OG0001290	Prah.g_01890	Syaq.g_01493
OG0001291	Prah.g_02263	Syaq.g_01444
OG0001293	Prah.g_02108	Syaq.g_00736
OG0001294	Prah.g_00443	Syaq.g_02252
OG0001296	Prah.g_01531	Syaq.g_01808
OG0001297	Prah.g_01527	Syaq.g_01812
OG0001298	Prah.g_01435	Syaq.g_01967
OG0001300	Prah.g_00986	Syaq.g_02589
OG0001301	Prah.g_01023	Syaq.g_02602
OG0001302	Prah.g_01802	Syaq.g_02115
OG0001303	Prah.g_00756	Syaq.g_02437
OG0001308	Prah.g_00396	Syaq.g_00385
OG0001312	Prah.g_00766	Syaq.g_02449
OG0001313	Prah.g_00300	Syaq.g_00458
OG0001313	Prah.g_00299	Syaq.g_00459
OG0001316	Prah.g_02269	Syaq.g_01437
OG0001319	Prah.g_02124	Syaq.g_00751
OG0001321	Prah.g_00253	Syaq.g_00483
OG0001322	Prah.g_00254	Syaq.g_00482
OG0001323	Prah.g_01518	Syaq.g_01820
OG0001324	Prah.g_00987	Syaq.g_02590
OG0001326	Prah.g_02557	Syaq.g_01205
OG0001327	Prah.g_00555	Syaq.g_02259
OG0001328	Prah.g_00722	Syaq.g_02280
OG0001329	Prah.g_01213	Syaq.g_02113
OG0001330	Prah.g_01354	Syaq.g_00287
OG0001331	Prah.g_01581	Syaq.g_01757
OG0001333	Prah.g_01726	Syaq.g_01622
OG0001336	Prah.g_02583	Syaq.g_01174
OG0001337	Prah.g_01950	Syaq.g_00564
OG0001347	Prah.g_00082	Syaq.g_01063
OG0001348	Prah.g_02412	Syaq.g_02703
OG0001350	Prah.g_01778	Syaq.g_01580
OG0001351	Prah.g_00256	Syaq.g_00476
OG0001352	Prah.g_01029	Syaq.g_01904
OG0001353	Prah.g_00606	Syaq.g_02379
OG0001354	Prah.g_00813	Syaq.g_02503
OG0001355	Prah.g_00710	Syaq.g_00797
OG0001356	Prah.g_02519	Syaq.g_02555
OG0001358	Prah.g_00527	Syaq.g_02056
OG0001360	Prah.g_01240	Syaq.g_00211
OG0001361	Prah.g_01294	Syaq.g_00216
OG0001365	Prah.g_02495	Syaq.g_01259
OG0001369	Prah.g_01880	Syaq.g_01503
OG0001373	Prah.g_02556	Syaq.g_01206
OG0001374	Prah.g_02564	Syaq.g_01198
OG0001378	Prah.g_00223	Syaq.g_00506
OG0001379	Prah.g_01356	Syaq.g_00289
OG0001380	Prah.g_00571	Syaq.g_01915
OG0001382	Prah.g_00891	Syaq.g_00662
OG0001383	Prah.g_01771	Syaq.g_01587
OG0001383	Prah.g_01770	Syaq.g_01588
OG0001385	Prah.g_02553	Syaq.g_01209
OG0001386	Prah.g_02554	Syaq.g_01208
OG0001387	Prah.g_02555	Syaq.g_01207
OG0001388	Prah.g_02558	Syaq.g_01204
OG0001389	Prah.g_02559	Syaq.g_01203
OG0001390	Prah.g_02560	Syaq.g_01202
OG0001391	Prah.g_02561	Syaq.g_01201
OG0001392	Prah.g_02562	Syaq.g_01200
OG0001393	Prah.g_02563	Syaq.g_01199
OG0001394	Prah.g_00700	Syaq.g_02307
OG0001395	Prah.g_00868	Syaq.g_00045
OG0001396	Prah.g_00081	Syaq.g_01064
OG0001401	Prah.g_00602	Syaq.g_02383
OG0001402	Prah.g_00522	Syaq.g_02061
OG0001409	Prah.g_01307	Syaq.g_00229
OG0001416	Prah.g_01367	Syaq.g_00303
OG0001418	Prah.g_02051	Syaq.g_00243
OG0001433	Prah.g_01162	Syaq.g_00128
OG0001434	Prah.g_00696	Syaq.g_02312
OG0001435	Prah.g_00737	Syaq.g_02265
OG0001436	Prah.g_02210	Syaq.g_00966
OG0001436	Prah.g_02217	Syaq.g_00967
OG0001438	Prah.g_02149	Syaq.g_00778
OG0001441	Prah.g_01516	Syaq.g_01822
OG0001442	Prah.g_00691	Syaq.g_02322
OG0001443	Prah.g_01664	Syaq.g_01236
OG0001444	Prah.g_00137	Syaq.g_01042
OG0001444	Prah.g_01875	Syaq.g_01508
OG0001449	Prah.g_01806	Syaq.g_00698
OG0001452	Prah.g_01220	Syaq.g_00723
OG0001460	Prah.g_01161	Syaq.g_00129
OG0001461	Prah.g_00260	Syaq.g_02163
OG0001462	Prah.g_00044	Syaq.g_01108
OG0001470	Prah.g_00119	Syaq.g_00903
OG0001475	Prah.g_00121	Syaq.g_00905
OG0001477	Prah.g_01020	Syaq.g_02599
OG0001478	Prah.g_00303	Syaq.g_00457, Syaq.g_00451
OG0001479	Prah.g_01936	Syaq.g_00555
OG0001484	Prah.g_00892	Syaq.g_02628
OG0001487	Prah.g_00357	Syaq.g_00422
OG0001488	Prah.g_01301	Syaq.g_00224
OG0001489	Prah.g_01979	Syaq.g_00591
OG0001494	Prah.g_00111	Syaq.g_00931
OG0001495	Prah.g_02045	Syaq.g_00659
OG0001496	Prah.g_01016	Syaq.g_02596
OG0001497	Prah.g_01019	Syaq.g_02598
OG0001498	Prah.g_00206	Syaq.g_00528
OG0001505	Prah.g_00100	Syaq.g_00934
OG0001508	Prah.g_00118	Syaq.g_00902
OG0001510	Prah.g_00143	Syaq.g_01034
OG0001511	Prah.g_01906	Syaq.g_01478
OG0001512	Prah.g_01775	Syaq.g_01583
OG0001513	Prah.g_00243	Syaq.g_00998
OG0001514	Prah.g_01015	Syaq.g_02595
OG0001515	Prah.g_00978	Syaq.g_02585
OG0001516	Prah.g_00453	Syaq.g_02243
OG0001517	Prah.g_01939	Syaq.g_00558
OG0001518	Prah.g_02506	Syaq.g_01244
OG0001519	Prah.g_02515	Syaq.g_01234
OG0001525	Prah.g_01202	Syaq.g_02129
OG0001527	Prah.g_01453	Syaq.g_01946
OG0001528	Prah.g_00120	Syaq.g_00904
OG0001529	Prah.g_00050	Syaq.g_01102
OG0001530	Prah.g_01903	Syaq.g_01480
OG0001531	Prah.g_01774	Syaq.g_01584
OG0001532	Prah.g_01252	Syaq.g_00195
OG0001533	Prah.g_00222	Syaq.g_00508
OG0001533	Prah.g_01187	Syaq.g_00470
OG0001534	Prah.g_00865	Syaq.g_00048
OG0001535	Prah.g_00853	Syaq.g_00065
OG0001536	Prah.g_00792	Syaq.g_02480
OG0001537	Prah.g_00707	Syaq.g_02301
OG0001538	Prah.g_00662	Syaq.g_02345
OG0001539	Prah.g_00559	Syaq.g_02261
OG0001540	Prah.g_02255	Syaq.g_01452
OG0001541	Prah.g_02318	Syaq.g_01387
OG0001542	Prah.g_02335	Syaq.g_01379
OG0001544	Prah.g_02514	Syaq.g_01235
OG0001545	Prah.g_02572	Syaq.g_01185
OG0001553	Prah.g_00411	Syaq.g_00368
OG0001556	Prah.g_01158, Prah.g_01157	Syaq.g_00202
OG0001558	Prah.g_00021	Syaq.g_01130
OG0001559	Prah.g_01902	Syaq.g_01481
OG0001560	Prah.g_01889	Syaq.g_01494
OG0001561	Prah.g_00859	Syaq.g_00059
OG0001562	Prah.g_00845	Syaq.g_00073
OG0001563	Prah.g_01996	Syaq.g_00608
OG0001565	Prah.g_00621	Syaq.g_02120
OG0001574	Prah.g_01456	Syaq.g_01944
OG0001575	Prah.g_01450	Syaq.g_01949
OG0001576	Prah.g_01379	Syaq.g_00326
OG0001577	Prah.g_01326	Syaq.g_00254
OG0001580	Prah.g_02479	Syaq.g_01275
OG0001588	Prah.g_02223	Syaq.g_00974
OG0001590	Prah.g_00578	Syaq.g_02166
OG0001591	Prah.g_00552	Syaq.g_02254
OG0001592	Prah.g_02480	Syaq.g_01274
OG0001614	Prah.g_00158	Syaq.g_01020
OG0001615	Prah.g_01475	Syaq.g_02404
OG0001616	Prah.g_01261	Syaq.g_00208
OG0001617	Prah.g_00989	Syaq.g_02593
OG0001618	Prah.g_00877	Syaq.g_00036
OG0001619	Prah.g_00782	Syaq.g_02469
OG0001620	Prah.g_01924	Syaq.g_00546
OG0001621	Prah.g_02097	Syaq.g_00724
OG0001622	Prah.g_02581	Syaq.g_01176
OG0001627	Prah.g_01613	Syaq.g_01735
OG0001634	Prah.g_00447	Syaq.g_02249
OG0001636	Prah.g_00043	Syaq.g_01109
OG0001637	Prah.g_01751	Syaq.g_01603
OG0001638	Prah.g_01691	Syaq.g_01660
OG0001639	Prah.g_01616	Syaq.g_01738
OG0001640	Prah.g_00902	Syaq.g_02695
OG0001641	Prah.g_00827	Syaq.g_02520
OG0001642	Prah.g_00580	Syaq.g_02411
OG0001643	Prah.g_00496	Syaq.g_02087
OG0001652	Prah.g_00019	Syaq.g_01132
OG0001653	Prah.g_01878	Syaq.g_01505
OG0001654	Prah.g_01614	Syaq.g_01736
OG0001657	Prah.g_02293	Syaq.g_01413
OG0001658	Prah.g_02489	Syaq.g_01265
OG0001671	Prah.g_02407	Syaq.g_01316
OG0001672	Prah.g_01855, Prah.g_01853	Syaq.g_01545
OG0001673	Prah.g_01783	Syaq.g_01569
OG0001675	Prah.g_00841, Prah.g_00843	Syaq.g_02535
OG0001677	Prah.g_01964	Syaq.g_00578
OG0001678	Prah.g_02069	Syaq.g_00691
OG0001690	Prah.g_01493, Prah.g_02437	Syaq.g_01514
OG0001692	Prah.g_00413	Syaq.g_00366
OG0001693	Prah.g_00212	Syaq.g_02678
OG0001694	Prah.g_02136	Syaq.g_00765
OG0001695	Prah.g_02568	Syaq.g_01191
OG0001703	Prah.g_01574	Syaq.g_01765
OG0001715	Prah.g_01165	Syaq.g_01875
OG0001716	Prah.g_00584	Syaq.g_02409
OG0001726	Prah.g_00745	Syaq.g_02419
OG0001729	Prah.g_01769	Syaq.g_01589
OG0001730	Prah.g_01766	Syaq.g_01591
OG0001731	Prah.g_01630	Syaq.g_01717
OG0001732	Prah.g_01267	Syaq.g_00173
OG0001734	Prah.g_00582	Syaq.g_02661
OG0001735	Prah.g_00461	Syaq.g_02236
OG0001737	Prah.g_02154	Syaq.g_00843
OG0001738	Prah.g_02185	Syaq.g_00879
OG0001739	Prah.g_02566	Syaq.g_01192
OG0001740	Prah.g_02571	Syaq.g_01188
OG0001747	Prah.g_02276	Syaq.g_01432
OG0001748	Prah.g_02405	Syaq.g_01314
OG0001749	Prah.g_02203	Syaq.g_00959
OG0001750	Prah.g_01876	Syaq.g_01507
OG0001751	Prah.g_01784	Syaq.g_01568
OG0001752	Prah.g_01763	Syaq.g_01593
OG0001753	Prah.g_01757	Syaq.g_00238
OG0001754	Prah.g_01754	Syaq.g_01598
OG0001755	Prah.g_01522	Syaq.g_01817
OG0001760	Prah.g_00977	Syaq.g_01336
OG0001761	Prah.g_00944	Syaq.g_02021
OG0001762	Prah.g_00834	Syaq.g_02528
OG0001763	Prah.g_00822, Prah.g_00823	Syaq.g_02515
OG0001764	Prah.g_00748	Syaq.g_02427
OG0001766	Prah.g_02161	Syaq.g_00854
OG0001767	Prah.g_02216	Syaq.g_00965
OG0001768	Prah.g_02342	Syaq.g_01373
OG0001783	Prah.g_00153	Syaq.g_01025
OG0001784	Prah.g_01871	Syaq.g_01512
OG0001785	Prah.g_01752, Prah.g_01753	Syaq.g_01602
OG0001786	Prah.g_01646	Syaq.g_01698
OG0001787	Prah.g_01502	Syaq.g_01837
OG0001788	Prah.g_01499	Syaq.g_01840
OG0001789	Prah.g_01363	Syaq.g_00296
OG0001790	Prah.g_01334	Syaq.g_00260
OG0001791	Prah.g_01309	Syaq.g_00231
OG0001792	Prah.g_01274	Syaq.g_00165
OG0001794	Prah.g_01129	Syaq.g_00051
OG0001796	Prah.g_00847	Syaq.g_00071
OG0001797	Prah.g_00775	Syaq.g_02461
OG0001798	Prah.g_00520	Syaq.g_02064
OG0001799	Prah.g_00479	Syaq.g_02103
OG0001800	Prah.g_00429	Syaq.g_00346
OG0001801	Prah.g_00422	Syaq.g_00356
OG0001803	Prah.g_00236	Syaq.g_00495
OG0001804	Prah.g_00207	Syaq.g_00527
OG0001805	Prah.g_02088	Syaq.g_00719
OG0001806	Prah.g_02125	Syaq.g_00752
OG0001807	Prah.g_02218	Syaq.g_00968
OG0001808	Prah.g_02226	Syaq.g_00979
OG0001809	Prah.g_02266	Syaq.g_01441
OG0001810	Prah.g_02267	Syaq.g_01439
OG0001811	Prah.g_02325	Syaq.g_01381
OG0001812	Prah.g_02481	Syaq.g_01273
OG0001813	Prah.g_02535	Syaq.g_01230
OG0001814	Prah.g_02590	Syaq.g_01166
OG0001815	Prah.g_02599	Syaq.g_01155
OG0001816	Prah.g_00554	Syaq.g_02258
OG0001837	Prah.g_02406	Syaq.g_01315
OG0001838	Prah.g_00009	Syaq.g_01142
OG0001839	Prah.g_00039	Syaq.g_01113
OG0001840	Prah.g_00056	Syaq.g_01096
OG0001841	Prah.g_00064	Syaq.g_01087
OG0001843	Prah.g_00159	Syaq.g_01019
OG0001844	Prah.g_00160	Syaq.g_01018
OG0001845	Prah.g_00162	Syaq.g_01017
OG0001846	Prah.g_00184	Syaq.g_01464
OG0001847	Prah.g_00186	Syaq.g_01465
OG0001848	Prah.g_00190	Syaq.g_01469
OG0001849	Prah.g_01865	Syaq.g_01529
OG0001850	Prah.g_01858	Syaq.g_01542
OG0001851	Prah.g_01848	Syaq.g_01549
OG0001852	Prah.g_01847	Syaq.g_01550
OG0001853	Prah.g_01840	Syaq.g_01557
OG0001854	Prah.g_01780	Syaq.g_01578
OG0001856	Prah.g_01650	Syaq.g_01694
OG0001857	Prah.g_01647	Syaq.g_01697
OG0001858	Prah.g_01626	Syaq.g_01722
OG0001859	Prah.g_01585	Syaq.g_01753
OG0001860	Prah.g_01573	Syaq.g_01767
OG0001861	Prah.g_01559	Syaq.g_01779
OG0001862	Prah.g_01547	Syaq.g_01791
OG0001863	Prah.g_01542	Syaq.g_01797
OG0001864	Prah.g_01487	Syaq.g_01850
OG0001865	Prah.g_01420	Syaq.g_01980
OG0001866	Prah.g_01395	Syaq.g_02004
OG0001867	Prah.g_01386	Syaq.g_02019
OG0001868	Prah.g_01366	Syaq.g_00302
OG0001869	Prah.g_01327	Syaq.g_00255
OG0001870	Prah.g_01319	Syaq.g_00246
OG0001871	Prah.g_01314	Syaq.g_00240
OG0001872	Prah.g_01281	Syaq.g_00160
OG0001873	Prah.g_01260	Syaq.g_00207
OG0001874	Prah.g_01241	Syaq.g_00210
OG0001877	Prah.g_00979	Syaq.g_02586
OG0001878	Prah.g_00838	Syaq.g_02532
OG0001879	Prah.g_00831	Syaq.g_02525
OG0001880	Prah.g_00799	Syaq.g_02489
OG0001881	Prah.g_00798	Syaq.g_02488
OG0001882	Prah.g_00778	Syaq.g_02464
OG0001883	Prah.g_00774	Syaq.g_02455
OG0001884	Prah.g_00764	Syaq.g_01869
OG0001885	Prah.g_00753	Syaq.g_02432
OG0001886	Prah.g_00749	Syaq.g_02428
OG0001887	Prah.g_00723	Syaq.g_02279
OG0001888	Prah.g_00682	Syaq.g_02314
OG0001889	Prah.g_00653	Syaq.g_02355
OG0001890	Prah.g_00590	Syaq.g_02396
OG0001891	Prah.g_00586	Syaq.g_02402
OG0001892	Prah.g_00573	Syaq.g_02119
OG0001893	Prah.g_00519	Syaq.g_02065
OG0001894	Prah.g_00502	Syaq.g_02081
OG0001895	Prah.g_00426	Syaq.g_00351
OG0001896	Prah.g_00220	Syaq.g_00511
OG0001897	Prah.g_01931	Syaq.g_00549
OG0001898	Prah.g_01947	Syaq.g_00566
OG0001899	Prah.g_02006	Syaq.g_00619
OG0001900	Prah.g_02109	Syaq.g_00737
OG0001901	Prah.g_02110	Syaq.g_00738
OG0001902	Prah.g_02141	Syaq.g_00770
OG0001903	Prah.g_02150	Syaq.g_00779
OG0001904	Prah.g_02220	Syaq.g_00970
OG0001905	Prah.g_02228	Syaq.g_00982
OG0001906	Prah.g_02256	Syaq.g_01451
OG0001907	Prah.g_02272	Syaq.g_01433
OG0001908	Prah.g_02319	Syaq.g_01385
OG0001909	Prah.g_02340	Syaq.g_01375
OG0001910	Prah.g_02401	Syaq.g_01311
OG0001912	Prah.g_02500	Syaq.g_01252
OG0001913	Prah.g_02502	Syaq.g_01250
OG0001914	Prah.g_02529, Prah.g_02530	Syaq.g_02168
OG0001915	Prah.g_01199	Syaq.g_01158
OG0001929	Prah.g_00072	Syaq.g_01080
OG0001932	Prah.g_00157	Syaq.g_01021
OG0001933	Prah.g_01900	Syaq.g_01484
OG0001934	Prah.g_01885	Syaq.g_01498
OG0001935	Prah.g_01845	Syaq.g_01552
OG0001937	Prah.g_01638	Syaq.g_01709
OG0001938	Prah.g_01571	Syaq.g_01769
OG0001939	Prah.g_01477	Syaq.g_02112
OG0001940	Prah.g_01436	Syaq.g_01966
OG0001941	Prah.g_01371	Syaq.g_00307
OG0001942	Prah.g_01352	Syaq.g_01278
OG0001943	Prah.g_01308	Syaq.g_00230
OG0001944	Prah.g_01207	Syaq.g_02418
OG0001946	Prah.g_00984	Syaq.g_02587
OG0001947	Prah.g_00900	Syaq.g_02697
OG0001948	Prah.g_00825	Syaq.g_02517
OG0001949	Prah.g_00809	Syaq.g_02498
OG0001950	Prah.g_00807	Syaq.g_02496
OG0001951	Prah.g_00797	Syaq.g_02487
OG0001952	Prah.g_00777	Syaq.g_02463
OG0001953	Prah.g_00776	Syaq.g_02462
OG0001954	Prah.g_00626	Syaq.g_02716
OG0001957	Prah.g_00514	Syaq.g_02070
OG0001958	Prah.g_00458	Syaq.g_02238
OG0001960	Prah.g_00330, Prah.g_00329	Syaq.g_00437
OG0001961	Prah.g_00307	Syaq.g_00447
OG0001964	Prah.g_02057	Syaq.g_00678
OG0001966	Prah.g_02104	Syaq.g_00732
OG0001967	Prah.g_02106	Syaq.g_00734
OG0001968	Prah.g_02107	Syaq.g_00735
OG0001969	Prah.g_02169	Syaq.g_00861
OG0001970	Prah.g_02258	Syaq.g_01449
OG0001971	Prah.g_02338	Syaq.g_01377
OG0001972	Prah.g_02389	Syaq.g_01297
OG0001974	Prah.g_02487	Syaq.g_01268
OG0001975	Prah.g_02528	Syaq.g_02169
OG0001976	Prah.g_02531	Syaq.g_02167
OG0001996	Prah.g_00035	Syaq.g_01116
OG0001997	Prah.g_01874	Syaq.g_01509
OG0001999	Prah.g_01721	Syaq.g_01624
OG0002000	Prah.g_01520	Syaq.g_01818
OG0002002	Prah.g_01280	Syaq.g_00161
OG0002003	Prah.g_00976	Syaq.g_02584
OG0002004	Prah.g_00966	Syaq.g_01894
OG0002005	Prah.g_00963	Syaq.g_02304
OG0002006	Prah.g_00899	Syaq.g_02698
OG0002007	Prah.g_00898	Syaq.g_02699
OG0002008	Prah.g_00836	Syaq.g_02530
OG0002009	Prah.g_00704	Syaq.g_02303
OG0002010	Prah.g_00373	Syaq.g_00404
OG0002011	Prah.g_00211	Syaq.g_00521
OG0002012	Prah.g_01974	Syaq.g_01913
OG0002013	Prah.g_02189	Syaq.g_01537
OG0002014	Prah.g_02202	Syaq.g_00958
OG0002015	Prah.g_02215	Syaq.g_00961
OG0002016	Prah.g_02408	Syaq.g_01317
OG0002018	Prah.g_02570	Syaq.g_01189
OG0002038	Prah.g_01312	Syaq.g_00237
OG0002039	Prah.g_01300	Syaq.g_00223
OG0002040	Prah.g_01299	Syaq.g_00222
OG0002041	Prah.g_00820	Syaq.g_02513
OG0002042	Prah.g_00802	Syaq.g_02492
OG0002043	Prah.g_00757	Syaq.g_02440
OG0002044	Prah.g_00607	Syaq.g_02378
OG0002045	Prah.g_00305	Syaq.g_00449
OG0002046	Prah.g_00302	Syaq.g_00452
OG0002047	Prah.g_00203	Syaq.g_00532
OG0002048	Prah.g_01967	Syaq.g_00583
OG0002049	Prah.g_02049	Syaq.g_00668
OG0002050	Prah.g_02116	Syaq.g_00743
OG0002051	Prah.g_02317	Syaq.g_01388
OG0002052	Prah.g_02516	Syaq.g_02551
OG0002053	Prah.g_02523	Syaq.g_02548
OG0002113	Prah.g_00040	Syaq.g_01112
OG0002115	Prah.g_01669	Syaq.g_01680
OG0002118	Prah.g_01269	Syaq.g_00170
