Orthogroup	Prah	Syaj
OG0001111	Prah.g_00808	Syaj.g_00864
OG0001112	Prah.g_00810	Syaj.g_00862
OG0001113	Prah.g_00811	Syaj.g_00861
OG0001114	Prah.g_00812	Syaj.g_00860
OG0001115	Prah.g_00814	Syaj.g_00856
OG0001116	Prah.g_00815	Syaj.g_00854
OG0001117	Prah.g_00816	Syaj.g_00853
OG0001118	Prah.g_00817	Syaj.g_00852
OG0001119	Prah.g_00818	Syaj.g_00850
OG0001120	Prah.g_00821	Syaj.g_00846
OG0001122	Prah.g_00849	Syaj.g_00817
OG0001123	Prah.g_00856	Syaj.g_00810
OG0001124	Prah.g_00858	Syaj.g_00808
OG0001125	Prah.g_00860	Syaj.g_00806
OG0001126	Prah.g_00903	Syaj.g_00413
OG0001127	Prah.g_00904	Syaj.g_00414
OG0001128	Prah.g_00907	Syaj.g_00417
OG0001129	Prah.g_00908	Syaj.g_00419
OG0001130	Prah.g_00909	Syaj.g_00420
OG0001131	Prah.g_00893	Syaj.g_01070
OG0001132	Prah.g_00539	Syaj.g_01166
OG0001133	Prah.g_00521	Syaj.g_01302
OG0001134	Prah.g_02524	Syaj.g_00645
OG0001135	Prah.g_02526	Syaj.g_00647
OG0001136	Prah.g_01324	Syaj.g_00300
OG0001137	Prah.g_01305	Syaj.g_00318
OG0001138	Prah.g_01253	Syaj.g_00620
OG0001139	Prah.g_01251	Syaj.g_00618
OG0001140	Prah.g_01250	Syaj.g_00617
OG0001141	Prah.g_01249	Syaj.g_00616
OG0001142	Prah.g_01248	Syaj.g_00615
OG0001143	Prah.g_01264	Syaj.g_00602
OG0001144	Prah.g_01273	Syaj.g_00588
OG0001145	Prah.g_01353	Syaj.g_00276
OG0001146	Prah.g_01369	Syaj.g_01518
OG0001147	Prah.g_00323	Syaj.g_01438
OG0001148	Prah.g_01577	Syaj.g_00057
OG0001149	Prah.g_01578	Syaj.g_00056
OG0001150	Prah.g_01579	Syaj.g_00055
OG0001151	Prah.g_01591	Syaj.g_00043
OG0001152	Prah.g_01592	Syaj.g_00040
OG0001153	Prah.g_00366	Syaj.g_01425
OG0001154	Prah.g_00365	Syaj.g_01426
OG0001155	Prah.g_01617	Syaj.g_01637
OG0001156	Prah.g_01620	Syaj.g_01640
OG0001157	Prah.g_00538	Syaj.g_01641
OG0001158	Prah.g_01621	Syaj.g_01643
OG0001159	Prah.g_01622	Syaj.g_01644
OG0001160	Prah.g_01651	Syaj.g_01697
OG0001161	Prah.g_00541	Syaj.g_02148
OG0001162	Prah.g_01050	Syaj.g_00979
OG0001163	Prah.g_01665	Syaj.g_01705
OG0001164	Prah.g_01670	Syaj.g_01711
OG0001165	Prah.g_01673	Syaj.g_01716
OG0001166	Prah.g_01699	Syaj.g_01746
OG0001167	Prah.g_01725	Syaj.g_01592
OG0001168	Prah.g_01727	Syaj.g_01594
OG0001169	Prah.g_01729	Syaj.g_01596
OG0001170	Prah.g_01731	Syaj.g_01597
OG0001171	Prah.g_01742	Syaj.g_01607
OG0001172	Prah.g_02068	Syaj.g_02641
OG0001173	Prah.g_02067	Syaj.g_02642
OG0001174	Prah.g_02059	Syaj.g_02650
OG0001175	Prah.g_02058	Syaj.g_02651
OG0001176	Prah.g_02042	Syaj.g_02688
OG0001177	Prah.g_02044	Syaj.g_02685
OG0001178	Prah.g_01682	Syaj.g_01726
OG0001179	Prah.g_02013	Syaj.g_02719
OG0001180	Prah.g_01988	Syaj.g_02744
OG0001181	Prah.g_01984	Syaj.g_02748
OG0001182	Prah.g_01976	Syaj.g_02757
OG0001183	Prah.g_01965	Syaj.g_02762
OG0001184	Prah.g_02239	Syaj.g_02449
OG0001185	Prah.g_00156	Syaj.g_02423
OG0001186	Prah.g_00088	Syaj.g_02339
OG0001187	Prah.g_00085	Syaj.g_02369
OG0001188	Prah.g_00080	Syaj.g_02336
OG0001189	Prah.g_00057	Syaj.g_02318
OG0001190	Prah.g_02490	Syaj.g_02111
OG0001191	Prah.g_02503	Syaj.g_02128
OG0001192	Prah.g_02508	Syaj.g_02138
OG0001193	Prah.g_02548	Syaj.g_02178
OG0001194	Prah.g_02550	Syaj.g_02180
OG0001195	Prah.g_02551	Syaj.g_02181
OG0001196	Prah.g_02587	Syaj.g_02244
OG0001197	Prah.g_02589	Syaj.g_02246
OG0001198	Prah.g_02601	Syaj.g_02259
OG0001199	Prah.g_01844	Syaj.g_01825
OG0001200	Prah.g_01846	Syaj.g_01827
OG0001201	Prah.g_01898	Syaj.g_01888
OG0001202	Prah.g_02359	Syaj.g_02032
OG0001204	Prah.g_02077	Syaj.g_02621
OG0001205	Prah.g_00240	Syaj.g_01545
OG0001206	Prah.g_00291	Syaj.g_01484
OG0001207	Prah.g_01575	Syaj.g_00061
OG0001208	Prah.g_01564	Syaj.g_00074
OG0001209	Prah.g_01498	Syaj.g_00147
OG0001210	Prah.g_01484	Syaj.g_00158
OG0001211	Prah.g_01467	Syaj.g_00184
OG0001212	Prah.g_01407	Syaj.g_00246
OG0001214	Prah.g_00499	Syaj.g_01281
OG0001215	Prah.g_00973	Syaj.g_00492
OG0001216	Prah.g_00885	Syaj.g_00958
OG0001218	Prah.g_00356	Syaj.g_01434
OG0001219	Prah.g_00755	Syaj.g_00782
OG0001220	Prah.g_00575	Syaj.g_00345
OG0001221	Prah.g_00715	Syaj.g_01067
OG0001222	Prah.g_02517	Syaj.g_00911
OG0001223	Prah.g_00824	Syaj.g_00844
OG0001224	Prah.g_00911	Syaj.g_00423
OG0001225	Prah.g_00913	Syaj.g_00425
OG0001227	Prah.g_01601	Syaj.g_02152
OG0001228	Prah.g_01278	Syaj.g_01565
OG0001229	Prah.g_01663	Syaj.g_00451
OG0001231	Prah.g_00018	Syaj.g_02279
OG0001232	Prah.g_01704	Syaj.g_01757
OG0001233	Prah.g_01732	Syaj.g_01598
OG0001234	Prah.g_02055	Syaj.g_02655
OG0001235	Prah.g_02047	Syaj.g_02679
OG0001236	Prah.g_02235	Syaj.g_02453
OG0001237	Prah.g_02240	Syaj.g_02447
OG0001239	Prah.g_01841	Syaj.g_01822
OG0001240	Prah.g_01881	Syaj.g_01871
OG0001242	Prah.g_00185	Syaj.g_01913
OG0001243	Prah.g_02251	Syaj.g_01926
OG0001244	Prah.g_02279	Syaj.g_01960
OG0001246	Prah.g_01537	Syaj.g_00100
OG0001247	Prah.g_00625	Syaj.g_00973
OG0001248	Prah.g_00981	Syaj.g_00978
OG0001250	Prah.g_00597	Syaj.g_00375
OG0001252	Prah.g_00906	Syaj.g_00416
OG0001253	Prah.g_01176	Syaj.g_01165
OG0001254	Prah.g_02525	Syaj.g_00646
OG0001256	Prah.g_01658	Syaj.g_01704
OG0001258	Prah.g_01671	Syaj.g_01714
OG0001260	Prah.g_01761	Syaj.g_01617
OG0001261	Prah.g_02004	Syaj.g_02728
OG0001262	Prah.g_00060	Syaj.g_02320
OG0001263	Prah.g_02253	Syaj.g_01929
OG0001265	Prah.g_00187	Syaj.g_01911
OG0001266	Prah.g_02363	Syaj.g_02036
OG0001267	Prah.g_02134	Syaj.g_02565
OG0001268	Prah.g_01934	Syaj.g_02811
OG0001270	Prah.g_00228	Syaj.g_01558
OG0001271	Prah.g_00309	Syaj.g_01447
OG0001272	Prah.g_01560	Syaj.g_00078
OG0001273	Prah.g_00506	Syaj.g_01288
OG0001274	Prah.g_02393	Syaj.g_02077
OG0001275	Prah.g_00837	Syaj.g_00827
OG0001276	Prah.g_00855	Syaj.g_00811
OG0001277	Prah.g_02573	Syaj.g_02227
OG0001278	Prah.g_01284	Syaj.g_00575
OG0001279	Prah.g_00431	Syaj.g_01356
OG0001280	Prah.g_01361	Syaj.g_01508
OG0001281	Prah.g_01370	Syaj.g_01519
OG0001283	Prah.g_02582	Syaj.g_02238
OG0001285	Prah.g_01709	Syaj.g_01170
OG0001286	Prah.g_01990	Syaj.g_02742
OG0001287	Prah.g_00148	Syaj.g_02415
OG0001288	Prah.g_00130	Syaj.g_02394
OG0001290	Prah.g_01890	Syaj.g_01880
OG0001291	Prah.g_02263	Syaj.g_01939
OG0001292	Prah.g_02083	Syaj.g_02616
OG0001293	Prah.g_02108	Syaj.g_02594
OG0001294	Prah.g_00443	Syaj.g_00722
OG0001295	Prah.g_01481	Syaj.g_00161
OG0001296	Prah.g_01531	Syaj.g_00106
OG0001297	Prah.g_01527	Syaj.g_00110
OG0001298	Prah.g_01435	Syaj.g_00221
OG0001300	Prah.g_00986	Syaj.g_00479
OG0001301	Prah.g_01023	Syaj.g_00440
OG0001302	Prah.g_01802	Syaj.g_01251
OG0001303	Prah.g_00756	Syaj.g_00784
OG0001307	Prah.g_00326	Syaj.g_02672
OG0001309	Prah.g_01521	Syaj.g_00116
OG0001310	Prah.g_01693	Syaj.g_01735
OG0001311	Prah.g_00857	Syaj.g_00809
OG0001312	Prah.g_00766	Syaj.g_00931
OG0001313	Prah.g_00300	Syaj.g_01471
OG0001313	Prah.g_00299	Syaj.g_01472
OG0001316	Prah.g_02269	Syaj.g_01946
OG0001319	Prah.g_02124	Syaj.g_02576
OG0001321	Prah.g_00253	Syaj.g_01528
OG0001322	Prah.g_00254	Syaj.g_01527
OG0001323	Prah.g_01518	Syaj.g_00119
OG0001324	Prah.g_00987	Syaj.g_00478
OG0001326	Prah.g_02557	Syaj.g_02196
OG0001327	Prah.g_00555	Syaj.g_00729
OG0001328	Prah.g_00722	Syaj.g_00764
OG0001329	Prah.g_01213	Syaj.g_00028
OG0001330	Prah.g_01354	Syaj.g_01501
OG0001332	Prah.g_01605	Syaj.g_01631
OG0001333	Prah.g_01726	Syaj.g_01593
OG0001334	Prah.g_01961	Syaj.g_02770
OG0001335	Prah.g_01960	Syaj.g_02771
OG0001336	Prah.g_02583	Syaj.g_02239
OG0001337	Prah.g_01950	Syaj.g_02795, Syaj.g_02786
OG0001339	Prah.g_01893	Syaj.g_01883
OG0001340	Prah.g_01949	Syaj.g_02787
OG0001341	Prah.g_00615	Syaj.g_00449
OG0001344	Prah.g_01317	Syaj.g_00307
OG0001347	Prah.g_00082	Syaj.g_02497
OG0001348	Prah.g_02412	Syaj.g_00393
OG0001350	Prah.g_01778	Syaj.g_02876
OG0001351	Prah.g_00256	Syaj.g_00272
OG0001352	Prah.g_01029	Syaj.g_00136
OG0001353	Prah.g_00606	Syaj.g_00386
OG0001354	Prah.g_00813	Syaj.g_00857
OG0001355	Prah.g_00710	Syaj.g_01244
OG0001358	Prah.g_00527	Syaj.g_01309
OG0001360	Prah.g_01240	Syaj.g_00340
OG0001361	Prah.g_01294	Syaj.g_00334
OG0001362	Prah.g_00390	Syaj.g_01396
OG0001363	Prah.g_00388	Syaj.g_01398
OG0001369	Prah.g_01880	Syaj.g_01870
OG0001370	Prah.g_00617	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252
OG0001373	Prah.g_02556	Syaj.g_02195
OG0001374	Prah.g_02564	Syaj.g_02203
OG0001376	Prah.g_02511	Syaj.g_02140
OG0001377	Prah.g_02510	Syaj.g_02139
OG0001378	Prah.g_00223	Syaj.g_01559
OG0001379	Prah.g_01356	Syaj.g_01503
OG0001381	Prah.g_00895	Syaj.g_00405, Syaj.g_02663
OG0001382	Prah.g_00891	Syaj.g_00685
OG0001383	Prah.g_01770	Syaj.g_02884
OG0001385	Prah.g_02553	Syaj.g_02192
OG0001386	Prah.g_02554	Syaj.g_02193
OG0001387	Prah.g_02555	Syaj.g_02194
OG0001388	Prah.g_02558	Syaj.g_02197
OG0001389	Prah.g_02559	Syaj.g_02198
OG0001390	Prah.g_02560	Syaj.g_02199
OG0001391	Prah.g_02561	Syaj.g_02200
OG0001392	Prah.g_02562	Syaj.g_02201
OG0001393	Prah.g_02563	Syaj.g_02202
OG0001394	Prah.g_00700	Syaj.g_01059
OG0001395	Prah.g_00868	Syaj.g_00935
OG0001396	Prah.g_00081	Syaj.g_02498
OG0001396	Prah.g_00099	Syaj.g_02372
OG0001397	Prah.g_00389	Syaj.g_01397
OG0001398	Prah.g_01180	Syaj.g_01116
OG0001400	Prah.g_02278	Syaj.g_00151
OG0001401	Prah.g_00602	Syaj.g_00381
OG0001402	Prah.g_00522	Syaj.g_01304
OG0001403	Prah.g_00037	Syaj.g_02297
OG0001405	Prah.g_01957	Syaj.g_02773
OG0001406	Prah.g_02512	Syaj.g_02141
OG0001410	Prah.g_00325	Syaj.g_02673
OG0001414	Prah.g_01786	Syaj.g_02664
OG0001416	Prah.g_01367	Syaj.g_01516
OG0001425	Prah.g_02507	Syaj.g_02137
OG0001434	Prah.g_00696	Syaj.g_01054
OG0001435	Prah.g_00737	Syaj.g_00736
OG0001436	Prah.g_02210	Syaj.g_02479
OG0001436	Prah.g_02217	Syaj.g_02478
OG0001438	Prah.g_02149	Syaj.g_02550
OG0001443	Prah.g_01664	Syaj.g_02145
OG0001444	Prah.g_00137	Syaj.g_02403
OG0001444	Prah.g_01875	Syaj.g_01865
OG0001446	Prah.g_01211	Syaj.g_00527
OG0001449	Prah.g_01806	Syaj.g_02625
OG0001452	Prah.g_01220	Syaj.g_02607
OG0001462	Prah.g_00044	Syaj.g_02304
OG0001463	Prah.g_02142	Syaj.g_00403
OG0001464	Prah.g_01948	Syaj.g_02788
OG0001470	Prah.g_00119	Syaj.g_01567
OG0001475	Prah.g_00121	Syaj.g_01569
OG0001477	Prah.g_01020	Syaj.g_00444
OG0001478	Prah.g_00303	Syaj.g_01470
OG0001479	Prah.g_01936	Syaj.g_02809
OG0001487	Prah.g_00357	Syaj.g_01433
OG0001488	Prah.g_01301	Syaj.g_00324
OG0001489	Prah.g_01979	Syaj.g_02753
OG0001494	Prah.g_00111	Syaj.g_02353
OG0001496	Prah.g_01016	Syaj.g_00446
OG0001497	Prah.g_01019	Syaj.g_00445
OG0001498	Prah.g_00206	Syaj.g_02830
OG0001505	Prah.g_00100	Syaj.g_02359
OG0001508	Prah.g_00118	Syaj.g_01566
OG0001510	Prah.g_00143	Syaj.g_02410
OG0001511	Prah.g_01906	Syaj.g_01896
OG0001512	Prah.g_01775	Syaj.g_02878
OG0001513	Prah.g_01194	Syaj.g_02690
OG0001513	Prah.g_00243	Syaj.g_02448
OG0001514	Prah.g_01015	Syaj.g_00447
OG0001515	Prah.g_00978	Syaj.g_00483
OG0001516	Prah.g_00453	Syaj.g_00713
OG0001517	Prah.g_01939	Syaj.g_02806
OG0001518	Prah.g_02506	Syaj.g_02132
OG0001519	Prah.g_02515	Syaj.g_02147
OG0001525	Prah.g_01202	Syaj.g_02159
OG0001527	Prah.g_01453	Syaj.g_00198
OG0001528	Prah.g_00120	Syaj.g_01568
OG0001529	Prah.g_00050	Syaj.g_02311
OG0001530	Prah.g_01903	Syaj.g_01894
OG0001531	Prah.g_01774	Syaj.g_02879
OG0001532	Prah.g_01252	Syaj.g_00619
OG0001533	Prah.g_01187	Syaj.g_01487
OG0001534	Prah.g_00865	Syaj.g_00794
OG0001535	Prah.g_00853	Syaj.g_00813
OG0001536	Prah.g_00792	Syaj.g_00903
OG0001537	Prah.g_00707	Syaj.g_01066
OG0001538	Prah.g_00662	Syaj.g_01018
OG0001539	Prah.g_00559	Syaj.g_00731
OG0001540	Prah.g_02255	Syaj.g_01931
OG0001541	Prah.g_02318	Syaj.g_02002
OG0001542	Prah.g_02335	Syaj.g_02011
OG0001543	Prah.g_02414	Syaj.g_02057
OG0001544	Prah.g_02514	Syaj.g_02146
OG0001545	Prah.g_02572	Syaj.g_02226
OG0001556	Prah.g_01158, Prah.g_01157	Syaj.g_00636
OG0001558	Prah.g_00021	Syaj.g_02282
OG0001559	Prah.g_01902	Syaj.g_01893
OG0001560	Prah.g_01889	Syaj.g_01879
OG0001561	Prah.g_00859	Syaj.g_00807
OG0001562	Prah.g_00845	Syaj.g_00821
OG0001563	Prah.g_01996	Syaj.g_02737
OG0001572	Prah.g_01101	Syaj.g_00522
OG0001574	Prah.g_01456	Syaj.g_00196
OG0001575	Prah.g_01450	Syaj.g_00201
OG0001576	Prah.g_01379	Syaj.g_00266
OG0001577	Prah.g_01326	Syaj.g_00298
OG0001579	Prah.g_01953	Syaj.g_02777
OG0001580	Prah.g_02479	Syaj.g_02100
OG0001585	Prah.g_01081	Syaj.g_01778
OG0001588	Prah.g_02223	Syaj.g_02467
OG0001589	Prah.g_01735	Syaj.g_01600
OG0001592	Prah.g_02480	Syaj.g_02101
OG0001614	Prah.g_00158	Syaj.g_02425
OG0001615	Prah.g_01475	Syaj.g_00354
OG0001616	Prah.g_01261	Syaj.g_00642
OG0001617	Prah.g_00989	Syaj.g_00475
OG0001618	Prah.g_00877	Syaj.g_00947
OG0001619	Prah.g_00782	Syaj.g_00914
OG0001620	Prah.g_01924	Syaj.g_02818
OG0001621	Prah.g_02097	Syaj.g_02606
OG0001622	Prah.g_02581	Syaj.g_02237
OG0001627	Prah.g_01613	Syaj.g_01633
OG0001634	Prah.g_00447	Syaj.g_00719
OG0001635	Prah.g_01421, Prah.g_01206	Syaj.g_02390
OG0001636	Prah.g_00043	Syaj.g_02303
OG0001637	Prah.g_01751	Syaj.g_01611
OG0001638	Prah.g_01691	Syaj.g_01733
OG0001639	Prah.g_01616	Syaj.g_01636
OG0001640	Prah.g_00902	Syaj.g_00411
OG0001641	Prah.g_00827	Syaj.g_00840
OG0001642	Prah.g_00580	Syaj.g_00347
OG0001643	Prah.g_00496	Syaj.g_01278
OG0001652	Prah.g_00019	Syaj.g_02280
OG0001653	Prah.g_01878	Syaj.g_01868
OG0001654	Prah.g_01614	Syaj.g_01634
OG0001655	Prah.g_02423, Prah.g_00214	Syaj.g_01238
OG0001656	Prah.g_01954	Syaj.g_02776
OG0001657	Prah.g_02293	Syaj.g_01976
OG0001658	Prah.g_02489	Syaj.g_02110
OG0001671	Prah.g_02407	Syaj.g_02062
OG0001672	Prah.g_01855, Prah.g_01853	Syaj.g_01833
OG0001673	Prah.g_01783	Syaj.g_02855
OG0001675	Prah.g_00841, Prah.g_00843	Syaj.g_00823
OG0001676	Prah.g_01951	Syaj.g_02779
OG0001677	Prah.g_01964	Syaj.g_02763, Syaj.g_00624
OG0001678	Prah.g_02069	Syaj.g_02640
OG0001691	Prah.g_00742	Syaj.g_01312
OG0001692	Prah.g_00413	Syaj.g_01374
OG0001693	Prah.g_00212	Syaj.g_00428
OG0001694	Prah.g_02136	Syaj.g_02563
OG0001695	Prah.g_02568	Syaj.g_02223
OG0001703	Prah.g_01574	Syaj.g_00062
OG0001715	Prah.g_01165	Syaj.g_01213
OG0001716	Prah.g_00584	Syaj.g_00350
OG0001729	Prah.g_01769	Syaj.g_02885
OG0001730	Prah.g_01766	Syaj.g_02887
OG0001731	Prah.g_01630	Syaj.g_01663
OG0001732	Prah.g_01267	Syaj.g_00595
OG0001734	Prah.g_00582	Syaj.g_00349
OG0001735	Prah.g_00461	Syaj.g_00704
OG0001737	Prah.g_02154	Syaj.g_02544
OG0001738	Prah.g_02185	Syaj.g_02505
OG0001739	Prah.g_02566	Syaj.g_02222
OG0001740	Prah.g_02571	Syaj.g_02224
OG0001747	Prah.g_02276	Syaj.g_01958
OG0001748	Prah.g_02405	Syaj.g_02064
OG0001749	Prah.g_02203	Syaj.g_02489
OG0001750	Prah.g_01876	Syaj.g_01866
OG0001751	Prah.g_01784	Syaj.g_02854
OG0001752	Prah.g_01763	Syaj.g_01621
OG0001753	Prah.g_01757	Syaj.g_01614
OG0001754	Prah.g_01754	Syaj.g_01613
OG0001755	Prah.g_01522	Syaj.g_00115
OG0001758	Prah.g_01121	Syaj.g_00665
OG0001760	Prah.g_00977	Syaj.g_02049, Syaj.g_00601
OG0001761	Prah.g_00944	Syaj.g_01328
OG0001762	Prah.g_00834	Syaj.g_00833
OG0001763	Prah.g_00822, Prah.g_00823	Syaj.g_00845
OG0001764	Prah.g_00748	Syaj.g_00767
OG0001766	Prah.g_02161	Syaj.g_02532
OG0001767	Prah.g_02216	Syaj.g_02480
OG0001783	Prah.g_00153	Syaj.g_02420
OG0001784	Prah.g_01871	Syaj.g_01859
OG0001785	Prah.g_01753	Syaj.g_01612
OG0001786	Prah.g_01646	Syaj.g_01690
OG0001787	Prah.g_01502	Syaj.g_00143
OG0001788	Prah.g_01499	Syaj.g_00146
OG0001789	Prah.g_01363	Syaj.g_01510
OG0001790	Prah.g_01334	Syaj.g_00292
OG0001791	Prah.g_01309	Syaj.g_00315
OG0001792	Prah.g_01274	Syaj.g_00587
OG0001794	Prah.g_01129	Syaj.g_00797
OG0001795	Prah.g_01049	Syaj.g_02873
OG0001796	Prah.g_00847	Syaj.g_00819
OG0001797	Prah.g_00775	Syaj.g_00922
OG0001798	Prah.g_00520	Syaj.g_01301
OG0001799	Prah.g_00479	Syaj.g_01267
OG0001800	Prah.g_00429	Syaj.g_01357
OG0001801	Prah.g_00422	Syaj.g_00471, Syaj.g_01364
OG0001803	Prah.g_00236	Syaj.g_01549
OG0001804	Prah.g_00207	Syaj.g_02831
OG0001805	Prah.g_02088	Syaj.g_02611
OG0001806	Prah.g_02125	Syaj.g_02575
OG0001807	Prah.g_02218	Syaj.g_02477
OG0001808	Prah.g_02226	Syaj.g_02463
OG0001809	Prah.g_02266	Syaj.g_01942
OG0001810	Prah.g_02267	Syaj.g_01944
OG0001811	Prah.g_02325	Syaj.g_02009
OG0001812	Prah.g_02481	Syaj.g_02102
OG0001813	Prah.g_02535	Syaj.g_02164
OG0001814	Prah.g_02590	Syaj.g_02247
OG0001815	Prah.g_02599	Syaj.g_02257
OG0001816	Prah.g_00554	Syaj.g_00728
OG0001835	Prah.g_01021	Syaj.g_01801
OG0001837	Prah.g_02406	Syaj.g_02063
OG0001838	Prah.g_00009	Syaj.g_02270
OG0001839	Prah.g_00039	Syaj.g_02299
OG0001840	Prah.g_00056	Syaj.g_02317
OG0001841	Prah.g_00064	Syaj.g_02325
OG0001842	Prah.g_00139	Syaj.g_01627
OG0001843	Prah.g_00159	Syaj.g_02426
OG0001844	Prah.g_00160	Syaj.g_02427
OG0001845	Prah.g_00162	Syaj.g_02428
OG0001846	Prah.g_00184	Syaj.g_01914
OG0001847	Prah.g_00186	Syaj.g_01912
OG0001848	Prah.g_00190	Syaj.g_01908
OG0001849	Prah.g_01865	Syaj.g_01844
OG0001850	Prah.g_01858	Syaj.g_01834
OG0001851	Prah.g_01848	Syaj.g_01829
OG0001852	Prah.g_01847	Syaj.g_01828
OG0001853	Prah.g_01840	Syaj.g_01821
OG0001854	Prah.g_01780	Syaj.g_02874
OG0001856	Prah.g_01650	Syaj.g_01696
OG0001857	Prah.g_01647	Syaj.g_01693
OG0001858	Prah.g_01626	Syaj.g_01651
OG0001859	Prah.g_01585	Syaj.g_00050
OG0001860	Prah.g_01573	Syaj.g_00064
OG0001861	Prah.g_01559	Syaj.g_00079
OG0001862	Prah.g_01547	Syaj.g_00090
OG0001863	Prah.g_01542	Syaj.g_00095
OG0001864	Prah.g_01487	Syaj.g_00156
OG0001865	Prah.g_01420	Syaj.g_00233
OG0001866	Prah.g_01395	Syaj.g_00262
OG0001867	Prah.g_01386	Syaj.g_01332
OG0001868	Prah.g_01366	Syaj.g_01515
OG0001869	Prah.g_01327	Syaj.g_00297
OG0001870	Prah.g_01319	Syaj.g_00305
OG0001871	Prah.g_01314	Syaj.g_00310
OG0001872	Prah.g_01281	Syaj.g_00580
OG0001873	Prah.g_01260	Syaj.g_00641
OG0001874	Prah.g_01241	Syaj.g_00644
OG0001877	Prah.g_00979	Syaj.g_00482
OG0001878	Prah.g_00838	Syaj.g_00826
OG0001879	Prah.g_00831	Syaj.g_00835
OG0001880	Prah.g_00799	Syaj.g_00873
OG0001881	Prah.g_00798	Syaj.g_00895
OG0001882	Prah.g_00778	Syaj.g_00919
OG0001883	Prah.g_00774	Syaj.g_00925
OG0001884	Prah.g_00764	Syaj.g_00933
OG0001885	Prah.g_00753	Syaj.g_00772
OG0001886	Prah.g_00749	Syaj.g_00768
OG0001887	Prah.g_00723	Syaj.g_00763
OG0001888	Prah.g_00682	Syaj.g_01052
OG0001889	Prah.g_00653	Syaj.g_01007
OG0001890	Prah.g_00590	Syaj.g_00368
OG0001891	Prah.g_00586	Syaj.g_00356
OG0001892	Prah.g_00573	Syaj.g_00342
OG0001893	Prah.g_00519	Syaj.g_01300
OG0001894	Prah.g_00502	Syaj.g_01284
OG0001895	Prah.g_00426	Syaj.g_01361
OG0001896	Prah.g_00220	Syaj.g_01562
OG0001897	Prah.g_01931	Syaj.g_02815
OG0001898	Prah.g_01947	Syaj.g_02800
OG0001899	Prah.g_02006	Syaj.g_02726
OG0001900	Prah.g_02109	Syaj.g_02592
OG0001901	Prah.g_02110	Syaj.g_02591
OG0001902	Prah.g_02141	Syaj.g_02558
OG0001903	Prah.g_02150	Syaj.g_02549
OG0001904	Prah.g_02220	Syaj.g_02475
OG0001905	Prah.g_02228	Syaj.g_02461
OG0001906	Prah.g_02256	Syaj.g_01932
OG0001907	Prah.g_02272	Syaj.g_01955
OG0001908	Prah.g_02319	Syaj.g_02004
OG0001909	Prah.g_02340	Syaj.g_02016
OG0001910	Prah.g_02401	Syaj.g_02069
OG0001912	Prah.g_02500	Syaj.g_02124
OG0001913	Prah.g_02502	Syaj.g_02126
OG0001914	Prah.g_02529, Prah.g_02530	Syaj.g_00650
OG0001915	Prah.g_01199	Syaj.g_02253
OG0001929	Prah.g_00072	Syaj.g_02332
OG0001930	Prah.g_00140	Syaj.g_01628
OG0001931	Prah.g_00141	Syaj.g_01629
OG0001932	Prah.g_00157	Syaj.g_02424
OG0001933	Prah.g_01900	Syaj.g_01890
OG0001934	Prah.g_01885	Syaj.g_01875
OG0001935	Prah.g_01845	Syaj.g_01826
OG0001936	Prah.g_01813	Syaj.g_01233
OG0001937	Prah.g_01638	Syaj.g_01679
OG0001938	Prah.g_01571	Syaj.g_00066
OG0001939	Prah.g_01477	Syaj.g_00488, Syaj.g_00487
OG0001940	Prah.g_01436	Syaj.g_00220
OG0001941	Prah.g_01371	Syaj.g_01520
OG0001943	Prah.g_01308	Syaj.g_01162
OG0001944	Prah.g_01207	Syaj.g_01120
OG0001946	Prah.g_00984	Syaj.g_00481
OG0001947	Prah.g_00900	Syaj.g_00409
OG0001948	Prah.g_00825	Syaj.g_00843
OG0001949	Prah.g_00809	Syaj.g_00863
OG0001950	Prah.g_00807	Syaj.g_00865
OG0001951	Prah.g_00797	Syaj.g_00896
OG0001952	Prah.g_00777	Syaj.g_00920
OG0001953	Prah.g_00776	Syaj.g_00921
OG0001954	Prah.g_00626	Syaj.g_01128
OG0001956	Prah.g_00565	Syaj.g_02662
OG0001957	Prah.g_00514	Syaj.g_01295
OG0001958	Prah.g_00458	Syaj.g_00706
OG0001961	Prah.g_00307	Syaj.g_01449
OG0001964	Prah.g_02057	Syaj.g_02653
OG0001965	Prah.g_02096	Syaj.g_01254
OG0001966	Prah.g_02104	Syaj.g_02598
OG0001967	Prah.g_02106	Syaj.g_02596
OG0001968	Prah.g_02107	Syaj.g_02595
OG0001969	Prah.g_02169	Syaj.g_02524
OG0001970	Prah.g_02258	Syaj.g_01934
OG0001971	Prah.g_02338	Syaj.g_02014
OG0001972	Prah.g_02389	Syaj.g_02081
OG0001973	Prah.g_02464	Syaj.g_02048
OG0001975	Prah.g_02528	Syaj.g_00649
OG0001976	Prah.g_02531	Syaj.g_00651
OG0001995	Prah.g_01492	Syaj.g_00503
OG0001997	Prah.g_01874	Syaj.g_01864
OG0001999	Prah.g_01721	Syaj.g_01590
OG0002000	Prah.g_01520	Syaj.g_00117
OG0002002	Prah.g_01280	Syaj.g_00581
OG0002004	Prah.g_00966	Syaj.g_01838
OG0002006	Prah.g_00899	Syaj.g_00398
OG0002007	Prah.g_00898	Syaj.g_00397
OG0002008	Prah.g_00836	Syaj.g_00828
