Orthogroup	Prax	Prbg
OG0001119	Prax.g_01144	Prbg.g_01302
OG0001120	Prax.g_01146	Prbg.g_01304
OG0001122	Prax.g_01176	Prbg.g_01324
OG0001123	Prax.g_01180	Prbg.g_01330
OG0001124	Prax.g_01182	Prbg.g_01332
OG0001125	Prax.g_01183	Prbg.g_01334
OG0001126	Prax.g_01193	Prbg.g_01245
OG0001127	Prax.g_01194	Prbg.g_01244
OG0001128	Prax.g_01196	Prbg.g_01242
OG0001129	Prax.g_01197	Prbg.g_01241
OG0001130	Prax.g_01198	Prbg.g_01240
OG0001131	Prax.g_01235	Prbg.g_00141
OG0001132	Prax.g_01245	Prbg.g_00022
OG0001133	Prax.g_00146	Prbg.g_00528
OG0001134	Prax.g_00161	Prbg.g_00749
OG0001135	Prax.g_00164	Prbg.g_00752
OG0001136	Prax.g_00197	Prbg.g_01489
OG0001137	Prax.g_00208	Prbg.g_01477
OG0001138	Prax.g_00226	Prbg.g_01456
OG0001139	Prax.g_00227	Prbg.g_01454
OG0001140	Prax.g_00228	Prbg.g_01453
OG0001141	Prax.g_00229	Prbg.g_01452
OG0001142	Prax.g_00230	Prbg.g_01451
OG0001143	Prax.g_00237	Prbg.g_01444
OG0001144	Prax.g_00242	Prbg.g_01439
OG0001145	Prax.g_01907	Prbg.g_00469
OG0001146	Prax.g_01895	Prbg.g_00481
OG0001147	Prax.g_01877	Prbg.g_00501
OG0001148	Prax.g_01861	Prbg.g_00531
OG0001149	Prax.g_01860	Prbg.g_00532
OG0001150	Prax.g_01859	Prbg.g_00533
OG0001151	Prax.g_01848	Prbg.g_00544
OG0001152	Prax.g_01847	Prbg.g_00545
OG0001153	Prax.g_01696	Prbg.g_00623
OG0001154	Prax.g_01695	Prbg.g_00624
OG0001155	Prax.g_01683	Prbg.g_00641
OG0001156	Prax.g_01680	Prbg.g_00644
OG0001157	Prax.g_01679	Prbg.g_00645
OG0001158	Prax.g_01678	Prbg.g_00646
OG0001159	Prax.g_01677	Prbg.g_00647
OG0001160	Prax.g_01653	Prbg.g_00673
OG0001161	Prax.g_01640	Prbg.g_01593
OG0001162	Prax.g_01629	Prbg.g_00726
OG0001163	Prax.g_01567	Prbg.g_01641
OG0001164	Prax.g_01563	Prbg.g_01645
OG0001165	Prax.g_01560	Prbg.g_01648
OG0001166	Prax.g_01540	Prbg.g_01669
OG0001167	Prax.g_01523	Prbg.g_01686
OG0001168	Prax.g_01521	Prbg.g_01688
OG0001169	Prax.g_01519	Prbg.g_01690
OG0001170	Prax.g_01517	Prbg.g_01692
OG0001171	Prax.g_01507	Prbg.g_01702
OG0001172	Prax.g_01265	Prbg.g_01718
OG0001173	Prax.g_01266	Prbg.g_01719
OG0001174	Prax.g_01274	Prbg.g_01727
OG0001175	Prax.g_01275	Prbg.g_01728
OG0001176	Prax.g_01282	Prbg.g_01736
OG0001177	Prax.g_01285	Prbg.g_01738
OG0001178	Prax.g_01290	Prbg.g_01655
OG0001179	Prax.g_01322	Prbg.g_01768
OG0001180	Prax.g_01344	Prbg.g_01791
OG0001181	Prax.g_01348	Prbg.g_01795
OG0001182	Prax.g_01355	Prbg.g_01803
OG0001183	Prax.g_01359	Prbg.g_01808
OG0001184	Prax.g_01375	Prbg.g_01826
OG0001185	Prax.g_01389	Prbg.g_01842
OG0001186	Prax.g_01412	Prbg.g_01866
OG0001187	Prax.g_01416	Prbg.g_01869
OG0001188	Prax.g_01419	Prbg.g_01871
OG0001189	Prax.g_01436	Prbg.g_01888
OG0001190	Prax.g_01440	Prbg.g_01893
OG0001191	Prax.g_01450	Prbg.g_01903
OG0001192	Prax.g_01454	Prbg.g_01908
OG0001193	Prax.g_01464	Prbg.g_01920
OG0001194	Prax.g_01465	Prbg.g_01921
OG0001195	Prax.g_01466	Prbg.g_01922
OG0001196	Prax.g_01479	Prbg.g_01938
OG0001197	Prax.g_01480	Prbg.g_01940
OG0001198	Prax.g_01487	Prbg.g_00764
OG0001199	Prax.g_00645	Prbg.g_00795
OG0001200	Prax.g_00647	Prbg.g_00793
OG0001201	Prax.g_01111	Prbg.g_00880
OG0001202	Prax.g_01019	Prbg.g_00978
OG0001203	Prax.g_00980	Prbg.g_01020
OG0001204	Prax.g_00932	Prbg.g_01026
OG0001205	Prax.g_00755	Prbg.g_00165
OG0001206	Prax.g_00739	Prbg.g_00185
OG0001207	Prax.g_00725	Prbg.g_00196
OG0001208	Prax.g_00720	Prbg.g_00201
OG0001209	Prax.g_00666	Prbg.g_00252
OG0001210	Prax.g_00001	Prbg.g_00257
OG0001211	Prax.g_00011	Prbg.g_00268
OG0001212	Prax.g_00055	Prbg.g_00315
OG0001213	Prax.g_00088	Prbg.g_00350
OG0001214	Prax.g_00096	Prbg.g_01420
OG0001215	Prax.g_00952	Prbg.g_01132
OG0001216	Prax.g_00483	Prbg.g_01153
OG0001217	Prax.g_00428	Prbg.g_00006
OG0001218	Prax.g_00420	Prbg.g_01549
OG0001219	Prax.g_00384	Prbg.g_01258
OG0001220	Prax.g_00321	Prbg.g_01215
OG0001221	Prax.g_00572	Prbg.g_01095
OG0001222	Prax.g_00612	Prbg.g_01337
OG0001223	Prax.g_01147	Prbg.g_01305
OG0001224	Prax.g_01200	Prbg.g_01238
OG0001225	Prax.g_01202	Prbg.g_01236
OG0001226	Prax.g_01229	Prbg.g_00358
OG0001227	Prax.g_01248	Prbg.g_01534
OG0001228	Prax.g_00245	Prbg.g_01436
OG0001229	Prax.g_01865	Prbg.g_01548
OG0001230	Prax.g_01741	Prbg.g_00584
OG0001231	Prax.g_01631	Prbg.g_00142
OG0001232	Prax.g_01536	Prbg.g_01673
OG0001233	Prax.g_01516	Prbg.g_01693
OG0001234	Prax.g_01277	Prbg.g_01730
OG0001235	Prax.g_01287	Prbg.g_01734
OG0001236	Prax.g_01372	Prbg.g_01823
OG0001237	Prax.g_01376	Prbg.g_01827
OG0001238	Prax.g_01451	Prbg.g_01904
OG0001239	Prax.g_00642	Prbg.g_00798
OG0001240	Prax.g_01125	Prbg.g_00863
OG0001241	Prax.g_01117	Prbg.g_00873
OG0001242	Prax.g_01099	Prbg.g_00893
OG0001243	Prax.g_01093	Prbg.g_00900
OG0001244	Prax.g_01077	Prbg.g_00915
OG0001245	Prax.g_00794	Prbg.g_01525
OG0001247	Prax.g_00959	Prbg.g_01125
OG0001248	Prax.g_00957	Prbg.g_01127
OG0001249	Prax.g_00395	Prbg.g_00114
OG0001250	Prax.g_00332	Prbg.g_01202
OG0001251	Prax.g_00547	Prbg.g_01063
OG0001252	Prax.g_01195	Prbg.g_01243
OG0001253	Prax.g_01249	Prbg.g_00361
OG0001254	Prax.g_00163	Prbg.g_00751
OG0001255	Prax.g_00184	Prbg.g_01504
OG0001256	Prax.g_01638	Prbg.g_00680
OG0001258	Prax.g_01562	Prbg.g_01646
OG0001259	Prax.g_01518	Prbg.g_01691
OG0001260	Prax.g_01501	Prbg.g_01708
OG0001261	Prax.g_01330	Prbg.g_01776
OG0001262	Prax.g_01434	Prbg.g_01886
OG0001263	Prax.g_01090	Prbg.g_00902
OG0001265	Prax.g_01100	Prbg.g_00892
OG0001266	Prax.g_01015	Prbg.g_00982
OG0001267	Prax.g_00895	Prbg.g_00059
OG0001268	Prax.g_00834	Prbg.g_00122
OG0001269	Prax.g_00814	Prbg.g_01214
OG0001270	Prax.g_00766	Prbg.g_00154
OG0001271	Prax.g_00730	Prbg.g_00191
OG0001272	Prax.g_00716	Prbg.g_00205
OG0001273	Prax.g_00090	Prbg.g_01426
OG0001274	Prax.g_00939	Prbg.g_01006
OG0001275	Prax.g_01157	Prbg.g_01315
OG0001276	Prax.g_01179	Prbg.g_01329
OG0001277	Prax.g_01237	Prbg.g_01926
OG0001278	Prax.g_00250	Prbg.g_01432
OG0001279	Prax.g_01957	Prbg.g_00407
OG0001280	Prax.g_01900	Prbg.g_00476
OG0001281	Prax.g_01894	Prbg.g_00482
OG0001282	Prax.g_01862	Prbg.g_00530
OG0001283	Prax.g_01843	Prbg.g_01935
OG0001284	Prax.g_01658	Prbg.g_00666
OG0001285	Prax.g_01533	Prbg.g_01676
OG0001286	Prax.g_01342	Prbg.g_01789
OG0001287	Prax.g_01396	Prbg.g_01849
OG0001288	Prax.g_01405	Prbg.g_01859
OG0001289	Prax.g_00658	Prbg.g_00783
OG0001290	Prax.g_01118	Prbg.g_00872
OG0001291	Prax.g_01083	Prbg.g_00910
OG0001292	Prax.g_00927	Prbg.g_01031
OG0001293	Prax.g_00914	Prbg.g_01044
OG0001295	Prax.g_00734	Prbg.g_00714
OG0001296	Prax.g_00692	Prbg.g_00228
OG0001297	Prax.g_00687	Prbg.g_00233
OG0001298	Prax.g_00037	Prbg.g_00295
OG0001299	Prax.g_00976	Prbg.g_01389
OG0001300	Prax.g_00949	Prbg.g_01136
OG0001301	Prax.g_00946	Prbg.g_01141
OG0001302	Prax.g_00386	Prbg.g_01254
OG0001303	Prax.g_01161	Prbg.g_01612
OG0001304	Prax.g_01189	Prbg.g_01342
OG0001305	Prax.g_01208	Prbg.g_01230
OG0001306	Prax.g_00186	Prbg.g_01501
OG0001307	Prax.g_01880	Prbg.g_00504
OG0001308	Prax.g_01718	Prbg.g_00601
OG0001309	Prax.g_01634	Prbg.g_00708
OG0001310	Prax.g_01547	Prbg.g_01663
OG0001311	Prax.g_01181	Prbg.g_01331
OG0001312	Prax.g_00601	Prbg.g_01267
OG0001315	Prax.g_00633	Prbg.g_01539
OG0001316	Prax.g_01078	Prbg.g_00914
OG0001317	Prax.g_00984	Prbg.g_01016
OG0001318	Prax.g_00919	Prbg.g_01040
OG0001319	Prax.g_00903	Prbg.g_00052
OG0001320	Prax.g_00793	Prbg.g_01578, Prbg.g_01611
OG0001321	Prax.g_00749	Prbg.g_00171
OG0001322	Prax.g_00748	Prbg.g_00172
OG0001323	Prax.g_00682	Prbg.g_00238
OG0001324	Prax.g_00948	Prbg.g_01137
OG0001325	Prax.g_00480	Prbg.g_01372
OG0001327	Prax.g_01221	Prbg.g_01072
OG0001328	Prax.g_01247	Prbg.g_00458
OG0001329	Prax.g_00154	Prbg.g_01609
OG0001330	Prax.g_01929	Prbg.g_00697
OG0001331	Prax.g_01857	Prbg.g_00535
OG0001332	Prax.g_01685	Prbg.g_00637
OG0001333	Prax.g_01522	Prbg.g_01687
OG0001334	Prax.g_01362	Prbg.g_01811
OG0001335	Prax.g_01363	Prbg.g_01812
OG0001339	Prax.g_01115	Prbg.g_00875
OG0001340	Prax.g_00845	Prbg.g_00110
OG0001341	Prax.g_00430	Prbg.g_01541
OG0001342	Prax.g_00391	Prbg.g_01632
OG0001343	Prax.g_00544	Prbg.g_01060
OG0001344	Prax.g_00204	Prbg.g_01482
OG0001345	Prax.g_00219	Prbg.g_01466
OG0001346	Prax.g_01898	Prbg.g_00478
OG0001348	Prax.g_01611, Prax.g_01610	Prbg.g_00712
OG0001349	Prax.g_01820	Prbg.g_00553
OG0001350	Prax.g_01581	Prbg.g_01019
OG0001352	Prax.g_00962	Prbg.g_01121
OG0001353	Prax.g_00341	Prbg.g_01192
OG0001354	Prax.g_01139	Prbg.g_01297
OG0001356	Prax.g_00527	Prbg.g_01638
OG0001359	Prax.g_00545	Prbg.g_01061
OG0001362	Prax.g_01714	Prbg.g_00605
OG0001363	Prax.g_01712	Prbg.g_00607
OG0001364	Prax.g_01365	Prbg.g_01814
OG0001365	Prax.g_01444	Prbg.g_01897
OG0001369	Prax.g_01126	Prbg.g_00862
OG0001371	Prax.g_00963	Prbg.g_01120
OG0001372	Prax.g_00421, Prax.g_00457	Prbg.g_00359
OG0001375	Prax.g_00543	Prbg.g_01059
OG0001379	Prax.g_01905	Prbg.g_00471
OG0001380	Prax.g_01875	Prbg.g_01551
OG0001381	Prax.g_01869	Prbg.g_01511
OG0001382	Prax.g_01618	Prbg.g_01554
OG0001394	Prax.g_00576	Prbg.g_01099
OG0001397	Prax.g_01713	Prbg.g_00606
OG0001402	Prax.g_00412	Prbg.g_00344
OG0001403	Prax.g_00283	Prbg.g_00843
OG0001404	Prax.g_00639	Prbg.g_00801
OG0001407	Prax.g_01227	Prbg.g_01558
OG0001409	Prax.g_00207	Prbg.g_01478
OG0001410	Prax.g_01879	Prbg.g_00503
OG0001414	Prax.g_00989	Prbg.g_01011
OG0001415	Prax.g_00987	Prbg.g_01013
OG0001418	Prax.g_00958	Prbg.g_01126
OG0001419	Prax.g_01228	Prbg.g_01557
OG0001421	Prax.g_01637	Prbg.g_00681
OG0001422	Prax.g_01613	Prbg.g_01561
OG0001428	Prax.g_01046	Prbg.g_00950
OG0001429	Prax.g_00383	Prbg.g_01259
OG0001431	Prax.g_01931	Prbg.g_00722, Prbg.g_01532
OG0001433	Prax.g_00526	Prbg.g_01637
OG0001434	Prax.g_00581	Prbg.g_01104
OG0001437	Prax.g_00988	Prbg.g_01012
OG0001440	Prax.g_00772	Prbg.g_01614, Prbg.g_01608
OG0001446	Prax.g_00650	Prbg.g_00017
OG0001448	Prax.g_00806	Prbg.g_00175
OG0001450	Prax.g_00955	Prbg.g_01129
OG0001451	Prax.g_00312	Prbg.g_01226
OG0001460	Prax.g_00525	Prbg.g_01636
OG0001461	Prax.g_01569	Prbg.g_00817
OG0001463	Prax.g_00889	Prbg.g_00066
OG0001464	Prax.g_00844	Prbg.g_00111
OG0001465	Prax.g_00940	Prbg.g_01148
OG0001467	Prax.g_00394	Prbg.g_00524
OG0001468	Prax.g_01218	Prbg.g_01051
OG0001472	Prax.g_01635	Prbg.g_00367
OG0001481	Prax.g_00800	Prbg.g_00457
OG0001484	Prax.g_01921	Prbg.g_00696
OG0001485	Prax.g_01600	Prbg.g_00414
OG0001486	Prax.g_00198	Prbg.g_01488
OG0001491	Prax.g_00388	Prbg.g_01251
OG0001500	Prax.g_00912	Prbg.g_01046
OG0001501	Prax.g_00937	Prbg.g_01070
OG0001503	Prax.g_00168	Prbg.g_00011
OG0001506	Prax.g_01687	Prbg.g_00635
OG0001521	Prax.g_00429	Prbg.g_01249
OG0001522	Prax.g_00340	Prbg.g_01193
OG0001523	Prax.g_00165	Prbg.g_00754
OG0001524	Prax.g_00166	Prbg.g_00755
OG0001525	Prax.g_01626	Prbg.g_01615
OG0001526	Prax.g_01260	Prbg.g_00813
OG0001550	Prax.g_00151	Prbg.g_00007
OG0001557	Prax.g_00577	Prbg.g_01100
OG0001564	Prax.g_00489	Prbg.g_00814
OG0001566	Prax.g_00966	Prbg.g_01117
OG0001569	Prax.g_01255	Prbg.g_00442
OG0001571	Prax.g_00144	Prbg.g_00404
OG0001572	Prax.g_01964	Prbg.g_00406
OG0001581	Prax.g_01074	Prbg.g_00496
OG0001583	Prax.g_00389	Prbg.g_01250
OG0001584	Prax.g_00593	Prbg.g_01379
OG0001587	Prax.g_01258	Prbg.g_01710
OG0001588	Prax.g_01756	Prbg.g_00145
OG0001595	Prax.g_00638	Prbg.g_00803
OG0001596	Prax.g_00646	Prbg.g_00794
OG0001597	Prax.g_00811	Prbg.g_00632
OG0001598	Prax.g_00507, Prax.g_00775	Prbg.g_01139
OG0001599	Prax.g_00741	Prbg.g_00183
OG0001600	Prax.g_00690	Prbg.g_00230
OG0001601	Prax.g_00968	Prbg.g_01115
OG0001603	Prax.g_00387	Prbg.g_01253
OG0001604	Prax.g_00569	Prbg.g_01092
OG0001605	Prax.g_01172	Prbg.g_00012
OG0001606	Prax.g_01234	Prbg.g_00002
OG0001607	Prax.g_00167	Prbg.g_00416
OG0001608	Prax.g_01872	Prbg.g_01345
OG0001609	Prax.g_01689	Prbg.g_00633
OG0001610	Prax.g_01686	Prbg.g_00636
OG0001611	Prax.g_01624	Prbg.g_01571
OG0001626	Prax.g_00431	Prbg.g_00421
OG0001628	Prax.g_00418	Prbg.g_00357
OG0001629	Prax.g_00417	Prbg.g_00395
OG0001630	Prax.g_00551	Prbg.g_01068
OG0001631	Prax.g_01224	Prbg.g_00412
OG0001648	Prax.g_00801	Prbg.g_01586
OG0001649	Prax.g_01225	Prbg.g_00004
OG0001651	Prax.g_01625	Prbg.g_01522
OG0001663	Prax.g_00183	Prbg.g_01505
OG0001685	Prax.g_00310	Prbg.g_00362
OG0001686	Prax.g_01171	Prbg.g_01526
OG0001687	Prax.g_01217	Prbg.g_00181
OG0001689	Prax.g_01403	Prbg.g_01857
OG0001697	Prax.g_00302	Prbg.g_01252
OG0001701	Prax.g_01261	Prbg.g_00812
OG0001705	Prax.g_00778	Prbg.g_01712
OG0001706	Prax.g_01163	Prbg.g_00732
OG0001707	Prax.g_01242	Prbg.g_01533
OG0001709	Prax.g_01821	Prbg.g_00567
OG0001710	Prax.g_01280	Prbg.g_00375
OG0001722	Prax.g_00549	Prbg.g_01066
OG0001725	Prax.g_00788	Prbg.g_00728
OG0001727	Prax.g_01578	Prbg.g_00024, Prbg.g_01570
OG0001780	Prax.g_01813	Prbg.g_00558
OG0001820	Prax.g_00435, Prax.g_01961	Prbg.g_00023
OG0001834	Prax.g_01817	Prbg.g_00555
OG0001922	Prax.g_01884	Prbg.g_00573
OG0002019	Prax.g_00503	Prbg.g_00720
OG0002030	Prax.g_01585	Prbg.g_01563
OG0002275	Prax.g_01574	Prbg.g_01620
OG0002326	Prax.g_00495	Prbg.g_01587
OG0002421	Prax.g_01810	Prbg.g_00560
OG0002480	Prax.g_01816	Prbg.g_00556
OG0002556	Prax.g_01764	Prbg.g_00499
OG0002557	Prax.g_01765	Prbg.g_00498
OG0002558	Prax.g_01766	Prbg.g_00497
OG0003031	Prax.g_01773	Prbg.g_00147
