Orthogroup	Prax	Syac
OG0001171	Prax.g_01507	Syac.g_00650
OG0001172	Prax.g_01265	Syac.g_02187
OG0001173	Prax.g_01266	Syac.g_02186
OG0001174	Prax.g_01274	Syac.g_02178
OG0001175	Prax.g_01275	Syac.g_02177
OG0001176	Prax.g_01282	Syac.g_02141
OG0001177	Prax.g_01285	Syac.g_02143
OG0001178	Prax.g_01290	Syac.g_00539
OG0001179	Prax.g_01322	Syac.g_02112
OG0001180	Prax.g_01344	Syac.g_02087
OG0001181	Prax.g_01348	Syac.g_02083
OG0001182	Prax.g_01355	Syac.g_02074
OG0001183	Prax.g_01359	Syac.g_02070
OG0001184	Prax.g_01375	Syac.g_00186
OG0001185	Prax.g_01389	Syac.g_00162
OG0001186	Prax.g_01412	Syac.g_00082
OG0001187	Prax.g_01416	Syac.g_00085
OG0001188	Prax.g_01419	Syac.g_00076
OG0001189	Prax.g_01436	Syac.g_00054
OG0001190	Prax.g_01440	Syac.g_02353
OG0001191	Prax.g_01450	Syac.g_02368
OG0001192	Prax.g_01454	Syac.g_02374
OG0001193	Prax.g_01464	Syac.g_02406
OG0001194	Prax.g_01465	Syac.g_02408
OG0001195	Prax.g_01466	Syac.g_02409
OG0001196	Prax.g_01479	Syac.g_02477
OG0001197	Prax.g_01480	Syac.g_02479
OG0001198	Prax.g_01487	Syac.g_02491
OG0001199	Prax.g_00645	Syac.g_00445
OG0001200	Prax.g_00647	Syac.g_00443
OG0001201	Prax.g_01111	Syac.g_00395
OG0001202	Prax.g_01019	Syac.g_02285
OG0001203	Prax.g_00980	Syac.g_01967
OG0001204	Prax.g_00932	Syac.g_02200
OG0001205	Prax.g_00755	Syac.g_00706
OG0001206	Prax.g_00739	Syac.g_01715
OG0001207	Prax.g_00725	Syac.g_01915
OG0001208	Prax.g_00720	Syac.g_01902
OG0001209	Prax.g_00666	Syac.g_01833
OG0001210	Prax.g_00001	Syac.g_01826
OG0001211	Prax.g_00011	Syac.g_01809
OG0001212	Prax.g_00055	Syac.g_01751
OG0001213	Prax.g_00088	Syac.g_00968
OG0001214	Prax.g_00096	Syac.g_00981
OG0001215	Prax.g_00952	Syac.g_00919
OG0001216	Prax.g_00483	Syac.g_01285
OG0001217	Prax.g_00428	Syac.g_01043
OG0001218	Prax.g_00420	Syac.g_01679
OG0001220	Prax.g_00321	Syac.g_00813
OG0001221	Prax.g_00572	Syac.g_01379
OG0001223	Prax.g_01147	Syac.g_01215
OG0001224	Prax.g_01200	Syac.g_00880
OG0001225	Prax.g_01202	Syac.g_00882
OG0001226	Prax.g_01229	Syac.g_01026
OG0001227	Prax.g_01248	Syac.g_02387
OG0001228	Prax.g_00245	Syac.g_00700
OG0001229	Prax.g_01865	Syac.g_00906
OG0001230	Prax.g_01741	Syac.g_01621
OG0001231	Prax.g_01631	Syac.g_00017
OG0001232	Prax.g_01536	Syac.g_00509
OG0001233	Prax.g_01516	Syac.g_00660
OG0001234	Prax.g_01277	Syac.g_02173
OG0001235	Prax.g_01287	Syac.g_02147
OG0001236	Prax.g_01372	Syac.g_00189
OG0001237	Prax.g_01376	Syac.g_00184
OG0001238	Prax.g_01451	Syac.g_02369
OG0001240	Prax.g_01125	Syac.g_00411
OG0001241	Prax.g_01117	Syac.g_00402
OG0001242	Prax.g_01099	Syac.g_00370
OG0001243	Prax.g_01093	Syac.g_00363
OG0001244	Prax.g_01077	Syac.g_00333
OG0001245	Prax.g_00794	Syac.g_01064
OG0001246	Prax.g_00697	Syac.g_01876
OG0001247	Prax.g_00959	Syac.g_01303
OG0001248	Prax.g_00957	Syac.g_01306
OG0001249	Prax.g_00395	Syac.g_02029
OG0001250	Prax.g_00332	Syac.g_00838
OG0001251	Prax.g_00547	Syac.g_02415
OG0001252	Prax.g_01195	Syac.g_00874
OG0001253	Prax.g_01249	Syac.g_01063
OG0001254	Prax.g_00163	Syac.g_01465
OG0001255	Prax.g_00184	Syac.g_01957
OG0001256	Prax.g_01638	Syac.g_00563
OG0001257	Prax.g_01632	Syac.g_01686
OG0001258	Prax.g_01562	Syac.g_00553
OG0001259	Prax.g_01518	Syac.g_00662
OG0001260	Prax.g_01501	Syac.g_00640
OG0001262	Prax.g_01434	Syac.g_00056
OG0001263	Prax.g_01090	Syac.g_00360
OG0001265	Prax.g_01100	Syac.g_00372
OG0001266	Prax.g_01015	Syac.g_02289
OG0001267	Prax.g_00895	Syac.g_02253
OG0001268	Prax.g_00834	Syac.g_02014
OG0001269	Prax.g_00814	Syac.g_01960
OG0001270	Prax.g_00766	Syac.g_00690
OG0001271	Prax.g_00730	Syac.g_01703
OG0001272	Prax.g_00716	Syac.g_01898
OG0001273	Prax.g_00090	Syac.g_00974
OG0001274	Prax.g_00939	Syac.g_02323
OG0001275	Prax.g_01157	Syac.g_01228
OG0001276	Prax.g_01179	Syac.g_01244
OG0001277	Prax.g_01237	Syac.g_02463
OG0001278	Prax.g_00250	Syac.g_01517
OG0001279	Prax.g_01957	Syac.g_01605
OG0001280	Prax.g_01900	Syac.g_00731
OG0001281	Prax.g_01894	Syac.g_00721
OG0001282	Prax.g_01862	Syac.g_01917
OG0001283	Prax.g_01843	Syac.g_02472
OG0001284	Prax.g_01658	Syac.g_00586
OG0001285	Prax.g_01533	Syac.g_01060
OG0001286	Prax.g_01342	Syac.g_02089
OG0001287	Prax.g_01396	Syac.g_00154
OG0001288	Prax.g_01405	Syac.g_00141
OG0001289	Prax.g_00658	Syac.g_00426
OG0001291	Prax.g_01083	Syac.g_00349
OG0001292	Prax.g_00927	Syac.g_02205
OG0001293	Prax.g_00914	Syac.g_02226
OG0001294	Prax.g_00796	Syac.g_01411
OG0001295	Prax.g_00734	Syac.g_01824
OG0001296	Prax.g_00692	Syac.g_01870
OG0001297	Prax.g_00687	Syac.g_01866
OG0001298	Prax.g_00037	Syac.g_01774
OG0001299	Prax.g_00976	Syac.g_01417
OG0001300	Prax.g_00949	Syac.g_00910
OG0001301	Prax.g_00946	Syac.g_00897
OG0001302	Prax.g_00386	Syac.g_01012
OG0001303	Prax.g_01161	Syac.g_01137
OG0001304	Prax.g_01189	Syac.g_01257
OG0001305	Prax.g_01208	Syac.g_00890
OG0001306	Prax.g_00186	Syac.g_00749
OG0001307	Prax.g_01880	Syac.g_02156
OG0001309	Prax.g_01634	Syac.g_01860
OG0001310	Prax.g_01547	Syac.g_00528
OG0001311	Prax.g_01181	Syac.g_01246
OG0001312	Prax.g_00601	Syac.g_01147
OG0001315	Prax.g_00633	Syac.g_02072
OG0001316	Prax.g_01078	Syac.g_00342
OG0001317	Prax.g_00984	Syac.g_01971
OG0001318	Prax.g_00919	Syac.g_02218
OG0001319	Prax.g_00903	Syac.g_02242
OG0001321	Prax.g_00749	Syac.g_00712
OG0001322	Prax.g_00748	Syac.g_00713
OG0001323	Prax.g_00682	Syac.g_01857
OG0001324	Prax.g_00948	Syac.g_00909
OG0001325	Prax.g_00480	Syac.g_01281
OG0001326	Prax.g_00535	Syac.g_02420
OG0001328	Prax.g_01247	Syac.g_01385
OG0001329	Prax.g_00154	Syac.g_01007
OG0001330	Prax.g_01929	Syac.g_00738
OG0001332	Prax.g_01685	Syac.g_00625
OG0001333	Prax.g_01522	Syac.g_00666
OG0001334	Prax.g_01362	Syac.g_02061
OG0001335	Prax.g_01363	Syac.g_02060
OG0001336	Prax.g_01476	Syac.g_02473
OG0001339	Prax.g_01115	Syac.g_00400
OG0001340	Prax.g_00845	Syac.g_02039
OG0001341	Prax.g_00430	Syac.g_00904
OG0001343	Prax.g_00544	Syac.g_02413
OG0001344	Prax.g_00204	Syac.g_00774
OG0001345	Prax.g_00219	Syac.g_00803
OG0001346	Prax.g_01898	Syac.g_00728
OG0001348	Prax.g_01611, Prax.g_01610	Syac.g_00857
OG0001352	Prax.g_00962	Syac.g_01842
OG0001353	Prax.g_00341	Syac.g_00850
OG0001354	Prax.g_01139	Syac.g_01201
OG0001358	Prax.g_00079	Syac.g_00952
OG0001359	Prax.g_00545	Syac.g_02412
OG0001360	Prax.g_01250	Syac.g_00805
OG0001361	Prax.g_00216	Syac.g_00800
OG0001362	Prax.g_01714	Syac.g_01649
OG0001363	Prax.g_01712	Syac.g_01651
OG0001364	Prax.g_01365	Syac.g_00204
OG0001372	Prax.g_00421, Prax.g_00457	Syac.g_01845
OG0001373	Prax.g_00534	Syac.g_02419
OG0001374	Prax.g_00542	Syac.g_02427
OG0001375	Prax.g_00543	Syac.g_02414
OG0001376	Prax.g_01214	Syac.g_02376
OG0001377	Prax.g_01215	Syac.g_02375
OG0001378	Prax.g_00125	Syac.g_00689
OG0001379	Prax.g_01905	Syac.g_00736
OG0001380	Prax.g_01875	Syac.g_01589
OG0001381	Prax.g_01869	Syac.g_02162
OG0001382	Prax.g_01618	Syac.g_00148
OG0001385	Prax.g_00531	Syac.g_02416
OG0001386	Prax.g_00532	Syac.g_02417
OG0001387	Prax.g_00533	Syac.g_02418
OG0001388	Prax.g_00536	Syac.g_02421
OG0001389	Prax.g_00537	Syac.g_02422
OG0001390	Prax.g_00538	Syac.g_02423
OG0001391	Prax.g_00539	Syac.g_02424
OG0001392	Prax.g_00540	Syac.g_02425
OG0001393	Prax.g_00541	Syac.g_02426
OG0001394	Prax.g_00576	Syac.g_01373
OG0001395	Prax.g_01191	Syac.g_01262
OG0001402	Prax.g_00412	Syac.g_00957
OG0001403	Prax.g_00283	Syac.g_00033
OG0001404	Prax.g_00639	Syac.g_00451
OG0001405	Prax.g_00847	Syac.g_02058
OG0001406	Prax.g_01213	Syac.g_02377
OG0001407	Prax.g_01227	Syac.g_01841
OG0001408	Prax.g_01232	Syac.g_01530
OG0001410	Prax.g_01879	Syac.g_02155
OG0001413	Prax.g_01643	Syac.g_01019
OG0001414	Prax.g_00989	Syac.g_02161
OG0001416	Prax.g_00742	Syac.g_00724
OG0001417	Prax.g_00732	Syac.g_01200
OG0001419	Prax.g_01228	Syac.g_01840
OG0001420	Prax.g_00134	Syac.g_01847
OG0001428	Prax.g_01046	Syac.g_00301
OG0001432	Prax.g_01645	Syac.g_01572
OG0001434	Prax.g_00581	Syac.g_01368
OG0001438	Prax.g_00882	Syac.g_00280
OG0001439	Prax.g_00868	Syac.g_00250
OG0001442	Prax.g_00438	Syac.g_01358
OG0001446	Prax.g_00650	Syac.g_01293
OG0001447	Prax.g_01092	Syac.g_00362
OG0001448	Prax.g_00806	Syac.g_01094
OG0001449	Prax.g_00779	Syac.g_02197
OG0001452	Prax.g_00548	Syac.g_02214
OG0001456	Prax.g_00177	Syac.g_02434
OG0001457	Prax.g_00178	Syac.g_02435
OG0001458	Prax.g_00179	Syac.g_02436
OG0001459	Prax.g_01943	Syac.g_01445
OG0001461	Prax.g_01569	Syac.g_02168
OG0001462	Prax.g_00279	Syac.g_00039
OG0001465	Prax.g_00940	Syac.g_01299
OG0001468	Prax.g_01218	Syac.g_01014
OG0001470	Prax.g_01841	Syac.g_00683
OG0001471	Prax.g_01642	Syac.g_00257
OG0001473	Prax.g_01413	Syac.g_01010
OG0001474	Prax.g_00833	Syac.g_02013
OG0001475	Prax.g_01839	Syac.g_00681
OG0001479	Prax.g_00836	Syac.g_02016
OG0001480	Prax.g_00804	Syac.g_00812
OG0001481	Prax.g_00800	Syac.g_01260
OG0001482	Prax.g_00744	Syac.g_01210
OG0001492	Prax.g_00247	Syac.g_01514
OG0001493	Prax.g_00255	Syac.g_01522
OG0001495	Prax.g_01284	Syac.g_02144
OG0001499	Prax.g_00632	Syac.g_01441
OG0001502	Prax.g_00403	Syac.g_00818
OG0001504	Prax.g_01942	Syac.g_01446
OG0001508	Prax.g_01842	Syac.g_00684
OG0001520	Prax.g_00784	Syac.g_01787
OG0001522	Prax.g_00340	Syac.g_00849
OG0001528	Prax.g_01840	Syac.g_00682
OG0001546	Prax.g_00677	Syac.g_01853
OG0001547	Prax.g_00401	Syac.g_01122
OG0001548	Prax.g_00397	Syac.g_01030
OG0001551	Prax.g_00176	Syac.g_00861
OG0001557	Prax.g_00577	Syac.g_01372
OG0001564	Prax.g_00489	Syac.g_02430
OG0001567	Prax.g_00402	Syac.g_01121
OG0001568	Prax.g_00400	Syac.g_01124
OG0001570	Prax.g_00137	Syac.g_01108
OG0001572	Prax.g_01964	Syac.g_01584
OG0001585	Prax.g_01952	Syac.g_01072
OG0001588	Prax.g_01756	Syac.g_00200
OG0001602	Prax.g_00941	Syac.g_01300
OG0001625	Prax.g_00917	Syac.g_02220
OG0001635	Prax.g_01586	Syac.g_00137
OG0001647	Prax.g_00902	Syac.g_02244
OG0001666	Prax.g_01944	Syac.g_01452
OG0001667	Prax.g_01926	Syac.g_00472
OG0001680	Prax.g_00521	Syac.g_00788, Syac.g_00526
OG0001713	Prax.g_00630	Syac.g_00783
OG0001718	Prax.g_00810	Syac.g_00465
OG0001959	Prax.g_01963	Syac.g_00119, Syac.g_00120
OG0001962	Prax.g_00262	Syac.g_02328
OG0001990	Prax.g_00172	Syac.g_02460
OG0002013	Prax.g_01782	Syac.g_01990
OG0002349	Prax.g_01514	Syac.g_00658
OG0002458	Prax.g_00488	Syac.g_02431
OG0002459	Prax.g_00490	Syac.g_02429
OG0002460	Prax.g_00491	Syac.g_02428
OG0002627	Prax.g_01779	Syac.g_00087
