Orthogroup	Prbm	Syaf
OG0001081	Prbm.g_00686	Syaf.g_02144
OG0001082	Prbm.g_00687	Syaf.g_02143
OG0001083	Prbm.g_00692	Syaf.g_02136
OG0001084	Prbm.g_00693	Syaf.g_02135
OG0001085	Prbm.g_00703	Syaf.g_02125
OG0001086	Prbm.g_00704	Syaf.g_02123
OG0001087	Prbm.g_00725	Syaf.g_01482
OG0001088	Prbm.g_00726	Syaf.g_01478
OG0001089	Prbm.g_00734	Syaf.g_01453
OG0001090	Prbm.g_00743	Syaf.g_01981
OG0001091	Prbm.g_00745	Syaf.g_01979
OG0001092	Prbm.g_00746	Syaf.g_01977
OG0001093	Prbm.g_00751	Syaf.g_01971
OG0001094	Prbm.g_00808	Syaf.g_02055
OG0001095	Prbm.g_00827	Syaf.g_02034
OG0001096	Prbm.g_00842	Syaf.g_02018
OG0001097	Prbm.g_00860	Syaf.g_01373
OG0001098	Prbm.g_00877	Syaf.g_01743
OG0001099	Prbm.g_00914	Syaf.g_00881
OG0001100	Prbm.g_00921	Syaf.g_02110
OG0001101	Prbm.g_00923	Syaf.g_02109
OG0001102	Prbm.g_00926	Syaf.g_02106
OG0001103	Prbm.g_00928	Syaf.g_02104
OG0001104	Prbm.g_00794	Syaf.g_02071
OG0001105	Prbm.g_00798	Syaf.g_02067
OG0001106	Prbm.g_00976	Syaf.g_01847
OG0001107	Prbm.g_00986	Syaf.g_01859
OG0001108	Prbm.g_00990	Syaf.g_01868
OG0001109	Prbm.g_00991	Syaf.g_01877
OG0001110	Prbm.g_00993	Syaf.g_01879
OG0001111	Prbm.g_00994	Syaf.g_01881
OG0001112	Prbm.g_00995	Syaf.g_01883
OG0001113	Prbm.g_00996	Syaf.g_01884
OG0001114	Prbm.g_00997	Syaf.g_01885
OG0001115	Prbm.g_00999	Syaf.g_01889
OG0001116	Prbm.g_01000	Syaf.g_01891
OG0001117	Prbm.g_01001	Syaf.g_01892
OG0001118	Prbm.g_01002	Syaf.g_01893
OG0001119	Prbm.g_01003	Syaf.g_01895
OG0001120	Prbm.g_01004	Syaf.g_01899
OG0001122	Prbm.g_01033	Syaf.g_01927
OG0001123	Prbm.g_01037	Syaf.g_01934
OG0001124	Prbm.g_01039	Syaf.g_01936
OG0001125	Prbm.g_01041	Syaf.g_01938
OG0001126	Prbm.g_01052	Syaf.g_01409
OG0001127	Prbm.g_01053	Syaf.g_01410
OG0001128	Prbm.g_01056	Syaf.g_01413
OG0001129	Prbm.g_01057	Syaf.g_01415
OG0001130	Prbm.g_01058	Syaf.g_01416
OG0001131	Prbm.g_00894	Syaf.g_02090
OG0001132	Prbm.g_01103	Syaf.g_01722
OG0001133	Prbm.g_01079	Syaf.g_02334
OG0001134	Prbm.g_01910	Syaf.g_01616
OG0001135	Prbm.g_01913	Syaf.g_01618
OG0001136	Prbm.g_01552	Syaf.g_01286
OG0001137	Prbm.g_01539	Syaf.g_01306
OG0001138	Prbm.g_01518	Syaf.g_01596
OG0001139	Prbm.g_01516	Syaf.g_01594
OG0001140	Prbm.g_01515	Syaf.g_01593
OG0001141	Prbm.g_01514	Syaf.g_01592
OG0001142	Prbm.g_01513	Syaf.g_01591
OG0001143	Prbm.g_01506	Syaf.g_01583
OG0001144	Prbm.g_01501	Syaf.g_01573
OG0001145	Prbm.g_01603	Syaf.g_01267
OG0001146	Prbm.g_01615	Syaf.g_01248
OG0001147	Prbm.g_01634	Syaf.g_02489
OG0001148	Prbm.g_01662	Syaf.g_02735
OG0001149	Prbm.g_01663	Syaf.g_02736
OG0001150	Prbm.g_01664	Syaf.g_02737
OG0001151	Prbm.g_01675	Syaf.g_02750
OG0001152	Prbm.g_01676	Syaf.g_02751
OG0001153	Prbm.g_01740	Syaf.g_02463
OG0001154	Prbm.g_01741	Syaf.g_02464
OG0001155	Prbm.g_01757	Syaf.g_01107
OG0001156	Prbm.g_01760	Syaf.g_01104
OG0001157	Prbm.g_01761	Syaf.g_01103
OG0001158	Prbm.g_01762	Syaf.g_01102
OG0001159	Prbm.g_01763	Syaf.g_01101
OG0001160	Prbm.g_01789	Syaf.g_01058
OG0001161	Prbm.g_01586	Syaf.g_00617
OG0001162	Prbm.g_01801	Syaf.g_02015
OG0001163	Prbm.g_01833	Syaf.g_01050
OG0001164	Prbm.g_01837	Syaf.g_01044
OG0001165	Prbm.g_01840	Syaf.g_01039
OG0001166	Prbm.g_01858	Syaf.g_01010
OG0001167	Prbm.g_01876	Syaf.g_01182
OG0001168	Prbm.g_01877	Syaf.g_01180
OG0001169	Prbm.g_01879	Syaf.g_01178
OG0001170	Prbm.g_01881	Syaf.g_01176
OG0001171	Prbm.g_01891	Syaf.g_01166
OG0001172	Prbm.g_01952	Syaf.g_00173
OG0001173	Prbm.g_01953	Syaf.g_00172
OG0001174	Prbm.g_01961	Syaf.g_00164
OG0001175	Prbm.g_01962	Syaf.g_00163
OG0001176	Prbm.g_01974	Syaf.g_00142
OG0001177	Prbm.g_01972	Syaf.g_00144
OG0001178	Prbm.g_01345	Syaf.g_01028
OG0001179	Prbm.g_02016	Syaf.g_00112
OG0001180	Prbm.g_02039	Syaf.g_00087
OG0001181	Prbm.g_02043	Syaf.g_00083
OG0001182	Prbm.g_02052	Syaf.g_00074
OG0001184	Prbm.g_02074	Syaf.g_00360
OG0001185	Prbm.g_02089	Syaf.g_00382
OG0001186	Prbm.g_02140	Syaf.g_00418
OG0001187	Prbm.g_02145	Syaf.g_00422
OG0001188	Prbm.g_02147	Syaf.g_00425
OG0001189	Prbm.g_02164	Syaf.g_00441
OG0001190	Prbm.g_02169	Syaf.g_00646
OG0001191	Prbm.g_02179	Syaf.g_00635
OG0001192	Prbm.g_02184	Syaf.g_00630
OG0001193	Prbm.g_02197	Syaf.g_00596
OG0001194	Prbm.g_02198	Syaf.g_00594
OG0001195	Prbm.g_02199	Syaf.g_00593
OG0001196	Prbm.g_02219	Syaf.g_00519
OG0001197	Prbm.g_02221	Syaf.g_00517
OG0001198	Prbm.g_02230	Syaf.g_00501
OG0001199	Prbm.g_00131	Syaf.g_00957
OG0001200	Prbm.g_00133	Syaf.g_00955
OG0001201	Prbm.g_00165	Syaf.g_00902
OG0001202	Prbm.g_00259	Syaf.g_00764
OG0001203	Prbm.g_00298	Syaf.g_02785
OG0001204	Prbm.g_00304	Syaf.g_00185
OG0001205	Prbm.g_00455	Syaf.g_01229
OG0001206	Prbm.g_00491	Syaf.g_02530
OG0001207	Prbm.g_00502	Syaf.g_02732
OG0001208	Prbm.g_00508	Syaf.g_02719
OG0001209	Prbm.g_00568	Syaf.g_02651
OG0001210	Prbm.g_00573	Syaf.g_02642
OG0001211	Prbm.g_00583	Syaf.g_02623
OG0001212	Prbm.g_00626	Syaf.g_02563
OG0001213	Prbm.g_00660	Syaf.g_02324
OG0001214	Prbm.g_00668	Syaf.g_02308
OG0001215	Prbm.g_00727	Syaf.g_01477
OG0001216	Prbm.g_00744	Syaf.g_01980
OG0001217	Prbm.g_00111	Syaf.g_02237
OG0001218	Prbm.g_00785	Syaf.g_02473
OG0001219	Prbm.g_00957	Syaf.g_01796
OG0001220	Prbm.g_00867	Syaf.g_01335
OG0001221	Prbm.g_00941	Syaf.g_02087
OG0001222	Prbm.g_00889	Syaf.g_01848
OG0001223	Prbm.g_01005	Syaf.g_01902
OG0001224	Prbm.g_01060	Syaf.g_01438
OG0001225	Prbm.g_01062	Syaf.g_01440
OG0001226	Prbm.g_01945	Syaf.g_02262
OG0001227	Prbm.g_01085	Syaf.g_00614
OG0001228	Prbm.g_01498	Syaf.g_01223
OG0001229	Prbm.g_01176	Syaf.g_01464
OG0001230	Prbm.g_01701	Syaf.g_02404
OG0001231	Prbm.g_00789	Syaf.g_00481
OG0001232	Prbm.g_01862	Syaf.g_01000
OG0001234	Prbm.g_01964	Syaf.g_00159
OG0001235	Prbm.g_01968	Syaf.g_00150
OG0001236	Prbm.g_02071	Syaf.g_00357
OG0001237	Prbm.g_02075	Syaf.g_00362
OG0001238	Prbm.g_02180	Syaf.g_00634
OG0001239	Prbm.g_00128	Syaf.g_00960
OG0001240	Prbm.g_00150	Syaf.g_00919
OG0001241	Prbm.g_00159	Syaf.g_00909
OG0001242	Prbm.g_00178	Syaf.g_00874
OG0001243	Prbm.g_00185	Syaf.g_00867
OG0001244	Prbm.g_00201	Syaf.g_00836
OG0001246	Prbm.g_00538	Syaf.g_02693
OG0001247	Prbm.g_00719	Syaf.g_02004
OG0001248	Prbm.g_00722	Syaf.g_02012
OG0001251	Prbm.g_01937	Syaf.g_00588
OG0001252	Prbm.g_01055	Syaf.g_01412
OG0001254	Prbm.g_01912	Syaf.g_01617
OG0001255	Prbm.g_01566	Syaf.g_01070
OG0001256	Prbm.g_01797	Syaf.g_01051
OG0001257	Prbm.g_01802	Syaf.g_02534
OG0001258	Prbm.g_01838	Syaf.g_01041
OG0001259	Prbm.g_01880	Syaf.g_01177
OG0001260	Prbm.g_01897	Syaf.g_01155
OG0001261	Prbm.g_02024	Syaf.g_00103
OG0001262	Prbm.g_02162	Syaf.g_00439
OG0001263	Prbm.g_00188	Syaf.g_00864
OG0001269	Prbm.g_00866	Syaf.g_01653
OG0001273	Prbm.g_00662	Syaf.g_02315
OG0001277	Prbm.g_02207	Syaf.g_00533
OG0001279	Prbm.g_01171	Syaf.g_02385
OG0001280	Prbm.g_01610	Syaf.g_01257
OG0001282	Prbm.g_01661	Syaf.g_02734
OG0001283	Prbm.g_02215	Syaf.g_00524, Syaf.g_02414
OG0001284	Prbm.g_01783	Syaf.g_01073
OG0001285	Prbm.g_01865	Syaf.g_00568
OG0001286	Prbm.g_02037	Syaf.g_00089
OG0001287	Prbm.g_02096	Syaf.g_00390
OG0001288	Prbm.g_02106	Syaf.g_00408
OG0001289	Prbm.g_00144	Syaf.g_00935
OG0001290	Prbm.g_00158	Syaf.g_00910
OG0001294	Prbm.g_01584, Prbm.g_01649	Syaf.g_02124
OG0001295	Prbm.g_01574	Syaf.g_02637
OG0001296	Prbm.g_00543	Syaf.g_02687
OG0001297	Prbm.g_00548	Syaf.g_02683
OG0001299	Prbm.g_00698	Syaf.g_02130
OG0001300	Prbm.g_00731	Syaf.g_01468
OG0001301	Prbm.g_00733	Syaf.g_01454
OG0001302	Prbm.g_00955	Syaf.g_02279
OG0001303	Prbm.g_01273	Syaf.g_01798
OG0001304	Prbm.g_01046	Syaf.g_01950
OG0001305	Prbm.g_00884	Syaf.g_01448
OG0001306	Prbm.g_01564	Syaf.g_01272
OG0001307	Prbm.g_01594	Syaf.g_01638
OG0001308	Prbm.g_01720	Syaf.g_02427
OG0001309	Prbm.g_00552	Syaf.g_02678
OG0001310	Prbm.g_01852	Syaf.g_01018
OG0001311	Prbm.g_01038	Syaf.g_01935
OG0001312	Prbm.g_00966	Syaf.g_01809
OG0001315	Prbm.g_02056	Syaf.g_00071
OG0001316	Prbm.g_00199	Syaf.g_00847
OG0001317	Prbm.g_00294	Syaf.g_02790
OG0001318	Prbm.g_00316	Syaf.g_00209
OG0001321	Prbm.g_00461	Syaf.g_01238
OG0001322	Prbm.g_00462	Syaf.g_01239
OG0001324	Prbm.g_00732	Syaf.g_01467
OG0001325	Prbm.g_00747	Syaf.g_01976
OG0001326	Prbm.g_01929	Syaf.g_00578
OG0001327	Prbm.g_00918	Syaf.g_02116
OG0001328	Prbm.g_00937	Syaf.g_02094
OG0001329	Prbm.g_01805	Syaf.g_02285
OG0001330	Prbm.g_01604	Syaf.g_01264
OG0001331	Prbm.g_01666	Syaf.g_02739
OG0001334	Prbm.g_02061	Syaf.g_00060
OG0001335	Prbm.g_02062	Syaf.g_00059
OG0001336	Prbm.g_02216	Syaf.g_00523
OG0001337	Prbm.g_00387	Syaf.g_00063, Syaf.g_00040
OG0001339	Prbm.g_00161	Syaf.g_00907
OG0001340	Prbm.g_00388	Syaf.g_00039
OG0001341	Prbm.g_00091	Syaf.g_01463
OG0001343	Prbm.g_00909	Syaf.g_00590
OG0001344	Prbm.g_01544	Syaf.g_01294
OG0001345	Prbm.g_01528	Syaf.g_01323
OG0001346	Prbm.g_01612	Syaf.g_01253
OG0001347	Prbm.g_02118	Syaf.g_02400
OG0001348	Prbm.g_01122	Syaf.g_01396
OG0001350	Prbm.g_00297	Syaf.g_02786
OG0001351	Prbm.g_00481	Syaf.g_02539
OG0001352	Prbm.g_00714	Syaf.g_02661
OG0001354	Prbm.g_00998	Syaf.g_01888
OG0001356	Prbm.g_01145, Prbm.g_01433	Syaf.g_02177, Syaf.g_01397
OG0001357	Prbm.g_00463	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001359	Prbm.g_00910	Syaf.g_00591
OG0001360	Prbm.g_01526	Syaf.g_01325
OG0001362	Prbm.g_01724	Syaf.g_02432
OG0001363	Prbm.g_00487	Syaf.g_02434
OG0001366	Prbm.g_01684	Syaf.g_01007
OG0001368	Prbm.g_01187, Prbm.g_01168	Syaf.g_00184
OG0001370	Prbm.g_01208	Syaf.g_00569
OG0001371	Prbm.g_00713	Syaf.g_00397
OG0001372	Prbm.g_00047	Syaf.g_01682
OG0001373	Prbm.g_01928	Syaf.g_00579
OG0001374	Prbm.g_01936	Syaf.g_00571
OG0001375	Prbm.g_00908	Syaf.g_00589
OG0001376	Prbm.g_00896	Syaf.g_00626
OG0001377	Prbm.g_00897	Syaf.g_00627
OG0001378	Prbm.g_00443	Syaf.g_01209
OG0001380	Prbm.g_01573	Syaf.g_02247
OG0001385	Prbm.g_01925	Syaf.g_00582
OG0001386	Prbm.g_01926	Syaf.g_00581
OG0001387	Prbm.g_01927	Syaf.g_00580
OG0001388	Prbm.g_01930	Syaf.g_00577
OG0001389	Prbm.g_01931	Syaf.g_00576
OG0001390	Prbm.g_01932	Syaf.g_00575
OG0001391	Prbm.g_01933	Syaf.g_00574
OG0001392	Prbm.g_01934	Syaf.g_00573
OG0001393	Prbm.g_01935	Syaf.g_00572
OG0001394	Prbm.g_00945	Syaf.g_02081
OG0001395	Prbm.g_01049	Syaf.g_01958
OG0001396	Prbm.g_02119	Syaf.g_02399
OG0001397	Prbm.g_01725	Syaf.g_02433
OG0001398	Prbm.g_00761	Syaf.g_01758
OG0001399	Prbm.g_00080	Syaf.g_00697
OG0001401	Prbm.g_01225, Prbm.g_00851	Syaf.g_01383
OG0001402	Prbm.g_00655	Syaf.g_02336
OG0001404	Prbm.g_00125	Syaf.g_00964
OG0001405	Prbm.g_00381	Syaf.g_00057
OG0001406	Prbm.g_00895	Syaf.g_00625
OG0001407	Prbm.g_00900	Syaf.g_02660
OG0001408	Prbm.g_00104	Syaf.g_01546
OG0001410	Prbm.g_01632	Syaf.g_01639
OG0001412	Prbm.g_02117	Syaf.g_02482
OG0001413	Prbm.g_00790	Syaf.g_02344, Syaf.g_02267
OG0001417	Prbm.g_01583	Syaf.g_01887
OG0001419	Prbm.g_00781	Syaf.g_02659
OG0001420	Prbm.g_01159	Syaf.g_02664
OG0001421	Prbm.g_01798	Syaf.g_01721
OG0001425	Prbm.g_02183	Syaf.g_00631
OG0001428	Prbm.g_00231	Syaf.g_00804
OG0001432	Prbm.g_01027	Syaf.g_01492
OG0001433	Prbm.g_01146, Prbm.g_01432	Syaf.g_01398
OG0001435	Prbm.g_00925	Syaf.g_02107
OG0001439	Prbm.g_00363	Syaf.g_00283
OG0001441	Prbm.g_00555	Syaf.g_02673
OG0001442	Prbm.g_01690	Syaf.g_02066
OG0001443	Prbm.g_01919	Syaf.g_00621
OG0001447	Prbm.g_00186	Syaf.g_00866
OG0001451	Prbm.g_00878	Syaf.g_02183
OG0001453	Prbm.g_01008	Syaf.g_01909
OG0001454	Prbm.g_01346	Syaf.g_02263
OG0001456	Prbm.g_01592	Syaf.g_00561
OG0001457	Prbm.g_01591	Syaf.g_00560
OG0001458	Prbm.g_01590	Syaf.g_00559
OG0001459	Prbm.g_01438	Syaf.g_01643
OG0001460	Prbm.g_01431, Prbm.g_01147	Syaf.g_01399
OG0001461	Prbm.g_00071	Syaf.g_01633
OG0001467	Prbm.g_00117	Syaf.g_02280
OG0001468	Prbm.g_00907	Syaf.g_02278
OG0001470	Prbm.g_02128	Syaf.g_01206
OG0001471	Prbm.g_01585	Syaf.g_00276
OG0001473	Prbm.g_01645	Syaf.g_02282
OG0001474	Prbm.g_00405	Syaf.g_00016
OG0001475	Prbm.g_02136	Syaf.g_01204
OG0001476	Prbm.g_01541	Syaf.g_01302
OG0001477	Prbm.g_01829	Syaf.g_01457
OG0001480	Prbm.g_01189	Syaf.g_01334
OG0001482	Prbm.g_01083	Syaf.g_01897
OG0001484	Prbm.g_01315	Syaf.g_00570
OG0001487	Prbm.g_01748	Syaf.g_02472
OG0001488	Prbm.g_01535	Syaf.g_01311
OG0001489	Prbm.g_02049	Syaf.g_00078
OG0001495	Prbm.g_01971	Syaf.g_00145
OG0001496	Prbm.g_01831	Syaf.g_01459
OG0001497	Prbm.g_01830	Syaf.g_01458
OG0001498	Prbm.g_00424	Syaf.g_02806
OG0001504	Prbm.g_01439	Syaf.g_01642
OG0001507	Prbm.g_01157	Syaf.g_01664
OG0001508	Prbm.g_02139	Syaf.g_01207
OG0001510	Prbm.g_02100	Syaf.g_00394
OG0001511	Prbm.g_00169	Syaf.g_00894
OG0001512	Prbm.g_01824	Syaf.g_02784
OG0001513	Prbm.g_00046	Syaf.g_00361
OG0001514	Prbm.g_01832	Syaf.g_01460
OG0001515	Prbm.g_00729	Syaf.g_01472
OG0001516	Prbm.g_00695	Syaf.g_02133
OG0001517	Prbm.g_00401	Syaf.g_00022
OG0001518	Prbm.g_02182	Syaf.g_00632
OG0001519	Prbm.g_02187	Syaf.g_00619
OG0001520	Prbm.g_00467	Syaf.g_02600
OG0001522	Prbm.g_00847	Syaf.g_01387
OG0001528	Prbm.g_02137	Syaf.g_01205
OG0001529	Prbm.g_00050	Syaf.g_00448
OG0001530	Prbm.g_00168	Syaf.g_00896
OG0001531	Prbm.g_00299	Syaf.g_02783
OG0001532	Prbm.g_01517	Syaf.g_01595
OG0001534	Prbm.g_01047	Syaf.g_01951
OG0001535	Prbm.g_01036	Syaf.g_01931
OG0001536	Prbm.g_00984	Syaf.g_01856
OG0001537	Prbm.g_00942	Syaf.g_02086
OG0001538	Prbm.g_00819	Syaf.g_02044
OG0001539	Prbm.g_00920	Syaf.g_02111
OG0001540	Prbm.g_00190	Syaf.g_00862
OG0001541	Prbm.g_00239	Syaf.g_00795
OG0001542	Prbm.g_00245	Syaf.g_00785
OG0001543	Prbm.g_00892	Syaf.g_00726
OG0001544	Prbm.g_02186	Syaf.g_00620
OG0001545	Prbm.g_02206	Syaf.g_00534
OG0001548	Prbm.g_01100	Syaf.g_02258
OG0001549	Prbm.g_00876	Syaf.g_01326
OG0001551	Prbm.g_01922	Syaf.g_01403
OG0001552	Prbm.g_01918	Syaf.g_02761, Syaf.g_02762
OG0001555	Prbm.g_01826	Syaf.g_01698
OG0001556	Prbm.g_01423	Syaf.g_01604
OG0001558	Prbm.g_01221	Syaf.g_00478
OG0001559	Prbm.g_00167	Syaf.g_00897
OG0001560	Prbm.g_00157	Syaf.g_00911
OG0001561	Prbm.g_01040	Syaf.g_01937
OG0001562	Prbm.g_01030	Syaf.g_01923
OG0001563	Prbm.g_02032	Syaf.g_00094
OG0001564	Prbm.g_02124	Syaf.g_00565
OG0001570	Prbm.g_01241, Prbm.g_01240	Syaf.g_00978
OG0001575	Prbm.g_00598	Syaf.g_02606
OG0001576	Prbm.g_01623	Syaf.g_02545
OG0001577	Prbm.g_01554	Syaf.g_01284
OG0001578	Prbm.g_01294	Syaf.g_01625, Syaf.g_02260
OG0001579	Prbm.g_00385	Syaf.g_00047
OG0001589	Prbm.g_01884	Syaf.g_01173
OG0001591	Prbm.g_00705	Syaf.g_02122
OG0001623	Prbm.g_00389	Syaf.g_00035
OG0001633	Prbm.g_01946	Syaf.g_01528, Syaf.g_02381
OG0001634	Prbm.g_00701	Syaf.g_02127
OG0001642	Prbm.g_01643	Syaf.g_01336
OG0001644	Prbm.g_00757	Syaf.g_01962
OG0001652	Prbm.g_01219	Syaf.g_00480
OG0001656	Prbm.g_00384	Syaf.g_00052
OG0001659	Prbm.g_01521	Syaf.g_01602
OG0001671	Prbm.g_01212	Syaf.g_00721
OG0001673	Prbm.g_00292	Syaf.g_02792
OG0001676	Prbm.g_00386	Syaf.g_00053
OG0001691	Prbm.g_01050	Syaf.g_02349
OG0001692	Prbm.g_01705	Syaf.g_02408
OG0001694	Prbm.g_00338	Syaf.g_00246
OG0001695	Prbm.g_02203	Syaf.g_00540
OG0001700	Prbm.g_01430	Syaf.g_02162, Syaf.g_02178
OG0001703	Prbm.g_00503	Syaf.g_02731
OG0001713	Prbm.g_01128	Syaf.g_01303
OG0001715	Prbm.g_01192	Syaf.g_02249
OG0001733	Prbm.g_01421	Syaf.g_02119
OG0001739	Prbm.g_02202	Syaf.g_00542
OG0001740	Prbm.g_02205	Syaf.g_00537
OG0001748	Prbm.g_01213	Syaf.g_00719
OG0001758	Prbm.g_01903	Syaf.g_01645
OG0001769	Prbm.g_01474	Syaf.g_02291
OG0001770	Prbm.g_01904	Syaf.g_01631
OG0001810	Prbm.g_00738	Syaf.g_00849
OG0001816	Prbm.g_00917	Syaf.g_02117
OG0001837	Prbm.g_01214	Syaf.g_00720
OG0001875	Prbm.g_01902	Syaf.g_01646
OG0001876	Prbm.g_01901	Syaf.g_01647
OG0001907	Prbm.g_00200	Syaf.g_00844
OG0001915	Prbm.g_02223	Syaf.g_00509
OG0001916	Prbm.g_00521	Syaf.g_02704
OG0001954	Prbm.g_01183	Syaf.g_01746
OG0001962	Prbm.g_00085	Syaf.g_00699
OG0001978	Prbm.g_01337, Prbm.g_01979	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200
OG0001990	Prbm.g_00069	Syaf.g_00536
OG0001991	Prbm.g_01434	Syaf.g_02163
OG0002018	Prbm.g_02204	Syaf.g_00538
OG0002177	Prbm.g_01487	Syaf.g_02240
OG0002456	Prbm.g_02066	Syaf.g_01687
OG0002507	Prbm.g_01270, Prbm.g_01021	Syaf.g_02598
OG0002585	Prbm.g_00421	Syaf.g_00888, Syaf.g_00892, Syaf.g_02811
OG0002591	Prbm.g_01920	Syaf.g_01540
OG0002714	Prbm.g_01305	Syaf.g_00737
OG0002841	Prbm.g_01451	Syaf.g_02758
OG0003068	Prbm.g_01336	Syaf.g_00201
OG0003831	Prbm.g_01454	Syaf.g_02491
