Orthogroup	Prbm	Syaq
OG0001083	Prbm.g_00692	Syaq.g_02240
OG0001084	Prbm.g_00693	Syaq.g_02241
OG0001085	Prbm.g_00703	Syaq.g_02251
OG0001086	Prbm.g_00704	Syaq.g_02253
OG0001087	Prbm.g_00725	Syaq.g_02574
OG0001088	Prbm.g_00726	Syaq.g_02576
OG0001089	Prbm.g_00734	Syaq.g_02604
OG0001090	Prbm.g_00743	Syaq.g_00024
OG0001091	Prbm.g_00745	Syaq.g_00027
OG0001092	Prbm.g_00746	Syaq.g_00029
OG0001093	Prbm.g_00751	Syaq.g_00035
OG0001094	Prbm.g_00808	Syaq.g_02334
OG0001095	Prbm.g_00827	Syaq.g_02354
OG0001096	Prbm.g_00842	Syaq.g_02370
OG0001097	Prbm.g_00860	Syaq.g_02393
OG0001098	Prbm.g_00877	Syaq.g_02415
OG0001099	Prbm.g_00914	Syaq.g_01471
OG0001100	Prbm.g_00921	Syaq.g_02262
OG0001101	Prbm.g_00923	Syaq.g_02263
OG0001102	Prbm.g_00926	Syaq.g_02266
OG0001103	Prbm.g_00928	Syaq.g_02268
OG0001104	Prbm.g_00794	Syaq.g_02316
OG0001105	Prbm.g_00798	Syaq.g_02320
OG0001106	Prbm.g_00976	Syaq.g_02471
OG0001108	Prbm.g_00990	Syaq.g_02491
OG0001109	Prbm.g_00991	Syaq.g_02493
OG0001110	Prbm.g_00993	Syaq.g_02495
OG0001111	Prbm.g_00994	Syaq.g_02497
OG0001112	Prbm.g_00995	Syaq.g_02499
OG0001113	Prbm.g_00996	Syaq.g_02539
OG0001114	Prbm.g_00997	Syaq.g_02500
OG0001115	Prbm.g_00999	Syaq.g_02504
OG0001116	Prbm.g_01000	Syaq.g_02506
OG0001117	Prbm.g_01001	Syaq.g_02507
OG0001118	Prbm.g_01002	Syaq.g_02508
OG0001119	Prbm.g_01003	Syaq.g_02510
OG0001120	Prbm.g_01004	Syaq.g_02514
OG0001121	Prbm.g_01648	Syaq.g_01919
OG0001122	Prbm.g_01033	Syaq.g_00069
OG0001123	Prbm.g_01037	Syaq.g_00061
OG0001124	Prbm.g_01039	Syaq.g_00060
OG0001125	Prbm.g_01041	Syaq.g_00058
OG0001126	Prbm.g_01052	Syaq.g_02693
OG0001127	Prbm.g_01053	Syaq.g_02692
OG0001128	Prbm.g_01056	Syaq.g_02689
OG0001129	Prbm.g_01057	Syaq.g_02687
OG0001130	Prbm.g_01058	Syaq.g_02686
OG0001131	Prbm.g_00894	Syaq.g_02284
OG0001132	Prbm.g_01103	Syaq.g_01872
OG0001133	Prbm.g_01079	Syaq.g_02063
OG0001134	Prbm.g_01910	Syaq.g_02213
OG0001135	Prbm.g_01913	Syaq.g_02212
OG0001136	Prbm.g_01552	Syaq.g_00252
OG0001137	Prbm.g_01539	Syaq.g_00228
OG0001138	Prbm.g_01518	Syaq.g_00196
OG0001139	Prbm.g_01516	Syaq.g_00194
OG0001140	Prbm.g_01515	Syaq.g_00193
OG0001141	Prbm.g_01514	Syaq.g_00192
OG0001142	Prbm.g_01513	Syaq.g_00191
OG0001143	Prbm.g_01506	Syaq.g_00182
OG0001144	Prbm.g_01501	Syaq.g_00166
OG0001145	Prbm.g_01603	Syaq.g_00284
OG0001146	Prbm.g_01615	Syaq.g_00305
OG0001147	Prbm.g_01634	Syaq.g_00438
OG0001148	Prbm.g_01662	Syaq.g_01761
OG0001149	Prbm.g_01663	Syaq.g_01760
OG0001150	Prbm.g_01664	Syaq.g_01759
OG0001151	Prbm.g_01675	Syaq.g_01746
OG0001152	Prbm.g_01676	Syaq.g_01745
OG0001153	Prbm.g_01740	Syaq.g_00413
OG0001154	Prbm.g_01741	Syaq.g_00414
OG0001155	Prbm.g_01757	Syaq.g_01739
OG0001156	Prbm.g_01760	Syaq.g_01729
OG0001157	Prbm.g_01761	Syaq.g_01728
OG0001158	Prbm.g_01762	Syaq.g_01727
OG0001159	Prbm.g_01763	Syaq.g_01726
OG0001160	Prbm.g_01789	Syaq.g_01693
OG0001161	Prbm.g_01586	Syaq.g_01233
OG0001162	Prbm.g_01801	Syaq.g_00331
OG0001163	Prbm.g_01833	Syaq.g_01685
OG0001164	Prbm.g_01837	Syaq.g_01679
OG0001165	Prbm.g_01840	Syaq.g_01674
OG0001166	Prbm.g_01858	Syaq.g_01652
OG0001167	Prbm.g_01876	Syaq.g_01039
OG0001169	Prbm.g_01879	Syaq.g_01620
OG0001170	Prbm.g_01881	Syaq.g_01618
OG0001171	Prbm.g_01891	Syaq.g_01607
OG0001172	Prbm.g_01952	Syaq.g_00690
OG0001173	Prbm.g_01953	Syaq.g_00689
OG0001174	Prbm.g_01961	Syaq.g_00681
OG0001175	Prbm.g_01962	Syaq.g_00680
OG0001176	Prbm.g_01974	Syaq.g_00656
OG0001177	Prbm.g_01972	Syaq.g_00658
OG0001178	Prbm.g_01345	Syaq.g_01667
OG0001179	Prbm.g_02016	Syaq.g_00626
OG0001180	Prbm.g_02039	Syaq.g_00600
OG0001181	Prbm.g_02043	Syaq.g_00596
OG0001182	Prbm.g_02052	Syaq.g_00587
OG0001183	Prbm.g_02058	Syaq.g_00579
OG0001184	Prbm.g_02074	Syaq.g_00995
OG0001185	Prbm.g_02089	Syaq.g_01022
OG0001186	Prbm.g_02140	Syaq.g_01058
OG0001187	Prbm.g_02145	Syaq.g_01061
OG0001188	Prbm.g_02147	Syaq.g_01065
OG0001189	Prbm.g_02164	Syaq.g_01095
OG0001190	Prbm.g_02169	Syaq.g_01264
OG0001191	Prbm.g_02179	Syaq.g_01248
OG0001192	Prbm.g_02184	Syaq.g_01242
OG0001193	Prbm.g_02197	Syaq.g_01217
OG0001194	Prbm.g_02198	Syaq.g_01214
OG0001195	Prbm.g_02199	Syaq.g_01213
OG0001196	Prbm.g_02219	Syaq.g_01169
OG0001197	Prbm.g_02221	Syaq.g_01167
OG0001198	Prbm.g_02230	Syaq.g_01153
OG0001199	Prbm.g_00131	Syaq.g_01553
OG0001200	Prbm.g_00133	Syaq.g_01551
OG0001201	Prbm.g_00165	Syaq.g_01486
OG0001202	Prbm.g_00259	Syaq.g_01358
OG0001203	Prbm.g_00298	Syaq.g_01581
OG0001204	Prbm.g_00304	Syaq.g_00709
OG0001205	Prbm.g_00455	Syaq.g_00491
OG0001206	Prbm.g_00491	Syaq.g_00468
OG0001207	Prbm.g_00502	Syaq.g_01764
OG0001208	Prbm.g_00508	Syaq.g_01774
OG0001209	Prbm.g_00568	Syaq.g_01841
OG0001210	Prbm.g_00573	Syaq.g_01852
OG0001211	Prbm.g_00583	Syaq.g_01932
OG0001212	Prbm.g_00626	Syaq.g_01990
OG0001213	Prbm.g_00660	Syaq.g_02072
OG0001214	Prbm.g_00668	Syaq.g_02084
OG0001215	Prbm.g_00727	Syaq.g_02580
OG0001216	Prbm.g_00744	Syaq.g_00026
OG0001217	Prbm.g_00111	Syaq.g_01885
OG0001218	Prbm.g_00785	Syaq.g_00423
OG0001219	Prbm.g_00957	Syaq.g_02434
OG0001220	Prbm.g_00867	Syaq.g_02412
OG0001221	Prbm.g_00941	Syaq.g_02300
OG0001222	Prbm.g_00889	Syaq.g_02472
OG0001223	Prbm.g_01005	Syaq.g_02516
OG0001224	Prbm.g_01060	Syaq.g_02683
OG0001225	Prbm.g_01062	Syaq.g_02681
OG0001226	Prbm.g_01945	Syaq.g_01543
OG0001227	Prbm.g_01085	Syaq.g_00333
OG0001230	Prbm.g_01701	Syaq.g_00361
OG0001231	Prbm.g_00789	Syaq.g_01133
OG0001232	Prbm.g_01862	Syaq.g_01643
OG0001233	Prbm.g_01882	Syaq.g_01617
OG0001234	Prbm.g_01964	Syaq.g_00676
OG0001235	Prbm.g_01968	Syaq.g_00665
OG0001236	Prbm.g_02071	Syaq.g_00990
OG0001237	Prbm.g_02075	Syaq.g_00999
OG0001238	Prbm.g_02180	Syaq.g_01246
OG0001239	Prbm.g_00128	Syaq.g_01556
OG0001240	Prbm.g_00150	Syaq.g_01502
OG0001241	Prbm.g_00159	Syaq.g_01492
OG0001243	Prbm.g_00185	Syaq.g_01457
OG0001244	Prbm.g_00201	Syaq.g_01430
OG0001245	Prbm.g_01353	Syaq.g_01916
OG0001246	Prbm.g_00538	Syaq.g_01802
OG0001248	Prbm.g_00722	Syaq.g_01891
OG0001249	Prbm.g_00395	Syaq.g_00563
OG0001251	Prbm.g_01937	Syaq.g_02135
OG0001252	Prbm.g_01055	Syaq.g_02690
OG0001253	Prbm.g_01806	Syaq.g_01918
OG0001254	Prbm.g_01912	Syaq.g_02214
OG0001255	Prbm.g_01566	Syaq.g_02111
OG0001256	Prbm.g_01797	Syaq.g_01686
OG0001258	Prbm.g_01838	Syaq.g_01676
OG0001259	Prbm.g_01880	Syaq.g_01619
OG0001260	Prbm.g_01897	Syaq.g_01595
OG0001261	Prbm.g_02024	Syaq.g_00617
OG0001262	Prbm.g_02162	Syaq.g_01093
OG0001263	Prbm.g_00188	Syaq.g_01454
OG0001269	Prbm.g_00866	Syaq.g_01866
OG0001273	Prbm.g_00662	Syaq.g_02077
OG0001279	Prbm.g_01171	Syaq.g_01867
OG0001280	Prbm.g_01610	Syaq.g_00294
OG0001282	Prbm.g_01661	Syaq.g_01762
OG0001283	Prbm.g_02215	Syaq.g_01175
OG0001284	Prbm.g_01783	Syaq.g_01700
OG0001285	Prbm.g_01865	Syaq.g_01639
OG0001286	Prbm.g_02037	Syaq.g_00602
OG0001287	Prbm.g_02096	Syaq.g_01030
OG0001289	Prbm.g_00144	Syaq.g_01528
OG0001290	Prbm.g_00158	Syaq.g_01493
OG0001294	Prbm.g_01584, Prbm.g_01649	Syaq.g_02252
OG0001296	Prbm.g_00543	Syaq.g_01808
OG0001297	Prbm.g_00548	Syaq.g_01812
OG0001299	Prbm.g_00698	Syaq.g_02246
OG0001300	Prbm.g_00731	Syaq.g_02589
OG0001301	Prbm.g_00733	Syaq.g_02602
OG0001302	Prbm.g_00955	Syaq.g_02115
OG0001303	Prbm.g_01273	Syaq.g_02437
OG0001304	Prbm.g_01046	Syaq.g_00049
OG0001305	Prbm.g_00884	Syaq.g_02673
OG0001306	Prbm.g_01564	Syaq.g_00267
OG0001308	Prbm.g_01720	Syaq.g_00385
OG0001312	Prbm.g_00966	Syaq.g_02449
OG0001314	Prbm.g_01169	Syaq.g_00826
OG0001315	Prbm.g_02056	Syaq.g_00581
OG0001316	Prbm.g_00199	Syaq.g_01437
OG0001317	Prbm.g_00294	Syaq.g_01576
OG0001318	Prbm.g_00316	Syaq.g_00728
OG0001321	Prbm.g_00461	Syaq.g_00483
OG0001322	Prbm.g_00462	Syaq.g_00482
OG0001324	Prbm.g_00732	Syaq.g_02590
OG0001325	Prbm.g_00747	Syaq.g_00030
OG0001326	Prbm.g_01929	Syaq.g_01205
OG0001327	Prbm.g_00918	Syaq.g_02259
OG0001328	Prbm.g_00937	Syaq.g_02280
OG0001329	Prbm.g_01805	Syaq.g_02113
OG0001330	Prbm.g_01604	Syaq.g_00287
OG0001331	Prbm.g_01666	Syaq.g_01757
OG0001336	Prbm.g_02216	Syaq.g_01174
OG0001337	Prbm.g_00387	Syaq.g_00564
OG0001343	Prbm.g_00909	Syaq.g_00700
OG0001345	Prbm.g_01528	Syaq.g_00213
OG0001346	Prbm.g_01612	Syaq.g_00298
OG0001347	Prbm.g_02118	Syaq.g_01063
OG0001348	Prbm.g_01122	Syaq.g_02703
OG0001350	Prbm.g_00297	Syaq.g_01580
OG0001351	Prbm.g_00481	Syaq.g_00476
OG0001352	Prbm.g_00714	Syaq.g_01904
OG0001354	Prbm.g_00998	Syaq.g_02503
OG0001355	Prbm.g_01804	Syaq.g_00797
OG0001356	Prbm.g_01145, Prbm.g_01433	Syaq.g_02555, Syaq.g_00127
OG0001357	Prbm.g_00463	Syaq.g_00825, Syaq.g_02130
OG0001359	Prbm.g_00910	Syaq.g_00699
OG0001360	Prbm.g_01526	Syaq.g_00211
OG0001365	Prbm.g_02173	Syaq.g_01259
OG0001366	Prbm.g_01684	Syaq.g_01649
OG0001368	Prbm.g_01187, Prbm.g_01168	Syaq.g_00708
OG0001369	Prbm.g_00149	Syaq.g_01503
OG0001373	Prbm.g_01928	Syaq.g_01206
OG0001374	Prbm.g_01936	Syaq.g_01198
OG0001375	Prbm.g_00908	Syaq.g_00701
OG0001378	Prbm.g_00443	Syaq.g_00506
OG0001380	Prbm.g_01573	Syaq.g_01915
OG0001385	Prbm.g_01925	Syaq.g_01209
OG0001386	Prbm.g_01926	Syaq.g_01208
OG0001387	Prbm.g_01927	Syaq.g_01207
OG0001388	Prbm.g_01930	Syaq.g_01204
OG0001389	Prbm.g_01931	Syaq.g_01203
OG0001390	Prbm.g_01932	Syaq.g_01202
OG0001391	Prbm.g_01933	Syaq.g_01201
OG0001392	Prbm.g_01934	Syaq.g_01200
OG0001393	Prbm.g_01935	Syaq.g_01199
OG0001394	Prbm.g_00945	Syaq.g_02307
OG0001395	Prbm.g_01049	Syaq.g_00045
OG0001396	Prbm.g_02119	Syaq.g_01064
OG0001401	Prbm.g_01225, Prbm.g_00851	Syaq.g_02383
OG0001402	Prbm.g_00655	Syaq.g_02061
OG0001408	Prbm.g_00104	Syaq.g_02125
OG0001409	Prbm.g_01540	Syaq.g_00229
OG0001413	Prbm.g_00790	Syaq.g_00139, Syaq.g_02051
OG0001417	Prbm.g_01583	Syaq.g_02502
OG0001418	Prbm.g_00720	Syaq.g_00243
OG0001420	Prbm.g_01159	Syaq.g_01833
OG0001428	Prbm.g_00231	Syaq.g_01396
OG0001429	Prbm.g_00958	Syaq.g_02438
OG0001430	Prbm.g_00898	Syaq.g_01271
OG0001432	Prbm.g_01027	Syaq.g_01862
OG0001433	Prbm.g_01146, Prbm.g_01432	Syaq.g_00128
OG0001434	Prbm.g_00949	Syaq.g_02312
OG0001435	Prbm.g_00925	Syaq.g_02265
OG0001439	Prbm.g_00363	Syaq.g_00863
OG0001441	Prbm.g_00555	Syaq.g_01822
OG0001442	Prbm.g_01690	Syaq.g_02322
OG0001443	Prbm.g_01919	Syaq.g_01236
OG0001447	Prbm.g_00186	Syaq.g_01456
OG0001453	Prbm.g_01008	Syaq.g_02522
OG0001454	Prbm.g_01346	Syaq.g_01917
OG0001456	Prbm.g_01592	Syaq.g_01196
OG0001457	Prbm.g_01591	Syaq.g_01195
OG0001458	Prbm.g_01590	Syaq.g_01194
OG0001460	Prbm.g_01431, Prbm.g_01147	Syaq.g_00129
OG0001461	Prbm.g_00071	Syaq.g_02163
OG0001467	Prbm.g_00117	Syaq.g_00354
OG0001470	Prbm.g_02128	Syaq.g_00903
OG0001471	Prbm.g_01585	Syaq.g_00859
OG0001473	Prbm.g_01645	Syaq.g_02134
OG0001474	Prbm.g_00405	Syaq.g_00552
OG0001475	Prbm.g_02136	Syaq.g_00905
OG0001476	Prbm.g_01541	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195, Syaq.g_00233
OG0001477	Prbm.g_01829	Syaq.g_02599
OG0001480	Prbm.g_01189	Syaq.g_02121
OG0001482	Prbm.g_01083	Syaq.g_02512
OG0001484	Prbm.g_01315	Syaq.g_02628
OG0001486	Prbm.g_01551	Syaq.g_00251
OG0001487	Prbm.g_01748	Syaq.g_00422
OG0001488	Prbm.g_01535	Syaq.g_00224
OG0001489	Prbm.g_02049	Syaq.g_00591, Syaq.g_02565
OG0001495	Prbm.g_01971	Syaq.g_00659
OG0001496	Prbm.g_01831	Syaq.g_02596
OG0001497	Prbm.g_01830	Syaq.g_02598
OG0001498	Prbm.g_00424	Syaq.g_00528
OG0001508	Prbm.g_02139	Syaq.g_00902
OG0001510	Prbm.g_02100	Syaq.g_01034
OG0001511	Prbm.g_00169	Syaq.g_01478
OG0001512	Prbm.g_01824	Syaq.g_01583
OG0001513	Prbm.g_00046	Syaq.g_00998
OG0001514	Prbm.g_01832	Syaq.g_02595
OG0001515	Prbm.g_00729	Syaq.g_02585
OG0001516	Prbm.g_00695	Syaq.g_02243
OG0001517	Prbm.g_00401	Syaq.g_00558
OG0001518	Prbm.g_02182	Syaq.g_01244
OG0001519	Prbm.g_02187	Syaq.g_01234
OG0001520	Prbm.g_00467	Syaq.g_01953
OG0001525	Prbm.g_00086	Syaq.g_02129
OG0001528	Prbm.g_02137	Syaq.g_00904
OG0001529	Prbm.g_00050	Syaq.g_01102
OG0001530	Prbm.g_00168	Syaq.g_01480
OG0001531	Prbm.g_00299	Syaq.g_01584
OG0001532	Prbm.g_01517	Syaq.g_00195
OG0001534	Prbm.g_01047	Syaq.g_00048
OG0001535	Prbm.g_01036	Syaq.g_00065
OG0001536	Prbm.g_00984	Syaq.g_02480
OG0001537	Prbm.g_00942	Syaq.g_02301
OG0001538	Prbm.g_00819	Syaq.g_02345
OG0001539	Prbm.g_00920	Syaq.g_02261
OG0001540	Prbm.g_00190	Syaq.g_01452
OG0001541	Prbm.g_00239	Syaq.g_01387
OG0001542	Prbm.g_00245	Syaq.g_01379
OG0001544	Prbm.g_02186	Syaq.g_01235
OG0001545	Prbm.g_02206	Syaq.g_01185
OG0001549	Prbm.g_00876	Syaq.g_02416
OG0001551	Prbm.g_01922	Syaq.g_02572
OG0001553	Prbm.g_01707	Syaq.g_00368
OG0001556	Prbm.g_01423	Syaq.g_00202, Syaq.g_02654
OG0001558	Prbm.g_01221	Syaq.g_01130
OG0001559	Prbm.g_00167	Syaq.g_01481
OG0001560	Prbm.g_00157	Syaq.g_01494
OG0001561	Prbm.g_01040	Syaq.g_00059
OG0001562	Prbm.g_01030	Syaq.g_00073
OG0001563	Prbm.g_02032	Syaq.g_00608
OG0001564	Prbm.g_02124	Syaq.g_02158
OG0001570	Prbm.g_01241, Prbm.g_01240	Syaq.g_02417
OG0001575	Prbm.g_00598	Syaq.g_01949
OG0001576	Prbm.g_01623	Syaq.g_00326
OG0001577	Prbm.g_01554	Syaq.g_00254
OG0001591	Prbm.g_00705	Syaq.g_02254
OG0001613	Prbm.g_02055	Syaq.g_00582
OG0001623	Prbm.g_00389	Syaq.g_00567, Syaq.g_00571
OG0001634	Prbm.g_00701	Syaq.g_02249
OG0001642	Prbm.g_01643	Syaq.g_02411
OG0001652	Prbm.g_01219	Syaq.g_01132
OG0001659	Prbm.g_01521	Syaq.g_00199
OG0001666	Prbm.g_01437	Syaq.g_02653
OG0001671	Prbm.g_01212	Syaq.g_01316
OG0001673	Prbm.g_00292	Syaq.g_01569
OG0001692	Prbm.g_01705	Syaq.g_00366
OG0001694	Prbm.g_00338	Syaq.g_00765
OG0001695	Prbm.g_02203	Syaq.g_01191
OG0001700	Prbm.g_01430	Syaq.g_02420
OG0001703	Prbm.g_00503	Syaq.g_01765
OG0001713	Prbm.g_01128	Syaq.g_00232
OG0001715	Prbm.g_01192	Syaq.g_01875
OG0001733	Prbm.g_01421	Syaq.g_02256
OG0001739	Prbm.g_02202	Syaq.g_01192
OG0001740	Prbm.g_02205	Syaq.g_01188
OG0001748	Prbm.g_01213	Syaq.g_01314
OG0001770	Prbm.g_01904	Syaq.g_02165
OG0001810	Prbm.g_00738	Syaq.g_01439
OG0001816	Prbm.g_00917	Syaq.g_02258
OG0001837	Prbm.g_01214	Syaq.g_01315
OG0001907	Prbm.g_00200	Syaq.g_01433
OG0001915	Prbm.g_02223	Syaq.g_01158
OG0001916	Prbm.g_00521	Syaq.g_01790
OG0001954	Prbm.g_01183	Syaq.g_02716
OG0001990	Prbm.g_00069	Syaq.g_01187
OG0001991	Prbm.g_01434	Syaq.g_00123, Syaq.g_00126, Syaq.g_02278
OG0002018	Prbm.g_02204	Syaq.g_01189
OG0002052	Prbm.g_00890	Syaq.g_02551
OG0002369	Prbm.g_02127	Syaq.g_00913
OG0002450	Prbm.g_02224	Syaq.g_01164
OG0002506	Prbm.g_00903	Syaq.g_00278
OG0003255	Prbm.g_00526	Syaq.g_00919
OG0003257	Prbm.g_02123	Syaq.g_02739
OG0003831	Prbm.g_01454	Syaq.g_02737
