Orthogroup	Prbf	Prar
OG0001113	Prbf.g_00576	Prar.g_01044
OG0001114	Prbf.g_00575	Prar.g_01043
OG0001115	Prbf.g_00574	Prar.g_01042
OG0001116	Prbf.g_00573	Prar.g_01041
OG0001117	Prbf.g_00572	Prar.g_01040
OG0001118	Prbf.g_00571	Prar.g_01039
OG0001119	Prbf.g_00570	Prar.g_01038
OG0001120	Prbf.g_00569	Prar.g_01037
OG0001121	Prbf.g_00567	Prar.g_01035
OG0001122	Prbf.g_00566	Prar.g_01034
OG0001123	Prbf.g_00565	Prar.g_01033
OG0001124	Prbf.g_00563	Prar.g_01031
OG0001125	Prbf.g_00561	Prar.g_01029
OG0001126	Prbf.g_00560	Prar.g_01028
OG0001127	Prbf.g_00557	Prar.g_01026
OG0001128	Prbf.g_00556	Prar.g_01025
OG0001129	Prbf.g_00555	Prar.g_01024
OG0001130	Prbf.g_00552	Prar.g_01022
OG0001131	Prbf.g_00551	Prar.g_01021
OG0001132	Prbf.g_00550	Prar.g_01020
OG0001133	Prbf.g_00549	Prar.g_01019
OG0001134	Prbf.g_00548	Prar.g_01018
OG0001135	Prbf.g_00547	Prar.g_01017
OG0001136	Prbf.g_00546	Prar.g_01016
OG0001137	Prbf.g_00545	Prar.g_01015
OG0001138	Prbf.g_00544	Prar.g_01014
OG0001139	Prbf.g_00542	Prar.g_01013
OG0001140	Prbf.g_00541	Prar.g_01012
OG0001141	Prbf.g_00540	Prar.g_01011
OG0001142	Prbf.g_00536	Prar.g_00617
OG0001143	Prbf.g_00535	Prar.g_00618
OG0001144	Prbf.g_00534	Prar.g_00619
OG0001145	Prbf.g_00533	Prar.g_00620
OG0001146	Prbf.g_00532	Prar.g_00621
OG0001147	Prbf.g_00531	Prar.g_00622
OG0001148	Prbf.g_00530	Prar.g_00623
OG0001149	Prbf.g_00528	Prar.g_00625
OG0001150	Prbf.g_00527	Prar.g_00626
OG0001151	Prbf.g_00523	Prar.g_00628
OG0001152	Prbf.g_00522	Prar.g_00629
OG0001153	Prbf.g_00521	Prar.g_00630
OG0001154	Prbf.g_00519	Prar.g_00632
OG0001155	Prbf.g_00517	Prar.g_00634
OG0001156	Prbf.g_00515	Prar.g_00636
OG0001157	Prbf.g_00513	Prar.g_00637
OG0001158	Prbf.g_00511	Prar.g_00639
OG0001159	Prbf.g_00510	Prar.g_00640
OG0001160	Prbf.g_00509	Prar.g_00641
OG0001161	Prbf.g_00508	Prar.g_00642
OG0001162	Prbf.g_00507	Prar.g_00643
OG0001163	Prbf.g_00506	Prar.g_00644
OG0001164	Prbf.g_00505	Prar.g_00645
OG0001165	Prbf.g_00504	Prar.g_00646
OG0001166	Prbf.g_00503	Prar.g_00647
OG0001167	Prbf.g_00501	Prar.g_00648
OG0001168	Prbf.g_00500	Prar.g_00649
OG0001169	Prbf.g_00499	Prar.g_00650
OG0001170	Prbf.g_00498	Prar.g_00651
OG0001171	Prbf.g_00497	Prar.g_00652
OG0001172	Prbf.g_00495	Prar.g_00654
OG0001173	Prbf.g_00493	Prar.g_00656
OG0001174	Prbf.g_00492	Prar.g_00657
OG0001175	Prbf.g_00491	Prar.g_00658
OG0001176	Prbf.g_00488	Prar.g_00659
OG0001177	Prbf.g_00486	Prar.g_00661
OG0001178	Prbf.g_00483	Prar.g_00663
OG0001179	Prbf.g_00482	Prar.g_00664
OG0001180	Prbf.g_00481	Prar.g_00665
OG0001181	Prbf.g_00480	Prar.g_00666
OG0001182	Prbf.g_00479	Prar.g_00667
OG0001183	Prbf.g_00478	Prar.g_00668
OG0001184	Prbf.g_00476	Prar.g_00670
OG0001185	Prbf.g_00474	Prar.g_00673
OG0001186	Prbf.g_00473	Prar.g_00674
OG0001187	Prbf.g_00472	Prar.g_00675
OG0001188	Prbf.g_00471	Prar.g_00676
OG0001189	Prbf.g_00470	Prar.g_00677
OG0001190	Prbf.g_00469	Prar.g_00678
OG0001191	Prbf.g_00468	Prar.g_00679
OG0001192	Prbf.g_00467	Prar.g_00680
OG0001193	Prbf.g_00466	Prar.g_00681
OG0001194	Prbf.g_00465	Prar.g_00682
OG0001195	Prbf.g_00464	Prar.g_00683
OG0001196	Prbf.g_00463	Prar.g_00684
OG0001197	Prbf.g_00462	Prar.g_00685
OG0001198	Prbf.g_00461	Prar.g_00686
OG0001199	Prbf.g_00460	Prar.g_00687
OG0001200	Prbf.g_00459	Prar.g_00688
OG0001201	Prbf.g_00458	Prar.g_00689
OG0001202	Prbf.g_00457	Prar.g_00690
OG0001203	Prbf.g_00456	Prar.g_00692
OG0001204	Prbf.g_00454	Prar.g_00694
OG0001205	Prbf.g_00452	Prar.g_00695
OG0001206	Prbf.g_00451	Prar.g_00696
OG0001207	Prbf.g_00450	Prar.g_00697
OG0001208	Prbf.g_00449	Prar.g_00698
OG0001209	Prbf.g_00448	Prar.g_00699
OG0001210	Prbf.g_00447	Prar.g_00700
OG0001211	Prbf.g_00446	Prar.g_00701
OG0001212	Prbf.g_00445	Prar.g_00702
OG0001213	Prbf.g_00444	Prar.g_00703
OG0001214	Prbf.g_00442	Prar.g_00705
OG0001215	Prbf.g_00441	Prar.g_00706
OG0001216	Prbf.g_00440	Prar.g_00707
OG0001217	Prbf.g_00439	Prar.g_00708
OG0001218	Prbf.g_00438	Prar.g_00709
OG0001219	Prbf.g_00435	Prar.g_00074
OG0001220	Prbf.g_00434	Prar.g_00073
OG0001221	Prbf.g_00430	Prar.g_00070
OG0001222	Prbf.g_00429	Prar.g_00069
OG0001223	Prbf.g_00428	Prar.g_00068
OG0001224	Prbf.g_00426	Prar.g_00067
OG0001225	Prbf.g_00425	Prar.g_00066
OG0001226	Prbf.g_00424	Prar.g_00065
OG0001227	Prbf.g_00423	Prar.g_00064
OG0001228	Prbf.g_00422	Prar.g_00063
OG0001229	Prbf.g_00421	Prar.g_00062
OG0001230	Prbf.g_00420	Prar.g_00061
OG0001231	Prbf.g_00419	Prar.g_00060
OG0001232	Prbf.g_00416	Prar.g_00059
OG0001233	Prbf.g_00415	Prar.g_00058
OG0001234	Prbf.g_00414	Prar.g_00057
OG0001235	Prbf.g_00413	Prar.g_00056
OG0001236	Prbf.g_00411	Prar.g_00054
OG0001237	Prbf.g_00410	Prar.g_00053
OG0001238	Prbf.g_00407	Prar.g_00051
OG0001239	Prbf.g_00406	Prar.g_00050
OG0001240	Prbf.g_00405	Prar.g_00049
OG0001241	Prbf.g_00402	Prar.g_00047
OG0001242	Prbf.g_00401	Prar.g_00046
OG0001243	Prbf.g_00400	Prar.g_00045
OG0001244	Prbf.g_00399	Prar.g_00044
OG0001245	Prbf.g_00398	Prar.g_00043
OG0001246	Prbf.g_00397	Prar.g_00042
OG0001247	Prbf.g_00396	Prar.g_00041
OG0001248	Prbf.g_00395	Prar.g_00040
OG0001249	Prbf.g_00394	Prar.g_00039
OG0001250	Prbf.g_00393	Prar.g_00038
OG0001251	Prbf.g_01418	Prar.g_00236
OG0001252	Prbf.g_01468	Prar.g_00190
OG0001253	Prbf.g_01483	Prar.g_00177
OG0001254	Prbf.g_01621	Prar.g_00306
OG0001255	Prbf.g_01677	Prar.g_00393
OG0001257	Prbf.g_01765	Prar.g_00532
OG0001258	Prbf.g_01781	Prar.g_01329
OG0001259	Prbf.g_01872	Prar.g_01419
OG0001260	Prbf.g_01155	Prar.g_01637
OG0001261	Prbf.g_01209	Prar.g_01718
OG0001262	Prbf.g_01192	Prar.g_01734
OG0001263	Prbf.g_00897	Prar.g_01755
OG0001264	Prbf.g_01321	Prar.g_01775
OG0001265	Prbf.g_01074	Prar.g_01880
OG0001266	Prbf.g_01921	Prar.g_01928
OG0001267	Prbf.g_00900	Prar.g_01279
OG0001268	Prbf.g_00915	Prar.g_01266
OG0001269	Prbf.g_00070	Prar.g_00928
OG0001270	Prbf.g_00200	Prar.g_00807
OG0001271	Prbf.g_00213	Prar.g_00796
OG0001272	Prbf.g_01930	Prar.g_00755
OG0001273	Prbf.g_00274	Prar.g_00754
OG0001274	Prbf.g_00812	Prar.g_00749
OG0001275	Prbf.g_00056	Prar.g_00734
OG0001276	Prbf.g_01053	Prar.g_00722, Prar.g_01158
OG0001277	Prbf.g_00734	Prar.g_00715
OG0001278	Prbf.g_00702	Prar.g_01151
OG0001279	Prbf.g_00698	Prar.g_01147
OG0001280	Prbf.g_00695	Prar.g_01144
OG0001281	Prbf.g_00625	Prar.g_01111
OG0001282	Prbf.g_00688	Prar.g_01086
OG0001283	Prbf.g_00516	Prar.g_00635
OG0001284	Prbf.g_00484	Prar.g_00662
OG0001285	Prbf.g_00455	Prar.g_00693
OG0001286	Prbf.g_00403	Prar.g_00048
OG0001287	Prbf.g_00811	Prar.g_01007, Prar.g_01155, Prar.g_01561
OG0001288	Prbf.g_01721	Prar.g_00485
OG0001290	Prbf.g_01353	Prar.g_00008
OG0001291	Prbf.g_01398	Prar.g_00547
OG0001292	Prbf.g_01401	Prar.g_00254
OG0001293	Prbf.g_01403	Prar.g_00252
OG0001294	Prbf.g_01419	Prar.g_00235
OG0001295	Prbf.g_01449	Prar.g_00209
OG0001296	Prbf.g_01456	Prar.g_00203
OG0001297	Prbf.g_01534	Prar.g_00128
OG0001298	Prbf.g_01582	Prar.g_00084
OG0001300	Prbf.g_00046	Prar.g_00434
OG0001301	Prbf.g_00984	Prar.g_01467
OG0001304	Prbf.g_01161	Prar.g_01895
OG0001305	Prbf.g_01166	Prar.g_01900
OG0001306	Prbf.g_00417	Prar.g_01937
OG0001307	Prbf.g_00045	Prar.g_01946
OG0001308	Prbf.g_00264	Prar.g_01315
OG0001309	Prbf.g_00453	Prar.g_01314
OG0001310	Prbf.g_00281	Prar.g_01304
OG0001311	Prbf.g_00951	Prar.g_01235
OG0001312	Prbf.g_00069	Prar.g_00927
OG0001313	Prbf.g_01706	Prar.g_00751
OG0001314	Prbf.g_00670	Prar.g_01120
OG0001315	Prbf.g_00635	Prar.g_00613
OG0001316	Prbf.g_00520	Prar.g_00631
OG0001318	Prbf.g_01471	Prar.g_00187
OG0001319	Prbf.g_01576	Prar.g_00089
OG0001320	Prbf.g_00824	Prar.g_00516
OG0001321	Prbf.g_01920	Prar.g_01646
OG0001322	Prbf.g_00869	Prar.g_01664
OG0001323	Prbf.g_01332	Prar.g_01920
OG0001324	Prbf.g_00375	Prar.g_01954
OG0001325	Prbf.g_00336	Prar.g_01311
OG0001326	Prbf.g_00816	Prar.g_00979
OG0001327	Prbf.g_00263	Prar.g_00977
OG0001328	Prbf.g_00021	Prar.g_00950
OG0001329	Prbf.g_00408	Prar.g_00891
OG0001330	Prbf.g_00246	Prar.g_00758
OG0001331	Prbf.g_00697	Prar.g_01146
OG0001332	Prbf.g_00646	Prar.g_00602
OG0001334	Prbf.g_00494	Prar.g_00655
OG0001336	Prbf.g_01458	Prar.g_00200
OG0001337	Prbf.g_01448	Prar.g_00210
OG0001338	Prbf.g_00007	Prar.g_00183
OG0001339	Prbf.g_01538	Prar.g_00124
OG0001340	Prbf.g_01587	Prar.g_00079
OG0001341	Prbf.g_01600	Prar.g_00326
OG0001342	Prbf.g_01620	Prar.g_00307
OG0001343	Prbf.g_01683	Prar.g_00399
OG0001345	Prbf.g_01718	Prar.g_00482
OG0001346	Prbf.g_01755	Prar.g_00522
OG0001347	Prbf.g_01769	Prar.g_00536
OG0001349	Prbf.g_01792	Prar.g_01340
OG0001351	Prbf.g_01858	Prar.g_01406
OG0001352	Prbf.g_01281	Prar.g_01512
OG0001353	Prbf.g_01562	Prar.g_01533
OG0001354	Prbf.g_01154	Prar.g_00591
OG0001355	Prbf.g_01202	Prar.g_01724
OG0001356	Prbf.g_00840	Prar.g_01757
OG0001357	Prbf.g_01089	Prar.g_01860
OG0001358	Prbf.g_01075	Prar.g_01879
OG0001359	Prbf.g_00783	Prar.g_01292
OG0001360	Prbf.g_00782	Prar.g_01291
OG0001361	Prbf.g_00972	Prar.g_01213
OG0001363	Prbf.g_01387	Prar.g_00871
OG0001364	Prbf.g_00232	Prar.g_00777
OG0001365	Prbf.g_01383	Prar.g_01116
OG0001366	Prbf.g_00656	Prar.g_01958
OG0001369	Prbf.g_01073	Prar.g_01881
OG0001371	Prbf.g_01393	Prar.g_00551
OG0001372	Prbf.g_01395	Prar.g_00550
OG0001373	Prbf.g_01402	Prar.g_00253
OG0001374	Prbf.g_01413	Prar.g_00241
OG0001375	Prbf.g_01466	Prar.g_00193
OG0001376	Prbf.g_01572	Prar.g_00093
OG0001377	Prbf.g_01596	Prar.g_00331
OG0001378	Prbf.g_01613	Prar.g_00315
OG0001379	Prbf.g_00198	Prar.g_00422
OG0001381	Prbf.g_01741	Prar.g_00502
OG0001382	Prbf.g_01747	Prar.g_00509
OG0001383	Prbf.g_01794	Prar.g_01342
OG0001384	Prbf.g_01802	Prar.g_01349
OG0001385	Prbf.g_01015	Prar.g_01496
OG0001386	Prbf.g_01289	Prar.g_01504
OG0001387	Prbf.g_01287	Prar.g_01506
OG0001388	Prbf.g_01276	Prar.g_01516
OG0001389	Prbf.g_01032	Prar.g_01604
OG0001390	Prbf.g_00863	Prar.g_01636
OG0001391	Prbf.g_01151	Prar.g_01669
OG0001392	Prbf.g_00841	Prar.g_01756
OG0001393	Prbf.g_00839	Prar.g_01758
OG0001394	Prbf.g_01315	Prar.g_01781
OG0001395	Prbf.g_01312	Prar.g_01784
OG0001396	Prbf.g_00731	Prar.g_01864
OG0001397	Prbf.g_01062	Prar.g_01889
OG0001398	Prbf.g_01174	Prar.g_01908
OG0001399	Prbf.g_00849	Prar.g_01918
OG0001400	Prbf.g_00059	Prar.g_01926
OG0001401	Prbf.g_00276	Prar.g_01934
OG0001402	Prbf.g_00903	Prar.g_01277
OG0001403	Prbf.g_00025	Prar.g_00954
OG0001404	Prbf.g_01059	Prar.g_00920
OG0001405	Prbf.g_00096	Prar.g_00910
OG0001406	Prbf.g_00199	Prar.g_00808
OG0001407	Prbf.g_00202	Prar.g_00805
OG0001408	Prbf.g_00247	Prar.g_00757
OG0001409	Prbf.g_00772	Prar.g_00744
OG0001410	Prbf.g_00826	Prar.g_00732
OG0001412	Prbf.g_01137	Prar.g_01814
OG0001414	Prbf.g_00865	Prar.g_00556
OG0001417	Prbf.g_01288	Prar.g_01505
OG0001418	Prbf.g_00327	Prar.g_01647
OG0001419	Prbf.g_01145	Prar.g_01673
OG0001420	Prbf.g_00837	Prar.g_01760
OG0001421	Prbf.g_00832	Prar.g_01765
OG0001422	Prbf.g_00344	Prar.g_01923
OG0001423	Prbf.g_00348	Prar.g_01290
OG0001424	Prbf.g_00250	Prar.g_01201
OG0001425	Prbf.g_00063	Prar.g_00738
OG0001427	Prbf.g_00757	Prar.g_00433
OG0001430	Prbf.g_00286	Prar.g_01872
OG0001431	Prbf.g_00278	Prar.g_01924
OG0001432	Prbf.g_00060	Prar.g_01927
OG0001434	Prbf.g_00733, Prbf.g_00819	Prar.g_00934
OG0001435	Prbf.g_00882	Prar.g_00746
OG0001436	Prbf.g_00705	Prar.g_01181
OG0001440	Prbf.g_01070	Prar.g_01883
OG0001441	Prbf.g_00799	Prar.g_01319
OG0001443	Prbf.g_00899	Prar.g_01280
OG0001444	Prbf.g_00938	Prar.g_01244
OG0001445	Prbf.g_00795	Prar.g_00987
OG0001446	Prbf.g_00794	Prar.g_00985
OG0001447	Prbf.g_00892	Prar.g_00984
OG0001449	Prbf.g_00119	Prar.g_00867
OG0001451	Prbf.g_00361	Prar.g_01560
OG0001454	Prbf.g_01739	Prar.g_00427
OG0001456	Prbf.g_01871	Prar.g_01418
OG0001457	Prbf.g_01256	Prar.g_01532
OG0001458	Prbf.g_00353	Prar.g_01635
OG0001459	Prbf.g_00090	Prar.g_01662
OG0001460	Prbf.g_01925	Prar.g_01747
OG0001461	Prbf.g_01025	Prar.g_01806
OG0001462	Prbf.g_00878	Prar.g_01871
OG0001463	Prbf.g_01745	Prar.g_01917
OG0001465	Prbf.g_00854	Prar.g_00982
OG0001468	Prbf.g_00529	Prar.g_00624
OG0001469	Prbf.g_00916	Prar.g_01265
OG0001471	Prbf.g_00364	Prar.g_00475
OG0001473	Prbf.g_01152	Prar.g_01754
OG0001482	Prbf.g_00789	Prar.g_01582, Prar.g_00711
OG0001484	Prbf.g_01388	Prar.g_00869
OG0001485	Prbf.g_00633	Prar.g_01118
OG0001488	Prbf.g_01506	Prar.g_00155
OG0001489	Prbf.g_00603	Prar.g_00436
OG0001490	Prbf.g_00631	Prar.g_00463
OG0001492	Prbf.g_01211	Prar.g_01716
OG0001505	Prbf.g_00806	Prar.g_01196
OG0001506	Prbf.g_00871	Prar.g_01941
OG0001509	Prbf.g_01938	Prar.g_01096
OG0001519	Prbf.g_00810	Prar.g_00449
OG0001520	Prbf.g_00706	Prar.g_01180
OG0001521	Prbf.g_01384	Prar.g_01115
OG0001526	Prbf.g_00834	Prar.g_01763
OG0001544	Prbf.g_00807	Prar.g_01188
OG0001545	Prbf.g_01324	Prar.g_01772
OG0001574	Prbf.g_00338	Prar.g_01192
OG0001579	Prbf.g_00133	Prar.g_00868
OG0001580	Prbf.g_00121	Prar.g_00864
OG0001581	Prbf.g_00124	Prar.g_00860
OG0001593	Prbf.g_01746	Prar.g_00508
OG0001607	Prbf.g_00092, Prbf.g_00091	Prar.g_01167
OG0001617	Prbf.g_00139	Prar.g_00940
OG0001694	Prbf.g_01709	Prar.g_00363
OG0001798	Prbf.g_00723	Prar.g_01152
OG0001828	Prbf.g_00756	Prar.g_01176
OG0001873	Prbf.g_00093	Prar.g_01168
OG0001878	Prbf.g_00746	Prar.g_00587
OG0001908	Prbf.g_00126	Prar.g_00857
OG0001952	Prbf.g_00122	Prar.g_00863
OG0001961	Prbf.g_00283	Prar.g_00937
OG0001962	Prbf.g_00004	Prar.g_00364
OG0001963	Prbf.g_00005	Prar.g_00365
OG0001964	Prbf.g_00006	Prar.g_00366
