Orthogroup	Prbf	Pray
OG0001120	Prbf.g_00569	Pray.g_01296
OG0001121	Prbf.g_00567	Pray.g_01298
OG0001122	Prbf.g_00566	Pray.g_01299
OG0001123	Prbf.g_00565	Pray.g_01300
OG0001124	Prbf.g_00563	Pray.g_01302
OG0001125	Prbf.g_00561	Pray.g_01304
OG0001126	Prbf.g_00560	Pray.g_01305
OG0001127	Prbf.g_00557	Pray.g_01307
OG0001128	Prbf.g_00556	Pray.g_01308
OG0001129	Prbf.g_00555	Pray.g_01309
OG0001130	Prbf.g_00552	Pray.g_01312
OG0001131	Prbf.g_00551	Pray.g_01313
OG0001132	Prbf.g_00550	Pray.g_01314
OG0001133	Prbf.g_00549	Pray.g_01315
OG0001134	Prbf.g_00548	Pray.g_01316
OG0001135	Prbf.g_00547	Pray.g_01317
OG0001136	Prbf.g_00546	Pray.g_01318
OG0001137	Prbf.g_00545	Pray.g_01319
OG0001138	Prbf.g_00544	Pray.g_01320
OG0001139	Prbf.g_00542	Pray.g_01321
OG0001140	Prbf.g_00541	Pray.g_01322
OG0001141	Prbf.g_00540	Pray.g_01323
OG0001142	Prbf.g_00536	Pray.g_01327
OG0001143	Prbf.g_00535	Pray.g_01328
OG0001144	Prbf.g_00534	Pray.g_01329
OG0001145	Prbf.g_00533	Pray.g_01330
OG0001146	Prbf.g_00532	Pray.g_01331
OG0001147	Prbf.g_00531	Pray.g_01332
OG0001148	Prbf.g_00530	Pray.g_01333
OG0001149	Prbf.g_00528	Pray.g_01335
OG0001150	Prbf.g_00527	Pray.g_01336
OG0001151	Prbf.g_00523	Pray.g_01338
OG0001152	Prbf.g_00522	Pray.g_01339
OG0001153	Prbf.g_00521	Pray.g_01340
OG0001154	Prbf.g_00519	Pray.g_01342
OG0001155	Prbf.g_00517	Pray.g_01344
OG0001156	Prbf.g_00515	Pray.g_01346
OG0001157	Prbf.g_00513	Pray.g_01347
OG0001158	Prbf.g_00511	Pray.g_01349
OG0001159	Prbf.g_00510	Pray.g_01350
OG0001160	Prbf.g_00509	Pray.g_01351
OG0001161	Prbf.g_00508	Pray.g_01352
OG0001162	Prbf.g_00507	Pray.g_01353
OG0001163	Prbf.g_00506	Pray.g_01354
OG0001164	Prbf.g_00505	Pray.g_01355
OG0001165	Prbf.g_00504	Pray.g_01356
OG0001166	Prbf.g_00503	Pray.g_01357
OG0001167	Prbf.g_00501	Pray.g_01358
OG0001168	Prbf.g_00500	Pray.g_01359
OG0001169	Prbf.g_00499	Pray.g_01360
OG0001170	Prbf.g_00498	Pray.g_01362
OG0001171	Prbf.g_00497	Pray.g_01363
OG0001172	Prbf.g_00495	Pray.g_01365
OG0001173	Prbf.g_00493	Pray.g_01367
OG0001174	Prbf.g_00492	Pray.g_01368
OG0001175	Prbf.g_00491	Pray.g_01369
OG0001176	Prbf.g_00488	Pray.g_01370
OG0001177	Prbf.g_00486	Pray.g_01372
OG0001178	Prbf.g_00483	Pray.g_01375
OG0001179	Prbf.g_00482	Pray.g_01376
OG0001180	Prbf.g_00481	Pray.g_01377
OG0001181	Prbf.g_00480	Pray.g_01378
OG0001182	Prbf.g_00479	Pray.g_01379
OG0001183	Prbf.g_00478	Pray.g_01380
OG0001184	Prbf.g_00476	Pray.g_01382
OG0001185	Prbf.g_00474	Pray.g_01385
OG0001186	Prbf.g_00473	Pray.g_01386
OG0001187	Prbf.g_00472	Pray.g_01388
OG0001188	Prbf.g_00471	Pray.g_01389
OG0001189	Prbf.g_00470	Pray.g_01390
OG0001190	Prbf.g_00469	Pray.g_01391
OG0001191	Prbf.g_00468	Pray.g_01392
OG0001192	Prbf.g_00467	Pray.g_01393
OG0001193	Prbf.g_00466	Pray.g_01394
OG0001194	Prbf.g_00465	Pray.g_01395
OG0001195	Prbf.g_00464	Pray.g_01396
OG0001196	Prbf.g_00463	Pray.g_01397
OG0001197	Prbf.g_00462	Pray.g_01398
OG0001198	Prbf.g_00461	Pray.g_01399
OG0001199	Prbf.g_00460	Pray.g_01400
OG0001200	Prbf.g_00459	Pray.g_01401
OG0001201	Prbf.g_00458	Pray.g_01402
OG0001202	Prbf.g_00457	Pray.g_01403
OG0001203	Prbf.g_00456	Pray.g_01405
OG0001204	Prbf.g_00454	Pray.g_01407
OG0001205	Prbf.g_00452	Pray.g_01408
OG0001206	Prbf.g_00451	Pray.g_01409
OG0001207	Prbf.g_00450	Pray.g_01410
OG0001208	Prbf.g_00449	Pray.g_01411
OG0001209	Prbf.g_00448	Pray.g_01412
OG0001210	Prbf.g_00447	Pray.g_01413
OG0001211	Prbf.g_00446	Pray.g_01414
OG0001212	Prbf.g_00445	Pray.g_01415
OG0001213	Prbf.g_00444	Pray.g_01416
OG0001214	Prbf.g_00442	Pray.g_01418
OG0001215	Prbf.g_00441	Pray.g_01419
OG0001216	Prbf.g_00440	Pray.g_01420
OG0001217	Prbf.g_00439	Pray.g_01421
OG0001218	Prbf.g_00438	Pray.g_01422
OG0001219	Prbf.g_00435	Pray.g_01425
OG0001220	Prbf.g_00434	Pray.g_01426
OG0001221	Prbf.g_00430	Pray.g_01429
OG0001222	Prbf.g_00429	Pray.g_01430
OG0001223	Prbf.g_00428	Pray.g_01431
OG0001224	Prbf.g_00426	Pray.g_01432
OG0001225	Prbf.g_00425	Pray.g_01433
OG0001226	Prbf.g_00424	Pray.g_01434
OG0001227	Prbf.g_00423	Pray.g_01435
OG0001228	Prbf.g_00422	Pray.g_01436
OG0001229	Prbf.g_00421	Pray.g_01437
OG0001230	Prbf.g_00420	Pray.g_01438
OG0001231	Prbf.g_00419	Pray.g_01439
OG0001232	Prbf.g_00416	Pray.g_01440
OG0001233	Prbf.g_00415	Pray.g_01441
OG0001234	Prbf.g_00414	Pray.g_01442
OG0001235	Prbf.g_00413	Pray.g_01443
OG0001236	Prbf.g_00411	Pray.g_01445
OG0001237	Prbf.g_00410	Pray.g_01446
OG0001238	Prbf.g_00407	Pray.g_01448
OG0001239	Prbf.g_00406	Pray.g_01449
OG0001240	Prbf.g_00405	Pray.g_01450
OG0001241	Prbf.g_00402	Pray.g_01452
OG0001242	Prbf.g_00401	Pray.g_01453
OG0001243	Prbf.g_00400	Pray.g_01454
OG0001244	Prbf.g_00399	Pray.g_01455
OG0001245	Prbf.g_00398	Pray.g_01456
OG0001246	Prbf.g_00397	Pray.g_01457
OG0001247	Prbf.g_00396	Pray.g_01458
OG0001248	Prbf.g_00395	Pray.g_01459
OG0001249	Prbf.g_00394	Pray.g_01460
OG0001250	Prbf.g_00393	Pray.g_01461
OG0001251	Prbf.g_01418	Pray.g_00197
OG0001252	Prbf.g_01468	Pray.g_00151
OG0001253	Prbf.g_01483	Pray.g_00139
OG0001254	Prbf.g_01621	Pray.g_00760
OG0001255	Prbf.g_01677	Pray.g_00811
OG0001257	Prbf.g_01765	Pray.g_00972
OG0001258	Prbf.g_01781	Pray.g_00989
OG0001259	Prbf.g_01872	Pray.g_01173
OG0001260	Prbf.g_01155	Pray.g_00292
OG0001261	Prbf.g_01209	Pray.g_00383
OG0001262	Prbf.g_01192	Pray.g_00399
OG0001263	Prbf.g_00897	Pray.g_00420
OG0001264	Prbf.g_01321	Pray.g_00451
OG0001265	Prbf.g_01074	Pray.g_00560
OG0001266	Prbf.g_01921	Pray.g_00608
OG0001267	Prbf.g_00900	Pray.g_00080
OG0001268	Prbf.g_00915	Pray.g_00067
OG0001269	Prbf.g_00070	Pray.g_01846
OG0001270	Prbf.g_00200	Pray.g_01682
OG0001271	Prbf.g_00213	Pray.g_01671
OG0001272	Prbf.g_01930	Pray.g_01629
OG0001273	Prbf.g_00274	Pray.g_01628
OG0001274	Prbf.g_00812	Pray.g_01623
OG0001275	Prbf.g_00056	Pray.g_01606
OG0001276	Prbf.g_01053	Pray.g_01596
OG0001277	Prbf.g_00734	Pray.g_01585
OG0001278	Prbf.g_00702	Pray.g_01567
OG0001279	Prbf.g_00698	Pray.g_01563
OG0001280	Prbf.g_00695	Pray.g_01560
OG0001281	Prbf.g_00625	Pray.g_01237
OG0001282	Prbf.g_00688	Pray.g_01262
OG0001283	Prbf.g_00516	Pray.g_01345
OG0001284	Prbf.g_00484	Pray.g_01374
OG0001285	Prbf.g_00455	Pray.g_01406
OG0001286	Prbf.g_00403	Pray.g_01451
OG0001288	Prbf.g_01721	Pray.g_00927
OG0001290	Prbf.g_01353	Pray.g_01492
OG0001291	Prbf.g_01398	Pray.g_00218
OG0001292	Prbf.g_01401	Pray.g_00215
OG0001293	Prbf.g_01403	Pray.g_00213
OG0001294	Prbf.g_01419	Pray.g_00196
OG0001295	Prbf.g_01449	Pray.g_00170
OG0001296	Prbf.g_01456	Pray.g_00164
OG0001297	Prbf.g_01534	Pray.g_00680
OG0001298	Prbf.g_01582	Pray.g_00724
OG0001299	Prbf.g_01591	Pray.g_00733
OG0001300	Prbf.g_00046	Pray.g_00851
OG0001301	Prbf.g_00984	Pray.g_01126
OG0001302	Prbf.g_00804, Prbf.g_00762	Pray.g_00296
OG0001303	Prbf.g_00855	Pray.g_00300
OG0001304	Prbf.g_01161	Pray.g_00575
OG0001305	Prbf.g_01166	Pray.g_00580
OG0001306	Prbf.g_00417	Pray.g_00616
OG0001307	Prbf.g_00045	Pray.g_00625
OG0001308	Prbf.g_00264	Pray.g_00120
OG0001309	Prbf.g_00453	Pray.g_00118
OG0001310	Prbf.g_00281	Pray.g_00107
OG0001311	Prbf.g_00951	Pray.g_00035
OG0001312	Prbf.g_00069	Pray.g_01845
OG0001313	Prbf.g_01706	Pray.g_01625
OG0001314	Prbf.g_00670	Pray.g_01536
OG0001315	Prbf.g_00635	Pray.g_01502
OG0001316	Prbf.g_00520	Pray.g_01341
OG0001318	Prbf.g_01471	Pray.g_00148
OG0001319	Prbf.g_01576	Pray.g_00719
OG0001320	Prbf.g_00824	Pray.g_00957
OG0001321	Prbf.g_01920	Pray.g_00302
OG0001322	Prbf.g_00869	Pray.g_00329
OG0001323	Prbf.g_01332	Pray.g_00600
OG0001324	Prbf.g_00375	Pray.g_00633
OG0001325	Prbf.g_00336	Pray.g_00114
OG0001326	Prbf.g_00816	Pray.g_01898
OG0001327	Prbf.g_00263	Pray.g_01896
OG0001328	Prbf.g_00021	Pray.g_01865
OG0001329	Prbf.g_00408	Pray.g_01809
OG0001330	Prbf.g_00246	Pray.g_01632
OG0001331	Prbf.g_00697	Pray.g_01562
OG0001333	Prbf.g_00554	Pray.g_01310
OG0001334	Prbf.g_00494	Pray.g_01366
OG0001336	Prbf.g_01458	Pray.g_00161
OG0001337	Prbf.g_01448	Pray.g_00171
OG0001338	Prbf.g_00007	Pray.g_00145
OG0001339	Prbf.g_01538	Pray.g_00684
OG0001340	Prbf.g_01587	Pray.g_00729
OG0001341	Prbf.g_01600	Pray.g_00741
OG0001342	Prbf.g_01620	Pray.g_00759
OG0001343	Prbf.g_01683	Pray.g_00817
OG0001345	Prbf.g_01718	Pray.g_00924
OG0001346	Prbf.g_01755	Pray.g_00962
OG0001347	Prbf.g_01769	Pray.g_00976
OG0001349	Prbf.g_01792	Pray.g_01000
OG0001350	Prbf.g_01797	Pray.g_01005
OG0001351	Prbf.g_01858	Pray.g_01185
OG0001352	Prbf.g_01281	Pray.g_01081
OG0001353	Prbf.g_01562	Pray.g_01060
OG0001355	Prbf.g_01202	Pray.g_00389
OG0001356	Prbf.g_00840	Pray.g_00434
OG0001357	Prbf.g_01089	Pray.g_00539
OG0001358	Prbf.g_01075	Pray.g_00559
OG0001359	Prbf.g_00783	Pray.g_00093
OG0001360	Prbf.g_00782	Pray.g_00092
OG0001361	Prbf.g_00972	Pray.g_00013
OG0001362	Prbf.g_00339	Pray.g_01926
OG0001363	Prbf.g_01387	Pray.g_01785
OG0001364	Prbf.g_00232	Pray.g_01652
OG0001365	Prbf.g_01383	Pray.g_01232
OG0001366	Prbf.g_00656	Pray.g_01522
OG0001368	Prbf.g_00485	Pray.g_01373
OG0001369	Prbf.g_01073	Pray.g_00561
OG0001371	Prbf.g_01393	Pray.g_00222
OG0001372	Prbf.g_01395	Pray.g_00221
OG0001373	Prbf.g_01402	Pray.g_00214
OG0001374	Prbf.g_01413	Pray.g_00202
OG0001375	Prbf.g_01466	Pray.g_00154
OG0001376	Prbf.g_01572	Pray.g_00715
OG0001377	Prbf.g_01596	Pray.g_00737
OG0001378	Prbf.g_01613	Pray.g_00752
OG0001379	Prbf.g_00198	Pray.g_00839
OG0001381	Prbf.g_01741	Pray.g_00944
OG0001382	Prbf.g_01747	Pray.g_00950
OG0001383	Prbf.g_01794	Pray.g_01002
OG0001384	Prbf.g_01802	Pray.g_01010
OG0001385	Prbf.g_01015	Pray.g_01097
OG0001386	Prbf.g_01289	Pray.g_01089
OG0001387	Prbf.g_01287	Pray.g_01087
OG0001388	Prbf.g_01276	Pray.g_01077
OG0001389	Prbf.g_01032	Pray.g_01035
OG0001390	Prbf.g_00863	Pray.g_00291
OG0001391	Prbf.g_01151	Pray.g_00334
OG0001392	Prbf.g_00841	Pray.g_00433
OG0001393	Prbf.g_00839	Pray.g_00435
OG0001394	Prbf.g_01315	Pray.g_00457
OG0001395	Prbf.g_01312	Pray.g_00460
OG0001396	Prbf.g_00731	Pray.g_00543
OG0001397	Prbf.g_01062	Pray.g_00569
OG0001398	Prbf.g_01174	Pray.g_00588
OG0001399	Prbf.g_00849	Pray.g_00598
OG0001400	Prbf.g_00059	Pray.g_00606
OG0001401	Prbf.g_00276	Pray.g_00613
OG0001402	Prbf.g_00903	Pray.g_00078
OG0001403	Prbf.g_00025	Pray.g_01869
OG0001404	Prbf.g_01059	Pray.g_01838
OG0001405	Prbf.g_00096	Pray.g_01828
OG0001406	Prbf.g_00199	Pray.g_01683
OG0001407	Prbf.g_00202	Pray.g_01680
OG0001408	Prbf.g_00247	Pray.g_01631
OG0001409	Prbf.g_00772	Pray.g_01617
OG0001412	Prbf.g_01137	Pray.g_00492
OG0001414	Prbf.g_00865	Pray.g_00227
OG0001417	Prbf.g_01288	Pray.g_01088
OG0001418	Prbf.g_00327	Pray.g_00303
OG0001419	Prbf.g_01145	Pray.g_00338
OG0001420	Prbf.g_00837	Pray.g_00437
OG0001421	Prbf.g_00832	Pray.g_00441
OG0001422	Prbf.g_00344	Pray.g_00603
OG0001423	Prbf.g_00348	Pray.g_00091
OG0001424	Prbf.g_00250	Pray.g_00248
OG0001425	Prbf.g_00063	Pray.g_01611
OG0001427	Prbf.g_00757	Pray.g_00850
OG0001429	Prbf.g_01107	Pray.g_00521
OG0001430	Prbf.g_00286	Pray.g_00552
OG0001431	Prbf.g_00278	Pray.g_00604
OG0001432	Prbf.g_00060	Pray.g_00607
OG0001435	Prbf.g_00882	Pray.g_01619
OG0001436	Prbf.g_00705	Pray.g_00312
OG0001439	Prbf.g_01212	Pray.g_00380
OG0001440	Prbf.g_01070	Pray.g_00563
OG0001441	Prbf.g_00799	Pray.g_00127
OG0001443	Prbf.g_00899	Pray.g_00081
OG0001444	Prbf.g_00938	Pray.g_00044
OG0001445	Prbf.g_00795	Pray.g_01937
OG0001446	Prbf.g_00794	Pray.g_01935
OG0001447	Prbf.g_00892	Pray.g_01934
OG0001448	Prbf.g_00801	Pray.g_01599
OG0001449	Prbf.g_00119	Pray.g_01741
OG0001451	Prbf.g_00361	Pray.g_01751
OG0001452	Prbf.g_00436	Pray.g_01424
OG0001454	Prbf.g_01739	Pray.g_00844
OG0001455	Prbf.g_00357	Pray.g_00905
OG0001457	Prbf.g_01256	Pray.g_01061
OG0001458	Prbf.g_00353	Pray.g_00290
OG0001459	Prbf.g_00090	Pray.g_00327
OG0001460	Prbf.g_01925	Pray.g_00411
OG0001461	Prbf.g_01025	Pray.g_00484
OG0001462	Prbf.g_00878	Pray.g_00551
OG0001463	Prbf.g_01745	Pray.g_00597
OG0001465	Prbf.g_00854	Pray.g_01901
OG0001468	Prbf.g_00529	Pray.g_01334
OG0001469	Prbf.g_00916	Pray.g_00066
OG0001471	Prbf.g_00364	Pray.g_00909
OG0001473	Prbf.g_01152	Pray.g_00419
OG0001482	Prbf.g_00789	Pray.g_01574
OG0001483	Prbf.g_00032	Pray.g_01876
OG0001484	Prbf.g_01388	Pray.g_01784
OG0001485	Prbf.g_00633	Pray.g_01230
OG0001486	Prbf.g_01300	Pray.g_00472
OG0001487	Prbf.g_01907	Pray.g_00307
OG0001488	Prbf.g_01506	Pray.g_00653
OG0001489	Prbf.g_00603	Pray.g_00853
OG0001490	Prbf.g_00631	Pray.g_00881
OG0001492	Prbf.g_01211	Pray.g_00381
OG0001506	Prbf.g_00871	Pray.g_00620
OG0001508	Prbf.g_00728	Pray.g_01620
OG0001509	Prbf.g_01938	Pray.g_01252
OG0001519	Prbf.g_00810	Pray.g_00867
OG0001520	Prbf.g_00706	Pray.g_00311
OG0001521	Prbf.g_01384	Pray.g_01233
OG0001530	Prbf.g_00707	Pray.g_00310
OG0001535	Prbf.g_01180	Pray.g_00407
OG0001541	Prbf.g_00313	Pray.g_01796
OG0001579	Prbf.g_00133	Pray.g_01742
OG0001580	Prbf.g_00121	Pray.g_01775
OG0001581	Prbf.g_00124	Pray.g_01772
OG0001617	Prbf.g_00139	Pray.g_01855
OG0001618	Prbf.g_00050	Pray.g_01853
OG0001627	Prbf.g_00780	Pray.g_01852
OG0001631	Prbf.g_01916	Pray.g_00005
OG0001637	Prbf.g_00372	Pray.g_00285
OG0001736	Prbf.g_01304	Pray.g_00468
OG0001843	Prbf.g_00312	Pray.g_01799
OG0001844	Prbf.g_00125	Pray.g_01774
OG0001881	Prbf.g_00721	Pray.g_00252
OG0001888	Prbf.g_00763	Pray.g_01746
OG0001981	Prbf.g_00136	Pray.g_01744, Pray.g_01780
