Orthogroup	Prbf	Pran
OG0001126	Prbf.g_00560	Pran.g_01104
OG0001127	Prbf.g_00557	Pran.g_01106
OG0001128	Prbf.g_00556	Pran.g_01107
OG0001129	Prbf.g_00555	Pran.g_01108
OG0001130	Prbf.g_00552	Pran.g_01111
OG0001131	Prbf.g_00551	Pran.g_01112
OG0001132	Prbf.g_00550	Pran.g_01113
OG0001133	Prbf.g_00549	Pran.g_01114
OG0001134	Prbf.g_00548	Pran.g_01115
OG0001135	Prbf.g_00547	Pran.g_01116
OG0001136	Prbf.g_00546	Pran.g_01117
OG0001137	Prbf.g_00545	Pran.g_01118
OG0001138	Prbf.g_00544	Pran.g_01119
OG0001139	Prbf.g_00542	Pran.g_01120
OG0001140	Prbf.g_00541	Pran.g_01121
OG0001141	Prbf.g_00540	Pran.g_01122
OG0001142	Prbf.g_00536	Pran.g_01125
OG0001143	Prbf.g_00535	Pran.g_01126
OG0001144	Prbf.g_00534	Pran.g_01127
OG0001145	Prbf.g_00533	Pran.g_01128
OG0001146	Prbf.g_00532	Pran.g_01129
OG0001147	Prbf.g_00531	Pran.g_01130
OG0001148	Prbf.g_00530	Pran.g_01131
OG0001149	Prbf.g_00528	Pran.g_01133
OG0001150	Prbf.g_00527	Pran.g_01134
OG0001151	Prbf.g_00523	Pran.g_01136
OG0001152	Prbf.g_00522	Pran.g_01137
OG0001153	Prbf.g_00521	Pran.g_01138
OG0001154	Prbf.g_00519	Pran.g_01139
OG0001155	Prbf.g_00517	Pran.g_01141
OG0001156	Prbf.g_00515	Pran.g_01143
OG0001157	Prbf.g_00513	Pran.g_01144
OG0001158	Prbf.g_00511	Pran.g_01146
OG0001159	Prbf.g_00510	Pran.g_01147
OG0001160	Prbf.g_00509	Pran.g_01148
OG0001161	Prbf.g_00508	Pran.g_01149
OG0001162	Prbf.g_00507	Pran.g_01150
OG0001163	Prbf.g_00506	Pran.g_01151
OG0001164	Prbf.g_00505	Pran.g_01152
OG0001165	Prbf.g_00504	Pran.g_01153
OG0001166	Prbf.g_00503	Pran.g_01154
OG0001167	Prbf.g_00501	Pran.g_01155
OG0001168	Prbf.g_00500	Pran.g_01156
OG0001169	Prbf.g_00499	Pran.g_01157
OG0001170	Prbf.g_00498	Pran.g_01158
OG0001171	Prbf.g_00497	Pran.g_01159
OG0001172	Prbf.g_00495	Pran.g_01161
OG0001173	Prbf.g_00493	Pran.g_01163
OG0001174	Prbf.g_00492	Pran.g_01164
OG0001175	Prbf.g_00491	Pran.g_01165
OG0001176	Prbf.g_00488	Pran.g_01166
OG0001177	Prbf.g_00486	Pran.g_01168
OG0001178	Prbf.g_00483	Pran.g_01171
OG0001179	Prbf.g_00482	Pran.g_01172
OG0001180	Prbf.g_00481	Pran.g_01173
OG0001181	Prbf.g_00480	Pran.g_01174
OG0001182	Prbf.g_00479	Pran.g_01175
OG0001183	Prbf.g_00478	Pran.g_01176
OG0001184	Prbf.g_00476	Pran.g_01178
OG0001185	Prbf.g_00474	Pran.g_01182
OG0001186	Prbf.g_00473	Pran.g_01183
OG0001187	Prbf.g_00472	Pran.g_01184
OG0001188	Prbf.g_00471	Pran.g_01185
OG0001189	Prbf.g_00470	Pran.g_01186
OG0001190	Prbf.g_00469	Pran.g_01187
OG0001191	Prbf.g_00468	Pran.g_01188
OG0001192	Prbf.g_00467	Pran.g_01189
OG0001193	Prbf.g_00466	Pran.g_01190
OG0001194	Prbf.g_00465	Pran.g_01191
OG0001195	Prbf.g_00464	Pran.g_01192
OG0001196	Prbf.g_00463	Pran.g_01193
OG0001197	Prbf.g_00462	Pran.g_01194
OG0001198	Prbf.g_00461	Pran.g_01195
OG0001199	Prbf.g_00460	Pran.g_01196
OG0001200	Prbf.g_00459	Pran.g_01197
OG0001201	Prbf.g_00458	Pran.g_01198
OG0001202	Prbf.g_00457	Pran.g_01199
OG0001203	Prbf.g_00456	Pran.g_01201
OG0001204	Prbf.g_00454	Pran.g_01202
OG0001205	Prbf.g_00452	Pran.g_01203
OG0001206	Prbf.g_00451	Pran.g_01204
OG0001207	Prbf.g_00450	Pran.g_01205
OG0001208	Prbf.g_00449	Pran.g_01206
OG0001209	Prbf.g_00448	Pran.g_01207
OG0001210	Prbf.g_00447	Pran.g_01208
OG0001211	Prbf.g_00446	Pran.g_01209
OG0001212	Prbf.g_00445	Pran.g_01210
OG0001213	Prbf.g_00444	Pran.g_01211
OG0001214	Prbf.g_00442	Pran.g_01213
OG0001215	Prbf.g_00441	Pran.g_01214
OG0001216	Prbf.g_00440	Pran.g_01215
OG0001217	Prbf.g_00439	Pran.g_01216
OG0001218	Prbf.g_00438	Pran.g_01217
OG0001219	Prbf.g_00435	Pran.g_01220
OG0001220	Prbf.g_00434	Pran.g_01221
OG0001221	Prbf.g_00430	Pran.g_01224
OG0001222	Prbf.g_00429	Pran.g_01225
OG0001223	Prbf.g_00428	Pran.g_01226
OG0001224	Prbf.g_00426	Pran.g_01227
OG0001225	Prbf.g_00425	Pran.g_01228
OG0001226	Prbf.g_00424	Pran.g_01229
OG0001227	Prbf.g_00423	Pran.g_01230
OG0001228	Prbf.g_00422	Pran.g_01231
OG0001229	Prbf.g_00421	Pran.g_01232
OG0001230	Prbf.g_00420	Pran.g_01233
OG0001231	Prbf.g_00419	Pran.g_01234
OG0001232	Prbf.g_00416	Pran.g_01235
OG0001233	Prbf.g_00415	Pran.g_01236
OG0001234	Prbf.g_00414	Pran.g_01237
OG0001235	Prbf.g_00413	Pran.g_01238
OG0001236	Prbf.g_00411	Pran.g_01240
OG0001237	Prbf.g_00410	Pran.g_01241
OG0001238	Prbf.g_00407	Pran.g_01243
OG0001239	Prbf.g_00406	Pran.g_01244
OG0001240	Prbf.g_00405	Pran.g_01245
OG0001241	Prbf.g_00402	Pran.g_01247
OG0001242	Prbf.g_00401	Pran.g_01249
OG0001243	Prbf.g_00400	Pran.g_01250
OG0001244	Prbf.g_00399	Pran.g_01251
OG0001245	Prbf.g_00398	Pran.g_01252
OG0001246	Prbf.g_00397	Pran.g_01253
OG0001247	Prbf.g_00396	Pran.g_01254
OG0001248	Prbf.g_00395	Pran.g_01255
OG0001249	Prbf.g_00394	Pran.g_01256
OG0001250	Prbf.g_00393	Pran.g_01257
OG0001252	Prbf.g_01468	Pran.g_00296
OG0001253	Prbf.g_01483	Pran.g_00282
OG0001254	Prbf.g_01621	Pran.g_01913
OG0001255	Prbf.g_01677	Pran.g_01861
OG0001257	Prbf.g_01765	Pran.g_01696
OG0001258	Prbf.g_01781	Pran.g_01680
OG0001259	Prbf.g_01872	Pran.g_01588
OG0001260	Prbf.g_01155	Pran.g_01417
OG0001261	Prbf.g_01209	Pran.g_01309
OG0001262	Prbf.g_01192	Pran.g_01293
OG0001263	Prbf.g_00897	Pran.g_00179
OG0001264	Prbf.g_01321	Pran.g_00428
OG0001265	Prbf.g_01074	Pran.g_00544
OG0001266	Prbf.g_01921	Pran.g_00159
OG0001267	Prbf.g_00900	Pran.g_00076
OG0001268	Prbf.g_00915	Pran.g_00063
OG0001270	Prbf.g_00200	Pran.g_00693
OG0001271	Prbf.g_00213	Pran.g_00682
OG0001272	Prbf.g_01930	Pran.g_00638
OG0001273	Prbf.g_00274	Pran.g_00637
OG0001274	Prbf.g_00812	Pran.g_00632
OG0001275	Prbf.g_00056	Pran.g_00607
OG0001277	Prbf.g_00734	Pran.g_00923
OG0001278	Prbf.g_00702	Pran.g_00962
OG0001279	Prbf.g_00698	Pran.g_00966
OG0001280	Prbf.g_00695	Pran.g_00969
OG0001281	Prbf.g_00625	Pran.g_01035
OG0001282	Prbf.g_00688	Pran.g_01060
OG0001283	Prbf.g_00516	Pran.g_01142
OG0001284	Prbf.g_00484	Pran.g_01170
OG0001286	Prbf.g_00403	Pran.g_01246
OG0001287	Prbf.g_00811	Pran.g_01804
OG0001288	Prbf.g_01721	Pran.g_01743
OG0001290	Prbf.g_01353	Pran.g_00394
OG0001291	Prbf.g_01398	Pran.g_00361
OG0001292	Prbf.g_01401	Pran.g_00358
OG0001293	Prbf.g_01403	Pran.g_00356
OG0001294	Prbf.g_01419	Pran.g_00340
OG0001295	Prbf.g_01449	Pran.g_00314
OG0001297	Prbf.g_01534	Pran.g_00233
OG0001298	Prbf.g_01582	Pran.g_01949
OG0001299	Prbf.g_01591	Pran.g_01940
OG0001300	Prbf.g_00046	Pran.g_01821
OG0001301	Prbf.g_00984	Pran.g_01541
OG0001302	Prbf.g_00804, Prbf.g_00762	Pran.g_01410
OG0001303	Prbf.g_00855	Pran.g_01407
OG0001304	Prbf.g_01161	Pran.g_00559
OG0001306	Prbf.g_00417	Pran.g_00152
OG0001307	Prbf.g_00045	Pran.g_00142
OG0001308	Prbf.g_00264	Pran.g_00117
OG0001309	Prbf.g_00453	Pran.g_00115
OG0001310	Prbf.g_00281	Pran.g_00105
OG0001311	Prbf.g_00951	Pran.g_00032
OG0001313	Prbf.g_01706	Pran.g_00634
OG0001314	Prbf.g_00670	Pran.g_00993
OG0001315	Prbf.g_00635	Pran.g_01027
OG0001318	Prbf.g_01471	Pran.g_00293
OG0001320	Prbf.g_00824	Pran.g_01711
OG0001321	Prbf.g_01920	Pran.g_01405
OG0001322	Prbf.g_00869	Pran.g_01362
OG0001323	Prbf.g_01332	Pran.g_00167
OG0001324	Prbf.g_00375	Pran.g_00134
OG0001325	Prbf.g_00336	Pran.g_00112
OG0001328	Prbf.g_00021	Pran.g_00871
OG0001329	Prbf.g_00408	Pran.g_00820
OG0001330	Prbf.g_00246	Pran.g_00641
OG0001331	Prbf.g_00697	Pran.g_00967
OG0001332	Prbf.g_00646	Pran.g_01016
OG0001333	Prbf.g_00554	Pran.g_01109
OG0001334	Prbf.g_00494	Pran.g_01162
OG0001337	Prbf.g_01448	Pran.g_00315
OG0001338	Prbf.g_00007	Pran.g_00289
OG0001339	Prbf.g_01538	Pran.g_00229
OG0001340	Prbf.g_01587	Pran.g_01944
OG0001341	Prbf.g_01600	Pran.g_01932
OG0001342	Prbf.g_01620	Pran.g_01914
OG0001343	Prbf.g_01683	Pran.g_01856
OG0001345	Prbf.g_01718	Pran.g_01746
OG0001346	Prbf.g_01755	Pran.g_01706
OG0001347	Prbf.g_01769	Pran.g_01692
OG0001349	Prbf.g_01792	Pran.g_01669
OG0001350	Prbf.g_01797	Pran.g_01664
OG0001351	Prbf.g_01858	Pran.g_01601
OG0001352	Prbf.g_01281	Pran.g_01496
OG0001353	Prbf.g_01562	Pran.g_01473
OG0001355	Prbf.g_01202	Pran.g_01303
OG0001356	Prbf.g_00840	Pran.g_00411
OG0001357	Prbf.g_01089	Pran.g_00515
OG0001358	Prbf.g_01075	Pran.g_00543
OG0001359	Prbf.g_00783	Pran.g_00089
OG0001360	Prbf.g_00782	Pran.g_00088
OG0001361	Prbf.g_00972	Pran.g_00010
OG0001362	Prbf.g_00339	Pran.g_00609
OG0001363	Prbf.g_01387	Pran.g_00808
OG0001364	Prbf.g_00232	Pran.g_00663
OG0001365	Prbf.g_01383	Pran.g_01030
OG0001366	Prbf.g_00656	Pran.g_01007
OG0001368	Prbf.g_00485	Pran.g_01169
OG0001369	Prbf.g_01073	Pran.g_00545
OG0001371	Prbf.g_01393	Pran.g_00365
OG0001372	Prbf.g_01395	Pran.g_00364
OG0001373	Prbf.g_01402	Pran.g_00357
OG0001374	Prbf.g_01413	Pran.g_00345
OG0001375	Prbf.g_01466	Pran.g_00299
OG0001376	Prbf.g_01572	Pran.g_00198
OG0001377	Prbf.g_01596	Pran.g_01936
OG0001378	Prbf.g_01613	Pran.g_01921
OG0001379	Prbf.g_00198	Pran.g_01832
OG0001380	Prbf.g_01265	Pran.g_00927
OG0001382	Prbf.g_01747	Pran.g_01718
OG0001383	Prbf.g_01794	Pran.g_01667
OG0001384	Prbf.g_01802	Pran.g_01659
OG0001385	Prbf.g_01015	Pran.g_01512
OG0001386	Prbf.g_01289	Pran.g_01504
OG0001387	Prbf.g_01287	Pran.g_01502
OG0001388	Prbf.g_01276	Pran.g_01492
OG0001389	Prbf.g_01032	Pran.g_01455
OG0001390	Prbf.g_00863	Pran.g_01418
OG0001391	Prbf.g_01151	Pran.g_01357
OG0001392	Prbf.g_00841	Pran.g_00192
OG0001393	Prbf.g_00839	Pran.g_00412
OG0001394	Prbf.g_01315	Pran.g_00434
OG0001395	Prbf.g_01312	Pran.g_00437
OG0001396	Prbf.g_00731	Pran.g_01434
OG0001397	Prbf.g_01062	Pran.g_00553
OG0001398	Prbf.g_01174	Pran.g_00572
OG0001399	Prbf.g_00849	Pran.g_00169
OG0001400	Prbf.g_00059	Pran.g_00161
OG0001401	Prbf.g_00276	Pran.g_00904
OG0001402	Prbf.g_00903	Pran.g_00074
OG0001403	Prbf.g_00025	Pran.g_00875
OG0001404	Prbf.g_01059	Pran.g_00849
OG0001405	Prbf.g_00096	Pran.g_00840
OG0001406	Prbf.g_00199	Pran.g_00694
OG0001407	Prbf.g_00202	Pran.g_00691
OG0001408	Prbf.g_00247	Pran.g_00640
OG0001409	Prbf.g_00772	Pran.g_00626
OG0001410	Prbf.g_00826	Pran.g_00604
OG0001412	Prbf.g_01137	Pran.g_00468
OG0001414	Prbf.g_00865	Pran.g_00371
OG0001417	Prbf.g_01288	Pran.g_01503
OG0001418	Prbf.g_00327	Pran.g_01404
OG0001419	Prbf.g_01145	Pran.g_01353
OG0001420	Prbf.g_00837	Pran.g_00414
OG0001421	Prbf.g_00832	Pran.g_00419
OG0001422	Prbf.g_00344	Pran.g_00164
OG0001423	Prbf.g_00348	Pran.g_00087
OG0001424	Prbf.g_00250	Pran.g_00920
OG0001425	Prbf.g_00063	Pran.g_00618
OG0001427	Prbf.g_00757	Pran.g_01822
OG0001428	Prbf.g_00129	Pran.g_00796
OG0001428	Prbf.g_00131	Pran.g_00794
OG0001429	Prbf.g_01107	Pran.g_00497
OG0001430	Prbf.g_00286	Pran.g_00536
OG0001431	Prbf.g_00278	Pran.g_00163
OG0001432	Prbf.g_00060	Pran.g_00160
OG0001435	Prbf.g_00882	Pran.g_00628
OG0001436	Prbf.g_00705	Pran.g_01390
OG0001439	Prbf.g_01212	Pran.g_01311
OG0001440	Prbf.g_01070	Pran.g_00547
OG0001441	Prbf.g_00799	Pran.g_00124
OG0001444	Prbf.g_00938	Pran.g_00041
OG0001448	Prbf.g_00801	Pran.g_00596
OG0001449	Prbf.g_00119	Pran.g_00805
OG0001450	Prbf.g_00769, Prbf.g_00739	Pran.g_00592
OG0001451	Prbf.g_00361	Pran.g_01777
OG0001452	Prbf.g_00436	Pran.g_01219
OG0001454	Prbf.g_01739	Pran.g_01827
OG0001456	Prbf.g_01871	Pran.g_01589
OG0001457	Prbf.g_01256	Pran.g_01476
OG0001458	Prbf.g_00353	Pran.g_01419
OG0001460	Prbf.g_01925	Pran.g_01281
OG0001461	Prbf.g_01025	Pran.g_00460
OG0001462	Prbf.g_00878	Pran.g_00535
OG0001463	Prbf.g_01745	Pran.g_00170
OG0001466	Prbf.g_00262	Pran.g_01414
OG0001468	Prbf.g_00529	Pran.g_01132
OG0001469	Prbf.g_00916	Pran.g_00062
OG0001471	Prbf.g_00364	Pran.g_01757
OG0001473	Prbf.g_01152	Pran.g_00178
OG0001483	Prbf.g_00032	Pran.g_00882
OG0001484	Prbf.g_01388	Pran.g_00809
OG0001485	Prbf.g_00633	Pran.g_01029
OG0001486	Prbf.g_01300	Pran.g_00448
OG0001488	Prbf.g_01506	Pran.g_00260
OG0001490	Prbf.g_00631	Pran.g_01793
OG0001504	Prbf.g_01305	Pran.g_00444
OG0001506	Prbf.g_00871	Pran.g_00147
OG0001508	Prbf.g_00728	Pran.g_00629
OG0001509	Prbf.g_01938	Pran.g_01051
OG0001519	Prbf.g_00810	Pran.g_01803
OG0001520	Prbf.g_00706	Pran.g_01391
OG0001521	Prbf.g_01384	Pran.g_01031
OG0001526	Prbf.g_00834	Pran.g_00417
OG0001530	Prbf.g_00707	Pran.g_01392
OG0001558	Prbf.g_00297	Pran.g_00901
OG0001574	Prbf.g_00338	Pran.g_01768
OG0001580	Prbf.g_00121	Pran.g_00802
OG0001581	Prbf.g_00124	Pran.g_00799
OG0001587	Prbf.g_01379	Pran.g_00916
OG0001588	Prbf.g_00857	Pran.g_00595
OG0001617	Prbf.g_00139	Pran.g_00861
OG0001618	Prbf.g_00050	Pran.g_01836
OG0001694	Prbf.g_01709	Pran.g_00817
OG0001711	Prbf.g_00008, Prbf.g_00751	Pran.g_00910
OG0001795	Prbf.g_01844	Pran.g_01615
OG0001798	Prbf.g_00723	Pran.g_00934
OG0001828	Prbf.g_00756	Pran.g_00086
OG0001844	Prbf.g_00125	Pran.g_00798
OG0001908	Prbf.g_00126	Pran.g_00797
OG0001951	Prbf.g_00130	Pran.g_00795
OG0001952	Prbf.g_00122	Pran.g_00801
OG0001986	Prbf.g_00132	Pran.g_00793
OG0001987	Prbf.g_00123	Pran.g_00800
OG0002025	Prbf.g_00128	Pran.g_00757
OG0002124	Prbf.g_00086	Pran.g_00776
OG0002125	Prbf.g_00081	Pran.g_00781
OG0002126	Prbf.g_00082	Pran.g_00780
OG0002127	Prbf.g_00079	Pran.g_00779
OG0002129	Prbf.g_00054	Pran.g_01809
OG0002133	Prbf.g_00120	Pran.g_00804
OG0002136	Prbf.g_00043	Pran.g_00945
