Orthogroup	Pray	Syaa
OG0001117	Pray.g_00524	Syaa.g_01334
OG0001118	Pray.g_00525	Syaa.g_01333
OG0001119	Pray.g_00526	Syaa.g_01331
OG0001120	Pray.g_00528	Syaa.g_01328
OG0001121	Pray.g_00099, Pray.g_00531	Syaa.g_01125
OG0001122	Pray.g_00556	Syaa.g_01301
OG0001123	Pray.g_00560	Syaa.g_01294
OG0001124	Pray.g_00562	Syaa.g_01292
OG0001125	Pray.g_00563	Syaa.g_01290
OG0001126	Pray.g_00573	Syaa.g_00864
OG0001127	Pray.g_00574	Syaa.g_00865
OG0001128	Pray.g_00576	Syaa.g_00868
OG0001129	Pray.g_00577	Syaa.g_00870
OG0001130	Pray.g_00578	Syaa.g_00871
OG0001131	Pray.g_00614	Syaa.g_01108
OG0001132	Pray.g_00623	Syaa.g_01468
OG0001133	Pray.g_00112	Syaa.g_01656
OG0001134	Pray.g_00097	Syaa.g_01028
OG0001135	Pray.g_00094	Syaa.g_01030
OG0001136	Pray.g_00067	Syaa.g_00767
OG0001137	Pray.g_00055	Syaa.g_00786
OG0001138	Pray.g_00037	Syaa.g_01002
OG0001139	Pray.g_00036	Syaa.g_01000
OG0001140	Pray.g_00035	Syaa.g_00999
OG0001141	Pray.g_00034	Syaa.g_00998
OG0001142	Pray.g_00033	Syaa.g_00997
OG0001143	Pray.g_00026	Syaa.g_00987
OG0001144	Pray.g_00021	Syaa.g_00978
OG0001145	Pray.g_01878	Syaa.g_00748
OG0001146	Pray.g_01866	Syaa.g_00729
OG0001147	Pray.g_01843	Syaa.g_01837
OG0001148	Pray.g_01827	Syaa.g_02061
OG0001149	Pray.g_01826	Syaa.g_02062
OG0001150	Pray.g_01825	Syaa.g_02063
OG0001151	Pray.g_01814	Syaa.g_02076
OG0001152	Pray.g_01813	Syaa.g_02077
OG0001153	Pray.g_01690	Syaa.g_01811
OG0001154	Pray.g_01689	Syaa.g_01812
OG0001156	Pray.g_01674	Syaa.g_00623
OG0001157	Pray.g_01673	Syaa.g_00622
OG0001158	Pray.g_01672	Syaa.g_00619
OG0001159	Pray.g_01671	Syaa.g_00618
OG0001160	Pray.g_01647	Syaa.g_00574
OG0001161	Pray.g_01634	Syaa.g_02620
OG0001162	Pray.g_01623	Syaa.g_01203
OG0001163	Pray.g_01567	Syaa.g_00566
OG0001164	Pray.g_01563	Syaa.g_00560
OG0001165	Pray.g_01560	Syaa.g_00555
OG0001166	Pray.g_01540	Syaa.g_00527
OG0001167	Pray.g_01523	Syaa.g_00673
OG0001168	Pray.g_01521	Syaa.g_00672
OG0001169	Pray.g_01519	Syaa.g_00670
OG0001170	Pray.g_01517	Syaa.g_00668
OG0001171	Pray.g_01508	Syaa.g_00655
OG0001172	Pray.g_01237	Syaa.g_02347
OG0001173	Pray.g_01238	Syaa.g_02346
OG0001174	Pray.g_01246	Syaa.g_02338
OG0001175	Pray.g_01247	Syaa.g_02337
OG0001176	Pray.g_01254	Syaa.g_02314
OG0001177	Pray.g_01257	Syaa.g_02316
OG0001178	Pray.g_01262	Syaa.g_00546
OG0001179	Pray.g_01290	Syaa.g_02268
OG0001180	Pray.g_01312	Syaa.g_02243
OG0001181	Pray.g_01316	Syaa.g_02239
OG0001182	Pray.g_01323	Syaa.g_02230
OG0001183	Pray.g_01328	Syaa.g_02224
OG0001184	Pray.g_01344	Syaa.g_00151
OG0001186	Pray.g_01382	Syaa.g_00081
OG0001187	Pray.g_01386	Syaa.g_00082
OG0001188	Pray.g_01389	Syaa.g_00075
OG0001189	Pray.g_01406	Syaa.g_00057
OG0001190	Pray.g_01410	Syaa.g_02592
OG0001191	Pray.g_01420	Syaa.g_02605
OG0001192	Pray.g_01425	Syaa.g_02612
OG0001193	Pray.g_01435	Syaa.g_02658
OG0001194	Pray.g_01436	Syaa.g_02660
OG0001195	Pray.g_01437	Syaa.g_02661
OG0001196	Pray.g_01450	Syaa.g_02741
OG0001197	Pray.g_01451	Syaa.g_02743
OG0001198	Pray.g_01458	Syaa.g_02755
OG0001199	Pray.g_00215	Syaa.g_00347
OG0001200	Pray.g_00213	Syaa.g_00345
OG0001201	Pray.g_00181	Syaa.g_02381
OG0001202	Pray.g_00680	Syaa.g_02528
OG0001203	Pray.g_00719	Syaa.g_02106
OG0001204	Pray.g_00724	Syaa.g_00316
OG0001205	Pray.g_00935	Syaa.g_00713
OG0001206	Pray.g_00952	Syaa.g_01855
OG0001207	Pray.g_00967	Syaa.g_02058
OG0001208	Pray.g_00972	Syaa.g_02049
OG0001209	Pray.g_01226	Syaa.g_01977
OG0001210	Pray.g_01221	Syaa.g_01967
OG0001211	Pray.g_01211	Syaa.g_01950
OG0001212	Pray.g_01167	Syaa.g_01892
OG0001213	Pray.g_01134	Syaa.g_01646
OG0001214	Pray.g_01126	Syaa.g_01631
OG0001215	Pray.g_01073	Syaa.g_00914
OG0001216	Pray.g_01038	Syaa.g_01238
OG0001217	Pray.g_00293	Syaa.g_01559
OG0001218	Pray.g_00300	Syaa.g_01820
OG0001219	Pray.g_00337	Syaa.g_01404
OG0001220	Pray.g_00400	Syaa.g_00812
OG0001221	Pray.g_00463	Syaa.g_01111
OG0001222	Pray.g_00503	Syaa.g_01371
OG0001223	Pray.g_00529	Syaa.g_01326
OG0001224	Pray.g_00580	Syaa.g_00874
OG0001225	Pray.g_00582	Syaa.g_00876
OG0001226	Pray.g_00608	Syaa.g_01579
OG0001227	Pray.g_00626	Syaa.g_02622
OG0001228	Pray.g_00018	Syaa.g_00695
OG0001229	Pray.g_01831	Syaa.g_00899
OG0001230	Pray.g_01730	Syaa.g_01764
OG0001231	Pray.g_01625	Syaa.g_00017
OG0001232	Pray.g_01536	Syaa.g_00508
OG0001233	Pray.g_01516	Syaa.g_00667
OG0001234	Pray.g_01249	Syaa.g_02333
OG0001235	Pray.g_01259	Syaa.g_02323
OG0001236	Pray.g_01341	Syaa.g_00154
OG0001238	Pray.g_01421	Syaa.g_02607
OG0001239	Pray.g_00218	Syaa.g_00350
OG0001240	Pray.g_00196	Syaa.g_02364
OG0001241	Pray.g_00188	Syaa.g_02374
OG0001242	Pray.g_00170	Syaa.g_02407
OG0001243	Pray.g_00164	Syaa.g_02415
OG0001244	Pray.g_00148	Syaa.g_02445
OG0001245	Pray.g_00858	Syaa.g_01492
OG0001246	Pray.g_00995	Syaa.g_02023
OG0001247	Pray.g_01080	Syaa.g_01207
OG0001248	Pray.g_01078	Syaa.g_01204
OG0001250	Pray.g_00389	Syaa.g_00832
OG0001251	Pray.g_00437	Syaa.g_02667
OG0001252	Pray.g_00575	Syaa.g_00867
OG0001253	Pray.g_00627	Syaa.g_01467
OG0001254	Pray.g_00095	Syaa.g_01029
OG0001255	Pray.g_00080	Syaa.g_01696
OG0001256	Pray.g_01632	Syaa.g_00567
OG0001257	Pray.g_01626	Syaa.g_01418, Syaa.g_00405
OG0001258	Pray.g_01562	Syaa.g_00557
OG0001259	Pray.g_01518	Syaa.g_00669
OG0001260	Pray.g_01502	Syaa.g_00642
OG0001261	Pray.g_01298	Syaa.g_02259
OG0001262	Pray.g_01404	Syaa.g_00059
OG0001263	Pray.g_00161	Syaa.g_02418
OG0001265	Pray.g_00171	Syaa.g_02405
OG0001266	Pray.g_00684	Syaa.g_02532
OG0001267	Pray.g_00759	Syaa.g_00262
OG0001268	Pray.g_00817	Syaa.g_02176
OG0001269	Pray.g_00837	Syaa.g_01499
OG0001270	Pray.g_00924	Syaa.g_00701
OG0001271	Pray.g_00962	Syaa.g_01845
OG0001272	Pray.g_00976	Syaa.g_02045
OG0001273	Pray.g_01132	Syaa.g_01639
OG0001274	Pray.g_01060	Syaa.g_02563
OG0001275	Pray.g_00539	Syaa.g_01311
OG0001276	Pray.g_00559	Syaa.g_01295
OG0001277	Pray.g_00616	Syaa.g_02724
OG0001278	Pray.g_00013	Syaa.g_00966
OG0001279	Pray.g_01926	Syaa.g_01749
OG0001280	Pray.g_01871	Syaa.g_00738
OG0001281	Pray.g_01865	Syaa.g_00728
OG0001282	Pray.g_01828	Syaa.g_02060
OG0001283	Pray.g_01809	Syaa.g_02734
OG0001284	Pray.g_01652	Syaa.g_00583
OG0001286	Pray.g_01310	Syaa.g_02245
OG0001287	Pray.g_01366	Syaa.g_00121
OG0001289	Pray.g_00202	Syaa.g_00327
OG0001290	Pray.g_00189	Syaa.g_02373
OG0001291	Pray.g_00154	Syaa.g_02428
OG0001292	Pray.g_00729	Syaa.g_00310
OG0001293	Pray.g_00741	Syaa.g_00288
OG0001294	Pray.g_00856	Syaa.g_01076
OG0001295	Pray.g_00957	Syaa.g_01964
OG0001296	Pray.g_01000	Syaa.g_02017
OG0001297	Pray.g_01005	Syaa.g_02013
OG0001298	Pray.g_01185	Syaa.g_01913
OG0001299	Pray.g_01097	Syaa.g_01070
OG0001300	Pray.g_01070	Syaa.g_00905
OG0001301	Pray.g_01067	Syaa.g_00891
OG0001302	Pray.g_00335	Syaa.g_01600
OG0001303	Pray.g_00543	Syaa.g_01402
OG0001304	Pray.g_00569	Syaa.g_01281
OG0001305	Pray.g_00588	Syaa.g_00885
OG0001306	Pray.g_00078	Syaa.g_00753
OG0001309	Pray.g_01628	Syaa.g_02005
OG0001310	Pray.g_01547	Syaa.g_00535
OG0001311	Pray.g_00561	Syaa.g_01293
OG0001312	Pray.g_00492	Syaa.g_01391
OG0001314	Pray.g_00285	Syaa.g_01225
OG0001315	Pray.g_00227	Syaa.g_02226
OG0001316	Pray.g_00149	Syaa.g_02434
OG0001317	Pray.g_00715	Syaa.g_02112
OG0001318	Pray.g_00737	Syaa.g_00296
OG0001319	Pray.g_00752	Syaa.g_00273
OG0001321	Pray.g_00941	Syaa.g_00719
OG0001322	Pray.g_00942	Syaa.g_00720
OG0001323	Pray.g_01010	Syaa.g_02002
OG0001324	Pray.g_01069	Syaa.g_00904
OG0001325	Pray.g_01035	Syaa.g_01243
OG0001326	Pray.g_00425	Syaa.g_00396, Syaa.g_02672
OG0001327	Pray.g_00600	Syaa.g_01083
OG0001328	Pray.g_00625	Syaa.g_01104
OG0001330	Pray.g_01896	Syaa.g_00746
OG0001331	Pray.g_01823	Syaa.g_02065
OG0001334	Pray.g_01331	Syaa.g_02216
OG0001335	Pray.g_01332	Syaa.g_02215
OG0001336	Pray.g_01447	Syaa.g_02735
OG0001339	Pray.g_00186	Syaa.g_02376
OG0001340	Pray.g_00806	Syaa.g_02199
OG0001341	Pray.g_00291	Syaa.g_00897
OG0001343	Pray.g_00434	Syaa.g_02664
OG0001344	Pray.g_00059	Syaa.g_00775
OG0001345	Pray.g_00044	Syaa.g_00803
OG0001346	Pray.g_01869	Syaa.g_00734
OG0001349	Pray.g_01741	Syaa.g_00454
OG0001351	Pray.g_00944	Syaa.g_01863
OG0001352	Pray.g_01083	Syaa.g_01987
OG0001353	Pray.g_00380	Syaa.g_00841
OG0001354	Pray.g_00521	Syaa.g_01338
OG0001355	Pray.g_01596	Syaa.g_01524
OG0001356	Pray.g_00312	Syaa.g_00848
OG0001358	Pray.g_01143	Syaa.g_01663
OG0001359	Pray.g_00435	Syaa.g_02663
OG0001360	Pray.g_00628	Syaa.g_00805
OG0001361	Pray.g_00047	Syaa.g_00800
OG0001362	Pray.g_01708	Syaa.g_01789
OG0001363	Pray.g_01706	Syaa.g_01791
OG0001364	Pray.g_01334	Syaa.g_00171
OG0001369	Pray.g_00197	Syaa.g_02363
OG0001373	Pray.g_00424	Syaa.g_02671
OG0001374	Pray.g_00432	Syaa.g_02679
OG0001375	Pray.g_00433	Syaa.g_02665
OG0001376	Pray.g_00594	Syaa.g_02614
OG0001377	Pray.g_00595	Syaa.g_02613
OG0001378	Pray.g_00133	Syaa.g_00700
OG0001379	Pray.g_01876	Syaa.g_00744
OG0001382	Pray.g_01611	Syaa.g_01866
OG0001385	Pray.g_00421	Syaa.g_02668
OG0001386	Pray.g_00422	Syaa.g_02669
OG0001387	Pray.g_00423	Syaa.g_02670
OG0001388	Pray.g_00426	Syaa.g_02673
OG0001389	Pray.g_00427	Syaa.g_02674
OG0001390	Pray.g_00428	Syaa.g_02675
OG0001391	Pray.g_00429	Syaa.g_02676
OG0001392	Pray.g_00430	Syaa.g_02677
OG0001393	Pray.g_00431	Syaa.g_02678
OG0001395	Pray.g_00571	Syaa.g_01267
OG0001398	Pray.g_01599	Syaa.g_01424
OG0001402	Pray.g_00307	Syaa.g_01658
OG0001404	Pray.g_00221	Syaa.g_00355
OG0001405	Pray.g_00804	Syaa.g_02213
OG0001406	Pray.g_00593	Syaa.g_02615
OG0001407	Pray.g_00606	Syaa.g_01986
OG0001408	Pray.g_00611	Syaa.g_00953
OG0001413	Pray.g_01637	Syaa.g_01590
OG0001416	Pray.g_00949	Syaa.g_00731
OG0001417	Pray.g_00959	Syaa.g_01339
OG0001419	Pray.g_00607	Syaa.g_01985
OG0001420	Pray.g_00124	Syaa.g_01991
OG0001421	Pray.g_01631	Syaa.g_01583, Syaa.g_01469
OG0001422	Pray.g_01606	Syaa.g_00743
OG0001423	Pray.g_01751	Syaa.g_00365
OG0001428	Pray.g_00653	Syaa.g_02481
OG0001430	Pray.g_01901	Syaa.g_02584
OG0001432	Pray.g_01639	Syaa.g_00930
OG0001433	Pray.g_00311	Syaa.g_00849
OG0001434	Pray.g_00472	Syaa.g_01123
OG0001439	Pray.g_00785	Syaa.g_00221
OG0001441	Pray.g_01012	Syaa.g_02000
OG0001442	Pray.g_00283	Syaa.g_01138
OG0001447	Pray.g_00163	Syaa.g_02416
OG0001448	Pray.g_00844	Syaa.g_00423
OG0001449	Pray.g_00880	Syaa.g_02098, Syaa.g_01042
OG0001452	Pray.g_00439	Syaa.g_00301
OG0001453	Pray.g_00533	Syaa.g_01319
OG0001454	Pray.g_00621	Syaa.g_01580
OG0001456	Pray.g_00087	Syaa.g_02687
OG0001457	Pray.g_00086	Syaa.g_02688
OG0001458	Pray.g_00085	Syaa.g_02689
OG0001459	Pray.g_01912	Syaa.g_01040
OG0001460	Pray.g_00310	Syaa.g_00850
OG0001465	Pray.g_01061	Syaa.g_01211
OG0001467	Pray.g_00327	Syaa.g_01601
OG0001468	Pray.g_00598	Syaa.g_01597
OG0001471	Pray.g_01636	Syaa.g_00226
OG0001473	Pray.g_01383	Syaa.g_01603
OG0001474	Pray.g_00818	Syaa.g_02175
OG0001475	Pray.g_01795	Syaa.g_00691
OG0001479	Pray.g_00815	Syaa.g_02178
OG0001480	Pray.g_00846	Syaa.g_00810
OG0001482	Pray.g_00947	Syaa.g_01329
OG0001486	Pray.g_00066	Syaa.g_00768
OG0001492	Pray.g_00016	Syaa.g_00969
OG0001493	Pray.g_00008	Syaa.g_00961
OG0001499	Pray.g_00228	Syaa.g_01698
OG0001502	Pray.g_00318	Syaa.g_00819
OG0001504	Pray.g_01911	Syaa.g_01039
OG0001505	Pray.g_01796	Syaa.g_00495
OG0001507	Pray.g_01584	Syaa.g_02137
OG0001508	Pray.g_01807	Syaa.g_00694
OG0001520	Pray.g_00872	Syaa.g_01929
OG0001523	Pray.g_00093	Syaa.g_02713
OG0001524	Pray.g_00092	Syaa.g_02714
OG0001546	Pray.g_01015	Syaa.g_01997
OG0001547	Pray.g_00320	Syaa.g_01420
OG0001548	Pray.g_00324	Syaa.g_01573
OG0001549	Pray.g_00407	Syaa.g_00806
OG0001551	Pray.g_00088	Syaa.g_00853
OG0001552	Pray.g_00248	Syaa.g_01229
OG0001554	Pray.g_01630	Syaa.g_02590
OG0001557	Pray.g_00468	Syaa.g_01119
OG0001564	Pray.g_01767	Syaa.g_02683
OG0001567	Pray.g_00319	Syaa.g_01421
OG0001568	Pray.g_00321	Syaa.g_01416
OG0001570	Pray.g_00121	Syaa.g_01693
OG0001582	Pray.g_00958	Syaa.g_01746
OG0001602	Pray.g_01062	Syaa.g_01210
OG0001607	Pray.g_00091	Syaa.g_01519
OG0001613	Pray.g_01326	Syaa.g_02227
OG0001627	Pray.g_00297	Syaa.g_00629
OG0001633	Pray.g_01832	Syaa.g_00855
OG0001635	Pray.g_01577	Syaa.g_00094
OG0001666	Pray.g_01913	Syaa.g_01506, Syaa.g_00399
OG0001667	Pray.g_01893	Syaa.g_01129
OG0001709	Pray.g_01742	Syaa.g_00453
OG0001712	Pray.g_00901	Syaa.g_01487
OG0001718	Pray.g_00840	Syaa.g_00941
OG0001928	Pray.g_01746	Syaa.g_01279, Syaa.g_01728, Syaa.g_02644, Syaa.g_01727
OG0002063	Pray.g_00887	Syaa.g_00949
OG0002112	Pray.g_00892	Syaa.g_00234, Syaa.g_00233
OG0002157	Pray.g_00893	Syaa.g_00232
OG0002158	Pray.g_00891	Syaa.g_00235
OG0002295	Pray.g_01749	Syaa.g_01275
OG0002399	Pray.g_01747	Syaa.g_01278, Syaa.g_02641, Syaa.g_01729, Syaa.g_01726
OG0002562	Pray.g_01754	Syaa.g_00378, Syaa.g_01741, Syaa.g_01270, Syaa.g_02631
OG0002840	Pray.g_01753	Syaa.g_00379, Syaa.g_01705, Syaa.g_01740, Syaa.g_01271, Syaa.g_02632
