Orthogroup	Pray	Prau
OG0001138	Pray.g_00037	Prau.g_01232
OG0001139	Pray.g_00036	Prau.g_01233
OG0001140	Pray.g_00035	Prau.g_01234
OG0001141	Pray.g_00034	Prau.g_01235
OG0001142	Pray.g_00033	Prau.g_01236
OG0001143	Pray.g_00026	Prau.g_01243
OG0001144	Pray.g_00021	Prau.g_01248
OG0001145	Pray.g_01878	Prau.g_01362
OG0001146	Pray.g_01866	Prau.g_01375
OG0001147	Pray.g_01843	Prau.g_01395
OG0001148	Pray.g_01827	Prau.g_01411
OG0001149	Pray.g_01826	Prau.g_01412
OG0001150	Pray.g_01825	Prau.g_01413
OG0001151	Pray.g_01814	Prau.g_01424
OG0001152	Pray.g_01813	Prau.g_01425
OG0001153	Pray.g_01690	Prau.g_01563
OG0001154	Pray.g_01689	Prau.g_01564
OG0001155	Pray.g_01677	Prau.g_01576
OG0001156	Pray.g_01674	Prau.g_01579
OG0001157	Pray.g_01673	Prau.g_01580
OG0001158	Pray.g_01672	Prau.g_01581
OG0001159	Pray.g_01671	Prau.g_01582
OG0001160	Pray.g_01647	Prau.g_01606
OG0001161	Pray.g_01634	Prau.g_01619
OG0001162	Pray.g_01623	Prau.g_01630
OG0001163	Pray.g_01567	Prau.g_01724
OG0001164	Pray.g_01563	Prau.g_01728
OG0001165	Pray.g_01560	Prau.g_01731
OG0001166	Pray.g_01540	Prau.g_01751
OG0001167	Pray.g_01523	Prau.g_01768
OG0001168	Pray.g_01521	Prau.g_01770
OG0001169	Pray.g_01519	Prau.g_01772
OG0001170	Pray.g_01517	Prau.g_01774
OG0001171	Pray.g_01508	Prau.g_01783
OG0001172	Pray.g_01237	Prau.g_01797
OG0001173	Pray.g_01238	Prau.g_01798
OG0001174	Pray.g_01246	Prau.g_01806
OG0001175	Pray.g_01247	Prau.g_01807
OG0001176	Pray.g_01254	Prau.g_01814
OG0001177	Pray.g_01257	Prau.g_01817
OG0001178	Pray.g_01262	Prau.g_01822
OG0001179	Pray.g_01290	Prau.g_01853
OG0001180	Pray.g_01312	Prau.g_01875
OG0001181	Pray.g_01316	Prau.g_01879
OG0001182	Pray.g_01323	Prau.g_01886
OG0001183	Pray.g_01328	Prau.g_01890
OG0001184	Pray.g_01344	Prau.g_01906
OG0001185	Pray.g_01358	Prau.g_01920
OG0001186	Pray.g_01382	Prau.g_01943
OG0001187	Pray.g_01386	Prau.g_01947
OG0001188	Pray.g_01389	Prau.g_01950
OG0001189	Pray.g_01406	Prau.g_01967
OG0001190	Pray.g_01410	Prau.g_01971
OG0001191	Pray.g_01420	Prau.g_01981
OG0001192	Pray.g_01425	Prau.g_01985
OG0001193	Pray.g_01435	Prau.g_01995
OG0001194	Pray.g_01436	Prau.g_01996
OG0001195	Pray.g_01437	Prau.g_01997
OG0001196	Pray.g_01450	Prau.g_02010
OG0001197	Pray.g_01451	Prau.g_02011
OG0001198	Pray.g_01458	Prau.g_02019
OG0001199	Pray.g_00215	Prau.g_00075
OG0001200	Pray.g_00213	Prau.g_00077
OG0001201	Pray.g_00181	Prau.g_00109
OG0001202	Pray.g_00680	Prau.g_00200
OG0001203	Pray.g_00719	Prau.g_00239
OG0001204	Pray.g_00724	Prau.g_00245
OG0001205	Pray.g_00935	Prau.g_00486
OG0001206	Pray.g_00952	Prau.g_00504
OG0001207	Pray.g_00967	Prau.g_00518
OG0001208	Pray.g_00972	Prau.g_00523
OG0001209	Pray.g_01226	Prau.g_00575
OG0001210	Pray.g_01221	Prau.g_00580
OG0001211	Pray.g_01211	Prau.g_00590
OG0001212	Pray.g_01167	Prau.g_00634
OG0001213	Pray.g_01134	Prau.g_00669
OG0001214	Pray.g_01126	Prau.g_00677
OG0001215	Pray.g_01073	Prau.g_00730
OG0001216	Pray.g_01038	Prau.g_00757
OG0001217	Pray.g_00293	Prau.g_00800
OG0001218	Pray.g_00300	Prau.g_00809
OG0001219	Pray.g_00337	Prau.g_00843
OG0001220	Pray.g_00400	Prau.g_00906
OG0001221	Pray.g_00463	Prau.g_00967
OG0001222	Pray.g_00503	Prau.g_01007
OG0001223	Pray.g_00529	Prau.g_01033
OG0001224	Pray.g_00580	Prau.g_01085
OG0001225	Pray.g_00582	Prau.g_01087
OG0001226	Pray.g_00608	Prau.g_01112
OG0001227	Pray.g_00626	Prau.g_01130
OG0001228	Pray.g_00018	Prau.g_01251
OG0001229	Pray.g_01831	Prau.g_01407
OG0001230	Pray.g_01730	Prau.g_01520
OG0001231	Pray.g_01625	Prau.g_01628
OG0001232	Pray.g_01536	Prau.g_01755
OG0001233	Pray.g_01516	Prau.g_01775
OG0001234	Pray.g_01249	Prau.g_01809
OG0001235	Pray.g_01259	Prau.g_01819
OG0001236	Pray.g_01341	Prau.g_01903
OG0001237	Pray.g_01345	Prau.g_01907
OG0001238	Pray.g_01421	Prau.g_01982
OG0001240	Pray.g_00196	Prau.g_00094
OG0001241	Pray.g_00188	Prau.g_00102
OG0001242	Pray.g_00170	Prau.g_00120
OG0001243	Pray.g_00164	Prau.g_00126
OG0001244	Pray.g_00148	Prau.g_00142
OG0001245	Pray.g_00858	Prau.g_00383
OG0001246	Pray.g_00995	Prau.g_00545
OG0001247	Pray.g_01080	Prau.g_00723
OG0001248	Pray.g_01078	Prau.g_00725
OG0001249	Pray.g_00326	Prau.g_00832
OG0001250	Pray.g_00389	Prau.g_00894
OG0001251	Pray.g_00437	Prau.g_00943
OG0001252	Pray.g_00575	Prau.g_01080
OG0001253	Pray.g_00627	Prau.g_01131
OG0001254	Pray.g_00095	Prau.g_01176
OG0001255	Pray.g_00080	Prau.g_01191
OG0001256	Pray.g_01632	Prau.g_01621
OG0001257	Pray.g_01626	Prau.g_01627
OG0001258	Pray.g_01562	Prau.g_01729
OG0001259	Pray.g_01518	Prau.g_01773
OG0001260	Pray.g_01502	Prau.g_01789
OG0001261	Pray.g_01298	Prau.g_01861
OG0001262	Pray.g_01404	Prau.g_01965
OG0001263	Pray.g_00161	Prau.g_00129
OG0001264	Pray.g_00245, Pray.g_01501	Prau.g_01268
OG0001265	Pray.g_00171	Prau.g_00119
OG0001266	Pray.g_00684	Prau.g_00204
OG0001267	Pray.g_00759	Prau.g_00282
OG0001268	Pray.g_00817	Prau.g_00341
OG0001269	Pray.g_00837	Prau.g_00361
OG0001270	Pray.g_00924	Prau.g_00475
OG0001271	Pray.g_00962	Prau.g_00513
OG0001272	Pray.g_00976	Prau.g_00527
OG0001273	Pray.g_01132	Prau.g_00671
OG0001274	Pray.g_01060	Prau.g_00743
OG0001275	Pray.g_00539	Prau.g_01043
OG0001276	Pray.g_00559	Prau.g_01064
OG0001277	Pray.g_00616	Prau.g_01120
OG0001278	Pray.g_00013	Prau.g_01256
OG0001279	Pray.g_01926	Prau.g_01320
OG0001280	Pray.g_01871	Prau.g_01370
OG0001281	Pray.g_01865	Prau.g_01376
OG0001282	Pray.g_01828	Prau.g_01410
OG0001283	Pray.g_01809	Prau.g_01429
OG0001284	Pray.g_01652	Prau.g_01601
OG0001285	Pray.g_01533	Prau.g_01758
OG0001286	Pray.g_01310	Prau.g_01873
OG0001287	Pray.g_01366	Prau.g_01927
OG0001288	Pray.g_01375	Prau.g_01936
OG0001289	Pray.g_00202	Prau.g_00088
OG0001290	Pray.g_00189	Prau.g_00101
OG0001291	Pray.g_00154	Prau.g_00136
OG0001292	Pray.g_00729	Prau.g_00250
OG0001293	Pray.g_00741	Prau.g_00263
OG0001294	Pray.g_00856	Prau.g_00381
OG0001295	Pray.g_00957	Prau.g_00509
OG0001296	Pray.g_01000	Prau.g_00550
OG0001297	Pray.g_01005	Prau.g_00555
OG0001298	Pray.g_01185	Prau.g_00616
OG0001299	Pray.g_01097	Prau.g_00706
OG0001300	Pray.g_01070	Prau.g_00733
OG0001301	Pray.g_01067	Prau.g_00736
OG0001302	Pray.g_00335	Prau.g_00841
OG0001303	Pray.g_00543	Prau.g_01047
OG0001304	Pray.g_00569	Prau.g_01074
OG0001305	Pray.g_00588	Prau.g_01093
OG0001306	Pray.g_00078	Prau.g_01193
OG0001307	Pray.g_01846	Prau.g_01392
OG0001308	Pray.g_01712	Prau.g_01541
OG0001309	Pray.g_01628	Prau.g_01625
OG0001310	Pray.g_01547	Prau.g_01744
OG0001311	Pray.g_00561	Prau.g_01066
OG0001315	Pray.g_00227	Prau.g_00063
OG0001316	Pray.g_00149	Prau.g_00141
OG0001317	Pray.g_00715	Prau.g_00235
OG0001318	Pray.g_00737	Prau.g_00258
OG0001319	Pray.g_00752	Prau.g_00274
OG0001320	Pray.g_00860	Prau.g_00385
OG0001321	Pray.g_00941	Prau.g_00492
OG0001322	Pray.g_00942	Prau.g_00493
OG0001323	Pray.g_01010	Prau.g_00560
OG0001324	Pray.g_01069	Prau.g_00734
OG0001325	Pray.g_01035	Prau.g_00760
OG0001326	Pray.g_00425	Prau.g_00931
OG0001327	Pray.g_00600	Prau.g_01104
OG0001328	Pray.g_00625	Prau.g_01129
OG0001329	Pray.g_00104	Prau.g_01168
OG0001330	Pray.g_01896	Prau.g_01345
OG0001331	Pray.g_01823	Prau.g_01415
OG0001332	Pray.g_01679	Prau.g_01574
OG0001333	Pray.g_01522	Prau.g_01769
OG0001334	Pray.g_01331	Prau.g_01893
OG0001335	Pray.g_01332	Prau.g_01894
OG0001336	Pray.g_01447	Prau.g_02007
OG0001339	Pray.g_00186	Prau.g_00104
OG0001340	Pray.g_00806	Prau.g_00330
OG0001341	Pray.g_00291	Prau.g_00798
OG0001342	Pray.g_00330	Prau.g_00836
OG0001343	Pray.g_00434	Prau.g_00940
OG0001344	Pray.g_00059	Prau.g_01210
OG0001345	Pray.g_00044	Prau.g_01225
OG0001346	Pray.g_01869	Prau.g_01372
OG0001349	Pray.g_01741	Prau.g_01530
OG0001350	Pray.g_00718	Prau.g_00238
OG0001351	Pray.g_00944	Prau.g_00495
OG0001352	Pray.g_01083	Prau.g_00720
OG0001355	Pray.g_01596	Prau.g_01657
OG0001358	Pray.g_01143	Prau.g_00660
OG0001359	Pray.g_00435	Prau.g_00941
OG0001360	Pray.g_00628	Prau.g_01132
OG0001361	Pray.g_00047	Prau.g_01222
OG0001362	Pray.g_01708	Prau.g_01545
OG0001363	Pray.g_01706	Prau.g_01547
OG0001364	Pray.g_01334	Prau.g_01896
OG0001365	Pray.g_01414	Prau.g_01975
OG0001369	Pray.g_00197	Prau.g_00093
OG0001371	Pray.g_01084	Prau.g_00719
OG0001372	Pray.g_00299	Prau.g_00808
OG0001373	Pray.g_00424	Prau.g_00930
OG0001374	Pray.g_00432	Prau.g_00938
OG0001375	Pray.g_00433	Prau.g_00939
OG0001376	Pray.g_00594	Prau.g_01098
OG0001377	Pray.g_00595	Prau.g_01099
OG0001378	Pray.g_00133	Prau.g_01141
OG0001380	Pray.g_01841	Prau.g_01397
OG0001381	Pray.g_01835	Prau.g_01403
OG0001382	Pray.g_01611	Prau.g_01640
OG0001384	Pray.g_00280	Prau.g_00788
OG0001384	Pray.g_01635	Prau.g_01618
OG0001385	Pray.g_00421	Prau.g_00927
OG0001386	Pray.g_00422	Prau.g_00928
OG0001387	Pray.g_00423	Prau.g_00929
OG0001388	Pray.g_00426	Prau.g_00932
OG0001389	Pray.g_00427	Prau.g_00933
OG0001390	Pray.g_00428	Prau.g_00934
OG0001391	Pray.g_00429	Prau.g_00935
OG0001392	Pray.g_00430	Prau.g_00936
OG0001393	Pray.g_00431	Prau.g_00937
OG0001395	Pray.g_00571	Prau.g_01076
OG0001397	Pray.g_01707	Prau.g_01546
OG0001398	Pray.g_01599	Prau.g_01653
OG0001399	Pray.g_01251	Prau.g_01811
OG0001404	Pray.g_00221	Prau.g_00070
OG0001405	Pray.g_00804	Prau.g_00328
OG0001406	Pray.g_00593	Prau.g_01097
OG0001407	Pray.g_00606	Prau.g_01110
OG0001408	Pray.g_00611	Prau.g_01115
OG0001409	Pray.g_00056	Prau.g_01213
OG0001410	Pray.g_01845	Prau.g_01393
OG0001411	Pray.g_01784	Prau.g_01452
OG0001413	Pray.g_01637	Prau.g_01616
OG0001414	Pray.g_00710	Prau.g_00230
OG0001415	Pray.g_00712	Prau.g_00232
OG0001416	Pray.g_00949	Prau.g_00500
OG0001417	Pray.g_00959	Prau.g_00511
OG0001418	Pray.g_01079	Prau.g_00724
OG0001419	Pray.g_00607	Prau.g_01111
OG0001420	Pray.g_00124	Prau.g_01150
OG0001421	Pray.g_01631	Prau.g_01622
OG0001422	Pray.g_01606	Prau.g_01645
OG0001424	Pray.g_00622	Prau.g_01126
OG0001428	Pray.g_00653	Prau.g_00173
OG0001429	Pray.g_00338	Prau.g_00844
OG0001430	Pray.g_01901	Prau.g_01341
OG0001431	Pray.g_01898	Prau.g_01344
OG0001432	Pray.g_01639	Prau.g_01614
OG0001434	Pray.g_00472	Prau.g_00976
OG0001437	Pray.g_00711	Prau.g_00231
OG0001439	Pray.g_00785	Prau.g_00309
OG0001440	Pray.g_00910	Prau.g_00432
OG0001441	Pray.g_01012	Prau.g_00562
OG0001442	Pray.g_00283	Prau.g_00791
OG0001446	Pray.g_00210	Prau.g_00080
OG0001447	Pray.g_00163	Prau.g_00127
OG0001448	Pray.g_00844	Prau.g_00369
OG0001449	Pray.g_00880	Prau.g_00405
OG0001450	Pray.g_01076	Prau.g_00727
OG0001451	Pray.g_00409	Prau.g_00915
OG0001452	Pray.g_00439	Prau.g_00944
OG0001453	Pray.g_00533	Prau.g_01037
OG0001454	Pray.g_00621	Prau.g_01125
OG0001455	Pray.g_00110	Prau.g_01162
OG0001456	Pray.g_00087	Prau.g_01184
OG0001457	Pray.g_00086	Prau.g_01185
OG0001458	Pray.g_00085	Prau.g_01186
OG0001462	Pray.g_01496	Prau.g_00033
OG0001463	Pray.g_00765	Prau.g_00288
OG0001464	Pray.g_00807	Prau.g_00331
OG0001465	Pray.g_01061	Prau.g_00742
OG0001466	Pray.g_00282	Prau.g_00790
OG0001468	Pray.g_00598	Prau.g_01102
OG0001469	Pray.g_01917	Prau.g_01325
OG0001469	Pray.g_01583	Prau.g_01677
OG0001471	Pray.g_01636	Prau.g_01617
OG0001472	Pray.g_01629	Prau.g_01624
OG0001473	Pray.g_01383	Prau.g_01944
OG0001474	Pray.g_00818	Prau.g_00342
OG0001475	Pray.g_01795	Prau.g_01474
OG0001479	Pray.g_00815	Prau.g_00339
OG0001480	Pray.g_00846	Prau.g_00371
OG0001481	Pray.g_00851	Prau.g_00376
OG0001482	Pray.g_00947	Prau.g_00498
OG0001483	Pray.g_01575	Prau.g_01666
OG0001485	Pray.g_01595	Prau.g_01658
OG0001490	Pray.g_00907	Prau.g_00429, Prau.g_00422
OG0001490	Pray.g_00244	Prau.g_00046
OG0001491	Pray.g_00333	Prau.g_00839
OG0001492	Pray.g_00016	Prau.g_01253
OG0001493	Pray.g_00008	Prau.g_01261
OG0001499	Pray.g_00228	Prau.g_00062
OG0001500	Pray.g_00743	Prau.g_00265
OG0001501	Pray.g_01058	Prau.g_00745
OG0001502	Pray.g_00318	Prau.g_00824
OG0001503	Pray.g_00090	Prau.g_01181
OG0001506	Pray.g_01681	Prau.g_01572
OG0001507	Pray.g_01584	Prau.g_01664
OG0001508	Pray.g_01807	Prau.g_01462
OG0001520	Pray.g_00872	Prau.g_00397
OG0001521	Pray.g_00292	Prau.g_00799
OG0001522	Pray.g_00381	Prau.g_00886
OG0001523	Pray.g_00093	Prau.g_01178
OG0001524	Pray.g_00092	Prau.g_01179
OG0001525	Pray.g_01620	Prau.g_01633
OG0001526	Pray.g_01232	Prau.g_01272
OG0001547	Pray.g_00320	Prau.g_00826
OG0001548	Pray.g_00324	Prau.g_00830
OG0001549	Pray.g_00407	Prau.g_00913
OG0001550	Pray.g_00107	Prau.g_01165
OG0001551	Pray.g_00088	Prau.g_01183
OG0001552	Pray.g_00248	Prau.g_01270
OG0001553	Pray.g_01725	Prau.g_01525
OG0001554	Pray.g_01630	Prau.g_01623
OG0001555	Pray.g_01615	Prau.g_01637
OG0001557	Pray.g_00468	Prau.g_00972
OG0001564	Pray.g_01767	Prau.g_01501
OG0001565	Pray.g_00909	Prau.g_00457, Prau.g_00431
OG0001566	Pray.g_01087	Prau.g_00716
OG0001567	Pray.g_00319	Prau.g_00825
OG0001568	Pray.g_00321	Prau.g_00827
OG0001569	Pray.g_00633	Prau.g_01137
OG0001570	Pray.g_00121	Prau.g_01152
OG0001571	Pray.g_00114	Prau.g_01159
OG0001581	Pray.g_00145	Prau.g_00145
OG0001582	Pray.g_00958	Prau.g_00510
OG0001583	Pray.g_00332	Prau.g_00838
OG0001584	Pray.g_00484	Prau.g_00988
OG0001585	Pray.g_01922	Prau.g_01323
OG0001587	Pray.g_01230	Prau.g_01791
OG0001595	Pray.g_00222	Prau.g_00069
OG0001596	Pray.g_00214	Prau.g_00076
OG0001597	Pray.g_00839	Prau.g_00364
OG0001599	Pray.g_00950	Prau.g_00502
OG0001600	Pray.g_01002	Prau.g_00552
OG0001601	Pray.g_01089	Prau.g_00714
OG0001602	Pray.g_01062	Prau.g_00741
OG0001603	Pray.g_00334	Prau.g_00840
OG0001604	Pray.g_00460	Prau.g_00964
OG0001605	Pray.g_00552	Prau.g_01057
OG0001606	Pray.g_00613	Prau.g_01117
OG0001607	Pray.g_00091	Prau.g_01180
OG0001608	Pray.g_01838	Prau.g_01400
OG0001609	Pray.g_01683	Prau.g_01570
OG0001610	Pray.g_01680	Prau.g_01573
OG0001611	Pray.g_01617	Prau.g_01635
OG0001612	Pray.g_01593	Prau.g_01659
OG0001613	Pray.g_01326	Prau.g_01888
OG0001626	Pray.g_00290	Prau.g_00797
OG0001627	Pray.g_00297	Prau.g_00805
OG0001628	Pray.g_00302	Prau.g_00811
OG0001629	Pray.g_00303	Prau.g_00812
OG0001630	Pray.g_00441	Prau.g_00947
OG0001631	Pray.g_00603	Prau.g_01107
OG0001632	Pray.g_01923	Prau.g_01322
OG0001633	Pray.g_01832	Prau.g_01406
OG0001648	Pray.g_00850	Prau.g_00375
OG0001649	Pray.g_00604	Prau.g_01108
OG0001651	Pray.g_01619	Prau.g_01634
OG0001661	Pray.g_00905	Prau.g_00440
OG0001662	Pray.g_00127	Prau.g_01147
OG0001663	Pray.g_00081	Prau.g_01190
OG0001664	Pray.g_01937	Prau.g_01336
OG0001665	Pray.g_01934	Prau.g_01339
OG0001667	Pray.g_01893	Prau.g_01348
OG0001685	Pray.g_00411	Prau.g_00917
OG0001686	Pray.g_00551	Prau.g_01056
OG0001687	Pray.g_00597	Prau.g_01101
OG0001688	Pray.g_00602	Prau.g_01106
OG0001689	Pray.g_01373	Prau.g_01934
OG0001696	Pray.g_00410	Prau.g_00916
OG0001697	Pray.g_00419	Prau.g_00925
OG0001698	Pray.g_00601	Prau.g_01105
OG0001699	Pray.g_01574	Prau.g_01683, Prau.g_01667
OG0001701	Pray.g_01233	Prau.g_01793
OG0001705	Pray.g_00881	Prau.g_00406
OG0001708	Pray.g_00082	Prau.g_01189
OG0001709	Pray.g_01742	Prau.g_01477
OG0001710	Pray.g_01252	Prau.g_01812
OG0001712	Pray.g_00901	Prau.g_00418
OG0001718	Pray.g_00840	Prau.g_00365
OG0001719	Pray.g_00869	Prau.g_00394
OG0001720	Pray.g_01889	Prau.g_01351
OG0001721	Pray.g_00294	Prau.g_00802
OG0001723	Pray.g_01925	Prau.g_01299
OG0001724	Pray.g_01579	Prau.g_01310
OG0001725	Pray.g_00867	Prau.g_00392
OG0001726	Pray.g_00898	Prau.g_00415
OG0001742	Pray.g_00854	Prau.g_00379
OG0001743	Pray.g_00129	Prau.g_01145
OG0001744	Pray.g_01884	Prau.g_01356
OG0001745	Pray.g_01640	Prau.g_01613
OG0001772	Pray.g_00882	Prau.g_00407
OG0001774	Pray.g_01086	Prau.g_00717
OG0001775	Pray.g_00609	Prau.g_01113
OG0001776	Pray.g_00131	Prau.g_01143
OG0001778	Pray.g_01899	Prau.g_01343
OG0001779	Pray.g_01883	Prau.g_01357
OG0001781	Pray.g_01605	Prau.g_01646
OG0001819	Pray.g_00870	Prau.g_00395
OG0001821	Pray.g_00295	Prau.g_00803
OG0001822	Pray.g_00316	Prau.g_00822
OG0001823	Pray.g_00412	Prau.g_00918
OG0001824	Pray.g_00550	Prau.g_01055
OG0001825	Pray.g_00610	Prau.g_01114
OG0001826	Pray.g_00612	Prau.g_01116
OG0001827	Pray.g_00615	Prau.g_01119
OG0001828	Pray.g_00134	Prau.g_01140
OG0001829	Pray.g_00130	Prau.g_01144
OG0001830	Pray.g_00111	Prau.g_01161
OG0001831	Pray.g_00098	Prau.g_01173
OG0001832	Pray.g_01904	Prau.g_01333
OG0001833	Pray.g_01830	Prau.g_01408
OG0001834	Pray.g_01775	Prau.g_01454
OG0001919	Pray.g_00877	Prau.g_00402
OG0001920	Pray.g_01057	Prau.g_00746
OG0001921	Pray.g_00414	Prau.g_00920
OG0001922	Pray.g_01855	Prau.g_01386
OG0001982	Pray.g_00845	Prau.g_00370
OG0001983	Pray.g_00278	Prau.g_00786
OG0001984	Pray.g_00325	Prau.g_00831
OG0001985	Pray.g_00418	Prau.g_00924
OG0001986	Pray.g_00537	Prau.g_01041
OG0001988	Pray.g_01853	Prau.g_01387
OG0001989	Pray.g_01840	Prau.g_01398
OG0001992	Pray.g_00305	Prau.g_00815
OG0002026	Pray.g_00876	Prau.g_00401
OG0002027	Pray.g_00416	Prau.g_00922
OG0002028	Pray.g_00545	Prau.g_01050
OG0002031	Pray.g_01597	Prau.g_01656
OG0002032	Pray.g_01423	Prau.g_01984
OG0002034	Pray.g_00005	Prau.g_01264
OG0002057	Pray.g_00179	Prau.g_00111
OG0002058	Pray.g_00661	Prau.g_00181
OG0002059	Pray.g_00841	Prau.g_00366
OG0002060	Pray.g_00843	Prau.g_00368
OG0002061	Pray.g_00879	Prau.g_00404
OG0002063	Pray.g_00887	Prau.g_01671
OG0002064	Pray.g_00956	Prau.g_00508
OG0002065	Pray.g_01202	Prau.g_00599
OG0002066	Pray.g_01196	Prau.g_00605
OG0002067	Pray.g_01041	Prau.g_00754
OG0002068	Pray.g_00287	Prau.g_00794
OG0002069	Pray.g_00288	Prau.g_00795
OG0002070	Pray.g_00317	Prau.g_00823
OG0002071	Pray.g_00323	Prau.g_00829
OG0002072	Pray.g_00331	Prau.g_00837
OG0002073	Pray.g_00353	Prau.g_00859
OG0002074	Pray.g_00405	Prau.g_00911
OG0002075	Pray.g_00417	Prau.g_00923
OG0002076	Pray.g_00464	Prau.g_00968
OG0002077	Pray.g_00546	Prau.g_01051
OG0002078	Pray.g_00549	Prau.g_01054
OG0002079	Pray.g_00554	Prau.g_01059
OG0002080	Pray.g_00572	Prau.g_01077
OG0002081	Pray.g_00596	Prau.g_01100
OG0002082	Pray.g_00605	Prau.g_01109
OG0002083	Pray.g_00617	Prau.g_01121
OG0002084	Pray.g_00618	Prau.g_01122
OG0002085	Pray.g_00624	Prau.g_01128
OG0002086	Pray.g_00629	Prau.g_01133
OG0002087	Pray.g_00630	Prau.g_01134
OG0002088	Pray.g_00631	Prau.g_01135
OG0002090	Pray.g_00108	Prau.g_01164
OG0002091	Pray.g_00089	Prau.g_01182
OG0002093	Pray.g_01928	Prau.g_01317
OG0002094	Pray.g_01892	Prau.g_01349
OG0002095	Pray.g_01886	Prau.g_01354
OG0002099	Pray.g_01633	Prau.g_01620
OG0002100	Pray.g_01624	Prau.g_01629
OG0002101	Pray.g_01621	Prau.g_01632
OG0002102	Pray.g_01616	Prau.g_01636
OG0002103	Pray.g_01614	Prau.g_01638
OG0002104	Pray.g_01612	Prau.g_01639
OG0002105	Pray.g_01554	Prau.g_01737
OG0002112	Pray.g_00892	Prau.g_00409
OG0002146	Pray.g_00986	Prau.g_00537
OG0002147	Pray.g_01056	Prau.g_00747
OG0002148	Pray.g_00281	Prau.g_00789
OG0002149	Pray.g_00301	Prau.g_00810
OG0002150	Pray.g_00547	Prau.g_01052
OG0002151	Pray.g_00109	Prau.g_01163
OG0002152	Pray.g_01902	Prau.g_01340
OG0002153	Pray.g_00548	Prau.g_01053
OG0002157	Pray.g_00893	Prau.g_00410
OG0002158	Pray.g_00891	Prau.g_00408
OG0002215	Pray.g_00279	Prau.g_00787
OG0002216	Pray.g_00286	Prau.g_01306
OG0002217	Pray.g_00336	Prau.g_00842
OG0002218	Pray.g_00413	Prau.g_00919
OG0002219	Pray.g_00125	Prau.g_01149
OG0002220	Pray.g_01916	Prau.g_01699
OG0002221	Pray.g_01885	Prau.g_01355
OG0002222	Pray.g_01608	Prau.g_01643
OG0002224	Pray.g_00865	Prau.g_00390
OG0002226	Pray.g_01042	Prau.g_00753
OG0002262	Pray.g_00242	Prau.g_00048
OG0002263	Pray.g_00298	Prau.g_00806
OG0002265	Pray.g_00105	Prau.g_01167
OG0002266	Pray.g_01936	Prau.g_01337
OG0002267	Pray.g_01910	Prau.g_01326
OG0002268	Pray.g_01908	Prau.g_01328
OG0002269	Pray.g_01906	Prau.g_01329
OG0002272	Pray.g_00102	Prau.g_01169
OG0002310	Pray.g_00855	Prau.g_00380
OG0002313	Pray.g_00322	Prau.g_00828
OG0002314	Pray.g_00415	Prau.g_00921
OG0002317	Pray.g_00122	Prau.g_01151
OG0002318	Pray.g_00119	Prau.g_01154
OG0002319	Pray.g_00896	Prau.g_00413
OG0002320	Pray.g_01900	Prau.g_01342
OG0002322	Pray.g_01622	Prau.g_01631
OG0002323	Pray.g_01598	Prau.g_01654
OG0002324	Pray.g_01586	Prau.g_01661
OG0002361	Pray.g_00821	Prau.g_00345
OG0002362	Pray.g_00878	Prau.g_00403
OG0002363	Pray.g_00917	Prau.g_00469
OG0002365	Pray.g_00900	Prau.g_00417
OG0002366	Pray.g_01915	Prau.g_01290
OG0002367	Pray.g_01903	Prau.g_01334
OG0002368	Pray.g_01882	Prau.g_01358
OG0002370	Pray.g_01701	Prau.g_01552
OG0002371	Pray.g_01638	Prau.g_01615
OG0002378	Pray.g_00100	Prau.g_01171
OG0002413	Pray.g_00116	Prau.g_01157
OG0002414	Pray.g_00115	Prau.g_01158
OG0002415	Pray.g_00106	Prau.g_01166
OG0002419	Pray.g_01909	Prau.g_01305, Prau.g_01327
OG0002422	Pray.g_01500	Prau.g_01304
OG0002428	Pray.g_00873	Prau.g_00398
OG0002478	Pray.g_00904	Prau.g_00421
OG0002479	Pray.g_00257	Prau.g_01312
OG0002481	Pray.g_01591	Prau.g_01706
OG0002482	Pray.g_00868	Prau.g_00393
OG0002484	Pray.g_00899	Prau.g_00416
OG0002485	Pray.g_00895	Prau.g_00412
OG0002489	Pray.g_00894	Prau.g_00411
OG0002550	Pray.g_00908	Prau.g_00456
OG0002551	Pray.g_00135	Prau.g_01139
OG0002553	Pray.g_00863	Prau.g_00388
OG0002560	Pray.g_00874	Prau.g_00399
OG0002618	Pray.g_00888	Prau.g_01673
OG0002620	Pray.g_00871	Prau.g_00396
OG0002623	Pray.g_01587	Prau.g_01660
OG0002624	Pray.g_00847	Prau.g_00372
OG0002625	Pray.g_00859	Prau.g_00384
OG0002651	Pray.g_01783	Prau.g_01490
OG0002688	Pray.g_01571	Prau.g_01670
OG0002689	Pray.g_00890	Prau.g_01675
OG0002690	Pray.g_01572	Prau.g_01669
OG0002693	Pray.g_00259	Prau.g_00748
OG0002769	Pray.g_01573	Prau.g_01668
OG0002782	Pray.g_00902	Prau.g_00419
OG0002889	Pray.g_01387	Prau.g_01948
OG0002901	Pray.g_01580	Prau.g_01679
OG0003015	Pray.g_01581	Prau.g_01678
OG0003156	Pray.g_00903	Prau.g_00420
OG0003180	Pray.g_00266	Prau.g_01313
OG0003220	Pray.g_00906	Prau.g_00435
OG0003374	Pray.g_00886	Prau.g_00439
OG0003409	Pray.g_01760	Prau.g_01441
