Orthogroup	Pray	Prav
OG0001141	Pray.g_00034	Prav.g_01852
OG0001142	Pray.g_00033	Prav.g_01851
OG0001143	Pray.g_00026	Prav.g_01844
OG0001144	Pray.g_00021	Prav.g_01839
OG0001145	Pray.g_01878	Prav.g_01430
OG0001146	Pray.g_01866	Prav.g_01442
OG0001147	Pray.g_01843	Prav.g_01459
OG0001148	Pray.g_01827	Prav.g_01475
OG0001149	Pray.g_01826	Prav.g_01476
OG0001150	Pray.g_01825	Prav.g_01477
OG0001151	Pray.g_01814	Prav.g_01488
OG0001152	Pray.g_01813	Prav.g_01489
OG0001153	Pray.g_01690	Prav.g_01610
OG0001154	Pray.g_01689	Prav.g_01611
OG0001155	Pray.g_01677	Prav.g_01623
OG0001156	Pray.g_01674	Prav.g_01626
OG0001157	Pray.g_01673	Prav.g_01627
OG0001158	Pray.g_01672	Prav.g_01628
OG0001159	Pray.g_01671	Prav.g_01629
OG0001160	Pray.g_01647	Prav.g_01653
OG0001161	Pray.g_01634	Prav.g_01664
OG0001162	Pray.g_01623	Prav.g_01675
OG0001163	Pray.g_01567	Prav.g_01753
OG0001164	Pray.g_01563	Prav.g_01757
OG0001165	Pray.g_01560	Prav.g_01760
OG0001166	Pray.g_01540	Prav.g_01780
OG0001167	Pray.g_01523	Prav.g_01797
OG0001168	Pray.g_01521	Prav.g_01799
OG0001169	Pray.g_01519	Prav.g_01801
OG0001170	Pray.g_01517	Prav.g_01803
OG0001171	Pray.g_01508	Prav.g_01813
OG0001172	Pray.g_01237	Prav.g_00271
OG0001173	Pray.g_01238	Prav.g_00272
OG0001174	Pray.g_01246	Prav.g_00280
OG0001175	Pray.g_01247	Prav.g_00281
OG0001176	Pray.g_01254	Prav.g_00288
OG0001177	Pray.g_01257	Prav.g_00291
OG0001178	Pray.g_01262	Prav.g_00296
OG0001179	Pray.g_01290	Prav.g_00616
OG0001180	Pray.g_01312	Prav.g_00638
OG0001181	Pray.g_01316	Prav.g_00642
OG0001182	Pray.g_01323	Prav.g_00649
OG0001183	Pray.g_01328	Prav.g_00654
OG0001184	Pray.g_01344	Prav.g_00670
OG0001185	Pray.g_01358	Prav.g_00684
OG0001186	Pray.g_01382	Prav.g_00707
OG0001187	Pray.g_01386	Prav.g_00711
OG0001188	Pray.g_01389	Prav.g_00713
OG0001189	Pray.g_01406	Prav.g_00730
OG0001190	Pray.g_01410	Prav.g_00734
OG0001191	Pray.g_01420	Prav.g_00744
OG0001192	Pray.g_01425	Prav.g_00749
OG0001193	Pray.g_01435	Prav.g_00759
OG0001194	Pray.g_01436	Prav.g_00760
OG0001195	Pray.g_01437	Prav.g_00761
OG0001196	Pray.g_01450	Prav.g_00774
OG0001197	Pray.g_01451	Prav.g_00775
OG0001198	Pray.g_01458	Prav.g_00783
OG0001199	Pray.g_00215	Prav.g_00139
OG0001200	Pray.g_00213	Prav.g_00141
OG0001201	Pray.g_00181	Prav.g_00173
OG0001202	Pray.g_00680	Prav.g_00839
OG0001203	Pray.g_00719	Prav.g_00800
OG0001204	Pray.g_00724	Prav.g_01890
OG0001205	Pray.g_00935	Prav.g_01044
OG0001206	Pray.g_00952	Prav.g_01060
OG0001207	Pray.g_00967	Prav.g_01075
OG0001208	Pray.g_00972	Prav.g_01080
OG0001209	Pray.g_01226	Prav.g_01133
OG0001210	Pray.g_01221	Prav.g_01138
OG0001211	Pray.g_01211	Prav.g_01148
OG0001212	Pray.g_01167	Prav.g_01192
OG0001213	Pray.g_01134	Prav.g_01227
OG0001214	Pray.g_01126	Prav.g_01235
OG0001215	Pray.g_01073	Prav.g_01288
OG0001216	Pray.g_01038	Prav.g_00308
OG0001217	Pray.g_00293	Prav.g_00346
OG0001218	Pray.g_00300	Prav.g_00355
OG0001219	Pray.g_00337	Prav.g_00385
OG0001220	Pray.g_00400	Prav.g_00448
OG0001221	Pray.g_00463	Prav.g_00510
OG0001222	Pray.g_00503	Prav.g_00548
OG0001223	Pray.g_00529	Prav.g_00574
OG0001224	Pray.g_00580	Prav.g_00929
OG0001225	Pray.g_00582	Prav.g_00931
OG0001226	Pray.g_00608	Prav.g_00236
OG0001227	Pray.g_00626	Prav.g_00255
OG0001228	Pray.g_00018	Prav.g_01836
OG0001229	Pray.g_01831	Prav.g_01471
OG0001230	Pray.g_01730	Prav.g_01570
OG0001231	Pray.g_01625	Prav.g_01673
OG0001232	Pray.g_01536	Prav.g_01784
OG0001233	Pray.g_01516	Prav.g_01804
OG0001234	Pray.g_01249	Prav.g_00283
OG0001235	Pray.g_01259	Prav.g_00293
OG0001236	Pray.g_01341	Prav.g_00667
OG0001237	Pray.g_01345	Prav.g_00671
OG0001238	Pray.g_01421	Prav.g_00745
OG0001239	Pray.g_00218	Prav.g_00136
OG0001240	Pray.g_00196	Prav.g_00158
OG0001241	Pray.g_00188	Prav.g_00166
OG0001242	Pray.g_00170	Prav.g_00184
OG0001243	Pray.g_00164	Prav.g_00190
OG0001244	Pray.g_00148	Prav.g_00206
OG0001245	Pray.g_00858	Prav.g_00997
OG0001246	Pray.g_00995	Prav.g_01102
OG0001247	Pray.g_01080	Prav.g_01281
OG0001248	Pray.g_01078	Prav.g_01283
OG0001249	Pray.g_00326	Prav.g_00373
OG0001250	Pray.g_00389	Prav.g_00437
OG0001251	Pray.g_00437	Prav.g_00484
OG0001252	Pray.g_00575	Prav.g_00924
OG0001253	Pray.g_00627	Prav.g_00256
OG0001254	Pray.g_00095	Prav.g_00035
OG0001255	Pray.g_00080	Prav.g_00049
OG0001256	Pray.g_01632	Prav.g_01666
OG0001257	Pray.g_01626	Prav.g_01672
OG0001258	Pray.g_01562	Prav.g_01758
OG0001259	Pray.g_01518	Prav.g_01802
OG0001260	Pray.g_01502	Prav.g_01819
OG0001261	Pray.g_01298	Prav.g_00624
OG0001262	Pray.g_01404	Prav.g_00728
OG0001263	Pray.g_00161	Prav.g_00193
OG0001265	Pray.g_00171	Prav.g_00183
OG0001266	Pray.g_00684	Prav.g_00835
OG0001267	Pray.g_00759	Prav.g_01926
OG0001268	Pray.g_00817	Prav.g_01985
OG0001269	Pray.g_00837	Prav.g_00978
OG0001270	Pray.g_00924	Prav.g_01033
OG0001271	Pray.g_00962	Prav.g_01070
OG0001272	Pray.g_00976	Prav.g_01084
OG0001273	Pray.g_01132	Prav.g_01229
OG0001274	Pray.g_01060	Prav.g_01308, Prav.g_01311
OG0001275	Pray.g_00539	Prav.g_00584
OG0001276	Pray.g_00559	Prav.g_00908
OG0001277	Pray.g_00616	Prav.g_00244
OG0001278	Pray.g_00013	Prav.g_01831
OG0001279	Pray.g_01926	Prav.g_01392
OG0001280	Pray.g_01871	Prav.g_01437
OG0001281	Pray.g_01865	Prav.g_01443
OG0001282	Pray.g_01828	Prav.g_01474
OG0001283	Pray.g_01809	Prav.g_01493
OG0001284	Pray.g_01652	Prav.g_01648
OG0001285	Pray.g_01533	Prav.g_01787
OG0001286	Pray.g_01310	Prav.g_00636
OG0001287	Pray.g_01366	Prav.g_00691
OG0001288	Pray.g_01375	Prav.g_00700
OG0001289	Pray.g_00202	Prav.g_00152
OG0001290	Pray.g_00189	Prav.g_00165
OG0001291	Pray.g_00154	Prav.g_00200
OG0001292	Pray.g_00729	Prav.g_01895
OG0001293	Pray.g_00741	Prav.g_01908
OG0001294	Pray.g_00856	Prav.g_00995
OG0001295	Pray.g_00957	Prav.g_01065
OG0001296	Pray.g_01000	Prav.g_01107
OG0001297	Pray.g_01005	Prav.g_01112
OG0001298	Pray.g_01185	Prav.g_01174
OG0001299	Pray.g_01097	Prav.g_01264
OG0001300	Pray.g_01070	Prav.g_01291
OG0001301	Pray.g_01067	Prav.g_01294
OG0001302	Pray.g_00335	Prav.g_00383
OG0001303	Pray.g_00543	Prav.g_00946
OG0001304	Pray.g_00569	Prav.g_00918
OG0001305	Pray.g_00588	Prav.g_00937
OG0001306	Pray.g_00078	Prav.g_00051
OG0001307	Pray.g_01846	Prav.g_01456
OG0001308	Pray.g_01712	Prav.g_01588
OG0001309	Pray.g_01628	Prav.g_01670
OG0001310	Pray.g_01547	Prav.g_01773
OG0001311	Pray.g_00561	Prav.g_00910
OG0001315	Pray.g_00227	Prav.g_00126
OG0001316	Pray.g_00149	Prav.g_00205
OG0001317	Pray.g_00715	Prav.g_00804
OG0001318	Pray.g_00737	Prav.g_01903
OG0001319	Pray.g_00752	Prav.g_01919
OG0001320	Pray.g_00860	Prav.g_00998
OG0001321	Pray.g_00941	Prav.g_01050
OG0001322	Pray.g_00942	Prav.g_01051
OG0001323	Pray.g_01010	Prav.g_01117
OG0001324	Pray.g_01069	Prav.g_01292
OG0001325	Pray.g_01035	Prav.g_00311
OG0001326	Pray.g_00425	Prav.g_00472
OG0001327	Pray.g_00600	Prav.g_00227
OG0001328	Pray.g_00625	Prav.g_00254
OG0001329	Pray.g_00104	Prav.g_00026
OG0001330	Pray.g_01896	Prav.g_01408
OG0001331	Pray.g_01823	Prav.g_01479
OG0001332	Pray.g_01679	Prav.g_01621
OG0001333	Pray.g_01522	Prav.g_01798
OG0001334	Pray.g_01331	Prav.g_00657
OG0001335	Pray.g_01332	Prav.g_00658
OG0001336	Pray.g_01447	Prav.g_00771
OG0001339	Pray.g_00186	Prav.g_00168
OG0001340	Pray.g_00806	Prav.g_01974
OG0001341	Pray.g_00291	Prav.g_00344
OG0001342	Pray.g_00330	Prav.g_00377
OG0001343	Pray.g_00434	Prav.g_00481
OG0001344	Pray.g_00059	Prav.g_00069
OG0001345	Pray.g_00044	Prav.g_01862
OG0001346	Pray.g_01869	Prav.g_01439
OG0001349	Pray.g_01741	Prav.g_01558
OG0001350	Pray.g_00718	Prav.g_00801
OG0001352	Pray.g_01083	Prav.g_01278
OG0001353	Pray.g_00380	Prav.g_00429
OG0001354	Pray.g_00521	Prav.g_00566
OG0001355	Pray.g_01596	Prav.g_01704
OG0001356	Pray.g_00312	Prav.g_00957
OG0001358	Pray.g_01143	Prav.g_01218
OG0001359	Pray.g_00435	Prav.g_00482
OG0001360	Pray.g_00628	Prav.g_00257
OG0001361	Pray.g_00047	Prav.g_01865
OG0001362	Pray.g_01708	Prav.g_01592
OG0001363	Pray.g_01706	Prav.g_01594
OG0001364	Pray.g_01334	Prav.g_00660
OG0001365	Pray.g_01414	Prav.g_00738
OG0001369	Pray.g_00197	Prav.g_00157
OG0001371	Pray.g_01084	Prav.g_01277
OG0001372	Pray.g_00299	Prav.g_00354
OG0001373	Pray.g_00424	Prav.g_00471
OG0001374	Pray.g_00432	Prav.g_00479
OG0001375	Pray.g_00433	Prav.g_00480
OG0001376	Pray.g_00594	Prav.g_00220
OG0001377	Pray.g_00595	Prav.g_00221
OG0001378	Pray.g_00133	Prav.g_00003
OG0001379	Pray.g_01876	Prav.g_01432
OG0001380	Pray.g_01841	Prav.g_01461
OG0001381	Pray.g_01835	Prav.g_01467
OG0001382	Pray.g_01611	Prav.g_01686
OG0001384	Pray.g_00280	Prav.g_00333
OG0001385	Pray.g_00421	Prav.g_00468
OG0001386	Pray.g_00422	Prav.g_00469
OG0001387	Pray.g_00423	Prav.g_00470
OG0001388	Pray.g_00426	Prav.g_00473
OG0001389	Pray.g_00427	Prav.g_00474
OG0001390	Pray.g_00428	Prav.g_00475
OG0001391	Pray.g_00429	Prav.g_00476
OG0001392	Pray.g_00430	Prav.g_00477
OG0001393	Pray.g_00431	Prav.g_00478
OG0001395	Pray.g_00571	Prav.g_00920
OG0001397	Pray.g_01707	Prav.g_01593
OG0001398	Pray.g_01599	Prav.g_01700
OG0001399	Pray.g_01251	Prav.g_00285
OG0001400	Pray.g_01055	Prav.g_01315
OG0001400	Pray.g_00249	Prav.g_02004
OG0001402	Pray.g_00307	Prav.g_01328
OG0001403	Pray.g_01492	Prav.g_00098
OG0001404	Pray.g_00221	Prav.g_00133
OG0001405	Pray.g_00804	Prav.g_01972
OG0001406	Pray.g_00593	Prav.g_00219
OG0001407	Pray.g_00606	Prav.g_00234
OG0001408	Pray.g_00611	Prav.g_00239
OG0001409	Pray.g_00056	Prav.g_00072
OG0001410	Pray.g_01845	Prav.g_01457
OG0001411	Pray.g_01784	Prav.g_01507
OG0001413	Pray.g_01637	Prav.g_01662
OG0001414	Pray.g_00710	Prav.g_00809
OG0001415	Pray.g_00712	Prav.g_00807
OG0001416	Pray.g_00949	Prav.g_01057
OG0001417	Pray.g_00959	Prav.g_01067
OG0001418	Pray.g_01079	Prav.g_01282
OG0001419	Pray.g_00607	Prav.g_00235
OG0001420	Pray.g_00124	Prav.g_00012
OG0001421	Pray.g_01631	Prav.g_01667
OG0001422	Pray.g_01606	Prav.g_01691
OG0001424	Pray.g_00622	Prav.g_00251
OG0001424	Pray.g_00438	Prav.g_01877
OG0001425	Pray.g_01424	Prav.g_00748
OG0001428	Pray.g_00653	Prav.g_00866
OG0001429	Pray.g_00338	Prav.g_00386
OG0001430	Pray.g_01901	Prav.g_01403
OG0001431	Pray.g_01898	Prav.g_01406
OG0001432	Pray.g_01639	Prav.g_01661
OG0001433	Pray.g_00311	Prav.g_00958
OG0001434	Pray.g_00472	Prav.g_00518
OG0001437	Pray.g_00711	Prav.g_00808
OG0001439	Pray.g_00785	Prav.g_01953
OG0001440	Pray.g_00910	Prav.g_01022
OG0001441	Pray.g_01012	Prav.g_01119
OG0001442	Pray.g_00283	Prav.g_00337
OG0001446	Pray.g_00210	Prav.g_00144
OG0001447	Pray.g_00163	Prav.g_00191
OG0001448	Pray.g_00844	Prav.g_00986
OG0001449	Pray.g_00880	Prav.g_01010
OG0001450	Pray.g_01076	Prav.g_01285
OG0001451	Pray.g_00409	Prav.g_00457
OG0001452	Pray.g_00439	Prav.g_00485
OG0001453	Pray.g_00533	Prav.g_00578
OG0001454	Pray.g_00621	Prav.g_00250
OG0001455	Pray.g_00110	Prav.g_00021
OG0001456	Pray.g_00087	Prav.g_00042
OG0001457	Pray.g_00086	Prav.g_00043
OG0001458	Pray.g_00085	Prav.g_00044
OG0001459	Pray.g_01912	Prav.g_01377
OG0001460	Pray.g_00310	Prav.g_00959
OG0001462	Pray.g_01496	Prav.g_00102
OG0001463	Pray.g_00765	Prav.g_01932
OG0001464	Pray.g_00807	Prav.g_01975
OG0001465	Pray.g_01061	Prav.g_01300
OG0001466	Pray.g_00282	Prav.g_00335
OG0001467	Pray.g_00327	Prav.g_00374
OG0001468	Pray.g_00598	Prav.g_00225
OG0001469	Pray.g_01917	Prav.g_01396
OG0001469	Pray.g_01583	Prav.g_01729
OG0001471	Pray.g_01636	Prav.g_01663
OG0001472	Pray.g_01629	Prav.g_01669
OG0001473	Pray.g_01383	Prav.g_00708
OG0001474	Pray.g_00818	Prav.g_01986
OG0001475	Pray.g_01795	Prav.g_01511
OG0001479	Pray.g_00815	Prav.g_01983
OG0001480	Pray.g_00846	Prav.g_00988
OG0001481	Pray.g_00851	Prav.g_00992
OG0001482	Pray.g_00947	Prav.g_01055
OG0001485	Pray.g_01595	Prav.g_01705
OG0001486	Pray.g_00066	Prav.g_00063
OG0001490	Pray.g_00244	Prav.g_00110
OG0001491	Pray.g_00333	Prav.g_00381
OG0001492	Pray.g_00016	Prav.g_01834
OG0001493	Pray.g_00008	Prav.g_01826
OG0001499	Pray.g_00228	Prav.g_00125
OG0001500	Pray.g_00743	Prav.g_01910
OG0001501	Pray.g_01058	Prav.g_01313
OG0001503	Pray.g_00090	Prav.g_00039
OG0001506	Pray.g_01681	Prav.g_01619
OG0001507	Pray.g_01584	Prav.g_01722
OG0001508	Pray.g_01807	Prav.g_01508
OG0001521	Pray.g_00292	Prav.g_00345
OG0001523	Pray.g_00093	Prav.g_00037
OG0001524	Pray.g_00092	Prav.g_00038
OG0001525	Pray.g_01620	Prav.g_01678
OG0001526	Pray.g_01232	Prav.g_01504
OG0001546	Pray.g_01015	Prav.g_01122
OG0001548	Pray.g_00324	Prav.g_00371
OG0001549	Pray.g_00407	Prav.g_00455
OG0001550	Pray.g_00107	Prav.g_00024
OG0001551	Pray.g_00088	Prav.g_00041
OG0001552	Pray.g_00248	Prav.g_02005
OG0001553	Pray.g_01725	Prav.g_01575
OG0001554	Pray.g_01630	Prav.g_01668
OG0001555	Pray.g_01615	Prav.g_01683
OG0001565	Pray.g_00909	Prav.g_01021
OG0001566	Pray.g_01087	Prav.g_01274
OG0001569	Pray.g_00633	Prav.g_00262
OG0001571	Pray.g_00114	Prav.g_00017
OG0001581	Pray.g_00145	Prav.g_00211
OG0001582	Pray.g_00958	Prav.g_01066
OG0001583	Pray.g_00332	Prav.g_00380
OG0001585	Pray.g_01922	Prav.g_01395
OG0001587	Pray.g_01230	Prav.g_00265
OG0001595	Pray.g_00222	Prav.g_00132
OG0001596	Pray.g_00214	Prav.g_00140
OG0001597	Pray.g_00839	Prav.g_00981
OG0001599	Pray.g_00950	Prav.g_01058
OG0001600	Pray.g_01002	Prav.g_01109
OG0001601	Pray.g_01089	Prav.g_01272
OG0001602	Pray.g_01062	Prav.g_01299
OG0001603	Pray.g_00334	Prav.g_00382
OG0001604	Pray.g_00460	Prav.g_00507
OG0001605	Pray.g_00552	Prav.g_00901
OG0001606	Pray.g_00613	Prav.g_00241
OG0001608	Pray.g_01838	Prav.g_01464
OG0001609	Pray.g_01683	Prav.g_01617
OG0001610	Pray.g_01680	Prav.g_01620
OG0001611	Pray.g_01617	Prav.g_01680
OG0001612	Pray.g_01593	Prav.g_01707
OG0001613	Pray.g_01326	Prav.g_00652
OG0001627	Pray.g_00297	Prav.g_00351
OG0001628	Pray.g_00302	Prav.g_00357
OG0001629	Pray.g_00303	Prav.g_00358
OG0001630	Pray.g_00441	Prav.g_00488
OG0001631	Pray.g_00603	Prav.g_00231
OG0001632	Pray.g_01923	Prav.g_01394
OG0001633	Pray.g_01832	Prav.g_01470
OG0001648	Pray.g_00850	Prav.g_00991
OG0001649	Pray.g_00604	Prav.g_00232
OG0001651	Pray.g_01619	Prav.g_01679
OG0001662	Pray.g_00127	Prav.g_00009
OG0001663	Pray.g_00081	Prav.g_00048
OG0001664	Pray.g_01937	Prav.g_01882
OG0001665	Pray.g_01934	Prav.g_01886
OG0001666	Pray.g_01913	Prav.g_01376
OG0001667	Pray.g_01893	Prav.g_01411
OG0001670	Pray.g_01588	Prav.g_01710
OG0001685	Pray.g_00411	Prav.g_00459
OG0001686	Pray.g_00551	Prav.g_00900
OG0001687	Pray.g_00597	Prav.g_00223
OG0001688	Pray.g_00602	Prav.g_00230
OG0001689	Pray.g_01373	Prav.g_00698
OG0001696	Pray.g_00410	Prav.g_00458
OG0001698	Pray.g_00601	Prav.g_00228
OG0001701	Pray.g_01233	Prav.g_00267
OG0001705	Pray.g_00881	Prav.g_01011
OG0001707	Pray.g_00620	Prav.g_00249
OG0001708	Pray.g_00082	Prav.g_00047
OG0001709	Pray.g_01742	Prav.g_01559
OG0001710	Pray.g_01252	Prav.g_00286
OG0001718	Pray.g_00840	Prav.g_00982
OG0001719	Pray.g_00869	Prav.g_01004
OG0001720	Pray.g_01889	Prav.g_01414
OG0001721	Pray.g_00294	Prav.g_00348
OG0001723	Pray.g_01925	Prav.g_01393
OG0001724	Pray.g_01579	Prav.g_01716
OG0001742	Pray.g_00854	Prav.g_00994
OG0001743	Pray.g_00129	Prav.g_00007
OG0001744	Pray.g_01884	Prav.g_01419
OG0001745	Pray.g_01640	Prav.g_01660
OG0001772	Pray.g_00882	Prav.g_01012
OG0001774	Pray.g_01086	Prav.g_01275
OG0001775	Pray.g_00609	Prav.g_00237
OG0001776	Pray.g_00131	Prav.g_00005
OG0001777	Pray.g_00258	Prav.g_00947, Prav.g_00889
OG0001778	Pray.g_01899	Prav.g_01405
OG0001779	Pray.g_01883	Prav.g_01420
OG0001780	Pray.g_01772	Prav.g_01515
OG0001781	Pray.g_01605	Prav.g_01692
OG0001819	Pray.g_00870	Prav.g_01005
OG0001821	Pray.g_00295	Prav.g_00349
OG0001822	Pray.g_00316	Prav.g_00368
OG0001823	Pray.g_00412	Prav.g_00460
OG0001824	Pray.g_00550	Prav.g_00899
OG0001825	Pray.g_00610	Prav.g_00238
OG0001826	Pray.g_00612	Prav.g_00240
OG0001827	Pray.g_00615	Prav.g_00243
OG0001828	Pray.g_00134	Prav.g_00002
OG0001829	Pray.g_00130	Prav.g_00006
OG0001830	Pray.g_00111	Prav.g_00020
OG0001831	Pray.g_00098	Prav.g_00032
OG0001832	Pray.g_01904	Prav.g_01401
OG0001833	Pray.g_01830	Prav.g_01472
OG0001834	Pray.g_01775	Prav.g_01517
OG0001919	Pray.g_00877	Prav.g_01007
OG0001921	Pray.g_00414	Prav.g_00462
OG0001982	Pray.g_00845	Prav.g_00987
OG0001983	Pray.g_00278	Prav.g_00331
OG0001984	Pray.g_00325	Prav.g_00372
OG0001985	Pray.g_00418	Prav.g_00466
OG0001986	Pray.g_00537	Prav.g_00582
OG0001987	Pray.g_01907	Prav.g_01332
OG0001988	Pray.g_01853	Prav.g_00109
OG0001989	Pray.g_01840	Prav.g_01462
OG0001992	Pray.g_00305	Prav.g_00361
OG0002026	Pray.g_00876	Prav.g_01006
OG0002027	Pray.g_00416	Prav.g_00464
OG0002028	Pray.g_00545	Prav.g_00894
OG0002029	Pray.g_01914	Prav.g_01375
OG0002030	Pray.g_01852	Prav.g_00941
OG0002031	Pray.g_01597	Prav.g_01703
OG0002032	Pray.g_01423	Prav.g_00747
OG0002033	Pray.g_01851	Prav.g_00942
OG0002034	Pray.g_00005	Prav.g_01823
OG0002057	Pray.g_00179	Prav.g_00175
OG0002058	Pray.g_00661	Prav.g_00858
OG0002059	Pray.g_00841	Prav.g_00983
OG0002060	Pray.g_00843	Prav.g_00985
OG0002061	Pray.g_00879	Prav.g_01009
OG0002064	Pray.g_00956	Prav.g_01064
OG0002065	Pray.g_01202	Prav.g_01157
OG0002066	Pray.g_01196	Prav.g_01163
OG0002067	Pray.g_01041	Prav.g_00305
OG0002068	Pray.g_00287	Prav.g_00340
OG0002069	Pray.g_00288	Prav.g_00342
OG0002070	Pray.g_00317	Prav.g_00369
OG0002071	Pray.g_00323	Prav.g_00370
OG0002072	Pray.g_00331	Prav.g_00379
OG0002073	Pray.g_00353	Prav.g_00402
OG0002074	Pray.g_00405	Prav.g_00453
OG0002075	Pray.g_00417	Prav.g_00465
OG0002076	Pray.g_00464	Prav.g_00511
OG0002077	Pray.g_00546	Prav.g_00895
OG0002078	Pray.g_00549	Prav.g_00898
OG0002079	Pray.g_00554	Prav.g_00903
OG0002080	Pray.g_00572	Prav.g_00921
OG0002081	Pray.g_00596	Prav.g_00222
OG0002082	Pray.g_00605	Prav.g_00233
OG0002083	Pray.g_00617	Prav.g_00245
OG0002084	Pray.g_00618	Prav.g_00246
OG0002085	Pray.g_00624	Prav.g_00253
OG0002086	Pray.g_00629	Prav.g_00258
OG0002087	Pray.g_00630	Prav.g_00259
OG0002088	Pray.g_00631	Prav.g_00260
OG0002089	Pray.g_00113	Prav.g_00018
OG0002090	Pray.g_00108	Prav.g_00023
OG0002091	Pray.g_00089	Prav.g_00040
OG0002093	Pray.g_01928	Prav.g_01382
OG0002094	Pray.g_01892	Prav.g_01412
OG0002095	Pray.g_01886	Prav.g_01417
OG0002099	Pray.g_01633	Prav.g_01665
OG0002100	Pray.g_01624	Prav.g_01674
OG0002101	Pray.g_01621	Prav.g_01677
OG0002102	Pray.g_01616	Prav.g_01682
OG0002103	Pray.g_01614	Prav.g_01684
OG0002104	Pray.g_01612	Prav.g_01685
OG0002105	Pray.g_01554	Prav.g_01766
OG0002146	Pray.g_00986	Prav.g_01094
OG0002147	Pray.g_01056	Prav.g_01314
OG0002148	Pray.g_00281	Prav.g_00334
OG0002149	Pray.g_00301	Prav.g_00356
OG0002150	Pray.g_00547	Prav.g_00896
OG0002151	Pray.g_00109	Prav.g_00022
OG0002153	Pray.g_00548	Prav.g_00897
OG0002215	Pray.g_00279	Prav.g_00332
OG0002216	Pray.g_00286	Prav.g_00339
OG0002217	Pray.g_00336	Prav.g_00384
OG0002218	Pray.g_00413	Prav.g_00461
OG0002219	Pray.g_00125	Prav.g_00011
OG0002221	Pray.g_01885	Prav.g_01418
OG0002224	Pray.g_00865	Prav.g_01002
OG0002226	Pray.g_01042	Prav.g_00304
OG0002262	Pray.g_00242	Prav.g_00112
OG0002263	Pray.g_00298	Prav.g_00352
OG0002264	Pray.g_00377	Prav.g_00426
OG0002265	Pray.g_00105	Prav.g_00025
OG0002266	Pray.g_01936	Prav.g_01884
OG0002268	Pray.g_01908	Prav.g_01398
OG0002269	Pray.g_01906	Prav.g_01399
OG0002271	Pray.g_01590	Prav.g_01709
OG0002272	Pray.g_00102	Prav.g_00028
OG0002314	Pray.g_00415	Prav.g_00463
OG0002316	Pray.g_00591	Prav.g_00217
OG0002317	Pray.g_00122	Prav.g_00013
OG0002318	Pray.g_00119	Prav.g_00015
OG0002320	Pray.g_01900	Prav.g_01404
OG0002322	Pray.g_01622	Prav.g_01676
OG0002323	Pray.g_01598	Prav.g_01701
OG0002324	Pray.g_01586	Prav.g_01719
OG0002327	Pray.g_01594	Prav.g_01706
OG0002361	Pray.g_00821	Prav.g_01989
OG0002362	Pray.g_00878	Prav.g_01008
OG0002363	Pray.g_00917	Prav.g_01027
OG0002366	Pray.g_01915	Prav.g_01374
OG0002367	Pray.g_01903	Prav.g_01402
OG0002370	Pray.g_01701	Prav.g_01599
OG0002373	Pray.g_01592	Prav.g_01708
OG0002376	Pray.g_01607	Prav.g_01690
OG0002417	Pray.g_01570	Prav.g_01876
OG0002418	Pray.g_01939	Prav.g_00890
OG0002419	Pray.g_01909	Prav.g_01397
OG0002422	Pray.g_01500	Prav.g_00210
OG0002483	Pray.g_00308	Prav.g_01327
OG0002485	Pray.g_00895	Prav.g_00888, Prav.g_00945
OG0002551	Pray.g_00135	Prav.g_00001
OG0002555	Pray.g_00103	Prav.g_00027
OG0002588	Pray.g_01744	Prav.g_01543
OG0002697	Pray.g_00467	Prav.g_00514
OG0002702	Pray.g_00252	Prav.g_01874
OG0002904	Pray.g_01054	Prav.g_01316
OG0003059	Pray.g_01053	Prav.g_01317
OG0003497	Pray.g_01568	Prav.g_01745
OG0003624	Pray.g_00260	Prav.g_01714
OG0003625	Pray.g_00261	Prav.g_01713
OG0003626	Pray.g_00262	Prav.g_01712
