Orthogroup	Praz	Pram
OG0001176	Praz.g_00222	Pram.g_01816
OG0001177	Praz.g_00220	Pram.g_01818
OG0001178	Praz.g_00219	Pram.g_01819
OG0001179	Praz.g_00218	Pram.g_01820
OG0001180	Praz.g_00217	Pram.g_01821
OG0001181	Praz.g_00216	Pram.g_01822
OG0001182	Praz.g_00215	Pram.g_01823
OG0001183	Praz.g_00214	Pram.g_01824
OG0001184	Praz.g_00213	Pram.g_01825
OG0001185	Praz.g_00212	Pram.g_01826
OG0001186	Praz.g_00211	Pram.g_01828
OG0001187	Praz.g_00210	Pram.g_01829
OG0001188	Praz.g_00209	Pram.g_01830
OG0001189	Praz.g_00207	Pram.g_01831
OG0001190	Praz.g_00206	Pram.g_01832
OG0001191	Praz.g_00204	Pram.g_01834
OG0001192	Praz.g_00202	Pram.g_01836
OG0001193	Praz.g_00201	Pram.g_01837
OG0001194	Praz.g_00200	Pram.g_01838
OG0001195	Praz.g_00199	Pram.g_01840
OG0001196	Praz.g_00197	Pram.g_01842
OG0001197	Praz.g_00194	Pram.g_01845
OG0001198	Praz.g_00193	Pram.g_01846
OG0001199	Praz.g_00192	Pram.g_01847
OG0001200	Praz.g_00191	Pram.g_01848
OG0001201	Praz.g_00190	Pram.g_01849
OG0001202	Praz.g_00189	Pram.g_01850
OG0001203	Praz.g_00187	Pram.g_01852
OG0001204	Praz.g_00184	Pram.g_01854
OG0001205	Praz.g_00183	Pram.g_01855
OG0001206	Praz.g_00181	Pram.g_01856
OG0001207	Praz.g_00180	Pram.g_01857
OG0001208	Praz.g_00179	Pram.g_01858
OG0001209	Praz.g_00178	Pram.g_01859
OG0001210	Praz.g_00177	Pram.g_01860
OG0001211	Praz.g_00176	Pram.g_01861
OG0001212	Praz.g_00175	Pram.g_01862
OG0001213	Praz.g_00174	Pram.g_01863
OG0001214	Praz.g_00173	Pram.g_01864
OG0001215	Praz.g_00172	Pram.g_01865
OG0001216	Praz.g_00171	Pram.g_01866
OG0001217	Praz.g_00170	Pram.g_01867
OG0001218	Praz.g_00169	Pram.g_01868
OG0001219	Praz.g_00168	Pram.g_01869
OG0001220	Praz.g_00167	Pram.g_01870
OG0001221	Praz.g_00166	Pram.g_01871
OG0001222	Praz.g_00164	Pram.g_01873
OG0001223	Praz.g_00162	Pram.g_01875
OG0001224	Praz.g_00161	Pram.g_01877
OG0001225	Praz.g_00159	Pram.g_01879
OG0001226	Praz.g_00158	Pram.g_01880
OG0001227	Praz.g_00157	Pram.g_01881
OG0001228	Praz.g_00156	Pram.g_01882
OG0001229	Praz.g_00155	Pram.g_01883
OG0001230	Praz.g_00154	Pram.g_01884
OG0001231	Praz.g_00153	Pram.g_01885
OG0001232	Praz.g_00151	Pram.g_01887
OG0001233	Praz.g_00150	Pram.g_01888
OG0001234	Praz.g_00149	Pram.g_01889
OG0001235	Praz.g_00148	Pram.g_01890
OG0001236	Praz.g_00147	Pram.g_01891
OG0001237	Praz.g_00144	Pram.g_01894
OG0001238	Praz.g_00143	Pram.g_01895
OG0001239	Praz.g_00140	Pram.g_01900
OG0001240	Praz.g_00139	Pram.g_01901
OG0001241	Praz.g_00138	Pram.g_01902
OG0001242	Praz.g_00137	Pram.g_01904
OG0001243	Praz.g_00136	Pram.g_01905
OG0001244	Praz.g_00135	Pram.g_01906
OG0001245	Praz.g_00134	Pram.g_01907
OG0001246	Praz.g_00133	Pram.g_01908
OG0001247	Praz.g_00132	Pram.g_01909
OG0001248	Praz.g_00131	Pram.g_01910
OG0001249	Praz.g_00130	Pram.g_01911
OG0001250	Praz.g_00129	Pram.g_01913
OG0001251	Praz.g_00128	Pram.g_01914
OG0001252	Praz.g_00127	Pram.g_01915
OG0001253	Praz.g_00126	Pram.g_01916
OG0001254	Praz.g_00124	Pram.g_01918
OG0001255	Praz.g_00123	Pram.g_01919
OG0001256	Praz.g_00121	Pram.g_01924
OG0001257	Praz.g_00120	Pram.g_01925
OG0001258	Praz.g_00119	Pram.g_01926
OG0001259	Praz.g_00117	Pram.g_01929
OG0001260	Praz.g_00357	Pram.g_01930
OG0001261	Praz.g_00358	Pram.g_01931
OG0001262	Praz.g_00359	Pram.g_01932
OG0001263	Praz.g_00360	Pram.g_01933
OG0001264	Praz.g_00361	Pram.g_01934
OG0001265	Praz.g_00362	Pram.g_01935
OG0001266	Praz.g_00363	Pram.g_01936
OG0001267	Praz.g_00364	Pram.g_01937
OG0001268	Praz.g_00365	Pram.g_01938
OG0001269	Praz.g_00452	Pram.g_00076
OG0001270	Praz.g_00498	Pram.g_00124
OG0001271	Praz.g_00510	Pram.g_00135
OG0001272	Praz.g_00639	Pram.g_00269
OG0001273	Praz.g_00690	Pram.g_00327
OG0001274	Praz.g_01846	Pram.g_00418
OG0001275	Praz.g_01830	Pram.g_00434
OG0001276	Praz.g_01740	Pram.g_00527
OG0001277	Praz.g_01568	Pram.g_00903
OG0001278	Praz.g_01461	Pram.g_00862
OG0001279	Praz.g_01409	Pram.g_00733
OG0001280	Praz.g_01301	Pram.g_00981
OG0001281	Praz.g_00090	Pram.g_00577
OG0001282	Praz.g_00107	Pram.g_01214
OG0001283	Praz.g_00112	Pram.g_01525
OG0001284	Praz.g_00058	Pram.g_00664
OG0001285	Praz.g_00008	Pram.g_01157
OG0001286	Praz.g_00758	Pram.g_01143
OG0001288	Praz.g_01001	Pram.g_01334
OG0001289	Praz.g_00990	Pram.g_01322
OG0001290	Praz.g_00948	Pram.g_00658
OG0001291	Praz.g_00947	Pram.g_01272
OG0001292	Praz.g_00942	Pram.g_01590
OG0001294	Praz.g_00914	Pram.g_01003
OG0001295	Praz.g_00903	Pram.g_01599
OG0001296	Praz.g_00885	Pram.g_01624
OG0001297	Praz.g_00881	Pram.g_01627
OG0001298	Praz.g_00878	Pram.g_01630
OG0001299	Praz.g_00332	Pram.g_01700
OG0001300	Praz.g_00307	Pram.g_01637
OG0001301	Praz.g_00224	Pram.g_01813
OG0001302	Praz.g_00195	Pram.g_01844
OG0001303	Praz.g_00163	Pram.g_01874
OG0001304	Praz.g_00118	Pram.g_01928
OG0001306	Praz.g_01891	Pram.g_00372
OG0001307	Praz.g_00395	Pram.g_00017
OG0001308	Praz.g_00431	Pram.g_00056
OG0001309	Praz.g_00434	Pram.g_00059
OG0001310	Praz.g_00436	Pram.g_00061
OG0001311	Praz.g_00453	Pram.g_00077
OG0001312	Praz.g_00479	Pram.g_00105
OG0001313	Praz.g_00485	Pram.g_00112
OG0001314	Praz.g_00559	Pram.g_00184
OG0001315	Praz.g_00603	Pram.g_00231
OG0001316	Praz.g_00612	Pram.g_00240
OG0001317	Praz.g_00801	Pram.g_01213
OG0001319	Praz.g_01560	Pram.g_01196
OG0001320	Praz.g_01285	Pram.g_00897
OG0001321	Praz.g_01280	Pram.g_00892
OG0001324	Praz.g_00042	Pram.g_00648
OG0001326	Praz.g_00726	Pram.g_01106
OG0001327	Praz.g_01155	Pram.g_01476
OG0001328	Praz.g_00944	Pram.g_00357
OG0001329	Praz.g_00854	Pram.g_01655
OG0001331	Praz.g_00228	Pram.g_01809
OG0001332	Praz.g_00501	Pram.g_00127
OG0001333	Praz.g_00598	Pram.g_00225
OG0001335	Praz.g_00082	Pram.g_00723
OG0001336	Praz.g_00101	Pram.g_00706
OG0001337	Praz.g_00115	Pram.g_00625
OG0001338	Praz.g_01206	Pram.g_01276
OG0001339	Praz.g_01175	Pram.g_01235
OG0001340	Praz.g_01119	Pram.g_01922
OG0001341	Praz.g_00951	Pram.g_01289
OG0001342	Praz.g_00940	Pram.g_01523, Pram.g_01616
OG0001343	Praz.g_00880	Pram.g_01628
OG0001345	Praz.g_00259	Pram.g_01774
OG0001346	Praz.g_00203	Pram.g_01835
OG0001347	Praz.g_00165	Pram.g_01872
OG0001348	Praz.g_00488	Pram.g_00114
OG0001349	Praz.g_00478	Pram.g_00104
OG0001350	Praz.g_00504	Pram.g_01246
OG0001351	Praz.g_00563	Pram.g_00188
OG0001352	Praz.g_00608	Pram.g_00236
OG0001353	Praz.g_00620	Pram.g_00249
OG0001354	Praz.g_00638	Pram.g_00268
OG0001355	Praz.g_00341	Pram.g_00334
OG0001357	Praz.g_01894	Pram.g_00369
OG0001358	Praz.g_01856	Pram.g_00408
OG0001359	Praz.g_01842	Pram.g_00422
OG0001360	Praz.g_01819	Pram.g_00446
OG0001361	Praz.g_01814	Pram.g_00451
OG0001362	Praz.g_01752	Pram.g_00515
OG0001363	Praz.g_01627	Pram.g_00211
OG0001364	Praz.g_01528	Pram.g_00904
OG0001365	Praz.g_01471	Pram.g_00851
OG0001366	Praz.g_01426	Pram.g_00711
OG0001367	Praz.g_01322	Pram.g_00969
OG0001368	Praz.g_01302	Pram.g_00980
OG0001369	Praz.g_00021	Pram.g_01551
OG0001370	Praz.g_00020	Pram.g_01552
OG0001371	Praz.g_00704	Pram.g_01085
OG0001372	Praz.g_01236	Pram.g_01253
OG0001373	Praz.g_00971	Pram.g_01302
OG0001374	Praz.g_00337	Pram.g_00041
OG0001375	Praz.g_00840	Pram.g_01670
OG0001377	Praz.g_00196	Pram.g_01843
OG0001378	Praz.g_01300	Pram.g_00982
OG0001379	Praz.g_00427	Pram.g_00051
OG0001380	Praz.g_00428	Pram.g_00053
OG0001381	Praz.g_00447	Pram.g_00071
OG0001382	Praz.g_00495	Pram.g_00122
OG0001383	Praz.g_00594	Pram.g_00221
OG0001384	Praz.g_00616	Pram.g_00245
OG0001385	Praz.g_00631	Pram.g_00261
OG0001386	Praz.g_00813	Pram.g_01337
OG0001389	Praz.g_01874	Pram.g_00394
OG0001390	Praz.g_01868	Pram.g_00399
OG0001391	Praz.g_01824	Pram.g_00680
OG0001392	Praz.g_01817	Pram.g_00448
OG0001393	Praz.g_01809	Pram.g_00457
OG0001394	Praz.g_01664	Pram.g_01043
OG0001395	Praz.g_01656	Pram.g_00764
OG0001396	Praz.g_01654	Pram.g_00766
OG0001397	Praz.g_01648	Pram.g_00772
OG0001398	Praz.g_01602	Pram.g_01025
OG0001399	Praz.g_01526	Pram.g_00907
OG0001400	Praz.g_01427	Pram.g_00710
OG0001401	Praz.g_01425	Pram.g_00712
OG0001402	Praz.g_01403	Pram.g_00739
OG0001403	Praz.g_01400	Pram.g_00742
OG0001405	Praz.g_01291	Pram.g_00993
OG0001406	Praz.g_00070	Pram.g_00884
OG0001407	Praz.g_00080	Pram.g_00702
OG0001408	Praz.g_00088	Pram.g_01202
OG0001409	Praz.g_00095	Pram.g_00698
OG0001410	Praz.g_00006	Pram.g_01155
OG0001411	Praz.g_01203	Pram.g_00665
OG0001412	Praz.g_01179	Pram.g_01231
OG0001413	Praz.g_01148	Pram.g_00996
OG0001414	Praz.g_01138	Pram.g_01467
OG0001415	Praz.g_01002	Pram.g_01335
OG0001416	Praz.g_00999	Pram.g_01332
OG0001417	Praz.g_00950	Pram.g_01288
OG0001418	Praz.g_00936	Pram.g_01563
OG0001421	Praz.g_01369	Pram.g_00920
OG0001422	Praz.g_00693	Pram.g_01620
OG0001424	Praz.g_00422	Pram.g_01553
OG0001425	Praz.g_00683	Pram.g_00314
OG0001426	Praz.g_00811	Pram.g_00997
OG0001427	Praz.g_01807	Pram.g_00459
OG0001429	Praz.g_01557	Pram.g_00660
OG0001430	Praz.g_01522	Pram.g_00912
OG0001431	Praz.g_01423	Pram.g_00714
OG0001432	Praz.g_01419	Pram.g_00718
OG0001433	Praz.g_00085	Pram.g_00650
OG0001434	Praz.g_00019	Pram.g_01509
OG0001435	Praz.g_01938	Pram.g_01286
OG0001436	Praz.g_00930	Pram.g_01200
OG0001438	Praz.g_00122	Pram.g_01923
OG0001441	Praz.g_01340	Pram.g_00953
OG0001443	Praz.g_00086	Pram.g_00695
OG0001448	Praz.g_01710	Pram.g_00558
OG0001449	Praz.g_00055	Pram.g_01508
OG0001450	Praz.g_00032	Pram.g_01598
OG0001451	Praz.g_00009	Pram.g_01158
OG0001453	Praz.g_01248	Pram.g_01210
OG0001454	Praz.g_01246	Pram.g_00363
OG0001455	Praz.g_01245	Pram.g_01166
OG0001456	Praz.g_00917	Pram.g_01256
OG0001457	Praz.g_01060	Pram.g_01401
OG0001458	Praz.g_00145	Pram.g_01893
OG0001460	Praz.g_00808	Pram.g_00392
OG0001463	Praz.g_01913	Pram.g_00637
OG0001466	Praz.g_01628	Pram.g_00797
OG0001467	Praz.g_01533	Pram.g_01470
OG0001468	Praz.g_01480	Pram.g_00841
OG0001469	Praz.g_01449	Pram.g_00581
OG0001470	Praz.g_01310	Pram.g_01179
OG0001471	Praz.g_00079	Pram.g_00398
OG0001474	Praz.g_01211	Pram.g_01197
OG0001478	Praz.g_00235	Pram.g_01800
OG0001479	Praz.g_00757	Pram.g_01142
OG0001481	Praz.g_01255	Pram.g_00611
OG0001482	Praz.g_00677	Pram.g_00308
OG0001484	Praz.g_01909	Pram.g_01576
OG0001485	Praz.g_01450	Pram.g_00878
OG0001486	Praz.g_01441	Pram.g_00906
OG0001487	Praz.g_01377	Pram.g_01032
OG0001494	Praz.g_00738	Pram.g_01121
OG0001495	Praz.g_00892	Pram.g_00362
OG0001496	Praz.g_01186	Pram.g_01224
OG0001497	Praz.g_01094	Pram.g_00046
OG0001498	Praz.g_00339	Pram.g_01692
OG0001501	Praz.g_01553	Pram.g_00563
OG0001504	Praz.g_00771	Pram.g_01694
OG0001506	Praz.g_01574	Pram.g_01540
OG0001509	Praz.g_01479	Pram.g_00842
OG0001525	Praz.g_00102	Pram.g_01187
OG0001526	Praz.g_00010	Pram.g_01159
OG0001529	Praz.g_00243	Pram.g_01792
OG0001531	Praz.g_01328	Pram.g_01487
OG0001535	Praz.g_00785	Pram.g_00628
OG0001537	Praz.g_00336	Pram.g_00042
OG0001542	Praz.g_00057	Pram.g_01515
OG0001545	Praz.g_01550	Pram.g_01623
OG0001550	Praz.g_01453	Pram.g_00875
OG0001552	Praz.g_01209	Pram.g_00666
OG0001555	Praz.g_01106	Pram.g_01414
OG0001556	Praz.g_01085	Pram.g_01442
OG0001592	Praz.g_01061	Pram.g_01400
OG0001593	Praz.g_01082	Pram.g_01421
OG0001616	Praz.g_01162	Pram.g_01532
OG0001625	Praz.g_01217	Pram.g_01593
OG0001626	Praz.g_01165	Pram.g_01399
OG0001628	Praz.g_01150	Pram.g_01205
OG0001632	Praz.g_01555	Pram.g_01251
OG0001644	Praz.g_00696	Pram.g_00572
OG0001650	Praz.g_01575	Pram.g_00647, Pram.g_00622
OG0001734	Praz.g_01090	Pram.g_01493
OG0001788	Praz.g_01267	Pram.g_00630
OG0001844	Praz.g_01109	Pram.g_01415
OG0001866	Praz.g_01084	Pram.g_01419
OG0002028	Praz.g_01617	Pram.g_01482
OG0002031	Praz.g_01254	Pram.g_00600, Pram.g_00598
OG0002984	Praz.g_01083	Pram.g_01486
