Orthogroup	Praz	Prad
OG0001149	Praz.g_00260	Prad.g_00804
OG0001150	Praz.g_00257	Prad.g_00801
OG0001151	Praz.g_00256	Prad.g_00800
OG0001152	Praz.g_00255	Prad.g_00799
OG0001153	Praz.g_00254	Prad.g_00798
OG0001154	Praz.g_00253	Prad.g_00797
OG0001155	Praz.g_00252	Prad.g_00796
OG0001156	Praz.g_00251	Prad.g_00795
OG0001157	Praz.g_00249	Prad.g_00793
OG0001158	Praz.g_00248	Prad.g_00792
OG0001159	Praz.g_00247	Prad.g_00791
OG0001160	Praz.g_00246	Prad.g_00790
OG0001161	Praz.g_00242	Prad.g_00787
OG0001162	Praz.g_00241	Prad.g_00786
OG0001163	Praz.g_00240	Prad.g_00785
OG0001164	Praz.g_00239	Prad.g_00784
OG0001165	Praz.g_00238	Prad.g_00783
OG0001166	Praz.g_00237	Prad.g_00782
OG0001167	Praz.g_00236	Prad.g_00781
OG0001168	Praz.g_00234	Prad.g_00779
OG0001169	Praz.g_00233	Prad.g_00778
OG0001170	Praz.g_00231	Prad.g_00776
OG0001171	Praz.g_00230	Prad.g_00775
OG0001172	Praz.g_00229	Prad.g_00774
OG0001173	Praz.g_00227	Prad.g_00772
OG0001174	Praz.g_00225	Prad.g_00770
OG0001175	Praz.g_00223	Prad.g_00768
OG0001176	Praz.g_00222	Prad.g_00767
OG0001177	Praz.g_00220	Prad.g_00765
OG0001178	Praz.g_00219	Prad.g_00764
OG0001179	Praz.g_00218	Prad.g_00763
OG0001180	Praz.g_00217	Prad.g_00762
OG0001181	Praz.g_00216	Prad.g_01641
OG0001182	Praz.g_00215	Prad.g_01640
OG0001183	Praz.g_00214	Prad.g_01639
OG0001184	Praz.g_00213	Prad.g_01638
OG0001185	Praz.g_00212	Prad.g_01637
OG0001186	Praz.g_00211	Prad.g_01636
OG0001187	Praz.g_00210	Prad.g_01635
OG0001188	Praz.g_00209	Prad.g_01634
OG0001189	Praz.g_00207	Prad.g_01633
OG0001190	Praz.g_00206	Prad.g_01632
OG0001191	Praz.g_00204	Prad.g_01630
OG0001192	Praz.g_00202	Prad.g_01628
OG0001193	Praz.g_00201	Prad.g_01627
OG0001194	Praz.g_00200	Prad.g_01626
OG0001195	Praz.g_00199	Prad.g_01625
OG0001196	Praz.g_00197	Prad.g_01623
OG0001197	Praz.g_00194	Prad.g_01621
OG0001198	Praz.g_00193	Prad.g_01620
OG0001199	Praz.g_00192	Prad.g_01619
OG0001200	Praz.g_00191	Prad.g_01618
OG0001201	Praz.g_00190	Prad.g_01617
OG0001202	Praz.g_00189	Prad.g_01616
OG0001203	Praz.g_00187	Prad.g_01614
OG0001204	Praz.g_00184	Prad.g_01611
OG0001205	Praz.g_00183	Prad.g_01610
OG0001206	Praz.g_00181	Prad.g_01609
OG0001207	Praz.g_00180	Prad.g_01608
OG0001208	Praz.g_00179	Prad.g_01607
OG0001209	Praz.g_00178	Prad.g_01606
OG0001210	Praz.g_00177	Prad.g_01605
OG0001211	Praz.g_00176	Prad.g_01604
OG0001212	Praz.g_00175	Prad.g_01603
OG0001213	Praz.g_00174	Prad.g_01602
OG0001214	Praz.g_00173	Prad.g_01601
OG0001215	Praz.g_00172	Prad.g_01600
OG0001216	Praz.g_00171	Prad.g_01599
OG0001217	Praz.g_00170	Prad.g_01598
OG0001218	Praz.g_00169	Prad.g_01597
OG0001219	Praz.g_00168	Prad.g_01596
OG0001220	Praz.g_00167	Prad.g_01595
OG0001221	Praz.g_00166	Prad.g_01594
OG0001222	Praz.g_00164	Prad.g_01592
OG0001223	Praz.g_00162	Prad.g_01590
OG0001224	Praz.g_00161	Prad.g_01589
OG0001225	Praz.g_00159	Prad.g_01587
OG0001226	Praz.g_00158	Prad.g_01586
OG0001227	Praz.g_00157	Prad.g_01585
OG0001228	Praz.g_00156	Prad.g_01584
OG0001229	Praz.g_00155	Prad.g_01583
OG0001230	Praz.g_00154	Prad.g_01582
OG0001231	Praz.g_00153	Prad.g_01581
OG0001232	Praz.g_00151	Prad.g_01579
OG0001233	Praz.g_00150	Prad.g_01578
OG0001234	Praz.g_00149	Prad.g_01577
OG0001235	Praz.g_00148	Prad.g_01576
OG0001236	Praz.g_00147	Prad.g_01575
OG0001237	Praz.g_00144	Prad.g_01572
OG0001238	Praz.g_00143	Prad.g_01571
OG0001239	Praz.g_00140	Prad.g_01568
OG0001240	Praz.g_00139	Prad.g_01567
OG0001241	Praz.g_00138	Prad.g_01566
OG0001242	Praz.g_00137	Prad.g_01565
OG0001243	Praz.g_00136	Prad.g_01564
OG0001244	Praz.g_00135	Prad.g_01563
OG0001245	Praz.g_00134	Prad.g_01562
OG0001246	Praz.g_00133	Prad.g_01561
OG0001247	Praz.g_00132	Prad.g_01560
OG0001248	Praz.g_00131	Prad.g_01559
OG0001249	Praz.g_00130	Prad.g_01558
OG0001250	Praz.g_00129	Prad.g_01557
OG0001251	Praz.g_00128	Prad.g_01556
OG0001252	Praz.g_00127	Prad.g_01555
OG0001253	Praz.g_00126	Prad.g_01554
OG0001254	Praz.g_00124	Prad.g_01552
OG0001255	Praz.g_00123	Prad.g_01551
OG0001256	Praz.g_00121	Prad.g_01549
OG0001257	Praz.g_00120	Prad.g_01548
OG0001258	Praz.g_00119	Prad.g_01547
OG0001259	Praz.g_00117	Prad.g_01545
OG0001260	Praz.g_00357	Prad.g_01544
OG0001261	Praz.g_00358	Prad.g_01543
OG0001262	Praz.g_00359	Prad.g_01542
OG0001263	Praz.g_00360	Prad.g_01541
OG0001264	Praz.g_00361	Prad.g_01540
OG0001265	Praz.g_00362	Prad.g_01539
OG0001266	Praz.g_00363	Prad.g_01538
OG0001267	Praz.g_00364	Prad.g_01537
OG0001268	Praz.g_00365	Prad.g_01536
OG0001269	Praz.g_00452	Prad.g_01901
OG0001270	Praz.g_00498	Prad.g_01855
OG0001271	Praz.g_00510	Prad.g_01841
OG0001272	Praz.g_00639	Prad.g_01710
OG0001273	Praz.g_00690	Prad.g_01658
OG0001274	Praz.g_01846	Prad.g_00025
OG0001275	Praz.g_01830	Prad.g_00131
OG0001276	Praz.g_01740	Prad.g_01379
OG0001277	Praz.g_01568	Prad.g_01091
OG0001278	Praz.g_01461	Prad.g_00297
OG0001279	Praz.g_01409	Prad.g_00246
OG0001280	Praz.g_01301	Prad.g_00137
OG0001281	Praz.g_00090	Prad.g_00995
OG0001282	Praz.g_00107	Prad.g_00979
OG0001283	Praz.g_00112	Prad.g_00974
OG0001284	Praz.g_00058	Prad.g_00637
OG0001285	Praz.g_00008	Prad.g_01512
OG0001286	Praz.g_00758	Prad.g_01499
OG0001287	Praz.g_01095	Prad.g_00563
OG0001288	Praz.g_01001	Prad.g_00474
OG0001289	Praz.g_00990	Prad.g_00463
OG0001290	Praz.g_00948	Prad.g_00421
OG0001291	Praz.g_00947	Prad.g_00420
OG0001292	Praz.g_00942	Prad.g_00415
OG0001293	Praz.g_00924, Praz.g_00925	Prad.g_00397
OG0001294	Praz.g_00914	Prad.g_00384
OG0001295	Praz.g_00903	Prad.g_00369
OG0001296	Praz.g_00885	Prad.g_00949
OG0001297	Praz.g_00881	Prad.g_00945
OG0001298	Praz.g_00878	Prad.g_00942
OG0001299	Praz.g_00332	Prad.g_00876
OG0001300	Praz.g_00307	Prad.g_00851
OG0001301	Praz.g_00224	Prad.g_00769
OG0001303	Praz.g_00163	Prad.g_01591
OG0001304	Praz.g_00118	Prad.g_01546
OG0001306	Praz.g_01891	Prad.g_00070
OG0001307	Praz.g_00395	Prad.g_01956
OG0001308	Praz.g_00431	Prad.g_01922
OG0001309	Praz.g_00434	Prad.g_01919
OG0001310	Praz.g_00436	Prad.g_01917
OG0001311	Praz.g_00453	Prad.g_01900
OG0001312	Praz.g_00479	Prad.g_01874
OG0001313	Praz.g_00485	Prad.g_01868
OG0001314	Praz.g_00559	Prad.g_01792
OG0001315	Praz.g_00603	Prad.g_01748
OG0001316	Praz.g_00612	Prad.g_01739
OG0001317	Praz.g_00801	Prad.g_00736
OG0001318	Praz.g_01693	Prad.g_01426
OG0001319	Praz.g_01560	Prad.g_01100
OG0001320	Praz.g_01285	Prad.g_01027
OG0001321	Praz.g_01280	Prad.g_01022
OG0001322	Praz.g_00098	Prad.g_00988
OG0001323	Praz.g_00046	Prad.g_00649
OG0001324	Praz.g_00042	Prad.g_00653
OG0001325	Praz.g_00035	Prad.g_00660
OG0001326	Praz.g_00726	Prad.g_01467
OG0001327	Praz.g_01155	Prad.g_00610
OG0001328	Praz.g_00944	Prad.g_00417
OG0001329	Praz.g_00854	Prad.g_00918
OG0001330	Praz.g_00820	Prad.g_00883
OG0001331	Praz.g_00228	Prad.g_00773
OG0001332	Praz.g_00501	Prad.g_01852
OG0001333	Praz.g_00598	Prad.g_01753
OG0001334	Praz.g_01861	Prad.g_00039
OG0001335	Praz.g_00082	Prad.g_01003
OG0001336	Praz.g_00101	Prad.g_00985
OG0001337	Praz.g_00115	Prad.g_00971
OG0001338	Praz.g_01206	Prad.g_00340
OG0001339	Praz.g_01175	Prad.g_00623
OG0001340	Praz.g_01119	Prad.g_00574
OG0001341	Praz.g_00951	Prad.g_00424
OG0001342	Praz.g_00940	Prad.g_00413
OG0001343	Praz.g_00880	Prad.g_00944
OG0001345	Praz.g_00259	Prad.g_00803
OG0001346	Praz.g_00203	Prad.g_01629
OG0001347	Praz.g_00165	Prad.g_01593
OG0001348	Praz.g_00488	Prad.g_01865
OG0001349	Praz.g_00478	Prad.g_01875
OG0001350	Praz.g_00504	Prad.g_01847
OG0001351	Praz.g_00563	Prad.g_01788
OG0001352	Praz.g_00608	Prad.g_01743
OG0001353	Praz.g_00620	Prad.g_01730
OG0001354	Praz.g_00638	Prad.g_01711
OG0001355	Praz.g_00341	Prad.g_01652
OG0001356	Praz.g_00796	Prad.g_00731
OG0001357	Praz.g_01894	Prad.g_00668
OG0001358	Praz.g_01856	Prad.g_00035
OG0001359	Praz.g_01842	Prad.g_00021
OG0001360	Praz.g_01819	Prad.g_00120
OG0001361	Praz.g_01814	Prad.g_00115
OG0001362	Praz.g_01752	Prad.g_01366
OG0001363	Praz.g_01627	Prad.g_01277
OG0001364	Praz.g_01528	Prad.g_01129
OG0001365	Praz.g_01471	Prad.g_00307
OG0001366	Praz.g_01426	Prad.g_00262
OG0001367	Praz.g_01322	Prad.g_00158
OG0001368	Praz.g_01302	Prad.g_00138
OG0001369	Praz.g_00021	Prad.g_01525
OG0001370	Praz.g_00020	Prad.g_01524
OG0001371	Praz.g_00704	Prad.g_01445
OG0001372	Praz.g_01236	Prad.g_01216
OG0001373	Praz.g_00971	Prad.g_00444
OG0001374	Praz.g_00337	Prad.g_00376
OG0001375	Praz.g_00840	Prad.g_00904
OG0001376	Praz.g_00318	Prad.g_00862
OG0001377	Praz.g_00196	Prad.g_01622
OG0001379	Praz.g_00427	Prad.g_01926
OG0001380	Praz.g_00428	Prad.g_01925
OG0001381	Praz.g_00447	Prad.g_01906
OG0001382	Praz.g_00495	Prad.g_01858
OG0001383	Praz.g_00594	Prad.g_01757
OG0001384	Praz.g_00616	Prad.g_01735
OG0001385	Praz.g_00631	Prad.g_01719
OG0001386	Praz.g_00813	Prad.g_00748
OG0001389	Praz.g_01874	Prad.g_00053
OG0001390	Praz.g_01868	Prad.g_00046
OG0001391	Praz.g_01824	Prad.g_00125
OG0001392	Praz.g_01817	Prad.g_00118
OG0001393	Praz.g_01809	Prad.g_00110
OG0001394	Praz.g_01664	Prad.g_01240
OG0001395	Praz.g_01656	Prad.g_01248
OG0001396	Praz.g_01654	Prad.g_01250
OG0001397	Praz.g_01648	Prad.g_01256
OG0001398	Praz.g_01602	Prad.g_01054
OG0001399	Praz.g_01526	Prad.g_01131
OG0001400	Praz.g_01427	Prad.g_00263
OG0001401	Praz.g_01425	Prad.g_00261
OG0001402	Praz.g_01403	Prad.g_00240
OG0001403	Praz.g_01400	Prad.g_00237
OG0001404	Praz.g_01318	Prad.g_00154
OG0001405	Praz.g_01291	Prad.g_01034
OG0001406	Praz.g_00070	Prad.g_01014
OG0001407	Praz.g_00080	Prad.g_01005
OG0001408	Praz.g_00088	Prad.g_00997
OG0001409	Praz.g_00095	Prad.g_01320
OG0001410	Praz.g_00006	Prad.g_01510
OG0001411	Praz.g_01203	Prad.g_00343
OG0001412	Praz.g_01179	Prad.g_00627
OG0001413	Praz.g_01148	Prad.g_00603
OG0001414	Praz.g_01138	Prad.g_00593
OG0001415	Praz.g_01002	Prad.g_00475
OG0001416	Praz.g_00999	Prad.g_00472
OG0001417	Praz.g_00950	Prad.g_00423
OG0001418	Praz.g_00936	Prad.g_00409
OG0001419	Praz.g_00911	Prad.g_01187
OG0001420	Praz.g_01240	Prad.g_01212
OG0001421	Praz.g_01369	Prad.g_00205
OG0001422	Praz.g_00693	Prad.g_01213
OG0001424	Praz.g_00422	Prad.g_01932
OG0001425	Praz.g_00683	Prad.g_01665
OG0001426	Praz.g_00811	Prad.g_00746
OG0001427	Praz.g_01807	Prad.g_00108
OG0001428	Praz.g_01570	Prad.g_01089
OG0001429	Praz.g_01557	Prad.g_01103
OG0001430	Praz.g_01522	Prad.g_01135
OG0001431	Praz.g_01423	Prad.g_00259
OG0001432	Praz.g_01419	Prad.g_00255
OG0001433	Praz.g_00085	Prad.g_01000
OG0001434	Praz.g_00019	Prad.g_01523
OG0001435	Praz.g_01938	Prad.g_00074
OG0001436	Praz.g_00930	Prad.g_00403
OG0001438	Praz.g_00122	Prad.g_01550
OG0001440	Praz.g_00802	Prad.g_00737
OG0001442	Praz.g_01309	Prad.g_00145
OG0001443	Praz.g_00086	Prad.g_00999
OG0001444	Praz.g_00089	Prad.g_00996
OG0001445	Praz.g_00938	Prad.g_00411
OG0001448	Praz.g_01710	Prad.g_01409
OG0001449	Praz.g_00055	Prad.g_00640
OG0001450	Praz.g_00032	Prad.g_00663
OG0001451	Praz.g_00009	Prad.g_01513
OG0001452	Praz.g_00735	Prad.g_01477
OG0001453	Praz.g_01248	Prad.g_01202
OG0001454	Praz.g_01246	Prad.g_01204
OG0001455	Praz.g_01245	Prad.g_01205
OG0001457	Praz.g_01060	Prad.g_00536
OG0001458	Praz.g_00145	Prad.g_01573
OG0001459	Praz.g_00906	Prad.g_00378
OG0001460	Praz.g_00808	Prad.g_00743
OG0001461	Praz.g_00798	Prad.g_00733
OG0001462	Praz.g_00782	Prad.g_00712
OG0001463	Praz.g_01913	Prad.g_01191
OG0001464	Praz.g_01769	Prad.g_01349
OG0001466	Praz.g_01628	Prad.g_01276
OG0001467	Praz.g_01533	Prad.g_01124
OG0001468	Praz.g_01480	Prad.g_01178
OG0001469	Praz.g_01449	Prad.g_00285
OG0001470	Praz.g_01310	Prad.g_00146
OG0001471	Praz.g_00079	Prad.g_01006
OG0001472	Praz.g_00084	Prad.g_01001
OG0001473	Praz.g_00087	Prad.g_00998
OG0001474	Praz.g_01211	Prad.g_00334
OG0001476	Praz.g_01044	Prad.g_00518
OG0001478	Praz.g_00235	Prad.g_00780
OG0001479	Praz.g_00757	Prad.g_01498
OG0001480	Praz.g_01622	Prad.g_00387
OG0001480	Praz.g_01937	Prad.g_00077
OG0001482	Praz.g_00677	Prad.g_01671
OG0001483	Praz.g_01199	Prad.g_00351
OG0001485	Praz.g_01450	Prad.g_00286
OG0001486	Praz.g_01441	Prad.g_00277
OG0001487	Praz.g_01377	Prad.g_00213
OG0001488	Praz.g_00075	Prad.g_01010
OG0001489	Praz.g_00076	Prad.g_01009
OG0001490	Praz.g_00077	Prad.g_01008
OG0001491	Praz.g_00083	Prad.g_01002
OG0001492	Praz.g_00110	Prad.g_00976
OG0001493	Praz.g_00061	Prad.g_00634
OG0001494	Praz.g_00738	Prad.g_01480
OG0001495	Praz.g_00892	Prad.g_01985
OG0001496	Praz.g_01186	Prad.g_00364
OG0001497	Praz.g_01094	Prad.g_00562
OG0001498	Praz.g_00339	Prad.g_00881
OG0001499	Praz.g_00317	Prad.g_00861
OG0001500	Praz.g_01389	Prad.g_00225
OG0001503	Praz.g_00532	Prad.g_01819
OG0001504	Praz.g_00771	Prad.g_00701
OG0001505	Praz.g_01577	Prad.g_01081
OG0001506	Praz.g_01574	Prad.g_01083
OG0001507	Praz.g_01536	Prad.g_01121
OG0001508	Praz.g_01483	Prad.g_01175
OG0001509	Praz.g_01479	Prad.g_01179
OG0001510	Praz.g_01448	Prad.g_00284
OG0001511	Praz.g_01439	Prad.g_00275
OG0001512	Praz.g_01438	Prad.g_00274
OG0001513	Praz.g_01437	Prad.g_00273
OG0001514	Praz.g_01436	Prad.g_00272
OG0001515	Praz.g_01435	Prad.g_00271
OG0001516	Praz.g_01434	Prad.g_00270
OG0001517	Praz.g_01433	Prad.g_00269
OG0001518	Praz.g_01432	Prad.g_00268
OG0001519	Praz.g_01431	Prad.g_00267
OG0001520	Praz.g_01430	Prad.g_00266
OG0001521	Praz.g_01429	Prad.g_00265
OG0001522	Praz.g_01428	Prad.g_00264
OG0001525	Praz.g_00102	Prad.g_00984
OG0001526	Praz.g_00010	Prad.g_01514
OG0001527	Praz.g_00939	Prad.g_00412
OG0001529	Praz.g_00243	Prad.g_00788
OG0001530	Praz.g_00887	Prad.g_00950
OG0001531	Praz.g_01328	Prad.g_00164
OG0001532	Praz.g_00074	Prad.g_01011
OG0001533	Praz.g_00093	Prad.g_00992
OG0001534	Praz.g_01233	Prad.g_00312
OG0001535	Praz.g_00785	Prad.g_00722
OG0001537	Praz.g_00336	Prad.g_00375
OG0001539	Praz.g_00421	Prad.g_01933
OG0001540	Praz.g_01869	Prad.g_00048
OG0001542	Praz.g_00057	Prad.g_00638
OG0001543	Praz.g_01276	Prad.g_01198
OG0001547	Praz.g_00399	Prad.g_01952
OG0001548	Praz.g_00770	Prad.g_00700
OG0001549	Praz.g_00932	Prad.g_00405
OG0001551	Praz.g_00059	Prad.g_00636
OG0001552	Praz.g_01209	Prad.g_00337
OG0001553	Praz.g_01194	Prad.g_00356
OG0001554	Praz.g_01193	Prad.g_00357
OG0001557	Praz.g_00934	Prad.g_00407
OG0001558	Praz.g_00923	Prad.g_00396
OG0001565	Praz.g_00486	Prad.g_01867
OG0001566	Praz.g_00664	Prad.g_01684
OG0001567	Praz.g_00806	Prad.g_00741
OG0001568	Praz.g_00783	Prad.g_00720
OG0001569	Praz.g_01871	Prad.g_00050
OG0001571	Praz.g_01859	Prad.g_00037
OG0001572	Praz.g_01653	Prad.g_01251
OG0001574	Praz.g_01565	Prad.g_01095
OG0001575	Praz.g_01544	Prad.g_01113
OG0001576	Praz.g_01316	Prad.g_00152
OG0001577	Praz.g_01311	Prad.g_00147
OG0001578	Praz.g_00091	Prad.g_00994
OG0001579	Praz.g_00092	Prad.g_00993
OG0001580	Praz.g_00094	Prad.g_00991
OG0001581	Praz.g_00097	Prad.g_00989
OG0001582	Praz.g_00103	Prad.g_00983
OG0001583	Praz.g_00062	Prad.g_00633
OG0001584	Praz.g_00052	Prad.g_00643
OG0001585	Praz.g_00039	Prad.g_00656
OG0001586	Praz.g_00029	Prad.g_01993
OG0001587	Praz.g_00026	Prad.g_01990
OG0001589	Praz.g_01214	Prad.g_00331
OG0001590	Praz.g_01142	Prad.g_00597
OG0001591	Praz.g_01140	Prad.g_00595
OG0001592	Praz.g_01061	Prad.g_00535
OG0001594	Praz.g_00958	Prad.g_00431
OG0001595	Praz.g_00956	Prad.g_00429
OG0001596	Praz.g_00955	Prad.g_00428
OG0001597	Praz.g_00945	Prad.g_00418
OG0001598	Praz.g_00186	Prad.g_01613
OG0001603	Praz.g_00688	Prad.g_01660
OG0001604	Praz.g_00812	Prad.g_00747
OG0001605	Praz.g_00772	Prad.g_00702
OG0001606	Praz.g_01860	Prad.g_00038
OG0001607	Praz.g_01624	Prad.g_01280
OG0001608	Praz.g_01566	Prad.g_01094
OG0001609	Praz.g_01446	Prad.g_00282
OG0001610	Praz.g_01421	Prad.g_00257
OG0001611	Praz.g_00016	Prad.g_01520
OG0001612	Praz.g_00015	Prad.g_01519
OG0001613	Praz.g_00014	Prad.g_01518
OG0001614	Praz.g_00013	Prad.g_01517
OG0001616	Praz.g_01162	Prad.g_01192
OG0001617	Praz.g_00902	Prad.g_00368
OG0001618	Praz.g_00864	Prad.g_00928
OG0001620	Praz.g_00342	Prad.g_01651
OG0001622	Praz.g_00807	Prad.g_00742
OG0001623	Praz.g_01629	Prad.g_01275
OG0001624	Praz.g_01582	Prad.g_01076
OG0001625	Praz.g_01217	Prad.g_00328
OG0001628	Praz.g_01150	Prad.g_00605
OG0001632	Praz.g_01555	Prad.g_01106
OG0001635	Praz.g_01934	Prad.g_01654
OG0001636	Praz.g_01655	Prad.g_01249
OG0001637	Praz.g_01442	Prad.g_00278
OG0001638	Praz.g_01235	Prad.g_01217
OG0001639	Praz.g_01221	Prad.g_00324
OG0001640	Praz.g_00931	Prad.g_00404
OG0001641	Praz.g_00915	Prad.g_00385
OG0001644	Praz.g_00696	Prad.g_01437
OG0001652	Praz.g_00540	Prad.g_01811
OG0001653	Praz.g_00809	Prad.g_00744
OG0001654	Praz.g_00776	Prad.g_00706
OG0001655	Praz.g_00775	Prad.g_00705
OG0001656	Praz.g_00773	Prad.g_00703
OG0001657	Praz.g_01862	Prad.g_00040
OG0001658	Praz.g_01608	Prad.g_01048
OG0001659	Praz.g_01573	Prad.g_01085
OG0001660	Praz.g_01572	Prad.g_01087
OG0001661	Praz.g_01543	Prad.g_01114
OG0001662	Praz.g_01537	Prad.g_01120
OG0001663	Praz.g_01535	Prad.g_01122
OG0001664	Praz.g_01507	Prad.g_01151
OG0001665	Praz.g_01455	Prad.g_00291
OG0001666	Praz.g_01444	Prad.g_00280
OG0001667	Praz.g_01443	Prad.g_00279
OG0001668	Praz.g_01396	Prad.g_00233
OG0001669	Praz.g_01315	Prad.g_00151
OG0001670	Praz.g_01312	Prad.g_00148
OG0001671	Praz.g_01307	Prad.g_00143
OG0001672	Praz.g_01289	Prad.g_01032
OG0001673	Praz.g_01288	Prad.g_01031
OG0001674	Praz.g_00078	Prad.g_01007
OG0001675	Praz.g_00081	Prad.g_01004
OG0001676	Praz.g_00099	Prad.g_00987
OG0001677	Praz.g_00100	Prad.g_00986
OG0001678	Praz.g_00106	Prad.g_00980
OG0001679	Praz.g_00111	Prad.g_00975
OG0001680	Praz.g_00113	Prad.g_00973
OG0001681	Praz.g_00041	Prad.g_00654
OG0001682	Praz.g_00036	Prad.g_00659
OG0001683	Praz.g_00033	Prad.g_00662
OG0001684	Praz.g_00017	Prad.g_01521
OG0001685	Praz.g_00707	Prad.g_01448
OG0001686	Praz.g_00699	Prad.g_01440
OG0001687	Praz.g_01238	Prad.g_01074
OG0001688	Praz.g_01202	Prad.g_00344
OG0001689	Praz.g_01196	Prad.g_00354
OG0001692	Praz.g_00959	Prad.g_00432
OG0001693	Praz.g_00952	Prad.g_00425
OG0001694	Praz.g_00949	Prad.g_00422
OG0001695	Praz.g_00943	Prad.g_00416
OG0001696	Praz.g_00935	Prad.g_00408
OG0001697	Praz.g_00933	Prad.g_00406
OG0001698	Praz.g_00897	Prad.g_01194
OG0001699	Praz.g_00872	Prad.g_00936
OG0001700	Praz.g_00146	Prad.g_01574
OG0001705	Praz.g_01832	Prad.g_00133
OG0001706	Praz.g_01623	Prad.g_01281
OG0001707	Praz.g_01579	Prad.g_01079
OG0001708	Praz.g_01559	Prad.g_01101
OG0001709	Praz.g_01542	Prad.g_01115
OG0001710	Praz.g_01314	Prad.g_00150
OG0001712	Praz.g_00049	Prad.g_01295, Prad.g_00646
OG0001713	Praz.g_00037	Prad.g_00658
OG0001714	Praz.g_00012	Prad.g_01516
OG0001715	Praz.g_01212	Prad.g_00333
OG0001717	Praz.g_01313	Prad.g_00149
OG0001727	Praz.g_01581	Prad.g_01077
OG0001728	Praz.g_01524	Prad.g_01133
OG0001729	Praz.g_01447	Prad.g_00283
OG0001730	Praz.g_00053	Prad.g_00642
OG0001731	Praz.g_01226, Praz.g_01243	Prad.g_00321
OG0001734	Praz.g_01090	Prad.g_00553
OG0001735	Praz.g_00927	Prad.g_00399
OG0001736	Praz.g_00907	Prad.g_00379
OG0001737	Praz.g_00787	Prad.g_00723
OG0001738	Praz.g_01609	Prad.g_01047
OG0001787	Praz.g_00407	Prad.g_01946
OG0001788	Praz.g_01267	Prad.g_00695
OG0001789	Praz.g_01804	Prad.g_00105
OG0001790	Praz.g_01562	Prad.g_01098
OG0001791	Praz.g_01529	Prad.g_01128
OG0001792	Praz.g_01247	Prad.g_01203
OG0001793	Praz.g_01218	Prad.g_00327
OG0001794	Praz.g_01216	Prad.g_00329
OG0001796	Praz.g_01067	Prad.g_00374
OG0001797	Praz.g_00908	Prad.g_00959
OG0001799	Praz.g_00030	Prad.g_00665
OG0001807	Praz.g_00797	Prad.g_00732
OG0001808	Praz.g_00780	Prad.g_00710
OG0001811	Praz.g_01541	Prad.g_01116
OG0001812	Praz.g_01540	Prad.g_01117
OG0001813	Praz.g_01539	Prad.g_01118
OG0001814	Praz.g_01538	Prad.g_01119
OG0001815	Praz.g_01445	Prad.g_00281
OG0001817	Praz.g_00050	Prad.g_00645
OG0001818	Praz.g_00047	Prad.g_00648
OG0001819	Praz.g_01220	Prad.g_00325
OG0001823	Praz.g_00941	Prad.g_00414
OG0001824	Praz.g_00916	Prad.g_00386
OG0001825	Praz.g_00904	Prad.g_00370
OG0001828	Praz.g_00912	Prad.g_00382
OG0001835	Praz.g_00345	Prad.g_01648
OG0001836	Praz.g_00774	Prad.g_00704
OG0001837	Praz.g_01918	Prad.g_00680
OG0001838	Praz.g_01225	Prad.g_00322
OG0001839	Praz.g_01213	Prad.g_00332
OG0001840	Praz.g_01210	Prad.g_00336
OG0001841	Praz.g_01192	Prad.g_00358
OG0001845	Praz.g_01020	Prad.g_00493
OG0001846	Praz.g_00957	Prad.g_00430
OG0001847	Praz.g_00910	Prad.g_00381
OG0001849	Praz.g_00028	Prad.g_01992
OG0001857	Praz.g_00765	Prad.g_00694
OG0001859	Praz.g_00044	Prad.g_00651
OG0001860	Praz.g_00043	Prad.g_00652
OG0001861	Praz.g_00034	Prad.g_00661
OG0001862	Praz.g_00888	Prad.g_00956
OG0001863	Praz.g_01250	Prad.g_01199
OG0001865	Praz.g_01219	Prad.g_00326
OG0001867	Praz.g_00403	Prad.g_01210
OG0001872	Praz.g_01917	Prad.g_00679
OG0001873	Praz.g_01920	Prad.g_00682
OG0001874	Praz.g_00779	Prad.g_00709
OG0001904	Praz.g_00909	Prad.g_00960
OG0001905	Praz.g_00784	Prad.g_00721
OG0001907	Praz.g_01919	Prad.g_00681
OG0001909	Praz.g_01923	Prad.g_00685
OG0001945	Praz.g_01922	Prad.g_00684
OG0001949	Praz.g_00789	Prad.g_00725
OG0001953	Praz.g_00031	Prad.g_00664
OG0001980	Praz.g_00781	Prad.g_00711
OG0001982	Praz.g_01234	Prad.g_00313
OG0001983	Praz.g_01230	Prad.g_00317
OG0001985	Praz.g_00805	Prad.g_00740
OG0002012	Praz.g_00889	Prad.g_00967
OG0002013	Praz.g_01928	Prad.g_00690
OG0002014	Praz.g_01914	Prad.g_00676
OG0002015	Praz.g_00890	Prad.g_00968
OG0002016	Praz.g_01228	Prad.g_00319
OG0002022	Praz.g_00937	Prad.g_00410
OG0002025	Praz.g_01257	Prad.g_01288
OG0002049	Praz.g_00891	Prad.g_00969
OG0002057	Praz.g_01916	Prad.g_00678
OG0002058	Praz.g_01924	Prad.g_00686
OG0002059	Praz.g_00778	Prad.g_00708
OG0002108	Praz.g_01930	Prad.g_00692
OG0002110	Praz.g_00051	Prad.g_00644
OG0002128	Praz.g_00898	Prad.g_00373
OG0002179	Praz.g_00777	Prad.g_01293, Prad.g_00707
OG0002182	Praz.g_01268	Prad.g_01206
