Orthogroup	Praz	Praa
OG0001149	Praz.g_00260	Praa.g_01778
OG0001150	Praz.g_00257	Praa.g_01781
OG0001151	Praz.g_00256	Praa.g_01782
OG0001152	Praz.g_00255	Praa.g_01783
OG0001153	Praz.g_00254	Praa.g_01784
OG0001154	Praz.g_00253	Praa.g_01785
OG0001155	Praz.g_00252	Praa.g_01786
OG0001156	Praz.g_00251	Praa.g_01787
OG0001157	Praz.g_00249	Praa.g_01789
OG0001158	Praz.g_00248	Praa.g_01790
OG0001159	Praz.g_00247	Praa.g_01791
OG0001160	Praz.g_00246	Praa.g_01792
OG0001161	Praz.g_00242	Praa.g_01796
OG0001162	Praz.g_00241	Praa.g_01797
OG0001163	Praz.g_00240	Praa.g_01798
OG0001164	Praz.g_00239	Praa.g_01799
OG0001165	Praz.g_00238	Praa.g_01800
OG0001166	Praz.g_00237	Praa.g_01801
OG0001167	Praz.g_00236	Praa.g_01802
OG0001168	Praz.g_00234	Praa.g_01804
OG0001169	Praz.g_00233	Praa.g_01805
OG0001170	Praz.g_00231	Praa.g_01807
OG0001171	Praz.g_00230	Praa.g_01808
OG0001172	Praz.g_00229	Praa.g_01809
OG0001173	Praz.g_00227	Praa.g_01811
OG0001174	Praz.g_00225	Praa.g_01813
OG0001175	Praz.g_00223	Praa.g_01815
OG0001176	Praz.g_00222	Praa.g_01816
OG0001177	Praz.g_00220	Praa.g_01818
OG0001178	Praz.g_00219	Praa.g_01819
OG0001179	Praz.g_00218	Praa.g_01820
OG0001180	Praz.g_00217	Praa.g_01821
OG0001181	Praz.g_00216	Praa.g_01822
OG0001182	Praz.g_00215	Praa.g_01823
OG0001183	Praz.g_00214	Praa.g_01824
OG0001184	Praz.g_00213	Praa.g_01825
OG0001185	Praz.g_00212	Praa.g_01826
OG0001186	Praz.g_00211	Praa.g_01827
OG0001187	Praz.g_00210	Praa.g_01828
OG0001188	Praz.g_00209	Praa.g_01829
OG0001189	Praz.g_00207	Praa.g_01830
OG0001190	Praz.g_00206	Praa.g_01831
OG0001191	Praz.g_00204	Praa.g_01833
OG0001192	Praz.g_00202	Praa.g_01835
OG0001193	Praz.g_00201	Praa.g_01836
OG0001194	Praz.g_00200	Praa.g_01837
OG0001195	Praz.g_00199	Praa.g_01838
OG0001196	Praz.g_00197	Praa.g_01840
OG0001197	Praz.g_00194	Praa.g_01843
OG0001198	Praz.g_00193	Praa.g_01844
OG0001199	Praz.g_00192	Praa.g_01845
OG0001200	Praz.g_00191	Praa.g_01846
OG0001201	Praz.g_00190	Praa.g_01847
OG0001202	Praz.g_00189	Praa.g_01848
OG0001203	Praz.g_00187	Praa.g_01850
OG0001204	Praz.g_00184	Praa.g_01853
OG0001205	Praz.g_00183	Praa.g_01854
OG0001206	Praz.g_00181	Praa.g_01856
OG0001207	Praz.g_00180	Praa.g_01857
OG0001208	Praz.g_00179	Praa.g_01858
OG0001209	Praz.g_00178	Praa.g_01859
OG0001210	Praz.g_00177	Praa.g_01860
OG0001211	Praz.g_00176	Praa.g_01861
OG0001212	Praz.g_00175	Praa.g_01862
OG0001213	Praz.g_00174	Praa.g_01863
OG0001214	Praz.g_00173	Praa.g_01864
OG0001215	Praz.g_00172	Praa.g_01865
OG0001216	Praz.g_00171	Praa.g_01866
OG0001217	Praz.g_00170	Praa.g_01867
OG0001218	Praz.g_00169	Praa.g_01868
OG0001219	Praz.g_00168	Praa.g_01869
OG0001220	Praz.g_00167	Praa.g_01870
OG0001221	Praz.g_00166	Praa.g_01871
OG0001222	Praz.g_00164	Praa.g_01873
OG0001223	Praz.g_00162	Praa.g_01875
OG0001224	Praz.g_00161	Praa.g_01876
OG0001225	Praz.g_00159	Praa.g_01878
OG0001226	Praz.g_00158	Praa.g_01879
OG0001227	Praz.g_00157	Praa.g_01880
OG0001228	Praz.g_00156	Praa.g_01881
OG0001229	Praz.g_00155	Praa.g_01882
OG0001230	Praz.g_00154	Praa.g_01883
OG0001231	Praz.g_00153	Praa.g_01884
OG0001232	Praz.g_00151	Praa.g_01886
OG0001233	Praz.g_00150	Praa.g_01887
OG0001234	Praz.g_00149	Praa.g_01888
OG0001235	Praz.g_00148	Praa.g_01889
OG0001236	Praz.g_00147	Praa.g_01890
OG0001237	Praz.g_00144	Praa.g_01892
OG0001238	Praz.g_00143	Praa.g_01893
OG0001239	Praz.g_00140	Praa.g_01896
OG0001240	Praz.g_00139	Praa.g_01897
OG0001241	Praz.g_00138	Praa.g_01898
OG0001242	Praz.g_00137	Praa.g_01899
OG0001243	Praz.g_00136	Praa.g_01900
OG0001244	Praz.g_00135	Praa.g_01901
OG0001245	Praz.g_00134	Praa.g_01902
OG0001246	Praz.g_00133	Praa.g_01903
OG0001247	Praz.g_00132	Praa.g_01904
OG0001248	Praz.g_00131	Praa.g_01905
OG0001249	Praz.g_00130	Praa.g_01906
OG0001250	Praz.g_00129	Praa.g_01907
OG0001251	Praz.g_00128	Praa.g_01908
OG0001252	Praz.g_00127	Praa.g_01909
OG0001253	Praz.g_00126	Praa.g_01910
OG0001254	Praz.g_00124	Praa.g_01912
OG0001255	Praz.g_00123	Praa.g_01913
OG0001256	Praz.g_00121	Praa.g_01915
OG0001257	Praz.g_00120	Praa.g_01916
OG0001258	Praz.g_00119	Praa.g_01917
OG0001259	Praz.g_00117	Praa.g_01919
OG0001260	Praz.g_00357	Praa.g_01920
OG0001261	Praz.g_00358	Praa.g_01921
OG0001262	Praz.g_00359	Praa.g_01922
OG0001263	Praz.g_00360	Praa.g_01923
OG0001264	Praz.g_00361	Praa.g_01924
OG0001265	Praz.g_00362	Praa.g_01925
OG0001266	Praz.g_00363	Praa.g_01926
OG0001267	Praz.g_00364	Praa.g_01927
OG0001268	Praz.g_00365	Praa.g_01928
OG0001269	Praz.g_00452	Praa.g_00092
OG0001270	Praz.g_00498	Praa.g_00138
OG0001271	Praz.g_00510	Praa.g_00150
OG0001272	Praz.g_00639	Praa.g_00281
OG0001273	Praz.g_00690	Praa.g_00333
OG0001274	Praz.g_01846	Praa.g_00482
OG0001275	Praz.g_01830	Praa.g_00498
OG0001276	Praz.g_01740	Praa.g_00590
OG0001277	Praz.g_01568	Praa.g_00750
OG0001278	Praz.g_01461	Praa.g_00855
OG0001279	Praz.g_01409	Praa.g_00906
OG0001280	Praz.g_01301	Praa.g_01015
OG0001281	Praz.g_00090	Praa.g_01064
OG0001282	Praz.g_00107	Praa.g_01082
OG0001283	Praz.g_00112	Praa.g_01087
OG0001284	Praz.g_00058	Praa.g_01097
OG0001285	Praz.g_00008	Praa.g_01144
OG0001286	Praz.g_00758	Praa.g_01157
OG0001287	Praz.g_01095	Praa.g_01396
OG0001288	Praz.g_01001	Praa.g_01516
OG0001289	Praz.g_00990	Praa.g_01527
OG0001290	Praz.g_00948	Praa.g_01570
OG0001291	Praz.g_00947	Praa.g_01571
OG0001292	Praz.g_00942	Praa.g_01576
OG0001293	Praz.g_00925	Praa.g_01593
OG0001294	Praz.g_00914	Praa.g_01605
OG0001295	Praz.g_00903	Praa.g_01618
OG0001296	Praz.g_00885	Praa.g_01627
OG0001297	Praz.g_00881	Praa.g_01631
OG0001298	Praz.g_00878	Praa.g_01634
OG0001299	Praz.g_00332	Praa.g_01702
OG0001300	Praz.g_00307	Praa.g_01727
OG0001301	Praz.g_00224	Praa.g_01814
OG0001302	Praz.g_00195	Praa.g_01842
OG0001303	Praz.g_00163	Praa.g_01874
OG0001304	Praz.g_00118	Praa.g_01918
OG0001307	Praz.g_00395	Praa.g_00030
OG0001308	Praz.g_00431	Praa.g_00071
OG0001309	Praz.g_00434	Praa.g_00074
OG0001310	Praz.g_00436	Praa.g_00076
OG0001311	Praz.g_00453	Praa.g_00093
OG0001312	Praz.g_00479	Praa.g_00119
OG0001313	Praz.g_00485	Praa.g_00125
OG0001314	Praz.g_00559	Praa.g_00199
OG0001315	Praz.g_00603	Praa.g_00243
OG0001316	Praz.g_00612	Praa.g_00252
OG0001317	Praz.g_00801	Praa.g_00372
OG0001318	Praz.g_01693	Praa.g_00637
OG0001319	Praz.g_01560	Praa.g_00758
OG0001320	Praz.g_01285	Praa.g_01030
OG0001321	Praz.g_01280	Praa.g_01035
OG0001322	Praz.g_00098	Praa.g_01072
OG0001323	Praz.g_00046	Praa.g_01109
OG0001324	Praz.g_00042	Praa.g_01113
OG0001325	Praz.g_00035	Praa.g_01120
OG0001326	Praz.g_00726	Praa.g_01187
OG0001327	Praz.g_01155	Praa.g_01350
OG0001328	Praz.g_00944	Praa.g_01574
OG0001329	Praz.g_00854	Praa.g_01658
OG0001330	Praz.g_00820	Praa.g_01694
OG0001331	Praz.g_00228	Praa.g_01810
OG0001332	Praz.g_00501	Praa.g_00141
OG0001333	Praz.g_00598	Praa.g_00238
OG0001334	Praz.g_01861	Praa.g_00467
OG0001335	Praz.g_00082	Praa.g_01055
OG0001336	Praz.g_00101	Praa.g_01075
OG0001337	Praz.g_00115	Praa.g_01090
OG0001338	Praz.g_01206	Praa.g_01289
OG0001339	Praz.g_01175	Praa.g_01323
OG0001340	Praz.g_01119	Praa.g_01386
OG0001341	Praz.g_00951	Praa.g_01567
OG0001342	Praz.g_00940	Praa.g_01578
OG0001343	Praz.g_00880	Praa.g_01632
OG0001345	Praz.g_00259	Praa.g_01779
OG0001346	Praz.g_00203	Praa.g_01834
OG0001347	Praz.g_00165	Praa.g_01872
OG0001349	Praz.g_00478	Praa.g_00118
OG0001350	Praz.g_00504	Praa.g_00144
OG0001351	Praz.g_00563	Praa.g_00203
OG0001352	Praz.g_00608	Praa.g_00248
OG0001353	Praz.g_00620	Praa.g_00261
OG0001354	Praz.g_00638	Praa.g_00280
OG0001355	Praz.g_00341	Praa.g_00339
OG0001356	Praz.g_00796	Praa.g_00377
OG0001357	Praz.g_01894	Praa.g_00434
OG0001358	Praz.g_01856	Praa.g_00472
OG0001359	Praz.g_01842	Praa.g_00486
OG0001360	Praz.g_01819	Praa.g_00509
OG0001361	Praz.g_01814	Praa.g_00514
OG0001362	Praz.g_01752	Praa.g_00577
OG0001363	Praz.g_01627	Praa.g_00703
OG0001364	Praz.g_01528	Praa.g_00786
OG0001365	Praz.g_01471	Praa.g_00845
OG0001366	Praz.g_01426	Praa.g_00890
OG0001367	Praz.g_01322	Praa.g_00992
OG0001368	Praz.g_01302	Praa.g_01014
OG0001369	Praz.g_00021	Praa.g_01131
OG0001370	Praz.g_00020	Praa.g_01132
OG0001371	Praz.g_00704	Praa.g_01209
OG0001372	Praz.g_01236	Praa.g_01257
OG0001373	Praz.g_00971	Praa.g_01547
OG0001374	Praz.g_00337	Praa.g_01698, Praa.g_01611
OG0001375	Praz.g_00840	Praa.g_01673
OG0001376	Praz.g_00318	Praa.g_01716
OG0001377	Praz.g_00196	Praa.g_01841
OG0001379	Praz.g_00427	Praa.g_00067
OG0001380	Praz.g_00428	Praa.g_00068
OG0001381	Praz.g_00447	Praa.g_00087
OG0001382	Praz.g_00495	Praa.g_00135
OG0001383	Praz.g_00594	Praa.g_00234
OG0001384	Praz.g_00616	Praa.g_00256
OG0001385	Praz.g_00631	Praa.g_00272
OG0001386	Praz.g_00813	Praa.g_00361
OG0001389	Praz.g_01874	Praa.g_00453
OG0001390	Praz.g_01868	Praa.g_00460
OG0001391	Praz.g_01824	Praa.g_00504
OG0001392	Praz.g_01817	Praa.g_00511
OG0001393	Praz.g_01809	Praa.g_00519
OG0001394	Praz.g_01664	Praa.g_00666
OG0001395	Praz.g_01656	Praa.g_00674
OG0001396	Praz.g_01654	Praa.g_00676
OG0001397	Praz.g_01648	Praa.g_00682
OG0001398	Praz.g_01602	Praa.g_00716
OG0001399	Praz.g_01526	Praa.g_00788
OG0001400	Praz.g_01427	Praa.g_00889
OG0001401	Praz.g_01425	Praa.g_00891
OG0001402	Praz.g_01403	Praa.g_00912
OG0001403	Praz.g_01400	Praa.g_00915
OG0001404	Praz.g_01318	Praa.g_00996
OG0001405	Praz.g_01291	Praa.g_01024
OG0001406	Praz.g_00070	Praa.g_01043
OG0001407	Praz.g_00080	Praa.g_01053
OG0001408	Praz.g_00088	Praa.g_01062
OG0001409	Praz.g_00095	Praa.g_01069
OG0001410	Praz.g_00006	Praa.g_01146
OG0001411	Praz.g_01203	Praa.g_01292
OG0001412	Praz.g_01179	Praa.g_01319
OG0001413	Praz.g_01148	Praa.g_01357
OG0001414	Praz.g_01138	Praa.g_01367
OG0001415	Praz.g_01002	Praa.g_01515
OG0001416	Praz.g_00999	Praa.g_01518
OG0001417	Praz.g_00950	Praa.g_01568
OG0001418	Praz.g_00936	Praa.g_01581
OG0001419	Praz.g_00911	Praa.g_01607
OG0001424	Praz.g_00422	Praa.g_00062
OG0001425	Praz.g_00683	Praa.g_00326
OG0001426	Praz.g_00811	Praa.g_00363
OG0001427	Praz.g_01807	Praa.g_00521
OG0001428	Praz.g_01570	Praa.g_00748
OG0001429	Praz.g_01557	Praa.g_00761
OG0001430	Praz.g_01522	Praa.g_00792
OG0001431	Praz.g_01423	Praa.g_00893
OG0001432	Praz.g_01419	Praa.g_00897
OG0001433	Praz.g_00085	Praa.g_01058
OG0001434	Praz.g_00019	Praa.g_01133
OG0001435	Praz.g_01938	Praa.g_01223
OG0001436	Praz.g_00930	Praa.g_01587
OG0001438	Praz.g_00122	Praa.g_01914
OG0001440	Praz.g_00802	Praa.g_00371
OG0001441	Praz.g_01340	Praa.g_00974
OG0001442	Praz.g_01309	Praa.g_01007
OG0001443	Praz.g_00086	Praa.g_01060
OG0001444	Praz.g_00089	Praa.g_01063
OG0001445	Praz.g_00938	Praa.g_01580
OG0001448	Praz.g_01710	Praa.g_00620
OG0001449	Praz.g_00055	Praa.g_01100
OG0001450	Praz.g_00032	Praa.g_01123
OG0001451	Praz.g_00009	Praa.g_01143
OG0001452	Praz.g_00735	Praa.g_01178
OG0001453	Praz.g_01248	Praa.g_01246
OG0001454	Praz.g_01246	Praa.g_01248
OG0001455	Praz.g_01245	Praa.g_01249
OG0001456	Praz.g_00917	Praa.g_01601
OG0001457	Praz.g_01060	Praa.g_01624, Praa.g_01794
OG0001460	Praz.g_00808	Praa.g_00366
OG0001461	Praz.g_00798	Praa.g_00375
OG0001462	Praz.g_00782	Praa.g_00387
OG0001463	Praz.g_01913	Praa.g_00410
OG0001464	Praz.g_01769	Praa.g_00560
OG0001466	Praz.g_01628	Praa.g_00702
OG0001467	Praz.g_01533	Praa.g_00781
OG0001468	Praz.g_01480	Praa.g_00836
OG0001469	Praz.g_01449	Praa.g_00867
OG0001470	Praz.g_01310	Praa.g_01006
OG0001471	Praz.g_00079	Praa.g_01052
OG0001472	Praz.g_00084	Praa.g_01057
OG0001473	Praz.g_00087	Praa.g_01061
OG0001474	Praz.g_01211	Praa.g_01284
OG0001476	Praz.g_01044	Praa.g_01473
OG0001478	Praz.g_00235	Praa.g_01803
OG0001482	Praz.g_00677	Praa.g_00320
OG0001483	Praz.g_01199	Praa.g_01299
OG0001484	Praz.g_01909	Praa.g_00416
OG0001485	Praz.g_01450	Praa.g_00866
OG0001486	Praz.g_01441	Praa.g_00875
OG0001487	Praz.g_01377	Praa.g_00937
OG0001488	Praz.g_00075	Praa.g_01048
OG0001489	Praz.g_00076	Praa.g_01049
OG0001490	Praz.g_00077	Praa.g_01050
OG0001491	Praz.g_00083	Praa.g_01056
OG0001492	Praz.g_00110	Praa.g_01085
OG0001493	Praz.g_00061	Praa.g_01094
OG0001494	Praz.g_00738	Praa.g_01175
OG0001495	Praz.g_00892	Praa.g_01237
OG0001496	Praz.g_01186	Praa.g_01312
OG0001497	Praz.g_01094	Praa.g_01397
OG0001498	Praz.g_00339	Praa.g_01696
OG0001499	Praz.g_00317	Praa.g_01717
OG0001503	Praz.g_00532	Praa.g_00172
OG0001504	Praz.g_00771	Praa.g_00394
OG0001505	Praz.g_01577	Praa.g_00741
OG0001506	Praz.g_01574	Praa.g_00743
OG0001507	Praz.g_01536	Praa.g_00778
OG0001508	Praz.g_01483	Praa.g_00833
OG0001509	Praz.g_01479	Praa.g_00837
OG0001510	Praz.g_01448	Praa.g_00868
OG0001511	Praz.g_01439	Praa.g_00877
OG0001512	Praz.g_01438	Praa.g_00878
OG0001513	Praz.g_01437	Praa.g_00879
OG0001514	Praz.g_01436	Praa.g_00880
OG0001515	Praz.g_01435	Praa.g_00881
OG0001516	Praz.g_01434	Praa.g_00882
OG0001517	Praz.g_01433	Praa.g_00883
OG0001518	Praz.g_01432	Praa.g_00884
OG0001519	Praz.g_01431	Praa.g_00885
OG0001520	Praz.g_01430	Praa.g_00886
OG0001521	Praz.g_01429	Praa.g_00887
OG0001522	Praz.g_01428	Praa.g_00888
OG0001525	Praz.g_00102	Praa.g_01077
OG0001526	Praz.g_00010	Praa.g_01142
OG0001527	Praz.g_00939	Praa.g_01579
OG0001529	Praz.g_00243	Praa.g_01795
OG0001531	Praz.g_01328	Praa.g_00986
OG0001532	Praz.g_00074	Praa.g_01047
OG0001533	Praz.g_00093	Praa.g_01067
OG0001534	Praz.g_01233	Praa.g_01260
OG0001539	Praz.g_00421	Praa.g_00061
OG0001540	Praz.g_01869	Praa.g_00458
OG0001542	Praz.g_00057	Praa.g_01098
OG0001543	Praz.g_01231	Praa.g_01263
OG0001547	Praz.g_00399	Praa.g_00034
OG0001548	Praz.g_00770	Praa.g_00395
OG0001549	Praz.g_00932	Praa.g_01585
OG0001550	Praz.g_01453	Praa.g_00863
OG0001551	Praz.g_00059	Praa.g_01096
OG0001552	Praz.g_01209	Praa.g_01286
OG0001553	Praz.g_01194	Praa.g_01304
OG0001554	Praz.g_01193	Praa.g_01305
OG0001555	Praz.g_01106	Praa.g_01411
OG0001556	Praz.g_01085	Praa.g_01436
OG0001557	Praz.g_00934	Praa.g_01583
OG0001558	Praz.g_00923	Praa.g_01594
OG0001565	Praz.g_00486	Praa.g_00126
OG0001566	Praz.g_00664	Praa.g_00307
OG0001567	Praz.g_00806	Praa.g_00368
OG0001568	Praz.g_00783	Praa.g_00386
OG0001569	Praz.g_01871	Praa.g_00456
OG0001571	Praz.g_01859	Praa.g_00469
OG0001572	Praz.g_01653	Praa.g_00677
OG0001574	Praz.g_01565	Praa.g_00753
OG0001575	Praz.g_01544	Praa.g_00770
OG0001576	Praz.g_01316	Praa.g_01001
OG0001577	Praz.g_01311	Praa.g_01005
OG0001578	Praz.g_00091	Praa.g_01065
OG0001579	Praz.g_00092	Praa.g_01066
OG0001580	Praz.g_00094	Praa.g_01068
OG0001581	Praz.g_00097	Praa.g_01071
OG0001582	Praz.g_00103	Praa.g_01078
OG0001583	Praz.g_00062	Praa.g_01093
OG0001584	Praz.g_00052	Praa.g_01103
OG0001585	Praz.g_00039	Praa.g_01116
OG0001586	Praz.g_00029	Praa.g_01124
OG0001587	Praz.g_00026	Praa.g_01126
OG0001589	Praz.g_01214	Praa.g_01281
OG0001590	Praz.g_01142	Praa.g_01363
OG0001591	Praz.g_01140	Praa.g_01365
OG0001592	Praz.g_01061	Praa.g_01398
OG0001593	Praz.g_01082	Praa.g_01438
OG0001594	Praz.g_00958	Praa.g_01560
OG0001595	Praz.g_00956	Praa.g_01562
OG0001596	Praz.g_00955	Praa.g_01563
OG0001597	Praz.g_00945	Praa.g_01573
OG0001598	Praz.g_00186	Praa.g_01851
OG0001603	Praz.g_00688	Praa.g_00331
OG0001604	Praz.g_00812	Praa.g_00362
OG0001605	Praz.g_00772	Praa.g_00393
OG0001606	Praz.g_01860	Praa.g_00468
OG0001607	Praz.g_01624	Praa.g_00706
OG0001608	Praz.g_01566	Praa.g_00752
OG0001609	Praz.g_01446	Praa.g_00870
OG0001610	Praz.g_01421	Praa.g_00894
OG0001611	Praz.g_00016	Praa.g_01136
OG0001612	Praz.g_00015	Praa.g_01137
OG0001613	Praz.g_00014	Praa.g_01138
OG0001614	Praz.g_00013	Praa.g_01139
OG0001616	Praz.g_01162	Praa.g_01343
OG0001617	Praz.g_00902	Praa.g_01619
OG0001618	Praz.g_00864	Praa.g_01648
OG0001622	Praz.g_00807	Praa.g_00367
OG0001623	Praz.g_01629	Praa.g_00701
OG0001624	Praz.g_01582	Praa.g_00736
OG0001625	Praz.g_01217	Praa.g_01278
OG0001626	Praz.g_01165	Praa.g_01333
OG0001627	Praz.g_01163	Praa.g_01341
OG0001628	Praz.g_01150	Praa.g_01355
OG0001630	Praz.g_01105	Praa.g_01450
OG0001635	Praz.g_01934	Praa.g_00337
OG0001636	Praz.g_01655	Praa.g_00675
OG0001637	Praz.g_01442	Praa.g_00874
OG0001638	Praz.g_01235	Praa.g_01258
OG0001639	Praz.g_01221	Praa.g_01274
OG0001640	Praz.g_00931	Praa.g_01586
OG0001641	Praz.g_00915	Praa.g_01604
OG0001651	Praz.g_00420	Praa.g_00060
OG0001652	Praz.g_00540	Praa.g_00180
OG0001653	Praz.g_00809	Praa.g_00365
OG0001654	Praz.g_00776	Praa.g_00389
OG0001655	Praz.g_00775	Praa.g_00390
OG0001656	Praz.g_00773	Praa.g_00392
OG0001657	Praz.g_01862	Praa.g_00466
OG0001658	Praz.g_01608	Praa.g_00710
OG0001659	Praz.g_01573	Praa.g_00745
OG0001660	Praz.g_01572	Praa.g_00746
OG0001661	Praz.g_01543	Praa.g_00771
OG0001662	Praz.g_01537	Praa.g_00777
OG0001663	Praz.g_01535	Praa.g_00779
OG0001664	Praz.g_01507	Praa.g_00808
OG0001665	Praz.g_01455	Praa.g_00861
OG0001666	Praz.g_01444	Praa.g_00872
OG0001667	Praz.g_01443	Praa.g_00873
OG0001668	Praz.g_01396	Praa.g_00919
OG0001669	Praz.g_01315	Praa.g_01002
OG0001670	Praz.g_01312	Praa.g_01004
OG0001671	Praz.g_01307	Praa.g_01009
OG0001672	Praz.g_01289	Praa.g_01026
OG0001673	Praz.g_01288	Praa.g_01027
OG0001674	Praz.g_00078	Praa.g_01051
OG0001675	Praz.g_00081	Praa.g_01054
OG0001676	Praz.g_00099	Praa.g_01073
OG0001677	Praz.g_00100	Praa.g_01074
OG0001678	Praz.g_00106	Praa.g_01081
OG0001679	Praz.g_00111	Praa.g_01086
OG0001680	Praz.g_00113	Praa.g_01088
OG0001681	Praz.g_00041	Praa.g_01114
OG0001682	Praz.g_00036	Praa.g_01119
OG0001683	Praz.g_00033	Praa.g_01122
OG0001684	Praz.g_00017	Praa.g_01135
OG0001685	Praz.g_00707	Praa.g_01206
OG0001686	Praz.g_00699	Praa.g_01214
OG0001687	Praz.g_01238	Praa.g_01253
OG0001688	Praz.g_01202	Praa.g_01293
OG0001689	Praz.g_01196	Praa.g_01302
OG0001692	Praz.g_00959	Praa.g_01559
OG0001693	Praz.g_00952	Praa.g_01566
OG0001694	Praz.g_00949	Praa.g_01569
OG0001695	Praz.g_00943	Praa.g_01575
OG0001696	Praz.g_00935	Praa.g_01582
OG0001697	Praz.g_00933	Praa.g_01584
OG0001698	Praz.g_00897	Praa.g_01622
OG0001699	Praz.g_00872	Praa.g_01640
OG0001700	Praz.g_00146	Praa.g_01891
OG0001705	Praz.g_01832	Praa.g_00496
OG0001706	Praz.g_01623	Praa.g_00707
OG0001707	Praz.g_01579	Praa.g_00739
OG0001708	Praz.g_01559	Praa.g_00759
OG0001709	Praz.g_01542	Praa.g_00772
OG0001710	Praz.g_01314	Praa.g_01003
OG0001711	Praz.g_00073	Praa.g_01046
OG0001712	Praz.g_00049	Praa.g_01106
OG0001713	Praz.g_00037	Praa.g_01118
OG0001714	Praz.g_00012	Praa.g_01140
OG0001715	Praz.g_01212	Praa.g_01283
OG0001727	Praz.g_01581	Praa.g_00737
OG0001728	Praz.g_01524	Praa.g_00790
OG0001729	Praz.g_01447	Praa.g_00869
OG0001730	Praz.g_00053	Praa.g_01102
OG0001731	Praz.g_01226, Praz.g_01243	Praa.g_01269
OG0001732	Praz.g_01195	Praa.g_01303
OG0001734	Praz.g_01090	Praa.g_01448
OG0001735	Praz.g_00927	Praa.g_01591
OG0001736	Praz.g_00907	Praa.g_01615
OG0001787	Praz.g_00407	Praa.g_00041
OG0001788	Praz.g_01267	Praa.g_00401
OG0001789	Praz.g_01804	Praa.g_00524
OG0001790	Praz.g_01562	Praa.g_00756
OG0001791	Praz.g_01529	Praa.g_00785
OG0001792	Praz.g_01247	Praa.g_01247
OG0001793	Praz.g_01218	Praa.g_01277
OG0001794	Praz.g_01216	Praa.g_01279
OG0001796	Praz.g_01067	Praa.g_01443
OG0001797	Praz.g_00908	Praa.g_01613
OG0001807	Praz.g_00797	Praa.g_00376
OG0001808	Praz.g_00780	Praa.g_00388
OG0001811	Praz.g_01541	Praa.g_00773
OG0001812	Praz.g_01540	Praa.g_00774
OG0001813	Praz.g_01539	Praa.g_00775
OG0001814	Praz.g_01538	Praa.g_00776
OG0001815	Praz.g_01445	Praa.g_00871
OG0001817	Praz.g_00050	Praa.g_01105
OG0001818	Praz.g_00047	Praa.g_01108
OG0001819	Praz.g_01220	Praa.g_01275
OG0001823	Praz.g_00941	Praa.g_01577
OG0001824	Praz.g_00916	Praa.g_01602
OG0001825	Praz.g_00904	Praa.g_01617
OG0001835	Praz.g_00345	Praa.g_00342
OG0001836	Praz.g_00774	Praa.g_00391
OG0001837	Praz.g_01918	Praa.g_01265
OG0001838	Praz.g_01225	Praa.g_01270
OG0001839	Praz.g_01213	Praa.g_01282
OG0001840	Praz.g_01210	Praa.g_01285
OG0001841	Praz.g_01192	Praa.g_01306
OG0001844	Praz.g_01109	Praa.g_01412
OG0001845	Praz.g_01020	Praa.g_01497
OG0001846	Praz.g_00957	Praa.g_01561
OG0001847	Praz.g_00910	Praa.g_01610
OG0001857	Praz.g_00765	Praa.g_00403
OG0001858	Praz.g_01901	Praa.g_00428
OG0001859	Praz.g_00044	Praa.g_01111
OG0001860	Praz.g_00043	Praa.g_01112
OG0001861	Praz.g_00034	Praa.g_01121
OG0001862	Praz.g_00888	Praa.g_01240
OG0001863	Praz.g_01250	Praa.g_01250
OG0001864	Praz.g_01223	Praa.g_01272
OG0001865	Praz.g_01219	Praa.g_01276
OG0001866	Praz.g_01084	Praa.g_01439
OG0001904	Praz.g_00909	Praa.g_01612
OG0001943	Praz.g_01910	Praa.g_00415
OG0001945	Praz.g_01922	Praa.g_01232
OG0001947	Praz.g_00905	Praa.g_01616
OG0001980	Praz.g_00781	Praa.g_01234
OG0001982	Praz.g_01234	Praa.g_01259
OG0001983	Praz.g_01230	Praa.g_01264
OG0002012	Praz.g_00889	Praa.g_00402
OG0002013	Praz.g_01928	Praa.g_00406
OG0002014	Praz.g_01914	Praa.g_00408
OG0002015	Praz.g_00890	Praa.g_01239
OG0002016	Praz.g_01228	Praa.g_01267
OG0002017	Praz.g_01224	Praa.g_01271
OG0002049	Praz.g_00891	Praa.g_01238
OG0002108	Praz.g_01930	Praa.g_00404
OG0002110	Praz.g_00051	Praa.g_01104
OG0002116	Praz.g_00182	Praa.g_01855
OG0002169	Praz.g_00899	Praa.g_01621
OG0002226	Praz.g_01915	Praa.g_00407
OG0002480	Praz.g_01929	Praa.g_00405
OG0002489	Praz.g_01274	Praa.g_01228
OG0002490	Praz.g_01273	Praa.g_01229
OG0002491	Praz.g_01272	Praa.g_01230
OG0002493	Praz.g_01229	Praa.g_01266
OG0002494	Praz.g_01111	Praa.g_01400
