Orthogroup	Praz	Prap
OG0001178	Praz.g_00219	Prap.g_01594
OG0001179	Praz.g_00218	Prap.g_01593
OG0001180	Praz.g_00217	Prap.g_01592
OG0001181	Praz.g_00216	Prap.g_01591
OG0001182	Praz.g_00215	Prap.g_01590
OG0001183	Praz.g_00214	Prap.g_01589
OG0001184	Praz.g_00213	Prap.g_01588
OG0001185	Praz.g_00212	Prap.g_01587
OG0001186	Praz.g_00211	Prap.g_01585
OG0001187	Praz.g_00210	Prap.g_01584
OG0001188	Praz.g_00209	Prap.g_01583
OG0001189	Praz.g_00207	Prap.g_01582
OG0001190	Praz.g_00206	Prap.g_01581
OG0001191	Praz.g_00204	Prap.g_01579
OG0001192	Praz.g_00202	Prap.g_01577
OG0001193	Praz.g_00201	Prap.g_01576
OG0001194	Praz.g_00200	Prap.g_01575
OG0001195	Praz.g_00199	Prap.g_01573
OG0001196	Praz.g_00197	Prap.g_01571
OG0001197	Praz.g_00194	Prap.g_01568
OG0001198	Praz.g_00193	Prap.g_01567
OG0001199	Praz.g_00192	Prap.g_01566
OG0001200	Praz.g_00191	Prap.g_01565
OG0001201	Praz.g_00190	Prap.g_01564
OG0001202	Praz.g_00189	Prap.g_01563
OG0001203	Praz.g_00187	Prap.g_01561
OG0001204	Praz.g_00184	Prap.g_01559
OG0001205	Praz.g_00183	Prap.g_01558
OG0001206	Praz.g_00181	Prap.g_01557
OG0001207	Praz.g_00180	Prap.g_01556
OG0001208	Praz.g_00179	Prap.g_01555
OG0001209	Praz.g_00178	Prap.g_01554
OG0001210	Praz.g_00177	Prap.g_01553
OG0001211	Praz.g_00176	Prap.g_01552
OG0001212	Praz.g_00175	Prap.g_01551
OG0001213	Praz.g_00174	Prap.g_01550
OG0001214	Praz.g_00173	Prap.g_01549
OG0001215	Praz.g_00172	Prap.g_01548
OG0001216	Praz.g_00171	Prap.g_01547
OG0001217	Praz.g_00170	Prap.g_01546
OG0001218	Praz.g_00169	Prap.g_01545
OG0001219	Praz.g_00168	Prap.g_01544
OG0001220	Praz.g_00167	Prap.g_01543
OG0001221	Praz.g_00166	Prap.g_01542
OG0001222	Praz.g_00164	Prap.g_01541
OG0001223	Praz.g_00162	Prap.g_01539
OG0001224	Praz.g_00161	Prap.g_01537
OG0001225	Praz.g_00159	Prap.g_01535
OG0001226	Praz.g_00158	Prap.g_01534
OG0001227	Praz.g_00157	Prap.g_01533
OG0001228	Praz.g_00156	Prap.g_01532
OG0001229	Praz.g_00155	Prap.g_01531
OG0001230	Praz.g_00154	Prap.g_01530
OG0001231	Praz.g_00153	Prap.g_01529
OG0001232	Praz.g_00151	Prap.g_01527
OG0001233	Praz.g_00150	Prap.g_01526
OG0001234	Praz.g_00149	Prap.g_01525
OG0001235	Praz.g_00148	Prap.g_01524
OG0001236	Praz.g_00147	Prap.g_01523
OG0001237	Praz.g_00144	Prap.g_01520
OG0001238	Praz.g_00143	Prap.g_01519
OG0001239	Praz.g_00140	Prap.g_01515
OG0001240	Praz.g_00139	Prap.g_01514
OG0001241	Praz.g_00138	Prap.g_01513
OG0001242	Praz.g_00137	Prap.g_01511
OG0001243	Praz.g_00136	Prap.g_01510
OG0001244	Praz.g_00135	Prap.g_01509
OG0001245	Praz.g_00134	Prap.g_01508
OG0001246	Praz.g_00133	Prap.g_01507
OG0001247	Praz.g_00132	Prap.g_01506
OG0001248	Praz.g_00131	Prap.g_01505
OG0001249	Praz.g_00130	Prap.g_01504
OG0001250	Praz.g_00129	Prap.g_01501
OG0001251	Praz.g_00128	Prap.g_01500
OG0001252	Praz.g_00127	Prap.g_01499
OG0001253	Praz.g_00126	Prap.g_01498
OG0001254	Praz.g_00124	Prap.g_01496
OG0001255	Praz.g_00123	Prap.g_01495
OG0001256	Praz.g_00121	Prap.g_01492
OG0001257	Praz.g_00120	Prap.g_01491
OG0001258	Praz.g_00119	Prap.g_01490
OG0001259	Praz.g_00117	Prap.g_01874
OG0001260	Praz.g_00357	Prap.g_01873
OG0001261	Praz.g_00358	Prap.g_01872
OG0001262	Praz.g_00359	Prap.g_01871
OG0001263	Praz.g_00360	Prap.g_01870
OG0001264	Praz.g_00361	Prap.g_01869
OG0001265	Praz.g_00362	Prap.g_01868
OG0001266	Praz.g_00363	Prap.g_00056
OG0001267	Praz.g_00364	Prap.g_00055
OG0001268	Praz.g_00365	Prap.g_00054
OG0001269	Praz.g_00452	Prap.g_01086
OG0001270	Praz.g_00498	Prap.g_01036
OG0001271	Praz.g_00510	Prap.g_01021
OG0001272	Praz.g_00639	Prap.g_01429
OG0001273	Praz.g_00690	Prap.g_01373
OG0001274	Praz.g_01846	Prap.g_01285
OG0001275	Praz.g_01830	Prap.g_01269
OG0001276	Praz.g_01740	Prap.g_01178
OG0001277	Praz.g_01568	Prap.g_00693
OG0001278	Praz.g_01461	Prap.g_00730
OG0001279	Praz.g_01409	Prap.g_00859
OG0001280	Praz.g_01301	Prap.g_00300
OG0001281	Praz.g_00090	Prap.g_01129
OG0001282	Praz.g_00107	Prap.g_00542
OG0001283	Praz.g_00112	Prap.g_00506
OG0001284	Praz.g_00058	Prap.g_00597
OG0001285	Praz.g_00008	Prap.g_00474
OG0001286	Praz.g_00758	Prap.g_00459
OG0001288	Praz.g_01001	Prap.g_00164
OG0001289	Praz.g_00990	Prap.g_00177
OG0001290	Praz.g_00948	Prap.g_01120
OG0001291	Praz.g_00947	Prap.g_00238
OG0001292	Praz.g_00942	Prap.g_01907
OG0001293	Praz.g_00924, Praz.g_00925	Prap.g_00531
OG0001294	Praz.g_00914	Prap.g_00321
OG0001295	Praz.g_00903	Prap.g_01820
OG0001296	Praz.g_00885	Prap.g_01788
OG0001297	Praz.g_00881	Prap.g_01784
OG0001298	Praz.g_00878	Prap.g_01781
OG0001299	Praz.g_00332	Prap.g_01710
OG0001300	Praz.g_00307	Prap.g_01774
OG0001301	Praz.g_00224	Prap.g_01600
OG0001302	Praz.g_00195	Prap.g_01569
OG0001303	Praz.g_00163	Prap.g_01540
OG0001304	Praz.g_00118	Prap.g_01488
OG0001306	Praz.g_01891	Prap.g_01329
OG0001307	Praz.g_00395	Prap.g_00924
OG0001308	Praz.g_00431	Prap.g_00879
OG0001309	Praz.g_00434	Prap.g_00876
OG0001311	Praz.g_00453	Prap.g_01085
OG0001312	Praz.g_00479	Prap.g_01055
OG0001313	Praz.g_00485	Prap.g_01048
OG0001314	Praz.g_00559	Prap.g_00970
OG0001315	Praz.g_00603	Prap.g_01468
OG0001316	Praz.g_00612	Prap.g_01459
OG0001317	Praz.g_00801	Prap.g_00541
OG0001318	Praz.g_01693	Prap.g_00390
OG0001319	Praz.g_01560	Prap.g_00519
OG0001320	Praz.g_01285	Prap.g_00699
OG0001321	Praz.g_01280	Prap.g_00704
OG0001322	Praz.g_00098	Prap.g_01502
OG0001323	Praz.g_00046	Prap.g_01538
OG0001324	Praz.g_00042	Prap.g_00607
OG0001325	Praz.g_00035	Prap.g_00035
OG0001326	Praz.g_00726	Prap.g_00423
OG0001327	Praz.g_01155	Prap.g_01926
OG0001328	Praz.g_00944	Prap.g_01344
OG0001330	Praz.g_00820	Prap.g_01720
OG0001331	Praz.g_00228	Prap.g_01604
OG0001332	Praz.g_00501	Prap.g_01033
OG0001333	Praz.g_00598	Prap.g_01474
OG0001334	Praz.g_01861	Prap.g_01919
OG0001335	Praz.g_00082	Prap.g_00870
OG0001336	Praz.g_00101	Prap.g_00667
OG0001337	Praz.g_00115	Prap.g_00647
OG0001338	Praz.g_01206	Prap.g_00227
OG0001339	Praz.g_01175	Prap.g_00566
OG0001340	Praz.g_01119	Prap.g_01493
OG0001341	Praz.g_00951	Prap.g_00210
OG0001342	Praz.g_00940	Prap.g_01838, Prap.g_01806
OG0001343	Praz.g_00880	Prap.g_01783
OG0001345	Praz.g_00259	Prap.g_01638
OG0001346	Praz.g_00203	Prap.g_01578
OG0001348	Praz.g_00488	Prap.g_01046
OG0001349	Praz.g_00478	Prap.g_01056
OG0001350	Praz.g_00504	Prap.g_00580
OG0001351	Praz.g_00563	Prap.g_00966
OG0001352	Praz.g_00608	Prap.g_01463
OG0001353	Praz.g_00620	Prap.g_01450
OG0001354	Praz.g_00638	Prap.g_01430
OG0001355	Praz.g_00341	Prap.g_01367
OG0001357	Praz.g_01894	Prap.g_01332
OG0001358	Praz.g_01856	Prap.g_01295
OG0001359	Praz.g_01842	Prap.g_01281
OG0001360	Praz.g_01819	Prap.g_01258
OG0001361	Praz.g_01814	Prap.g_01253
OG0001362	Praz.g_01752	Prap.g_01192
OG0001363	Praz.g_01627	Prap.g_00942
OG0001364	Praz.g_01528	Prap.g_00692
OG0001365	Praz.g_01471	Prap.g_00740
OG0001366	Praz.g_01426	Prap.g_00662
OG0001367	Praz.g_01322	Prap.g_00285
OG0001368	Praz.g_01302	Prap.g_00299
OG0001369	Praz.g_00021	Prap.g_01878
OG0001370	Praz.g_00020	Prap.g_01877
OG0001371	Praz.g_00704	Prap.g_00402
OG0001372	Praz.g_01236	Prap.g_00610
OG0001373	Praz.g_00971	Prap.g_00196
OG0001374	Praz.g_00337	Prap.g_00894
OG0001375	Praz.g_00840	Prap.g_01741
OG0001377	Praz.g_00196	Prap.g_01570
OG0001378	Praz.g_01300	Prap.g_00301
OG0001379	Praz.g_00427	Prap.g_00884
OG0001380	Praz.g_00428	Prap.g_00882
OG0001381	Praz.g_00447	Prap.g_01091
OG0001382	Praz.g_00495	Prap.g_01038
OG0001383	Praz.g_00594	Prap.g_01478
OG0001384	Praz.g_00616	Prap.g_01454
OG0001385	Praz.g_00631	Prap.g_01437
OG0001386	Praz.g_00813	Prap.g_00162
OG0001389	Praz.g_01874	Prap.g_01309
OG0001390	Praz.g_01868	Prap.g_01303
OG0001392	Praz.g_01817	Prap.g_01256
OG0001393	Praz.g_01809	Prap.g_01248
OG0001394	Praz.g_01664	Prap.g_00359
OG0001395	Praz.g_01656	Prap.g_00827
OG0001396	Praz.g_01654	Prap.g_00825
OG0001397	Praz.g_01648	Prap.g_00819
OG0001398	Praz.g_01602	Prap.g_00342
OG0001399	Praz.g_01526	Prap.g_00689
OG0001400	Praz.g_01427	Prap.g_00663
OG0001401	Praz.g_01425	Prap.g_00661
OG0001402	Praz.g_01403	Prap.g_00853
OG0001403	Praz.g_01400	Prap.g_00850
OG0001404	Praz.g_01318	Prap.g_01817
OG0001405	Praz.g_01291	Prap.g_00312
OG0001406	Praz.g_00070	Prap.g_00712
OG0001407	Praz.g_00080	Prap.g_00671
OG0001408	Praz.g_00088	Prap.g_00528
OG0001409	Praz.g_00095	Prap.g_00040
OG0001410	Praz.g_00006	Prap.g_00471
OG0001411	Praz.g_01203	Prap.g_00599
OG0001412	Praz.g_01179	Prap.g_00562
OG0001413	Praz.g_01148	Prap.g_00315
OG0001414	Praz.g_01138	Prap.g_00060
OG0001415	Praz.g_01002	Prap.g_00163
OG0001416	Praz.g_00999	Prap.g_00166
OG0001417	Praz.g_00950	Prap.g_00211
OG0001418	Praz.g_00936	Prap.g_01858
OG0001421	Praz.g_01369	Prap.g_00676
OG0001424	Praz.g_00422	Prap.g_00509
OG0001426	Praz.g_00811	Prap.g_00316
OG0001428	Praz.g_01570	Prap.g_00625
OG0001429	Praz.g_01557	Prap.g_00598
OG0001430	Praz.g_01522	Prap.g_00684
OG0001431	Praz.g_01423	Prap.g_00659
OG0001432	Praz.g_01419	Prap.g_00654
OG0001433	Praz.g_00085	Prap.g_00616
OG0001434	Praz.g_00019	Prap.g_00620
OG0001435	Praz.g_01938	Prap.g_00214
OG0001436	Praz.g_00930	Prap.g_00524
OG0001440	Praz.g_00802	Prap.g_01843
OG0001441	Praz.g_01340	Prap.g_00267
OG0001442	Praz.g_01309	Prap.g_00030
OG0001443	Praz.g_00086	Prap.g_00038
OG0001444	Praz.g_00089	Prap.g_00527
OG0001445	Praz.g_00938	Prap.g_00492
OG0001446	Praz.g_01548	Prap.g_01791
OG0001449	Praz.g_00055	Prap.g_01894
OG0001451	Praz.g_00009	Prap.g_00475
OG0001452	Praz.g_00735	Prap.g_00436
OG0001453	Praz.g_01248	Prap.g_01890
OG0001454	Praz.g_01246	Prap.g_01889
OG0001455	Praz.g_01245	Prap.g_00482
OG0001456	Praz.g_00917	Prap.g_01896
OG0001458	Praz.g_00145	Prap.g_01521
OG0001460	Praz.g_00808	Prap.g_01311
OG0001462	Praz.g_00782	Prap.g_00507
OG0001463	Praz.g_01913	Prap.g_00629
OG0001466	Praz.g_01628	Prap.g_00794
OG0001467	Praz.g_01533	Prap.g_01947
OG0001468	Praz.g_01480	Prap.g_00750
OG0001469	Praz.g_01449	Prap.g_01125
OG0001470	Praz.g_01310	Prap.g_00496
OG0001471	Praz.g_00079	Prap.g_01305
OG0001474	Praz.g_01211	Prap.g_00520
OG0001478	Praz.g_00235	Prap.g_01613
OG0001479	Praz.g_00757	Prap.g_00458
OG0001484	Praz.g_01909	Prap.g_00636
OG0001486	Praz.g_01441	Prap.g_00690
OG0001487	Praz.g_01377	Prap.g_00349
OG0001495	Praz.g_00892	Prap.g_01884
OG0001496	Praz.g_01186	Prap.g_00555
OG0001497	Praz.g_01094	Prap.g_00889
OG0001498	Praz.g_00339	Prap.g_01718
OG0001499	Praz.g_00317	Prap.g_01112
OG0001500	Praz.g_01389	Prap.g_00838
OG0001501	Praz.g_01553	Prap.g_01143
OG0001503	Praz.g_00532	Prap.g_00998
OG0001504	Praz.g_00771	Prap.g_01716
OG0001506	Praz.g_01574	Prap.g_01909
OG0001508	Praz.g_01483	Prap.g_00753
OG0001509	Praz.g_01479	Prap.g_00749
OG0001525	Praz.g_00102	Prap.g_00503
OG0001527	Praz.g_00939	Prap.g_01814
OG0001535	Praz.g_00785	Prap.g_01905
OG0001536	Praz.g_01549	Prap.g_01792
OG0001537	Praz.g_00336	Prap.g_00893
OG0001545	Praz.g_01550	Prap.g_01793
OG0001550	Praz.g_01453	Prap.g_00718
OG0001555	Praz.g_01106	Prap.g_00003
OG0001556	Praz.g_01085	Prap.g_00085
OG0001592	Praz.g_01061	Prap.g_00097
OG0001593	Praz.g_01082	Prap.g_00088
OG0001616	Praz.g_01162	Prap.g_01866
OG0001626	Praz.g_01165	Prap.g_00103
OG0001627	Praz.g_01163	Prap.g_00537
OG0001644	Praz.g_00696	Prap.g_01134
OG0001650	Praz.g_01575	Prap.g_00644
OG0001704	Praz.g_01077	Prap.g_00895
OG0001734	Praz.g_01090	Prap.g_01935
OG0001796	Praz.g_01067	Prap.g_01339
OG0001844	Praz.g_01109	Prap.g_00004
OG0001866	Praz.g_01084	Prap.g_00089
OG0002155	Praz.g_01063	Prap.g_00100
