Orthogroup	Syat	Syas
OG0001167	Syat.g_03019	Syas.g_01046
OG0001168	Syat.g_03017	Syas.g_02597
OG0001169	Syat.g_03015	Syas.g_02595
OG0001170	Syat.g_03013	Syas.g_02593
OG0001171	Syat.g_03001	Syas.g_02580
OG0001172	Syat.g_01858	Syas.g_01665
OG0001173	Syat.g_01857	Syas.g_01664
OG0001174	Syat.g_01849	Syas.g_01656
OG0001175	Syat.g_01848	Syas.g_01655
OG0001176	Syat.g_01831	Syas.g_01638
OG0001178	Syat.g_03137	Syas.g_02676
OG0001180	Syat.g_01654	Syas.g_01583
OG0001181	Syat.g_01650	Syas.g_01579
OG0001182	Syat.g_01642	Syas.g_01571
OG0001183	Syat.g_01632	Syas.g_01564
OG0001184	Syat.g_02160	Syas.g_02188
OG0001185	Syat.g_02200	Syas.g_02162
OG0001186	Syat.g_02235	Syas.g_02113
OG0001187	Syat.g_02256	Syas.g_02111
OG0001189	Syat.g_02287	Syas.g_02089
OG0001190	Syat.g_02692	Syas.g_01881
OG0001191	Syat.g_02675	Syas.g_01900
OG0001193	Syat.g_02513	Syas.g_01952
OG0001194	Syat.g_02515	Syas.g_01953
OG0001195	Syat.g_02516	Syas.g_01954
OG0001196	Syat.g_02398	Syas.g_02010
OG0001197	Syat.g_02396	Syas.g_02012
OG0001199	Syat.g_01475	Syas.g_02516
OG0001200	Syat.g_01477	Syas.g_02514
OG0001201	Syat.g_01572	Syas.g_02419
OG0001202	Syat.g_02812	Syas.g_02270
OG0001203	Syat.g_01447	Syas.g_02557
OG0001204	Syat.g_01867	Syas.g_01687
OG0001205	Syat.g_01287	Syas.g_02745
OG0001207	Syat.g_03162	Syas.g_01260
OG0001208	Syat.g_03172	Syas.g_01251
OG0001209	Syat.g_03273	Syas.g_00065
OG0001210	Syat.g_00103	Syas.g_00761
OG0001211	Syat.g_00078	Syas.g_00788
OG0001213	Syat.g_03289	Syas.g_00100
OG0001214	Syat.g_00128	Syas.g_00744
OG0001217	Syat.g_02587	Syas.g_02493
OG0001218	Syat.g_01356	Syas.g_01309
OG0001219	Syat.g_00629	Syas.g_00399
OG0001220	Syat.g_01534	Syas.g_02447
OG0001222	Syat.g_00597	Syas.g_00448
OG0001223	Syat.g_00544	Syas.g_00541
OG0001224	Syat.g_00804	Syas.g_01015
OG0001225	Syat.g_00806	Syas.g_01017
OG0001226	Syat.g_01485	Syas.g_02506
OG0001228	Syat.g_00938	Syas.g_02195
OG0001229	Syat.g_00981	Syas.g_00285
OG0001230	Syat.g_01235	Syas.g_02806
OG0001231	Syat.g_02327	Syas.g_02050
OG0001232	Syat.g_03041	Syas.g_02649
OG0001233	Syat.g_03012	Syas.g_02592
OG0001234	Syat.g_02092	Syas.g_01310
OG0001235	Syat.g_01838	Syas.g_01646
OG0001236	Syat.g_02156	Syas.g_02191
OG0001237	Syat.g_02161	Syas.g_02187
OG0001238	Syat.g_02673	Syas.g_01901
OG0001239	Syat.g_01472	Syas.g_02519
OG0001240	Syat.g_01554	Syas.g_02435
OG0001241	Syat.g_01564	Syas.g_02427
OG0001242	Syat.g_02936	Syas.g_02398
OG0001243	Syat.g_02928	Syas.g_02391
OG0001244	Syat.g_02901	Syas.g_02370
OG0001245	Syat.g_00212	Syas.g_00524
OG0001246	Syat.g_03209	Syas.g_01224
OG0001249	Syat.g_01620	Syas.g_01547
OG0001250	Syat.g_00739	Syas.g_00239
OG0001251	Syat.g_00963	Syas.g_00516
OG0001251	Syat.g_00621	Syas.g_00408
OG0001252	Syat.g_00787	Syas.g_00994
OG0001255	Syat.g_00843	Syas.g_00492
OG0001256	Syat.g_03111	Syas.g_02698
OG0001257	Syat.g_01716	Syas.g_01407
OG0001257	Syat.g_00438	Syas.g_00319
OG0001257	Syat.g_00729, Syat.g_00918	Syas.g_01448
OG0001258	Syat.g_03119	Syas.g_02688
OG0001259	Syat.g_03014	Syas.g_02594
OG0001261	Syat.g_01791	Syas.g_01599
OG0001262	Syat.g_02285	Syas.g_02091
OG0001263	Syat.g_02926	Syas.g_02388
OG0001265	Syat.g_02938	Syas.g_02399
OG0001266	Syat.g_02808	Syas.g_02266
OG0001267	Syat.g_02060	Syas.g_01753
OG0001268	Syat.g_01608	Syas.g_01535
OG0001269	Syat.g_02369	Syas.g_00510
OG0001270	Syat.g_02968	Syas.g_01499
OG0001271	Syat.g_01374	Syas.g_01336
OG0001272	Syat.g_03176	Syas.g_01247
OG0001274	Syat.g_02727	Syas.g_01849
OG0001275	Syat.g_00529	Syas.g_00554
OG0001276	Syat.g_00705	Syas.g_00215
OG0001277	Syat.g_03312	Syas.g_00110
OG0001278	Syat.g_00895	Syas.g_01074
OG0001279	Syat.g_01252	Syas.g_02792
OG0001281	Syat.g_01159	Syas.g_02845
OG0001282	Syat.g_02780	Syas.g_01262
OG0001286	Syat.g_01656	Syas.g_01585
OG0001287	Syat.g_02208	Syas.g_00136
OG0001288	Syat.g_02225	Syas.g_02144
OG0001289	Syat.g_01527	Syas.g_02474
OG0001290	Syat.g_01563	Syas.g_02428
OG0001291	Syat.g_02916	Syas.g_02378
OG0001292	Syat.g_01873	Syas.g_01693
OG0001293	Syat.g_01995	Syas.g_01720
OG0001294	Syat.g_00409	Syas.g_00692
OG0001295	Syat.g_00945	Syas.g_00770
OG0001296	Syat.g_03217	Syas.g_01217
OG0001297	Syat.g_03221	Syas.g_01213
OG0001298	Syat.g_00043	Syas.g_00829
OG0001299	Syat.g_00401	Syas.g_00700
OG0001303	Syat.g_00628	Syas.g_00400
OG0001304	Syat.g_00690	Syas.g_00199
OG0001305	Syat.g_00813	Syas.g_01027
OG0001306	Syat.g_03234	Syas.g_01202
OG0001307	Syat.g_02082	Syas.g_01923
OG0001308	Syat.g_01176	Syas.g_02830
OG0001309	Syat.g_01113	Syas.g_00003
OG0001310	Syat.g_03066	Syas.g_02666
OG0001311	Syat.g_00703	Syas.g_00213
OG0001312	Syat.g_00615	Syas.g_00414
OG0001314	Syat.g_00839, Syat.g_00137	Syas.g_01925
OG0001315	Syat.g_01634	Syas.g_01566
OG0001317	Syat.g_01451	Syas.g_02553
OG0001318	Syat.g_01888	Syas.g_01706
OG0001319	Syat.g_02048	Syas.g_01736
OG0001323	Syat.g_01111	Syas.g_00006
OG0001325	Syat.g_00664	Syas.g_00179
OG0001326	Syat.g_02525	Syas.g_01960, Syas.g_01961
OG0001327	Syat.g_00414	Syas.g_00687
OG0001329	Syat.g_00097	Syas.g_00773
OG0001331	Syat.g_01301	Syas.g_01267
OG0001333	Syat.g_03018	Syas.g_02598
OG0001336	Syat.g_02402	Syas.g_02003
OG0001337	Syat.g_01621	Syas.g_01548
OG0001345	Syat.g_00290	Syas.g_01132
OG0001347	Syat.g_02666	Syas.g_01950
OG0001348	Syat.g_03316	Syas.g_00119
OG0001349	Syat.g_01220	Syas.g_02643
OG0001351	Syat.g_01318	Syas.g_01280
OG0001353	Syat.g_00717	Syas.g_00228
OG0001354	Syat.g_00558	Syas.g_00526
OG0001355	Syat.g_02589	Syas.g_01057
OG0001356	Syat.g_01035	Syas.g_01715
OG0001356	Syat.g_01428	Syas.g_00972
OG0001357	Syat.g_00135	Syas.g_00764
OG0001358	Syat.g_03319	Syas.g_00122
OG0001360	Syat.g_00256	Syas.g_01130
OG0001361	Syat.g_00293	Syas.g_01135
OG0001364	Syat.g_02143	Syas.g_02212
OG0001365	Syat.g_02687	Syas.g_01886
OG0001366	Syat.g_03047	Syas.g_02655
OG0001371	Syat.g_01490	Syas.g_02499
OG0001373	Syat.g_02524	Syas.g_01959
OG0001374	Syat.g_02541	Syas.g_01968
OG0001376	Syat.g_00841	Syas.g_00468
OG0001377	Syat.g_00842	Syas.g_00467
OG0001378	Syat.g_02967	Syas.g_01500
OG0001379	Syat.g_01147	Syas.g_02861
OG0001383	Syat.g_01092	Syas.g_00522
OG0001383	Syat.g_01441	Syas.g_02563
OG0001385	Syat.g_02521	Syas.g_01956
OG0001386	Syat.g_02522	Syas.g_01957
OG0001387	Syat.g_02523	Syas.g_01958
OG0001388	Syat.g_02526	Syas.g_01962
OG0001389	Syat.g_02531	Syas.g_01963
OG0001390	Syat.g_02532	Syas.g_01964
OG0001391	Syat.g_02533	Syas.g_01965
OG0001392	Syat.g_02539	Syas.g_01966
OG0001393	Syat.g_02540	Syas.g_01967
OG0001394	Syat.g_00450	Syas.g_00627
OG0001396	Syat.g_02665	Syas.g_01949
OG0001401	Syat.g_00721	Syas.g_00233
OG0001402	Syat.g_03314	Syas.g_00112
OG0001403	Syat.g_02307	Syas.g_02069
OG0001406	Syat.g_00840	Syas.g_00469
OG0001408	Syat.g_00211	Syas.g_00142
OG0001409	Syat.g_01007	Syas.g_00154
OG0001412	Syat.g_01135, Syat.g_00584, Syat.g_02667	Syas.g_01951
OG0001413	Syat.g_02775, Syat.g_00853	Syas.g_01481
OG0001416	Syat.g_02491	Syas.g_01061
OG0001417	Syat.g_01705	Syas.g_00507
OG0001418	Syat.g_03267	Syas.g_01177
OG0001420	Syat.g_01099	Syas.g_00017
OG0001429	Syat.g_00627	Syas.g_00401
OG0001432	Syat.g_00846	Syas.g_01484
OG0001433	Syat.g_01429	Syas.g_01398
OG0001435	Syat.g_00422	Syas.g_00678
OG0001438	Syat.g_02076	Syas.g_01767
OG0001439	Syat.g_02105	Syas.g_01809
OG0001441	Syat.g_01109	Syas.g_00008
OG0001443	Syat.g_02649	Syas.g_01910
OG0001444	Syat.g_01550	Syas.g_02439
OG0001444	Syat.g_01547	Syas.g_02442
OG0001449	Syat.g_00800	Syas.g_02567
OG0001451	Syat.g_02877	Syas.g_02342, Syas.g_02343
OG0001452	Syat.g_01881	Syas.g_01700
OG0001453	Syat.g_00538	Syas.g_00547
OG0001454	Syat.g_00189	Syas.g_01483
OG0001456	Syat.g_02545	Syas.g_01969
OG0001457	Syat.g_02546	Syas.g_01970
OG0001458	Syat.g_02547	Syas.g_01971
OG0001459	Syat.g_03357, Syat.g_03358	Syas.g_02778
OG0001460	Syat.g_01430	Syas.g_01399
OG0001461	Syat.g_01945	Syas.g_00566
OG0001470	Syat.g_02252	Syas.g_02627
OG0001473	Syat.g_00190	Syas.g_00323
OG0001474	Syat.g_01607	Syas.g_01534
OG0001475	Syat.g_01116	Syas.g_02120
OG0001476	Syat.g_01012	Syas.g_00155
OG0001477	Syat.g_00318	Syas.g_00934
OG0001478	Syat.g_01385	Syas.g_01345, Syas.g_01344
OG0001479	Syat.g_01610	Syas.g_01537
OG0001480	Syat.g_00100	Syas.g_00771
OG0001482	Syat.g_00549	Syas.g_00535
OG0001484	Syat.g_02443	Syas.g_00166, Syas.g_00167
OG0001486	Syat.g_03258	Syas.g_01186
OG0001488	Syat.g_00301	Syas.g_01142
OG0001489	Syat.g_01645	Syas.g_01574
OG0001492	Syat.g_00898	Syas.g_01077
OG0001493	Syat.g_00890	Syas.g_01069
OG0001495	Syat.g_01833	Syas.g_01641
OG0001496	Syat.g_00316	Syas.g_00936
OG0001497	Syat.g_00317	Syas.g_00935
OG0001498	Syat.g_02954	Syas.g_01511
OG0001502	Syat.g_00757	Syas.g_00290
OG0001504	Syat.g_03356	Syas.g_02777
OG0001505	Syat.g_01215	Syas.g_02135
OG0001507	Syat.g_03261	Syas.g_01183
OG0001508	Syat.g_02258	Syas.g_02114
OG0001510	Syat.g_02214	Syas.g_02151
OG0001511	Syat.g_01580	Syas.g_02413
OG0001512	Syat.g_01445	Syas.g_02559
OG0001514	Syat.g_00315	Syas.g_00937
OG0001515	Syat.g_00927	Syas.g_00734
OG0001516	Syat.g_00398	Syas.g_00703
OG0001517	Syat.g_01613	Syas.g_01540
OG0001518	Syat.g_02671	Syas.g_01903
OG0001519	Syat.g_02646	Syas.g_01912
OG0001520	Syat.g_00852	Syas.g_00828
OG0001522	Syat.g_00642	Syas.g_00369
OG0001527	Syat.g_00064	Syas.g_00803
OG0001528	Syat.g_01115	Syas.g_02116
OG0001529	Syat.g_02294	Syas.g_02082
OG0001530	Syat.g_01578	Syas.g_02415
OG0001531	Syat.g_01444	Syas.g_02560
OG0001532	Syat.g_00213	Syas.g_01113
OG0001533	Syat.g_02786	Syas.g_00476
OG0001534	Syat.g_00689	Syas.g_00198
OG0001535	Syat.g_00707	Syas.g_00218
OG0001536	Syat.g_00589	Syas.g_00456
OG0001537	Syat.g_00441	Syas.g_00651
OG0001538	Syat.g_00484	Syas.g_00591
OG0001539	Syat.g_00417	Syas.g_00683
OG0001540	Syat.g_02924	Syas.g_02386
OG0001541	Syat.g_02847	Syas.g_02316
OG0001542	Syat.g_02837	Syas.g_02294
OG0001543	Syat.g_03229	Syas.g_02230
OG0001544	Syat.g_02647	Syas.g_01911
OG0001545	Syat.g_02444, Syat.g_02433	Syas.g_01982
OG0001546	Syat.g_01106	Syas.g_00011
OG0001547	Syat.g_00645	Syas.g_00300
OG0001549	Syat.g_00799	Syas.g_00482
OG0001554	Syat.g_01005	Syas.g_00153
OG0001556	Syat.g_01046	Syas.g_00976
OG0001556	Syat.g_03334	Syas.g_01679
OG0001557	Syat.g_00451	Syas.g_00626
OG0001558	Syat.g_02323	Syas.g_02053
OG0001559	Syat.g_01577	Syas.g_02416
OG0001560	Syat.g_01562	Syas.g_02429
OG0001561	Syat.g_00701	Syas.g_00211
OG0001562	Syat.g_00523	Syas.g_00560
OG0001563	Syat.g_01662	Syas.g_01590
OG0001567	Syat.g_00651	Syas.g_00294
OG0001568	Syat.g_00643	Syas.g_00368
OG0001570	Syat.g_03269	Syas.g_00309
OG0001573	Syat.g_01835	Syas.g_02025
OG0001574	Syat.g_00066	Syas.g_00801
OG0001575	Syat.g_00061	Syas.g_00806
OG0001576	Syat.g_01169	Syas.g_02834
OG0001577	Syat.g_03255	Syas.g_01189
OG0001578	Syat.g_00192	Syas.g_01979
OG0001580	Syat.g_02701	Syas.g_01875
OG0001584	Syat.g_00468	Syas.g_00607
OG0001587	Syat.g_02990	Syas.g_02569
OG0001590	Syat.g_00112	Syas.g_00752
OG0001591	Syat.g_00411	Syas.g_00690
OG0001592	Syat.g_02699	Syas.g_01877
OG0001594	Syat.g_01365	Syas.g_00074, Syas.g_00260
OG0001614	Syat.g_02197	Syas.g_02165
OG0001615	Syat.g_00091	Syas.g_00778
OG0001616	Syat.g_00249	Syas.g_01127
OG0001617	Syat.g_03212, Syat.g_03299	Syas.g_00076
OG0001618	Syat.g_00670	Syas.g_00185
OG0001619	Syat.g_00600	Syas.g_00445
OG0001620	Syat.g_01601	Syas.g_01528
OG0001621	Syat.g_01883	Syas.g_01702
OG0001622	Syat.g_02404	Syas.g_02002
OG0001623	Syat.g_01623	Syas.g_01550
OG0001623	Syat.g_01666	Syas.g_00977
OG0001624	Syat.g_00188	Syas.g_01926
OG0001625	Syat.g_01938	Syas.g_01708
OG0001634	Syat.g_00404	Syas.g_00697
OG0001635	Syat.g_02229, Syat.g_01993	Syas.g_02140
OG0001636	Syat.g_02302	Syas.g_02075
OG0001637	Syat.g_02788	Syas.g_02242
OG0001638	Syat.g_03143	Syas.g_02670
OG0001639	Syat.g_02981	Syas.g_01477
OG0001640	Syat.g_00792	Syas.g_00989
OG0001641	Syat.g_00540	Syas.g_00545
OG0001643	Syat.g_00131	Syas.g_00741
OG0001644	Syat.g_00844	Syas.g_00921, Syas.g_00767
OG0001645	Syat.g_01719	Syas.g_01410
OG0001647	Syat.g_02051	Syas.g_01738
OG0001652	Syat.g_02326	Syas.g_02051
OG0001653	Syat.g_01553	Syas.g_02436
OG0001654	Syat.g_02983	Syas.g_01475
OG0001657	Syat.g_02887	Syas.g_02355
OG0001659	Syat.g_00219	Syas.g_01118
OG0001660	Syat.g_01585, Syat.g_02948	Syas.g_02409, Syas.g_02868
OG0001666	Syat.g_03349	Syas.g_02785
OG0001671	Syat.g_02742	Syas.g_01830
OG0001672	Syat.g_01483	Syas.g_02508
OG0001673	Syat.g_01454	Syas.g_02551
OG0001675	Syat.g_00525	Syas.g_00558
OG0001677	Syat.g_01631	Syas.g_01563
OG0001678	Syat.g_01859	Syas.g_01666
OG0001679	Syat.g_02946	Syas.g_02407
OG0001680	Syat.g_03064	Syas.g_02664
OG0001682	Syat.g_00668	Syas.g_00183
OG0001683	Syat.g_00319, Syat.g_00154, Syat.g_00275, Syat.g_02615	Syas.g_02537
OG0001692	Syat.g_01231	Syas.g_02810
OG0001694	Syat.g_02062	Syas.g_01755
OG0001695	Syat.g_02434	Syas.g_01980
OG0001700	Syat.g_01074	Syas.g_01390, Syas.g_01391
OG0001702	Syat.g_01533	Syas.g_02468
OG0001703	Syat.g_03164	Syas.g_01259
OG0001715	Syat.g_01717	Syas.g_01409
OG0001716	Syat.g_02002	Syas.g_01406
OG0001717	Syat.g_02860	Syas.g_02330
OG0001726	Syat.g_02003	Syas.g_00337
OG0001729	Syat.g_01440	Syas.g_02564
OG0001730	Syat.g_01676	Syas.g_00954
OG0001731	Syat.g_03081	Syas.g_02729
OG0001732	Syat.g_02387	Syas.g_02021
OG0001732	Syat.g_00911	Syas.g_01088
OG0001733	Syat.g_01048	Syas.g_00974
OG0001735	Syat.g_00345	Syas.g_00711
OG0001736	Syat.g_01254	Syas.g_00737
OG0001737	Syat.g_02084	Syas.g_01777
OG0001738	Syat.g_02127	Syas.g_01792
OG0001739	Syat.g_02435, Syat.g_02445	Syas.g_01978
OG0001748	Syat.g_02740	Syas.g_01832
OG0001750	Syat.g_01551	Syas.g_02438
OG0001751	Syat.g_01455	Syas.g_02550
OG0001752	Syat.g_02991	Syas.g_02570
OG0001753	Syat.g_01542, Syat.g_01710	Syas.g_00864
OG0001754	Syat.g_02790	Syas.g_02244
OG0001755	Syat.g_03226	Syas.g_01208
OG0001756	Syat.g_01277, Syat.g_00731	Syas.g_01905
OG0001756	Syat.g_02643, Syat.g_01461	Syas.g_01914
OG0001761	Syat.g_00819	Syas.g_01040
OG0001762	Syat.g_00531	Syas.g_00552
OG0001763	Syat.g_00545	Syas.g_00540
OG0001764	Syat.g_00639	Syas.g_00374
OG0001766	Syat.g_02711	Syas.g_01870
OG0001768	Syat.g_02831	Syas.g_02696
OG0001769	Syat.g_00373	Syas.g_00723
OG0001771	Syat.g_01094	Syas.g_00034
OG0001783	Syat.g_02203	Syas.g_02159
OG0001784	Syat.g_01536	Syas.g_02445
OG0001786	Syat.g_03099	Syas.g_02710
OG0001787	Syat.g_01076	Syas.g_00060
OG0001788	Syat.g_03272	Syas.g_00064
OG0001789	Syat.g_01152	Syas.g_02855
OG0001790	Syat.g_03249	Syas.g_01195
OG0001792	Syat.g_00905	Syas.g_01083
OG0001796	Syat.g_00716	Syas.g_00227
OG0001797	Syat.g_00605, Syat.g_01062	Syas.g_02249
OG0001798	Syat.g_03310	Syas.g_00108
OG0001799	Syat.g_00376	Syas.g_00726
OG0001800	Syat.g_01091, Syat.g_01660	Syas.g_00955
OG0001801	Syat.g_01240	Syas.g_02801
OG0001803	Syat.g_01291	Syas.g_02741
OG0001804	Syat.g_02955	Syas.g_01510
OG0001805	Syat.g_02770	Syas.g_00304
OG0001806	Syat.g_02050, Syat.g_02049	Syas.g_01737
OG0001808	Syat.g_02145	Syas.g_02210
OG0001809	Syat.g_00435	Syas.g_00685, Syas.g_00959
OG0001811	Syat.g_02839	Syas.g_02297
OG0001812	Syat.g_02698	Syas.g_01878
OG0001813	Syat.g_02490	Syas.g_01936
OG0001814	Syat.g_02395	Syas.g_02013
OG0001815	Syat.g_01886, Syat.g_00954	Syas.g_02022
OG0001816	Syat.g_00413	Syas.g_00688
OG0001818	Syat.g_00153, Syat.g_00276, Syat.g_00320	Syas.g_02536
OG0001837	Syat.g_02741	Syas.g_01831
OG0001839	Syat.g_02305	Syas.g_02071
OG0001840	Syat.g_02288	Syas.g_02088
OG0001841	Syat.g_02280	Syas.g_02095
OG0001842	Syat.g_02421	Syas.g_00658
OG0001843	Syat.g_02196	Syas.g_02166
OG0001844	Syat.g_02195	Syas.g_02167
OG0001845	Syat.g_02193	Syas.g_02169
OG0001846	Syat.g_03123, Syat.g_02935	Syas.g_02397
OG0001848	Syat.g_02941	Syas.g_02402
OG0001849	Syat.g_01526	Syas.g_02475
OG0001850	Syat.g_01486	Syas.g_02505
OG0001851	Syat.g_01479	Syas.g_02512
OG0001852	Syat.g_01478	Syas.g_02513
OG0001853	Syat.g_01471	Syas.g_02520
OG0001854	Syat.g_01449	Syas.g_02555
OG0001855	Syat.g_01363	Syas.g_00081
OG0001855	Syat.g_01273	Syas.g_01747
OG0001856	Syat.g_03103	Syas.g_02706
OG0001857	Syat.g_03100	Syas.g_02709
OG0001858	Syat.g_03076	Syas.g_02734
OG0001859	Syat.g_01305	Syas.g_01271
OG0001860	Syat.g_03166	Syas.g_01257
OG0001861	Syat.g_03177	Syas.g_01246
OG0001862	Syat.g_03190	Syas.g_01233
OG0001863	Syat.g_03203	Syas.g_01229
OG0001864	Syat.g_03282	Syas.g_00092
OG0001866	Syat.g_00002	Syas.g_00862
OG0001867	Syat.g_03410	Syas.g_00866
OG0001868	Syat.g_01156	Syas.g_02851
OG0001869	Syat.g_03254	Syas.g_01190
OG0001870	Syat.g_03264	Syas.g_01180
OG0001871	Syat.g_00312	Syas.g_01173
OG0001872	Syat.g_00899	Syas.g_01078
OG0001873	Syat.g_00228	Syas.g_01126
OG0001874	Syat.g_00251	Syas.g_01129
OG0001877	Syat.g_00926	Syas.g_00735
OG0001878	Syat.g_00528	Syas.g_00555
OG0001879	Syat.g_00533	Syas.g_00550
OG0001880	Syat.g_00574	Syas.g_00465
OG0001881	Syat.g_00575	Syas.g_00464
OG0001882	Syat.g_00602	Syas.g_02252
OG0001883	Syat.g_00608	Syas.g_00423
OG0001884	Syat.g_00617	Syas.g_00412
OG0001885	Syat.g_00632	Syas.g_00395
OG0001886	Syat.g_00638	Syas.g_00375
OG0001888	Syat.g_00456	Syas.g_00622
OG0001889	Syat.g_00498	Syas.g_00581
OG0001890	Syat.g_00748	Syas.g_00283
OG0001891	Syat.g_00756	Syas.g_00289
OG0001892	Syat.g_00982	Syas.g_00422
OG0001893	Syat.g_03309	Syas.g_00863, Syas.g_00107
OG0001894	Syat.g_00116	Syas.g_00747
OG0001895	Syat.g_01244	Syas.g_02798
OG0001896	Syat.g_02964	Syas.g_01502
OG0001897	Syat.g_01604	Syas.g_01531
OG0001898	Syat.g_01622	Syas.g_01549
OG0001899	Syat.g_01793	Syas.g_01601
OG0001900	Syat.g_01997	Syas.g_01722
OG0001901	Syat.g_01998	Syas.g_01723
OG0001902	Syat.g_02068	Syas.g_01759
OG0001903	Syat.g_02077	Syas.g_01768
OG0001904	Syat.g_02141	Syas.g_02214
OG0001905	Syat.g_02147	Syas.g_02198
OG0001906	Syat.g_02923	Syas.g_02385
OG0001908	Syat.g_02845	Syas.g_02314
OG0001909	Syat.g_02833	Syas.g_02289
OG0001910	Syat.g_02736	Syas.g_01836
OG0001912	Syat.g_02679	Syas.g_01895
OG0001913	Syat.g_02677	Syas.g_01898
OG0001914	Syat.g_03287	Syas.g_00098
OG0001915	Syat.g_02389	Syas.g_02019
OG0001924	Syat.g_02767	Syas.g_00040
OG0001925	Syat.g_02766	Syas.g_00041
OG0001926	Syat.g_02765	Syas.g_00042
OG0001927	Syat.g_02764	Syas.g_00043
OG0001929	Syat.g_02273	Syas.g_02102
OG0001930	Syat.g_02422	Syas.g_00657
OG0001931	Syat.g_02424	Syas.g_00656
OG0001932	Syat.g_02198	Syas.g_02164
OG0001933	Syat.g_01573	Syas.g_02418
OG0001934	Syat.g_01559	Syas.g_02430
OG0001935	Syat.g_01476	Syas.g_02515
OG0001936	Syat.g_00178	Syas.g_00945
OG0001937	Syat.g_03089	Syas.g_02721
OG0001938	Syat.g_03168	Syas.g_01255
OG0001940	Syat.g_00044	Syas.g_00826
OG0001941	Syat.g_01160	Syas.g_02844
OG0001942	Syat.g_02534	Syas.g_00175
OG0001942	Syat.g_01929	Syas.g_02274
OG0001943	Syat.g_00405	Syas.g_00388
OG0001944	Syat.g_01250	Syas.g_02794
OG0001946	Syat.g_00972	Syas.g_00928
OG0001947	Syat.g_02750	Syas.g_00172
OG0001948	Syat.g_00543	Syas.g_00542
OG0001949	Syat.g_00563	Syas.g_00502
OG0001950	Syat.g_00565	Syas.g_00499
OG0001951	Syat.g_00576	Syas.g_00463
OG0001952	Syat.g_00603	Syas.g_02251
OG0001953	Syat.g_00604	Syas.g_02250
OG0001955	Syat.g_01670	Syas.g_00480
OG0001956	Syat.g_00959	Syas.g_00971
OG0001957	Syat.g_03304	Syas.g_00102
OG0001958	Syat.g_00343	Syas.g_00709
OG0001960	Syat.g_01358	Syas.g_01313
OG0001961	Syat.g_01376	Syas.g_01338
OG0001964	Syat.g_01846	Syas.g_01653
OG0001966	Syat.g_01940	Syas.g_01710
OG0001967	Syat.g_01942	Syas.g_01712
OG0001968	Syat.g_01943	Syas.g_01713
OG0001969	Syat.g_02102	Syas.g_01818
OG0001970	Syat.g_02921	Syas.g_02383
OG0001971	Syat.g_02835	Syas.g_02291
OG0001972	Syat.g_02723	Syas.g_01853
OG0001973	Syat.g_02714	Syas.g_01862
OG0001973	Syat.g_02718	Syas.g_01864
OG0001975	Syat.g_03286	Syas.g_00097
OG0001976	Syat.g_03288	Syas.g_00099
OG0001977	Syat.g_02506	Syas.g_01942
OG0001979	Syat.g_03155	Syas.g_01412
OG0001980	Syat.g_00836	Syas.g_01045
OG0001981	Syat.g_02550	Syas.g_00286
OG0001981	Syat.g_00252	Syas.g_01205
OG0001981	Syat.g_02423, Syat.g_03071	Syas.g_01204
OG0001993	Syat.g_02769	Syas.g_00038
OG0001995	Syat.g_02221	Syas.g_00916
OG0001996	Syat.g_02309	Syas.g_02067
OG0001997	Syat.g_01549	Syas.g_02440
OG0001999	Syat.g_03020	Syas.g_02599
OG0002000	Syat.g_01112	Syas.g_00004
OG0002002	Syat.g_00900	Syas.g_01079
OG0002003	Syat.g_01980	Syas.g_00491
OG0002004	Syat.g_02268	Syas.g_01906
OG0002005	Syat.g_01992, Syat.g_02596, Syat.g_01991	Syas.g_00080, Syas.g_00036, Syas.g_00926
OG0002006	Syat.g_02751	Syas.g_00171
OG0002007	Syat.g_00984	Syas.g_00988
OG0002009	Syat.g_00446	Syas.g_00631
OG0002010	Syat.g_01337	Syas.g_01293
OG0002013	Syat.g_01504	Syas.g_02488
OG0002016	Syat.g_02743	Syas.g_02222
OG0002019	Syat.g_02199	Syas.g_02163
OG0002020	Syat.g_02597	Syas.g_01987
OG0002021	Syat.g_02450	Syas.g_01989
OG0002022	Syat.g_02448	Syas.g_01990
OG0002023	Syat.g_02447	Syas.g_01991
OG0002024	Syat.g_02554	Syas.g_01985
OG0002025	Syat.g_02463	Syas.g_02130
OG0002029	Syat.g_03352	Syas.g_01930, Syas.g_02786
OG0002038	Syat.g_01251	Syas.g_02793
OG0002039	Syat.g_00299	Syas.g_01141
OG0002040	Syat.g_02427	Syas.g_01047
OG0002041	Syat.g_00547	Syas.g_00538
OG0002042	Syat.g_00569	Syas.g_00495
OG0002043	Syat.g_00625	Syas.g_00404
OG0002045	Syat.g_01381	Syas.g_01341
OG0002046	Syat.g_01397	Syas.g_01346
OG0002047	Syat.g_02951	Syas.g_01514
OG0002048	Syat.g_01636	Syas.g_01567
OG0002049	Syat.g_01840	Syas.g_01648
OG0002051	Syat.g_02848	Syas.g_02317
OG0002054	Syat.g_02555	Syas.g_01986
OG0002055	Syat.g_02428	Syas.g_01983
OG0002056	Syat.g_02078	Syas.g_01769
OG0002097	Syat.g_02176	Syas.g_02623
OG0002107	Syat.g_02014, Syat.g_03230, Syat.g_00994	Syas.g_00272
OG0002109	Syat.g_01923, Syat.g_01752	Syas.g_02770
OG0002114	Syat.g_01366	Syas.g_00085
